#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/8_footprint/1_mpbs/2_mpbs_Runx/Bcl6KO_Th1_rep1_fp_mpbs.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_up.bed
MA0511.2.RUNX2--606	chr14	75069000	75069008	-	0.000	0.000	
MA0511.2.RUNX2--607	chr14	75175385	75175393	+	0.000	0.000	
MA0511.2.RUNX2--608	chr14	75179505	75179513	+	0.000	0.000	
MA0511.2.RUNX2--609	chr14	75516356	75516364	-	0.000	0.000	
MA0511.2.RUNX2--610	chr14	77783971	77783979	-	0.000	0.000	
MA0511.2.RUNX2--611	chr14	77861400	77861408	+	0.000	0.000	
MA0511.2.RUNX2--612	chr14	78320414	78320422	-	0.000	0.000	
MA0511.2.RUNX2--613	chr14	78914394	78914402	-	0.000	0.000	
MA0511.2.RUNX2--614	chr14	86861691	86861699	+	0.000	0.000	
MA0511.2.RUNX2--615	chr14	87249479	87249487	-	0.000	0.000	
MA0511.2.RUNX2--616	chr14	87452283	87452291	-	0.000	0.000	
MA0511.2.RUNX2--617	chr14	87569585	87569593	-	0.000	0.000	
MA0511.2.RUNX2--618	chr14	99449353	99449361	+	0.000	0.000	
MA0511.2.RUNX2--619	chr14	99834037	99834045	+	0.000	0.000	
MA0511.2.RUNX2--620	chr14	101842696	101842704	+	0.000	0.000	
MA0511.2.RUNX2--621	chr14	101879179	101879187	+	0.000	0.000	
MA0511.2.RUNX2--622	chr14	102983280	102983288	+	0.000	0.000	
MA0511.2.RUNX2--623	chr14	103349633	103349641	-	0.000	0.000	
MA0511.2.RUNX2--624	chr14	104054373	104054381	-	0.000	0.000	
MA0511.2.RUNX2--625	chr14	105272269	105272277	+	0.000	0.000	
MA0511.2.RUNX2--626	chr14	105673862	105673870	-	0.000	0.000	
MA0511.2.RUNX2--627	chr14	106027765	106027773	+	0.000	0.000	
MA0511.2.RUNX2--628	chr14	114894244	114894252	-	0.000	0.000	
MA0511.2.RUNX2--629	chr14	115017783	115017791	-	0.000	0.000	
MA0511.2.RUNX2--630	chr14	118124396	118124404	+	0.000	0.000	
MA0511.2.RUNX2--631	chr14	118137626	118137634	-	0.000	0.000	
MA0511.2.RUNX2--632	chr14	118467965	118467973	-	0.000	0.000	
MA0511.2.RUNX2--633	chr14	121696942	121696950	+	0.000	0.000	
MA0511.2.RUNX2--634	chr14	121970662	121970670	+	0.000	0.000	
MA0511.2.RUNX2--635	chr14	122063903	122063911	+	0.000	0.000	
MA0511.2.RUNX2--636	chr14	122567256	122567264	+	0.000	0.000	
MA0511.2.RUNX2--637	chr14	124410529	124410537	+	0.000	0.000	
MA0511.2.RUNX2--638	chr15	3980049	3980057	+	0.000	0.000	
MA0511.2.RUNX2--639	chr15	4085775	4085783	+	0.000	0.000	
MA0511.2.RUNX2--640	chr15	4086362	4086370	+	0.000	0.000	
MA0511.2.RUNX2--641	chr15	5108562	5108570	-	0.000	0.000	
MA0511.2.RUNX2--642	chr15	9529866	9529874	+	0.000	0.000	
MA0511.2.RUNX2--643	chr15	12229911	12229919	+	0.000	0.000	
MA0511.2.RUNX2--644	chr15	18951819	18951827	-	0.000	0.000	
MA0511.2.RUNX2--645	chr15	25828626	25828634	-	0.000	0.000	
MA0511.2.RUNX2--646	chr15	27579083	27579091	-	0.000	0.000	
MA0511.2.RUNX2--647	chr15	29641350	29641358	-	0.000	0.000	
MA0511.2.RUNX2--648	chr15	30686469	30686477	-	0.000	0.000	
MA0511.2.RUNX2--649	chr15	31166832	31166840	-	0.000	0.000	
MA0511.2.RUNX2--650	chr15	36214901	36214909	-	0.000	0.000	
MA0511.2.RUNX2--651	chr15	36938767	36938775	-	0.000	0.000	
MA0511.2.RUNX2--652	chr15	37346888	37346896	+	0.000	0.000	
MA0511.2.RUNX2--653	chr15	38143246	38143254	+	0.000	0.000	
MA0511.2.RUNX2--654	chr15	38143290	38143298	+	0.000	0.000	
MA0511.2.RUNX2--655	chr15	38170505	38170513	+	0.000	0.000	
MA0511.2.RUNX2--656	chr15	38197075	38197083	+	0.000	0.000	
MA0511.2.RUNX2--657	chr15	41846676	41846684	-	0.000	0.000	
MA0511.2.RUNX2--658	chr15	41846726	41846734	-	0.000	0.000	
MA0511.2.RUNX2--659	chr15	50287511	50287519	-	0.000	0.000	
MA0511.2.RUNX2--660	chr15	50869505	50869513	-	0.000	0.000	
MA0511.2.RUNX2--661	chr15	53100903	53100911	-	0.000	0.000	
MA0511.2.RUNX2--662	chr15	55218150	55218158	-	0.000	0.000	
MA0511.2.RUNX2--663	chr15	57878705	57878713	+	0.000	0.000	
MA0511.2.RUNX2--664	chr15	59263622	59263630	-	0.000	0.000	
MA0511.2.RUNX2--665	chr15	59596758	59596766	+	0.000	0.000	
MA0511.2.RUNX2--666	chr15	60120046	60120054	-	0.000	0.000	
MA0511.2.RUNX2--667	chr15	60120156	60120164	-	0.000	0.000	
MA0511.2.RUNX2--668	chr15	62189978	62189986	-	0.000	0.000	
MA0511.2.RUNX2--669	chr15	64102608	64102616	+	0.000	0.000	
MA0511.2.RUNX2--670	chr15	64186206	64186214	+	0.000	0.000	
MA0511.2.RUNX2--671	chr15	65727291	65727299	-	0.000	0.000	
MA0511.2.RUNX2--672	chr15	66801733	66801741	+	0.000	0.000	
MA0511.2.RUNX2--673	chr15	66969533	66969541	+	0.000	0.000	
MA0511.2.RUNX2--674	chr15	67177390	67177398	-	0.000	0.000	
MA0511.2.RUNX2--675	chr15	68415745	68415753	+	0.000	0.000	
MA0511.2.RUNX2--676	chr15	73150952	73150960	+	0.000	0.000	
MA0511.2.RUNX2--677	chr15	73564001	73564009	+	0.000	0.000	
MA0511.2.RUNX2--678	chr15	74672575	74672583	+	0.000	0.000	
MA0511.2.RUNX2--679	chr15	76659926	76659934	-	0.000	0.000	
MA0511.2.RUNX2--680	chr15	77722901	77722909	-	0.000	0.000	
MA0511.2.RUNX2--681	chr15	79323401	79323409	-	0.000	0.000	
MA0511.2.RUNX2--682	chr15	80572482	80572490	-	0.000	0.000	
MA0511.2.RUNX2--683	chr15	82882009	82882017	+	0.000	0.000	
MA0511.2.RUNX2--684	chr15	84078911	84078919	+	0.000	0.000	
MA0511.2.RUNX2--685	chr15	84313601	84313609	-	0.000	0.000	
MA0511.2.RUNX2--686	chr15	84685640	84685648	-	0.000	0.000	
MA0511.2.RUNX2--687	chr15	86051395	86051403	-	0.000	0.000	
MA0511.2.RUNX2--688	chr15	88862364	88862372	+	0.000	0.000	
MA0511.2.RUNX2--689	chr15	91563423	91563431	+	0.000	0.000	
MA0511.2.RUNX2--690	chr15	93275367	93275375	+	0.000	0.000	
MA0511.2.RUNX2--691	chr15	93302038	93302046	-	0.000	0.000	
MA0511.2.RUNX2--692	chr15	93563705	93563713	+	0.000	0.000	
MA0511.2.RUNX2--693	chr15	93913639	93913647	+	0.000	0.000	
MA0511.2.RUNX2--694	chr15	94566008	94566016	+	0.000	0.000	
MA0511.2.RUNX2--695	chr15	96039782	96039790	-	0.000	0.000	
MA0511.2.RUNX2--696	chr15	97248545	97248553	+	0.000	0.000	
MA0511.2.RUNX2--697	chr15	97843392	97843400	-	0.000	0.000	
MA0511.2.RUNX2--698	chr15	97964225	97964233	-	0.000	0.000	
MA0511.2.RUNX2--699	chr15	98772774	98772782	-	0.000	0.000	
MA0511.2.RUNX2--700	chr15	98869571	98869579	+	0.000	0.000	
MA0511.2.RUNX2--701	chr15	100060982	100060990	-	0.000	0.000	
MA0511.2.RUNX2--702	chr15	100182029	100182037	-	0.000	0.000	
MA0511.2.RUNX2--703	chr15	100637931	100637939	+	0.000	0.000	
MA0511.2.RUNX2--704	chr15	100669523	100669531	-	0.000	0.000	
MA0511.2.RUNX2--705	chr15	102147900	102147908	+	0.000	0.000	
MA0511.2.RUNX2--706	chr15	103177128	103177136	-	0.000	0.000	
MA0511.2.RUNX2--707	chr16	4736428	4736436	-	0.000	0.000	
MA0511.2.RUNX2--708	chr16	10786408	10786416	-	0.000	0.000	
MA0511.2.RUNX2--709	chr16	10844391	10844399	+	0.000	0.000	
MA0511.2.RUNX2--710	chr16	10979607	10979615	+	0.000	0.000	
MA0511.2.RUNX2--711	chr16	11176525	11176533	+	0.000	0.000	
MA0511.2.RUNX2--712	chr16	11254407	11254415	-	0.000	0.000	
MA0511.2.RUNX2--713	chr16	14088391	14088399	-	0.000	0.000	
MA0511.2.RUNX2--714	chr16	14885079	14885087	-	0.000	0.000	
MA0511.2.RUNX2--715	chr16	15113877	15113885	+	0.000	0.000	
MA0511.2.RUNX2--716	chr16	18812308	18812316	-	0.000	0.000	
MA0511.2.RUNX2--717	chr16	23838336	23838344	-	0.000	0.000	
MA0511.2.RUNX2--718	chr16	24392767	24392775	+	0.000	0.000	
MA0511.2.RUNX2--719	chr16	25426504	25426512	-	0.000	0.000	
MA0511.2.RUNX2--720	chr16	25517176	25517184	-	0.000	0.000	
MA0511.2.RUNX2--721	chr16	26668078	26668086	-	0.000	0.000	
MA0511.2.RUNX2--722	chr16	27401880	27401888	-	0.000	0.000	
MA0511.2.RUNX2--723	chr16	30389399	30389407	-	0.000	0.000	
MA0511.2.RUNX2--724	chr16	31210110	31210118	-	0.000	0.000	
MA0511.2.RUNX2--725	chr16	32430852	32430860	-	0.000	0.000	
MA0511.2.RUNX2--726	chr16	32752405	32752413	+	0.000	0.000	
MA0511.2.RUNX2--727	chr16	32793385	32793393	-	0.000	0.000	
MA0511.2.RUNX2--728	chr16	33380304	33380312	-	0.000	0.000	
MA0511.2.RUNX2--729	chr16	33770056	33770064	-	0.000	0.000	
MA0511.2.RUNX2--730	chr16	35765630	35765638	-	0.000	0.000	
MA0511.2.RUNX2--731	chr16	36684438	36684446	+	0.000	0.000	
MA0511.2.RUNX2--732	chr16	36724113	36724121	-	0.000	0.000	
MA0511.2.RUNX2--733	chr16	38653654	38653662	+	0.000	0.000	
MA0511.2.RUNX2--734	chr16	38653641	38653649	-	0.000	0.000	
MA0511.2.RUNX2--735	chr16	43620568	43620576	+	0.000	0.000	
MA0511.2.RUNX2--736	chr16	43650508	43650516	+	0.000	0.000	
MA0511.2.RUNX2--737	chr16	43699129	43699137	-	0.000	0.000	
MA0511.2.RUNX2--738	chr16	43832076	43832084	+	0.000	0.000	
MA0511.2.RUNX2--739	chr16	44321875	44321883	-	0.000	0.000	
MA0511.2.RUNX2--740	chr16	44965611	44965619	-	0.000	0.000	
MA0511.2.RUNX2--741	chr16	45222996	45223004	-	0.000	0.000	
MA0511.2.RUNX2--742	chr16	45224875	45224883	-	0.000	0.000	
MA0511.2.RUNX2--743	chr16	49774781	49774789	-	0.000	0.000	
MA0511.2.RUNX2--744	chr16	50632866	50632874	+	0.000	0.000	
MA0511.2.RUNX2--745	chr16	52064539	52064547	-	0.000	0.000	
MA0511.2.RUNX2--746	chr16	55631292	55631300	+	0.000	0.000	
MA0511.2.RUNX2--747	chr16	55698648	55698656	+	0.000	0.000	
MA0511.2.RUNX2--748	chr16	57231581	57231589	+	0.000	0.000	
MA0511.2.RUNX2--749	chr16	58498235	58498243	+	0.000	0.000	
MA0511.2.RUNX2--750	chr16	58694218	58694226	-	0.000	0.000	
MA0511.2.RUNX2--751	chr16	59517585	59517593	-	0.000	0.000	
MA0511.2.RUNX2--752	chr16	59567917	59567925	+	0.000	0.000	
MA0511.2.RUNX2--753	chr16	64771101	64771109	-	0.000	0.000	
MA0511.2.RUNX2--754	chr16	67994546	67994554	+	0.000	0.000	
MA0511.2.RUNX2--755	chr16	70326814	70326822	-	0.000	0.000	
MA0511.2.RUNX2--756	chr16	70365448	70365456	+	0.000	0.000	
MA0511.2.RUNX2--757	chr16	71435385	71435393	-	0.000	0.000	
MA0511.2.RUNX2--758	chr16	75343467	75343475	+	0.000	0.000	
MA0511.2.RUNX2--759	chr16	75983974	75983982	-	0.000	0.000	
MA0511.2.RUNX2--760	chr16	76366900	76366908	+	0.000	0.000	
MA0511.2.RUNX2--761	chr16	76416698	76416706	+	0.000	0.000	
MA0511.2.RUNX2--762	chr16	77358805	77358813	+	0.000	0.000	
MA0511.2.RUNX2--763	chr16	78376114	78376122	+	0.000	0.000	
MA0511.2.RUNX2--764	chr16	78546726	78546734	+	0.000	0.000	
MA0511.2.RUNX2--765	chr16	83449625	83449633	+	0.000	0.000	
MA0511.2.RUNX2--766	chr16	84477818	84477826	+	0.000	0.000	
MA0511.2.RUNX2--767	chr16	87597737	87597745	-	0.000	0.000	
MA0511.2.RUNX2--768	chr16	87657463	87657471	-	0.000	0.000	
MA0511.2.RUNX2--769	chr16	87661864	87661872	+	0.000	0.000	
MA0511.2.RUNX2--770	chr16	89986206	89986214	+	0.000	0.000	
MA0511.2.RUNX2--771	chr16	90177639	90177647	+	0.000	0.000	
MA0511.2.RUNX2--772	chr16	90983339	90983347	+	0.000	0.000	
MA0511.2.RUNX2--773	chr16	90998731	90998739	+	0.000	0.000	
MA0511.2.RUNX2--774	chr16	91476001	91476009	+	0.000	0.000	
MA0511.2.RUNX2--775	chr16	91533161	91533169	+	0.000	0.000	
MA0511.2.RUNX2--776	chr16	92767568	92767576	-	0.000	0.000	
MA0511.2.RUNX2--777	chr16	93552877	93552885	-	0.000	0.000	
MA0511.2.RUNX2--778	chr16	93585976	93585984	-	0.000	0.000	
MA0511.2.RUNX2--779	chr16	93766736	93766744	-	0.000	0.000	
MA0511.2.RUNX2--780	chr16	93766779	93766787	+	0.000	0.000	
MA0511.2.RUNX2--781	chr16	93788060	93788068	+	0.000	0.000	
MA0511.2.RUNX2--782	chr16	94600551	94600559	+	0.000	0.000	
MA0511.2.RUNX2--783	chr16	97196202	97196210	+	0.000	0.000	
MA0511.2.RUNX2--784	chr17	4995115	4995123	+	0.000	0.000	
MA0511.2.RUNX2--785	chr17	5748187	5748195	+	0.000	0.000	
MA0511.2.RUNX2--786	chr17	5805648	5805656	-	0.000	0.000	
MA0511.2.RUNX2--787	chr17	6080054	6080062	-	0.000	0.000	
MA0511.2.RUNX2--788	chr17	6835226	6835234	-	0.000	0.000	
MA0511.2.RUNX2--789	chr17	6861364	6861372	-	0.000	0.000	
MA0511.2.RUNX2--790	chr17	7164085	7164093	-	0.000	0.000	
MA0511.2.RUNX2--791	chr17	8642181	8642189	-	0.000	0.000	
MA0511.2.RUNX2--792	chr17	10320063	10320071	+	0.000	0.000	
MA0511.2.RUNX2--793	chr17	11186210	11186218	-	0.000	0.000	
MA0511.2.RUNX2--794	chr17	12165580	12165588	+	0.000	0.000	
MA0511.2.RUNX2--795	chr17	12174477	12174485	-	0.000	0.000	
MA0511.2.RUNX2--796	chr17	12916396	12916404	-	0.000	0.000	
MA0511.2.RUNX2--797	chr17	17625463	17625471	+	0.000	0.000	
MA0511.2.RUNX2--798	chr17	18458391	18458399	+	0.000	0.000	
MA0511.2.RUNX2--799	chr17	18764026	18764034	+	0.000	0.000	
MA0511.2.RUNX2--800	chr17	19435175	19435183	+	0.000	0.000	
MA0511.2.RUNX2--801	chr17	21733926	21733934	+	0.000	0.000	
MA0511.2.RUNX2--802	chr17	23547016	23547024	+	0.000	0.000	
MA0511.2.RUNX2--803	chr17	23797593	23797601	+	0.000	0.000	
MA0511.2.RUNX2--804	chr17	24455429	24455437	-	0.000	0.000	
MA0511.2.RUNX2--805	chr17	25792337	25792345	+	0.000	0.000	
MA0511.2.RUNX2--806	chr17	25829011	25829019	-	0.000	0.000	
MA0511.2.RUNX2--807	chr17	27075467	27075475	-	0.000	0.000	
MA0511.2.RUNX2--808	chr17	28736777	28736785	-	0.000	0.000	
MA0511.2.RUNX2--809	chr17	29304535	29304543	+	0.000	0.000	
MA0511.2.RUNX2--810	chr17	29347998	29348006	+	0.000	0.000	
MA0511.2.RUNX2--811	chr17	29395646	29395654	+	0.000	0.000	
MA0511.2.RUNX2--812	chr17	29494378	29494386	+	0.000	0.000	
MA0511.2.RUNX2--813	chr17	29531959	29531967	+	0.000	0.000	
MA0511.2.RUNX2--814	chr17	29606916	29606924	-	0.000	0.000	
MA0511.2.RUNX2--815	chr17	30335904	30335912	+	0.000	0.000	
MA0511.2.RUNX2--816	chr17	30842506	30842514	-	0.000	0.000	
MA0511.2.RUNX2--817	chr17	31659086	31659094	+	0.000	0.000	
MA0511.2.RUNX2--818	chr17	34210707	34210715	-	0.000	0.000	
MA0511.2.RUNX2--819	chr17	34896559	34896567	+	0.000	0.000	
MA0511.2.RUNX2--820	chr17	35246464	35246472	-	0.000	0.000	
MA0511.2.RUNX2--821	chr17	35997111	35997119	-	0.000	0.000	
MA0511.2.RUNX2--822	chr17	36227190	36227198	-	0.000	0.000	
MA0511.2.RUNX2--823	chr17	45489015	45489023	+	0.000	0.000	
MA0511.2.RUNX2--824	chr17	46074014	46074022	-	0.000	0.000	
MA0511.2.RUNX2--825	chr17	46870519	46870527	+	0.000	0.000	
MA0511.2.RUNX2--826	chr17	48466922	48466930	-	0.000	0.000	
MA0511.2.RUNX2--827	chr17	49413770	49413778	+	0.000	0.000	
MA0511.2.RUNX2--828	chr17	50331937	50331945	-	0.000	0.000	
MA0511.2.RUNX2--829	chr17	52149227	52149235	-	0.000	0.000	
MA0511.2.RUNX2--830	chr17	52162708	52162716	+	0.000	0.000	
MA0511.2.RUNX2--831	chr17	52468690	52468698	+	0.000	0.000	
MA0511.2.RUNX2--832	chr17	52591979	52591987	-	0.000	0.000	
MA0511.2.RUNX2--833	chr17	56819715	56819723	+	0.000	0.000	
MA0511.2.RUNX2--834	chr17	57194138	57194146	+	0.000	0.000	
MA0511.2.RUNX2--835	chr17	62784252	62784260	+	0.000	0.000	
MA0511.2.RUNX2--836	chr17	63850194	63850202	+	0.000	0.000	
MA0511.2.RUNX2--837	chr17	63863697	63863705	+	0.000	0.000	
MA0511.2.RUNX2--838	chr17	64193962	64193970	+	0.000	0.000	
MA0511.2.RUNX2--839	chr17	64332317	64332325	-	0.000	0.000	
MA0511.2.RUNX2--840	chr17	64617871	64617879	+	0.000	0.000	
MA0511.2.RUNX2--841	chr17	64859417	64859425	-	0.000	0.000	
MA0511.2.RUNX2--842	chr17	65541199	65541207	+	0.000	0.000	
MA0511.2.RUNX2--843	chr17	65575203	65575211	+	0.000	0.000	
MA0511.2.RUNX2--844	chr17	65817917	65817925	-	0.000	0.000	
MA0511.2.RUNX2--845	chr17	65885039	65885047	+	0.000	0.000	
MA0511.2.RUNX2--846	chr17	70847351	70847359	+	0.000	0.000	
MA0511.2.RUNX2--847	chr17	71663604	71663612	+	0.000	0.000	
MA0511.2.RUNX2--848	chr17	73815029	73815037	-	0.000	0.000	
MA0511.2.RUNX2--849	chr17	78247300	78247308	-	0.000	0.000	
MA0511.2.RUNX2--850	chr17	79042338	79042346	+	0.000	0.000	
MA0511.2.RUNX2--851	chr17	79394210	79394218	-	0.000	0.000	
MA0511.2.RUNX2--852	chr17	79965076	79965084	-	0.000	0.000	
MA0511.2.RUNX2--853	chr17	80128254	80128262	-	0.000	0.000	
MA0511.2.RUNX2--854	chr17	80933905	80933913	+	0.000	0.000	
MA0511.2.RUNX2--855	chr17	82237656	82237664	-	0.000	0.000	
MA0511.2.RUNX2--856	chr17	83720671	83720679	-	0.000	0.000	
MA0511.2.RUNX2--857	chr17	84306339	84306347	-	0.000	0.000	
MA0511.2.RUNX2--858	chr17	86041002	86041010	-	0.000	0.000	
MA0511.2.RUNX2--859	chr17	86880725	86880733	+	0.000	0.000	
MA0511.2.RUNX2--860	chr17	87698241	87698249	-	0.000	0.000	
MA0511.2.RUNX2--861	chr17	88484189	88484197	-	0.000	0.000	
MA0511.2.RUNX2--862	chr18	4295245	4295253	+	0.000	0.000	
MA0511.2.RUNX2--863	chr18	6667590	6667598	+	0.000	0.000	
MA0511.2.RUNX2--864	chr18	7412046	7412054	+	0.000	0.000	
MA0511.2.RUNX2--865	chr18	10742980	10742988	-	0.000	0.000	
MA0511.2.RUNX2--866	chr18	12643081	12643089	+	0.000	0.000	
MA0511.2.RUNX2--867	chr18	15313254	15313262	-	0.000	0.000	
MA0511.2.RUNX2--868	chr18	20869446	20869454	-	0.000	0.000	
MA0511.2.RUNX2--869	chr18	23734927	23734935	-	0.000	0.000	
MA0511.2.RUNX2--870	chr18	32880565	32880573	-	0.000	0.000	
MA0511.2.RUNX2--871	chr18	32970447	32970455	-	0.000	0.000	
MA0511.2.RUNX2--872	chr18	35553111	35553119	+	0.000	0.000	
MA0511.2.RUNX2--873	chr18	37814061	37814069	-	0.000	0.000	
MA0511.2.RUNX2--874	chr18	37926032	37926040	-	0.000	0.000	
MA0511.2.RUNX2--875	chr18	38427119	38427127	+	0.000	0.000	
MA0511.2.RUNX2--876	chr18	38631718	38631726	+	0.000	0.000	
MA0511.2.RUNX2--877	chr18	39020735	39020743	-	0.000	0.000	
MA0511.2.RUNX2--878	chr18	39282250	39282258	+	0.000	0.000	
MA0511.2.RUNX2--879	chr18	50009179	50009187	-	0.000	0.000	
MA0511.2.RUNX2--880	chr18	52527806	52527814	-	0.000	0.000	
MA0511.2.RUNX2--881	chr18	54921980	54921988	+	0.000	0.000	
MA0511.2.RUNX2--882	chr18	54922130	54922138	-	0.000	0.000	
MA0511.2.RUNX2--883	chr18	54970185	54970193	+	0.000	0.000	
MA0511.2.RUNX2--884	chr18	56413122	56413130	-	0.000	0.000	
MA0511.2.RUNX2--885	chr18	56547183	56547191	-	0.000	0.000	
MA0511.2.RUNX2--886	chr18	59077277	59077285	+	0.000	0.000	
MA0511.2.RUNX2--887	chr18	61177217	61177225	-	0.000	0.000	
MA0511.2.RUNX2--888	chr18	62186217	62186225	+	0.000	0.000	
MA0511.2.RUNX2--889	chr18	62785583	62785591	-	0.000	0.000	
MA0511.2.RUNX2--890	chr18	64510241	64510249	-	0.000	0.000	
MA0511.2.RUNX2--891	chr18	64991733	64991741	+	0.000	0.000	
MA0511.2.RUNX2--892	chr18	65312498	65312506	+	0.000	0.000	
MA0511.2.RUNX2--893	chr18	65405563	65405571	+	0.000	0.000	
MA0511.2.RUNX2--894	chr18	65726505	65726513	+	0.000	0.000	
MA0511.2.RUNX2--895	chr18	65764555	65764563	+	0.000	0.000	
MA0511.2.RUNX2--896	chr18	67435718	67435726	+	0.000	0.000	
MA0511.2.RUNX2--897	chr18	67436068	67436076	-	0.000	0.000	
MA0511.2.RUNX2--898	chr18	67732912	67732920	-	0.000	0.000	
MA0511.2.RUNX2--899	chr18	67897989	67897997	-	0.000	0.000	
MA0511.2.RUNX2--900	chr18	67966843	67966851	+	0.000	0.000	
MA0511.2.RUNX2--901	chr18	69169046	69169054	+	0.000	0.000	
MA0511.2.RUNX2--902	chr18	69196229	69196237	+	0.000	0.000	
MA0511.2.RUNX2--903	chr18	70572507	70572515	-	0.000	0.000	
MA0511.2.RUNX2--904	chr18	74880186	74880194	-	0.000	0.000	
MA0511.2.RUNX2--905	chr18	74880214	74880222	+	0.000	0.000	
MA0511.2.RUNX2--906	chr18	75419758	75419766	-	0.000	0.000	
MA0511.2.RUNX2--907	chr18	75757752	75757760	+	0.000	0.000	
MA0511.2.RUNX2--908	chr18	76082071	76082079	-	0.000	0.000	
MA0511.2.RUNX2--909	chr18	76215918	76215926	+	0.000	0.000	
MA0511.2.RUNX2--910	chr18	78687384	78687392	-	0.000	0.000	
MA0511.2.RUNX2--911	chr18	78843414	78843422	+	0.000	0.000	
MA0511.2.RUNX2--912	chr18	80469381	80469389	-	0.000	0.000	
MA0511.2.RUNX2--913	chr18	80555075	80555083	-	0.000	0.000	
MA0511.2.RUNX2--914	chr18	80734541	80734549	+	0.000	0.000	
MA0511.2.RUNX2--915	chr18	81325683	81325691	+	0.000	0.000	
MA0511.2.RUNX2--916	chr18	82588816	82588824	+	0.000	0.000	
MA0511.2.RUNX2--917	chr18	82717558	82717566	+	0.000	0.000	
MA0511.2.RUNX2--918	chr18	83011774	83011782	-	0.000	0.000	
MA0511.2.RUNX2--919	chr18	84851323	84851331	-	0.000	0.000	
MA0511.2.RUNX2--920	chr18	89126668	89126676	+	0.000	0.000	
MA0511.2.RUNX2--921	chr18	89212374	89212382	+	0.000	0.000	
MA0511.2.RUNX2--922	chr18	89442241	89442249	-	0.000	0.000	
MA0511.2.RUNX2--923	chr19	4061684	4061692	+	0.000	0.000	
MA0511.2.RUNX2--924	chr19	4061732	4061740	+	0.000	0.000	
MA0511.2.RUNX2--925	chr19	4064976	4064984	+	0.000	0.000	
MA0511.2.RUNX2--926	chr19	4066139	4066147	+	0.000	0.000	
MA0511.2.RUNX2--927	chr19	5568132	5568140	-	0.000	0.000	
MA0511.2.RUNX2--928	chr19	6071257	6071265	+	0.000	0.000	
MA0511.2.RUNX2--929	chr19	7315180	7315188	-	0.000	0.000	
MA0511.2.RUNX2--930	chr19	8019914	8019922	-	0.000	0.000	
MA0511.2.RUNX2--931	chr19	8519019	8519027	+	0.000	0.000	
MA0511.2.RUNX2--932	chr19	8592422	8592430	+	0.000	0.000	
MA0511.2.RUNX2--933	chr19	10830054	10830062	-	0.000	0.000	
MA0511.2.RUNX2--934	chr19	11414280	11414288	+	0.000	0.000	
MA0511.2.RUNX2--935	chr19	12796780	12796788	-	0.000	0.000	
MA0511.2.RUNX2--936	chr19	17257047	17257055	+	0.000	0.000	
MA0511.2.RUNX2--937	chr19	18746816	18746824	+	0.000	0.000	
MA0511.2.RUNX2--938	chr19	18747534	18747542	-	0.000	0.000	
MA0511.2.RUNX2--939	chr19	21646228	21646236	-	0.000	0.000	
MA0511.2.RUNX2--940	chr19	24971561	24971569	+	0.000	0.000	
MA0511.2.RUNX2--941	chr19	26646307	26646315	-	0.000	0.000	
MA0511.2.RUNX2--942	chr19	29454390	29454398	+	0.000	0.000	
MA0511.2.RUNX2--943	chr19	29960592	29960600	+	0.000	0.000	
MA0511.2.RUNX2--944	chr19	32138397	32138405	+	0.000	0.000	
MA0511.2.RUNX2--945	chr19	32266644	32266652	+	0.000	0.000	
MA0511.2.RUNX2--946	chr19	33101510	33101518	-	0.000	0.000	
MA0511.2.RUNX2--947	chr19	33102171	33102179	+	0.000	0.000	
MA0511.2.RUNX2--948	chr19	34306958	34306966	-	0.000	0.000	
MA0511.2.RUNX2--949	chr19	34500982	34500990	+	0.000	0.000	
MA0511.2.RUNX2--950	chr19	36083079	36083087	-	0.000	0.000	
MA0511.2.RUNX2--951	chr19	36091050	36091058	+	0.000	0.000	
MA0511.2.RUNX2--952	chr19	37109990	37109998	-	0.000	0.000	
MA0511.2.RUNX2--953	chr19	40300140	40300148	+	0.000	0.000	
MA0511.2.RUNX2--954	chr19	41328933	41328941	+	0.000	0.000	
MA0511.2.RUNX2--955	chr19	41874495	41874503	+	0.000	0.000	
MA0511.2.RUNX2--956	chr19	43496031	43496039	+	0.000	0.000	
MA0511.2.RUNX2--957	chr19	43689772	43689780	-	0.000	0.000	
MA0511.2.RUNX2--958	chr19	45176443	45176451	-	0.000	0.000	
MA0511.2.RUNX2--959	chr19	45307374	45307382	-	0.000	0.000	
MA0511.2.RUNX2--960	chr19	45998267	45998275	+	0.000	0.000	
MA0511.2.RUNX2--961	chr19	47051189	47051197	-	0.000	0.000	
MA0511.2.RUNX2--962	chr19	47854837	47854845	-	0.000	0.000	
MA0511.2.RUNX2--963	chr19	53216843	53216851	-	0.000	0.000	
MA0511.2.RUNX2--964	chr19	53318248	53318256	-	0.000	0.000	
