#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
Merged-chrX-157490296-1	chrX	157490198	157490396	+	0.000	0.000	Merged-chrX-157490296-1
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr13-30005164-10	chr13	30004973	30005358	+	0.000	0.000	Merged-chr13-30005164-10
Merged-chr8-115496222-29	chr8	115495949	115496471	+	0.000	0.000	Merged-chr8-115496222-29
Merged-chr1-189608778-45	chr1	189608396	189609197	+	0.000	0.000	Merged-chr1-189608778-45
Merged-chr13-22007000-4	chr13	22006887	22007110	+	0.000	0.000	Merged-chr13-22007000-4
Merged-chr4-71291736-94	chr4	71291446	71291995	+	0.000	0.000	Merged-chr4-71291736-94
Merged-chr4-46641506-27	chr4	46641122	46641814	+	0.000	0.000	Merged-chr4-46641506-27
Merged-chr14-20970525-2	chr14	20970377	20970676	+	0.000	0.000	Merged-chr14-20970525-2
Merged-chr11-74555205-1	chr11	74555107	74555305	+	0.000	0.000	Merged-chr11-74555205-1
Merged-chr13-81662913-4	chr13	81662749	81663048	+	0.000	0.000	Merged-chr13-81662913-4
Merged-chr13-101767928-126	chr13	101767512	101768287	+	0.000	0.000	Merged-chr13-101767928-126
Merged-chr16-23127911-64	chr16	23127615	23128228	+	0.000	0.000	Merged-chr16-23127911-64
Merged-chr7-3290343-35	chr7	3290153	3290506	+	0.000	0.000	Merged-chr7-3290343-35
Merged-chr6-8732660-29	chr6	8732482	8732887	+	0.000	0.000	Merged-chr6-8732660-29
Merged-chr16-37094405-73	chr16	37094121	37094725	+	0.000	0.000	Merged-chr16-37094405-73
Merged-chr13-45903914-29	chr13	45903607	45904231	+	0.000	0.000	Merged-chr13-45903914-29
Merged-chr17-79817109-13	chr17	79816862	79817328	+	0.000	0.000	Merged-chr17-79817109-13
Merged-chr11-29694007-2	chr11	29693909	29694107	+	0.000	0.000	Merged-chr11-29694007-2
Merged-chr11-88049141-21	chr11	88048850	88049442	+	0.000	0.000	Merged-chr11-88049141-21
Merged-chr14-72869418-37	chr14	72869153	72869734	+	0.000	0.000	Merged-chr14-72869418-37
Merged-chr5-114996617-11	chr5	114996471	114996832	+	0.000	0.000	Merged-chr5-114996617-11
Merged-chr7-25835602-47	chr7	25835382	25835877	+	0.000	0.000	Merged-chr7-25835602-47
Merged-chr3-93597508-71	chr3	93597138	93597980	+	0.000	0.000	Merged-chr3-93597508-71
Merged-chr16-52450720-60	chr16	52450387	52451162	+	0.000	0.000	Merged-chr16-52450720-60
Merged-chr9-31120705-26	chr9	31120479	31121051	+	0.000	0.000	Merged-chr9-31120705-26
Merged-chr3-123267512-110	chr3	123267230	123267771	+	0.000	0.000	Merged-chr3-123267512-110
Merged-chr3-136671529-28	chr3	136671240	136671876	+	0.000	0.000	Merged-chr3-136671529-28
Merged-chr16-32434269-25	chr16	32434129	32434463	+	0.000	0.000	Merged-chr16-32434269-25
Merged-chr19-55750633-14	chr19	55750293	55750993	+	0.000	0.000	Merged-chr19-55750633-14
Merged-chr12-3989980-1	chr12	3989882	3990080	+	0.000	0.000	Merged-chr12-3989980-1
Merged-chr14-7844801-29	chr14	7844568	7845116	+	0.000	0.000	Merged-chr14-7844801-29
Merged-chr11-29692902-6	chr11	29692733	29693055	+	0.000	0.000	Merged-chr11-29692902-6
Merged-chr14-67674822-11	chr14	67674643	67675016	+	0.000	0.000	Merged-chr14-67674822-11
Merged-chr2-119112858-57	chr2	119112529	119113196	+	0.000	0.000	Merged-chr2-119112858-57
Merged-chr9-75115492-20	chr9	75115046	75115783	+	0.000	0.000	Merged-chr9-75115492-20
Merged-chr19-43524051-50	chr19	43523888	43524267	+	0.000	0.000	Merged-chr19-43524051-50
Merged-chr3-102725307-14	chr3	102725123	102725524	+	0.000	0.000	Merged-chr3-102725307-14
Merged-chr6-66471911-19	chr6	66471650	66472119	+	0.000	0.000	Merged-chr6-66471911-19
Merged-chr3-84710907-12	chr3	84710733	84711112	+	0.000	0.000	Merged-chr3-84710907-12
Merged-chrX-68684840-22	chrX	68684570	68685197	+	0.000	0.000	Merged-chrX-68684840-22
Merged-chr10-111422205-1	chr10	111422107	111422305	+	0.000	0.000	Merged-chr10-111422205-1
Merged-chr13-45894482-28	chr13	45894258	45894763	+	0.000	0.000	Merged-chr13-45894482-28
Merged-chr18-13016580-10	chr18	13016433	13016748	+	0.000	0.000	Merged-chr18-13016580-10
Merged-chr17-83831138-30	chr17	83830810	83831478	+	0.000	0.000	Merged-chr17-83831138-30
Merged-chr4-124937021-50	chr4	124936792	124937198	+	0.000	0.000	Merged-chr4-124937021-50
Merged-chr10-8197795-23	chr10	8197595	8197966	+	0.000	0.000	Merged-chr10-8197795-23
Merged-chr2-65195826-52	chr2	65195479	65196362	+	0.000	0.000	Merged-chr2-65195826-52
Merged-chr13-95963874-1	chr13	95963776	95963974	+	0.000	0.000	Merged-chr13-95963874-1
Merged-chr2-128112514-2	chr2	128112359	128112671	+	0.000	0.000	Merged-chr2-128112514-2
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr11-58179851-25	chr11	58179553	58180092	+	0.000	0.000	Merged-chr11-58179851-25
Merged-chr5-100587830-4	chr5	100587677	100588004	+	0.000	0.000	Merged-chr5-100587830-4
Merged-chr17-12118316-8	chr17	12118089	12118684	+	0.000	0.000	Merged-chr17-12118316-8
Merged-chr9-44032153-1	chr9	44032055	44032253	+	0.000	0.000	Merged-chr9-44032153-1
Merged-chr7-138877099-9	chr7	138876928	138877293	+	0.000	0.000	Merged-chr7-138877099-9
Merged-chr3-104796663-34	chr3	104796441	104796880	+	0.000	0.000	Merged-chr3-104796663-34
Merged-chr16-58670422-58	chr16	58670140	58670644	+	0.000	0.000	Merged-chr16-58670422-58
Merged-chr17-83872981-24	chr17	83872793	83873207	+	0.000	0.000	Merged-chr17-83872981-24
Merged-chr18-83740717-24	chr18	83740456	83741053	+	0.000	0.000	Merged-chr18-83740717-24
Merged-chr2-105388913-1	chr2	105388815	105389013	+	0.000	0.000	Merged-chr2-105388913-1
Merged-chr1-184751461-18	chr1	184751225	184751760	+	0.000	0.000	Merged-chr1-184751461-18
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr11-73094669-63	chr11	73094430	73095116	+	0.000	0.000	Merged-chr11-73094669-63
Merged-chr2-65161891-30	chr2	65161572	65162325	+	0.000	0.000	Merged-chr2-65161891-30
Merged-chrX-169304181-14	chrX	169303929	169304456	+	0.000	0.000	Merged-chrX-169304181-14
Merged-chr1-127652975-7	chr1	127652780	127653122	+	0.000	0.000	Merged-chr1-127652975-7
Merged-chr4-8928117-3	chr4	8928019	8928217	+	0.000	0.000	Merged-chr4-8928117-3
Merged-chr3-96576802-53	chr3	96576568	96577033	+	0.000	0.000	Merged-chr3-96576802-53
Merged-chr9-122233247-97	chr9	122232949	122233658	+	0.000	0.000	Merged-chr9-122233247-97
Merged-chr3-103147089-19	chr3	103146898	103147280	+	0.000	0.000	Merged-chr3-103147089-19
Merged-chr12-100527880-14	chr12	100527743	100528030	+	0.000	0.000	Merged-chr12-100527880-14
Merged-chr9-37576736-24	chr9	37576555	37577170	+	0.000	0.000	Merged-chr9-37576736-24
Merged-chr16-46121573-10	chr16	46121233	46121778	+	0.000	0.000	Merged-chr16-46121573-10
Merged-chr12-65194392-14	chr12	65194192	65194614	+	0.000	0.000	Merged-chr12-65194392-14
Merged-chr18-65801383-4	chr18	65801285	65801483	+	0.000	0.000	Merged-chr18-65801383-4
Merged-chr13-63254174-3	chr13	63253990	63254417	+	0.000	0.000	Merged-chr13-63254174-3
Merged-chr12-86687051-28	chr12	86686657	86687410	+	0.000	0.000	Merged-chr12-86687051-28
Merged-chr1-181842712-4	chr1	181842598	181842828	+	0.000	0.000	Merged-chr1-181842712-4
Merged-chr4-43937152-65	chr4	43936848	43937450	+	0.000	0.000	Merged-chr4-43937152-65
Merged-chr16-52362398-3	chr16	52362273	52362532	+	0.000	0.000	Merged-chr16-52362398-3
Merged-chr9-75094977-14	chr9	75094785	75095225	+	0.000	0.000	Merged-chr9-75094977-14
Merged-chr17-44670859-1	chr17	44670761	44670959	+	0.000	0.000	Merged-chr17-44670859-1
Merged-chr6-131293515-116	chr6	131292995	131293906	+	0.000	0.000	Merged-chr6-131293515-116
Merged-chr2-9867507-76	chr2	9867234	9867881	+	0.000	0.000	Merged-chr2-9867507-76
Merged-chr15-73725645-1	chr15	73725547	73725745	+	0.000	0.000	Merged-chr15-73725645-1
Merged-chr8-84128468-26	chr8	84128281	84128624	+	0.000	0.000	Merged-chr8-84128468-26
Merged-chr11-64116814-48	chr11	64116355	64117203	+	0.000	0.000	Merged-chr11-64116814-48
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr1-184732542-127	chr1	184731818	184733515	+	0.000	0.000	Merged-chr1-184732542-127
Merged-chr14-47367011-11	chr14	47366738	47367264	+	0.000	0.000	Merged-chr14-47367011-11
Merged-chr11-73094317-1	chr11	73094219	73094417	+	0.000	0.000	Merged-chr11-73094317-1
Merged-chr14-100284560-1	chr14	100284462	100284660	+	0.000	0.000	Merged-chr14-100284560-1
Merged-chr13-22022383-13	chr13	22022084	22022595	+	0.000	0.000	Merged-chr13-22022383-13
Merged-chr15-12037436-23	chr15	12037198	12037701	+	0.000	0.000	Merged-chr15-12037436-23
Merged-chr1-176877943-17	chr1	176877763	176878101	+	0.000	0.000	Merged-chr1-176877943-17
Merged-chr13-101758724-1	chr13	101758626	101758824	+	0.000	0.000	Merged-chr13-101758724-1
Merged-chr13-45883761-85	chr13	45883100	45884319	+	0.000	0.000	Merged-chr13-45883761-85
Merged-chr18-62089904-13	chr18	62089706	62090085	+	0.000	0.000	Merged-chr18-62089904-13
Merged-chr5-112275327-24	chr5	112275119	112275554	+	0.000	0.000	Merged-chr5-112275327-24
Merged-chr5-8374526-17	chr5	8374341	8374707	+	0.000	0.000	Merged-chr5-8374526-17
Merged-chr1-159928948-28	chr1	159928630	159929263	+	0.000	0.000	Merged-chr1-159928948-28
Merged-chr2-52315067-49	chr2	52314863	52315304	+	0.000	0.000	Merged-chr2-52315067-49
Merged-chr2-9536121-12	chr2	9535911	9536324	+	0.000	0.000	Merged-chr2-9536121-12
Merged-chr5-77061556-23	chr5	77061355	77061825	+	0.000	0.000	Merged-chr5-77061556-23
Merged-chr8-84106629-28	chr8	84106305	84106940	+	0.000	0.000	Merged-chr8-84106629-28
Merged-chr1-43207362-30	chr1	43207134	43207707	+	0.000	0.000	Merged-chr1-43207362-30
Merged-chr7-74663991-34	chr7	74663776	74664252	+	0.000	0.000	Merged-chr7-74663991-34
Merged-chr7-74684112-21	chr7	74683924	74684301	+	0.000	0.000	Merged-chr7-74684112-21
Merged-chr5-62763141-17	chr5	62762773	62763346	+	0.000	0.000	Merged-chr5-62763141-17
Merged-chr10-84081142-1	chr10	84081044	84081242	+	0.000	0.000	Merged-chr10-84081142-1
Merged-chr3-84749364-32	chr3	84749158	84749594	+	0.000	0.000	Merged-chr3-84749364-32
Merged-chr9-72639976-11	chr9	72639785	72640130	+	0.000	0.000	Merged-chr9-72639976-11
Merged-chr6-137577194-7	chr6	137576951	137577440	+	0.000	0.000	Merged-chr6-137577194-7
Merged-chrX-140506708-7	chrX	140506591	140506868	+	0.000	0.000	Merged-chrX-140506708-7
Merged-chr9-103332910-23	chr9	103332692	103333115	+	0.000	0.000	Merged-chr9-103332910-23
Merged-chr4-118162293-29	chr4	118162086	118162512	+	0.000	0.000	Merged-chr4-118162293-29
Merged-chr6-108571232-71	chr6	108570878	108571536	+	0.000	0.000	Merged-chr6-108571232-71
Merged-chrX-167119472-30	chrX	167119240	167119856	+	0.000	0.000	Merged-chrX-167119472-30
Merged-chr2-143924641-39	chr2	143924177	143924994	+	0.000	0.000	Merged-chr2-143924641-39
Merged-chr18-62156706-39	chr18	62156442	62156966	+	0.000	0.000	Merged-chr18-62156706-39
Merged-chr3-144261016-37	chr3	144260779	144261354	+	0.000	0.000	Merged-chr3-144261016-37
Merged-chr17-86215920-18	chr17	86215692	86216098	+	0.000	0.000	Merged-chr17-86215920-18
Merged-chr4-8811216-44	chr4	8810981	8811473	+	0.000	0.000	Merged-chr4-8811216-44
Merged-chr1-176946569-129	chr1	176945823	176947182	+	0.000	0.000	Merged-chr1-176946569-129
Merged-chr7-74296401-18	chr7	74296126	74296731	+	0.000	0.000	Merged-chr7-74296401-18
Merged-chr14-59695356-42	chr14	59695054	59695699	+	0.000	0.000	Merged-chr14-59695356-42
Merged-chr14-70797410-2	chr14	70797216	70797606	+	0.000	0.000	Merged-chr14-70797410-2
Merged-chr19-56681979-1	chr19	56681881	56682079	+	0.000	0.000	Merged-chr19-56681979-1
Merged-chr11-80086992-28	chr11	80086818	80087244	+	0.000	0.000	Merged-chr11-80086992-28
Merged-chr3-84715324-47	chr3	84715140	84715547	+	0.000	0.000	Merged-chr3-84715324-47
Merged-chr5-92603127-58	chr5	92602725	92603681	+	0.000	0.000	Merged-chr5-92603127-58
Merged-chr17-23726406-66	chr17	23726159	23726674	+	0.000	0.000	Merged-chr17-23726406-66
Merged-chr9-52323706-16	chr9	52323442	52324120	+	0.000	0.000	Merged-chr9-52323706-16
Merged-chr7-74495574-58	chr7	74495302	74495957	+	0.000	0.000	Merged-chr7-74495574-58
Merged-chr2-129066611-1	chr2	129066513	129066711	+	0.000	0.000	Merged-chr2-129066611-1
Merged-chr18-62156054-2	chr18	62155857	62156253	+	0.000	0.000	Merged-chr18-62156054-2
Merged-chr1-193303652-18	chr1	193303349	193303841	+	0.000	0.000	Merged-chr1-193303652-18
Merged-chr1-160047516-48	chr1	160046884	160047841	+	0.000	0.000	Merged-chr1-160047516-48
Merged-chr6-86852304-8	chr6	86852121	86852490	+	0.000	0.000	Merged-chr6-86852304-8
Merged-chr13-102096730-1	chr13	102096632	102096830	+	0.000	0.000	Merged-chr13-102096730-1
Merged-chr11-101543850-25	chr11	101543562	101544228	+	0.000	0.000	Merged-chr11-101543850-25
Merged-chr1-171685100-27	chr1	171684854	171685304	+	0.000	0.000	Merged-chr1-171685100-27
Merged-chr3-9754268-1	chr3	9754170	9754368	+	0.000	0.000	Merged-chr3-9754268-1
Merged-chr2-11706228-2	chr2	11706128	11706330	+	0.000	0.000	Merged-chr2-11706228-2
Merged-chr7-138848569-2	chr7	138848465	138848675	+	0.000	0.000	Merged-chr7-138848569-2
Merged-chr13-74861692-20	chr13	74861537	74861843	+	0.000	0.000	Merged-chr13-74861692-20
Merged-chr1-160037065-9	chr1	160036859	160037281	+	0.000	0.000	Merged-chr1-160037065-9
Merged-chr4-8911180-1	chr4	8911082	8911280	+	0.000	0.000	Merged-chr4-8911180-1
Merged-chr19-38934925-15	chr19	38934688	38935164	+	0.000	0.000	Merged-chr19-38934925-15
Merged-chr9-64831906-29	chr9	64831557	64832253	+	0.000	0.000	Merged-chr9-64831906-29
Merged-chr13-45924771-59	chr13	45924530	45925018	+	0.000	0.000	Merged-chr13-45924771-59
Merged-chr4-138251464-1	chr4	138251366	138251564	+	0.000	0.000	Merged-chr4-138251464-1
Merged-chr11-68441147-1	chr11	68441049	68441247	+	0.000	0.000	Merged-chr11-68441147-1
Merged-chr13-45869062-3	chr13	45868888	45869228	+	0.000	0.000	Merged-chr13-45869062-3
Merged-chr10-79798482-7	chr10	79798264	79798633	+	0.000	0.000	Merged-chr10-79798482-7
Merged-chr11-104622687-63	chr11	104622426	104622927	+	0.000	0.000	Merged-chr11-104622687-63
Merged-chr14-100285201-100	chr14	100284694	100286011	+	0.000	0.000	Merged-chr14-100285201-100
Merged-chr6-67348220-52	chr6	67347970	67348500	+	0.000	0.000	Merged-chr6-67348220-52
Merged-chr1-37496227-52	chr1	37495906	37496509	+	0.000	0.000	Merged-chr1-37496227-52
Merged-chr13-106997590-6	chr13	106997427	106997721	+	0.000	0.000	Merged-chr13-106997590-6
Merged-chr3-144232172-58	chr3	144231852	144232405	+	0.000	0.000	Merged-chr3-144232172-58
Merged-chr18-83977007-10	chr18	83976832	83977182	+	0.000	0.000	Merged-chr18-83977007-10
Merged-chr5-140503232-1	chr5	140503134	140503332	+	0.000	0.000	Merged-chr5-140503232-1
Merged-chr15-90071685-1	chr15	90071587	90071785	+	0.000	0.000	Merged-chr15-90071685-1
Merged-chr8-86838385-1	chr8	86838287	86838485	+	0.000	0.000	Merged-chr8-86838385-1
Merged-chr6-70862834-28	chr6	70862596	70863040	+	0.000	0.000	Merged-chr6-70862834-28
Merged-chr17-44569444-63	chr17	44569197	44569686	+	0.000	0.000	Merged-chr17-44569444-63
Merged-chrX-164427497-25	chrX	164427233	164427694	+	0.000	0.000	Merged-chrX-164427497-25
Merged-chr8-46656118-24	chr8	46655901	46656302	+	0.000	0.000	Merged-chr8-46656118-24
Merged-chr19-20393834-21	chr19	20393659	20393991	+	0.000	0.000	Merged-chr19-20393834-21
Merged-chr18-56714625-64	chr18	56714336	56714956	+	0.000	0.000	Merged-chr18-56714625-64
Merged-chr14-25421957-44	chr14	25421697	25422262	+	0.000	0.000	Merged-chr14-25421957-44
Merged-chr8-115277050-3	chr8	115276934	115277172	+	0.000	0.000	Merged-chr8-115277050-3
Merged-chr1-176997002-19	chr1	176996775	176997263	+	0.000	0.000	Merged-chr1-176997002-19
Merged-chr12-113146783-89	chr12	113146549	113147185	+	0.000	0.000	Merged-chr12-113146783-89
Merged-chr1-189657722-11	chr1	189657538	189657977	+	0.000	0.000	Merged-chr1-189657722-11
Merged-chr18-4302674-1	chr18	4302576	4302774	+	0.000	0.000	Merged-chr18-4302674-1
Merged-chr8-115414326-32	chr8	115414145	115414580	+	0.000	0.000	Merged-chr8-115414326-32
Merged-chr17-44601728-2	chr17	44601577	44601881	+	0.000	0.000	Merged-chr17-44601728-2
Merged-chr3-143959339-1	chr3	143959241	143959439	+	0.000	0.000	Merged-chr3-143959339-1
Merged-chr10-8130916-73	chr10	8130536	8131258	+	0.000	0.000	Merged-chr10-8130916-73
Merged-chrX-153375365-26	chrX	153375090	153375598	+	0.000	0.000	Merged-chrX-153375365-26
Merged-chr15-78510669-65	chr15	78510063	78511159	+	0.000	0.000	Merged-chr15-78510669-65
Merged-chr18-4295238-102	chr18	4294892	4295613	+	0.000	0.000	Merged-chr18-4295238-102
Merged-chr13-101569413-14	chr13	101569213	101569639	+	0.000	0.000	Merged-chr13-101569413-14
Merged-chr4-118437424-66	chr4	118437014	118437798	+	0.000	0.000	Merged-chr4-118437424-66
Merged-chr11-117828416-39	chr11	117828160	117828644	+	0.000	0.000	Merged-chr11-117828416-39
Merged-chr2-79257166-1	chr2	79257068	79257266	+	0.000	0.000	Merged-chr2-79257166-1
Merged-chr9-57273113-38	chr9	57272873	57273348	+	0.000	0.000	Merged-chr9-57273113-38
Merged-chr14-25442825-7	chr14	25442619	25443025	+	0.000	0.000	Merged-chr14-25442825-7
Merged-chr18-25512233-1	chr18	25512135	25512333	+	0.000	0.000	Merged-chr18-25512233-1
Merged-chr10-111996570-172	chr10	111996167	111996945	+	0.000	0.000	Merged-chr10-111996570-172
Merged-chr7-114159939-24	chr7	114159640	114160282	+	0.000	0.000	Merged-chr7-114159939-24
Merged-chr4-117139386-25	chr4	117139216	117139592	+	0.000	0.000	Merged-chr4-117139386-25
Merged-chr10-44539362-34	chr10	44538958	44539823	+	0.000	0.000	Merged-chr10-44539362-34
Merged-chr5-108001250-29	chr5	108001067	108001461	+	0.000	0.000	Merged-chr5-108001250-29
Merged-chr5-139285415-4	chr5	139285215	139285698	+	0.000	0.000	Merged-chr5-139285415-4
Merged-chr2-9733410-1	chr2	9733312	9733510	+	0.000	0.000	Merged-chr2-9733410-1
Merged-chr13-108191419-33	chr13	108191249	108191569	+	0.000	0.000	Merged-chr13-108191419-33
Merged-chr12-100421149-3	chr12	100420984	100421327	+	0.000	0.000	Merged-chr12-100421149-3
Merged-chr6-66536330-1	chr6	66536232	66536430	+	0.000	0.000	Merged-chr6-66536330-1
Merged-chr7-139994921-18	chr7	139994715	139995132	+	0.000	0.000	Merged-chr7-139994921-18
Merged-chr16-49791413-4	chr16	49791242	49791580	+	0.000	0.000	Merged-chr16-49791413-4
Merged-chr14-100222353-13	chr14	100222055	100222562	+	0.000	0.000	Merged-chr14-100222353-13
Merged-chr19-56703417-11	chr19	56703110	56703641	+	0.000	0.000	Merged-chr19-56703417-11
Merged-chr5-100582209-2	chr5	100582068	100582352	+	0.000	0.000	Merged-chr5-100582209-2
Merged-chr5-150373139-22	chr5	150372872	150373400	+	0.000	0.000	Merged-chr5-150373139-22
Merged-chr17-25727535-49	chr17	25727285	25727880	+	0.000	0.000	Merged-chr17-25727535-49
Merged-chr16-46119145-2	chr16	46118957	46119335	+	0.000	0.000	Merged-chr16-46119145-2
Merged-chr13-46030994-10	chr13	46030798	46031165	+	0.000	0.000	Merged-chr13-46030994-10
Merged-chr17-87300519-3	chr17	87300417	87300628	+	0.000	0.000	Merged-chr17-87300519-3
Merged-chr2-91527310-1	chr2	91527212	91527410	+	0.000	0.000	Merged-chr2-91527310-1
Merged-chr2-128470524-44	chr2	128470277	128470772	+	0.000	0.000	Merged-chr2-128470524-44
Merged-chr9-64812523-3	chr9	64812325	64812678	+	0.000	0.000	Merged-chr9-64812523-3
Merged-chr12-55049580-1	chr12	55049482	55049680	+	0.000	0.000	Merged-chr12-55049580-1
Merged-chr4-101141952-10	chr4	101141771	101142172	+	0.000	0.000	Merged-chr4-101141952-10
Merged-chr10-83939231-1	chr10	83939133	83939331	+	0.000	0.000	Merged-chr10-83939231-1
Merged-chr5-62610074-16	chr5	62609765	62610268	+	0.000	0.000	Merged-chr5-62610074-16
Merged-chr6-108561234-16	chr6	108561077	108561391	+	0.000	0.000	Merged-chr6-108561234-16
Merged-chr12-51593610-32	chr12	51593179	51593955	+	0.000	0.000	Merged-chr12-51593610-32
Merged-chr10-128526022-11	chr10	128525826	128526224	+	0.000	0.000	Merged-chr10-128526022-11
Merged-chr19-55915456-76	chr19	55915217	55915733	+	0.000	0.000	Merged-chr19-55915456-76
Merged-chr6-82775550-35	chr6	82775297	82775812	+	0.000	0.000	Merged-chr6-82775550-35
Merged-chr4-109854829-14	chr4	109854570	109855110	+	0.000	0.000	Merged-chr4-109854829-14
Merged-chr1-133799927-5	chr1	133799766	133800131	+	0.000	0.000	Merged-chr1-133799927-5
Merged-chr3-9828773-58	chr3	9828392	9829032	+	0.000	0.000	Merged-chr3-9828773-58
Merged-chr13-92332424-46	chr13	92332074	92332775	+	0.000	0.000	Merged-chr13-92332424-46
Merged-chr1-160054348-51	chr1	160054059	160054816	+	0.000	0.000	Merged-chr1-160054348-51
Merged-chr5-77140362-54	chr5	77140086	77140583	+	0.000	0.000	Merged-chr5-77140362-54
Merged-chr5-77407765-50	chr5	77407475	77408009	+	0.000	0.000	Merged-chr5-77407765-50
Merged-chr2-154797130-17	chr2	154796899	154797347	+	0.000	0.000	Merged-chr2-154797130-17
Merged-chr5-77125140-56	chr5	77124688	77125542	+	0.000	0.000	Merged-chr5-77125140-56
Merged-chr17-12036318-13	chr17	12036165	12036531	+	0.000	0.000	Merged-chr17-12036318-13
Merged-chr6-50566490-70	chr6	50566258	50566738	+	0.000	0.000	Merged-chr6-50566490-70
Merged-chr16-58498584-48	chr16	58498339	58498864	+	0.000	0.000	Merged-chr16-58498584-48
Merged-chr12-113050401-116	chr12	113049898	113050933	+	0.000	0.000	Merged-chr12-113050401-116
Merged-chr13-33965707-3	chr13	33965569	33965828	+	0.000	0.000	Merged-chr13-33965707-3
Merged-chr2-109334470-7	chr2	109334297	109334654	+	0.000	0.000	Merged-chr2-109334470-7
Merged-chr6-108572845-8	chr6	108572710	108572997	+	0.000	0.000	Merged-chr6-108572845-8
Merged-chr2-27704509-16	chr2	27704291	27704776	+	0.000	0.000	Merged-chr2-27704509-16
Merged-chr13-60839603-42	chr13	60839343	60839849	+	0.000	0.000	Merged-chr13-60839603-42
