#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr4-102884922-14	chr4	102884711	102885101	+	0.000	0.000	Merged-chr4-102884922-14
Merged-chr12-80115176-7	chr12	80115026	80115346	+	0.000	0.000	Merged-chr12-80115176-7
Merged-chr8-81491424-1	chr8	81491326	81491524	+	0.000	0.000	Merged-chr8-81491424-1
Merged-chr10-81082466-12	chr10	81082225	81082647	+	0.000	0.000	Merged-chr10-81082466-12
Merged-chr8-70601430-20	chr8	70601064	70601680	+	0.000	0.000	Merged-chr8-70601430-20
Merged-chr6-30738083-12	chr6	30737912	30738290	+	0.000	0.000	Merged-chr6-30738083-12
Merged-chr7-45704207-5	chr7	45704083	45704319	+	0.000	0.000	Merged-chr7-45704207-5
Merged-chr2-181680994-14	chr2	181680811	181681183	+	0.000	0.000	Merged-chr2-181680994-14
Merged-chr3-89216100-15	chr3	89215868	89216314	+	0.000	0.000	Merged-chr3-89216100-15
Merged-chr3-8968845-18	chr3	8968645	8969058	+	0.000	0.000	Merged-chr3-8968845-18
Merged-chr4-154925616-3	chr4	154925512	154925719	+	0.000	0.000	Merged-chr4-154925616-3
Merged-chr7-120843087-78	chr7	120842813	120843348	+	0.000	0.000	Merged-chr7-120843087-78
Merged-chr11-101070115-48	chr11	101069724	101070410	+	0.000	0.000	Merged-chr11-101070115-48
Merged-chr5-92381886-27	chr5	92381694	92382096	+	0.000	0.000	Merged-chr5-92381886-27
Merged-chr1-94046708-7	chr1	94046525	94046855	+	0.000	0.000	Merged-chr1-94046708-7
Merged-chr10-81248090-40	chr10	81247840	81248321	+	0.000	0.000	Merged-chr10-81248090-40
Merged-chr3-55414821-8	chr3	55414624	55415088	+	0.000	0.000	Merged-chr3-55414821-8
Merged-chr12-80111391-4	chr12	80111224	80111544	+	0.000	0.000	Merged-chr12-80111391-4
Merged-chr8-81807004-27	chr8	81806763	81807404	+	0.000	0.000	Merged-chr8-81807004-27
Merged-chr5-118087962-12	chr5	118087822	118088164	+	0.000	0.000	Merged-chr5-118087962-12
Merged-chr13-112384903-1	chr13	112384805	112385003	+	0.000	0.000	Merged-chr13-112384903-1
Merged-chr14-69823576-22	chr14	69823269	69823807	+	0.000	0.000	Merged-chr14-69823576-22
Merged-chr11-69233174-16	chr11	69232872	69233398	+	0.000	0.000	Merged-chr11-69233174-16
Merged-chr17-5977508-44	chr17	5976957	5978004	+	0.000	0.000	Merged-chr17-5977508-44
Merged-chr13-44733889-78	chr13	44733475	44734335	+	0.000	0.000	Merged-chr13-44733889-78
Merged-chr6-125215615-63	chr6	125215405	125215807	+	0.000	0.000	Merged-chr6-125215615-63
Merged-chr3-84314739-19	chr3	84314560	84314915	+	0.000	0.000	Merged-chr3-84314739-19
Merged-chr15-36499976-4	chr15	36499832	36500120	+	0.000	0.000	Merged-chr15-36499976-4
Merged-chr5-125107407-3	chr5	125107295	125107517	+	0.000	0.000	Merged-chr5-125107407-3
Merged-chr10-71348168-2	chr10	71348048	71348290	+	0.000	0.000	Merged-chr10-71348168-2
Merged-chr11-117969649-112	chr11	117969100	117970220	+	0.000	0.000	Merged-chr11-117969649-112
Merged-chr12-112629266-49	chr12	112628871	112629516	+	0.000	0.000	Merged-chr12-112629266-49
Merged-chr11-84043342-35	chr11	84043149	84043600	+	0.000	0.000	Merged-chr11-84043342-35
Merged-chr16-76333860-1	chr16	76333762	76333960	+	0.000	0.000	Merged-chr16-76333860-1
Merged-chr19-6976214-1	chr19	6976116	6976314	+	0.000	0.000	Merged-chr19-6976214-1
Merged-chr6-144927007-1	chr6	144926909	144927107	+	0.000	0.000	Merged-chr6-144927007-1
Merged-chr12-86046383-40	chr12	86046104	86046745	+	0.000	0.000	Merged-chr12-86046383-40
Merged-chr11-69409455-74	chr11	69409100	69409880	+	0.000	0.000	Merged-chr11-69409455-74
Merged-chr4-101509948-1	chr4	101509850	101510048	+	0.000	0.000	Merged-chr4-101509948-1
Merged-chr11-77208194-14	chr11	77208035	77208413	+	0.000	0.000	Merged-chr11-77208194-14
Merged-chr7-51892724-31	chr7	51892543	51892884	+	0.000	0.000	Merged-chr7-51892724-31
Merged-chr10-68277876-15	chr10	68277648	68278020	+	0.000	0.000	Merged-chr10-68277876-15
Merged-chr9-51239066-41	chr9	51238818	51239260	+	0.000	0.000	Merged-chr9-51239066-41
Merged-chr2-169421025-1	chr2	169420927	169421125	+	0.000	0.000	Merged-chr2-169421025-1
Merged-chr10-14208417-1	chr10	14208319	14208517	+	0.000	0.000	Merged-chr10-14208417-1
Merged-chr14-120352240-6	chr14	120352057	120352391	+	0.000	0.000	Merged-chr14-120352240-6
Merged-chr3-55422516-4	chr3	55422318	55422665	+	0.000	0.000	Merged-chr3-55422516-4
Merged-chr2-90890259-1	chr2	90890161	90890359	+	0.000	0.000	Merged-chr2-90890259-1
Merged-chr16-48769458-10	chr16	48769181	48769702	+	0.000	0.000	Merged-chr16-48769458-10
Merged-chr1-60977872-47	chr1	60977589	60978313	+	0.000	0.000	Merged-chr1-60977872-47
Merged-chr13-46780080-38	chr13	46779717	46780646	+	0.000	0.000	Merged-chr13-46780080-38
Merged-chr16-45224130-153	chr16	45223766	45224485	+	0.000	0.000	Merged-chr16-45224130-153
Merged-chr7-80688769-118	chr7	80688455	80689334	+	0.000	0.000	Merged-chr7-80688769-118
Merged-chr4-106749870-11	chr4	106749711	106750033	+	0.000	0.000	Merged-chr4-106749870-11
Merged-chr10-99417083-63	chr10	99416823	99417342	+	0.000	0.000	Merged-chr10-99417083-63
Merged-chr8-3248783-13	chr8	3248481	3248993	+	0.000	0.000	Merged-chr8-3248783-13
Merged-chr10-96635391-5	chr10	96635164	96635701	+	0.000	0.000	Merged-chr10-96635391-5
Merged-chr11-98149913-127	chr11	98149434	98150225	+	0.000	0.000	Merged-chr11-98149913-127
Merged-chr4-155163456-1	chr4	155163358	155163556	+	0.000	0.000	Merged-chr4-155163456-1
Merged-chr6-41557614-2	chr6	41557491	41557739	+	0.000	0.000	Merged-chr6-41557614-2
Merged-chr2-28540150-39	chr2	28539906	28540504	+	0.000	0.000	Merged-chr2-28540150-39
Merged-chr12-36474027-1	chr12	36473929	36474127	+	0.000	0.000	Merged-chr12-36474027-1
Merged-chr2-91949260-2	chr2	91949093	91949430	+	0.000	0.000	Merged-chr2-91949260-2
Merged-chr6-48771054-58	chr6	48770791	48771530	+	0.000	0.000	Merged-chr6-48771054-58
Merged-chr7-99383055-1	chr7	99382957	99383155	+	0.000	0.000	Merged-chr7-99383055-1
Merged-chr3-37313517-58	chr3	37312916	37313886	+	0.000	0.000	Merged-chr3-37313517-58
Merged-chr14-55540407-42	chr14	55540093	55540725	+	0.000	0.000	Merged-chr14-55540407-42
Merged-chr4-134750367-60	chr4	134749957	134750682	+	0.000	0.000	Merged-chr4-134750367-60
Merged-chr7-114356592-29	chr7	114356428	114356784	+	0.000	0.000	Merged-chr7-114356592-29
Merged-chr11-88716290-15	chr11	88716114	88716573	+	0.000	0.000	Merged-chr11-88716290-15
Merged-chr16-30597297-42	chr16	30597004	30597492	+	0.000	0.000	Merged-chr16-30597297-42
Merged-chr8-84709387-31	chr8	84709140	84709553	+	0.000	0.000	Merged-chr8-84709387-31
Merged-chr2-18998003-84	chr2	18997581	18998367	+	0.000	0.000	Merged-chr2-18998003-84
Merged-chr12-82139405-7	chr12	82139226	82139588	+	0.000	0.000	Merged-chr12-82139405-7
Merged-chr14-120303374-10	chr14	120303138	120303574	+	0.000	0.000	Merged-chr14-120303374-10
Merged-chr7-25131776-1	chr7	25131678	25131876	+	0.000	0.000	Merged-chr7-25131776-1
Merged-chr15-6573269-1	chr15	6573171	6573369	+	0.000	0.000	Merged-chr15-6573269-1
Merged-chr15-27937826-6	chr15	27937670	27937986	+	0.000	0.000	Merged-chr15-27937826-6
Merged-chr15-85043311-1	chr15	85043213	85043411	+	0.000	0.000	Merged-chr15-85043311-1
Merged-chr4-118326685-10	chr4	118326545	118326855	+	0.000	0.000	Merged-chr4-118326685-10
Merged-chr2-71041194-14	chr2	71041034	71041437	+	0.000	0.000	Merged-chr2-71041194-14
Merged-chr2-33354145-1	chr2	33354047	33354245	+	0.000	0.000	Merged-chr2-33354145-1
Merged-chr6-99274664-53	chr6	99274283	99274955	+	0.000	0.000	Merged-chr6-99274664-53
Merged-chr9-20975783-8	chr9	20975648	20975953	+	0.000	0.000	Merged-chr9-20975783-8
Merged-chr3-138868592-15	chr3	138868384	138868750	+	0.000	0.000	Merged-chr3-138868592-15
Merged-chr14-10430786-8	chr14	10430608	10430911	+	0.000	0.000	Merged-chr14-10430786-8
Merged-chr11-32199362-4	chr11	32199240	32199485	+	0.000	0.000	Merged-chr11-32199362-4
Merged-chr8-84998087-35	chr8	84997899	84998250	+	0.000	0.000	Merged-chr8-84998087-35
Merged-chr8-61239855-9	chr8	61239620	61240051	+	0.000	0.000	Merged-chr8-61239855-9
Merged-chr1-52454811-49	chr1	52454619	52454985	+	0.000	0.000	Merged-chr1-52454811-49
Merged-chr6-41558524-11	chr6	41558298	41558719	+	0.000	0.000	Merged-chr6-41558524-11
Merged-chr2-84481991-45	chr2	84481700	84482239	+	0.000	0.000	Merged-chr2-84481991-45
Merged-chr11-88455019-1	chr11	88454921	88455119	+	0.000	0.000	Merged-chr11-88455019-1
Merged-chrX-12087471-30	chrX	12087134	12087829	+	0.000	0.000	Merged-chrX-12087471-30
Merged-chr5-123314213-3	chr5	123314081	123314341	+	0.000	0.000	Merged-chr5-123314213-3
Merged-chr1-181017150-106	chr1	181016602	181017657	+	0.000	0.000	Merged-chr1-181017150-106
Merged-chr5-65881132-7	chr5	65880865	65881455	+	0.000	0.000	Merged-chr5-65881132-7
Merged-chr6-125219300-1	chr6	125219202	125219400	+	0.000	0.000	Merged-chr6-125219300-1
Merged-chr5-125158641-59	chr5	125158406	125158921	+	0.000	0.000	Merged-chr5-125158641-59
Merged-chr11-97030056-43	chr11	97029855	97030292	+	0.000	0.000	Merged-chr11-97030056-43
Merged-chr7-49802865-9	chr7	49802670	49803096	+	0.000	0.000	Merged-chr7-49802865-9
Merged-chr7-99833987-52	chr7	99833701	99834344	+	0.000	0.000	Merged-chr7-99833987-52
Merged-chr12-16136030-2	chr12	16135842	16136220	+	0.000	0.000	Merged-chr12-16136030-2
Merged-chr10-14058073-111	chr10	14057658	14058700	+	0.000	0.000	Merged-chr10-14058073-111
Merged-chr3-131111250-13	chr3	131110981	131111456	+	0.000	0.000	Merged-chr3-131111250-13
Merged-chr10-17728854-10	chr10	17728649	17729025	+	0.000	0.000	Merged-chr10-17728854-10
Merged-chr12-21174004-41	chr12	21173763	21174214	+	0.000	0.000	Merged-chr12-21174004-41
Merged-chr15-6556374-4	chr15	6556244	6556506	+	0.000	0.000	Merged-chr15-6556374-4
Merged-chr4-7207158-12	chr4	7206926	7207361	+	0.000	0.000	Merged-chr4-7207158-12
Merged-chr10-128934578-1	chr10	128934480	128934678	+	0.000	0.000	Merged-chr10-128934578-1
Merged-chr8-81491083-2	chr8	81490975	81491193	+	0.000	0.000	Merged-chr8-81491083-2
Merged-chr13-95567331-31	chr13	95567078	95567563	+	0.000	0.000	Merged-chr13-95567331-31
Merged-chr1-138287833-13	chr1	138287641	138287968	+	0.000	0.000	Merged-chr1-138287833-13
Merged-chr13-93554105-5	chr13	93553872	93554264	+	0.000	0.000	Merged-chr13-93554105-5
Merged-chr13-58072674-2	chr13	58072487	58072864	+	0.000	0.000	Merged-chr13-58072674-2
Merged-chr11-77348681-109	chr11	77347890	77349335	+	0.000	0.000	Merged-chr11-77348681-109
Merged-chr17-56443573-18	chr17	56443379	56443805	+	0.000	0.000	Merged-chr17-56443573-18
Merged-chr14-61682596-69	chr14	61682272	61682995	+	0.000	0.000	Merged-chr14-61682596-69
Merged-chr18-49979677-114	chr18	49979158	49980155	+	0.000	0.000	Merged-chr18-49979677-114
Merged-chr7-112173203-14	chr7	112172955	112173364	+	0.000	0.000	Merged-chr7-112173203-14
Merged-chr13-63639916-9	chr13	63639753	63640077	+	0.000	0.000	Merged-chr13-63639916-9
Merged-chr7-64158985-48	chr7	64158670	64159267	+	0.000	0.000	Merged-chr7-64158985-48
Merged-chr4-6965504-3	chr4	6965333	6965650	+	0.000	0.000	Merged-chr4-6965504-3
Merged-chr2-117312690-43	chr2	117312390	117312981	+	0.000	0.000	Merged-chr2-117312690-43
Merged-chr11-94386453-49	chr11	94386153	94386803	+	0.000	0.000	Merged-chr11-94386453-49
Merged-chr1-60240726-17	chr1	60240538	60240911	+	0.000	0.000	Merged-chr1-60240726-17
Merged-chr10-17540117-1	chr10	17540019	17540217	+	0.000	0.000	Merged-chr10-17540117-1
Merged-chr1-91912376-2	chr1	91912260	91912495	+	0.000	0.000	Merged-chr1-91912376-2
Merged-chr17-70849864-58	chr17	70849449	70850396	+	0.000	0.000	Merged-chr17-70849864-58
Merged-chr17-29975806-2	chr17	29975690	29975925	+	0.000	0.000	Merged-chr17-29975806-2
Merged-chr10-63382350-13	chr10	63382174	63382539	+	0.000	0.000	Merged-chr10-63382350-13
Merged-chr11-6568162-40	chr11	6567948	6568403	+	0.000	0.000	Merged-chr11-6568162-40
Merged-chr10-121365295-86	chr10	121364941	121365674	+	0.000	0.000	Merged-chr10-121365295-86
Merged-chr16-35770327-38	chr16	35770097	35770543	+	0.000	0.000	Merged-chr16-35770327-38
Merged-chr5-65866574-1	chr5	65866476	65866674	+	0.000	0.000	Merged-chr5-65866574-1
Merged-chr4-6843676-1	chr4	6843578	6843776	+	0.000	0.000	Merged-chr4-6843676-1
Merged-chr17-23841285-7	chr17	23841122	23841446	+	0.000	0.000	Merged-chr17-23841285-7
Merged-chr1-61039499-28	chr1	61039122	61039761	+	0.000	0.000	Merged-chr1-61039499-28
Merged-chr2-71873346-69	chr2	71872965	71873726	+	0.000	0.000	Merged-chr2-71873346-69
Merged-chr15-36346245-49	chr15	36346000	36346440	+	0.000	0.000	Merged-chr15-36346245-49
Merged-chr7-16175293-44	chr7	16174863	16175619	+	0.000	0.000	Merged-chr7-16175293-44
Merged-chr2-117333794-2	chr2	117333665	117333926	+	0.000	0.000	Merged-chr2-117333794-2
Merged-chr3-89887842-17	chr3	89887641	89887996	+	0.000	0.000	Merged-chr3-89887842-17
Merged-chr7-68139606-11	chr7	68139435	68139768	+	0.000	0.000	Merged-chr7-68139606-11
Merged-chr1-164457333-1	chr1	164457235	164457433	+	0.000	0.000	Merged-chr1-164457333-1
Merged-chr2-91947953-20	chr2	91947662	91948236	+	0.000	0.000	Merged-chr2-91947953-20
Merged-chr10-81268235-12	chr10	81268118	81268355	+	0.000	0.000	Merged-chr10-81268235-12
Merged-chr12-103338377-34	chr12	103338151	103338563	+	0.000	0.000	Merged-chr12-103338377-34
Merged-chr6-125260143-17	chr6	125259981	125260341	+	0.000	0.000	Merged-chr6-125260143-17
Merged-chr6-128760193-2	chr6	128760057	128760332	+	0.000	0.000	Merged-chr6-128760193-2
Merged-chr12-85477740-7	chr12	85477632	85477844	+	0.000	0.000	Merged-chr12-85477740-7
Merged-chr1-78658063-75	chr1	78657740	78658447	+	0.000	0.000	Merged-chr1-78658063-75
Merged-chr17-84422237-1	chr17	84422139	84422337	+	0.000	0.000	Merged-chr17-84422237-1
Merged-chr18-37751717-34	chr18	37751549	37751920	+	0.000	0.000	Merged-chr18-37751717-34
Merged-chr17-32340357-1	chr17	32340259	32340457	+	0.000	0.000	Merged-chr17-32340357-1
Merged-chr17-6055126-17	chr17	6054968	6055347	+	0.000	0.000	Merged-chr17-6055126-17
Merged-chr10-95894302-1	chr10	95894204	95894402	+	0.000	0.000	Merged-chr10-95894302-1
Merged-chr9-96650988-6	chr9	96650829	96651138	+	0.000	0.000	Merged-chr9-96650988-6
Merged-chr10-13090848-31	chr10	13090597	13091074	+	0.000	0.000	Merged-chr10-13090848-31
Merged-chr10-13380620-4	chr10	13380494	13380763	+	0.000	0.000	Merged-chr10-13380620-4
Merged-chr9-57955089-22	chr9	57954793	57955325	+	0.000	0.000	Merged-chr9-57955089-22
Merged-chr3-131159676-35	chr3	131159351	131160161	+	0.000	0.000	Merged-chr3-131159676-35
Merged-chr11-113061164-13	chr11	113060956	113061401	+	0.000	0.000	Merged-chr11-113061164-13
Merged-chr12-55467058-2	chr12	55466906	55467212	+	0.000	0.000	Merged-chr12-55467058-2
Merged-chr2-163259384-1	chr2	163259286	163259484	+	0.000	0.000	Merged-chr2-163259384-1
Merged-chr5-121619111-49	chr5	121618634	121619710	+	0.000	0.000	Merged-chr5-121619111-49
Merged-chr12-112620741-3	chr12	112620607	112620869	+	0.000	0.000	Merged-chr12-112620741-3
Merged-chr8-110929357-31	chr8	110929012	110929605	+	0.000	0.000	Merged-chr8-110929357-31
Merged-chr8-34798144-28	chr8	34797730	34798559	+	0.000	0.000	Merged-chr8-34798144-28
Merged-chr2-174675833-26	chr2	174675600	174676059	+	0.000	0.000	Merged-chr2-174675833-26
Merged-chrX-12156194-3	chrX	12156081	12156314	+	0.000	0.000	Merged-chrX-12156194-3
Merged-chr12-103343699-32	chr12	103343464	103343927	+	0.000	0.000	Merged-chr12-103343699-32
Merged-chr17-23844076-33	chr17	23843859	23844422	+	0.000	0.000	Merged-chr17-23844076-33
Merged-chr2-24975554-132	chr2	24975334	24976111	+	0.000	0.000	Merged-chr2-24975554-132
Merged-chr12-82171094-10	chr12	82170870	82171392	+	0.000	0.000	Merged-chr12-82171094-10
Merged-chr12-116200493-21	chr12	116200236	116200797	+	0.000	0.000	Merged-chr12-116200493-21
Merged-chr14-61770762-4	chr14	61770519	61770952	+	0.000	0.000	Merged-chr14-61770762-4
Merged-chr7-128359898-15	chr7	128359480	128360099	+	0.000	0.000	Merged-chr7-128359898-15
Merged-chr11-20477652-51	chr11	20477480	20477864	+	0.000	0.000	Merged-chr11-20477652-51
Merged-chr15-101250646-2	chr15	101250532	101250762	+	0.000	0.000	Merged-chr15-101250646-2
Merged-chr10-99199242-8	chr10	99199032	99199439	+	0.000	0.000	Merged-chr10-99199242-8
Merged-chr9-107569019-67	chr9	107568694	107569297	+	0.000	0.000	Merged-chr9-107569019-67
Merged-chr6-134791513-14	chr6	134791323	134791700	+	0.000	0.000	Merged-chr6-134791513-14
Merged-chr11-75291084-10	chr11	75290954	75291244	+	0.000	0.000	Merged-chr11-75291084-10
Merged-chr1-36886670-6	chr1	36886483	36886907	+	0.000	0.000	Merged-chr1-36886670-6
Merged-chr19-5806950-1	chr19	5806852	5807050	+	0.000	0.000	Merged-chr19-5806950-1
Merged-chr13-44588046-24	chr13	44587863	44588255	+	0.000	0.000	Merged-chr13-44588046-24
Merged-chr11-75429220-23	chr11	75429035	75429422	+	0.000	0.000	Merged-chr11-75429220-23
Merged-chr7-120823433-31	chr7	120823238	120823687	+	0.000	0.000	Merged-chr7-120823433-31
Merged-chr1-179668395-67	chr1	179668058	179668680	+	0.000	0.000	Merged-chr1-179668395-67
Merged-chr2-76216343-3	chr2	76216179	76216554	+	0.000	0.000	Merged-chr2-76216343-3
Merged-chr18-50038371-13	chr18	50038087	50038605	+	0.000	0.000	Merged-chr18-50038371-13
Merged-chr4-155095407-34	chr4	155094923	155095618	+	0.000	0.000	Merged-chr4-155095407-34
Merged-chr7-101836675-61	chr7	101836263	101837382	+	0.000	0.000	Merged-chr7-101836675-61
Merged-chr7-3675086-26	chr7	3674871	3675357	+	0.000	0.000	Merged-chr7-3675086-26
Merged-chr3-88043136-39	chr3	88042890	88043354	+	0.000	0.000	Merged-chr3-88043136-39
Merged-chr13-92610042-8	chr13	92609758	92610230	+	0.000	0.000	Merged-chr13-92610042-8
Merged-chr9-82855935-1	chr9	82855837	82856035	+	0.000	0.000	Merged-chr9-82855935-1
Merged-chr8-34756161-88	chr8	34755551	34756655	+	0.000	0.000	Merged-chr8-34756161-88
Merged-chr18-50053279-83	chr18	50053102	50053496	+	0.000	0.000	Merged-chr18-50053279-83
Merged-chr5-103412550-11	chr5	103412363	103412788	+	0.000	0.000	Merged-chr5-103412550-11
Merged-chr10-68277092-118	chr10	68276494	68277413	+	0.000	0.000	Merged-chr10-68277092-118
Merged-chr3-131169425-15	chr3	131169229	131169603	+	0.000	0.000	Merged-chr3-131169425-15
Merged-chr8-81881786-34	chr8	81881560	81882043	+	0.000	0.000	Merged-chr8-81881786-34
Merged-chr13-55322004-61	chr13	55321667	55322327	+	0.000	0.000	Merged-chr13-55322004-61
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr14-7913506-1	chr14	7913408	7913606	+	0.000	0.000	Merged-chr14-7913506-1
Merged-chr4-129514164-82	chr4	129513856	129514711	+	0.000	0.000	Merged-chr4-129514164-82
Merged-chr18-55176275-18	chr18	55176007	55176465	+	0.000	0.000	Merged-chr18-55176275-18
Merged-chr6-41527380-17	chr6	41527180	41527612	+	0.000	0.000	Merged-chr6-41527380-17
Merged-chr5-118047338-31	chr5	118047123	118047612	+	0.000	0.000	Merged-chr5-118047338-31
Merged-chr11-75926776-30	chr11	75926541	75927094	+	0.000	0.000	Merged-chr11-75926776-30
Merged-chr12-98800600-14	chr12	98800437	98800809	+	0.000	0.000	Merged-chr12-98800600-14
Merged-chr3-106485169-6	chr3	106484917	106485423	+	0.000	0.000	Merged-chr3-106485169-6
Merged-chr16-20692742-1	chr16	20692644	20692842	+	0.000	0.000	Merged-chr16-20692742-1
Merged-chr17-29951291-2	chr17	29951178	29951406	+	0.000	0.000	Merged-chr17-29951291-2
Merged-chr5-122650291-8	chr5	122650148	122650448	+	0.000	0.000	Merged-chr5-122650291-8
Merged-chr8-119605101-59	chr8	119604819	119605400	+	0.000	0.000	Merged-chr8-119605101-59
Merged-chr2-165779173-14	chr2	165778880	165779402	+	0.000	0.000	Merged-chr2-165779173-14
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr5-107165825-14	chr5	107165627	107166105	+	0.000	0.000	Merged-chr5-107165825-14
Merged-chr12-112623897-8	chr12	112623760	112624077	+	0.000	0.000	Merged-chr12-112623897-8
Merged-chr11-19924376-47	chr11	19924135	19924649	+	0.000	0.000	Merged-chr11-19924376-47
Merged-chr16-43253230-31	chr16	43252982	43253471	+	0.000	0.000	Merged-chr16-43253230-31
Merged-chr12-82223454-3	chr12	82223338	82223580	+	0.000	0.000	Merged-chr12-82223454-3
Merged-chr6-90651723-1	chr6	90651625	90651823	+	0.000	0.000	Merged-chr6-90651723-1
Merged-chr4-137854061-36	chr4	137853792	137854362	+	0.000	0.000	Merged-chr4-137854061-36
Merged-chr12-80198800-18	chr12	80198562	80199000	+	0.000	0.000	Merged-chr12-80198800-18
Merged-chr11-52310984-10	chr11	52310800	52311186	+	0.000	0.000	Merged-chr11-52310984-10
Merged-chr9-56144655-19	chr9	56144361	56144810	+	0.000	0.000	Merged-chr9-56144655-19
Merged-chr4-137879843-32	chr4	137879653	137880110	+	0.000	0.000	Merged-chr4-137879843-32
Merged-chr2-61594831-1	chr2	61594733	61594931	+	0.000	0.000	Merged-chr2-61594831-1
Merged-chr15-27783998-63	chr15	27783737	27784223	+	0.000	0.000	Merged-chr15-27783998-63
Merged-chr6-145179538-1	chr6	145179440	145179638	+	0.000	0.000	Merged-chr6-145179538-1
Merged-chr10-19965136-5	chr10	19964945	19965292	+	0.000	0.000	Merged-chr10-19965136-5
Merged-chr17-26095399-13	chr17	26095158	26095585	+	0.000	0.000	Merged-chr17-26095399-13
Merged-chr12-15940918-8	chr12	15940696	15941175	+	0.000	0.000	Merged-chr12-15940918-8
Merged-chr8-84800240-35	chr8	84799832	84800726	+	0.000	0.000	Merged-chr8-84800240-35
Merged-chr13-92613192-5	chr13	92612976	92613403	+	0.000	0.000	Merged-chr13-92613192-5
Merged-chr11-100703503-82	chr11	100702502	100704513	+	0.000	0.000	Merged-chr11-100703503-82
Merged-chr3-84262916-2	chr3	84262797	84263037	+	0.000	0.000	Merged-chr3-84262916-2
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr11-52294354-37	chr11	52294124	52294643	+	0.000	0.000	Merged-chr11-52294354-37
Merged-chr9-61670394-8	chr9	61670277	61670510	+	0.000	0.000	Merged-chr9-61670394-8
