#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr10-67912269-94	chr10	67912021	67912651	+	0.000	0.000	Merged-chr10-67912269-94
Merged-chr6-129236385-12	chr6	129236150	129236558	+	0.000	0.000	Merged-chr6-129236385-12
Merged-chr2-153003953-1	chr2	153003855	153004053	+	0.000	0.000	Merged-chr2-153003953-1
Merged-chr6-144917284-5	chr6	144917165	144917403	+	0.000	0.000	Merged-chr6-144917284-5
Merged-chr16-97530775-1	chr16	97530677	97530875	+	0.000	0.000	Merged-chr16-97530775-1
Merged-chr5-75601161-1	chr5	75601063	75601261	+	0.000	0.000	Merged-chr5-75601161-1
Merged-chr8-3205181-19	chr8	3204963	3205417	+	0.000	0.000	Merged-chr8-3205181-19
Merged-chr16-97309181-12	chr16	97309037	97309386	+	0.000	0.000	Merged-chr16-97309181-12
Merged-chr11-69410612-81	chr11	69410153	69411184	+	0.000	0.000	Merged-chr11-69410612-81
Merged-chr6-30410666-6	chr6	30410512	30410802	+	0.000	0.000	Merged-chr6-30410666-6
Merged-chr7-117981844-1	chr7	117981746	117981944	+	0.000	0.000	Merged-chr7-117981844-1
Merged-chr5-125189815-23	chr5	125189525	125189985	+	0.000	0.000	Merged-chr5-125189815-23
Merged-chr13-99412516-2	chr13	99412418	99412616	+	0.000	0.000	Merged-chr13-99412516-2
Merged-chr15-93562439-1	chr15	93562341	93562539	+	0.000	0.000	Merged-chr15-93562439-1
Merged-chr19-34299504-34	chr19	34299265	34299701	+	0.000	0.000	Merged-chr19-34299504-34
Merged-chr10-78482092-60	chr10	78481790	78482419	+	0.000	0.000	Merged-chr10-78482092-60
Merged-chr6-129229275-48	chr6	129229056	129229534	+	0.000	0.000	Merged-chr6-129229275-48
Merged-chr8-111643802-110	chr8	111643334	111644268	+	0.000	0.000	Merged-chr8-111643802-110
Merged-chr18-55586555-2	chr18	55586398	55586714	+	0.000	0.000	Merged-chr18-55586555-2
Merged-chr5-105239792-56	chr5	105239428	105240089	+	0.000	0.000	Merged-chr5-105239792-56
Merged-chr8-68735158-122	chr8	68734705	68735845	+	0.000	0.000	Merged-chr8-68735158-122
Merged-chr17-66065343-15	chr17	66065143	66065541	+	0.000	0.000	Merged-chr17-66065343-15
Merged-chr2-13224767-22	chr2	13224568	13225132	+	0.000	0.000	Merged-chr2-13224767-22
Merged-chr4-149868944-10	chr4	149868740	149869124	+	0.000	0.000	Merged-chr4-149868944-10
Merged-chr10-127603833-11	chr10	127603518	127604278	+	0.000	0.000	Merged-chr10-127603833-11
Merged-chr6-98933342-15	chr6	98933037	98933563	+	0.000	0.000	Merged-chr6-98933342-15
Merged-chr3-131154084-19	chr3	131153923	131154273	+	0.000	0.000	Merged-chr3-131154084-19
Merged-chr18-35831398-3	chr18	35831186	35831603	+	0.000	0.000	Merged-chr18-35831398-3
Merged-chr3-37209675-2	chr3	37209572	37209780	+	0.000	0.000	Merged-chr3-37209675-2
Merged-chr7-118113743-35	chr7	118113409	118114116	+	0.000	0.000	Merged-chr7-118113743-35
Merged-chr3-37232872-35	chr3	37232671	37233030	+	0.000	0.000	Merged-chr3-37232872-35
Merged-chr3-138277189-21	chr3	138276869	138277453	+	0.000	0.000	Merged-chr3-138277189-21
Merged-chr11-103262578-52	chr11	103262349	103262790	+	0.000	0.000	Merged-chr11-103262578-52
Merged-chr15-12313413-17	chr15	12313223	12313634	+	0.000	0.000	Merged-chr15-12313413-17
Merged-chr3-121872910-8	chr3	121872722	121873125	+	0.000	0.000	Merged-chr3-121872910-8
Merged-chr9-14174390-13	chr9	14174092	14174756	+	0.000	0.000	Merged-chr9-14174390-13
Merged-chr15-76701507-67	chr15	76701185	76701834	+	0.000	0.000	Merged-chr15-76701507-67
Merged-chr1-192089958-1	chr1	192089860	192090058	+	0.000	0.000	Merged-chr1-192089958-1
Merged-chr11-22852938-82	chr11	22852541	22853411	+	0.000	0.000	Merged-chr11-22852938-82
Merged-chr1-138571231-16	chr1	138570944	138571460	+	0.000	0.000	Merged-chr1-138571231-16
Merged-chr1-156659941-2	chr1	156659770	156660115	+	0.000	0.000	Merged-chr1-156659941-2
Merged-chr1-170885308-68	chr1	170885024	170885638	+	0.000	0.000	Merged-chr1-170885308-68
Merged-chr9-37616969-11	chr9	37616800	37617167	+	0.000	0.000	Merged-chr9-37616969-11
Merged-chr7-13025033-4	chr7	13024914	13025151	+	0.000	0.000	Merged-chr7-13025033-4
Merged-chr14-24779334-63	chr14	24779027	24779713	+	0.000	0.000	Merged-chr14-24779334-63
Merged-chr2-135905474-1	chr2	135905376	135905574	+	0.000	0.000	Merged-chr2-135905474-1
Merged-chr5-105239288-1	chr5	105239190	105239388	+	0.000	0.000	Merged-chr5-105239288-1
Merged-chr7-49272707-39	chr7	49272449	49273018	+	0.000	0.000	Merged-chr7-49272707-39
Merged-chr7-35754427-56	chr7	35754196	35754608	+	0.000	0.000	Merged-chr7-35754427-56
Merged-chr3-63929276-53	chr3	63928987	63929497	+	0.000	0.000	Merged-chr3-63929276-53
Merged-chr16-25013179-3	chr16	25013076	25013285	+	0.000	0.000	Merged-chr16-25013179-3
Merged-chr13-117227502-2	chr13	117227371	117227635	+	0.000	0.000	Merged-chr13-117227502-2
Merged-chr8-61425459-4	chr8	61425229	61425726	+	0.000	0.000	Merged-chr8-61425459-4
Merged-chr6-146486303-31	chr6	146486030	146486587	+	0.000	0.000	Merged-chr6-146486303-31
Merged-chr9-62354040-45	chr9	62353836	62354240	+	0.000	0.000	Merged-chr9-62354040-45
Merged-chr10-30810990-49	chr10	30810725	30811195	+	0.000	0.000	Merged-chr10-30810990-49
Merged-chr7-114480046-60	chr7	114479627	114480300	+	0.000	0.000	Merged-chr7-114480046-60
Merged-chr7-136954655-1	chr7	136954557	136954755	+	0.000	0.000	Merged-chr7-136954655-1
Merged-chr10-30810407-1	chr10	30810309	30810507	+	0.000	0.000	Merged-chr10-30810407-1
Merged-chr6-144269959-70	chr6	144269282	144270667	+	0.000	0.000	Merged-chr6-144269959-70
Merged-chr19-43940128-49	chr19	43939878	43940368	+	0.000	0.000	Merged-chr19-43940128-49
Merged-chr11-79064524-6	chr11	79064325	79064721	+	0.000	0.000	Merged-chr11-79064524-6
Merged-chr8-8439986-1	chr8	8439888	8440086	+	0.000	0.000	Merged-chr8-8439986-1
Merged-chr10-96460820-31	chr10	96460644	96461093	+	0.000	0.000	Merged-chr10-96460820-31
Merged-chr16-76500244-1	chr16	76500146	76500344	+	0.000	0.000	Merged-chr16-76500244-1
Merged-chr14-78420348-7	chr14	78420180	78420518	+	0.000	0.000	Merged-chr14-78420348-7
Merged-chr2-33217227-36	chr2	33216521	33217744	+	0.000	0.000	Merged-chr2-33217227-36
Merged-chr5-150595349-1	chr5	150595251	150595449	+	0.000	0.000	Merged-chr5-150595349-1
Merged-chr5-34288450-21	chr5	34288175	34288757	+	0.000	0.000	Merged-chr5-34288450-21
Merged-chr16-42876387-2	chr16	42876289	42876487	+	0.000	0.000	Merged-chr16-42876387-2
Merged-chr7-24268316-1	chr7	24268218	24268416	+	0.000	0.000	Merged-chr7-24268316-1
Merged-chr3-96814496-20	chr3	96814217	96814690	+	0.000	0.000	Merged-chr3-96814496-20
Merged-chr1-105543373-21	chr1	105543112	105543733	+	0.000	0.000	Merged-chr1-105543373-21
Merged-chr13-67128310-57	chr13	67128047	67128553	+	0.000	0.000	Merged-chr13-67128310-57
Merged-chr19-5430860-3	chr19	5430718	5430993	+	0.000	0.000	Merged-chr19-5430860-3
Merged-chr15-72908989-3	chr15	72908835	72909175	+	0.000	0.000	Merged-chr15-72908989-3
Merged-chr5-64030883-22	chr5	64030666	64031077	+	0.000	0.000	Merged-chr5-64030883-22
Merged-chr17-5126157-22	chr17	5125772	5126516	+	0.000	0.000	Merged-chr17-5126157-22
Merged-chr14-52023136-61	chr14	52022952	52023314	+	0.000	0.000	Merged-chr14-52023136-61
Merged-chr9-106886867-102	chr9	106886653	106887430	+	0.000	0.000	Merged-chr9-106886867-102
Merged-chr18-55091319-2	chr18	55091212	55091429	+	0.000	0.000	Merged-chr18-55091319-2
Merged-chr18-35848691-1	chr18	35848593	35848791	+	0.000	0.000	Merged-chr18-35848691-1
Merged-chr16-76334595-11	chr16	76334382	76334812	+	0.000	0.000	Merged-chr16-76334595-11
Merged-chr1-178336064-1	chr1	178335966	178336164	+	0.000	0.000	Merged-chr1-178336064-1
Merged-chr19-34532299-7	chr19	34532098	34532504	+	0.000	0.000	Merged-chr19-34532299-7
Merged-chr3-101924021-128	chr3	101923588	101924385	+	0.000	0.000	Merged-chr3-101924021-128
Merged-chr9-114509981-26	chr9	114509708	114510184	+	0.000	0.000	Merged-chr9-114509981-26
Merged-chr11-99124711-4	chr11	99124599	99124854	+	0.000	0.000	Merged-chr11-99124711-4
Merged-chr19-57180536-30	chr19	57180295	57180822	+	0.000	0.000	Merged-chr19-57180536-30
Merged-chr11-80490948-11	chr11	80490728	80491164	+	0.000	0.000	Merged-chr11-80490948-11
Merged-chr15-76779704-1	chr15	76779606	76779804	+	0.000	0.000	Merged-chr15-76779704-1
Merged-chr4-120368822-25	chr4	120368477	120369063	+	0.000	0.000	Merged-chr4-120368822-25
Merged-chr7-114417433-2	chr7	114417298	114417571	+	0.000	0.000	Merged-chr7-114417433-2
Merged-chr7-19816339-50	chr7	19816115	19816590	+	0.000	0.000	Merged-chr7-19816339-50
Merged-chr10-12842715-46	chr10	12842477	12842883	+	0.000	0.000	Merged-chr10-12842715-46
Merged-chr9-48980590-7	chr9	48980320	48980806	+	0.000	0.000	Merged-chr9-48980590-7
Merged-chr9-106474749-4	chr9	106474640	106474877	+	0.000	0.000	Merged-chr9-106474749-4
Merged-chr16-45223020-10	chr16	45222828	45223169	+	0.000	0.000	Merged-chr16-45223020-10
Merged-chr6-145285757-35	chr6	145285318	145286110	+	0.000	0.000	Merged-chr6-145285757-35
Merged-chr2-77264775-7	chr2	77264551	77265032	+	0.000	0.000	Merged-chr2-77264775-7
Merged-chr5-75792010-32	chr5	75791628	75792654	+	0.000	0.000	Merged-chr5-75792010-32
Merged-chr15-78915861-11	chr15	78915623	78916029	+	0.000	0.000	Merged-chr15-78915861-11
Merged-chr6-6187092-51	chr6	6186528	6187750	+	0.000	0.000	Merged-chr6-6187092-51
Merged-chr2-72183936-23	chr2	72183606	72184192	+	0.000	0.000	Merged-chr2-72183936-23
Merged-chr11-120990355-3	chr11	120990248	120990469	+	0.000	0.000	Merged-chr11-120990355-3
Merged-chr5-72941102-35	chr5	72940955	72941289	+	0.000	0.000	Merged-chr5-72941102-35
Merged-chr2-34962465-3	chr2	34962367	34962565	+	0.000	0.000	Merged-chr2-34962465-3
Merged-chr11-70597550-26	chr11	70597364	70597747	+	0.000	0.000	Merged-chr11-70597550-26
Merged-chr9-62348235-9	chr9	62348123	62348358	+	0.000	0.000	Merged-chr9-62348235-9
Merged-chr9-43239710-28	chr9	43239328	43240108	+	0.000	0.000	Merged-chr9-43239710-28
Merged-chr14-61784854-5	chr14	61784691	61785018	+	0.000	0.000	Merged-chr14-61784854-5
Merged-chr2-75685689-38	chr2	75685457	75685875	+	0.000	0.000	Merged-chr2-75685689-38
Merged-chr19-12798675-11	chr19	12798540	12798815	+	0.000	0.000	Merged-chr19-12798675-11
Merged-chr1-40056113-33	chr1	40055912	40056299	+	0.000	0.000	Merged-chr1-40056113-33
Merged-chr11-117931029-3	chr11	117930884	117931186	+	0.000	0.000	Merged-chr11-117931029-3
Merged-chr5-120777652-8	chr5	120777394	120777819	+	0.000	0.000	Merged-chr5-120777652-8
Merged-chr2-24679385-9	chr2	24679226	24679565	+	0.000	0.000	Merged-chr2-24679385-9
Merged-chr12-116315725-53	chr12	116315330	116315957	+	0.000	0.000	Merged-chr12-116315725-53
Merged-chr5-89882949-104	chr5	89882635	89883675	+	0.000	0.000	Merged-chr5-89882949-104
Merged-chr15-86067664-48	chr15	86067441	86067914	+	0.000	0.000	Merged-chr15-86067664-48
Merged-chr9-43242516-24	chr9	43242294	43242802	+	0.000	0.000	Merged-chr9-43242516-24
Merged-chr17-8187780-17	chr17	8187538	8187984	+	0.000	0.000	Merged-chr17-8187780-17
Merged-chr7-79465714-3	chr7	79465593	79465834	+	0.000	0.000	Merged-chr7-79465714-3
Merged-chr5-100674272-64	chr5	100673808	100674690	+	0.000	0.000	Merged-chr5-100674272-64
Merged-chr10-14014214-21	chr10	14013999	14014383	+	0.000	0.000	Merged-chr10-14014214-21
Merged-chr11-32015031-2	chr11	32014930	32015135	+	0.000	0.000	Merged-chr11-32015031-2
Merged-chr15-86062195-14	chr15	86061879	86062436	+	0.000	0.000	Merged-chr15-86062195-14
Merged-chr1-128540410-9	chr1	128540237	128540590	+	0.000	0.000	Merged-chr1-128540410-9
Merged-chr2-132029738-120	chr2	132029538	132030016	+	0.000	0.000	Merged-chr2-132029738-120
Merged-chr15-59174617-3	chr15	59174465	59174768	+	0.000	0.000	Merged-chr15-59174617-3
Merged-chr12-73201892-24	chr12	73201657	73202109	+	0.000	0.000	Merged-chr12-73201892-24
Merged-chr7-118102894-50	chr7	118102268	118103947	+	0.000	0.000	Merged-chr7-118102894-50
Merged-chr2-24763019-28	chr2	24762584	24763365	+	0.000	0.000	Merged-chr2-24763019-28
Merged-chr11-116354750-2	chr11	116354633	116354870	+	0.000	0.000	Merged-chr11-116354750-2
Merged-chr15-85233310-62	chr15	85232973	85233621	+	0.000	0.000	Merged-chr15-85233310-62
Merged-chr4-154944295-57	chr4	154944087	154944518	+	0.000	0.000	Merged-chr4-154944295-57
Merged-chr14-45005866-54	chr14	45005588	45006108	+	0.000	0.000	Merged-chr14-45005866-54
Merged-chr1-138560382-26	chr1	138560201	138560558	+	0.000	0.000	Merged-chr1-138560382-26
Merged-chr18-50011204-1	chr18	50011106	50011304	+	0.000	0.000	Merged-chr18-50011204-1
Merged-chr8-40595277-53	chr8	40595058	40595472	+	0.000	0.000	Merged-chr8-40595277-53
Merged-chr16-97281734-24	chr16	97281551	97281964	+	0.000	0.000	Merged-chr16-97281734-24
Merged-chr16-49504034-58	chr16	49503703	49504283	+	0.000	0.000	Merged-chr16-49504034-58
Merged-chr7-139400700-36	chr7	139400274	139401184	+	0.000	0.000	Merged-chr7-139400700-36
Merged-chr15-100419472-28	chr15	100419200	100419664	+	0.000	0.000	Merged-chr15-100419472-28
Merged-chr6-6223986-1	chr6	6223888	6224086	+	0.000	0.000	Merged-chr6-6223986-1
Merged-chr16-76575582-30	chr16	76575352	76575817	+	0.000	0.000	Merged-chr16-76575582-30
Merged-chr10-96724956-66	chr10	96724760	96725252	+	0.000	0.000	Merged-chr10-96724956-66
Merged-chr6-99285254-8	chr6	99285107	99285523	+	0.000	0.000	Merged-chr6-99285254-8
Merged-chr14-47664197-2	chr14	47664067	47664330	+	0.000	0.000	Merged-chr14-47664197-2
Merged-chr4-149980058-32	chr4	149979758	149980308	+	0.000	0.000	Merged-chr4-149980058-32
Merged-chr2-146497617-49	chr2	146496937	146498135	+	0.000	0.000	Merged-chr2-146497617-49
Merged-chr8-105305882-43	chr8	105305224	105306533	+	0.000	0.000	Merged-chr8-105305882-43
Merged-chr2-112556688-44	chr2	112556277	112557060	+	0.000	0.000	Merged-chr2-112556688-44
Merged-chr2-68471266-4	chr2	68471144	68471390	+	0.000	0.000	Merged-chr2-68471266-4
Merged-chr5-127485215-18	chr5	127484979	127485598	+	0.000	0.000	Merged-chr5-127485215-18
Merged-chr3-122984427-120	chr3	122984199	122984723	+	0.000	0.000	Merged-chr3-122984427-120
Merged-chr2-93454506-54	chr2	93454283	93454698	+	0.000	0.000	Merged-chr2-93454506-54
Merged-chr11-115460107-26	chr11	115459932	115460319	+	0.000	0.000	Merged-chr11-115460107-26
Merged-chr6-17851443-16	chr6	17851104	17851786	+	0.000	0.000	Merged-chr6-17851443-16
Merged-chr13-109701151-1	chr13	109701053	109701251	+	0.000	0.000	Merged-chr13-109701151-1
Merged-chr10-30654288-2	chr10	30654170	30654408	+	0.000	0.000	Merged-chr10-30654288-2
Merged-chr5-44218043-54	chr5	44217520	44218596	+	0.000	0.000	Merged-chr5-44218043-54
Merged-chr15-64284652-32	chr15	64284439	64284883	+	0.000	0.000	Merged-chr15-64284652-32
Merged-chr5-120907420-29	chr5	120907119	120907680	+	0.000	0.000	Merged-chr5-120907420-29
Merged-chr9-94682432-40	chr9	94682211	94682673	+	0.000	0.000	Merged-chr9-94682432-40
Merged-chr15-58655104-54	chr15	58654874	58655354	+	0.000	0.000	Merged-chr15-58655104-54
Merged-chr10-99241989-124	chr10	99241691	99242180	+	0.000	0.000	Merged-chr10-99241989-124
Merged-chr14-122187060-26	chr14	122186808	122187251	+	0.000	0.000	Merged-chr14-122187060-26
Merged-chr1-180253671-1	chr1	180253573	180253771	+	0.000	0.000	Merged-chr1-180253671-1
Merged-chr6-134037174-7	chr6	134037017	134037386	+	0.000	0.000	Merged-chr6-134037174-7
Merged-chr9-103103393-2	chr9	103103293	103103496	+	0.000	0.000	Merged-chr9-103103393-2
Merged-chr9-94620464-1	chr9	94620366	94620564	+	0.000	0.000	Merged-chr9-94620464-1
Merged-chr7-132428517-16	chr7	132428274	132428735	+	0.000	0.000	Merged-chr7-132428517-16
Merged-chr8-72285397-19	chr8	72285196	72285648	+	0.000	0.000	Merged-chr8-72285397-19
Merged-chr12-52718662-1	chr12	52718564	52718762	+	0.000	0.000	Merged-chr12-52718662-1
Merged-chr16-97462478-3	chr16	97462380	97462578	+	0.000	0.000	Merged-chr16-97462478-3
Merged-chr7-25109540-13	chr7	25109315	25109815	+	0.000	0.000	Merged-chr7-25109540-13
Merged-chr11-70594778-39	chr11	70594565	70595009	+	0.000	0.000	Merged-chr11-70594778-39
Merged-chr3-63905416-23	chr3	63905154	63905723	+	0.000	0.000	Merged-chr3-63905416-23
Merged-chr5-65091600-42	chr5	65091365	65091838	+	0.000	0.000	Merged-chr5-65091600-42
Merged-chr16-90279320-12	chr16	90279195	90279461	+	0.000	0.000	Merged-chr16-90279320-12
Merged-chr13-91168883-1	chr13	91168785	91168983	+	0.000	0.000	Merged-chr13-91168883-1
Merged-chr6-73253830-2	chr6	73253701	73253961	+	0.000	0.000	Merged-chr6-73253830-2
Merged-chr15-64192878-29	chr15	64192646	64193088	+	0.000	0.000	Merged-chr15-64192878-29
Merged-chr17-3082332-197	chr17	3082009	3082685	+	0.000	0.000	Merged-chr17-3082332-197
Merged-chr1-82901993-1	chr1	82901895	82902093	+	0.000	0.000	Merged-chr1-82901993-1
Merged-chr2-75054199-1	chr2	75054101	75054299	+	0.000	0.000	Merged-chr2-75054199-1
Merged-chr6-116107832-45	chr6	116107378	116108291	+	0.000	0.000	Merged-chr6-116107832-45
Merged-chr15-25624403-6	chr15	25624279	25624547	+	0.000	0.000	Merged-chr15-25624403-6
Merged-chr12-53766807-1	chr12	53766709	53766907	+	0.000	0.000	Merged-chr12-53766807-1
Merged-chr10-39768344-17	chr10	39768197	39768564	+	0.000	0.000	Merged-chr10-39768344-17
Merged-chr11-100846095-37	chr11	100845950	100846260	+	0.000	0.000	Merged-chr11-100846095-37
Merged-chr7-79721597-45	chr7	79721336	79722019	+	0.000	0.000	Merged-chr7-79721597-45
Merged-chr12-55467879-2	chr12	55467740	55468020	+	0.000	0.000	Merged-chr12-55467879-2
Merged-chr3-52046257-30	chr3	52046098	52046449	+	0.000	0.000	Merged-chr3-52046257-30
Merged-chr14-11161656-26	chr14	11161387	11161847	+	0.000	0.000	Merged-chr14-11161656-26
Merged-chrX-167355697-1	chrX	167355599	167355797	+	0.000	0.000	Merged-chrX-167355697-1
Merged-chrX-153498749-1	chrX	153498651	153498849	+	0.000	0.000	Merged-chrX-153498749-1
Merged-chrX-9272776-84	chrX	9272464	9273083	+	0.000	0.000	Merged-chrX-9272776-84
Merged-chr4-152125744-56	chr4	152125205	152126313	+	0.000	0.000	Merged-chr4-152125744-56
Merged-chr6-89553469-23	chr6	89553228	89553772	+	0.000	0.000	Merged-chr6-89553469-23
Merged-chr16-97418112-12	chr16	97417869	97418299	+	0.000	0.000	Merged-chr16-97418112-12
Merged-chr17-22426499-2	chr17	22426387	22426613	+	0.000	0.000	Merged-chr17-22426499-2
Merged-chr19-32148978-30	chr19	32148763	32149201	+	0.000	0.000	Merged-chr19-32148978-30
Merged-chr1-179240877-38	chr1	179240679	179241151	+	0.000	0.000	Merged-chr1-179240877-38
Merged-chr15-31455611-30	chr15	31454881	31456046	+	0.000	0.000	Merged-chr15-31455611-30
Merged-chr3-131157614-46	chr3	131157372	131157914	+	0.000	0.000	Merged-chr3-131157614-46
Merged-chr16-95999409-48	chr16	95999167	95999621	+	0.000	0.000	Merged-chr16-95999409-48
Merged-chr2-59486562-3	chr2	59486371	59486739	+	0.000	0.000	Merged-chr2-59486562-3
Merged-chr11-3931383-1	chr11	3931285	3931483	+	0.000	0.000	Merged-chr11-3931383-1
Merged-chr16-91549017-7	chr16	91548811	91549202	+	0.000	0.000	Merged-chr16-91549017-7
Merged-chr6-134042034-12	chr6	134041817	134042286	+	0.000	0.000	Merged-chr6-134042034-12
Merged-chr17-70852117-218	chr17	70850431	70853098	+	0.000	0.000	Merged-chr17-70852117-218
Merged-chr17-34238859-13	chr17	34238611	34239055	+	0.000	0.000	Merged-chr17-34238859-13
Merged-chr16-94454291-19	chr16	94454030	94454483	+	0.000	0.000	Merged-chr16-94454291-19
Merged-chr15-100983947-40	chr15	100983739	100984177	+	0.000	0.000	Merged-chr15-100983947-40
Merged-chr11-4318297-27	chr11	4318007	4318534	+	0.000	0.000	Merged-chr11-4318297-27
Merged-chr3-89883020-11	chr3	89882780	89883253	+	0.000	0.000	Merged-chr3-89883020-11
Merged-chr11-32162378-27	chr11	32162131	32162564	+	0.000	0.000	Merged-chr11-32162378-27
Merged-chr10-67497690-84	chr10	67497255	67497931	+	0.000	0.000	Merged-chr10-67497690-84
Merged-chr1-138559796-44	chr1	138559583	138560080	+	0.000	0.000	Merged-chr1-138559796-44
Merged-chr16-24092313-3	chr16	24092184	24092429	+	0.000	0.000	Merged-chr16-24092313-3
Merged-chr14-101379606-24	chr14	101379340	101379987	+	0.000	0.000	Merged-chr14-101379606-24
Merged-chr5-117107665-16	chr5	117107461	117107865	+	0.000	0.000	Merged-chr5-117107665-16
Merged-chr14-121931088-62	chr14	121930795	121931485	+	0.000	0.000	Merged-chr14-121931088-62
Merged-chr13-92244928-37	chr13	92244655	92245206	+	0.000	0.000	Merged-chr13-92244928-37
Merged-chr8-90908589-118	chr8	90908098	90908869	+	0.000	0.000	Merged-chr8-90908589-118
Merged-chr17-56291357-21	chr17	56291182	56291510	+	0.000	0.000	Merged-chr17-56291357-21
Merged-chr2-150451435-66	chr2	150451001	150451737	+	0.000	0.000	Merged-chr2-150451435-66
Merged-chr1-189879850-1	chr1	189879752	189879950	+	0.000	0.000	Merged-chr1-189879850-1
Merged-chr10-39358712-13	chr10	39358552	39359042	+	0.000	0.000	Merged-chr10-39358712-13
Merged-chr10-93191041-25	chr10	93190811	93191270	+	0.000	0.000	Merged-chr10-93191041-25
Merged-chr3-131190965-19	chr3	131190689	131191306	+	0.000	0.000	Merged-chr3-131190965-19
Merged-chr15-64364676-9	chr15	64364335	64364918	+	0.000	0.000	Merged-chr15-64364676-9
Merged-chr16-24953085-11	chr16	24952927	24953270	+	0.000	0.000	Merged-chr16-24953085-11
Merged-chr9-22143116-1	chr9	22143018	22143216	+	0.000	0.000	Merged-chr9-22143116-1
Merged-chr2-84454214-14	chr2	84454063	84454367	+	0.000	0.000	Merged-chr2-84454214-14
Merged-chr9-89872399-22	chr9	89872202	89872622	+	0.000	0.000	Merged-chr9-89872399-22
Merged-chr14-103350207-1	chr14	103350109	103350307	+	0.000	0.000	Merged-chr14-103350207-1
Merged-chr5-118361974-51	chr5	118361679	118362226	+	0.000	0.000	Merged-chr5-118361974-51
Merged-chr1-155220299-6	chr1	155220130	155220448	+	0.000	0.000	Merged-chr1-155220299-6
Merged-chr16-24836747-26	chr16	24836538	24836929	+	0.000	0.000	Merged-chr16-24836747-26
