#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr12-108688796-1	chr12	108688698	108688896	+	0.000	0.000	Merged-chr12-108688796-1
Merged-chr12-111165903-22	chr12	111165608	111166238	+	0.000	0.000	Merged-chr12-111165903-22
Merged-chr7-92420666-38	chr7	92420416	92420880	+	0.000	0.000	Merged-chr7-92420666-38
Merged-chr9-7871984-44	chr9	7871653	7872267	+	0.000	0.000	Merged-chr9-7871984-44
Merged-chr6-145285137-2	chr6	145285039	145285237	+	0.000	0.000	Merged-chr6-145285137-2
Merged-chr10-120618551-2	chr10	120618374	120618731	+	0.000	0.000	Merged-chr10-120618551-2
Merged-chr11-31675564-2	chr11	31675454	31675677	+	0.000	0.000	Merged-chr11-31675564-2
Merged-chr4-136106995-34	chr4	136106794	136107197	+	0.000	0.000	Merged-chr4-136106995-34
Merged-chr7-80033388-28	chr7	80033103	80033671	+	0.000	0.000	Merged-chr7-80033388-28
Merged-chr11-4336811-40	chr11	4336368	4337250	+	0.000	0.000	Merged-chr11-4336811-40
Merged-chr18-7626086-1	chr18	7625988	7626186	+	0.000	0.000	Merged-chr18-7626086-1
Merged-chr10-108332543-119	chr10	108331827	108333326	+	0.000	0.000	Merged-chr10-108332543-119
Merged-chr4-3810365-16	chr4	3810031	3810594	+	0.000	0.000	Merged-chr4-3810365-16
Merged-chr11-3189769-5	chr11	3189601	3189967	+	0.000	0.000	Merged-chr11-3189769-5
Merged-chr6-121063167-18	chr6	121062821	121063384	+	0.000	0.000	Merged-chr6-121063167-18
Merged-chr16-10725277-18	chr16	10725023	10725504	+	0.000	0.000	Merged-chr16-10725277-18
Merged-chr4-16163634-149	chr4	16163088	16163961	+	0.000	0.000	Merged-chr4-16163634-149
Merged-chr1-55435941-9	chr1	55435685	55436194	+	0.000	0.000	Merged-chr1-55435941-9
Merged-chr7-130886495-31	chr7	130886161	130886742	+	0.000	0.000	Merged-chr7-130886495-31
Merged-chr7-19589552-2	chr7	19589438	19589669	+	0.000	0.000	Merged-chr7-19589552-2
Merged-chr7-143625204-46	chr7	143624983	143625470	+	0.000	0.000	Merged-chr7-143625204-46
Merged-chr10-117678465-4	chr10	117678277	117678636	+	0.000	0.000	Merged-chr10-117678465-4
Merged-chr1-173491201-58	chr1	173490910	173491419	+	0.000	0.000	Merged-chr1-173491201-58
Merged-chr9-44721333-48	chr9	44721027	44721683	+	0.000	0.000	Merged-chr9-44721333-48
Merged-chr16-38729848-29	chr16	38729587	38730197	+	0.000	0.000	Merged-chr16-38729848-29
Merged-chr6-145267258-1	chr6	145267160	145267358	+	0.000	0.000	Merged-chr6-145267258-1
Merged-chr2-32396001-113	chr2	32395690	32396320	+	0.000	0.000	Merged-chr2-32396001-113
Merged-chr3-52196415-21	chr3	52196141	52196704	+	0.000	0.000	Merged-chr3-52196415-21
Merged-chr1-162547862-1	chr1	162547764	162547962	+	0.000	0.000	Merged-chr1-162547862-1
Merged-chr12-13462144-83	chr12	13461609	13462762	+	0.000	0.000	Merged-chr12-13462144-83
Merged-chr1-39932950-7	chr1	39932677	39933158	+	0.000	0.000	Merged-chr1-39932950-7
Merged-chr1-138449346-9	chr1	138449105	138449557	+	0.000	0.000	Merged-chr1-138449346-9
Merged-chr4-128654743-48	chr4	128654457	128655025	+	0.000	0.000	Merged-chr4-128654743-48
Merged-chr18-53926957-22	chr18	53926670	53927163	+	0.000	0.000	Merged-chr18-53926957-22
Merged-chr15-9577570-5	chr15	9577420	9577696	+	0.000	0.000	Merged-chr15-9577570-5
Merged-chr7-73541621-62	chr7	73541016	73541883	+	0.000	0.000	Merged-chr7-73541621-62
Merged-chr14-103345278-1	chr14	103345180	103345378	+	0.000	0.000	Merged-chr14-103345278-1
Merged-chr10-94913400-13	chr10	94913165	94913693	+	0.000	0.000	Merged-chr10-94913400-13
Merged-chr16-91553850-20	chr16	91553585	91554093	+	0.000	0.000	Merged-chr16-91553850-20
Merged-chr10-59952771-1	chr10	59952673	59952871	+	0.000	0.000	Merged-chr10-59952771-1
Merged-chr5-134437601-35	chr5	134437311	134437829	+	0.000	0.000	Merged-chr5-134437601-35
Merged-chr8-60993240-112	chr8	60992949	60993444	+	0.000	0.000	Merged-chr8-60993240-112
Merged-chr10-128625480-1	chr10	128625382	128625580	+	0.000	0.000	Merged-chr10-128625480-1
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr11-33967917-13	chr11	33967682	33968120	+	0.000	0.000	Merged-chr11-33967917-13
Merged-chr2-172966680-14	chr2	172966496	172966850	+	0.000	0.000	Merged-chr2-172966680-14
Merged-chr14-31402926-2	chr14	31402812	31403043	+	0.000	0.000	Merged-chr14-31402926-2
Merged-chr6-144357246-11	chr6	144357075	144357533	+	0.000	0.000	Merged-chr6-144357246-11
Merged-chr16-70365429-20	chr16	70365217	70365610	+	0.000	0.000	Merged-chr16-70365429-20
Merged-chr19-6871660-23	chr19	6871325	6872046	+	0.000	0.000	Merged-chr19-6871660-23
Merged-chr11-87720824-93	chr11	87720433	87721223	+	0.000	0.000	Merged-chr11-87720824-93
Merged-chr15-59646557-26	chr15	59646256	59646755	+	0.000	0.000	Merged-chr15-59646557-26
Merged-chr19-36555150-8	chr19	36554972	36555278	+	0.000	0.000	Merged-chr19-36555150-8
Merged-chr2-19201871-12	chr2	19201634	19202122	+	0.000	0.000	Merged-chr2-19201871-12
Merged-chr10-120552975-34	chr10	120552610	120553461	+	0.000	0.000	Merged-chr10-120552975-34
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr8-15020380-3	chr8	15020250	15020521	+	0.000	0.000	Merged-chr8-15020380-3
Merged-chr12-69093362-15	chr12	69093203	69093563	+	0.000	0.000	Merged-chr12-69093362-15
Merged-chr9-94668774-42	chr9	94668528	94669030	+	0.000	0.000	Merged-chr9-94668774-42
Merged-chr11-54952725-3	chr11	54952611	54952846	+	0.000	0.000	Merged-chr11-54952725-3
Merged-chr9-40424400-1	chr9	40424302	40424500	+	0.000	0.000	Merged-chr9-40424400-1
Merged-chr9-62363126-1	chr9	62363028	62363226	+	0.000	0.000	Merged-chr9-62363126-1
Merged-chr19-40268923-9	chr19	40268778	40269041	+	0.000	0.000	Merged-chr19-40268923-9
Merged-chr11-116418803-35	chr11	116418330	116419148	+	0.000	0.000	Merged-chr11-116418803-35
Merged-chr12-52504676-5	chr12	52504523	52504829	+	0.000	0.000	Merged-chr12-52504676-5
Merged-chr15-59010782-34	chr15	59010576	59010994	+	0.000	0.000	Merged-chr15-59010782-34
Merged-chr1-138587614-1	chr1	138587516	138587714	+	0.000	0.000	Merged-chr1-138587614-1
Merged-chr1-138626503-4	chr1	138626388	138626618	+	0.000	0.000	Merged-chr1-138626503-4
Merged-chr4-63846137-4	chr4	63845934	63846352	+	0.000	0.000	Merged-chr4-63846137-4
Merged-chr9-14499189-81	chr9	14499007	14499581	+	0.000	0.000	Merged-chr9-14499189-81
Merged-chr1-93736181-6	chr1	93735966	93736395	+	0.000	0.000	Merged-chr1-93736181-6
Merged-chr15-62043886-41	chr15	62043619	62044186	+	0.000	0.000	Merged-chr15-62043886-41
Merged-chr19-16777761-4	chr19	16777648	16777887	+	0.000	0.000	Merged-chr19-16777761-4
Merged-chr11-106689133-1	chr11	106689035	106689233	+	0.000	0.000	Merged-chr11-106689133-1
Merged-chr1-138620045-4	chr1	138619944	138620149	+	0.000	0.000	Merged-chr1-138620045-4
Merged-chr1-38557840-50	chr1	38557525	38558055	+	0.000	0.000	Merged-chr1-38557840-50
Merged-chr15-100079310-5	chr15	100079140	100079459	+	0.000	0.000	Merged-chr15-100079310-5
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chr2-77341563-2	chr2	77341465	77341663	+	0.000	0.000	Merged-chr2-77341563-2
Merged-chr3-52297502-16	chr3	52297223	52297722	+	0.000	0.000	Merged-chr3-52297502-16
Merged-chr5-120775735-65	chr5	120775535	120775974	+	0.000	0.000	Merged-chr5-120775735-65
Merged-chr6-145306882-40	chr6	145306606	145307084	+	0.000	0.000	Merged-chr6-145306882-40
Merged-chr11-3155205-32	chr11	3154947	3155482	+	0.000	0.000	Merged-chr11-3155205-32
Merged-chr10-118813922-11	chr10	118813662	118814186	+	0.000	0.000	Merged-chr10-118813922-11
Merged-chr14-121658944-24	chr14	121658448	121659418	+	0.000	0.000	Merged-chr14-121658944-24
Merged-chr1-162521373-2	chr1	162521262	162521486	+	0.000	0.000	Merged-chr1-162521373-2
Merged-chr6-134035696-155	chr6	134035317	134036168	+	0.000	0.000	Merged-chr6-134035696-155
Merged-chr12-111160075-57	chr12	111159753	111160352	+	0.000	0.000	Merged-chr12-111160075-57
Merged-chr2-16645000-2	chr2	16644850	16645152	+	0.000	0.000	Merged-chr2-16645000-2
Merged-chr9-94946219-1	chr9	94946121	94946319	+	0.000	0.000	Merged-chr9-94946219-1
Merged-chr9-14281018-40	chr9	14280804	14281362	+	0.000	0.000	Merged-chr9-14281018-40
Merged-chr12-36136558-40	chr12	36136289	36136728	+	0.000	0.000	Merged-chr12-36136558-40
Merged-chr15-59541132-33	chr15	59540900	59541365	+	0.000	0.000	Merged-chr15-59541132-33
Merged-chr3-89764414-10	chr3	89764251	89764622	+	0.000	0.000	Merged-chr3-89764414-10
Merged-chr5-105192735-25	chr5	105192496	105192944	+	0.000	0.000	Merged-chr5-105192735-25
Merged-chr2-17685289-4	chr2	17685158	17685437	+	0.000	0.000	Merged-chr2-17685289-4
Merged-chr16-95985074-35	chr16	95984866	95985383	+	0.000	0.000	Merged-chr16-95985074-35
Merged-chr15-59669905-17	chr15	59669647	59670109	+	0.000	0.000	Merged-chr15-59669905-17
Merged-chr18-58662097-1	chr18	58661999	58662197	+	0.000	0.000	Merged-chr18-58662097-1
Merged-chr16-93576839-6	chr16	93576672	93577049	+	0.000	0.000	Merged-chr16-93576839-6
Merged-chr6-121017523-33	chr6	121017276	121017785	+	0.000	0.000	Merged-chr6-121017523-33
Merged-chr8-93964861-1	chr8	93964763	93964961	+	0.000	0.000	Merged-chr8-93964861-1
Merged-chr4-136570246-39	chr4	136570054	136570518	+	0.000	0.000	Merged-chr4-136570246-39
Merged-chr2-34961100-3	chr2	34960964	34961244	+	0.000	0.000	Merged-chr2-34961100-3
Merged-chr14-78448544-66	chr14	78447969	78449199	+	0.000	0.000	Merged-chr14-78448544-66
Merged-chr11-69795506-54	chr11	69795230	69795763	+	0.000	0.000	Merged-chr11-69795506-54
Merged-chr3-129830015-1	chr3	129829917	129830115	+	0.000	0.000	Merged-chr3-129830015-1
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chr11-99386173-34	chr11	99385741	99386464	+	0.000	0.000	Merged-chr11-99386173-34
Merged-chrX-7879904-24	chrX	7879775	7880099	+	0.000	0.000	Merged-chrX-7879904-24
Merged-chr11-86966968-18	chr11	86966725	86967197	+	0.000	0.000	Merged-chr11-86966968-18
Merged-chr2-16366300-47	chr2	16365660	16366843	+	0.000	0.000	Merged-chr2-16366300-47
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr14-122754701-5	chr14	122754509	122754845	+	0.000	0.000	Merged-chr14-122754701-5
Merged-chr2-13237654-25	chr2	13237348	13238013	+	0.000	0.000	Merged-chr2-13237654-25
Merged-chr1-33743059-26	chr1	33742850	33743245	+	0.000	0.000	Merged-chr1-33743059-26
Merged-chr4-109476466-95	chr4	109475934	109476924	+	0.000	0.000	Merged-chr4-109476466-95
Merged-chr11-3138562-20	chr11	3138401	3138753	+	0.000	0.000	Merged-chr11-3138562-20
Merged-chr10-19209945-33	chr10	19209727	19210167	+	0.000	0.000	Merged-chr10-19209945-33
Merged-chr17-15830979-29	chr17	15830754	15831290	+	0.000	0.000	Merged-chr17-15830979-29
Merged-chr17-55952636-15	chr17	55952371	55952856	+	0.000	0.000	Merged-chr17-55952636-15
Merged-chr7-73531012-64	chr7	73530382	73531734	+	0.000	0.000	Merged-chr7-73531012-64
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr9-35194224-11	chr9	35194051	35194474	+	0.000	0.000	Merged-chr9-35194224-11
Merged-chr9-40348946-9	chr9	40348812	40349102	+	0.000	0.000	Merged-chr9-40348946-9
Merged-chr13-100668638-1	chr13	100668540	100668738	+	0.000	0.000	Merged-chr13-100668638-1
Merged-chr8-93981938-8	chr8	93981724	93982109	+	0.000	0.000	Merged-chr8-93981938-8
Merged-chr1-71557349-80	chr1	71557062	71557597	+	0.000	0.000	Merged-chr1-71557349-80
Merged-chr19-46349025-47	chr19	46348711	46349407	+	0.000	0.000	Merged-chr19-46349025-47
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr16-32609526-2	chr16	32609420	32609634	+	0.000	0.000	Merged-chr16-32609526-2
Merged-chr6-48086485-91	chr6	48086204	48086845	+	0.000	0.000	Merged-chr6-48086485-91
Merged-chr15-62139075-28	chr15	62138853	62139406	+	0.000	0.000	Merged-chr15-62139075-28
Merged-chr11-109363627-2	chr11	109363521	109363735	+	0.000	0.000	Merged-chr11-109363627-2
Merged-chr5-24100850-85	chr5	24100320	24101607	+	0.000	0.000	Merged-chr5-24100850-85
Merged-chr7-73517689-25	chr7	73517469	73517970	+	0.000	0.000	Merged-chr7-73517689-25
Merged-chr11-3124736-12	chr11	3124622	3124848	+	0.000	0.000	Merged-chr11-3124736-12
Merged-chr11-3190370-2	chr11	3190234	3190508	+	0.000	0.000	Merged-chr11-3190370-2
Merged-chr11-3161151-10	chr11	3160766	3161613	+	0.000	0.000	Merged-chr11-3161151-10
Merged-chr19-44283330-35	chr19	44283170	44283552	+	0.000	0.000	Merged-chr19-44283330-35
Merged-chr12-81860932-4	chr12	81860820	81861053	+	0.000	0.000	Merged-chr12-81860932-4
Merged-chr17-8233778-16	chr17	8233581	8234028	+	0.000	0.000	Merged-chr17-8233778-16
Merged-chr7-48790260-2	chr7	48790117	48790406	+	0.000	0.000	Merged-chr7-48790260-2
Merged-chr15-9580927-74	chr15	9580510	9581374	+	0.000	0.000	Merged-chr15-9580927-74
Merged-chr11-106669986-4	chr11	106669876	106670094	+	0.000	0.000	Merged-chr11-106669986-4
Merged-chr18-24178905-33	chr18	24178641	24179128	+	0.000	0.000	Merged-chr18-24178905-33
Merged-chr2-4580853-26	chr2	4580527	4581022	+	0.000	0.000	Merged-chr2-4580853-26
Merged-chr11-49203524-131	chr11	49203046	49203867	+	0.000	0.000	Merged-chr11-49203524-131
Merged-chr13-117260856-65	chr13	117260464	117261192	+	0.000	0.000	Merged-chr13-117260856-65
Merged-chr7-30198838-17	chr7	30198647	30199087	+	0.000	0.000	Merged-chr7-30198838-17
Merged-chr9-92230091-1	chr9	92229993	92230191	+	0.000	0.000	Merged-chr9-92230091-1
Merged-chr12-69102156-32	chr12	69101927	69102413	+	0.000	0.000	Merged-chr12-69102156-32
Merged-chr5-105849504-21	chr5	105849294	105849712	+	0.000	0.000	Merged-chr5-105849504-21
Merged-chr2-77341964-71	chr2	77341712	77342268	+	0.000	0.000	Merged-chr2-77341964-71
Merged-chr9-71897482-11	chr9	71897274	71897721	+	0.000	0.000	Merged-chr9-71897482-11
Merged-chr15-58733202-32	chr15	58732943	58733385	+	0.000	0.000	Merged-chr15-58733202-32
Merged-chr9-53806903-27	chr9	53806647	53807133	+	0.000	0.000	Merged-chr9-53806903-27
Merged-chr10-130322822-49	chr10	130322543	130323055	+	0.000	0.000	Merged-chr10-130322822-49
Merged-chr1-55404660-10	chr1	55404516	55404799	+	0.000	0.000	Merged-chr1-55404660-10
Merged-chr15-59009632-21	chr15	59009406	59009879	+	0.000	0.000	Merged-chr15-59009632-21
Merged-chr17-7889151-33	chr17	7888944	7889354	+	0.000	0.000	Merged-chr17-7889151-33
Merged-chr1-127349004-28	chr1	127348791	127349269	+	0.000	0.000	Merged-chr1-127349004-28
Merged-chr14-78458975-97	chr14	78458490	78459508	+	0.000	0.000	Merged-chr14-78458975-97
Merged-chr8-61438056-10	chr8	61437884	61438224	+	0.000	0.000	Merged-chr8-61438056-10
Merged-chr5-148502720-1	chr5	148502622	148502820	+	0.000	0.000	Merged-chr5-148502720-1
Merged-chr12-108646363-75	chr12	108646016	108646751	+	0.000	0.000	Merged-chr12-108646363-75
Merged-chr11-48869630-21	chr11	48869357	48869914	+	0.000	0.000	Merged-chr11-48869630-21
Merged-chr7-73556999-21	chr7	73556792	73557345	+	0.000	0.000	Merged-chr7-73556999-21
Merged-chr10-120587419-34	chr10	120587023	120587727	+	0.000	0.000	Merged-chr10-120587419-34
Merged-chr15-77956720-50	chr15	77956310	77957015	+	0.000	0.000	Merged-chr15-77956720-50
Merged-chr8-83972805-51	chr8	83972575	83973164	+	0.000	0.000	Merged-chr8-83972805-51
Merged-chr15-100605074-53	chr15	100604854	100605333	+	0.000	0.000	Merged-chr15-100605074-53
Merged-chr8-15018606-116	chr8	15018282	15018908	+	0.000	0.000	Merged-chr8-15018606-116
Merged-chr1-173419359-58	chr1	173418941	173420153	+	0.000	0.000	Merged-chr1-173419359-58
Merged-chr7-123188758-28	chr7	123188461	123189016	+	0.000	0.000	Merged-chr7-123188758-28
Merged-chr9-53771723-58	chr9	53771422	53772078	+	0.000	0.000	Merged-chr9-53771723-58
Merged-chr6-67531589-83	chr6	67531090	67532212	+	0.000	0.000	Merged-chr6-67531589-83
Merged-chr9-14185865-8	chr9	14185723	14186073	+	0.000	0.000	Merged-chr9-14185865-8
Merged-chr17-83307130-30	chr17	83306807	83307535	+	0.000	0.000	Merged-chr17-83307130-30
Merged-chr8-33448893-8	chr8	33448681	33449048	+	0.000	0.000	Merged-chr8-33448893-8
Merged-chr12-115952646-44	chr12	115952385	115952892	+	0.000	0.000	Merged-chr12-115952646-44
Merged-chr7-80191647-10	chr7	80191365	80191883	+	0.000	0.000	Merged-chr7-80191647-10
Merged-chr9-53381884-4	chr9	53381776	53382002	+	0.000	0.000	Merged-chr9-53381884-4
Merged-chr7-48760915-9	chr7	48760723	48761089	+	0.000	0.000	Merged-chr7-48760915-9
Merged-chr2-77268727-1	chr2	77268629	77268827	+	0.000	0.000	Merged-chr2-77268727-1
Merged-chr3-123507026-25	chr3	123506861	123507236	+	0.000	0.000	Merged-chr3-123507026-25
Merged-chr11-115152753-4	chr11	115152621	115152916	+	0.000	0.000	Merged-chr11-115152753-4
Merged-chr8-79491545-5	chr8	79491338	79491759	+	0.000	0.000	Merged-chr8-79491545-5
Merged-chr8-125725496-61	chr8	125725236	125725949	+	0.000	0.000	Merged-chr8-125725496-61
Merged-chr2-68350885-39	chr2	68350610	68351172	+	0.000	0.000	Merged-chr2-68350885-39
Merged-chr14-31401139-16	chr14	31400734	31401351	+	0.000	0.000	Merged-chr14-31401139-16
Merged-chr7-80209951-53	chr7	80209693	80210156	+	0.000	0.000	Merged-chr7-80209951-53
Merged-chr1-55431669-3	chr1	55431552	55431785	+	0.000	0.000	Merged-chr1-55431669-3
Merged-chr11-62508965-2	chr11	62508867	62509066	+	0.000	0.000	Merged-chr11-62508965-2
Merged-chr11-87679109-12	chr11	87678888	87679291	+	0.000	0.000	Merged-chr11-87679109-12
Merged-chr17-8210146-46	chr17	8209555	8210477	+	0.000	0.000	Merged-chr17-8210146-46
Merged-chr19-44069600-84	chr19	44069373	44070014	+	0.000	0.000	Merged-chr19-44069600-84
Merged-chr13-117217133-3	chr13	117217035	117217233	+	0.000	0.000	Merged-chr13-117217133-3
Merged-chr8-15014301-41	chr8	15013972	15014561	+	0.000	0.000	Merged-chr8-15014301-41
Merged-chr2-21187692-27	chr2	21187473	21187971	+	0.000	0.000	Merged-chr2-21187692-27
Merged-chr14-122557882-94	chr14	122557432	122558129	+	0.000	0.000	Merged-chr14-122557882-94
Merged-chr15-59525009-64	chr15	59524650	59525425	+	0.000	0.000	Merged-chr15-59525009-64
Merged-chr7-24461373-2	chr7	24461200	24461549	+	0.000	0.000	Merged-chr7-24461373-2
Merged-chr8-124021025-164	chr8	124020569	124021590	+	0.000	0.000	Merged-chr8-124021025-164
Merged-chr2-16356419-87	chr2	16356130	16357034	+	0.000	0.000	Merged-chr2-16356419-87
Merged-chr1-178337166-155	chr1	178336763	178337980	+	0.000	0.000	Merged-chr1-178337166-155
Merged-chr5-105738785-9	chr5	105738591	105738950	+	0.000	0.000	Merged-chr5-105738785-9
Merged-chr15-9596822-37	chr15	9596570	9597048	+	0.000	0.000	Merged-chr15-9596822-37
Merged-chr7-35745412-12	chr7	35745211	35745583	+	0.000	0.000	Merged-chr7-35745412-12
Merged-chr8-121907371-25	chr8	121907104	121907539	+	0.000	0.000	Merged-chr8-121907371-25
Merged-chr5-3968600-20	chr5	3968440	3968777	+	0.000	0.000	Merged-chr5-3968600-20
Merged-chr8-126616963-7	chr8	126616793	126617127	+	0.000	0.000	Merged-chr8-126616963-7
Merged-chr15-75941045-45	chr15	75940793	75941390	+	0.000	0.000	Merged-chr15-75941045-45
Merged-chr14-121710838-6	chr14	121710562	121711025	+	0.000	0.000	Merged-chr14-121710838-6
Merged-chr16-10741370-34	chr16	10741199	10741571	+	0.000	0.000	Merged-chr16-10741370-34
Merged-chr7-123120746-3	chr7	123120604	123120924	+	0.000	0.000	Merged-chr7-123120746-3
Merged-chr1-39969267-1	chr1	39969169	39969367	+	0.000	0.000	Merged-chr1-39969267-1
Merged-chr2-17679942-6	chr2	17679754	17680130	+	0.000	0.000	Merged-chr2-17679942-6
Merged-chr14-118674530-2	chr14	118674360	118674703	+	0.000	0.000	Merged-chr14-118674530-2
Merged-chr17-15705422-157	chr17	15705200	15705777	+	0.000	0.000	Merged-chr17-15705422-157
Merged-chr10-127586318-36	chr10	127586112	127586574	+	0.000	0.000	Merged-chr10-127586318-36
Merged-chr1-74791717-28	chr1	74791432	74792001	+	0.000	0.000	Merged-chr1-74791717-28
Merged-chrX-98150921-9	chrX	98150643	98151169	+	0.000	0.000	Merged-chrX-98150921-9
Merged-chr7-130828221-94	chr7	130827730	130828432	+	0.000	0.000	Merged-chr7-130828221-94
Merged-chr18-58659729-92	chr18	58659359	58660097	+	0.000	0.000	Merged-chr18-58659729-92
Merged-chr5-105306151-101	chr5	105305943	105306408	+	0.000	0.000	Merged-chr5-105306151-101
Merged-chr9-114496634-56	chr9	114496404	114497000	+	0.000	0.000	Merged-chr9-114496634-56
Merged-chr15-59645339-1	chr15	59645241	59645439	+	0.000	0.000	Merged-chr15-59645339-1
Merged-chr10-130340277-13	chr10	130340146	130340410	+	0.000	0.000	Merged-chr10-130340277-13
Merged-chr6-67459449-19	chr6	67459113	67459688	+	0.000	0.000	Merged-chr6-67459449-19
Merged-chr3-95666288-23	chr3	95666115	95666480	+	0.000	0.000	Merged-chr3-95666288-23
Merged-chr11-70595762-18	chr11	70595526	70596042	+	0.000	0.000	Merged-chr11-70595762-18
Merged-chr11-48935044-1	chr11	48934946	48935144	+	0.000	0.000	Merged-chr11-48935044-1
Merged-chr3-126836069-3	chr3	126835923	126836203	+	0.000	0.000	Merged-chr3-126836069-3
Merged-chr4-32365422-5	chr4	32365280	32365548	+	0.000	0.000	Merged-chr4-32365422-5
Merged-chr19-40271418-123	chr19	40271123	40271833	+	0.000	0.000	Merged-chr19-40271418-123
Merged-chr1-189991261-1	chr1	189991163	189991361	+	0.000	0.000	Merged-chr1-189991261-1
Merged-chr6-38809579-1	chr6	38809481	38809679	+	0.000	0.000	Merged-chr6-38809579-1
Merged-chr9-92499924-26	chr9	92499720	92500182	+	0.000	0.000	Merged-chr9-92499924-26
Merged-chr14-118700795-2	chr14	118700688	118700904	+	0.000	0.000	Merged-chr14-118700795-2
Merged-chr11-3147923-2	chr11	3147825	3148023	+	0.000	0.000	Merged-chr11-3147923-2
Merged-chr15-89131620-40	chr15	89131385	89131849	+	0.000	0.000	Merged-chr15-89131620-40
Merged-chr1-74800679-42	chr1	74800337	74800898	+	0.000	0.000	Merged-chr1-74800679-42
Merged-chr12-69516635-49	chr12	69516366	69516876	+	0.000	0.000	Merged-chr12-69516635-49
Merged-chr2-21222970-39	chr2	21222637	21223342	+	0.000	0.000	Merged-chr2-21222970-39
Merged-chr6-144028545-1	chr6	144028447	144028645	+	0.000	0.000	Merged-chr6-144028545-1
Merged-chr4-128711747-56	chr4	128711507	128712055	+	0.000	0.000	Merged-chr4-128711747-56
Merged-chr5-105844496-5	chr5	105844370	105844630	+	0.000	0.000	Merged-chr5-105844496-5
Merged-chr1-55446709-68	chr1	55446234	55447197	+	0.000	0.000	Merged-chr1-55446709-68
Merged-chr18-35540154-12	chr18	35539949	35540323	+	0.000	0.000	Merged-chr18-35540154-12
Merged-chr13-42113906-29	chr13	42113690	42114113	+	0.000	0.000	Merged-chr13-42113906-29
Merged-chr13-117284235-48	chr13	117283941	117284476	+	0.000	0.000	Merged-chr13-117284235-48
Merged-chr5-43824623-50	chr5	43824284	43824934	+	0.000	0.000	Merged-chr5-43824623-50
Merged-chr10-130324467-31	chr10	130324292	130324729	+	0.000	0.000	Merged-chr10-130324467-31
Merged-chr9-75312203-6	chr9	75312017	75312396	+	0.000	0.000	Merged-chr9-75312203-6
Merged-chr1-127425317-19	chr1	127425147	127425615	+	0.000	0.000	Merged-chr1-127425317-19
Merged-chr1-106712431-51	chr1	106712110	106712685	+	0.000	0.000	Merged-chr1-106712431-51
Merged-chr12-117680346-17	chr12	117679943	117680860	+	0.000	0.000	Merged-chr12-117680346-17
Merged-chr6-89421125-1	chr6	89421027	89421225	+	0.000	0.000	Merged-chr6-89421125-1
Merged-chr9-40994306-17	chr9	40994072	40994538	+	0.000	0.000	Merged-chr9-40994306-17
Merged-chr8-126614626-35	chr8	126614446	126614853	+	0.000	0.000	Merged-chr8-126614626-35
Merged-chr1-39936527-53	chr1	39936240	39936742	+	0.000	0.000	Merged-chr1-39936527-53
Merged-chr7-96951633-61	chr7	96951363	96951957	+	0.000	0.000	Merged-chr7-96951633-61
Merged-chr6-144910390-40	chr6	144910034	144910804	+	0.000	0.000	Merged-chr6-144910390-40
Merged-chr18-53862317-112	chr18	53861937	53862520	+	0.000	0.000	Merged-chr18-53862317-112
Merged-chr4-32153620-7	chr4	32153481	32153760	+	0.000	0.000	Merged-chr4-32153620-7
Merged-chr12-69159231-82	chr12	69158960	69159432	+	0.000	0.000	Merged-chr12-69159231-82
Merged-chr9-92249565-3	chr9	92249452	92249697	+	0.000	0.000	Merged-chr9-92249565-3
Merged-chr4-63860082-78	chr4	63859423	63860855	+	0.000	0.000	Merged-chr4-63860082-78
Merged-chr10-94939057-5	chr10	94938935	94939170	+	0.000	0.000	Merged-chr10-94939057-5
Merged-chr19-61226965-155	chr19	61226612	61227257	+	0.000	0.000	Merged-chr19-61226965-155
Merged-chr13-58215361-126	chr13	58214602	58216002	+	0.000	0.000	Merged-chr13-58215361-126
Merged-chr13-73605026-3	chr13	73604873	73605172	+	0.000	0.000	Merged-chr13-73605026-3
Merged-chr4-32425258-22	chr4	32424991	32425420	+	0.000	0.000	Merged-chr4-32425258-22
Merged-chr5-105718341-55	chr5	105718161	105718578	+	0.000	0.000	Merged-chr5-105718341-55
Merged-chr11-115717034-10	chr11	115716894	115717259	+	0.000	0.000	Merged-chr11-115717034-10
