#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed
Merged-chr13-64429583-2	chr13	64429459	64429710	+	0.000	0.000	Merged-chr13-64429583-2
Merged-chr6-116632298-26	chr6	116632051	116632490	+	0.000	0.000	Merged-chr6-116632298-26
Merged-chr12-86046383-40	chr12	86046104	86046745	+	0.000	0.000	Merged-chr12-86046383-40
Merged-chr1-192790678-23	chr1	192790372	192790940	+	0.000	0.000	Merged-chr1-192790678-23
Merged-chr3-87383123-1	chr3	87383025	87383223	+	0.000	0.000	Merged-chr3-87383123-1
Merged-chr14-120352240-6	chr14	120352057	120352391	+	0.000	0.000	Merged-chr14-120352240-6
Merged-chr16-48769458-10	chr16	48769181	48769702	+	0.000	0.000	Merged-chr16-48769458-10
Merged-chr1-60977872-47	chr1	60977589	60978313	+	0.000	0.000	Merged-chr1-60977872-47
Merged-chr2-174110127-1	chr2	174110029	174110227	+	0.000	0.000	Merged-chr2-174110127-1
Merged-chr8-3248783-13	chr8	3248481	3248993	+	0.000	0.000	Merged-chr8-3248783-13
Merged-chr10-96635391-5	chr10	96635164	96635701	+	0.000	0.000	Merged-chr10-96635391-5
Merged-chr14-120372978-21	chr14	120372758	120373240	+	0.000	0.000	Merged-chr14-120372978-21
Merged-chr6-89632208-46	chr6	89631948	89632419	+	0.000	0.000	Merged-chr6-89632208-46
Merged-chr1-93512028-56	chr1	93511807	93512271	+	0.000	0.000	Merged-chr1-93512028-56
Merged-chr6-41557614-2	chr6	41557491	41557739	+	0.000	0.000	Merged-chr6-41557614-2
Merged-chr6-48771054-58	chr6	48770791	48771530	+	0.000	0.000	Merged-chr6-48771054-58
Merged-chr4-134750367-60	chr4	134749957	134750682	+	0.000	0.000	Merged-chr4-134750367-60
Merged-chr18-55337877-1	chr18	55337779	55337977	+	0.000	0.000	Merged-chr18-55337877-1
Merged-chr2-18998003-84	chr2	18997581	18998367	+	0.000	0.000	Merged-chr2-18998003-84
Merged-chr5-114922090-53	chr5	114921847	114922329	+	0.000	0.000	Merged-chr5-114922090-53
Merged-chr12-82139405-7	chr12	82139226	82139588	+	0.000	0.000	Merged-chr12-82139405-7
Merged-chr15-6573269-1	chr15	6573171	6573369	+	0.000	0.000	Merged-chr15-6573269-1
Merged-chr2-60080152-7	chr2	60079929	60080351	+	0.000	0.000	Merged-chr2-60080152-7
Merged-chr15-27937826-6	chr15	27937670	27937986	+	0.000	0.000	Merged-chr15-27937826-6
Merged-chr1-74083131-11	chr1	74082950	74083297	+	0.000	0.000	Merged-chr1-74083131-11
Merged-chr4-118326685-10	chr4	118326545	118326855	+	0.000	0.000	Merged-chr4-118326685-10
Merged-chr2-71041194-14	chr2	71041034	71041437	+	0.000	0.000	Merged-chr2-71041194-14
Merged-chr2-33354145-1	chr2	33354047	33354245	+	0.000	0.000	Merged-chr2-33354145-1
Merged-chr5-125016719-26	chr5	125016494	125016915	+	0.000	0.000	Merged-chr5-125016719-26
Merged-chr14-10430786-8	chr14	10430608	10430911	+	0.000	0.000	Merged-chr14-10430786-8
Merged-chr15-85250640-38	chr15	85250494	85250807	+	0.000	0.000	Merged-chr15-85250640-38
Merged-chr11-20332805-89	chr11	20332543	20333025	+	0.000	0.000	Merged-chr11-20332805-89
Merged-chr8-84998087-35	chr8	84997899	84998250	+	0.000	0.000	Merged-chr8-84998087-35
Merged-chr8-61239855-9	chr8	61239620	61240051	+	0.000	0.000	Merged-chr8-61239855-9
Merged-chr2-135957913-49	chr2	135957602	135958145	+	0.000	0.000	Merged-chr2-135957913-49
Merged-chr1-36068645-92	chr1	36068140	36069128	+	0.000	0.000	Merged-chr1-36068645-92
Merged-chr6-41558524-11	chr6	41558298	41558719	+	0.000	0.000	Merged-chr6-41558524-11
Merged-chr1-60416960-33	chr1	60416737	60417145	+	0.000	0.000	Merged-chr1-60416960-33
Merged-chr2-84481991-45	chr2	84481700	84482239	+	0.000	0.000	Merged-chr2-84481991-45
Merged-chr10-96698035-53	chr10	96697848	96698280	+	0.000	0.000	Merged-chr10-96698035-53
Merged-chr5-123314213-3	chr5	123314081	123314341	+	0.000	0.000	Merged-chr5-123314213-3
Merged-chr1-92080187-57	chr1	92079936	92080528	+	0.000	0.000	Merged-chr1-92080187-57
Merged-chr6-125219300-1	chr6	125219202	125219400	+	0.000	0.000	Merged-chr6-125219300-1
Merged-chr15-72810099-125	chr15	72809550	72810496	+	0.000	0.000	Merged-chr15-72810099-125
Merged-chr12-16136030-2	chr12	16135842	16136220	+	0.000	0.000	Merged-chr12-16136030-2
Merged-chr10-71347749-95	chr10	71347411	71347999	+	0.000	0.000	Merged-chr10-71347749-95
Merged-chr4-86886222-78	chr4	86885915	86886586	+	0.000	0.000	Merged-chr4-86886222-78
Merged-chr7-30322363-141	chr7	30321996	30322617	+	0.000	0.000	Merged-chr7-30322363-141
Merged-chr10-17728854-10	chr10	17728649	17729025	+	0.000	0.000	Merged-chr10-17728854-10
Merged-chr11-60330779-5	chr11	60330643	60330927	+	0.000	0.000	Merged-chr11-60330779-5
Merged-chr18-14783377-95	chr18	14783004	14783617	+	0.000	0.000	Merged-chr18-14783377-95
Merged-chr4-7207158-12	chr4	7206926	7207361	+	0.000	0.000	Merged-chr4-7207158-12
Merged-chr14-52316174-44	chr14	52315934	52316475	+	0.000	0.000	Merged-chr14-52316174-44
Merged-chr7-141072410-71	chr7	141072229	141072623	+	0.000	0.000	Merged-chr7-141072410-71
Merged-chr2-169409438-1	chr2	169409340	169409538	+	0.000	0.000	Merged-chr2-169409438-1
Merged-chr2-140066734-59	chr2	140066472	140066946	+	0.000	0.000	Merged-chr2-140066734-59
Merged-chr13-93554105-5	chr13	93553872	93554264	+	0.000	0.000	Merged-chr13-93554105-5
Merged-chr13-58072674-2	chr13	58072487	58072864	+	0.000	0.000	Merged-chr13-58072674-2
Merged-chr11-77348681-109	chr11	77347890	77349335	+	0.000	0.000	Merged-chr11-77348681-109
Merged-chr17-56443573-18	chr17	56443379	56443805	+	0.000	0.000	Merged-chr17-56443573-18
Merged-chr14-61682596-69	chr14	61682272	61682995	+	0.000	0.000	Merged-chr14-61682596-69
Merged-chr18-49979677-114	chr18	49979158	49980155	+	0.000	0.000	Merged-chr18-49979677-114
Merged-chr7-112173203-14	chr7	112172955	112173364	+	0.000	0.000	Merged-chr7-112173203-14
Merged-chr7-139413241-2	chr7	139413064	139413420	+	0.000	0.000	Merged-chr7-139413241-2
Merged-chr4-6965504-3	chr4	6965333	6965650	+	0.000	0.000	Merged-chr4-6965504-3
Merged-chr2-117312690-43	chr2	117312390	117312981	+	0.000	0.000	Merged-chr2-117312690-43
Merged-chr18-79298014-36	chr18	79297813	79298211	+	0.000	0.000	Merged-chr18-79298014-36
Merged-chr10-17540117-1	chr10	17540019	17540217	+	0.000	0.000	Merged-chr10-17540117-1
Merged-chr5-144308281-9	chr5	144308099	144308541	+	0.000	0.000	Merged-chr5-144308281-9
Merged-chr15-83602865-55	chr15	83602669	83603070	+	0.000	0.000	Merged-chr15-83602865-55
Merged-chr15-53140511-27	chr15	53140276	53140743	+	0.000	0.000	Merged-chr15-53140511-27
Merged-chr10-59335139-1	chr10	59335041	59335239	+	0.000	0.000	Merged-chr10-59335139-1
Merged-chr6-59426111-89	chr6	59425866	59426551	+	0.000	0.000	Merged-chr6-59426111-89
Merged-chr11-6568162-40	chr11	6567948	6568403	+	0.000	0.000	Merged-chr11-6568162-40
Merged-chr6-142528004-10	chr6	142527753	142528192	+	0.000	0.000	Merged-chr6-142528004-10
Merged-chr3-154509671-9	chr3	154509498	154509840	+	0.000	0.000	Merged-chr3-154509671-9
Merged-chr16-35770327-38	chr16	35770097	35770543	+	0.000	0.000	Merged-chr16-35770327-38
Merged-chr2-71873346-69	chr2	71872965	71873726	+	0.000	0.000	Merged-chr2-71873346-69
Merged-chr15-36346245-49	chr15	36346000	36346440	+	0.000	0.000	Merged-chr15-36346245-49
Merged-chr7-16175293-44	chr7	16174863	16175619	+	0.000	0.000	Merged-chr7-16175293-44
Merged-chr17-56325890-57	chr17	56325664	56326067	+	0.000	0.000	Merged-chr17-56325890-57
Merged-chr7-68139606-11	chr7	68139435	68139768	+	0.000	0.000	Merged-chr7-68139606-11
Merged-chr6-125260143-17	chr6	125259981	125260341	+	0.000	0.000	Merged-chr6-125260143-17
Merged-chr6-128760193-2	chr6	128760057	128760332	+	0.000	0.000	Merged-chr6-128760193-2
Merged-chr1-78658063-75	chr1	78657740	78658447	+	0.000	0.000	Merged-chr1-78658063-75
Merged-chr18-37751717-34	chr18	37751549	37751920	+	0.000	0.000	Merged-chr18-37751717-34
Merged-chr19-60755904-7	chr19	60755732	60756075	+	0.000	0.000	Merged-chr19-60755904-7
Merged-chr17-32340357-1	chr17	32340259	32340457	+	0.000	0.000	Merged-chr17-32340357-1
Merged-chr6-37464263-62	chr6	37463984	37464497	+	0.000	0.000	Merged-chr6-37464263-62
Merged-chr4-33983877-2	chr4	33983741	33984015	+	0.000	0.000	Merged-chr4-33983877-2
Merged-chr1-92180417-91	chr1	92179956	92180791	+	0.000	0.000	Merged-chr1-92180417-91
Merged-chr10-78009584-75	chr10	78009386	78009854	+	0.000	0.000	Merged-chr10-78009584-75
Merged-chr1-92235812-8	chr1	92235635	92235981	+	0.000	0.000	Merged-chr1-92235812-8
Merged-chr18-55419223-25	chr18	55418891	55419793	+	0.000	0.000	Merged-chr18-55419223-25
Merged-chr3-121964400-1	chr3	121964302	121964500	+	0.000	0.000	Merged-chr3-121964400-1
Merged-chr8-34798144-28	chr8	34797730	34798559	+	0.000	0.000	Merged-chr8-34798144-28
Merged-chr9-104331487-22	chr9	104331273	104331718	+	0.000	0.000	Merged-chr9-104331487-22
Merged-chr1-164458330-95	chr1	164458029	164458572	+	0.000	0.000	Merged-chr1-164458330-95
Merged-chr7-67951675-118	chr7	67951316	67952122	+	0.000	0.000	Merged-chr7-67951675-118
Merged-chr2-24975554-132	chr2	24975334	24976111	+	0.000	0.000	Merged-chr2-24975554-132
Merged-chr2-163164784-61	chr2	163164520	163165146	+	0.000	0.000	Merged-chr2-163164784-61
Merged-chr12-116200493-21	chr12	116200236	116200797	+	0.000	0.000	Merged-chr12-116200493-21
Merged-chr15-101250646-2	chr15	101250532	101250762	+	0.000	0.000	Merged-chr15-101250646-2
Merged-chr10-99199242-8	chr10	99199032	99199439	+	0.000	0.000	Merged-chr10-99199242-8
Merged-chr11-75291084-10	chr11	75290954	75291244	+	0.000	0.000	Merged-chr11-75291084-10
Merged-chr15-35155762-73	chr15	35155361	35156205	+	0.000	0.000	Merged-chr15-35155762-73
Merged-chr4-106841993-21	chr4	106841761	106842244	+	0.000	0.000	Merged-chr4-106841993-21
Merged-chr11-75429220-23	chr11	75429035	75429422	+	0.000	0.000	Merged-chr11-75429220-23
Merged-chr15-6523022-55	chr15	6522809	6523432	+	0.000	0.000	Merged-chr15-6523022-55
Merged-chr18-55695297-9	chr18	55695117	55695631	+	0.000	0.000	Merged-chr18-55695297-9
Merged-chr7-120823433-31	chr7	120823238	120823687	+	0.000	0.000	Merged-chr7-120823433-31
Merged-chr3-88043136-39	chr3	88042890	88043354	+	0.000	0.000	Merged-chr3-88043136-39
Merged-chr13-92610042-8	chr13	92609758	92610230	+	0.000	0.000	Merged-chr13-92610042-8
Merged-chr18-55692856-31	chr18	55692342	55693260	+	0.000	0.000	Merged-chr18-55692856-31
Merged-chr10-68277092-118	chr10	68276494	68277413	+	0.000	0.000	Merged-chr10-68277092-118
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr5-118047338-31	chr5	118047123	118047612	+	0.000	0.000	Merged-chr5-118047338-31
Merged-chr11-75926776-30	chr11	75926541	75927094	+	0.000	0.000	Merged-chr11-75926776-30
Merged-chr16-44965339-61	chr16	44964831	44965825	+	0.000	0.000	Merged-chr16-44965339-61
Merged-chr17-29951291-2	chr17	29951178	29951406	+	0.000	0.000	Merged-chr17-29951291-2
Merged-chr13-63512619-6	chr13	63512439	63512859	+	0.000	0.000	Merged-chr13-63512619-6
Merged-chr1-35817503-8	chr1	35817348	35817635	+	0.000	0.000	Merged-chr1-35817503-8
Merged-chr13-41605908-93	chr13	41605388	41606153	+	0.000	0.000	Merged-chr13-41605908-93
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr5-107165825-14	chr5	107165627	107166105	+	0.000	0.000	Merged-chr5-107165825-14
Merged-chr11-19924376-47	chr11	19924135	19924649	+	0.000	0.000	Merged-chr11-19924376-47
Merged-chr10-17796351-83	chr10	17796045	17796763	+	0.000	0.000	Merged-chr10-17796351-83
Merged-chr6-90651723-1	chr6	90651625	90651823	+	0.000	0.000	Merged-chr6-90651723-1
Merged-chr11-52310984-10	chr11	52310800	52311186	+	0.000	0.000	Merged-chr11-52310984-10
Merged-chr15-27783998-63	chr15	27783737	27784223	+	0.000	0.000	Merged-chr15-27783998-63
Merged-chr6-6180678-1	chr6	6180580	6180778	+	0.000	0.000	Merged-chr6-6180678-1
Merged-chr8-84800240-35	chr8	84799832	84800726	+	0.000	0.000	Merged-chr8-84800240-35
Merged-chr16-20426182-88	chr16	20425925	20426369	+	0.000	0.000	Merged-chr16-20426182-88
Merged-chr3-51745177-64	chr3	51744893	51745520	+	0.000	0.000	Merged-chr3-51745177-64
Merged-chr8-46471112-117	chr8	46470878	46471360	+	0.000	0.000	Merged-chr8-46471112-117
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr3-97227659-93	chr3	97227367	97227934	+	0.000	0.000	Merged-chr3-97227659-93
Merged-chr14-11161016-31	chr14	11160769	11161245	+	0.000	0.000	Merged-chr14-11161016-31
Merged-chr12-116254823-28	chr12	116254601	116255000	+	0.000	0.000	Merged-chr12-116254823-28
Merged-chr7-28382827-73	chr7	28382508	28383320	+	0.000	0.000	Merged-chr7-28382827-73
Merged-chr18-34827772-23	chr18	34827527	34828018	+	0.000	0.000	Merged-chr18-34827772-23
Merged-chr16-97534800-1	chr16	97534702	97534900	+	0.000	0.000	Merged-chr16-97534800-1
Merged-chr16-57403097-41	chr16	57402850	57403314	+	0.000	0.000	Merged-chr16-57403097-41
Merged-chr4-44973676-38	chr4	44973468	44973880	+	0.000	0.000	Merged-chr4-44973676-38
Merged-chr11-113787671-26	chr11	113787453	113787902	+	0.000	0.000	Merged-chr11-113787671-26
Merged-chr14-10288473-1	chr14	10288375	10288573	+	0.000	0.000	Merged-chr14-10288473-1
Merged-chr5-107177683-65	chr5	107177288	107178073	+	0.000	0.000	Merged-chr5-107177683-65
Merged-chr13-44811408-63	chr13	44810931	44812021	+	0.000	0.000	Merged-chr13-44811408-63
Merged-chr3-121967857-57	chr3	121967604	121968225	+	0.000	0.000	Merged-chr3-121967857-57
Merged-chr16-89837217-58	chr16	89836967	89837583	+	0.000	0.000	Merged-chr16-89837217-58
Merged-chr9-86090362-1	chr9	86090264	86090462	+	0.000	0.000	Merged-chr9-86090362-1
Merged-chr3-97297834-52	chr3	97297110	97298344	+	0.000	0.000	Merged-chr3-97297834-52
Merged-chr2-135823878-14	chr2	135823661	135824245	+	0.000	0.000	Merged-chr2-135823878-14
Merged-chr10-96466990-21	chr10	96466823	96467176	+	0.000	0.000	Merged-chr10-96466990-21
Merged-chr3-121946709-4	chr3	121946534	121946870	+	0.000	0.000	Merged-chr3-121946709-4
Merged-chr15-27859516-5	chr15	27859263	27859753	+	0.000	0.000	Merged-chr15-27859516-5
Merged-chr15-100539645-5	chr15	100539498	100539777	+	0.000	0.000	Merged-chr15-100539645-5
Merged-chr11-22285871-3	chr11	22285672	22286026	+	0.000	0.000	Merged-chr11-22285871-3
Merged-chr7-4431679-3	chr7	4431571	4431794	+	0.000	0.000	Merged-chr7-4431679-3
Merged-chr13-94976470-58	chr13	94976235	94976841	+	0.000	0.000	Merged-chr13-94976470-58
Merged-chr8-81572647-16	chr8	81572337	81573017	+	0.000	0.000	Merged-chr8-81572647-16
Merged-chr14-61971047-1	chr14	61970949	61971147	+	0.000	0.000	Merged-chr14-61971047-1
Merged-chr6-125241695-39	chr6	125241457	125241875	+	0.000	0.000	Merged-chr6-125241695-39
Merged-chr18-14784062-1	chr18	14783964	14784162	+	0.000	0.000	Merged-chr18-14784062-1
Merged-chr2-135748609-5	chr2	135748341	135748931	+	0.000	0.000	Merged-chr2-135748609-5
Merged-chr10-25151436-31	chr10	25151187	25151670	+	0.000	0.000	Merged-chr10-25151436-31
Merged-chr7-6362949-126	chr7	6362773	6363211	+	0.000	0.000	Merged-chr7-6362949-126
Merged-chr3-95995619-1	chr3	95995521	95995719	+	0.000	0.000	Merged-chr3-95995619-1
Merged-chr17-81046015-1	chr17	81045917	81046115	+	0.000	0.000	Merged-chr17-81046015-1
Merged-chr10-17575084-24	chr10	17574902	17575303	+	0.000	0.000	Merged-chr10-17575084-24
Merged-chr12-53803089-1	chr12	53802991	53803189	+	0.000	0.000	Merged-chr12-53803089-1
Merged-chr9-98263893-1	chr9	98263795	98263993	+	0.000	0.000	Merged-chr9-98263893-1
Merged-chr12-8345102-29	chr12	8344702	8345486	+	0.000	0.000	Merged-chr12-8345102-29
Merged-chr11-113153533-26	chr11	113153302	113153782	+	0.000	0.000	Merged-chr11-113153533-26
Merged-chr15-100683235-12	chr15	100683050	100683403	+	0.000	0.000	Merged-chr15-100683235-12
Merged-chr3-129562247-58	chr3	129561894	129562694	+	0.000	0.000	Merged-chr3-129562247-58
Merged-chr1-119487134-21	chr1	119486786	119487455	+	0.000	0.000	Merged-chr1-119487134-21
Merged-chr7-142995149-25	chr7	142994948	142995452	+	0.000	0.000	Merged-chr7-142995149-25
Merged-chr8-84737825-38	chr8	84737621	84738030	+	0.000	0.000	Merged-chr8-84737825-38
Merged-chr2-77104217-2	chr2	77104118	77104318	+	0.000	0.000	Merged-chr2-77104217-2
Merged-chr4-150001453-41	chr4	150001138	150001771	+	0.000	0.000	Merged-chr4-150001453-41
Merged-chr15-86182762-17	chr15	86182532	86183008	+	0.000	0.000	Merged-chr15-86182762-17
Merged-chr2-117441143-41	chr2	117440957	117441485	+	0.000	0.000	Merged-chr2-117441143-41
Merged-chr8-70776987-79	chr8	70776706	70777182	+	0.000	0.000	Merged-chr8-70776987-79
Merged-chr7-51862036-76	chr7	51861813	51862250	+	0.000	0.000	Merged-chr7-51862036-76
Merged-chr2-19734692-8	chr2	19734422	19735087	+	0.000	0.000	Merged-chr2-19734692-8
Merged-chr5-35729116-40	chr5	35728657	35729382	+	0.000	0.000	Merged-chr5-35729116-40
Merged-chr6-41554402-95	chr6	41554052	41554820	+	0.000	0.000	Merged-chr6-41554402-95
Merged-chr8-61224285-72	chr8	61223937	61224540	+	0.000	0.000	Merged-chr8-61224285-72
Merged-chr16-97324984-1	chr16	97324886	97325084	+	0.000	0.000	Merged-chr16-97324984-1
Merged-chrX-12167211-1	chrX	12167113	12167311	+	0.000	0.000	Merged-chrX-12167211-1
Merged-chr17-74753393-19	chr17	74753066	74753658	+	0.000	0.000	Merged-chr17-74753393-19
Merged-chr4-154446885-1	chr4	154446787	154446985	+	0.000	0.000	Merged-chr4-154446885-1
Merged-chr15-93576121-28	chr15	93575885	93576425	+	0.000	0.000	Merged-chr15-93576121-28
Merged-chr11-5215485-1	chr11	5215387	5215585	+	0.000	0.000	Merged-chr11-5215485-1
Merged-chr3-121105161-35	chr3	121104933	121105408	+	0.000	0.000	Merged-chr3-121105161-35
Merged-chr6-71144085-54	chr6	71143683	71144413	+	0.000	0.000	Merged-chr6-71144085-54
Merged-chr8-70701535-2	chr8	70701437	70701635	+	0.000	0.000	Merged-chr8-70701535-2
Merged-chrX-99136067-62	chrX	99135589	99136485	+	0.000	0.000	Merged-chrX-99136067-62
Merged-chr15-73006650-8	chr15	73006469	73006836	+	0.000	0.000	Merged-chr15-73006650-8
Merged-chr12-82166286-58	chr12	82166014	82166550	+	0.000	0.000	Merged-chr12-82166286-58
Merged-chr15-73423381-101	chr15	73422431	73424048	+	0.000	0.000	Merged-chr15-73423381-101
Merged-chr17-81045626-69	chr17	81045285	81045906	+	0.000	0.000	Merged-chr17-81045626-69
Merged-chr11-88425684-6	chr11	88425506	88425889	+	0.000	0.000	Merged-chr11-88425684-6
Merged-chr6-6192506-8	chr6	6192277	6192691	+	0.000	0.000	Merged-chr6-6192506-8
Merged-chr6-134364797-47	chr6	134364609	134365001	+	0.000	0.000	Merged-chr6-134364797-47
Merged-chr14-61698789-31	chr14	61698517	61699047	+	0.000	0.000	Merged-chr14-61698789-31
Merged-chr8-84723225-62	chr8	84722748	84723943	+	0.000	0.000	Merged-chr8-84723225-62
Merged-chr1-94091974-43	chr1	94091698	94092221	+	0.000	0.000	Merged-chr1-94091974-43
Merged-chr1-192778895-23	chr1	192778618	192779181	+	0.000	0.000	Merged-chr1-192778895-23
Merged-chr1-69653671-20	chr1	69653435	69653919	+	0.000	0.000	Merged-chr1-69653671-20
Merged-chr12-36512654-1	chr12	36512556	36512754	+	0.000	0.000	Merged-chr12-36512654-1
Merged-chr15-53216582-40	chr15	53216247	53216839	+	0.000	0.000	Merged-chr15-53216582-40
Merged-chr14-31829964-2	chr14	31829826	31830105	+	0.000	0.000	Merged-chr14-31829964-2
Merged-chr15-27854226-4	chr15	27854002	27854374	+	0.000	0.000	Merged-chr15-27854226-4
Merged-chr2-135760738-1	chr2	135760640	135760838	+	0.000	0.000	Merged-chr2-135760738-1
Merged-chr12-82326673-11	chr12	82326541	82326821	+	0.000	0.000	Merged-chr12-82326673-11
Merged-chr11-60353018-61	chr11	60352860	60353272	+	0.000	0.000	Merged-chr11-60353018-61
Merged-chr2-114260586-35	chr2	114260307	114260842	+	0.000	0.000	Merged-chr2-114260586-35
Merged-chr11-88430516-31	chr11	88430294	88430753	+	0.000	0.000	Merged-chr11-88430516-31
Merged-chr10-84576561-1	chr10	84576463	84576661	+	0.000	0.000	Merged-chr10-84576561-1
Merged-chr2-131992646-6	chr2	131992472	131992857	+	0.000	0.000	Merged-chr2-131992646-6
Merged-chr4-127095353-15	chr4	127095096	127095527	+	0.000	0.000	Merged-chr4-127095353-15
Merged-chr5-134273002-21	chr5	134272754	134273224	+	0.000	0.000	Merged-chr5-134273002-21
Merged-chr7-116504406-66	chr7	116504121	116504649	+	0.000	0.000	Merged-chr7-116504406-66
Merged-chr1-192663310-7	chr1	192663109	192663498	+	0.000	0.000	Merged-chr1-192663310-7
Merged-chr3-116751371-23	chr3	116751124	116751603	+	0.000	0.000	Merged-chr3-116751371-23
Merged-chr11-6566620-17	chr11	6566340	6566795	+	0.000	0.000	Merged-chr11-6566620-17
Merged-chr3-87385488-4	chr3	87385367	87385620	+	0.000	0.000	Merged-chr3-87385488-4
Merged-chr2-135783395-4	chr2	135783129	135783602	+	0.000	0.000	Merged-chr2-135783395-4
Merged-chr1-16688563-89	chr1	16688325	16688817	+	0.000	0.000	Merged-chr1-16688563-89
Merged-chr6-122534310-5	chr6	122534181	122534420	+	0.000	0.000	Merged-chr6-122534310-5
Merged-chr9-119996233-1	chr9	119996135	119996333	+	0.000	0.000	Merged-chr9-119996233-1
Merged-chr12-26418553-8	chr12	26418400	26418681	+	0.000	0.000	Merged-chr12-26418553-8
Merged-chr10-76237890-83	chr10	76237706	76238048	+	0.000	0.000	Merged-chr10-76237890-83
Merged-chr10-99393384-65	chr10	99392997	99393910	+	0.000	0.000	Merged-chr10-99393384-65
Merged-chr6-4664595-18	chr6	4664214	4665076	+	0.000	0.000	Merged-chr6-4664595-18
Merged-chr5-65904671-7	chr5	65904527	65904812	+	0.000	0.000	Merged-chr5-65904671-7
Merged-chr18-55589430-1	chr18	55589332	55589530	+	0.000	0.000	Merged-chr18-55589430-1
Merged-chr4-53931637-39	chr4	53931289	53931990	+	0.000	0.000	Merged-chr4-53931637-39
Merged-chr7-64076479-1	chr7	64076381	64076579	+	0.000	0.000	Merged-chr7-64076479-1
Merged-chr12-8428375-3	chr12	8428233	8428514	+	0.000	0.000	Merged-chr12-8428375-3
Merged-chr10-72655035-100	chr10	72654793	72655315	+	0.000	0.000	Merged-chr10-72655035-100
Merged-chr11-52309619-10	chr11	52309470	52309799	+	0.000	0.000	Merged-chr11-52309619-10
