#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Naive.dn.bed
Merged-chr18-15063514-134	chr18	15062786	15064393	+	0.000	0.000	Merged-chr18-15063514-134
Merged-chr6-128760193-2	chr6	128760057	128760332	+	0.000	0.000	Merged-chr6-128760193-2
Merged-chr13-109824030-1	chr13	109823932	109824130	+	0.000	0.000	Merged-chr13-109824030-1
Merged-chr1-78658063-75	chr1	78657740	78658447	+	0.000	0.000	Merged-chr1-78658063-75
Merged-chr9-38719749-2	chr9	38719577	38719924	+	0.000	0.000	Merged-chr9-38719749-2
Merged-chr18-37751717-34	chr18	37751549	37751920	+	0.000	0.000	Merged-chr18-37751717-34
Merged-chr19-60755904-7	chr19	60755732	60756075	+	0.000	0.000	Merged-chr19-60755904-7
Merged-chr17-78881215-1	chr17	78881117	78881315	+	0.000	0.000	Merged-chr17-78881215-1
Merged-chrX-98265597-2	chrX	98265499	98265697	+	0.000	0.000	Merged-chrX-98265597-2
Merged-chr17-6055126-17	chr17	6054968	6055347	+	0.000	0.000	Merged-chr17-6055126-17
Merged-chr2-49620151-3	chr2	49620053	49620251	+	0.000	0.000	Merged-chr2-49620151-3
Merged-chr2-77328531-2	chr2	77328410	77328654	+	0.000	0.000	Merged-chr2-77328531-2
Merged-chr1-92912268-22	chr1	92911608	92912606	+	0.000	0.000	Merged-chr1-92912268-22
Merged-chr12-69486120-44	chr12	69485906	69486372	+	0.000	0.000	Merged-chr12-69486120-44
Merged-chr1-127317688-2	chr1	127317586	127317792	+	0.000	0.000	Merged-chr1-127317688-2
Merged-chr12-52796893-1	chr12	52796795	52796993	+	0.000	0.000	Merged-chr12-52796893-1
Merged-chr13-46726739-6	chr13	46726518	46727000	+	0.000	0.000	Merged-chr13-46726739-6
Merged-chr3-121964400-1	chr3	121964302	121964500	+	0.000	0.000	Merged-chr3-121964400-1
Merged-chr15-89149704-89	chr15	89149318	89150070	+	0.000	0.000	Merged-chr15-89149704-89
Merged-chr1-164458330-95	chr1	164458029	164458572	+	0.000	0.000	Merged-chr1-164458330-95
Merged-chrX-12156194-3	chrX	12156081	12156314	+	0.000	0.000	Merged-chrX-12156194-3
Merged-chr7-97217541-1	chr7	97217443	97217641	+	0.000	0.000	Merged-chr7-97217541-1
Merged-chr9-14281792-3	chr9	14281561	14281964	+	0.000	0.000	Merged-chr9-14281792-3
Merged-chr17-23844076-33	chr17	23843859	23844422	+	0.000	0.000	Merged-chr17-23844076-33
Merged-chr7-67951675-118	chr7	67951316	67952122	+	0.000	0.000	Merged-chr7-67951675-118
Merged-chr1-136018899-6	chr1	136018582	136019146	+	0.000	0.000	Merged-chr1-136018899-6
Merged-chr2-24975554-132	chr2	24975334	24976111	+	0.000	0.000	Merged-chr2-24975554-132
Merged-chr2-39005190-66	chr2	39004917	39005537	+	0.000	0.000	Merged-chr2-39005190-66
Merged-chr2-77264133-1	chr2	77264035	77264233	+	0.000	0.000	Merged-chr2-77264133-1
Merged-chr10-99199242-8	chr10	99199032	99199439	+	0.000	0.000	Merged-chr10-99199242-8
Merged-chr16-14355199-2	chr16	14355045	14355356	+	0.000	0.000	Merged-chr16-14355199-2
Merged-chr3-115804819-11	chr3	115804584	115805071	+	0.000	0.000	Merged-chr3-115804819-11
Merged-chr1-36886670-6	chr1	36886483	36886907	+	0.000	0.000	Merged-chr1-36886670-6
Merged-chr15-35155762-73	chr15	35155361	35156205	+	0.000	0.000	Merged-chr15-35155762-73
Merged-chr19-5806950-1	chr19	5806852	5807050	+	0.000	0.000	Merged-chr19-5806950-1
Merged-chr1-127322582-29	chr1	127322202	127322810	+	0.000	0.000	Merged-chr1-127322582-29
Merged-chr10-67205181-43	chr10	67204875	67205565	+	0.000	0.000	Merged-chr10-67205181-43
Merged-chr4-106841993-21	chr4	106841761	106842244	+	0.000	0.000	Merged-chr4-106841993-21
Merged-chr11-75429220-23	chr11	75429035	75429422	+	0.000	0.000	Merged-chr11-75429220-23
Merged-chr9-101080235-5	chr9	101080087	101080392	+	0.000	0.000	Merged-chr9-101080235-5
Merged-chr15-6523022-55	chr15	6522809	6523432	+	0.000	0.000	Merged-chr15-6523022-55
Merged-chr18-55695297-9	chr18	55695117	55695631	+	0.000	0.000	Merged-chr18-55695297-9
Merged-chr8-8381887-4	chr8	8381777	8381993	+	0.000	0.000	Merged-chr8-8381887-4
Merged-chr1-189085418-26	chr1	189085099	189085732	+	0.000	0.000	Merged-chr1-189085418-26
Merged-chr1-36303595-2	chr1	36303482	36303710	+	0.000	0.000	Merged-chr1-36303595-2
Merged-chr10-21092817-9	chr10	21092476	21093096	+	0.000	0.000	Merged-chr10-21092817-9
Merged-chr11-53351836-17	chr11	53351575	53352201	+	0.000	0.000	Merged-chr11-53351836-17
Merged-chr5-149255735-4	chr5	149255565	149255891	+	0.000	0.000	Merged-chr5-149255735-4
Merged-chr2-180251419-35	chr2	180251215	180251633	+	0.000	0.000	Merged-chr2-180251419-35
Merged-chr4-33244141-2	chr4	33244042	33244243	+	0.000	0.000	Merged-chr4-33244141-2
Merged-chr3-88043136-39	chr3	88042890	88043354	+	0.000	0.000	Merged-chr3-88043136-39
Merged-chr14-99142358-34	chr14	99142039	99142597	+	0.000	0.000	Merged-chr14-99142358-34
Merged-chr7-29281611-61	chr7	29281053	29282048	+	0.000	0.000	Merged-chr7-29281611-61
Merged-chr13-92610042-8	chr13	92609758	92610230	+	0.000	0.000	Merged-chr13-92610042-8
Merged-chr6-146391315-9	chr6	146391140	146391509	+	0.000	0.000	Merged-chr6-146391315-9
Merged-chr18-55692856-31	chr18	55692342	55693260	+	0.000	0.000	Merged-chr18-55692856-31
Merged-chr10-68277092-118	chr10	68276494	68277413	+	0.000	0.000	Merged-chr10-68277092-118
Merged-chr15-27518308-43	chr15	27518087	27518500	+	0.000	0.000	Merged-chr15-27518308-43
Merged-chr10-80115494-86	chr10	80115147	80115897	+	0.000	0.000	Merged-chr10-80115494-86
Merged-chr13-55322004-61	chr13	55321667	55322327	+	0.000	0.000	Merged-chr13-55322004-61
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr16-24909583-14	chr16	24909392	24909786	+	0.000	0.000	Merged-chr16-24909583-14
Merged-chr5-118047338-31	chr5	118047123	118047612	+	0.000	0.000	Merged-chr5-118047338-31
Merged-chr11-75926776-30	chr11	75926541	75927094	+	0.000	0.000	Merged-chr11-75926776-30
Merged-chr17-16089024-2	chr17	16088884	16089167	+	0.000	0.000	Merged-chr17-16089024-2
Merged-chr10-39315634-10	chr10	39315448	39315843	+	0.000	0.000	Merged-chr10-39315634-10
Merged-chr16-44965339-61	chr16	44964831	44965825	+	0.000	0.000	Merged-chr16-44965339-61
Merged-chr12-98800600-14	chr12	98800437	98800809	+	0.000	0.000	Merged-chr12-98800600-14
Merged-chr18-31911303-2	chr18	31911198	31911411	+	0.000	0.000	Merged-chr18-31911303-2
Merged-chr19-53922901-1	chr19	53922803	53923001	+	0.000	0.000	Merged-chr19-53922901-1
Merged-chr18-7931405-2	chr18	7931305	7931508	+	0.000	0.000	Merged-chr18-7931405-2
Merged-chr16-20692742-1	chr16	20692644	20692842	+	0.000	0.000	Merged-chr16-20692742-1
Merged-chr3-126609403-3	chr3	126609228	126609543	+	0.000	0.000	Merged-chr3-126609403-3
Merged-chr17-29951291-2	chr17	29951178	29951406	+	0.000	0.000	Merged-chr17-29951291-2
Merged-chr12-3755769-11	chr12	3755600	3755946	+	0.000	0.000	Merged-chr12-3755769-11
Merged-chr5-122650291-8	chr5	122650148	122650448	+	0.000	0.000	Merged-chr5-122650291-8
Merged-chr17-7877776-2	chr17	7877678	7877876	+	0.000	0.000	Merged-chr17-7877776-2
Merged-chr2-148706710-30	chr2	148706466	148706926	+	0.000	0.000	Merged-chr2-148706710-30
Merged-chr2-165779173-14	chr2	165778880	165779402	+	0.000	0.000	Merged-chr2-165779173-14
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr5-107165825-14	chr5	107165627	107166105	+	0.000	0.000	Merged-chr5-107165825-14
Merged-chr10-17796351-83	chr10	17796045	17796763	+	0.000	0.000	Merged-chr10-17796351-83
Merged-chr14-30196432-21	chr14	30196212	30196638	+	0.000	0.000	Merged-chr14-30196432-21
Merged-chr2-13271415-60	chr2	13271169	13271729	+	0.000	0.000	Merged-chr2-13271415-60
Merged-chr12-82223454-3	chr12	82223338	82223580	+	0.000	0.000	Merged-chr12-82223454-3
Merged-chr18-35740183-57	chr18	35739776	35740587	+	0.000	0.000	Merged-chr18-35740183-57
Merged-chr7-28277834-40	chr7	28277600	28278097	+	0.000	0.000	Merged-chr7-28277834-40
Merged-chr12-80198800-18	chr12	80198562	80199000	+	0.000	0.000	Merged-chr12-80198800-18
Merged-chr15-93597333-3	chr15	93597144	93597565	+	0.000	0.000	Merged-chr15-93597333-3
Merged-chr4-139597659-48	chr4	139597265	139597911	+	0.000	0.000	Merged-chr4-139597659-48
Merged-chr11-52310984-10	chr11	52310800	52311186	+	0.000	0.000	Merged-chr11-52310984-10
Merged-chr12-3308713-2	chr12	3308615	3308813	+	0.000	0.000	Merged-chr12-3308713-2
Merged-chr16-93572534-34	chr16	93572361	93572737	+	0.000	0.000	Merged-chr16-93572534-34
Merged-chr13-109809841-14	chr13	109809655	109810113	+	0.000	0.000	Merged-chr13-109809841-14
Merged-chr2-61594831-1	chr2	61594733	61594931	+	0.000	0.000	Merged-chr2-61594831-1
Merged-chr15-12445209-20	chr15	12444924	12445558	+	0.000	0.000	Merged-chr15-12445209-20
Merged-chr16-11603863-15	chr16	11603649	11604063	+	0.000	0.000	Merged-chr16-11603863-15
Merged-chr15-27783998-63	chr15	27783737	27784223	+	0.000	0.000	Merged-chr15-27783998-63
Merged-chr12-55388568-28	chr12	55388130	55388927	+	0.000	0.000	Merged-chr12-55388568-28
Merged-chr11-4247226-50	chr11	4246701	4247660	+	0.000	0.000	Merged-chr11-4247226-50
Merged-chr10-19965136-5	chr10	19964945	19965292	+	0.000	0.000	Merged-chr10-19965136-5
Merged-chr16-35870725-6	chr16	35870468	35871019	+	0.000	0.000	Merged-chr16-35870725-6
Merged-chr17-26095399-13	chr17	26095158	26095585	+	0.000	0.000	Merged-chr17-26095399-13
Merged-chr6-6180678-1	chr6	6180580	6180778	+	0.000	0.000	Merged-chr6-6180678-1
Merged-chr2-4917704-47	chr2	4917370	4917956	+	0.000	0.000	Merged-chr2-4917704-47
Merged-chr8-84800240-35	chr8	84799832	84800726	+	0.000	0.000	Merged-chr8-84800240-35
Merged-chr17-22165943-71	chr17	22165547	22166365	+	0.000	0.000	Merged-chr17-22165943-71
Merged-chr8-61461993-2	chr8	61461895	61462093	+	0.000	0.000	Merged-chr8-61461993-2
Merged-chr16-10723312-12	chr16	10723173	10723441	+	0.000	0.000	Merged-chr16-10723312-12
Merged-chr16-20426182-88	chr16	20425925	20426369	+	0.000	0.000	Merged-chr16-20426182-88
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr11-21089813-1	chr11	21089715	21089913	+	0.000	0.000	Merged-chr11-21089813-1
Merged-chr13-91463278-4	chr13	91463150	91463411	+	0.000	0.000	Merged-chr13-91463278-4
Merged-chr11-115660651-9	chr11	115660431	115660818	+	0.000	0.000	Merged-chr11-115660651-9
Merged-chr16-94354620-30	chr16	94354430	94354803	+	0.000	0.000	Merged-chr16-94354620-30
Merged-chr9-72260549-32	chr9	72260358	72260722	+	0.000	0.000	Merged-chr9-72260549-32
Merged-chr3-37414626-2	chr3	37414495	37414760	+	0.000	0.000	Merged-chr3-37414626-2
Merged-chr3-97227659-93	chr3	97227367	97227934	+	0.000	0.000	Merged-chr3-97227659-93
Merged-chr14-11161016-31	chr14	11160769	11161245	+	0.000	0.000	Merged-chr14-11161016-31
Merged-chr7-28382827-73	chr7	28382508	28383320	+	0.000	0.000	Merged-chr7-28382827-73
Merged-chr18-34827772-23	chr18	34827527	34828018	+	0.000	0.000	Merged-chr18-34827772-23
Merged-chr2-32857854-19	chr2	32857670	32858017	+	0.000	0.000	Merged-chr2-32857854-19
Merged-chr16-18426465-56	chr16	18426064	18426820	+	0.000	0.000	Merged-chr16-18426465-56
Merged-chr16-20696066-20	chr16	20695811	20696240	+	0.000	0.000	Merged-chr16-20696066-20
Merged-chr1-112388623-2	chr1	112388460	112388789	+	0.000	0.000	Merged-chr1-112388623-2
Merged-chr2-118976430-56	chr2	118976121	118976680	+	0.000	0.000	Merged-chr2-118976430-56
Merged-chr4-136060160-34	chr4	136059885	136060380	+	0.000	0.000	Merged-chr4-136060160-34
Merged-chr3-88512663-10	chr3	88512411	88512928	+	0.000	0.000	Merged-chr3-88512663-10
Merged-chr16-57403097-41	chr16	57402850	57403314	+	0.000	0.000	Merged-chr16-57403097-41
Merged-chr4-44973676-38	chr4	44973468	44973880	+	0.000	0.000	Merged-chr4-44973676-38
Merged-chr11-113787671-26	chr11	113787453	113787902	+	0.000	0.000	Merged-chr11-113787671-26
Merged-chr12-76923289-32	chr12	76923065	76923598	+	0.000	0.000	Merged-chr12-76923289-32
Merged-chr17-22424161-65	chr17	22423737	22424535	+	0.000	0.000	Merged-chr17-22424161-65
Merged-chr14-10288473-1	chr14	10288375	10288573	+	0.000	0.000	Merged-chr14-10288473-1
Merged-chr5-107177683-65	chr5	107177288	107178073	+	0.000	0.000	Merged-chr5-107177683-65
Merged-chr13-44811408-63	chr13	44810931	44812021	+	0.000	0.000	Merged-chr13-44811408-63
Merged-chr10-94958568-14	chr10	94958391	94958718	+	0.000	0.000	Merged-chr10-94958568-14
Merged-chr3-121967857-57	chr3	121967604	121968225	+	0.000	0.000	Merged-chr3-121967857-57
Merged-chr12-87443692-56	chr12	87443235	87443949	+	0.000	0.000	Merged-chr12-87443692-56
Merged-chr7-80025368-9	chr7	80025129	80025649	+	0.000	0.000	Merged-chr7-80025368-9
Merged-chr7-16311717-1	chr7	16311619	16311817	+	0.000	0.000	Merged-chr7-16311717-1
Merged-chr11-69420488-1	chr11	69420390	69420588	+	0.000	0.000	Merged-chr11-69420488-1
Merged-chr2-142859049-1	chr2	142858951	142859149	+	0.000	0.000	Merged-chr2-142859049-1
Merged-chr3-97297834-52	chr3	97297110	97298344	+	0.000	0.000	Merged-chr3-97297834-52
Merged-chr8-70659857-59	chr8	70659502	70660689	+	0.000	0.000	Merged-chr8-70659857-59
Merged-chr1-43092392-80	chr1	43092151	43092690	+	0.000	0.000	Merged-chr1-43092392-80
Merged-chr16-33343909-55	chr16	33343537	33344650	+	0.000	0.000	Merged-chr16-33343909-55
Merged-chr2-135823878-14	chr2	135823661	135824245	+	0.000	0.000	Merged-chr2-135823878-14
Merged-chr1-64121787-120	chr1	64121150	64122205	+	0.000	0.000	Merged-chr1-64121787-120
Merged-chr10-96466990-21	chr10	96466823	96467176	+	0.000	0.000	Merged-chr10-96466990-21
Merged-chr15-27859516-5	chr15	27859263	27859753	+	0.000	0.000	Merged-chr15-27859516-5
Merged-chr10-93272468-1	chr10	93272370	93272568	+	0.000	0.000	Merged-chr10-93272468-1
Merged-chr4-149989064-38	chr4	149988883	149989263	+	0.000	0.000	Merged-chr4-149989064-38
Merged-chr9-20581482-47	chr9	20581287	20581769	+	0.000	0.000	Merged-chr9-20581482-47
Merged-chr10-75837336-19	chr10	75837130	75837487	+	0.000	0.000	Merged-chr10-75837336-19
Merged-chr19-57121218-1	chr19	57121120	57121318	+	0.000	0.000	Merged-chr19-57121218-1
Merged-chr11-52076354-71	chr11	52076125	52076569	+	0.000	0.000	Merged-chr11-52076354-71
Merged-chr18-41921901-1	chr18	41921803	41922001	+	0.000	0.000	Merged-chr18-41921901-1
Merged-chr10-75975466-14	chr10	75975298	75975620	+	0.000	0.000	Merged-chr10-75975466-14
Merged-chr11-113175605-1	chr11	113175507	113175705	+	0.000	0.000	Merged-chr11-113175605-1
Merged-chr15-100539645-5	chr15	100539498	100539777	+	0.000	0.000	Merged-chr15-100539645-5
Merged-chr7-4431679-3	chr7	4431571	4431794	+	0.000	0.000	Merged-chr7-4431679-3
Merged-chr7-73600199-6	chr7	73600061	73600366	+	0.000	0.000	Merged-chr7-73600199-6
Merged-chr9-20983328-26	chr9	20983074	20983565	+	0.000	0.000	Merged-chr9-20983328-26
Merged-chr13-94976470-58	chr13	94976235	94976841	+	0.000	0.000	Merged-chr13-94976470-58
Merged-chr13-104287389-4	chr13	104287291	104287489	+	0.000	0.000	Merged-chr13-104287389-4
Merged-chr5-86816982-25	chr5	86816771	86817268	+	0.000	0.000	Merged-chr5-86816982-25
Merged-chr17-80728115-101	chr17	80727813	80728553	+	0.000	0.000	Merged-chr17-80728115-101
Merged-chr11-4423802-39	chr11	4423329	4424148	+	0.000	0.000	Merged-chr11-4423802-39
Merged-chr14-61681246-96	chr14	61680766	61681518	+	0.000	0.000	Merged-chr14-61681246-96
Merged-chr8-14985855-83	chr8	14985583	14986102	+	0.000	0.000	Merged-chr8-14985855-83
Merged-chr14-61891617-1	chr14	61891519	61891717	+	0.000	0.000	Merged-chr14-61891617-1
Merged-chr14-61971047-1	chr14	61970949	61971147	+	0.000	0.000	Merged-chr14-61971047-1
Merged-chr10-67189227-25	chr10	67188989	67189407	+	0.000	0.000	Merged-chr10-67189227-25
Merged-chr12-87147526-103	chr12	87147304	87147707	+	0.000	0.000	Merged-chr12-87147526-103
Merged-chr6-125241695-39	chr6	125241457	125241875	+	0.000	0.000	Merged-chr6-125241695-39
Merged-chr11-22853813-26	chr11	22853478	22854155	+	0.000	0.000	Merged-chr11-22853813-26
Merged-chr10-30802269-1	chr10	30802171	30802369	+	0.000	0.000	Merged-chr10-30802269-1
Merged-chr8-70653439-8	chr8	70653224	70653605	+	0.000	0.000	Merged-chr8-70653439-8
Merged-chr18-14784062-1	chr18	14783964	14784162	+	0.000	0.000	Merged-chr18-14784062-1
Merged-chr2-135748609-5	chr2	135748341	135748931	+	0.000	0.000	Merged-chr2-135748609-5
Merged-chr15-36438812-16	chr15	36438502	36439164	+	0.000	0.000	Merged-chr15-36438812-16
Merged-chr9-7868195-4	chr9	7868081	7868326	+	0.000	0.000	Merged-chr9-7868195-4
Merged-chr5-134373781-2	chr5	134373683	134373881	+	0.000	0.000	Merged-chr5-134373781-2
Merged-chr9-77751200-1	chr9	77751102	77751300	+	0.000	0.000	Merged-chr9-77751200-1
Merged-chr11-97022126-56	chr11	97021888	97022395	+	0.000	0.000	Merged-chr11-97022126-56
Merged-chr3-105958543-1	chr3	105958445	105958643	+	0.000	0.000	Merged-chr3-105958543-1
Merged-chr7-6362949-126	chr7	6362773	6363211	+	0.000	0.000	Merged-chr7-6362949-126
Merged-chr14-76504460-49	chr14	76504191	76504715	+	0.000	0.000	Merged-chr14-76504460-49
Merged-chr3-95995619-1	chr3	95995521	95995719	+	0.000	0.000	Merged-chr3-95995619-1
Merged-chr17-81046015-1	chr17	81045917	81046115	+	0.000	0.000	Merged-chr17-81046015-1
Merged-chr10-17575084-24	chr10	17574902	17575303	+	0.000	0.000	Merged-chr10-17575084-24
Merged-chr12-53803089-1	chr12	53802991	53803189	+	0.000	0.000	Merged-chr12-53803089-1
Merged-chr9-98263893-1	chr9	98263795	98263993	+	0.000	0.000	Merged-chr9-98263893-1
Merged-chr12-8345102-29	chr12	8344702	8345486	+	0.000	0.000	Merged-chr12-8345102-29
Merged-chr10-93122905-4	chr10	93122780	93123050	+	0.000	0.000	Merged-chr10-93122905-4
Merged-chr10-67536219-17	chr10	67535935	67536545	+	0.000	0.000	Merged-chr10-67536219-17
Merged-chr15-100683235-12	chr15	100683050	100683403	+	0.000	0.000	Merged-chr15-100683235-12
Merged-chr1-119487134-21	chr1	119486786	119487455	+	0.000	0.000	Merged-chr1-119487134-21
Merged-chr9-57433714-40	chr9	57433434	57433970	+	0.000	0.000	Merged-chr9-57433714-40
Merged-chr8-84737825-38	chr8	84737621	84738030	+	0.000	0.000	Merged-chr8-84737825-38
Merged-chr4-126966969-2	chr4	126966857	126967083	+	0.000	0.000	Merged-chr4-126966969-2
Merged-chr17-5089080-5	chr17	5088848	5089281	+	0.000	0.000	Merged-chr17-5089080-5
Merged-chr1-180296318-42	chr1	180296059	180296614	+	0.000	0.000	Merged-chr1-180296318-42
Merged-chr2-77104217-2	chr2	77104118	77104318	+	0.000	0.000	Merged-chr2-77104217-2
Merged-chr1-36922253-4	chr1	36922134	36922375	+	0.000	0.000	Merged-chr1-36922253-4
Merged-chr13-94567668-9	chr13	94567463	94567941	+	0.000	0.000	Merged-chr13-94567668-9
Merged-chr12-24564799-1	chr12	24564701	24564899	+	0.000	0.000	Merged-chr12-24564799-1
Merged-chr2-10373891-14	chr2	10373676	10374064	+	0.000	0.000	Merged-chr2-10373891-14
Merged-chr13-46727705-99	chr13	46727319	46728185	+	0.000	0.000	Merged-chr13-46727705-99
Merged-chr11-21166963-42	chr11	21166710	21167243	+	0.000	0.000	Merged-chr11-21166963-42
Merged-chr15-57693292-2	chr15	57693175	57693411	+	0.000	0.000	Merged-chr15-57693292-2
Merged-chr15-86182762-17	chr15	86182532	86183008	+	0.000	0.000	Merged-chr15-86182762-17
Merged-chr16-62832173-1	chr16	62832075	62832273	+	0.000	0.000	Merged-chr16-62832173-1
Merged-chr8-70776987-79	chr8	70776706	70777182	+	0.000	0.000	Merged-chr8-70776987-79
Merged-chr7-129648020-1	chr7	129647922	129648120	+	0.000	0.000	Merged-chr7-129648020-1
Merged-chr7-101971166-5	chr7	101971014	101971346	+	0.000	0.000	Merged-chr7-101971166-5
Merged-chr2-19734692-8	chr2	19734422	19735087	+	0.000	0.000	Merged-chr2-19734692-8
Merged-chr10-67052627-19	chr10	67052437	67052806	+	0.000	0.000	Merged-chr10-67052627-19
Merged-chr16-38550141-43	chr16	38549928	38550348	+	0.000	0.000	Merged-chr16-38550141-43
Merged-chr1-82839592-65	chr1	82839400	82839860	+	0.000	0.000	Merged-chr1-82839592-65
Merged-chr5-35729116-40	chr5	35728657	35729382	+	0.000	0.000	Merged-chr5-35729116-40
Merged-chr13-91486226-31	chr13	91485455	91486672	+	0.000	0.000	Merged-chr13-91486226-31
Merged-chr8-61224285-72	chr8	61223937	61224540	+	0.000	0.000	Merged-chr8-61224285-72
Merged-chr10-4341594-18	chr10	4341403	4341833	+	0.000	0.000	Merged-chr10-4341594-18
Merged-chr1-127409682-14	chr1	127409472	127409855	+	0.000	0.000	Merged-chr1-127409682-14
Merged-chr5-134552324-62	chr5	134552043	134552569	+	0.000	0.000	Merged-chr5-134552324-62
Merged-chr10-39293099-66	chr10	39292768	39293477	+	0.000	0.000	Merged-chr10-39293099-66
Merged-chr13-109645795-5	chr13	109645590	109645994	+	0.000	0.000	Merged-chr13-109645795-5
Merged-chr12-68993436-1	chr12	68993338	68993536	+	0.000	0.000	Merged-chr12-68993436-1
Merged-chrX-12167211-1	chrX	12167113	12167311	+	0.000	0.000	Merged-chrX-12167211-1
Merged-chr12-117595106-1	chr12	117595008	117595206	+	0.000	0.000	Merged-chr12-117595106-1
Merged-chr17-74753393-19	chr17	74753066	74753658	+	0.000	0.000	Merged-chr17-74753393-19
Merged-chr1-39941675-40	chr1	39941322	39942064	+	0.000	0.000	Merged-chr1-39941675-40
Merged-chr14-70078419-1	chr14	70078321	70078519	+	0.000	0.000	Merged-chr14-70078419-1
Merged-chr15-93576121-28	chr15	93575885	93576425	+	0.000	0.000	Merged-chr15-93576121-28
Merged-chr1-193146532-29	chr1	193146128	193146860	+	0.000	0.000	Merged-chr1-193146532-29
Merged-chr11-5215485-1	chr11	5215387	5215585	+	0.000	0.000	Merged-chr11-5215485-1
Merged-chr10-81244778-11	chr10	81244533	81244940	+	0.000	0.000	Merged-chr10-81244778-11
Merged-chr11-106084527-74	chr11	106084166	106084771	+	0.000	0.000	Merged-chr11-106084527-74
Merged-chr10-67184613-1	chr10	67184515	67184713	+	0.000	0.000	Merged-chr10-67184613-1
Merged-chr6-71144085-54	chr6	71143683	71144413	+	0.000	0.000	Merged-chr6-71144085-54
Merged-chr10-79767054-76	chr10	79766766	79767368	+	0.000	0.000	Merged-chr10-79767054-76
Merged-chr8-70701535-2	chr8	70701437	70701635	+	0.000	0.000	Merged-chr8-70701535-2
Merged-chr12-85279753-1	chr12	85279655	85279853	+	0.000	0.000	Merged-chr12-85279753-1
