#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.dn.bed
Merged-chr11-106994404-9	chr11	106994196	106994642	+	0.000	0.000	Merged-chr11-106994404-9
Merged-chr1-139163024-8	chr1	139162857	139163192	+	0.000	0.000	Merged-chr1-139163024-8
Merged-chr7-4816774-19	chr7	4816628	4816961	+	0.000	0.000	Merged-chr7-4816774-19
Merged-chr9-107312364-1	chr9	107312266	107312464	+	0.000	0.000	Merged-chr9-107312364-1
Merged-chr2-65200275-1	chr2	65200177	65200375	+	0.000	0.000	Merged-chr2-65200275-1
Merged-chr1-144273228-38	chr1	144273084	144273460	+	0.000	0.000	Merged-chr1-144273228-38
Merged-chr7-120057856-1	chr7	120057758	120057956	+	0.000	0.000	Merged-chr7-120057856-1
Merged-chr1-157411675-8	chr1	157411301	157411915	+	0.000	0.000	Merged-chr1-157411675-8
Merged-chr1-88720923-30	chr1	88720727	88721114	+	0.000	0.000	Merged-chr1-88720923-30
Merged-chr13-22049966-26	chr13	22049763	22050241	+	0.000	0.000	Merged-chr13-22049966-26
Merged-chr6-66535397-73	chr6	66535034	66535698	+	0.000	0.000	Merged-chr6-66535397-73
Merged-chr4-8728967-9	chr4	8728735	8729149	+	0.000	0.000	Merged-chr4-8728967-9
Merged-chr13-23530619-1	chr13	23530521	23530719	+	0.000	0.000	Merged-chr13-23530619-1
Merged-chr2-148672697-83	chr2	148672360	148672995	+	0.000	0.000	Merged-chr2-148672697-83
Merged-chr18-55841714-1	chr18	55841616	55841814	+	0.000	0.000	Merged-chr18-55841714-1
Merged-chr10-28194242-1	chr10	28194144	28194342	+	0.000	0.000	Merged-chr10-28194242-1
Merged-chr2-128345707-20	chr2	128345491	128345904	+	0.000	0.000	Merged-chr2-128345707-20
Merged-chr11-120630995-1	chr11	120630897	120631095	+	0.000	0.000	Merged-chr11-120630995-1
Merged-chr1-79858629-58	chr1	79858285	79859076	+	0.000	0.000	Merged-chr1-79858629-58
Merged-chr2-69428323-9	chr2	69428090	69428558	+	0.000	0.000	Merged-chr2-69428323-9
Merged-chr2-90574177-3	chr2	90573938	90574363	+	0.000	0.000	Merged-chr2-90574177-3
Merged-chr18-46182052-26	chr18	46181768	46182313	+	0.000	0.000	Merged-chr18-46182052-26
Merged-chr5-37147664-17	chr5	37147528	37147813	+	0.000	0.000	Merged-chr5-37147664-17
Merged-chr17-3557673-71	chr17	3557443	3557877	+	0.000	0.000	Merged-chr17-3557673-71
Merged-chr3-27067455-6	chr3	27067239	27067589	+	0.000	0.000	Merged-chr3-27067455-6
Merged-chr1-60937145-34	chr1	60936819	60937422	+	0.000	0.000	Merged-chr1-60937145-34
Merged-chr1-181922021-44	chr1	181921817	181922312	+	0.000	0.000	Merged-chr1-181922021-44
Merged-chr3-101300426-8	chr3	101300248	101300603	+	0.000	0.000	Merged-chr3-101300426-8
Merged-chr2-61755182-23	chr2	61754851	61755440	+	0.000	0.000	Merged-chr2-61755182-23
Merged-chr10-91154304-42	chr10	91154075	91154521	+	0.000	0.000	Merged-chr10-91154304-42
Merged-chr14-7832137-26	chr14	7831924	7832475	+	0.000	0.000	Merged-chr14-7832137-26
Merged-chr3-136609940-3	chr3	136609821	136610073	+	0.000	0.000	Merged-chr3-136609940-3
Merged-chr11-100397080-1	chr11	100396982	100397180	+	0.000	0.000	Merged-chr11-100397080-1
Merged-chr1-60913471-46	chr1	60913250	60913688	+	0.000	0.000	Merged-chr1-60913471-46
Merged-chr18-83751830-2	chr18	83751722	83751940	+	0.000	0.000	Merged-chr18-83751830-2
Merged-chr6-42372729-1	chr6	42372631	42372829	+	0.000	0.000	Merged-chr6-42372729-1
Merged-chr13-102210055-1	chr13	102209957	102210155	+	0.000	0.000	Merged-chr13-102210055-1
Merged-chr17-79355271-160	chr17	79355005	79355573	+	0.000	0.000	Merged-chr17-79355271-160
Merged-chr7-66061335-1	chr7	66061237	66061435	+	0.000	0.000	Merged-chr7-66061335-1
Merged-chr2-164770470-1	chr2	164770372	164770570	+	0.000	0.000	Merged-chr2-164770470-1
Merged-chr13-101669067-25	chr13	101668868	101669365	+	0.000	0.000	Merged-chr13-101669067-25
Merged-chr5-124029380-3	chr5	124029252	124029520	+	0.000	0.000	Merged-chr5-124029380-3
Merged-chr5-111261749-1	chr5	111261651	111261849	+	0.000	0.000	Merged-chr5-111261749-1
Merged-chr7-114088152-53	chr7	114087883	114088420	+	0.000	0.000	Merged-chr7-114088152-53
Merged-chr18-23805225-5	chr18	23805046	23805383	+	0.000	0.000	Merged-chr18-23805225-5
Merged-chr6-122740176-23	chr6	122739951	122740408	+	0.000	0.000	Merged-chr6-122740176-23
Merged-chr4-44316514-33	chr4	44316293	44316722	+	0.000	0.000	Merged-chr4-44316514-33
Merged-chr11-74572247-2	chr11	74572110	74572386	+	0.000	0.000	Merged-chr11-74572247-2
Merged-chr10-111508765-1	chr10	111508667	111508865	+	0.000	0.000	Merged-chr10-111508765-1
Merged-chr8-22544867-25	chr8	22544580	22545212	+	0.000	0.000	Merged-chr8-22544867-25
Merged-chr5-8722882-18	chr5	8722631	8723242	+	0.000	0.000	Merged-chr5-8722882-18
Merged-chr7-88318941-12	chr7	88318774	88319213	+	0.000	0.000	Merged-chr7-88318941-12
Merged-chr12-112692822-1	chr12	112692724	112692922	+	0.000	0.000	Merged-chr12-112692822-1
Merged-chr10-95677953-62	chr10	95677709	95678168	+	0.000	0.000	Merged-chr10-95677953-62
Merged-chr5-144166019-31	chr5	144165713	144166238	+	0.000	0.000	Merged-chr5-144166019-31
Merged-chr19-24284374-6	chr19	24284273	24284480	+	0.000	0.000	Merged-chr19-24284374-6
Merged-chr7-135736096-74	chr7	135735714	135736333	+	0.000	0.000	Merged-chr7-135736096-74
Merged-chr2-118159783-1	chr2	118159685	118159883	+	0.000	0.000	Merged-chr2-118159783-1
Merged-chr6-17281526-83	chr6	17281095	17281960	+	0.000	0.000	Merged-chr6-17281526-83
Merged-chr17-79354846-10	chr17	79354706	79354992	+	0.000	0.000	Merged-chr17-79354846-10
Merged-chr18-4314050-37	chr18	4313851	4314371	+	0.000	0.000	Merged-chr18-4314050-37
Merged-chr15-34237471-2	chr15	34237330	34237614	+	0.000	0.000	Merged-chr15-34237471-2
Merged-chr17-44458009-9	chr17	44457854	44458156	+	0.000	0.000	Merged-chr17-44458009-9
Merged-chr2-79250186-5	chr2	79250051	79250310	+	0.000	0.000	Merged-chr2-79250186-5
Merged-chr11-114876342-13	chr11	114876095	114876568	+	0.000	0.000	Merged-chr11-114876342-13
Merged-chr12-91745246-3	chr12	91745119	91745378	+	0.000	0.000	Merged-chr12-91745246-3
Merged-chr14-120479008-3	chr14	120478881	120479167	+	0.000	0.000	Merged-chr14-120479008-3
Merged-chr6-135444883-36	chr6	135444656	135445163	+	0.000	0.000	Merged-chr6-135444883-36
Merged-chr2-3284320-138	chr2	3283894	3284581	+	0.000	0.000	Merged-chr2-3284320-138
Merged-chr6-120365274-1	chr6	120365176	120365374	+	0.000	0.000	Merged-chr6-120365274-1
Merged-chr7-91431966-25	chr7	91431500	91432311	+	0.000	0.000	Merged-chr7-91431966-25
Merged-chr10-44268298-69	chr10	44268033	44268580	+	0.000	0.000	Merged-chr10-44268298-69
Merged-chr1-88701841-120	chr1	88700511	88702401	+	0.000	0.000	Merged-chr1-88701841-120
Merged-chr8-122576792-51	chr8	122576553	122577086	+	0.000	0.000	Merged-chr8-122576792-51
Merged-chr10-18861034-28	chr10	18860833	18861247	+	0.000	0.000	Merged-chr10-18861034-28
Merged-chr6-66537446-1	chr6	66537348	66537546	+	0.000	0.000	Merged-chr6-66537446-1
Merged-chr5-150196068-64	chr5	150195667	150196511	+	0.000	0.000	Merged-chr5-150196068-64
Merged-chr7-126759483-50	chr7	126759047	126759799	+	0.000	0.000	Merged-chr7-126759483-50
Merged-chr3-144134560-2	chr3	144134441	144134682	+	0.000	0.000	Merged-chr3-144134560-2
Merged-chr3-107754801-18	chr3	107754612	107755022	+	0.000	0.000	Merged-chr3-107754801-18
Merged-chr8-115530088-29	chr8	115529779	115530376	+	0.000	0.000	Merged-chr8-115530088-29
Merged-chr9-69165370-48	chr9	69164559	69165742	+	0.000	0.000	Merged-chr9-69165370-48
Merged-chr6-51509825-65	chr6	51509296	51510323	+	0.000	0.000	Merged-chr6-51509825-65
Merged-chr2-65182800-62	chr2	65182543	65183145	+	0.000	0.000	Merged-chr2-65182800-62
Merged-chr2-72406907-14	chr2	72406673	72407105	+	0.000	0.000	Merged-chr2-72406907-14
Merged-chr11-87579307-1	chr11	87579209	87579407	+	0.000	0.000	Merged-chr11-87579307-1
Merged-chr12-16999389-4	chr12	16999225	16999530	+	0.000	0.000	Merged-chr12-16999389-4
Merged-chr3-152111289-20	chr3	152111072	152111473	+	0.000	0.000	Merged-chr3-152111289-20
Merged-chr14-78732002-4	chr14	78731825	78732227	+	0.000	0.000	Merged-chr14-78732002-4
Merged-chr4-132778945-22	chr4	132778662	132779196	+	0.000	0.000	Merged-chr4-132778945-22
Merged-chr14-100459597-88	chr14	100459147	100460107	+	0.000	0.000	Merged-chr14-100459597-88
Merged-chr4-46564109-30	chr4	46563924	46564379	+	0.000	0.000	Merged-chr4-46564109-30
Merged-chr18-14683042-2	chr18	14682944	14683142	+	0.000	0.000	Merged-chr18-14683042-2
Merged-chr2-101819569-26	chr2	101819317	101819760	+	0.000	0.000	Merged-chr2-101819569-26
Merged-chr4-8913815-2	chr4	8913717	8913916	+	0.000	0.000	Merged-chr4-8913815-2
Merged-chr18-66409343-32	chr18	66409097	66409656	+	0.000	0.000	Merged-chr18-66409343-32
Merged-chr10-68053913-1	chr10	68053815	68054013	+	0.000	0.000	Merged-chr10-68053913-1
Merged-chr13-102175650-1	chr13	102175552	102175750	+	0.000	0.000	Merged-chr13-102175650-1
Merged-chrX-157482052-5	chrX	157481922	157482211	+	0.000	0.000	Merged-chrX-157482052-5
Merged-chr14-67716021-91	chr14	67715674	67716257	+	0.000	0.000	Merged-chr14-67716021-91
Merged-chr4-117121242-2	chr4	117121110	117121377	+	0.000	0.000	Merged-chr4-117121242-2
Merged-chr8-3347756-1	chr8	3347658	3347856	+	0.000	0.000	Merged-chr8-3347756-1
Merged-chr3-135212470-74	chr3	135212171	135212760	+	0.000	0.000	Merged-chr3-135212470-74
Merged-chr1-161761657-43	chr1	161761506	161761815	+	0.000	0.000	Merged-chr1-161761657-43
Merged-chr16-38483569-68	chr16	38482769	38484063	+	0.000	0.000	Merged-chr16-38483569-68
Merged-chr7-110946850-28	chr7	110946647	110947192	+	0.000	0.000	Merged-chr7-110946850-28
Merged-chr1-43475284-1	chr1	43475186	43475384	+	0.000	0.000	Merged-chr1-43475284-1
Merged-chr15-81966317-19	chr15	81966087	81966524	+	0.000	0.000	Merged-chr15-81966317-19
Merged-chr1-180397907-5	chr1	180397758	180398027	+	0.000	0.000	Merged-chr1-180397907-5
Merged-chr4-57955800-6	chr4	57955530	57955966	+	0.000	0.000	Merged-chr4-57955800-6
Merged-chr15-96778537-47	chr15	96778299	96778738	+	0.000	0.000	Merged-chr15-96778537-47
Merged-chr6-135436569-8	chr6	135436417	135436788	+	0.000	0.000	Merged-chr6-135436569-8
Merged-chrX-7605506-43	chrX	7605250	7605861	+	0.000	0.000	Merged-chrX-7605506-43
Merged-chr15-84663201-26	chr15	84662954	84663447	+	0.000	0.000	Merged-chr15-84663201-26
Merged-chr19-8995301-1	chr19	8995203	8995401	+	0.000	0.000	Merged-chr19-8995301-1
Merged-chr1-120265266-63	chr1	120265001	120265528	+	0.000	0.000	Merged-chr1-120265266-63
Merged-chr13-101767014-5	chr13	101766788	101767217	+	0.000	0.000	Merged-chr13-101767014-5
Merged-chr18-65795530-14	chr18	65795340	65795690	+	0.000	0.000	Merged-chr18-65795530-14
Merged-chr7-105399855-131	chr7	105399587	105400384	+	0.000	0.000	Merged-chr7-105399855-131
Merged-chr5-100713876-4	chr5	100713724	100714006	+	0.000	0.000	Merged-chr5-100713876-4
Merged-chr1-191662407-14	chr1	191662161	191662662	+	0.000	0.000	Merged-chr1-191662407-14
Merged-chr6-135087974-38	chr6	135087734	135088230	+	0.000	0.000	Merged-chr6-135087974-38
Merged-chr14-59694915-1	chr14	59694817	59695015	+	0.000	0.000	Merged-chr14-59694915-1
Merged-chr13-62383171-58	chr13	62382830	62383435	+	0.000	0.000	Merged-chr13-62383171-58
Merged-chr10-120201986-109	chr10	120201705	120202469	+	0.000	0.000	Merged-chr10-120201986-109
Merged-chr16-8671994-77	chr16	8671771	8672183	+	0.000	0.000	Merged-chr16-8671994-77
Merged-chr13-73847095-2	chr13	73846994	73847199	+	0.000	0.000	Merged-chr13-73847095-2
Merged-chr19-40721772-1	chr19	40721674	40721872	+	0.000	0.000	Merged-chr19-40721772-1
Merged-chr13-30660147-64	chr13	30659847	30660395	+	0.000	0.000	Merged-chr13-30660147-64
Merged-chr3-30856003-66	chr3	30855798	30856217	+	0.000	0.000	Merged-chr3-30856003-66
Merged-chr18-62179197-1	chr18	62179099	62179297	+	0.000	0.000	Merged-chr18-62179197-1
Merged-chr7-3272381-16	chr7	3272178	3272630	+	0.000	0.000	Merged-chr7-3272381-16
Merged-chr8-124314112-1	chr8	124314014	124314212	+	0.000	0.000	Merged-chr8-124314112-1
Merged-chr1-55052728-71	chr1	55052355	55052978	+	0.000	0.000	Merged-chr1-55052728-71
Merged-chr2-158732978-1	chr2	158732880	158733078	+	0.000	0.000	Merged-chr2-158732978-1
Merged-chr3-86693783-4	chr3	86693627	86693962	+	0.000	0.000	Merged-chr3-86693783-4
Merged-chr16-58514049-1	chr16	58513951	58514149	+	0.000	0.000	Merged-chr16-58514049-1
Merged-chr3-65374986-1	chr3	65374888	65375086	+	0.000	0.000	Merged-chr3-65374986-1
Merged-chr3-137082022-1	chr3	137081924	137082122	+	0.000	0.000	Merged-chr3-137082022-1
Merged-chr2-125123159-105	chr2	125122192	125123589	+	0.000	0.000	Merged-chr2-125123159-105
Merged-chr3-59006146-15	chr3	59005608	59006609	+	0.000	0.000	Merged-chr3-59006146-15
Merged-chr1-119837262-93	chr1	119836712	119837654	+	0.000	0.000	Merged-chr1-119837262-93
Merged-chr1-189597091-1	chr1	189596993	189597191	+	0.000	0.000	Merged-chr1-189597091-1
Merged-chr4-145224828-1	chr4	145224730	145224928	+	0.000	0.000	Merged-chr4-145224828-1
Merged-chr4-9641110-10	chr4	9640796	9641347	+	0.000	0.000	Merged-chr4-9641110-10
Merged-chr1-93804092-59	chr1	93803698	93804460	+	0.000	0.000	Merged-chr1-93804092-59
Merged-chr9-123761041-31	chr9	123760832	123761281	+	0.000	0.000	Merged-chr9-123761041-31
Merged-chr19-53338883-3	chr19	53338774	53339001	+	0.000	0.000	Merged-chr19-53338883-3
Merged-chr10-117843991-52	chr10	117843698	117844243	+	0.000	0.000	Merged-chr10-117843991-52
Merged-chr2-103684902-15	chr2	103684523	103685388	+	0.000	0.000	Merged-chr2-103684902-15
Merged-chr2-148558603-15	chr2	148558302	148558773	+	0.000	0.000	Merged-chr2-148558603-15
Merged-chr2-121514944-1	chr2	121514846	121515044	+	0.000	0.000	Merged-chr2-121514944-1
Merged-chr17-79917226-25	chr17	79916878	79917548	+	0.000	0.000	Merged-chr17-79917226-25
Merged-chr13-101713890-21	chr13	101713623	101714066	+	0.000	0.000	Merged-chr13-101713890-21
Merged-chr10-44679817-10	chr10	44679659	44679997	+	0.000	0.000	Merged-chr10-44679817-10
Merged-chr4-9642211-13	chr4	9641963	9642524	+	0.000	0.000	Merged-chr4-9642211-13
Merged-chr10-83080090-1	chr10	83079992	83080190	+	0.000	0.000	Merged-chr10-83080090-1
Merged-chr4-11546008-14	chr4	11545764	11546252	+	0.000	0.000	Merged-chr4-11546008-14
Merged-chr19-55263325-12	chr19	55263156	55263484	+	0.000	0.000	Merged-chr19-55263325-12
Merged-chr17-44556103-15	chr17	44555881	44556392	+	0.000	0.000	Merged-chr17-44556103-15
Merged-chr4-41773141-1	chr4	41773043	41773241	+	0.000	0.000	Merged-chr4-41773141-1
Merged-chr13-59675579-56	chr13	59675088	59675970	+	0.000	0.000	Merged-chr13-59675579-56
Merged-chr9-37310989-20	chr9	37310744	37311240	+	0.000	0.000	Merged-chr9-37310989-20
Merged-chr19-40722467-30	chr19	40722145	40722722	+	0.000	0.000	Merged-chr19-40722467-30
Merged-chr1-160042538-15	chr1	160042372	160042715	+	0.000	0.000	Merged-chr1-160042538-15
Merged-chr2-163719480-37	chr2	163719275	163719678	+	0.000	0.000	Merged-chr2-163719480-37
Merged-chr15-76034603-8	chr15	76034325	76034789	+	0.000	0.000	Merged-chr15-76034603-8
Merged-chr12-118293675-5	chr12	118293519	118293872	+	0.000	0.000	Merged-chr12-118293675-5
Merged-chr1-153101655-26	chr1	153101461	153101876	+	0.000	0.000	Merged-chr1-153101655-26
Merged-chr11-101164995-1	chr11	101164897	101165095	+	0.000	0.000	Merged-chr11-101164995-1
Merged-chr1-75218362-9	chr1	75218117	75218609	+	0.000	0.000	Merged-chr1-75218362-9
Merged-chr10-108167721-2	chr10	108167623	108167821	+	0.000	0.000	Merged-chr10-108167721-2
Merged-chr13-95712941-67	chr13	95712525	95713165	+	0.000	0.000	Merged-chr13-95712941-67
Merged-chr2-80579477-19	chr2	80579246	80579689	+	0.000	0.000	Merged-chr2-80579477-19
Merged-chr5-123765693-26	chr5	123765475	123765944	+	0.000	0.000	Merged-chr5-123765693-26
Merged-chr4-138447600-30	chr4	138447338	138447811	+	0.000	0.000	Merged-chr4-138447600-30
Merged-chr2-181375659-1	chr2	181375561	181375759	+	0.000	0.000	Merged-chr2-181375659-1
Merged-chr1-88708924-68	chr1	88708596	88709280	+	0.000	0.000	Merged-chr1-88708924-68
Merged-chr9-78732444-13	chr9	78732176	78732634	+	0.000	0.000	Merged-chr9-78732444-13
Merged-chr13-110540791-23	chr13	110540478	110541025	+	0.000	0.000	Merged-chr13-110540791-23
Merged-chr2-152029501-52	chr2	152029130	152029936	+	0.000	0.000	Merged-chr2-152029501-52
Merged-chr13-51171193-89	chr13	51170945	51171393	+	0.000	0.000	Merged-chr13-51171193-89
Merged-chr1-182490121-49	chr1	182489912	182490411	+	0.000	0.000	Merged-chr1-182490121-49
Merged-chr15-80611666-31	chr15	80611442	80611901	+	0.000	0.000	Merged-chr15-80611666-31
Merged-chr17-44459159-33	chr17	44458879	44459384	+	0.000	0.000	Merged-chr17-44459159-33
Merged-chr2-52424494-1	chr2	52424396	52424594	+	0.000	0.000	Merged-chr2-52424494-1
Merged-chrX-164027245-2	chrX	164027147	164027345	+	0.000	0.000	Merged-chrX-164027245-2
Merged-chr13-110554072-2	chr13	110553913	110554234	+	0.000	0.000	Merged-chr13-110554072-2
Merged-chr3-107807489-31	chr3	107807145	107807703	+	0.000	0.000	Merged-chr3-107807489-31
Merged-chr8-13609323-22	chr8	13608843	13610038	+	0.000	0.000	Merged-chr8-13609323-22
Merged-chr11-74443137-34	chr11	74442456	74443529	+	0.000	0.000	Merged-chr11-74443137-34
Merged-chr16-64898423-6	chr16	64898218	64898578	+	0.000	0.000	Merged-chr16-64898423-6
Merged-chr15-36787774-3	chr15	36787640	36787905	+	0.000	0.000	Merged-chr15-36787774-3
Merged-chr1-143788940-27	chr1	143788677	143789246	+	0.000	0.000	Merged-chr1-143788940-27
Merged-chr1-43163775-67	chr1	43163528	43164129	+	0.000	0.000	Merged-chr1-43163775-67
Merged-chr8-57580004-34	chr8	57579873	57580215	+	0.000	0.000	Merged-chr8-57580004-34
Merged-chr2-101816960-10	chr2	101816661	101817244	+	0.000	0.000	Merged-chr2-101816960-10
Merged-chr8-13675749-3	chr8	13675635	13675869	+	0.000	0.000	Merged-chr8-13675749-3
Merged-chr17-87325627-13	chr17	87325453	87325861	+	0.000	0.000	Merged-chr17-87325627-13
Merged-chr2-152884355-6	chr2	152884127	152884557	+	0.000	0.000	Merged-chr2-152884355-6
Merged-chr17-23745762-1	chr17	23745664	23745862	+	0.000	0.000	Merged-chr17-23745762-1
Merged-chr3-9709094-18	chr3	9708820	9709353	+	0.000	0.000	Merged-chr3-9709094-18
Merged-chr2-3285142-5	chr2	3285040	3285250	+	0.000	0.000	Merged-chr2-3285142-5
Merged-chr8-115515804-27	chr8	115515512	115516094	+	0.000	0.000	Merged-chr8-115515804-27
Merged-chr3-109165436-34	chr3	109165218	109165600	+	0.000	0.000	Merged-chr3-109165436-34
Merged-chr7-97355237-14	chr7	97354918	97355478	+	0.000	0.000	Merged-chr7-97355237-14
Merged-chr3-9833444-80	chr3	9833071	9833801	+	0.000	0.000	Merged-chr3-9833444-80
Merged-chr7-28605979-11	chr7	28605839	28606149	+	0.000	0.000	Merged-chr7-28605979-11
Merged-chr5-140271378-9	chr5	140271260	140271514	+	0.000	0.000	Merged-chr5-140271378-9
Merged-chr12-32203958-35	chr12	32203788	32204168	+	0.000	0.000	Merged-chr12-32203958-35
Merged-chr12-102704988-92	chr12	102704533	102705492	+	0.000	0.000	Merged-chr12-102704988-92
Merged-chr5-150406575-1	chr5	150406477	150406675	+	0.000	0.000	Merged-chr5-150406575-1
Merged-chr5-63906671-29	chr5	63906355	63906931	+	0.000	0.000	Merged-chr5-63906671-29
Merged-chr3-144236371-1	chr3	144236273	144236471	+	0.000	0.000	Merged-chr3-144236371-1
Merged-chr2-66114486-5	chr2	66114366	66114612	+	0.000	0.000	Merged-chr2-66114486-5
Merged-chr13-30036759-8	chr13	30036603	30036907	+	0.000	0.000	Merged-chr13-30036759-8
Merged-chr16-36720416-27	chr16	36720110	36720695	+	0.000	0.000	Merged-chr16-36720416-27
Merged-chr12-3983883-10	chr12	3983647	3984080	+	0.000	0.000	Merged-chr12-3983883-10
Merged-chr19-56682635-43	chr19	56682131	56683237	+	0.000	0.000	Merged-chr19-56682635-43
Merged-chr7-135989153-2	chr7	135989031	135989277	+	0.000	0.000	Merged-chr7-135989153-2
Merged-chr2-60757314-6	chr2	60757193	60757450	+	0.000	0.000	Merged-chr2-60757314-6
Merged-chr5-107061883-14	chr5	107061654	107062180	+	0.000	0.000	Merged-chr5-107061883-14
Merged-chr17-48462380-14	chr17	48462199	48462613	+	0.000	0.000	Merged-chr17-48462380-14
Merged-chr11-67525871-1	chr11	67525773	67525971	+	0.000	0.000	Merged-chr11-67525871-1
Merged-chr16-64723844-10	chr16	64723703	64724027	+	0.000	0.000	Merged-chr16-64723844-10
Merged-chr17-79346494-1	chr17	79346396	79346594	+	0.000	0.000	Merged-chr17-79346494-1
Merged-chr17-36003549-3	chr17	36003405	36003715	+	0.000	0.000	Merged-chr17-36003549-3
Merged-chr6-118167184-65	chr6	118166955	118167452	+	0.000	0.000	Merged-chr6-118167184-65
Merged-chr5-67404737-28	chr5	67404400	67405131	+	0.000	0.000	Merged-chr5-67404737-28
Merged-chr13-110572135-1	chr13	110572037	110572235	+	0.000	0.000	Merged-chr13-110572135-1
Merged-chr7-110221778-96	chr7	110221522	110222038	+	0.000	0.000	Merged-chr7-110221778-96
Merged-chr6-135497150-1	chr6	135497052	135497250	+	0.000	0.000	Merged-chr6-135497150-1
Merged-chr5-62766144-65	chr5	62765786	62766426	+	0.000	0.000	Merged-chr5-62766144-65
Merged-chr6-130235815-5	chr6	130235658	130235997	+	0.000	0.000	Merged-chr6-130235815-5
Merged-chr13-63249270-18	chr13	63249054	63249430	+	0.000	0.000	Merged-chr13-63249270-18
Merged-chr7-47023711-7	chr7	47023500	47023914	+	0.000	0.000	Merged-chr7-47023711-7
Merged-chr13-45876609-5	chr13	45876390	45876934	+	0.000	0.000	Merged-chr13-45876609-5
Merged-chr7-67372198-2	chr7	67372080	67372319	+	0.000	0.000	Merged-chr7-67372198-2
Merged-chr3-146146066-60	chr3	146145685	146146520	+	0.000	0.000	Merged-chr3-146146066-60
Merged-chr7-123369239-2	chr7	123369124	123369357	+	0.000	0.000	Merged-chr7-123369239-2
Merged-chr1-93804567-2	chr1	93804469	93804667	+	0.000	0.000	Merged-chr1-93804567-2
Merged-chr13-52600425-17	chr13	52599999	52600670	+	0.000	0.000	Merged-chr13-52600425-17
Merged-chr1-135132862-98	chr1	135132519	135133256	+	0.000	0.000	Merged-chr1-135132862-98
Merged-chr13-29983665-1	chr13	29983567	29983765	+	0.000	0.000	Merged-chr13-29983665-1
