#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr8-34798144-28	chr8	34797730	34798559	+	0.000	0.000	Merged-chr8-34798144-28
Merged-chr9-104331487-22	chr9	104331273	104331718	+	0.000	0.000	Merged-chr9-104331487-22
Merged-chr1-164458330-95	chr1	164458029	164458572	+	0.000	0.000	Merged-chr1-164458330-95
Merged-chr7-67951675-118	chr7	67951316	67952122	+	0.000	0.000	Merged-chr7-67951675-118
Merged-chr2-24975554-132	chr2	24975334	24976111	+	0.000	0.000	Merged-chr2-24975554-132
Merged-chr2-163164784-61	chr2	163164520	163165146	+	0.000	0.000	Merged-chr2-163164784-61
Merged-chr15-101250646-2	chr15	101250532	101250762	+	0.000	0.000	Merged-chr15-101250646-2
Merged-chr10-99199242-8	chr10	99199032	99199439	+	0.000	0.000	Merged-chr10-99199242-8
Merged-chr10-84576906-160	chr10	84576685	84577119	+	0.000	0.000	Merged-chr10-84576906-160
Merged-chr15-35155762-73	chr15	35155361	35156205	+	0.000	0.000	Merged-chr15-35155762-73
Merged-chr4-106841993-21	chr4	106841761	106842244	+	0.000	0.000	Merged-chr4-106841993-21
Merged-chr11-75429220-23	chr11	75429035	75429422	+	0.000	0.000	Merged-chr11-75429220-23
Merged-chr15-6523022-55	chr15	6522809	6523432	+	0.000	0.000	Merged-chr15-6523022-55
Merged-chr18-55695297-9	chr18	55695117	55695631	+	0.000	0.000	Merged-chr18-55695297-9
Merged-chr2-59243941-2	chr2	59243832	59244052	+	0.000	0.000	Merged-chr2-59243941-2
Merged-chr3-88043136-39	chr3	88042890	88043354	+	0.000	0.000	Merged-chr3-88043136-39
Merged-chr13-92610042-8	chr13	92609758	92610230	+	0.000	0.000	Merged-chr13-92610042-8
Merged-chr18-55692856-31	chr18	55692342	55693260	+	0.000	0.000	Merged-chr18-55692856-31
Merged-chr10-68277092-118	chr10	68276494	68277413	+	0.000	0.000	Merged-chr10-68277092-118
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr5-118047338-31	chr5	118047123	118047612	+	0.000	0.000	Merged-chr5-118047338-31
Merged-chr11-75926776-30	chr11	75926541	75927094	+	0.000	0.000	Merged-chr11-75926776-30
Merged-chr16-44965339-61	chr16	44964831	44965825	+	0.000	0.000	Merged-chr16-44965339-61
Merged-chr16-20692742-1	chr16	20692644	20692842	+	0.000	0.000	Merged-chr16-20692742-1
Merged-chr17-29951291-2	chr17	29951178	29951406	+	0.000	0.000	Merged-chr17-29951291-2
Merged-chr1-35817503-8	chr1	35817348	35817635	+	0.000	0.000	Merged-chr1-35817503-8
Merged-chr13-41605908-93	chr13	41605388	41606153	+	0.000	0.000	Merged-chr13-41605908-93
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr5-107165825-14	chr5	107165627	107166105	+	0.000	0.000	Merged-chr5-107165825-14
Merged-chr11-19924376-47	chr11	19924135	19924649	+	0.000	0.000	Merged-chr11-19924376-47
Merged-chr10-17796351-83	chr10	17796045	17796763	+	0.000	0.000	Merged-chr10-17796351-83
Merged-chr15-93597333-3	chr15	93597144	93597565	+	0.000	0.000	Merged-chr15-93597333-3
Merged-chr14-101477413-70	chr14	101477132	101477685	+	0.000	0.000	Merged-chr14-101477413-70
Merged-chr15-27783998-63	chr15	27783737	27784223	+	0.000	0.000	Merged-chr15-27783998-63
Merged-chr6-6180678-1	chr6	6180580	6180778	+	0.000	0.000	Merged-chr6-6180678-1
Merged-chr8-84800240-35	chr8	84799832	84800726	+	0.000	0.000	Merged-chr8-84800240-35
Merged-chr16-20426182-88	chr16	20425925	20426369	+	0.000	0.000	Merged-chr16-20426182-88
Merged-chr8-46471112-117	chr8	46470878	46471360	+	0.000	0.000	Merged-chr8-46471112-117
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr3-52046758-14	chr3	52046616	52046919	+	0.000	0.000	Merged-chr3-52046758-14
Merged-chr3-97227659-93	chr3	97227367	97227934	+	0.000	0.000	Merged-chr3-97227659-93
Merged-chr11-19972622-7	chr11	19972454	19972817	+	0.000	0.000	Merged-chr11-19972622-7
Merged-chr14-11161016-31	chr14	11160769	11161245	+	0.000	0.000	Merged-chr14-11161016-31
Merged-chr12-116254823-28	chr12	116254601	116255000	+	0.000	0.000	Merged-chr12-116254823-28
Merged-chr18-34827772-23	chr18	34827527	34828018	+	0.000	0.000	Merged-chr18-34827772-23
Merged-chr16-97534800-1	chr16	97534702	97534900	+	0.000	0.000	Merged-chr16-97534800-1
Merged-chr1-112388623-2	chr1	112388460	112388789	+	0.000	0.000	Merged-chr1-112388623-2
Merged-chr16-57403097-41	chr16	57402850	57403314	+	0.000	0.000	Merged-chr16-57403097-41
Merged-chr4-44973676-38	chr4	44973468	44973880	+	0.000	0.000	Merged-chr4-44973676-38
Merged-chr11-113787671-26	chr11	113787453	113787902	+	0.000	0.000	Merged-chr11-113787671-26
Merged-chr14-10288473-1	chr14	10288375	10288573	+	0.000	0.000	Merged-chr14-10288473-1
Merged-chr5-107177683-65	chr5	107177288	107178073	+	0.000	0.000	Merged-chr5-107177683-65
Merged-chr3-121967857-57	chr3	121967604	121968225	+	0.000	0.000	Merged-chr3-121967857-57
Merged-chr16-89837217-58	chr16	89836967	89837583	+	0.000	0.000	Merged-chr16-89837217-58
Merged-chr9-86090362-1	chr9	86090264	86090462	+	0.000	0.000	Merged-chr9-86090362-1
Merged-chr3-97297834-52	chr3	97297110	97298344	+	0.000	0.000	Merged-chr3-97297834-52
Merged-chr2-135823878-14	chr2	135823661	135824245	+	0.000	0.000	Merged-chr2-135823878-14
Merged-chr10-96466990-21	chr10	96466823	96467176	+	0.000	0.000	Merged-chr10-96466990-21
Merged-chr3-121946709-4	chr3	121946534	121946870	+	0.000	0.000	Merged-chr3-121946709-4
Merged-chr15-27859516-5	chr15	27859263	27859753	+	0.000	0.000	Merged-chr15-27859516-5
Merged-chr15-100539645-5	chr15	100539498	100539777	+	0.000	0.000	Merged-chr15-100539645-5
Merged-chr7-4431679-3	chr7	4431571	4431794	+	0.000	0.000	Merged-chr7-4431679-3
Merged-chr13-94976470-58	chr13	94976235	94976841	+	0.000	0.000	Merged-chr13-94976470-58
Merged-chr8-81572647-16	chr8	81572337	81573017	+	0.000	0.000	Merged-chr8-81572647-16
Merged-chr14-61971047-1	chr14	61970949	61971147	+	0.000	0.000	Merged-chr14-61971047-1
Merged-chr6-125241695-39	chr6	125241457	125241875	+	0.000	0.000	Merged-chr6-125241695-39
Merged-chr18-14784062-1	chr18	14783964	14784162	+	0.000	0.000	Merged-chr18-14784062-1
Merged-chr2-135748609-5	chr2	135748341	135748931	+	0.000	0.000	Merged-chr2-135748609-5
Merged-chr10-25151436-31	chr10	25151187	25151670	+	0.000	0.000	Merged-chr10-25151436-31
Merged-chr7-6362949-126	chr7	6362773	6363211	+	0.000	0.000	Merged-chr7-6362949-126
Merged-chr17-81046015-1	chr17	81045917	81046115	+	0.000	0.000	Merged-chr17-81046015-1
Merged-chr10-17575084-24	chr10	17574902	17575303	+	0.000	0.000	Merged-chr10-17575084-24
Merged-chr12-53803089-1	chr12	53802991	53803189	+	0.000	0.000	Merged-chr12-53803089-1
Merged-chr9-98263893-1	chr9	98263795	98263993	+	0.000	0.000	Merged-chr9-98263893-1
Merged-chr12-8345102-29	chr12	8344702	8345486	+	0.000	0.000	Merged-chr12-8345102-29
Merged-chr10-67536219-17	chr10	67535935	67536545	+	0.000	0.000	Merged-chr10-67536219-17
Merged-chr11-113153533-26	chr11	113153302	113153782	+	0.000	0.000	Merged-chr11-113153533-26
Merged-chr15-100683235-12	chr15	100683050	100683403	+	0.000	0.000	Merged-chr15-100683235-12
Merged-chr3-129562247-58	chr3	129561894	129562694	+	0.000	0.000	Merged-chr3-129562247-58
Merged-chr1-119487134-21	chr1	119486786	119487455	+	0.000	0.000	Merged-chr1-119487134-21
Merged-chr2-77104217-2	chr2	77104118	77104318	+	0.000	0.000	Merged-chr2-77104217-2
Merged-chr1-36922253-4	chr1	36922134	36922375	+	0.000	0.000	Merged-chr1-36922253-4
Merged-chr4-150001453-41	chr4	150001138	150001771	+	0.000	0.000	Merged-chr4-150001453-41
Merged-chr15-86182762-17	chr15	86182532	86183008	+	0.000	0.000	Merged-chr15-86182762-17
Merged-chr2-117441143-41	chr2	117440957	117441485	+	0.000	0.000	Merged-chr2-117441143-41
Merged-chr8-70776987-79	chr8	70776706	70777182	+	0.000	0.000	Merged-chr8-70776987-79
Merged-chr7-51862036-76	chr7	51861813	51862250	+	0.000	0.000	Merged-chr7-51862036-76
Merged-chr2-19734692-8	chr2	19734422	19735087	+	0.000	0.000	Merged-chr2-19734692-8
Merged-chr6-129234785-38	chr6	129234551	129235012	+	0.000	0.000	Merged-chr6-129234785-38
Merged-chr6-41554402-95	chr6	41554052	41554820	+	0.000	0.000	Merged-chr6-41554402-95
Merged-chr8-61224285-72	chr8	61223937	61224540	+	0.000	0.000	Merged-chr8-61224285-72
Merged-chrX-12167211-1	chrX	12167113	12167311	+	0.000	0.000	Merged-chrX-12167211-1
Merged-chr17-74753393-19	chr17	74753066	74753658	+	0.000	0.000	Merged-chr17-74753393-19
Merged-chr4-154446885-1	chr4	154446787	154446985	+	0.000	0.000	Merged-chr4-154446885-1
Merged-chr15-93576121-28	chr15	93575885	93576425	+	0.000	0.000	Merged-chr15-93576121-28
Merged-chr11-5215485-1	chr11	5215387	5215585	+	0.000	0.000	Merged-chr11-5215485-1
Merged-chr3-121105161-35	chr3	121104933	121105408	+	0.000	0.000	Merged-chr3-121105161-35
Merged-chr6-71144085-54	chr6	71143683	71144413	+	0.000	0.000	Merged-chr6-71144085-54
Merged-chr5-140838792-15	chr5	140838633	140839017	+	0.000	0.000	Merged-chr5-140838792-15
Merged-chrX-99136067-62	chrX	99135589	99136485	+	0.000	0.000	Merged-chrX-99136067-62
Merged-chr12-82166286-58	chr12	82166014	82166550	+	0.000	0.000	Merged-chr12-82166286-58
Merged-chr17-81045626-69	chr17	81045285	81045906	+	0.000	0.000	Merged-chr17-81045626-69
Merged-chr11-88425684-6	chr11	88425506	88425889	+	0.000	0.000	Merged-chr11-88425684-6
Merged-chr10-82623091-104	chr10	82622792	82623328	+	0.000	0.000	Merged-chr10-82623091-104
Merged-chr9-56207353-12	chr9	56207163	56207534	+	0.000	0.000	Merged-chr9-56207353-12
Merged-chr6-6192506-8	chr6	6192277	6192691	+	0.000	0.000	Merged-chr6-6192506-8
Merged-chr6-134364797-47	chr6	134364609	134365001	+	0.000	0.000	Merged-chr6-134364797-47
Merged-chr9-14381621-1	chr9	14381523	14381721	+	0.000	0.000	Merged-chr9-14381621-1
Merged-chr14-61698789-31	chr14	61698517	61699047	+	0.000	0.000	Merged-chr14-61698789-31
Merged-chr12-16202031-4	chr12	16201853	16202182	+	0.000	0.000	Merged-chr12-16202031-4
Merged-chr8-84723225-62	chr8	84722748	84723943	+	0.000	0.000	Merged-chr8-84723225-62
Merged-chr1-94091974-43	chr1	94091698	94092221	+	0.000	0.000	Merged-chr1-94091974-43
Merged-chr1-192778895-23	chr1	192778618	192779181	+	0.000	0.000	Merged-chr1-192778895-23
Merged-chr1-69653671-20	chr1	69653435	69653919	+	0.000	0.000	Merged-chr1-69653671-20
Merged-chr17-45556441-1	chr17	45556343	45556541	+	0.000	0.000	Merged-chr17-45556441-1
Merged-chr10-95887976-8	chr10	95887775	95888147	+	0.000	0.000	Merged-chr10-95887976-8
Merged-chr1-164960365-86	chr1	164959991	164960584	+	0.000	0.000	Merged-chr1-164960365-86
Merged-chr12-36512654-1	chr12	36512556	36512754	+	0.000	0.000	Merged-chr12-36512654-1
Merged-chr15-53216582-40	chr15	53216247	53216839	+	0.000	0.000	Merged-chr15-53216582-40
Merged-chr7-112157907-1	chr7	112157809	112158007	+	0.000	0.000	Merged-chr7-112157907-1
Merged-chr14-31829964-2	chr14	31829826	31830105	+	0.000	0.000	Merged-chr14-31829964-2
Merged-chr15-27854226-4	chr15	27854002	27854374	+	0.000	0.000	Merged-chr15-27854226-4
Merged-chr2-135760738-1	chr2	135760640	135760838	+	0.000	0.000	Merged-chr2-135760738-1
Merged-chr12-82326673-11	chr12	82326541	82326821	+	0.000	0.000	Merged-chr12-82326673-11
Merged-chr11-60353018-61	chr11	60352860	60353272	+	0.000	0.000	Merged-chr11-60353018-61
Merged-chr2-114260586-35	chr2	114260307	114260842	+	0.000	0.000	Merged-chr2-114260586-35
Merged-chr11-88430516-31	chr11	88430294	88430753	+	0.000	0.000	Merged-chr11-88430516-31
Merged-chr10-84576561-1	chr10	84576463	84576661	+	0.000	0.000	Merged-chr10-84576561-1
Merged-chr2-131992646-6	chr2	131992472	131992857	+	0.000	0.000	Merged-chr2-131992646-6
Merged-chr4-127095353-15	chr4	127095096	127095527	+	0.000	0.000	Merged-chr4-127095353-15
Merged-chr7-116504406-66	chr7	116504121	116504649	+	0.000	0.000	Merged-chr7-116504406-66
Merged-chr17-45557940-87	chr17	45557121	45558475	+	0.000	0.000	Merged-chr17-45557940-87
Merged-chr2-139934386-1	chr2	139934288	139934486	+	0.000	0.000	Merged-chr2-139934386-1
Merged-chr1-192663310-7	chr1	192663109	192663498	+	0.000	0.000	Merged-chr1-192663310-7
Merged-chr9-123275842-1	chr9	123275744	123275942	+	0.000	0.000	Merged-chr9-123275842-1
Merged-chr11-6566620-17	chr11	6566340	6566795	+	0.000	0.000	Merged-chr11-6566620-17
Merged-chr2-112753682-1	chr2	112753584	112753782	+	0.000	0.000	Merged-chr2-112753682-1
Merged-chr2-135783395-4	chr2	135783129	135783602	+	0.000	0.000	Merged-chr2-135783395-4
Merged-chr1-16688563-89	chr1	16688325	16688817	+	0.000	0.000	Merged-chr1-16688563-89
Merged-chr9-119996233-1	chr9	119996135	119996333	+	0.000	0.000	Merged-chr9-119996233-1
Merged-chr12-26418553-8	chr12	26418400	26418681	+	0.000	0.000	Merged-chr12-26418553-8
Merged-chr10-76237890-83	chr10	76237706	76238048	+	0.000	0.000	Merged-chr10-76237890-83
Merged-chr10-99393384-65	chr10	99392997	99393910	+	0.000	0.000	Merged-chr10-99393384-65
Merged-chr6-4664595-18	chr6	4664214	4665076	+	0.000	0.000	Merged-chr6-4664595-18
Merged-chr5-65904671-7	chr5	65904527	65904812	+	0.000	0.000	Merged-chr5-65904671-7
Merged-chr18-55589430-1	chr18	55589332	55589530	+	0.000	0.000	Merged-chr18-55589430-1
Merged-chr4-53931637-39	chr4	53931289	53931990	+	0.000	0.000	Merged-chr4-53931637-39
Merged-chr12-17690867-88	chr12	17690441	17691616	+	0.000	0.000	Merged-chr12-17690867-88
Merged-chr7-64076479-1	chr7	64076381	64076579	+	0.000	0.000	Merged-chr7-64076479-1
Merged-chr12-8428375-3	chr12	8428233	8428514	+	0.000	0.000	Merged-chr12-8428375-3
Merged-chr10-72655035-100	chr10	72654793	72655315	+	0.000	0.000	Merged-chr10-72655035-100
Merged-chr11-52309619-10	chr11	52309470	52309799	+	0.000	0.000	Merged-chr11-52309619-10
Merged-chr4-33992926-8	chr4	33992754	33993178	+	0.000	0.000	Merged-chr4-33992926-8
Merged-chr15-53157363-59	chr15	53157120	53157641	+	0.000	0.000	Merged-chr15-53157363-59
Merged-chr17-51182514-4	chr17	51182384	51182644	+	0.000	0.000	Merged-chr17-51182514-4
Merged-chr6-94665476-13	chr6	94665256	94665740	+	0.000	0.000	Merged-chr6-94665476-13
Merged-chr2-135798234-25	chr2	135797978	135798485	+	0.000	0.000	Merged-chr2-135798234-25
Merged-chr7-64213076-17	chr7	64212846	64213346	+	0.000	0.000	Merged-chr7-64213076-17
Merged-chr11-20635703-8	chr11	20635446	20635869	+	0.000	0.000	Merged-chr11-20635703-8
Merged-chrX-73192107-18	chrX	73191918	73192265	+	0.000	0.000	Merged-chrX-73192107-18
Merged-chr7-112136797-13	chr7	112136611	112137009	+	0.000	0.000	Merged-chr7-112136797-13
Merged-chr18-55467200-17	chr18	55466846	55467795	+	0.000	0.000	Merged-chr18-55467200-17
Merged-chr7-78912573-40	chr7	78912339	78912807	+	0.000	0.000	Merged-chr7-78912573-40
Merged-chr3-8971852-23	chr3	8971656	8972053	+	0.000	0.000	Merged-chr3-8971852-23
Merged-chr4-95650891-1	chr4	95650793	95650991	+	0.000	0.000	Merged-chr4-95650891-1
Merged-chr14-120325542-29	chr14	120324647	120325985	+	0.000	0.000	Merged-chr14-120325542-29
Merged-chr6-142538751-30	chr6	142538440	142539024	+	0.000	0.000	Merged-chr6-142538751-30
Merged-chr6-146222071-114	chr6	146221800	146222521	+	0.000	0.000	Merged-chr6-146222071-114
Merged-chr18-61211518-67	chr18	61211127	61211821	+	0.000	0.000	Merged-chr18-61211518-67
Merged-chr7-48937923-53	chr7	48937656	48938216	+	0.000	0.000	Merged-chr7-48937923-53
Merged-chr12-85839573-18	chr12	85839346	85839803	+	0.000	0.000	Merged-chr12-85839573-18
Merged-chr6-34497714-15	chr6	34497530	34497921	+	0.000	0.000	Merged-chr6-34497714-15
Merged-chr6-34479006-1	chr6	34478908	34479106	+	0.000	0.000	Merged-chr6-34479006-1
Merged-chr16-48788871-49	chr16	48788561	48789067	+	0.000	0.000	Merged-chr16-48788871-49
Merged-chr6-34476190-64	chr6	34475884	34476529	+	0.000	0.000	Merged-chr6-34476190-64
Merged-chr2-6391519-10	chr2	6391318	6391661	+	0.000	0.000	Merged-chr2-6391519-10
Merged-chr15-27884591-29	chr15	27884384	27884838	+	0.000	0.000	Merged-chr15-27884591-29
Merged-chr15-25669965-15	chr15	25669631	25670357	+	0.000	0.000	Merged-chr15-25669965-15
Merged-chr18-78141487-1	chr18	78141389	78141587	+	0.000	0.000	Merged-chr18-78141487-1
Merged-chr2-71453403-56	chr2	71453194	71453603	+	0.000	0.000	Merged-chr2-71453403-56
Merged-chr3-57847604-95	chr3	57847268	57847920	+	0.000	0.000	Merged-chr3-57847604-95
Merged-chr17-56472915-47	chr17	56472464	56473231	+	0.000	0.000	Merged-chr17-56472915-47
Merged-chr16-76372284-4	chr16	76372145	76372431	+	0.000	0.000	Merged-chr16-76372284-4
Merged-chr18-55681578-17	chr18	55681282	55681882	+	0.000	0.000	Merged-chr18-55681578-17
Merged-chr13-58067102-4	chr13	58066832	58067382	+	0.000	0.000	Merged-chr13-58067102-4
Merged-chr6-99502370-1	chr6	99502272	99502470	+	0.000	0.000	Merged-chr6-99502370-1
Merged-chr10-67535492-3	chr10	67535304	67535718	+	0.000	0.000	Merged-chr10-67535492-3
Merged-chr3-121442451-4	chr3	121442321	121442568	+	0.000	0.000	Merged-chr3-121442451-4
Merged-chr9-67845864-36	chr9	67845555	67846096	+	0.000	0.000	Merged-chr9-67845864-36
Merged-chr7-128374342-29	chr7	128374068	128374605	+	0.000	0.000	Merged-chr7-128374342-29
Merged-chr14-11162101-49	chr14	11161865	11162394	+	0.000	0.000	Merged-chr14-11162101-49
Merged-chr6-129237713-146	chr6	129236733	129238393	+	0.000	0.000	Merged-chr6-129237713-146
Merged-chr1-192609679-2	chr1	192609578	192609782	+	0.000	0.000	Merged-chr1-192609679-2
Merged-chr1-40050471-5	chr1	40050324	40050589	+	0.000	0.000	Merged-chr1-40050471-5
Merged-chr11-90002794-56	chr11	90002495	90003030	+	0.000	0.000	Merged-chr11-90002794-56
Merged-chr7-45522051-48	chr7	45521779	45522299	+	0.000	0.000	Merged-chr7-45522051-48
Merged-chrX-42540759-40	chrX	42540289	42541154	+	0.000	0.000	Merged-chrX-42540759-40
Merged-chr6-91473487-82	chr6	91473098	91473889	+	0.000	0.000	Merged-chr6-91473487-82
Merged-chr6-37037443-39	chr6	37037205	37037841	+	0.000	0.000	Merged-chr6-37037443-39
Merged-chr4-95624746-51	chr4	95624081	95625194	+	0.000	0.000	Merged-chr4-95624746-51
Merged-chr12-85476784-1	chr12	85476686	85476884	+	0.000	0.000	Merged-chr12-85476784-1
Merged-chr4-95410139-1	chr4	95410041	95410239	+	0.000	0.000	Merged-chr4-95410139-1
Merged-chr16-76477223-2	chr16	76477107	76477342	+	0.000	0.000	Merged-chr16-76477223-2
Merged-chr4-95585380-2	chr4	95585222	95585541	+	0.000	0.000	Merged-chr4-95585380-2
Merged-chr17-6079781-61	chr17	6079619	6080073	+	0.000	0.000	Merged-chr17-6079781-61
Merged-chr7-6383352-66	chr7	6383032	6383742	+	0.000	0.000	Merged-chr7-6383352-66
Merged-chr10-96663681-7	chr10	96663551	96663802	+	0.000	0.000	Merged-chr10-96663681-7
Merged-chr2-12924162-70	chr2	12923829	12924406	+	0.000	0.000	Merged-chr2-12924162-70
Merged-chr11-52267452-1	chr11	52267354	52267552	+	0.000	0.000	Merged-chr11-52267452-1
Merged-chr2-25574901-63	chr2	25574646	25575172	+	0.000	0.000	Merged-chr2-25574901-63
Merged-chr15-36337000-24	chr15	36336678	36337277	+	0.000	0.000	Merged-chr15-36337000-24
Merged-chr6-34495216-31	chr6	34494928	34495424	+	0.000	0.000	Merged-chr6-34495216-31
Merged-chr1-119492306-30	chr1	119492096	119492658	+	0.000	0.000	Merged-chr1-119492306-30
Merged-chr1-172015706-55	chr1	172015331	172016489	+	0.000	0.000	Merged-chr1-172015706-55
Merged-chr11-106167556-51	chr11	106167382	106167786	+	0.000	0.000	Merged-chr11-106167556-51
Merged-chr3-129553855-1	chr3	129553757	129553955	+	0.000	0.000	Merged-chr3-129553855-1
Merged-chr2-71879091-2	chr2	71878973	71879212	+	0.000	0.000	Merged-chr2-71879091-2
Merged-chr10-95894707-71	chr10	95894475	95895060	+	0.000	0.000	Merged-chr10-95894707-71
Merged-chr15-39913439-55	chr15	39913108	39913727	+	0.000	0.000	Merged-chr15-39913439-55
Merged-chr1-192725924-1	chr1	192725826	192726024	+	0.000	0.000	Merged-chr1-192725924-1
Merged-chr9-84343833-23	chr9	84343465	84344024	+	0.000	0.000	Merged-chr9-84343833-23
Merged-chrX-12129136-2	chrX	12129014	12129261	+	0.000	0.000	Merged-chrX-12129136-2
Merged-chr8-91313435-62	chr8	91313245	91313646	+	0.000	0.000	Merged-chr8-91313435-62
Merged-chr10-13473776-1	chr10	13473678	13473876	+	0.000	0.000	Merged-chr10-13473776-1
Merged-chr1-61101917-11	chr1	61101644	61102171	+	0.000	0.000	Merged-chr1-61101917-11
Merged-chr10-13966604-35	chr10	13966402	13967085	+	0.000	0.000	Merged-chr10-13966604-35
Merged-chr16-43980406-2	chr16	43980275	43980540	+	0.000	0.000	Merged-chr16-43980406-2
Merged-chr14-8643296-4	chr14	8643062	8643520	+	0.000	0.000	Merged-chr14-8643296-4
Merged-chr6-147559725-1	chr6	147559627	147559825	+	0.000	0.000	Merged-chr6-147559725-1
Merged-chr11-113190198-4	chr11	113190074	113190326	+	0.000	0.000	Merged-chr11-113190198-4
Merged-chr1-89051038-1	chr1	89050940	89051138	+	0.000	0.000	Merged-chr1-89051038-1
Merged-chr5-122284507-55	chr5	122284208	122284857	+	0.000	0.000	Merged-chr5-122284507-55
Merged-chr5-90492733-42	chr5	90492494	90492924	+	0.000	0.000	Merged-chr5-90492733-42
Merged-chrX-12069329-24	chrX	12069062	12069537	+	0.000	0.000	Merged-chrX-12069329-24
Merged-chr8-116946708-36	chr8	116946542	116946885	+	0.000	0.000	Merged-chr8-116946708-36
Merged-chr1-69467214-1	chr1	69467116	69467314	+	0.000	0.000	Merged-chr1-69467214-1
Merged-chr1-60180462-64	chr1	60180167	60180701	+	0.000	0.000	Merged-chr1-60180462-64
Merged-chr3-131170434-2	chr3	131170300	131170570	+	0.000	0.000	Merged-chr3-131170434-2
Merged-chrX-12088675-73	chrX	12088019	12089105	+	0.000	0.000	Merged-chrX-12088675-73
Merged-chr3-52103796-10	chr3	52103535	52104065	+	0.000	0.000	Merged-chr3-52103796-10
Merged-chr7-83610125-16	chr7	83609954	83610301	+	0.000	0.000	Merged-chr7-83610125-16
Merged-chr2-135963357-4	chr2	135963100	135963579	+	0.000	0.000	Merged-chr2-135963357-4
Merged-chrX-75587867-43	chrX	75587574	75588181	+	0.000	0.000	Merged-chrX-75587867-43
Merged-chr18-55454069-39	chr18	55453754	55454565	+	0.000	0.000	Merged-chr18-55454069-39
Merged-chr15-66904499-17	chr15	66904291	66904738	+	0.000	0.000	Merged-chr15-66904499-17
