#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr7-51892724-31	chr7	51892543	51892884	+	0.000	0.000	Merged-chr7-51892724-31
Merged-chr10-68277876-15	chr10	68277648	68278020	+	0.000	0.000	Merged-chr10-68277876-15
Merged-chr9-51239066-41	chr9	51238818	51239260	+	0.000	0.000	Merged-chr9-51239066-41
Merged-chr2-169421025-1	chr2	169420927	169421125	+	0.000	0.000	Merged-chr2-169421025-1
Merged-chr3-37225987-2	chr3	37225888	37226088	+	0.000	0.000	Merged-chr3-37225987-2
Merged-chr3-55422516-4	chr3	55422318	55422665	+	0.000	0.000	Merged-chr3-55422516-4
Merged-chr5-36989172-64	chr5	36988942	36989408	+	0.000	0.000	Merged-chr5-36989172-64
Merged-chr16-48769458-10	chr16	48769181	48769702	+	0.000	0.000	Merged-chr16-48769458-10
Merged-chr1-152832204-22	chr1	152831745	152832675	+	0.000	0.000	Merged-chr1-152832204-22
Merged-chr7-80688769-118	chr7	80688455	80689334	+	0.000	0.000	Merged-chr7-80688769-118
Merged-chr10-96635391-5	chr10	96635164	96635701	+	0.000	0.000	Merged-chr10-96635391-5
Merged-chr11-98149913-127	chr11	98149434	98150225	+	0.000	0.000	Merged-chr11-98149913-127
Merged-chr6-89632208-46	chr6	89631948	89632419	+	0.000	0.000	Merged-chr6-89632208-46
Merged-chr6-41557614-2	chr6	41557491	41557739	+	0.000	0.000	Merged-chr6-41557614-2
Merged-chr2-91949260-2	chr2	91949093	91949430	+	0.000	0.000	Merged-chr2-91949260-2
Merged-chr6-48771054-58	chr6	48770791	48771530	+	0.000	0.000	Merged-chr6-48771054-58
Merged-chr7-99383055-1	chr7	99382957	99383155	+	0.000	0.000	Merged-chr7-99383055-1
Merged-chr14-55540407-42	chr14	55540093	55540725	+	0.000	0.000	Merged-chr14-55540407-42
Merged-chr18-55337877-1	chr18	55337779	55337977	+	0.000	0.000	Merged-chr18-55337877-1
Merged-chr8-84709387-31	chr8	84709140	84709553	+	0.000	0.000	Merged-chr8-84709387-31
Merged-chr2-18998003-84	chr2	18997581	18998367	+	0.000	0.000	Merged-chr2-18998003-84
Merged-chr5-114922090-53	chr5	114921847	114922329	+	0.000	0.000	Merged-chr5-114922090-53
Merged-chr12-82139405-7	chr12	82139226	82139588	+	0.000	0.000	Merged-chr12-82139405-7
Merged-chr15-6573269-1	chr15	6573171	6573369	+	0.000	0.000	Merged-chr15-6573269-1
Merged-chr15-85043311-1	chr15	85043213	85043411	+	0.000	0.000	Merged-chr15-85043311-1
Merged-chr4-118326685-10	chr4	118326545	118326855	+	0.000	0.000	Merged-chr4-118326685-10
Merged-chr3-138868592-15	chr3	138868384	138868750	+	0.000	0.000	Merged-chr3-138868592-15
Merged-chr12-116269685-29	chr12	116269405	116269967	+	0.000	0.000	Merged-chr12-116269685-29
Merged-chr12-8313039-1	chr12	8312941	8313139	+	0.000	0.000	Merged-chr12-8313039-1
Merged-chr8-84998087-35	chr8	84997899	84998250	+	0.000	0.000	Merged-chr8-84998087-35
Merged-chr8-61239855-9	chr8	61239620	61240051	+	0.000	0.000	Merged-chr8-61239855-9
Merged-chr2-135957913-49	chr2	135957602	135958145	+	0.000	0.000	Merged-chr2-135957913-49
Merged-chr1-36068645-92	chr1	36068140	36069128	+	0.000	0.000	Merged-chr1-36068645-92
Merged-chr1-52454811-49	chr1	52454619	52454985	+	0.000	0.000	Merged-chr1-52454811-49
Merged-chr6-41558524-11	chr6	41558298	41558719	+	0.000	0.000	Merged-chr6-41558524-11
Merged-chr2-84481991-45	chr2	84481700	84482239	+	0.000	0.000	Merged-chr2-84481991-45
Merged-chr10-96698035-53	chr10	96697848	96698280	+	0.000	0.000	Merged-chr10-96698035-53
Merged-chr5-123314213-3	chr5	123314081	123314341	+	0.000	0.000	Merged-chr5-123314213-3
Merged-chr1-181017150-106	chr1	181016602	181017657	+	0.000	0.000	Merged-chr1-181017150-106
Merged-chr1-92080187-57	chr1	92079936	92080528	+	0.000	0.000	Merged-chr1-92080187-57
Merged-chr5-65881132-7	chr5	65880865	65881455	+	0.000	0.000	Merged-chr5-65881132-7
Merged-chr6-125219300-1	chr6	125219202	125219400	+	0.000	0.000	Merged-chr6-125219300-1
Merged-chr7-49802865-9	chr7	49802670	49803096	+	0.000	0.000	Merged-chr7-49802865-9
Merged-chr15-72810099-125	chr15	72809550	72810496	+	0.000	0.000	Merged-chr15-72810099-125
Merged-chr10-71347749-95	chr10	71347411	71347999	+	0.000	0.000	Merged-chr10-71347749-95
Merged-chr1-112451852-16	chr1	112451658	112452099	+	0.000	0.000	Merged-chr1-112451852-16
Merged-chr12-21174004-41	chr12	21173763	21174214	+	0.000	0.000	Merged-chr12-21174004-41
Merged-chr11-60330779-5	chr11	60330643	60330927	+	0.000	0.000	Merged-chr11-60330779-5
Merged-chr15-6556374-4	chr15	6556244	6556506	+	0.000	0.000	Merged-chr15-6556374-4
Merged-chr18-14783377-95	chr18	14783004	14783617	+	0.000	0.000	Merged-chr18-14783377-95
Merged-chr4-7207158-12	chr4	7206926	7207361	+	0.000	0.000	Merged-chr4-7207158-12
Merged-chr2-93451465-9	chr2	93451291	93451634	+	0.000	0.000	Merged-chr2-93451465-9
Merged-chr14-52316174-44	chr14	52315934	52316475	+	0.000	0.000	Merged-chr14-52316174-44
Merged-chr7-141072410-71	chr7	141072229	141072623	+	0.000	0.000	Merged-chr7-141072410-71
Merged-chr13-95567331-31	chr13	95567078	95567563	+	0.000	0.000	Merged-chr13-95567331-31
Merged-chr2-169409438-1	chr2	169409340	169409538	+	0.000	0.000	Merged-chr2-169409438-1
Merged-chr13-93554105-5	chr13	93553872	93554264	+	0.000	0.000	Merged-chr13-93554105-5
Merged-chr3-108504114-26	chr3	108503850	108504387	+	0.000	0.000	Merged-chr3-108504114-26
Merged-chr17-56443573-18	chr17	56443379	56443805	+	0.000	0.000	Merged-chr17-56443573-18
Merged-chr14-61682596-69	chr14	61682272	61682995	+	0.000	0.000	Merged-chr14-61682596-69
Merged-chr18-49979677-114	chr18	49979158	49980155	+	0.000	0.000	Merged-chr18-49979677-114
Merged-chr7-112173203-14	chr7	112172955	112173364	+	0.000	0.000	Merged-chr7-112173203-14
Merged-chr13-63639916-9	chr13	63639753	63640077	+	0.000	0.000	Merged-chr13-63639916-9
Merged-chr14-45050113-52	chr14	45049814	45050439	+	0.000	0.000	Merged-chr14-45050113-52
Merged-chr7-64158985-48	chr7	64158670	64159267	+	0.000	0.000	Merged-chr7-64158985-48
Merged-chr2-174612913-27	chr2	174612687	174613191	+	0.000	0.000	Merged-chr2-174612913-27
Merged-chr1-61084899-26	chr1	61084709	61085081	+	0.000	0.000	Merged-chr1-61084899-26
Merged-chr2-117312690-43	chr2	117312390	117312981	+	0.000	0.000	Merged-chr2-117312690-43
Merged-chr11-94386453-49	chr11	94386153	94386803	+	0.000	0.000	Merged-chr11-94386453-49
Merged-chr1-60240726-17	chr1	60240538	60240911	+	0.000	0.000	Merged-chr1-60240726-17
Merged-chr15-83602865-55	chr15	83602669	83603070	+	0.000	0.000	Merged-chr15-83602865-55
Merged-chr15-53140511-27	chr15	53140276	53140743	+	0.000	0.000	Merged-chr15-53140511-27
Merged-chr17-29975806-2	chr17	29975690	29975925	+	0.000	0.000	Merged-chr17-29975806-2
Merged-chr10-59335139-1	chr10	59335041	59335239	+	0.000	0.000	Merged-chr10-59335139-1
Merged-chr10-63382350-13	chr10	63382174	63382539	+	0.000	0.000	Merged-chr10-63382350-13
Merged-chr11-6568162-40	chr11	6567948	6568403	+	0.000	0.000	Merged-chr11-6568162-40
Merged-chr7-132350518-1	chr7	132350420	132350618	+	0.000	0.000	Merged-chr7-132350518-1
Merged-chr10-121365295-86	chr10	121364941	121365674	+	0.000	0.000	Merged-chr10-121365295-86
Merged-chr13-41614922-33	chr13	41614725	41615160	+	0.000	0.000	Merged-chr13-41614922-33
Merged-chr16-35770327-38	chr16	35770097	35770543	+	0.000	0.000	Merged-chr16-35770327-38
Merged-chr17-23841285-7	chr17	23841122	23841446	+	0.000	0.000	Merged-chr17-23841285-7
Merged-chr1-61039499-28	chr1	61039122	61039761	+	0.000	0.000	Merged-chr1-61039499-28
Merged-chr2-71873346-69	chr2	71872965	71873726	+	0.000	0.000	Merged-chr2-71873346-69
Merged-chr2-117333794-2	chr2	117333665	117333926	+	0.000	0.000	Merged-chr2-117333794-2
Merged-chr1-92103312-58	chr1	92102752	92103851	+	0.000	0.000	Merged-chr1-92103312-58
Merged-chr17-56325890-57	chr17	56325664	56326067	+	0.000	0.000	Merged-chr17-56325890-57
Merged-chr9-104377297-14	chr9	104377022	104377631	+	0.000	0.000	Merged-chr9-104377297-14
Merged-chr7-68139606-11	chr7	68139435	68139768	+	0.000	0.000	Merged-chr7-68139606-11
Merged-chr6-37401015-8	chr6	37400809	37401242	+	0.000	0.000	Merged-chr6-37401015-8
Merged-chr2-91947953-20	chr2	91947662	91948236	+	0.000	0.000	Merged-chr2-91947953-20
Merged-chr12-103338377-34	chr12	103338151	103338563	+	0.000	0.000	Merged-chr12-103338377-34
Merged-chr6-125260143-17	chr6	125259981	125260341	+	0.000	0.000	Merged-chr6-125260143-17
Merged-chr12-85477740-7	chr12	85477632	85477844	+	0.000	0.000	Merged-chr12-85477740-7
Merged-chr19-60755904-7	chr19	60755732	60756075	+	0.000	0.000	Merged-chr19-60755904-7
Merged-chr17-32340357-1	chr17	32340259	32340457	+	0.000	0.000	Merged-chr17-32340357-1
Merged-chr6-37464263-62	chr6	37463984	37464497	+	0.000	0.000	Merged-chr6-37464263-62
Merged-chr4-33983877-2	chr4	33983741	33984015	+	0.000	0.000	Merged-chr4-33983877-2
Merged-chr1-92180417-91	chr1	92179956	92180791	+	0.000	0.000	Merged-chr1-92180417-91
Merged-chr10-13380620-4	chr10	13380494	13380763	+	0.000	0.000	Merged-chr10-13380620-4
Merged-chr1-73929803-1	chr1	73929705	73929903	+	0.000	0.000	Merged-chr1-73929803-1
Merged-chr2-25111409-51	chr2	25111218	25111613	+	0.000	0.000	Merged-chr2-25111409-51
Merged-chr10-78009584-75	chr10	78009386	78009854	+	0.000	0.000	Merged-chr10-78009584-75
Merged-chr12-55467058-2	chr12	55466906	55467212	+	0.000	0.000	Merged-chr12-55467058-2
Merged-chr5-121619111-49	chr5	121618634	121619710	+	0.000	0.000	Merged-chr5-121619111-49
Merged-chr1-92235812-8	chr1	92235635	92235981	+	0.000	0.000	Merged-chr1-92235812-8
Merged-chr18-55419223-25	chr18	55418891	55419793	+	0.000	0.000	Merged-chr18-55419223-25
Merged-chr12-112620741-3	chr12	112620607	112620869	+	0.000	0.000	Merged-chr12-112620741-3
Merged-chr8-110929357-31	chr8	110929012	110929605	+	0.000	0.000	Merged-chr8-110929357-31
Merged-chr9-104331487-22	chr9	104331273	104331718	+	0.000	0.000	Merged-chr9-104331487-22
Merged-chr12-103343699-32	chr12	103343464	103343927	+	0.000	0.000	Merged-chr12-103343699-32
Merged-chr17-23844076-33	chr17	23843859	23844422	+	0.000	0.000	Merged-chr17-23844076-33
Merged-chr7-67951675-118	chr7	67951316	67952122	+	0.000	0.000	Merged-chr7-67951675-118
Merged-chr1-136018899-6	chr1	136018582	136019146	+	0.000	0.000	Merged-chr1-136018899-6
Merged-chr7-128359898-15	chr7	128359480	128360099	+	0.000	0.000	Merged-chr7-128359898-15
Merged-chr11-20477652-51	chr11	20477480	20477864	+	0.000	0.000	Merged-chr11-20477652-51
Merged-chr9-107569019-67	chr9	107568694	107569297	+	0.000	0.000	Merged-chr9-107569019-67
Merged-chr6-134791513-14	chr6	134791323	134791700	+	0.000	0.000	Merged-chr6-134791513-14
Merged-chr1-36886670-6	chr1	36886483	36886907	+	0.000	0.000	Merged-chr1-36886670-6
Merged-chr10-84576906-160	chr10	84576685	84577119	+	0.000	0.000	Merged-chr10-84576906-160
Merged-chr19-5806950-1	chr19	5806852	5807050	+	0.000	0.000	Merged-chr19-5806950-1
Merged-chr11-75429220-23	chr11	75429035	75429422	+	0.000	0.000	Merged-chr11-75429220-23
Merged-chr18-55695297-9	chr18	55695117	55695631	+	0.000	0.000	Merged-chr18-55695297-9
Merged-chr7-120823433-31	chr7	120823238	120823687	+	0.000	0.000	Merged-chr7-120823433-31
Merged-chr4-155095407-34	chr4	155094923	155095618	+	0.000	0.000	Merged-chr4-155095407-34
Merged-chr7-101836675-61	chr7	101836263	101837382	+	0.000	0.000	Merged-chr7-101836675-61
Merged-chr7-3675086-26	chr7	3674871	3675357	+	0.000	0.000	Merged-chr7-3675086-26
Merged-chr9-82855935-1	chr9	82855837	82856035	+	0.000	0.000	Merged-chr9-82855935-1
Merged-chr6-146391315-9	chr6	146391140	146391509	+	0.000	0.000	Merged-chr6-146391315-9
Merged-chr18-55692856-31	chr18	55692342	55693260	+	0.000	0.000	Merged-chr18-55692856-31
Merged-chr18-50053279-83	chr18	50053102	50053496	+	0.000	0.000	Merged-chr18-50053279-83
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr6-41527380-17	chr6	41527180	41527612	+	0.000	0.000	Merged-chr6-41527380-17
Merged-chr5-118047338-31	chr5	118047123	118047612	+	0.000	0.000	Merged-chr5-118047338-31
Merged-chr3-106485169-6	chr3	106484917	106485423	+	0.000	0.000	Merged-chr3-106485169-6
Merged-chr1-35817503-8	chr1	35817348	35817635	+	0.000	0.000	Merged-chr1-35817503-8
Merged-chr13-41605908-93	chr13	41605388	41606153	+	0.000	0.000	Merged-chr13-41605908-93
Merged-chr8-119605101-59	chr8	119604819	119605400	+	0.000	0.000	Merged-chr8-119605101-59
Merged-chr2-165779173-14	chr2	165778880	165779402	+	0.000	0.000	Merged-chr2-165779173-14
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr5-107165825-14	chr5	107165627	107166105	+	0.000	0.000	Merged-chr5-107165825-14
Merged-chr10-17796351-83	chr10	17796045	17796763	+	0.000	0.000	Merged-chr10-17796351-83
Merged-chr14-30196432-21	chr14	30196212	30196638	+	0.000	0.000	Merged-chr14-30196432-21
Merged-chr3-138813302-23	chr3	138813079	138813598	+	0.000	0.000	Merged-chr3-138813302-23
Merged-chr12-82223454-3	chr12	82223338	82223580	+	0.000	0.000	Merged-chr12-82223454-3
Merged-chr4-137854061-36	chr4	137853792	137854362	+	0.000	0.000	Merged-chr4-137854061-36
Merged-chr11-61133096-8	chr11	61132893	61133327	+	0.000	0.000	Merged-chr11-61133096-8
Merged-chr15-93597333-3	chr15	93597144	93597565	+	0.000	0.000	Merged-chr15-93597333-3
Merged-chr4-137879843-32	chr4	137879653	137880110	+	0.000	0.000	Merged-chr4-137879843-32
Merged-chr5-89838946-15	chr5	89838534	89839345	+	0.000	0.000	Merged-chr5-89838946-15
Merged-chr2-61594831-1	chr2	61594733	61594931	+	0.000	0.000	Merged-chr2-61594831-1
Merged-chr6-145179538-1	chr6	145179440	145179638	+	0.000	0.000	Merged-chr6-145179538-1
Merged-chr13-92613192-5	chr13	92612976	92613403	+	0.000	0.000	Merged-chr13-92613192-5
Merged-chr3-84262916-2	chr3	84262797	84263037	+	0.000	0.000	Merged-chr3-84262916-2
Merged-chr3-51745177-64	chr3	51744893	51745520	+	0.000	0.000	Merged-chr3-51745177-64
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr1-91984658-28	chr1	91984460	91984859	+	0.000	0.000	Merged-chr1-91984658-28
Merged-chr11-52294354-37	chr11	52294124	52294643	+	0.000	0.000	Merged-chr11-52294354-37
Merged-chr3-52046758-14	chr3	52046616	52046919	+	0.000	0.000	Merged-chr3-52046758-14
Merged-chr11-115660651-9	chr11	115660431	115660818	+	0.000	0.000	Merged-chr11-115660651-9
Merged-chr4-59626672-2	chr4	59626574	59626772	+	0.000	0.000	Merged-chr4-59626672-2
Merged-chr11-113180164-36	chr11	113179912	113180433	+	0.000	0.000	Merged-chr11-113180164-36
Merged-chr3-97227659-93	chr3	97227367	97227934	+	0.000	0.000	Merged-chr3-97227659-93
Merged-chr6-57582594-10	chr6	57582311	57582763	+	0.000	0.000	Merged-chr6-57582594-10
Merged-chr12-116254823-28	chr12	116254601	116255000	+	0.000	0.000	Merged-chr12-116254823-28
Merged-chr5-125137642-19	chr5	125137293	125137896	+	0.000	0.000	Merged-chr5-125137642-19
Merged-chr7-28382827-73	chr7	28382508	28383320	+	0.000	0.000	Merged-chr7-28382827-73
Merged-chr16-20696066-20	chr16	20695811	20696240	+	0.000	0.000	Merged-chr16-20696066-20
Merged-chr1-112388623-2	chr1	112388460	112388789	+	0.000	0.000	Merged-chr1-112388623-2
Merged-chr16-57403097-41	chr16	57402850	57403314	+	0.000	0.000	Merged-chr16-57403097-41
Merged-chr4-44973676-38	chr4	44973468	44973880	+	0.000	0.000	Merged-chr4-44973676-38
Merged-chr11-113787671-26	chr11	113787453	113787902	+	0.000	0.000	Merged-chr11-113787671-26
Merged-chr5-107177683-65	chr5	107177288	107178073	+	0.000	0.000	Merged-chr5-107177683-65
Merged-chr13-44811408-63	chr13	44810931	44812021	+	0.000	0.000	Merged-chr13-44811408-63
Merged-chr10-7833718-1	chr10	7833620	7833818	+	0.000	0.000	Merged-chr10-7833718-1
Merged-chr11-69420488-1	chr11	69420390	69420588	+	0.000	0.000	Merged-chr11-69420488-1
Merged-chr9-103146850-8	chr9	103146653	103147022	+	0.000	0.000	Merged-chr9-103146850-8
Merged-chr3-121946709-4	chr3	121946534	121946870	+	0.000	0.000	Merged-chr3-121946709-4
Merged-chr4-149989064-38	chr4	149988883	149989263	+	0.000	0.000	Merged-chr4-149989064-38
Merged-chr10-75837336-19	chr10	75837130	75837487	+	0.000	0.000	Merged-chr10-75837336-19
Merged-chr3-101013654-6	chr3	101013472	101013822	+	0.000	0.000	Merged-chr3-101013654-6
Merged-chr7-4431679-3	chr7	4431571	4431794	+	0.000	0.000	Merged-chr7-4431679-3
Merged-chr9-20983328-26	chr9	20983074	20983565	+	0.000	0.000	Merged-chr9-20983328-26
Merged-chr13-94976470-58	chr13	94976235	94976841	+	0.000	0.000	Merged-chr13-94976470-58
Merged-chr13-104287389-4	chr13	104287291	104287489	+	0.000	0.000	Merged-chr13-104287389-4
Merged-chr16-57175887-9	chr16	57175699	57176045	+	0.000	0.000	Merged-chr16-57175887-9
Merged-chr14-61681246-96	chr14	61680766	61681518	+	0.000	0.000	Merged-chr14-61681246-96
Merged-chr5-105109833-2	chr5	105109704	105109965	+	0.000	0.000	Merged-chr5-105109833-2
Merged-chr2-49620513-4	chr2	49620285	49620685	+	0.000	0.000	Merged-chr2-49620513-4
Merged-chr8-70653439-8	chr8	70653224	70653605	+	0.000	0.000	Merged-chr8-70653439-8
Merged-chr1-69499196-51	chr1	69498803	69499538	+	0.000	0.000	Merged-chr1-69499196-51
Merged-chr18-14784062-1	chr18	14783964	14784162	+	0.000	0.000	Merged-chr18-14784062-1
Merged-chr2-135748609-5	chr2	135748341	135748931	+	0.000	0.000	Merged-chr2-135748609-5
Merged-chr15-36438812-16	chr15	36438502	36439164	+	0.000	0.000	Merged-chr15-36438812-16
Merged-chr11-97022126-56	chr11	97021888	97022395	+	0.000	0.000	Merged-chr11-97022126-56
Merged-chr10-25151436-31	chr10	25151187	25151670	+	0.000	0.000	Merged-chr10-25151436-31
Merged-chr7-6362949-126	chr7	6362773	6363211	+	0.000	0.000	Merged-chr7-6362949-126
Merged-chr3-95995619-1	chr3	95995521	95995719	+	0.000	0.000	Merged-chr3-95995619-1
Merged-chr14-7989613-33	chr14	7989343	7989862	+	0.000	0.000	Merged-chr14-7989613-33
Merged-chr10-17575084-24	chr10	17574902	17575303	+	0.000	0.000	Merged-chr10-17575084-24
Merged-chr12-53803089-1	chr12	53802991	53803189	+	0.000	0.000	Merged-chr12-53803089-1
Merged-chr9-98263893-1	chr9	98263795	98263993	+	0.000	0.000	Merged-chr9-98263893-1
Merged-chr8-111537027-144	chr8	111536235	111537734	+	0.000	0.000	Merged-chr8-111537027-144
Merged-chr12-8345102-29	chr12	8344702	8345486	+	0.000	0.000	Merged-chr12-8345102-29
Merged-chr15-100683235-12	chr15	100683050	100683403	+	0.000	0.000	Merged-chr15-100683235-12
Merged-chr9-57433714-40	chr9	57433434	57433970	+	0.000	0.000	Merged-chr9-57433714-40
Merged-chr10-14097983-8	chr10	14097847	14098111	+	0.000	0.000	Merged-chr10-14097983-8
Merged-chr2-77104217-2	chr2	77104118	77104318	+	0.000	0.000	Merged-chr2-77104217-2
Merged-chr1-36922253-4	chr1	36922134	36922375	+	0.000	0.000	Merged-chr1-36922253-4
Merged-chr2-169590088-67	chr2	169589513	169590396	+	0.000	0.000	Merged-chr2-169590088-67
Merged-chr19-10959747-11	chr19	10959566	10959925	+	0.000	0.000	Merged-chr19-10959747-11
Merged-chr4-150001453-41	chr4	150001138	150001771	+	0.000	0.000	Merged-chr4-150001453-41
Merged-chr19-17356427-46	chr19	17355957	17356677	+	0.000	0.000	Merged-chr19-17356427-46
Merged-chr8-70776987-79	chr8	70776706	70777182	+	0.000	0.000	Merged-chr8-70776987-79
Merged-chr5-147072070-1	chr5	147071972	147072170	+	0.000	0.000	Merged-chr5-147072070-1
Merged-chr7-51862036-76	chr7	51861813	51862250	+	0.000	0.000	Merged-chr7-51862036-76
Merged-chr10-60081362-88	chr10	60081067	60081824	+	0.000	0.000	Merged-chr10-60081362-88
Merged-chr5-35729116-40	chr5	35728657	35729382	+	0.000	0.000	Merged-chr5-35729116-40
Merged-chr6-41554402-95	chr6	41554052	41554820	+	0.000	0.000	Merged-chr6-41554402-95
Merged-chr8-61224285-72	chr8	61223937	61224540	+	0.000	0.000	Merged-chr8-61224285-72
Merged-chr10-4341594-18	chr10	4341403	4341833	+	0.000	0.000	Merged-chr10-4341594-18
Merged-chr16-97324984-1	chr16	97324886	97325084	+	0.000	0.000	Merged-chr16-97324984-1
Merged-chr19-38816333-15	chr19	38816184	38816559	+	0.000	0.000	Merged-chr19-38816333-15
Merged-chr4-154446885-1	chr4	154446787	154446985	+	0.000	0.000	Merged-chr4-154446885-1
Merged-chr16-33607020-42	chr16	33606782	33607294	+	0.000	0.000	Merged-chr16-33607020-42
Merged-chr11-101143955-50	chr11	101143549	101144245	+	0.000	0.000	Merged-chr11-101143955-50
Merged-chr11-5215485-1	chr11	5215387	5215585	+	0.000	0.000	Merged-chr11-5215485-1
Merged-chr3-95995992-42	chr3	95995759	95996376	+	0.000	0.000	Merged-chr3-95995992-42
Merged-chr6-71144085-54	chr6	71143683	71144413	+	0.000	0.000	Merged-chr6-71144085-54
Merged-chr12-85279753-1	chr12	85279655	85279853	+	0.000	0.000	Merged-chr12-85279753-1
Merged-chr17-81045626-69	chr17	81045285	81045906	+	0.000	0.000	Merged-chr17-81045626-69
Merged-chr11-88425684-6	chr11	88425506	88425889	+	0.000	0.000	Merged-chr11-88425684-6
Merged-chr10-82623091-104	chr10	82622792	82623328	+	0.000	0.000	Merged-chr10-82623091-104
Merged-chr9-56207353-12	chr9	56207163	56207534	+	0.000	0.000	Merged-chr9-56207353-12
Merged-chr11-75410293-22	chr11	75409909	75410690	+	0.000	0.000	Merged-chr11-75410293-22
Merged-chr6-6192506-8	chr6	6192277	6192691	+	0.000	0.000	Merged-chr6-6192506-8
Merged-chr6-134367806-2	chr6	134367611	134368003	+	0.000	0.000	Merged-chr6-134367806-2
Merged-chr10-12867172-14	chr10	12866942	12867380	+	0.000	0.000	Merged-chr10-12867172-14
Merged-chr10-14085460-8	chr10	14085240	14085691	+	0.000	0.000	Merged-chr10-14085460-8
Merged-chr8-84723225-62	chr8	84722748	84723943	+	0.000	0.000	Merged-chr8-84723225-62
Merged-chr8-121570466-14	chr8	121570302	121570629	+	0.000	0.000	Merged-chr8-121570466-14
Merged-chr1-94091974-43	chr1	94091698	94092221	+	0.000	0.000	Merged-chr1-94091974-43
Merged-chr10-60367510-6	chr10	60367335	60367747	+	0.000	0.000	Merged-chr10-60367510-6
Merged-chr7-99394047-13	chr7	99393858	99394204	+	0.000	0.000	Merged-chr7-99394047-13
Merged-chr10-95887976-8	chr10	95887775	95888147	+	0.000	0.000	Merged-chr10-95887976-8
