#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr1-69548718-45	chr1	69548407	69548966	+	0.000	0.000	Merged-chr1-69548718-45
Merged-chr9-101074267-139	chr9	101073906	101074944	+	0.000	0.000	Merged-chr9-101074267-139
Merged-chr17-84636147-9	chr17	84635888	84636365	+	0.000	0.000	Merged-chr17-84636147-9
Merged-chr6-6149577-22	chr6	6149285	6150045	+	0.000	0.000	Merged-chr6-6149577-22
Merged-chr10-96633546-4	chr10	96633315	96633767	+	0.000	0.000	Merged-chr10-96633546-4
Merged-chr4-150556629-40	chr4	150556408	150556905	+	0.000	0.000	Merged-chr4-150556629-40
Merged-chr6-125266545-17	chr6	125266198	125266880	+	0.000	0.000	Merged-chr6-125266545-17
Merged-chr6-128474299-11	chr6	128474175	128474426	+	0.000	0.000	Merged-chr6-128474299-11
Merged-chr12-73881688-45	chr12	73881397	73881894	+	0.000	0.000	Merged-chr12-73881688-45
Merged-chr11-4289401-53	chr11	4289183	4289605	+	0.000	0.000	Merged-chr11-4289401-53
Merged-chr3-138863965-1	chr3	138863867	138864065	+	0.000	0.000	Merged-chr3-138863965-1
Merged-chr2-72136999-23	chr2	72136689	72137251	+	0.000	0.000	Merged-chr2-72136999-23
Merged-chr15-61984586-7	chr15	61984433	61984704	+	0.000	0.000	Merged-chr15-61984586-7
Merged-chr6-143176847-16	chr6	143176393	143177186	+	0.000	0.000	Merged-chr6-143176847-16
Merged-chr2-59484761-2	chr2	59484654	59484870	+	0.000	0.000	Merged-chr2-59484761-2
Merged-chr13-55445776-1	chr13	55445678	55445876	+	0.000	0.000	Merged-chr13-55445776-1
Merged-chr7-35729754-35	chr7	35729552	35729956	+	0.000	0.000	Merged-chr7-35729754-35
Merged-chr8-81693347-14	chr8	81693148	81693516	+	0.000	0.000	Merged-chr8-81693347-14
Merged-chr6-144962023-22	chr6	144961747	144962259	+	0.000	0.000	Merged-chr6-144962023-22
Merged-chr12-103417940-2	chr12	103417832	103418050	+	0.000	0.000	Merged-chr12-103417940-2
Merged-chr6-128888363-11	chr6	128888191	128888543	+	0.000	0.000	Merged-chr6-128888363-11
Merged-chr5-114775748-1	chr5	114775650	114775848	+	0.000	0.000	Merged-chr5-114775748-1
Merged-chr12-8772798-23	chr12	8772310	8773228	+	0.000	0.000	Merged-chr12-8772798-23
Merged-chr2-117338868-2	chr2	117338767	117338972	+	0.000	0.000	Merged-chr2-117338868-2
Merged-chr9-22131740-67	chr9	22131361	22132167	+	0.000	0.000	Merged-chr9-22131740-67
Merged-chr1-94053706-41	chr1	94053451	94053996	+	0.000	0.000	Merged-chr1-94053706-41
Merged-chr11-52283114-54	chr11	52282462	52283816	+	0.000	0.000	Merged-chr11-52283114-54
Merged-chr17-56479542-10	chr17	56479352	56479729	+	0.000	0.000	Merged-chr17-56479542-10
Merged-chr4-86721990-52	chr4	86721813	86722212	+	0.000	0.000	Merged-chr4-86721990-52
Merged-chr2-170222569-15	chr2	170222186	170222847	+	0.000	0.000	Merged-chr2-170222569-15
Merged-chr9-14498849-2	chr9	14498736	14498964	+	0.000	0.000	Merged-chr9-14498849-2
Merged-chr1-134556806-100	chr1	134556368	134557191	+	0.000	0.000	Merged-chr1-134556806-100
Merged-chr17-15715029-65	chr17	15714494	15715566	+	0.000	0.000	Merged-chr17-15715029-65
Merged-chr1-136579552-26	chr1	136579368	136579874	+	0.000	0.000	Merged-chr1-136579552-26
Merged-chr16-17934609-13	chr16	17934419	17934784	+	0.000	0.000	Merged-chr16-17934609-13
Merged-chr15-27794416-5	chr15	27794254	27794626	+	0.000	0.000	Merged-chr15-27794416-5
Merged-chr15-27796764-17	chr15	27796360	27797024	+	0.000	0.000	Merged-chr15-27796764-17
Merged-chr7-45707473-44	chr7	45706804	45708085	+	0.000	0.000	Merged-chr7-45707473-44
Merged-chr16-89904595-58	chr16	89904089	89904980	+	0.000	0.000	Merged-chr16-89904595-58
Merged-chr1-128601509-7	chr1	128601336	128601725	+	0.000	0.000	Merged-chr1-128601509-7
Merged-chr11-53609840-36	chr11	53609561	53610126	+	0.000	0.000	Merged-chr11-53609840-36
Merged-chr16-57549399-62	chr16	57549136	57549673	+	0.000	0.000	Merged-chr16-57549399-62
Merged-chr9-14088046-43	chr9	14087819	14088327	+	0.000	0.000	Merged-chr9-14088046-43
Merged-chr4-149958695-1	chr4	149958597	149958795	+	0.000	0.000	Merged-chr4-149958695-1
Merged-chr1-136683345-27	chr1	136682972	136683783	+	0.000	0.000	Merged-chr1-136683345-27
Merged-chr3-84479626-11	chr3	84479471	84479793	+	0.000	0.000	Merged-chr3-84479626-11
Merged-chr17-23617236-49	chr17	23616941	23617470	+	0.000	0.000	Merged-chr17-23617236-49
Merged-chr3-68794543-41	chr3	68794134	68794775	+	0.000	0.000	Merged-chr3-68794543-41
Merged-chr10-43452431-49	chr10	43452159	43452748	+	0.000	0.000	Merged-chr10-43452431-49
Merged-chr2-146270625-1	chr2	146270527	146270725	+	0.000	0.000	Merged-chr2-146270625-1
Merged-chr17-28801273-108	chr17	28800602	28801549	+	0.000	0.000	Merged-chr17-28801273-108
Merged-chr11-100695061-1	chr11	100694963	100695161	+	0.000	0.000	Merged-chr11-100695061-1
Merged-chr2-30124519-66	chr2	30124283	30124811	+	0.000	0.000	Merged-chr2-30124519-66
Merged-chr7-73524685-48	chr7	73524359	73524940	+	0.000	0.000	Merged-chr7-73524685-48
Merged-chr9-71896366-36	chr9	71896003	71896674	+	0.000	0.000	Merged-chr9-71896366-36
Merged-chr4-32252453-5	chr4	32252221	32252642	+	0.000	0.000	Merged-chr4-32252453-5
Merged-chr4-149880219-52	chr4	149879990	149880465	+	0.000	0.000	Merged-chr4-149880219-52
Merged-chr7-96915877-37	chr7	96915640	96916137	+	0.000	0.000	Merged-chr7-96915877-37
Merged-chr13-104526729-1	chr13	104526631	104526829	+	0.000	0.000	Merged-chr13-104526729-1
Merged-chr4-115101833-38	chr4	115101596	115102118	+	0.000	0.000	Merged-chr4-115101833-38
Merged-chr16-14380008-54	chr16	14379678	14380248	+	0.000	0.000	Merged-chr16-14380008-54
Merged-chr6-39118137-66	chr6	39117747	39118433	+	0.000	0.000	Merged-chr6-39118137-66
Merged-chr2-158625094-66	chr2	158624806	158625279	+	0.000	0.000	Merged-chr2-158625094-66
Merged-chr13-43906399-21	chr13	43906169	43906603	+	0.000	0.000	Merged-chr13-43906399-21
Merged-chr13-109685834-42	chr13	109685568	109686105	+	0.000	0.000	Merged-chr13-109685834-42
Merged-chr19-57344006-22	chr19	57343781	57344296	+	0.000	0.000	Merged-chr19-57344006-22
Merged-chr6-147604597-1	chr6	147604499	147604697	+	0.000	0.000	Merged-chr6-147604597-1
Merged-chr9-59536904-3	chr9	59536757	59537032	+	0.000	0.000	Merged-chr9-59536904-3
Merged-chr8-125720220-10	chr8	125720006	125720399	+	0.000	0.000	Merged-chr8-125720220-10
Merged-chr18-24206447-6	chr18	24206293	24206681	+	0.000	0.000	Merged-chr18-24206447-6
Merged-chr7-64101971-35	chr7	64101649	64102224	+	0.000	0.000	Merged-chr7-64101971-35
Merged-chr12-102439750-49	chr12	102439565	102439960	+	0.000	0.000	Merged-chr12-102439750-49
Merged-chr8-8661451-105	chr8	8661104	8661737	+	0.000	0.000	Merged-chr8-8661451-105
Merged-chr18-54970177-21	chr18	54969959	54970367	+	0.000	0.000	Merged-chr18-54970177-21
Merged-chr14-105198652-25	chr14	105198429	105198843	+	0.000	0.000	Merged-chr14-105198652-25
Merged-chr14-57424023-80	chr14	57423776	57424266	+	0.000	0.000	Merged-chr14-57424023-80
Merged-chr2-112676754-32	chr2	112676501	112677091	+	0.000	0.000	Merged-chr2-112676754-32
Merged-chr1-39576189-3	chr1	39576060	39576307	+	0.000	0.000	Merged-chr1-39576189-3
Merged-chr8-111573415-1	chr8	111573317	111573515	+	0.000	0.000	Merged-chr8-111573415-1
Merged-chr5-122645730-91	chr5	122645129	122646469	+	0.000	0.000	Merged-chr5-122645730-91
Merged-chr4-137856097-2	chr4	137855990	137856207	+	0.000	0.000	Merged-chr4-137856097-2
Merged-chr5-3606104-9	chr5	3605910	3606289	+	0.000	0.000	Merged-chr5-3606104-9
Merged-chr19-32147779-18	chr19	32147599	32147998	+	0.000	0.000	Merged-chr19-32147779-18
Merged-chr16-91374174-40	chr16	91373774	91374534	+	0.000	0.000	Merged-chr16-91374174-40
Merged-chr4-134734669-83	chr4	134734465	134734901	+	0.000	0.000	Merged-chr4-134734669-83
Merged-chr3-127817402-1	chr3	127817304	127817502	+	0.000	0.000	Merged-chr3-127817402-1
Merged-chr4-45972047-1	chr4	45971949	45972147	+	0.000	0.000	Merged-chr4-45972047-1
Merged-chr11-80183866-67	chr11	80183595	80184133	+	0.000	0.000	Merged-chr11-80183866-67
Merged-chr10-130335391-5	chr10	130335234	130335531	+	0.000	0.000	Merged-chr10-130335391-5
Merged-chr5-114783654-34	chr5	114783229	114784069	+	0.000	0.000	Merged-chr5-114783654-34
Merged-chr16-8472129-3	chr16	8471966	8472294	+	0.000	0.000	Merged-chr16-8472129-3
Merged-chr12-117676169-1	chr12	117676071	117676269	+	0.000	0.000	Merged-chr12-117676169-1
Merged-chr8-90877142-94	chr8	90876822	90877649	+	0.000	0.000	Merged-chr8-90877142-94
Merged-chr17-46986785-4	chr17	46986659	46986908	+	0.000	0.000	Merged-chr17-46986785-4
Merged-chr11-52098997-87	chr11	52098416	52099471	+	0.000	0.000	Merged-chr11-52098997-87
Merged-chr12-85704920-2	chr12	85704822	85705020	+	0.000	0.000	Merged-chr12-85704920-2
Merged-chr9-51213844-69	chr9	51213667	51214022	+	0.000	0.000	Merged-chr9-51213844-69
Merged-chr17-33824550-48	chr17	33824290	33824755	+	0.000	0.000	Merged-chr17-33824550-48
Merged-chr15-97964061-82	chr15	97963772	97964433	+	0.000	0.000	Merged-chr15-97964061-82
Merged-chr14-61736949-84	chr14	61736458	61737332	+	0.000	0.000	Merged-chr14-61736949-84
Merged-chr16-24171355-10	chr16	24171122	24171520	+	0.000	0.000	Merged-chr16-24171355-10
Merged-chr5-114444156-63	chr5	114443900	114444379	+	0.000	0.000	Merged-chr5-114444156-63
Merged-chr9-56927767-1	chr9	56927669	56927867	+	0.000	0.000	Merged-chr9-56927767-1
Merged-chr8-71381982-56	chr8	71381762	71382424	+	0.000	0.000	Merged-chr8-71381982-56
Merged-chr12-82323042-4	chr12	82322911	82323196	+	0.000	0.000	Merged-chr12-82323042-4
Merged-chr19-57073198-53	chr19	57072718	57073721	+	0.000	0.000	Merged-chr19-57073198-53
Merged-chr11-94243595-44	chr11	94243069	94243964	+	0.000	0.000	Merged-chr11-94243595-44
Merged-chr2-126252361-10	chr2	126252168	126252559	+	0.000	0.000	Merged-chr2-126252361-10
Merged-chr7-132335509-39	chr7	132335198	132335741	+	0.000	0.000	Merged-chr7-132335509-39
Merged-chr16-18462823-4	chr16	18462717	18462930	+	0.000	0.000	Merged-chr16-18462823-4
Merged-chr14-70069327-2	chr14	70069229	70069427	+	0.000	0.000	Merged-chr14-70069327-2
Merged-chr11-59850058-1	chr11	59849960	59850158	+	0.000	0.000	Merged-chr11-59850058-1
Merged-chr10-17656067-21	chr10	17655660	17656585	+	0.000	0.000	Merged-chr10-17656067-21
Merged-chr1-38185745-4	chr1	38185613	38185880	+	0.000	0.000	Merged-chr1-38185745-4
Merged-chr2-72157784-1	chr2	72157686	72157884	+	0.000	0.000	Merged-chr2-72157784-1
Merged-chr7-35991280-23	chr7	35990838	35991660	+	0.000	0.000	Merged-chr7-35991280-23
Merged-chr15-102246016-1	chr15	102245918	102246116	+	0.000	0.000	Merged-chr15-102246016-1
Merged-chr12-117606737-1	chr12	117606639	117606837	+	0.000	0.000	Merged-chr12-117606737-1
Merged-chr19-23142108-3	chr19	23141938	23142265	+	0.000	0.000	Merged-chr19-23142108-3
Merged-chr7-127244446-56	chr7	127244240	127244722	+	0.000	0.000	Merged-chr7-127244446-56
Merged-chr15-86059435-1	chr15	86059337	86059535	+	0.000	0.000	Merged-chr15-86059435-1
Merged-chr15-99303869-1	chr15	99303771	99303969	+	0.000	0.000	Merged-chr15-99303869-1
Merged-chr7-78451897-56	chr7	78451601	78452149	+	0.000	0.000	Merged-chr7-78451897-56
Merged-chr6-128808713-29	chr6	128808548	128808902	+	0.000	0.000	Merged-chr6-128808713-29
Merged-chr11-4339426-10	chr11	4339178	4339775	+	0.000	0.000	Merged-chr11-4339426-10
Merged-chr4-149187826-9	chr4	149187700	149187971	+	0.000	0.000	Merged-chr4-149187826-9
Merged-chr9-14201080-12	chr9	14200879	14201479	+	0.000	0.000	Merged-chr9-14201080-12
Merged-chr9-38727917-2	chr9	38727729	38728107	+	0.000	0.000	Merged-chr9-38727917-2
Merged-chr8-85854895-1	chr8	85854797	85854995	+	0.000	0.000	Merged-chr8-85854895-1
Merged-chr11-60105698-116	chr11	60104811	60106617	+	0.000	0.000	Merged-chr11-60105698-116
Merged-chr4-150488416-3	chr4	150488237	150488601	+	0.000	0.000	Merged-chr4-150488416-3
Merged-chr1-73966693-8	chr1	73966538	73966860	+	0.000	0.000	Merged-chr1-73966693-8
Merged-chr13-4771617-34	chr13	4771429	4771832	+	0.000	0.000	Merged-chr13-4771617-34
Merged-chr8-69832557-54	chr8	69832302	69832855	+	0.000	0.000	Merged-chr8-69832557-54
Merged-chr12-15980765-1	chr12	15980667	15980865	+	0.000	0.000	Merged-chr12-15980765-1
Merged-chr3-131171323-20	chr3	131170963	131171605	+	0.000	0.000	Merged-chr3-131171323-20
Merged-chr6-99432188-11	chr6	99431984	99432496	+	0.000	0.000	Merged-chr6-99432188-11
Merged-chr12-17694868-27	chr12	17694630	17695228	+	0.000	0.000	Merged-chr12-17694868-27
Merged-chr1-191275783-38	chr1	191275520	191275981	+	0.000	0.000	Merged-chr1-191275783-38
Merged-chr4-116018460-3	chr4	116018312	116018633	+	0.000	0.000	Merged-chr4-116018460-3
Merged-chr15-10426224-1	chr15	10426126	10426324	+	0.000	0.000	Merged-chr15-10426224-1
Merged-chr3-52272680-5	chr3	52272542	52272859	+	0.000	0.000	Merged-chr3-52272680-5
Merged-chr1-179026463-1	chr1	179026365	179026563	+	0.000	0.000	Merged-chr1-179026463-1
Merged-chr17-5975830-101	chr17	5975539	5976191	+	0.000	0.000	Merged-chr17-5975830-101
Merged-chr3-89872416-43	chr3	89872231	89872594	+	0.000	0.000	Merged-chr3-89872416-43
Merged-chr6-85155298-35	chr6	85155083	85155477	+	0.000	0.000	Merged-chr6-85155298-35
Merged-chr5-125178915-93	chr5	125178387	125179706	+	0.000	0.000	Merged-chr5-125178915-93
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr19-24140686-8	chr19	24140389	24140930	+	0.000	0.000	Merged-chr19-24140686-8
Merged-chr3-126609975-57	chr3	126609660	126610291	+	0.000	0.000	Merged-chr3-126609975-57
Merged-chrX-71215140-87	chrX	71214848	71215435	+	0.000	0.000	Merged-chrX-71215140-87
Merged-chr7-122932357-26	chr7	122932164	122932538	+	0.000	0.000	Merged-chr7-122932357-26
Merged-chr9-61380377-10	chr9	61380230	61380579	+	0.000	0.000	Merged-chr9-61380377-10
Merged-chr2-169398588-9	chr2	169398254	169398868	+	0.000	0.000	Merged-chr2-169398588-9
Merged-chr5-34459164-8	chr5	34459040	34459292	+	0.000	0.000	Merged-chr5-34459164-8
Merged-chr16-10744424-15	chr16	10744214	10744639	+	0.000	0.000	Merged-chr16-10744424-15
Merged-chr16-97272459-57	chr16	97272155	97272692	+	0.000	0.000	Merged-chr16-97272459-57
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr10-4346976-29	chr10	4346670	4347242	+	0.000	0.000	Merged-chr10-4346976-29
Merged-chrX-7762712-52	chrX	7762474	7763017	+	0.000	0.000	Merged-chrX-7762712-52
Merged-chr1-181256937-103	chr1	181256444	181257308	+	0.000	0.000	Merged-chr1-181256937-103
Merged-chr13-30166672-75	chr13	30166323	30167136	+	0.000	0.000	Merged-chr13-30166672-75
Merged-chr1-66992986-21	chr1	66992674	66993213	+	0.000	0.000	Merged-chr1-66992986-21
Merged-chr19-34248805-20	chr19	34248568	34249029	+	0.000	0.000	Merged-chr19-34248805-20
Merged-chr9-21031274-105	chr9	21030828	21031661	+	0.000	0.000	Merged-chr9-21031274-105
Merged-chr2-161090344-28	chr2	161090135	161090637	+	0.000	0.000	Merged-chr2-161090344-28
Merged-chr5-136565550-6	chr5	136565276	136565747	+	0.000	0.000	Merged-chr5-136565550-6
Merged-chr5-105244982-37	chr5	105244782	105245286	+	0.000	0.000	Merged-chr5-105244982-37
Merged-chr10-80656566-55	chr10	80656328	80656887	+	0.000	0.000	Merged-chr10-80656566-55
Merged-chr1-189917417-5	chr1	189917242	189917620	+	0.000	0.000	Merged-chr1-189917417-5
Merged-chr3-87616785-1	chr3	87616687	87616885	+	0.000	0.000	Merged-chr3-87616785-1
Merged-chr2-77270925-54	chr2	77270277	77271276	+	0.000	0.000	Merged-chr2-77270925-54
Merged-chr10-80399766-4	chr10	80399631	80399887	+	0.000	0.000	Merged-chr10-80399766-4
Merged-chr14-122807151-20	chr14	122806893	122807415	+	0.000	0.000	Merged-chr14-122807151-20
Merged-chr5-125197452-10	chr5	125197255	125197625	+	0.000	0.000	Merged-chr5-125197452-10
Merged-chr3-87756186-16	chr3	87756020	87756368	+	0.000	0.000	Merged-chr3-87756186-16
Merged-chr10-39370164-124	chr10	39369590	39371093	+	0.000	0.000	Merged-chr10-39370164-124
Merged-chr4-128811652-46	chr4	128811395	128811913	+	0.000	0.000	Merged-chr4-128811652-46
Merged-chr10-121739985-100	chr10	121739625	121740180	+	0.000	0.000	Merged-chr10-121739985-100
Merged-chr16-97357077-45	chr16	97356400	97357662	+	0.000	0.000	Merged-chr16-97357077-45
Merged-chr1-36309720-44	chr1	36309290	36309973	+	0.000	0.000	Merged-chr1-36309720-44
Merged-chr12-15809705-1	chr12	15809607	15809805	+	0.000	0.000	Merged-chr12-15809705-1
Merged-chr12-14151387-9	chr12	14151041	14151748	+	0.000	0.000	Merged-chr12-14151387-9
Merged-chr11-117872185-83	chr11	117871717	117872625	+	0.000	0.000	Merged-chr11-117872185-83
Merged-chr9-62420075-10	chr9	62419935	62420224	+	0.000	0.000	Merged-chr9-62420075-10
Merged-chr9-61370190-7	chr9	61370041	61370329	+	0.000	0.000	Merged-chr9-61370190-7
Merged-chr11-75962033-17	chr11	75961745	75962202	+	0.000	0.000	Merged-chr11-75962033-17
Merged-chr2-170126811-1	chr2	170126713	170126911	+	0.000	0.000	Merged-chr2-170126811-1
Merged-chr7-30321790-4	chr7	30321650	30321924	+	0.000	0.000	Merged-chr7-30321790-4
Merged-chr3-101047810-38	chr3	101047541	101048088	+	0.000	0.000	Merged-chr3-101047810-38
Merged-chr16-91551484-1	chr16	91551386	91551584	+	0.000	0.000	Merged-chr16-91551484-1
Merged-chr3-138743281-13	chr3	138743129	138743439	+	0.000	0.000	Merged-chr3-138743281-13
Merged-chr9-14463327-1	chr9	14463229	14463427	+	0.000	0.000	Merged-chr9-14463327-1
Merged-chr10-130313729-35	chr10	130313443	130314040	+	0.000	0.000	Merged-chr10-130313729-35
Merged-chr4-44160050-19	chr4	44159823	44160251	+	0.000	0.000	Merged-chr4-44160050-19
Merged-chr13-112466287-1	chr13	112466189	112466387	+	0.000	0.000	Merged-chr13-112466287-1
Merged-chr11-21181844-2	chr11	21181715	21181975	+	0.000	0.000	Merged-chr11-21181844-2
Merged-chr4-32351607-40	chr4	32351278	32351914	+	0.000	0.000	Merged-chr4-32351607-40
Merged-chr10-115394911-1	chr10	115394813	115395011	+	0.000	0.000	Merged-chr10-115394911-1
Merged-chr15-76671670-56	chr15	76671407	76671931	+	0.000	0.000	Merged-chr15-76671670-56
Merged-chr13-99992126-1	chr13	99992028	99992226	+	0.000	0.000	Merged-chr13-99992126-1
Merged-chr4-140833040-18	chr4	140832843	140833273	+	0.000	0.000	Merged-chr4-140833040-18
Merged-chr5-144277272-14	chr5	144277053	144277604	+	0.000	0.000	Merged-chr5-144277272-14
Merged-chr1-179184943-3	chr1	179184787	179185097	+	0.000	0.000	Merged-chr1-179184943-3
Merged-chr12-76832803-1	chr12	76832705	76832903	+	0.000	0.000	Merged-chr12-76832803-1
Merged-chr4-33077316-4	chr4	33077187	33077447	+	0.000	0.000	Merged-chr4-33077316-4
Merged-chr5-122614417-50	chr5	122614249	122614659	+	0.000	0.000	Merged-chr5-122614417-50
Merged-chr15-6578239-14	chr15	6578025	6578465	+	0.000	0.000	Merged-chr15-6578239-14
Merged-chr19-5349151-26	chr19	5348889	5349375	+	0.000	0.000	Merged-chr19-5349151-26
Merged-chr2-29694104-1	chr2	29694006	29694204	+	0.000	0.000	Merged-chr2-29694104-1
Merged-chr11-61142505-33	chr11	61142196	61142729	+	0.000	0.000	Merged-chr11-61142505-33
Merged-chr4-134483836-10	chr4	134483619	134484206	+	0.000	0.000	Merged-chr4-134483836-10
Merged-chr17-23610602-43	chr17	23610409	23610789	+	0.000	0.000	Merged-chr17-23610602-43
Merged-chr7-129730909-3	chr7	129730682	129731079	+	0.000	0.000	Merged-chr7-129730909-3
Merged-chr8-111578108-20	chr8	111577913	111578294	+	0.000	0.000	Merged-chr8-111578108-20
Merged-chr7-73584611-15	chr7	73584330	73585004	+	0.000	0.000	Merged-chr7-73584611-15
Merged-chr2-76109876-10	chr2	76109616	76110128	+	0.000	0.000	Merged-chr2-76109876-10
Merged-chr3-84259792-61	chr3	84259481	84260076	+	0.000	0.000	Merged-chr3-84259792-61
Merged-chr16-33769896-51	chr16	33769653	33770097	+	0.000	0.000	Merged-chr16-33769896-51
Merged-chr6-147576548-5	chr6	147576381	147576698	+	0.000	0.000	Merged-chr6-147576548-5
Merged-chr16-35781109-15	chr16	35780931	35781347	+	0.000	0.000	Merged-chr16-35781109-15
Merged-chr4-136602506-88	chr4	136601875	136603009	+	0.000	0.000	Merged-chr4-136602506-88
Merged-chr15-73051397-2	chr15	73051295	73051501	+	0.000	0.000	Merged-chr15-73051397-2
Merged-chr2-6469352-27	chr2	6469063	6469557	+	0.000	0.000	Merged-chr2-6469352-27
Merged-chr14-30273182-14	chr14	30272993	30273390	+	0.000	0.000	Merged-chr14-30273182-14
Merged-chr7-101618490-14	chr7	101618250	101618669	+	0.000	0.000	Merged-chr7-101618490-14
Merged-chr17-35194472-47	chr17	35194234	35194794	+	0.000	0.000	Merged-chr17-35194472-47
Merged-chr3-95669045-44	chr3	95668668	95669450	+	0.000	0.000	Merged-chr3-95669045-44
Merged-chr15-12322339-4	chr15	12322230	12322451	+	0.000	0.000	Merged-chr15-12322339-4
Merged-chr18-79293898-35	chr18	79293683	79294137	+	0.000	0.000	Merged-chr18-79293898-35
Merged-chr12-41097614-20	chr12	41097430	41097876	+	0.000	0.000	Merged-chr12-41097614-20
Merged-chr9-56139301-1	chr9	56139203	56139401	+	0.000	0.000	Merged-chr9-56139301-1
Merged-chr6-98782065-1	chr6	98781967	98782165	+	0.000	0.000	Merged-chr6-98782065-1
Merged-chr8-90869074-1	chr8	90868976	90869174	+	0.000	0.000	Merged-chr8-90869074-1
Merged-chr4-154942654-46	chr4	154942334	154942927	+	0.000	0.000	Merged-chr4-154942654-46
Merged-chr14-61681913-6	chr14	61681698	61682072	+	0.000	0.000	Merged-chr14-61681913-6
Merged-chr1-82900738-32	chr1	82900482	82901059	+	0.000	0.000	Merged-chr1-82900738-32
Merged-chr16-97319688-5	chr16	97319568	97319806	+	0.000	0.000	Merged-chr16-97319688-5
Merged-chr11-6658459-18	chr11	6658313	6658701	+	0.000	0.000	Merged-chr11-6658459-18
Merged-chr17-28801769-11	chr17	28801552	28802100	+	0.000	0.000	Merged-chr17-28801769-11
Merged-chr13-85556934-1	chr13	85556836	85557034	+	0.000	0.000	Merged-chr13-85556934-1
Merged-chr9-25186087-6	chr9	25185914	25186245	+	0.000	0.000	Merged-chr9-25186087-6
Merged-chr11-79141624-10	chr11	79141347	79141755	+	0.000	0.000	Merged-chr11-79141624-10
