#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed
Merged-chr6-134105635-10	chr6	134105288	134106002	+	0.000	0.000	Merged-chr6-134105635-10
Merged-chr11-3188853-10	chr11	3188607	3189017	+	0.000	0.000	Merged-chr11-3188853-10
Merged-chr1-74788116-29	chr1	74787836	74788420	+	0.000	0.000	Merged-chr1-74788116-29
Merged-chr12-108688796-1	chr12	108688698	108688896	+	0.000	0.000	Merged-chr12-108688796-1
Merged-chr12-111165903-22	chr12	111165608	111166238	+	0.000	0.000	Merged-chr12-111165903-22
Merged-chr6-145285137-2	chr6	145285039	145285237	+	0.000	0.000	Merged-chr6-145285137-2
Merged-chr10-120618551-2	chr10	120618374	120618731	+	0.000	0.000	Merged-chr10-120618551-2
Merged-chr11-31675564-2	chr11	31675454	31675677	+	0.000	0.000	Merged-chr11-31675564-2
Merged-chr8-15027827-5	chr8	15027729	15027927	+	0.000	0.000	Merged-chr8-15027827-5
Merged-chr7-80033388-28	chr7	80033103	80033671	+	0.000	0.000	Merged-chr7-80033388-28
Merged-chr11-4336811-40	chr11	4336368	4337250	+	0.000	0.000	Merged-chr11-4336811-40
Merged-chr18-7626086-1	chr18	7625988	7626186	+	0.000	0.000	Merged-chr18-7626086-1
Merged-chr10-108332543-119	chr10	108331827	108333326	+	0.000	0.000	Merged-chr10-108332543-119
Merged-chr4-3810365-16	chr4	3810031	3810594	+	0.000	0.000	Merged-chr4-3810365-16
Merged-chr11-3189769-5	chr11	3189601	3189967	+	0.000	0.000	Merged-chr11-3189769-5
Merged-chr18-24309700-12	chr18	24309479	24309896	+	0.000	0.000	Merged-chr18-24309700-12
Merged-chr6-121063167-18	chr6	121062821	121063384	+	0.000	0.000	Merged-chr6-121063167-18
Merged-chr15-58823489-98	chr15	58823191	58823854	+	0.000	0.000	Merged-chr15-58823489-98
Merged-chr13-42049767-1	chr13	42049669	42049867	+	0.000	0.000	Merged-chr13-42049767-1
Merged-chr16-10725277-18	chr16	10725023	10725504	+	0.000	0.000	Merged-chr16-10725277-18
Merged-chr11-3135502-45	chr11	3135137	3135867	+	0.000	0.000	Merged-chr11-3135502-45
Merged-chr16-32593983-43	chr16	32593764	32594189	+	0.000	0.000	Merged-chr16-32593983-43
Merged-chr4-16163634-149	chr4	16163088	16163961	+	0.000	0.000	Merged-chr4-16163634-149
Merged-chr7-130886495-31	chr7	130886161	130886742	+	0.000	0.000	Merged-chr7-130886495-31
Merged-chr7-19589552-2	chr7	19589438	19589669	+	0.000	0.000	Merged-chr7-19589552-2
Merged-chr3-52369347-12	chr3	52369146	52369583	+	0.000	0.000	Merged-chr3-52369347-12
Merged-chr9-59431826-17	chr9	59431638	59432068	+	0.000	0.000	Merged-chr9-59431826-17
Merged-chr10-117678465-4	chr10	117678277	117678636	+	0.000	0.000	Merged-chr10-117678465-4
Merged-chr9-44721333-48	chr9	44721027	44721683	+	0.000	0.000	Merged-chr9-44721333-48
Merged-chr16-38729848-29	chr16	38729587	38730197	+	0.000	0.000	Merged-chr16-38729848-29
Merged-chr17-15821860-4	chr17	15821747	15821981	+	0.000	0.000	Merged-chr17-15821860-4
Merged-chr6-145267258-1	chr6	145267160	145267358	+	0.000	0.000	Merged-chr6-145267258-1
Merged-chr11-31169541-9	chr11	31169339	31169737	+	0.000	0.000	Merged-chr11-31169541-9
Merged-chr6-71500692-12	chr6	71500444	71500955	+	0.000	0.000	Merged-chr6-71500692-12
Merged-chr2-32396001-113	chr2	32395690	32396320	+	0.000	0.000	Merged-chr2-32396001-113
Merged-chr1-55630357-14	chr1	55630094	55630610	+	0.000	0.000	Merged-chr1-55630357-14
Merged-chr7-27838608-46	chr7	27838322	27838847	+	0.000	0.000	Merged-chr7-27838608-46
Merged-chr1-162547862-1	chr1	162547764	162547962	+	0.000	0.000	Merged-chr1-162547862-1
Merged-chr12-13462144-83	chr12	13461609	13462762	+	0.000	0.000	Merged-chr12-13462144-83
Merged-chr1-39932950-7	chr1	39932677	39933158	+	0.000	0.000	Merged-chr1-39932950-7
Merged-chr1-138449346-9	chr1	138449105	138449557	+	0.000	0.000	Merged-chr1-138449346-9
Merged-chr8-119412895-42	chr8	119412639	119413146	+	0.000	0.000	Merged-chr8-119412895-42
Merged-chr12-73920310-1	chr12	73920212	73920410	+	0.000	0.000	Merged-chr12-73920310-1
Merged-chr14-103349911-85	chr14	103349507	103350081	+	0.000	0.000	Merged-chr14-103349911-85
Merged-chr18-53926957-22	chr18	53926670	53927163	+	0.000	0.000	Merged-chr18-53926957-22
Merged-chr14-121919870-3	chr14	121919718	121920003	+	0.000	0.000	Merged-chr14-121919870-3
Merged-chr7-73541621-62	chr7	73541016	73541883	+	0.000	0.000	Merged-chr7-73541621-62
Merged-chr2-62382784-7	chr2	62382642	62382909	+	0.000	0.000	Merged-chr2-62382784-7
Merged-chr10-94913400-13	chr10	94913165	94913693	+	0.000	0.000	Merged-chr10-94913400-13
Merged-chr4-3827081-20	chr4	3826788	3827402	+	0.000	0.000	Merged-chr4-3827081-20
Merged-chr9-42109916-3	chr9	42109809	42110033	+	0.000	0.000	Merged-chr9-42109916-3
Merged-chr3-88493035-35	chr3	88492832	88493251	+	0.000	0.000	Merged-chr3-88493035-35
Merged-chr6-67445989-1	chr6	67445891	67446089	+	0.000	0.000	Merged-chr6-67445989-1
Merged-chr1-20933660-26	chr1	20933403	20933843	+	0.000	0.000	Merged-chr1-20933660-26
Merged-chr10-59952771-1	chr10	59952673	59952871	+	0.000	0.000	Merged-chr10-59952771-1
Merged-chr8-60993240-112	chr8	60992949	60993444	+	0.000	0.000	Merged-chr8-60993240-112
Merged-chr19-46039779-63	chr19	46039384	46040070	+	0.000	0.000	Merged-chr19-46039779-63
Merged-chr10-128625480-1	chr10	128625382	128625580	+	0.000	0.000	Merged-chr10-128625480-1
Merged-chr4-16102324-55	chr4	16102001	16102599	+	0.000	0.000	Merged-chr4-16102324-55
Merged-chr17-84188018-120	chr17	84187616	84188337	+	0.000	0.000	Merged-chr17-84188018-120
Merged-chr16-70314268-76	chr16	70314066	70314536	+	0.000	0.000	Merged-chr16-70314268-76
Merged-chr2-172966680-14	chr2	172966496	172966850	+	0.000	0.000	Merged-chr2-172966680-14
Merged-chr14-31402926-2	chr14	31402812	31403043	+	0.000	0.000	Merged-chr14-31402926-2
Merged-chr19-30113626-34	chr19	30113338	30113858	+	0.000	0.000	Merged-chr19-30113626-34
Merged-chr6-144357246-11	chr6	144357075	144357533	+	0.000	0.000	Merged-chr6-144357246-11
Merged-chr1-173412047-19	chr1	173411896	173412298	+	0.000	0.000	Merged-chr1-173412047-19
Merged-chr19-6871660-23	chr19	6871325	6872046	+	0.000	0.000	Merged-chr19-6871660-23
Merged-chr10-120552975-34	chr10	120552610	120553461	+	0.000	0.000	Merged-chr10-120552975-34
Merged-chr16-90330577-4	chr16	90330448	90330704	+	0.000	0.000	Merged-chr16-90330577-4
Merged-chr1-93754065-3	chr1	93753952	93754196	+	0.000	0.000	Merged-chr1-93754065-3
Merged-chr12-69093362-15	chr12	69093203	69093563	+	0.000	0.000	Merged-chr12-69093362-15
Merged-chr3-126589665-27	chr3	126589471	126589850	+	0.000	0.000	Merged-chr3-126589665-27
Merged-chr9-62374764-11	chr9	62374553	62375040	+	0.000	0.000	Merged-chr9-62374764-11
Merged-chr9-62359748-5	chr9	62359431	62360060	+	0.000	0.000	Merged-chr9-62359748-5
Merged-chr11-54952725-3	chr11	54952611	54952846	+	0.000	0.000	Merged-chr11-54952725-3
Merged-chr7-80026692-85	chr7	80026118	80027456	+	0.000	0.000	Merged-chr7-80026692-85
Merged-chr15-100058174-10	chr15	100058010	100058406	+	0.000	0.000	Merged-chr15-100058174-10
Merged-chr9-62363126-1	chr9	62363028	62363226	+	0.000	0.000	Merged-chr9-62363126-1
Merged-chr11-116418803-35	chr11	116418330	116419148	+	0.000	0.000	Merged-chr11-116418803-35
Merged-chr18-53950804-1	chr18	53950706	53950904	+	0.000	0.000	Merged-chr18-53950804-1
Merged-chr9-40479469-25	chr9	40479205	40479781	+	0.000	0.000	Merged-chr9-40479469-25
Merged-chr12-52504676-5	chr12	52504523	52504829	+	0.000	0.000	Merged-chr12-52504676-5
Merged-chr15-59010782-34	chr15	59010576	59010994	+	0.000	0.000	Merged-chr15-59010782-34
Merged-chr1-138626503-4	chr1	138626388	138626618	+	0.000	0.000	Merged-chr1-138626503-4
Merged-chr4-63846137-4	chr4	63845934	63846352	+	0.000	0.000	Merged-chr4-63846137-4
Merged-chr12-4082819-61	chr12	4082613	4083001	+	0.000	0.000	Merged-chr12-4082819-61
Merged-chr1-93736181-6	chr1	93735966	93736395	+	0.000	0.000	Merged-chr1-93736181-6
Merged-chr2-120501866-2	chr2	120501745	120501990	+	0.000	0.000	Merged-chr2-120501866-2
Merged-chr1-92911501-3	chr1	92911403	92911601	+	0.000	0.000	Merged-chr1-92911501-3
Merged-chr8-84592202-17	chr8	84591932	84592444	+	0.000	0.000	Merged-chr8-84592202-17
Merged-chr15-62043886-41	chr15	62043619	62044186	+	0.000	0.000	Merged-chr15-62043886-41
Merged-chr12-26469581-102	chr12	26469269	26469878	+	0.000	0.000	Merged-chr12-26469581-102
Merged-chr19-16777761-4	chr19	16777648	16777887	+	0.000	0.000	Merged-chr19-16777761-4
Merged-chr18-12305591-61	chr18	12305320	12305834	+	0.000	0.000	Merged-chr18-12305591-61
Merged-chr1-138620045-4	chr1	138619944	138620149	+	0.000	0.000	Merged-chr1-138620045-4
Merged-chr1-38557840-50	chr1	38557525	38558055	+	0.000	0.000	Merged-chr1-38557840-50
Merged-chr15-100079310-5	chr15	100079140	100079459	+	0.000	0.000	Merged-chr15-100079310-5
Merged-chr1-182358310-43	chr1	182358132	182358555	+	0.000	0.000	Merged-chr1-182358310-43
Merged-chr2-77341563-2	chr2	77341465	77341663	+	0.000	0.000	Merged-chr2-77341563-2
Merged-chr6-145306882-40	chr6	145306606	145307084	+	0.000	0.000	Merged-chr6-145306882-40
Merged-chr16-94254694-8	chr16	94254526	94254910	+	0.000	0.000	Merged-chr16-94254694-8
Merged-chr2-16132407-2	chr2	16132280	16132536	+	0.000	0.000	Merged-chr2-16132407-2
Merged-chr10-118813922-11	chr10	118813662	118814186	+	0.000	0.000	Merged-chr10-118813922-11
Merged-chr18-60624660-132	chr18	60624019	60625007	+	0.000	0.000	Merged-chr18-60624660-132
Merged-chr2-16645000-2	chr2	16644850	16645152	+	0.000	0.000	Merged-chr2-16645000-2
Merged-chr9-94946219-1	chr9	94946121	94946319	+	0.000	0.000	Merged-chr9-94946219-1
Merged-chr2-4367918-1	chr2	4367820	4368018	+	0.000	0.000	Merged-chr2-4367918-1
Merged-chr15-59541132-33	chr15	59540900	59541365	+	0.000	0.000	Merged-chr15-59541132-33
Merged-chr3-89764414-10	chr3	89764251	89764622	+	0.000	0.000	Merged-chr3-89764414-10
Merged-chr12-69446107-1	chr12	69446009	69446207	+	0.000	0.000	Merged-chr12-69446107-1
Merged-chr15-59669905-17	chr15	59669647	59670109	+	0.000	0.000	Merged-chr15-59669905-17
Merged-chr18-58662097-1	chr18	58661999	58662197	+	0.000	0.000	Merged-chr18-58662097-1
Merged-chr15-62091960-25	chr15	62091670	62092177	+	0.000	0.000	Merged-chr15-62091960-25
Merged-chr18-7702213-14	chr18	7702040	7702431	+	0.000	0.000	Merged-chr18-7702213-14
Merged-chr5-25760075-72	chr5	25759818	25760307	+	0.000	0.000	Merged-chr5-25760075-72
Merged-chr6-121017523-33	chr6	121017276	121017785	+	0.000	0.000	Merged-chr6-121017523-33
Merged-chr8-14970919-21	chr8	14970712	14971129	+	0.000	0.000	Merged-chr8-14970919-21
Merged-chr8-93964861-1	chr8	93964763	93964961	+	0.000	0.000	Merged-chr8-93964861-1
Merged-chr4-136570246-39	chr4	136570054	136570518	+	0.000	0.000	Merged-chr4-136570246-39
Merged-chr14-31414405-2	chr14	31414291	31414521	+	0.000	0.000	Merged-chr14-31414405-2
Merged-chr14-78448544-66	chr14	78447969	78449199	+	0.000	0.000	Merged-chr14-78448544-66
Merged-chr3-129830015-1	chr3	129829917	129830115	+	0.000	0.000	Merged-chr3-129830015-1
Merged-chr6-17922978-27	chr6	17922487	17923492	+	0.000	0.000	Merged-chr6-17922978-27
Merged-chr6-134124552-10	chr6	134124412	134124715	+	0.000	0.000	Merged-chr6-134124552-10
Merged-chrX-7879904-24	chrX	7879775	7880099	+	0.000	0.000	Merged-chrX-7879904-24
Merged-chr11-86966968-18	chr11	86966725	86967197	+	0.000	0.000	Merged-chr11-86966968-18
Merged-chr2-16366300-47	chr2	16365660	16366843	+	0.000	0.000	Merged-chr2-16366300-47
Merged-chr14-105177397-2	chr14	105177286	105177511	+	0.000	0.000	Merged-chr14-105177397-2
Merged-chr14-122754701-5	chr14	122754509	122754845	+	0.000	0.000	Merged-chr14-122754701-5
Merged-chr19-6987424-44	chr19	6987120	6987720	+	0.000	0.000	Merged-chr19-6987424-44
Merged-chr4-109476466-95	chr4	109475934	109476924	+	0.000	0.000	Merged-chr4-109476466-95
Merged-chr4-126989708-1	chr4	126989610	126989808	+	0.000	0.000	Merged-chr4-126989708-1
Merged-chr17-15830979-29	chr17	15830754	15831290	+	0.000	0.000	Merged-chr17-15830979-29
Merged-chr8-122304236-12	chr8	122304048	122304413	+	0.000	0.000	Merged-chr8-122304236-12
Merged-chr9-40348946-9	chr9	40348812	40349102	+	0.000	0.000	Merged-chr9-40348946-9
Merged-chr13-117311730-29	chr13	117311509	117311965	+	0.000	0.000	Merged-chr13-117311730-29
Merged-chr13-100668638-1	chr13	100668540	100668738	+	0.000	0.000	Merged-chr13-100668638-1
Merged-chr1-71557349-80	chr1	71557062	71557597	+	0.000	0.000	Merged-chr1-71557349-80
Merged-chr19-46349025-47	chr19	46348711	46349407	+	0.000	0.000	Merged-chr19-46349025-47
Merged-chr3-122245768-82	chr3	122245379	122245972	+	0.000	0.000	Merged-chr3-122245768-82
Merged-chr16-32609526-2	chr16	32609420	32609634	+	0.000	0.000	Merged-chr16-32609526-2
Merged-chr6-48086485-91	chr6	48086204	48086845	+	0.000	0.000	Merged-chr6-48086485-91
Merged-chr15-62139075-28	chr15	62138853	62139406	+	0.000	0.000	Merged-chr15-62139075-28
Merged-chr11-109363627-2	chr11	109363521	109363735	+	0.000	0.000	Merged-chr11-109363627-2
Merged-chr5-24100850-85	chr5	24100320	24101607	+	0.000	0.000	Merged-chr5-24100850-85
Merged-chr11-106098746-2	chr11	106098640	106098855	+	0.000	0.000	Merged-chr11-106098746-2
Merged-chr7-73517689-25	chr7	73517469	73517970	+	0.000	0.000	Merged-chr7-73517689-25
Merged-chr4-34429163-2	chr4	34429030	34429299	+	0.000	0.000	Merged-chr4-34429163-2
Merged-chr16-90331129-56	chr16	90330730	90331412	+	0.000	0.000	Merged-chr16-90331129-56
Merged-chr11-3161151-10	chr11	3160766	3161613	+	0.000	0.000	Merged-chr11-3161151-10
Merged-chr6-144211213-1	chr6	144211115	144211313	+	0.000	0.000	Merged-chr6-144211213-1
Merged-chr7-48790260-2	chr7	48790117	48790406	+	0.000	0.000	Merged-chr7-48790260-2
Merged-chr18-60643731-20	chr18	60643478	60644066	+	0.000	0.000	Merged-chr18-60643731-20
Merged-chr7-73520500-1	chr7	73520402	73520600	+	0.000	0.000	Merged-chr7-73520500-1
Merged-chr11-49203524-131	chr11	49203046	49203867	+	0.000	0.000	Merged-chr11-49203524-131
Merged-chr13-51964460-43	chr13	51964189	51964772	+	0.000	0.000	Merged-chr13-51964460-43
Merged-chr10-94116374-33	chr10	94116183	94116599	+	0.000	0.000	Merged-chr10-94116374-33
Merged-chr17-80809546-29	chr17	80809174	80810166	+	0.000	0.000	Merged-chr17-80809546-29
Merged-chr9-92230091-1	chr9	92229993	92230191	+	0.000	0.000	Merged-chr9-92230091-1
Merged-chr13-42077893-29	chr13	42077555	42078241	+	0.000	0.000	Merged-chr13-42077893-29
Merged-chr4-11147279-100	chr4	11146892	11148069	+	0.000	0.000	Merged-chr4-11147279-100
Merged-chr5-105849504-21	chr5	105849294	105849712	+	0.000	0.000	Merged-chr5-105849504-21
Merged-chr11-116369880-5	chr11	116369741	116370034	+	0.000	0.000	Merged-chr11-116369880-5
Merged-chr2-77341964-71	chr2	77341712	77342268	+	0.000	0.000	Merged-chr2-77341964-71
Merged-chr9-71897482-11	chr9	71897274	71897721	+	0.000	0.000	Merged-chr9-71897482-11
Merged-chr9-53806903-27	chr9	53806647	53807133	+	0.000	0.000	Merged-chr9-53806903-27
Merged-chr1-55404660-10	chr1	55404516	55404799	+	0.000	0.000	Merged-chr1-55404660-10
Merged-chr1-33757596-76	chr1	33757240	33758064	+	0.000	0.000	Merged-chr1-33757596-76
Merged-chr15-59009632-21	chr15	59009406	59009879	+	0.000	0.000	Merged-chr15-59009632-21
Merged-chr17-7889151-33	chr17	7888944	7889354	+	0.000	0.000	Merged-chr17-7889151-33
Merged-chr8-84042508-77	chr8	84042179	84042803	+	0.000	0.000	Merged-chr8-84042508-77
Merged-chr11-109376797-1	chr11	109376699	109376897	+	0.000	0.000	Merged-chr11-109376797-1
Merged-chr5-148502720-1	chr5	148502622	148502820	+	0.000	0.000	Merged-chr5-148502720-1
Merged-chr11-48869630-21	chr11	48869357	48869914	+	0.000	0.000	Merged-chr11-48869630-21
Merged-chr2-4559721-92	chr2	4559424	4559955	+	0.000	0.000	Merged-chr2-4559721-92
Merged-chr7-73556999-21	chr7	73556792	73557345	+	0.000	0.000	Merged-chr7-73556999-21
Merged-chr10-120587419-34	chr10	120587023	120587727	+	0.000	0.000	Merged-chr10-120587419-34
Merged-chr15-77956720-50	chr15	77956310	77957015	+	0.000	0.000	Merged-chr15-77956720-50
Merged-chr8-83972805-51	chr8	83972575	83973164	+	0.000	0.000	Merged-chr8-83972805-51
Merged-chr9-123366861-57	chr9	123366514	123367180	+	0.000	0.000	Merged-chr9-123366861-57
Merged-chr15-100605074-53	chr15	100604854	100605333	+	0.000	0.000	Merged-chr15-100605074-53
Merged-chr10-111298614-58	chr10	111298323	111298855	+	0.000	0.000	Merged-chr10-111298614-58
Merged-chr8-15018606-116	chr8	15018282	15018908	+	0.000	0.000	Merged-chr8-15018606-116
Merged-chr12-116048086-1	chr12	116047988	116048186	+	0.000	0.000	Merged-chr12-116048086-1
Merged-chr1-173419359-58	chr1	173418941	173420153	+	0.000	0.000	Merged-chr1-173419359-58
Merged-chr11-79122776-32	chr11	79122535	79123037	+	0.000	0.000	Merged-chr11-79122776-32
Merged-chr7-123188758-28	chr7	123188461	123189016	+	0.000	0.000	Merged-chr7-123188758-28
Merged-chr9-40397282-21	chr9	40397084	40397529	+	0.000	0.000	Merged-chr9-40397282-21
Merged-chr6-67531589-83	chr6	67531090	67532212	+	0.000	0.000	Merged-chr6-67531589-83
Merged-chr5-75660966-11	chr5	75660626	75661224	+	0.000	0.000	Merged-chr5-75660966-11
Merged-chr4-53178899-1	chr4	53178801	53178999	+	0.000	0.000	Merged-chr4-53178899-1
Merged-chr9-106476167-24	chr9	106475968	106476422	+	0.000	0.000	Merged-chr9-106476167-24
Merged-chr15-86034958-2	chr15	86034855	86035063	+	0.000	0.000	Merged-chr15-86034958-2
Merged-chr9-53381884-4	chr9	53381776	53382002	+	0.000	0.000	Merged-chr9-53381884-4
Merged-chr19-55099405-76	chr19	55099143	55099730	+	0.000	0.000	Merged-chr19-55099405-76
Merged-chr2-77268727-1	chr2	77268629	77268827	+	0.000	0.000	Merged-chr2-77268727-1
Merged-chr3-123507026-25	chr3	123506861	123507236	+	0.000	0.000	Merged-chr3-123507026-25
Merged-chr8-61448981-17	chr8	61448720	61449332	+	0.000	0.000	Merged-chr8-61448981-17
Merged-chr8-79491545-5	chr8	79491338	79491759	+	0.000	0.000	Merged-chr8-79491545-5
Merged-chr2-68350885-39	chr2	68350610	68351172	+	0.000	0.000	Merged-chr2-68350885-39
Merged-chr14-31401139-16	chr14	31400734	31401351	+	0.000	0.000	Merged-chr14-31401139-16
Merged-chr14-78447306-2	chr14	78447195	78447420	+	0.000	0.000	Merged-chr14-78447306-2
Merged-chr10-94991940-58	chr10	94991484	94992502	+	0.000	0.000	Merged-chr10-94991940-58
Merged-chr1-55431669-3	chr1	55431552	55431785	+	0.000	0.000	Merged-chr1-55431669-3
Merged-chr8-94005321-6	chr8	94005163	94005471	+	0.000	0.000	Merged-chr8-94005321-6
Merged-chr2-21261749-29	chr2	21261474	21262022	+	0.000	0.000	Merged-chr2-21261749-29
Merged-chr17-8210146-46	chr17	8209555	8210477	+	0.000	0.000	Merged-chr17-8210146-46
Merged-chr11-4594631-84	chr11	4594334	4595080	+	0.000	0.000	Merged-chr11-4594631-84
Merged-chr19-44069600-84	chr19	44069373	44070014	+	0.000	0.000	Merged-chr19-44069600-84
Merged-chr13-117217133-3	chr13	117217035	117217233	+	0.000	0.000	Merged-chr13-117217133-3
Merged-chr10-82083415-54	chr10	82083118	82083630	+	0.000	0.000	Merged-chr10-82083415-54
Merged-chr2-21187692-27	chr2	21187473	21187971	+	0.000	0.000	Merged-chr2-21187692-27
Merged-chr2-25403357-1	chr2	25403259	25403457	+	0.000	0.000	Merged-chr2-25403357-1
Merged-chr12-52504054-125	chr12	52503642	52504327	+	0.000	0.000	Merged-chr12-52504054-125
Merged-chr15-59525009-64	chr15	59524650	59525425	+	0.000	0.000	Merged-chr15-59525009-64
Merged-chr7-24461373-2	chr7	24461200	24461549	+	0.000	0.000	Merged-chr7-24461373-2
Merged-chr2-16356419-87	chr2	16356130	16357034	+	0.000	0.000	Merged-chr2-16356419-87
Merged-chr5-105738785-9	chr5	105738591	105738950	+	0.000	0.000	Merged-chr5-105738785-9
Merged-chr7-35745412-12	chr7	35745211	35745583	+	0.000	0.000	Merged-chr7-35745412-12
Merged-chr8-121907371-25	chr8	121907104	121907539	+	0.000	0.000	Merged-chr8-121907371-25
Merged-chr4-32248517-28	chr4	32248290	32248744	+	0.000	0.000	Merged-chr4-32248517-28
Merged-chr5-3968600-20	chr5	3968440	3968777	+	0.000	0.000	Merged-chr5-3968600-20
Merged-chr8-126616963-7	chr8	126616793	126617127	+	0.000	0.000	Merged-chr8-126616963-7
Merged-chr14-8006109-16	chr14	8006007	8006214	+	0.000	0.000	Merged-chr14-8006109-16
Merged-chr1-39969267-1	chr1	39969169	39969367	+	0.000	0.000	Merged-chr1-39969267-1
Merged-chr5-148500750-2	chr5	148500618	148500884	+	0.000	0.000	Merged-chr5-148500750-2
Merged-chr16-96032531-16	chr16	96032369	96032742	+	0.000	0.000	Merged-chr16-96032531-16
Merged-chr14-118674530-2	chr14	118674360	118674703	+	0.000	0.000	Merged-chr14-118674530-2
Merged-chr17-15705422-157	chr17	15705200	15705777	+	0.000	0.000	Merged-chr17-15705422-157
Merged-chr17-83352001-13	chr17	83351665	83352271	+	0.000	0.000	Merged-chr17-83352001-13
Merged-chr10-127586318-36	chr10	127586112	127586574	+	0.000	0.000	Merged-chr10-127586318-36
Merged-chr18-53903857-61	chr18	53903565	53904140	+	0.000	0.000	Merged-chr18-53903857-61
Merged-chr1-74791717-28	chr1	74791432	74792001	+	0.000	0.000	Merged-chr1-74791717-28
Merged-chr18-58659729-92	chr18	58659359	58660097	+	0.000	0.000	Merged-chr18-58659729-92
Merged-chr9-114496634-56	chr9	114496404	114497000	+	0.000	0.000	Merged-chr9-114496634-56
Merged-chr15-59645339-1	chr15	59645241	59645439	+	0.000	0.000	Merged-chr15-59645339-1
Merged-chr10-130340277-13	chr10	130340146	130340410	+	0.000	0.000	Merged-chr10-130340277-13
Merged-chr9-123377036-7	chr9	123376867	123377190	+	0.000	0.000	Merged-chr9-123377036-7
Merged-chr5-148554281-1	chr5	148554183	148554381	+	0.000	0.000	Merged-chr5-148554281-1
Merged-chr3-95666288-23	chr3	95666115	95666480	+	0.000	0.000	Merged-chr3-95666288-23
Merged-chr11-70595762-18	chr11	70595526	70596042	+	0.000	0.000	Merged-chr11-70595762-18
Merged-chr12-112947526-11	chr12	112947366	112947697	+	0.000	0.000	Merged-chr12-112947526-11
Merged-chr4-33261624-24	chr4	33261415	33261847	+	0.000	0.000	Merged-chr4-33261624-24
Merged-chr3-126836069-3	chr3	126835923	126836203	+	0.000	0.000	Merged-chr3-126836069-3
Merged-chr4-32365422-5	chr4	32365280	32365548	+	0.000	0.000	Merged-chr4-32365422-5
Merged-chr7-19628983-103	chr7	19628594	19629662	+	0.000	0.000	Merged-chr7-19628983-103
Merged-chr1-189991261-1	chr1	189991163	189991361	+	0.000	0.000	Merged-chr1-189991261-1
Merged-chr9-92499924-26	chr9	92499720	92500182	+	0.000	0.000	Merged-chr9-92499924-26
Merged-chr1-39281232-20	chr1	39280937	39281437	+	0.000	0.000	Merged-chr1-39281232-20
Merged-chr4-32291008-1	chr4	32290910	32291108	+	0.000	0.000	Merged-chr4-32291008-1
Merged-chr17-15829818-1	chr17	15829720	15829918	+	0.000	0.000	Merged-chr17-15829818-1
Merged-chr4-136140503-4	chr4	136140323	136140669	+	0.000	0.000	Merged-chr4-136140503-4
Merged-chr1-74800679-42	chr1	74800337	74800898	+	0.000	0.000	Merged-chr1-74800679-42
Merged-chr6-144028545-1	chr6	144028447	144028645	+	0.000	0.000	Merged-chr6-144028545-1
Merged-chr19-46045244-64	chr19	46044978	46045710	+	0.000	0.000	Merged-chr19-46045244-64
Merged-chr12-73875329-23	chr12	73875156	73875546	+	0.000	0.000	Merged-chr12-73875329-23
Merged-chr16-24093103-28	chr16	24092714	24093434	+	0.000	0.000	Merged-chr16-24093103-28
Merged-chrX-137050270-1	chrX	137050172	137050370	+	0.000	0.000	Merged-chrX-137050270-1
Merged-chr4-128711747-56	chr4	128711507	128712055	+	0.000	0.000	Merged-chr4-128711747-56
Merged-chr5-105844496-5	chr5	105844370	105844630	+	0.000	0.000	Merged-chr5-105844496-5
Merged-chr7-4866291-57	chr7	4865939	4866647	+	0.000	0.000	Merged-chr7-4866291-57
Merged-chr18-35540154-12	chr18	35539949	35540323	+	0.000	0.000	Merged-chr18-35540154-12
Merged-chr13-42113906-29	chr13	42113690	42114113	+	0.000	0.000	Merged-chr13-42113906-29
Merged-chr10-42934777-29	chr10	42934542	42935051	+	0.000	0.000	Merged-chr10-42934777-29
Merged-chr9-75312203-6	chr9	75312017	75312396	+	0.000	0.000	Merged-chr9-75312203-6
Merged-chr1-127425317-19	chr1	127425147	127425615	+	0.000	0.000	Merged-chr1-127425317-19
Merged-chr4-32363760-31	chr4	32363533	32363997	+	0.000	0.000	Merged-chr4-32363760-31
Merged-chr1-106712431-51	chr1	106712110	106712685	+	0.000	0.000	Merged-chr1-106712431-51
Merged-chr12-117680346-17	chr12	117679943	117680860	+	0.000	0.000	Merged-chr12-117680346-17
Merged-chr11-106672045-1	chr11	106671947	106672145	+	0.000	0.000	Merged-chr11-106672045-1
Merged-chr14-121554013-8	chr14	121553811	121554170	+	0.000	0.000	Merged-chr14-121554013-8
Merged-chr7-19320017-68	chr7	19319794	19320302	+	0.000	0.000	Merged-chr7-19320017-68
Merged-chr6-89421125-1	chr6	89421027	89421225	+	0.000	0.000	Merged-chr6-89421125-1
Merged-chr7-123124198-62	chr7	123123903	123124569	+	0.000	0.000	Merged-chr7-123124198-62
Merged-chr1-127205683-118	chr1	127204916	127206601	+	0.000	0.000	Merged-chr1-127205683-118
Merged-chr9-40994306-17	chr9	40994072	40994538	+	0.000	0.000	Merged-chr9-40994306-17
