#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_Naive.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_Naive.up.bed
Merged-chr1-156107572-8	chr1	156107405	156107740	+	0.000	0.000	Merged-chr1-156107572-8
Merged-chr9-89885910-25	chr9	89885678	89886172	+	0.000	0.000	Merged-chr9-89885910-25
Merged-chr13-112289570-28	chr13	112289336	112289906	+	0.000	0.000	Merged-chr13-112289570-28
Merged-chr7-64101971-35	chr7	64101649	64102224	+	0.000	0.000	Merged-chr7-64101971-35
Merged-chr19-34527201-67	chr19	34526837	34527638	+	0.000	0.000	Merged-chr19-34527201-67
Merged-chr18-54970177-21	chr18	54969959	54970367	+	0.000	0.000	Merged-chr18-54970177-21
Merged-chr5-105636927-69	chr5	105636694	105637196	+	0.000	0.000	Merged-chr5-105636927-69
Merged-chr14-57424023-80	chr14	57423776	57424266	+	0.000	0.000	Merged-chr14-57424023-80
Merged-chr13-90931322-30	chr13	90930809	90931618	+	0.000	0.000	Merged-chr13-90931322-30
Merged-chr8-126693986-5	chr8	126693780	126694201	+	0.000	0.000	Merged-chr8-126693986-5
Merged-chr5-103443130-4	chr5	103443016	103443242	+	0.000	0.000	Merged-chr5-103443130-4
Merged-chr1-39576189-3	chr1	39576060	39576307	+	0.000	0.000	Merged-chr1-39576189-3
Merged-chr8-111573415-1	chr8	111573317	111573515	+	0.000	0.000	Merged-chr8-111573415-1
Merged-chr18-54940674-40	chr18	54940432	54940952	+	0.000	0.000	Merged-chr18-54940674-40
Merged-chr7-24617959-10	chr7	24617787	24618104	+	0.000	0.000	Merged-chr7-24617959-10
Merged-chr5-122645730-91	chr5	122645129	122646469	+	0.000	0.000	Merged-chr5-122645730-91
Merged-chr5-148489625-52	chr5	148489264	148489849	+	0.000	0.000	Merged-chr5-148489625-52
Merged-chr5-3606104-9	chr5	3605910	3606289	+	0.000	0.000	Merged-chr5-3606104-9
Merged-chr19-32147779-18	chr19	32147599	32147998	+	0.000	0.000	Merged-chr19-32147779-18
Merged-chr16-91374174-40	chr16	91373774	91374534	+	0.000	0.000	Merged-chr16-91374174-40
Merged-chr4-134734669-83	chr4	134734465	134734901	+	0.000	0.000	Merged-chr4-134734669-83
Merged-chr3-127817402-1	chr3	127817304	127817502	+	0.000	0.000	Merged-chr3-127817402-1
Merged-chr11-84829158-56	chr11	84828852	84829486	+	0.000	0.000	Merged-chr11-84829158-56
Merged-chr11-80183866-67	chr11	80183595	80184133	+	0.000	0.000	Merged-chr11-80183866-67
Merged-chr16-8472129-3	chr16	8471966	8472294	+	0.000	0.000	Merged-chr16-8472129-3
Merged-chr8-90877142-94	chr8	90876822	90877649	+	0.000	0.000	Merged-chr8-90877142-94
Merged-chr17-46986785-4	chr17	46986659	46986908	+	0.000	0.000	Merged-chr17-46986785-4
Merged-chr15-53399783-1	chr15	53399685	53399883	+	0.000	0.000	Merged-chr15-53399783-1
Merged-chr11-52098997-87	chr11	52098416	52099471	+	0.000	0.000	Merged-chr11-52098997-87
Merged-chr12-85704920-2	chr12	85704822	85705020	+	0.000	0.000	Merged-chr12-85704920-2
Merged-chr1-153645501-10	chr1	153645341	153645640	+	0.000	0.000	Merged-chr1-153645501-10
Merged-chr15-97964061-82	chr15	97963772	97964433	+	0.000	0.000	Merged-chr15-97964061-82
Merged-chr14-61736949-84	chr14	61736458	61737332	+	0.000	0.000	Merged-chr14-61736949-84
Merged-chr14-52338882-26	chr14	52338641	52339120	+	0.000	0.000	Merged-chr14-52338882-26
Merged-chr5-120505593-25	chr5	120505352	120505863	+	0.000	0.000	Merged-chr5-120505593-25
Merged-chr5-114444156-63	chr5	114443900	114444379	+	0.000	0.000	Merged-chr5-114444156-63
Merged-chr8-71381982-56	chr8	71381762	71382424	+	0.000	0.000	Merged-chr8-71381982-56
Merged-chr11-113176364-3	chr11	113176195	113176519	+	0.000	0.000	Merged-chr11-113176364-3
Merged-chr19-12479491-16	chr19	12479344	12479676	+	0.000	0.000	Merged-chr19-12479491-16
Merged-chr8-83973520-1	chr8	83973422	83973620	+	0.000	0.000	Merged-chr8-83973520-1
Merged-chr2-91962990-14	chr2	91962766	91963279	+	0.000	0.000	Merged-chr2-91962990-14
Merged-chr8-91381957-7	chr8	91381770	91382166	+	0.000	0.000	Merged-chr8-91381957-7
Merged-chr10-60161046-15	chr10	60160817	60161364	+	0.000	0.000	Merged-chr10-60161046-15
Merged-chr12-105684881-151	chr12	105684561	105685414	+	0.000	0.000	Merged-chr12-105684881-151
Merged-chr11-94243595-44	chr11	94243069	94243964	+	0.000	0.000	Merged-chr11-94243595-44
Merged-chr2-126252361-10	chr2	126252168	126252559	+	0.000	0.000	Merged-chr2-126252361-10
Merged-chr8-126551138-20	chr8	126550949	126551363	+	0.000	0.000	Merged-chr8-126551138-20
Merged-chr14-70069327-2	chr14	70069229	70069427	+	0.000	0.000	Merged-chr14-70069327-2
Merged-chr16-33691596-37	chr16	33691431	33691782	+	0.000	0.000	Merged-chr16-33691596-37
Merged-chr5-137171021-10	chr5	137170836	137171218	+	0.000	0.000	Merged-chr5-137171021-10
Merged-chr11-59850058-1	chr11	59849960	59850158	+	0.000	0.000	Merged-chr11-59850058-1
Merged-chr11-115153968-54	chr11	115153757	115154260	+	0.000	0.000	Merged-chr11-115153968-54
Merged-chr10-17656067-21	chr10	17655660	17656585	+	0.000	0.000	Merged-chr10-17656067-21
Merged-chr12-24597937-3	chr12	24597834	24598046	+	0.000	0.000	Merged-chr12-24597937-3
Merged-chr1-128824512-22	chr1	128824320	128824842	+	0.000	0.000	Merged-chr1-128824512-22
Merged-chr15-102246016-1	chr15	102245918	102246116	+	0.000	0.000	Merged-chr15-102246016-1
Merged-chr7-25120558-69	chr7	25119705	25121131	+	0.000	0.000	Merged-chr7-25120558-69
Merged-chr1-192742211-3	chr1	192742081	192742332	+	0.000	0.000	Merged-chr1-192742211-3
Merged-chr7-127244446-56	chr7	127244240	127244722	+	0.000	0.000	Merged-chr7-127244446-56
Merged-chrX-7841668-98	chrX	7841406	7841994	+	0.000	0.000	Merged-chrX-7841668-98
Merged-chr2-29252821-93	chr2	29252194	29253429	+	0.000	0.000	Merged-chr2-29252821-93
Merged-chr10-13034992-1	chr10	13034894	13035092	+	0.000	0.000	Merged-chr10-13034992-1
Merged-chr10-67100974-5	chr10	67100866	67101083	+	0.000	0.000	Merged-chr10-67100974-5
Merged-chr6-37370841-45	chr6	37370576	37371195	+	0.000	0.000	Merged-chr6-37370841-45
Merged-chr15-86059435-1	chr15	86059337	86059535	+	0.000	0.000	Merged-chr15-86059435-1
Merged-chr6-128808713-29	chr6	128808548	128808902	+	0.000	0.000	Merged-chr6-128808713-29
Merged-chr11-4339426-10	chr11	4339178	4339775	+	0.000	0.000	Merged-chr11-4339426-10
Merged-chr7-143685833-51	chr7	143685614	143686194	+	0.000	0.000	Merged-chr7-143685833-51
Merged-chr4-149187826-9	chr4	149187700	149187971	+	0.000	0.000	Merged-chr4-149187826-9
Merged-chr9-58275627-82	chr9	58275215	58276126	+	0.000	0.000	Merged-chr9-58275627-82
Merged-chr11-60105698-116	chr11	60104811	60106617	+	0.000	0.000	Merged-chr11-60105698-116
Merged-chr2-160756885-65	chr2	160756335	160757173	+	0.000	0.000	Merged-chr2-160756885-65
Merged-chr13-4771617-34	chr13	4771429	4771832	+	0.000	0.000	Merged-chr13-4771617-34
Merged-chr15-58685209-108	chr15	58684596	58686059	+	0.000	0.000	Merged-chr15-58685209-108
Merged-chr15-97963529-3	chr15	97963400	97963648	+	0.000	0.000	Merged-chr15-97963529-3
Merged-chr6-99432188-11	chr6	99431984	99432496	+	0.000	0.000	Merged-chr6-99432188-11
Merged-chr12-17694868-27	chr12	17694630	17695228	+	0.000	0.000	Merged-chr12-17694868-27
Merged-chr17-80632464-23	chr17	80632265	80632685	+	0.000	0.000	Merged-chr17-80632464-23
Merged-chr4-116018460-3	chr4	116018312	116018633	+	0.000	0.000	Merged-chr4-116018460-3
Merged-chr4-108780102-4	chr4	108779952	108780247	+	0.000	0.000	Merged-chr4-108780102-4
Merged-chr3-52272680-5	chr3	52272542	52272859	+	0.000	0.000	Merged-chr3-52272680-5
Merged-chr1-179026463-1	chr1	179026365	179026563	+	0.000	0.000	Merged-chr1-179026463-1
Merged-chr11-115631252-39	chr11	115631014	115631647	+	0.000	0.000	Merged-chr11-115631252-39
Merged-chr5-125178915-93	chr5	125178387	125179706	+	0.000	0.000	Merged-chr5-125178915-93
Merged-chr7-101108593-67	chr7	101108245	101109060	+	0.000	0.000	Merged-chr7-101108593-67
Merged-chr16-89836623-18	chr16	89836455	89836833	+	0.000	0.000	Merged-chr16-89836623-18
Merged-chr19-24140686-8	chr19	24140389	24140930	+	0.000	0.000	Merged-chr19-24140686-8
Merged-chr8-88604204-17	chr8	88604035	88604410	+	0.000	0.000	Merged-chr8-88604204-17
Merged-chr11-105180803-1	chr11	105180705	105180903	+	0.000	0.000	Merged-chr11-105180803-1
Merged-chr2-6444990-17	chr2	6444734	6445329	+	0.000	0.000	Merged-chr2-6444990-17
Merged-chr17-5165532-60	chr17	5165079	5165879	+	0.000	0.000	Merged-chr17-5165532-60
Merged-chr5-34459164-8	chr5	34459040	34459292	+	0.000	0.000	Merged-chr5-34459164-8
Merged-chr14-101480860-35	chr14	101480618	101481166	+	0.000	0.000	Merged-chr14-101480860-35
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr12-36439593-19	chr12	36439418	36439762	+	0.000	0.000	Merged-chr12-36439593-19
Merged-chr1-181256937-103	chr1	181256444	181257308	+	0.000	0.000	Merged-chr1-181256937-103
Merged-chr15-86056647-3	chr15	86056530	86056768	+	0.000	0.000	Merged-chr15-86056647-3
Merged-chr6-128807188-11	chr6	128807042	128807313	+	0.000	0.000	Merged-chr6-128807188-11
Merged-chr16-14350919-24	chr16	14350711	14351164	+	0.000	0.000	Merged-chr16-14350919-24
Merged-chr13-116711857-1	chr13	116711759	116711957	+	0.000	0.000	Merged-chr13-116711857-1
Merged-chr7-81829140-123	chr7	81828539	81829776	+	0.000	0.000	Merged-chr7-81829140-123
Merged-chr14-54426956-48	chr14	54426624	54427308	+	0.000	0.000	Merged-chr14-54426956-48
Merged-chr5-136565550-6	chr5	136565276	136565747	+	0.000	0.000	Merged-chr5-136565550-6
Merged-chr5-105244982-37	chr5	105244782	105245286	+	0.000	0.000	Merged-chr5-105244982-37
Merged-chr10-80656566-55	chr10	80656328	80656887	+	0.000	0.000	Merged-chr10-80656566-55
Merged-chr1-189917417-5	chr1	189917242	189917620	+	0.000	0.000	Merged-chr1-189917417-5
Merged-chr5-120779287-23	chr5	120779015	120779499	+	0.000	0.000	Merged-chr5-120779287-23
Merged-chr5-140419081-107	chr5	140418771	140419405	+	0.000	0.000	Merged-chr5-140419081-107
Merged-chr12-116049840-17	chr12	116049503	116050078	+	0.000	0.000	Merged-chr12-116049840-17
Merged-chr5-125197452-10	chr5	125197255	125197625	+	0.000	0.000	Merged-chr5-125197452-10
Merged-chr6-67475756-29	chr6	67475493	67476019	+	0.000	0.000	Merged-chr6-67475756-29
Merged-chr4-32149076-96	chr4	32148849	32149333	+	0.000	0.000	Merged-chr4-32149076-96
Merged-chr10-121739985-100	chr10	121739625	121740180	+	0.000	0.000	Merged-chr10-121739985-100
Merged-chr16-33380769-130	chr16	33380181	33381484	+	0.000	0.000	Merged-chr16-33380769-130
Merged-chr16-43303663-37	chr16	43303329	43304050	+	0.000	0.000	Merged-chr16-43303663-37
Merged-chr1-136637078-45	chr1	136636693	136637376	+	0.000	0.000	Merged-chr1-136637078-45
Merged-chr14-121934636-24	chr14	121934496	121934907	+	0.000	0.000	Merged-chr14-121934636-24
Merged-chr15-89211006-134	chr15	89210172	89211817	+	0.000	0.000	Merged-chr15-89211006-134
Merged-chr15-76661271-8	chr15	76661039	76661544	+	0.000	0.000	Merged-chr15-76661271-8
Merged-chr9-62420075-10	chr9	62419935	62420224	+	0.000	0.000	Merged-chr9-62420075-10
Merged-chr17-15804141-1	chr17	15804043	15804241	+	0.000	0.000	Merged-chr17-15804141-1
Merged-chr2-170126811-1	chr2	170126713	170126911	+	0.000	0.000	Merged-chr2-170126811-1
Merged-chr3-101047810-38	chr3	101047541	101048088	+	0.000	0.000	Merged-chr3-101047810-38
Merged-chr3-138743281-13	chr3	138743129	138743439	+	0.000	0.000	Merged-chr3-138743281-13
Merged-chr16-76561459-129	chr16	76560152	76562330	+	0.000	0.000	Merged-chr16-76561459-129
Merged-chr3-89437057-99	chr3	89436364	89437649	+	0.000	0.000	Merged-chr3-89437057-99
Merged-chr11-21181844-2	chr11	21181715	21181975	+	0.000	0.000	Merged-chr11-21181844-2
Merged-chr10-81230614-44	chr10	81230235	81231071	+	0.000	0.000	Merged-chr10-81230614-44
Merged-chr10-115394911-1	chr10	115394813	115395011	+	0.000	0.000	Merged-chr10-115394911-1
Merged-chr5-140830422-64	chr5	140830038	140830737	+	0.000	0.000	Merged-chr5-140830422-64
Merged-chr4-115985181-4	chr4	115985034	115985312	+	0.000	0.000	Merged-chr4-115985181-4
Merged-chr15-76671670-56	chr15	76671407	76671931	+	0.000	0.000	Merged-chr15-76671670-56
Merged-chr14-61818597-46	chr14	61818332	61818970	+	0.000	0.000	Merged-chr14-61818597-46
Merged-chr1-179184943-3	chr1	179184787	179185097	+	0.000	0.000	Merged-chr1-179184943-3
Merged-chr12-76832803-1	chr12	76832705	76832903	+	0.000	0.000	Merged-chr12-76832803-1
Merged-chr10-17775311-43	chr10	17775117	17775553	+	0.000	0.000	Merged-chr10-17775311-43
Merged-chr19-5787074-81	chr19	5786551	5787543	+	0.000	0.000	Merged-chr19-5787074-81
Merged-chr19-5349151-26	chr19	5348889	5349375	+	0.000	0.000	Merged-chr19-5349151-26
Merged-chr6-125468241-50	chr6	125467876	125468789	+	0.000	0.000	Merged-chr6-125468241-50
Merged-chr2-29694104-1	chr2	29694006	29694204	+	0.000	0.000	Merged-chr2-29694104-1
Merged-chr4-134483836-10	chr4	134483619	134484206	+	0.000	0.000	Merged-chr4-134483836-10
Merged-chr6-85141260-4	chr6	85141144	85141385	+	0.000	0.000	Merged-chr6-85141260-4
Merged-chr19-5793940-3	chr19	5793818	5794053	+	0.000	0.000	Merged-chr19-5793940-3
Merged-chr1-128831902-22	chr1	128831556	128832115	+	0.000	0.000	Merged-chr1-128831902-22
Merged-chr12-76904037-12	chr12	76903854	76904197	+	0.000	0.000	Merged-chr12-76904037-12
Merged-chr12-85661084-38	chr12	85660858	85661337	+	0.000	0.000	Merged-chr12-85661084-38
Merged-chr16-33769896-51	chr16	33769653	33770097	+	0.000	0.000	Merged-chr16-33769896-51
Merged-chr4-136602506-88	chr4	136601875	136603009	+	0.000	0.000	Merged-chr4-136602506-88
Merged-chr7-101618490-14	chr7	101618250	101618669	+	0.000	0.000	Merged-chr7-101618490-14
Merged-chr3-95669045-44	chr3	95668668	95669450	+	0.000	0.000	Merged-chr3-95669045-44
Merged-chr1-182362940-5	chr1	182362722	182363149	+	0.000	0.000	Merged-chr1-182362940-5
Merged-chr5-123015411-110	chr5	123014724	123015672	+	0.000	0.000	Merged-chr5-123015411-110
Merged-chr7-78847158-68	chr7	78846845	78847418	+	0.000	0.000	Merged-chr7-78847158-68
Merged-chr18-79293898-35	chr18	79293683	79294137	+	0.000	0.000	Merged-chr18-79293898-35
Merged-chr4-120363479-1	chr4	120363381	120363579	+	0.000	0.000	Merged-chr4-120363479-1
Merged-chr3-126663698-16	chr3	126663472	126663889	+	0.000	0.000	Merged-chr3-126663698-16
Merged-chr9-121317284-25	chr9	121317018	121317533	+	0.000	0.000	Merged-chr9-121317284-25
Merged-chr1-155163743-14	chr1	155163590	155163912	+	0.000	0.000	Merged-chr1-155163743-14
Merged-chr11-22858514-1	chr11	22858416	22858614	+	0.000	0.000	Merged-chr11-22858514-1
Merged-chr13-112464481-1	chr13	112464383	112464581	+	0.000	0.000	Merged-chr13-112464481-1
Merged-chr8-90869074-1	chr8	90868976	90869174	+	0.000	0.000	Merged-chr8-90869074-1
Merged-chr14-121798052-125	chr14	121797771	121798264	+	0.000	0.000	Merged-chr14-121798052-125
Merged-chr17-84466187-53	chr17	84466025	84466399	+	0.000	0.000	Merged-chr17-84466187-53
Merged-chr5-118376006-52	chr5	118375584	118376454	+	0.000	0.000	Merged-chr5-118376006-52
Merged-chr5-120742294-10	chr5	120742111	120742509	+	0.000	0.000	Merged-chr5-120742294-10
Merged-chr7-139388959-78	chr7	139388707	139389166	+	0.000	0.000	Merged-chr7-139388959-78
Merged-chr12-3780555-30	chr12	3780253	3780803	+	0.000	0.000	Merged-chr12-3780555-30
Merged-chr11-79141624-10	chr11	79141347	79141755	+	0.000	0.000	Merged-chr11-79141624-10
Merged-chr15-58824462-1	chr15	58824364	58824562	+	0.000	0.000	Merged-chr15-58824462-1
Merged-chr17-84181390-116	chr17	84180814	84181877	+	0.000	0.000	Merged-chr17-84181390-116
Merged-chr12-85703718-17	chr12	85703497	85704017	+	0.000	0.000	Merged-chr12-85703718-17
Merged-chr13-117211586-48	chr13	117211317	117211775	+	0.000	0.000	Merged-chr13-117211586-48
Merged-chr2-3912872-30	chr2	3912668	3913062	+	0.000	0.000	Merged-chr2-3912872-30
Merged-chr5-105715715-26	chr5	105715543	105715877	+	0.000	0.000	Merged-chr5-105715715-26
Merged-chr7-80849950-7	chr7	80849745	80850183	+	0.000	0.000	Merged-chr7-80849950-7
Merged-chr5-148595295-34	chr5	148595037	148595514	+	0.000	0.000	Merged-chr5-148595295-34
Merged-chr9-96167406-22	chr9	96167220	96167620	+	0.000	0.000	Merged-chr9-96167406-22
Merged-chr16-57131008-16	chr16	57130697	57131269	+	0.000	0.000	Merged-chr16-57131008-16
Merged-chr5-127616364-13	chr5	127616138	127616602	+	0.000	0.000	Merged-chr5-127616364-13
Merged-chr7-143296173-108	chr7	143295308	143296763	+	0.000	0.000	Merged-chr7-143296173-108
Merged-chr3-101884248-30	chr3	101883957	101884589	+	0.000	0.000	Merged-chr3-101884248-30
Merged-chr18-53864493-20	chr18	53864338	53864669	+	0.000	0.000	Merged-chr18-53864493-20
Merged-chr12-73842345-69	chr12	73842150	73842524	+	0.000	0.000	Merged-chr12-73842345-69
Merged-chr5-103442346-46	chr5	103442140	103442733	+	0.000	0.000	Merged-chr5-103442346-46
Merged-chr11-106716812-28	chr11	106716519	106717053	+	0.000	0.000	Merged-chr11-106716812-28
Merged-chr2-131508566-1	chr2	131508468	131508666	+	0.000	0.000	Merged-chr2-131508566-1
Merged-chr7-129690150-2	chr7	129690043	129690260	+	0.000	0.000	Merged-chr7-129690150-2
Merged-chr8-61462424-22	chr8	61462142	61462715	+	0.000	0.000	Merged-chr8-61462424-22
Merged-chr12-16008873-105	chr12	16008230	16009458	+	0.000	0.000	Merged-chr12-16008873-105
Merged-chr4-152136601-1	chr4	152136503	152136701	+	0.000	0.000	Merged-chr4-152136601-1
Merged-chr1-179069168-1	chr1	179069070	179069268	+	0.000	0.000	Merged-chr1-179069168-1
Merged-chr10-93124386-49	chr10	93123986	93124641	+	0.000	0.000	Merged-chr10-93124386-49
Merged-chr11-77491322-26	chr11	77491146	77491548	+	0.000	0.000	Merged-chr11-77491322-26
Merged-chr1-164411460-2	chr1	164411345	164411577	+	0.000	0.000	Merged-chr1-164411460-2
Merged-chr9-102867048-29	chr9	102866841	102867307	+	0.000	0.000	Merged-chr9-102867048-29
Merged-chr6-129282412-1	chr6	129282314	129282512	+	0.000	0.000	Merged-chr6-129282412-1
Merged-chr1-60410229-3	chr1	60410102	60410351	+	0.000	0.000	Merged-chr1-60410229-3
Merged-chr2-180257083-89	chr2	180256702	180257507	+	0.000	0.000	Merged-chr2-180257083-89
Merged-chr1-173490646-4	chr1	173490548	173490746	+	0.000	0.000	Merged-chr1-173490646-4
Merged-chr9-67901955-26	chr9	67901695	67902283	+	0.000	0.000	Merged-chr9-67901955-26
Merged-chr17-74745133-7	chr17	74744948	74745327	+	0.000	0.000	Merged-chr17-74745133-7
Merged-chr16-11448842-30	chr16	11448642	11449019	+	0.000	0.000	Merged-chr16-11448842-30
Merged-chr16-76373079-131	chr16	76372739	76373445	+	0.000	0.000	Merged-chr16-76373079-131
Merged-chr2-160764002-27	chr2	160763719	160764257	+	0.000	0.000	Merged-chr2-160764002-27
Merged-chrX-166323438-29	chrX	166323126	166323898	+	0.000	0.000	Merged-chrX-166323438-29
Merged-chr2-18939077-26	chr2	18938788	18939233	+	0.000	0.000	Merged-chr2-18939077-26
Merged-chr17-28328668-59	chr17	28328373	28328933	+	0.000	0.000	Merged-chr17-28328668-59
Merged-chr10-68199721-19	chr10	68199492	68199972	+	0.000	0.000	Merged-chr10-68199721-19
Merged-chr5-65889163-36	chr5	65888806	65889433	+	0.000	0.000	Merged-chr5-65889163-36
Merged-chr10-128626682-76	chr10	128626369	128626923	+	0.000	0.000	Merged-chr10-128626682-76
Merged-chr11-106687558-7	chr11	106687355	106687817	+	0.000	0.000	Merged-chr11-106687558-7
Merged-chr7-83659580-37	chr7	83659288	83659771	+	0.000	0.000	Merged-chr7-83659580-37
Merged-chr10-60077857-9	chr10	60077704	60078036	+	0.000	0.000	Merged-chr10-60077857-9
Merged-chr3-126690917-48	chr3	126690697	126691236	+	0.000	0.000	Merged-chr3-126690917-48
Merged-chr10-12851139-23	chr10	12850818	12851455	+	0.000	0.000	Merged-chr10-12851139-23
Merged-chr4-6883364-1	chr4	6883266	6883464	+	0.000	0.000	Merged-chr4-6883364-1
Merged-chr5-146794136-3	chr5	146793983	146794291	+	0.000	0.000	Merged-chr5-146794136-3
Merged-chr8-126582785-35	chr8	126582604	126582992	+	0.000	0.000	Merged-chr8-126582785-35
Merged-chr1-138589299-7	chr1	138589008	138589538	+	0.000	0.000	Merged-chr1-138589299-7
Merged-chr11-116389441-52	chr11	116389191	116389690	+	0.000	0.000	Merged-chr11-116389441-52
Merged-chr1-82819589-51	chr1	82819331	82819910	+	0.000	0.000	Merged-chr1-82819589-51
Merged-chr10-14040919-9	chr10	14040750	14041143	+	0.000	0.000	Merged-chr10-14040919-9
Merged-chr12-87130424-26	chr12	87130189	87130626	+	0.000	0.000	Merged-chr12-87130424-26
Merged-chr6-128766936-56	chr6	128766667	128767221	+	0.000	0.000	Merged-chr6-128766936-56
Merged-chr17-5061430-3	chr17	5061288	5061619	+	0.000	0.000	Merged-chr17-5061430-3
Merged-chr7-19404013-49	chr7	19403663	19404347	+	0.000	0.000	Merged-chr7-19404013-49
Merged-chr9-56260924-23	chr9	56260717	56261183	+	0.000	0.000	Merged-chr9-56260924-23
Merged-chr1-190629246-4	chr1	190629118	190629363	+	0.000	0.000	Merged-chr1-190629246-4
Merged-chr1-138276101-29	chr1	138275903	138276310	+	0.000	0.000	Merged-chr1-138276101-29
Merged-chr12-86079285-87	chr12	86078882	86079592	+	0.000	0.000	Merged-chr12-86079285-87
Merged-chr7-138840776-14	chr7	138840610	138840933	+	0.000	0.000	Merged-chr7-138840776-14
Merged-chr1-36282158-44	chr1	36281867	36282422	+	0.000	0.000	Merged-chr1-36282158-44
Merged-chr16-45090257-28	chr16	45090059	45090505	+	0.000	0.000	Merged-chr16-45090257-28
Merged-chr10-67484199-8	chr10	67484037	67484376	+	0.000	0.000	Merged-chr10-67484199-8
Merged-chr6-91472402-9	chr6	91472225	91472544	+	0.000	0.000	Merged-chr6-91472402-9
Merged-chr17-8255138-10	chr17	8255004	8255257	+	0.000	0.000	Merged-chr17-8255138-10
Merged-chr7-83742815-34	chr7	83742608	83743044	+	0.000	0.000	Merged-chr7-83742815-34
Merged-chr2-160742233-56	chr2	160741944	160742496	+	0.000	0.000	Merged-chr2-160742233-56
Merged-chr5-144256379-5	chr5	144256174	144256602	+	0.000	0.000	Merged-chr5-144256379-5
Merged-chr11-117965771-41	chr11	117965575	117965953	+	0.000	0.000	Merged-chr11-117965771-41
