#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.dn.bed
Merged-chr1-33454547-11	chr1	33454297	33454736	+	0.000	0.000	Merged-chr1-33454547-11
Merged-chr2-36276714-8	chr2	36276521	36276877	+	0.000	0.000	Merged-chr2-36276714-8
Merged-chr15-31238865-8	chr15	31238686	31239031	+	0.000	0.000	Merged-chr15-31238865-8
Merged-chr7-66198976-1	chr7	66198878	66199076	+	0.000	0.000	Merged-chr7-66198976-1
Merged-chr12-69402921-11	chr12	69402744	69403105	+	0.000	0.000	Merged-chr12-69402921-11
Merged-chr6-48723812-13	chr6	48723663	48723969	+	0.000	0.000	Merged-chr6-48723812-13
Merged-chr5-122143383-9	chr5	122143230	122143525	+	0.000	0.000	Merged-chr5-122143383-9
Merged-chr18-70911198-28	chr18	70910886	70911653	+	0.000	0.000	Merged-chr18-70911198-28
Merged-chr3-107041643-1	chr3	107041545	107041743	+	0.000	0.000	Merged-chr3-107041643-1
Merged-chr18-89200747-8	chr18	89200593	89200928	+	0.000	0.000	Merged-chr18-89200747-8
Merged-chr2-118642875-69	chr2	118642558	118643101	+	0.000	0.000	Merged-chr2-118642875-69
Merged-chr10-77523275-1	chr10	77523177	77523375	+	0.000	0.000	Merged-chr10-77523275-1
Merged-chr4-9669090-69	chr4	9668880	9669463	+	0.000	0.000	Merged-chr4-9669090-69
Merged-chr7-38104347-30	chr7	38104090	38104537	+	0.000	0.000	Merged-chr7-38104347-30
Merged-chr18-70628547-9	chr18	70628267	70628763	+	0.000	0.000	Merged-chr18-70628547-9
Merged-chr13-113101113-35	chr13	113100760	113101608	+	0.000	0.000	Merged-chr13-113101113-35
Merged-chr3-19315685-1	chr3	19315587	19315785	+	0.000	0.000	Merged-chr3-19315685-1
Merged-chr1-43361754-62	chr1	43361245	43362329	+	0.000	0.000	Merged-chr1-43361754-62
Merged-chr7-48900758-41	chr7	48900405	48901137	+	0.000	0.000	Merged-chr7-48900758-41
Merged-chr4-145257459-3	chr4	145257328	145257605	+	0.000	0.000	Merged-chr4-145257459-3
Merged-chr16-95704955-1	chr16	95704857	95705055	+	0.000	0.000	Merged-chr16-95704955-1
Merged-chr1-37866243-1	chr1	37866145	37866343	+	0.000	0.000	Merged-chr1-37866243-1
Merged-chr14-123064121-11	chr14	123063927	123064330	+	0.000	0.000	Merged-chr14-123064121-11
Merged-chr8-120828445-28	chr8	120828251	120828648	+	0.000	0.000	Merged-chr8-120828445-28
Merged-chrX-7319192-62	chrX	7318907	7319481	+	0.000	0.000	Merged-chrX-7319192-62
Merged-chr3-59130608-34	chr3	59130081	59131154	+	0.000	0.000	Merged-chr3-59130608-34
Merged-chr1-135726101-26	chr1	135725732	135726335	+	0.000	0.000	Merged-chr1-135726101-26
Merged-chr2-25185987-36	chr2	25185700	25186332	+	0.000	0.000	Merged-chr2-25185987-36
Merged-chr11-17001086-26	chr11	17000876	17001389	+	0.000	0.000	Merged-chr11-17001086-26
Merged-chr1-43500582-54	chr1	43500142	43500908	+	0.000	0.000	Merged-chr1-43500582-54
Merged-chr6-54229087-24	chr6	54228837	54229391	+	0.000	0.000	Merged-chr6-54229087-24
Merged-chr19-8919775-1	chr19	8919677	8919875	+	0.000	0.000	Merged-chr19-8919775-1
Merged-chr2-103664594-1	chr2	103664496	103664694	+	0.000	0.000	Merged-chr2-103664594-1
Merged-chr15-83431524-9	chr15	83431365	83431738	+	0.000	0.000	Merged-chr15-83431524-9
Merged-chr13-107888861-3	chr13	107888645	107889042	+	0.000	0.000	Merged-chr13-107888861-3
Merged-chr9-21724146-80	chr9	21723833	21724496	+	0.000	0.000	Merged-chr9-21724146-80
Merged-chr16-64824762-36	chr16	64824361	64825023	+	0.000	0.000	Merged-chr16-64824762-36
Merged-chr2-158724013-3	chr2	158723900	158724127	+	0.000	0.000	Merged-chr2-158724013-3
Merged-chr7-46958399-66	chr7	46957973	46958708	+	0.000	0.000	Merged-chr7-46958399-66
Merged-chr12-73739284-2	chr12	73739183	73739388	+	0.000	0.000	Merged-chr12-73739284-2
Merged-chr2-25159232-8	chr2	25159030	25159428	+	0.000	0.000	Merged-chr2-25159232-8
Merged-chr10-110774024-14	chr10	110773820	110774253	+	0.000	0.000	Merged-chr10-110774024-14
Merged-chr10-118090052-13	chr10	118089848	118090256	+	0.000	0.000	Merged-chr10-118090052-13
Merged-chr19-53325855-6	chr19	53325676	53326114	+	0.000	0.000	Merged-chr19-53325855-6
Merged-chr1-97632717-1	chr1	97632619	97632817	+	0.000	0.000	Merged-chr1-97632717-1
Merged-chr6-129559398-47	chr6	129558901	129559748	+	0.000	0.000	Merged-chr6-129559398-47
Merged-chr13-113741281-1	chr13	113741183	113741381	+	0.000	0.000	Merged-chr13-113741281-1
Merged-chr16-78561756-2	chr16	78561639	78561876	+	0.000	0.000	Merged-chr16-78561756-2
Merged-chr12-73587416-3	chr12	73587289	73587568	+	0.000	0.000	Merged-chr12-73587416-3
Merged-chr17-35817739-6	chr17	35817580	35817915	+	0.000	0.000	Merged-chr17-35817739-6
Merged-chr8-33602027-23	chr8	33601812	33602279	+	0.000	0.000	Merged-chr8-33602027-23
Merged-chr10-17920210-30	chr10	17919965	17920412	+	0.000	0.000	Merged-chr10-17920210-30
Merged-chr15-99065640-20	chr15	99065316	99065906	+	0.000	0.000	Merged-chr15-99065640-20
Merged-chr6-66944781-58	chr6	66944258	66945210	+	0.000	0.000	Merged-chr6-66944781-58
Merged-chr4-133629402-12	chr4	133629150	133629560	+	0.000	0.000	Merged-chr4-133629402-12
Merged-chr12-16526983-2	chr12	16526864	16527104	+	0.000	0.000	Merged-chr12-16526983-2
Merged-chr6-128843932-5	chr6	128843771	128844069	+	0.000	0.000	Merged-chr6-128843932-5
Merged-chr13-107837755-66	chr13	107837330	107838527	+	0.000	0.000	Merged-chr13-107837755-66
Merged-chr17-73942513-48	chr17	73942270	73942861	+	0.000	0.000	Merged-chr17-73942513-48
Merged-chr1-144306457-6	chr1	144306243	144306781	+	0.000	0.000	Merged-chr1-144306457-6
Merged-chr18-56473087-2	chr18	56472989	56473187	+	0.000	0.000	Merged-chr18-56473087-2
Merged-chr18-70817434-11	chr18	70817135	70817713	+	0.000	0.000	Merged-chr18-70817434-11
Merged-chr12-99329222-52	chr12	99328545	99329555	+	0.000	0.000	Merged-chr12-99329222-52
Merged-chr3-107760330-76	chr3	107760073	107760611	+	0.000	0.000	Merged-chr3-107760330-76
Merged-chr16-95682592-12	chr16	95682182	95682898	+	0.000	0.000	Merged-chr16-95682592-12
Merged-chr12-16374768-8	chr12	16374599	16374987	+	0.000	0.000	Merged-chr12-16374768-8
Merged-chr3-54735146-126	chr3	54734904	54735564	+	0.000	0.000	Merged-chr3-54735146-126
Merged-chr6-116003758-12	chr6	116003578	116004022	+	0.000	0.000	Merged-chr6-116003758-12
Merged-chr8-33654772-2	chr8	33654613	33654933	+	0.000	0.000	Merged-chr8-33654772-2
Merged-chr9-123869515-16	chr9	123869318	123869685	+	0.000	0.000	Merged-chr9-123869515-16
Merged-chr2-151575455-5	chr2	151575259	151575669	+	0.000	0.000	Merged-chr2-151575455-5
Merged-chr7-75823179-1	chr7	75823081	75823279	+	0.000	0.000	Merged-chr7-75823179-1
Merged-chr4-43443659-1	chr4	43443561	43443759	+	0.000	0.000	Merged-chr4-43443659-1
Merged-chr6-8645856-3	chr6	8645750	8645969	+	0.000	0.000	Merged-chr6-8645856-3
Merged-chr11-69326179-56	chr11	69325959	69326397	+	0.000	0.000	Merged-chr11-69326179-56
Merged-chr8-124318390-2	chr8	124318292	124318490	+	0.000	0.000	Merged-chr8-124318390-2
Merged-chr19-10182397-1	chr19	10182299	10182497	+	0.000	0.000	Merged-chr19-10182397-1
Merged-chr13-33004532-79	chr13	33004136	33004885	+	0.000	0.000	Merged-chr13-33004532-79
Merged-chr7-112204441-47	chr7	112204200	112204712	+	0.000	0.000	Merged-chr7-112204441-47
Merged-chr13-13555186-4	chr13	13555055	13555315	+	0.000	0.000	Merged-chr13-13555186-4
Merged-chr1-136538390-12	chr1	136538157	136538644	+	0.000	0.000	Merged-chr1-136538390-12
Merged-chr13-6144525-1	chr13	6144427	6144625	+	0.000	0.000	Merged-chr13-6144525-1
Merged-chr12-73710968-44	chr12	73710650	73711191	+	0.000	0.000	Merged-chr12-73710968-44
Merged-chr4-114997316-6	chr4	114997150	114997492	+	0.000	0.000	Merged-chr4-114997316-6
Merged-chr9-80281336-16	chr9	80281089	80281518	+	0.000	0.000	Merged-chr9-80281336-16
Merged-chr16-75906489-4	chr16	75906380	75906596	+	0.000	0.000	Merged-chr16-75906489-4
Merged-chr13-5862856-2	chr13	5862758	5862956	+	0.000	0.000	Merged-chr13-5862856-2
Merged-chr15-93337017-131	chr15	93336761	93337540	+	0.000	0.000	Merged-chr15-93337017-131
Merged-chr8-85700310-4	chr8	85700212	85700410	+	0.000	0.000	Merged-chr8-85700310-4
Merged-chr13-113596179-8	chr13	113596031	113596336	+	0.000	0.000	Merged-chr13-113596179-8
Merged-chr5-4103727-3	chr5	4103593	4103886	+	0.000	0.000	Merged-chr5-4103727-3
Merged-chr5-21033604-4	chr5	21033463	21033795	+	0.000	0.000	Merged-chr5-21033604-4
Merged-chr14-77906717-3	chr14	77906580	77906868	+	0.000	0.000	Merged-chr14-77906717-3
Merged-chr13-41358434-8	chr13	41358288	41358570	+	0.000	0.000	Merged-chr13-41358434-8
Merged-chr11-21248912-15	chr11	21248564	21249144	+	0.000	0.000	Merged-chr11-21248912-15
Merged-chr10-83032755-16	chr10	83032558	83032964	+	0.000	0.000	Merged-chr10-83032755-16
Merged-chr6-113655068-39	chr6	113654834	113655284	+	0.000	0.000	Merged-chr6-113655068-39
Merged-chr1-161704909-65	chr1	161704578	161705237	+	0.000	0.000	Merged-chr1-161704909-65
Merged-chr16-95779161-62	chr16	95778827	95779614	+	0.000	0.000	Merged-chr16-95779161-62
Merged-chr7-45080065-8	chr7	45079936	45080194	+	0.000	0.000	Merged-chr7-45080065-8
Merged-chr11-21223148-47	chr11	21222888	21223388	+	0.000	0.000	Merged-chr11-21223148-47
Merged-chr15-31224992-136	chr15	31224141	31225767	+	0.000	0.000	Merged-chr15-31224992-136
Merged-chr19-29323777-46	chr19	29323443	29324090	+	0.000	0.000	Merged-chr19-29323777-46
Merged-chr11-57802587-2	chr11	57802453	57802724	+	0.000	0.000	Merged-chr11-57802587-2
Merged-chr6-54078374-21	chr6	54078143	54078584	+	0.000	0.000	Merged-chr6-54078374-21
Merged-chr13-113574423-25	chr13	113574254	113574644	+	0.000	0.000	Merged-chr13-113574423-25
Merged-chr19-45650085-7	chr19	45649977	45650194	+	0.000	0.000	Merged-chr19-45650085-7
Merged-chr4-15268909-11	chr4	15268732	15269104	+	0.000	0.000	Merged-chr4-15268909-11
Merged-chr1-36472324-6	chr1	36472129	36472544	+	0.000	0.000	Merged-chr1-36472324-6
Merged-chr9-114778253-39	chr9	114778031	114778471	+	0.000	0.000	Merged-chr9-114778253-39
Merged-chr10-83094341-29	chr10	83094069	83094627	+	0.000	0.000	Merged-chr10-83094341-29
Merged-chr1-171778353-20	chr1	171777949	171778618	+	0.000	0.000	Merged-chr1-171778353-20
Merged-chr17-86710208-55	chr17	86709837	86710659	+	0.000	0.000	Merged-chr17-86710208-55
Merged-chr8-105825697-6	chr8	105825578	105825816	+	0.000	0.000	Merged-chr8-105825697-6
Merged-chr13-13537712-33	chr13	13537452	13537923	+	0.000	0.000	Merged-chr13-13537712-33
Merged-chr10-18892324-9	chr10	18892147	18892583	+	0.000	0.000	Merged-chr10-18892324-9
Merged-chr12-16533665-29	chr12	16533148	16534073	+	0.000	0.000	Merged-chr12-16533665-29
Merged-chr7-127208396-1	chr7	127208298	127208496	+	0.000	0.000	Merged-chr7-127208396-1
Merged-chr6-54127507-32	chr6	54127303	54127763	+	0.000	0.000	Merged-chr6-54127507-32
Merged-chr1-9826104-1	chr1	9826006	9826204	+	0.000	0.000	Merged-chr1-9826104-1
Merged-chr8-35495610-146	chr8	35495337	35495921	+	0.000	0.000	Merged-chr8-35495610-146
