#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr10-42934777-29	chr10	42934542	42935051	+	0.000	0.000	Merged-chr10-42934777-29
Merged-chr5-43824623-50	chr5	43824284	43824934	+	0.000	0.000	Merged-chr5-43824623-50
Merged-chr10-130324467-31	chr10	130324292	130324729	+	0.000	0.000	Merged-chr10-130324467-31
Merged-chr11-4463139-8	chr11	4463000	4463306	+	0.000	0.000	Merged-chr11-4463139-8
Merged-chr1-127425317-19	chr1	127425147	127425615	+	0.000	0.000	Merged-chr1-127425317-19
Merged-chr6-89421125-1	chr6	89421027	89421225	+	0.000	0.000	Merged-chr6-89421125-1
Merged-chr13-91453385-22	chr13	91453153	91453613	+	0.000	0.000	Merged-chr13-91453385-22
Merged-chr7-123124198-62	chr7	123123903	123124569	+	0.000	0.000	Merged-chr7-123124198-62
Merged-chr10-43004823-13	chr10	43004678	43005006	+	0.000	0.000	Merged-chr10-43004823-13
Merged-chr9-40994306-17	chr9	40994072	40994538	+	0.000	0.000	Merged-chr9-40994306-17
Merged-chr7-96951633-61	chr7	96951363	96951957	+	0.000	0.000	Merged-chr7-96951633-61
Merged-chr6-144910390-40	chr6	144910034	144910804	+	0.000	0.000	Merged-chr6-144910390-40
Merged-chr5-75790176-1	chr5	75790078	75790276	+	0.000	0.000	Merged-chr5-75790176-1
Merged-chr6-90369873-109	chr6	90369357	90370134	+	0.000	0.000	Merged-chr6-90369873-109
Merged-chr18-53862317-112	chr18	53861937	53862520	+	0.000	0.000	Merged-chr18-53862317-112
Merged-chr7-73558297-107	chr7	73557677	73558836	+	0.000	0.000	Merged-chr7-73558297-107
Merged-chr12-69159231-82	chr12	69158960	69159432	+	0.000	0.000	Merged-chr12-69159231-82
Merged-chr4-128689044-23	chr4	128688535	128689504	+	0.000	0.000	Merged-chr4-128689044-23
Merged-chr6-144330804-4	chr6	144330585	144330970	+	0.000	0.000	Merged-chr6-144330804-4
Merged-chr14-78436014-44	chr14	78435797	78436377	+	0.000	0.000	Merged-chr14-78436014-44
Merged-chr4-32425258-22	chr4	32424991	32425420	+	0.000	0.000	Merged-chr4-32425258-22
Merged-chr7-132686748-28	chr7	132686533	132686937	+	0.000	0.000	Merged-chr7-132686748-28
Merged-chr17-84226544-42	chr17	84226300	84226875	+	0.000	0.000	Merged-chr17-84226544-42
Merged-chr16-10543020-50	chr16	10542749	10543262	+	0.000	0.000	Merged-chr16-10543020-50
Merged-chr11-99163230-42	chr11	99163002	99163593	+	0.000	0.000	Merged-chr11-99163230-42
Merged-chr11-116396118-2	chr11	116396020	116396218	+	0.000	0.000	Merged-chr11-116396118-2
Merged-chr2-16619813-1	chr2	16619715	16619913	+	0.000	0.000	Merged-chr2-16619813-1
Merged-chr18-80461596-28	chr18	80461347	80461849	+	0.000	0.000	Merged-chr18-80461596-28
Merged-chr2-3964557-2	chr2	3964458	3964658	+	0.000	0.000	Merged-chr2-3964557-2
Merged-chr8-122285977-20	chr8	122285840	122286180	+	0.000	0.000	Merged-chr8-122285977-20
Merged-chr18-60375896-42	chr18	60375615	60376247	+	0.000	0.000	Merged-chr18-60375896-42
Merged-chr16-18047926-13	chr16	18047742	18048090	+	0.000	0.000	Merged-chr16-18047926-13
Merged-chr1-138584849-31	chr1	138584632	138585135	+	0.000	0.000	Merged-chr1-138584849-31
Merged-chr10-120616275-1	chr10	120616177	120616375	+	0.000	0.000	Merged-chr10-120616275-1
Merged-chr5-75473481-1	chr5	75473383	75473581	+	0.000	0.000	Merged-chr5-75473481-1
Merged-chr6-144202566-1	chr6	144202468	144202666	+	0.000	0.000	Merged-chr6-144202566-1
Merged-chr10-61658061-29	chr10	61657913	61658227	+	0.000	0.000	Merged-chr10-61658061-29
Merged-chr18-65122808-14	chr18	65122593	65123030	+	0.000	0.000	Merged-chr18-65122808-14
