#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-WT_Tfh_vs_Naive.dn.bed
Merged-chrX-36758225-45	chrX	36757973	36758497	+	0.000	0.000	Merged-chrX-36758225-45
Merged-chr7-64037942-29	chr7	64037724	64038128	+	0.000	0.000	Merged-chr7-64037942-29
Merged-chr1-161704909-65	chr1	161704578	161705237	+	0.000	0.000	Merged-chr1-161704909-65
Merged-chr7-45080065-8	chr7	45079936	45080194	+	0.000	0.000	Merged-chr7-45080065-8
Merged-chr15-31224992-136	chr15	31224141	31225767	+	0.000	0.000	Merged-chr15-31224992-136
Merged-chr9-94258829-1	chr9	94258731	94258929	+	0.000	0.000	Merged-chr9-94258829-1
Merged-chr13-113574423-25	chr13	113574254	113574644	+	0.000	0.000	Merged-chr13-113574423-25
Merged-chr8-71272830-80	chr8	71272426	71273066	+	0.000	0.000	Merged-chr8-71272830-80
Merged-chr7-127993721-64	chr7	127993324	127994030	+	0.000	0.000	Merged-chr7-127993721-64
Merged-chr19-45650085-7	chr19	45649977	45650194	+	0.000	0.000	Merged-chr19-45650085-7
Merged-chr4-15268909-11	chr4	15268732	15269104	+	0.000	0.000	Merged-chr4-15268909-11
Merged-chr1-36472324-6	chr1	36472129	36472544	+	0.000	0.000	Merged-chr1-36472324-6
Merged-chr13-113636037-42	chr13	113635855	113636256	+	0.000	0.000	Merged-chr13-113636037-42
Merged-chr5-122145635-51	chr5	122145338	122145933	+	0.000	0.000	Merged-chr5-122145635-51
Merged-chr12-16588738-7	chr12	16588600	16588918	+	0.000	0.000	Merged-chr12-16588738-7
Merged-chr7-38090413-30	chr7	38090053	38090727	+	0.000	0.000	Merged-chr7-38090413-30
Merged-chr17-12722736-16	chr17	12722541	12722944	+	0.000	0.000	Merged-chr17-12722736-16
Merged-chr17-86710208-55	chr17	86709837	86710659	+	0.000	0.000	Merged-chr17-86710208-55
Merged-chr12-73598343-51	chr12	73598139	73598590	+	0.000	0.000	Merged-chr12-73598343-51
Merged-chr16-75909090-59	chr16	75908855	75909397	+	0.000	0.000	Merged-chr16-75909090-59
Merged-chr8-105825697-6	chr8	105825578	105825816	+	0.000	0.000	Merged-chr8-105825697-6
Merged-chr13-13537712-33	chr13	13537452	13537923	+	0.000	0.000	Merged-chr13-13537712-33
Merged-chr5-140617371-101	chr5	140616605	140618105	+	0.000	0.000	Merged-chr5-140617371-101
Merged-chr8-33599464-4	chr8	33599346	33599578	+	0.000	0.000	Merged-chr8-33599464-4
Merged-chr7-80313815-9	chr7	80313591	80314050	+	0.000	0.000	Merged-chr7-80313815-9
Merged-chr10-117919673-15	chr10	117919340	117919893	+	0.000	0.000	Merged-chr10-117919673-15
Merged-chr6-54127507-32	chr6	54127303	54127763	+	0.000	0.000	Merged-chr6-54127507-32
Merged-chr8-35495610-146	chr8	35495337	35495921	+	0.000	0.000	Merged-chr8-35495610-146
Merged-chr14-123015903-11	chr14	123015711	123016098	+	0.000	0.000	Merged-chr14-123015903-11
