#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr7-128238195-129	chr7	128237668	128238584	+	0.000	0.000	Merged-chr7-128238195-129
Merged-chr2-163658491-43	chr2	163658225	163658862	+	0.000	0.000	Merged-chr2-163658491-43
Merged-chr1-160046087-41	chr1	160045891	160046374	+	0.000	0.000	Merged-chr1-160046087-41
Merged-chr3-88476622-1	chr3	88476524	88476722	+	0.000	0.000	Merged-chr3-88476622-1
Merged-chr6-122262807-20	chr6	122262599	122262972	+	0.000	0.000	Merged-chr6-122262807-20
Merged-chr1-167392722-1	chr1	167392624	167392822	+	0.000	0.000	Merged-chr1-167392722-1
Merged-chr9-107296279-104	chr9	107295681	107296922	+	0.000	0.000	Merged-chr9-107296279-104
Merged-chr8-33599880-76	chr8	33599591	33600320	+	0.000	0.000	Merged-chr8-33599880-76
Merged-chr1-64688221-2	chr1	64688108	64688336	+	0.000	0.000	Merged-chr1-64688221-2
Merged-chr6-129030671-14	chr6	129030430	129030901	+	0.000	0.000	Merged-chr6-129030671-14
Merged-chr14-70402557-23	chr14	70402319	70402738	+	0.000	0.000	Merged-chr14-70402557-23
Merged-chr17-73891792-6	chr17	73891645	73891971	+	0.000	0.000	Merged-chr17-73891792-6
Merged-chr11-46446267-3	chr11	46446118	46446433	+	0.000	0.000	Merged-chr11-46446267-3
Merged-chr17-35837655-1	chr17	35837557	35837755	+	0.000	0.000	Merged-chr17-35837655-1
Merged-chr10-44532662-6	chr10	44532518	44532838	+	0.000	0.000	Merged-chr10-44532662-6
Merged-chr9-65885138-51	chr9	65884911	65885367	+	0.000	0.000	Merged-chr9-65885138-51
Merged-chr1-125464212-5	chr1	125464074	125464337	+	0.000	0.000	Merged-chr1-125464212-5
Merged-chr3-58983092-11	chr3	58982887	58983286	+	0.000	0.000	Merged-chr3-58983092-11
Merged-chr8-91070466-126	chr8	91070206	91070699	+	0.000	0.000	Merged-chr8-91070466-126
Merged-chr5-146844411-3	chr5	146844227	146844594	+	0.000	0.000	Merged-chr5-146844411-3
Merged-chr3-108458860-74	chr3	108458674	108459123	+	0.000	0.000	Merged-chr3-108458860-74
Merged-chr12-116439612-8	chr12	116439476	116439804	+	0.000	0.000	Merged-chr12-116439612-8
Merged-chr16-36670841-17	chr16	36670638	36671016	+	0.000	0.000	Merged-chr16-36670841-17
Merged-chr2-119594435-52	chr2	119594137	119594708	+	0.000	0.000	Merged-chr2-119594435-52
Merged-chr2-79086740-1	chr2	79086642	79086840	+	0.000	0.000	Merged-chr2-79086740-1
Merged-chr8-123318633-49	chr8	123318450	123318881	+	0.000	0.000	Merged-chr8-123318633-49
Merged-chr17-31855795-60	chr17	31855410	31856122	+	0.000	0.000	Merged-chr17-31855795-60
Merged-chr2-167349371-94	chr2	167349105	167349937	+	0.000	0.000	Merged-chr2-167349371-94
Merged-chr7-80406275-3	chr7	80406138	80406454	+	0.000	0.000	Merged-chr7-80406275-3
Merged-chr10-7470291-37	chr10	7470065	7470458	+	0.000	0.000	Merged-chr10-7470291-37
Merged-chr3-94375656-27	chr3	94375303	94375910	+	0.000	0.000	Merged-chr3-94375656-27
Merged-chr5-139179213-31	chr5	139178984	139179420	+	0.000	0.000	Merged-chr5-139179213-31
Merged-chr2-150910563-2	chr2	150910459	150910669	+	0.000	0.000	Merged-chr2-150910563-2
Merged-chr11-115477258-1	chr11	115477160	115477358	+	0.000	0.000	Merged-chr11-115477258-1
Merged-chr11-115475686-55	chr11	115475360	115475978	+	0.000	0.000	Merged-chr11-115475686-55
Merged-chr10-81434101-33	chr10	81433901	81434333	+	0.000	0.000	Merged-chr10-81434101-33
Merged-chr15-51990648-9	chr15	51990387	51990844	+	0.000	0.000	Merged-chr15-51990648-9
Merged-chr4-132463983-61	chr4	132463720	132464249	+	0.000	0.000	Merged-chr4-132463983-61
Merged-chr5-34539337-1	chr5	34539239	34539437	+	0.000	0.000	Merged-chr5-34539337-1
Merged-chr13-101697011-15	chr13	101696756	101697214	+	0.000	0.000	Merged-chr13-101697011-15
Merged-chr17-57098619-14	chr17	57098443	57098800	+	0.000	0.000	Merged-chr17-57098619-14
Merged-chr5-34549830-52	chr5	34549515	34550127	+	0.000	0.000	Merged-chr5-34549830-52
Merged-chr8-70868725-1	chr8	70868627	70868825	+	0.000	0.000	Merged-chr8-70868725-1
Merged-chr8-121829592-59	chr8	121829337	121829774	+	0.000	0.000	Merged-chr8-121829592-59
Merged-chr5-21370599-51	chr5	21370308	21370830	+	0.000	0.000	Merged-chr5-21370599-51
Merged-chr2-32912535-11	chr2	32912350	32912724	+	0.000	0.000	Merged-chr2-32912535-11
Merged-chr8-86884761-124	chr8	86884081	86885522	+	0.000	0.000	Merged-chr8-86884761-124
Merged-chr6-51545421-58	chr6	51544879	51545711	+	0.000	0.000	Merged-chr6-51545421-58
Merged-chr10-81526889-29	chr10	81526681	81527119	+	0.000	0.000	Merged-chr10-81526889-29
Merged-chr18-70563321-13	chr18	70562895	70563673	+	0.000	0.000	Merged-chr18-70563321-13
Merged-chr13-108426890-1	chr13	108426792	108426990	+	0.000	0.000	Merged-chr13-108426890-1
Merged-chr10-117804433-75	chr10	117803946	117804827	+	0.000	0.000	Merged-chr10-117804433-75
Merged-chr16-23135761-12	chr16	23135569	23135951	+	0.000	0.000	Merged-chr16-23135761-12
Merged-chr7-140042842-1	chr7	140042744	140042942	+	0.000	0.000	Merged-chr7-140042842-1
Merged-chr5-8660427-82	chr5	8660170	8660706	+	0.000	0.000	Merged-chr5-8660427-82
Merged-chrX-157490296-1	chrX	157490198	157490396	+	0.000	0.000	Merged-chrX-157490296-1
Merged-chr7-44745286-34	chr7	44745136	44745438	+	0.000	0.000	Merged-chr7-44745286-34
Merged-chr5-139282470-23	chr5	139282233	139282661	+	0.000	0.000	Merged-chr5-139282470-23
Merged-chr4-133622529-51	chr4	133622139	133622769	+	0.000	0.000	Merged-chr4-133622529-51
Merged-chr8-13630934-17	chr8	13630773	13631123	+	0.000	0.000	Merged-chr8-13630934-17
Merged-chr7-67353153-2	chr7	67353052	67353256	+	0.000	0.000	Merged-chr7-67353153-2
Merged-chr3-88457403-6	chr3	88457268	88457567	+	0.000	0.000	Merged-chr3-88457403-6
Merged-chr18-66407896-2	chr18	66407751	66408044	+	0.000	0.000	Merged-chr18-66407896-2
Merged-chr16-36669472-1	chr16	36669374	36669572	+	0.000	0.000	Merged-chr16-36669472-1
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr1-54882809-71	chr1	54882376	54883094	+	0.000	0.000	Merged-chr1-54882809-71
Merged-chr13-23535335-61	chr13	23534997	23535563	+	0.000	0.000	Merged-chr13-23535335-61
Merged-chr17-35046725-56	chr17	35046445	35046965	+	0.000	0.000	Merged-chr17-35046725-56
Merged-chr1-180331700-3	chr1	180331488	180331898	+	0.000	0.000	Merged-chr1-180331700-3
Merged-chr17-56958229-22	chr17	56958014	56958449	+	0.000	0.000	Merged-chr17-56958229-22
Merged-chr2-148562491-2	chr2	148562367	148562617	+	0.000	0.000	Merged-chr2-148562491-2
Merged-chr11-98937757-69	chr11	98937361	98938298	+	0.000	0.000	Merged-chr11-98937757-69
Merged-chr7-128130967-6	chr7	128130819	128131128	+	0.000	0.000	Merged-chr7-128130967-6
Merged-chr13-22007000-4	chr13	22006887	22007110	+	0.000	0.000	Merged-chr13-22007000-4
Merged-chr3-27316204-1	chr3	27316106	27316304	+	0.000	0.000	Merged-chr3-27316204-1
Merged-chr9-21161494-64	chr9	21161253	21161786	+	0.000	0.000	Merged-chr9-21161494-64
Merged-chr9-123937321-1	chr9	123937223	123937421	+	0.000	0.000	Merged-chr9-123937321-1
Merged-chr14-25466444-5	chr14	25466294	25466588	+	0.000	0.000	Merged-chr14-25466444-5
Merged-chr4-46641506-27	chr4	46641122	46641814	+	0.000	0.000	Merged-chr4-46641506-27
Merged-chr8-124265993-45	chr8	124265820	124266210	+	0.000	0.000	Merged-chr8-124265993-45
Merged-chr11-74555205-1	chr11	74555107	74555305	+	0.000	0.000	Merged-chr11-74555205-1
Merged-chr12-24706987-8	chr12	24706796	24707240	+	0.000	0.000	Merged-chr12-24706987-8
Merged-chr15-103183351-20	chr15	103183110	103183644	+	0.000	0.000	Merged-chr15-103183351-20
Merged-chr2-152848027-50	chr2	152847789	152848402	+	0.000	0.000	Merged-chr2-152848027-50
Merged-chr7-114081573-27	chr7	114081264	114081997	+	0.000	0.000	Merged-chr7-114081573-27
Merged-chr16-23127911-64	chr16	23127615	23128228	+	0.000	0.000	Merged-chr16-23127911-64
Merged-chr16-37094405-73	chr16	37094121	37094725	+	0.000	0.000	Merged-chr16-37094405-73
Merged-chr16-33043465-8	chr16	33043292	33043614	+	0.000	0.000	Merged-chr16-33043465-8
Merged-chr4-116463622-3	chr4	116463430	116463770	+	0.000	0.000	Merged-chr4-116463622-3
Merged-chr13-45903914-29	chr13	45903607	45904231	+	0.000	0.000	Merged-chr13-45903914-29
Merged-chr5-135134293-53	chr5	135133937	135134532	+	0.000	0.000	Merged-chr5-135134293-53
Merged-chr4-135080252-61	chr4	135079917	135080728	+	0.000	0.000	Merged-chr4-135080252-61
Merged-chr6-82774025-2	chr6	82773927	82774125	+	0.000	0.000	Merged-chr6-82774025-2
Merged-chr11-121017990-3	chr11	121017866	121018123	+	0.000	0.000	Merged-chr11-121017990-3
Merged-chr7-123365990-1	chr7	123365892	123366090	+	0.000	0.000	Merged-chr7-123365990-1
Merged-chr4-8837800-54	chr4	8837534	8838326	+	0.000	0.000	Merged-chr4-8837800-54
Merged-chr2-158717764-33	chr2	158717509	158718075	+	0.000	0.000	Merged-chr2-158717764-33
Merged-chr4-134124326-44	chr4	134124119	134124574	+	0.000	0.000	Merged-chr4-134124326-44
Merged-chr9-69031041-1	chr9	69030943	69031141	+	0.000	0.000	Merged-chr9-69031041-1
Merged-chr15-80318050-7	chr15	80317935	80318181	+	0.000	0.000	Merged-chr15-80318050-7
Merged-chr11-120643310-2	chr11	120643212	120643410	+	0.000	0.000	Merged-chr11-120643310-2
Merged-chr10-89442853-1	chr10	89442755	89442953	+	0.000	0.000	Merged-chr10-89442853-1
Merged-chr16-38399742-32	chr16	38399253	38400266	+	0.000	0.000	Merged-chr16-38399742-32
Merged-chr17-86732314-48	chr17	86732109	86732520	+	0.000	0.000	Merged-chr17-86732314-48
Merged-chr17-47511428-58	chr17	47511109	47511637	+	0.000	0.000	Merged-chr17-47511428-58
Merged-chr10-95681170-17	chr10	95680927	95681341	+	0.000	0.000	Merged-chr10-95681170-17
Merged-chr16-52450720-60	chr16	52450387	52451162	+	0.000	0.000	Merged-chr16-52450720-60
Merged-chr10-7474458-4	chr10	7474272	7474657	+	0.000	0.000	Merged-chr10-7474458-4
Merged-chr15-36210746-43	chr15	36210524	36210960	+	0.000	0.000	Merged-chr15-36210746-43
Merged-chr12-76533771-61	chr12	76533436	76534133	+	0.000	0.000	Merged-chr12-76533771-61
Merged-chr11-121712816-9	chr11	121712632	121713017	+	0.000	0.000	Merged-chr11-121712816-9
Merged-chr19-45574057-32	chr19	45573882	45574273	+	0.000	0.000	Merged-chr19-45574057-32
Merged-chr2-121354707-1	chr2	121354609	121354807	+	0.000	0.000	Merged-chr2-121354707-1
Merged-chr5-123974113-2	chr5	123974015	123974213	+	0.000	0.000	Merged-chr5-123974113-2
Merged-chr11-87404473-69	chr11	87404232	87404694	+	0.000	0.000	Merged-chr11-87404473-69
Merged-chr9-79792846-1	chr9	79792748	79792946	+	0.000	0.000	Merged-chr9-79792846-1
Merged-chr13-61803689-1	chr13	61803591	61803789	+	0.000	0.000	Merged-chr13-61803689-1
Merged-chr5-8670313-1	chr5	8670215	8670413	+	0.000	0.000	Merged-chr5-8670313-1
Merged-chr2-119112858-57	chr2	119112529	119113196	+	0.000	0.000	Merged-chr2-119112858-57
Merged-chr2-3762298-1	chr2	3762200	3762398	+	0.000	0.000	Merged-chr2-3762298-1
Merged-chr15-96700302-2	chr15	96700204	96700403	+	0.000	0.000	Merged-chr15-96700302-2
Merged-chr1-133039631-33	chr1	133039315	133039834	+	0.000	0.000	Merged-chr1-133039631-33
Merged-chr2-10153173-125	chr2	10152761	10153673	+	0.000	0.000	Merged-chr2-10153173-125
Merged-chr19-43524051-50	chr19	43523888	43524267	+	0.000	0.000	Merged-chr19-43524051-50
Merged-chr3-102725307-14	chr3	102725123	102725524	+	0.000	0.000	Merged-chr3-102725307-14
Merged-chr6-115972922-11	chr6	115972687	115973240	+	0.000	0.000	Merged-chr6-115972922-11
Merged-chr7-75782185-80	chr7	75781519	75782854	+	0.000	0.000	Merged-chr7-75782185-80
Merged-chr8-34054206-1	chr8	34054108	34054306	+	0.000	0.000	Merged-chr8-34054206-1
Merged-chr2-13575035-10	chr2	13574856	13575206	+	0.000	0.000	Merged-chr2-13575035-10
Merged-chr18-56451973-44	chr18	56451677	56452181	+	0.000	0.000	Merged-chr18-56451973-44
Merged-chr18-56463510-22	chr18	56463309	56463747	+	0.000	0.000	Merged-chr18-56463510-22
Merged-chrX-7318785-1	chrX	7318687	7318885	+	0.000	0.000	Merged-chrX-7318785-1
Merged-chr10-91187552-2	chr10	91187441	91187665	+	0.000	0.000	Merged-chr10-91187552-2
Merged-chr15-74975391-7	chr15	74975230	74975551	+	0.000	0.000	Merged-chr15-74975391-7
Merged-chr7-67407196-3	chr7	67407070	67407316	+	0.000	0.000	Merged-chr7-67407196-3
Merged-chr7-38085350-130	chr7	38084930	38085575	+	0.000	0.000	Merged-chr7-38085350-130
Merged-chr18-70633740-34	chr18	70633353	70633943	+	0.000	0.000	Merged-chr18-70633740-34
Merged-chr6-42349281-1	chr6	42349183	42349381	+	0.000	0.000	Merged-chr6-42349281-1
Merged-chr7-81868327-26	chr7	81868086	81868532	+	0.000	0.000	Merged-chr7-81868327-26
Merged-chrX-68684840-22	chrX	68684570	68685197	+	0.000	0.000	Merged-chrX-68684840-22
Merged-chr13-45894482-28	chr13	45894258	45894763	+	0.000	0.000	Merged-chr13-45894482-28
Merged-chr17-26452765-1	chr17	26452667	26452865	+	0.000	0.000	Merged-chr17-26452765-1
Merged-chr17-83831138-30	chr17	83830810	83831478	+	0.000	0.000	Merged-chr17-83831138-30
Merged-chr16-58502085-21	chr16	58501748	58502372	+	0.000	0.000	Merged-chr16-58502085-21
Merged-chr9-106386415-18	chr9	106386170	106386717	+	0.000	0.000	Merged-chr9-106386415-18
Merged-chr3-101238447-3	chr3	101238349	101238547	+	0.000	0.000	Merged-chr3-101238447-3
Merged-chr2-5014812-2	chr2	5014706	5014920	+	0.000	0.000	Merged-chr2-5014812-2
Merged-chr4-140902578-11	chr4	140902410	140902768	+	0.000	0.000	Merged-chr4-140902578-11
Merged-chr10-8197795-23	chr10	8197595	8197966	+	0.000	0.000	Merged-chr10-8197795-23
Merged-chr11-120580081-9	chr11	120579860	120580388	+	0.000	0.000	Merged-chr11-120580081-9
Merged-chrX-8193012-57	chrX	8192679	8193304	+	0.000	0.000	Merged-chrX-8193012-57
Merged-chr15-78928209-40	chr15	78927941	78928395	+	0.000	0.000	Merged-chr15-78928209-40
Merged-chr6-134981456-22	chr6	134981261	134981706	+	0.000	0.000	Merged-chr6-134981456-22
Merged-chr2-157201456-52	chr2	157201132	157201706	+	0.000	0.000	Merged-chr2-157201456-52
Merged-chr4-155908660-10	chr4	155908496	155908810	+	0.000	0.000	Merged-chr4-155908660-10
Merged-chr6-83107807-23	chr6	83107564	83108057	+	0.000	0.000	Merged-chr6-83107807-23
Merged-chr12-25095376-8	chr12	25095175	25095568	+	0.000	0.000	Merged-chr12-25095376-8
Merged-chr1-60899106-105	chr1	60898614	60899665	+	0.000	0.000	Merged-chr1-60899106-105
Merged-chr5-120690669-7	chr5	120690434	120690845	+	0.000	0.000	Merged-chr5-120690669-7
Merged-chr16-30388034-6	chr16	30387674	30388332	+	0.000	0.000	Merged-chr16-30388034-6
Merged-chr7-38071224-22	chr7	38070938	38071484	+	0.000	0.000	Merged-chr7-38071224-22
Merged-chr18-66453430-39	chr18	66453062	66453683	+	0.000	0.000	Merged-chr18-66453430-39
Merged-chr14-122953434-8	chr14	122953292	122953555	+	0.000	0.000	Merged-chr14-122953434-8
Merged-chr13-95697036-46	chr13	95696770	95697563	+	0.000	0.000	Merged-chr13-95697036-46
Merged-chr19-41382837-19	chr19	41382682	41383011	+	0.000	0.000	Merged-chr19-41382837-19
Merged-chr12-32292439-88	chr12	32292071	32292702	+	0.000	0.000	Merged-chr12-32292439-88
Merged-chr2-128112514-2	chr2	128112359	128112671	+	0.000	0.000	Merged-chr2-128112514-2
Merged-chr6-50545714-41	chr6	50545430	50546138	+	0.000	0.000	Merged-chr6-50545714-41
Merged-chr13-113994924-1	chr13	113994826	113995024	+	0.000	0.000	Merged-chr13-113994924-1
Merged-chr11-98933379-5	chr11	98933242	98933500	+	0.000	0.000	Merged-chr11-98933379-5
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr3-59205065-6	chr3	59204680	59205372	+	0.000	0.000	Merged-chr3-59205065-6
Merged-chr5-100587830-4	chr5	100587677	100588004	+	0.000	0.000	Merged-chr5-100587830-4
Merged-chr7-67308311-16	chr7	67308162	67308458	+	0.000	0.000	Merged-chr7-67308311-16
Merged-chr3-152193367-2	chr3	152193269	152193467	+	0.000	0.000	Merged-chr3-152193367-2
Merged-chr7-143740340-31	chr7	143740110	143740588	+	0.000	0.000	Merged-chr7-143740340-31
Merged-chr7-45759440-1	chr7	45759342	45759540	+	0.000	0.000	Merged-chr7-45759440-1
Merged-chr9-20952794-68	chr9	20952558	20953062	+	0.000	0.000	Merged-chr9-20952794-68
Merged-chr6-115973397-1	chr6	115973299	115973497	+	0.000	0.000	Merged-chr6-115973397-1
Merged-chr17-32390108-1	chr17	32390010	32390208	+	0.000	0.000	Merged-chr17-32390108-1
Merged-chr2-3664292-19	chr2	3664007	3664489	+	0.000	0.000	Merged-chr2-3664292-19
Merged-chr2-34905139-61	chr2	34904966	34905298	+	0.000	0.000	Merged-chr2-34905139-61
Merged-chr7-80401862-1	chr7	80401764	80401962	+	0.000	0.000	Merged-chr7-80401862-1
Merged-chr9-123759141-12	chr9	123758796	123759482	+	0.000	0.000	Merged-chr9-123759141-12
Merged-chr1-180388802-24	chr1	180388544	180388967	+	0.000	0.000	Merged-chr1-180388802-24
Merged-chr3-136959339-20	chr3	136959137	136959558	+	0.000	0.000	Merged-chr3-136959339-20
Merged-chr7-67371922-2	chr7	67371813	67372034	+	0.000	0.000	Merged-chr7-67371922-2
Merged-chr17-83872981-24	chr17	83872793	83873207	+	0.000	0.000	Merged-chr17-83872981-24
Merged-chr5-140608276-19	chr5	140608033	140608653	+	0.000	0.000	Merged-chr5-140608276-19
Merged-chr8-122475539-1	chr8	122475441	122475639	+	0.000	0.000	Merged-chr8-122475539-1
Merged-chr1-120264809-1	chr1	120264711	120264909	+	0.000	0.000	Merged-chr1-120264809-1
Merged-chr2-128068200-5	chr2	128067934	128068400	+	0.000	0.000	Merged-chr2-128068200-5
Merged-chr7-75855225-21	chr7	75854950	75855464	+	0.000	0.000	Merged-chr7-75855225-21
Merged-chr12-59040253-37	chr12	59039978	59040593	+	0.000	0.000	Merged-chr12-59040253-37
Merged-chr16-30390310-1	chr16	30390212	30390410	+	0.000	0.000	Merged-chr16-30390310-1
Merged-chr10-41473311-50	chr10	41472977	41473681	+	0.000	0.000	Merged-chr10-41473311-50
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr7-38107855-98	chr7	38107559	38108136	+	0.000	0.000	Merged-chr7-38107855-98
Merged-chr12-100901756-1	chr12	100901658	100901856	+	0.000	0.000	Merged-chr12-100901756-1
Merged-chr9-31130629-119	chr9	31129974	31131221	+	0.000	0.000	Merged-chr9-31130629-119
Merged-chrX-169304181-14	chrX	169303929	169304456	+	0.000	0.000	Merged-chrX-169304181-14
Merged-chr6-128852954-26	chr6	128852691	128853305	+	0.000	0.000	Merged-chr6-128852954-26
Merged-chr3-142530909-1	chr3	142530811	142531009	+	0.000	0.000	Merged-chr3-142530909-1
Merged-chr4-8928117-3	chr4	8928019	8928217	+	0.000	0.000	Merged-chr4-8928117-3
Merged-chr5-111273731-20	chr5	111273462	111273955	+	0.000	0.000	Merged-chr5-111273731-20
Merged-chr9-120110661-68	chr9	120110463	120110938	+	0.000	0.000	Merged-chr9-120110661-68
Merged-chr5-124052164-23	chr5	124051835	124052487	+	0.000	0.000	Merged-chr5-124052164-23
Merged-chr7-48919531-17	chr7	48919362	48919743	+	0.000	0.000	Merged-chr7-48919531-17
Merged-chr11-120489529-9	chr11	120489368	120489702	+	0.000	0.000	Merged-chr11-120489529-9
Merged-chr12-24622559-1	chr12	24622461	24622659	+	0.000	0.000	Merged-chr12-24622559-1
Merged-chr15-80619928-23	chr15	80619710	80620145	+	0.000	0.000	Merged-chr15-80619928-23
Merged-chr2-165320656-2	chr2	165320556	165320758	+	0.000	0.000	Merged-chr2-165320656-2
Merged-chr11-101172187-2	chr11	101172069	101172308	+	0.000	0.000	Merged-chr11-101172187-2
Merged-chr1-97659702-28	chr1	97659444	97660007	+	0.000	0.000	Merged-chr1-97659702-28
Merged-chr9-57407322-7	chr9	57407157	57407551	+	0.000	0.000	Merged-chr9-57407322-7
Merged-chr1-60874665-5	chr1	60874444	60874900	+	0.000	0.000	Merged-chr1-60874665-5
Merged-chr18-12808585-12	chr18	12808347	12808758	+	0.000	0.000	Merged-chr18-12808585-12
Merged-chr13-63254174-3	chr13	63253990	63254417	+	0.000	0.000	Merged-chr13-63254174-3
Merged-chr12-86687051-28	chr12	86686657	86687410	+	0.000	0.000	Merged-chr12-86687051-28
Merged-chr6-30048741-1	chr6	30048643	30048841	+	0.000	0.000	Merged-chr6-30048741-1
Merged-chr8-33593934-1	chr8	33593836	33594034	+	0.000	0.000	Merged-chr8-33593934-1
Merged-chr19-41343000-4	chr19	41342760	41343277	+	0.000	0.000	Merged-chr19-41343000-4
Merged-chr16-32431592-1	chr16	32431494	32431692	+	0.000	0.000	Merged-chr16-32431592-1
Merged-chr5-34520950-23	chr5	34520701	34521358	+	0.000	0.000	Merged-chr5-34520950-23
Merged-chr14-56293381-8	chr14	56293229	56293521	+	0.000	0.000	Merged-chr14-56293381-8
Merged-chr1-133689545-1	chr1	133689447	133689645	+	0.000	0.000	Merged-chr1-133689545-1
Merged-chr18-37814980-94	chr18	37814370	37815490	+	0.000	0.000	Merged-chr18-37814980-94
Merged-chr14-78710863-14	chr14	78710612	78711043	+	0.000	0.000	Merged-chr14-78710863-14
Merged-chr17-44670859-1	chr17	44670761	44670959	+	0.000	0.000	Merged-chr17-44670859-1
Merged-chr9-22388710-1	chr9	22388612	22388810	+	0.000	0.000	Merged-chr9-22388710-1
Merged-chr8-94184556-1	chr8	94184458	94184656	+	0.000	0.000	Merged-chr8-94184556-1
Merged-chrX-169319865-27	chrX	169319657	169320077	+	0.000	0.000	Merged-chrX-169319865-27
Merged-chr9-107547233-11	chr9	107547020	107547380	+	0.000	0.000	Merged-chr9-107547233-11
Merged-chr3-9826871-7	chr3	9826712	9827104	+	0.000	0.000	Merged-chr3-9826871-7
Merged-chr17-35120959-1	chr17	35120861	35121059	+	0.000	0.000	Merged-chr17-35120959-1
Merged-chr12-91719361-4	chr12	91719203	91719512	+	0.000	0.000	Merged-chr12-91719361-4
Merged-chr3-108444167-9	chr3	108444040	108444334	+	0.000	0.000	Merged-chr3-108444167-9
Merged-chr5-134582735-45	chr5	134582507	134582984	+	0.000	0.000	Merged-chr5-134582735-45
Merged-chr5-146861329-3	chr5	146861231	146861429	+	0.000	0.000	Merged-chr5-146861329-3
Merged-chr12-102703809-1	chr12	102703711	102703909	+	0.000	0.000	Merged-chr12-102703809-1
Merged-chr6-126939927-97	chr6	126939610	126940303	+	0.000	0.000	Merged-chr6-126939927-97
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr16-52445784-15	chr16	52445586	52445982	+	0.000	0.000	Merged-chr16-52445784-15
