#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Tfh.up.bed
Merged-chr6-48771054-58	chr6	48770791	48771530	+	0.000	0.000	Merged-chr6-48771054-58
Merged-chr7-99383055-1	chr7	99382957	99383155	+	0.000	0.000	Merged-chr7-99383055-1
Merged-chr11-88716290-15	chr11	88716114	88716573	+	0.000	0.000	Merged-chr11-88716290-15
Merged-chr2-18998003-84	chr2	18997581	18998367	+	0.000	0.000	Merged-chr2-18998003-84
Merged-chr14-120303374-10	chr14	120303138	120303574	+	0.000	0.000	Merged-chr14-120303374-10
Merged-chr15-6573269-1	chr15	6573171	6573369	+	0.000	0.000	Merged-chr15-6573269-1
Merged-chr2-60080152-7	chr2	60079929	60080351	+	0.000	0.000	Merged-chr2-60080152-7
Merged-chr4-118326685-10	chr4	118326545	118326855	+	0.000	0.000	Merged-chr4-118326685-10
Merged-chr6-99274664-53	chr6	99274283	99274955	+	0.000	0.000	Merged-chr6-99274664-53
Merged-chr14-10430786-8	chr14	10430608	10430911	+	0.000	0.000	Merged-chr14-10430786-8
Merged-chr7-99429027-29	chr7	99428855	99429218	+	0.000	0.000	Merged-chr7-99429027-29
Merged-chr8-84998087-35	chr8	84997899	84998250	+	0.000	0.000	Merged-chr8-84998087-35
Merged-chrX-12087471-30	chrX	12087134	12087829	+	0.000	0.000	Merged-chrX-12087471-30
Merged-chr10-96698035-53	chr10	96697848	96698280	+	0.000	0.000	Merged-chr10-96698035-53
Merged-chr1-92080187-57	chr1	92079936	92080528	+	0.000	0.000	Merged-chr1-92080187-57
Merged-chr6-125219300-1	chr6	125219202	125219400	+	0.000	0.000	Merged-chr6-125219300-1
Merged-chr11-97030056-43	chr11	97029855	97030292	+	0.000	0.000	Merged-chr11-97030056-43
Merged-chr12-16136030-2	chr12	16135842	16136220	+	0.000	0.000	Merged-chr12-16136030-2
Merged-chr7-30322363-141	chr7	30321996	30322617	+	0.000	0.000	Merged-chr7-30322363-141
Merged-chr10-17728854-10	chr10	17728649	17729025	+	0.000	0.000	Merged-chr10-17728854-10
Merged-chr12-21174004-41	chr12	21173763	21174214	+	0.000	0.000	Merged-chr12-21174004-41
Merged-chr15-6556374-4	chr15	6556244	6556506	+	0.000	0.000	Merged-chr15-6556374-4
Merged-chr4-7207158-12	chr4	7206926	7207361	+	0.000	0.000	Merged-chr4-7207158-12
Merged-chr6-99026218-49	chr6	99025974	99026495	+	0.000	0.000	Merged-chr6-99026218-49
Merged-chr2-93451465-9	chr2	93451291	93451634	+	0.000	0.000	Merged-chr2-93451465-9
Merged-chr8-81491083-2	chr8	81490975	81491193	+	0.000	0.000	Merged-chr8-81491083-2
Merged-chrX-57184779-1	chrX	57184681	57184879	+	0.000	0.000	Merged-chrX-57184779-1
Merged-chr11-77348681-109	chr11	77347890	77349335	+	0.000	0.000	Merged-chr11-77348681-109
Merged-chr3-108504114-26	chr3	108503850	108504387	+	0.000	0.000	Merged-chr3-108504114-26
Merged-chr14-61682596-69	chr14	61682272	61682995	+	0.000	0.000	Merged-chr14-61682596-69
Merged-chr18-49979677-114	chr18	49979158	49980155	+	0.000	0.000	Merged-chr18-49979677-114
Merged-chr7-112173203-14	chr7	112172955	112173364	+	0.000	0.000	Merged-chr7-112173203-14
Merged-chr13-63639916-9	chr13	63639753	63640077	+	0.000	0.000	Merged-chr13-63639916-9
Merged-chr1-61084899-26	chr1	61084709	61085081	+	0.000	0.000	Merged-chr1-61084899-26
Merged-chr2-117312690-43	chr2	117312390	117312981	+	0.000	0.000	Merged-chr2-117312690-43
Merged-chr11-94386453-49	chr11	94386153	94386803	+	0.000	0.000	Merged-chr11-94386453-49
Merged-chr1-60240726-17	chr1	60240538	60240911	+	0.000	0.000	Merged-chr1-60240726-17
Merged-chr3-87376637-53	chr3	87376114	87377152	+	0.000	0.000	Merged-chr3-87376637-53
Merged-chr10-17540117-1	chr10	17540019	17540217	+	0.000	0.000	Merged-chr10-17540117-1
Merged-chr5-144308281-9	chr5	144308099	144308541	+	0.000	0.000	Merged-chr5-144308281-9
Merged-chr15-83602865-55	chr15	83602669	83603070	+	0.000	0.000	Merged-chr15-83602865-55
Merged-chr10-63382350-13	chr10	63382174	63382539	+	0.000	0.000	Merged-chr10-63382350-13
Merged-chr11-6568162-40	chr11	6567948	6568403	+	0.000	0.000	Merged-chr11-6568162-40
Merged-chr16-35770327-38	chr16	35770097	35770543	+	0.000	0.000	Merged-chr16-35770327-38
Merged-chr5-65866574-1	chr5	65866476	65866674	+	0.000	0.000	Merged-chr5-65866574-1
Merged-chr4-6843676-1	chr4	6843578	6843776	+	0.000	0.000	Merged-chr4-6843676-1
Merged-chr17-23841285-7	chr17	23841122	23841446	+	0.000	0.000	Merged-chr17-23841285-7
Merged-chr1-61039499-28	chr1	61039122	61039761	+	0.000	0.000	Merged-chr1-61039499-28
Merged-chr2-71873346-69	chr2	71872965	71873726	+	0.000	0.000	Merged-chr2-71873346-69
Merged-chr17-56325890-57	chr17	56325664	56326067	+	0.000	0.000	Merged-chr17-56325890-57
Merged-chr1-164457333-1	chr1	164457235	164457433	+	0.000	0.000	Merged-chr1-164457333-1
Merged-chr2-91947953-20	chr2	91947662	91948236	+	0.000	0.000	Merged-chr2-91947953-20
Merged-chr12-103338377-34	chr12	103338151	103338563	+	0.000	0.000	Merged-chr12-103338377-34
Merged-chr2-144636109-46	chr2	144635918	144636393	+	0.000	0.000	Merged-chr2-144636109-46
Merged-chr6-128760193-2	chr6	128760057	128760332	+	0.000	0.000	Merged-chr6-128760193-2
Merged-chr12-85477740-7	chr12	85477632	85477844	+	0.000	0.000	Merged-chr12-85477740-7
Merged-chr16-92058456-104	chr16	92057978	92058843	+	0.000	0.000	Merged-chr16-92058456-104
Merged-chr19-60755904-7	chr19	60755732	60756075	+	0.000	0.000	Merged-chr19-60755904-7
Merged-chr17-32340357-1	chr17	32340259	32340457	+	0.000	0.000	Merged-chr17-32340357-1
Merged-chr10-95894302-1	chr10	95894204	95894402	+	0.000	0.000	Merged-chr10-95894302-1
Merged-chr10-14057543-2	chr10	14057445	14057643	+	0.000	0.000	Merged-chr10-14057543-2
Merged-chr1-92180417-91	chr1	92179956	92180791	+	0.000	0.000	Merged-chr1-92180417-91
Merged-chr2-25111409-51	chr2	25111218	25111613	+	0.000	0.000	Merged-chr2-25111409-51
Merged-chr2-163259384-1	chr2	163259286	163259484	+	0.000	0.000	Merged-chr2-163259384-1
Merged-chr5-121619111-49	chr5	121618634	121619710	+	0.000	0.000	Merged-chr5-121619111-49
Merged-chr18-55419223-25	chr18	55418891	55419793	+	0.000	0.000	Merged-chr18-55419223-25
Merged-chr12-112620741-3	chr12	112620607	112620869	+	0.000	0.000	Merged-chr12-112620741-3
Merged-chr2-174675833-26	chr2	174675600	174676059	+	0.000	0.000	Merged-chr2-174675833-26
Merged-chr3-101939314-18	chr3	101939096	101939484	+	0.000	0.000	Merged-chr3-101939314-18
Merged-chrX-12156194-3	chrX	12156081	12156314	+	0.000	0.000	Merged-chrX-12156194-3
Merged-chr12-103343699-32	chr12	103343464	103343927	+	0.000	0.000	Merged-chr12-103343699-32
Merged-chr2-24975554-132	chr2	24975334	24976111	+	0.000	0.000	Merged-chr2-24975554-132
Merged-chr10-13035332-21	chr10	13035143	13035522	+	0.000	0.000	Merged-chr10-13035332-21
Merged-chr11-20477652-51	chr11	20477480	20477864	+	0.000	0.000	Merged-chr11-20477652-51
Merged-chr9-107569019-67	chr9	107568694	107569297	+	0.000	0.000	Merged-chr9-107569019-67
Merged-chr11-75291084-10	chr11	75290954	75291244	+	0.000	0.000	Merged-chr11-75291084-10
Merged-chr19-5806950-1	chr19	5806852	5807050	+	0.000	0.000	Merged-chr19-5806950-1
Merged-chr13-44588046-24	chr13	44587863	44588255	+	0.000	0.000	Merged-chr13-44588046-24
Merged-chr15-6523022-55	chr15	6522809	6523432	+	0.000	0.000	Merged-chr15-6523022-55
Merged-chr2-76216343-3	chr2	76216179	76216554	+	0.000	0.000	Merged-chr2-76216343-3
Merged-chr4-155095407-34	chr4	155094923	155095618	+	0.000	0.000	Merged-chr4-155095407-34
Merged-chr7-101836675-61	chr7	101836263	101837382	+	0.000	0.000	Merged-chr7-101836675-61
Merged-chr7-3675086-26	chr7	3674871	3675357	+	0.000	0.000	Merged-chr7-3675086-26
Merged-chr3-88043136-39	chr3	88042890	88043354	+	0.000	0.000	Merged-chr3-88043136-39
Merged-chr6-146391315-9	chr6	146391140	146391509	+	0.000	0.000	Merged-chr6-146391315-9
Merged-chr5-103412550-11	chr5	103412363	103412788	+	0.000	0.000	Merged-chr5-103412550-11
Merged-chr13-55322004-61	chr13	55321667	55322327	+	0.000	0.000	Merged-chr13-55322004-61
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr4-129514164-82	chr4	129513856	129514711	+	0.000	0.000	Merged-chr4-129514164-82
Merged-chr16-44965339-61	chr16	44964831	44965825	+	0.000	0.000	Merged-chr16-44965339-61
Merged-chr3-106485169-6	chr3	106484917	106485423	+	0.000	0.000	Merged-chr3-106485169-6
Merged-chr1-35817503-8	chr1	35817348	35817635	+	0.000	0.000	Merged-chr1-35817503-8
Merged-chr13-41605908-93	chr13	41605388	41606153	+	0.000	0.000	Merged-chr13-41605908-93
Merged-chr8-119605101-59	chr8	119604819	119605400	+	0.000	0.000	Merged-chr8-119605101-59
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr4-137854061-36	chr4	137853792	137854362	+	0.000	0.000	Merged-chr4-137854061-36
Merged-chr11-61133096-8	chr11	61132893	61133327	+	0.000	0.000	Merged-chr11-61133096-8
Merged-chr9-56144655-19	chr9	56144361	56144810	+	0.000	0.000	Merged-chr9-56144655-19
Merged-chr14-101477413-70	chr14	101477132	101477685	+	0.000	0.000	Merged-chr14-101477413-70
Merged-chr15-27783998-63	chr15	27783737	27784223	+	0.000	0.000	Merged-chr15-27783998-63
Merged-chr11-100703503-82	chr11	100702502	100704513	+	0.000	0.000	Merged-chr11-100703503-82
Merged-chr3-51745177-64	chr3	51744893	51745520	+	0.000	0.000	Merged-chr3-51745177-64
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr1-91984658-28	chr1	91984460	91984859	+	0.000	0.000	Merged-chr1-91984658-28
Merged-chr11-52294354-37	chr11	52294124	52294643	+	0.000	0.000	Merged-chr11-52294354-37
Merged-chr9-61670394-8	chr9	61670277	61670510	+	0.000	0.000	Merged-chr9-61670394-8
Merged-chr4-59626672-2	chr4	59626574	59626772	+	0.000	0.000	Merged-chr4-59626672-2
Merged-chr6-57582594-10	chr6	57582311	57582763	+	0.000	0.000	Merged-chr6-57582594-10
Merged-chr14-7987076-7	chr14	7986818	7987245	+	0.000	0.000	Merged-chr14-7987076-7
Merged-chr12-116254823-28	chr12	116254601	116255000	+	0.000	0.000	Merged-chr12-116254823-28
Merged-chr5-125137642-19	chr5	125137293	125137896	+	0.000	0.000	Merged-chr5-125137642-19
Merged-chr7-28382827-73	chr7	28382508	28383320	+	0.000	0.000	Merged-chr7-28382827-73
Merged-chr16-97534800-1	chr16	97534702	97534900	+	0.000	0.000	Merged-chr16-97534800-1
Merged-chr1-112388623-2	chr1	112388460	112388789	+	0.000	0.000	Merged-chr1-112388623-2
Merged-chr5-107177683-65	chr5	107177288	107178073	+	0.000	0.000	Merged-chr5-107177683-65
Merged-chr13-44811408-63	chr13	44810931	44812021	+	0.000	0.000	Merged-chr13-44811408-63
Merged-chr9-86090362-1	chr9	86090264	86090462	+	0.000	0.000	Merged-chr9-86090362-1
Merged-chr11-69420488-1	chr11	69420390	69420588	+	0.000	0.000	Merged-chr11-69420488-1
Merged-chr8-70659857-59	chr8	70659502	70660689	+	0.000	0.000	Merged-chr8-70659857-59
Merged-chr10-96466990-21	chr10	96466823	96467176	+	0.000	0.000	Merged-chr10-96466990-21
Merged-chr3-121946709-4	chr3	121946534	121946870	+	0.000	0.000	Merged-chr3-121946709-4
Merged-chr4-149989064-38	chr4	149988883	149989263	+	0.000	0.000	Merged-chr4-149989064-38
Merged-chr10-75837336-19	chr10	75837130	75837487	+	0.000	0.000	Merged-chr10-75837336-19
Merged-chr15-100539645-5	chr15	100539498	100539777	+	0.000	0.000	Merged-chr15-100539645-5
Merged-chr3-101013654-6	chr3	101013472	101013822	+	0.000	0.000	Merged-chr3-101013654-6
Merged-chr7-4431679-3	chr7	4431571	4431794	+	0.000	0.000	Merged-chr7-4431679-3
Merged-chr13-94976470-58	chr13	94976235	94976841	+	0.000	0.000	Merged-chr13-94976470-58
Merged-chr8-81572647-16	chr8	81572337	81573017	+	0.000	0.000	Merged-chr8-81572647-16
Merged-chr14-61681246-96	chr14	61680766	61681518	+	0.000	0.000	Merged-chr14-61681246-96
Merged-chr8-81773019-2	chr8	81772905	81773136	+	0.000	0.000	Merged-chr8-81773019-2
Merged-chr17-74802991-25	chr17	74802733	74803196	+	0.000	0.000	Merged-chr17-74802991-25
Merged-chr6-125241695-39	chr6	125241457	125241875	+	0.000	0.000	Merged-chr6-125241695-39
Merged-chr8-70653439-8	chr8	70653224	70653605	+	0.000	0.000	Merged-chr8-70653439-8
Merged-chr1-69499196-51	chr1	69498803	69499538	+	0.000	0.000	Merged-chr1-69499196-51
Merged-chr11-97022126-56	chr11	97021888	97022395	+	0.000	0.000	Merged-chr11-97022126-56
Merged-chr10-14034534-75	chr10	14034018	14035047	+	0.000	0.000	Merged-chr10-14034534-75
Merged-chr4-130790399-13	chr4	130790240	130790543	+	0.000	0.000	Merged-chr4-130790399-13
Merged-chr10-17575084-24	chr10	17574902	17575303	+	0.000	0.000	Merged-chr10-17575084-24
Merged-chr10-67536219-17	chr10	67535935	67536545	+	0.000	0.000	Merged-chr10-67536219-17
Merged-chr11-113153533-26	chr11	113153302	113153782	+	0.000	0.000	Merged-chr11-113153533-26
Merged-chr15-100683235-12	chr15	100683050	100683403	+	0.000	0.000	Merged-chr15-100683235-12
Merged-chr3-129562247-58	chr3	129561894	129562694	+	0.000	0.000	Merged-chr3-129562247-58
Merged-chr7-142995149-25	chr7	142994948	142995452	+	0.000	0.000	Merged-chr7-142995149-25
Merged-chr8-84737825-38	chr8	84737621	84738030	+	0.000	0.000	Merged-chr8-84737825-38
Merged-chr15-97705743-59	chr15	97705514	97706031	+	0.000	0.000	Merged-chr15-97705743-59
Merged-chr2-77104217-2	chr2	77104118	77104318	+	0.000	0.000	Merged-chr2-77104217-2
Merged-chr4-150001453-41	chr4	150001138	150001771	+	0.000	0.000	Merged-chr4-150001453-41
Merged-chr15-86182762-17	chr15	86182532	86183008	+	0.000	0.000	Merged-chr15-86182762-17
Merged-chr19-17356427-46	chr19	17355957	17356677	+	0.000	0.000	Merged-chr19-17356427-46
Merged-chr8-70776987-79	chr8	70776706	70777182	+	0.000	0.000	Merged-chr8-70776987-79
Merged-chr5-147072070-1	chr5	147071972	147072170	+	0.000	0.000	Merged-chr5-147072070-1
Merged-chr7-51862036-76	chr7	51861813	51862250	+	0.000	0.000	Merged-chr7-51862036-76
Merged-chr6-41554402-95	chr6	41554052	41554820	+	0.000	0.000	Merged-chr6-41554402-95
Merged-chr19-38816333-15	chr19	38816184	38816559	+	0.000	0.000	Merged-chr19-38816333-15
Merged-chr11-4805179-30	chr11	4804946	4805362	+	0.000	0.000	Merged-chr11-4805179-30
Merged-chr11-101143955-50	chr11	101143549	101144245	+	0.000	0.000	Merged-chr11-101143955-50
Merged-chr11-5215485-1	chr11	5215387	5215585	+	0.000	0.000	Merged-chr11-5215485-1
Merged-chr3-95995992-42	chr3	95995759	95996376	+	0.000	0.000	Merged-chr3-95995992-42
Merged-chr10-81244778-11	chr10	81244533	81244940	+	0.000	0.000	Merged-chr10-81244778-11
Merged-chr5-140838792-15	chr5	140838633	140839017	+	0.000	0.000	Merged-chr5-140838792-15
Merged-chr17-81045626-69	chr17	81045285	81045906	+	0.000	0.000	Merged-chr17-81045626-69
Merged-chr9-56207353-12	chr9	56207163	56207534	+	0.000	0.000	Merged-chr9-56207353-12
Merged-chrX-12007363-15	chrX	12007048	12007572	+	0.000	0.000	Merged-chrX-12007363-15
Merged-chr6-6192506-8	chr6	6192277	6192691	+	0.000	0.000	Merged-chr6-6192506-8
Merged-chr6-134364797-47	chr6	134364609	134365001	+	0.000	0.000	Merged-chr6-134364797-47
Merged-chr10-12867172-14	chr10	12866942	12867380	+	0.000	0.000	Merged-chr10-12867172-14
Merged-chr9-14381621-1	chr9	14381523	14381721	+	0.000	0.000	Merged-chr9-14381621-1
Merged-chr10-14085460-8	chr10	14085240	14085691	+	0.000	0.000	Merged-chr10-14085460-8
Merged-chr12-16202031-4	chr12	16201853	16202182	+	0.000	0.000	Merged-chr12-16202031-4
Merged-chr8-84723225-62	chr8	84722748	84723943	+	0.000	0.000	Merged-chr8-84723225-62
Merged-chr8-121570466-14	chr8	121570302	121570629	+	0.000	0.000	Merged-chr8-121570466-14
Merged-chr1-192778895-23	chr1	192778618	192779181	+	0.000	0.000	Merged-chr1-192778895-23
Merged-chr17-45556441-1	chr17	45556343	45556541	+	0.000	0.000	Merged-chr17-45556441-1
Merged-chr10-60367510-6	chr10	60367335	60367747	+	0.000	0.000	Merged-chr10-60367510-6
Merged-chr3-106448771-1	chr3	106448673	106448871	+	0.000	0.000	Merged-chr3-106448771-1
Merged-chr10-95887976-8	chr10	95887775	95888147	+	0.000	0.000	Merged-chr10-95887976-8
Merged-chr12-103390193-4	chr12	103390053	103390324	+	0.000	0.000	Merged-chr12-103390193-4
Merged-chr15-53216582-40	chr15	53216247	53216839	+	0.000	0.000	Merged-chr15-53216582-40
Merged-chr14-31829964-2	chr14	31829826	31830105	+	0.000	0.000	Merged-chr14-31829964-2
Merged-chr2-163232321-36	chr2	163232083	163232550	+	0.000	0.000	Merged-chr2-163232321-36
Merged-chr6-129216296-35	chr6	129215577	129216591	+	0.000	0.000	Merged-chr6-129216296-35
Merged-chr2-135760738-1	chr2	135760640	135760838	+	0.000	0.000	Merged-chr2-135760738-1
Merged-chr12-102371096-49	chr12	102370633	102371334	+	0.000	0.000	Merged-chr12-102371096-49
Merged-chr10-81233166-54	chr10	81232957	81233381	+	0.000	0.000	Merged-chr10-81233166-54
Merged-chr11-115630006-24	chr11	115629806	115630199	+	0.000	0.000	Merged-chr11-115630006-24
Merged-chr12-80131386-94	chr12	80130566	80132369	+	0.000	0.000	Merged-chr12-80131386-94
Merged-chr3-55415814-39	chr3	55415564	55416058	+	0.000	0.000	Merged-chr3-55415814-39
Merged-chr16-59600790-117	chr16	59600305	59601392	+	0.000	0.000	Merged-chr16-59600790-117
Merged-chr17-45557940-87	chr17	45557121	45558475	+	0.000	0.000	Merged-chr17-45557940-87
Merged-chr8-70439592-70	chr8	70439390	70439887	+	0.000	0.000	Merged-chr8-70439592-70
Merged-chr1-192663310-7	chr1	192663109	192663498	+	0.000	0.000	Merged-chr1-192663310-7
Merged-chr9-123275842-1	chr9	123275744	123275942	+	0.000	0.000	Merged-chr9-123275842-1
Merged-chr11-6566620-17	chr11	6566340	6566795	+	0.000	0.000	Merged-chr11-6566620-17
Merged-chr2-6460433-7	chr2	6460230	6460581	+	0.000	0.000	Merged-chr2-6460433-7
Merged-chr3-87385488-4	chr3	87385367	87385620	+	0.000	0.000	Merged-chr3-87385488-4
Merged-chr1-16688563-89	chr1	16688325	16688817	+	0.000	0.000	Merged-chr1-16688563-89
Merged-chr10-99194642-78	chr10	99194321	99195053	+	0.000	0.000	Merged-chr10-99194642-78
Merged-chr12-26418553-8	chr12	26418400	26418681	+	0.000	0.000	Merged-chr12-26418553-8
Merged-chr10-99393384-65	chr10	99392997	99393910	+	0.000	0.000	Merged-chr10-99393384-65
Merged-chr6-4664595-18	chr6	4664214	4665076	+	0.000	0.000	Merged-chr6-4664595-18
Merged-chr13-36369600-5	chr13	36369446	36369748	+	0.000	0.000	Merged-chr13-36369600-5
Merged-chr11-119355654-77	chr11	119354795	119356361	+	0.000	0.000	Merged-chr11-119355654-77
Merged-chr7-128688304-46	chr7	128688100	128688649	+	0.000	0.000	Merged-chr7-128688304-46
Merged-chr11-117963575-48	chr11	117963373	117963967	+	0.000	0.000	Merged-chr11-117963575-48
Merged-chr15-53157363-59	chr15	53157120	53157641	+	0.000	0.000	Merged-chr15-53157363-59
Merged-chr10-60376378-2	chr10	60376272	60376486	+	0.000	0.000	Merged-chr10-60376378-2
Merged-chr18-79300838-16	chr18	79300508	79300996	+	0.000	0.000	Merged-chr18-79300838-16
Merged-chr7-64213076-17	chr7	64212846	64213346	+	0.000	0.000	Merged-chr7-64213076-17
Merged-chr10-77022945-12	chr10	77022804	77023090	+	0.000	0.000	Merged-chr10-77022945-12
Merged-chr7-112136797-13	chr7	112136611	112137009	+	0.000	0.000	Merged-chr7-112136797-13
Merged-chr7-78912573-40	chr7	78912339	78912807	+	0.000	0.000	Merged-chr7-78912573-40
Merged-chr1-16781390-11	chr1	16781179	16781538	+	0.000	0.000	Merged-chr1-16781390-11
Merged-chr2-117450601-27	chr2	117450352	117450914	+	0.000	0.000	Merged-chr2-117450601-27
Merged-chr6-142538751-30	chr6	142538440	142539024	+	0.000	0.000	Merged-chr6-142538751-30
Merged-chr9-56264757-66	chr9	56264559	56265057	+	0.000	0.000	Merged-chr9-56264757-66
Merged-chr6-146222071-114	chr6	146221800	146222521	+	0.000	0.000	Merged-chr6-146222071-114
Merged-chr12-85666507-47	chr12	85665922	85667104	+	0.000	0.000	Merged-chr12-85666507-47
Merged-chr17-84423173-22	chr17	84422983	84423358	+	0.000	0.000	Merged-chr17-84423173-22
Merged-chr7-128555863-14	chr7	128555628	128556090	+	0.000	0.000	Merged-chr7-128555863-14
Merged-chr1-192742788-63	chr1	192742343	192743202	+	0.000	0.000	Merged-chr1-192742788-63
Merged-chr18-61211518-67	chr18	61211127	61211821	+	0.000	0.000	Merged-chr18-61211518-67
Merged-chr7-48937923-53	chr7	48937656	48938216	+	0.000	0.000	Merged-chr7-48937923-53
Merged-chr12-85839573-18	chr12	85839346	85839803	+	0.000	0.000	Merged-chr12-85839573-18
Merged-chr9-96669580-6	chr9	96669462	96669712	+	0.000	0.000	Merged-chr9-96669580-6
Merged-chr6-34476190-64	chr6	34475884	34476529	+	0.000	0.000	Merged-chr6-34476190-64
Merged-chr10-68222344-57	chr10	68221935	68223002	+	0.000	0.000	Merged-chr10-68222344-57
Merged-chr2-71453403-56	chr2	71453194	71453603	+	0.000	0.000	Merged-chr2-71453403-56
Merged-chr14-61729078-1	chr14	61728980	61729178	+	0.000	0.000	Merged-chr14-61729078-1
Merged-chr3-37199060-11	chr3	37198938	37199199	+	0.000	0.000	Merged-chr3-37199060-11
Merged-chr8-109707162-48	chr8	109706893	109707479	+	0.000	0.000	Merged-chr8-109707162-48
Merged-chr1-138290182-44	chr1	138289911	138290444	+	0.000	0.000	Merged-chr1-138290182-44
Merged-chr3-106483877-61	chr3	106483602	106484196	+	0.000	0.000	Merged-chr3-106483877-61
Merged-chr17-35353468-33	chr17	35353156	35353820	+	0.000	0.000	Merged-chr17-35353468-33
Merged-chr10-96722789-1	chr10	96722691	96722889	+	0.000	0.000	Merged-chr10-96722789-1
Merged-chr6-129237713-146	chr6	129236733	129238393	+	0.000	0.000	Merged-chr6-129237713-146
Merged-chr1-40050471-5	chr1	40050324	40050589	+	0.000	0.000	Merged-chr1-40050471-5
Merged-chr6-119217771-9	chr6	119217536	119217944	+	0.000	0.000	Merged-chr6-119217771-9
Merged-chr10-67493801-11	chr10	67493610	67494002	+	0.000	0.000	Merged-chr10-67493801-11
Merged-chrX-42540759-40	chrX	42540289	42541154	+	0.000	0.000	Merged-chrX-42540759-40
Merged-chr7-64217693-5	chr7	64217571	64217824	+	0.000	0.000	Merged-chr7-64217693-5
Merged-chr16-17927701-2	chr16	17927603	17927801	+	0.000	0.000	Merged-chr16-17927701-2
Merged-chr1-191312856-68	chr1	191312574	191313126	+	0.000	0.000	Merged-chr1-191312856-68
Merged-chr4-95624746-51	chr4	95624081	95625194	+	0.000	0.000	Merged-chr4-95624746-51
