#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed
Merged-chr15-27796764-17	chr15	27796360	27797024	+	0.000	0.000	Merged-chr15-27796764-17
Merged-chr8-15011224-110	chr8	15010211	15012300	+	0.000	0.000	Merged-chr8-15011224-110
Merged-chr12-41096290-9	chr12	41096144	41096413	+	0.000	0.000	Merged-chr12-41096290-9
Merged-chr16-89904595-58	chr16	89904089	89904980	+	0.000	0.000	Merged-chr16-89904595-58
Merged-chr1-91179704-88	chr1	91179069	91180422	+	0.000	0.000	Merged-chr1-91179704-88
Merged-chr4-149958695-1	chr4	149958597	149958795	+	0.000	0.000	Merged-chr4-149958695-1
Merged-chr8-86052123-41	chr8	86051836	86052358	+	0.000	0.000	Merged-chr8-86052123-41
Merged-chr15-61983458-31	chr15	61983240	61983651	+	0.000	0.000	Merged-chr15-61983458-31
Merged-chr12-36155639-21	chr12	36155273	36156055	+	0.000	0.000	Merged-chr12-36155639-21
Merged-chr4-32335883-56	chr4	32335604	32336164	+	0.000	0.000	Merged-chr4-32335883-56
Merged-chr14-121916227-99	chr14	121915638	121916587	+	0.000	0.000	Merged-chr14-121916227-99
Merged-chr17-23617236-49	chr17	23616941	23617470	+	0.000	0.000	Merged-chr17-23617236-49
Merged-chr2-146270625-1	chr2	146270527	146270725	+	0.000	0.000	Merged-chr2-146270625-1
Merged-chr1-21962257-5	chr1	21961995	21962573	+	0.000	0.000	Merged-chr1-21962257-5
Merged-chr17-28801273-108	chr17	28800602	28801549	+	0.000	0.000	Merged-chr17-28801273-108
Merged-chr2-30124519-66	chr2	30124283	30124811	+	0.000	0.000	Merged-chr2-30124519-66
Merged-chr7-73524685-48	chr7	73524359	73524940	+	0.000	0.000	Merged-chr7-73524685-48
Merged-chr4-32252453-5	chr4	32252221	32252642	+	0.000	0.000	Merged-chr4-32252453-5
Merged-chr11-52299835-51	chr11	52299578	52300027	+	0.000	0.000	Merged-chr11-52299835-51
Merged-chr4-149880219-52	chr4	149879990	149880465	+	0.000	0.000	Merged-chr4-149880219-52
Merged-chr2-120850426-67	chr2	120850128	120850724	+	0.000	0.000	Merged-chr2-120850426-67
Merged-chr13-104526729-1	chr13	104526631	104526829	+	0.000	0.000	Merged-chr13-104526729-1
Merged-chr7-80183609-6	chr7	80183485	80183733	+	0.000	0.000	Merged-chr7-80183609-6
Merged-chr16-14380008-54	chr16	14379678	14380248	+	0.000	0.000	Merged-chr16-14380008-54
Merged-chr6-39118137-66	chr6	39117747	39118433	+	0.000	0.000	Merged-chr6-39118137-66
Merged-chr13-43906399-21	chr13	43906169	43906603	+	0.000	0.000	Merged-chr13-43906399-21
Merged-chr15-72809309-19	chr15	72809123	72809496	+	0.000	0.000	Merged-chr15-72809309-19
Merged-chr13-109685834-42	chr13	109685568	109686105	+	0.000	0.000	Merged-chr13-109685834-42
Merged-chr19-57344006-22	chr19	57343781	57344296	+	0.000	0.000	Merged-chr19-57344006-22
Merged-chr6-147604597-1	chr6	147604499	147604697	+	0.000	0.000	Merged-chr6-147604597-1
Merged-chr1-192078636-38	chr1	192078404	192078933	+	0.000	0.000	Merged-chr1-192078636-38
Merged-chr15-31418440-29	chr15	31417895	31418827	+	0.000	0.000	Merged-chr15-31418440-29
Merged-chr8-102085254-2	chr8	102085143	102085368	+	0.000	0.000	Merged-chr8-102085254-2
Merged-chr7-64101971-35	chr7	64101649	64102224	+	0.000	0.000	Merged-chr7-64101971-35
Merged-chr12-102439750-49	chr12	102439565	102439960	+	0.000	0.000	Merged-chr12-102439750-49
Merged-chr8-126693986-5	chr8	126693780	126694201	+	0.000	0.000	Merged-chr8-126693986-5
Merged-chr5-134445374-16	chr5	134445183	134445559	+	0.000	0.000	Merged-chr5-134445374-16
Merged-chr2-112676754-32	chr2	112676501	112677091	+	0.000	0.000	Merged-chr2-112676754-32
Merged-chr4-137856097-2	chr4	137855990	137856207	+	0.000	0.000	Merged-chr4-137856097-2
Merged-chr8-111570424-39	chr8	111569985	111570831	+	0.000	0.000	Merged-chr8-111570424-39
Merged-chr4-106932798-2	chr4	106932681	106932917	+	0.000	0.000	Merged-chr4-106932798-2
Merged-chr4-134734669-83	chr4	134734465	134734901	+	0.000	0.000	Merged-chr4-134734669-83
Merged-chr11-84829158-56	chr11	84828852	84829486	+	0.000	0.000	Merged-chr11-84829158-56
Merged-chr4-45972047-1	chr4	45971949	45972147	+	0.000	0.000	Merged-chr4-45972047-1
Merged-chr15-10981797-77	chr15	10981563	10982026	+	0.000	0.000	Merged-chr15-10981797-77
Merged-chr16-8472129-3	chr16	8471966	8472294	+	0.000	0.000	Merged-chr16-8472129-3
Merged-chr7-28381197-44	chr7	28381001	28381464	+	0.000	0.000	Merged-chr7-28381197-44
Merged-chr15-53399783-1	chr15	53399685	53399883	+	0.000	0.000	Merged-chr15-53399783-1
Merged-chr2-6322787-80	chr2	6322369	6323084	+	0.000	0.000	Merged-chr2-6322787-80
Merged-chr1-153645501-10	chr1	153645341	153645640	+	0.000	0.000	Merged-chr1-153645501-10
Merged-chr9-51213844-69	chr9	51213667	51214022	+	0.000	0.000	Merged-chr9-51213844-69
Merged-chr12-17544915-80	chr12	17544527	17545500	+	0.000	0.000	Merged-chr12-17544915-80
Merged-chr14-52338882-26	chr14	52338641	52339120	+	0.000	0.000	Merged-chr14-52338882-26
Merged-chr9-56927767-1	chr9	56927669	56927867	+	0.000	0.000	Merged-chr9-56927767-1
Merged-chr11-113176364-3	chr11	113176195	113176519	+	0.000	0.000	Merged-chr11-113176364-3
Merged-chr17-28204490-5	chr17	28204338	28204686	+	0.000	0.000	Merged-chr17-28204490-5
Merged-chr11-3168842-32	chr11	3168667	3169085	+	0.000	0.000	Merged-chr11-3168842-32
Merged-chr7-83655455-47	chr7	83655144	83655651	+	0.000	0.000	Merged-chr7-83655455-47
Merged-chr2-126252361-10	chr2	126252168	126252559	+	0.000	0.000	Merged-chr2-126252361-10
Merged-chr7-132335509-39	chr7	132335198	132335741	+	0.000	0.000	Merged-chr7-132335509-39
Merged-chr16-18462823-4	chr16	18462717	18462930	+	0.000	0.000	Merged-chr16-18462823-4
Merged-chr5-137171021-10	chr5	137170836	137171218	+	0.000	0.000	Merged-chr5-137171021-10
Merged-chr5-146784100-8	chr5	146783933	146784281	+	0.000	0.000	Merged-chr5-146784100-8
Merged-chr1-38185745-4	chr1	38185613	38185880	+	0.000	0.000	Merged-chr1-38185745-4
Merged-chr2-72157784-1	chr2	72157686	72157884	+	0.000	0.000	Merged-chr2-72157784-1
Merged-chr7-35991280-23	chr7	35990838	35991660	+	0.000	0.000	Merged-chr7-35991280-23
Merged-chr8-70833236-40	chr8	70833026	70833393	+	0.000	0.000	Merged-chr8-70833236-40
Merged-chr9-14140765-12	chr9	14140536	14140976	+	0.000	0.000	Merged-chr9-14140765-12
Merged-chr11-3164655-4	chr11	3164510	3164791	+	0.000	0.000	Merged-chr11-3164655-4
Merged-chr4-11156378-59	chr4	11156181	11156617	+	0.000	0.000	Merged-chr4-11156378-59
Merged-chr7-78451897-56	chr7	78451601	78452149	+	0.000	0.000	Merged-chr7-78451897-56
Merged-chr6-128808713-29	chr6	128808548	128808902	+	0.000	0.000	Merged-chr6-128808713-29
Merged-chr2-160756885-65	chr2	160756335	160757173	+	0.000	0.000	Merged-chr2-160756885-65
Merged-chr4-150488416-3	chr4	150488237	150488601	+	0.000	0.000	Merged-chr4-150488416-3
Merged-chr1-73966693-8	chr1	73966538	73966860	+	0.000	0.000	Merged-chr1-73966693-8
Merged-chr12-15980765-1	chr12	15980667	15980865	+	0.000	0.000	Merged-chr12-15980765-1
Merged-chr3-131171323-20	chr3	131170963	131171605	+	0.000	0.000	Merged-chr3-131171323-20
Merged-chr4-86874250-69	chr4	86873949	86874572	+	0.000	0.000	Merged-chr4-86874250-69
Merged-chr3-138753245-27	chr3	138752913	138753484	+	0.000	0.000	Merged-chr3-138753245-27
Merged-chr1-179026463-1	chr1	179026365	179026563	+	0.000	0.000	Merged-chr1-179026463-1
Merged-chr3-89872416-43	chr3	89872231	89872594	+	0.000	0.000	Merged-chr3-89872416-43
Merged-chr5-134494514-28	chr5	134494318	134494655	+	0.000	0.000	Merged-chr5-134494514-28
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr7-101108593-67	chr7	101108245	101109060	+	0.000	0.000	Merged-chr7-101108593-67
Merged-chr13-30192249-19	chr13	30192012	30192445	+	0.000	0.000	Merged-chr13-30192249-19
Merged-chr6-146481511-38	chr6	146481292	146481815	+	0.000	0.000	Merged-chr6-146481511-38
Merged-chr2-18957647-16	chr2	18957405	18958031	+	0.000	0.000	Merged-chr2-18957647-16
Merged-chrX-71215140-87	chrX	71214848	71215435	+	0.000	0.000	Merged-chrX-71215140-87
Merged-chr7-122932357-26	chr7	122932164	122932538	+	0.000	0.000	Merged-chr7-122932357-26
Merged-chr9-61380377-10	chr9	61380230	61380579	+	0.000	0.000	Merged-chr9-61380377-10
Merged-chr2-169398588-9	chr2	169398254	169398868	+	0.000	0.000	Merged-chr2-169398588-9
Merged-chr16-97272459-57	chr16	97272155	97272692	+	0.000	0.000	Merged-chr16-97272459-57
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr12-36439593-19	chr12	36439418	36439762	+	0.000	0.000	Merged-chr12-36439593-19
Merged-chr10-4346976-29	chr10	4346670	4347242	+	0.000	0.000	Merged-chr10-4346976-29
Merged-chrX-7762712-52	chrX	7762474	7763017	+	0.000	0.000	Merged-chrX-7762712-52
Merged-chr13-30166672-75	chr13	30166323	30167136	+	0.000	0.000	Merged-chr13-30166672-75
Merged-chr1-66992986-21	chr1	66992674	66993213	+	0.000	0.000	Merged-chr1-66992986-21
Merged-chr2-161090344-28	chr2	161090135	161090637	+	0.000	0.000	Merged-chr2-161090344-28
Merged-chr11-106674818-63	chr11	106674360	106675173	+	0.000	0.000	Merged-chr11-106674818-63
Merged-chr2-77270925-54	chr2	77270277	77271276	+	0.000	0.000	Merged-chr2-77270925-54
Merged-chr10-80399766-4	chr10	80399631	80399887	+	0.000	0.000	Merged-chr10-80399766-4
Merged-chr14-122807151-20	chr14	122806893	122807415	+	0.000	0.000	Merged-chr14-122807151-20
Merged-chr4-32258239-72	chr4	32258006	32258521	+	0.000	0.000	Merged-chr4-32258239-72
Merged-chr2-21205632-118	chr2	21205417	21205828	+	0.000	0.000	Merged-chr2-21205632-118
Merged-chr5-125197452-10	chr5	125197255	125197625	+	0.000	0.000	Merged-chr5-125197452-10
Merged-chr6-99452798-17	chr6	99452641	99452947	+	0.000	0.000	Merged-chr6-99452798-17
Merged-chr10-39370164-124	chr10	39369590	39371093	+	0.000	0.000	Merged-chr10-39370164-124
Merged-chr4-32149076-96	chr4	32148849	32149333	+	0.000	0.000	Merged-chr4-32149076-96
Merged-chr4-32335031-5	chr4	32334825	32335309	+	0.000	0.000	Merged-chr4-32335031-5
Merged-chr10-121739985-100	chr10	121739625	121740180	+	0.000	0.000	Merged-chr10-121739985-100
Merged-chr12-52552304-7	chr12	52552173	52552434	+	0.000	0.000	Merged-chr12-52552304-7
Merged-chr1-36309720-44	chr1	36309290	36309973	+	0.000	0.000	Merged-chr1-36309720-44
Merged-chr12-15809705-1	chr12	15809607	15809805	+	0.000	0.000	Merged-chr12-15809705-1
Merged-chr12-14151387-9	chr12	14151041	14151748	+	0.000	0.000	Merged-chr12-14151387-9
Merged-chr11-117872185-83	chr11	117871717	117872625	+	0.000	0.000	Merged-chr11-117872185-83
Merged-chr11-75962033-17	chr11	75961745	75962202	+	0.000	0.000	Merged-chr11-75962033-17
Merged-chr4-57883873-2	chr4	57883744	57884005	+	0.000	0.000	Merged-chr4-57883873-2
Merged-chr7-30321790-4	chr7	30321650	30321924	+	0.000	0.000	Merged-chr7-30321790-4
Merged-chr16-91551484-1	chr16	91551386	91551584	+	0.000	0.000	Merged-chr16-91551484-1
Merged-chr3-138743281-13	chr3	138743129	138743439	+	0.000	0.000	Merged-chr3-138743281-13
Merged-chr9-14463327-1	chr9	14463229	14463427	+	0.000	0.000	Merged-chr9-14463327-1
Merged-chr13-85484946-17	chr13	85484699	85485305	+	0.000	0.000	Merged-chr13-85484946-17
Merged-chr4-32351607-40	chr4	32351278	32351914	+	0.000	0.000	Merged-chr4-32351607-40
Merged-chr3-101058101-14	chr3	101057635	101058634	+	0.000	0.000	Merged-chr3-101058101-14
Merged-chr5-140830422-64	chr5	140830038	140830737	+	0.000	0.000	Merged-chr5-140830422-64
Merged-chr15-28025754-115	chr15	28025484	28026218	+	0.000	0.000	Merged-chr15-28025754-115
Merged-chr13-99992126-1	chr13	99992028	99992226	+	0.000	0.000	Merged-chr13-99992126-1
Merged-chr5-144277272-14	chr5	144277053	144277604	+	0.000	0.000	Merged-chr5-144277272-14
Merged-chr4-33077316-4	chr4	33077187	33077447	+	0.000	0.000	Merged-chr4-33077316-4
Merged-chr15-6578239-14	chr15	6578025	6578465	+	0.000	0.000	Merged-chr15-6578239-14
Merged-chr11-61142505-33	chr11	61142196	61142729	+	0.000	0.000	Merged-chr11-61142505-33
Merged-chr17-23610602-43	chr17	23610409	23610789	+	0.000	0.000	Merged-chr17-23610602-43
Merged-chrX-7878266-57	chrX	7877927	7878545	+	0.000	0.000	Merged-chrX-7878266-57
Merged-chr7-129730909-3	chr7	129730682	129731079	+	0.000	0.000	Merged-chr7-129730909-3
Merged-chr8-111578108-20	chr8	111577913	111578294	+	0.000	0.000	Merged-chr8-111578108-20
Merged-chr12-76904037-12	chr12	76903854	76904197	+	0.000	0.000	Merged-chr12-76904037-12
Merged-chr7-73584611-15	chr7	73584330	73585004	+	0.000	0.000	Merged-chr7-73584611-15
Merged-chr7-30973937-62	chr7	30973666	30974198	+	0.000	0.000	Merged-chr7-30973937-62
Merged-chr3-84259792-61	chr3	84259481	84260076	+	0.000	0.000	Merged-chr3-84259792-61
Merged-chr6-147576548-5	chr6	147576381	147576698	+	0.000	0.000	Merged-chr6-147576548-5
Merged-chr16-35781109-15	chr16	35780931	35781347	+	0.000	0.000	Merged-chr16-35781109-15
Merged-chr2-6469352-27	chr2	6469063	6469557	+	0.000	0.000	Merged-chr2-6469352-27
Merged-chr13-95563885-30	chr13	95563690	95564068	+	0.000	0.000	Merged-chr13-95563885-30
Merged-chr17-35194472-47	chr17	35194234	35194794	+	0.000	0.000	Merged-chr17-35194472-47
Merged-chr3-95669045-44	chr3	95668668	95669450	+	0.000	0.000	Merged-chr3-95669045-44
Merged-chr7-64058117-33	chr7	64057806	64058470	+	0.000	0.000	Merged-chr7-64058117-33
Merged-chr7-78847158-68	chr7	78846845	78847418	+	0.000	0.000	Merged-chr7-78847158-68
Merged-chr18-79293898-35	chr18	79293683	79294137	+	0.000	0.000	Merged-chr18-79293898-35
Merged-chr10-60245274-29	chr10	60245090	60245486	+	0.000	0.000	Merged-chr10-60245274-29
Merged-chr8-45410262-39	chr8	45409956	45410574	+	0.000	0.000	Merged-chr8-45410262-39
Merged-chr4-120363479-1	chr4	120363381	120363579	+	0.000	0.000	Merged-chr4-120363479-1
Merged-chr12-41097614-20	chr12	41097430	41097876	+	0.000	0.000	Merged-chr12-41097614-20
Merged-chr1-179167528-7	chr1	179167342	179167736	+	0.000	0.000	Merged-chr1-179167528-7
Merged-chr6-98782065-1	chr6	98781967	98782165	+	0.000	0.000	Merged-chr6-98782065-1
Merged-chr7-49462687-57	chr7	49462262	49463189	+	0.000	0.000	Merged-chr7-49462687-57
Merged-chr14-61681913-6	chr14	61681698	61682072	+	0.000	0.000	Merged-chr14-61681913-6
Merged-chr1-36321937-14	chr1	36321737	36322182	+	0.000	0.000	Merged-chr1-36321937-14
Merged-chr1-82900738-32	chr1	82900482	82901059	+	0.000	0.000	Merged-chr1-82900738-32
Merged-chr16-97319688-5	chr16	97319568	97319806	+	0.000	0.000	Merged-chr16-97319688-5
Merged-chr17-84466187-53	chr17	84466025	84466399	+	0.000	0.000	Merged-chr17-84466187-53
Merged-chr7-139388959-78	chr7	139388707	139389166	+	0.000	0.000	Merged-chr7-139388959-78
Merged-chr17-28801769-11	chr17	28801552	28802100	+	0.000	0.000	Merged-chr17-28801769-11
Merged-chr9-25186087-6	chr9	25185914	25186245	+	0.000	0.000	Merged-chr9-25186087-6
Merged-chr6-116628813-88	chr6	116628450	116629137	+	0.000	0.000	Merged-chr6-116628813-88
Merged-chr17-84181390-116	chr17	84180814	84181877	+	0.000	0.000	Merged-chr17-84181390-116
Merged-chr8-8335886-1	chr8	8335788	8335986	+	0.000	0.000	Merged-chr8-8335886-1
Merged-chr17-9031806-57	chr17	9031396	9032260	+	0.000	0.000	Merged-chr17-9031806-57
Merged-chr13-51951802-36	chr13	51951567	51952006	+	0.000	0.000	Merged-chr13-51951802-36
Merged-chr13-117211586-48	chr13	117211317	117211775	+	0.000	0.000	Merged-chr13-117211586-48
Merged-chr10-43479514-117	chr10	43479105	43480139	+	0.000	0.000	Merged-chr10-43479514-117
Merged-chr6-71494113-84	chr6	71493772	71494401	+	0.000	0.000	Merged-chr6-71494113-84
Merged-chr17-84163237-37	chr17	84163035	84163466	+	0.000	0.000	Merged-chr17-84163237-37
Merged-chr5-105715715-26	chr5	105715543	105715877	+	0.000	0.000	Merged-chr5-105715715-26
Merged-chr5-148595295-34	chr5	148595037	148595514	+	0.000	0.000	Merged-chr5-148595295-34
Merged-chr1-60098100-129	chr1	60097817	60098326	+	0.000	0.000	Merged-chr1-60098100-129
Merged-chr7-143296173-108	chr7	143295308	143296763	+	0.000	0.000	Merged-chr7-143296173-108
Merged-chr13-67779822-58	chr13	67779569	67780029	+	0.000	0.000	Merged-chr13-67779822-58
Merged-chr13-44852207-8	chr13	44851986	44852426	+	0.000	0.000	Merged-chr13-44852207-8
Merged-chr12-76837684-61	chr12	76837452	76837973	+	0.000	0.000	Merged-chr12-76837684-61
Merged-chr9-41030058-11	chr9	41029833	41030299	+	0.000	0.000	Merged-chr9-41030058-11
Merged-chr7-129690150-2	chr7	129690043	129690260	+	0.000	0.000	Merged-chr7-129690150-2
Merged-chr5-75693512-1	chr5	75693414	75693612	+	0.000	0.000	Merged-chr5-75693512-1
Merged-chr12-16008873-105	chr12	16008230	16009458	+	0.000	0.000	Merged-chr12-16008873-105
Merged-chr10-93124386-49	chr10	93123986	93124641	+	0.000	0.000	Merged-chr10-93124386-49
Merged-chr1-164411460-2	chr1	164411345	164411577	+	0.000	0.000	Merged-chr1-164411460-2
Merged-chr2-180257083-89	chr2	180256702	180257507	+	0.000	0.000	Merged-chr2-180257083-89
Merged-chr12-113258561-1	chr12	113258463	113258661	+	0.000	0.000	Merged-chr12-113258561-1
Merged-chr16-11448842-30	chr16	11448642	11449019	+	0.000	0.000	Merged-chr16-11448842-30
Merged-chr16-76373079-131	chr16	76372739	76373445	+	0.000	0.000	Merged-chr16-76373079-131
Merged-chr17-56350875-30	chr17	56350700	56351118	+	0.000	0.000	Merged-chr17-56350875-30
Merged-chr2-18939077-26	chr2	18938788	18939233	+	0.000	0.000	Merged-chr2-18939077-26
Merged-chr3-9500875-3	chr3	9500762	9500992	+	0.000	0.000	Merged-chr3-9500875-3
Merged-chr7-83659580-37	chr7	83659288	83659771	+	0.000	0.000	Merged-chr7-83659580-37
Merged-chr16-5050226-109	chr16	5049950	5050483	+	0.000	0.000	Merged-chr16-5050226-109
Merged-chr3-129602465-51	chr3	129602170	129602693	+	0.000	0.000	Merged-chr3-129602465-51
Merged-chr6-99322712-4	chr6	99322587	99322849	+	0.000	0.000	Merged-chr6-99322712-4
Merged-chr7-80192617-45	chr7	80192418	80192849	+	0.000	0.000	Merged-chr7-80192617-45
Merged-chr2-61484018-22	chr2	61483833	61484244	+	0.000	0.000	Merged-chr2-61484018-22
Merged-chr17-84306486-55	chr17	84306194	84306819	+	0.000	0.000	Merged-chr17-84306486-55
Merged-chr3-36151200-64	chr3	36150943	36151411	+	0.000	0.000	Merged-chr3-36151200-64
Merged-chr9-21526182-42	chr9	21525843	21526450	+	0.000	0.000	Merged-chr9-21526182-42
Merged-chr10-53596886-150	chr10	53596562	53597289	+	0.000	0.000	Merged-chr10-53596886-150
Merged-chr8-8334812-71	chr8	8334358	8335100	+	0.000	0.000	Merged-chr8-8334812-71
Merged-chr18-35887802-1	chr18	35887704	35887902	+	0.000	0.000	Merged-chr18-35887802-1
Merged-chr10-67480235-1	chr10	67480137	67480335	+	0.000	0.000	Merged-chr10-67480235-1
Merged-chr1-179142350-36	chr1	179142004	179142593	+	0.000	0.000	Merged-chr1-179142350-36
Merged-chr7-138840776-14	chr7	138840610	138840933	+	0.000	0.000	Merged-chr7-138840776-14
Merged-chr1-36282158-44	chr1	36281867	36282422	+	0.000	0.000	Merged-chr1-36282158-44
Merged-chr4-32343944-58	chr4	32343633	32344236	+	0.000	0.000	Merged-chr4-32343944-58
Merged-chr9-15685378-23	chr9	15685179	15685586	+	0.000	0.000	Merged-chr9-15685378-23
Merged-chr3-121163660-47	chr3	121163440	121163896	+	0.000	0.000	Merged-chr3-121163660-47
Merged-chr15-53354043-25	chr15	53353801	53354272	+	0.000	0.000	Merged-chr15-53354043-25
Merged-chr1-43098696-60	chr1	43098499	43098932	+	0.000	0.000	Merged-chr1-43098696-60
Merged-chr17-7878189-16	chr17	7877987	7878397	+	0.000	0.000	Merged-chr17-7878189-16
Merged-chr1-105663837-98	chr1	105663489	105664165	+	0.000	0.000	Merged-chr1-105663837-98
Merged-chr5-123016010-9	chr5	123015819	123016179	+	0.000	0.000	Merged-chr5-123016010-9
Merged-chr4-138130450-19	chr4	138130299	138130615	+	0.000	0.000	Merged-chr4-138130450-19
Merged-chr14-14042557-42	chr14	14042376	14042773	+	0.000	0.000	Merged-chr14-14042557-42
Merged-chr5-75044293-102	chr5	75043890	75044850	+	0.000	0.000	Merged-chr5-75044293-102
Merged-chr4-15958337-98	chr4	15958096	15958617	+	0.000	0.000	Merged-chr4-15958337-98
Merged-chr12-77077923-9	chr12	77077754	77078133	+	0.000	0.000	Merged-chr12-77077923-9
Merged-chr2-19715961-49	chr2	19715793	19716118	+	0.000	0.000	Merged-chr2-19715961-49
Merged-chr12-17511273-48	chr12	17511002	17511505	+	0.000	0.000	Merged-chr12-17511273-48
Merged-chr16-10784438-1	chr16	10784340	10784538	+	0.000	0.000	Merged-chr16-10784438-1
Merged-chr2-34963403-108	chr2	34962900	34963867	+	0.000	0.000	Merged-chr2-34963403-108
Merged-chr3-52343640-60	chr3	52343205	52343998	+	0.000	0.000	Merged-chr3-52343640-60
Merged-chr18-55055827-13	chr18	55055673	55055979	+	0.000	0.000	Merged-chr18-55055827-13
Merged-chr1-189927861-32	chr1	189927685	189928120	+	0.000	0.000	Merged-chr1-189927861-32
Merged-chr17-84185833-1	chr17	84185735	84185933	+	0.000	0.000	Merged-chr17-84185833-1
Merged-chr13-30136524-51	chr13	30136315	30136905	+	0.000	0.000	Merged-chr13-30136524-51
Merged-chr1-44122465-48	chr1	44122309	44122644	+	0.000	0.000	Merged-chr1-44122465-48
Merged-chr4-126861919-23	chr4	126861701	126862218	+	0.000	0.000	Merged-chr4-126861919-23
Merged-chr4-32176829-5	chr4	32176602	32177043	+	0.000	0.000	Merged-chr4-32176829-5
Merged-chr10-39339887-44	chr10	39339643	39340261	+	0.000	0.000	Merged-chr10-39339887-44
Merged-chr4-150029862-9	chr4	150029641	150030015	+	0.000	0.000	Merged-chr4-150029862-9
Merged-chr7-92561441-74	chr7	92561235	92561687	+	0.000	0.000	Merged-chr7-92561441-74
Merged-chr17-31061034-42	chr17	31060813	31061245	+	0.000	0.000	Merged-chr17-31061034-42
Merged-chr6-143861453-1	chr6	143861355	143861553	+	0.000	0.000	Merged-chr6-143861453-1
Merged-chr6-147605427-1	chr6	147605329	147605527	+	0.000	0.000	Merged-chr6-147605427-1
Merged-chr16-97358428-1	chr16	97358330	97358528	+	0.000	0.000	Merged-chr16-97358428-1
Merged-chr11-20740892-2	chr11	20740715	20741071	+	0.000	0.000	Merged-chr11-20740892-2
Merged-chr9-22132302-2	chr9	22132185	22132421	+	0.000	0.000	Merged-chr9-22132302-2
Merged-chr17-87608990-28	chr17	87608788	87609279	+	0.000	0.000	Merged-chr17-87608990-28
