#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr9-25150587-1	chr9	25150489	25150687	+	0.000	0.000	Merged-chr9-25150587-1
Merged-chr18-49980294-4	chr18	49980176	49980454	+	0.000	0.000	Merged-chr18-49980294-4
Merged-chr1-60973232-1	chr1	60973134	60973332	+	0.000	0.000	Merged-chr1-60973232-1
Merged-chr4-154012017-96	chr4	154011483	154012523	+	0.000	0.000	Merged-chr4-154012017-96
Merged-chr9-89874599-29	chr9	89874349	89874984	+	0.000	0.000	Merged-chr9-89874599-29
Merged-chr9-61714150-4	chr9	61714027	61714269	+	0.000	0.000	Merged-chr9-61714150-4
Merged-chr2-92438085-6	chr2	92437932	92438276	+	0.000	0.000	Merged-chr2-92438085-6
Merged-chr6-143184922-10	chr6	143184765	143185107	+	0.000	0.000	Merged-chr6-143184922-10
Merged-chr2-172940358-59	chr2	172940071	172940596	+	0.000	0.000	Merged-chr2-172940358-59
Merged-chr5-127610984-1	chr5	127610886	127611084	+	0.000	0.000	Merged-chr5-127610984-1
Merged-chr7-49247695-1	chr7	49247597	49247795	+	0.000	0.000	Merged-chr7-49247695-1
Merged-chr11-77489748-14	chr11	77489504	77490066	+	0.000	0.000	Merged-chr11-77489748-14
Merged-chr5-138263904-55	chr5	138263475	138264221	+	0.000	0.000	Merged-chr5-138263904-55
Merged-chr8-126720855-1	chr8	126720757	126720955	+	0.000	0.000	Merged-chr8-126720855-1
Merged-chr13-35906103-57	chr13	35905861	35906302	+	0.000	0.000	Merged-chr13-35906103-57
Merged-chr4-130792575-41	chr4	130792158	130793252	+	0.000	0.000	Merged-chr4-130792575-41
Merged-chr4-149308628-4	chr4	149308477	149308791	+	0.000	0.000	Merged-chr4-149308628-4
Merged-chr1-136616971-1	chr1	136616873	136617071	+	0.000	0.000	Merged-chr1-136616971-1
Merged-chr3-127845262-14	chr3	127844922	127845567	+	0.000	0.000	Merged-chr3-127845262-14
Merged-chr16-23609976-53	chr16	23609673	23610372	+	0.000	0.000	Merged-chr16-23609976-53
Merged-chr13-110019078-112	chr13	110018449	110019748	+	0.000	0.000	Merged-chr13-110019078-112
Merged-chr8-128320967-22	chr8	128320749	128321186	+	0.000	0.000	Merged-chr8-128320967-22
Merged-chr9-101249791-43	chr9	101249607	101249987	+	0.000	0.000	Merged-chr9-101249791-43
Merged-chr2-77280140-2	chr2	77280031	77280252	+	0.000	0.000	Merged-chr2-77280140-2
Merged-chr12-21167336-52	chr12	21167063	21167658	+	0.000	0.000	Merged-chr12-21167336-52
Merged-chr17-29963918-10	chr17	29963672	29964125	+	0.000	0.000	Merged-chr17-29963918-10
Merged-chr5-107209984-10	chr5	107209812	107210149	+	0.000	0.000	Merged-chr5-107209984-10
Merged-chr6-85432014-45	chr6	85431758	85432249	+	0.000	0.000	Merged-chr6-85432014-45
Merged-chr7-16326408-27	chr7	16326231	16326611	+	0.000	0.000	Merged-chr7-16326408-27
Merged-chr13-58213937-15	chr13	58213771	58214065	+	0.000	0.000	Merged-chr13-58213937-15
Merged-chr3-9596244-1	chr3	9596146	9596344	+	0.000	0.000	Merged-chr3-9596244-1
Merged-chr2-117358189-8	chr2	117357946	117358407	+	0.000	0.000	Merged-chr2-117358189-8
Merged-chrX-169986880-44	chrX	169986657	169987151	+	0.000	0.000	Merged-chrX-169986880-44
Merged-chr1-189006419-18	chr1	189006222	189006764	+	0.000	0.000	Merged-chr1-189006419-18
Merged-chr7-79743033-54	chr7	79742826	79743318	+	0.000	0.000	Merged-chr7-79743033-54
Merged-chr15-100145354-14	chr15	100145170	100145540	+	0.000	0.000	Merged-chr15-100145354-14
Merged-chr5-65102762-27	chr5	65102419	65103226	+	0.000	0.000	Merged-chr5-65102762-27
Merged-chr17-84183642-1	chr17	84183544	84183742	+	0.000	0.000	Merged-chr17-84183642-1
Merged-chr17-70853665-16	chr17	70853490	70853845	+	0.000	0.000	Merged-chr17-70853665-16
Merged-chr14-31414970-54	chr14	31414644	31415391	+	0.000	0.000	Merged-chr14-31414970-54
Merged-chr2-150218165-69	chr2	150217873	150218496	+	0.000	0.000	Merged-chr2-150218165-69
Merged-chr17-57188930-47	chr17	57188754	57189177	+	0.000	0.000	Merged-chr17-57188930-47
Merged-chr1-182833286-1	chr1	182833188	182833386	+	0.000	0.000	Merged-chr1-182833286-1
Merged-chr2-173624857-7	chr2	173624679	173624997	+	0.000	0.000	Merged-chr2-173624857-7
Merged-chr9-66990263-13	chr9	66990061	66990432	+	0.000	0.000	Merged-chr9-66990263-13
Merged-chr14-105176952-137	chr14	105176449	105177233	+	0.000	0.000	Merged-chr14-105176952-137
Merged-chr11-59839574-91	chr11	59839315	59839819	+	0.000	0.000	Merged-chr11-59839574-91
Merged-chr13-93546286-16	chr13	93546039	93546626	+	0.000	0.000	Merged-chr13-93546286-16
Merged-chr2-168080935-61	chr2	168080694	168081269	+	0.000	0.000	Merged-chr2-168080935-61
Merged-chr12-17750053-2	chr12	17749864	17750245	+	0.000	0.000	Merged-chr12-17750053-2
Merged-chr16-22656089-1	chr16	22655991	22656189	+	0.000	0.000	Merged-chr16-22656089-1
Merged-chr9-5311572-34	chr9	5311281	5311831	+	0.000	0.000	Merged-chr9-5311572-34
Merged-chr14-101482517-9	chr14	101482315	101482742	+	0.000	0.000	Merged-chr14-101482517-9
Merged-chr11-22859129-5	chr11	22858963	22859331	+	0.000	0.000	Merged-chr11-22859129-5
Merged-chr4-87979806-23	chr4	87979544	87980060	+	0.000	0.000	Merged-chr4-87979806-23
Merged-chr2-59513816-12	chr2	59513636	59513949	+	0.000	0.000	Merged-chr2-59513816-12
Merged-chr15-100551165-1	chr15	100551067	100551265	+	0.000	0.000	Merged-chr15-100551165-1
Merged-chr6-86397021-74	chr6	86396770	86397307	+	0.000	0.000	Merged-chr6-86397021-74
Merged-chr12-78356695-8	chr12	78356467	78356872	+	0.000	0.000	Merged-chr12-78356695-8
Merged-chr10-130330917-51	chr10	130330709	130331174	+	0.000	0.000	Merged-chr10-130330917-51
Merged-chr6-147603239-1	chr6	147603141	147603339	+	0.000	0.000	Merged-chr6-147603239-1
Merged-chr3-96161251-32	chr3	96160904	96161534	+	0.000	0.000	Merged-chr3-96161251-32
Merged-chr16-76351075-19	chr16	76350891	76351213	+	0.000	0.000	Merged-chr16-76351075-19
Merged-chr4-129803546-1	chr4	129803448	129803646	+	0.000	0.000	Merged-chr4-129803546-1
Merged-chr2-26623162-26	chr2	26622917	26623358	+	0.000	0.000	Merged-chr2-26623162-26
Merged-chr4-106838198-1	chr4	106838100	106838298	+	0.000	0.000	Merged-chr4-106838198-1
Merged-chr5-89901174-42	chr5	89900541	89901533	+	0.000	0.000	Merged-chr5-89901174-42
Merged-chr6-124740500-3	chr6	124740399	124740606	+	0.000	0.000	Merged-chr6-124740500-3
Merged-chr8-126673229-3	chr8	126673075	126673415	+	0.000	0.000	Merged-chr8-126673229-3
Merged-chr3-136068029-1	chr3	136067931	136068129	+	0.000	0.000	Merged-chr3-136068029-1
Merged-chr9-7897799-25	chr9	7897502	7897997	+	0.000	0.000	Merged-chr9-7897799-25
Merged-chr3-37675303-18	chr3	37674952	37675624	+	0.000	0.000	Merged-chr3-37675303-18
Merged-chr8-79029406-228	chr8	79028001	79030887	+	0.000	0.000	Merged-chr8-79029406-228
Merged-chr3-131156512-43	chr3	131156256	131156724	+	0.000	0.000	Merged-chr3-131156512-43
Merged-chr11-100824336-61	chr11	100824038	100824606	+	0.000	0.000	Merged-chr11-100824336-61
Merged-chr8-85492637-59	chr8	85492395	85492816	+	0.000	0.000	Merged-chr8-85492637-59
Merged-chr7-28983286-2	chr7	28983174	28983400	+	0.000	0.000	Merged-chr7-28983286-2
Merged-chr6-94690537-14	chr6	94690281	94690827	+	0.000	0.000	Merged-chr6-94690537-14
Merged-chrX-134746637-15	chrX	134746416	134746825	+	0.000	0.000	Merged-chrX-134746637-15
Merged-chrX-95658515-49	chrX	95658311	95658848	+	0.000	0.000	Merged-chrX-95658515-49
Merged-chr18-55549446-130	chr18	55548572	55550440	+	0.000	0.000	Merged-chr18-55549446-130
Merged-chr1-164562687-1	chr1	164562589	164562787	+	0.000	0.000	Merged-chr1-164562687-1
Merged-chr1-86179069-36	chr1	86178858	86179326	+	0.000	0.000	Merged-chr1-86179069-36
Merged-chr3-123506114-2	chr3	123505967	123506263	+	0.000	0.000	Merged-chr3-123506114-2
Merged-chr19-57243321-1	chr19	57243223	57243421	+	0.000	0.000	Merged-chr19-57243321-1
Merged-chr1-105463592-2	chr1	105463444	105463743	+	0.000	0.000	Merged-chr1-105463592-2
Merged-chr1-181257828-3	chr1	181257707	181257975	+	0.000	0.000	Merged-chr1-181257828-3
Merged-chr4-53159835-57	chr4	53159405	53160141	+	0.000	0.000	Merged-chr4-53159835-57
Merged-chr3-9568490-10	chr3	9568191	9568745	+	0.000	0.000	Merged-chr3-9568490-10
Merged-chr10-67912269-94	chr10	67912021	67912651	+	0.000	0.000	Merged-chr10-67912269-94
Merged-chr3-131116331-5	chr3	131116196	131116492	+	0.000	0.000	Merged-chr3-131116331-5
Merged-chr6-129236385-12	chr6	129236150	129236558	+	0.000	0.000	Merged-chr6-129236385-12
Merged-chr11-79125955-8	chr11	79125774	79126145	+	0.000	0.000	Merged-chr11-79125955-8
Merged-chr13-108527257-30	chr13	108527016	108527531	+	0.000	0.000	Merged-chr13-108527257-30
Merged-chr17-6961334-74	chr17	6961041	6961553	+	0.000	0.000	Merged-chr17-6961334-74
Merged-chr16-97530775-1	chr16	97530677	97530875	+	0.000	0.000	Merged-chr16-97530775-1
Merged-chr8-3205181-19	chr8	3204963	3205417	+	0.000	0.000	Merged-chr8-3205181-19
Merged-chr16-97309181-12	chr16	97309037	97309386	+	0.000	0.000	Merged-chr16-97309181-12
Merged-chr8-88631262-2	chr8	88631135	88631392	+	0.000	0.000	Merged-chr8-88631262-2
Merged-chr9-62343848-45	chr9	62343044	62344294	+	0.000	0.000	Merged-chr9-62343848-45
Merged-chr6-30410666-6	chr6	30410512	30410802	+	0.000	0.000	Merged-chr6-30410666-6
Merged-chr7-117981844-1	chr7	117981746	117981944	+	0.000	0.000	Merged-chr7-117981844-1
Merged-chr13-99412516-2	chr13	99412418	99412616	+	0.000	0.000	Merged-chr13-99412516-2
Merged-chr19-34299504-34	chr19	34299265	34299701	+	0.000	0.000	Merged-chr19-34299504-34
Merged-chr17-24720759-1	chr17	24720661	24720859	+	0.000	0.000	Merged-chr17-24720759-1
Merged-chr19-11464953-24	chr19	11464714	11465120	+	0.000	0.000	Merged-chr19-11464953-24
Merged-chr6-129229275-48	chr6	129229056	129229534	+	0.000	0.000	Merged-chr6-129229275-48
Merged-chr1-192730377-1	chr1	192730279	192730477	+	0.000	0.000	Merged-chr1-192730377-1
Merged-chr2-160872923-80	chr2	160872525	160873334	+	0.000	0.000	Merged-chr2-160872923-80
Merged-chr8-68735158-122	chr8	68734705	68735845	+	0.000	0.000	Merged-chr8-68735158-122
Merged-chr17-66065343-15	chr17	66065143	66065541	+	0.000	0.000	Merged-chr17-66065343-15
Merged-chr4-149868944-10	chr4	149868740	149869124	+	0.000	0.000	Merged-chr4-149868944-10
Merged-chr10-121310778-72	chr10	121310475	121311081	+	0.000	0.000	Merged-chr10-121310778-72
Merged-chr6-98933342-15	chr6	98933037	98933563	+	0.000	0.000	Merged-chr6-98933342-15
Merged-chr12-103325645-49	chr12	103325413	103325858	+	0.000	0.000	Merged-chr12-103325645-49
Merged-chr18-35831398-3	chr18	35831186	35831603	+	0.000	0.000	Merged-chr18-35831398-3
Merged-chr3-37209675-2	chr3	37209572	37209780	+	0.000	0.000	Merged-chr3-37209675-2
Merged-chr10-4356065-58	chr10	4355856	4356540	+	0.000	0.000	Merged-chr10-4356065-58
Merged-chr3-37232872-35	chr3	37232671	37233030	+	0.000	0.000	Merged-chr3-37232872-35
Merged-chr3-138277189-21	chr3	138276869	138277453	+	0.000	0.000	Merged-chr3-138277189-21
Merged-chr15-85258102-30	chr15	85257846	85258314	+	0.000	0.000	Merged-chr15-85258102-30
Merged-chr15-12313413-17	chr15	12313223	12313634	+	0.000	0.000	Merged-chr15-12313413-17
Merged-chr13-116797748-1	chr13	116797650	116797848	+	0.000	0.000	Merged-chr13-116797748-1
Merged-chr10-17684024-29	chr10	17683756	17684277	+	0.000	0.000	Merged-chr10-17684024-29
Merged-chr3-37640427-117	chr3	37639753	37641238	+	0.000	0.000	Merged-chr3-37640427-117
Merged-chr3-121872910-8	chr3	121872722	121873125	+	0.000	0.000	Merged-chr3-121872910-8
Merged-chr1-192089958-1	chr1	192089860	192090058	+	0.000	0.000	Merged-chr1-192089958-1
Merged-chr11-22852938-82	chr11	22852541	22853411	+	0.000	0.000	Merged-chr11-22852938-82
Merged-chr2-144642270-5	chr2	144642143	144642402	+	0.000	0.000	Merged-chr2-144642270-5
Merged-chr11-105181558-137	chr11	105181262	105181866	+	0.000	0.000	Merged-chr11-105181558-137
Merged-chr7-13025033-4	chr7	13024914	13025151	+	0.000	0.000	Merged-chr7-13025033-4
Merged-chr14-24779334-63	chr14	24779027	24779713	+	0.000	0.000	Merged-chr14-24779334-63
Merged-chr11-117952385-45	chr11	117952166	117952600	+	0.000	0.000	Merged-chr11-117952385-45
Merged-chr7-35754427-56	chr7	35754196	35754608	+	0.000	0.000	Merged-chr7-35754427-56
Merged-chr16-25013179-3	chr16	25013076	25013285	+	0.000	0.000	Merged-chr16-25013179-3
Merged-chr13-117227502-2	chr13	117227371	117227635	+	0.000	0.000	Merged-chr13-117227502-2
Merged-chr15-53235617-41	chr15	53235389	53235979	+	0.000	0.000	Merged-chr15-53235617-41
Merged-chr9-66991184-10	chr9	66990966	66991355	+	0.000	0.000	Merged-chr9-66991184-10
Merged-chr7-45718106-51	chr7	45717862	45718330	+	0.000	0.000	Merged-chr7-45718106-51
Merged-chr8-61425459-4	chr8	61425229	61425726	+	0.000	0.000	Merged-chr8-61425459-4
Merged-chr14-8608793-20	chr14	8608551	8608998	+	0.000	0.000	Merged-chr14-8608793-20
Merged-chr12-16165159-14	chr12	16164952	16165361	+	0.000	0.000	Merged-chr12-16165159-14
Merged-chr5-105699890-8	chr5	105699736	105700052	+	0.000	0.000	Merged-chr5-105699890-8
Merged-chr10-30810990-49	chr10	30810725	30811195	+	0.000	0.000	Merged-chr10-30810990-49
Merged-chr12-17717287-34	chr12	17716938	17717588	+	0.000	0.000	Merged-chr12-17717287-34
Merged-chr1-69555862-39	chr1	69555663	69556086	+	0.000	0.000	Merged-chr1-69555862-39
Merged-chr19-43940128-49	chr19	43939878	43940368	+	0.000	0.000	Merged-chr19-43940128-49
Merged-chr11-79064524-6	chr11	79064325	79064721	+	0.000	0.000	Merged-chr11-79064524-6
Merged-chr10-96460820-31	chr10	96460644	96461093	+	0.000	0.000	Merged-chr10-96460820-31
Merged-chr3-130978433-14	chr3	130978150	130978685	+	0.000	0.000	Merged-chr3-130978433-14
Merged-chr12-3781537-41	chr12	3781324	3781728	+	0.000	0.000	Merged-chr12-3781537-41
Merged-chr1-138348736-39	chr1	138348570	138348928	+	0.000	0.000	Merged-chr1-138348736-39
Merged-chr2-33217227-36	chr2	33216521	33217744	+	0.000	0.000	Merged-chr2-33217227-36
Merged-chr5-150595349-1	chr5	150595251	150595449	+	0.000	0.000	Merged-chr5-150595349-1
Merged-chr5-34288450-21	chr5	34288175	34288757	+	0.000	0.000	Merged-chr5-34288450-21
Merged-chr16-42876387-2	chr16	42876289	42876487	+	0.000	0.000	Merged-chr16-42876387-2
Merged-chr7-24268316-1	chr7	24268218	24268416	+	0.000	0.000	Merged-chr7-24268316-1
Merged-chr3-96814496-20	chr3	96814217	96814690	+	0.000	0.000	Merged-chr3-96814496-20
Merged-chr13-67128310-57	chr13	67128047	67128553	+	0.000	0.000	Merged-chr13-67128310-57
Merged-chr5-122653282-75	chr5	122652959	122653756	+	0.000	0.000	Merged-chr5-122653282-75
Merged-chr15-72908989-3	chr15	72908835	72909175	+	0.000	0.000	Merged-chr15-72908989-3
Merged-chr2-169622471-1	chr2	169622373	169622571	+	0.000	0.000	Merged-chr2-169622471-1
Merged-chr6-128798454-9	chr6	128798322	128798577	+	0.000	0.000	Merged-chr6-128798454-9
Merged-chr17-5126157-22	chr17	5125772	5126516	+	0.000	0.000	Merged-chr17-5126157-22
Merged-chr13-112385232-32	chr13	112385054	112385502	+	0.000	0.000	Merged-chr13-112385232-32
Merged-chr15-93628295-7	chr15	93628090	93628477	+	0.000	0.000	Merged-chr15-93628295-7
Merged-chr2-71055719-62	chr2	71055436	71055938	+	0.000	0.000	Merged-chr2-71055719-62
Merged-chr9-106886867-102	chr9	106886653	106887430	+	0.000	0.000	Merged-chr9-106886867-102
Merged-chr18-35848691-1	chr18	35848593	35848791	+	0.000	0.000	Merged-chr18-35848691-1
Merged-chr5-143287992-36	chr5	143287702	143288416	+	0.000	0.000	Merged-chr5-143287992-36
Merged-chr16-76334595-11	chr16	76334382	76334812	+	0.000	0.000	Merged-chr16-76334595-11
Merged-chr4-139578524-2	chr4	139578425	139578625	+	0.000	0.000	Merged-chr4-139578524-2
Merged-chr19-34532299-7	chr19	34532098	34532504	+	0.000	0.000	Merged-chr19-34532299-7
Merged-chr3-101924021-128	chr3	101923588	101924385	+	0.000	0.000	Merged-chr3-101924021-128
Merged-chr11-99124711-4	chr11	99124599	99124854	+	0.000	0.000	Merged-chr11-99124711-4
Merged-chr2-24748146-35	chr2	24747937	24748386	+	0.000	0.000	Merged-chr2-24748146-35
Merged-chr19-57180536-30	chr19	57180295	57180822	+	0.000	0.000	Merged-chr19-57180536-30
Merged-chr11-80490948-11	chr11	80490728	80491164	+	0.000	0.000	Merged-chr11-80490948-11
Merged-chr4-129741655-2	chr4	129741554	129741758	+	0.000	0.000	Merged-chr4-129741655-2
Merged-chr2-6337957-35	chr2	6337444	6338423	+	0.000	0.000	Merged-chr2-6337957-35
Merged-chr16-30771690-6	chr16	30771515	30771923	+	0.000	0.000	Merged-chr16-30771690-6
Merged-chr5-142938564-20	chr5	142938357	142938773	+	0.000	0.000	Merged-chr5-142938564-20
Merged-chr8-119425690-7	chr8	119425534	119425823	+	0.000	0.000	Merged-chr8-119425690-7
Merged-chr18-11837125-2	chr18	11836999	11837253	+	0.000	0.000	Merged-chr18-11837125-2
Merged-chr4-120368822-25	chr4	120368477	120369063	+	0.000	0.000	Merged-chr4-120368822-25
Merged-chr4-102724644-2	chr4	102724511	102724780	+	0.000	0.000	Merged-chr4-102724644-2
Merged-chr12-82170231-18	chr12	82169986	82170450	+	0.000	0.000	Merged-chr12-82170231-18
Merged-chr9-48980590-7	chr9	48980320	48980806	+	0.000	0.000	Merged-chr9-48980590-7
Merged-chr9-61698112-16	chr9	61697879	61698395	+	0.000	0.000	Merged-chr9-61698112-16
Merged-chr9-106474749-4	chr9	106474640	106474877	+	0.000	0.000	Merged-chr9-106474749-4
Merged-chr16-38536903-24	chr16	38536656	38537187	+	0.000	0.000	Merged-chr16-38536903-24
Merged-chr10-60162151-2	chr10	60162053	60162251	+	0.000	0.000	Merged-chr10-60162151-2
Merged-chr6-145285757-35	chr6	145285318	145286110	+	0.000	0.000	Merged-chr6-145285757-35
Merged-chr5-75792010-32	chr5	75791628	75792654	+	0.000	0.000	Merged-chr5-75792010-32
Merged-chr2-72183936-23	chr2	72183606	72184192	+	0.000	0.000	Merged-chr2-72183936-23
Merged-chr9-14080056-3	chr9	14079956	14080158	+	0.000	0.000	Merged-chr9-14080056-3
Merged-chr11-120990355-3	chr11	120990248	120990469	+	0.000	0.000	Merged-chr11-120990355-3
Merged-chr11-58867366-50	chr11	58867103	58867593	+	0.000	0.000	Merged-chr11-58867366-50
Merged-chr5-72941102-35	chr5	72940955	72941289	+	0.000	0.000	Merged-chr5-72941102-35
Merged-chr4-32388354-27	chr4	32388177	32388525	+	0.000	0.000	Merged-chr4-32388354-27
Merged-chr9-43239710-28	chr9	43239328	43240108	+	0.000	0.000	Merged-chr9-43239710-28
Merged-chr14-61784854-5	chr14	61784691	61785018	+	0.000	0.000	Merged-chr14-61784854-5
Merged-chr10-121364422-1	chr10	121364324	121364522	+	0.000	0.000	Merged-chr10-121364422-1
Merged-chr12-116315725-53	chr12	116315330	116315957	+	0.000	0.000	Merged-chr12-116315725-53
Merged-chr5-89882949-104	chr5	89882635	89883675	+	0.000	0.000	Merged-chr5-89882949-104
Merged-chr15-61987115-78	chr15	61986710	61987610	+	0.000	0.000	Merged-chr15-61987115-78
Merged-chr9-43242516-24	chr9	43242294	43242802	+	0.000	0.000	Merged-chr9-43242516-24
Merged-chr5-107868826-60	chr5	107868377	107869370	+	0.000	0.000	Merged-chr5-107868826-60
Merged-chr17-8187780-17	chr17	8187538	8187984	+	0.000	0.000	Merged-chr17-8187780-17
Merged-chr2-165819750-30	chr2	165819525	165819975	+	0.000	0.000	Merged-chr2-165819750-30
Merged-chr16-8482833-1	chr16	8482735	8482933	+	0.000	0.000	Merged-chr16-8482833-1
Merged-chr7-79465714-3	chr7	79465593	79465834	+	0.000	0.000	Merged-chr7-79465714-3
Merged-chr5-100674272-64	chr5	100673808	100674690	+	0.000	0.000	Merged-chr5-100674272-64
Merged-chr2-91957300-36	chr2	91957101	91957574	+	0.000	0.000	Merged-chr2-91957300-36
Merged-chr11-32015031-2	chr11	32014930	32015135	+	0.000	0.000	Merged-chr11-32015031-2
Merged-chr14-101520070-1	chr14	101519972	101520170	+	0.000	0.000	Merged-chr14-101520070-1
Merged-chr15-12558296-9	chr15	12558129	12558447	+	0.000	0.000	Merged-chr15-12558296-9
Merged-chr19-32112588-4	chr19	32112474	32112701	+	0.000	0.000	Merged-chr19-32112588-4
Merged-chr10-17654554-1	chr10	17654456	17654654	+	0.000	0.000	Merged-chr10-17654554-1
Merged-chr2-132029738-120	chr2	132029538	132030016	+	0.000	0.000	Merged-chr2-132029738-120
Merged-chr15-59174617-3	chr15	59174465	59174768	+	0.000	0.000	Merged-chr15-59174617-3
Merged-chr12-73201892-24	chr12	73201657	73202109	+	0.000	0.000	Merged-chr12-73201892-24
Merged-chr7-118102894-50	chr7	118102268	118103947	+	0.000	0.000	Merged-chr7-118102894-50
Merged-chr2-24763019-28	chr2	24762584	24763365	+	0.000	0.000	Merged-chr2-24763019-28
Merged-chr7-83631925-52	chr7	83631692	83632150	+	0.000	0.000	Merged-chr7-83631925-52
Merged-chr11-116354750-2	chr11	116354633	116354870	+	0.000	0.000	Merged-chr11-116354750-2
Merged-chr15-85233310-62	chr15	85232973	85233621	+	0.000	0.000	Merged-chr15-85233310-62
Merged-chr4-154944295-57	chr4	154944087	154944518	+	0.000	0.000	Merged-chr4-154944295-57
Merged-chr14-45005866-54	chr14	45005588	45006108	+	0.000	0.000	Merged-chr14-45005866-54
Merged-chr18-50011204-1	chr18	50011106	50011304	+	0.000	0.000	Merged-chr18-50011204-1
Merged-chr8-40595277-53	chr8	40595058	40595472	+	0.000	0.000	Merged-chr8-40595277-53
Merged-chr11-113201628-64	chr11	113201315	113201939	+	0.000	0.000	Merged-chr11-113201628-64
Merged-chr14-55089396-1	chr14	55089298	55089496	+	0.000	0.000	Merged-chr14-55089396-1
Merged-chr16-97281734-24	chr16	97281551	97281964	+	0.000	0.000	Merged-chr16-97281734-24
Merged-chr4-149854542-67	chr4	149854157	149854861	+	0.000	0.000	Merged-chr4-149854542-67
Merged-chr17-35667602-67	chr17	35667276	35667862	+	0.000	0.000	Merged-chr17-35667602-67
Merged-chr16-49504034-58	chr16	49503703	49504283	+	0.000	0.000	Merged-chr16-49504034-58
Merged-chr6-143172280-21	chr6	143172098	143172499	+	0.000	0.000	Merged-chr6-143172280-21
Merged-chr18-34202543-19	chr18	34202286	34202982	+	0.000	0.000	Merged-chr18-34202543-19
Merged-chr1-55489612-12	chr1	55489447	55489806	+	0.000	0.000	Merged-chr1-55489612-12
Merged-chr1-152831430-11	chr1	152831205	152831690	+	0.000	0.000	Merged-chr1-152831430-11
Merged-chr10-96724956-66	chr10	96724760	96725252	+	0.000	0.000	Merged-chr10-96724956-66
