#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr17-26452765-1	chr17	26452667	26452865	+	0.000	0.000	Merged-chr17-26452765-1
Merged-chr17-83831138-30	chr17	83830810	83831478	+	0.000	0.000	Merged-chr17-83831138-30
Merged-chr4-124937021-50	chr4	124936792	124937198	+	0.000	0.000	Merged-chr4-124937021-50
Merged-chr7-132575849-1	chr7	132575751	132575949	+	0.000	0.000	Merged-chr7-132575849-1
Merged-chr2-5014812-2	chr2	5014706	5014920	+	0.000	0.000	Merged-chr2-5014812-2
Merged-chr10-8197795-23	chr10	8197595	8197966	+	0.000	0.000	Merged-chr10-8197795-23
Merged-chr15-75116670-38	chr15	75116481	75116894	+	0.000	0.000	Merged-chr15-75116670-38
Merged-chr2-157201456-52	chr2	157201132	157201706	+	0.000	0.000	Merged-chr2-157201456-52
Merged-chr6-83107807-23	chr6	83107564	83108057	+	0.000	0.000	Merged-chr6-83107807-23
Merged-chr2-65195826-52	chr2	65195479	65196362	+	0.000	0.000	Merged-chr2-65195826-52
Merged-chr17-12742568-5	chr17	12742384	12742774	+	0.000	0.000	Merged-chr17-12742568-5
Merged-chr18-66453430-39	chr18	66453062	66453683	+	0.000	0.000	Merged-chr18-66453430-39
Merged-chr14-122953434-8	chr14	122953292	122953555	+	0.000	0.000	Merged-chr14-122953434-8
Merged-chr6-97523334-26	chr6	97523156	97523523	+	0.000	0.000	Merged-chr6-97523334-26
Merged-chr13-95963874-1	chr13	95963776	95963974	+	0.000	0.000	Merged-chr13-95963874-1
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr5-100587830-4	chr5	100587677	100588004	+	0.000	0.000	Merged-chr5-100587830-4
Merged-chr17-12118316-8	chr17	12118089	12118684	+	0.000	0.000	Merged-chr17-12118316-8
Merged-chr9-44032153-1	chr9	44032055	44032253	+	0.000	0.000	Merged-chr9-44032153-1
Merged-chr7-67308311-16	chr7	67308162	67308458	+	0.000	0.000	Merged-chr7-67308311-16
Merged-chr7-127278637-41	chr7	127278320	127278981	+	0.000	0.000	Merged-chr7-127278637-41
Merged-chr7-45759440-1	chr7	45759342	45759540	+	0.000	0.000	Merged-chr7-45759440-1
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr17-32390108-1	chr17	32390010	32390208	+	0.000	0.000	Merged-chr17-32390108-1
Merged-chr9-21196368-25	chr9	21196069	21196590	+	0.000	0.000	Merged-chr9-21196368-25
Merged-chr2-3664292-19	chr2	3664007	3664489	+	0.000	0.000	Merged-chr2-3664292-19
Merged-chr2-34905139-61	chr2	34904966	34905298	+	0.000	0.000	Merged-chr2-34905139-61
Merged-chr7-80401862-1	chr7	80401764	80401962	+	0.000	0.000	Merged-chr7-80401862-1
Merged-chr3-104796663-34	chr3	104796441	104796880	+	0.000	0.000	Merged-chr3-104796663-34
Merged-chr7-132576269-107	chr7	132576084	132576573	+	0.000	0.000	Merged-chr7-132576269-107
Merged-chr7-90138521-54	chr7	90138267	90138769	+	0.000	0.000	Merged-chr7-90138521-54
Merged-chr3-136959339-20	chr3	136959137	136959558	+	0.000	0.000	Merged-chr3-136959339-20
Merged-chr7-67371922-2	chr7	67371813	67372034	+	0.000	0.000	Merged-chr7-67371922-2
Merged-chr2-105388913-1	chr2	105388815	105389013	+	0.000	0.000	Merged-chr2-105388913-1
Merged-chr1-184751461-18	chr1	184751225	184751760	+	0.000	0.000	Merged-chr1-184751461-18
Merged-chr12-59040253-37	chr12	59039978	59040593	+	0.000	0.000	Merged-chr12-59040253-37
Merged-chr16-30390310-1	chr16	30390212	30390410	+	0.000	0.000	Merged-chr16-30390310-1
Merged-chr14-78612334-35	chr14	78612114	78612532	+	0.000	0.000	Merged-chr14-78612334-35
Merged-chr6-129354027-2	chr6	129353915	129354142	+	0.000	0.000	Merged-chr6-129354027-2
Merged-chr7-13302861-68	chr7	13302617	13303165	+	0.000	0.000	Merged-chr7-13302861-68
Merged-chr11-73094669-63	chr11	73094430	73095116	+	0.000	0.000	Merged-chr11-73094669-63
Merged-chr2-65161891-30	chr2	65161572	65162325	+	0.000	0.000	Merged-chr2-65161891-30
Merged-chr9-31130629-119	chr9	31129974	31131221	+	0.000	0.000	Merged-chr9-31130629-119
Merged-chr2-148568613-1	chr2	148568515	148568713	+	0.000	0.000	Merged-chr2-148568613-1
Merged-chr1-127652975-7	chr1	127652780	127653122	+	0.000	0.000	Merged-chr1-127652975-7
Merged-chr6-128852954-26	chr6	128852691	128853305	+	0.000	0.000	Merged-chr6-128852954-26
Merged-chr18-70919748-3	chr18	70919641	70919864	+	0.000	0.000	Merged-chr18-70919748-3
Merged-chr5-111273731-20	chr5	111273462	111273955	+	0.000	0.000	Merged-chr5-111273731-20
Merged-chr9-120110661-68	chr9	120110463	120110938	+	0.000	0.000	Merged-chr9-120110661-68
Merged-chr1-151571914-118	chr1	151571378	151572270	+	0.000	0.000	Merged-chr1-151571914-118
Merged-chr8-33647058-21	chr8	33646884	33647316	+	0.000	0.000	Merged-chr8-33647058-21
Merged-chr7-48919531-17	chr7	48919362	48919743	+	0.000	0.000	Merged-chr7-48919531-17
Merged-chr9-37576736-24	chr9	37576555	37577170	+	0.000	0.000	Merged-chr9-37576736-24
Merged-chr16-46121573-10	chr16	46121233	46121778	+	0.000	0.000	Merged-chr16-46121573-10
Merged-chr12-65194392-14	chr12	65194192	65194614	+	0.000	0.000	Merged-chr12-65194392-14
Merged-chr1-97659702-28	chr1	97659444	97660007	+	0.000	0.000	Merged-chr1-97659702-28
Merged-chr18-12808585-12	chr18	12808347	12808758	+	0.000	0.000	Merged-chr18-12808585-12
Merged-chr13-63254174-3	chr13	63253990	63254417	+	0.000	0.000	Merged-chr13-63254174-3
Merged-chr12-86687051-28	chr12	86686657	86687410	+	0.000	0.000	Merged-chr12-86687051-28
Merged-chr6-30048741-1	chr6	30048643	30048841	+	0.000	0.000	Merged-chr6-30048741-1
Merged-chr1-182518561-10	chr1	182518343	182518791	+	0.000	0.000	Merged-chr1-182518561-10
Merged-chr1-181842712-4	chr1	181842598	181842828	+	0.000	0.000	Merged-chr1-181842712-4
Merged-chr4-43937152-65	chr4	43936848	43937450	+	0.000	0.000	Merged-chr4-43937152-65
Merged-chr1-120245236-2	chr1	120245099	120245375	+	0.000	0.000	Merged-chr1-120245236-2
Merged-chr16-52362398-3	chr16	52362273	52362532	+	0.000	0.000	Merged-chr16-52362398-3
Merged-chr9-75094977-14	chr9	75094785	75095225	+	0.000	0.000	Merged-chr9-75094977-14
Merged-chr18-37814980-94	chr18	37814370	37815490	+	0.000	0.000	Merged-chr18-37814980-94
Merged-chr1-180358508-2	chr1	180358395	180358623	+	0.000	0.000	Merged-chr1-180358508-2
Merged-chr17-44670859-1	chr17	44670761	44670959	+	0.000	0.000	Merged-chr17-44670859-1
Merged-chr1-153197547-1	chr1	153197449	153197647	+	0.000	0.000	Merged-chr1-153197547-1
Merged-chr6-131293515-116	chr6	131292995	131293906	+	0.000	0.000	Merged-chr6-131293515-116
Merged-chrX-169319865-27	chrX	169319657	169320077	+	0.000	0.000	Merged-chrX-169319865-27
Merged-chr2-9867507-76	chr2	9867234	9867881	+	0.000	0.000	Merged-chr2-9867507-76
Merged-chr6-70804859-25	chr6	70804601	70805316	+	0.000	0.000	Merged-chr6-70804859-25
Merged-chr5-74261883-3	chr5	74261632	74262100	+	0.000	0.000	Merged-chr5-74261883-3
Merged-chr1-125426863-28	chr1	125426512	125427208	+	0.000	0.000	Merged-chr1-125426863-28
Merged-chr4-11898009-1	chr4	11897911	11898109	+	0.000	0.000	Merged-chr4-11898009-1
Merged-chr13-110505877-1	chr13	110505779	110505977	+	0.000	0.000	Merged-chr13-110505877-1
Merged-chr3-108444167-9	chr3	108444040	108444334	+	0.000	0.000	Merged-chr3-108444167-9
Merged-chr8-84128468-26	chr8	84128281	84128624	+	0.000	0.000	Merged-chr8-84128468-26
Merged-chr11-64116814-48	chr11	64116355	64117203	+	0.000	0.000	Merged-chr11-64116814-48
Merged-chr2-45103270-35	chr2	45103044	45103477	+	0.000	0.000	Merged-chr2-45103270-35
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr19-8920533-75	chr19	8920176	8921351	+	0.000	0.000	Merged-chr19-8920533-75
Merged-chr1-166378261-1	chr1	166378163	166378361	+	0.000	0.000	Merged-chr1-166378261-1
Merged-chr1-184732542-127	chr1	184731818	184733515	+	0.000	0.000	Merged-chr1-184732542-127
Merged-chr9-69092509-18	chr9	69092301	69092755	+	0.000	0.000	Merged-chr9-69092509-18
Merged-chr2-121571994-29	chr2	121571772	121572158	+	0.000	0.000	Merged-chr2-121571994-29
Merged-chr14-47367011-11	chr14	47366738	47367264	+	0.000	0.000	Merged-chr14-47367011-11
Merged-chr11-73094317-1	chr11	73094219	73094417	+	0.000	0.000	Merged-chr11-73094317-1
Merged-chr17-10096447-1	chr17	10096349	10096547	+	0.000	0.000	Merged-chr17-10096447-1
Merged-chr5-111200863-1	chr5	111200765	111200963	+	0.000	0.000	Merged-chr5-111200863-1
Merged-chr14-123001594-21	chr14	123001388	123001778	+	0.000	0.000	Merged-chr14-123001594-21
Merged-chr2-65170889-79	chr2	65170603	65171201	+	0.000	0.000	Merged-chr2-65170889-79
Merged-chr15-66801616-58	chr15	66801344	66801916	+	0.000	0.000	Merged-chr15-66801616-58
Merged-chr13-22022383-13	chr13	22022084	22022595	+	0.000	0.000	Merged-chr13-22022383-13
Merged-chr15-12037436-23	chr15	12037198	12037701	+	0.000	0.000	Merged-chr15-12037436-23
Merged-chr13-45883761-85	chr13	45883100	45884319	+	0.000	0.000	Merged-chr13-45883761-85
Merged-chr18-62089904-13	chr18	62089706	62090085	+	0.000	0.000	Merged-chr18-62089904-13
Merged-chr2-57256116-15	chr2	57255912	57256336	+	0.000	0.000	Merged-chr2-57256116-15
Merged-chr16-78540656-92	chr16	78540365	78540927	+	0.000	0.000	Merged-chr16-78540656-92
Merged-chr1-175880744-64	chr1	175880460	175880960	+	0.000	0.000	Merged-chr1-175880744-64
Merged-chr5-112275327-24	chr5	112275119	112275554	+	0.000	0.000	Merged-chr5-112275327-24
Merged-chr10-108286970-1	chr10	108286872	108287070	+	0.000	0.000	Merged-chr10-108286970-1
Merged-chr5-8374526-17	chr5	8374341	8374707	+	0.000	0.000	Merged-chr5-8374526-17
Merged-chr5-140207385-4	chr5	140207243	140207513	+	0.000	0.000	Merged-chr5-140207385-4
Merged-chr18-70643793-15	chr18	70643506	70644141	+	0.000	0.000	Merged-chr18-70643793-15
Merged-chr1-159928948-28	chr1	159928630	159929263	+	0.000	0.000	Merged-chr1-159928948-28
Merged-chr2-52315067-49	chr2	52314863	52315304	+	0.000	0.000	Merged-chr2-52315067-49
Merged-chr2-9536121-12	chr2	9535911	9536324	+	0.000	0.000	Merged-chr2-9536121-12
Merged-chr1-43461873-1	chr1	43461775	43461973	+	0.000	0.000	Merged-chr1-43461873-1
Merged-chr19-41328970-48	chr19	41328768	41329159	+	0.000	0.000	Merged-chr19-41328970-48
Merged-chr1-43207362-30	chr1	43207134	43207707	+	0.000	0.000	Merged-chr1-43207362-30
Merged-chr10-95565719-10	chr10	95565569	95565883	+	0.000	0.000	Merged-chr10-95565719-10
Merged-chr15-66818844-13	chr15	66818587	66819069	+	0.000	0.000	Merged-chr15-66818844-13
Merged-chr2-52591094-36	chr2	52590876	52591333	+	0.000	0.000	Merged-chr2-52591094-36
Merged-chrX-77808891-20	chrX	77808727	77809078	+	0.000	0.000	Merged-chrX-77808891-20
Merged-chr11-121027485-17	chr11	121027228	121027712	+	0.000	0.000	Merged-chr11-121027485-17
Merged-chr5-62763141-17	chr5	62762773	62763346	+	0.000	0.000	Merged-chr5-62763141-17
Merged-chr10-84081142-1	chr10	84081044	84081242	+	0.000	0.000	Merged-chr10-84081142-1
Merged-chr3-59042548-4	chr3	59042407	59042753	+	0.000	0.000	Merged-chr3-59042548-4
Merged-chr17-35465783-7	chr17	35465598	35465957	+	0.000	0.000	Merged-chr17-35465783-7
Merged-chr3-79451498-29	chr3	79451349	79451678	+	0.000	0.000	Merged-chr3-79451498-29
Merged-chr2-75964949-43	chr2	75964368	75965410	+	0.000	0.000	Merged-chr2-75964949-43
Merged-chr1-143803780-28	chr1	143803544	143803961	+	0.000	0.000	Merged-chr1-143803780-28
Merged-chr9-80313733-27	chr9	80313552	80313979	+	0.000	0.000	Merged-chr9-80313733-27
Merged-chr6-97300820-20	chr6	97300609	97301026	+	0.000	0.000	Merged-chr6-97300820-20
Merged-chr17-44432942-14	chr17	44432741	44433162	+	0.000	0.000	Merged-chr17-44432942-14
Merged-chr6-137577194-7	chr6	137576951	137577440	+	0.000	0.000	Merged-chr6-137577194-7
Merged-chr3-38371815-1	chr3	38371717	38371915	+	0.000	0.000	Merged-chr3-38371815-1
Merged-chr7-38237245-30	chr7	38236731	38237545	+	0.000	0.000	Merged-chr7-38237245-30
Merged-chr6-54107486-10	chr6	54107310	54107673	+	0.000	0.000	Merged-chr6-54107486-10
Merged-chr5-120685893-52	chr5	120685685	120686084	+	0.000	0.000	Merged-chr5-120685893-52
Merged-chr3-101284591-2	chr3	101284493	101284691	+	0.000	0.000	Merged-chr3-101284591-2
Merged-chr1-161792020-2	chr1	161791920	161792123	+	0.000	0.000	Merged-chr1-161792020-2
Merged-chr11-82203990-35	chr11	82203743	82204209	+	0.000	0.000	Merged-chr11-82203990-35
Merged-chr8-74980849-26	chr8	74980589	74981056	+	0.000	0.000	Merged-chr8-74980849-26
Merged-chr6-108571232-71	chr6	108570878	108571536	+	0.000	0.000	Merged-chr6-108571232-71
Merged-chr15-80592878-14	chr15	80592699	80593091	+	0.000	0.000	Merged-chr15-80592878-14
Merged-chr9-79756214-5	chr9	79756095	79756328	+	0.000	0.000	Merged-chr9-79756214-5
Merged-chr2-143924641-39	chr2	143924177	143924994	+	0.000	0.000	Merged-chr2-143924641-39
Merged-chr3-144261016-37	chr3	144260779	144261354	+	0.000	0.000	Merged-chr3-144261016-37
Merged-chr6-142389290-7	chr6	142389094	142389498	+	0.000	0.000	Merged-chr6-142389290-7
Merged-chr8-104251207-84	chr8	104250928	104251408	+	0.000	0.000	Merged-chr8-104251207-84
Merged-chr4-8811216-44	chr4	8810981	8811473	+	0.000	0.000	Merged-chr4-8811216-44
Merged-chr3-101235493-14	chr3	101235320	101235619	+	0.000	0.000	Merged-chr3-101235493-14
Merged-chr1-176946569-129	chr1	176945823	176947182	+	0.000	0.000	Merged-chr1-176946569-129
Merged-chr5-72212551-2	chr5	72212453	72212651	+	0.000	0.000	Merged-chr5-72212551-2
Merged-chr14-59695356-42	chr14	59695054	59695699	+	0.000	0.000	Merged-chr14-59695356-42
Merged-chr5-106964545-83	chr5	106964312	106964775	+	0.000	0.000	Merged-chr5-106964545-83
Merged-chr14-70797410-2	chr14	70797216	70797606	+	0.000	0.000	Merged-chr14-70797410-2
Merged-chr7-123378098-56	chr7	123377875	123378352	+	0.000	0.000	Merged-chr7-123378098-56
Merged-chr19-56681979-1	chr19	56681881	56682079	+	0.000	0.000	Merged-chr19-56681979-1
Merged-chr18-21002660-3	chr18	21002500	21002839	+	0.000	0.000	Merged-chr18-21002660-3
Merged-chr7-4811616-1	chr7	4811518	4811716	+	0.000	0.000	Merged-chr7-4811616-1
Merged-chr3-84715324-47	chr3	84715140	84715547	+	0.000	0.000	Merged-chr3-84715324-47
Merged-chr2-45172921-51	chr2	45172613	45173142	+	0.000	0.000	Merged-chr2-45172921-51
Merged-chr1-54913277-2	chr1	54913179	54913377	+	0.000	0.000	Merged-chr1-54913277-2
Merged-chr5-93133564-50	chr5	93133277	93133840	+	0.000	0.000	Merged-chr5-93133564-50
Merged-chr10-40098735-11	chr10	40098492	40098951	+	0.000	0.000	Merged-chr10-40098735-11
Merged-chr19-43530774-110	chr19	43530335	43531218	+	0.000	0.000	Merged-chr19-43530774-110
Merged-chr1-43168933-57	chr1	43168647	43169302	+	0.000	0.000	Merged-chr1-43168933-57
Merged-chr15-102235422-2	chr15	102235316	102235531	+	0.000	0.000	Merged-chr15-102235422-2
Merged-chr6-97204662-1	chr6	97204564	97204762	+	0.000	0.000	Merged-chr6-97204662-1
Merged-chr14-47352473-1	chr14	47352375	47352573	+	0.000	0.000	Merged-chr14-47352473-1
Merged-chr1-193303652-18	chr1	193303349	193303841	+	0.000	0.000	Merged-chr1-193303652-18
Merged-chr1-160047516-48	chr1	160046884	160047841	+	0.000	0.000	Merged-chr1-160047516-48
Merged-chr9-123732762-3	chr9	123732604	123732925	+	0.000	0.000	Merged-chr9-123732762-3
Merged-chr6-54100438-2	chr6	54100325	54100553	+	0.000	0.000	Merged-chr6-54100438-2
Merged-chr6-86852304-8	chr6	86852121	86852490	+	0.000	0.000	Merged-chr6-86852304-8
Merged-chr3-152204713-8	chr3	152204464	152204935	+	0.000	0.000	Merged-chr3-152204713-8
Merged-chr13-102096730-1	chr13	102096632	102096830	+	0.000	0.000	Merged-chr13-102096730-1
Merged-chr11-101543850-25	chr11	101543562	101544228	+	0.000	0.000	Merged-chr11-101543850-25
Merged-chr1-171685100-27	chr1	171684854	171685304	+	0.000	0.000	Merged-chr1-171685100-27
Merged-chr3-9754268-1	chr3	9754170	9754368	+	0.000	0.000	Merged-chr3-9754268-1
Merged-chr13-74861692-20	chr13	74861537	74861843	+	0.000	0.000	Merged-chr13-74861692-20
Merged-chr1-160037065-9	chr1	160036859	160037281	+	0.000	0.000	Merged-chr1-160037065-9
Merged-chr4-8911180-1	chr4	8911082	8911280	+	0.000	0.000	Merged-chr4-8911180-1
Merged-chr1-40524250-15	chr1	40524085	40524402	+	0.000	0.000	Merged-chr1-40524250-15
Merged-chr19-38934925-15	chr19	38934688	38935164	+	0.000	0.000	Merged-chr19-38934925-15
Merged-chr9-64831906-29	chr9	64831557	64832253	+	0.000	0.000	Merged-chr9-64831906-29
Merged-chr13-45924771-59	chr13	45924530	45925018	+	0.000	0.000	Merged-chr13-45924771-59
Merged-chr13-75831238-3	chr13	75831137	75831341	+	0.000	0.000	Merged-chr13-75831238-3
Merged-chr4-138251464-1	chr4	138251366	138251564	+	0.000	0.000	Merged-chr4-138251464-1
Merged-chr11-69066364-1	chr11	69066266	69066464	+	0.000	0.000	Merged-chr11-69066364-1
Merged-chr1-97584363-14	chr1	97584163	97584537	+	0.000	0.000	Merged-chr1-97584363-14
Merged-chr12-24651104-2	chr12	24650949	24651261	+	0.000	0.000	Merged-chr12-24651104-2
Merged-chr10-81450281-29	chr10	81450034	81450476	+	0.000	0.000	Merged-chr10-81450281-29
Merged-chr8-121850159-7	chr8	121849971	121850328	+	0.000	0.000	Merged-chr8-121850159-7
Merged-chr1-157343776-1	chr1	157343678	157343876	+	0.000	0.000	Merged-chr1-157343776-1
Merged-chr2-5840978-13	chr2	5840774	5841183	+	0.000	0.000	Merged-chr2-5840978-13
Merged-chr2-115581699-80	chr2	115581406	115581959	+	0.000	0.000	Merged-chr2-115581699-80
Merged-chr13-45869062-3	chr13	45868888	45869228	+	0.000	0.000	Merged-chr13-45869062-3
Merged-chr11-104622687-63	chr11	104622426	104622927	+	0.000	0.000	Merged-chr11-104622687-63
Merged-chr14-100285201-100	chr14	100284694	100286011	+	0.000	0.000	Merged-chr14-100285201-100
Merged-chr13-98694869-1	chr13	98694771	98694969	+	0.000	0.000	Merged-chr13-98694869-1
Merged-chr13-110627891-8	chr13	110627730	110628093	+	0.000	0.000	Merged-chr13-110627891-8
Merged-chr6-67348220-52	chr6	67347970	67348500	+	0.000	0.000	Merged-chr6-67348220-52
Merged-chr19-53356212-16	chr19	53355980	53356416	+	0.000	0.000	Merged-chr19-53356212-16
Merged-chr13-106997590-6	chr13	106997427	106997721	+	0.000	0.000	Merged-chr13-106997590-6
Merged-chr12-55050089-62	chr12	55049853	55050312	+	0.000	0.000	Merged-chr12-55050089-62
Merged-chr3-105825792-34	chr3	105825601	105825965	+	0.000	0.000	Merged-chr3-105825792-34
Merged-chr14-25378352-94	chr14	25377918	25378693	+	0.000	0.000	Merged-chr14-25378352-94
Merged-chr3-144232172-58	chr3	144231852	144232405	+	0.000	0.000	Merged-chr3-144232172-58
Merged-chr5-140503232-1	chr5	140503134	140503332	+	0.000	0.000	Merged-chr5-140503232-1
Merged-chr8-86838385-1	chr8	86838287	86838485	+	0.000	0.000	Merged-chr8-86838385-1
Merged-chr4-133910816-66	chr4	133910613	133911045	+	0.000	0.000	Merged-chr4-133910816-66
Merged-chr17-44569444-63	chr17	44569197	44569686	+	0.000	0.000	Merged-chr17-44569444-63
Merged-chrX-164427497-25	chrX	164427233	164427694	+	0.000	0.000	Merged-chrX-164427497-25
Merged-chr7-80405135-5	chr7	80404983	80405271	+	0.000	0.000	Merged-chr7-80405135-5
Merged-chr8-46656118-24	chr8	46655901	46656302	+	0.000	0.000	Merged-chr8-46656118-24
Merged-chr18-56714625-64	chr18	56714336	56714956	+	0.000	0.000	Merged-chr18-56714625-64
Merged-chr14-25421957-44	chr14	25421697	25422262	+	0.000	0.000	Merged-chr14-25421957-44
Merged-chr8-115277050-3	chr8	115276934	115277172	+	0.000	0.000	Merged-chr8-115277050-3
Merged-chr1-151697460-1	chr1	151697362	151697560	+	0.000	0.000	Merged-chr1-151697460-1
Merged-chr1-97650227-42	chr1	97649984	97650474	+	0.000	0.000	Merged-chr1-97650227-42
Merged-chr12-113146783-89	chr12	113146549	113147185	+	0.000	0.000	Merged-chr12-113146783-89
Merged-chr1-189657722-11	chr1	189657538	189657977	+	0.000	0.000	Merged-chr1-189657722-11
Merged-chr18-4302674-1	chr18	4302576	4302774	+	0.000	0.000	Merged-chr18-4302674-1
Merged-chr8-115414326-32	chr8	115414145	115414580	+	0.000	0.000	Merged-chr8-115414326-32
Merged-chr15-80571771-3	chr15	80571559	80571932	+	0.000	0.000	Merged-chr15-80571771-3
Merged-chr9-69066025-13	chr9	69065843	69066221	+	0.000	0.000	Merged-chr9-69066025-13
Merged-chr2-60802993-21	chr2	60802727	60803281	+	0.000	0.000	Merged-chr2-60802993-21
Merged-chr17-44601728-2	chr17	44601577	44601881	+	0.000	0.000	Merged-chr17-44601728-2
Merged-chr5-100798615-58	chr5	100798403	100798912	+	0.000	0.000	Merged-chr5-100798615-58
Merged-chr12-32144696-20	chr12	32144535	32144929	+	0.000	0.000	Merged-chr12-32144696-20
Merged-chr7-110222148-3	chr7	110222041	110222266	+	0.000	0.000	Merged-chr7-110222148-3
Merged-chr10-8130916-73	chr10	8130536	8131258	+	0.000	0.000	Merged-chr10-8130916-73
Merged-chr15-78510669-65	chr15	78510063	78511159	+	0.000	0.000	Merged-chr15-78510669-65
Merged-chr14-20836673-54	chr14	20836419	20837129	+	0.000	0.000	Merged-chr14-20836673-54
Merged-chr5-91283193-32	chr5	91282985	91283573	+	0.000	0.000	Merged-chr5-91283193-32
Merged-chr10-83948431-2	chr10	83948320	83948545	+	0.000	0.000	Merged-chr10-83948431-2
Merged-chr18-4295238-102	chr18	4294892	4295613	+	0.000	0.000	Merged-chr18-4295238-102
Merged-chr5-105495544-71	chr5	105495336	105495749	+	0.000	0.000	Merged-chr5-105495544-71
Merged-chr7-45136227-69	chr7	45135952	45136526	+	0.000	0.000	Merged-chr7-45136227-69
Merged-chrX-101878716-19	chrX	101878527	101878926	+	0.000	0.000	Merged-chrX-101878716-19
Merged-chr13-101569413-14	chr13	101569213	101569639	+	0.000	0.000	Merged-chr13-101569413-14
Merged-chr4-118437424-66	chr4	118437014	118437798	+	0.000	0.000	Merged-chr4-118437424-66
Merged-chr8-35366715-10	chr8	35366517	35366896	+	0.000	0.000	Merged-chr8-35366715-10
Merged-chr11-117828416-39	chr11	117828160	117828644	+	0.000	0.000	Merged-chr11-117828416-39
Merged-chr2-79257166-1	chr2	79257068	79257266	+	0.000	0.000	Merged-chr2-79257166-1
Merged-chr18-23805685-49	chr18	23805404	23805921	+	0.000	0.000	Merged-chr18-23805685-49
Merged-chr12-24708482-79	chr12	24708242	24708778	+	0.000	0.000	Merged-chr12-24708482-79
