#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr15-96696909-28	chr15	96696434	96697363	+	0.000	0.000	Merged-chr15-96696909-28
Merged-chr7-91347943-1	chr7	91347845	91348043	+	0.000	0.000	Merged-chr7-91347943-1
Merged-chr17-29394511-46	chr17	29394250	29394695	+	0.000	0.000	Merged-chr17-29394511-46
Merged-chr9-22388345-1	chr9	22388247	22388445	+	0.000	0.000	Merged-chr9-22388345-1
Merged-chr4-46560470-31	chr4	46560294	46560770	+	0.000	0.000	Merged-chr4-46560470-31
Merged-chr8-83566861-57	chr8	83566581	83567076	+	0.000	0.000	Merged-chr8-83566861-57
Merged-chr16-37036331-23	chr16	37036096	37036579	+	0.000	0.000	Merged-chr16-37036331-23
Merged-chr16-58507733-27	chr16	58507293	58508185	+	0.000	0.000	Merged-chr16-58507733-27
Merged-chr15-59389448-6	chr15	59389314	59389618	+	0.000	0.000	Merged-chr15-59389448-6
Merged-chr19-8983288-15	chr19	8982985	8983541	+	0.000	0.000	Merged-chr19-8983288-15
Merged-chr8-111941211-2	chr8	111941053	111941371	+	0.000	0.000	Merged-chr8-111941211-2
Merged-chr9-37554470-32	chr9	37554227	37554734	+	0.000	0.000	Merged-chr9-37554470-32
Merged-chr1-172311226-24	chr1	172311032	172311456	+	0.000	0.000	Merged-chr1-172311226-24
Merged-chr6-97531148-12	chr6	97530933	97531446	+	0.000	0.000	Merged-chr6-97531148-12
Merged-chr9-124101060-3	chr9	124100954	124101166	+	0.000	0.000	Merged-chr9-124101060-3
Merged-chrX-7308441-13	chrX	7308266	7308629	+	0.000	0.000	Merged-chrX-7308441-13
Merged-chr13-23555593-105	chr13	23555023	23555867	+	0.000	0.000	Merged-chr13-23555593-105
Merged-chr13-102147244-2	chr13	102147143	102147347	+	0.000	0.000	Merged-chr13-102147244-2
Merged-chr9-48740358-13	chr9	48740146	48740525	+	0.000	0.000	Merged-chr9-48740358-13
Merged-chr19-53313038-4	chr19	53312935	53313140	+	0.000	0.000	Merged-chr19-53313038-4
Merged-chr3-59129783-11	chr3	59129575	59129978	+	0.000	0.000	Merged-chr3-59129783-11
Merged-chr2-11320345-22	chr2	11320146	11320529	+	0.000	0.000	Merged-chr2-11320345-22
Merged-chr4-43960036-53	chr4	43959530	43960642	+	0.000	0.000	Merged-chr4-43960036-53
Merged-chr5-100476590-14	chr5	100476359	100476744	+	0.000	0.000	Merged-chr5-100476590-14
Merged-chr2-163658491-43	chr2	163658225	163658862	+	0.000	0.000	Merged-chr2-163658491-43
Merged-chr14-25473279-61	chr14	25472750	25473629	+	0.000	0.000	Merged-chr14-25473279-61
Merged-chr3-88476622-1	chr3	88476524	88476722	+	0.000	0.000	Merged-chr3-88476622-1
Merged-chr18-84025496-8	chr18	84025338	84025645	+	0.000	0.000	Merged-chr18-84025496-8
Merged-chr1-125457166-6	chr1	125457019	125457315	+	0.000	0.000	Merged-chr1-125457166-6
Merged-chr1-176981168-8	chr1	176981023	176981312	+	0.000	0.000	Merged-chr1-176981168-8
Merged-chr14-67993349-29	chr14	67993066	67993693	+	0.000	0.000	Merged-chr14-67993349-29
Merged-chr8-33599880-76	chr8	33599591	33600320	+	0.000	0.000	Merged-chr8-33599880-76
Merged-chr3-84732134-27	chr3	84731836	84732377	+	0.000	0.000	Merged-chr3-84732134-27
Merged-chr14-70402557-23	chr14	70402319	70402738	+	0.000	0.000	Merged-chr14-70402557-23
Merged-chr17-35837655-1	chr17	35837557	35837755	+	0.000	0.000	Merged-chr17-35837655-1
Merged-chr9-65885138-51	chr9	65884911	65885367	+	0.000	0.000	Merged-chr9-65885138-51
Merged-chr9-78623608-19	chr9	78623331	78623864	+	0.000	0.000	Merged-chr9-78623608-19
Merged-chr1-125464212-5	chr1	125464074	125464337	+	0.000	0.000	Merged-chr1-125464212-5
Merged-chr11-74444076-12	chr11	74443903	74444229	+	0.000	0.000	Merged-chr11-74444076-12
Merged-chr3-58983092-11	chr3	58982887	58983286	+	0.000	0.000	Merged-chr3-58983092-11
Merged-chr8-91070466-126	chr8	91070206	91070699	+	0.000	0.000	Merged-chr8-91070466-126
Merged-chr6-42373286-40	chr6	42372951	42373514	+	0.000	0.000	Merged-chr6-42373286-40
Merged-chr1-135725509-1	chr1	135725411	135725609	+	0.000	0.000	Merged-chr1-135725509-1
Merged-chr13-62624100-54	chr13	62623917	62624344	+	0.000	0.000	Merged-chr13-62624100-54
Merged-chr2-79086397-1	chr2	79086299	79086497	+	0.000	0.000	Merged-chr2-79086397-1
Merged-chr2-70129785-15	chr2	70129645	70129976	+	0.000	0.000	Merged-chr2-70129785-15
Merged-chr17-31855795-60	chr17	31855410	31856122	+	0.000	0.000	Merged-chr17-31855795-60
Merged-chr2-167349371-94	chr2	167349105	167349937	+	0.000	0.000	Merged-chr2-167349371-94
Merged-chr1-135019182-17	chr1	135018919	135019382	+	0.000	0.000	Merged-chr1-135019182-17
Merged-chr1-21064468-17	chr1	21064190	21064833	+	0.000	0.000	Merged-chr1-21064468-17
Merged-chr4-11965839-3	chr4	11965714	11965969	+	0.000	0.000	Merged-chr4-11965839-3
Merged-chr11-115477258-1	chr11	115477160	115477358	+	0.000	0.000	Merged-chr11-115477258-1
Merged-chr10-81434101-33	chr10	81433901	81434333	+	0.000	0.000	Merged-chr10-81434101-33
Merged-chr2-129198566-84	chr2	129198332	129198896	+	0.000	0.000	Merged-chr2-129198566-84
Merged-chr15-51990648-9	chr15	51990387	51990844	+	0.000	0.000	Merged-chr15-51990648-9
Merged-chr4-132463983-61	chr4	132463720	132464249	+	0.000	0.000	Merged-chr4-132463983-61
Merged-chr13-101697011-15	chr13	101696756	101697214	+	0.000	0.000	Merged-chr13-101697011-15
Merged-chr17-57098619-14	chr17	57098443	57098800	+	0.000	0.000	Merged-chr17-57098619-14
Merged-chr5-34549830-52	chr5	34549515	34550127	+	0.000	0.000	Merged-chr5-34549830-52
Merged-chr8-70868725-1	chr8	70868627	70868825	+	0.000	0.000	Merged-chr8-70868725-1
Merged-chr13-63238136-32	chr13	63237986	63238299	+	0.000	0.000	Merged-chr13-63238136-32
Merged-chr8-125080812-18	chr8	125080596	125081082	+	0.000	0.000	Merged-chr8-125080812-18
Merged-chr2-32912535-11	chr2	32912350	32912724	+	0.000	0.000	Merged-chr2-32912535-11
Merged-chr18-70563321-13	chr18	70562895	70563673	+	0.000	0.000	Merged-chr18-70563321-13
Merged-chr9-36767872-68	chr9	36767636	36768192	+	0.000	0.000	Merged-chr9-36767872-68
Merged-chr5-8660427-82	chr5	8660170	8660706	+	0.000	0.000	Merged-chr5-8660427-82
Merged-chr7-44745286-34	chr7	44745136	44745438	+	0.000	0.000	Merged-chr7-44745286-34
Merged-chr5-139282470-23	chr5	139282233	139282661	+	0.000	0.000	Merged-chr5-139282470-23
Merged-chr8-84639429-78	chr8	84639082	84639698	+	0.000	0.000	Merged-chr8-84639429-78
Merged-chr7-67353153-2	chr7	67353052	67353256	+	0.000	0.000	Merged-chr7-67353153-2
Merged-chr3-88457403-6	chr3	88457268	88457567	+	0.000	0.000	Merged-chr3-88457403-6
Merged-chr1-54882809-71	chr1	54882376	54883094	+	0.000	0.000	Merged-chr1-54882809-71
Merged-chr13-23535335-61	chr13	23534997	23535563	+	0.000	0.000	Merged-chr13-23535335-61
Merged-chr1-180331700-3	chr1	180331488	180331898	+	0.000	0.000	Merged-chr1-180331700-3
Merged-chr10-76513442-30	chr10	76513275	76513598	+	0.000	0.000	Merged-chr10-76513442-30
Merged-chr13-22007000-4	chr13	22006887	22007110	+	0.000	0.000	Merged-chr13-22007000-4
Merged-chr3-27316204-1	chr3	27316106	27316304	+	0.000	0.000	Merged-chr3-27316204-1
Merged-chr9-21161494-64	chr9	21161253	21161786	+	0.000	0.000	Merged-chr9-21161494-64
Merged-chr4-44019479-2	chr4	44019370	44019590	+	0.000	0.000	Merged-chr4-44019479-2
Merged-chr19-43522180-1	chr19	43522082	43522280	+	0.000	0.000	Merged-chr19-43522180-1
Merged-chr14-20970525-2	chr14	20970377	20970676	+	0.000	0.000	Merged-chr14-20970525-2
Merged-chr10-77225622-11	chr10	77225308	77225854	+	0.000	0.000	Merged-chr10-77225622-11
Merged-chr1-97649720-2	chr1	97649599	97649844	+	0.000	0.000	Merged-chr1-97649720-2
Merged-chr2-113848659-93	chr2	113848235	113849075	+	0.000	0.000	Merged-chr2-113848659-93
Merged-chr15-103215427-34	chr15	103215211	103215633	+	0.000	0.000	Merged-chr15-103215427-34
Merged-chr1-43413195-24	chr1	43412962	43413554	+	0.000	0.000	Merged-chr1-43413195-24
Merged-chr16-37094405-73	chr16	37094121	37094725	+	0.000	0.000	Merged-chr16-37094405-73
Merged-chr8-74993916-82	chr8	74993371	74994386	+	0.000	0.000	Merged-chr8-74993916-82
Merged-chr4-116463622-3	chr4	116463430	116463770	+	0.000	0.000	Merged-chr4-116463622-3
Merged-chr6-82774025-2	chr6	82773927	82774125	+	0.000	0.000	Merged-chr6-82774025-2
Merged-chr17-80224526-64	chr17	80224296	80224830	+	0.000	0.000	Merged-chr17-80224526-64
Merged-chr4-24567177-10	chr4	24566977	24567380	+	0.000	0.000	Merged-chr4-24567177-10
Merged-chr14-72869418-37	chr14	72869153	72869734	+	0.000	0.000	Merged-chr14-72869418-37
Merged-chr10-89442853-1	chr10	89442755	89442953	+	0.000	0.000	Merged-chr10-89442853-1
Merged-chr17-86732314-48	chr17	86732109	86732520	+	0.000	0.000	Merged-chr17-86732314-48
Merged-chr15-59410435-11	chr15	59410202	59410700	+	0.000	0.000	Merged-chr15-59410435-11
Merged-chr18-32311918-36	chr18	32311626	32312111	+	0.000	0.000	Merged-chr18-32311918-36
Merged-chr10-5805785-87	chr10	5805481	5806050	+	0.000	0.000	Merged-chr10-5805785-87
Merged-chr13-59279094-1	chr13	59278996	59279194	+	0.000	0.000	Merged-chr13-59279094-1
Merged-chr15-36210746-43	chr15	36210524	36210960	+	0.000	0.000	Merged-chr15-36210746-43
Merged-chr4-11929622-28	chr4	11929392	11929831	+	0.000	0.000	Merged-chr4-11929622-28
Merged-chr2-121354707-1	chr2	121354609	121354807	+	0.000	0.000	Merged-chr2-121354707-1
Merged-chr8-4779517-48	chr8	4779139	4779724	+	0.000	0.000	Merged-chr8-4779517-48
Merged-chr12-3989980-1	chr12	3989882	3990080	+	0.000	0.000	Merged-chr12-3989980-1
Merged-chr5-123974113-2	chr5	123974015	123974213	+	0.000	0.000	Merged-chr5-123974113-2
Merged-chr11-87404473-69	chr11	87404232	87404694	+	0.000	0.000	Merged-chr11-87404473-69
Merged-chr10-83946083-1	chr10	83945985	83946183	+	0.000	0.000	Merged-chr10-83946083-1
Merged-chr14-7844801-29	chr14	7844568	7845116	+	0.000	0.000	Merged-chr14-7844801-29
Merged-chr13-61803689-1	chr13	61803591	61803789	+	0.000	0.000	Merged-chr13-61803689-1
Merged-chr9-72970101-47	chr9	72969926	72970254	+	0.000	0.000	Merged-chr9-72970101-47
Merged-chr14-67674822-11	chr14	67674643	67675016	+	0.000	0.000	Merged-chr14-67674822-11
Merged-chr5-8670313-1	chr5	8670215	8670413	+	0.000	0.000	Merged-chr5-8670313-1
Merged-chr9-75115492-20	chr9	75115046	75115783	+	0.000	0.000	Merged-chr9-75115492-20
Merged-chr2-3762298-1	chr2	3762200	3762398	+	0.000	0.000	Merged-chr2-3762298-1
Merged-chr15-96700302-2	chr15	96700204	96700403	+	0.000	0.000	Merged-chr15-96700302-2
Merged-chr2-10153173-125	chr2	10152761	10153673	+	0.000	0.000	Merged-chr2-10153173-125
Merged-chr13-73937981-89	chr13	73937632	73938252	+	0.000	0.000	Merged-chr13-73937981-89
Merged-chr6-115972922-11	chr6	115972687	115973240	+	0.000	0.000	Merged-chr6-115972922-11
Merged-chr8-34054206-1	chr8	34054108	34054306	+	0.000	0.000	Merged-chr8-34054206-1
Merged-chr6-137503792-1	chr6	137503694	137503892	+	0.000	0.000	Merged-chr6-137503792-1
Merged-chr1-151543578-10	chr1	151543353	151543751	+	0.000	0.000	Merged-chr1-151543578-10
Merged-chr16-95769994-72	chr16	95769540	95770493	+	0.000	0.000	Merged-chr16-95769994-72
Merged-chr4-116807606-59	chr4	116807191	116807861	+	0.000	0.000	Merged-chr4-116807606-59
Merged-chr6-66471911-19	chr6	66471650	66472119	+	0.000	0.000	Merged-chr6-66471911-19
Merged-chr13-107022238-141	chr13	107021981	107022415	+	0.000	0.000	Merged-chr13-107022238-141
Merged-chr10-91187552-2	chr10	91187441	91187665	+	0.000	0.000	Merged-chr10-91187552-2
Merged-chr7-67407196-3	chr7	67407070	67407316	+	0.000	0.000	Merged-chr7-67407196-3
Merged-chr7-81868327-26	chr7	81868086	81868532	+	0.000	0.000	Merged-chr7-81868327-26
Merged-chr10-111422205-1	chr10	111422107	111422305	+	0.000	0.000	Merged-chr10-111422205-1
Merged-chr6-82640375-11	chr6	82640162	82640553	+	0.000	0.000	Merged-chr6-82640375-11
Merged-chr7-66226051-8	chr7	66225908	66226243	+	0.000	0.000	Merged-chr7-66226051-8
Merged-chr16-58502085-21	chr16	58501748	58502372	+	0.000	0.000	Merged-chr16-58502085-21
Merged-chr9-106386415-18	chr9	106386170	106386717	+	0.000	0.000	Merged-chr9-106386415-18
Merged-chr3-101238447-3	chr3	101238349	101238547	+	0.000	0.000	Merged-chr3-101238447-3
Merged-chr1-91540427-73	chr1	91540176	91540807	+	0.000	0.000	Merged-chr1-91540427-73
Merged-chr7-132575849-1	chr7	132575751	132575949	+	0.000	0.000	Merged-chr7-132575849-1
Merged-chr3-59296543-72	chr3	59296277	59297000	+	0.000	0.000	Merged-chr3-59296543-72
Merged-chr11-120580081-9	chr11	120579860	120580388	+	0.000	0.000	Merged-chr11-120580081-9
Merged-chr6-134981456-22	chr6	134981261	134981706	+	0.000	0.000	Merged-chr6-134981456-22
Merged-chr19-41378616-18	chr19	41378341	41378821	+	0.000	0.000	Merged-chr19-41378616-18
Merged-chr2-157201456-52	chr2	157201132	157201706	+	0.000	0.000	Merged-chr2-157201456-52
Merged-chr12-25095376-8	chr12	25095175	25095568	+	0.000	0.000	Merged-chr12-25095376-8
Merged-chr5-120690669-7	chr5	120690434	120690845	+	0.000	0.000	Merged-chr5-120690669-7
Merged-chr7-38071224-22	chr7	38070938	38071484	+	0.000	0.000	Merged-chr7-38071224-22
Merged-chr17-12742568-5	chr17	12742384	12742774	+	0.000	0.000	Merged-chr17-12742568-5
Merged-chr6-97523334-26	chr6	97523156	97523523	+	0.000	0.000	Merged-chr6-97523334-26
Merged-chr13-113994924-1	chr13	113994826	113995024	+	0.000	0.000	Merged-chr13-113994924-1
Merged-chr14-64628307-21	chr14	64628121	64628467	+	0.000	0.000	Merged-chr14-64628307-21
Merged-chr11-98933379-5	chr11	98933242	98933500	+	0.000	0.000	Merged-chr11-98933379-5
Merged-chr17-12118316-8	chr17	12118089	12118684	+	0.000	0.000	Merged-chr17-12118316-8
Merged-chr9-44032153-1	chr9	44032055	44032253	+	0.000	0.000	Merged-chr9-44032153-1
Merged-chr3-152193367-2	chr3	152193269	152193467	+	0.000	0.000	Merged-chr3-152193367-2
Merged-chr7-143740340-31	chr7	143740110	143740588	+	0.000	0.000	Merged-chr7-143740340-31
Merged-chr7-45759440-1	chr7	45759342	45759540	+	0.000	0.000	Merged-chr7-45759440-1
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr17-32390108-1	chr17	32390010	32390208	+	0.000	0.000	Merged-chr17-32390108-1
Merged-chr2-3664292-19	chr2	3664007	3664489	+	0.000	0.000	Merged-chr2-3664292-19
Merged-chr7-80401862-1	chr7	80401764	80401962	+	0.000	0.000	Merged-chr7-80401862-1
Merged-chr7-67371922-2	chr7	67371813	67372034	+	0.000	0.000	Merged-chr7-67371922-2
Merged-chr17-83872981-24	chr17	83872793	83873207	+	0.000	0.000	Merged-chr17-83872981-24
Merged-chr18-83740717-24	chr18	83740456	83741053	+	0.000	0.000	Merged-chr18-83740717-24
Merged-chr5-140608276-19	chr5	140608033	140608653	+	0.000	0.000	Merged-chr5-140608276-19
Merged-chr1-120264809-1	chr1	120264711	120264909	+	0.000	0.000	Merged-chr1-120264809-1
Merged-chr1-184751461-18	chr1	184751225	184751760	+	0.000	0.000	Merged-chr1-184751461-18
Merged-chr7-75855225-21	chr7	75854950	75855464	+	0.000	0.000	Merged-chr7-75855225-21
Merged-chr14-78612334-35	chr14	78612114	78612532	+	0.000	0.000	Merged-chr14-78612334-35
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr7-38107855-98	chr7	38107559	38108136	+	0.000	0.000	Merged-chr7-38107855-98
Merged-chr12-100901756-1	chr12	100901658	100901856	+	0.000	0.000	Merged-chr12-100901756-1
Merged-chr2-65161891-30	chr2	65161572	65162325	+	0.000	0.000	Merged-chr2-65161891-30
Merged-chrX-169304181-14	chrX	169303929	169304456	+	0.000	0.000	Merged-chrX-169304181-14
Merged-chr6-128852954-26	chr6	128852691	128853305	+	0.000	0.000	Merged-chr6-128852954-26
Merged-chr4-8928117-3	chr4	8928019	8928217	+	0.000	0.000	Merged-chr4-8928117-3
Merged-chr18-70919748-3	chr18	70919641	70919864	+	0.000	0.000	Merged-chr18-70919748-3
Merged-chr7-87979895-1	chr7	87979797	87979995	+	0.000	0.000	Merged-chr7-87979895-1
Merged-chr12-100527880-14	chr12	100527743	100528030	+	0.000	0.000	Merged-chr12-100527880-14
Merged-chr9-41081107-22	chr9	41080930	41081276	+	0.000	0.000	Merged-chr9-41081107-22
Merged-chr5-124052164-23	chr5	124051835	124052487	+	0.000	0.000	Merged-chr5-124052164-23
Merged-chr12-24622559-1	chr12	24622461	24622659	+	0.000	0.000	Merged-chr12-24622559-1
Merged-chr15-80619928-23	chr15	80619710	80620145	+	0.000	0.000	Merged-chr15-80619928-23
Merged-chr10-69533770-14	chr10	69533458	69534068	+	0.000	0.000	Merged-chr10-69533770-14
Merged-chr2-165320656-2	chr2	165320556	165320758	+	0.000	0.000	Merged-chr2-165320656-2
Merged-chr16-46121573-10	chr16	46121233	46121778	+	0.000	0.000	Merged-chr16-46121573-10
Merged-chr18-65801383-4	chr18	65801285	65801483	+	0.000	0.000	Merged-chr18-65801383-4
Merged-chr13-93771798-124	chr13	93771555	93772012	+	0.000	0.000	Merged-chr13-93771798-124
Merged-chr9-57407322-7	chr9	57407157	57407551	+	0.000	0.000	Merged-chr9-57407322-7
Merged-chr2-57408751-2	chr2	57408644	57408860	+	0.000	0.000	Merged-chr2-57408751-2
Merged-chr8-33593934-1	chr8	33593836	33594034	+	0.000	0.000	Merged-chr8-33593934-1
Merged-chr1-182518561-10	chr1	182518343	182518791	+	0.000	0.000	Merged-chr1-182518561-10
Merged-chr9-78865555-1	chr9	78865457	78865655	+	0.000	0.000	Merged-chr9-78865555-1
Merged-chr16-52362398-3	chr16	52362273	52362532	+	0.000	0.000	Merged-chr16-52362398-3
Merged-chr18-37814980-94	chr18	37814370	37815490	+	0.000	0.000	Merged-chr18-37814980-94
Merged-chr4-9530459-1	chr4	9530361	9530559	+	0.000	0.000	Merged-chr4-9530459-1
Merged-chr18-56431859-87	chr18	56431206	56432248	+	0.000	0.000	Merged-chr18-56431859-87
Merged-chr14-78710863-14	chr14	78710612	78711043	+	0.000	0.000	Merged-chr14-78710863-14
Merged-chr11-107458669-70	chr11	107458292	107458947	+	0.000	0.000	Merged-chr11-107458669-70
Merged-chr9-107547233-11	chr9	107547020	107547380	+	0.000	0.000	Merged-chr9-107547233-11
Merged-chr13-115134930-1	chr13	115134832	115135030	+	0.000	0.000	Merged-chr13-115134930-1
Merged-chr7-105554530-56	chr7	105554188	105554786	+	0.000	0.000	Merged-chr7-105554530-56
Merged-chr19-45683733-12	chr19	45683535	45683911	+	0.000	0.000	Merged-chr19-45683733-12
Merged-chr3-9826871-7	chr3	9826712	9827104	+	0.000	0.000	Merged-chr3-9826871-7
Merged-chr6-82774564-72	chr6	82774264	82774826	+	0.000	0.000	Merged-chr6-82774564-72
Merged-chr17-35120959-1	chr17	35120861	35121059	+	0.000	0.000	Merged-chr17-35120959-1
Merged-chr6-70804859-25	chr6	70804601	70805316	+	0.000	0.000	Merged-chr6-70804859-25
Merged-chr5-74261883-3	chr5	74261632	74262100	+	0.000	0.000	Merged-chr5-74261883-3
Merged-chr5-146861329-3	chr5	146861231	146861429	+	0.000	0.000	Merged-chr5-146861329-3
Merged-chr12-102703809-1	chr12	102703711	102703909	+	0.000	0.000	Merged-chr12-102703809-1
Merged-chr7-81860726-21	chr7	81860233	81861226	+	0.000	0.000	Merged-chr7-81860726-21
Merged-chr19-8920533-75	chr19	8920176	8921351	+	0.000	0.000	Merged-chr19-8920533-75
Merged-chr10-118443080-28	chr10	118442812	118443317	+	0.000	0.000	Merged-chr10-118443080-28
Merged-chr17-26370842-31	chr17	26370632	26371201	+	0.000	0.000	Merged-chr17-26370842-31
Merged-chr2-121571994-29	chr2	121571772	121572158	+	0.000	0.000	Merged-chr2-121571994-29
Merged-chr15-38300347-11	chr15	38300160	38300562	+	0.000	0.000	Merged-chr15-38300347-11
Merged-chr17-10096447-1	chr17	10096349	10096547	+	0.000	0.000	Merged-chr17-10096447-1
Merged-chr2-65170889-79	chr2	65170603	65171201	+	0.000	0.000	Merged-chr2-65170889-79
Merged-chr15-66801616-58	chr15	66801344	66801916	+	0.000	0.000	Merged-chr15-66801616-58
Merged-chr13-22022383-13	chr13	22022084	22022595	+	0.000	0.000	Merged-chr13-22022383-13
Merged-chr1-176877943-17	chr1	176877763	176878101	+	0.000	0.000	Merged-chr1-176877943-17
Merged-chr13-101758724-1	chr13	101758626	101758824	+	0.000	0.000	Merged-chr13-101758724-1
Merged-chr4-11694670-22	chr4	11694452	11694923	+	0.000	0.000	Merged-chr4-11694670-22
Merged-chr15-37644500-63	chr15	37644064	37645058	+	0.000	0.000	Merged-chr15-37644500-63
Merged-chr16-36709303-74	chr16	36708583	36709916	+	0.000	0.000	Merged-chr16-36709303-74
Merged-chr3-100998834-2	chr3	100998736	100998934	+	0.000	0.000	Merged-chr3-100998834-2
Merged-chr2-57256116-15	chr2	57255912	57256336	+	0.000	0.000	Merged-chr2-57256116-15
Merged-chr16-78540656-92	chr16	78540365	78540927	+	0.000	0.000	Merged-chr16-78540656-92
Merged-chr8-122576172-1	chr8	122576074	122576272	+	0.000	0.000	Merged-chr8-122576172-1
Merged-chr5-100500432-105	chr5	100499691	100501177	+	0.000	0.000	Merged-chr5-100500432-105
Merged-chr5-105557966-15	chr5	105557664	105558161	+	0.000	0.000	Merged-chr5-105557966-15
Merged-chr5-140207385-4	chr5	140207243	140207513	+	0.000	0.000	Merged-chr5-140207385-4
Merged-chr5-110840510-1	chr5	110840412	110840610	+	0.000	0.000	Merged-chr5-110840510-1
Merged-chr2-9664987-8	chr2	9664608	9665241	+	0.000	0.000	Merged-chr2-9664987-8
Merged-chr17-31821541-43	chr17	31821175	31821892	+	0.000	0.000	Merged-chr17-31821541-43
Merged-chr13-110563832-1	chr13	110563734	110563932	+	0.000	0.000	Merged-chr13-110563832-1
Merged-chr16-59559641-62	chr16	59558946	59560314	+	0.000	0.000	Merged-chr16-59559641-62
Merged-chr1-159928948-28	chr1	159928630	159929263	+	0.000	0.000	Merged-chr1-159928948-28
Merged-chr14-45318502-85	chr14	45318268	45318744	+	0.000	0.000	Merged-chr14-45318502-85
Merged-chr5-77061556-23	chr5	77061355	77061825	+	0.000	0.000	Merged-chr5-77061556-23
Merged-chr1-43207362-30	chr1	43207134	43207707	+	0.000	0.000	Merged-chr1-43207362-30
Merged-chr2-128387762-1	chr2	128387664	128387862	+	0.000	0.000	Merged-chr2-128387762-1
Merged-chr1-64737763-173	chr1	64737145	64738430	+	0.000	0.000	Merged-chr1-64737763-173
Merged-chr10-84081142-1	chr10	84081044	84081242	+	0.000	0.000	Merged-chr10-84081142-1
Merged-chr3-59042548-4	chr3	59042407	59042753	+	0.000	0.000	Merged-chr3-59042548-4
Merged-chr8-13594300-1	chr8	13594202	13594400	+	0.000	0.000	Merged-chr8-13594300-1
Merged-chr3-79451498-29	chr3	79451349	79451678	+	0.000	0.000	Merged-chr3-79451498-29
