#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr10-96618337-31	chr10	96618073	96618537	+	0.000	0.000	Merged-chr10-96618337-31
Merged-chr6-94554268-2	chr6	94554154	94554384	+	0.000	0.000	Merged-chr6-94554268-2
Merged-chr9-56128365-14	chr9	56128138	56128620	+	0.000	0.000	Merged-chr9-56128365-14
Merged-chr7-142968090-41	chr7	142967754	142968407	+	0.000	0.000	Merged-chr7-142968090-41
Merged-chr4-6958431-33	chr4	6958131	6958844	+	0.000	0.000	Merged-chr4-6958431-33
Merged-chr2-119250733-1	chr2	119250635	119250833	+	0.000	0.000	Merged-chr2-119250733-1
Merged-chr8-84985409-5	chr8	84985257	84985545	+	0.000	0.000	Merged-chr8-84985409-5
Merged-chr10-13983249-96	chr10	13982780	13984091	+	0.000	0.000	Merged-chr10-13983249-96
Merged-chr3-159840263-108	chr3	159839531	159840660	+	0.000	0.000	Merged-chr3-159840263-108
Merged-chr7-28371731-2	chr7	28371629	28371835	+	0.000	0.000	Merged-chr7-28371731-2
Merged-chr5-64806242-38	chr5	64806009	64806419	+	0.000	0.000	Merged-chr5-64806242-38
Merged-chr4-145323488-1	chr4	145323390	145323588	+	0.000	0.000	Merged-chr4-145323488-1
Merged-chr8-111573910-73	chr8	111573548	111574175	+	0.000	0.000	Merged-chr8-111573910-73
Merged-chr3-37268554-28	chr3	37268291	37268795	+	0.000	0.000	Merged-chr3-37268554-28
Merged-chr16-48760801-13	chr16	48760639	48761025	+	0.000	0.000	Merged-chr16-48760801-13
Merged-chr1-52500431-96	chr1	52499834	52500993	+	0.000	0.000	Merged-chr1-52500431-96
Merged-chr10-96822645-10	chr10	96822274	96822901	+	0.000	0.000	Merged-chr10-96822645-10
Merged-chr2-169616565-13	chr2	169616361	169616806	+	0.000	0.000	Merged-chr2-169616565-13
Merged-chr4-149896301-4	chr4	149896165	149896423	+	0.000	0.000	Merged-chr4-149896301-4
Merged-chr19-17264155-12	chr19	17263896	17264413	+	0.000	0.000	Merged-chr19-17264155-12
Merged-chr17-74841892-5	chr17	74841675	74842039	+	0.000	0.000	Merged-chr17-74841892-5
Merged-chr15-98066921-50	chr15	98066598	98067376	+	0.000	0.000	Merged-chr15-98066921-50
Merged-chrX-151344372-127	chrX	151344172	151344550	+	0.000	0.000	Merged-chrX-151344372-127
Merged-chr11-100861248-2	chr11	100861149	100861350	+	0.000	0.000	Merged-chr11-100861248-2
Merged-chr19-32138517-38	chr19	32138074	32139028	+	0.000	0.000	Merged-chr19-32138517-38
Merged-chr6-99249838-17	chr6	99249558	99250132	+	0.000	0.000	Merged-chr6-99249838-17
Merged-chrX-9662792-75	chrX	9662541	9663117	+	0.000	0.000	Merged-chrX-9662792-75
Merged-chr19-17295434-36	chr19	17295241	17295724	+	0.000	0.000	Merged-chr19-17295434-36
Merged-chr6-146313637-14	chr6	146313470	146313818	+	0.000	0.000	Merged-chr6-146313637-14
Merged-chr12-40580480-3	chr12	40580277	40580684	+	0.000	0.000	Merged-chr12-40580480-3
Merged-chr17-47162611-13	chr17	47162400	47162851	+	0.000	0.000	Merged-chr17-47162611-13
Merged-chr9-89909785-17	chr9	89909391	89910046	+	0.000	0.000	Merged-chr9-89909785-17
Merged-chr11-113472415-1	chr11	113472317	113472515	+	0.000	0.000	Merged-chr11-113472415-1
Merged-chr6-37055038-92	chr6	37054428	37056003	+	0.000	0.000	Merged-chr6-37055038-92
Merged-chr5-134314340-64	chr5	134314143	134314548	+	0.000	0.000	Merged-chr5-134314340-64
Merged-chr1-92258987-8	chr1	92258809	92259143	+	0.000	0.000	Merged-chr1-92258987-8
Merged-chr18-55050703-48	chr18	55050512	55051096	+	0.000	0.000	Merged-chr18-55050703-48
Merged-chr10-12977910-46	chr10	12977707	12978112	+	0.000	0.000	Merged-chr10-12977910-46
Merged-chr12-14152213-14	chr12	14151912	14152718	+	0.000	0.000	Merged-chr12-14152213-14
Merged-chr1-69544965-96	chr1	69544185	69546380	+	0.000	0.000	Merged-chr1-69544965-96
Merged-chr10-20952486-81	chr10	20952282	20952719	+	0.000	0.000	Merged-chr10-20952486-81
Merged-chr4-102884922-14	chr4	102884711	102885101	+	0.000	0.000	Merged-chr4-102884922-14
Merged-chr12-80115176-7	chr12	80115026	80115346	+	0.000	0.000	Merged-chr12-80115176-7
Merged-chr8-81491424-1	chr8	81491326	81491524	+	0.000	0.000	Merged-chr8-81491424-1
Merged-chr10-81082466-12	chr10	81082225	81082647	+	0.000	0.000	Merged-chr10-81082466-12
Merged-chr7-45704207-5	chr7	45704083	45704319	+	0.000	0.000	Merged-chr7-45704207-5
Merged-chr9-84030524-2	chr9	84030369	84030681	+	0.000	0.000	Merged-chr9-84030524-2
Merged-chr10-77033384-72	chr10	77033044	77033651	+	0.000	0.000	Merged-chr10-77033384-72
Merged-chr2-181680994-14	chr2	181680811	181681183	+	0.000	0.000	Merged-chr2-181680994-14
Merged-chr3-8968845-18	chr3	8968645	8969058	+	0.000	0.000	Merged-chr3-8968845-18
Merged-chr4-95663846-5	chr4	95663707	95663989	+	0.000	0.000	Merged-chr4-95663846-5
Merged-chr4-154925616-3	chr4	154925512	154925719	+	0.000	0.000	Merged-chr4-154925616-3
Merged-chr7-120843087-78	chr7	120842813	120843348	+	0.000	0.000	Merged-chr7-120843087-78
Merged-chr11-101070115-48	chr11	101069724	101070410	+	0.000	0.000	Merged-chr11-101070115-48
Merged-chr15-27828052-47	chr15	27827554	27828265	+	0.000	0.000	Merged-chr15-27828052-47
Merged-chr5-92381886-27	chr5	92381694	92382096	+	0.000	0.000	Merged-chr5-92381886-27
Merged-chr1-94046708-7	chr1	94046525	94046855	+	0.000	0.000	Merged-chr1-94046708-7
Merged-chr4-115085754-39	chr4	115085530	115085983	+	0.000	0.000	Merged-chr4-115085754-39
Merged-chr3-55414821-8	chr3	55414624	55415088	+	0.000	0.000	Merged-chr3-55414821-8
Merged-chr5-118087962-12	chr5	118087822	118088164	+	0.000	0.000	Merged-chr5-118087962-12
Merged-chr13-112384903-1	chr13	112384805	112385003	+	0.000	0.000	Merged-chr13-112384903-1
Merged-chr14-69823576-22	chr14	69823269	69823807	+	0.000	0.000	Merged-chr14-69823576-22
Merged-chr11-69233174-16	chr11	69232872	69233398	+	0.000	0.000	Merged-chr11-69233174-16
Merged-chr2-6376148-45	chr2	6375916	6376320	+	0.000	0.000	Merged-chr2-6376148-45
Merged-chr17-5977508-44	chr17	5976957	5978004	+	0.000	0.000	Merged-chr17-5977508-44
Merged-chr16-89960330-1	chr16	89960232	89960430	+	0.000	0.000	Merged-chr16-89960330-1
Merged-chr3-84314739-19	chr3	84314560	84314915	+	0.000	0.000	Merged-chr3-84314739-19
Merged-chr10-71348168-2	chr10	71348048	71348290	+	0.000	0.000	Merged-chr10-71348168-2
Merged-chr11-117969649-112	chr11	117969100	117970220	+	0.000	0.000	Merged-chr11-117969649-112
Merged-chr12-112629266-49	chr12	112628871	112629516	+	0.000	0.000	Merged-chr12-112629266-49
Merged-chr2-131509995-53	chr2	131509673	131510239	+	0.000	0.000	Merged-chr2-131509995-53
Merged-chr11-84043342-35	chr11	84043149	84043600	+	0.000	0.000	Merged-chr11-84043342-35
Merged-chr13-64429583-2	chr13	64429459	64429710	+	0.000	0.000	Merged-chr13-64429583-2
Merged-chr8-121568444-23	chr8	121568068	121568689	+	0.000	0.000	Merged-chr8-121568444-23
Merged-chr11-69409455-74	chr11	69409100	69409880	+	0.000	0.000	Merged-chr11-69409455-74
Merged-chr4-101509948-1	chr4	101509850	101510048	+	0.000	0.000	Merged-chr4-101509948-1
Merged-chr11-77208194-14	chr11	77208035	77208413	+	0.000	0.000	Merged-chr11-77208194-14
Merged-chr7-51892724-31	chr7	51892543	51892884	+	0.000	0.000	Merged-chr7-51892724-31
Merged-chr10-68277876-15	chr10	68277648	68278020	+	0.000	0.000	Merged-chr10-68277876-15
Merged-chr9-51239066-41	chr9	51238818	51239260	+	0.000	0.000	Merged-chr9-51239066-41
Merged-chr2-169421025-1	chr2	169420927	169421125	+	0.000	0.000	Merged-chr2-169421025-1
Merged-chr3-87383123-1	chr3	87383025	87383223	+	0.000	0.000	Merged-chr3-87383123-1
Merged-chr14-120352240-6	chr14	120352057	120352391	+	0.000	0.000	Merged-chr14-120352240-6
Merged-chr11-22164019-19	chr11	22163791	22164331	+	0.000	0.000	Merged-chr11-22164019-19
Merged-chr1-60977872-47	chr1	60977589	60978313	+	0.000	0.000	Merged-chr1-60977872-47
Merged-chr16-45224130-153	chr16	45223766	45224485	+	0.000	0.000	Merged-chr16-45224130-153
Merged-chr1-152832204-22	chr1	152831745	152832675	+	0.000	0.000	Merged-chr1-152832204-22
Merged-chr2-174110127-1	chr2	174110029	174110227	+	0.000	0.000	Merged-chr2-174110127-1
Merged-chr4-106749870-11	chr4	106749711	106750033	+	0.000	0.000	Merged-chr4-106749870-11
Merged-chr10-99417083-63	chr10	99416823	99417342	+	0.000	0.000	Merged-chr10-99417083-63
Merged-chr10-96635391-5	chr10	96635164	96635701	+	0.000	0.000	Merged-chr10-96635391-5
Merged-chr11-98149913-127	chr11	98149434	98150225	+	0.000	0.000	Merged-chr11-98149913-127
Merged-chr6-41557614-2	chr6	41557491	41557739	+	0.000	0.000	Merged-chr6-41557614-2
Merged-chr2-6309619-42	chr2	6309418	6309826	+	0.000	0.000	Merged-chr2-6309619-42
Merged-chr2-28540150-39	chr2	28539906	28540504	+	0.000	0.000	Merged-chr2-28540150-39
Merged-chr12-36474027-1	chr12	36473929	36474127	+	0.000	0.000	Merged-chr12-36474027-1
Merged-chr7-99383055-1	chr7	99382957	99383155	+	0.000	0.000	Merged-chr7-99383055-1
Merged-chr3-37313517-58	chr3	37312916	37313886	+	0.000	0.000	Merged-chr3-37313517-58
Merged-chr14-55540407-42	chr14	55540093	55540725	+	0.000	0.000	Merged-chr14-55540407-42
Merged-chr7-114356592-29	chr7	114356428	114356784	+	0.000	0.000	Merged-chr7-114356592-29
Merged-chr11-88716290-15	chr11	88716114	88716573	+	0.000	0.000	Merged-chr11-88716290-15
Merged-chr16-30597297-42	chr16	30597004	30597492	+	0.000	0.000	Merged-chr16-30597297-42
Merged-chr1-190875350-16	chr1	190875136	190875678	+	0.000	0.000	Merged-chr1-190875350-16
Merged-chr12-82139405-7	chr12	82139226	82139588	+	0.000	0.000	Merged-chr12-82139405-7
Merged-chr7-25131776-1	chr7	25131678	25131876	+	0.000	0.000	Merged-chr7-25131776-1
Merged-chr15-6573269-1	chr15	6573171	6573369	+	0.000	0.000	Merged-chr15-6573269-1
Merged-chr2-60080152-7	chr2	60079929	60080351	+	0.000	0.000	Merged-chr2-60080152-7
Merged-chr10-82178515-67	chr10	82178293	82178726	+	0.000	0.000	Merged-chr10-82178515-67
Merged-chr15-85043311-1	chr15	85043213	85043411	+	0.000	0.000	Merged-chr15-85043311-1
Merged-chr2-168741453-11	chr2	168741277	168741647	+	0.000	0.000	Merged-chr2-168741453-11
Merged-chr1-74083131-11	chr1	74082950	74083297	+	0.000	0.000	Merged-chr1-74083131-11
Merged-chr6-99274664-53	chr6	99274283	99274955	+	0.000	0.000	Merged-chr6-99274664-53
Merged-chr3-138868592-15	chr3	138868384	138868750	+	0.000	0.000	Merged-chr3-138868592-15
Merged-chr12-116269685-29	chr12	116269405	116269967	+	0.000	0.000	Merged-chr12-116269685-29
Merged-chr11-32199362-4	chr11	32199240	32199485	+	0.000	0.000	Merged-chr11-32199362-4
Merged-chr7-99429027-29	chr7	99428855	99429218	+	0.000	0.000	Merged-chr7-99429027-29
Merged-chr8-61239855-9	chr8	61239620	61240051	+	0.000	0.000	Merged-chr8-61239855-9
Merged-chr1-52454811-49	chr1	52454619	52454985	+	0.000	0.000	Merged-chr1-52454811-49
Merged-chr2-135863064-49	chr2	135862698	135863449	+	0.000	0.000	Merged-chr2-135863064-49
Merged-chr6-41558524-11	chr6	41558298	41558719	+	0.000	0.000	Merged-chr6-41558524-11
Merged-chr2-84481991-45	chr2	84481700	84482239	+	0.000	0.000	Merged-chr2-84481991-45
Merged-chrX-12087471-30	chrX	12087134	12087829	+	0.000	0.000	Merged-chrX-12087471-30
Merged-chr8-81736050-71	chr8	81735726	81736338	+	0.000	0.000	Merged-chr8-81736050-71
Merged-chr3-63919841-19	chr3	63919654	63920144	+	0.000	0.000	Merged-chr3-63919841-19
Merged-chr1-181017150-106	chr1	181016602	181017657	+	0.000	0.000	Merged-chr1-181017150-106
Merged-chr1-92080187-57	chr1	92079936	92080528	+	0.000	0.000	Merged-chr1-92080187-57
Merged-chr6-125219300-1	chr6	125219202	125219400	+	0.000	0.000	Merged-chr6-125219300-1
Merged-chr5-125158641-59	chr5	125158406	125158921	+	0.000	0.000	Merged-chr5-125158641-59
Merged-chr11-97030056-43	chr11	97029855	97030292	+	0.000	0.000	Merged-chr11-97030056-43
Merged-chr7-49802865-9	chr7	49802670	49803096	+	0.000	0.000	Merged-chr7-49802865-9
Merged-chr7-99833987-52	chr7	99833701	99834344	+	0.000	0.000	Merged-chr7-99833987-52
Merged-chr1-112451852-16	chr1	112451658	112452099	+	0.000	0.000	Merged-chr1-112451852-16
Merged-chr10-14058073-111	chr10	14057658	14058700	+	0.000	0.000	Merged-chr10-14058073-111
Merged-chr7-30322363-141	chr7	30321996	30322617	+	0.000	0.000	Merged-chr7-30322363-141
Merged-chr12-52783123-49	chr12	52782918	52783319	+	0.000	0.000	Merged-chr12-52783123-49
Merged-chr10-17728854-10	chr10	17728649	17729025	+	0.000	0.000	Merged-chr10-17728854-10
Merged-chr12-21174004-41	chr12	21173763	21174214	+	0.000	0.000	Merged-chr12-21174004-41
Merged-chr15-6556374-4	chr15	6556244	6556506	+	0.000	0.000	Merged-chr15-6556374-4
Merged-chr6-99026218-49	chr6	99025974	99026495	+	0.000	0.000	Merged-chr6-99026218-49
Merged-chr10-128934578-1	chr10	128934480	128934678	+	0.000	0.000	Merged-chr10-128934578-1
Merged-chr8-81491083-2	chr8	81490975	81491193	+	0.000	0.000	Merged-chr8-81491083-2
Merged-chr2-140066734-59	chr2	140066472	140066946	+	0.000	0.000	Merged-chr2-140066734-59
Merged-chr1-138287833-13	chr1	138287641	138287968	+	0.000	0.000	Merged-chr1-138287833-13
Merged-chr13-58072674-2	chr13	58072487	58072864	+	0.000	0.000	Merged-chr13-58072674-2
Merged-chr17-56443573-18	chr17	56443379	56443805	+	0.000	0.000	Merged-chr17-56443573-18
Merged-chr14-61682596-69	chr14	61682272	61682995	+	0.000	0.000	Merged-chr14-61682596-69
Merged-chr7-112173203-14	chr7	112172955	112173364	+	0.000	0.000	Merged-chr7-112173203-14
Merged-chr13-63639916-9	chr13	63639753	63640077	+	0.000	0.000	Merged-chr13-63639916-9
Merged-chr1-61084899-26	chr1	61084709	61085081	+	0.000	0.000	Merged-chr1-61084899-26
Merged-chr2-117312690-43	chr2	117312390	117312981	+	0.000	0.000	Merged-chr2-117312690-43
Merged-chr11-94386453-49	chr11	94386153	94386803	+	0.000	0.000	Merged-chr11-94386453-49
Merged-chr1-60240726-17	chr1	60240538	60240911	+	0.000	0.000	Merged-chr1-60240726-17
Merged-chr3-87376637-53	chr3	87376114	87377152	+	0.000	0.000	Merged-chr3-87376637-53
Merged-chr18-79298014-36	chr18	79297813	79298211	+	0.000	0.000	Merged-chr18-79298014-36
Merged-chr10-17540117-1	chr10	17540019	17540217	+	0.000	0.000	Merged-chr10-17540117-1
Merged-chr10-63382350-13	chr10	63382174	63382539	+	0.000	0.000	Merged-chr10-63382350-13
Merged-chr6-59426111-89	chr6	59425866	59426551	+	0.000	0.000	Merged-chr6-59426111-89
Merged-chr11-6568162-40	chr11	6567948	6568403	+	0.000	0.000	Merged-chr11-6568162-40
Merged-chr3-154509671-9	chr3	154509498	154509840	+	0.000	0.000	Merged-chr3-154509671-9
Merged-chr10-121365295-86	chr10	121364941	121365674	+	0.000	0.000	Merged-chr10-121365295-86
Merged-chr5-65866574-1	chr5	65866476	65866674	+	0.000	0.000	Merged-chr5-65866574-1
Merged-chr4-6843676-1	chr4	6843578	6843776	+	0.000	0.000	Merged-chr4-6843676-1
Merged-chr17-23841285-7	chr17	23841122	23841446	+	0.000	0.000	Merged-chr17-23841285-7
Merged-chr2-71873346-69	chr2	71872965	71873726	+	0.000	0.000	Merged-chr2-71873346-69
Merged-chr7-16175293-44	chr7	16174863	16175619	+	0.000	0.000	Merged-chr7-16175293-44
Merged-chr9-104377297-14	chr9	104377022	104377631	+	0.000	0.000	Merged-chr9-104377297-14
Merged-chr7-68139606-11	chr7	68139435	68139768	+	0.000	0.000	Merged-chr7-68139606-11
Merged-chr6-37401015-8	chr6	37400809	37401242	+	0.000	0.000	Merged-chr6-37401015-8
Merged-chr1-164457333-1	chr1	164457235	164457433	+	0.000	0.000	Merged-chr1-164457333-1
Merged-chr2-91947953-20	chr2	91947662	91948236	+	0.000	0.000	Merged-chr2-91947953-20
Merged-chr10-81268235-12	chr10	81268118	81268355	+	0.000	0.000	Merged-chr10-81268235-12
Merged-chr12-103338377-34	chr12	103338151	103338563	+	0.000	0.000	Merged-chr12-103338377-34
Merged-chr6-128760193-2	chr6	128760057	128760332	+	0.000	0.000	Merged-chr6-128760193-2
Merged-chr12-85477740-7	chr12	85477632	85477844	+	0.000	0.000	Merged-chr12-85477740-7
Merged-chr6-94664111-7	chr6	94663955	94664285	+	0.000	0.000	Merged-chr6-94664111-7
Merged-chr19-60755904-7	chr19	60755732	60756075	+	0.000	0.000	Merged-chr19-60755904-7
Merged-chr10-95894302-1	chr10	95894204	95894402	+	0.000	0.000	Merged-chr10-95894302-1
Merged-chr2-49620151-3	chr2	49620053	49620251	+	0.000	0.000	Merged-chr2-49620151-3
Merged-chr9-96650988-6	chr9	96650829	96651138	+	0.000	0.000	Merged-chr9-96650988-6
Merged-chr10-13090848-31	chr10	13090597	13091074	+	0.000	0.000	Merged-chr10-13090848-31
Merged-chr3-131159676-35	chr3	131159351	131160161	+	0.000	0.000	Merged-chr3-131159676-35
Merged-chr6-145002461-23	chr6	145002226	145002752	+	0.000	0.000	Merged-chr6-145002461-23
Merged-chr10-78009584-75	chr10	78009386	78009854	+	0.000	0.000	Merged-chr10-78009584-75
Merged-chr11-113061164-13	chr11	113060956	113061401	+	0.000	0.000	Merged-chr11-113061164-13
Merged-chr12-55467058-2	chr12	55466906	55467212	+	0.000	0.000	Merged-chr12-55467058-2
Merged-chr11-113510503-8	chr11	113510354	113510675	+	0.000	0.000	Merged-chr11-113510503-8
Merged-chr8-34798144-28	chr8	34797730	34798559	+	0.000	0.000	Merged-chr8-34798144-28
Merged-chr9-104331487-22	chr9	104331273	104331718	+	0.000	0.000	Merged-chr9-104331487-22
Merged-chr1-164458330-95	chr1	164458029	164458572	+	0.000	0.000	Merged-chr1-164458330-95
Merged-chr1-164986890-2	chr1	164986756	164987026	+	0.000	0.000	Merged-chr1-164986890-2
Merged-chr19-57453011-51	chr19	57452812	57453222	+	0.000	0.000	Merged-chr19-57453011-51
Merged-chr2-163164784-61	chr2	163164520	163165146	+	0.000	0.000	Merged-chr2-163164784-61
Merged-chr12-116200493-21	chr12	116200236	116200797	+	0.000	0.000	Merged-chr12-116200493-21
Merged-chr14-61770762-4	chr14	61770519	61770952	+	0.000	0.000	Merged-chr14-61770762-4
Merged-chr10-13035332-21	chr10	13035143	13035522	+	0.000	0.000	Merged-chr10-13035332-21
Merged-chr7-128359898-15	chr7	128359480	128360099	+	0.000	0.000	Merged-chr7-128359898-15
Merged-chr11-20477652-51	chr11	20477480	20477864	+	0.000	0.000	Merged-chr11-20477652-51
Merged-chr15-101250646-2	chr15	101250532	101250762	+	0.000	0.000	Merged-chr15-101250646-2
Merged-chr10-99199242-8	chr10	99199032	99199439	+	0.000	0.000	Merged-chr10-99199242-8
Merged-chr6-134791513-14	chr6	134791323	134791700	+	0.000	0.000	Merged-chr6-134791513-14
Merged-chr11-75291084-10	chr11	75290954	75291244	+	0.000	0.000	Merged-chr11-75291084-10
Merged-chr1-36886670-6	chr1	36886483	36886907	+	0.000	0.000	Merged-chr1-36886670-6
Merged-chr13-44588046-24	chr13	44587863	44588255	+	0.000	0.000	Merged-chr13-44588046-24
Merged-chr18-55695297-9	chr18	55695117	55695631	+	0.000	0.000	Merged-chr18-55695297-9
Merged-chr7-120823433-31	chr7	120823238	120823687	+	0.000	0.000	Merged-chr7-120823433-31
Merged-chr2-76216343-3	chr2	76216179	76216554	+	0.000	0.000	Merged-chr2-76216343-3
Merged-chr18-50038371-13	chr18	50038087	50038605	+	0.000	0.000	Merged-chr18-50038371-13
Merged-chr2-59243941-2	chr2	59243832	59244052	+	0.000	0.000	Merged-chr2-59243941-2
Merged-chr4-155095407-34	chr4	155094923	155095618	+	0.000	0.000	Merged-chr4-155095407-34
Merged-chr7-101836675-61	chr7	101836263	101837382	+	0.000	0.000	Merged-chr7-101836675-61
Merged-chr5-103377267-129	chr5	103376597	103378198	+	0.000	0.000	Merged-chr5-103377267-129
Merged-chr13-92610042-8	chr13	92609758	92610230	+	0.000	0.000	Merged-chr13-92610042-8
Merged-chr9-82855935-1	chr9	82855837	82856035	+	0.000	0.000	Merged-chr9-82855935-1
Merged-chr8-34756161-88	chr8	34755551	34756655	+	0.000	0.000	Merged-chr8-34756161-88
Merged-chr5-147064375-1	chr5	147064277	147064475	+	0.000	0.000	Merged-chr5-147064375-1
Merged-chr18-55692856-31	chr18	55692342	55693260	+	0.000	0.000	Merged-chr18-55692856-31
Merged-chr3-131169425-15	chr3	131169229	131169603	+	0.000	0.000	Merged-chr3-131169425-15
Merged-chr8-81881786-34	chr8	81881560	81882043	+	0.000	0.000	Merged-chr8-81881786-34
Merged-chr13-55322004-61	chr13	55321667	55322327	+	0.000	0.000	Merged-chr13-55322004-61
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr18-55176275-18	chr18	55176007	55176465	+	0.000	0.000	Merged-chr18-55176275-18
Merged-chr6-41527380-17	chr6	41527180	41527612	+	0.000	0.000	Merged-chr6-41527380-17
Merged-chr3-106485169-6	chr3	106484917	106485423	+	0.000	0.000	Merged-chr3-106485169-6
Merged-chr1-35817503-8	chr1	35817348	35817635	+	0.000	0.000	Merged-chr1-35817503-8
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr5-107165825-14	chr5	107165627	107166105	+	0.000	0.000	Merged-chr5-107165825-14
Merged-chr10-17796351-83	chr10	17796045	17796763	+	0.000	0.000	Merged-chr10-17796351-83
Merged-chr16-43253230-31	chr16	43252982	43253471	+	0.000	0.000	Merged-chr16-43253230-31
Merged-chr6-90651723-1	chr6	90651625	90651823	+	0.000	0.000	Merged-chr6-90651723-1
Merged-chr4-137854061-36	chr4	137853792	137854362	+	0.000	0.000	Merged-chr4-137854061-36
Merged-chr15-93597333-3	chr15	93597144	93597565	+	0.000	0.000	Merged-chr15-93597333-3
Merged-chr9-56144655-19	chr9	56144361	56144810	+	0.000	0.000	Merged-chr9-56144655-19
Merged-chr4-137879843-32	chr4	137879653	137880110	+	0.000	0.000	Merged-chr4-137879843-32
Merged-chr14-101477413-70	chr14	101477132	101477685	+	0.000	0.000	Merged-chr14-101477413-70
Merged-chr15-27783998-63	chr15	27783737	27784223	+	0.000	0.000	Merged-chr15-27783998-63
Merged-chr4-134757166-23	chr4	134756972	134757352	+	0.000	0.000	Merged-chr4-134757166-23
Merged-chr8-84800240-35	chr8	84799832	84800726	+	0.000	0.000	Merged-chr8-84800240-35
Merged-chr3-84262916-2	chr3	84262797	84263037	+	0.000	0.000	Merged-chr3-84262916-2
Merged-chr3-51745177-64	chr3	51744893	51745520	+	0.000	0.000	Merged-chr3-51745177-64
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr11-52294354-37	chr11	52294124	52294643	+	0.000	0.000	Merged-chr11-52294354-37
Merged-chr4-59626672-2	chr4	59626574	59626772	+	0.000	0.000	Merged-chr4-59626672-2
Merged-chr14-7987076-7	chr14	7986818	7987245	+	0.000	0.000	Merged-chr14-7987076-7
