#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.up.bed
Merged-chr17-27028353-65	chr17	27027939	27028821	+	0.000	0.000	Merged-chr17-27028353-65
Merged-chr1-133053249-27	chr1	133053059	133053520	+	0.000	0.000	Merged-chr1-133053249-27
Merged-chr1-43501314-13	chr1	43501148	43501499	+	0.000	0.000	Merged-chr1-43501314-13
Merged-chr1-135128273-30	chr1	135128039	135128620	+	0.000	0.000	Merged-chr1-135128273-30
Merged-chr11-46447920-85	chr11	46447053	46448661	+	0.000	0.000	Merged-chr11-46447920-85
Merged-chr10-89443691-130	chr10	89443338	89444084	+	0.000	0.000	Merged-chr10-89443691-130
Merged-chr1-20825313-33	chr1	20825032	20825560	+	0.000	0.000	Merged-chr1-20825313-33
Merged-chr11-83191791-99	chr11	83191029	83192501	+	0.000	0.000	Merged-chr11-83191791-99
Merged-chr2-164938958-38	chr2	164938746	164939186	+	0.000	0.000	Merged-chr2-164938958-38
Merged-chr1-151610805-3	chr1	151610700	151610914	+	0.000	0.000	Merged-chr1-151610805-3
Merged-chr2-165329993-1	chr2	165329895	165330093	+	0.000	0.000	Merged-chr2-165329993-1
Merged-chr16-64850894-4	chr16	64850654	64851076	+	0.000	0.000	Merged-chr16-64850894-4
Merged-chr1-36462061-10	chr1	36461814	36462259	+	0.000	0.000	Merged-chr1-36462061-10
Merged-chr7-48876673-3	chr7	48876494	48876870	+	0.000	0.000	Merged-chr7-48876673-3
Merged-chr11-100770914-54	chr11	100770745	100771131	+	0.000	0.000	Merged-chr11-100770914-54
Merged-chr11-57644449-7	chr11	57644268	57644662	+	0.000	0.000	Merged-chr11-57644449-7
Merged-chr10-18059948-11	chr10	18059781	18060081	+	0.000	0.000	Merged-chr10-18059948-11
Merged-chr3-108721392-4	chr3	108721208	108721568	+	0.000	0.000	Merged-chr3-108721392-4
Merged-chr5-122143797-29	chr5	122143657	122143945	+	0.000	0.000	Merged-chr5-122143797-29
Merged-chr9-80305568-4	chr9	80305422	80305708	+	0.000	0.000	Merged-chr9-80305568-4
Merged-chr12-73739617-1	chr12	73739519	73739717	+	0.000	0.000	Merged-chr12-73739617-1
Merged-chr4-46611401-21	chr4	46611150	46611649	+	0.000	0.000	Merged-chr4-46611401-21
Merged-chr16-8843870-2	chr16	8843733	8844009	+	0.000	0.000	Merged-chr16-8843870-2
Merged-chr6-54119085-6	chr6	54118878	54119322	+	0.000	0.000	Merged-chr6-54119085-6
Merged-chr17-24162664-1	chr17	24162566	24162764	+	0.000	0.000	Merged-chr17-24162664-1
Merged-chr14-30716685-1	chr14	30716587	30716785	+	0.000	0.000	Merged-chr14-30716685-1
Merged-chr17-24163562-66	chr17	24163200	24163900	+	0.000	0.000	Merged-chr17-24163562-66
Merged-chr15-93335879-2	chr15	93335751	93336009	+	0.000	0.000	Merged-chr15-93335879-2
Merged-chr6-54972728-67	chr6	54972345	54972989	+	0.000	0.000	Merged-chr6-54972728-67
Merged-chr12-100899409-8	chr12	100899234	100899592	+	0.000	0.000	Merged-chr12-100899409-8
Merged-chr7-110123911-2	chr7	110123796	110124029	+	0.000	0.000	Merged-chr7-110123911-2
Merged-chr6-54119438-1	chr6	54119340	54119538	+	0.000	0.000	Merged-chr6-54119438-1
Merged-chr1-119836447-5	chr1	119836203	119836664	+	0.000	0.000	Merged-chr1-119836447-5
Merged-chr12-100901378-37	chr12	100901008	100901651	+	0.000	0.000	Merged-chr12-100901378-37
Merged-chr1-97576212-8	chr1	97576065	97576361	+	0.000	0.000	Merged-chr1-97576212-8
Merged-chr11-3557717-6	chr11	3557423	3557964	+	0.000	0.000	Merged-chr11-3557717-6
Merged-chr19-5842815-1	chr19	5842717	5842915	+	0.000	0.000	Merged-chr19-5842815-1
Merged-chr11-11766225-56	chr11	11765869	11766544	+	0.000	0.000	Merged-chr11-11766225-56
Merged-chr10-110919316-7	chr10	110919096	110919587	+	0.000	0.000	Merged-chr10-110919316-7
Merged-chr13-113618301-85	chr13	113618061	113618635	+	0.000	0.000	Merged-chr13-113618301-85
Merged-chr11-94993118-5	chr11	94992911	94993320	+	0.000	0.000	Merged-chr11-94993118-5
Merged-chr14-78734637-1	chr14	78734539	78734737	+	0.000	0.000	Merged-chr14-78734637-1
Merged-chr16-15636772-1	chr16	15636674	15636872	+	0.000	0.000	Merged-chr16-15636772-1
Merged-chr13-113816059-33	chr13	113815792	113816356	+	0.000	0.000	Merged-chr13-113816059-33
Merged-chr7-110122755-9	chr7	110122609	110123006	+	0.000	0.000	Merged-chr7-110122755-9
Merged-chr7-127273916-61	chr7	127273502	127274235	+	0.000	0.000	Merged-chr7-127273916-61
Merged-chr10-118173079-8	chr10	118172938	118173230	+	0.000	0.000	Merged-chr10-118173079-8
Merged-chr12-73585056-78	chr12	73584606	73585702	+	0.000	0.000	Merged-chr12-73585056-78
Merged-chr11-69332186-23	chr11	69331898	69332388	+	0.000	0.000	Merged-chr11-69332186-23
Merged-chr14-73161765-18	chr14	73161596	73162029	+	0.000	0.000	Merged-chr14-73161765-18
Merged-chr2-60828859-27	chr2	60828475	60829215	+	0.000	0.000	Merged-chr2-60828859-27
Merged-chr11-75193869-40	chr11	75193412	75194287	+	0.000	0.000	Merged-chr11-75193869-40
Merged-chr6-97318115-40	chr6	97317886	97318343	+	0.000	0.000	Merged-chr6-97318115-40
Merged-chr13-113616342-3	chr13	113616119	113616521	+	0.000	0.000	Merged-chr13-113616342-3
Merged-chr12-16384404-18	chr12	16384035	16384680	+	0.000	0.000	Merged-chr12-16384404-18
Merged-chr11-21239092-87	chr11	21238362	21239611	+	0.000	0.000	Merged-chr11-21239092-87
Merged-chr11-98022652-17	chr11	98022214	98022904	+	0.000	0.000	Merged-chr11-98022652-17
Merged-chr7-44548791-52	chr7	44548424	44549010	+	0.000	0.000	Merged-chr7-44548791-52
Merged-chr15-78512379-1	chr15	78512281	78512479	+	0.000	0.000	Merged-chr15-78512379-1
Merged-chr10-54065357-8	chr10	54065028	54065611	+	0.000	0.000	Merged-chr10-54065357-8
Merged-chr7-80405567-2	chr7	80405468	80405669	+	0.000	0.000	Merged-chr7-80405567-2
Merged-chr10-7673819-19	chr10	7673576	7674065	+	0.000	0.000	Merged-chr10-7673819-19
Merged-chr15-96709889-88	chr15	96709625	96710184	+	0.000	0.000	Merged-chr15-96709889-88
Merged-chr6-97316039-1	chr6	97315941	97316139	+	0.000	0.000	Merged-chr6-97316039-1
Merged-chr11-120629736-14	chr11	120629529	120630153	+	0.000	0.000	Merged-chr11-120629736-14
Merged-chr6-125349786-48	chr6	125349411	125350145	+	0.000	0.000	Merged-chr6-125349786-48
Merged-chr1-97688940-16	chr1	97688736	97689141	+	0.000	0.000	Merged-chr1-97688940-16
Merged-chr18-56429262-2	chr18	56429161	56429365	+	0.000	0.000	Merged-chr18-56429262-2
Merged-chr8-35321635-19	chr8	35321465	35321851	+	0.000	0.000	Merged-chr8-35321635-19
Merged-chr13-12316941-5	chr13	12316822	12317095	+	0.000	0.000	Merged-chr13-12316941-5
Merged-chr5-124032239-28	chr5	124031967	124032471	+	0.000	0.000	Merged-chr5-124032239-28
Merged-chr1-60539512-30	chr1	60539321	60539715	+	0.000	0.000	Merged-chr1-60539512-30
Merged-chr1-119795246-28	chr1	119794689	119795630	+	0.000	0.000	Merged-chr1-119795246-28
Merged-chr19-5195763-1	chr19	5195665	5195863	+	0.000	0.000	Merged-chr19-5195763-1
Merged-chr2-167656925-59	chr2	167656665	167657158	+	0.000	0.000	Merged-chr2-167656925-59
Merged-chr2-127135418-6	chr2	127135235	127135600	+	0.000	0.000	Merged-chr2-127135418-6
Merged-chr15-31238865-8	chr15	31238686	31239031	+	0.000	0.000	Merged-chr15-31238865-8
Merged-chr13-13729900-19	chr13	13729662	13730114	+	0.000	0.000	Merged-chr13-13729900-19
Merged-chr12-69402921-11	chr12	69402744	69403105	+	0.000	0.000	Merged-chr12-69402921-11
Merged-chr6-48723812-13	chr6	48723663	48723969	+	0.000	0.000	Merged-chr6-48723812-13
Merged-chr5-122143383-9	chr5	122143230	122143525	+	0.000	0.000	Merged-chr5-122143383-9
Merged-chr16-36675035-47	chr16	36674709	36675596	+	0.000	0.000	Merged-chr16-36675035-47
Merged-chr17-26885199-21	chr17	26884980	26885405	+	0.000	0.000	Merged-chr17-26885199-21
Merged-chr3-107041643-1	chr3	107041545	107041743	+	0.000	0.000	Merged-chr3-107041643-1
Merged-chr18-89200747-8	chr18	89200593	89200928	+	0.000	0.000	Merged-chr18-89200747-8
Merged-chr13-35742140-2	chr13	35742027	35742256	+	0.000	0.000	Merged-chr13-35742140-2
Merged-chr10-77523275-1	chr10	77523177	77523375	+	0.000	0.000	Merged-chr10-77523275-1
Merged-chr4-9669090-69	chr4	9668880	9669463	+	0.000	0.000	Merged-chr4-9669090-69
Merged-chr7-38104347-30	chr7	38104090	38104537	+	0.000	0.000	Merged-chr7-38104347-30
Merged-chr5-107078961-3	chr5	107078863	107079061	+	0.000	0.000	Merged-chr5-107078961-3
Merged-chr18-70628547-9	chr18	70628267	70628763	+	0.000	0.000	Merged-chr18-70628547-9
Merged-chr3-19315685-1	chr3	19315587	19315785	+	0.000	0.000	Merged-chr3-19315685-1
Merged-chr1-43361754-62	chr1	43361245	43362329	+	0.000	0.000	Merged-chr1-43361754-62
Merged-chr1-37866243-1	chr1	37866145	37866343	+	0.000	0.000	Merged-chr1-37866243-1
Merged-chr17-44188735-54	chr17	44188161	44189231	+	0.000	0.000	Merged-chr17-44188735-54
Merged-chrX-7319192-62	chrX	7318907	7319481	+	0.000	0.000	Merged-chrX-7319192-62
Merged-chr3-59130608-34	chr3	59130081	59131154	+	0.000	0.000	Merged-chr3-59130608-34
Merged-chr17-35736437-4	chr17	35736270	35736632	+	0.000	0.000	Merged-chr17-35736437-4
Merged-chr1-135726101-26	chr1	135725732	135726335	+	0.000	0.000	Merged-chr1-135726101-26
Merged-chr2-25185987-36	chr2	25185700	25186332	+	0.000	0.000	Merged-chr2-25185987-36
Merged-chr5-23719169-48	chr5	23718955	23719423	+	0.000	0.000	Merged-chr5-23719169-48
Merged-chr1-43500582-54	chr1	43500142	43500908	+	0.000	0.000	Merged-chr1-43500582-54
Merged-chr6-54229087-24	chr6	54228837	54229391	+	0.000	0.000	Merged-chr6-54229087-24
Merged-chr19-8919775-1	chr19	8919677	8919875	+	0.000	0.000	Merged-chr19-8919775-1
Merged-chr1-85957579-22	chr1	85957304	85957815	+	0.000	0.000	Merged-chr1-85957579-22
Merged-chr15-83431524-9	chr15	83431365	83431738	+	0.000	0.000	Merged-chr15-83431524-9
Merged-chr13-107888861-3	chr13	107888645	107889042	+	0.000	0.000	Merged-chr13-107888861-3
Merged-chr9-21724146-80	chr9	21723833	21724496	+	0.000	0.000	Merged-chr9-21724146-80
Merged-chr16-64824762-36	chr16	64824361	64825023	+	0.000	0.000	Merged-chr16-64824762-36
Merged-chr2-158724013-3	chr2	158723900	158724127	+	0.000	0.000	Merged-chr2-158724013-3
Merged-chr7-46958399-66	chr7	46957973	46958708	+	0.000	0.000	Merged-chr7-46958399-66
Merged-chr12-73739284-2	chr12	73739183	73739388	+	0.000	0.000	Merged-chr12-73739284-2
Merged-chr2-25159232-8	chr2	25159030	25159428	+	0.000	0.000	Merged-chr2-25159232-8
Merged-chr10-110774024-14	chr10	110773820	110774253	+	0.000	0.000	Merged-chr10-110774024-14
Merged-chr10-54073404-1	chr10	54073306	54073504	+	0.000	0.000	Merged-chr10-54073404-1
Merged-chr10-118090052-13	chr10	118089848	118090256	+	0.000	0.000	Merged-chr10-118090052-13
Merged-chr19-53325855-6	chr19	53325676	53326114	+	0.000	0.000	Merged-chr19-53325855-6
Merged-chr6-129559398-47	chr6	129558901	129559748	+	0.000	0.000	Merged-chr6-129559398-47
Merged-chr16-78561756-2	chr16	78561639	78561876	+	0.000	0.000	Merged-chr16-78561756-2
Merged-chr17-29280648-43	chr17	29280430	29280859	+	0.000	0.000	Merged-chr17-29280648-43
Merged-chr12-73587416-3	chr12	73587289	73587568	+	0.000	0.000	Merged-chr12-73587416-3
Merged-chr6-66897321-4	chr6	66897176	66897469	+	0.000	0.000	Merged-chr6-66897321-4
Merged-chr8-33602027-23	chr8	33601812	33602279	+	0.000	0.000	Merged-chr8-33602027-23
Merged-chr5-8652196-6	chr5	8651987	8652421	+	0.000	0.000	Merged-chr5-8652196-6
Merged-chrX-93617420-5	chrX	93617219	93617566	+	0.000	0.000	Merged-chrX-93617420-5
Merged-chr10-17920210-30	chr10	17919965	17920412	+	0.000	0.000	Merged-chr10-17920210-30
Merged-chr15-99065640-20	chr15	99065316	99065906	+	0.000	0.000	Merged-chr15-99065640-20
Merged-chr13-113582717-5	chr13	113582585	113582870	+	0.000	0.000	Merged-chr13-113582717-5
Merged-chr6-66944781-58	chr6	66944258	66945210	+	0.000	0.000	Merged-chr6-66944781-58
Merged-chr4-133629402-12	chr4	133629150	133629560	+	0.000	0.000	Merged-chr4-133629402-12
Merged-chr5-107723521-7	chr5	107723352	107723720	+	0.000	0.000	Merged-chr5-107723521-7
Merged-chr12-16526983-2	chr12	16526864	16527104	+	0.000	0.000	Merged-chr12-16526983-2
Merged-chr6-128843932-5	chr6	128843771	128844069	+	0.000	0.000	Merged-chr6-128843932-5
Merged-chr13-107837755-66	chr13	107837330	107838527	+	0.000	0.000	Merged-chr13-107837755-66
Merged-chr17-73942513-48	chr17	73942270	73942861	+	0.000	0.000	Merged-chr17-73942513-48
Merged-chr1-144306457-6	chr1	144306243	144306781	+	0.000	0.000	Merged-chr1-144306457-6
Merged-chr18-56473087-2	chr18	56472989	56473187	+	0.000	0.000	Merged-chr18-56473087-2
Merged-chr12-99329222-52	chr12	99328545	99329555	+	0.000	0.000	Merged-chr12-99329222-52
Merged-chr16-95682592-12	chr16	95682182	95682898	+	0.000	0.000	Merged-chr16-95682592-12
Merged-chr12-16374768-8	chr12	16374599	16374987	+	0.000	0.000	Merged-chr12-16374768-8
Merged-chr9-124068612-53	chr9	124068167	124068862	+	0.000	0.000	Merged-chr9-124068612-53
Merged-chr6-116003758-12	chr6	116003578	116004022	+	0.000	0.000	Merged-chr6-116003758-12
Merged-chr7-89102534-1	chr7	89102436	89102634	+	0.000	0.000	Merged-chr7-89102534-1
Merged-chr9-124133212-12	chr9	124133044	124133387	+	0.000	0.000	Merged-chr9-124133212-12
Merged-chr8-33654772-2	chr8	33654613	33654933	+	0.000	0.000	Merged-chr8-33654772-2
Merged-chr2-151575455-5	chr2	151575259	151575669	+	0.000	0.000	Merged-chr2-151575455-5
Merged-chr7-75823179-1	chr7	75823081	75823279	+	0.000	0.000	Merged-chr7-75823179-1
Merged-chr4-43443659-1	chr4	43443561	43443759	+	0.000	0.000	Merged-chr4-43443659-1
Merged-chr6-122292043-61	chr6	122291726	122292558	+	0.000	0.000	Merged-chr6-122292043-61
Merged-chr2-29802823-51	chr2	29802569	29803272	+	0.000	0.000	Merged-chr2-29802823-51
Merged-chr13-23544595-43	chr13	23544343	23544791	+	0.000	0.000	Merged-chr13-23544595-43
Merged-chr14-122993103-10	chr14	122992928	122993299	+	0.000	0.000	Merged-chr14-122993103-10
Merged-chr18-37813954-31	chr18	37813725	37814347	+	0.000	0.000	Merged-chr18-37813954-31
Merged-chr6-8645856-3	chr6	8645750	8645969	+	0.000	0.000	Merged-chr6-8645856-3
Merged-chr8-124318390-2	chr8	124318292	124318490	+	0.000	0.000	Merged-chr8-124318390-2
Merged-chr19-10182397-1	chr19	10182299	10182497	+	0.000	0.000	Merged-chr19-10182397-1
Merged-chr13-33004532-79	chr13	33004136	33004885	+	0.000	0.000	Merged-chr13-33004532-79
Merged-chr13-13555186-4	chr13	13555055	13555315	+	0.000	0.000	Merged-chr13-13555186-4
Merged-chr1-136538390-12	chr1	136538157	136538644	+	0.000	0.000	Merged-chr1-136538390-12
Merged-chr5-120673784-14	chr5	120673618	120674004	+	0.000	0.000	Merged-chr5-120673784-14
Merged-chr13-6144525-1	chr13	6144427	6144625	+	0.000	0.000	Merged-chr13-6144525-1
Merged-chr2-155382008-76	chr2	155381794	155382323	+	0.000	0.000	Merged-chr2-155382008-76
Merged-chr4-114997316-6	chr4	114997150	114997492	+	0.000	0.000	Merged-chr4-114997316-6
Merged-chr16-75906489-4	chr16	75906380	75906596	+	0.000	0.000	Merged-chr16-75906489-4
Merged-chr13-5862856-2	chr13	5862758	5862956	+	0.000	0.000	Merged-chr13-5862856-2
Merged-chr15-93337017-131	chr15	93336761	93337540	+	0.000	0.000	Merged-chr15-93337017-131
Merged-chr8-85700310-4	chr8	85700212	85700410	+	0.000	0.000	Merged-chr8-85700310-4
Merged-chr5-4103727-3	chr5	4103593	4103886	+	0.000	0.000	Merged-chr5-4103727-3
Merged-chr4-129365384-41	chr4	129364996	129365630	+	0.000	0.000	Merged-chr4-129365384-41
Merged-chr5-21033604-4	chr5	21033463	21033795	+	0.000	0.000	Merged-chr5-21033604-4
Merged-chr13-41358434-8	chr13	41358288	41358570	+	0.000	0.000	Merged-chr13-41358434-8
Merged-chr19-18715934-3	chr19	18715796	18716061	+	0.000	0.000	Merged-chr19-18715934-3
Merged-chr11-21248912-15	chr11	21248564	21249144	+	0.000	0.000	Merged-chr11-21248912-15
Merged-chr10-83032755-16	chr10	83032558	83032964	+	0.000	0.000	Merged-chr10-83032755-16
Merged-chrX-36758225-45	chrX	36757973	36758497	+	0.000	0.000	Merged-chrX-36758225-45
Merged-chr7-64037942-29	chr7	64037724	64038128	+	0.000	0.000	Merged-chr7-64037942-29
Merged-chr1-161704909-65	chr1	161704578	161705237	+	0.000	0.000	Merged-chr1-161704909-65
Merged-chr16-95779161-62	chr16	95778827	95779614	+	0.000	0.000	Merged-chr16-95779161-62
Merged-chr13-6192977-15	chr13	6192479	6193412	+	0.000	0.000	Merged-chr13-6192977-15
Merged-chr7-45080065-8	chr7	45079936	45080194	+	0.000	0.000	Merged-chr7-45080065-8
Merged-chr15-31224992-136	chr15	31224141	31225767	+	0.000	0.000	Merged-chr15-31224992-136
Merged-chr19-29323777-46	chr19	29323443	29324090	+	0.000	0.000	Merged-chr19-29323777-46
Merged-chr11-57802587-2	chr11	57802453	57802724	+	0.000	0.000	Merged-chr11-57802587-2
Merged-chr6-54078374-21	chr6	54078143	54078584	+	0.000	0.000	Merged-chr6-54078374-21
Merged-chr13-113574423-25	chr13	113574254	113574644	+	0.000	0.000	Merged-chr13-113574423-25
Merged-chr19-45650085-7	chr19	45649977	45650194	+	0.000	0.000	Merged-chr19-45650085-7
Merged-chr4-15268909-11	chr4	15268732	15269104	+	0.000	0.000	Merged-chr4-15268909-11
Merged-chr1-36472324-6	chr1	36472129	36472544	+	0.000	0.000	Merged-chr1-36472324-6
Merged-chr5-63943362-36	chr5	63943132	63943660	+	0.000	0.000	Merged-chr5-63943362-36
Merged-chr10-83094341-29	chr10	83094069	83094627	+	0.000	0.000	Merged-chr10-83094341-29
Merged-chr5-122145635-51	chr5	122145338	122145933	+	0.000	0.000	Merged-chr5-122145635-51
Merged-chr1-161671075-50	chr1	161670823	161671378	+	0.000	0.000	Merged-chr1-161671075-50
Merged-chr1-171778353-20	chr1	171777949	171778618	+	0.000	0.000	Merged-chr1-171778353-20
Merged-chr12-16588738-7	chr12	16588600	16588918	+	0.000	0.000	Merged-chr12-16588738-7
Merged-chr8-105825697-6	chr8	105825578	105825816	+	0.000	0.000	Merged-chr8-105825697-6
Merged-chr13-13537712-33	chr13	13537452	13537923	+	0.000	0.000	Merged-chr13-13537712-33
Merged-chr12-16533665-29	chr12	16533148	16534073	+	0.000	0.000	Merged-chr12-16533665-29
Merged-chr7-80313815-9	chr7	80313591	80314050	+	0.000	0.000	Merged-chr7-80313815-9
Merged-chr6-54127507-32	chr6	54127303	54127763	+	0.000	0.000	Merged-chr6-54127507-32
Merged-chr1-9826104-1	chr1	9826006	9826204	+	0.000	0.000	Merged-chr1-9826104-1
Merged-chr8-35495610-146	chr8	35495337	35495921	+	0.000	0.000	Merged-chr8-35495610-146
Merged-chr14-123015903-11	chr14	123015711	123016098	+	0.000	0.000	Merged-chr14-123015903-11
