#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr1-182281416-23	chr1	182281227	182281613	+	0.000	0.000	Merged-chr1-182281416-23
Merged-chr9-123928756-104	chr9	123928548	123929187	+	0.000	0.000	Merged-chr9-123928756-104
Merged-chr11-109473625-115	chr11	109472992	109474109	+	0.000	0.000	Merged-chr11-109473625-115
Merged-chr9-122242062-19	chr9	122241794	122242318	+	0.000	0.000	Merged-chr9-122242062-19
Merged-chr7-74372483-19	chr7	74372265	74372938	+	0.000	0.000	Merged-chr7-74372483-19
Merged-chr3-84772067-31	chr3	84771857	84772381	+	0.000	0.000	Merged-chr3-84772067-31
Merged-chr11-64115983-5	chr11	64115813	64116137	+	0.000	0.000	Merged-chr11-64115983-5
Merged-chr6-137492797-3	chr6	137492629	137492949	+	0.000	0.000	Merged-chr6-137492797-3
Merged-chr5-139324273-7	chr5	139324115	139324435	+	0.000	0.000	Merged-chr5-139324273-7
Merged-chr6-38320889-16	chr6	38320595	38321144	+	0.000	0.000	Merged-chr6-38320889-16
Merged-chr11-74420557-4	chr11	74420293	74420765	+	0.000	0.000	Merged-chr11-74420557-4
Merged-chr7-74369770-4	chr7	74369626	74369931	+	0.000	0.000	Merged-chr7-74369770-4
Merged-chr1-160046087-41	chr1	160045891	160046374	+	0.000	0.000	Merged-chr1-160046087-41
Merged-chr14-25473279-61	chr14	25472750	25473629	+	0.000	0.000	Merged-chr14-25473279-61
Merged-chr1-176981168-8	chr1	176981023	176981312	+	0.000	0.000	Merged-chr1-176981168-8
Merged-chr1-167392722-1	chr1	167392624	167392822	+	0.000	0.000	Merged-chr1-167392722-1
Merged-chr10-9880520-21	chr10	9880276	9880735	+	0.000	0.000	Merged-chr10-9880520-21
Merged-chr1-64688221-2	chr1	64688108	64688336	+	0.000	0.000	Merged-chr1-64688221-2
Merged-chr6-129030671-14	chr6	129030430	129030901	+	0.000	0.000	Merged-chr6-129030671-14
Merged-chr5-77367800-15	chr5	77367544	77368042	+	0.000	0.000	Merged-chr5-77367800-15
Merged-chr5-107987053-156	chr5	107986687	107987414	+	0.000	0.000	Merged-chr5-107987053-156
Merged-chr11-74444076-12	chr11	74443903	74444229	+	0.000	0.000	Merged-chr11-74444076-12
Merged-chr3-58983092-11	chr3	58982887	58983286	+	0.000	0.000	Merged-chr3-58983092-11
Merged-chr8-91070466-126	chr8	91070206	91070699	+	0.000	0.000	Merged-chr8-91070466-126
Merged-chr10-40400528-9	chr10	40400388	40400701	+	0.000	0.000	Merged-chr10-40400528-9
Merged-chr6-42373286-40	chr6	42372951	42373514	+	0.000	0.000	Merged-chr6-42373286-40
Merged-chr12-116439612-8	chr12	116439476	116439804	+	0.000	0.000	Merged-chr12-116439612-8
Merged-chr2-70129785-15	chr2	70129645	70129976	+	0.000	0.000	Merged-chr2-70129785-15
Merged-chr2-167349371-94	chr2	167349105	167349937	+	0.000	0.000	Merged-chr2-167349371-94
Merged-chr3-143965195-1	chr3	143965097	143965295	+	0.000	0.000	Merged-chr3-143965195-1
Merged-chr5-139179213-31	chr5	139178984	139179420	+	0.000	0.000	Merged-chr5-139179213-31
Merged-chr2-150910563-2	chr2	150910459	150910669	+	0.000	0.000	Merged-chr2-150910563-2
Merged-chr5-32610925-84	chr5	32610182	32611325	+	0.000	0.000	Merged-chr5-32610925-84
Merged-chr16-77014874-4	chr16	77014776	77014974	+	0.000	0.000	Merged-chr16-77014874-4
Merged-chr5-105010527-49	chr5	105010307	105010737	+	0.000	0.000	Merged-chr5-105010527-49
Merged-chr2-129198566-84	chr2	129198332	129198896	+	0.000	0.000	Merged-chr2-129198566-84
Merged-chr2-65022793-47	chr2	65022565	65023129	+	0.000	0.000	Merged-chr2-65022793-47
Merged-chr15-51990648-9	chr15	51990387	51990844	+	0.000	0.000	Merged-chr15-51990648-9
Merged-chr5-34539337-1	chr5	34539239	34539437	+	0.000	0.000	Merged-chr5-34539337-1
Merged-chr17-57098619-14	chr17	57098443	57098800	+	0.000	0.000	Merged-chr17-57098619-14
Merged-chr13-101664276-40	chr13	101663995	101664550	+	0.000	0.000	Merged-chr13-101664276-40
Merged-chr5-21370599-51	chr5	21370308	21370830	+	0.000	0.000	Merged-chr5-21370599-51
Merged-chr8-86884761-124	chr8	86884081	86885522	+	0.000	0.000	Merged-chr8-86884761-124
Merged-chr10-117804433-75	chr10	117803946	117804827	+	0.000	0.000	Merged-chr10-117804433-75
Merged-chr5-107986470-2	chr5	107986345	107986598	+	0.000	0.000	Merged-chr5-107986470-2
Merged-chr3-84126972-4	chr3	84126840	84127127	+	0.000	0.000	Merged-chr3-84126972-4
Merged-chrX-157490296-1	chrX	157490198	157490396	+	0.000	0.000	Merged-chrX-157490296-1
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr13-30005164-10	chr13	30004973	30005358	+	0.000	0.000	Merged-chr13-30005164-10
Merged-chr17-56958229-22	chr17	56958014	56958449	+	0.000	0.000	Merged-chr17-56958229-22
Merged-chr4-71291736-94	chr4	71291446	71291995	+	0.000	0.000	Merged-chr4-71291736-94
Merged-chr14-25466444-5	chr14	25466294	25466588	+	0.000	0.000	Merged-chr14-25466444-5
Merged-chr19-43522180-1	chr19	43522082	43522280	+	0.000	0.000	Merged-chr19-43522180-1
Merged-chr4-46641506-27	chr4	46641122	46641814	+	0.000	0.000	Merged-chr4-46641506-27
Merged-chr5-105052824-2	chr5	105052660	105052991	+	0.000	0.000	Merged-chr5-105052824-2
Merged-chr9-13973849-7	chr9	13973716	13974031	+	0.000	0.000	Merged-chr9-13973849-7
Merged-chr11-74555205-1	chr11	74555107	74555305	+	0.000	0.000	Merged-chr11-74555205-1
Merged-chr13-101767928-126	chr13	101767512	101768287	+	0.000	0.000	Merged-chr13-101767928-126
Merged-chr2-113848659-93	chr2	113848235	113849075	+	0.000	0.000	Merged-chr2-113848659-93
Merged-chr2-152848027-50	chr2	152847789	152848402	+	0.000	0.000	Merged-chr2-152848027-50
Merged-chr1-189701238-25	chr1	189701013	189701423	+	0.000	0.000	Merged-chr1-189701238-25
Merged-chr7-114081573-27	chr7	114081264	114081997	+	0.000	0.000	Merged-chr7-114081573-27
Merged-chr16-23127911-64	chr16	23127615	23128228	+	0.000	0.000	Merged-chr16-23127911-64
Merged-chr11-104599870-16	chr11	104599625	104600077	+	0.000	0.000	Merged-chr11-104599870-16
Merged-chr6-8732660-29	chr6	8732482	8732887	+	0.000	0.000	Merged-chr6-8732660-29
Merged-chr16-33043465-8	chr16	33043292	33043614	+	0.000	0.000	Merged-chr16-33043465-8
Merged-chr13-45903914-29	chr13	45903607	45904231	+	0.000	0.000	Merged-chr13-45903914-29
Merged-chr6-82774025-2	chr6	82773927	82774125	+	0.000	0.000	Merged-chr6-82774025-2
Merged-chr11-29694007-2	chr11	29693909	29694107	+	0.000	0.000	Merged-chr11-29694007-2
Merged-chr14-72869418-37	chr14	72869153	72869734	+	0.000	0.000	Merged-chr14-72869418-37
Merged-chr15-59410435-11	chr15	59410202	59410700	+	0.000	0.000	Merged-chr15-59410435-11
Merged-chr10-95681170-17	chr10	95680927	95681341	+	0.000	0.000	Merged-chr10-95681170-17
Merged-chr3-93597508-71	chr3	93597138	93597980	+	0.000	0.000	Merged-chr3-93597508-71
Merged-chr16-52450720-60	chr16	52450387	52451162	+	0.000	0.000	Merged-chr16-52450720-60
Merged-chr9-31120705-26	chr9	31120479	31121051	+	0.000	0.000	Merged-chr9-31120705-26
Merged-chr3-123267512-110	chr3	123267230	123267771	+	0.000	0.000	Merged-chr3-123267512-110
Merged-chr16-32434269-25	chr16	32434129	32434463	+	0.000	0.000	Merged-chr16-32434269-25
Merged-chr19-55750633-14	chr19	55750293	55750993	+	0.000	0.000	Merged-chr19-55750633-14
Merged-chr19-43524051-50	chr19	43523888	43524267	+	0.000	0.000	Merged-chr19-43524051-50
Merged-chr2-79255338-118	chr2	79254969	79255661	+	0.000	0.000	Merged-chr2-79255338-118
Merged-chrX-68684840-22	chrX	68684570	68685197	+	0.000	0.000	Merged-chrX-68684840-22
Merged-chr13-45894482-28	chr13	45894258	45894763	+	0.000	0.000	Merged-chr13-45894482-28
Merged-chr17-83831138-30	chr17	83830810	83831478	+	0.000	0.000	Merged-chr17-83831138-30
Merged-chr15-78928209-40	chr15	78927941	78928395	+	0.000	0.000	Merged-chr15-78928209-40
Merged-chr4-155908660-10	chr4	155908496	155908810	+	0.000	0.000	Merged-chr4-155908660-10
Merged-chr11-95353377-6	chr11	95353254	95353507	+	0.000	0.000	Merged-chr11-95353377-6
Merged-chr14-121422362-22	chr14	121422199	121422504	+	0.000	0.000	Merged-chr14-121422362-22
Merged-chr2-128112514-2	chr2	128112359	128112671	+	0.000	0.000	Merged-chr2-128112514-2
Merged-chr6-50545714-41	chr6	50545430	50546138	+	0.000	0.000	Merged-chr6-50545714-41
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr11-58179851-25	chr11	58179553	58180092	+	0.000	0.000	Merged-chr11-58179851-25
Merged-chr5-100587830-4	chr5	100587677	100588004	+	0.000	0.000	Merged-chr5-100587830-4
Merged-chr8-83715259-53	chr8	83715015	83715568	+	0.000	0.000	Merged-chr8-83715259-53
Merged-chr7-143740340-31	chr7	143740110	143740588	+	0.000	0.000	Merged-chr7-143740340-31
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr2-34905139-61	chr2	34904966	34905298	+	0.000	0.000	Merged-chr2-34905139-61
Merged-chr7-138877099-9	chr7	138876928	138877293	+	0.000	0.000	Merged-chr7-138877099-9
Merged-chr3-104796663-34	chr3	104796441	104796880	+	0.000	0.000	Merged-chr3-104796663-34
Merged-chr3-136959339-20	chr3	136959137	136959558	+	0.000	0.000	Merged-chr3-136959339-20
Merged-chr2-105388913-1	chr2	105388815	105389013	+	0.000	0.000	Merged-chr2-105388913-1
Merged-chr17-86958132-38	chr17	86957722	86958359	+	0.000	0.000	Merged-chr17-86958132-38
Merged-chr7-139169350-23	chr7	139169117	139169553	+	0.000	0.000	Merged-chr7-139169350-23
Merged-chr10-41473311-50	chr10	41472977	41473681	+	0.000	0.000	Merged-chr10-41473311-50
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr8-86864748-39	chr8	86864349	86865126	+	0.000	0.000	Merged-chr8-86864748-39
Merged-chr11-73094669-63	chr11	73094430	73095116	+	0.000	0.000	Merged-chr11-73094669-63
Merged-chr2-65161891-30	chr2	65161572	65162325	+	0.000	0.000	Merged-chr2-65161891-30
Merged-chr9-31130629-119	chr9	31129974	31131221	+	0.000	0.000	Merged-chr9-31130629-119
Merged-chrX-169304181-14	chrX	169303929	169304456	+	0.000	0.000	Merged-chrX-169304181-14
Merged-chr1-127652975-7	chr1	127652780	127653122	+	0.000	0.000	Merged-chr1-127652975-7
Merged-chr3-142530909-1	chr3	142530811	142531009	+	0.000	0.000	Merged-chr3-142530909-1
Merged-chr4-8928117-3	chr4	8928019	8928217	+	0.000	0.000	Merged-chr4-8928117-3
Merged-chr9-110654068-56	chr9	110653711	110654384	+	0.000	0.000	Merged-chr9-110654068-56
Merged-chr3-103147089-19	chr3	103146898	103147280	+	0.000	0.000	Merged-chr3-103147089-19
Merged-chr9-37576736-24	chr9	37576555	37577170	+	0.000	0.000	Merged-chr9-37576736-24
Merged-chr10-69533770-14	chr10	69533458	69534068	+	0.000	0.000	Merged-chr10-69533770-14
Merged-chr12-65194392-14	chr12	65194192	65194614	+	0.000	0.000	Merged-chr12-65194392-14
Merged-chr18-65801383-4	chr18	65801285	65801483	+	0.000	0.000	Merged-chr18-65801383-4
Merged-chr11-101172187-2	chr11	101172069	101172308	+	0.000	0.000	Merged-chr11-101172187-2
Merged-chr12-100480598-53	chr12	100480374	100480959	+	0.000	0.000	Merged-chr12-100480598-53
Merged-chr12-86687051-28	chr12	86686657	86687410	+	0.000	0.000	Merged-chr12-86687051-28
Merged-chr5-34520950-23	chr5	34520701	34521358	+	0.000	0.000	Merged-chr5-34520950-23
Merged-chr4-43937152-65	chr4	43936848	43937450	+	0.000	0.000	Merged-chr4-43937152-65
Merged-chr2-90542830-35	chr2	90542624	90543065	+	0.000	0.000	Merged-chr2-90542830-35
Merged-chr17-44670859-1	chr17	44670761	44670959	+	0.000	0.000	Merged-chr17-44670859-1
Merged-chr1-134063676-59	chr1	134063236	134064002	+	0.000	0.000	Merged-chr1-134063676-59
Merged-chr7-43436818-56	chr7	43436571	43437272	+	0.000	0.000	Merged-chr7-43436818-56
Merged-chr3-84870568-1	chr3	84870470	84870668	+	0.000	0.000	Merged-chr3-84870568-1
Merged-chr11-64116814-48	chr11	64116355	64117203	+	0.000	0.000	Merged-chr11-64116814-48
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr1-184732542-127	chr1	184731818	184733515	+	0.000	0.000	Merged-chr1-184732542-127
Merged-chr2-65170889-79	chr2	65170603	65171201	+	0.000	0.000	Merged-chr2-65170889-79
Merged-chr14-100284560-1	chr14	100284462	100284660	+	0.000	0.000	Merged-chr14-100284560-1
Merged-chr4-8923172-5	chr4	8923008	8923339	+	0.000	0.000	Merged-chr4-8923172-5
Merged-chr15-12037436-23	chr15	12037198	12037701	+	0.000	0.000	Merged-chr15-12037436-23
Merged-chr11-97104187-33	chr11	97103781	97104499	+	0.000	0.000	Merged-chr11-97104187-33
Merged-chr17-49968692-61	chr17	49968355	49969066	+	0.000	0.000	Merged-chr17-49968692-61
Merged-chr13-45883761-85	chr13	45883100	45884319	+	0.000	0.000	Merged-chr13-45883761-85
Merged-chrX-142385026-32	chrX	142384704	142385349	+	0.000	0.000	Merged-chrX-142385026-32
Merged-chr1-175880744-64	chr1	175880460	175880960	+	0.000	0.000	Merged-chr1-175880744-64
Merged-chr5-112275327-24	chr5	112275119	112275554	+	0.000	0.000	Merged-chr5-112275327-24
Merged-chr5-8374526-17	chr5	8374341	8374707	+	0.000	0.000	Merged-chr5-8374526-17
Merged-chr2-9664987-8	chr2	9664608	9665241	+	0.000	0.000	Merged-chr2-9664987-8
Merged-chr16-59559641-62	chr16	59558946	59560314	+	0.000	0.000	Merged-chr16-59559641-62
Merged-chr2-52315067-49	chr2	52314863	52315304	+	0.000	0.000	Merged-chr2-52315067-49
Merged-chr2-9536121-12	chr2	9535911	9536324	+	0.000	0.000	Merged-chr2-9536121-12
Merged-chr14-45318502-85	chr14	45318268	45318744	+	0.000	0.000	Merged-chr14-45318502-85
Merged-chr5-77061556-23	chr5	77061355	77061825	+	0.000	0.000	Merged-chr5-77061556-23
Merged-chr10-95565719-10	chr10	95565569	95565883	+	0.000	0.000	Merged-chr10-95565719-10
Merged-chr7-74684112-21	chr7	74683924	74684301	+	0.000	0.000	Merged-chr7-74684112-21
Merged-chr6-67375893-83	chr6	67375283	67376328	+	0.000	0.000	Merged-chr6-67375893-83
Merged-chr5-62763141-17	chr5	62762773	62763346	+	0.000	0.000	Merged-chr5-62763141-17
Merged-chr1-134061079-45	chr1	134060849	134061301	+	0.000	0.000	Merged-chr1-134061079-45
Merged-chr3-59042548-4	chr3	59042407	59042753	+	0.000	0.000	Merged-chr3-59042548-4
Merged-chr11-82175025-20	chr11	82174839	82175205	+	0.000	0.000	Merged-chr11-82175025-20
Merged-chr19-56721958-31	chr19	56721512	56722477	+	0.000	0.000	Merged-chr19-56721958-31
Merged-chr9-72639976-11	chr9	72639785	72640130	+	0.000	0.000	Merged-chr9-72639976-11
Merged-chr3-38371815-1	chr3	38371717	38371915	+	0.000	0.000	Merged-chr3-38371815-1
Merged-chrX-140506708-7	chrX	140506591	140506868	+	0.000	0.000	Merged-chrX-140506708-7
Merged-chr9-103332910-23	chr9	103332692	103333115	+	0.000	0.000	Merged-chr9-103332910-23
Merged-chr1-136260453-35	chr1	136259984	136260791	+	0.000	0.000	Merged-chr1-136260453-35
Merged-chr4-118162293-29	chr4	118162086	118162512	+	0.000	0.000	Merged-chr4-118162293-29
Merged-chr9-64793163-21	chr9	64792924	64793443	+	0.000	0.000	Merged-chr9-64793163-21
Merged-chrX-167119472-30	chrX	167119240	167119856	+	0.000	0.000	Merged-chrX-167119472-30
Merged-chr17-86215920-18	chr17	86215692	86216098	+	0.000	0.000	Merged-chr17-86215920-18
Merged-chr4-8811216-44	chr4	8810981	8811473	+	0.000	0.000	Merged-chr4-8811216-44
Merged-chr13-45873215-28	chr13	45873038	45873365	+	0.000	0.000	Merged-chr13-45873215-28
Merged-chr1-176946569-129	chr1	176945823	176947182	+	0.000	0.000	Merged-chr1-176946569-129
Merged-chr14-59695356-42	chr14	59695054	59695699	+	0.000	0.000	Merged-chr14-59695356-42
Merged-chr11-95355718-3	chr11	95355519	95355884	+	0.000	0.000	Merged-chr11-95355718-3
Merged-chr17-56303360-16	chr17	56303182	56303570	+	0.000	0.000	Merged-chr17-56303360-16
Merged-chr19-56681979-1	chr19	56681881	56682079	+	0.000	0.000	Merged-chr19-56681979-1
Merged-chr3-135200949-36	chr3	135200433	135201261	+	0.000	0.000	Merged-chr3-135200949-36
Merged-chr17-23726406-66	chr17	23726159	23726674	+	0.000	0.000	Merged-chr17-23726406-66
Merged-chr9-52323706-16	chr9	52323442	52324120	+	0.000	0.000	Merged-chr9-52323706-16
Merged-chr7-74495574-58	chr7	74495302	74495957	+	0.000	0.000	Merged-chr7-74495574-58
Merged-chr17-25801230-13	chr17	25801109	25801400	+	0.000	0.000	Merged-chr17-25801230-13
Merged-chr2-90549649-4	chr2	90549422	90549810	+	0.000	0.000	Merged-chr2-90549649-4
Merged-chr1-43168933-57	chr1	43168647	43169302	+	0.000	0.000	Merged-chr1-43168933-57
Merged-chr15-102235422-2	chr15	102235316	102235531	+	0.000	0.000	Merged-chr15-102235422-2
Merged-chr18-62156054-2	chr18	62155857	62156253	+	0.000	0.000	Merged-chr18-62156054-2
Merged-chr1-193303652-18	chr1	193303349	193303841	+	0.000	0.000	Merged-chr1-193303652-18
Merged-chr1-160047516-48	chr1	160046884	160047841	+	0.000	0.000	Merged-chr1-160047516-48
Merged-chr6-86852304-8	chr6	86852121	86852490	+	0.000	0.000	Merged-chr6-86852304-8
Merged-chr11-101543850-25	chr11	101543562	101544228	+	0.000	0.000	Merged-chr11-101543850-25
Merged-chr1-171685100-27	chr1	171684854	171685304	+	0.000	0.000	Merged-chr1-171685100-27
Merged-chr3-9754268-1	chr3	9754170	9754368	+	0.000	0.000	Merged-chr3-9754268-1
Merged-chr2-11706228-2	chr2	11706128	11706330	+	0.000	0.000	Merged-chr2-11706228-2
Merged-chr19-53507718-24	chr19	53507333	53508175	+	0.000	0.000	Merged-chr19-53507718-24
Merged-chr9-35124041-80	chr9	35123570	35124505	+	0.000	0.000	Merged-chr9-35124041-80
Merged-chr1-160037065-9	chr1	160036859	160037281	+	0.000	0.000	Merged-chr1-160037065-9
Merged-chr4-8911180-1	chr4	8911082	8911280	+	0.000	0.000	Merged-chr4-8911180-1
Merged-chr4-46630507-12	chr4	46630222	46630679	+	0.000	0.000	Merged-chr4-46630507-12
Merged-chr13-45924771-59	chr13	45924530	45925018	+	0.000	0.000	Merged-chr13-45924771-59
Merged-chr1-40479730-47	chr1	40479498	40480050	+	0.000	0.000	Merged-chr1-40479730-47
Merged-chr2-79265728-9	chr2	79265404	79266000	+	0.000	0.000	Merged-chr2-79265728-9
Merged-chr13-45869062-3	chr13	45868888	45869228	+	0.000	0.000	Merged-chr13-45869062-3
Merged-chr10-79798482-7	chr10	79798264	79798633	+	0.000	0.000	Merged-chr10-79798482-7
Merged-chr14-100285201-100	chr14	100284694	100286011	+	0.000	0.000	Merged-chr14-100285201-100
Merged-chr14-25378352-94	chr14	25377918	25378693	+	0.000	0.000	Merged-chr14-25378352-94
Merged-chr1-88638898-6	chr1	88638739	88639045	+	0.000	0.000	Merged-chr1-88638898-6
Merged-chr5-140503232-1	chr5	140503134	140503332	+	0.000	0.000	Merged-chr5-140503232-1
Merged-chrX-164427497-25	chrX	164427233	164427694	+	0.000	0.000	Merged-chrX-164427497-25
Merged-chr8-46656118-24	chr8	46655901	46656302	+	0.000	0.000	Merged-chr8-46656118-24
Merged-chr19-20393834-21	chr19	20393659	20393991	+	0.000	0.000	Merged-chr19-20393834-21
Merged-chr18-56714625-64	chr18	56714336	56714956	+	0.000	0.000	Merged-chr18-56714625-64
Merged-chr14-25421957-44	chr14	25421697	25422262	+	0.000	0.000	Merged-chr14-25421957-44
Merged-chr12-113146783-89	chr12	113146549	113147185	+	0.000	0.000	Merged-chr12-113146783-89
Merged-chr19-53543983-1	chr19	53543885	53544083	+	0.000	0.000	Merged-chr19-53543983-1
Merged-chr2-9558590-12	chr2	9558251	9558832	+	0.000	0.000	Merged-chr2-9558590-12
Merged-chr18-4302674-1	chr18	4302576	4302774	+	0.000	0.000	Merged-chr18-4302674-1
Merged-chr8-115414326-32	chr8	115414145	115414580	+	0.000	0.000	Merged-chr8-115414326-32
Merged-chr6-67431946-2	chr6	67431840	67432055	+	0.000	0.000	Merged-chr6-67431946-2
Merged-chr17-44601728-2	chr17	44601577	44601881	+	0.000	0.000	Merged-chr17-44601728-2
Merged-chrX-153375365-26	chrX	153375090	153375598	+	0.000	0.000	Merged-chrX-153375365-26
Merged-chr15-78510669-65	chr15	78510063	78511159	+	0.000	0.000	Merged-chr15-78510669-65
Merged-chr13-23752435-52	chr13	23752258	23752691	+	0.000	0.000	Merged-chr13-23752435-52
Merged-chr10-83948431-2	chr10	83948320	83948545	+	0.000	0.000	Merged-chr10-83948431-2
Merged-chr18-4295238-102	chr18	4294892	4295613	+	0.000	0.000	Merged-chr18-4295238-102
Merged-chr13-101569413-14	chr13	101569213	101569639	+	0.000	0.000	Merged-chr13-101569413-14
Merged-chr4-118437424-66	chr4	118437014	118437798	+	0.000	0.000	Merged-chr4-118437424-66
Merged-chr10-83729229-1	chr10	83729131	83729329	+	0.000	0.000	Merged-chr10-83729229-1
Merged-chr11-117828416-39	chr11	117828160	117828644	+	0.000	0.000	Merged-chr11-117828416-39
Merged-chr9-57273113-38	chr9	57272873	57273348	+	0.000	0.000	Merged-chr9-57273113-38
Merged-chr11-74572687-46	chr11	74572407	74573014	+	0.000	0.000	Merged-chr11-74572687-46
Merged-chr14-25442825-7	chr14	25442619	25443025	+	0.000	0.000	Merged-chr14-25442825-7
Merged-chr10-111996570-172	chr10	111996167	111996945	+	0.000	0.000	Merged-chr10-111996570-172
Merged-chr10-44539362-34	chr10	44538958	44539823	+	0.000	0.000	Merged-chr10-44539362-34
Merged-chr5-108001250-29	chr5	108001067	108001461	+	0.000	0.000	Merged-chr5-108001250-29
Merged-chr2-9733410-1	chr2	9733312	9733510	+	0.000	0.000	Merged-chr2-9733410-1
Merged-chr12-100421149-3	chr12	100420984	100421327	+	0.000	0.000	Merged-chr12-100421149-3
Merged-chr6-66536330-1	chr6	66536232	66536430	+	0.000	0.000	Merged-chr6-66536330-1
Merged-chr7-139994921-18	chr7	139994715	139995132	+	0.000	0.000	Merged-chr7-139994921-18
Merged-chr8-115354747-3	chr8	115354617	115354866	+	0.000	0.000	Merged-chr8-115354747-3
Merged-chr16-49791413-4	chr16	49791242	49791580	+	0.000	0.000	Merged-chr16-49791413-4
Merged-chr14-100222353-13	chr14	100222055	100222562	+	0.000	0.000	Merged-chr14-100222353-13
Merged-chr4-117136328-17	chr4	117136079	117136523	+	0.000	0.000	Merged-chr4-117136328-17
Merged-chr19-56703417-11	chr19	56703110	56703641	+	0.000	0.000	Merged-chr19-56703417-11
Merged-chr14-70774567-63	chr14	70774220	70774904	+	0.000	0.000	Merged-chr14-70774567-63
Merged-chr5-100582209-2	chr5	100582068	100582352	+	0.000	0.000	Merged-chr5-100582209-2
Merged-chr2-32917728-38	chr2	32917495	32917916	+	0.000	0.000	Merged-chr2-32917728-38
Merged-chr16-46119145-2	chr16	46118957	46119335	+	0.000	0.000	Merged-chr16-46119145-2
