#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr2-181319811-50	chr2	181319630	181320015	+	0.000	0.000	Merged-chr2-181319811-50
Merged-chr6-112836612-1	chr6	112836514	112836712	+	0.000	0.000	Merged-chr6-112836612-1
Merged-chr8-72757495-2	chr8	72757390	72757603	+	0.000	0.000	Merged-chr8-72757495-2
Merged-chr1-85981995-4	chr1	85981871	85982108	+	0.000	0.000	Merged-chr1-85981995-4
Merged-chr7-105395581-59	chr7	105395102	105396046	+	0.000	0.000	Merged-chr7-105395581-59
Merged-chr9-27043556-2	chr9	27043446	27043669	+	0.000	0.000	Merged-chr9-27043556-2
Merged-chr16-36627003-31	chr16	36626760	36627318	+	0.000	0.000	Merged-chr16-36627003-31
Merged-chr11-75193070-5	chr11	75192913	75193217	+	0.000	0.000	Merged-chr11-75193070-5
Merged-chr12-69386095-60	chr12	69385840	69386400	+	0.000	0.000	Merged-chr12-69386095-60
Merged-chr12-25109038-5	chr12	25108857	25109218	+	0.000	0.000	Merged-chr12-25109038-5
Merged-chr2-80581097-101	chr2	80580650	80581395	+	0.000	0.000	Merged-chr2-80581097-101
Merged-chr15-93336302-2	chr15	93336191	93336415	+	0.000	0.000	Merged-chr15-93336302-2
Merged-chr4-132771976-11	chr4	132771818	132772112	+	0.000	0.000	Merged-chr4-132771976-11
Merged-chr2-151572257-77	chr2	151571921	151572477	+	0.000	0.000	Merged-chr2-151572257-77
Merged-chr1-40514352-9	chr1	40514192	40514537	+	0.000	0.000	Merged-chr1-40514352-9
Merged-chr19-53312660-14	chr19	53312260	53312889	+	0.000	0.000	Merged-chr19-53312660-14
Merged-chr16-78563870-112	chr16	78563524	78564080	+	0.000	0.000	Merged-chr16-78563870-112
Merged-chr5-107597762-77	chr5	107597540	107598050	+	0.000	0.000	Merged-chr5-107597762-77
Merged-chr7-66301567-34	chr7	66301195	66301899	+	0.000	0.000	Merged-chr7-66301567-34
Merged-chr13-113183502-60	chr13	113183097	113183819	+	0.000	0.000	Merged-chr13-113183502-60
Merged-chr12-32169009-55	chr12	32168726	32169220	+	0.000	0.000	Merged-chr12-32169009-55
Merged-chr2-163698262-32	chr2	163697993	163698584	+	0.000	0.000	Merged-chr2-163698262-32
Merged-chr5-122131630-101	chr5	122131176	122132049	+	0.000	0.000	Merged-chr5-122131630-101
Merged-chr9-114774310-1	chr9	114774212	114774410	+	0.000	0.000	Merged-chr9-114774310-1
Merged-chr2-127922166-31	chr2	127921982	127922400	+	0.000	0.000	Merged-chr2-127922166-31
Merged-chr8-120895709-34	chr8	120895483	120896007	+	0.000	0.000	Merged-chr8-120895709-34
Merged-chr16-36708253-2	chr16	36708137	36708371	+	0.000	0.000	Merged-chr16-36708253-2
Merged-chr11-46462115-37	chr11	46461811	46462376	+	0.000	0.000	Merged-chr11-46462115-37
Merged-chr6-122742614-91	chr6	122742093	122743033	+	0.000	0.000	Merged-chr6-122742614-91
Merged-chr17-12715294-20	chr17	12714995	12715507	+	0.000	0.000	Merged-chr17-12715294-20
Merged-chr1-43538951-30	chr1	43538788	43539116	+	0.000	0.000	Merged-chr1-43538951-30
Merged-chr6-66929752-32	chr6	66929529	66930000	+	0.000	0.000	Merged-chr6-66929752-32
Merged-chr19-40687495-34	chr19	40687094	40687823	+	0.000	0.000	Merged-chr19-40687495-34
Merged-chr7-128137611-13	chr7	128137389	128137904	+	0.000	0.000	Merged-chr7-128137611-13
Merged-chr13-35741035-13	chr13	35740934	35741140	+	0.000	0.000	Merged-chr13-35741035-13
Merged-chr3-107040615-2	chr3	107040501	107040731	+	0.000	0.000	Merged-chr3-107040615-2
Merged-chr10-118469177-44	chr10	118468953	118469365	+	0.000	0.000	Merged-chr10-118469177-44
Merged-chr1-128057377-21	chr1	128057143	128057587	+	0.000	0.000	Merged-chr1-128057377-21
Merged-chr13-23581680-55	chr13	23581505	23581850	+	0.000	0.000	Merged-chr13-23581680-55
Merged-chr18-56335619-10	chr18	56335314	56335778	+	0.000	0.000	Merged-chr18-56335619-10
Merged-chr17-47531666-50	chr17	47531477	47531842	+	0.000	0.000	Merged-chr17-47531666-50
Merged-chr15-96720401-25	chr15	96720123	96720604	+	0.000	0.000	Merged-chr15-96720401-25
Merged-chr15-55844887-40	chr15	55844527	55845095	+	0.000	0.000	Merged-chr15-55844887-40
Merged-chr1-144214808-1	chr1	144214710	144214908	+	0.000	0.000	Merged-chr1-144214808-1
Merged-chr1-144404771-1	chr1	144404673	144404871	+	0.000	0.000	Merged-chr1-144404771-1
Merged-chr9-21181489-1	chr9	21181391	21181589	+	0.000	0.000	Merged-chr9-21181489-1
Merged-chr13-113870669-48	chr13	113870300	113870876	+	0.000	0.000	Merged-chr13-113870669-48
Merged-chr10-77630089-17	chr10	77629931	77630268	+	0.000	0.000	Merged-chr10-77630089-17
Merged-chr9-22366928-17	chr9	22366719	22367106	+	0.000	0.000	Merged-chr9-22366928-17
Merged-chr4-150799073-80	chr4	150798760	150799377	+	0.000	0.000	Merged-chr4-150799073-80
Merged-chr1-153301480-1	chr1	153301382	153301580	+	0.000	0.000	Merged-chr1-153301480-1
Merged-chr13-5890173-33	chr13	5889922	5890432	+	0.000	0.000	Merged-chr13-5890173-33
Merged-chr4-145254618-54	chr4	145254264	145254860	+	0.000	0.000	Merged-chr4-145254618-54
Merged-chr11-46461605-1	chr11	46461507	46461705	+	0.000	0.000	Merged-chr11-46461605-1
Merged-chr14-56266355-1	chr14	56266257	56266455	+	0.000	0.000	Merged-chr14-56266355-1
Merged-chr5-43869112-81	chr5	43868802	43869583	+	0.000	0.000	Merged-chr5-43869112-81
Merged-chr6-122763599-9	chr6	122763433	122763736	+	0.000	0.000	Merged-chr6-122763599-9
Merged-chr13-33080550-2	chr13	33080424	33080679	+	0.000	0.000	Merged-chr13-33080550-2
Merged-chr11-3535629-44	chr11	3535420	3535864	+	0.000	0.000	Merged-chr11-3535629-44
Merged-chr1-133073641-31	chr1	133073421	133073865	+	0.000	0.000	Merged-chr1-133073641-31
Merged-chr4-132775105-24	chr4	132774898	132775363	+	0.000	0.000	Merged-chr4-132775105-24
Merged-chr12-73715902-65	chr12	73715721	73716151	+	0.000	0.000	Merged-chr12-73715902-65
Merged-chr6-129678719-33	chr6	129678501	129679028	+	0.000	0.000	Merged-chr6-129678719-33
Merged-chr17-5841522-69	chr17	5841269	5842045	+	0.000	0.000	Merged-chr17-5841522-69
Merged-chr11-83530535-17	chr11	83530368	83530702	+	0.000	0.000	Merged-chr11-83530535-17
Merged-chr6-113681431-40	chr6	113681209	113681696	+	0.000	0.000	Merged-chr6-113681431-40
Merged-chr1-151582085-10	chr1	151581911	151582267	+	0.000	0.000	Merged-chr1-151582085-10
Merged-chr9-80282711-23	chr9	80282464	80282903	+	0.000	0.000	Merged-chr9-80282711-23
Merged-chr11-90697864-33	chr11	90697544	90698126	+	0.000	0.000	Merged-chr11-90697864-33
Merged-chr2-18299473-4	chr2	18299329	18299606	+	0.000	0.000	Merged-chr2-18299473-4
Merged-chr15-83426605-52	chr15	83425783	83427145	+	0.000	0.000	Merged-chr15-83426605-52
Merged-chr1-161799182-3	chr1	161799069	161799297	+	0.000	0.000	Merged-chr1-161799182-3
Merged-chr10-117860508-7	chr10	117860358	117860647	+	0.000	0.000	Merged-chr10-117860508-7
Merged-chr1-153288080-22	chr1	153287873	153288316	+	0.000	0.000	Merged-chr1-153288080-22
Merged-chr11-16987963-24	chr11	16987711	16988173	+	0.000	0.000	Merged-chr11-16987963-24
Merged-chr10-61301236-13	chr10	61301105	61301405	+	0.000	0.000	Merged-chr10-61301236-13
Merged-chr11-49997472-9	chr11	49997297	49997668	+	0.000	0.000	Merged-chr11-49997472-9
Merged-chr15-80599512-51	chr15	80599094	80599787	+	0.000	0.000	Merged-chr15-80599512-51
Merged-chr17-86778728-1	chr17	86778630	86778828	+	0.000	0.000	Merged-chr17-86778728-1
Merged-chr7-67421362-2	chr7	67421258	67421469	+	0.000	0.000	Merged-chr7-67421362-2
Merged-chr10-89443213-4	chr10	89443115	89443313	+	0.000	0.000	Merged-chr10-89443213-4
Merged-chr18-55714748-1	chr18	55714650	55714848	+	0.000	0.000	Merged-chr18-55714748-1
Merged-chr7-28665750-36	chr7	28665467	28666199	+	0.000	0.000	Merged-chr7-28665750-36
Merged-chr6-83711196-55	chr6	83710944	83711468	+	0.000	0.000	Merged-chr6-83711196-55
Merged-chr1-157411088-8	chr1	157410862	157411295	+	0.000	0.000	Merged-chr1-157411088-8
Merged-chr4-9631004-95	chr4	9630802	9631341	+	0.000	0.000	Merged-chr4-9631004-95
Merged-chr5-112228202-1	chr5	112228104	112228302	+	0.000	0.000	Merged-chr5-112228202-1
Merged-chr8-122430402-7	chr8	122430263	122430568	+	0.000	0.000	Merged-chr8-122430402-7
Merged-chr17-79299016-28	chr17	79298835	79299214	+	0.000	0.000	Merged-chr17-79299016-28
Merged-chr4-129364650-5	chr4	129364509	129364812	+	0.000	0.000	Merged-chr4-129364650-5
Merged-chr7-66210167-22	chr7	66209810	66210370	+	0.000	0.000	Merged-chr7-66210167-22
Merged-chr7-100511778-51	chr7	100511594	100512004	+	0.000	0.000	Merged-chr7-100511778-51
Merged-chr10-17947093-1	chr10	17946995	17947193	+	0.000	0.000	Merged-chr10-17947093-1
Merged-chr9-80164813-89	chr9	80164628	80165035	+	0.000	0.000	Merged-chr9-80164813-89
Merged-chr6-124805887-69	chr6	124805554	124806262	+	0.000	0.000	Merged-chr6-124805887-69
Merged-chr19-10694838-1	chr19	10694740	10694938	+	0.000	0.000	Merged-chr19-10694838-1
Merged-chr3-107761625-19	chr3	107761451	107761851	+	0.000	0.000	Merged-chr3-107761625-19
Merged-chr4-138464044-32	chr4	138463796	138464268	+	0.000	0.000	Merged-chr4-138464044-32
Merged-chr14-73117167-52	chr14	73116906	73117414	+	0.000	0.000	Merged-chr14-73117167-52
Merged-chr7-63930287-48	chr7	63929888	63930634	+	0.000	0.000	Merged-chr7-63930287-48
Merged-chr6-129586992-7	chr6	129586811	129587197	+	0.000	0.000	Merged-chr6-129586992-7
Merged-chr8-124274253-96	chr8	124273713	124275030	+	0.000	0.000	Merged-chr8-124274253-96
Merged-chr11-83639749-6	chr11	83639479	83639956	+	0.000	0.000	Merged-chr11-83639749-6
Merged-chr2-103750485-21	chr2	103750294	103750676	+	0.000	0.000	Merged-chr2-103750485-21
Merged-chr13-115103600-1	chr13	115103502	115103700	+	0.000	0.000	Merged-chr13-115103600-1
Merged-chr13-12507577-43	chr13	12507209	12507848	+	0.000	0.000	Merged-chr13-12507577-43
Merged-chrX-167212092-1	chrX	167211994	167212192	+	0.000	0.000	Merged-chrX-167212092-1
Merged-chr11-83541106-19	chr11	83540934	83541255	+	0.000	0.000	Merged-chr11-83541106-19
Merged-chr1-151670167-23	chr1	151669983	151670377	+	0.000	0.000	Merged-chr1-151670167-23
Merged-chr5-25705681-56	chr5	25705406	25705987	+	0.000	0.000	Merged-chr5-25705681-56
Merged-chr9-107306317-48	chr9	107306055	107306615	+	0.000	0.000	Merged-chr9-107306317-48
Merged-chr5-120663120-9	chr5	120662920	120663346	+	0.000	0.000	Merged-chr5-120663120-9
Merged-chr8-75202303-18	chr8	75202049	75202701	+	0.000	0.000	Merged-chr8-75202303-18
Merged-chr10-21976372-39	chr10	21975925	21976701	+	0.000	0.000	Merged-chr10-21976372-39
Merged-chr7-63973470-12	chr7	63973152	63973737	+	0.000	0.000	Merged-chr7-63973470-12
Merged-chr13-113104978-22	chr13	113104818	113105145	+	0.000	0.000	Merged-chr13-113104978-22
Merged-chr18-56448034-11	chr18	56447927	56448152	+	0.000	0.000	Merged-chr18-56448034-11
Merged-chr6-122259137-47	chr6	122258846	122259372	+	0.000	0.000	Merged-chr6-122259137-47
Merged-chr4-145275096-39	chr4	145274932	145275313	+	0.000	0.000	Merged-chr4-145275096-39
Merged-chr10-99035968-2	chr10	99035866	99036072	+	0.000	0.000	Merged-chr10-99035968-2
Merged-chr3-107038342-90	chr3	107038082	107038642	+	0.000	0.000	Merged-chr3-107038342-90
Merged-chr10-11281127-83	chr10	11280860	11281393	+	0.000	0.000	Merged-chr10-11281127-83
Merged-chr1-9848247-58	chr1	9848052	9848516	+	0.000	0.000	Merged-chr1-9848247-58
Merged-chr18-89241561-15	chr18	89241362	89241819	+	0.000	0.000	Merged-chr18-89241561-15
Merged-chr14-105240325-24	chr14	105239997	105240602	+	0.000	0.000	Merged-chr14-105240325-24
Merged-chr1-93342797-4	chr1	93342675	93342954	+	0.000	0.000	Merged-chr1-93342797-4
Merged-chr5-140607363-66	chr5	140606926	140607837	+	0.000	0.000	Merged-chr5-140607363-66
Merged-chr7-66255726-6	chr7	66255471	66255953	+	0.000	0.000	Merged-chr7-66255726-6
Merged-chr7-89248341-51	chr7	89248035	89248569	+	0.000	0.000	Merged-chr7-89248341-51
Merged-chr19-56394172-3	chr19	56393989	56394404	+	0.000	0.000	Merged-chr19-56394172-3
Merged-chr1-120073228-1	chr1	120073130	120073328	+	0.000	0.000	Merged-chr1-120073228-1
Merged-chr4-15306603-4	chr4	15306505	15306703	+	0.000	0.000	Merged-chr4-15306603-4
Merged-chr11-95748526-3	chr11	95748347	95748679	+	0.000	0.000	Merged-chr11-95748526-3
Merged-chr7-38215034-63	chr7	38214767	38215288	+	0.000	0.000	Merged-chr7-38215034-63
Merged-chr1-153304263-23	chr1	153304122	153304426	+	0.000	0.000	Merged-chr1-153304263-23
Merged-chr10-21982562-13	chr10	21982354	21982783	+	0.000	0.000	Merged-chr10-21982562-13
Merged-chr1-144330572-51	chr1	144330277	144330812	+	0.000	0.000	Merged-chr1-144330572-51
Merged-chr1-60911444-73	chr1	60910788	60911981	+	0.000	0.000	Merged-chr1-60911444-73
Merged-chr13-107928012-13	chr13	107927745	107928286	+	0.000	0.000	Merged-chr13-107928012-13
Merged-chr8-72136012-43	chr8	72135760	72136280	+	0.000	0.000	Merged-chr8-72136012-43
Merged-chr13-107940409-34	chr13	107940212	107940617	+	0.000	0.000	Merged-chr13-107940409-34
Merged-chr15-96699959-14	chr15	96699710	96700128	+	0.000	0.000	Merged-chr15-96699959-14
Merged-chr3-104762450-40	chr3	104762153	104762666	+	0.000	0.000	Merged-chr3-104762450-40
Merged-chr7-112317535-1	chr7	112317437	112317635	+	0.000	0.000	Merged-chr7-112317535-1
Merged-chr2-103754819-28	chr2	103754586	103755086	+	0.000	0.000	Merged-chr2-103754819-28
Merged-chr15-80590747-44	chr15	80590434	80591031	+	0.000	0.000	Merged-chr15-80590747-44
Merged-chr10-40171372-15	chr10	40171162	40171567	+	0.000	0.000	Merged-chr10-40171372-15
Merged-chr13-33001523-50	chr13	33001307	33001757	+	0.000	0.000	Merged-chr13-33001523-50
Merged-chr8-122561364-37	chr8	122561143	122561598	+	0.000	0.000	Merged-chr8-122561364-37
Merged-chr3-88455339-11	chr3	88455089	88455627	+	0.000	0.000	Merged-chr3-88455339-11
Merged-chr1-43466014-2	chr1	43465830	43466201	+	0.000	0.000	Merged-chr1-43466014-2
Merged-chr9-27044000-29	chr9	27043745	27044233	+	0.000	0.000	Merged-chr9-27044000-29
Merged-chr8-72132051-9	chr8	72131912	72132173	+	0.000	0.000	Merged-chr8-72132051-9
Merged-chr13-4191269-39	chr13	4191056	4191472	+	0.000	0.000	Merged-chr13-4191269-39
Merged-chr15-73545757-11	chr15	73545581	73545974	+	0.000	0.000	Merged-chr15-73545757-11
Merged-chr18-56437461-2	chr18	56437305	56437620	+	0.000	0.000	Merged-chr18-56437461-2
Merged-chr2-167649435-16	chr2	167649227	167649625	+	0.000	0.000	Merged-chr2-167649435-16
Merged-chr7-4812581-86	chr7	4812165	4812835	+	0.000	0.000	Merged-chr7-4812581-86
Merged-chr1-151644358-13	chr1	151644178	151644508	+	0.000	0.000	Merged-chr1-151644358-13
Merged-chr10-117938782-19	chr10	117938576	117939194	+	0.000	0.000	Merged-chr10-117938782-19
Merged-chr16-8830247-150	chr16	8829596	8830556	+	0.000	0.000	Merged-chr16-8830247-150
Merged-chr13-6191919-25	chr13	6191542	6192301	+	0.000	0.000	Merged-chr13-6191919-25
Merged-chr16-78491094-2	chr16	78490970	78491220	+	0.000	0.000	Merged-chr16-78491094-2
Merged-chr9-21183488-1	chr9	21183390	21183588	+	0.000	0.000	Merged-chr9-21183488-1
Merged-chr10-118406403-1	chr10	118406305	118406503	+	0.000	0.000	Merged-chr10-118406403-1
Merged-chr10-117829351-1	chr10	117829253	117829451	+	0.000	0.000	Merged-chr10-117829351-1
Merged-chr4-117189565-1	chr4	117189467	117189665	+	0.000	0.000	Merged-chr4-117189565-1
Merged-chr4-103095471-1	chr4	103095373	103095571	+	0.000	0.000	Merged-chr4-103095471-1
Merged-chr4-15265953-100	chr4	15265394	15266305	+	0.000	0.000	Merged-chr4-15265953-100
Merged-chr5-140321692-59	chr5	140321334	140321940	+	0.000	0.000	Merged-chr5-140321692-59
Merged-chr10-81537486-38	chr10	81537216	81537815	+	0.000	0.000	Merged-chr10-81537486-38
Merged-chr3-79567897-99	chr3	79567597	79568204	+	0.000	0.000	Merged-chr3-79567897-99
Merged-chrX-142228241-107	chrX	142227917	142228484	+	0.000	0.000	Merged-chrX-142228241-107
Merged-chr10-76541498-12	chr10	76541343	76541708	+	0.000	0.000	Merged-chr10-76541498-12
Merged-chr11-46447920-85	chr11	46447053	46448661	+	0.000	0.000	Merged-chr11-46447920-85
Merged-chr10-118443865-1	chr10	118443767	118443965	+	0.000	0.000	Merged-chr10-118443865-1
Merged-chr7-63937726-41	chr7	63937216	63938146	+	0.000	0.000	Merged-chr7-63937726-41
Merged-chr10-21791159-10	chr10	21790961	21791321	+	0.000	0.000	Merged-chr10-21791159-10
Merged-chr10-89443691-130	chr10	89443338	89444084	+	0.000	0.000	Merged-chr10-89443691-130
Merged-chr10-118374391-6	chr10	118374260	118374516	+	0.000	0.000	Merged-chr10-118374391-6
Merged-chr10-118477518-33	chr10	118477289	118477792	+	0.000	0.000	Merged-chr10-118477518-33
Merged-chr7-80298886-1	chr7	80298788	80298986	+	0.000	0.000	Merged-chr7-80298886-1
Merged-chr1-151610805-3	chr1	151610700	151610914	+	0.000	0.000	Merged-chr1-151610805-3
Merged-chr17-79394145-31	chr17	79393895	79394353	+	0.000	0.000	Merged-chr17-79394145-31
Merged-chr4-133619983-15	chr4	133619819	133620216	+	0.000	0.000	Merged-chr4-133619983-15
Merged-chr5-137683940-1	chr5	137683842	137684040	+	0.000	0.000	Merged-chr5-137683940-1
Merged-chr7-101316916-14	chr7	101316648	101317136	+	0.000	0.000	Merged-chr7-101316916-14
Merged-chr9-79898964-27	chr9	79898802	79899269	+	0.000	0.000	Merged-chr9-79898964-27
Merged-chr15-93228655-4	chr15	93228520	93228793	+	0.000	0.000	Merged-chr15-93228655-4
Merged-chr3-116582553-26	chr3	116582137	116582928	+	0.000	0.000	Merged-chr3-116582553-26
Merged-chr10-82763405-3	chr10	82763276	82763540	+	0.000	0.000	Merged-chr10-82763405-3
Merged-chr7-88259356-48	chr7	88259010	88259650	+	0.000	0.000	Merged-chr7-88259356-48
Merged-chr4-103114464-88	chr4	103114111	103114702	+	0.000	0.000	Merged-chr4-103114464-88
Merged-chr11-98945564-16	chr11	98945347	98945771	+	0.000	0.000	Merged-chr11-98945564-16
Merged-chr6-54972728-67	chr6	54972345	54972989	+	0.000	0.000	Merged-chr6-54972728-67
Merged-chr13-53065510-28	chr13	53065192	53065750	+	0.000	0.000	Merged-chr13-53065510-28
Merged-chr2-122637820-48	chr2	122637576	122638232	+	0.000	0.000	Merged-chr2-122637820-48
Merged-chr5-107695217-15	chr5	107695029	107695420	+	0.000	0.000	Merged-chr5-107695217-15
Merged-chr1-119836447-5	chr1	119836203	119836664	+	0.000	0.000	Merged-chr1-119836447-5
Merged-chr2-35690128-14	chr2	35689883	35690358	+	0.000	0.000	Merged-chr2-35690128-14
Merged-chr6-8642330-1	chr6	8642232	8642430	+	0.000	0.000	Merged-chr6-8642330-1
Merged-chr18-70622568-34	chr18	70622352	70622813	+	0.000	0.000	Merged-chr18-70622568-34
Merged-chr2-60872686-1	chr2	60872588	60872786	+	0.000	0.000	Merged-chr2-60872686-1
Merged-chr7-142396800-18	chr7	142396590	142396989	+	0.000	0.000	Merged-chr7-142396800-18
Merged-chr11-62815685-10	chr11	62815526	62815832	+	0.000	0.000	Merged-chr11-62815685-10
Merged-chr11-11766225-56	chr11	11765869	11766544	+	0.000	0.000	Merged-chr11-11766225-56
Merged-chr8-72762020-68	chr8	72761643	72762247	+	0.000	0.000	Merged-chr8-72762020-68
Merged-chr13-113618301-85	chr13	113618061	113618635	+	0.000	0.000	Merged-chr13-113618301-85
Merged-chr15-80319451-11	chr15	80319289	80319622	+	0.000	0.000	Merged-chr15-80319451-11
Merged-chr2-5003396-19	chr2	5003054	5003643	+	0.000	0.000	Merged-chr2-5003396-19
Merged-chr7-38224954-5	chr7	38224796	38225150	+	0.000	0.000	Merged-chr7-38224954-5
Merged-chr1-134111105-29	chr1	134110858	134111351	+	0.000	0.000	Merged-chr1-134111105-29
Merged-chr9-114794637-24	chr9	114794356	114794937	+	0.000	0.000	Merged-chr9-114794637-24
Merged-chr14-67911920-26	chr14	67911629	67912296	+	0.000	0.000	Merged-chr14-67911920-26
Merged-chr12-32292976-7	chr12	32292759	32293152	+	0.000	0.000	Merged-chr12-32292976-7
Merged-chr10-117970017-9	chr10	117969872	117970187	+	0.000	0.000	Merged-chr10-117970017-9
Merged-chr16-15636772-1	chr16	15636674	15636872	+	0.000	0.000	Merged-chr16-15636772-1
Merged-chr1-157412445-85	chr1	157411957	157412951	+	0.000	0.000	Merged-chr1-157412445-85
Merged-chr2-118643212-1	chr2	118643114	118643312	+	0.000	0.000	Merged-chr2-118643212-1
Merged-chr7-141008487-1	chr7	141008389	141008587	+	0.000	0.000	Merged-chr7-141008487-1
Merged-chr4-59009649-73	chr4	59009102	59010228	+	0.000	0.000	Merged-chr4-59009649-73
Merged-chr13-35816699-26	chr13	35816385	35817001	+	0.000	0.000	Merged-chr13-35816699-26
Merged-chr17-86760300-15	chr17	86759977	86760542	+	0.000	0.000	Merged-chr17-86760300-15
Merged-chr5-149526728-49	chr5	149526476	149527024	+	0.000	0.000	Merged-chr5-149526728-49
Merged-chr18-70632317-35	chr18	70632042	70632683	+	0.000	0.000	Merged-chr18-70632317-35
Merged-chr7-63936463-24	chr7	63936262	63936647	+	0.000	0.000	Merged-chr7-63936463-24
Merged-chr1-97580678-52	chr1	97580396	97580878	+	0.000	0.000	Merged-chr1-97580678-52
Merged-chr2-36230505-28	chr2	36230279	36230756	+	0.000	0.000	Merged-chr2-36230505-28
Merged-chr1-144275874-18	chr1	144275635	144276120	+	0.000	0.000	Merged-chr1-144275874-18
Merged-chr18-56336426-19	chr18	56336245	56336590	+	0.000	0.000	Merged-chr18-56336426-19
Merged-chr2-45143368-5	chr2	45143215	45143520	+	0.000	0.000	Merged-chr2-45143368-5
Merged-chr2-101755311-6	chr2	101754953	101755684	+	0.000	0.000	Merged-chr2-101755311-6
Merged-chr15-78512379-1	chr15	78512281	78512479	+	0.000	0.000	Merged-chr15-78512379-1
Merged-chr2-35680461-43	chr2	35680229	35680773	+	0.000	0.000	Merged-chr2-35680461-43
Merged-chr4-109666886-20	chr4	109666596	109667082	+	0.000	0.000	Merged-chr4-109666886-20
Merged-chr11-16997057-26	chr11	16996846	16997360	+	0.000	0.000	Merged-chr11-16997057-26
Merged-chr5-112227442-20	chr5	112227178	112227689	+	0.000	0.000	Merged-chr5-112227442-20
Merged-chr13-41471691-6	chr13	41471553	41471855	+	0.000	0.000	Merged-chr13-41471691-6
Merged-chr2-158719347-62	chr2	158719085	158719584	+	0.000	0.000	Merged-chr2-158719347-62
Merged-chr9-114016465-30	chr9	114016223	114016743	+	0.000	0.000	Merged-chr9-114016465-30
Merged-chr5-67394180-31	chr5	67394015	67394450	+	0.000	0.000	Merged-chr5-67394180-31
Merged-chr3-59204061-45	chr3	59203723	59204545	+	0.000	0.000	Merged-chr3-59204061-45
Merged-chr6-54092801-44	chr6	54092209	54093292	+	0.000	0.000	Merged-chr6-54092801-44
Merged-chr9-83448056-50	chr9	83447820	83448325	+	0.000	0.000	Merged-chr9-83448056-50
Merged-chr9-123754572-46	chr9	123754401	123754797	+	0.000	0.000	Merged-chr9-123754572-46
Merged-chr1-97688940-16	chr1	97688736	97689141	+	0.000	0.000	Merged-chr1-97688940-16
Merged-chr8-124319534-38	chr8	124319096	124319754	+	0.000	0.000	Merged-chr8-124319534-38
Merged-chr6-97322389-10	chr6	97322197	97322548	+	0.000	0.000	Merged-chr6-97322389-10
Merged-chr14-122986620-28	chr14	122986381	122986869	+	0.000	0.000	Merged-chr14-122986620-28
Merged-chr16-64836549-66	chr16	64836185	64837094	+	0.000	0.000	Merged-chr16-64836549-66
Merged-chr13-33072044-31	chr13	33071855	33072273	+	0.000	0.000	Merged-chr13-33072044-31
Merged-chr11-107394036-56	chr11	107393678	107394316	+	0.000	0.000	Merged-chr11-107394036-56
Merged-chr1-43520446-54	chr1	43519880	43520811	+	0.000	0.000	Merged-chr1-43520446-54
Merged-chr13-53000704-16	chr13	53000545	53000939	+	0.000	0.000	Merged-chr13-53000704-16
Merged-chr13-35741507-149	chr13	35741201	35741965	+	0.000	0.000	Merged-chr13-35741507-149
Merged-chr1-33454547-11	chr1	33454297	33454736	+	0.000	0.000	Merged-chr1-33454547-11
Merged-chr11-97955344-41	chr11	97955069	97955760	+	0.000	0.000	Merged-chr11-97955344-41
Merged-chr10-118386751-6	chr10	118386570	118386913	+	0.000	0.000	Merged-chr10-118386751-6
Merged-chr6-48718578-53	chr6	48718327	48718965	+	0.000	0.000	Merged-chr6-48718578-53
Merged-chr5-112253369-38	chr5	112253144	112253679	+	0.000	0.000	Merged-chr5-112253369-38
Merged-chr2-118668058-11	chr2	118667836	118668250	+	0.000	0.000	Merged-chr2-118668058-11
Merged-chr7-66198976-1	chr7	66198878	66199076	+	0.000	0.000	Merged-chr7-66198976-1
Merged-chr16-64758494-145	chr16	64758177	64759009	+	0.000	0.000	Merged-chr16-64758494-145
Merged-chrX-167201586-47	chrX	167201288	167202023	+	0.000	0.000	Merged-chrX-167201586-47
Merged-chr1-120258943-29	chr1	120258730	120259266	+	0.000	0.000	Merged-chr1-120258943-29
Merged-chr13-23571300-72	chr13	23571085	23571553	+	0.000	0.000	Merged-chr13-23571300-72
Merged-chr18-70911198-28	chr18	70910886	70911653	+	0.000	0.000	Merged-chr18-70911198-28
Merged-chr3-107041643-1	chr3	107041545	107041743	+	0.000	0.000	Merged-chr3-107041643-1
Merged-chr2-118642875-69	chr2	118642558	118643101	+	0.000	0.000	Merged-chr2-118642875-69
Merged-chr12-76537690-30	chr12	76537488	76538006	+	0.000	0.000	Merged-chr12-76537690-30
Merged-chr13-35742140-2	chr13	35742027	35742256	+	0.000	0.000	Merged-chr13-35742140-2
Merged-chr1-119713231-18	chr1	119712856	119713460	+	0.000	0.000	Merged-chr1-119713231-18
Merged-chr10-77264465-20	chr10	77264304	77264603	+	0.000	0.000	Merged-chr10-77264465-20
Merged-chr1-153140977-54	chr1	153140688	153141249	+	0.000	0.000	Merged-chr1-153140977-54
Merged-chr17-47542240-31	chr17	47541992	47542494	+	0.000	0.000	Merged-chr17-47542240-31
Merged-chr18-55816257-12	chr18	55815796	55816622	+	0.000	0.000	Merged-chr18-55816257-12
