#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh.up.bed
Merged-chr10-86847338-12	chr10	86847118	86847636	+	0.000	0.000	Merged-chr10-86847338-12
Merged-chr16-97468543-70	chr16	97468029	97469478	+	0.000	0.000	Merged-chr16-97468543-70
Merged-chr5-127615985-2	chr5	127615850	127616122	+	0.000	0.000	Merged-chr5-127615985-2
Merged-chr10-67898474-11	chr10	67898298	67898741	+	0.000	0.000	Merged-chr10-67898474-11
Merged-chr4-63847263-40	chr4	63846713	63847594	+	0.000	0.000	Merged-chr4-63847263-40
Merged-chr9-85749221-147	chr9	85748992	85749422	+	0.000	0.000	Merged-chr9-85749221-147
Merged-chr10-96618337-31	chr10	96618073	96618537	+	0.000	0.000	Merged-chr10-96618337-31
Merged-chr4-32239722-14	chr4	32239455	32239907	+	0.000	0.000	Merged-chr4-32239722-14
Merged-chrX-101419940-50	chrX	101419648	101420215	+	0.000	0.000	Merged-chrX-101419940-50
Merged-chr3-121950760-1	chr3	121950662	121950860	+	0.000	0.000	Merged-chr3-121950760-1
Merged-chr2-142759553-1	chr2	142759455	142759653	+	0.000	0.000	Merged-chr2-142759553-1
Merged-chr2-119250733-1	chr2	119250635	119250833	+	0.000	0.000	Merged-chr2-119250733-1
Merged-chr19-40256674-17	chr19	40256500	40256845	+	0.000	0.000	Merged-chr19-40256674-17
Merged-chr10-127621046-1	chr10	127620948	127621146	+	0.000	0.000	Merged-chr10-127621046-1
Merged-chr2-60019234-65	chr2	60018940	60019504	+	0.000	0.000	Merged-chr2-60019234-65
Merged-chr14-59201374-100	chr14	59200894	59201604	+	0.000	0.000	Merged-chr14-59201374-100
Merged-chr10-20948545-7	chr10	20948367	20948744	+	0.000	0.000	Merged-chr10-20948545-7
Merged-chr8-111573910-73	chr8	111573548	111574175	+	0.000	0.000	Merged-chr8-111573910-73
Merged-chr6-144396715-1	chr6	144396617	144396815	+	0.000	0.000	Merged-chr6-144396715-1
Merged-chr1-52500431-96	chr1	52499834	52500993	+	0.000	0.000	Merged-chr1-52500431-96
Merged-chr5-122233772-36	chr5	122233134	122234084	+	0.000	0.000	Merged-chr5-122233772-36
Merged-chr1-131079310-2	chr1	131079170	131079452	+	0.000	0.000	Merged-chr1-131079310-2
Merged-chr5-140702131-51	chr5	140701893	140702343	+	0.000	0.000	Merged-chr5-140702131-51
Merged-chr10-130311798-35	chr10	130311570	130311979	+	0.000	0.000	Merged-chr10-130311798-35
Merged-chr16-36057640-19	chr16	36057411	36057970	+	0.000	0.000	Merged-chr16-36057640-19
Merged-chr17-22410979-19	chr17	22410778	22411185	+	0.000	0.000	Merged-chr17-22410979-19
Merged-chr2-75763426-31	chr2	75762874	75763682	+	0.000	0.000	Merged-chr2-75763426-31
Merged-chr4-88010715-29	chr4	88010487	88010946	+	0.000	0.000	Merged-chr4-88010715-29
Merged-chr8-119424922-1	chr8	119424824	119425022	+	0.000	0.000	Merged-chr8-119424922-1
Merged-chr4-116010359-48	chr4	116010165	116010513	+	0.000	0.000	Merged-chr4-116010359-48
Merged-chr15-89148530-1	chr15	89148432	89148630	+	0.000	0.000	Merged-chr15-89148530-1
Merged-chr9-77938986-43	chr9	77938683	77939360	+	0.000	0.000	Merged-chr9-77938986-43
Merged-chr16-35874661-7	chr16	35874501	35874803	+	0.000	0.000	Merged-chr16-35874661-7
Merged-chr8-72350903-23	chr8	72350468	72351183	+	0.000	0.000	Merged-chr8-72350903-23
Merged-chr15-10469828-3	chr15	10469699	10469991	+	0.000	0.000	Merged-chr15-10469828-3
Merged-chr8-4325221-77	chr8	4324992	4325562	+	0.000	0.000	Merged-chr8-4325221-77
Merged-chr8-40610083-54	chr8	40609886	40610262	+	0.000	0.000	Merged-chr8-40610083-54
Merged-chr10-99220538-1	chr10	99220440	99220638	+	0.000	0.000	Merged-chr10-99220538-1
Merged-chr17-47162611-13	chr17	47162400	47162851	+	0.000	0.000	Merged-chr17-47162611-13
Merged-chr5-107776988-2	chr5	107776861	107777117	+	0.000	0.000	Merged-chr5-107776988-2
Merged-chr10-95009173-43	chr10	95008937	95009463	+	0.000	0.000	Merged-chr10-95009173-43
Merged-chr9-108338566-1	chr9	108338468	108338666	+	0.000	0.000	Merged-chr9-108338566-1
Merged-chr6-48554136-1	chr6	48554038	48554236	+	0.000	0.000	Merged-chr6-48554136-1
Merged-chr7-4647555-37	chr7	4647365	4647789	+	0.000	0.000	Merged-chr7-4647555-37
Merged-chr11-113472415-1	chr11	113472317	113472515	+	0.000	0.000	Merged-chr11-113472415-1
Merged-chr13-21417775-15	chr13	21417550	21417965	+	0.000	0.000	Merged-chr13-21417775-15
Merged-chr16-92038114-2	chr16	92037996	92038234	+	0.000	0.000	Merged-chr16-92038114-2
Merged-chr6-121218095-31	chr6	121217768	121218287	+	0.000	0.000	Merged-chr6-121218095-31
Merged-chr18-55050703-48	chr18	55050512	55051096	+	0.000	0.000	Merged-chr18-55050703-48
Merged-chr4-128785439-48	chr4	128785093	128785888	+	0.000	0.000	Merged-chr4-128785439-48
Merged-chr1-69544965-96	chr1	69544185	69546380	+	0.000	0.000	Merged-chr1-69544965-96
Merged-chr1-138592749-28	chr1	138592569	138592900	+	0.000	0.000	Merged-chr1-138592749-28
Merged-chr13-85270381-2	chr13	85270234	85270530	+	0.000	0.000	Merged-chr13-85270381-2
Merged-chr16-14379528-8	chr16	14379393	14379651	+	0.000	0.000	Merged-chr16-14379528-8
Merged-chr7-45704207-5	chr7	45704083	45704319	+	0.000	0.000	Merged-chr7-45704207-5
Merged-chr16-97279097-24	chr16	97278854	97279342	+	0.000	0.000	Merged-chr16-97279097-24
Merged-chr8-14998165-42	chr8	14997653	14998511	+	0.000	0.000	Merged-chr8-14998165-42
Merged-chr3-89216100-15	chr3	89215868	89216314	+	0.000	0.000	Merged-chr3-89216100-15
Merged-chr15-96520737-46	chr15	96520433	96521153	+	0.000	0.000	Merged-chr15-96520737-46
Merged-chr6-147573254-5	chr6	147573081	147573501	+	0.000	0.000	Merged-chr6-147573254-5
Merged-chr1-97943224-1	chr1	97943126	97943324	+	0.000	0.000	Merged-chr1-97943224-1
Merged-chr7-73537938-60	chr7	73537673	73538326	+	0.000	0.000	Merged-chr7-73537938-60
Merged-chr4-154925616-3	chr4	154925512	154925719	+	0.000	0.000	Merged-chr4-154925616-3
Merged-chr5-41843178-1	chr5	41843080	41843278	+	0.000	0.000	Merged-chr5-41843178-1
Merged-chr19-57100169-47	chr19	57099801	57100571	+	0.000	0.000	Merged-chr19-57100169-47
Merged-chr14-103346588-98	chr14	103346224	103347015	+	0.000	0.000	Merged-chr14-103346588-98
Merged-chr12-80111391-4	chr12	80111224	80111544	+	0.000	0.000	Merged-chr12-80111391-4
Merged-chr8-81807004-27	chr8	81806763	81807404	+	0.000	0.000	Merged-chr8-81807004-27
Merged-chr15-100420424-27	chr15	100420247	100420666	+	0.000	0.000	Merged-chr15-100420424-27
Merged-chr5-118087962-12	chr5	118087822	118088164	+	0.000	0.000	Merged-chr5-118087962-12
Merged-chr14-121913666-1	chr14	121913568	121913766	+	0.000	0.000	Merged-chr14-121913666-1
Merged-chr5-105731381-8	chr5	105731203	105731718	+	0.000	0.000	Merged-chr5-105731381-8
Merged-chr2-72145290-56	chr2	72144841	72145775	+	0.000	0.000	Merged-chr2-72145290-56
Merged-chr6-30401803-70	chr6	30401527	30402073	+	0.000	0.000	Merged-chr6-30401803-70
Merged-chr6-125215615-63	chr6	125215405	125215807	+	0.000	0.000	Merged-chr6-125215615-63
Merged-chr11-22858195-4	chr11	22858066	22858310	+	0.000	0.000	Merged-chr11-22858195-4
Merged-chr17-34091159-1	chr17	34091061	34091259	+	0.000	0.000	Merged-chr17-34091159-1
Merged-chr15-36499976-4	chr15	36499832	36500120	+	0.000	0.000	Merged-chr15-36499976-4
Merged-chr5-125107407-3	chr5	125107295	125107517	+	0.000	0.000	Merged-chr5-125107407-3
Merged-chr2-29632325-58	chr2	29631963	29632584	+	0.000	0.000	Merged-chr2-29632325-58
Merged-chr17-31039781-31	chr17	31039579	31040012	+	0.000	0.000	Merged-chr17-31039781-31
Merged-chr13-117282370-1	chr13	117282272	117282470	+	0.000	0.000	Merged-chr13-117282370-1
Merged-chr2-112493577-1	chr2	112493479	112493677	+	0.000	0.000	Merged-chr2-112493577-1
Merged-chr9-62341256-48	chr9	62341077	62341550	+	0.000	0.000	Merged-chr9-62341256-48
Merged-chr13-85505133-53	chr13	85504939	85505343	+	0.000	0.000	Merged-chr13-85505133-53
Merged-chr5-64780950-29	chr5	64780667	64781143	+	0.000	0.000	Merged-chr5-64780950-29
Merged-chr11-117969649-112	chr11	117969100	117970220	+	0.000	0.000	Merged-chr11-117969649-112
Merged-chr4-83486310-129	chr4	83486073	83486797	+	0.000	0.000	Merged-chr4-83486310-129
Merged-chr17-8235955-6	chr17	8235821	8236102	+	0.000	0.000	Merged-chr17-8235955-6
Merged-chr16-76333860-1	chr16	76333762	76333960	+	0.000	0.000	Merged-chr16-76333860-1
Merged-chr5-150600620-7	chr5	150600434	150600818	+	0.000	0.000	Merged-chr5-150600620-7
Merged-chr7-24601143-27	chr7	24600905	24601320	+	0.000	0.000	Merged-chr7-24601143-27
Merged-chr6-116632298-26	chr6	116632051	116632490	+	0.000	0.000	Merged-chr6-116632298-26
Merged-chr8-72329940-13	chr8	72329749	72330177	+	0.000	0.000	Merged-chr8-72329940-13
Merged-chr6-144909826-5	chr6	144909698	144909961	+	0.000	0.000	Merged-chr6-144909826-5
Merged-chr12-17724763-61	chr12	17724507	17724936	+	0.000	0.000	Merged-chr12-17724763-61
Merged-chr11-77208194-14	chr11	77208035	77208413	+	0.000	0.000	Merged-chr11-77208194-14
Merged-chr10-94943406-23	chr10	94943217	94943745	+	0.000	0.000	Merged-chr10-94943406-23
Merged-chr10-68277876-15	chr10	68277648	68278020	+	0.000	0.000	Merged-chr10-68277876-15
Merged-chr2-169421025-1	chr2	169420927	169421125	+	0.000	0.000	Merged-chr2-169421025-1
Merged-chr16-76562914-1	chr16	76562816	76563014	+	0.000	0.000	Merged-chr16-76562914-1
Merged-chr16-48769458-10	chr16	48769181	48769702	+	0.000	0.000	Merged-chr16-48769458-10
Merged-chr17-84196515-1	chr17	84196417	84196615	+	0.000	0.000	Merged-chr17-84196515-1
Merged-chr1-60977872-47	chr1	60977589	60978313	+	0.000	0.000	Merged-chr1-60977872-47
Merged-chr1-164075608-37	chr1	164075319	164075840	+	0.000	0.000	Merged-chr1-164075608-37
Merged-chr9-44772887-60	chr9	44772530	44773187	+	0.000	0.000	Merged-chr9-44772887-60
Merged-chr15-53222571-24	chr15	53222318	53222804	+	0.000	0.000	Merged-chr15-53222571-24
Merged-chr8-3248783-13	chr8	3248481	3248993	+	0.000	0.000	Merged-chr8-3248783-13
Merged-chr2-131509407-3	chr2	131509309	131509507	+	0.000	0.000	Merged-chr2-131509407-3
Merged-chr11-98149913-127	chr11	98149434	98150225	+	0.000	0.000	Merged-chr11-98149913-127
Merged-chr4-155163456-1	chr4	155163358	155163556	+	0.000	0.000	Merged-chr4-155163456-1
Merged-chr1-39901309-92	chr1	39900607	39902297	+	0.000	0.000	Merged-chr1-39901309-92
Merged-chr2-6309619-42	chr2	6309418	6309826	+	0.000	0.000	Merged-chr2-6309619-42
Merged-chr16-45025536-40	chr16	45025345	45025732	+	0.000	0.000	Merged-chr16-45025536-40
Merged-chr2-91949260-2	chr2	91949093	91949430	+	0.000	0.000	Merged-chr2-91949260-2
Merged-chr19-40238240-2	chr19	40238138	40238345	+	0.000	0.000	Merged-chr19-40238240-2
Merged-chr18-55337877-1	chr18	55337779	55337977	+	0.000	0.000	Merged-chr18-55337877-1
Merged-chr10-59953841-5	chr10	59953685	59953979	+	0.000	0.000	Merged-chr10-59953841-5
Merged-chr12-117687561-2	chr12	117687410	117687714	+	0.000	0.000	Merged-chr12-117687561-2
Merged-chr3-126693413-64	chr3	126693231	126693772	+	0.000	0.000	Merged-chr3-126693413-64
Merged-chr2-18998003-84	chr2	18997581	18998367	+	0.000	0.000	Merged-chr2-18998003-84
Merged-chr14-70065995-72	chr14	70065810	70066177	+	0.000	0.000	Merged-chr14-70065995-72
Merged-chr10-39421150-70	chr10	39420563	39421647	+	0.000	0.000	Merged-chr10-39421150-70
Merged-chr12-73817639-11	chr12	73817393	73817824	+	0.000	0.000	Merged-chr12-73817639-11
Merged-chr15-6573269-1	chr15	6573171	6573369	+	0.000	0.000	Merged-chr15-6573269-1
Merged-chr1-127212036-1	chr1	127211938	127212136	+	0.000	0.000	Merged-chr1-127212036-1
Merged-chr2-60080152-7	chr2	60079929	60080351	+	0.000	0.000	Merged-chr2-60080152-7
Merged-chr15-27937826-6	chr15	27937670	27937986	+	0.000	0.000	Merged-chr15-27937826-6
Merged-chr2-71041194-14	chr2	71041034	71041437	+	0.000	0.000	Merged-chr2-71041194-14
Merged-chr16-49771808-11	chr16	49771666	49771972	+	0.000	0.000	Merged-chr16-49771808-11
Merged-chr6-99274664-53	chr6	99274283	99274955	+	0.000	0.000	Merged-chr6-99274664-53
Merged-chr17-33955836-55	chr17	33955614	33956144	+	0.000	0.000	Merged-chr17-33955836-55
Merged-chr5-125016719-26	chr5	125016494	125016915	+	0.000	0.000	Merged-chr5-125016719-26
Merged-chr14-10430786-8	chr14	10430608	10430911	+	0.000	0.000	Merged-chr14-10430786-8
Merged-chr9-56995243-79	chr9	56994727	56995705	+	0.000	0.000	Merged-chr9-56995243-79
Merged-chr12-8313039-1	chr12	8312941	8313139	+	0.000	0.000	Merged-chr12-8313039-1
Merged-chr10-115396208-36	chr10	115395949	115396420	+	0.000	0.000	Merged-chr10-115396208-36
Merged-chr11-20332805-89	chr11	20332543	20333025	+	0.000	0.000	Merged-chr11-20332805-89
Merged-chr8-84998087-35	chr8	84997899	84998250	+	0.000	0.000	Merged-chr8-84998087-35
Merged-chr10-117652105-48	chr10	117651698	117652419	+	0.000	0.000	Merged-chr10-117652105-48
Merged-chrX-135886375-1	chrX	135886277	135886475	+	0.000	0.000	Merged-chrX-135886375-1
Merged-chr10-39371656-31	chr10	39371264	39371882	+	0.000	0.000	Merged-chr10-39371656-31
Merged-chr2-135957913-49	chr2	135957602	135958145	+	0.000	0.000	Merged-chr2-135957913-49
Merged-chr1-60416960-33	chr1	60416737	60417145	+	0.000	0.000	Merged-chr1-60416960-33
Merged-chr12-3807031-133	chr12	3806286	3807351	+	0.000	0.000	Merged-chr12-3807031-133
Merged-chr11-3160255-18	chr11	3159882	3160704	+	0.000	0.000	Merged-chr11-3160255-18
Merged-chrX-12087471-30	chrX	12087134	12087829	+	0.000	0.000	Merged-chrX-12087471-30
Merged-chr11-99145976-1	chr11	99145878	99146076	+	0.000	0.000	Merged-chr11-99145976-1
Merged-chr10-96698035-53	chr10	96697848	96698280	+	0.000	0.000	Merged-chr10-96698035-53
Merged-chr17-31075672-30	chr17	31075486	31075892	+	0.000	0.000	Merged-chr17-31075672-30
Merged-chr5-123314213-3	chr5	123314081	123314341	+	0.000	0.000	Merged-chr5-123314213-3
Merged-chr17-3079530-45	chr17	3079374	3079747	+	0.000	0.000	Merged-chr17-3079530-45
Merged-chr12-98916905-1	chr12	98916807	98917005	+	0.000	0.000	Merged-chr12-98916905-1
Merged-chr5-103459309-20	chr5	103459072	103459564	+	0.000	0.000	Merged-chr5-103459309-20
Merged-chr11-106272877-78	chr11	106272612	106273163	+	0.000	0.000	Merged-chr11-106272877-78
Merged-chr12-117444670-46	chr12	117444480	117444902	+	0.000	0.000	Merged-chr12-117444670-46
Merged-chr7-99833987-52	chr7	99833701	99834344	+	0.000	0.000	Merged-chr7-99833987-52
Merged-chr12-16136030-2	chr12	16135842	16136220	+	0.000	0.000	Merged-chr12-16136030-2
Merged-chr10-71347749-95	chr10	71347411	71347999	+	0.000	0.000	Merged-chr10-71347749-95
Merged-chr10-14058073-111	chr10	14057658	14058700	+	0.000	0.000	Merged-chr10-14058073-111
Merged-chr1-39918240-76	chr1	39917924	39918470	+	0.000	0.000	Merged-chr1-39918240-76
Merged-chr3-131111250-13	chr3	131110981	131111456	+	0.000	0.000	Merged-chr3-131111250-13
Merged-chr7-30322363-141	chr7	30321996	30322617	+	0.000	0.000	Merged-chr7-30322363-141
Merged-chr9-14072005-21	chr9	14071736	14072197	+	0.000	0.000	Merged-chr9-14072005-21
Merged-chr15-100414270-26	chr15	100414082	100414426	+	0.000	0.000	Merged-chr15-100414270-26
Merged-chr10-17728854-10	chr10	17728649	17729025	+	0.000	0.000	Merged-chr10-17728854-10
Merged-chr16-49771349-6	chr16	49771204	49771491	+	0.000	0.000	Merged-chr16-49771349-6
Merged-chr18-14783377-95	chr18	14783004	14783617	+	0.000	0.000	Merged-chr18-14783377-95
Merged-chr4-7207158-12	chr4	7206926	7207361	+	0.000	0.000	Merged-chr4-7207158-12
Merged-chr6-99026218-49	chr6	99025974	99026495	+	0.000	0.000	Merged-chr6-99026218-49
Merged-chr4-32291576-26	chr4	32291319	32291855	+	0.000	0.000	Merged-chr4-32291576-26
Merged-chr2-93451465-9	chr2	93451291	93451634	+	0.000	0.000	Merged-chr2-93451465-9
Merged-chr10-128934578-1	chr10	128934480	128934678	+	0.000	0.000	Merged-chr10-128934578-1
Merged-chr8-81491083-2	chr8	81490975	81491193	+	0.000	0.000	Merged-chr8-81491083-2
Merged-chrX-57184779-1	chrX	57184681	57184879	+	0.000	0.000	Merged-chrX-57184779-1
Merged-chr8-107048507-76	chr8	107048255	107048762	+	0.000	0.000	Merged-chr8-107048507-76
Merged-chr2-169409438-1	chr2	169409340	169409538	+	0.000	0.000	Merged-chr2-169409438-1
Merged-chr5-31202256-62	chr5	31201938	31202559	+	0.000	0.000	Merged-chr5-31202256-62
Merged-chr2-13265108-24	chr2	13264901	13265347	+	0.000	0.000	Merged-chr2-13265108-24
Merged-chr11-3190092-3	chr11	3189994	3190194	+	0.000	0.000	Merged-chr11-3190092-3
Merged-chr2-140066734-59	chr2	140066472	140066946	+	0.000	0.000	Merged-chr2-140066734-59
Merged-chr8-104234579-14	chr8	104234359	104234783	+	0.000	0.000	Merged-chr8-104234579-14
Merged-chr11-77348681-109	chr11	77347890	77349335	+	0.000	0.000	Merged-chr11-77348681-109
Merged-chr8-90829739-1	chr8	90829641	90829839	+	0.000	0.000	Merged-chr8-90829739-1
Merged-chr14-61682596-69	chr14	61682272	61682995	+	0.000	0.000	Merged-chr14-61682596-69
Merged-chr18-49979677-114	chr18	49979158	49980155	+	0.000	0.000	Merged-chr18-49979677-114
Merged-chr8-72291225-23	chr8	72290929	72291417	+	0.000	0.000	Merged-chr8-72291225-23
Merged-chr7-73552002-57	chr7	73551317	73552446	+	0.000	0.000	Merged-chr7-73552002-57
Merged-chr16-95984628-5	chr16	95984452	95984781	+	0.000	0.000	Merged-chr16-95984628-5
Merged-chr15-58650001-42	chr15	58649740	58650174	+	0.000	0.000	Merged-chr15-58650001-42
Merged-chr2-146415031-52	chr2	146414780	146415404	+	0.000	0.000	Merged-chr2-146415031-52
Merged-chr19-5390000-41	chr19	5389750	5390393	+	0.000	0.000	Merged-chr19-5390000-41
Merged-chr4-6965504-3	chr4	6965333	6965650	+	0.000	0.000	Merged-chr4-6965504-3
Merged-chr2-117312690-43	chr2	117312390	117312981	+	0.000	0.000	Merged-chr2-117312690-43
Merged-chr2-131263434-7	chr2	131263273	131263577	+	0.000	0.000	Merged-chr2-131263434-7
Merged-chr1-60240726-17	chr1	60240538	60240911	+	0.000	0.000	Merged-chr1-60240726-17
Merged-chr16-77014874-4	chr16	77014776	77014974	+	0.000	0.000	Merged-chr16-77014874-4
Merged-chr5-146792368-1	chr5	146792270	146792468	+	0.000	0.000	Merged-chr5-146792368-1
Merged-chr2-68287116-1	chr2	68287018	68287216	+	0.000	0.000	Merged-chr2-68287116-1
Merged-chr4-128883202-1	chr4	128883104	128883302	+	0.000	0.000	Merged-chr4-128883202-1
Merged-chr13-108976246-3	chr13	108976058	108976392	+	0.000	0.000	Merged-chr13-108976246-3
Merged-chr3-88510082-59	chr3	88509854	88510526	+	0.000	0.000	Merged-chr3-88510082-59
Merged-chr5-144308281-9	chr5	144308099	144308541	+	0.000	0.000	Merged-chr5-144308281-9
Merged-chr12-116145624-72	chr12	116145264	116146098	+	0.000	0.000	Merged-chr12-116145624-72
Merged-chr7-114479232-4	chr7	114479100	114479405	+	0.000	0.000	Merged-chr7-114479232-4
Merged-chr10-63382350-13	chr10	63382174	63382539	+	0.000	0.000	Merged-chr10-63382350-13
Merged-chr7-132350518-1	chr7	132350420	132350618	+	0.000	0.000	Merged-chr7-132350518-1
Merged-chr18-15195118-54	chr18	15194707	15195485	+	0.000	0.000	Merged-chr18-15195118-54
Merged-chr17-35186498-64	chr17	35185837	35187011	+	0.000	0.000	Merged-chr17-35186498-64
Merged-chr10-121365295-86	chr10	121364941	121365674	+	0.000	0.000	Merged-chr10-121365295-86
Merged-chr16-35770327-38	chr16	35770097	35770543	+	0.000	0.000	Merged-chr16-35770327-38
Merged-chr11-53350915-81	chr11	53350462	53351400	+	0.000	0.000	Merged-chr11-53350915-81
Merged-chr11-4251644-19	chr11	4251430	4251833	+	0.000	0.000	Merged-chr11-4251644-19
Merged-chr4-6843676-1	chr4	6843578	6843776	+	0.000	0.000	Merged-chr4-6843676-1
Merged-chr4-86712811-38	chr4	86712647	86712991	+	0.000	0.000	Merged-chr4-86712811-38
Merged-chr1-61039499-28	chr1	61039122	61039761	+	0.000	0.000	Merged-chr1-61039499-28
Merged-chr2-71873346-69	chr2	71872965	71873726	+	0.000	0.000	Merged-chr2-71873346-69
Merged-chr15-36346245-49	chr15	36346000	36346440	+	0.000	0.000	Merged-chr15-36346245-49
Merged-chr16-33694670-5	chr16	33694516	33694813	+	0.000	0.000	Merged-chr16-33694670-5
Merged-chr11-79093031-26	chr11	79092752	79093227	+	0.000	0.000	Merged-chr11-79093031-26
Merged-chr11-102408513-28	chr11	102408335	102408752	+	0.000	0.000	Merged-chr11-102408513-28
Merged-chr12-87443084-3	chr12	87442972	87443198	+	0.000	0.000	Merged-chr12-87443084-3
Merged-chr12-103338377-34	chr12	103338151	103338563	+	0.000	0.000	Merged-chr12-103338377-34
Merged-chr2-144636109-46	chr2	144635918	144636393	+	0.000	0.000	Merged-chr2-144636109-46
Merged-chr6-128760193-2	chr6	128760057	128760332	+	0.000	0.000	Merged-chr6-128760193-2
Merged-chr16-92058456-104	chr16	92057978	92058843	+	0.000	0.000	Merged-chr16-92058456-104
Merged-chr16-96092060-1	chr16	96091962	96092160	+	0.000	0.000	Merged-chr16-96092060-1
Merged-chr13-109824030-1	chr13	109823932	109824130	+	0.000	0.000	Merged-chr13-109824030-1
Merged-chr12-88368803-2	chr12	88368703	88368906	+	0.000	0.000	Merged-chr12-88368803-2
Merged-chr11-90263601-1	chr11	90263503	90263701	+	0.000	0.000	Merged-chr11-90263601-1
Merged-chr17-32340357-1	chr17	32340259	32340457	+	0.000	0.000	Merged-chr17-32340357-1
Merged-chr16-35905598-39	chr16	35905326	35905889	+	0.000	0.000	Merged-chr16-35905598-39
Merged-chr17-6055126-17	chr17	6054968	6055347	+	0.000	0.000	Merged-chr17-6055126-17
Merged-chr17-33930334-14	chr17	33930151	33930478	+	0.000	0.000	Merged-chr17-33930334-14
Merged-chr10-14057543-2	chr10	14057445	14057643	+	0.000	0.000	Merged-chr10-14057543-2
Merged-chr9-96650988-6	chr9	96650829	96651138	+	0.000	0.000	Merged-chr9-96650988-6
Merged-chr11-116398180-34	chr11	116397677	116398456	+	0.000	0.000	Merged-chr11-116398180-34
Merged-chr12-105733581-8	chr12	105733395	105733831	+	0.000	0.000	Merged-chr12-105733581-8
Merged-chr16-33499243-20	chr16	33499024	33499518	+	0.000	0.000	Merged-chr16-33499243-20
Merged-chr6-134277112-6	chr6	134276977	134277256	+	0.000	0.000	Merged-chr6-134277112-6
Merged-chr1-189929982-2	chr1	189929859	189930107	+	0.000	0.000	Merged-chr1-189929982-2
Merged-chr12-55467058-2	chr12	55466906	55467212	+	0.000	0.000	Merged-chr12-55467058-2
Merged-chr2-163259384-1	chr2	163259286	163259484	+	0.000	0.000	Merged-chr2-163259384-1
