#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
Merged-chr5-107078961-3	chr5	107078863	107079061	+	0.000	0.000	Merged-chr5-107078961-3
Merged-chr18-70628547-9	chr18	70628267	70628763	+	0.000	0.000	Merged-chr18-70628547-9
Merged-chr18-55816257-12	chr18	55815796	55816622	+	0.000	0.000	Merged-chr18-55816257-12
Merged-chr13-113101113-35	chr13	113100760	113101608	+	0.000	0.000	Merged-chr13-113101113-35
Merged-chr3-19315685-1	chr3	19315587	19315785	+	0.000	0.000	Merged-chr3-19315685-1
Merged-chr1-43361754-62	chr1	43361245	43362329	+	0.000	0.000	Merged-chr1-43361754-62
Merged-chr7-48900758-41	chr7	48900405	48901137	+	0.000	0.000	Merged-chr7-48900758-41
Merged-chr4-145257459-3	chr4	145257328	145257605	+	0.000	0.000	Merged-chr4-145257459-3
Merged-chr16-95704955-1	chr16	95704857	95705055	+	0.000	0.000	Merged-chr16-95704955-1
Merged-chr14-123064121-11	chr14	123063927	123064330	+	0.000	0.000	Merged-chr14-123064121-11
Merged-chr8-120828445-28	chr8	120828251	120828648	+	0.000	0.000	Merged-chr8-120828445-28
Merged-chr3-59130608-34	chr3	59130081	59131154	+	0.000	0.000	Merged-chr3-59130608-34
Merged-chr2-25185987-36	chr2	25185700	25186332	+	0.000	0.000	Merged-chr2-25185987-36
Merged-chr19-45660244-84	chr19	45659993	45660513	+	0.000	0.000	Merged-chr19-45660244-84
Merged-chr6-54229087-24	chr6	54228837	54229391	+	0.000	0.000	Merged-chr6-54229087-24
Merged-chr11-49972508-11	chr11	49972326	49972738	+	0.000	0.000	Merged-chr11-49972508-11
Merged-chr2-103664594-1	chr2	103664496	103664694	+	0.000	0.000	Merged-chr2-103664594-1
Merged-chr10-117845874-96	chr10	117845284	117846346	+	0.000	0.000	Merged-chr10-117845874-96
Merged-chr15-83431524-9	chr15	83431365	83431738	+	0.000	0.000	Merged-chr15-83431524-9
Merged-chr2-164834571-12	chr2	164834324	164834722	+	0.000	0.000	Merged-chr2-164834571-12
Merged-chr16-64824762-36	chr16	64824361	64825023	+	0.000	0.000	Merged-chr16-64824762-36
Merged-chr12-16321346-3	chr12	16321159	16321497	+	0.000	0.000	Merged-chr12-16321346-3
Merged-chr2-158724013-3	chr2	158723900	158724127	+	0.000	0.000	Merged-chr2-158724013-3
Merged-chr10-54073404-1	chr10	54073306	54073504	+	0.000	0.000	Merged-chr10-54073404-1
Merged-chr10-118090052-13	chr10	118089848	118090256	+	0.000	0.000	Merged-chr10-118090052-13
Merged-chr19-9911533-24	chr19	9911362	9911727	+	0.000	0.000	Merged-chr19-9911533-24
Merged-chr2-23156219-73	chr2	23155950	23156466	+	0.000	0.000	Merged-chr2-23156219-73
Merged-chr6-122274694-14	chr6	122274508	122274913	+	0.000	0.000	Merged-chr6-122274694-14
Merged-chr19-40616189-11	chr19	40616048	40616321	+	0.000	0.000	Merged-chr19-40616189-11
Merged-chr6-129559398-47	chr6	129558901	129559748	+	0.000	0.000	Merged-chr6-129559398-47
Merged-chr13-113741281-1	chr13	113741183	113741381	+	0.000	0.000	Merged-chr13-113741281-1
Merged-chr4-120951582-67	chr4	120951362	120951876	+	0.000	0.000	Merged-chr4-120951582-67
Merged-chr12-73587416-3	chr12	73587289	73587568	+	0.000	0.000	Merged-chr12-73587416-3
Merged-chr6-66897321-4	chr6	66897176	66897469	+	0.000	0.000	Merged-chr6-66897321-4
Merged-chr17-35817739-6	chr17	35817580	35817915	+	0.000	0.000	Merged-chr17-35817739-6
Merged-chr9-123763949-18	chr9	123763790	123764087	+	0.000	0.000	Merged-chr9-123763949-18
Merged-chr5-8652196-6	chr5	8651987	8652421	+	0.000	0.000	Merged-chr5-8652196-6
Merged-chrX-93617420-5	chrX	93617219	93617566	+	0.000	0.000	Merged-chrX-93617420-5
Merged-chr10-17920210-30	chr10	17919965	17920412	+	0.000	0.000	Merged-chr10-17920210-30
Merged-chr12-16526983-2	chr12	16526864	16527104	+	0.000	0.000	Merged-chr12-16526983-2
Merged-chr6-128843932-5	chr6	128843771	128844069	+	0.000	0.000	Merged-chr6-128843932-5
Merged-chr13-107837755-66	chr13	107837330	107838527	+	0.000	0.000	Merged-chr13-107837755-66
Merged-chr11-46474391-31	chr11	46474129	46474601	+	0.000	0.000	Merged-chr11-46474391-31
Merged-chr1-144306457-6	chr1	144306243	144306781	+	0.000	0.000	Merged-chr1-144306457-6
Merged-chr18-70817434-11	chr18	70817135	70817713	+	0.000	0.000	Merged-chr18-70817434-11
Merged-chr12-99329222-52	chr12	99328545	99329555	+	0.000	0.000	Merged-chr12-99329222-52
Merged-chr3-107760330-76	chr3	107760073	107760611	+	0.000	0.000	Merged-chr3-107760330-76
Merged-chr12-16374768-8	chr12	16374599	16374987	+	0.000	0.000	Merged-chr12-16374768-8
Merged-chr6-122284874-14	chr6	122284650	122285097	+	0.000	0.000	Merged-chr6-122284874-14
Merged-chr10-89415714-14	chr10	89415441	89415973	+	0.000	0.000	Merged-chr10-89415714-14
Merged-chr3-54735146-126	chr3	54734904	54735564	+	0.000	0.000	Merged-chr3-54735146-126
Merged-chr9-124068612-53	chr9	124068167	124068862	+	0.000	0.000	Merged-chr9-124068612-53
Merged-chr9-83831200-1	chr9	83831102	83831300	+	0.000	0.000	Merged-chr9-83831200-1
Merged-chr6-51524468-76	chr6	51523724	51525311	+	0.000	0.000	Merged-chr6-51524468-76
Merged-chr7-89102534-1	chr7	89102436	89102634	+	0.000	0.000	Merged-chr7-89102534-1
Merged-chr5-120709155-5	chr5	120708944	120709315	+	0.000	0.000	Merged-chr5-120709155-5
Merged-chr8-33654772-2	chr8	33654613	33654933	+	0.000	0.000	Merged-chr8-33654772-2
Merged-chr18-80256267-110	chr18	80255957	80256542	+	0.000	0.000	Merged-chr18-80256267-110
Merged-chr2-151575455-5	chr2	151575259	151575669	+	0.000	0.000	Merged-chr2-151575455-5
Merged-chr7-75823179-1	chr7	75823081	75823279	+	0.000	0.000	Merged-chr7-75823179-1
Merged-chr4-43443659-1	chr4	43443561	43443759	+	0.000	0.000	Merged-chr4-43443659-1
Merged-chr6-122292043-61	chr6	122291726	122292558	+	0.000	0.000	Merged-chr6-122292043-61
Merged-chr13-23544595-43	chr13	23544343	23544791	+	0.000	0.000	Merged-chr13-23544595-43
Merged-chr6-54168569-7	chr6	54168435	54168738	+	0.000	0.000	Merged-chr6-54168569-7
Merged-chr7-112322491-46	chr7	112322099	112322728	+	0.000	0.000	Merged-chr7-112322491-46
Merged-chr10-118141818-53	chr10	118141568	118142025	+	0.000	0.000	Merged-chr10-118141818-53
Merged-chr6-8645856-3	chr6	8645750	8645969	+	0.000	0.000	Merged-chr6-8645856-3
Merged-chr10-117943938-11	chr10	117943800	117944086	+	0.000	0.000	Merged-chr10-117943938-11
Merged-chr8-83997866-4	chr8	83997679	83998124	+	0.000	0.000	Merged-chr8-83997866-4
Merged-chr11-69326179-56	chr11	69325959	69326397	+	0.000	0.000	Merged-chr11-69326179-56
Merged-chr8-124318390-2	chr8	124318292	124318490	+	0.000	0.000	Merged-chr8-124318390-2
Merged-chr10-81502848-7	chr10	81502729	81503012	+	0.000	0.000	Merged-chr10-81502848-7
Merged-chr7-112204441-47	chr7	112204200	112204712	+	0.000	0.000	Merged-chr7-112204441-47
Merged-chr13-13555186-4	chr13	13555055	13555315	+	0.000	0.000	Merged-chr13-13555186-4
Merged-chr1-136538390-12	chr1	136538157	136538644	+	0.000	0.000	Merged-chr1-136538390-12
Merged-chr19-9899505-60	chr19	9899050	9899845	+	0.000	0.000	Merged-chr19-9899505-60
Merged-chr12-73710968-44	chr12	73710650	73711191	+	0.000	0.000	Merged-chr12-73710968-44
Merged-chr7-128121882-2	chr7	128121752	128122014	+	0.000	0.000	Merged-chr7-128121882-2
Merged-chr2-155382008-76	chr2	155381794	155382323	+	0.000	0.000	Merged-chr2-155382008-76
Merged-chr16-75906489-4	chr16	75906380	75906596	+	0.000	0.000	Merged-chr16-75906489-4
Merged-chr15-93337017-131	chr15	93336761	93337540	+	0.000	0.000	Merged-chr15-93337017-131
Merged-chr5-4103727-3	chr5	4103593	4103886	+	0.000	0.000	Merged-chr5-4103727-3
Merged-chr2-154569304-2	chr2	154569200	154569410	+	0.000	0.000	Merged-chr2-154569304-2
Merged-chr5-21033604-4	chr5	21033463	21033795	+	0.000	0.000	Merged-chr5-21033604-4
Merged-chr6-129598126-11	chr6	129597806	129598346	+	0.000	0.000	Merged-chr6-129598126-11
Merged-chr19-18715934-3	chr19	18715796	18716061	+	0.000	0.000	Merged-chr19-18715934-3
Merged-chr11-21248912-15	chr11	21248564	21249144	+	0.000	0.000	Merged-chr11-21248912-15
Merged-chr8-120888081-22	chr8	120887716	120888412	+	0.000	0.000	Merged-chr8-120888081-22
Merged-chr16-95779161-62	chr16	95778827	95779614	+	0.000	0.000	Merged-chr16-95779161-62
Merged-chr13-6192977-15	chr13	6192479	6193412	+	0.000	0.000	Merged-chr13-6192977-15
Merged-chr7-45080065-8	chr7	45079936	45080194	+	0.000	0.000	Merged-chr7-45080065-8
Merged-chr15-31224992-136	chr15	31224141	31225767	+	0.000	0.000	Merged-chr15-31224992-136
Merged-chr6-122294065-56	chr6	122293792	122294424	+	0.000	0.000	Merged-chr6-122294065-56
Merged-chr19-29323777-46	chr19	29323443	29324090	+	0.000	0.000	Merged-chr19-29323777-46
Merged-chr11-57802587-2	chr11	57802453	57802724	+	0.000	0.000	Merged-chr11-57802587-2
Merged-chr6-54078374-21	chr6	54078143	54078584	+	0.000	0.000	Merged-chr6-54078374-21
Merged-chr13-113574423-25	chr13	113574254	113574644	+	0.000	0.000	Merged-chr13-113574423-25
Merged-chr8-71272830-80	chr8	71272426	71273066	+	0.000	0.000	Merged-chr8-71272830-80
Merged-chr19-45650085-7	chr19	45649977	45650194	+	0.000	0.000	Merged-chr19-45650085-7
Merged-chr13-113636037-42	chr13	113635855	113636256	+	0.000	0.000	Merged-chr13-113636037-42
Merged-chr9-114778253-39	chr9	114778031	114778471	+	0.000	0.000	Merged-chr9-114778253-39
Merged-chr10-83094341-29	chr10	83094069	83094627	+	0.000	0.000	Merged-chr10-83094341-29
Merged-chr1-161671075-50	chr1	161670823	161671378	+	0.000	0.000	Merged-chr1-161671075-50
Merged-chr1-171778353-20	chr1	171777949	171778618	+	0.000	0.000	Merged-chr1-171778353-20
Merged-chr12-16588738-7	chr12	16588600	16588918	+	0.000	0.000	Merged-chr12-16588738-7
Merged-chr7-38090413-30	chr7	38090053	38090727	+	0.000	0.000	Merged-chr7-38090413-30
Merged-chr17-12722736-16	chr17	12722541	12722944	+	0.000	0.000	Merged-chr17-12722736-16
Merged-chr17-86710208-55	chr17	86709837	86710659	+	0.000	0.000	Merged-chr17-86710208-55
Merged-chr12-73598343-51	chr12	73598139	73598590	+	0.000	0.000	Merged-chr12-73598343-51
Merged-chr9-79947658-22	chr9	79947448	79947924	+	0.000	0.000	Merged-chr9-79947658-22
Merged-chr16-75909090-59	chr16	75908855	75909397	+	0.000	0.000	Merged-chr16-75909090-59
Merged-chr12-16533665-29	chr12	16533148	16534073	+	0.000	0.000	Merged-chr12-16533665-29
Merged-chr7-127208396-1	chr7	127208298	127208496	+	0.000	0.000	Merged-chr7-127208396-1
Merged-chr6-54127507-32	chr6	54127303	54127763	+	0.000	0.000	Merged-chr6-54127507-32
Merged-chr1-9826104-1	chr1	9826006	9826204	+	0.000	0.000	Merged-chr1-9826104-1
