#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1.up.bed
Merged-chr9-67901955-26	chr9	67901695	67902283	+	0.000	0.000	Merged-chr9-67901955-26
Merged-chr17-74745133-7	chr17	74744948	74745327	+	0.000	0.000	Merged-chr17-74745133-7
Merged-chr16-76373079-131	chr16	76372739	76373445	+	0.000	0.000	Merged-chr16-76373079-131
Merged-chrX-166323438-29	chrX	166323126	166323898	+	0.000	0.000	Merged-chrX-166323438-29
Merged-chr5-105113343-1	chr5	105113245	105113443	+	0.000	0.000	Merged-chr5-105113343-1
Merged-chr10-68199721-19	chr10	68199492	68199972	+	0.000	0.000	Merged-chr10-68199721-19
Merged-chr8-4404338-13	chr8	4404179	4404515	+	0.000	0.000	Merged-chr8-4404338-13
Merged-chr1-61139626-38	chr1	61139270	61140138	+	0.000	0.000	Merged-chr1-61139626-38
Merged-chr10-121310216-10	chr10	121309921	121310407	+	0.000	0.000	Merged-chr10-121310216-10
Merged-chr5-122647339-1	chr5	122647241	122647439	+	0.000	0.000	Merged-chr5-122647339-1
Merged-chr10-60077857-9	chr10	60077704	60078036	+	0.000	0.000	Merged-chr10-60077857-9
Merged-chr10-12851139-23	chr10	12850818	12851455	+	0.000	0.000	Merged-chr10-12851139-23
Merged-chr4-134749508-2	chr4	134749327	134749691	+	0.000	0.000	Merged-chr4-134749508-2
Merged-chr9-62536828-26	chr9	62536619	62537068	+	0.000	0.000	Merged-chr9-62536828-26
Merged-chr6-134274107-38	chr6	134273817	134274329	+	0.000	0.000	Merged-chr6-134274107-38
Merged-chr2-61484018-22	chr2	61483833	61484244	+	0.000	0.000	Merged-chr2-61484018-22
Merged-chr17-84306486-55	chr17	84306194	84306819	+	0.000	0.000	Merged-chr17-84306486-55
Merged-chr12-3280262-11	chr12	3280057	3280529	+	0.000	0.000	Merged-chr12-3280262-11
Merged-chr1-138589299-7	chr1	138589008	138589538	+	0.000	0.000	Merged-chr1-138589299-7
Merged-chr1-38597807-10	chr1	38597607	38598039	+	0.000	0.000	Merged-chr1-38597807-10
Merged-chr3-36151200-64	chr3	36150943	36151411	+	0.000	0.000	Merged-chr3-36151200-64
Merged-chr1-82819589-51	chr1	82819331	82819910	+	0.000	0.000	Merged-chr1-82819589-51
Merged-chr10-14040919-9	chr10	14040750	14041143	+	0.000	0.000	Merged-chr10-14040919-9
Merged-chr17-57194978-1	chr17	57194880	57195078	+	0.000	0.000	Merged-chr17-57194978-1
Merged-chr12-87130424-26	chr12	87130189	87130626	+	0.000	0.000	Merged-chr12-87130424-26
Merged-chr6-128805330-14	chr6	128805163	128805596	+	0.000	0.000	Merged-chr6-128805330-14
Merged-chr8-8334812-71	chr8	8334358	8335100	+	0.000	0.000	Merged-chr8-8334812-71
Merged-chr1-182764155-66	chr1	182763727	182764528	+	0.000	0.000	Merged-chr1-182764155-66
Merged-chr9-56260924-23	chr9	56260717	56261183	+	0.000	0.000	Merged-chr9-56260924-23
Merged-chr18-35887802-1	chr18	35887704	35887902	+	0.000	0.000	Merged-chr18-35887802-1
Merged-chr10-67480235-1	chr10	67480137	67480335	+	0.000	0.000	Merged-chr10-67480235-1
Merged-chr16-23985710-3	chr16	23985593	23985837	+	0.000	0.000	Merged-chr16-23985710-3
Merged-chr1-179142350-36	chr1	179142004	179142593	+	0.000	0.000	Merged-chr1-179142350-36
Merged-chr1-138276101-29	chr1	138275903	138276310	+	0.000	0.000	Merged-chr1-138276101-29
Merged-chr7-138840776-14	chr7	138840610	138840933	+	0.000	0.000	Merged-chr7-138840776-14
Merged-chr4-32343944-58	chr4	32343633	32344236	+	0.000	0.000	Merged-chr4-32343944-58
Merged-chr3-121163660-47	chr3	121163440	121163896	+	0.000	0.000	Merged-chr3-121163660-47
Merged-chr15-53354043-25	chr15	53353801	53354272	+	0.000	0.000	Merged-chr15-53354043-25
Merged-chr16-45090257-28	chr16	45090059	45090505	+	0.000	0.000	Merged-chr16-45090257-28
Merged-chr1-43098696-60	chr1	43098499	43098932	+	0.000	0.000	Merged-chr1-43098696-60
Merged-chr10-67484199-8	chr10	67484037	67484376	+	0.000	0.000	Merged-chr10-67484199-8
Merged-chr6-91472402-9	chr6	91472225	91472544	+	0.000	0.000	Merged-chr6-91472402-9
Merged-chr17-7878189-16	chr17	7877987	7878397	+	0.000	0.000	Merged-chr17-7878189-16
Merged-chr17-8255138-10	chr17	8255004	8255257	+	0.000	0.000	Merged-chr17-8255138-10
Merged-chr1-105663837-98	chr1	105663489	105664165	+	0.000	0.000	Merged-chr1-105663837-98
Merged-chr7-35773451-7	chr7	35773275	35773593	+	0.000	0.000	Merged-chr7-35773451-7
Merged-chr5-144256379-5	chr5	144256174	144256602	+	0.000	0.000	Merged-chr5-144256379-5
Merged-chr11-117965771-41	chr11	117965575	117965953	+	0.000	0.000	Merged-chr11-117965771-41
Merged-chrX-12015103-56	chrX	12014882	12015323	+	0.000	0.000	Merged-chrX-12015103-56
Merged-chr2-161271410-1	chr2	161271312	161271510	+	0.000	0.000	Merged-chr2-161271410-1
Merged-chr12-116138094-2	chr12	116137951	116138240	+	0.000	0.000	Merged-chr12-116138094-2
Merged-chrX-12159655-2	chrX	12159499	12159814	+	0.000	0.000	Merged-chrX-12159655-2
Merged-chr16-10769811-36	chr16	10769414	10770299	+	0.000	0.000	Merged-chr16-10769811-36
Merged-chr4-138130450-19	chr4	138130299	138130615	+	0.000	0.000	Merged-chr4-138130450-19
Merged-chr14-14042557-42	chr14	14042376	14042773	+	0.000	0.000	Merged-chr14-14042557-42
Merged-chr10-39815281-4	chr10	39815164	39815410	+	0.000	0.000	Merged-chr10-39815281-4
Merged-chr7-100750250-1	chr7	100750152	100750350	+	0.000	0.000	Merged-chr7-100750250-1
Merged-chr4-15958337-98	chr4	15958096	15958617	+	0.000	0.000	Merged-chr4-15958337-98
Merged-chr12-76932922-30	chr12	76932665	76933228	+	0.000	0.000	Merged-chr12-76932922-30
Merged-chr2-19715961-49	chr2	19715793	19716118	+	0.000	0.000	Merged-chr2-19715961-49
Merged-chr12-17511273-48	chr12	17511002	17511505	+	0.000	0.000	Merged-chr12-17511273-48
Merged-chr19-18749790-7	chr19	18749577	18750072	+	0.000	0.000	Merged-chr19-18749790-7
Merged-chr12-110861556-21	chr12	110861312	110861782	+	0.000	0.000	Merged-chr12-110861556-21
Merged-chr2-34963403-108	chr2	34962900	34963867	+	0.000	0.000	Merged-chr2-34963403-108
Merged-chr10-67727735-22	chr10	67727532	67727950	+	0.000	0.000	Merged-chr10-67727735-22
Merged-chr18-55055827-13	chr18	55055673	55055979	+	0.000	0.000	Merged-chr18-55055827-13
Merged-chr1-189927861-32	chr1	189927685	189928120	+	0.000	0.000	Merged-chr1-189927861-32
Merged-chr14-45038197-18	chr14	45038013	45038347	+	0.000	0.000	Merged-chr14-45038197-18
Merged-chr3-101933748-15	chr3	101933429	101933964	+	0.000	0.000	Merged-chr3-101933748-15
Merged-chr12-113224551-1	chr12	113224453	113224651	+	0.000	0.000	Merged-chr12-113224551-1
Merged-chr13-30136524-51	chr13	30136315	30136905	+	0.000	0.000	Merged-chr13-30136524-51
Merged-chr8-126596361-10	chr8	126596130	126596513	+	0.000	0.000	Merged-chr8-126596361-10
Merged-chr1-44122465-48	chr1	44122309	44122644	+	0.000	0.000	Merged-chr1-44122465-48
Merged-chr1-73940938-50	chr1	73940695	73941287	+	0.000	0.000	Merged-chr1-73940938-50
Merged-chr4-150029862-9	chr4	150029641	150030015	+	0.000	0.000	Merged-chr4-150029862-9
Merged-chr10-117628787-2	chr10	117628689	117628887	+	0.000	0.000	Merged-chr10-117628787-2
Merged-chr8-90825925-1	chr8	90825827	90826025	+	0.000	0.000	Merged-chr8-90825925-1
Merged-chr1-192754754-1	chr1	192754656	192754854	+	0.000	0.000	Merged-chr1-192754754-1
Merged-chr1-192510804-31	chr1	192510599	192511074	+	0.000	0.000	Merged-chr1-192510804-31
Merged-chr16-10774943-5	chr16	10774808	10775088	+	0.000	0.000	Merged-chr16-10774943-5
Merged-chr10-93228796-6	chr10	93228644	93228928	+	0.000	0.000	Merged-chr10-93228796-6
Merged-chr7-92561441-74	chr7	92561235	92561687	+	0.000	0.000	Merged-chr7-92561441-74
Merged-chr7-144447346-49	chr7	144447120	144447563	+	0.000	0.000	Merged-chr7-144447346-49
Merged-chr6-143861453-1	chr6	143861355	143861553	+	0.000	0.000	Merged-chr6-143861453-1
Merged-chr4-120666988-124	chr4	120666353	120667603	+	0.000	0.000	Merged-chr4-120666988-124
Merged-chr5-122224441-19	chr5	122224214	122224654	+	0.000	0.000	Merged-chr5-122224441-19
Merged-chr11-20740892-2	chr11	20740715	20741071	+	0.000	0.000	Merged-chr11-20740892-2
Merged-chr16-4886423-61	chr16	4885980	4886990	+	0.000	0.000	Merged-chr16-4886423-61
Merged-chr4-144893219-11	chr4	144893007	144893408	+	0.000	0.000	Merged-chr4-144893219-11
Merged-chr18-50031058-57	chr18	50030542	50031527	+	0.000	0.000	Merged-chr18-50031058-57
Merged-chr11-52318681-44	chr11	52318517	52318894	+	0.000	0.000	Merged-chr11-52318681-44
Merged-chr1-156108070-28	chr1	156107864	156108284	+	0.000	0.000	Merged-chr1-156108070-28
Merged-chr7-6172429-2	chr7	6172331	6172529	+	0.000	0.000	Merged-chr7-6172429-2
Merged-chr8-72330292-1	chr8	72330194	72330392	+	0.000	0.000	Merged-chr8-72330292-1
Merged-chr4-6748423-8	chr4	6748275	6748597	+	0.000	0.000	Merged-chr4-6748423-8
Merged-chr10-121293701-1	chr10	121293603	121293801	+	0.000	0.000	Merged-chr10-121293701-1
Merged-chr19-42147311-4	chr19	42147144	42147469	+	0.000	0.000	Merged-chr19-42147311-4
Merged-chr5-135632742-49	chr5	135632498	135632992	+	0.000	0.000	Merged-chr5-135632742-49
Merged-chr14-101467841-26	chr14	101467546	101468097	+	0.000	0.000	Merged-chr14-101467841-26
Merged-chr9-65211729-8	chr9	65211614	65211849	+	0.000	0.000	Merged-chr9-65211729-8
Merged-chr2-29688581-1	chr2	29688483	29688681	+	0.000	0.000	Merged-chr2-29688581-1
Merged-chr3-132928330-1	chr3	132928232	132928430	+	0.000	0.000	Merged-chr3-132928330-1
Merged-chr5-92392769-24	chr5	92392414	92393073	+	0.000	0.000	Merged-chr5-92392769-24
Merged-chr3-37259753-44	chr3	37259592	37260044	+	0.000	0.000	Merged-chr3-37259753-44
Merged-chr11-3146960-2	chr11	3146824	3147098	+	0.000	0.000	Merged-chr11-3146960-2
Merged-chr16-4032511-6	chr16	4032386	4032674	+	0.000	0.000	Merged-chr16-4032511-6
Merged-chr2-30112786-18	chr2	30112531	30112942	+	0.000	0.000	Merged-chr2-30112786-18
Merged-chr10-77418101-77	chr10	77417750	77418526	+	0.000	0.000	Merged-chr10-77418101-77
Merged-chr16-45305942-3	chr16	45305837	45306048	+	0.000	0.000	Merged-chr16-45305942-3
Merged-chr10-100488141-2	chr10	100488043	100488241	+	0.000	0.000	Merged-chr10-100488141-2
Merged-chr1-78724867-61	chr1	78724525	78725420	+	0.000	0.000	Merged-chr1-78724867-61
Merged-chr1-127302862-6	chr1	127302717	127302997	+	0.000	0.000	Merged-chr1-127302862-6
Merged-chr3-129588899-30	chr3	129588599	129589173	+	0.000	0.000	Merged-chr3-129588899-30
Merged-chr2-79335436-3	chr2	79335253	79335595	+	0.000	0.000	Merged-chr2-79335436-3
Merged-chr7-129649047-41	chr7	129648808	129649307	+	0.000	0.000	Merged-chr7-129649047-41
Merged-chr9-123260365-122	chr9	123259996	123260969	+	0.000	0.000	Merged-chr9-123260365-122
Merged-chr10-21160014-11	chr10	21159808	21160291	+	0.000	0.000	Merged-chr10-21160014-11
Merged-chr13-92674085-2	chr13	92673972	92674201	+	0.000	0.000	Merged-chr13-92674085-2
Merged-chr1-155173464-79	chr1	155173283	155173805	+	0.000	0.000	Merged-chr1-155173464-79
Merged-chr15-64210787-15	chr15	64210626	64210922	+	0.000	0.000	Merged-chr15-64210787-15
Merged-chr7-45525580-4	chr7	45525443	45525723	+	0.000	0.000	Merged-chr7-45525580-4
Merged-chr3-97124449-32	chr3	97124199	97124714	+	0.000	0.000	Merged-chr3-97124449-32
Merged-chr10-13059290-1	chr10	13059192	13059390	+	0.000	0.000	Merged-chr10-13059290-1
Merged-chr13-117230467-15	chr13	117230277	117230752	+	0.000	0.000	Merged-chr13-117230467-15
Merged-chr4-10912852-21	chr4	10912644	10913046	+	0.000	0.000	Merged-chr4-10912852-21
Merged-chr12-73888255-48	chr12	73888018	73888550	+	0.000	0.000	Merged-chr12-73888255-48
Merged-chr5-35974104-27	chr5	35973697	35974494	+	0.000	0.000	Merged-chr5-35974104-27
Merged-chr1-39383444-1	chr1	39383346	39383544	+	0.000	0.000	Merged-chr1-39383444-1
Merged-chr17-65772489-42	chr17	65772149	65772828	+	0.000	0.000	Merged-chr17-65772489-42
Merged-chr2-174615012-4	chr2	174614877	174615169	+	0.000	0.000	Merged-chr2-174615012-4
Merged-chr14-30184705-37	chr14	30184400	30184917	+	0.000	0.000	Merged-chr14-30184705-37
Merged-chr17-35341927-1	chr17	35341829	35342027	+	0.000	0.000	Merged-chr17-35341927-1
Merged-chr4-139611653-20	chr4	139611378	139611842	+	0.000	0.000	Merged-chr4-139611653-20
Merged-chr15-72742645-6	chr15	72742464	72742804	+	0.000	0.000	Merged-chr15-72742645-6
Merged-chr19-33366788-12	chr19	33366622	33367009	+	0.000	0.000	Merged-chr19-33366788-12
Merged-chr16-90181555-14	chr16	90181295	90181805	+	0.000	0.000	Merged-chr16-90181555-14
Merged-chr1-78682425-23	chr1	78682188	78682699	+	0.000	0.000	Merged-chr1-78682425-23
Merged-chr3-138746730-15	chr3	138746553	138746903	+	0.000	0.000	Merged-chr3-138746730-15
Merged-chr17-84368765-10	chr17	84368569	84368965	+	0.000	0.000	Merged-chr17-84368765-10
Merged-chr16-33337489-51	chr16	33337176	33337733	+	0.000	0.000	Merged-chr16-33337489-51
Merged-chr4-32426640-23	chr4	32426393	32426890	+	0.000	0.000	Merged-chr4-32426640-23
Merged-chr1-136565078-4	chr1	136564943	136565212	+	0.000	0.000	Merged-chr1-136565078-4
Merged-chr19-38812374-10	chr19	38812089	38812655	+	0.000	0.000	Merged-chr19-38812374-10
Merged-chr18-79263255-24	chr18	79263048	79263470	+	0.000	0.000	Merged-chr18-79263255-24
Merged-chr2-72169976-4	chr2	72169814	72170101	+	0.000	0.000	Merged-chr2-72169976-4
Merged-chr16-45124484-3	chr16	45124337	45124612	+	0.000	0.000	Merged-chr16-45124484-3
Merged-chr17-84420400-1	chr17	84420302	84420500	+	0.000	0.000	Merged-chr17-84420400-1
Merged-chr9-121642625-86	chr9	121642363	121642978	+	0.000	0.000	Merged-chr9-121642625-86
Merged-chr1-86580596-17	chr1	86580352	86580763	+	0.000	0.000	Merged-chr1-86580596-17
Merged-chr1-38627618-38	chr1	38627265	38628279	+	0.000	0.000	Merged-chr1-38627618-38
Merged-chr7-67951127-14	chr7	67950980	67951282	+	0.000	0.000	Merged-chr7-67951127-14
Merged-chr4-154163583-2	chr4	154163471	154163698	+	0.000	0.000	Merged-chr4-154163583-2
Merged-chr17-28701389-22	chr17	28701195	28701711	+	0.000	0.000	Merged-chr17-28701389-22
Merged-chr11-71033460-26	chr11	71033086	71033713	+	0.000	0.000	Merged-chr11-71033460-26
Merged-chr16-57571504-3	chr16	57571406	57571604	+	0.000	0.000	Merged-chr16-57571504-3
Merged-chr12-3279263-17	chr12	3278993	3279549	+	0.000	0.000	Merged-chr12-3279263-17
Merged-chr4-124703869-75	chr4	124703658	124704197	+	0.000	0.000	Merged-chr4-124703869-75
Merged-chr11-116412370-1	chr11	116412272	116412470	+	0.000	0.000	Merged-chr11-116412370-1
Merged-chr12-54192129-39	chr12	54191901	54192400	+	0.000	0.000	Merged-chr12-54192129-39
Merged-chr19-29805286-18	chr19	29805036	29805526	+	0.000	0.000	Merged-chr19-29805286-18
Merged-chr15-100873372-8	chr15	100873199	100873568	+	0.000	0.000	Merged-chr15-100873372-8
Merged-chr8-81491835-29	chr8	81491600	81492178	+	0.000	0.000	Merged-chr8-81491835-29
Merged-chr8-104846957-13	chr8	104846750	104847170	+	0.000	0.000	Merged-chr8-104846957-13
Merged-chr6-67475225-1	chr6	67475127	67475325	+	0.000	0.000	Merged-chr6-67475225-1
Merged-chr11-3157744-93	chr11	3156688	3158306	+	0.000	0.000	Merged-chr11-3157744-93
Merged-chr5-75574836-1	chr5	75574738	75574936	+	0.000	0.000	Merged-chr5-75574836-1
Merged-chr4-141065305-32	chr4	141065078	141065565	+	0.000	0.000	Merged-chr4-141065305-32
Merged-chr11-52080171-5	chr11	52080010	52080302	+	0.000	0.000	Merged-chr11-52080171-5
Merged-chr14-103345864-9	chr14	103345599	103346114	+	0.000	0.000	Merged-chr14-103345864-9
Merged-chr9-118674693-5	chr9	118674546	118674819	+	0.000	0.000	Merged-chr9-118674693-5
Merged-chr13-112427724-41	chr13	112427530	112427894	+	0.000	0.000	Merged-chr13-112427724-41
Merged-chr12-76957913-30	chr12	76957608	76958094	+	0.000	0.000	Merged-chr12-76957913-30
Merged-chr5-64764597-23	chr5	64764410	64764779	+	0.000	0.000	Merged-chr5-64764597-23
Merged-chr10-118882775-60	chr10	118882552	118883006	+	0.000	0.000	Merged-chr10-118882775-60
Merged-chr10-31313443-90	chr10	31313171	31313643	+	0.000	0.000	Merged-chr10-31313443-90
Merged-chr19-40831431-72	chr19	40831051	40831746	+	0.000	0.000	Merged-chr19-40831431-72
Merged-chr10-17733283-32	chr10	17733100	17733522	+	0.000	0.000	Merged-chr10-17733283-32
Merged-chr1-180226273-94	chr1	180226016	180226529	+	0.000	0.000	Merged-chr1-180226273-94
Merged-chr17-83365702-38	chr17	83365104	83366275	+	0.000	0.000	Merged-chr17-83365702-38
Merged-chr2-169690138-4	chr2	169689986	169690285	+	0.000	0.000	Merged-chr2-169690138-4
Merged-chr3-86986762-31	chr3	86986532	86987105	+	0.000	0.000	Merged-chr3-86986762-31
Merged-chr2-181458398-1	chr2	181458300	181458498	+	0.000	0.000	Merged-chr2-181458398-1
Merged-chr4-149871771-25	chr4	149871552	149872022	+	0.000	0.000	Merged-chr4-149871771-25
Merged-chr16-76283887-58	chr16	76283631	76284324	+	0.000	0.000	Merged-chr16-76283887-58
Merged-chr2-169636132-1	chr2	169636034	169636232	+	0.000	0.000	Merged-chr2-169636132-1
Merged-chr17-30128698-1	chr17	30128600	30128798	+	0.000	0.000	Merged-chr17-30128698-1
Merged-chr14-122558294-11	chr14	122558144	122558467	+	0.000	0.000	Merged-chr14-122558294-11
Merged-chr10-68239369-73	chr10	68239007	68239655	+	0.000	0.000	Merged-chr10-68239369-73
Merged-chr11-3330703-18	chr11	3330537	3330928	+	0.000	0.000	Merged-chr11-3330703-18
Merged-chr3-87768982-52	chr3	87768725	87769199	+	0.000	0.000	Merged-chr3-87768982-52
Merged-chr2-168742095-110	chr2	168741772	168742820	+	0.000	0.000	Merged-chr2-168742095-110
Merged-chr1-190911808-69	chr1	190911538	190912188	+	0.000	0.000	Merged-chr1-190911808-69
Merged-chr10-86778945-85	chr10	86778627	86779158	+	0.000	0.000	Merged-chr10-86778945-85
Merged-chr2-29619635-60	chr2	29619219	29619998	+	0.000	0.000	Merged-chr2-29619635-60
Merged-chr5-105114341-2	chr5	105114243	105114441	+	0.000	0.000	Merged-chr5-105114341-2
Merged-chr2-118861899-53	chr2	118861495	118862119	+	0.000	0.000	Merged-chr2-118861899-53
Merged-chr7-130826804-1	chr7	130826706	130826904	+	0.000	0.000	Merged-chr7-130826804-1
Merged-chr8-13159392-64	chr8	13158927	13159756	+	0.000	0.000	Merged-chr8-13159392-64
Merged-chr5-100672129-2	chr5	100672026	100672235	+	0.000	0.000	Merged-chr5-100672129-2
Merged-chr2-142700545-3	chr2	142700374	142700696	+	0.000	0.000	Merged-chr2-142700545-3
Merged-chr9-95154225-2	chr9	95154114	95154339	+	0.000	0.000	Merged-chr9-95154225-2
Merged-chr2-174598768-21	chr2	174598500	174598998	+	0.000	0.000	Merged-chr2-174598768-21
Merged-chr17-84421572-4	chr17	84421392	84421712	+	0.000	0.000	Merged-chr17-84421572-4
Merged-chr17-43667090-68	chr17	43666737	43667384	+	0.000	0.000	Merged-chr17-43667090-68
Merged-chr13-112211274-7	chr13	112211086	112211484	+	0.000	0.000	Merged-chr13-112211274-7
Merged-chr19-41835590-1	chr19	41835492	41835690	+	0.000	0.000	Merged-chr19-41835590-1
Merged-chr11-90258330-4	chr11	90258170	90258492	+	0.000	0.000	Merged-chr11-90258330-4
Merged-chr12-51888619-1	chr12	51888521	51888719	+	0.000	0.000	Merged-chr12-51888619-1
Merged-chr2-117399695-40	chr2	117399514	117399883	+	0.000	0.000	Merged-chr2-117399695-40
Merged-chr19-43921566-29	chr19	43921140	43921819	+	0.000	0.000	Merged-chr19-43921566-29
Merged-chr10-76835846-46	chr10	76835560	76836112	+	0.000	0.000	Merged-chr10-76835846-46
Merged-chr11-115589146-15	chr11	115588964	115589391	+	0.000	0.000	Merged-chr11-115589146-15
Merged-chr16-94237010-44	chr16	94236713	94237188	+	0.000	0.000	Merged-chr16-94237010-44
Merged-chr7-35118342-5	chr7	35118115	35118595	+	0.000	0.000	Merged-chr7-35118342-5
Merged-chr19-46479444-1	chr19	46479346	46479544	+	0.000	0.000	Merged-chr19-46479444-1
Merged-chr19-34302814-1	chr19	34302716	34302914	+	0.000	0.000	Merged-chr19-34302814-1
Merged-chr16-76283420-1	chr16	76283322	76283520	+	0.000	0.000	Merged-chr16-76283420-1
Merged-chr6-99486374-21	chr6	99486160	99486592	+	0.000	0.000	Merged-chr6-99486374-21
Merged-chr4-6896159-16	chr4	6895971	6896344	+	0.000	0.000	Merged-chr4-6896159-16
Merged-chr15-25591085-6	chr15	25590960	25591225	+	0.000	0.000	Merged-chr15-25591085-6
Merged-chr2-117352784-31	chr2	117352575	117353224	+	0.000	0.000	Merged-chr2-117352784-31
Merged-chr10-20005632-50	chr10	20005353	20005895	+	0.000	0.000	Merged-chr10-20005632-50
Merged-chr12-80273315-49	chr12	80273126	80273597	+	0.000	0.000	Merged-chr12-80273315-49
Merged-chr3-138858987-11	chr3	138858707	138859219	+	0.000	0.000	Merged-chr3-138858987-11
Merged-chr8-81766244-47	chr8	81765845	81766514	+	0.000	0.000	Merged-chr8-81766244-47
Merged-chr13-109213117-28	chr13	109212689	109213497	+	0.000	0.000	Merged-chr13-109213117-28
Merged-chr6-121239911-4	chr6	121239790	121240036	+	0.000	0.000	Merged-chr6-121239911-4
Merged-chr5-107403453-62	chr5	107403034	107403880	+	0.000	0.000	Merged-chr5-107403453-62
Merged-chr5-134507549-21	chr5	134507348	134507768	+	0.000	0.000	Merged-chr5-134507549-21
Merged-chr2-120478897-19	chr2	120478699	120479174	+	0.000	0.000	Merged-chr2-120478897-19
Merged-chr19-18747046-98	chr19	18746370	18747876	+	0.000	0.000	Merged-chr19-18747046-98
Merged-chr7-110797664-1	chr7	110797566	110797764	+	0.000	0.000	Merged-chr7-110797664-1
Merged-chr12-77070291-10	chr12	77070023	77070583	+	0.000	0.000	Merged-chr12-77070291-10
Merged-chr5-75812374-1	chr5	75812276	75812474	+	0.000	0.000	Merged-chr5-75812374-1
Merged-chr12-82187311-20	chr12	82187148	82187594	+	0.000	0.000	Merged-chr12-82187311-20
Merged-chrX-11839890-20	chrX	11839610	11840054	+	0.000	0.000	Merged-chrX-11839890-20
Merged-chr8-40992862-12	chr8	40992693	40993037	+	0.000	0.000	Merged-chr8-40992862-12
Merged-chrX-12150581-9	chrX	12150388	12150749	+	0.000	0.000	Merged-chrX-12150581-9
Merged-chr15-86028178-32	chr15	86027872	86028517	+	0.000	0.000	Merged-chr15-86028178-32
Merged-chr5-144295152-24	chr5	144294813	144295397	+	0.000	0.000	Merged-chr5-144295152-24
Merged-chr9-121298802-91	chr9	121298145	121299668	+	0.000	0.000	Merged-chr9-121298802-91
Merged-chr16-24164966-5	chr16	24164828	24165129	+	0.000	0.000	Merged-chr16-24164966-5
