#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_II--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr6-8632721-45	chr6	8632102	8633047	+	0.000	0.000	Merged-chr6-8632721-45
Merged-chr8-124265993-45	chr8	124265820	124266210	+	0.000	0.000	Merged-chr8-124265993-45
Merged-chr12-24706987-8	chr12	24706796	24707240	+	0.000	0.000	Merged-chr12-24706987-8
Merged-chr17-48427871-80	chr17	48426820	48428431	+	0.000	0.000	Merged-chr17-48427871-80
Merged-chr10-118103353-49	chr10	118103160	118103569	+	0.000	0.000	Merged-chr10-118103353-49
Merged-chr13-95716409-2	chr13	95716303	95716517	+	0.000	0.000	Merged-chr13-95716409-2
Merged-chr7-19927215-42	chr7	19927026	19927513	+	0.000	0.000	Merged-chr7-19927215-42
Merged-chr1-161794797-65	chr1	161794511	161795046	+	0.000	0.000	Merged-chr1-161794797-65
Merged-chr5-135134293-53	chr5	135133937	135134532	+	0.000	0.000	Merged-chr5-135134293-53
Merged-chr2-158717764-33	chr2	158717509	158718075	+	0.000	0.000	Merged-chr2-158717764-33
Merged-chr9-114026652-59	chr9	114026362	114026887	+	0.000	0.000	Merged-chr9-114026652-59
Merged-chr15-80318050-7	chr15	80317935	80318181	+	0.000	0.000	Merged-chr15-80318050-7
Merged-chr19-40684349-18	chr19	40684067	40684606	+	0.000	0.000	Merged-chr19-40684349-18
Merged-chr10-89442853-1	chr10	89442755	89442953	+	0.000	0.000	Merged-chr10-89442853-1
Merged-chr17-86732314-48	chr17	86732109	86732520	+	0.000	0.000	Merged-chr17-86732314-48
Merged-chr17-47511428-58	chr17	47511109	47511637	+	0.000	0.000	Merged-chr17-47511428-58
Merged-chr10-7474458-4	chr10	7474272	7474657	+	0.000	0.000	Merged-chr10-7474458-4
Merged-chr12-76533771-61	chr12	76533436	76534133	+	0.000	0.000	Merged-chr12-76533771-61
Merged-chr7-90355618-52	chr7	90355397	90355842	+	0.000	0.000	Merged-chr7-90355618-52
Merged-chr11-121712816-9	chr11	121712632	121713017	+	0.000	0.000	Merged-chr11-121712816-9
Merged-chr6-130237898-58	chr6	130237390	130238218	+	0.000	0.000	Merged-chr6-130237898-58
Merged-chr11-87404473-69	chr11	87404232	87404694	+	0.000	0.000	Merged-chr11-87404473-69
Merged-chr13-107872273-1	chr13	107872175	107872373	+	0.000	0.000	Merged-chr13-107872273-1
Merged-chr6-8642591-4	chr6	8642442	8642716	+	0.000	0.000	Merged-chr6-8642591-4
Merged-chr14-78619032-26	chr14	78618865	78619278	+	0.000	0.000	Merged-chr14-78619032-26
Merged-chr15-55838772-33	chr15	55838459	55839056	+	0.000	0.000	Merged-chr15-55838772-33
Merged-chr1-133039631-33	chr1	133039315	133039834	+	0.000	0.000	Merged-chr1-133039631-33
Merged-chr6-115972922-11	chr6	115972687	115973240	+	0.000	0.000	Merged-chr6-115972922-11
Merged-chr18-56451973-44	chr18	56451677	56452181	+	0.000	0.000	Merged-chr18-56451973-44
Merged-chr5-21030379-15	chr5	21030228	21030523	+	0.000	0.000	Merged-chr5-21030379-15
Merged-chr1-151543578-10	chr1	151543353	151543751	+	0.000	0.000	Merged-chr1-151543578-10
Merged-chr18-56463510-22	chr18	56463309	56463747	+	0.000	0.000	Merged-chr18-56463510-22
Merged-chr15-74975391-7	chr15	74975230	74975551	+	0.000	0.000	Merged-chr15-74975391-7
Merged-chr7-67407196-3	chr7	67407070	67407316	+	0.000	0.000	Merged-chr7-67407196-3
Merged-chr7-38085350-130	chr7	38084930	38085575	+	0.000	0.000	Merged-chr7-38085350-130
Merged-chr18-70633740-34	chr18	70633353	70633943	+	0.000	0.000	Merged-chr18-70633740-34
Merged-chr6-42349281-1	chr6	42349183	42349381	+	0.000	0.000	Merged-chr6-42349281-1
Merged-chr17-44456765-2	chr17	44456572	44456960	+	0.000	0.000	Merged-chr17-44456765-2
Merged-chr13-115168418-11	chr13	115168266	115168609	+	0.000	0.000	Merged-chr13-115168418-11
Merged-chr8-124318639-10	chr8	124318500	124318931	+	0.000	0.000	Merged-chr8-124318639-10
Merged-chr2-5014812-2	chr2	5014706	5014920	+	0.000	0.000	Merged-chr2-5014812-2
Merged-chr4-140902578-11	chr4	140902410	140902768	+	0.000	0.000	Merged-chr4-140902578-11
Merged-chr8-124271473-81	chr8	124270975	124271910	+	0.000	0.000	Merged-chr8-124271473-81
Merged-chr13-107918273-35	chr13	107918098	107918462	+	0.000	0.000	Merged-chr13-107918273-35
Merged-chr15-75116670-38	chr15	75116481	75116894	+	0.000	0.000	Merged-chr15-75116670-38
Merged-chr11-76399136-77	chr11	76398678	76399502	+	0.000	0.000	Merged-chr11-76399136-77
Merged-chr10-18084037-10	chr10	18083823	18084236	+	0.000	0.000	Merged-chr10-18084037-10
Merged-chr1-60899106-105	chr1	60898614	60899665	+	0.000	0.000	Merged-chr1-60899106-105
Merged-chr7-38071224-22	chr7	38070938	38071484	+	0.000	0.000	Merged-chr7-38071224-22
Merged-chr18-66453430-39	chr18	66453062	66453683	+	0.000	0.000	Merged-chr18-66453430-39
Merged-chr13-95697036-46	chr13	95696770	95697563	+	0.000	0.000	Merged-chr13-95697036-46
Merged-chr7-63939782-2	chr7	63939662	63939905	+	0.000	0.000	Merged-chr7-63939782-2
Merged-chr19-41382837-19	chr19	41382682	41383011	+	0.000	0.000	Merged-chr19-41382837-19
Merged-chr5-107725777-135	chr5	107725419	107726330	+	0.000	0.000	Merged-chr5-107725777-135
Merged-chr12-32292439-88	chr12	32292071	32292702	+	0.000	0.000	Merged-chr12-32292439-88
Merged-chr3-59205065-6	chr3	59204680	59205372	+	0.000	0.000	Merged-chr3-59205065-6
Merged-chr7-67308311-16	chr7	67308162	67308458	+	0.000	0.000	Merged-chr7-67308311-16
Merged-chr2-35681101-1	chr2	35681003	35681201	+	0.000	0.000	Merged-chr2-35681101-1
Merged-chr7-127278637-41	chr7	127278320	127278981	+	0.000	0.000	Merged-chr7-127278637-41
Merged-chr7-45759440-1	chr7	45759342	45759540	+	0.000	0.000	Merged-chr7-45759440-1
Merged-chr9-20952794-68	chr9	20952558	20953062	+	0.000	0.000	Merged-chr9-20952794-68
Merged-chr6-115973397-1	chr6	115973299	115973497	+	0.000	0.000	Merged-chr6-115973397-1
Merged-chr4-134654571-20	chr4	134654383	134654799	+	0.000	0.000	Merged-chr4-134654571-20
Merged-chr9-21196368-25	chr9	21196069	21196590	+	0.000	0.000	Merged-chr9-21196368-25
Merged-chr7-132576269-107	chr7	132576084	132576573	+	0.000	0.000	Merged-chr7-132576269-107
Merged-chr5-140608276-19	chr5	140608033	140608653	+	0.000	0.000	Merged-chr5-140608276-19
Merged-chr10-18055734-80	chr10	18055354	18056281	+	0.000	0.000	Merged-chr10-18055734-80
Merged-chr1-170972744-20	chr1	170972476	170973048	+	0.000	0.000	Merged-chr1-170972744-20
Merged-chr12-100901756-1	chr12	100901658	100901856	+	0.000	0.000	Merged-chr12-100901756-1
Merged-chr6-128852954-26	chr6	128852691	128853305	+	0.000	0.000	Merged-chr6-128852954-26
Merged-chr1-151571914-118	chr1	151571378	151572270	+	0.000	0.000	Merged-chr1-151571914-118
Merged-chr8-33647058-21	chr8	33646884	33647316	+	0.000	0.000	Merged-chr8-33647058-21
Merged-chr7-48919531-17	chr7	48919362	48919743	+	0.000	0.000	Merged-chr7-48919531-17
Merged-chr11-120489529-9	chr11	120489368	120489702	+	0.000	0.000	Merged-chr11-120489529-9
Merged-chr3-87266700-20	chr3	87266483	87266982	+	0.000	0.000	Merged-chr3-87266700-20
Merged-chr17-32424197-48	chr17	32423800	32424456	+	0.000	0.000	Merged-chr17-32424197-48
Merged-chr15-80619928-23	chr15	80619710	80620145	+	0.000	0.000	Merged-chr15-80619928-23
Merged-chr10-117959672-9	chr10	117959482	117959830	+	0.000	0.000	Merged-chr10-117959672-9
Merged-chr1-97659702-28	chr1	97659444	97660007	+	0.000	0.000	Merged-chr1-97659702-28
Merged-chr1-60874665-5	chr1	60874444	60874900	+	0.000	0.000	Merged-chr1-60874665-5
Merged-chr12-69423074-41	chr12	69422895	69423288	+	0.000	0.000	Merged-chr12-69423074-41
Merged-chr19-41343000-4	chr19	41342760	41343277	+	0.000	0.000	Merged-chr19-41343000-4
Merged-chr1-60530690-31	chr1	60530199	60531059	+	0.000	0.000	Merged-chr1-60530690-31
Merged-chr1-120245236-2	chr1	120245099	120245375	+	0.000	0.000	Merged-chr1-120245236-2
Merged-chr14-56293381-8	chr14	56293229	56293521	+	0.000	0.000	Merged-chr14-56293381-8
Merged-chr1-133689545-1	chr1	133689447	133689645	+	0.000	0.000	Merged-chr1-133689545-1
Merged-chr18-37814980-94	chr18	37814370	37815490	+	0.000	0.000	Merged-chr18-37814980-94
Merged-chr14-78710863-14	chr14	78710612	78711043	+	0.000	0.000	Merged-chr14-78710863-14
Merged-chr9-22388710-1	chr9	22388612	22388810	+	0.000	0.000	Merged-chr9-22388710-1
Merged-chr1-153197547-1	chr1	153197449	153197647	+	0.000	0.000	Merged-chr1-153197547-1
Merged-chr13-115134930-1	chr13	115134832	115135030	+	0.000	0.000	Merged-chr13-115134930-1
Merged-chr8-35428921-45	chr8	35428733	35429096	+	0.000	0.000	Merged-chr8-35428921-45
Merged-chr12-73670833-29	chr12	73670519	73671092	+	0.000	0.000	Merged-chr12-73670833-29
Merged-chr6-8639276-78	chr6	8638743	8639971	+	0.000	0.000	Merged-chr6-8639276-78
Merged-chr4-11898009-1	chr4	11897911	11898109	+	0.000	0.000	Merged-chr4-11898009-1
Merged-chr5-134582735-45	chr5	134582507	134582984	+	0.000	0.000	Merged-chr5-134582735-45
Merged-chr2-45103270-35	chr2	45103044	45103477	+	0.000	0.000	Merged-chr2-45103270-35
Merged-chr17-26370842-31	chr17	26370632	26371201	+	0.000	0.000	Merged-chr17-26370842-31
Merged-chr14-123001594-21	chr14	123001388	123001778	+	0.000	0.000	Merged-chr14-123001594-21
Merged-chr15-97831393-88	chr15	97831042	97831829	+	0.000	0.000	Merged-chr15-97831393-88
Merged-chr17-44256797-30	chr17	44256571	44256985	+	0.000	0.000	Merged-chr17-44256797-30
Merged-chr4-133599931-47	chr4	133599598	133600411	+	0.000	0.000	Merged-chr4-133599931-47
Merged-chr10-77540801-10	chr10	77540661	77540954	+	0.000	0.000	Merged-chr10-77540801-10
Merged-chr7-141006658-12	chr7	141006461	141006827	+	0.000	0.000	Merged-chr7-141006658-12
Merged-chr8-120737013-1	chr8	120736915	120737113	+	0.000	0.000	Merged-chr8-120737013-1
Merged-chr3-59206190-21	chr3	59206029	59206380	+	0.000	0.000	Merged-chr3-59206190-21
Merged-chr5-110840510-1	chr5	110840412	110840610	+	0.000	0.000	Merged-chr5-110840510-1
Merged-chr2-167675209-1	chr2	167675111	167675309	+	0.000	0.000	Merged-chr2-167675209-1
Merged-chr18-70643793-15	chr18	70643506	70644141	+	0.000	0.000	Merged-chr18-70643793-15
Merged-chr11-98019407-17	chr11	98019134	98019597	+	0.000	0.000	Merged-chr11-98019407-17
Merged-chr1-43461873-1	chr1	43461775	43461973	+	0.000	0.000	Merged-chr1-43461873-1
Merged-chr19-41328970-48	chr19	41328768	41329159	+	0.000	0.000	Merged-chr19-41328970-48
Merged-chr1-144249031-60	chr1	144248362	144249373	+	0.000	0.000	Merged-chr1-144249031-60
Merged-chr7-63974448-57	chr7	63973923	63974804	+	0.000	0.000	Merged-chr7-63974448-57
Merged-chr7-66304210-5	chr7	66303975	66304427	+	0.000	0.000	Merged-chr7-66304210-5
Merged-chr19-37434877-56	chr19	37434386	37435307	+	0.000	0.000	Merged-chr19-37434877-56
Merged-chrX-77808891-20	chrX	77808727	77809078	+	0.000	0.000	Merged-chrX-77808891-20
Merged-chr2-127881232-9	chr2	127881058	127881392	+	0.000	0.000	Merged-chr2-127881232-9
Merged-chr17-35465783-7	chr17	35465598	35465957	+	0.000	0.000	Merged-chr17-35465783-7
Merged-chr1-60941237-49	chr1	60941004	60941619	+	0.000	0.000	Merged-chr1-60941237-49
Merged-chr11-83662452-14	chr11	83662244	83662804	+	0.000	0.000	Merged-chr11-83662452-14
Merged-chr5-8675688-64	chr5	8675295	8676014	+	0.000	0.000	Merged-chr5-8675688-64
Merged-chr16-18248876-76	chr16	18248527	18249163	+	0.000	0.000	Merged-chr16-18248876-76
Merged-chr6-97300820-20	chr6	97300609	97301026	+	0.000	0.000	Merged-chr6-97300820-20
Merged-chr17-44432942-14	chr17	44432741	44433162	+	0.000	0.000	Merged-chr17-44432942-14
Merged-chr1-60875356-55	chr1	60874908	60875702	+	0.000	0.000	Merged-chr1-60875356-55
Merged-chr10-118407091-36	chr10	118406844	118407259	+	0.000	0.000	Merged-chr10-118407091-36
Merged-chr7-38237245-30	chr7	38236731	38237545	+	0.000	0.000	Merged-chr7-38237245-30
Merged-chr1-153129578-2	chr1	153129475	153129683	+	0.000	0.000	Merged-chr1-153129578-2
Merged-chr13-13572310-40	chr13	13572018	13572514	+	0.000	0.000	Merged-chr13-13572310-40
Merged-chr5-137692077-23	chr5	137691865	137692237	+	0.000	0.000	Merged-chr5-137692077-23
Merged-chr1-135124933-9	chr1	135124719	135125096	+	0.000	0.000	Merged-chr1-135124933-9
Merged-chr5-120685893-52	chr5	120685685	120686084	+	0.000	0.000	Merged-chr5-120685893-52
Merged-chr1-161792020-2	chr1	161791920	161792123	+	0.000	0.000	Merged-chr1-161792020-2
Merged-chr1-60916726-62	chr1	60916369	60917112	+	0.000	0.000	Merged-chr1-60916726-62
Merged-chr9-83437873-26	chr9	83437715	83438029	+	0.000	0.000	Merged-chr9-83437873-26
Merged-chr6-142389290-7	chr6	142389094	142389498	+	0.000	0.000	Merged-chr6-142389290-7
Merged-chr7-75834783-2	chr7	75834654	75834915	+	0.000	0.000	Merged-chr7-75834783-2
Merged-chr7-112271824-1	chr7	112271726	112271924	+	0.000	0.000	Merged-chr7-112271824-1
Merged-chr5-106964545-83	chr5	106964312	106964775	+	0.000	0.000	Merged-chr5-106964545-83
Merged-chr1-144307656-160	chr1	144306791	144308654	+	0.000	0.000	Merged-chr1-144307656-160
Merged-chr5-120677799-27	chr5	120677522	120678101	+	0.000	0.000	Merged-chr5-120677799-27
Merged-chr7-4811616-1	chr7	4811518	4811716	+	0.000	0.000	Merged-chr7-4811616-1
Merged-chr15-99153648-13	chr15	99153466	99153814	+	0.000	0.000	Merged-chr15-99153648-13
Merged-chr2-45172921-51	chr2	45172613	45173142	+	0.000	0.000	Merged-chr2-45172921-51
Merged-chr4-115000079-60	chr4	114999860	115000330	+	0.000	0.000	Merged-chr4-115000079-60
Merged-chr10-117910212-105	chr10	117909856	117910744	+	0.000	0.000	Merged-chr10-117910212-105
Merged-chr18-70571488-11	chr18	70571160	70571745	+	0.000	0.000	Merged-chr18-70571488-11
Merged-chr9-123732762-3	chr9	123732604	123732925	+	0.000	0.000	Merged-chr9-123732762-3
Merged-chr3-19332723-17	chr3	19332355	19332963	+	0.000	0.000	Merged-chr3-19332723-17
Merged-chr5-21032864-1	chr5	21032766	21032964	+	0.000	0.000	Merged-chr5-21032864-1
Merged-chr1-40524250-15	chr1	40524085	40524402	+	0.000	0.000	Merged-chr1-40524250-15
Merged-chr12-69420936-1	chr12	69420838	69421036	+	0.000	0.000	Merged-chr12-69420936-1
Merged-chr1-97584363-14	chr1	97584163	97584537	+	0.000	0.000	Merged-chr1-97584363-14
Merged-chr1-157343776-1	chr1	157343678	157343876	+	0.000	0.000	Merged-chr1-157343776-1
Merged-chr6-115993878-15	chr6	115993606	115994148	+	0.000	0.000	Merged-chr6-115993878-15
Merged-chr15-66561010-60	chr15	66560790	66561277	+	0.000	0.000	Merged-chr15-66561010-60
Merged-chr1-144301040-48	chr1	144300700	144301403	+	0.000	0.000	Merged-chr1-144301040-48
Merged-chr13-23738923-3	chr13	23738733	23739089	+	0.000	0.000	Merged-chr13-23738923-3
Merged-chr11-62822095-14	chr11	62821931	62822343	+	0.000	0.000	Merged-chr11-62822095-14
Merged-chr13-13557258-36	chr13	13556978	13557455	+	0.000	0.000	Merged-chr13-13557258-36
Merged-chr9-79919473-56	chr9	79919268	79919702	+	0.000	0.000	Merged-chr9-79919473-56
Merged-chr19-53310769-25	chr19	53310391	53311229	+	0.000	0.000	Merged-chr19-53310769-25
Merged-chr9-94440775-1	chr9	94440677	94440875	+	0.000	0.000	Merged-chr9-94440775-1
Merged-chr9-114775668-22	chr9	114775386	114775869	+	0.000	0.000	Merged-chr9-114775668-22
Merged-chr13-93771362-1	chr13	93771264	93771462	+	0.000	0.000	Merged-chr13-93771362-1
Merged-chr15-80571771-3	chr15	80571559	80571932	+	0.000	0.000	Merged-chr15-80571771-3
Merged-chr7-110270578-16	chr7	110270407	110270793	+	0.000	0.000	Merged-chr7-110270578-16
Merged-chr4-59199602-33	chr4	59199386	59199783	+	0.000	0.000	Merged-chr4-59199602-33
Merged-chr15-93275409-98	chr15	93275182	93275714	+	0.000	0.000	Merged-chr15-93275409-98
Merged-chr10-75565754-65	chr10	75565408	75566270	+	0.000	0.000	Merged-chr10-75565754-65
Merged-chr14-70159695-65	chr14	70159508	70159939	+	0.000	0.000	Merged-chr14-70159695-65
Merged-chr9-124115010-18	chr9	124114810	124115206	+	0.000	0.000	Merged-chr9-124115010-18
Merged-chr10-117864419-6	chr10	117864301	117864533	+	0.000	0.000	Merged-chr10-117864419-6
Merged-chr1-16228179-38	chr1	16227864	16228388	+	0.000	0.000	Merged-chr1-16228179-38
Merged-chr1-135131270-22	chr1	135131024	135131578	+	0.000	0.000	Merged-chr1-135131270-22
Merged-chr11-114675736-70	chr11	114675303	114676182	+	0.000	0.000	Merged-chr11-114675736-70
Merged-chr18-89203104-1	chr18	89203006	89203204	+	0.000	0.000	Merged-chr18-89203104-1
Merged-chr4-46617709-8	chr4	46617571	46617876	+	0.000	0.000	Merged-chr4-46617709-8
Merged-chr1-172206353-91	chr1	172205714	172206887	+	0.000	0.000	Merged-chr1-172206353-91
Merged-chr13-35798104-40	chr13	35797827	35798399	+	0.000	0.000	Merged-chr13-35798104-40
Merged-chr1-60565512-22	chr1	60565329	60565658	+	0.000	0.000	Merged-chr1-60565512-22
Merged-chr11-83641446-5	chr11	83641314	83641592	+	0.000	0.000	Merged-chr11-83641446-5
Merged-chr13-23684236-98	chr13	23683897	23684628	+	0.000	0.000	Merged-chr13-23684236-98
Merged-chr9-48795268-19	chr9	48794921	48795659	+	0.000	0.000	Merged-chr9-48795268-19
Merged-chr11-69041736-2	chr11	69041637	69041837	+	0.000	0.000	Merged-chr11-69041736-2
Merged-chr13-4187948-1	chr13	4187850	4188048	+	0.000	0.000	Merged-chr13-4187948-1
Merged-chr5-122821260-71	chr5	122821056	122821462	+	0.000	0.000	Merged-chr5-122821260-71
Merged-chr10-117985120-21	chr10	117984854	117985329	+	0.000	0.000	Merged-chr10-117985120-21
Merged-chr14-56262328-32	chr14	56262104	56262583	+	0.000	0.000	Merged-chr14-56262328-32
Merged-chr18-56441033-15	chr18	56440812	56441252	+	0.000	0.000	Merged-chr18-56441033-15
Merged-chr3-79535854-18	chr3	79535662	79536057	+	0.000	0.000	Merged-chr3-79535854-18
Merged-chr16-44811713-22	chr16	44811405	44812090	+	0.000	0.000	Merged-chr16-44811713-22
Merged-chr15-97837039-84	chr15	97836368	97837330	+	0.000	0.000	Merged-chr15-97837039-84
Merged-chr10-110931193-1	chr10	110931095	110931293	+	0.000	0.000	Merged-chr10-110931193-1
Merged-chr1-133690070-61	chr1	133689830	133690315	+	0.000	0.000	Merged-chr1-133690070-61
Merged-chr13-113601101-100	chr13	113600738	113601378	+	0.000	0.000	Merged-chr13-113601101-100
Merged-chr1-85988538-3	chr1	85988398	85988690	+	0.000	0.000	Merged-chr1-85988538-3
Merged-chr1-153035726-22	chr1	153035470	153035972	+	0.000	0.000	Merged-chr1-153035726-22
Merged-chr5-140622986-3	chr5	140622821	140623137	+	0.000	0.000	Merged-chr5-140622986-3
Merged-chr12-69228126-55	chr12	69227913	69228284	+	0.000	0.000	Merged-chr12-69228126-55
Merged-chr3-59222153-1	chr3	59222055	59222253	+	0.000	0.000	Merged-chr3-59222153-1
Merged-chr1-97647073-3	chr1	97646961	97647198	+	0.000	0.000	Merged-chr1-97647073-3
Merged-chr8-124256754-6	chr8	124256529	124257065	+	0.000	0.000	Merged-chr8-124256754-6
Merged-chrX-167206681-1	chrX	167206583	167206781	+	0.000	0.000	Merged-chrX-167206681-1
Merged-chr5-66088539-7	chr5	66088341	66088734	+	0.000	0.000	Merged-chr5-66088539-7
Merged-chr7-80091619-59	chr7	80091380	80091870	+	0.000	0.000	Merged-chr7-80091619-59
Merged-chr1-16225373-1	chr1	16225275	16225473	+	0.000	0.000	Merged-chr1-16225373-1
Merged-chr13-21754069-74	chr13	21753804	21754322	+	0.000	0.000	Merged-chr13-21754069-74
Merged-chr1-144264301-24	chr1	144264090	144264812	+	0.000	0.000	Merged-chr1-144264301-24
Merged-chr9-80252331-18	chr9	80252118	80252526	+	0.000	0.000	Merged-chr9-80252331-18
Merged-chr12-73595377-5	chr12	73595194	73595567	+	0.000	0.000	Merged-chr12-73595377-5
Merged-chr10-110733582-30	chr10	110733362	110733807	+	0.000	0.000	Merged-chr10-110733582-30
Merged-chr7-100120833-1	chr7	100120735	100120933	+	0.000	0.000	Merged-chr7-100120833-1
Merged-chr6-54926058-40	chr6	54925781	54926307	+	0.000	0.000	Merged-chr6-54926058-40
Merged-chr2-5012765-52	chr2	5012522	5013063	+	0.000	0.000	Merged-chr2-5012765-52
Merged-chr15-81729902-65	chr15	81729641	81730224	+	0.000	0.000	Merged-chr15-81729902-65
Merged-chr6-116022269-11	chr6	116022124	116022412	+	0.000	0.000	Merged-chr6-116022269-11
Merged-chr18-89340691-47	chr18	89340437	89340966	+	0.000	0.000	Merged-chr18-89340691-47
Merged-chr18-56447278-50	chr18	56447062	56447646	+	0.000	0.000	Merged-chr18-56447278-50
Merged-chr11-83560682-7	chr11	83560473	83560821	+	0.000	0.000	Merged-chr11-83560682-7
Merged-chr8-120725627-58	chr8	120725248	120725913	+	0.000	0.000	Merged-chr8-120725627-58
Merged-chr5-140610811-7	chr5	140610632	140610973	+	0.000	0.000	Merged-chr5-140610811-7
Merged-chr11-75245890-27	chr11	75245661	75246140	+	0.000	0.000	Merged-chr11-75245890-27
Merged-chr19-40662053-10	chr19	40661874	40662222	+	0.000	0.000	Merged-chr19-40662053-10
Merged-chr7-80417217-49	chr7	80416949	80417435	+	0.000	0.000	Merged-chr7-80417217-49
Merged-chr8-124284137-1	chr8	124284039	124284237	+	0.000	0.000	Merged-chr8-124284137-1
Merged-chr11-21220663-98	chr11	21219625	21221746	+	0.000	0.000	Merged-chr11-21220663-98
Merged-chr7-75788525-69	chr7	75788198	75788888	+	0.000	0.000	Merged-chr7-75788525-69
Merged-chr7-110230215-12	chr7	110230049	110230364	+	0.000	0.000	Merged-chr7-110230215-12
Merged-chr10-110742149-12	chr10	110741962	110742372	+	0.000	0.000	Merged-chr10-110742149-12
Merged-chr5-107612497-14	chr5	107612355	107612696	+	0.000	0.000	Merged-chr5-107612497-14
Merged-chr10-54026892-40	chr10	54026692	54027162	+	0.000	0.000	Merged-chr10-54026892-40
Merged-chr14-78692214-30	chr14	78692038	78692469	+	0.000	0.000	Merged-chr14-78692214-30
Merged-chr5-112264264-10	chr5	112264124	112264423	+	0.000	0.000	Merged-chr5-112264264-10
Merged-chr17-33394557-61	chr17	33394306	33394792	+	0.000	0.000	Merged-chr17-33394557-61
Merged-chr2-127922822-4	chr2	127922710	127922937	+	0.000	0.000	Merged-chr2-127922822-4
Merged-chr15-97837692-8	chr15	97837394	97837859	+	0.000	0.000	Merged-chr15-97837692-8
Merged-chr8-122432345-1	chr8	122432247	122432445	+	0.000	0.000	Merged-chr8-122432345-1
Merged-chr9-21172499-22	chr9	21172289	21172691	+	0.000	0.000	Merged-chr9-21172499-22
Merged-chr1-43536962-38	chr1	43536312	43537338	+	0.000	0.000	Merged-chr1-43536962-38
