#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Th1.dn.bed
Merged-chr1-61084899-26	chr1	61084709	61085081	+	0.000	0.000	Merged-chr1-61084899-26
Merged-chr2-117312690-43	chr2	117312390	117312981	+	0.000	0.000	Merged-chr2-117312690-43
Merged-chr11-94386453-49	chr11	94386153	94386803	+	0.000	0.000	Merged-chr11-94386453-49
Merged-chr1-60240726-17	chr1	60240538	60240911	+	0.000	0.000	Merged-chr1-60240726-17
Merged-chr3-87376637-53	chr3	87376114	87377152	+	0.000	0.000	Merged-chr3-87376637-53
Merged-chr5-144308281-9	chr5	144308099	144308541	+	0.000	0.000	Merged-chr5-144308281-9
Merged-chr15-83602865-55	chr15	83602669	83603070	+	0.000	0.000	Merged-chr15-83602865-55
Merged-chr10-63382350-13	chr10	63382174	63382539	+	0.000	0.000	Merged-chr10-63382350-13
Merged-chr6-59426111-89	chr6	59425866	59426551	+	0.000	0.000	Merged-chr6-59426111-89
Merged-chr7-132350518-1	chr7	132350420	132350618	+	0.000	0.000	Merged-chr7-132350518-1
Merged-chr4-6843676-1	chr4	6843578	6843776	+	0.000	0.000	Merged-chr4-6843676-1
Merged-chr1-61039499-28	chr1	61039122	61039761	+	0.000	0.000	Merged-chr1-61039499-28
Merged-chr2-71873346-69	chr2	71872965	71873726	+	0.000	0.000	Merged-chr2-71873346-69
Merged-chr17-56325890-57	chr17	56325664	56326067	+	0.000	0.000	Merged-chr17-56325890-57
Merged-chr2-91947953-20	chr2	91947662	91948236	+	0.000	0.000	Merged-chr2-91947953-20
Merged-chr12-103338377-34	chr12	103338151	103338563	+	0.000	0.000	Merged-chr12-103338377-34
Merged-chr2-144636109-46	chr2	144635918	144636393	+	0.000	0.000	Merged-chr2-144636109-46
Merged-chr6-128760193-2	chr6	128760057	128760332	+	0.000	0.000	Merged-chr6-128760193-2
Merged-chr16-92058456-104	chr16	92057978	92058843	+	0.000	0.000	Merged-chr16-92058456-104
Merged-chr19-60755904-7	chr19	60755732	60756075	+	0.000	0.000	Merged-chr19-60755904-7
Merged-chr17-32340357-1	chr17	32340259	32340457	+	0.000	0.000	Merged-chr17-32340357-1
Merged-chr10-95894302-1	chr10	95894204	95894402	+	0.000	0.000	Merged-chr10-95894302-1
Merged-chr6-37464263-62	chr6	37463984	37464497	+	0.000	0.000	Merged-chr6-37464263-62
Merged-chr4-33983877-2	chr4	33983741	33984015	+	0.000	0.000	Merged-chr4-33983877-2
Merged-chr1-92180417-91	chr1	92179956	92180791	+	0.000	0.000	Merged-chr1-92180417-91
Merged-chr2-25111409-51	chr2	25111218	25111613	+	0.000	0.000	Merged-chr2-25111409-51
Merged-chr10-78009584-75	chr10	78009386	78009854	+	0.000	0.000	Merged-chr10-78009584-75
Merged-chr11-113061164-13	chr11	113060956	113061401	+	0.000	0.000	Merged-chr11-113061164-13
Merged-chr18-55419223-25	chr18	55418891	55419793	+	0.000	0.000	Merged-chr18-55419223-25
Merged-chr9-104331487-22	chr9	104331273	104331718	+	0.000	0.000	Merged-chr9-104331487-22
Merged-chr2-174675833-26	chr2	174675600	174676059	+	0.000	0.000	Merged-chr2-174675833-26
Merged-chr3-101939314-18	chr3	101939096	101939484	+	0.000	0.000	Merged-chr3-101939314-18
Merged-chrX-12156194-3	chrX	12156081	12156314	+	0.000	0.000	Merged-chrX-12156194-3
Merged-chr12-103343699-32	chr12	103343464	103343927	+	0.000	0.000	Merged-chr12-103343699-32
Merged-chr2-163164784-61	chr2	163164520	163165146	+	0.000	0.000	Merged-chr2-163164784-61
Merged-chr10-13035332-21	chr10	13035143	13035522	+	0.000	0.000	Merged-chr10-13035332-21
Merged-chr11-20477652-51	chr11	20477480	20477864	+	0.000	0.000	Merged-chr11-20477652-51
Merged-chr10-84576906-160	chr10	84576685	84577119	+	0.000	0.000	Merged-chr10-84576906-160
Merged-chr15-35155762-73	chr15	35155361	35156205	+	0.000	0.000	Merged-chr15-35155762-73
Merged-chr13-44588046-24	chr13	44587863	44588255	+	0.000	0.000	Merged-chr13-44588046-24
Merged-chr11-75429220-23	chr11	75429035	75429422	+	0.000	0.000	Merged-chr11-75429220-23
Merged-chr15-6523022-55	chr15	6522809	6523432	+	0.000	0.000	Merged-chr15-6523022-55
Merged-chr18-55695297-9	chr18	55695117	55695631	+	0.000	0.000	Merged-chr18-55695297-9
Merged-chr2-76216343-3	chr2	76216179	76216554	+	0.000	0.000	Merged-chr2-76216343-3
Merged-chr2-59243941-2	chr2	59243832	59244052	+	0.000	0.000	Merged-chr2-59243941-2
Merged-chr6-146391315-9	chr6	146391140	146391509	+	0.000	0.000	Merged-chr6-146391315-9
Merged-chr18-55692856-31	chr18	55692342	55693260	+	0.000	0.000	Merged-chr18-55692856-31
Merged-chr5-103412550-11	chr5	103412363	103412788	+	0.000	0.000	Merged-chr5-103412550-11
Merged-chr17-74770287-1	chr17	74770189	74770387	+	0.000	0.000	Merged-chr17-74770287-1
Merged-chr16-44965339-61	chr16	44964831	44965825	+	0.000	0.000	Merged-chr16-44965339-61
Merged-chr3-106485169-6	chr3	106484917	106485423	+	0.000	0.000	Merged-chr3-106485169-6
Merged-chr1-35817503-8	chr1	35817348	35817635	+	0.000	0.000	Merged-chr1-35817503-8
Merged-chr13-41605908-93	chr13	41605388	41606153	+	0.000	0.000	Merged-chr13-41605908-93
Merged-chr8-119605101-59	chr8	119604819	119605400	+	0.000	0.000	Merged-chr8-119605101-59
Merged-chr15-27725053-111	chr15	27724183	27725693	+	0.000	0.000	Merged-chr15-27725053-111
Merged-chr10-17796351-83	chr10	17796045	17796763	+	0.000	0.000	Merged-chr10-17796351-83
Merged-chr14-30196432-21	chr14	30196212	30196638	+	0.000	0.000	Merged-chr14-30196432-21
Merged-chr4-137854061-36	chr4	137853792	137854362	+	0.000	0.000	Merged-chr4-137854061-36
Merged-chr11-61133096-8	chr11	61132893	61133327	+	0.000	0.000	Merged-chr11-61133096-8
Merged-chr14-101477413-70	chr14	101477132	101477685	+	0.000	0.000	Merged-chr14-101477413-70
Merged-chr11-94601423-1	chr11	94601325	94601523	+	0.000	0.000	Merged-chr11-94601423-1
Merged-chr4-134757166-23	chr4	134756972	134757352	+	0.000	0.000	Merged-chr4-134757166-23
Merged-chr16-20426182-88	chr16	20425925	20426369	+	0.000	0.000	Merged-chr16-20426182-88
Merged-chr3-51745177-64	chr3	51744893	51745520	+	0.000	0.000	Merged-chr3-51745177-64
Merged-chr8-46471112-117	chr8	46470878	46471360	+	0.000	0.000	Merged-chr8-46471112-117
Merged-chr6-128760621-104	chr6	128760412	128761029	+	0.000	0.000	Merged-chr6-128760621-104
Merged-chr1-91984658-28	chr1	91984460	91984859	+	0.000	0.000	Merged-chr1-91984658-28
Merged-chr11-52294354-37	chr11	52294124	52294643	+	0.000	0.000	Merged-chr11-52294354-37
Merged-chr14-7987076-7	chr14	7986818	7987245	+	0.000	0.000	Merged-chr14-7987076-7
Merged-chr12-116254823-28	chr12	116254601	116255000	+	0.000	0.000	Merged-chr12-116254823-28
Merged-chr5-125137642-19	chr5	125137293	125137896	+	0.000	0.000	Merged-chr5-125137642-19
Merged-chr16-97534800-1	chr16	97534702	97534900	+	0.000	0.000	Merged-chr16-97534800-1
Merged-chr11-113787671-26	chr11	113787453	113787902	+	0.000	0.000	Merged-chr11-113787671-26
Merged-chr5-107177683-65	chr5	107177288	107178073	+	0.000	0.000	Merged-chr5-107177683-65
Merged-chr11-113574265-17	chr11	113574046	113574621	+	0.000	0.000	Merged-chr11-113574265-17
Merged-chr7-97081991-102	chr7	97081631	97082335	+	0.000	0.000	Merged-chr7-97081991-102
Merged-chr10-96466990-21	chr10	96466823	96467176	+	0.000	0.000	Merged-chr10-96466990-21
Merged-chr3-121946709-4	chr3	121946534	121946870	+	0.000	0.000	Merged-chr3-121946709-4
Merged-chr11-113175605-1	chr11	113175507	113175705	+	0.000	0.000	Merged-chr11-113175605-1
Merged-chr15-100539645-5	chr15	100539498	100539777	+	0.000	0.000	Merged-chr15-100539645-5
Merged-chr3-101013654-6	chr3	101013472	101013822	+	0.000	0.000	Merged-chr3-101013654-6
Merged-chr13-94976470-58	chr13	94976235	94976841	+	0.000	0.000	Merged-chr13-94976470-58
Merged-chr4-102711875-43	chr4	102711657	102712154	+	0.000	0.000	Merged-chr4-102711875-43
Merged-chr16-57175887-9	chr16	57175699	57176045	+	0.000	0.000	Merged-chr16-57175887-9
Merged-chr17-74802991-25	chr17	74802733	74803196	+	0.000	0.000	Merged-chr17-74802991-25
Merged-chr6-125241695-39	chr6	125241457	125241875	+	0.000	0.000	Merged-chr6-125241695-39
Merged-chr2-135748609-5	chr2	135748341	135748931	+	0.000	0.000	Merged-chr2-135748609-5
Merged-chr10-14034534-75	chr10	14034018	14035047	+	0.000	0.000	Merged-chr10-14034534-75
Merged-chr3-95995619-1	chr3	95995521	95995719	+	0.000	0.000	Merged-chr3-95995619-1
Merged-chr14-7989613-33	chr14	7989343	7989862	+	0.000	0.000	Merged-chr14-7989613-33
Merged-chr10-17575084-24	chr10	17574902	17575303	+	0.000	0.000	Merged-chr10-17575084-24
Merged-chr12-53803089-1	chr12	53802991	53803189	+	0.000	0.000	Merged-chr12-53803089-1
Merged-chr9-98263893-1	chr9	98263795	98263993	+	0.000	0.000	Merged-chr9-98263893-1
Merged-chr8-111537027-144	chr8	111536235	111537734	+	0.000	0.000	Merged-chr8-111537027-144
Merged-chr11-113153533-26	chr11	113153302	113153782	+	0.000	0.000	Merged-chr11-113153533-26
Merged-chr3-129562247-58	chr3	129561894	129562694	+	0.000	0.000	Merged-chr3-129562247-58
Merged-chr1-119487134-21	chr1	119486786	119487455	+	0.000	0.000	Merged-chr1-119487134-21
Merged-chr7-142995149-25	chr7	142994948	142995452	+	0.000	0.000	Merged-chr7-142995149-25
Merged-chr15-97705743-59	chr15	97705514	97706031	+	0.000	0.000	Merged-chr15-97705743-59
Merged-chr2-77104217-2	chr2	77104118	77104318	+	0.000	0.000	Merged-chr2-77104217-2
Merged-chr2-169590088-67	chr2	169589513	169590396	+	0.000	0.000	Merged-chr2-169590088-67
Merged-chr4-150001453-41	chr4	150001138	150001771	+	0.000	0.000	Merged-chr4-150001453-41
Merged-chr5-147072070-1	chr5	147071972	147072170	+	0.000	0.000	Merged-chr5-147072070-1
Merged-chr7-51862036-76	chr7	51861813	51862250	+	0.000	0.000	Merged-chr7-51862036-76
Merged-chr6-129234785-38	chr6	129234551	129235012	+	0.000	0.000	Merged-chr6-129234785-38
Merged-chr6-41554402-95	chr6	41554052	41554820	+	0.000	0.000	Merged-chr6-41554402-95
Merged-chr8-61224285-72	chr8	61223937	61224540	+	0.000	0.000	Merged-chr8-61224285-72
Merged-chr19-38816333-15	chr19	38816184	38816559	+	0.000	0.000	Merged-chr19-38816333-15
Merged-chr4-154446885-1	chr4	154446787	154446985	+	0.000	0.000	Merged-chr4-154446885-1
Merged-chr15-93576121-28	chr15	93575885	93576425	+	0.000	0.000	Merged-chr15-93576121-28
Merged-chr11-5215485-1	chr11	5215387	5215585	+	0.000	0.000	Merged-chr11-5215485-1
Merged-chr12-85279753-1	chr12	85279655	85279853	+	0.000	0.000	Merged-chr12-85279753-1
Merged-chr5-140838792-15	chr5	140838633	140839017	+	0.000	0.000	Merged-chr5-140838792-15
Merged-chr17-81045626-69	chr17	81045285	81045906	+	0.000	0.000	Merged-chr17-81045626-69
Merged-chr10-82623091-104	chr10	82622792	82623328	+	0.000	0.000	Merged-chr10-82623091-104
Merged-chr9-56207353-12	chr9	56207163	56207534	+	0.000	0.000	Merged-chr9-56207353-12
Merged-chr6-6192506-8	chr6	6192277	6192691	+	0.000	0.000	Merged-chr6-6192506-8
Merged-chr6-134364797-47	chr6	134364609	134365001	+	0.000	0.000	Merged-chr6-134364797-47
Merged-chr9-14381621-1	chr9	14381523	14381721	+	0.000	0.000	Merged-chr9-14381621-1
Merged-chr12-16202031-4	chr12	16201853	16202182	+	0.000	0.000	Merged-chr12-16202031-4
Merged-chr8-121570466-14	chr8	121570302	121570629	+	0.000	0.000	Merged-chr8-121570466-14
Merged-chr1-192778895-23	chr1	192778618	192779181	+	0.000	0.000	Merged-chr1-192778895-23
Merged-chr3-106448771-1	chr3	106448673	106448871	+	0.000	0.000	Merged-chr3-106448771-1
Merged-chr10-95887976-8	chr10	95887775	95888147	+	0.000	0.000	Merged-chr10-95887976-8
Merged-chr1-164960365-86	chr1	164959991	164960584	+	0.000	0.000	Merged-chr1-164960365-86
Merged-chr12-36512654-1	chr12	36512556	36512754	+	0.000	0.000	Merged-chr12-36512654-1
Merged-chr14-31829964-2	chr14	31829826	31830105	+	0.000	0.000	Merged-chr14-31829964-2
Merged-chr2-163232321-36	chr2	163232083	163232550	+	0.000	0.000	Merged-chr2-163232321-36
Merged-chr6-129216296-35	chr6	129215577	129216591	+	0.000	0.000	Merged-chr6-129216296-35
Merged-chr2-135760738-1	chr2	135760640	135760838	+	0.000	0.000	Merged-chr2-135760738-1
Merged-chr9-118677700-1	chr9	118677602	118677800	+	0.000	0.000	Merged-chr9-118677700-1
Merged-chr12-102371096-49	chr12	102370633	102371334	+	0.000	0.000	Merged-chr12-102371096-49
Merged-chr11-60353018-61	chr11	60352860	60353272	+	0.000	0.000	Merged-chr11-60353018-61
Merged-chr10-84576561-1	chr10	84576463	84576661	+	0.000	0.000	Merged-chr10-84576561-1
Merged-chr12-80131386-94	chr12	80130566	80132369	+	0.000	0.000	Merged-chr12-80131386-94
Merged-chr3-55415814-39	chr3	55415564	55416058	+	0.000	0.000	Merged-chr3-55415814-39
Merged-chr1-192663310-7	chr1	192663109	192663498	+	0.000	0.000	Merged-chr1-192663310-7
Merged-chr9-123275842-1	chr9	123275744	123275942	+	0.000	0.000	Merged-chr9-123275842-1
Merged-chr11-6566620-17	chr11	6566340	6566795	+	0.000	0.000	Merged-chr11-6566620-17
Merged-chr2-6460433-7	chr2	6460230	6460581	+	0.000	0.000	Merged-chr2-6460433-7
Merged-chr2-112753682-1	chr2	112753584	112753782	+	0.000	0.000	Merged-chr2-112753682-1
Merged-chr2-135783395-4	chr2	135783129	135783602	+	0.000	0.000	Merged-chr2-135783395-4
Merged-chr1-16688563-89	chr1	16688325	16688817	+	0.000	0.000	Merged-chr1-16688563-89
Merged-chr6-90782586-39	chr6	90782296	90782820	+	0.000	0.000	Merged-chr6-90782586-39
Merged-chr7-80672574-36	chr7	80672371	80672766	+	0.000	0.000	Merged-chr7-80672574-36
Merged-chr10-99194642-78	chr10	99194321	99195053	+	0.000	0.000	Merged-chr10-99194642-78
Merged-chr7-101581108-56	chr7	101580846	101581357	+	0.000	0.000	Merged-chr7-101581108-56
Merged-chr12-26418553-8	chr12	26418400	26418681	+	0.000	0.000	Merged-chr12-26418553-8
Merged-chr10-76237890-83	chr10	76237706	76238048	+	0.000	0.000	Merged-chr10-76237890-83
Merged-chr10-99393384-65	chr10	99392997	99393910	+	0.000	0.000	Merged-chr10-99393384-65
Merged-chr6-4664595-18	chr6	4664214	4665076	+	0.000	0.000	Merged-chr6-4664595-18
Merged-chr18-55589430-1	chr18	55589332	55589530	+	0.000	0.000	Merged-chr18-55589430-1
Merged-chr4-53931637-39	chr4	53931289	53931990	+	0.000	0.000	Merged-chr4-53931637-39
Merged-chr7-64076479-1	chr7	64076381	64076579	+	0.000	0.000	Merged-chr7-64076479-1
Merged-chr10-72655035-100	chr10	72654793	72655315	+	0.000	0.000	Merged-chr10-72655035-100
Merged-chr15-53157363-59	chr15	53157120	53157641	+	0.000	0.000	Merged-chr15-53157363-59
Merged-chr17-51182514-4	chr17	51182384	51182644	+	0.000	0.000	Merged-chr17-51182514-4
Merged-chr18-79300838-16	chr18	79300508	79300996	+	0.000	0.000	Merged-chr18-79300838-16
Merged-chr7-64213076-17	chr7	64212846	64213346	+	0.000	0.000	Merged-chr7-64213076-17
Merged-chrX-73192107-18	chrX	73191918	73192265	+	0.000	0.000	Merged-chrX-73192107-18
Merged-chr10-77022945-12	chr10	77022804	77023090	+	0.000	0.000	Merged-chr10-77022945-12
Merged-chr7-112136797-13	chr7	112136611	112137009	+	0.000	0.000	Merged-chr7-112136797-13
Merged-chr18-55467200-17	chr18	55466846	55467795	+	0.000	0.000	Merged-chr18-55467200-17
Merged-chr1-16781390-11	chr1	16781179	16781538	+	0.000	0.000	Merged-chr1-16781390-11
Merged-chr4-95650891-1	chr4	95650793	95650991	+	0.000	0.000	Merged-chr4-95650891-1
Merged-chr2-117450601-27	chr2	117450352	117450914	+	0.000	0.000	Merged-chr2-117450601-27
Merged-chr6-142525071-35	chr6	142524752	142525333	+	0.000	0.000	Merged-chr6-142525071-35
Merged-chr6-142538751-30	chr6	142538440	142539024	+	0.000	0.000	Merged-chr6-142538751-30
Merged-chr6-146222071-114	chr6	146221800	146222521	+	0.000	0.000	Merged-chr6-146222071-114
Merged-chr11-113565665-54	chr11	113565391	113565955	+	0.000	0.000	Merged-chr11-113565665-54
Merged-chr7-128555863-14	chr7	128555628	128556090	+	0.000	0.000	Merged-chr7-128555863-14
Merged-chr1-192742788-63	chr1	192742343	192743202	+	0.000	0.000	Merged-chr1-192742788-63
Merged-chr18-61211518-67	chr18	61211127	61211821	+	0.000	0.000	Merged-chr18-61211518-67
Merged-chr7-48937923-53	chr7	48937656	48938216	+	0.000	0.000	Merged-chr7-48937923-53
Merged-chr6-34497714-15	chr6	34497530	34497921	+	0.000	0.000	Merged-chr6-34497714-15
Merged-chr6-34476190-64	chr6	34475884	34476529	+	0.000	0.000	Merged-chr6-34476190-64
Merged-chr2-169633396-1	chr2	169633298	169633496	+	0.000	0.000	Merged-chr2-169633396-1
Merged-chr10-68222344-57	chr10	68221935	68223002	+	0.000	0.000	Merged-chr10-68222344-57
Merged-chr2-71453403-56	chr2	71453194	71453603	+	0.000	0.000	Merged-chr2-71453403-56
Merged-chr3-57847604-95	chr3	57847268	57847920	+	0.000	0.000	Merged-chr3-57847604-95
Merged-chr3-37199060-11	chr3	37198938	37199199	+	0.000	0.000	Merged-chr3-37199060-11
Merged-chr16-76372284-4	chr16	76372145	76372431	+	0.000	0.000	Merged-chr16-76372284-4
Merged-chr1-138290182-44	chr1	138289911	138290444	+	0.000	0.000	Merged-chr1-138290182-44
Merged-chr3-95526347-1	chr3	95526249	95526447	+	0.000	0.000	Merged-chr3-95526347-1
Merged-chr3-106483877-61	chr3	106483602	106484196	+	0.000	0.000	Merged-chr3-106483877-61
Merged-chr10-96722789-1	chr10	96722691	96722889	+	0.000	0.000	Merged-chr10-96722789-1
Merged-chr17-65720018-1	chr17	65719920	65720118	+	0.000	0.000	Merged-chr17-65720018-1
Merged-chr6-129237713-146	chr6	129236733	129238393	+	0.000	0.000	Merged-chr6-129237713-146
Merged-chr1-192609679-2	chr1	192609578	192609782	+	0.000	0.000	Merged-chr1-192609679-2
Merged-chr17-74808088-1	chr17	74807990	74808188	+	0.000	0.000	Merged-chr17-74808088-1
Merged-chr1-40050471-5	chr1	40050324	40050589	+	0.000	0.000	Merged-chr1-40050471-5
Merged-chr6-119217771-9	chr6	119217536	119217944	+	0.000	0.000	Merged-chr6-119217771-9
Merged-chr11-90002794-56	chr11	90002495	90003030	+	0.000	0.000	Merged-chr11-90002794-56
Merged-chrX-42540759-40	chrX	42540289	42541154	+	0.000	0.000	Merged-chrX-42540759-40
Merged-chr6-91473487-82	chr6	91473098	91473889	+	0.000	0.000	Merged-chr6-91473487-82
Merged-chr7-64217693-5	chr7	64217571	64217824	+	0.000	0.000	Merged-chr7-64217693-5
Merged-chr16-17927701-2	chr16	17927603	17927801	+	0.000	0.000	Merged-chr16-17927701-2
Merged-chr1-191312856-68	chr1	191312574	191313126	+	0.000	0.000	Merged-chr1-191312856-68
Merged-chr13-73476415-1	chr13	73476317	73476515	+	0.000	0.000	Merged-chr13-73476415-1
Merged-chr4-95624746-51	chr4	95624081	95625194	+	0.000	0.000	Merged-chr4-95624746-51
Merged-chr7-141064290-23	chr7	141064118	141064542	+	0.000	0.000	Merged-chr7-141064290-23
Merged-chr1-69555553-1	chr1	69555455	69555653	+	0.000	0.000	Merged-chr1-69555553-1
Merged-chr10-95998321-17	chr10	95998018	95998528	+	0.000	0.000	Merged-chr10-95998321-17
Merged-chr16-76477223-2	chr16	76477107	76477342	+	0.000	0.000	Merged-chr16-76477223-2
Merged-chr6-99027322-11	chr6	99027047	99027730	+	0.000	0.000	Merged-chr6-99027322-11
Merged-chr4-95585380-2	chr4	95585222	95585541	+	0.000	0.000	Merged-chr4-95585380-2
Merged-chr17-6079781-61	chr17	6079619	6080073	+	0.000	0.000	Merged-chr17-6079781-61
Merged-chr10-96663681-7	chr10	96663551	96663802	+	0.000	0.000	Merged-chr10-96663681-7
Merged-chr2-12924162-70	chr2	12923829	12924406	+	0.000	0.000	Merged-chr2-12924162-70
Merged-chr1-92179187-2	chr1	92179061	92179315	+	0.000	0.000	Merged-chr1-92179187-2
Merged-chr1-165641771-6	chr1	165641645	165641908	+	0.000	0.000	Merged-chr1-165641771-6
Merged-chr17-28736582-18	chr17	28736192	28736837	+	0.000	0.000	Merged-chr17-28736582-18
Merged-chr10-95894707-71	chr10	95894475	95895060	+	0.000	0.000	Merged-chr10-95894707-71
Merged-chr14-57718361-7	chr14	57718214	57718486	+	0.000	0.000	Merged-chr14-57718361-7
Merged-chr1-192725924-1	chr1	192725826	192726024	+	0.000	0.000	Merged-chr1-192725924-1
Merged-chr2-33176757-24	chr2	33176524	33177049	+	0.000	0.000	Merged-chr2-33176757-24
Merged-chr1-164975951-48	chr1	164975610	164976233	+	0.000	0.000	Merged-chr1-164975951-48
Merged-chr5-118140981-9	chr5	118140836	118141136	+	0.000	0.000	Merged-chr5-118140981-9
Merged-chr8-109706574-10	chr8	109706447	109706721	+	0.000	0.000	Merged-chr8-109706574-10
Merged-chr8-91313435-62	chr8	91313245	91313646	+	0.000	0.000	Merged-chr8-91313435-62
Merged-chr4-155361483-66	chr4	155361212	155361812	+	0.000	0.000	Merged-chr4-155361483-66
Merged-chr10-13473776-1	chr10	13473678	13473876	+	0.000	0.000	Merged-chr10-13473776-1
Merged-chr15-79040821-32	chr15	79040602	79041049	+	0.000	0.000	Merged-chr15-79040821-32
Merged-chr4-95448460-1	chr4	95448362	95448560	+	0.000	0.000	Merged-chr4-95448460-1
Merged-chr6-147559725-1	chr6	147559627	147559825	+	0.000	0.000	Merged-chr6-147559725-1
Merged-chr11-113190198-4	chr11	113190074	113190326	+	0.000	0.000	Merged-chr11-113190198-4
Merged-chr5-122284507-55	chr5	122284208	122284857	+	0.000	0.000	Merged-chr5-122284507-55
Merged-chrX-12069329-24	chrX	12069062	12069537	+	0.000	0.000	Merged-chrX-12069329-24
Merged-chr8-116946708-36	chr8	116946542	116946885	+	0.000	0.000	Merged-chr8-116946708-36
Merged-chr7-128523880-85	chr7	128523395	128524479	+	0.000	0.000	Merged-chr7-128523880-85
Merged-chrX-12088675-73	chrX	12088019	12089105	+	0.000	0.000	Merged-chrX-12088675-73
Merged-chr7-83610125-16	chr7	83609954	83610301	+	0.000	0.000	Merged-chr7-83610125-16
Merged-chr15-6555772-24	chr15	6555611	6555941	+	0.000	0.000	Merged-chr15-6555772-24
Merged-chr9-57968801-58	chr9	57968428	57968998	+	0.000	0.000	Merged-chr9-57968801-58
Merged-chr2-135963357-4	chr2	135963100	135963579	+	0.000	0.000	Merged-chr2-135963357-4
Merged-chr15-93552269-41	chr15	93551907	93552633	+	0.000	0.000	Merged-chr15-93552269-41
Merged-chr1-60236445-12	chr1	60236262	60236633	+	0.000	0.000	Merged-chr1-60236445-12
Merged-chr11-89989101-31	chr11	89988868	89989344	+	0.000	0.000	Merged-chr11-89989101-31
Merged-chr16-45201008-1	chr16	45200910	45201108	+	0.000	0.000	Merged-chr16-45201008-1
Merged-chr10-84585074-38	chr10	84584768	84585327	+	0.000	0.000	Merged-chr10-84585074-38
Merged-chr12-82226802-5	chr12	82226687	82226932	+	0.000	0.000	Merged-chr12-82226802-5
Merged-chr5-125188595-1	chr5	125188497	125188695	+	0.000	0.000	Merged-chr5-125188595-1
