#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.up.bed
Merged-chr6-38320889-16	chr6	38320595	38321144	+	0.000	0.000	Merged-chr6-38320889-16
Merged-chr17-79052493-40	chr17	79052111	79052776	+	0.000	0.000	Merged-chr17-79052493-40
Merged-chr2-11320345-22	chr2	11320146	11320529	+	0.000	0.000	Merged-chr2-11320345-22
Merged-chr4-43960036-53	chr4	43959530	43960642	+	0.000	0.000	Merged-chr4-43960036-53
Merged-chr11-46127766-5	chr11	46127530	46127992	+	0.000	0.000	Merged-chr11-46127766-5
Merged-chr7-74369770-4	chr7	74369626	74369931	+	0.000	0.000	Merged-chr7-74369770-4
Merged-chr1-167392722-1	chr1	167392624	167392822	+	0.000	0.000	Merged-chr1-167392722-1
Merged-chr3-84732134-27	chr3	84731836	84732377	+	0.000	0.000	Merged-chr3-84732134-27
Merged-chr1-64688221-2	chr1	64688108	64688336	+	0.000	0.000	Merged-chr1-64688221-2
Merged-chr6-129030671-14	chr6	129030430	129030901	+	0.000	0.000	Merged-chr6-129030671-14
Merged-chr10-44532662-6	chr10	44532518	44532838	+	0.000	0.000	Merged-chr10-44532662-6
Merged-chr11-45944042-9	chr11	45943788	45944247	+	0.000	0.000	Merged-chr11-45944042-9
Merged-chr3-58983092-11	chr3	58982887	58983286	+	0.000	0.000	Merged-chr3-58983092-11
Merged-chr10-40400528-9	chr10	40400388	40400701	+	0.000	0.000	Merged-chr10-40400528-9
Merged-chr6-42373286-40	chr6	42372951	42373514	+	0.000	0.000	Merged-chr6-42373286-40
Merged-chr12-116439612-8	chr12	116439476	116439804	+	0.000	0.000	Merged-chr12-116439612-8
Merged-chr4-138222577-29	chr4	138222223	138222864	+	0.000	0.000	Merged-chr4-138222577-29
Merged-chr9-32510046-42	chr9	32509799	32510627	+	0.000	0.000	Merged-chr9-32510046-42
Merged-chr2-79086740-1	chr2	79086642	79086840	+	0.000	0.000	Merged-chr2-79086740-1
Merged-chr8-123318633-49	chr8	123318450	123318881	+	0.000	0.000	Merged-chr8-123318633-49
Merged-chr17-31855795-60	chr17	31855410	31856122	+	0.000	0.000	Merged-chr17-31855795-60
Merged-chr19-5390000-41	chr19	5389750	5390393	+	0.000	0.000	Merged-chr19-5390000-41
Merged-chr5-139179213-31	chr5	139178984	139179420	+	0.000	0.000	Merged-chr5-139179213-31
Merged-chr7-74599992-6	chr7	74599833	74600182	+	0.000	0.000	Merged-chr7-74599992-6
Merged-chr2-150910563-2	chr2	150910459	150910669	+	0.000	0.000	Merged-chr2-150910563-2
Merged-chr5-32610925-84	chr5	32610182	32611325	+	0.000	0.000	Merged-chr5-32610925-84
Merged-chr16-77014874-4	chr16	77014776	77014974	+	0.000	0.000	Merged-chr16-77014874-4
Merged-chr4-43965989-36	chr4	43965278	43966465	+	0.000	0.000	Merged-chr4-43965989-36
Merged-chr14-70276833-36	chr14	70276606	70277016	+	0.000	0.000	Merged-chr14-70276833-36
Merged-chr13-96131214-1	chr13	96131116	96131314	+	0.000	0.000	Merged-chr13-96131214-1
Merged-chr5-34539337-1	chr5	34539239	34539437	+	0.000	0.000	Merged-chr5-34539337-1
Merged-chr13-101697011-15	chr13	101696756	101697214	+	0.000	0.000	Merged-chr13-101697011-15
Merged-chr17-57098619-14	chr17	57098443	57098800	+	0.000	0.000	Merged-chr17-57098619-14
Merged-chr5-34549830-52	chr5	34549515	34550127	+	0.000	0.000	Merged-chr5-34549830-52
Merged-chr13-101664276-40	chr13	101663995	101664550	+	0.000	0.000	Merged-chr13-101664276-40
Merged-chr13-63238136-32	chr13	63237986	63238299	+	0.000	0.000	Merged-chr13-63238136-32
Merged-chr2-32912535-11	chr2	32912350	32912724	+	0.000	0.000	Merged-chr2-32912535-11
Merged-chr10-81526889-29	chr10	81526681	81527119	+	0.000	0.000	Merged-chr10-81526889-29
Merged-chr10-117804433-75	chr10	117803946	117804827	+	0.000	0.000	Merged-chr10-117804433-75
Merged-chr16-23135761-12	chr16	23135569	23135951	+	0.000	0.000	Merged-chr16-23135761-12
Merged-chr10-41957566-13	chr10	41957365	41957760	+	0.000	0.000	Merged-chr10-41957566-13
Merged-chr3-84126972-4	chr3	84126840	84127127	+	0.000	0.000	Merged-chr3-84126972-4
Merged-chrX-157490296-1	chrX	157490198	157490396	+	0.000	0.000	Merged-chrX-157490296-1
Merged-chr5-139282470-23	chr5	139282233	139282661	+	0.000	0.000	Merged-chr5-139282470-23
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr13-30005164-10	chr13	30004973	30005358	+	0.000	0.000	Merged-chr13-30005164-10
Merged-chr17-56958229-22	chr17	56958014	56958449	+	0.000	0.000	Merged-chr17-56958229-22
Merged-chr13-22007000-4	chr13	22006887	22007110	+	0.000	0.000	Merged-chr13-22007000-4
Merged-chr3-27316204-1	chr3	27316106	27316304	+	0.000	0.000	Merged-chr3-27316204-1
Merged-chr9-123937321-1	chr9	123937223	123937421	+	0.000	0.000	Merged-chr9-123937321-1
Merged-chr14-25466444-5	chr14	25466294	25466588	+	0.000	0.000	Merged-chr14-25466444-5
Merged-chr19-43522180-1	chr19	43522082	43522280	+	0.000	0.000	Merged-chr19-43522180-1
Merged-chr4-46641506-27	chr4	46641122	46641814	+	0.000	0.000	Merged-chr4-46641506-27
Merged-chr14-20970525-2	chr14	20970377	20970676	+	0.000	0.000	Merged-chr14-20970525-2
Merged-chr19-53544940-64	chr19	53544359	53545588	+	0.000	0.000	Merged-chr19-53544940-64
Merged-chr5-105052824-2	chr5	105052660	105052991	+	0.000	0.000	Merged-chr5-105052824-2
Merged-chr9-13973849-7	chr9	13973716	13974031	+	0.000	0.000	Merged-chr9-13973849-7
Merged-chr11-74555205-1	chr11	74555107	74555305	+	0.000	0.000	Merged-chr11-74555205-1
Merged-chr2-152848027-50	chr2	152847789	152848402	+	0.000	0.000	Merged-chr2-152848027-50
Merged-chr1-189701238-25	chr1	189701013	189701423	+	0.000	0.000	Merged-chr1-189701238-25
Merged-chr7-114081573-27	chr7	114081264	114081997	+	0.000	0.000	Merged-chr7-114081573-27
Merged-chr16-23127911-64	chr16	23127615	23128228	+	0.000	0.000	Merged-chr16-23127911-64
Merged-chr11-104599870-16	chr11	104599625	104600077	+	0.000	0.000	Merged-chr11-104599870-16
Merged-chr16-33043465-8	chr16	33043292	33043614	+	0.000	0.000	Merged-chr16-33043465-8
Merged-chr13-45903914-29	chr13	45903607	45904231	+	0.000	0.000	Merged-chr13-45903914-29
Merged-chr4-135080252-61	chr4	135079917	135080728	+	0.000	0.000	Merged-chr4-135080252-61
Merged-chr4-24567177-10	chr4	24566977	24567380	+	0.000	0.000	Merged-chr4-24567177-10
Merged-chr7-123365990-1	chr7	123365892	123366090	+	0.000	0.000	Merged-chr7-123365990-1
Merged-chr4-8837800-54	chr4	8837534	8838326	+	0.000	0.000	Merged-chr4-8837800-54
Merged-chr11-88049141-21	chr11	88048850	88049442	+	0.000	0.000	Merged-chr11-88049141-21
Merged-chr14-72869418-37	chr14	72869153	72869734	+	0.000	0.000	Merged-chr14-72869418-37
Merged-chr15-59410435-11	chr15	59410202	59410700	+	0.000	0.000	Merged-chr15-59410435-11
Merged-chr10-95681170-17	chr10	95680927	95681341	+	0.000	0.000	Merged-chr10-95681170-17
Merged-chr16-52450720-60	chr16	52450387	52451162	+	0.000	0.000	Merged-chr16-52450720-60
Merged-chr16-32434269-25	chr16	32434129	32434463	+	0.000	0.000	Merged-chr16-32434269-25
Merged-chr13-75794485-2	chr13	75794370	75794603	+	0.000	0.000	Merged-chr13-75794485-2
Merged-chr2-119112858-57	chr2	119112529	119113196	+	0.000	0.000	Merged-chr2-119112858-57
Merged-chr19-43524051-50	chr19	43523888	43524267	+	0.000	0.000	Merged-chr19-43524051-50
Merged-chr13-45894482-28	chr13	45894258	45894763	+	0.000	0.000	Merged-chr13-45894482-28
Merged-chr17-83831138-30	chr17	83830810	83831478	+	0.000	0.000	Merged-chr17-83831138-30
Merged-chr16-58502085-21	chr16	58501748	58502372	+	0.000	0.000	Merged-chr16-58502085-21
Merged-chr15-78928209-40	chr15	78927941	78928395	+	0.000	0.000	Merged-chr15-78928209-40
Merged-chr6-134981456-22	chr6	134981261	134981706	+	0.000	0.000	Merged-chr6-134981456-22
Merged-chr4-155908660-10	chr4	155908496	155908810	+	0.000	0.000	Merged-chr4-155908660-10
Merged-chr11-95353377-6	chr11	95353254	95353507	+	0.000	0.000	Merged-chr11-95353377-6
Merged-chr2-128112514-2	chr2	128112359	128112671	+	0.000	0.000	Merged-chr2-128112514-2
Merged-chr6-50545714-41	chr6	50545430	50546138	+	0.000	0.000	Merged-chr6-50545714-41
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr11-58179851-25	chr11	58179553	58180092	+	0.000	0.000	Merged-chr11-58179851-25
Merged-chr5-100587830-4	chr5	100587677	100588004	+	0.000	0.000	Merged-chr5-100587830-4
Merged-chr9-44032153-1	chr9	44032055	44032253	+	0.000	0.000	Merged-chr9-44032153-1
Merged-chr7-143740340-31	chr7	143740110	143740588	+	0.000	0.000	Merged-chr7-143740340-31
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr2-34905139-61	chr2	34904966	34905298	+	0.000	0.000	Merged-chr2-34905139-61
Merged-chr3-103102606-96	chr3	103102338	103102853	+	0.000	0.000	Merged-chr3-103102606-96
Merged-chr3-136959339-20	chr3	136959137	136959558	+	0.000	0.000	Merged-chr3-136959339-20
Merged-chr17-83872981-24	chr17	83872793	83873207	+	0.000	0.000	Merged-chr17-83872981-24
Merged-chr8-122475539-1	chr8	122475441	122475639	+	0.000	0.000	Merged-chr8-122475539-1
Merged-chr2-128068200-5	chr2	128067934	128068400	+	0.000	0.000	Merged-chr2-128068200-5
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr9-31130629-119	chr9	31129974	31131221	+	0.000	0.000	Merged-chr9-31130629-119
Merged-chr3-142530909-1	chr3	142530811	142531009	+	0.000	0.000	Merged-chr3-142530909-1
Merged-chr4-8928117-3	chr4	8928019	8928217	+	0.000	0.000	Merged-chr4-8928117-3
Merged-chr3-96576802-53	chr3	96576568	96577033	+	0.000	0.000	Merged-chr3-96576802-53
Merged-chr9-110654068-56	chr9	110653711	110654384	+	0.000	0.000	Merged-chr9-110654068-56
Merged-chr3-103147089-19	chr3	103146898	103147280	+	0.000	0.000	Merged-chr3-103147089-19
Merged-chr12-100527880-14	chr12	100527743	100528030	+	0.000	0.000	Merged-chr12-100527880-14
Merged-chr12-24622559-1	chr12	24622461	24622659	+	0.000	0.000	Merged-chr12-24622559-1
Merged-chr9-37576736-24	chr9	37576555	37577170	+	0.000	0.000	Merged-chr9-37576736-24
Merged-chr15-73748382-71	chr15	73748032	73748880	+	0.000	0.000	Merged-chr15-73748382-71
Merged-chr16-46121573-10	chr16	46121233	46121778	+	0.000	0.000	Merged-chr16-46121573-10
Merged-chr12-65194392-14	chr12	65194192	65194614	+	0.000	0.000	Merged-chr12-65194392-14
Merged-chr11-101172187-2	chr11	101172069	101172308	+	0.000	0.000	Merged-chr11-101172187-2
Merged-chr13-63254174-3	chr13	63253990	63254417	+	0.000	0.000	Merged-chr13-63254174-3
Merged-chr12-86687051-28	chr12	86686657	86687410	+	0.000	0.000	Merged-chr12-86687051-28
Merged-chr16-32431592-1	chr16	32431494	32431692	+	0.000	0.000	Merged-chr16-32431592-1
Merged-chr5-34520950-23	chr5	34520701	34521358	+	0.000	0.000	Merged-chr5-34520950-23
Merged-chr2-90542830-35	chr2	90542624	90543065	+	0.000	0.000	Merged-chr2-90542830-35
Merged-chr17-44670859-1	chr17	44670761	44670959	+	0.000	0.000	Merged-chr17-44670859-1
Merged-chr8-94184556-1	chr8	94184458	94184656	+	0.000	0.000	Merged-chr8-94184556-1
Merged-chr1-134063676-59	chr1	134063236	134064002	+	0.000	0.000	Merged-chr1-134063676-59
Merged-chr3-9826871-7	chr3	9826712	9827104	+	0.000	0.000	Merged-chr3-9826871-7
Merged-chr15-73725645-1	chr15	73725547	73725745	+	0.000	0.000	Merged-chr15-73725645-1
Merged-chr10-81470756-23	chr10	81470585	81471035	+	0.000	0.000	Merged-chr10-81470756-23
Merged-chr8-84128468-26	chr8	84128281	84128624	+	0.000	0.000	Merged-chr8-84128468-26
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr14-47367011-11	chr14	47366738	47367264	+	0.000	0.000	Merged-chr14-47367011-11
Merged-chr13-22022383-13	chr13	22022084	22022595	+	0.000	0.000	Merged-chr13-22022383-13
Merged-chr4-8923172-5	chr4	8923008	8923339	+	0.000	0.000	Merged-chr4-8923172-5
Merged-chr13-101758724-1	chr13	101758626	101758824	+	0.000	0.000	Merged-chr13-101758724-1
Merged-chr11-97104187-33	chr11	97103781	97104499	+	0.000	0.000	Merged-chr11-97104187-33
Merged-chr14-47374139-56	chr14	47373725	47374451	+	0.000	0.000	Merged-chr14-47374139-56
Merged-chr13-45883761-85	chr13	45883100	45884319	+	0.000	0.000	Merged-chr13-45883761-85
Merged-chrX-142385026-32	chrX	142384704	142385349	+	0.000	0.000	Merged-chrX-142385026-32
Merged-chr18-34624599-93	chr18	34624418	34624798	+	0.000	0.000	Merged-chr18-34624599-93
Merged-chr2-9664987-8	chr2	9664608	9665241	+	0.000	0.000	Merged-chr2-9664987-8
Merged-chr14-45318502-85	chr14	45318268	45318744	+	0.000	0.000	Merged-chr14-45318502-85
Merged-chr5-77061556-23	chr5	77061355	77061825	+	0.000	0.000	Merged-chr5-77061556-23
Merged-chr8-84106629-28	chr8	84106305	84106940	+	0.000	0.000	Merged-chr8-84106629-28
Merged-chr10-95565719-10	chr10	95565569	95565883	+	0.000	0.000	Merged-chr10-95565719-10
Merged-chr2-128387762-1	chr2	128387664	128387862	+	0.000	0.000	Merged-chr2-128387762-1
Merged-chr6-67375893-83	chr6	67375283	67376328	+	0.000	0.000	Merged-chr6-67375893-83
Merged-chr5-62763141-17	chr5	62762773	62763346	+	0.000	0.000	Merged-chr5-62763141-17
Merged-chr19-41317870-18	chr19	41317679	41318066	+	0.000	0.000	Merged-chr19-41317870-18
Merged-chr14-61599555-43	chr14	61599292	61599729	+	0.000	0.000	Merged-chr14-61599555-43
Merged-chr11-82175025-20	chr11	82174839	82175205	+	0.000	0.000	Merged-chr11-82175025-20
Merged-chr19-56721958-31	chr19	56721512	56722477	+	0.000	0.000	Merged-chr19-56721958-31
Merged-chr9-72639976-11	chr9	72639785	72640130	+	0.000	0.000	Merged-chr9-72639976-11
Merged-chr1-136260453-35	chr1	136259984	136260791	+	0.000	0.000	Merged-chr1-136260453-35
Merged-chr9-64793163-21	chr9	64792924	64793443	+	0.000	0.000	Merged-chr9-64793163-21
Merged-chrX-167119472-30	chrX	167119240	167119856	+	0.000	0.000	Merged-chrX-167119472-30
Merged-chr4-8811216-44	chr4	8810981	8811473	+	0.000	0.000	Merged-chr4-8811216-44
Merged-chr13-45873215-28	chr13	45873038	45873365	+	0.000	0.000	Merged-chr13-45873215-28
Merged-chr16-49847728-11	chr16	49847513	49847996	+	0.000	0.000	Merged-chr16-49847728-11
Merged-chr11-95355718-3	chr11	95355519	95355884	+	0.000	0.000	Merged-chr11-95355718-3
Merged-chr17-56303360-16	chr17	56303182	56303570	+	0.000	0.000	Merged-chr17-56303360-16
Merged-chr19-56681979-1	chr19	56681881	56682079	+	0.000	0.000	Merged-chr19-56681979-1
Merged-chr11-80086992-28	chr11	80086818	80087244	+	0.000	0.000	Merged-chr11-80086992-28
Merged-chr18-21002660-3	chr18	21002500	21002839	+	0.000	0.000	Merged-chr18-21002660-3
Merged-chr17-23726406-66	chr17	23726159	23726674	+	0.000	0.000	Merged-chr17-23726406-66
Merged-chr17-25801230-13	chr17	25801109	25801400	+	0.000	0.000	Merged-chr17-25801230-13
Merged-chr2-90549649-4	chr2	90549422	90549810	+	0.000	0.000	Merged-chr2-90549649-4
Merged-chr2-129066611-1	chr2	129066513	129066711	+	0.000	0.000	Merged-chr2-129066611-1
Merged-chr15-102235422-2	chr15	102235316	102235531	+	0.000	0.000	Merged-chr15-102235422-2
Merged-chr1-193303652-18	chr1	193303349	193303841	+	0.000	0.000	Merged-chr1-193303652-18
Merged-chr1-160047516-48	chr1	160046884	160047841	+	0.000	0.000	Merged-chr1-160047516-48
Merged-chr6-86852304-8	chr6	86852121	86852490	+	0.000	0.000	Merged-chr6-86852304-8
Merged-chr11-101543850-25	chr11	101543562	101544228	+	0.000	0.000	Merged-chr11-101543850-25
Merged-chr1-171685100-27	chr1	171684854	171685304	+	0.000	0.000	Merged-chr1-171685100-27
Merged-chr3-9754268-1	chr3	9754170	9754368	+	0.000	0.000	Merged-chr3-9754268-1
Merged-chr19-53507718-24	chr19	53507333	53508175	+	0.000	0.000	Merged-chr19-53507718-24
Merged-chr9-44113548-48	chr9	44113205	44113736	+	0.000	0.000	Merged-chr9-44113548-48
Merged-chr13-74861692-20	chr13	74861537	74861843	+	0.000	0.000	Merged-chr13-74861692-20
Merged-chr1-160037065-9	chr1	160036859	160037281	+	0.000	0.000	Merged-chr1-160037065-9
Merged-chr4-8911180-1	chr4	8911082	8911280	+	0.000	0.000	Merged-chr4-8911180-1
Merged-chr4-46630507-12	chr4	46630222	46630679	+	0.000	0.000	Merged-chr4-46630507-12
Merged-chr19-38934925-15	chr19	38934688	38935164	+	0.000	0.000	Merged-chr19-38934925-15
Merged-chr9-64831906-29	chr9	64831557	64832253	+	0.000	0.000	Merged-chr9-64831906-29
Merged-chr13-45924771-59	chr13	45924530	45925018	+	0.000	0.000	Merged-chr13-45924771-59
Merged-chr18-56727368-23	chr18	56727164	56727536	+	0.000	0.000	Merged-chr18-56727368-23
Merged-chr4-138251464-1	chr4	138251366	138251564	+	0.000	0.000	Merged-chr4-138251464-1
Merged-chr1-40479730-47	chr1	40479498	40480050	+	0.000	0.000	Merged-chr1-40479730-47
Merged-chr10-81450281-29	chr10	81450034	81450476	+	0.000	0.000	Merged-chr10-81450281-29
Merged-chr2-79265728-9	chr2	79265404	79266000	+	0.000	0.000	Merged-chr2-79265728-9
Merged-chr13-45869062-3	chr13	45868888	45869228	+	0.000	0.000	Merged-chr13-45869062-3
Merged-chr14-121313397-5	chr14	121313233	121313564	+	0.000	0.000	Merged-chr14-121313397-5
Merged-chr10-79798482-7	chr10	79798264	79798633	+	0.000	0.000	Merged-chr10-79798482-7
Merged-chr13-98694869-1	chr13	98694771	98694969	+	0.000	0.000	Merged-chr13-98694869-1
Merged-chr13-106997590-6	chr13	106997427	106997721	+	0.000	0.000	Merged-chr13-106997590-6
Merged-chr12-55050089-62	chr12	55049853	55050312	+	0.000	0.000	Merged-chr12-55050089-62
Merged-chr1-86498266-2	chr1	86498091	86498443	+	0.000	0.000	Merged-chr1-86498266-2
Merged-chr5-140503232-1	chr5	140503134	140503332	+	0.000	0.000	Merged-chr5-140503232-1
Merged-chr15-90071685-1	chr15	90071587	90071785	+	0.000	0.000	Merged-chr15-90071685-1
Merged-chr8-46656118-24	chr8	46655901	46656302	+	0.000	0.000	Merged-chr8-46656118-24
Merged-chr18-56714625-64	chr18	56714336	56714956	+	0.000	0.000	Merged-chr18-56714625-64
Merged-chr8-115277050-3	chr8	115276934	115277172	+	0.000	0.000	Merged-chr8-115277050-3
Merged-chr1-176997002-19	chr1	176996775	176997263	+	0.000	0.000	Merged-chr1-176997002-19
Merged-chr12-113146783-89	chr12	113146549	113147185	+	0.000	0.000	Merged-chr12-113146783-89
Merged-chr19-53543983-1	chr19	53543885	53544083	+	0.000	0.000	Merged-chr19-53543983-1
Merged-chr1-189657722-11	chr1	189657538	189657977	+	0.000	0.000	Merged-chr1-189657722-11
Merged-chr2-9558590-12	chr2	9558251	9558832	+	0.000	0.000	Merged-chr2-9558590-12
Merged-chr18-4302674-1	chr18	4302576	4302774	+	0.000	0.000	Merged-chr18-4302674-1
Merged-chr8-115414326-32	chr8	115414145	115414580	+	0.000	0.000	Merged-chr8-115414326-32
Merged-chr7-114089138-1	chr7	114089040	114089238	+	0.000	0.000	Merged-chr7-114089138-1
Merged-chr6-67431946-2	chr6	67431840	67432055	+	0.000	0.000	Merged-chr6-67431946-2
Merged-chr9-64279253-1	chr9	64279155	64279353	+	0.000	0.000	Merged-chr9-64279253-1
Merged-chr13-24407058-4	chr13	24406886	24407215	+	0.000	0.000	Merged-chr13-24407058-4
Merged-chr10-8130916-73	chr10	8130536	8131258	+	0.000	0.000	Merged-chr10-8130916-73
Merged-chr15-78510669-65	chr15	78510063	78511159	+	0.000	0.000	Merged-chr15-78510669-65
Merged-chr13-23752435-52	chr13	23752258	23752691	+	0.000	0.000	Merged-chr13-23752435-52
Merged-chr7-45136227-69	chr7	45135952	45136526	+	0.000	0.000	Merged-chr7-45136227-69
Merged-chr13-101569413-14	chr13	101569213	101569639	+	0.000	0.000	Merged-chr13-101569413-14
Merged-chr11-117828416-39	chr11	117828160	117828644	+	0.000	0.000	Merged-chr11-117828416-39
Merged-chr2-79257166-1	chr2	79257068	79257266	+	0.000	0.000	Merged-chr2-79257166-1
Merged-chr9-57273113-38	chr9	57272873	57273348	+	0.000	0.000	Merged-chr9-57273113-38
Merged-chr13-51631579-1	chr13	51631481	51631679	+	0.000	0.000	Merged-chr13-51631579-1
Merged-chr19-55907896-1	chr19	55907798	55907996	+	0.000	0.000	Merged-chr19-55907896-1
Merged-chr4-117139386-25	chr4	117139216	117139592	+	0.000	0.000	Merged-chr4-117139386-25
Merged-chr5-108001250-29	chr5	108001067	108001461	+	0.000	0.000	Merged-chr5-108001250-29
Merged-chr5-139285415-4	chr5	139285215	139285698	+	0.000	0.000	Merged-chr5-139285415-4
Merged-chr11-116628953-16	chr11	116628732	116629287	+	0.000	0.000	Merged-chr11-116628953-16
Merged-chr6-66536330-1	chr6	66536232	66536430	+	0.000	0.000	Merged-chr6-66536330-1
Merged-chr18-26652684-1	chr18	26652586	26652784	+	0.000	0.000	Merged-chr18-26652684-1
Merged-chr7-139994921-18	chr7	139994715	139995132	+	0.000	0.000	Merged-chr7-139994921-18
Merged-chr10-19591977-65	chr10	19591775	19592304	+	0.000	0.000	Merged-chr10-19591977-65
Merged-chr16-49791413-4	chr16	49791242	49791580	+	0.000	0.000	Merged-chr16-49791413-4
Merged-chr14-100222353-13	chr14	100222055	100222562	+	0.000	0.000	Merged-chr14-100222353-13
Merged-chr15-59486327-14	chr15	59486157	59486541	+	0.000	0.000	Merged-chr15-59486327-14
Merged-chr4-117136328-17	chr4	117136079	117136523	+	0.000	0.000	Merged-chr4-117136328-17
Merged-chr19-56703417-11	chr19	56703110	56703641	+	0.000	0.000	Merged-chr19-56703417-11
Merged-chr1-40476942-6	chr1	40476647	40477162	+	0.000	0.000	Merged-chr1-40476942-6
Merged-chr9-44494733-61	chr9	44494125	44495455	+	0.000	0.000	Merged-chr9-44494733-61
Merged-chr14-70774567-63	chr14	70774220	70774904	+	0.000	0.000	Merged-chr14-70774567-63
Merged-chr5-100582209-2	chr5	100582068	100582352	+	0.000	0.000	Merged-chr5-100582209-2
Merged-chr5-114131666-4	chr5	114131549	114131781	+	0.000	0.000	Merged-chr5-114131666-4
Merged-chr17-25727535-49	chr17	25727285	25727880	+	0.000	0.000	Merged-chr17-25727535-49
Merged-chr2-32917728-38	chr2	32917495	32917916	+	0.000	0.000	Merged-chr2-32917728-38
Merged-chr17-87300519-3	chr17	87300417	87300628	+	0.000	0.000	Merged-chr17-87300519-3
Merged-chr2-91527310-1	chr2	91527212	91527410	+	0.000	0.000	Merged-chr2-91527310-1
Merged-chr2-129199114-4	chr2	129199016	129199214	+	0.000	0.000	Merged-chr2-129199114-4
Merged-chr9-64812523-3	chr9	64812325	64812678	+	0.000	0.000	Merged-chr9-64812523-3
Merged-chr12-55049580-1	chr12	55049482	55049680	+	0.000	0.000	Merged-chr12-55049580-1
Merged-chr4-101141952-10	chr4	101141771	101142172	+	0.000	0.000	Merged-chr4-101141952-10
Merged-chr5-62610074-16	chr5	62609765	62610268	+	0.000	0.000	Merged-chr5-62610074-16
