#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_Naive.dn.bed
Merged-chr13-63240218-75	chr13	63239897	63240641	+	0.000	0.000	Merged-chr13-63240218-75
Merged-chr7-44748552-57	chr7	44748335	44748784	+	0.000	0.000	Merged-chr7-44748552-57
Merged-chr10-111532370-8	chr10	111532212	111532523	+	0.000	0.000	Merged-chr10-111532370-8
Merged-chr17-87325627-13	chr17	87325453	87325861	+	0.000	0.000	Merged-chr17-87325627-13
Merged-chr11-58948790-70	chr11	58948569	58949052	+	0.000	0.000	Merged-chr11-58948790-70
Merged-chr3-9709094-18	chr3	9708820	9709353	+	0.000	0.000	Merged-chr3-9709094-18
Merged-chr1-160040121-22	chr1	160039899	160040285	+	0.000	0.000	Merged-chr1-160040121-22
Merged-chr10-44410043-43	chr10	44409835	44410450	+	0.000	0.000	Merged-chr10-44410043-43
Merged-chr2-3285142-5	chr2	3285040	3285250	+	0.000	0.000	Merged-chr2-3285142-5
Merged-chr3-27314931-22	chr3	27314769	27315102	+	0.000	0.000	Merged-chr3-27314931-22
Merged-chr8-115515804-27	chr8	115515512	115516094	+	0.000	0.000	Merged-chr8-115515804-27
Merged-chr6-120357332-52	chr6	120356998	120357523	+	0.000	0.000	Merged-chr6-120357332-52
Merged-chr4-136190007-31	chr4	136189733	136190285	+	0.000	0.000	Merged-chr4-136190007-31
Merged-chr2-52378804-68	chr2	52378416	52379059	+	0.000	0.000	Merged-chr2-52378804-68
Merged-chr16-18876767-28	chr16	18876613	18876955	+	0.000	0.000	Merged-chr16-18876767-28
Merged-chr7-28605979-11	chr7	28605839	28606149	+	0.000	0.000	Merged-chr7-28605979-11
Merged-chr3-79504650-9	chr3	79504477	79504871	+	0.000	0.000	Merged-chr3-79504650-9
Merged-chr5-140271378-9	chr5	140271260	140271514	+	0.000	0.000	Merged-chr5-140271378-9
Merged-chr2-26668948-49	chr2	26668713	26669194	+	0.000	0.000	Merged-chr2-26668948-49
Merged-chr12-102704988-92	chr12	102704533	102705492	+	0.000	0.000	Merged-chr12-102704988-92
Merged-chr1-127679895-18	chr1	127679683	127680076	+	0.000	0.000	Merged-chr1-127679895-18
Merged-chr2-66114486-5	chr2	66114366	66114612	+	0.000	0.000	Merged-chr2-66114486-5
Merged-chr13-63223423-77	chr13	63223190	63223748	+	0.000	0.000	Merged-chr13-63223423-77
Merged-chr7-135989153-2	chr7	135989031	135989277	+	0.000	0.000	Merged-chr7-135989153-2
Merged-chr2-60757314-6	chr2	60757193	60757450	+	0.000	0.000	Merged-chr2-60757314-6
Merged-chr5-107061883-14	chr5	107061654	107062180	+	0.000	0.000	Merged-chr5-107061883-14
Merged-chr17-74140468-12	chr17	74140187	74140684	+	0.000	0.000	Merged-chr17-74140468-12
Merged-chr17-48462380-14	chr17	48462199	48462613	+	0.000	0.000	Merged-chr17-48462380-14
Merged-chr16-64723844-10	chr16	64723703	64724027	+	0.000	0.000	Merged-chr16-64723844-10
Merged-chr6-48725705-47	chr6	48725494	48726037	+	0.000	0.000	Merged-chr6-48725705-47
Merged-chr12-102699394-36	chr12	102699138	102699682	+	0.000	0.000	Merged-chr12-102699394-36
Merged-chr17-79346494-1	chr17	79346396	79346594	+	0.000	0.000	Merged-chr17-79346494-1
Merged-chr6-137492060-50	chr6	137491762	137492429	+	0.000	0.000	Merged-chr6-137492060-50
Merged-chr6-118167184-65	chr6	118166955	118167452	+	0.000	0.000	Merged-chr6-118167184-65
Merged-chr5-67404737-28	chr5	67404400	67405131	+	0.000	0.000	Merged-chr5-67404737-28
Merged-chr13-110572135-1	chr13	110572037	110572235	+	0.000	0.000	Merged-chr13-110572135-1
Merged-chr9-41141262-26	chr9	41140998	41141486	+	0.000	0.000	Merged-chr9-41141262-26
Merged-chr15-38301067-73	chr15	38300827	38301353	+	0.000	0.000	Merged-chr15-38301067-73
Merged-chr7-110221778-96	chr7	110221522	110222038	+	0.000	0.000	Merged-chr7-110221778-96
Merged-chr6-135497150-1	chr6	135497052	135497250	+	0.000	0.000	Merged-chr6-135497150-1
Merged-chr17-12171339-11	chr17	12171091	12171551	+	0.000	0.000	Merged-chr17-12171339-11
Merged-chr12-100895499-71	chr12	100895321	100895838	+	0.000	0.000	Merged-chr12-100895499-71
Merged-chr5-62766144-65	chr5	62765786	62766426	+	0.000	0.000	Merged-chr5-62766144-65
Merged-chr1-176950373-27	chr1	176949978	176950643	+	0.000	0.000	Merged-chr1-176950373-27
Merged-chr6-130235815-5	chr6	130235658	130235997	+	0.000	0.000	Merged-chr6-130235815-5
Merged-chr4-117189989-101	chr4	117189793	117190303	+	0.000	0.000	Merged-chr4-117189989-101
Merged-chr7-67372198-2	chr7	67372080	67372319	+	0.000	0.000	Merged-chr7-67372198-2
Merged-chr17-56935503-57	chr17	56935018	56935785	+	0.000	0.000	Merged-chr17-56935503-57
Merged-chr7-118500296-3	chr7	118500193	118500405	+	0.000	0.000	Merged-chr7-118500296-3
Merged-chr11-53658206-1	chr11	53658108	53658306	+	0.000	0.000	Merged-chr11-53658206-1
Merged-chr1-86501617-54	chr1	86501388	86501976	+	0.000	0.000	Merged-chr1-86501617-54
Merged-chr6-115853380-61	chr6	115853179	115853758	+	0.000	0.000	Merged-chr6-115853380-61
Merged-chr10-75893293-53	chr10	75893076	75893482	+	0.000	0.000	Merged-chr10-75893293-53
Merged-chr11-110399187-55	chr11	110398896	110399519	+	0.000	0.000	Merged-chr11-110399187-55
Merged-chr17-44690721-49	chr17	44690434	44691013	+	0.000	0.000	Merged-chr17-44690721-49
Merged-chr3-98348432-78	chr3	98348125	98348701	+	0.000	0.000	Merged-chr3-98348432-78
Merged-chr3-137864841-55	chr3	137864626	137865020	+	0.000	0.000	Merged-chr3-137864841-55
Merged-chr5-74205707-4	chr5	74205596	74205826	+	0.000	0.000	Merged-chr5-74205707-4
Merged-chr4-8834782-18	chr4	8834595	8835033	+	0.000	0.000	Merged-chr4-8834782-18
Merged-chr5-62574565-45	chr5	62574233	62574755	+	0.000	0.000	Merged-chr5-62574565-45
Merged-chr9-57343958-3	chr9	57343817	57344098	+	0.000	0.000	Merged-chr9-57343958-3
Merged-chr1-71037099-26	chr1	71036883	71037322	+	0.000	0.000	Merged-chr1-71037099-26
Merged-chr19-41377174-2	chr19	41377052	41377298	+	0.000	0.000	Merged-chr19-41377174-2
Merged-chr5-62707193-2	chr5	62707076	62707312	+	0.000	0.000	Merged-chr5-62707193-2
Merged-chr5-24425343-62	chr5	24424996	24425701	+	0.000	0.000	Merged-chr5-24425343-62
Merged-chr12-91734800-57	chr12	91734567	91735047	+	0.000	0.000	Merged-chr12-91734800-57
Merged-chr10-83733897-13	chr10	83733728	83734074	+	0.000	0.000	Merged-chr10-83733897-13
Merged-chr10-69563766-16	chr10	69563196	69564060	+	0.000	0.000	Merged-chr10-69563766-16
Merged-chr1-37586082-40	chr1	37585779	37586347	+	0.000	0.000	Merged-chr1-37586082-40
Merged-chr2-164943047-31	chr2	164942825	164943255	+	0.000	0.000	Merged-chr2-164943047-31
Merged-chr2-128041579-1	chr2	128041481	128041679	+	0.000	0.000	Merged-chr2-128041579-1
Merged-chr17-31825011-7	chr17	31824877	31825143	+	0.000	0.000	Merged-chr17-31825011-7
Merged-chr5-150118801-72	chr5	150118435	150119056	+	0.000	0.000	Merged-chr5-150118801-72
Merged-chr6-135418528-77	chr6	135417930	135418883	+	0.000	0.000	Merged-chr6-135418528-77
Merged-chr9-75037851-65	chr9	75037481	75038330	+	0.000	0.000	Merged-chr9-75037851-65
Merged-chr11-72961545-111	chr11	72961283	72961802	+	0.000	0.000	Merged-chr11-72961545-111
Merged-chr8-83997144-69	chr8	83996785	83997474	+	0.000	0.000	Merged-chr8-83997144-69
Merged-chr9-123928756-104	chr9	123928548	123929187	+	0.000	0.000	Merged-chr9-123928756-104
Merged-chr6-129627649-22	chr6	129627429	129627892	+	0.000	0.000	Merged-chr6-129627649-22
Merged-chr16-58507733-27	chr16	58507293	58508185	+	0.000	0.000	Merged-chr16-58507733-27
Merged-chr5-137684690-53	chr5	137684378	137684930	+	0.000	0.000	Merged-chr5-137684690-53
Merged-chr6-137492797-3	chr6	137492629	137492949	+	0.000	0.000	Merged-chr6-137492797-3
Merged-chr1-54913673-53	chr1	54913447	54913925	+	0.000	0.000	Merged-chr1-54913673-53
Merged-chr12-100501438-41	chr12	100501172	100501671	+	0.000	0.000	Merged-chr12-100501438-41
Merged-chr6-97531148-12	chr6	97530933	97531446	+	0.000	0.000	Merged-chr6-97531148-12
Merged-chr9-124101060-3	chr9	124100954	124101166	+	0.000	0.000	Merged-chr9-124101060-3
Merged-chr13-102147244-2	chr13	102147143	102147347	+	0.000	0.000	Merged-chr13-102147244-2
Merged-chr3-59261558-2	chr3	59261460	59261658	+	0.000	0.000	Merged-chr3-59261558-2
Merged-chr7-3281916-4	chr7	3281812	3282029	+	0.000	0.000	Merged-chr7-3281916-4
Merged-chr17-48467518-66	chr17	48466989	48467916	+	0.000	0.000	Merged-chr17-48467518-66
Merged-chr9-48740358-13	chr9	48740146	48740525	+	0.000	0.000	Merged-chr9-48740358-13
Merged-chr3-59129783-11	chr3	59129575	59129978	+	0.000	0.000	Merged-chr3-59129783-11
Merged-chr5-112276606-72	chr5	112276213	112276815	+	0.000	0.000	Merged-chr5-112276606-72
Merged-chr7-128238195-129	chr7	128237668	128238584	+	0.000	0.000	Merged-chr7-128238195-129
Merged-chr12-44209945-88	chr12	44209737	44210377	+	0.000	0.000	Merged-chr12-44209945-88
Merged-chr8-117053387-18	chr8	117053168	117053590	+	0.000	0.000	Merged-chr8-117053387-18
Merged-chr12-100442312-6	chr12	100442153	100442497	+	0.000	0.000	Merged-chr12-100442312-6
Merged-chr1-160046087-41	chr1	160045891	160046374	+	0.000	0.000	Merged-chr1-160046087-41
Merged-chr18-84025496-8	chr18	84025338	84025645	+	0.000	0.000	Merged-chr18-84025496-8
Merged-chr8-33599880-76	chr8	33599591	33600320	+	0.000	0.000	Merged-chr8-33599880-76
Merged-chr3-84732134-27	chr3	84731836	84732377	+	0.000	0.000	Merged-chr3-84732134-27
Merged-chr14-70402557-23	chr14	70402319	70402738	+	0.000	0.000	Merged-chr14-70402557-23
Merged-chr17-73891792-6	chr17	73891645	73891971	+	0.000	0.000	Merged-chr17-73891792-6
Merged-chr11-107417418-57	chr11	107417209	107417621	+	0.000	0.000	Merged-chr11-107417418-57
Merged-chr9-65885138-51	chr9	65884911	65885367	+	0.000	0.000	Merged-chr9-65885138-51
Merged-chr18-14604609-11	chr18	14604378	14604868	+	0.000	0.000	Merged-chr18-14604609-11
Merged-chr1-125464212-5	chr1	125464074	125464337	+	0.000	0.000	Merged-chr1-125464212-5
Merged-chr3-58983092-11	chr3	58982887	58983286	+	0.000	0.000	Merged-chr3-58983092-11
Merged-chr8-91070466-126	chr8	91070206	91070699	+	0.000	0.000	Merged-chr8-91070466-126
Merged-chr6-42373286-40	chr6	42372951	42373514	+	0.000	0.000	Merged-chr6-42373286-40
Merged-chr1-135725509-1	chr1	135725411	135725609	+	0.000	0.000	Merged-chr1-135725509-1
Merged-chr12-116439612-8	chr12	116439476	116439804	+	0.000	0.000	Merged-chr12-116439612-8
Merged-chr16-36670841-17	chr16	36670638	36671016	+	0.000	0.000	Merged-chr16-36670841-17
Merged-chr9-32510046-42	chr9	32509799	32510627	+	0.000	0.000	Merged-chr9-32510046-42
Merged-chr13-62624100-54	chr13	62623917	62624344	+	0.000	0.000	Merged-chr13-62624100-54
Merged-chr2-79086397-1	chr2	79086299	79086497	+	0.000	0.000	Merged-chr2-79086397-1
Merged-chr8-123318633-49	chr8	123318450	123318881	+	0.000	0.000	Merged-chr8-123318633-49
Merged-chr17-31855795-60	chr17	31855410	31856122	+	0.000	0.000	Merged-chr17-31855795-60
Merged-chr10-7470291-37	chr10	7470065	7470458	+	0.000	0.000	Merged-chr10-7470291-37
Merged-chr1-135019182-17	chr1	135018919	135019382	+	0.000	0.000	Merged-chr1-135019182-17
Merged-chr3-143965195-1	chr3	143965097	143965295	+	0.000	0.000	Merged-chr3-143965195-1
Merged-chr13-108426538-45	chr13	108426206	108426782	+	0.000	0.000	Merged-chr13-108426538-45
Merged-chr4-11965839-3	chr4	11965714	11965969	+	0.000	0.000	Merged-chr4-11965839-3
Merged-chr8-104340800-90	chr8	104340516	104341127	+	0.000	0.000	Merged-chr8-104340800-90
Merged-chr2-129198566-84	chr2	129198332	129198896	+	0.000	0.000	Merged-chr2-129198566-84
Merged-chr13-101697011-15	chr13	101696756	101697214	+	0.000	0.000	Merged-chr13-101697011-15
Merged-chr13-101664276-40	chr13	101663995	101664550	+	0.000	0.000	Merged-chr13-101664276-40
Merged-chr18-70563321-13	chr18	70562895	70563673	+	0.000	0.000	Merged-chr18-70563321-13
Merged-chr9-36767872-68	chr9	36767636	36768192	+	0.000	0.000	Merged-chr9-36767872-68
Merged-chr10-41957566-13	chr10	41957365	41957760	+	0.000	0.000	Merged-chr10-41957566-13
Merged-chr7-44745286-34	chr7	44745136	44745438	+	0.000	0.000	Merged-chr7-44745286-34
Merged-chr4-133622529-51	chr4	133622139	133622769	+	0.000	0.000	Merged-chr4-133622529-51
Merged-chr8-13630934-17	chr8	13630773	13631123	+	0.000	0.000	Merged-chr8-13630934-17
Merged-chr8-84639429-78	chr8	84639082	84639698	+	0.000	0.000	Merged-chr8-84639429-78
Merged-chr3-88457403-6	chr3	88457268	88457567	+	0.000	0.000	Merged-chr3-88457403-6
Merged-chr7-80450087-44	chr7	80449763	80450340	+	0.000	0.000	Merged-chr7-80450087-44
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr13-30005164-10	chr13	30004973	30005358	+	0.000	0.000	Merged-chr13-30005164-10
Merged-chr8-115496222-29	chr8	115495949	115496471	+	0.000	0.000	Merged-chr8-115496222-29
Merged-chr1-189608778-45	chr1	189608396	189609197	+	0.000	0.000	Merged-chr1-189608778-45
Merged-chr1-54882809-71	chr1	54882376	54883094	+	0.000	0.000	Merged-chr1-54882809-71
Merged-chr16-78546881-68	chr16	78546486	78547256	+	0.000	0.000	Merged-chr16-78546881-68
Merged-chr2-148562491-2	chr2	148562367	148562617	+	0.000	0.000	Merged-chr2-148562491-2
Merged-chr11-98937757-69	chr11	98937361	98938298	+	0.000	0.000	Merged-chr11-98937757-69
Merged-chr7-128130967-6	chr7	128130819	128131128	+	0.000	0.000	Merged-chr7-128130967-6
Merged-chr10-76513442-30	chr10	76513275	76513598	+	0.000	0.000	Merged-chr10-76513442-30
Merged-chr4-71291736-94	chr4	71291446	71291995	+	0.000	0.000	Merged-chr4-71291736-94
Merged-chr14-25466444-5	chr14	25466294	25466588	+	0.000	0.000	Merged-chr14-25466444-5
Merged-chr4-46641506-27	chr4	46641122	46641814	+	0.000	0.000	Merged-chr4-46641506-27
Merged-chr14-20970525-2	chr14	20970377	20970676	+	0.000	0.000	Merged-chr14-20970525-2
Merged-chr8-124265993-45	chr8	124265820	124266210	+	0.000	0.000	Merged-chr8-124265993-45
Merged-chr13-101767928-126	chr13	101767512	101768287	+	0.000	0.000	Merged-chr13-101767928-126
Merged-chr10-118103353-49	chr10	118103160	118103569	+	0.000	0.000	Merged-chr10-118103353-49
Merged-chr1-189701238-25	chr1	189701013	189701423	+	0.000	0.000	Merged-chr1-189701238-25
Merged-chr10-58497927-65	chr10	58497620	58498221	+	0.000	0.000	Merged-chr10-58497927-65
Merged-chr13-95716409-2	chr13	95716303	95716517	+	0.000	0.000	Merged-chr13-95716409-2
Merged-chr7-3290343-35	chr7	3290153	3290506	+	0.000	0.000	Merged-chr7-3290343-35
Merged-chr6-8732660-29	chr6	8732482	8732887	+	0.000	0.000	Merged-chr6-8732660-29
Merged-chr16-37094405-73	chr16	37094121	37094725	+	0.000	0.000	Merged-chr16-37094405-73
Merged-chr16-33043465-8	chr16	33043292	33043614	+	0.000	0.000	Merged-chr16-33043465-8
Merged-chr8-74993916-82	chr8	74993371	74994386	+	0.000	0.000	Merged-chr8-74993916-82
Merged-chr7-120050263-1	chr7	120050165	120050363	+	0.000	0.000	Merged-chr7-120050263-1
Merged-chr17-79817109-13	chr17	79816862	79817328	+	0.000	0.000	Merged-chr17-79817109-13
Merged-chr17-80224526-64	chr17	80224296	80224830	+	0.000	0.000	Merged-chr17-80224526-64
Merged-chr4-24567177-10	chr4	24566977	24567380	+	0.000	0.000	Merged-chr4-24567177-10
Merged-chr7-123365990-1	chr7	123365892	123366090	+	0.000	0.000	Merged-chr7-123365990-1
Merged-chr4-8837800-54	chr4	8837534	8838326	+	0.000	0.000	Merged-chr4-8837800-54
Merged-chr19-40684349-18	chr19	40684067	40684606	+	0.000	0.000	Merged-chr19-40684349-18
Merged-chr17-47511428-58	chr17	47511109	47511637	+	0.000	0.000	Merged-chr17-47511428-58
Merged-chr13-62653213-52	chr13	62652974	62653519	+	0.000	0.000	Merged-chr13-62653213-52
Merged-chr18-32311918-36	chr18	32311626	32312111	+	0.000	0.000	Merged-chr18-32311918-36
Merged-chr7-25835602-47	chr7	25835382	25835877	+	0.000	0.000	Merged-chr7-25835602-47
Merged-chr10-5805785-87	chr10	5805481	5806050	+	0.000	0.000	Merged-chr10-5805785-87
Merged-chr7-92087702-17	chr7	92087535	92087892	+	0.000	0.000	Merged-chr7-92087702-17
Merged-chr10-7474458-4	chr10	7474272	7474657	+	0.000	0.000	Merged-chr10-7474458-4
Merged-chr13-59279094-1	chr13	59278996	59279194	+	0.000	0.000	Merged-chr13-59279094-1
Merged-chr3-123267512-110	chr3	123267230	123267771	+	0.000	0.000	Merged-chr3-123267512-110
Merged-chr1-182537225-11	chr1	182537064	182537394	+	0.000	0.000	Merged-chr1-182537225-11
Merged-chr4-11929622-28	chr4	11929392	11929831	+	0.000	0.000	Merged-chr4-11929622-28
Merged-chr3-136671529-28	chr3	136671240	136671876	+	0.000	0.000	Merged-chr3-136671529-28
Merged-chr6-130237898-58	chr6	130237390	130238218	+	0.000	0.000	Merged-chr6-130237898-58
Merged-chr8-4779517-48	chr8	4779139	4779724	+	0.000	0.000	Merged-chr8-4779517-48
Merged-chr16-32434269-25	chr16	32434129	32434463	+	0.000	0.000	Merged-chr16-32434269-25
Merged-chr12-3989980-1	chr12	3989882	3990080	+	0.000	0.000	Merged-chr12-3989980-1
Merged-chr10-83946083-1	chr10	83945985	83946183	+	0.000	0.000	Merged-chr10-83946083-1
Merged-chr14-7844801-29	chr14	7844568	7845116	+	0.000	0.000	Merged-chr14-7844801-29
Merged-chr14-78619032-26	chr14	78618865	78619278	+	0.000	0.000	Merged-chr14-78619032-26
Merged-chr9-72970101-47	chr9	72969926	72970254	+	0.000	0.000	Merged-chr9-72970101-47
Merged-chr2-3762298-1	chr2	3762200	3762398	+	0.000	0.000	Merged-chr2-3762298-1
Merged-chr13-73937981-89	chr13	73937632	73938252	+	0.000	0.000	Merged-chr13-73937981-89
Merged-chr7-75782185-80	chr7	75781519	75782854	+	0.000	0.000	Merged-chr7-75782185-80
Merged-chr2-13575035-10	chr2	13574856	13575206	+	0.000	0.000	Merged-chr2-13575035-10
Merged-chr18-56451973-44	chr18	56451677	56452181	+	0.000	0.000	Merged-chr18-56451973-44
Merged-chr6-137503792-1	chr6	137503694	137503892	+	0.000	0.000	Merged-chr6-137503792-1
Merged-chr4-116807606-59	chr4	116807191	116807861	+	0.000	0.000	Merged-chr4-116807606-59
Merged-chr6-66471911-19	chr6	66471650	66472119	+	0.000	0.000	Merged-chr6-66471911-19
Merged-chr18-56463510-22	chr18	56463309	56463747	+	0.000	0.000	Merged-chr18-56463510-22
Merged-chr13-107022238-141	chr13	107021981	107022415	+	0.000	0.000	Merged-chr13-107022238-141
Merged-chr3-84710907-12	chr3	84710733	84711112	+	0.000	0.000	Merged-chr3-84710907-12
Merged-chr10-111422205-1	chr10	111422107	111422305	+	0.000	0.000	Merged-chr10-111422205-1
Merged-chr13-115168418-11	chr13	115168266	115168609	+	0.000	0.000	Merged-chr13-115168418-11
Merged-chr7-66226051-8	chr7	66225908	66226243	+	0.000	0.000	Merged-chr7-66226051-8
Merged-chr4-124937021-50	chr4	124936792	124937198	+	0.000	0.000	Merged-chr4-124937021-50
Merged-chr9-106386415-18	chr9	106386170	106386717	+	0.000	0.000	Merged-chr9-106386415-18
Merged-chr10-8197795-23	chr10	8197595	8197966	+	0.000	0.000	Merged-chr10-8197795-23
Merged-chrX-8193012-57	chrX	8192679	8193304	+	0.000	0.000	Merged-chrX-8193012-57
Merged-chr15-75116670-38	chr15	75116481	75116894	+	0.000	0.000	Merged-chr15-75116670-38
Merged-chr12-25095376-8	chr12	25095175	25095568	+	0.000	0.000	Merged-chr12-25095376-8
Merged-chr17-12742568-5	chr17	12742384	12742774	+	0.000	0.000	Merged-chr17-12742568-5
Merged-chr13-95697036-46	chr13	95696770	95697563	+	0.000	0.000	Merged-chr13-95697036-46
Merged-chr6-97523334-26	chr6	97523156	97523523	+	0.000	0.000	Merged-chr6-97523334-26
Merged-chr13-95963874-1	chr13	95963776	95963974	+	0.000	0.000	Merged-chr13-95963874-1
Merged-chr10-108162135-108	chr10	108161870	108162414	+	0.000	0.000	Merged-chr10-108162135-108
Merged-chr6-50545714-41	chr6	50545430	50546138	+	0.000	0.000	Merged-chr6-50545714-41
Merged-chr13-113994924-1	chr13	113994826	113995024	+	0.000	0.000	Merged-chr13-113994924-1
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr17-12118316-8	chr17	12118089	12118684	+	0.000	0.000	Merged-chr17-12118316-8
Merged-chr8-83715259-53	chr8	83715015	83715568	+	0.000	0.000	Merged-chr8-83715259-53
Merged-chr7-143740340-31	chr7	143740110	143740588	+	0.000	0.000	Merged-chr7-143740340-31
Merged-chr9-20952794-68	chr9	20952558	20953062	+	0.000	0.000	Merged-chr9-20952794-68
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr6-115973397-1	chr6	115973299	115973497	+	0.000	0.000	Merged-chr6-115973397-1
Merged-chr9-21196368-25	chr9	21196069	21196590	+	0.000	0.000	Merged-chr9-21196368-25
Merged-chr2-34905139-61	chr2	34904966	34905298	+	0.000	0.000	Merged-chr2-34905139-61
Merged-chr6-70798012-48	chr6	70797822	70798190	+	0.000	0.000	Merged-chr6-70798012-48
Merged-chr7-132576269-107	chr7	132576084	132576573	+	0.000	0.000	Merged-chr7-132576269-107
Merged-chr7-90138521-54	chr7	90138267	90138769	+	0.000	0.000	Merged-chr7-90138521-54
Merged-chr18-83740717-24	chr18	83740456	83741053	+	0.000	0.000	Merged-chr18-83740717-24
Merged-chr2-105388913-1	chr2	105388815	105389013	+	0.000	0.000	Merged-chr2-105388913-1
Merged-chr1-120264809-1	chr1	120264711	120264909	+	0.000	0.000	Merged-chr1-120264809-1
Merged-chr17-86958132-38	chr17	86957722	86958359	+	0.000	0.000	Merged-chr17-86958132-38
Merged-chr10-41473311-50	chr10	41472977	41473681	+	0.000	0.000	Merged-chr10-41473311-50
Merged-chr6-135417728-5	chr6	135417566	135417854	+	0.000	0.000	Merged-chr6-135417728-5
Merged-chr1-170972744-20	chr1	170972476	170973048	+	0.000	0.000	Merged-chr1-170972744-20
Merged-chr6-129354027-2	chr6	129353915	129354142	+	0.000	0.000	Merged-chr6-129354027-2
Merged-chr12-100901756-1	chr12	100901658	100901856	+	0.000	0.000	Merged-chr12-100901756-1
Merged-chr2-148568613-1	chr2	148568515	148568713	+	0.000	0.000	Merged-chr2-148568613-1
Merged-chr1-127652975-7	chr1	127652780	127653122	+	0.000	0.000	Merged-chr1-127652975-7
Merged-chr6-128852954-26	chr6	128852691	128853305	+	0.000	0.000	Merged-chr6-128852954-26
Merged-chr18-70919748-3	chr18	70919641	70919864	+	0.000	0.000	Merged-chr18-70919748-3
Merged-chr5-111273731-20	chr5	111273462	111273955	+	0.000	0.000	Merged-chr5-111273731-20
Merged-chr7-87979895-1	chr7	87979797	87979995	+	0.000	0.000	Merged-chr7-87979895-1
