#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Tfh_vs_WT_Th1.up.bed
Merged-chr2-150910563-2	chr2	150910459	150910669	+	0.000	0.000	Merged-chr2-150910563-2
Merged-chr5-32610925-84	chr5	32610182	32611325	+	0.000	0.000	Merged-chr5-32610925-84
Merged-chr13-96131214-1	chr13	96131116	96131314	+	0.000	0.000	Merged-chr13-96131214-1
Merged-chr5-105010527-49	chr5	105010307	105010737	+	0.000	0.000	Merged-chr5-105010527-49
Merged-chr2-65022793-47	chr2	65022565	65023129	+	0.000	0.000	Merged-chr2-65022793-47
Merged-chr15-51990648-9	chr15	51990387	51990844	+	0.000	0.000	Merged-chr15-51990648-9
Merged-chr17-57098619-14	chr17	57098443	57098800	+	0.000	0.000	Merged-chr17-57098619-14
Merged-chr13-101664276-40	chr13	101663995	101664550	+	0.000	0.000	Merged-chr13-101664276-40
Merged-chr5-21370599-51	chr5	21370308	21370830	+	0.000	0.000	Merged-chr5-21370599-51
Merged-chr2-32912535-11	chr2	32912350	32912724	+	0.000	0.000	Merged-chr2-32912535-11
Merged-chr10-81526889-29	chr10	81526681	81527119	+	0.000	0.000	Merged-chr10-81526889-29
Merged-chr16-23135761-12	chr16	23135569	23135951	+	0.000	0.000	Merged-chr16-23135761-12
Merged-chr10-41957566-13	chr10	41957365	41957760	+	0.000	0.000	Merged-chr10-41957566-13
Merged-chr3-84126972-4	chr3	84126840	84127127	+	0.000	0.000	Merged-chr3-84126972-4
Merged-chrX-157490296-1	chrX	157490198	157490396	+	0.000	0.000	Merged-chrX-157490296-1
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr8-115496222-29	chr8	115495949	115496471	+	0.000	0.000	Merged-chr8-115496222-29
Merged-chr1-189608778-45	chr1	189608396	189609197	+	0.000	0.000	Merged-chr1-189608778-45
Merged-chr4-71291736-94	chr4	71291446	71291995	+	0.000	0.000	Merged-chr4-71291736-94
Merged-chr4-46641506-27	chr4	46641122	46641814	+	0.000	0.000	Merged-chr4-46641506-27
Merged-chr14-20970525-2	chr14	20970377	20970676	+	0.000	0.000	Merged-chr14-20970525-2
Merged-chr5-105052824-2	chr5	105052660	105052991	+	0.000	0.000	Merged-chr5-105052824-2
Merged-chr6-8732660-29	chr6	8732482	8732887	+	0.000	0.000	Merged-chr6-8732660-29
Merged-chr16-37094405-73	chr16	37094121	37094725	+	0.000	0.000	Merged-chr16-37094405-73
Merged-chr13-45903914-29	chr13	45903607	45904231	+	0.000	0.000	Merged-chr13-45903914-29
Merged-chr17-79817109-13	chr17	79816862	79817328	+	0.000	0.000	Merged-chr17-79817109-13
Merged-chr4-24567177-10	chr4	24566977	24567380	+	0.000	0.000	Merged-chr4-24567177-10
Merged-chr7-123365990-1	chr7	123365892	123366090	+	0.000	0.000	Merged-chr7-123365990-1
Merged-chr11-88049141-21	chr11	88048850	88049442	+	0.000	0.000	Merged-chr11-88049141-21
Merged-chr14-72869418-37	chr14	72869153	72869734	+	0.000	0.000	Merged-chr14-72869418-37
Merged-chr5-114996617-11	chr5	114996471	114996832	+	0.000	0.000	Merged-chr5-114996617-11
Merged-chr10-44715918-29	chr10	44715669	44716257	+	0.000	0.000	Merged-chr10-44715918-29
Merged-chr7-25835602-47	chr7	25835382	25835877	+	0.000	0.000	Merged-chr7-25835602-47
Merged-chr3-93597508-71	chr3	93597138	93597980	+	0.000	0.000	Merged-chr3-93597508-71
Merged-chr16-52450720-60	chr16	52450387	52451162	+	0.000	0.000	Merged-chr16-52450720-60
Merged-chr9-31120705-26	chr9	31120479	31121051	+	0.000	0.000	Merged-chr9-31120705-26
Merged-chr16-32434269-25	chr16	32434129	32434463	+	0.000	0.000	Merged-chr16-32434269-25
Merged-chr19-55750633-14	chr19	55750293	55750993	+	0.000	0.000	Merged-chr19-55750633-14
Merged-chr12-3989980-1	chr12	3989882	3990080	+	0.000	0.000	Merged-chr12-3989980-1
Merged-chr14-7844801-29	chr14	7844568	7845116	+	0.000	0.000	Merged-chr14-7844801-29
Merged-chr11-29692902-6	chr11	29692733	29693055	+	0.000	0.000	Merged-chr11-29692902-6
Merged-chr9-75115492-20	chr9	75115046	75115783	+	0.000	0.000	Merged-chr9-75115492-20
Merged-chr19-43524051-50	chr19	43523888	43524267	+	0.000	0.000	Merged-chr19-43524051-50
Merged-chr3-102725307-14	chr3	102725123	102725524	+	0.000	0.000	Merged-chr3-102725307-14
Merged-chr6-66471911-19	chr6	66471650	66472119	+	0.000	0.000	Merged-chr6-66471911-19
Merged-chr5-139206711-28	chr5	139206463	139206946	+	0.000	0.000	Merged-chr5-139206711-28
Merged-chr3-84710907-12	chr3	84710733	84711112	+	0.000	0.000	Merged-chr3-84710907-12
Merged-chrX-68684840-22	chrX	68684570	68685197	+	0.000	0.000	Merged-chrX-68684840-22
Merged-chr10-111422205-1	chr10	111422107	111422305	+	0.000	0.000	Merged-chr10-111422205-1
Merged-chr18-13016580-10	chr18	13016433	13016748	+	0.000	0.000	Merged-chr18-13016580-10
Merged-chr17-83831138-30	chr17	83830810	83831478	+	0.000	0.000	Merged-chr17-83831138-30
Merged-chr4-124937021-50	chr4	124936792	124937198	+	0.000	0.000	Merged-chr4-124937021-50
Merged-chr10-8197795-23	chr10	8197595	8197966	+	0.000	0.000	Merged-chr10-8197795-23
Merged-chr2-65195826-52	chr2	65195479	65196362	+	0.000	0.000	Merged-chr2-65195826-52
Merged-chr13-95963874-1	chr13	95963776	95963974	+	0.000	0.000	Merged-chr13-95963874-1
Merged-chr2-11657779-45	chr2	11657575	11657993	+	0.000	0.000	Merged-chr2-11657779-45
Merged-chr11-58179851-25	chr11	58179553	58180092	+	0.000	0.000	Merged-chr11-58179851-25
Merged-chr5-100587830-4	chr5	100587677	100588004	+	0.000	0.000	Merged-chr5-100587830-4
Merged-chr17-12118316-8	chr17	12118089	12118684	+	0.000	0.000	Merged-chr17-12118316-8
Merged-chr9-44032153-1	chr9	44032055	44032253	+	0.000	0.000	Merged-chr9-44032153-1
Merged-chr16-49888266-54	chr16	49887950	49888539	+	0.000	0.000	Merged-chr16-49888266-54
Merged-chr2-34905139-61	chr2	34904966	34905298	+	0.000	0.000	Merged-chr2-34905139-61
Merged-chr7-138877099-9	chr7	138876928	138877293	+	0.000	0.000	Merged-chr7-138877099-9
Merged-chr3-104796663-34	chr3	104796441	104796880	+	0.000	0.000	Merged-chr3-104796663-34
Merged-chr3-103102606-96	chr3	103102338	103102853	+	0.000	0.000	Merged-chr3-103102606-96
Merged-chr3-136959339-20	chr3	136959137	136959558	+	0.000	0.000	Merged-chr3-136959339-20
Merged-chr2-105388913-1	chr2	105388815	105389013	+	0.000	0.000	Merged-chr2-105388913-1
Merged-chr1-184751461-18	chr1	184751225	184751760	+	0.000	0.000	Merged-chr1-184751461-18
Merged-chr11-73094669-63	chr11	73094430	73095116	+	0.000	0.000	Merged-chr11-73094669-63
Merged-chr2-65161891-30	chr2	65161572	65162325	+	0.000	0.000	Merged-chr2-65161891-30
Merged-chr9-31130629-119	chr9	31129974	31131221	+	0.000	0.000	Merged-chr9-31130629-119
Merged-chr1-127652975-7	chr1	127652780	127653122	+	0.000	0.000	Merged-chr1-127652975-7
Merged-chr9-122233247-97	chr9	122232949	122233658	+	0.000	0.000	Merged-chr9-122233247-97
Merged-chr3-103147089-19	chr3	103146898	103147280	+	0.000	0.000	Merged-chr3-103147089-19
Merged-chr9-37576736-24	chr9	37576555	37577170	+	0.000	0.000	Merged-chr9-37576736-24
Merged-chr16-46121573-10	chr16	46121233	46121778	+	0.000	0.000	Merged-chr16-46121573-10
Merged-chr12-65194392-14	chr12	65194192	65194614	+	0.000	0.000	Merged-chr12-65194392-14
Merged-chr13-63254174-3	chr13	63253990	63254417	+	0.000	0.000	Merged-chr13-63254174-3
Merged-chr12-86687051-28	chr12	86686657	86687410	+	0.000	0.000	Merged-chr12-86687051-28
Merged-chr1-181842712-4	chr1	181842598	181842828	+	0.000	0.000	Merged-chr1-181842712-4
Merged-chr4-43937152-65	chr4	43936848	43937450	+	0.000	0.000	Merged-chr4-43937152-65
Merged-chr16-52362398-3	chr16	52362273	52362532	+	0.000	0.000	Merged-chr16-52362398-3
Merged-chr9-75094977-14	chr9	75094785	75095225	+	0.000	0.000	Merged-chr9-75094977-14
Merged-chr17-44670859-1	chr17	44670761	44670959	+	0.000	0.000	Merged-chr17-44670859-1
Merged-chr6-131293515-116	chr6	131292995	131293906	+	0.000	0.000	Merged-chr6-131293515-116
Merged-chrX-169319865-27	chrX	169319657	169320077	+	0.000	0.000	Merged-chrX-169319865-27
Merged-chr2-9867507-76	chr2	9867234	9867881	+	0.000	0.000	Merged-chr2-9867507-76
Merged-chr15-73725645-1	chr15	73725547	73725745	+	0.000	0.000	Merged-chr15-73725645-1
Merged-chr10-81470756-23	chr10	81470585	81471035	+	0.000	0.000	Merged-chr10-81470756-23
Merged-chr8-84128468-26	chr8	84128281	84128624	+	0.000	0.000	Merged-chr8-84128468-26
Merged-chr11-64116814-48	chr11	64116355	64117203	+	0.000	0.000	Merged-chr11-64116814-48
Merged-chr2-84956500-28	chr2	84956275	84956800	+	0.000	0.000	Merged-chr2-84956500-28
Merged-chr1-184732542-127	chr1	184731818	184733515	+	0.000	0.000	Merged-chr1-184732542-127
Merged-chr14-47367011-11	chr14	47366738	47367264	+	0.000	0.000	Merged-chr14-47367011-11
Merged-chr11-73094317-1	chr11	73094219	73094417	+	0.000	0.000	Merged-chr11-73094317-1
Merged-chr2-65170889-79	chr2	65170603	65171201	+	0.000	0.000	Merged-chr2-65170889-79
Merged-chr13-22022383-13	chr13	22022084	22022595	+	0.000	0.000	Merged-chr13-22022383-13
Merged-chr15-12037436-23	chr15	12037198	12037701	+	0.000	0.000	Merged-chr15-12037436-23
Merged-chr13-45883761-85	chr13	45883100	45884319	+	0.000	0.000	Merged-chr13-45883761-85
Merged-chr18-62089904-13	chr18	62089706	62090085	+	0.000	0.000	Merged-chr18-62089904-13
Merged-chr1-175880744-64	chr1	175880460	175880960	+	0.000	0.000	Merged-chr1-175880744-64
Merged-chr5-112275327-24	chr5	112275119	112275554	+	0.000	0.000	Merged-chr5-112275327-24
Merged-chr5-8374526-17	chr5	8374341	8374707	+	0.000	0.000	Merged-chr5-8374526-17
Merged-chr1-159928948-28	chr1	159928630	159929263	+	0.000	0.000	Merged-chr1-159928948-28
Merged-chr2-52315067-49	chr2	52314863	52315304	+	0.000	0.000	Merged-chr2-52315067-49
Merged-chr2-9536121-12	chr2	9535911	9536324	+	0.000	0.000	Merged-chr2-9536121-12
Merged-chr1-43207362-30	chr1	43207134	43207707	+	0.000	0.000	Merged-chr1-43207362-30
Merged-chr7-74663991-34	chr7	74663776	74664252	+	0.000	0.000	Merged-chr7-74663991-34
Merged-chr10-95565719-10	chr10	95565569	95565883	+	0.000	0.000	Merged-chr10-95565719-10
Merged-chr7-74684112-21	chr7	74683924	74684301	+	0.000	0.000	Merged-chr7-74684112-21
Merged-chr2-52591094-36	chr2	52590876	52591333	+	0.000	0.000	Merged-chr2-52591094-36
Merged-chr5-62763141-17	chr5	62762773	62763346	+	0.000	0.000	Merged-chr5-62763141-17
Merged-chr10-84081142-1	chr10	84081044	84081242	+	0.000	0.000	Merged-chr10-84081142-1
Merged-chr3-59042548-4	chr3	59042407	59042753	+	0.000	0.000	Merged-chr3-59042548-4
Merged-chr19-41317870-18	chr19	41317679	41318066	+	0.000	0.000	Merged-chr19-41317870-18
Merged-chr3-84749364-32	chr3	84749158	84749594	+	0.000	0.000	Merged-chr3-84749364-32
Merged-chr6-137577194-7	chr6	137576951	137577440	+	0.000	0.000	Merged-chr6-137577194-7
Merged-chr3-38371815-1	chr3	38371717	38371915	+	0.000	0.000	Merged-chr3-38371815-1
Merged-chrX-140506708-7	chrX	140506591	140506868	+	0.000	0.000	Merged-chrX-140506708-7
Merged-chr9-103332910-23	chr9	103332692	103333115	+	0.000	0.000	Merged-chr9-103332910-23
Merged-chr4-118162293-29	chr4	118162086	118162512	+	0.000	0.000	Merged-chr4-118162293-29
Merged-chr11-82203990-35	chr11	82203743	82204209	+	0.000	0.000	Merged-chr11-82203990-35
Merged-chr6-108571232-71	chr6	108570878	108571536	+	0.000	0.000	Merged-chr6-108571232-71
Merged-chr2-143924641-39	chr2	143924177	143924994	+	0.000	0.000	Merged-chr2-143924641-39
Merged-chr3-144261016-37	chr3	144260779	144261354	+	0.000	0.000	Merged-chr3-144261016-37
Merged-chr17-86215920-18	chr17	86215692	86216098	+	0.000	0.000	Merged-chr17-86215920-18
Merged-chr4-8811216-44	chr4	8810981	8811473	+	0.000	0.000	Merged-chr4-8811216-44
Merged-chr1-176946569-129	chr1	176945823	176947182	+	0.000	0.000	Merged-chr1-176946569-129
Merged-chr7-74296401-18	chr7	74296126	74296731	+	0.000	0.000	Merged-chr7-74296401-18
Merged-chr14-59695356-42	chr14	59695054	59695699	+	0.000	0.000	Merged-chr14-59695356-42
Merged-chr14-70797410-2	chr14	70797216	70797606	+	0.000	0.000	Merged-chr14-70797410-2
Merged-chr19-56681979-1	chr19	56681881	56682079	+	0.000	0.000	Merged-chr19-56681979-1
Merged-chr18-21002660-3	chr18	21002500	21002839	+	0.000	0.000	Merged-chr18-21002660-3
Merged-chr3-84715324-47	chr3	84715140	84715547	+	0.000	0.000	Merged-chr3-84715324-47
Merged-chr5-92603127-58	chr5	92602725	92603681	+	0.000	0.000	Merged-chr5-92603127-58
Merged-chr9-52323706-16	chr9	52323442	52324120	+	0.000	0.000	Merged-chr9-52323706-16
Merged-chr7-74495574-58	chr7	74495302	74495957	+	0.000	0.000	Merged-chr7-74495574-58
Merged-chr19-43530774-110	chr19	43530335	43531218	+	0.000	0.000	Merged-chr19-43530774-110
Merged-chr1-43168933-57	chr1	43168647	43169302	+	0.000	0.000	Merged-chr1-43168933-57
Merged-chr15-102235422-2	chr15	102235316	102235531	+	0.000	0.000	Merged-chr15-102235422-2
Merged-chr14-47352473-1	chr14	47352375	47352573	+	0.000	0.000	Merged-chr14-47352473-1
Merged-chr1-193303652-18	chr1	193303349	193303841	+	0.000	0.000	Merged-chr1-193303652-18
Merged-chr1-160047516-48	chr1	160046884	160047841	+	0.000	0.000	Merged-chr1-160047516-48
Merged-chr6-86852304-8	chr6	86852121	86852490	+	0.000	0.000	Merged-chr6-86852304-8
Merged-chr13-102096730-1	chr13	102096632	102096830	+	0.000	0.000	Merged-chr13-102096730-1
Merged-chr11-101543850-25	chr11	101543562	101544228	+	0.000	0.000	Merged-chr11-101543850-25
Merged-chr1-171685100-27	chr1	171684854	171685304	+	0.000	0.000	Merged-chr1-171685100-27
Merged-chr3-9754268-1	chr3	9754170	9754368	+	0.000	0.000	Merged-chr3-9754268-1
Merged-chr7-138848569-2	chr7	138848465	138848675	+	0.000	0.000	Merged-chr7-138848569-2
Merged-chr13-74861692-20	chr13	74861537	74861843	+	0.000	0.000	Merged-chr13-74861692-20
Merged-chr1-160037065-9	chr1	160036859	160037281	+	0.000	0.000	Merged-chr1-160037065-9
Merged-chr4-8911180-1	chr4	8911082	8911280	+	0.000	0.000	Merged-chr4-8911180-1
Merged-chr19-38934925-15	chr19	38934688	38935164	+	0.000	0.000	Merged-chr19-38934925-15
Merged-chr9-64831906-29	chr9	64831557	64832253	+	0.000	0.000	Merged-chr9-64831906-29
Merged-chr13-45924771-59	chr13	45924530	45925018	+	0.000	0.000	Merged-chr13-45924771-59
Merged-chr13-75831238-3	chr13	75831137	75831341	+	0.000	0.000	Merged-chr13-75831238-3
Merged-chr4-138251464-1	chr4	138251366	138251564	+	0.000	0.000	Merged-chr4-138251464-1
Merged-chr14-121310777-1	chr14	121310679	121310877	+	0.000	0.000	Merged-chr14-121310777-1
Merged-chr12-24651104-2	chr12	24650949	24651261	+	0.000	0.000	Merged-chr12-24651104-2
Merged-chr10-81450281-29	chr10	81450034	81450476	+	0.000	0.000	Merged-chr10-81450281-29
Merged-chr13-45869062-3	chr13	45868888	45869228	+	0.000	0.000	Merged-chr13-45869062-3
Merged-chr11-104622687-63	chr11	104622426	104622927	+	0.000	0.000	Merged-chr11-104622687-63
Merged-chr14-100285201-100	chr14	100284694	100286011	+	0.000	0.000	Merged-chr14-100285201-100
Merged-chr13-98694869-1	chr13	98694771	98694969	+	0.000	0.000	Merged-chr13-98694869-1
Merged-chr6-67348220-52	chr6	67347970	67348500	+	0.000	0.000	Merged-chr6-67348220-52
Merged-chr13-106997590-6	chr13	106997427	106997721	+	0.000	0.000	Merged-chr13-106997590-6
Merged-chr12-55050089-62	chr12	55049853	55050312	+	0.000	0.000	Merged-chr12-55050089-62
Merged-chr14-25378352-94	chr14	25377918	25378693	+	0.000	0.000	Merged-chr14-25378352-94
Merged-chr3-144232172-58	chr3	144231852	144232405	+	0.000	0.000	Merged-chr3-144232172-58
Merged-chr5-140503232-1	chr5	140503134	140503332	+	0.000	0.000	Merged-chr5-140503232-1
Merged-chr8-86838385-1	chr8	86838287	86838485	+	0.000	0.000	Merged-chr8-86838385-1
Merged-chr17-44569444-63	chr17	44569197	44569686	+	0.000	0.000	Merged-chr17-44569444-63
Merged-chrX-164427497-25	chrX	164427233	164427694	+	0.000	0.000	Merged-chrX-164427497-25
Merged-chr8-46656118-24	chr8	46655901	46656302	+	0.000	0.000	Merged-chr8-46656118-24
Merged-chr18-56714625-64	chr18	56714336	56714956	+	0.000	0.000	Merged-chr18-56714625-64
Merged-chr14-25421957-44	chr14	25421697	25422262	+	0.000	0.000	Merged-chr14-25421957-44
Merged-chr8-115277050-3	chr8	115276934	115277172	+	0.000	0.000	Merged-chr8-115277050-3
Merged-chr12-113146783-89	chr12	113146549	113147185	+	0.000	0.000	Merged-chr12-113146783-89
Merged-chr1-189657722-11	chr1	189657538	189657977	+	0.000	0.000	Merged-chr1-189657722-11
Merged-chr18-4302674-1	chr18	4302576	4302774	+	0.000	0.000	Merged-chr18-4302674-1
Merged-chr8-115414326-32	chr8	115414145	115414580	+	0.000	0.000	Merged-chr8-115414326-32
Merged-chr17-44601728-2	chr17	44601577	44601881	+	0.000	0.000	Merged-chr17-44601728-2
Merged-chr10-8130916-73	chr10	8130536	8131258	+	0.000	0.000	Merged-chr10-8130916-73
Merged-chrX-153375365-26	chrX	153375090	153375598	+	0.000	0.000	Merged-chrX-153375365-26
Merged-chr15-78510669-65	chr15	78510063	78511159	+	0.000	0.000	Merged-chr15-78510669-65
Merged-chr10-83948431-2	chr10	83948320	83948545	+	0.000	0.000	Merged-chr10-83948431-2
Merged-chr18-4295238-102	chr18	4294892	4295613	+	0.000	0.000	Merged-chr18-4295238-102
Merged-chr7-45136227-69	chr7	45135952	45136526	+	0.000	0.000	Merged-chr7-45136227-69
Merged-chr13-101569413-14	chr13	101569213	101569639	+	0.000	0.000	Merged-chr13-101569413-14
Merged-chr4-118437424-66	chr4	118437014	118437798	+	0.000	0.000	Merged-chr4-118437424-66
Merged-chr11-117828416-39	chr11	117828160	117828644	+	0.000	0.000	Merged-chr11-117828416-39
Merged-chr2-79257166-1	chr2	79257068	79257266	+	0.000	0.000	Merged-chr2-79257166-1
Merged-chr14-25442825-7	chr14	25442619	25443025	+	0.000	0.000	Merged-chr14-25442825-7
Merged-chr18-25512233-1	chr18	25512135	25512333	+	0.000	0.000	Merged-chr18-25512233-1
Merged-chr13-51631579-1	chr13	51631481	51631679	+	0.000	0.000	Merged-chr13-51631579-1
Merged-chr10-44539362-34	chr10	44538958	44539823	+	0.000	0.000	Merged-chr10-44539362-34
Merged-chr8-84876953-6	chr8	84876776	84877098	+	0.000	0.000	Merged-chr8-84876953-6
Merged-chr5-108001250-29	chr5	108001067	108001461	+	0.000	0.000	Merged-chr5-108001250-29
Merged-chr13-108191419-33	chr13	108191249	108191569	+	0.000	0.000	Merged-chr13-108191419-33
Merged-chr6-66536330-1	chr6	66536232	66536430	+	0.000	0.000	Merged-chr6-66536330-1
Merged-chr18-26652684-1	chr18	26652586	26652784	+	0.000	0.000	Merged-chr18-26652684-1
Merged-chr7-139994921-18	chr7	139994715	139995132	+	0.000	0.000	Merged-chr7-139994921-18
Merged-chr16-49791413-4	chr16	49791242	49791580	+	0.000	0.000	Merged-chr16-49791413-4
Merged-chr14-100222353-13	chr14	100222055	100222562	+	0.000	0.000	Merged-chr14-100222353-13
Merged-chr19-56703417-11	chr19	56703110	56703641	+	0.000	0.000	Merged-chr19-56703417-11
Merged-chr1-40476942-6	chr1	40476647	40477162	+	0.000	0.000	Merged-chr1-40476942-6
Merged-chr14-70774567-63	chr14	70774220	70774904	+	0.000	0.000	Merged-chr14-70774567-63
Merged-chr5-100582209-2	chr5	100582068	100582352	+	0.000	0.000	Merged-chr5-100582209-2
Merged-chr5-114131666-4	chr5	114131549	114131781	+	0.000	0.000	Merged-chr5-114131666-4
Merged-chr5-150373139-22	chr5	150372872	150373400	+	0.000	0.000	Merged-chr5-150373139-22
Merged-chr17-25727535-49	chr17	25727285	25727880	+	0.000	0.000	Merged-chr17-25727535-49
Merged-chr13-46030994-10	chr13	46030798	46031165	+	0.000	0.000	Merged-chr13-46030994-10
Merged-chr2-71787122-109	chr2	71786787	71787358	+	0.000	0.000	Merged-chr2-71787122-109
Merged-chr17-87300519-3	chr17	87300417	87300628	+	0.000	0.000	Merged-chr17-87300519-3
Merged-chr2-91527310-1	chr2	91527212	91527410	+	0.000	0.000	Merged-chr2-91527310-1
Merged-chr2-129199114-4	chr2	129199016	129199214	+	0.000	0.000	Merged-chr2-129199114-4
Merged-chr17-86168883-5	chr17	86168740	86169033	+	0.000	0.000	Merged-chr17-86168883-5
Merged-chr9-64812523-3	chr9	64812325	64812678	+	0.000	0.000	Merged-chr9-64812523-3
Merged-chr4-101141952-10	chr4	101141771	101142172	+	0.000	0.000	Merged-chr4-101141952-10
Merged-chr10-83939231-1	chr10	83939133	83939331	+	0.000	0.000	Merged-chr10-83939231-1
Merged-chr5-62610074-16	chr5	62609765	62610268	+	0.000	0.000	Merged-chr5-62610074-16
Merged-chr12-51593610-32	chr12	51593179	51593955	+	0.000	0.000	Merged-chr12-51593610-32
Merged-chr13-45867539-21	chr13	45867398	45867681	+	0.000	0.000	Merged-chr13-45867539-21
Merged-chr19-55915456-76	chr19	55915217	55915733	+	0.000	0.000	Merged-chr19-55915456-76
Merged-chr6-82714419-34	chr6	82714226	82714687	+	0.000	0.000	Merged-chr6-82714419-34
Merged-chr6-82775550-35	chr6	82775297	82775812	+	0.000	0.000	Merged-chr6-82775550-35
Merged-chr4-109854829-14	chr4	109854570	109855110	+	0.000	0.000	Merged-chr4-109854829-14
Merged-chr11-45926859-44	chr11	45926604	45927211	+	0.000	0.000	Merged-chr11-45926859-44
Merged-chr13-92332424-46	chr13	92332074	92332775	+	0.000	0.000	Merged-chr13-92332424-46
Merged-chr1-160054348-51	chr1	160054059	160054816	+	0.000	0.000	Merged-chr1-160054348-51
Merged-chr5-77140362-54	chr5	77140086	77140583	+	0.000	0.000	Merged-chr5-77140362-54
Merged-chr3-98348996-3	chr3	98348892	98349102	+	0.000	0.000	Merged-chr3-98348996-3
Merged-chr5-77407765-50	chr5	77407475	77408009	+	0.000	0.000	Merged-chr5-77407765-50
Merged-chr2-154797130-17	chr2	154796899	154797347	+	0.000	0.000	Merged-chr2-154797130-17
Merged-chr5-77125140-56	chr5	77124688	77125542	+	0.000	0.000	Merged-chr5-77125140-56
Merged-chr7-130647041-17	chr7	130646798	130647295	+	0.000	0.000	Merged-chr7-130647041-17
Merged-chr17-12036318-13	chr17	12036165	12036531	+	0.000	0.000	Merged-chr17-12036318-13
Merged-chr14-47395869-114	chr14	47395458	47396514	+	0.000	0.000	Merged-chr14-47395869-114
Merged-chr12-113050401-116	chr12	113049898	113050933	+	0.000	0.000	Merged-chr12-113050401-116
Merged-chr13-33965707-3	chr13	33965569	33965828	+	0.000	0.000	Merged-chr13-33965707-3
Merged-chr2-109334470-7	chr2	109334297	109334654	+	0.000	0.000	Merged-chr2-109334470-7
Merged-chr2-27704509-16	chr2	27704291	27704776	+	0.000	0.000	Merged-chr2-27704509-16
Merged-chr5-139320705-5	chr5	139320583	139320847	+	0.000	0.000	Merged-chr5-139320705-5
