#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_dn.bed
NR51924--MA1107.1.KLF9	chr5	111553897	111553909	-	0.000	0.000	Merged-chr5-111553967-36
NR72505--MA0741.1.KLF16	chrX	134162637	134162647	-	0.000	0.000	Merged-chrX-134162858-35
NR3573--MA0599.1.KLF5	chr1	164503621	164503630	-	0.000	0.000	Merged-chr1-164503488-46
NR13508--MA1107.1.KLF9	chr12	12176277	12176289	+	0.000	0.000	Merged-chr12-12176537-33
NR42785--MA0741.1.KLF16	chr3	116200270	116200280	+	0.000	0.000	Merged-chr3-116200281-40
NR64665--MA0493.1.Klf1	chr8	36532744	36532754	-	0.000	0.000	Merged-chr8-36532922-47
NR5281--MA0039.3.KLF4	chr10	14097857	14097867	+	0.000	0.000	Merged-chr10-14097983-8
NR27091--MA0741.1.KLF16	chr16	93574640	93574650	-	0.000	0.000	Merged-chr16-93574695-56
NR50929--MA0493.1.Klf1	chr5	74704611	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR49498--MA1107.1.KLF9	chr5	20083294	20083306	+	0.000	0.000	Merged-chr5-20083207-6
NR69473--MA0741.1.KLF16	chr9	73163267	73163277	-	0.000	0.000	Merged-chr9-73163191-23
NR64655--MA0740.1.KLF14	chr8	36249394	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR13492--MA0740.1.KLF14	chr12	11280081	11280094	-	0.000	0.000	Merged-chr12-11280014-10
NR68264--MA0599.1.KLF5	chr9	37430821	37430830	+	0.000	0.000	Merged-chr9-37430840-28
NR8985--MA0039.3.KLF4	chr10	128135576	128135586	+	0.000	0.000	Merged-chr10-128135587-20
NR22387--MA0599.1.KLF5	chr15	12285296	12285305	+	0.000	0.000	Merged-chr15-12285432-27
NR71741--MA0741.1.KLF16	chrX	11807620	11807630	-	0.000	0.000	Merged-chrX-11807540-17
NR68170--MA0599.1.KLF5	chr9	32672295	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR13320--MA1107.1.KLF9	chr11	121388259	121388271	+	0.000	0.000	Merged-chr11-121388378-24
NR3574--MA0741.1.KLF16	chr1	164503620	164503630	-	0.000	0.000	Merged-chr1-164503488-46
NR28474--MA0599.1.KLF5	chr17	30027745	30027754	+	0.000	0.000	Merged-chr17-30027791-14
NR60538--MA1107.1.KLF9	chr7	49303806	49303818	-	0.000	0.000	Merged-chr7-49303959-15
NR49034--MA0742.1.Klf12	chr4	155050347	155050361	+	0.000	0.000	Merged-chr4-155050218-26
NR49844--MA0599.1.KLF5	chr5	30814686	30814695	+	0.000	0.000	Merged-chr5-30814661-60
NR32301--MA0599.1.KLF5	chr18	75820001	75820010	-	0.000	0.000	Merged-chr18-75820018-41
NR32068--MA0741.1.KLF16	chr18	68195247	68195257	-	0.000	0.000	Merged-chr18-68195286-23
NR47879--MA0657.1.KLF13	chr4	134703972	134703989	+	0.000	0.000	Merged-chr4-134704159-76
NR71210--MA0039.3.KLF4	chr9	118196826	118196836	-	0.000	0.000	Merged-chr9-118196833-13
NR46363--MA0741.1.KLF16	chr4	99120546	99120556	-	0.000	0.000	Merged-chr4-99120724-28
NR116--MA0493.1.Klf1	chr1	13426974	13426984	-	0.000	0.000	Merged-chr1-13426973-84
NR38946--MA0740.1.KLF14	chr2	151971069	151971082	+	0.000	0.000	Merged-chr2-151971067-35
NR56387--MA0742.1.Klf12	chr6	91712923	91712937	-	0.000	0.000	Merged-chr6-91712946-25
NR54331--MA0599.1.KLF5	chr5	149440185	149440194	-	0.000	0.000	Merged-chr5-149439971-46
NR67809--MA1107.1.KLF9	chr9	15709973	15709985	-	0.000	0.000	Merged-chr9-15709752-108
NR39657--MA0740.1.KLF14	chr2	167713147	167713160	-	0.000	0.000	Merged-chr2-167713112-41
NR50930--MA0741.1.KLF16	chr5	74704612	74704622	+	0.000	0.000	Merged-chr5-74704453-70
NR64231--MA0493.1.Klf1	chr8	14996108	14996118	-	0.000	0.000	Merged-chr8-14996187-57
NR71690--MA0493.1.Klf1	chrX	8175961	8175971	+	0.000	0.000	Merged-chrX-8175861-91
NR32752--MA1107.1.KLF9	chr18	84911754	84911766	-	0.000	0.000	Merged-chr18-84911932-15
NR14401--MA1107.1.KLF9	chr12	69502007	69502019	-	0.000	0.000	Merged-chr12-69501974-43
NR20076--MA0039.3.KLF4	chr14	45009475	45009485	-	0.000	0.000	Merged-chr14-45009601-8
NR59776--MA0599.1.KLF5	chr7	28982761	28982770	-	0.000	0.000	Merged-chr7-28982424-141
NR67672--MA0742.1.Klf12	chr9	7576597	7576611	-	0.000	0.000	Merged-chr9-7576753-19
NR32448--MA0741.1.KLF16	chr18	80005175	80005185	-	0.000	0.000	Merged-chr18-80005096-36
NR34390--MA1107.1.KLF9	chr19	55260745	55260757	-	0.000	0.000	Merged-chr19-55260920-21
NR46485--MA0599.1.KLF5	chr4	102908262	102908271	-	0.000	0.000	Merged-chr4-102908208-33
NR60556--MA1107.1.KLF9	chr7	49450947	49450959	-	0.000	0.000	Merged-chr7-49451105-18
NR5622--MA1107.1.KLF9	chr10	37721424	37721436	+	0.000	0.000	Merged-chr10-37721362-7
NR71224--MA1107.1.KLF9	chr9	118477724	118477736	-	0.000	0.000	Merged-chr9-118477763-16
NR23355--MA1107.1.KLF9	chr15	73137763	73137775	+	0.000	0.000	Merged-chr15-73137730-76
NR9103--MA0741.1.KLF16	chr11	3289480	3289490	-	0.000	0.000	Merged-chr11-3289490-8
NR41348--MA1107.1.KLF9	chr3	69156740	69156752	-	0.000	0.000	Merged-chr3-69156652-55
NR69559--MA1107.1.KLF9	chr9	75646910	75646922	+	0.000	0.000	Merged-chr9-75646856-3
NR68169--MA0741.1.KLF16	chr9	32672277	32672287	-	0.000	0.000	Merged-chr9-32672440-49
NR35411--MA0741.1.KLF16	chr2	26628298	26628308	-	0.000	0.000	Merged-chr2-26628456-31
NR11095--MA0741.1.KLF16	chr11	75926973	75926983	+	0.000	0.000	Merged-chr11-75926776-30
NR21833--MA0039.3.KLF4	chr14	118226050	118226060	-	0.000	0.000	Merged-chr14-118226036-14
NR49625--MA0740.1.KLF14	chr5	24445273	24445286	+	0.000	0.000	Merged-chr5-24445119-58
NR64230--MA0039.3.KLF4	chr8	14996106	14996116	-	0.000	0.000	Merged-chr8-14996187-57
NR36772--MA0493.1.Klf1	chr2	75965079	75965089	+	0.000	0.000	Merged-chr2-75964949-43
NR67772--MA0741.1.KLF16	chr9	15014184	15014194	-	0.000	0.000	Merged-chr9-15014101-6
NR31574--MA0599.1.KLF5	chr18	54822921	54822930	+	0.000	0.000	Merged-chr18-54822886-30
NR36342--MA0740.1.KLF14	chr2	60693660	60693673	-	0.000	0.000	Merged-chr2-60693604-10
NR2263--MA1107.1.KLF9	chr1	127409673	127409685	-	0.000	0.000	Merged-chr1-127409682-14
NR6185--MA0599.1.KLF5	chr10	61233350	61233359	+	0.000	0.000	Merged-chr10-61233317-40
NR65344--MA0599.1.KLF5	chr8	70696647	70696656	-	0.000	0.000	Merged-chr8-70696561-4
NR68730--MA0599.1.KLF5	chr9	51168207	51168216	-	0.000	0.000	Merged-chr9-51168146-14
NR55014--MA0741.1.KLF16	chr6	37564039	37564049	+	0.000	0.000	Merged-chr6-37564158-19
NR68246--MA0740.1.KLF14	chr9	36905621	36905634	-	0.000	0.000	Merged-chr9-36905642-9
NR12151--MA0599.1.KLF5	chr11	100545671	100545680	-	0.000	0.000	Merged-chr11-100545700-39
NR3108--MA0599.1.KLF5	chr1	153740169	153740178	-	0.000	0.000	Merged-chr1-153740161-56
NR13155--MA0741.1.KLF16	chr11	119352857	119352867	-	0.000	0.000	Merged-chr11-119352857-1
NR35901--MA1107.1.KLF9	chr2	35463694	35463706	+	0.000	0.000	Merged-chr2-35463884-76
NR67630--MA1107.1.KLF9	chr8	128534514	128534526	+	0.000	0.000	Merged-chr8-128534508-32
NR59083--MA0741.1.KLF16	chr7	16634141	16634151	-	0.000	0.000	Merged-chr7-16634045-17
NR20230--MA0599.1.KLF5	chr14	52296021	52296030	-	0.000	0.000	Merged-chr14-52295899-7
NR67183--MA0493.1.Klf1	chr8	121898641	121898651	-	0.000	0.000	Merged-chr8-121898554-47
NR66504--MA0039.3.KLF4	chr8	106022596	106022606	+	0.000	0.000	Merged-chr8-106022605-23
NR3353--MA1107.1.KLF9	chr1	157555236	157555248	+	0.000	0.000	Merged-chr1-157555103-45
NR13894--MA0493.1.Klf1	chr12	32999958	32999968	-	0.000	0.000	Merged-chr12-32999849-21
NR62073--MA0657.1.KLF13	chr7	110627599	110627616	+	0.000	0.000	Merged-chr7-110627584-9
NR34598--MA0741.1.KLF16	chr19	59650732	59650742	-	0.000	0.000	Merged-chr19-59650746-15
NR24409--MA0039.3.KLF4	chr15	93756159	93756169	+	0.000	0.000	Merged-chr15-93756205-23
NR14504--MA0741.1.KLF16	chr12	71954571	71954581	+	0.000	0.000	Merged-chr12-71954531-3
NR53697--MA1107.1.KLF9	chr5	140148961	140148973	+	0.000	0.000	Merged-chr5-140149143-22
NR6283--MA0493.1.Klf1	chr10	62248022	62248032	-	0.000	0.000	Merged-chr10-62247968-20
NR13580--MA1107.1.KLF9	chr12	17113950	17113962	-	0.000	0.000	Merged-chr12-17113912-17
NR27173--MA1107.1.KLF9	chr16	94593904	94593916	-	0.000	0.000	Merged-chr16-94593743-20
NR30022--MA1107.1.KLF9	chr17	73724491	73724503	+	0.000	0.000	Merged-chr17-73724550-5
NR8679--MA0742.1.Klf12	chr10	122778137	122778151	+	0.000	0.000	Merged-chr10-122778014-1
NR52356--MA0039.3.KLF4	chr5	118589291	118589301	-	0.000	0.000	Merged-chr5-118589133-25
NR34184--MA0741.1.KLF16	chr19	47447250	47447260	+	0.000	0.000	Merged-chr19-47447149-19
NR39720--MA0599.1.KLF5	chr2	168525577	168525586	+	0.000	0.000	Merged-chr2-168525389-54
NR56716--MA1107.1.KLF9	chr6	100390393	100390405	+	0.000	0.000	Merged-chr6-100390476-26
NR42777--MA0741.1.KLF16	chr3	115897936	115897946	+	0.000	0.000	Merged-chr3-115897908-5
NR67971--MA0493.1.Klf1	chr9	21918141	21918151	+	0.000	0.000	Merged-chr9-21918186-50
NR61351--MA0741.1.KLF16	chr7	84417844	84417854	-	0.000	0.000	Merged-chr7-84417695-8
NR49540--MA0599.1.KLF5	chr5	21054909	21054918	+	0.000	0.000	Merged-chr5-21054874-6
NR68720--MA1107.1.KLF9	chr9	51162030	51162042	-	0.000	0.000	Merged-chr9-51161990-29
NR1071--MA0493.1.Klf1	chr1	69499066	69499076	-	0.000	0.000	Merged-chr1-69499196-51
NR34395--MA1107.1.KLF9	chr19	55260755	55260767	-	0.000	0.000	Merged-chr19-55260920-21
NR46275--MA0599.1.KLF5	chr4	89487295	89487304	-	0.000	0.000	Merged-chr4-89487235-21
NR5627--MA1107.1.KLF9	chr10	37721434	37721446	+	0.000	0.000	Merged-chr10-37721362-7
NR13493--MA0657.1.KLF13	chr12	11280078	11280095	-	0.000	0.000	Merged-chr12-11280014-10
NR24054--MA0740.1.KLF14	chr15	84372961	84372974	-	0.000	0.000	Merged-chr15-84372915-18
NR10530--MA1107.1.KLF9	chr11	61760704	61760716	-	0.000	0.000	Merged-chr11-61760771-9
NR46261--MA0493.1.Klf1	chr4	89137608	89137618	+	0.000	0.000	Merged-chr4-89137676-98
NR70377--MA0493.1.Klf1	chr9	100540497	100540507	-	0.000	0.000	Merged-chr9-100540480-23
NR62952--MA0741.1.KLF16	chr7	128633411	128633421	-	0.000	0.000	Merged-chr7-128633323-34
NR9446--MA0599.1.KLF5	chr11	20035544	20035553	-	0.000	0.000	Merged-chr11-20035595-25
NR19361--MA0740.1.KLF14	chr14	18893806	18893819	+	0.000	0.000	Merged-chr14-18893829-80
NR12035--MA0599.1.KLF5	chr11	98588261	98588270	+	0.000	0.000	Merged-chr11-98588289-18
NR1075--MA1107.1.KLF9	chr1	69499064	69499076	-	0.000	0.000	Merged-chr1-69499196-51
NR17476--MA0740.1.KLF14	chr13	69821333	69821346	+	0.000	0.000	Merged-chr13-69821460-47
NR23484--MA0741.1.KLF16	chr15	75929911	75929921	-	0.000	0.000	Merged-chr15-75929724-50
NR65810--MA0599.1.KLF5	chr8	83899252	83899261	-	0.000	0.000	Merged-chr8-83899135-1
NR39164--MA1107.1.KLF9	chr2	157119285	157119297	-	0.000	0.000	Merged-chr2-157119108-55
NR40178--MA1107.1.KLF9	chr2	178891776	178891788	+	0.000	0.000	Merged-chr2-178891686-1
NR48763--MA0741.1.KLF16	chr4	149854341	149854351	-	0.000	0.000	Merged-chr4-149854542-67
NR38048--MA0493.1.Klf1	chr2	122789530	122789540	+	0.000	0.000	Merged-chr2-122789643-8
NR25687--MA0741.1.KLF16	chr16	29814104	29814114	+	0.000	0.000	Merged-chr16-29814134-35
NR47332--MA0039.3.KLF4	chr4	126253893	126253903	-	0.000	0.000	Merged-chr4-126253924-28
NR38947--MA0657.1.KLF13	chr2	151971068	151971085	+	0.000	0.000	Merged-chr2-151971067-35
NR2674--MA0740.1.KLF14	chr1	136394676	136394689	-	0.000	0.000	Merged-chr1-136394741-13
NR70263--MA0742.1.Klf12	chr9	96765487	96765501	-	0.000	0.000	Merged-chr9-96765649-47
NR13464--MA1107.1.KLF9	chr12	8827552	8827564	-	0.000	0.000	Merged-chr12-8827572-4
NR36360--MA1107.1.KLF9	chr2	60880807	60880819	+	0.000	0.000	Merged-chr2-60880763-2
NR25559--MA0599.1.KLF5	chr16	20909143	20909152	-	0.000	0.000	Merged-chr16-20909231-43
NR59462--MA1107.1.KLF9	chr7	24975003	24975015	-	0.000	0.000	Merged-chr7-24975175-18
NR26680--MA0599.1.KLF5	chr16	76283302	76283311	+	0.000	0.000	Merged-chr16-76283420-1
NR18296--MA0740.1.KLF14	chr13	101569398	101569411	-	0.000	0.000	Merged-chr13-101569413-14
NR6184--MA0742.1.Klf12	chr10	61233349	61233363	+	0.000	0.000	Merged-chr10-61233317-40
NR55895--MA1107.1.KLF9	chr6	72538898	72538910	-	0.000	0.000	Merged-chr6-72538823-50
NR70374--MA0657.1.KLF13	chr9	100540491	100540508	-	0.000	0.000	Merged-chr9-100540480-23
NR25796--MA0741.1.KLF16	chr16	32658966	32658976	-	0.000	0.000	Merged-chr16-32659000-27
NR61268--MA0741.1.KLF16	chr7	81549052	81549062	-	0.000	0.000	Merged-chr7-81548936-4
NR6279--MA0493.1.Klf1	chr10	62247949	62247959	-	0.000	0.000	Merged-chr10-62247968-20
NR33269--MA0742.1.Klf12	chr19	9066374	9066388	-	0.000	0.000	Merged-chr19-9066188-87
NR23057--MA0599.1.KLF5	chr15	58595076	58595085	+	0.000	0.000	Merged-chr15-58595150-15
NR37675--MA0599.1.KLF5	chr2	114260757	114260766	-	0.000	0.000	Merged-chr2-114260586-35
NR11629--MA0741.1.KLF16	chr11	88595872	88595882	+	0.000	0.000	Merged-chr11-88595910-28
NR68725--MA1107.1.KLF9	chr9	51162040	51162052	-	0.000	0.000	Merged-chr9-51161990-29
NR3040--MA1107.1.KLF9	chr1	152733291	152733303	+	0.000	0.000	Merged-chr1-152733286-16
NR70193--MA1107.1.KLF9	chr9	94614250	94614262	+	0.000	0.000	Merged-chr9-94614117-31
NR21110--MA0599.1.KLF5	chr14	76165439	76165448	-	0.000	0.000	Merged-chr14-76165391-21
NR54381--MA0599.1.KLF5	chr5	150232898	150232907	+	0.000	0.000	Merged-chr5-150232910-1
NR23249--MA0493.1.Klf1	chr15	66558861	66558871	-	0.000	0.000	Merged-chr15-66559012-25
NR60022--MA0742.1.Klf12	chr7	34630503	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR11606--MA0657.1.KLF13	chr11	88517191	88517208	-	0.000	0.000	Merged-chr11-88517082-7
NR36343--MA0657.1.KLF13	chr2	60693657	60693674	-	0.000	0.000	Merged-chr2-60693604-10
NR18015--MA0599.1.KLF5	chr13	95063723	95063732	-	0.000	0.000	Merged-chr13-95063599-48
NR71489--MA1107.1.KLF9	chr9	123229919	123229931	+	0.000	0.000	Merged-chr9-123229915-16
NR23211--MA0741.1.KLF16	chr15	64113262	64113272	+	0.000	0.000	Merged-chr15-64113403-29
NR846--MA1107.1.KLF9	chr1	58424070	58424082	-	0.000	0.000	Merged-chr1-58424071-3
NR67985--MA0493.1.Klf1	chr9	21962591	21962601	+	0.000	0.000	Merged-chr9-21962533-26
NR7862--MA0599.1.KLF5	chr10	96398754	96398763	-	0.000	0.000	Merged-chr10-96398728-44
NR13241--MA0493.1.Klf1	chr11	120727379	120727389	-	0.000	0.000	Merged-chr11-120727252-27
NR25675--MA0493.1.Klf1	chr16	28853747	28853757	+	0.000	0.000	Merged-chr16-28853718-1
NR43373--MA0599.1.KLF5	chr3	132928115	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR628--MA0599.1.KLF5	chr1	43469054	43469063	+	0.000	0.000	Merged-chr1-43469252-2
NR42769--MA0741.1.KLF16	chr3	115897928	115897938	+	0.000	0.000	Merged-chr3-115897908-5
NR19444--MA1107.1.KLF9	chr14	21078650	21078662	-	0.000	0.000	Merged-chr14-21078723-20
NR1887--MA0599.1.KLF5	chr1	106032121	106032130	+	0.000	0.000	Merged-chr1-106032051-18
NR5605--MA0741.1.KLF16	chr10	37207073	37207083	-	0.000	0.000	Merged-chr10-37207171-14
NR12971--MA0599.1.KLF5	chr11	116869776	116869785	-	0.000	0.000	Merged-chr11-116869693-21
NR43800--MA0741.1.KLF16	chr3	145613473	145613483	+	0.000	0.000	Merged-chr3-145613509-1
NR10572--MA0599.1.KLF5	chr11	62574428	62574437	+	0.000	0.000	Merged-chr11-62574522-33
NR25777--MA0039.3.KLF4	chr16	32229247	32229257	-	0.000	0.000	Merged-chr16-32229198-4
NR18836--MA0741.1.KLF16	chr13	114086372	114086382	+	0.000	0.000	Merged-chr13-114086496-8
NR34033--MA0741.1.KLF16	chr19	44314787	44314797	+	0.000	0.000	Merged-chr19-44314757-47
NR16885--MA0741.1.KLF16	chr13	49249004	49249014	-	0.000	0.000	Merged-chr13-49249137-9
NR58817--MA0599.1.KLF5	chr7	4777044	4777053	-	0.000	0.000	Merged-chr7-4777194-35
NR30054--MA1107.1.KLF9	chr17	74354606	74354618	+	0.000	0.000	Merged-chr17-74354475-5
NR14810--MA0741.1.KLF16	chr12	84851596	84851606	+	0.000	0.000	Merged-chr12-84851532-12
NR13921--MA1107.1.KLF9	chr12	33284730	33284742	-	0.000	0.000	Merged-chr12-33284674-45
NR69063--MA1107.1.KLF9	chr9	61715235	61715247	-	0.000	0.000	Merged-chr9-61715160-12
NR2842--MA0493.1.Klf1	chr1	143941593	143941603	+	0.000	0.000	Merged-chr1-143941609-14
NR35827--MA0599.1.KLF5	chr2	33887557	33887566	-	0.000	0.000	Merged-chr2-33887388-77
NR6516--MA1107.1.KLF9	chr10	69571690	69571702	-	0.000	0.000	Merged-chr10-69571391-44
NR61235--MA1107.1.KLF9	chr7	80889954	80889966	-	0.000	0.000	Merged-chr7-80889840-60
NR43455--MA0742.1.Klf12	chr3	135307623	135307637	+	0.000	0.000	Merged-chr3-135307763-66
NR57946--MA0493.1.Klf1	chr6	134450908	134450918	-	0.000	0.000	Merged-chr6-134450954-21
NR36805--MA0599.1.KLF5	chr2	77176681	77176690	+	0.000	0.000	Merged-chr2-77176488-48
NR4237--MA0740.1.KLF14	chr1	180483485	180483498	+	0.000	0.000	Merged-chr1-180483466-4
NR44655--MA0493.1.Klf1	chr4	16739978	16739988	-	0.000	0.000	Merged-chr4-16739896-7
NR45619--MA1107.1.KLF9	chr4	57295369	57295381	+	0.000	0.000	Merged-chr4-57295265-18
NR37314--MA0741.1.KLF16	chr2	102049966	102049976	+	0.000	0.000	Merged-chr2-102050053-17
NR14714--MA0741.1.KLF16	chr12	80885708	80885718	-	0.000	0.000	Merged-chr12-80885869-36
NR23853--MA1107.1.KLF9	chr15	81033331	81033343	+	0.000	0.000	Merged-chr15-81033220-15
NR35363--MA0741.1.KLF16	chr2	26140408	26140418	+	0.000	0.000	Merged-chr2-26140409-110
NR66014--MA0740.1.KLF14	chr8	88604327	88604340	-	0.000	0.000	Merged-chr8-88604204-17
NR70189--MA1107.1.KLF9	chr9	94614242	94614254	+	0.000	0.000	Merged-chr9-94614117-31
NR36345--MA0741.1.KLF16	chr2	60693662	60693672	-	0.000	0.000	Merged-chr2-60693604-10
NR13269--MA0741.1.KLF16	chr11	120981077	120981087	+	0.000	0.000	Merged-chr11-120981125-9
NR67267--MA0741.1.KLF16	chr8	122769457	122769467	-	0.000	0.000	Merged-chr8-122769435-21
NR22442--MA0599.1.KLF5	chr15	25673781	25673790	+	0.000	0.000	Merged-chr15-25673661-24
NR60025--MA0493.1.Klf1	chr7	34630507	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR16310--MA0599.1.KLF5	chr13	22007050	22007059	-	0.000	0.000	Merged-chr13-22007000-4
NR57978--MA0599.1.KLF5	chr6	134981448	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR31256--MA1107.1.KLF9	chr18	35726963	35726975	-	0.000	0.000	Merged-chr18-35726871-27
NR3938--MA0741.1.KLF16	chr1	171916125	171916135	+	0.000	0.000	Merged-chr1-171916002-44
NR23062--MA0741.1.KLF16	chr15	58595076	58595086	+	0.000	0.000	Merged-chr15-58595150-15
NR43475--MA1107.1.KLF9	chr3	135579479	135579491	-	0.000	0.000	Merged-chr3-135579457-44
NR34848--MA1107.1.KLF9	chr2	11173718	11173730	+	0.000	0.000	Merged-chr2-11173621-55
NR59468--MA0741.1.KLF16	chr7	25082746	25082756	-	0.000	0.000	Merged-chr7-25082743-14
NR41115--MA0740.1.KLF14	chr3	55688150	55688163	-	0.000	0.000	Merged-chr3-55687980-1
NR9706--MA0741.1.KLF16	chr11	31169346	31169356	+	0.000	0.000	Merged-chr11-31169541-9
NR39974--MA0741.1.KLF16	chr2	173038375	173038385	-	0.000	0.000	Merged-chr2-173038301-38
NR29170--MA1107.1.KLF9	chr17	46933195	46933207	-	0.000	0.000	Merged-chr17-46933316-17
NR36258--MA0742.1.Klf12	chr2	57253108	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR10316--MA1107.1.KLF9	chr11	57791222	57791234	+	0.000	0.000	Merged-chr11-57791276-17
NR39533--MA0599.1.KLF5	chr2	165854761	165854770	-	0.000	0.000	Merged-chr2-165854688-17
NR17848--MA0740.1.KLF14	chr13	89521652	89521665	+	0.000	0.000	Merged-chr13-89521757-30
NR14103--MA0493.1.Klf1	chr12	52383031	52383041	+	0.000	0.000	Merged-chr12-52383146-23
NR64173--MA0039.3.KLF4	chr8	13593469	13593479	-	0.000	0.000	Merged-chr8-13593648-27
NR58051--MA0493.1.Klf1	chr6	136547180	136547190	-	0.000	0.000	Merged-chr6-136547260-16
NR3606--MA0599.1.KLF5	chr1	165091991	165092000	+	0.000	0.000	Merged-chr1-165091937-36
NR26242--MA0599.1.KLF5	chr16	50364308	50364317	-	0.000	0.000	Merged-chr16-50364238-69
NR50752--MA0741.1.KLF16	chr5	65950933	65950943	-	0.000	0.000	Merged-chr5-65951105-46
NR7407--MA0741.1.KLF16	chr10	84440711	84440721	+	0.000	0.000	Merged-chr10-84440807-71
NR67480--MA0599.1.KLF5	chr8	126539620	126539629	-	0.000	0.000	Merged-chr8-126539798-23
NR10573--MA0741.1.KLF16	chr11	62574428	62574438	+	0.000	0.000	Merged-chr11-62574522-33
NR15331--MA1107.1.KLF9	chr12	102703862	102703874	-	0.000	0.000	Merged-chr12-102703809-1
NR59750--MA0740.1.KLF14	chr7	28677343	28677356	-	0.000	0.000	Merged-chr7-28677170-43
NR14493--MA0599.1.KLF5	chr12	71577575	71577584	-	0.000	0.000	Merged-chr12-71577475-38
NR24383--MA0039.3.KLF4	chr15	93443915	93443925	+	0.000	0.000	Merged-chr15-93443797-12
NR39029--MA0742.1.Klf12	chr2	153325875	153325889	-	0.000	0.000	Merged-chr2-153325949-22
NR71790--MA0742.1.Klf12	chrX	12936821	12936835	+	0.000	0.000	Merged-chrX-12936951-61
NR46746--MA0599.1.KLF5	chr4	109229939	109229948	+	0.000	0.000	Merged-chr4-109229977-29
NR72035--MA0741.1.KLF16	chrX	56374578	56374588	-	0.000	0.000	Merged-chrX-56374648-33
NR55015--MA0599.1.KLF5	chr6	37607907	37607916	+	0.000	0.000	Merged-chr6-37607805-50
NR41761--MA1107.1.KLF9	chr3	89896721	89896733	+	0.000	0.000	Merged-chr3-89896775-17
NR31269--MA0740.1.KLF14	chr18	35830178	35830191	+	0.000	0.000	Merged-chr18-35830192-19
NR7406--MA0599.1.KLF5	chr10	84440711	84440720	+	0.000	0.000	Merged-chr10-84440807-71
NR56690--MA1107.1.KLF9	chr6	100072810	100072822	-	0.000	0.000	Merged-chr6-100072784-7
NR5836--MA0741.1.KLF16	chr10	43706318	43706328	-	0.000	0.000	Merged-chr10-43706280-54
NR35899--MA0741.1.KLF16	chr2	35463695	35463705	+	0.000	0.000	Merged-chr2-35463884-76
NR57535--MA0599.1.KLF5	chr6	125476156	125476165	+	0.000	0.000	Merged-chr6-125476284-5
NR61329--MA0039.3.KLF4	chr7	83649043	83649053	+	0.000	0.000	Merged-chr7-83649000-10
NR48908--MA0599.1.KLF5	chr4	152247436	152247445	+	0.000	0.000	Merged-chr4-152247398-23
NR32907--MA0599.1.KLF5	chr19	4231799	4231808	+	0.000	0.000	Merged-chr19-4231987-48
NR66810--MA1107.1.KLF9	chr8	115531466	115531478	+	0.000	0.000	Merged-chr8-115531430-21
NR43265--MA0740.1.KLF14	chr3	130819807	130819820	+	0.000	0.000	Merged-chr3-130819788-3
NR25375--MA1107.1.KLF9	chr16	14380126	14380138	-	0.000	0.000	Merged-chr16-14380008-54
NR29908--MA0741.1.KLF16	chr17	71118812	71118822	-	0.000	0.000	Merged-chr17-71118704-30
NR63997--MA0740.1.KLF14	chr8	8661410	8661423	+	0.000	0.000	Merged-chr8-8661451-105
NR33933--MA0741.1.KLF16	chr19	41323517	41323527	-	0.000	0.000	Merged-chr19-41323479-14
NR42909--MA0039.3.KLF4	chr3	121312580	121312590	+	0.000	0.000	Merged-chr3-121312656-21
NR9128--MA1107.1.KLF9	chr11	3863940	3863952	-	0.000	0.000	Merged-chr11-3863952-34
NR54821--MA0740.1.KLF14	chr6	29853647	29853660	-	0.000	0.000	Merged-chr6-29853688-66
NR33115--MA0599.1.KLF5	chr19	6340116	6340125	+	0.000	0.000	Merged-chr19-6340106-35
NR16354--MA0741.1.KLF16	chr13	24547220	24547230	-	0.000	0.000	Merged-chr13-24547194-39
NR72034--MA0493.1.Klf1	chrX	56374554	56374564	-	0.000	0.000	Merged-chrX-56374648-33
NR63015--MA0741.1.KLF16	chr7	129774305	129774315	+	0.000	0.000	Merged-chr7-129774380-36
NR35594--MA0741.1.KLF16	chr2	30472068	30472078	+	0.000	0.000	Merged-chr2-30472114-26
NR17857--MA0599.1.KLF5	chr13	89539639	89539648	+	0.000	0.000	Merged-chr13-89539460-39
NR67769--MA0741.1.KLF16	chr9	15014179	15014189	-	0.000	0.000	Merged-chr9-15014101-6
NR34025--MA0741.1.KLF16	chr19	44314779	44314789	+	0.000	0.000	Merged-chr19-44314757-47
