#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed
NR5412--MA0039.3.KLF4	chr10	21479584	21479594	+	0.000	0.000	Merged-chr10-21479566-37
NR46919--MA1107.1.KLF9	chr4	116168774	116168786	+	0.000	0.000	Merged-chr4-116168946-31
NR12487--MA0493.1.Klf1	chr11	106273029	106273039	+	0.000	0.000	Merged-chr11-106272877-78
NR65890--MA0740.1.KLF14	chr8	84825801	84825814	-	0.000	0.000	Merged-chr8-84825845-44
NR46614--MA0742.1.Klf12	chr4	106935040	106935054	-	0.000	0.000	Merged-chr4-106934885-1
NR4270--MA0599.1.KLF5	chr1	180813724	180813733	+	0.000	0.000	Merged-chr1-180813654-113
NR57261--MA0742.1.Klf12	chr6	120264381	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR27510--MA0493.1.Klf1	chr17	6743397	6743407	+	0.000	0.000	Merged-chr17-6743228-4
NR71938--MA0599.1.KLF5	chrX	48147979	48147988	+	0.000	0.000	Merged-chrX-48147927-58
NR35486--MA0493.1.Klf1	chr2	28640923	28640933	+	0.000	0.000	Merged-chr2-28641113-91
NR32464--MA0740.1.KLF14	chr18	80200697	80200710	-	0.000	0.000	Merged-chr18-80200692-56
NR63760--MA0742.1.Klf12	chr7	142354081	142354095	+	0.000	0.000	Merged-chr7-142354183-49
NR38998--MA0599.1.KLF5	chr2	152803252	152803261	+	0.000	0.000	Merged-chr2-152803348-34
NR65473--MA0039.3.KLF4	chr8	71665696	71665706	-	0.000	0.000	Merged-chr8-71665590-47
NR13273--MA0599.1.KLF5	chr11	120990483	120990492	+	0.000	0.000	Merged-chr11-120990355-3
NR892--MA0599.1.KLF5	chr1	59913807	59913816	-	0.000	0.000	Merged-chr1-59913870-9
NR7616--MA0599.1.KLF5	chr10	88540383	88540392	-	0.000	0.000	Merged-chr10-88540211-41
NR34001--MA0740.1.KLF14	chr19	43809534	43809547	+	0.000	0.000	Merged-chr19-43809499-23
NR5857--MA0741.1.KLF16	chr10	44368929	44368939	-	0.000	0.000	Merged-chr10-44368737-26
NR11880--MA1107.1.KLF9	chr11	97104261	97104273	+	0.000	0.000	Merged-chr11-97104187-33
NR54153--MA0599.1.KLF5	chr5	146655616	146655625	-	0.000	0.000	Merged-chr5-146655552-37
NR30479--MA0039.3.KLF4	chr17	84116650	84116660	-	0.000	0.000	Merged-chr17-84116630-65
NR12397--MA1107.1.KLF9	chr11	104631539	104631551	-	0.000	0.000	Merged-chr11-104631492-24
NR41077--MA0599.1.KLF5	chr3	54567551	54567560	+	0.000	0.000	Merged-chr3-54567528-25
NR31023--MA0741.1.KLF16	chr18	23828650	23828660	-	0.000	0.000	Merged-chr18-23828715-22
NR4856--MA0740.1.KLF14	chr1	191999162	191999175	-	0.000	0.000	Merged-chr1-191999183-26
NR52421--MA0599.1.KLF5	chr5	120576867	120576876	+	0.000	0.000	Merged-chr5-120577035-13
NR65478--MA0741.1.KLF16	chr8	71665703	71665713	-	0.000	0.000	Merged-chr8-71665590-47
NR44669--MA0599.1.KLF5	chr4	20033082	20033091	+	0.000	0.000	Merged-chr4-20033263-40
NR42802--MA0493.1.Klf1	chr3	116487881	116487891	+	0.000	0.000	Merged-chr3-116487886-17
NR28405--MA0740.1.KLF14	chr17	29172211	29172224	-	0.000	0.000	Merged-chr17-29172068-56
NR4269--MA0741.1.KLF16	chr1	180813681	180813691	+	0.000	0.000	Merged-chr1-180813654-113
NR48348--MA0599.1.KLF5	chr4	141148463	141148472	-	0.000	0.000	Merged-chr4-141148544-3
NR41730--MA0493.1.Klf1	chr3	89378432	89378442	-	0.000	0.000	Merged-chr3-89378543-26
NR36678--MA0039.3.KLF4	chr2	73467185	73467195	+	0.000	0.000	Merged-chr2-73467214-37
NR29273--MA1107.1.KLF9	chr17	47943114	47943126	+	0.000	0.000	Merged-chr17-47943297-31
NR45387--MA0742.1.Klf12	chr4	47251261	47251275	+	0.000	0.000	Merged-chr4-47251279-48
NR63521--MA0742.1.Klf12	chr7	139169314	139169328	+	0.000	0.000	Merged-chr7-139169350-23
NR13291--MA0599.1.KLF5	chr11	121204308	121204317	+	0.000	0.000	Merged-chr11-121204419-68
NR40445--MA0742.1.Klf12	chr3	19459139	19459153	-	0.000	0.000	Merged-chr3-19459037-66
NR60769--MA0740.1.KLF14	chr7	63930350	63930363	+	0.000	0.000	Merged-chr7-63930287-48
NR70860--MA0039.3.KLF4	chr9	110896830	110896840	-	0.000	0.000	Merged-chr9-110896831-29
NR50684--MA0493.1.Klf1	chr5	64864850	64864860	+	0.000	0.000	Merged-chr5-64864889-25
NR60612--MA0599.1.KLF5	chr7	55962536	55962545	+	0.000	0.000	Merged-chr7-55962435-67
NR33811--MA0741.1.KLF16	chr19	38746128	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR69270--MA0742.1.Klf12	chr9	66910887	66910901	-	0.000	0.000	Merged-chr9-66910913-26
NR31926--MA0741.1.KLF16	chr18	65107251	65107261	+	0.000	0.000	Merged-chr18-65107334-45
NR58741--MA0599.1.KLF5	chr7	3290417	3290426	-	0.000	0.000	Merged-chr7-3290343-35
NR26460--MA1107.1.KLF9	chr16	64800651	64800663	+	0.000	0.000	Merged-chr16-64800516-42
NR41619--MA0599.1.KLF5	chr3	87804224	87804233	+	0.000	0.000	Merged-chr3-87804293-33
NR63764--MA0741.1.KLF16	chr7	142354082	142354092	+	0.000	0.000	Merged-chr7-142354183-49
NR55508--MA0741.1.KLF16	chr6	54092917	54092927	+	0.000	0.000	Merged-chr6-54092801-44
NR67555--MA1107.1.KLF9	chr8	127500690	127500702	-	0.000	0.000	Merged-chr8-127500615-4
NR12396--MA0741.1.KLF16	chr11	104631544	104631554	-	0.000	0.000	Merged-chr11-104631492-24
NR41081--MA0493.1.Klf1	chr3	54567654	54567664	+	0.000	0.000	Merged-chr3-54567528-25
NR10101--MA1107.1.KLF9	chr11	51898826	51898838	-	0.000	0.000	Merged-chr11-51898870-27
NR4266--MA0599.1.KLF5	chr1	180813676	180813685	+	0.000	0.000	Merged-chr1-180813654-113
NR16621--MA0742.1.Klf12	chr13	38503553	38503567	+	0.000	0.000	Merged-chr13-38503650-43
NR71943--MA0741.1.KLF16	chrX	48147987	48147997	+	0.000	0.000	Merged-chrX-48147927-58
NR12253--MA0741.1.KLF16	chr11	101984797	101984807	-	0.000	0.000	Merged-chr11-101984579-31
NR13290--MA1107.1.KLF9	chr11	121204191	121204203	+	0.000	0.000	Merged-chr11-121204419-68
NR26214--MA1107.1.KLF9	chr16	49796911	49796923	+	0.000	0.000	Merged-chr16-49797153-43
NR39500--MA0039.3.KLF4	chr2	164943158	164943168	-	0.000	0.000	Merged-chr2-164943047-31
NR39645--MA0599.1.KLF5	chr2	167421649	167421658	+	0.000	0.000	Merged-chr2-167421787-62
NR52742--MA0039.3.KLF4	chr5	125052484	125052494	+	0.000	0.000	Merged-chr5-125052528-23
NR7864--MA0741.1.KLF16	chr10	96408139	96408149	+	0.000	0.000	Merged-chr10-96408012-53
NR72182--MA0599.1.KLF5	chrX	73911335	73911344	+	0.000	0.000	Merged-chrX-73911389-83
NR34321--MA0599.1.KLF5	chr19	53423867	53423876	-	0.000	0.000	Merged-chr19-53424032-140
NR65935--MA1107.1.KLF9	chr8	85060107	85060119	+	0.000	0.000	Merged-chr8-85060180-46
NR47495--MA0493.1.Klf1	chr4	129696177	129696187	+	0.000	0.000	Merged-chr4-129696167-1
NR39621--MA0039.3.KLF4	chr2	167313812	167313822	+	0.000	0.000	Merged-chr2-167313855-44
NR24828--MA0599.1.KLF5	chr15	101141388	101141397	-	0.000	0.000	Merged-chr15-101141305-22
NR32462--MA0039.3.KLF4	chr18	80200656	80200666	-	0.000	0.000	Merged-chr18-80200692-56
NR65165--MA1107.1.KLF9	chr8	68158283	68158295	+	0.000	0.000	Merged-chr8-68158417-16
NR39738--MA1107.1.KLF9	chr2	168580397	168580409	+	0.000	0.000	Merged-chr2-168580470-46
NR41623--MA0493.1.Klf1	chr3	87804340	87804350	-	0.000	0.000	Merged-chr3-87804293-33
NR63639--MA1107.1.KLF9	chr7	140999460	140999472	+	0.000	0.000	Merged-chr7-140999347-54
NR16982--MA0742.1.Klf12	chr13	53000591	53000605	+	0.000	0.000	Merged-chr13-53000704-16
NR55050--MA0742.1.Klf12	chr6	38551312	38551326	-	0.000	0.000	Merged-chr6-38551188-3
NR57736--MA0493.1.Klf1	chr6	129049281	129049291	-	0.000	0.000	Merged-chr6-129049251-27
NR13293--MA0740.1.KLF14	chr11	121204340	121204353	+	0.000	0.000	Merged-chr11-121204419-68
NR4216--MA0740.1.KLF14	chr1	180256288	180256301	+	0.000	0.000	Merged-chr1-180256121-75
NR70227--MA0740.1.KLF14	chr9	95858465	95858478	+	0.000	0.000	Merged-chr9-95858420-14
NR47155--MA0493.1.Klf1	chr4	121196794	121196804	-	0.000	0.000	Merged-chr4-121196708-94
NR37959--MA0741.1.KLF16	chr2	121008395	121008405	-	0.000	0.000	Merged-chr2-121008420-56
NR12421--MA0599.1.KLF5	chr11	105589601	105589610	+	0.000	0.000	Merged-chr11-105589746-85
NR38303--MA0039.3.KLF4	chr2	131448456	131448466	+	0.000	0.000	Merged-chr2-131448367-26
NR13296--MA0599.1.KLF5	chr11	121204398	121204407	+	0.000	0.000	Merged-chr11-121204419-68
NR32476--MA1107.1.KLF9	chr18	80200732	80200744	-	0.000	0.000	Merged-chr18-80200692-56
NR29269--MA1107.1.KLF9	chr17	47943106	47943118	+	0.000	0.000	Merged-chr17-47943297-31
NR58625--MA0599.1.KLF5	chr6	146577836	146577845	+	0.000	0.000	Merged-chr6-146577947-111
NR16888--MA0599.1.KLF5	chr13	49371712	49371721	+	0.000	0.000	Merged-chr13-49371654-30
NR30405--MA0599.1.KLF5	chr17	83654860	83654869	-	0.000	0.000	Merged-chr17-83654883-58
NR13114--MA0742.1.Klf12	chr11	118248766	118248780	+	0.000	0.000	Merged-chr11-118248688-60
NR10492--MA0599.1.KLF5	chr11	60935510	60935519	-	0.000	0.000	Merged-chr11-60935533-50
NR49586--MA0599.1.KLF5	chr5	23722186	23722195	+	0.000	0.000	Merged-chr5-23722080-21
NR69449--MA0741.1.KLF16	chr9	72662398	72662408	+	0.000	0.000	Merged-chr9-72662335-52
NR31266--MA0493.1.Klf1	chr18	35771527	35771537	+	0.000	0.000	Merged-chr18-35771673-87
NR42530--MA0599.1.KLF5	chr3	105825735	105825744	+	0.000	0.000	Merged-chr3-105825792-34
NR25981--MA0742.1.Klf12	chr16	38399684	38399698	+	0.000	0.000	Merged-chr16-38399742-32
NR41617--MA0740.1.KLF14	chr3	87804223	87804236	+	0.000	0.000	Merged-chr3-87804293-33
NR55051--MA0599.1.KLF5	chr6	38551316	38551325	-	0.000	0.000	Merged-chr6-38551188-3
NR34002--MA0657.1.KLF13	chr19	43809533	43809550	+	0.000	0.000	Merged-chr19-43809499-23
NR33418--MA0039.3.KLF4	chr19	17256999	17257009	-	0.000	0.000	Merged-chr19-17256835-48
NR48804--MA1107.1.KLF9	chr4	150894753	150894765	+	0.000	0.000	Merged-chr4-150894695-19
NR61155--MA1107.1.KLF9	chr7	80123326	80123338	+	0.000	0.000	Merged-chr7-80123359-34
NR12503--MA0741.1.KLF16	chr11	106536354	106536364	+	0.000	0.000	Merged-chr11-106536245-61
NR69650--MA1107.1.KLF9	chr9	78074207	78074219	+	0.000	0.000	Merged-chr9-78074095-46
NR26219--MA1107.1.KLF9	chr16	49796921	49796933	+	0.000	0.000	Merged-chr16-49797153-43
NR67744--MA0742.1.Klf12	chr9	14365715	14365729	+	0.000	0.000	Merged-chr9-14365673-24
NR61276--MA1107.1.KLF9	chr7	81860862	81860874	+	0.000	0.000	Merged-chr7-81860726-21
NR24075--MA1107.1.KLF9	chr15	84896460	84896472	+	0.000	0.000	Merged-chr15-84896641-45
NR57257--MA0741.1.KLF16	chr6	120188243	120188253	-	0.000	0.000	Merged-chr6-120188171-90
NR65481--MA0740.1.KLF14	chr8	71665748	71665761	-	0.000	0.000	Merged-chr8-71665590-47
NR20700--MA0039.3.KLF4	chr14	64628281	64628291	-	0.000	0.000	Merged-chr14-64628307-21
NR32468--MA0493.1.Klf1	chr18	80200678	80200688	-	0.000	0.000	Merged-chr18-80200692-56
NR33261--MA0741.1.KLF16	chr19	8990362	8990372	-	0.000	0.000	Merged-chr19-8990076-115
NR6688--MA0599.1.KLF5	chr10	75536275	75536284	+	0.000	0.000	Merged-chr10-75536310-39
NR3077--MA1107.1.KLF9	chr1	153304278	153304290	+	0.000	0.000	Merged-chr1-153304263-23
NR29918--MA0039.3.KLF4	chr17	71288395	71288405	+	0.000	0.000	Merged-chr17-71288308-17
NR62385--MA0599.1.KLF5	chr7	118499324	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR5401--MA0741.1.KLF16	chr10	21187932	21187942	-	0.000	0.000	Merged-chr10-21187975-21
NR11591--MA0599.1.KLF5	chr11	88204238	88204247	+	0.000	0.000	Merged-chr11-88204255-77
NR12864--MA0493.1.Klf1	chr11	115603925	115603935	-	0.000	0.000	Merged-chr11-115603871-66
NR36048--MA1107.1.KLF9	chr2	45172974	45172986	-	0.000	0.000	Merged-chr2-45172921-51
NR3311--MA0599.1.KLF5	chr1	156939029	156939038	-	0.000	0.000	Merged-chr1-156938918-4
NR30553--MA0599.1.KLF5	chr17	86040488	86040497	+	0.000	0.000	Merged-chr17-86040436-1
NR71530--MA0742.1.Klf12	chr9	123941499	123941513	+	0.000	0.000	Merged-chr9-123941453-43
NR5234--MA0039.3.KLF4	chr10	12963983	12963993	+	0.000	0.000	Merged-chr10-12964276-93
NR54561--MA0741.1.KLF16	chr6	12125234	12125244	+	0.000	0.000	Merged-chr6-12125440-73
NR67225--MA0741.1.KLF16	chr8	122530730	122530740	+	0.000	0.000	Merged-chr8-122530722-16
NR68799--MA0599.1.KLF5	chr9	55110576	55110585	+	0.000	0.000	Merged-chr9-55110680-29
NR51041--MA0599.1.KLF5	chr5	77140309	77140318	+	0.000	0.000	Merged-chr5-77140362-54
NR13734--MA1107.1.KLF9	chr12	25155528	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR39546--MA1107.1.KLF9	chr2	165983254	165983266	-	0.000	0.000	Merged-chr2-165983267-1
NR41627--MA0039.3.KLF4	chr3	87847848	87847858	-	0.000	0.000	Merged-chr3-87847872-25
NR21030--MA0493.1.Klf1	chr14	74835074	74835084	+	0.000	0.000	Merged-chr14-74835162-39
NR43055--MA1107.1.KLF9	chr3	126690971	126690983	+	0.000	0.000	Merged-chr3-126690917-48
NR9122--MA0741.1.KLF16	chr11	3539331	3539341	+	0.000	0.000	Merged-chr11-3539398-47
NR50648--MA0741.1.KLF16	chr5	64651646	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR6682--MA0039.3.KLF4	chr10	75429849	75429859	+	0.000	0.000	Merged-chr10-75429705-8
NR6692--MA0493.1.Klf1	chr10	75536382	75536392	-	0.000	0.000	Merged-chr10-75536310-39
NR48489--MA0741.1.KLF16	chr4	145209294	145209304	+	0.000	0.000	Merged-chr4-145209474-14
NR69087--MA0493.1.Klf1	chr9	62368721	62368731	-	0.000	0.000	Merged-chr9-62368780-17
NR33816--MA0741.1.KLF16	chr19	38746189	38746199	-	0.000	0.000	Merged-chr19-38746267-36
NR44459--MA0493.1.Klf1	chr4	6472884	6472894	-	0.000	0.000	Merged-chr4-6472958-17
NR9240--MA0742.1.Klf12	chr11	5005465	5005479	+	0.000	0.000	Merged-chr11-5005546-13
NR50018--MA0493.1.Klf1	chr5	35176572	35176582	-	0.000	0.000	Merged-chr5-35176446-65
NR3310--MA1107.1.KLF9	chr1	156938964	156938976	+	0.000	0.000	Merged-chr1-156938918-4
NR37904--MA0741.1.KLF16	chr2	119674993	119675003	-	0.000	0.000	Merged-chr2-119675239-113
NR69655--MA1107.1.KLF9	chr9	78074217	78074229	+	0.000	0.000	Merged-chr9-78074095-46
NR10703--MA0599.1.KLF5	chr11	68465197	68465206	+	0.000	0.000	Merged-chr11-68465236-16
NR65892--MA0599.1.KLF5	chr8	84825809	84825818	-	0.000	0.000	Merged-chr8-84825845-44
NR56668--MA0741.1.KLF16	chr6	99666724	99666734	-	0.000	0.000	Merged-chr6-99666817-4
NR15134--MA0742.1.Klf12	chr12	94083667	94083681	+	0.000	0.000	Merged-chr12-94083592-14
NR23662--MA0493.1.Klf1	chr15	78564165	78564175	+	0.000	0.000	Merged-chr15-78564204-56
NR3656--MA0599.1.KLF5	chr1	165691729	165691738	+	0.000	0.000	Merged-chr1-165691684-32
NR52708--MA0741.1.KLF16	chr5	124629061	124629071	-	0.000	0.000	Merged-chr5-124629076-75
NR40484--MA0741.1.KLF16	chr3	21991931	21991941	+	0.000	0.000	Merged-chr3-21992010-59
NR42798--MA0740.1.KLF14	chr3	116487881	116487894	+	0.000	0.000	Merged-chr3-116487886-17
NR24269--MA0740.1.KLF14	chr15	89315362	89315375	-	0.000	0.000	Merged-chr15-89315348-55
NR17337--MA0742.1.Klf12	chr13	63189526	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR23718--MA0741.1.KLF16	chr15	78928325	78928335	-	0.000	0.000	Merged-chr15-78928209-40
NR13294--MA0657.1.KLF13	chr11	121204339	121204356	+	0.000	0.000	Merged-chr11-121204419-68
NR70228--MA0657.1.KLF13	chr9	95858464	95858481	+	0.000	0.000	Merged-chr9-95858420-14
NR11155--MA0742.1.Klf12	chr11	77484084	77484098	+	0.000	0.000	Merged-chr11-77483872-51
NR20913--MA0741.1.KLF16	chr14	70774549	70774559	-	0.000	0.000	Merged-chr14-70774567-63
NR10706--MA0741.1.KLF16	chr11	68499101	68499111	-	0.000	0.000	Merged-chr11-68499042-49
NR20459--MA0742.1.Klf12	chr14	56886535	56886549	-	0.000	0.000	Merged-chr14-56886625-164
NR1493--MA1107.1.KLF9	chr1	85720760	85720772	+	0.000	0.000	Merged-chr1-85720773-26
NR30301--MA0039.3.KLF4	chr17	80169134	80169144	+	0.000	0.000	Merged-chr17-80169005-20
NR54278--MA0039.3.KLF4	chr5	148929039	148929049	-	0.000	0.000	Merged-chr5-148928854-59
NR35536--MA1107.1.KLF9	chr2	29649893	29649905	+	0.000	0.000	Merged-chr2-29649675-51
NR30790--MA0493.1.Klf1	chr18	4294715	4294725	+	0.000	0.000	Merged-chr18-4294735-1
NR52341--MA0493.1.Klf1	chr5	118404355	118404365	-	0.000	0.000	Merged-chr5-118404562-37
NR23422--MA0742.1.Klf12	chr15	74935469	74935483	+	0.000	0.000	Merged-chr15-74935411-23
NR64560--MA0493.1.Klf1	chr8	33636669	33636679	+	0.000	0.000	Merged-chr8-33636764-22
NR48088--MA0741.1.KLF16	chr4	137603899	137603909	+	0.000	0.000	Merged-chr4-137603877-24
NR30682--MA1107.1.KLF9	chr17	88484670	88484682	+	0.000	0.000	Merged-chr17-88484456-37
NR30299--MA0742.1.Klf12	chr17	80169132	80169146	+	0.000	0.000	Merged-chr17-80169005-20
NR50049--MA1107.1.KLF9	chr5	35819665	35819677	+	0.000	0.000	Merged-chr5-35819826-21
NR23424--MA0039.3.KLF4	chr15	74935471	74935481	+	0.000	0.000	Merged-chr15-74935411-23
NR10358--MA0493.1.Klf1	chr11	58096413	58096423	+	0.000	0.000	Merged-chr11-58096378-33
NR28451--MA0741.1.KLF16	chr17	29500852	29500862	-	0.000	0.000	Merged-chr17-29500871-30
NR70231--MA0493.1.Klf1	chr9	95858465	95858475	+	0.000	0.000	Merged-chr9-95858420-14
NR12113--MA0599.1.KLF5	chr11	99230458	99230467	+	0.000	0.000	Merged-chr11-99230573-70
NR42753--MA0039.3.KLF4	chr3	115758850	115758860	-	0.000	0.000	Merged-chr3-115758930-94
NR23802--MA0742.1.Klf12	chr15	80264286	80264300	+	0.000	0.000	Merged-chr15-80264351-45
NR45679--MA0493.1.Klf1	chr4	59224958	59224968	-	0.000	0.000	Merged-chr4-59225002-19
NR16365--MA0599.1.KLF5	chr13	24786312	24786321	+	0.000	0.000	Merged-chr13-24786227-53
NR42295--MA0742.1.Klf12	chr3	101570966	101570980	+	0.000	0.000	Merged-chr3-101570775-35
NR8443--MA0599.1.KLF5	chr10	118469220	118469229	-	0.000	0.000	Merged-chr10-118469177-44
NR65757--MA1107.1.KLF9	chr8	83573262	83573274	-	0.000	0.000	Merged-chr8-83573289-48
NR33813--MA1107.1.KLF9	chr19	38746133	38746145	-	0.000	0.000	Merged-chr19-38746267-36
NR50842--MA0493.1.Klf1	chr5	72182961	72182971	-	0.000	0.000	Merged-chr5-72182927-44
NR8424--MA1107.1.KLF9	chr10	118406932	118406944	+	0.000	0.000	Merged-chr10-118407091-36
NR9987--MA0740.1.KLF14	chr11	49100588	49100601	-	0.000	0.000	Merged-chr11-49100506-9
NR11159--MA0741.1.KLF16	chr11	77484085	77484095	+	0.000	0.000	Merged-chr11-77483872-51
NR65482--MA0657.1.KLF13	chr8	71665745	71665762	-	0.000	0.000	Merged-chr8-71665590-47
NR2547--MA0039.3.KLF4	chr1	134083373	134083383	-	0.000	0.000	Merged-chr1-134083206-23
NR12010--MA0599.1.KLF5	chr11	98457949	98457958	-	0.000	0.000	Merged-chr11-98457960-97
NR11025--MA0742.1.Klf12	chr11	75336900	75336914	+	0.000	0.000	Merged-chr11-75337042-92
NR70239--MA0742.1.Klf12	chr9	96299794	96299808	-	0.000	0.000	Merged-chr9-96299738-12
NR66520--MA1107.1.KLF9	chr8	106561357	106561369	-	0.000	0.000	Merged-chr8-106561375-36
NR11448--MA0493.1.Klf1	chr11	83427164	83427174	-	0.000	0.000	Merged-chr11-83427228-21
NR21039--MA1107.1.KLF9	chr14	74835108	74835120	+	0.000	0.000	Merged-chr14-74835162-39
NR10305--MA0741.1.KLF16	chr11	57664955	57664965	-	0.000	0.000	Merged-chr11-57664898-25
NR54696--MA0741.1.KLF16	chr6	22424206	22424216	+	0.000	0.000	Merged-chr6-22424289-78
NR11492--MA1107.1.KLF9	chr11	85140179	85140191	-	0.000	0.000	Merged-chr11-85140096-67
NR53181--MA0657.1.KLF13	chr5	134244274	134244291	+	0.000	0.000	Merged-chr5-134244216-41
NR40820--MA1107.1.KLF9	chr3	37281181	37281193	+	0.000	0.000	Merged-chr3-37281103-32
NR46240--MA1107.1.KLF9	chr4	88046545	88046557	+	0.000	0.000	Merged-chr4-88046485-60
NR22227--MA0039.3.KLF4	chr15	3174250	3174260	-	0.000	0.000	Merged-chr15-3174330-41
NR24556--MA0599.1.KLF5	chr15	97821499	97821508	+	0.000	0.000	Merged-chr15-97821564-50
NR24537--MA1107.1.KLF9	chr15	97327635	97327647	-	0.000	0.000	Merged-chr15-97327593-29
NR50442--MA0657.1.KLF13	chr5	54111078	54111095	+	0.000	0.000	Merged-chr5-54110931-21
NR36756--MA1107.1.KLF9	chr2	75563647	75563659	+	0.000	0.000	Merged-chr2-75563664-35
NR5947--MA1107.1.KLF9	chr10	53461608	53461620	-	0.000	0.000	Merged-chr10-53461441-37
NR10282--MA0493.1.Klf1	chr11	55131242	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR32993--MA0599.1.KLF5	chr19	5273129	5273138	-	0.000	0.000	Merged-chr19-5273188-67
NR53245--MA0742.1.Klf12	chr5	134494506	134494520	+	0.000	0.000	Merged-chr5-134494514-28
NR50841--MA0039.3.KLF4	chr5	72182959	72182969	-	0.000	0.000	Merged-chr5-72182927-44
NR26175--MA1107.1.KLF9	chr16	46022653	46022665	+	0.000	0.000	Merged-chr16-46022516-69
NR42240--MA0599.1.KLF5	chr3	100442838	100442847	-	0.000	0.000	Merged-chr3-100442814-47
NR35271--MA0657.1.KLF13	chr2	25170648	25170665	-	0.000	0.000	Merged-chr2-25170502-21
NR20993--MA0657.1.KLF13	chr14	73596753	73596770	+	0.000	0.000	Merged-chr14-73596722-14
NR25985--MA1107.1.KLF9	chr16	38399684	38399696	+	0.000	0.000	Merged-chr16-38399742-32
NR52346--MA0493.1.Klf1	chr5	118465390	118465400	-	0.000	0.000	Merged-chr5-118465239-56
NR24690--MA0741.1.KLF16	chr15	99009039	99009049	+	0.000	0.000	Merged-chr15-99008995-43
NR3230--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR40019--MA0741.1.KLF16	chr2	173436866	173436876	-	0.000	0.000	Merged-chr2-173436778-46
NR47676--MA0599.1.KLF5	chr4	132732503	132732512	+	0.000	0.000	Merged-chr4-132732449-43
NR24775--MA0493.1.Klf1	chr15	100461130	100461140	-	0.000	0.000	Merged-chr15-100461368-57
NR33646--MA0741.1.KLF16	chr19	31337342	31337352	-	0.000	0.000	Merged-chr19-31337298-1
NR62053--MA0039.3.KLF4	chr7	110203786	110203796	-	0.000	0.000	Merged-chr7-110203728-41
NR41031--MA0741.1.KLF16	chr3	52677347	52677357	+	0.000	0.000	Merged-chr3-52677309-55
NR34008--MA1107.1.KLF9	chr19	43809534	43809546	+	0.000	0.000	Merged-chr19-43809499-23
NR53221--MA0493.1.Klf1	chr5	134393822	134393832	-	0.000	0.000	Merged-chr5-134393835-14
NR16814--MA0741.1.KLF16	chr13	45917284	45917294	+	0.000	0.000	Merged-chr13-45917473-39
NR24594--MA0741.1.KLF16	chr15	98533989	98533999	+	0.000	0.000	Merged-chr15-98534132-69
NR39337--MA0493.1.Klf1	chr2	160657973	160657983	-	0.000	0.000	Merged-chr2-160657923-30
NR63772--MA0740.1.KLF14	chr7	142393364	142393377	+	0.000	0.000	Merged-chr7-142393362-24
NR27019--MA1107.1.KLF9	chr16	91588231	91588243	+	0.000	0.000	Merged-chr16-91588038-25
NR33818--MA1107.1.KLF9	chr19	38746188	38746200	-	0.000	0.000	Merged-chr19-38746267-36
NR9784--MA0599.1.KLF5	chr11	32580749	32580758	-	0.000	0.000	Merged-chr11-32580688-47
NR57177--MA0740.1.KLF14	chr6	119199104	119199117	+	0.000	0.000	Merged-chr6-119199024-52
NR61220--MA0599.1.KLF5	chr7	80803337	80803346	+	0.000	0.000	Merged-chr7-80803211-85
NR11596--MA0493.1.Klf1	chr11	88204248	88204258	+	0.000	0.000	Merged-chr11-88204255-77
NR646--MA0741.1.KLF16	chr1	43539926	43539936	-	0.000	0.000	Merged-chr1-43540017-49
NR55633--MA1107.1.KLF9	chr6	56931861	56931873	+	0.000	0.000	Merged-chr6-56931757-12
NR58004--MA0599.1.KLF5	chr6	135373582	135373591	+	0.000	0.000	Merged-chr6-135373581-28
NR65472--MA0599.1.KLF5	chr8	71665704	71665713	-	0.000	0.000	Merged-chr8-71665590-47
NR25776--MA0599.1.KLF5	chr16	32202834	32202843	+	0.000	0.000	Merged-chr16-32202879-27
NR5148--MA0741.1.KLF16	chr10	8176480	8176490	-	0.000	0.000	Merged-chr10-8176500-34
NR47680--MA0493.1.Klf1	chr4	132749032	132749042	-	0.000	0.000	Merged-chr4-132748989-25
NR37422--MA0599.1.KLF5	chr2	103750420	103750429	+	0.000	0.000	Merged-chr2-103750485-21
NR14633--MA0742.1.Klf12	chr12	77060207	77060221	+	0.000	0.000	Merged-chr12-77060270-44
NR67038--MA0493.1.Klf1	chr8	120050179	120050189	-	0.000	0.000	Merged-chr8-120050156-23
