#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR13556--MA1107.1.KLF9	chr12	17511203	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR69824--MA0740.1.KLF14	chrX	57185035	57185048	+	0.000	0.000	Merged-chrX-57185087-24
NR66744--MA0039.3.KLF4	chr9	62368719	62368729	-	0.000	0.000	Merged-chr9-62368780-17
NR27816--MA1107.1.KLF9	chr17	28488303	28488315	+	0.000	0.000	Merged-chr17-28488439-21
NR37655--MA0599.1.KLF5	chr2	128470708	128470717	-	0.000	0.000	Merged-chr2-128470524-44
NR12215--MA0039.3.KLF4	chr11	103351167	103351177	+	0.000	0.000	Merged-chr11-103350991-5
NR29482--MA0599.1.KLF5	chr17	74865000	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR36663--MA0493.1.Klf1	chr2	92464777	92464787	+	0.000	0.000	Merged-chr2-92464936-24
NR66432--MA0741.1.KLF16	chr9	51764953	51764963	-	0.000	0.000	Merged-chr9-51764760-1
NR17017--MA0599.1.KLF5	chr13	52801166	52801175	+	0.000	0.000	Merged-chr13-52800951-49
NR66428--MA0599.1.KLF5	chr9	51764950	51764959	-	0.000	0.000	Merged-chr9-51764760-1
NR56961--MA0493.1.Klf1	chr6	142856631	142856641	+	0.000	0.000	Merged-chr6-142856601-13
NR27167--MA1107.1.KLF9	chr17	12715315	12715327	+	0.000	0.000	Merged-chr17-12715294-20
NR44849--MA1107.1.KLF9	chr4	46635542	46635554	-	0.000	0.000	Merged-chr4-46635507-41
NR65122--MA1107.1.KLF9	chr8	122712177	122712189	-	0.000	0.000	Merged-chr8-122712057-14
NR27064--MA1107.1.KLF9	chr17	8306074	8306086	+	0.000	0.000	Merged-chr17-8305975-23
NR42132--MA1107.1.KLF9	chr3	108284062	108284074	-	0.000	0.000	Merged-chr3-108284126-29
NR66526--MA0493.1.Klf1	chr9	56098021	56098031	+	0.000	0.000	Merged-chr9-56098023-21
NR68159--MA1107.1.KLF9	chr9	103449315	103449327	-	0.000	0.000	Merged-chr9-103449335-34
NR31164--MA0741.1.KLF16	chr18	60625568	60625578	-	0.000	0.000	Merged-chr18-60625535-13
NR31237--MA0599.1.KLF5	chr18	61830731	61830740	-	0.000	0.000	Merged-chr18-61830902-25
NR48001--MA0599.1.KLF5	chr4	150087365	150087374	-	0.000	0.000	Merged-chr4-150087480-81
NR44872--MA0493.1.Klf1	chr4	47502596	47502606	-	0.000	0.000	Merged-chr4-47502756-26
NR66324--MA1107.1.KLF9	chr9	48447924	48447936	+	0.000	0.000	Merged-chr9-48448010-22
NR19667--MA0599.1.KLF5	chr14	27114840	27114849	+	0.000	0.000	Merged-chr14-27114945-21
NR66436--MA1107.1.KLF9	chr9	51764954	51764966	-	0.000	0.000	Merged-chr9-51764760-1
NR8344--MA0039.3.KLF4	chr10	119001584	119001594	-	0.000	0.000	Merged-chr10-119001692-38
NR63936--MA0039.3.KLF4	chr8	86485067	86485077	+	0.000	0.000	Merged-chr8-86484982-16
NR27357--MA0741.1.KLF16	chr17	21617543	21617553	-	0.000	0.000	Merged-chr17-21617473-39
NR66140--MA0741.1.KLF16	chr9	42209282	42209292	-	0.000	0.000	Merged-chr9-42209382-102
NR31448--MA0741.1.KLF16	chr18	67255707	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR62846--MA0741.1.KLF16	chr8	40963171	40963181	-	0.000	0.000	Merged-chr8-40963134-88
NR47423--MA0741.1.KLF16	chr4	140868695	140868705	+	0.000	0.000	Merged-chr4-140868739-15
NR45299--MA1107.1.KLF9	chr4	71291614	71291626	+	0.000	0.000	Merged-chr4-71291736-94
NR28916--MA0493.1.Klf1	chr17	56023591	56023601	-	0.000	0.000	Merged-chr17-56023630-14
NR10188--MA0039.3.KLF4	chr11	60937985	60937995	-	0.000	0.000	Merged-chr11-60937827-26
NR34725--MA1107.1.KLF9	chr2	18609897	18609909	+	0.000	0.000	Merged-chr2-18609869-8
NR63263--MA0657.1.KLF13	chr8	69822546	69822563	-	0.000	0.000	Merged-chr8-69822616-46
NR35788--MA0741.1.KLF16	chr2	57102551	57102561	-	0.000	0.000	Merged-chr2-57102684-19
NR66520--MA0741.1.KLF16	chr9	55410605	55410615	-	0.000	0.000	Merged-chr9-55410514-19
NR10334--MA0740.1.KLF14	chr11	66961665	66961678	+	0.000	0.000	Merged-chr11-66961666-9
NR56574--MA0742.1.Klf12	chr6	136684095	136684109	+	0.000	0.000	Merged-chr6-136683885-26
NR17183--MA0599.1.KLF5	chr13	56476922	56476931	+	0.000	0.000	Merged-chr13-56477022-46
NR57609--MA0599.1.KLF5	chr7	4614259	4614268	-	0.000	0.000	Merged-chr7-4614138-46
NR62739--MA0039.3.KLF4	chr8	34651916	34651926	-	0.000	0.000	Merged-chr8-34651925-47
NR45939--MA0039.3.KLF4	chr4	106935042	106935052	-	0.000	0.000	Merged-chr4-106934885-1
NR62669--MA0599.1.KLF5	chr8	33448812	33448821	+	0.000	0.000	Merged-chr8-33448893-8
NR34520--MA0741.1.KLF16	chr2	8871603	8871613	-	0.000	0.000	Merged-chr2-8871484-19
NR40894--MA0599.1.KLF5	chr3	68717302	68717311	+	0.000	0.000	Merged-chr3-68717472-17
NR52835--MA0493.1.Klf1	chr5	144358278	144358288	-	0.000	0.000	Merged-chr5-144358177-56
NR1300--MA0740.1.KLF14	chr1	79858675	79858688	+	0.000	0.000	Merged-chr1-79858629-58
NR27988--MA0599.1.KLF5	chr17	31207815	31207824	+	0.000	0.000	Merged-chr17-31207894-59
NR20063--MA0741.1.KLF16	chr14	51984694	51984704	-	0.000	0.000	Merged-chr14-51984849-36
NR63614--MA0039.3.KLF4	chr8	76899694	76899704	-	0.000	0.000	Merged-chr8-76899430-75
NR407--MA0599.1.KLF5	chr1	37469429	37469438	-	0.000	0.000	Merged-chr1-37469260-14
NR21592--MA0599.1.KLF5	chr14	118173737	118173746	-	0.000	0.000	Merged-chr14-118173746-41
NR24422--MA0741.1.KLF16	chr15	100301565	100301575	-	0.000	0.000	Merged-chr15-100301694-19
NR17510--MA0599.1.KLF5	chr13	69739934	69739943	-	0.000	0.000	Merged-chr13-69739823-33
NR47959--MA0741.1.KLF16	chr4	149664358	149664368	+	0.000	0.000	Merged-chr4-149664202-47
NR31045--MA0599.1.KLF5	chr18	55161686	55161695	-	0.000	0.000	Merged-chr18-55161771-19
NR60740--MA0599.1.KLF5	chr7	114356566	114356575	-	0.000	0.000	Merged-chr7-114356592-29
NR54486--MA1107.1.KLF9	chr6	71831704	71831716	-	0.000	0.000	Merged-chr6-71831897-1
NR52832--MA0742.1.Klf12	chr5	144358274	144358288	-	0.000	0.000	Merged-chr5-144358177-56
NR34502--MA0493.1.Klf1	chr2	7270156	7270166	+	0.000	0.000	Merged-chr2-7270224-62
NR26464--MA0599.1.KLF5	chr16	91533527	91533536	+	0.000	0.000	Merged-chr16-91533689-95
NR35840--MA0657.1.KLF13	chr2	59244902	59244919	-	0.000	0.000	Merged-chr2-59244755-83
NR6131--MA0741.1.KLF16	chr10	68445691	68445701	-	0.000	0.000	Merged-chr10-68445900-93
NR70462--MA0741.1.KLF16	chrX	159676361	159676371	-	0.000	0.000	Merged-chrX-159676234-21
NR27884--MA1107.1.KLF9	chr17	29193443	29193455	+	0.000	0.000	Merged-chr17-29193494-23
NR20180--MA0599.1.KLF5	chr14	54056939	54056948	+	0.000	0.000	Merged-chr14-54056823-18
NR65172--MA1107.1.KLF9	chr8	123163077	123163089	+	0.000	0.000	Merged-chr8-123163099-40
NR24369--MA0493.1.Klf1	chr15	99652669	99652679	-	0.000	0.000	Merged-chr15-99652729-6
NR46179--MA1107.1.KLF9	chr4	115088858	115088870	+	0.000	0.000	Merged-chr4-115088941-29
NR21006--MA0599.1.KLF5	chr14	78619067	78619076	-	0.000	0.000	Merged-chr14-78619032-26
NR36499--MA0599.1.KLF5	chr2	83745415	83745424	+	0.000	0.000	Merged-chr2-83745257-69
NR31851--MA0599.1.KLF5	chr18	78048584	78048593	-	0.000	0.000	Merged-chr18-78048620-25
NR63026--MA0741.1.KLF16	chr8	57577422	57577432	+	0.000	0.000	Merged-chr8-57577462-21
NR62911--MA0599.1.KLF5	chr8	46654735	46654744	-	0.000	0.000	Merged-chr8-46654782-26
NR65960--MA1107.1.KLF9	chr9	32495509	32495521	-	0.000	0.000	Merged-chr9-32495799-63
NR52836--MA0741.1.KLF16	chr5	144358277	144358287	-	0.000	0.000	Merged-chr5-144358177-56
NR35717--MA1107.1.KLF9	chr2	53051381	53051393	-	0.000	0.000	Merged-chr2-53051556-37
NR34673--MA0599.1.KLF5	chr2	17597921	17597930	-	0.000	0.000	Merged-chr2-17597899-18
NR61464--MA0742.1.Klf12	chr7	130812670	130812684	-	0.000	0.000	Merged-chr7-130812664-20
NR46312--MA0742.1.Klf12	chr4	118260692	118260706	+	0.000	0.000	Merged-chr4-118260858-21
NR70435--MA0599.1.KLF5	chrX	159199697	159199706	+	0.000	0.000	Merged-chrX-159199808-53
NR46666--MA0740.1.KLF14	chr4	128654746	128654759	-	0.000	0.000	Merged-chr4-128654743-48
NR44986--MA0740.1.KLF14	chr4	55342830	55342843	+	0.000	0.000	Merged-chr4-55342780-17
NR58725--MA1107.1.KLF9	chr7	35742595	35742607	-	0.000	0.000	Merged-chr7-35742502-39
NR22332--MA1107.1.KLF9	chr15	36396290	36396302	+	0.000	0.000	Merged-chr15-36396472-80
NR55343--MA0039.3.KLF4	chr6	108512317	108512327	-	0.000	0.000	Merged-chr6-108512233-21
NR17751--MA1107.1.KLF9	chr13	83715320	83715332	+	0.000	0.000	Merged-chr13-83715230-50
NR10335--MA0657.1.KLF13	chr11	66961664	66961681	+	0.000	0.000	Merged-chr11-66961666-9
NR4945--MA0599.1.KLF5	chr10	7212276	7212285	-	0.000	0.000	Merged-chr10-7212223-140
NR64754--MA1107.1.KLF9	chr8	116645533	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR14303--MA0741.1.KLF16	chr12	69539531	69539541	-	0.000	0.000	Merged-chr12-69539558-45
NR54119--MA0039.3.KLF4	chr6	50560916	50560926	+	0.000	0.000	Merged-chr6-50560959-32
NR38005--MA0657.1.KLF13	chr2	140395326	140395343	-	0.000	0.000	Merged-chr2-140395575-93
NR50356--MA0493.1.Klf1	chr5	98167608	98167618	-	0.000	0.000	Merged-chr5-98167553-86
NR47633--MA0741.1.KLF16	chr4	144892395	144892405	-	0.000	0.000	Merged-chr4-144892585-78
NR67246--MA0599.1.KLF5	chr9	75222032	75222041	+	0.000	0.000	Merged-chr9-75222047-24
NR67031--MA0599.1.KLF5	chr9	69068529	69068538	-	0.000	0.000	Merged-chr9-69068633-33
NR45686--MA0599.1.KLF5	chr4	98436895	98436904	-	0.000	0.000	Merged-chr4-98436733-103
NR31735--MA0599.1.KLF5	chr18	75262374	75262383	-	0.000	0.000	Merged-chr18-75262405-41
NR62708--MA0741.1.KLF16	chr8	34108540	34108550	-	0.000	0.000	Merged-chr8-34108671-3
NR52581--MA0599.1.KLF5	chr5	140659780	140659789	-	0.000	0.000	Merged-chr5-140659760-18
NR7312--MA0740.1.KLF14	chr10	88732261	88732274	+	0.000	0.000	Merged-chr10-88732383-10
NR49702--MA0742.1.Klf12	chr5	72844495	72844509	+	0.000	0.000	Merged-chr5-72844506-23
NR5632--MA0740.1.KLF14	chr10	42699262	42699275	+	0.000	0.000	Merged-chr10-42699170-35
NR63419--MA0741.1.KLF16	chr8	70833274	70833284	+	0.000	0.000	Merged-chr8-70833236-40
NR876--MA0039.3.KLF4	chr1	60017020	60017030	+	0.000	0.000	Merged-chr1-60017133-4
NR26551--MA0741.1.KLF16	chr16	93574642	93574652	-	0.000	0.000	Merged-chr16-93574695-56
NR14030--MA0493.1.Klf1	chr12	52383031	52383041	+	0.000	0.000	Merged-chr12-52383146-23
NR52824--MA0742.1.Klf12	chr5	144358128	144358142	-	0.000	0.000	Merged-chr5-144358177-56
NR22954--MA0740.1.KLF14	chr15	68228134	68228147	+	0.000	0.000	Merged-chr15-68228296-28
NR19040--MA1107.1.KLF9	chr13	113023849	113023861	-	0.000	0.000	Merged-chr13-113023939-34
NR18398--MA1107.1.KLF9	chr13	101669125	101669137	-	0.000	0.000	Merged-chr13-101669067-25
NR44134--MA1107.1.KLF9	chr4	8913755	8913767	-	0.000	0.000	Merged-chr4-8913815-2
NR35507--MA0741.1.KLF16	chr2	37735574	37735584	-	0.000	0.000	Merged-chr2-37735387-35
NR42421--MA0599.1.KLF5	chr3	121723441	121723450	-	0.000	0.000	Merged-chr3-121723396-86
NR43296--MA0599.1.KLF5	chr3	142207650	142207659	-	0.000	0.000	Merged-chr3-142207646-13
NR60181--MA0741.1.KLF16	chr7	99834053	99834063	-	0.000	0.000	Merged-chr7-99833987-52
NR56959--MA0742.1.Klf12	chr6	142856631	142856645	+	0.000	0.000	Merged-chr6-142856601-13
NR3626--MA1107.1.KLF9	chr1	175671993	175672005	+	0.000	0.000	Merged-chr1-175671979-22
NR872--MA0740.1.KLF14	chr1	60017018	60017031	+	0.000	0.000	Merged-chr1-60017133-4
NR59489--MA0493.1.Klf1	chr7	73517695	73517705	-	0.000	0.000	Merged-chr7-73517689-25
NR62655--MA0741.1.KLF16	chr8	27201025	27201035	+	0.000	0.000	Merged-chr8-27201067-26
NR52791--MA0493.1.Klf1	chr5	144165950	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR70311--MA0741.1.KLF16	chrX	143030858	143030868	+	0.000	0.000	Merged-chrX-143030752-27
NR35981--MA0039.3.KLF4	chr2	61755187	61755197	+	0.000	0.000	Merged-chr2-61755182-23
NR16944--MA0740.1.KLF14	chr13	51391534	51391547	-	0.000	0.000	Merged-chr13-51391583-19
NR14425--MA0741.1.KLF16	chr12	73647843	73647853	-	0.000	0.000	Merged-chr12-73647879-51
NR58440--MA0599.1.KLF5	chr7	28451880	28451889	-	0.000	0.000	Merged-chr7-28452002-19
NR49706--MA0741.1.KLF16	chr5	72844496	72844506	+	0.000	0.000	Merged-chr5-72844506-23
NR66138--MA0493.1.Klf1	chr9	42208801	42208811	+	0.000	0.000	Merged-chr9-42208688-2
NR45556--MA0493.1.Klf1	chr4	89393467	89393477	-	0.000	0.000	Merged-chr4-89393499-15
NR55823--MA1107.1.KLF9	chr6	120119995	120120007	-	0.000	0.000	Merged-chr6-120119917-19
NR28353--MA0741.1.KLF16	chr17	36205623	36205633	+	0.000	0.000	Merged-chr17-36205720-56
NR37625--MA0740.1.KLF14	chr2	128092314	128092327	-	0.000	0.000	Merged-chr2-128092262-29
NR57667--MA1107.1.KLF9	chr7	4948748	4948760	-	0.000	0.000	Merged-chr7-4948568-26
NR41336--MA0599.1.KLF5	chr3	89871073	89871082	+	0.000	0.000	Merged-chr3-89871193-44
NR21611--MA0599.1.KLF5	chr14	118658309	118658318	+	0.000	0.000	Merged-chr14-118658326-68
NR2899--MA1107.1.KLF9	chr1	156217441	156217453	-	0.000	0.000	Merged-chr1-156217514-18
NR6721--MA0741.1.KLF16	chr10	80330079	80330089	-	0.000	0.000	Merged-chr10-80329943-52
NR67045--MA0599.1.KLF5	chr9	69174239	69174248	+	0.000	0.000	Merged-chr9-69174203-32
NR35783--MA0740.1.KLF14	chr2	57102550	57102563	-	0.000	0.000	Merged-chr2-57102684-19
NR11123--MA1107.1.KLF9	chr11	82205862	82205874	+	0.000	0.000	Merged-chr11-82205985-28
NR55071--MA1107.1.KLF9	chr6	97300922	97300934	-	0.000	0.000	Merged-chr6-97300820-20
NR59945--MA0039.3.KLF4	chr7	92420557	92420567	-	0.000	0.000	Merged-chr7-92420666-38
NR37602--MA1107.1.KLF9	chr2	127319251	127319263	-	0.000	0.000	Merged-chr2-127319189-56
NR24884--MA1107.1.KLF9	chr16	10732575	10732587	+	0.000	0.000	Merged-chr16-10732689-38
NR31440--MA0599.1.KLF5	chr18	67212691	67212700	+	0.000	0.000	Merged-chr18-67212775-57
NR38800--MA0493.1.Klf1	chr2	158179202	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR7313--MA0657.1.KLF13	chr10	88732260	88732277	+	0.000	0.000	Merged-chr10-88732383-10
NR53710--MA0741.1.KLF16	chr6	30617391	30617401	+	0.000	0.000	Merged-chr6-30617295-15
NR51258--MA1107.1.KLF9	chr5	118088048	118088060	+	0.000	0.000	Merged-chr5-118087962-12
NR28684--MA1107.1.KLF9	chr17	47171169	47171181	-	0.000	0.000	Merged-chr17-47171280-54
NR4726--MA0493.1.Klf1	chr1	193365983	193365993	-	0.000	0.000	Merged-chr1-193366026-12
NR60409--MA1107.1.KLF9	chr7	105633046	105633058	+	0.000	0.000	Merged-chr7-105632857-1
NR47665--MA0599.1.KLF5	chr4	145342060	145342069	+	0.000	0.000	Merged-chr4-145342099-62
NR26280--MA0039.3.KLF4	chr16	87746842	87746852	-	0.000	0.000	Merged-chr16-87746947-32
NR63589--MA1107.1.KLF9	chr8	75071867	75071879	+	0.000	0.000	Merged-chr8-75071889-52
NR47638--MA0741.1.KLF16	chr4	144901711	144901721	+	0.000	0.000	Merged-chr4-144901724-37
NR45687--MA0741.1.KLF16	chr4	98436894	98436904	-	0.000	0.000	Merged-chr4-98436733-103
NR51934--MA0741.1.KLF16	chr5	134099978	134099988	+	0.000	0.000	Merged-chr5-134099725-50
NR21740--MA1107.1.KLF9	chr14	120313649	120313661	+	0.000	0.000	Merged-chr14-120313531-118
NR16697--MA0741.1.KLF16	chr13	38152878	38152888	+	0.000	0.000	Merged-chr13-38152778-13
NR5184--MA1107.1.KLF9	chr10	19333703	19333715	+	0.000	0.000	Merged-chr10-19333654-15
NR57104--MA0493.1.Klf1	chr6	144664961	144664971	+	0.000	0.000	Merged-chr6-144664964-20
NR873--MA0657.1.KLF13	chr1	60017017	60017034	+	0.000	0.000	Merged-chr1-60017133-4
NR41979--MA0741.1.KLF16	chr3	104967952	104967962	-	0.000	0.000	Merged-chr3-104968115-29
NR49632--MA0741.1.KLF16	chr5	66337686	66337696	+	0.000	0.000	Merged-chr5-66337636-49
NR23226--MA1107.1.KLF9	chr15	77071699	77071711	-	0.000	0.000	Merged-chr15-77071598-27
NR11612--MA0741.1.KLF16	chr11	95083040	95083050	-	0.000	0.000	Merged-chr11-95083015-27
NR56291--MA1107.1.KLF9	chr6	129240075	129240087	-	0.000	0.000	Merged-chr6-129239949-37
NR53723--MA0741.1.KLF16	chr6	31085525	31085535	+	0.000	0.000	Merged-chr6-31085577-29
NR8343--MA0599.1.KLF5	chr10	119001586	119001595	-	0.000	0.000	Merged-chr10-119001692-38
NR49013--MA0741.1.KLF16	chr5	32192296	32192306	-	0.000	0.000	Merged-chr5-32192251-27
NR21028--MA0039.3.KLF4	chr14	79236478	79236488	+	0.000	0.000	Merged-chr14-79236608-48
NR47874--MA0039.3.KLF4	chr4	148509469	148509479	+	0.000	0.000	Merged-chr4-148509676-49
NR61536--MA0599.1.KLF5	chr7	132772647	132772656	-	0.000	0.000	Merged-chr7-132772585-7
NR49630--MA0599.1.KLF5	chr5	66337681	66337690	+	0.000	0.000	Merged-chr5-66337636-49
NR11133--MA0493.1.Klf1	chr11	82424780	82424790	-	0.000	0.000	Merged-chr11-82424845-7
NR53841--MA0742.1.Klf12	chr6	38810071	38810085	+	0.000	0.000	Merged-chr6-38810070-95
NR19969--MA0599.1.KLF5	chr14	46578517	46578526	+	0.000	0.000	Merged-chr14-46578431-37
NR11450--MA0741.1.KLF16	chr11	90257460	90257470	+	0.000	0.000	Merged-chr11-90257307-51
NR12665--MA0039.3.KLF4	chr11	113537057	113537067	+	0.000	0.000	Merged-chr11-113536889-33
NR22163--MA0741.1.KLF16	chr15	28025999	28026009	-	0.000	0.000	Merged-chr15-28025754-115
NR10051--MA0039.3.KLF4	chr11	58290597	58290607	+	0.000	0.000	Merged-chr11-58290425-28
NR62387--MA0039.3.KLF4	chr8	11636518	11636528	-	0.000	0.000	Merged-chr8-11636521-2
NR2344--MA0039.3.KLF4	chr1	135766475	135766485	-	0.000	0.000	Merged-chr1-135766283-55
NR65989--MA0493.1.Klf1	chr9	32740969	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR67068--MA0599.1.KLF5	chr9	69458218	69458227	-	0.000	0.000	Merged-chr9-69458326-40
NR62389--MA0741.1.KLF16	chr8	11636519	11636529	-	0.000	0.000	Merged-chr8-11636521-2
NR59852--MA0741.1.KLF16	chr7	89232745	89232755	+	0.000	0.000	Merged-chr7-89232776-19
NR9625--MA0493.1.Klf1	chr11	46462215	46462225	-	0.000	0.000	Merged-chr11-46462115-37
NR62738--MA0599.1.KLF5	chr8	34651918	34651927	-	0.000	0.000	Merged-chr8-34651925-47
NR45938--MA0599.1.KLF5	chr4	106935044	106935053	-	0.000	0.000	Merged-chr4-106934885-1
NR59101--MA0599.1.KLF5	chr7	48137396	48137405	-	0.000	0.000	Merged-chr7-48137318-1
NR30103--MA0039.3.KLF4	chr17	88479189	88479199	-	0.000	0.000	Merged-chr17-88479234-18
NR55614--MA0493.1.Klf1	chr6	115021461	115021471	+	0.000	0.000	Merged-chr6-115021349-12
NR57247--MA1107.1.KLF9	chr6	146271367	146271379	+	0.000	0.000	Merged-chr6-146271470-40
NR38770--MA0741.1.KLF16	chr2	157447413	157447423	+	0.000	0.000	Merged-chr2-157447566-79
NR35903--MA0740.1.KLF14	chr2	60774636	60774649	-	0.000	0.000	Merged-chr2-60774747-55
NR65988--MA0039.3.KLF4	chr9	32740971	32740981	+	0.000	0.000	Merged-chr9-32741073-58
NR53845--MA0741.1.KLF16	chr6	38810072	38810082	+	0.000	0.000	Merged-chr6-38810070-95
NR44096--MA0599.1.KLF5	chr4	6941241	6941250	+	0.000	0.000	Merged-chr4-6941109-33
NR47543--MA0039.3.KLF4	chr4	141917898	141917908	-	0.000	0.000	Merged-chr4-141918116-30
NR7482--MA0740.1.KLF14	chr10	93540836	93540849	+	0.000	0.000	Merged-chr10-93541056-8
NR27961--MA0741.1.KLF16	chr17	30363635	30363645	+	0.000	0.000	Merged-chr17-30363504-27
NR65251--MA0599.1.KLF5	chr8	124434605	124434614	+	0.000	0.000	Merged-chr8-124434522-47
NR5086--MA1107.1.KLF9	chr10	13446829	13446841	-	0.000	0.000	Merged-chr10-13446841-15
NR41339--MA0741.1.KLF16	chr3	89871059	89871069	+	0.000	0.000	Merged-chr3-89871193-44
NR13102--MA1107.1.KLF9	chr11	119109559	119109571	+	0.000	0.000	Merged-chr11-119109624-20
NR69889--MA0742.1.Klf12	chrX	71622511	71622525	+	0.000	0.000	Merged-chrX-71622436-27
NR67067--MA0742.1.Klf12	chr9	69458214	69458228	-	0.000	0.000	Merged-chr9-69458326-40
NR20418--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR62653--MA0599.1.KLF5	chr8	27201025	27201034	+	0.000	0.000	Merged-chr8-27201067-26
NR19614--MA0039.3.KLF4	chr14	25646318	25646328	-	0.000	0.000	Merged-chr14-25646256-47
NR49515--MA0741.1.KLF16	chr5	63943575	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR9651--MA0039.3.KLF4	chr11	48926915	48926925	+	0.000	0.000	Merged-chr11-48927051-20
NR6719--MA0599.1.KLF5	chr10	80330086	80330095	-	0.000	0.000	Merged-chr10-80329943-52
NR66528--MA1107.1.KLF9	chr9	56098021	56098033	+	0.000	0.000	Merged-chr9-56098023-21
NR42127--MA0740.1.KLF14	chr3	108284061	108284074	-	0.000	0.000	Merged-chr3-108284126-29
NR8437--MA0493.1.Klf1	chr10	120697548	120697558	-	0.000	0.000	Merged-chr10-120697518-32
NR45504--MA0740.1.KLF14	chr4	88641321	88641334	-	0.000	0.000	Merged-chr4-88641244-84
NR28807--MA0599.1.KLF5	chr17	50148548	50148557	+	0.000	0.000	Merged-chr17-50148334-29
NR13555--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR66434--MA1107.1.KLF9	chr9	51764948	51764960	-	0.000	0.000	Merged-chr9-51764760-1
NR50035--MA0740.1.KLF14	chr5	86783215	86783228	+	0.000	0.000	Merged-chr5-86783243-43
NR53715--MA0741.1.KLF16	chr6	30617396	30617406	+	0.000	0.000	Merged-chr6-30617295-15
NR49625--MA1107.1.KLF9	chr5	66190792	66190804	-	0.000	0.000	Merged-chr5-66190965-54
NR28685--MA0741.1.KLF16	chr17	47190042	47190052	+	0.000	0.000	Merged-chr17-47189896-43
NR55897--MA0599.1.KLF5	chr6	121110159	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR8911--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR5636--MA0742.1.Klf12	chr10	42699262	42699276	+	0.000	0.000	Merged-chr10-42699170-35
NR11053--MA0493.1.Klf1	chr11	79698233	79698243	+	0.000	0.000	Merged-chr11-79698290-25
NR13690--MA0740.1.KLF14	chr12	25247229	25247242	-	0.000	0.000	Merged-chr12-25247115-16
NR22881--MA0599.1.KLF5	chr15	64163724	64163733	-	0.000	0.000	Merged-chr15-64163684-42
NR49701--MA0740.1.KLF14	chr5	72844495	72844508	+	0.000	0.000	Merged-chr5-72844506-23
NR3933--MA0599.1.KLF5	chr1	181256925	181256934	-	0.000	0.000	Merged-chr1-181256937-103
NR25532--MA0741.1.KLF16	chr16	37685082	37685092	+	0.000	0.000	Merged-chr16-37685032-63
NR15819--MA0039.3.KLF4	chr12	112724356	112724366	-	0.000	0.000	Merged-chr12-112724264-39
NR27166--MA0493.1.Klf1	chr17	12715315	12715325	+	0.000	0.000	Merged-chr17-12715294-20
NR43217--MA0599.1.KLF5	chr3	139016709	139016718	+	0.000	0.000	Merged-chr3-139016600-18
NR52823--MA0740.1.KLF14	chr5	144358129	144358142	-	0.000	0.000	Merged-chr5-144358177-56
NR24260--MA0740.1.KLF14	chr15	98699668	98699681	-	0.000	0.000	Merged-chr15-98699636-21
NR45754--MA0741.1.KLF16	chr4	101217268	101217278	-	0.000	0.000	Merged-chr4-101217167-64
NR61732--MA0741.1.KLF16	chr7	137476580	137476590	-	0.000	0.000	Merged-chr7-137476773-22
NR65247--MA0599.1.KLF5	chr8	124434540	124434549	-	0.000	0.000	Merged-chr8-124434522-47
NR41162--MA0493.1.Klf1	chr3	84772125	84772135	-	0.000	0.000	Merged-chr3-84772067-31
NR3144--MA1107.1.KLF9	chr1	164366695	164366707	-	0.000	0.000	Merged-chr1-164366862-30
NR47957--MA0741.1.KLF16	chr4	149664344	149664354	+	0.000	0.000	Merged-chr4-149664202-47
NR55342--MA0599.1.KLF5	chr6	108512319	108512328	-	0.000	0.000	Merged-chr6-108512233-21
NR68877--MA0741.1.KLF16	chr9	116241446	116241456	+	0.000	0.000	Merged-chr9-116241562-13
NR34674--MA0741.1.KLF16	chr2	17597920	17597930	-	0.000	0.000	Merged-chr2-17597899-18
NR2050--MA0742.1.Klf12	chr1	127982146	127982160	+	0.000	0.000	Merged-chr1-127982312-18
NR54118--MA0599.1.KLF5	chr6	50560915	50560924	+	0.000	0.000	Merged-chr6-50560959-32
NR596--MA0741.1.KLF16	chr1	42953062	42953072	+	0.000	0.000	Merged-chr1-42953184-68
