#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval0.3-log2fc0.5_up.bed
NR23362--MA0740.1.KLF14	chr15	73169066	73169079	-	0.000	0.000	Merged-chr15-73169118-30
NR42753--MA0039.3.KLF4	chr3	115758850	115758860	-	0.000	0.000	Merged-chr3-115758930-94
NR16365--MA0599.1.KLF5	chr13	24786312	24786321	+	0.000	0.000	Merged-chr13-24786227-53
NR42295--MA0742.1.Klf12	chr3	101570966	101570980	+	0.000	0.000	Merged-chr3-101570775-35
NR5190--MA1107.1.KLF9	chr10	9880452	9880464	+	0.000	0.000	Merged-chr10-9880520-21
NR33813--MA1107.1.KLF9	chr19	38746133	38746145	-	0.000	0.000	Merged-chr19-38746267-36
NR66854--MA0741.1.KLF16	chr8	116645534	116645544	-	0.000	0.000	Merged-chr8-116645599-31
NR3291--MA0657.1.KLF13	chr1	156667696	156667713	-	0.000	0.000	Merged-chr1-156667693-16
NR11448--MA0493.1.Klf1	chr11	83427164	83427174	-	0.000	0.000	Merged-chr11-83427228-21
NR42302--MA0493.1.Klf1	chr3	101604787	101604797	+	0.000	0.000	Merged-chr3-101604815-1
NR72830--MA0741.1.KLF16	chrX	159910926	159910936	+	0.000	0.000	Merged-chrX-159910945-21
NR56821--MA1107.1.KLF9	chr6	108251604	108251616	-	0.000	0.000	Merged-chr6-108251708-11
NR9891--MA0599.1.KLF5	chr11	43767066	43767075	-	0.000	0.000	Merged-chr11-43767173-52
NR22227--MA0039.3.KLF4	chr15	3174250	3174260	-	0.000	0.000	Merged-chr15-3174330-41
NR50640--MA1107.1.KLF9	chr5	64455579	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR50442--MA0657.1.KLF13	chr5	54111078	54111095	+	0.000	0.000	Merged-chr5-54110931-21
NR5947--MA1107.1.KLF9	chr10	53461608	53461620	-	0.000	0.000	Merged-chr10-53461441-37
NR10282--MA0493.1.Klf1	chr11	55131242	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR53245--MA0742.1.Klf12	chr5	134494506	134494520	+	0.000	0.000	Merged-chr5-134494514-28
NR58527--MA0493.1.Klf1	chr6	144664979	144664989	+	0.000	0.000	Merged-chr6-144664964-20
NR14176--MA0493.1.Klf1	chr12	54398449	54398459	-	0.000	0.000	Merged-chr12-54398333-42
NR42240--MA0599.1.KLF5	chr3	100442838	100442847	-	0.000	0.000	Merged-chr3-100442814-47
NR35271--MA0657.1.KLF13	chr2	25170648	25170665	-	0.000	0.000	Merged-chr2-25170502-21
NR11108--MA0493.1.Klf1	chr11	76184486	76184496	-	0.000	0.000	Merged-chr11-76184587-9
NR28426--MA0039.3.KLF4	chr17	29393768	29393778	+	0.000	0.000	Merged-chr17-29393996-77
NR20993--MA0657.1.KLF13	chr14	73596753	73596770	+	0.000	0.000	Merged-chr14-73596722-14
NR67722--MA1107.1.KLF9	chr9	14172178	14172190	-	0.000	0.000	Merged-chr9-14171965-37
NR52346--MA0493.1.Klf1	chr5	118465390	118465400	-	0.000	0.000	Merged-chr5-118465239-56
NR24690--MA0741.1.KLF16	chr15	99009039	99009049	+	0.000	0.000	Merged-chr15-99008995-43
NR3230--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR69236--MA0599.1.KLF5	chr9	66280708	66280717	-	0.000	0.000	Merged-chr9-66280621-39
NR33646--MA0741.1.KLF16	chr19	31337342	31337352	-	0.000	0.000	Merged-chr19-31337298-1
NR28430--MA0741.1.KLF16	chr17	29393799	29393809	-	0.000	0.000	Merged-chr17-29393996-77
NR62053--MA0039.3.KLF4	chr7	110203786	110203796	-	0.000	0.000	Merged-chr7-110203728-41
NR41031--MA0741.1.KLF16	chr3	52677347	52677357	+	0.000	0.000	Merged-chr3-52677309-55
NR22009--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR24667--MA1107.1.KLF9	chr15	98927713	98927725	+	0.000	0.000	Merged-chr15-98927787-24
NR39337--MA0493.1.Klf1	chr2	160657973	160657983	-	0.000	0.000	Merged-chr2-160657923-30
NR22167--MA0740.1.KLF14	chr14	122852467	122852480	-	0.000	0.000	Merged-chr14-122852603-67
NR11107--MA0039.3.KLF4	chr11	76184484	76184494	-	0.000	0.000	Merged-chr11-76184587-9
NR27019--MA1107.1.KLF9	chr16	91588231	91588243	+	0.000	0.000	Merged-chr16-91588038-25
NR12107--MA0741.1.KLF16	chr11	99150546	99150556	+	0.000	0.000	Merged-chr11-99150380-50
NR33818--MA1107.1.KLF9	chr19	38746188	38746200	-	0.000	0.000	Merged-chr19-38746267-36
NR58520--MA0742.1.Klf12	chr6	144664961	144664975	+	0.000	0.000	Merged-chr6-144664964-20
NR9784--MA0599.1.KLF5	chr11	32580749	32580758	-	0.000	0.000	Merged-chr11-32580688-47
NR4785--MA0741.1.KLF16	chr1	191097790	191097800	+	0.000	0.000	Merged-chr1-191097986-4
NR57177--MA0740.1.KLF14	chr6	119199104	119199117	+	0.000	0.000	Merged-chr6-119199024-52
NR646--MA0741.1.KLF16	chr1	43539926	43539936	-	0.000	0.000	Merged-chr1-43540017-49
NR55633--MA1107.1.KLF9	chr6	56931861	56931873	+	0.000	0.000	Merged-chr6-56931757-12
NR58004--MA0599.1.KLF5	chr6	135373582	135373591	+	0.000	0.000	Merged-chr6-135373581-28
NR68182--MA0599.1.KLF5	chr9	32740970	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR38358--MA0742.1.Klf12	chr2	132230553	132230567	-	0.000	0.000	Merged-chr2-132230330-32
NR57147--MA0599.1.KLF5	chr6	117937311	117937320	-	0.000	0.000	Merged-chr6-117937569-43
NR47680--MA0493.1.Klf1	chr4	132749032	132749042	-	0.000	0.000	Merged-chr4-132748989-25
NR14633--MA0742.1.Klf12	chr12	77060207	77060221	+	0.000	0.000	Merged-chr12-77060270-44
NR67038--MA0493.1.Klf1	chr8	120050179	120050189	-	0.000	0.000	Merged-chr8-120050156-23
NR51036--MA0039.3.KLF4	chr5	77092714	77092724	+	0.000	0.000	Merged-chr5-77092743-13
NR12108--MA1107.1.KLF9	chr11	99150543	99150555	+	0.000	0.000	Merged-chr11-99150380-50
NR36350--MA0599.1.KLF5	chr2	60774639	60774648	-	0.000	0.000	Merged-chr2-60774747-55
NR35544--MA0741.1.KLF16	chr2	29725201	29725211	+	0.000	0.000	Merged-chr2-29725132-37
NR35815--MA0741.1.KLF16	chr2	33203539	33203549	-	0.000	0.000	Merged-chr2-33203595-17
NR33174--MA0493.1.Klf1	chr19	7019541	7019551	+	0.000	0.000	Merged-chr19-7019404-60
NR28364--MA1107.1.KLF9	chr17	28516340	28516352	+	0.000	0.000	Merged-chr17-28516201-30
NR64821--MA0599.1.KLF5	chr8	46654735	46654744	-	0.000	0.000	Merged-chr8-46654782-26
NR48896--MA0599.1.KLF5	chr4	152185548	152185557	-	0.000	0.000	Merged-chr4-152185660-92
NR62628--MA0599.1.KLF5	chr7	122352051	122352060	-	0.000	0.000	Merged-chr7-122351957-38
NR49062--MA0039.3.KLF4	chr4	155162567	155162577	-	0.000	0.000	Merged-chr4-155162672-62
NR56173--MA0493.1.Klf1	chr6	87038460	87038470	-	0.000	0.000	Merged-chr6-87038264-54
NR12848--MA0741.1.KLF16	chr11	115475638	115475648	-	0.000	0.000	Merged-chr11-115475686-55
NR20233--MA0741.1.KLF16	chr14	52343663	52343673	+	0.000	0.000	Merged-chr14-52343445-41
NR69237--MA0741.1.KLF16	chr9	66280705	66280715	-	0.000	0.000	Merged-chr9-66280621-39
NR71348--MA1107.1.KLF9	chr9	120030170	120030182	-	0.000	0.000	Merged-chr9-120030028-3
NR52915--MA0493.1.Klf1	chr5	129192019	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR51034--MA0742.1.Klf12	chr5	77092712	77092726	+	0.000	0.000	Merged-chr5-77092743-13
NR5966--MA0493.1.Klf1	chr10	53889524	53889534	-	0.000	0.000	Merged-chr10-53889619-14
NR42334--MA0493.1.Klf1	chr3	101939311	101939321	+	0.000	0.000	Merged-chr3-101939314-18
NR8381--MA0599.1.KLF5	chr10	117651216	117651225	-	0.000	0.000	Merged-chr10-117651194-26
NR47005--MA0599.1.KLF5	chr4	118060378	118060387	+	0.000	0.000	Merged-chr4-118060227-12
NR57183--MA0599.1.KLF5	chr6	119199126	119199135	+	0.000	0.000	Merged-chr6-119199024-52
NR58231--MA0039.3.KLF4	chr6	140598613	140598623	-	0.000	0.000	Merged-chr6-140598794-45
NR37306--MA0599.1.KLF5	chr2	101762097	101762106	+	0.000	0.000	Merged-chr2-101762037-3
NR68887--MA0741.1.KLF16	chr9	57339936	57339946	-	0.000	0.000	Merged-chr9-57339944-60
NR6389--MA0493.1.Klf1	chr10	67607753	67607763	-	0.000	0.000	Merged-chr10-67607847-59
NR52051--MA0493.1.Klf1	chr5	113825600	113825610	-	0.000	0.000	Merged-chr5-113825707-48
NR39620--MA0599.1.KLF5	chr2	167313811	167313820	+	0.000	0.000	Merged-chr2-167313855-44
NR22131--MA0741.1.KLF16	chr14	122186865	122186875	+	0.000	0.000	Merged-chr14-122187060-26
NR58742--MA0741.1.KLF16	chr7	3290416	3290426	-	0.000	0.000	Merged-chr7-3290343-35
NR47460--MA0039.3.KLF4	chr4	129508047	129508057	-	0.000	0.000	Merged-chr4-129508062-20
NR25632--MA0740.1.KLF14	chr16	24160873	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR9952--MA0742.1.Klf12	chr11	46462211	46462225	-	0.000	0.000	Merged-chr11-46462115-37
NR7898--MA0740.1.KLF14	chr10	98776527	98776540	-	0.000	0.000	Merged-chr10-98776574-38
NR53186--MA0657.1.KLF13	chr5	134275737	134275754	-	0.000	0.000	Merged-chr5-134275761-27
NR66716--MA0741.1.KLF16	chr8	111769468	111769478	+	0.000	0.000	Merged-chr8-111769335-16
NR39713--MA1107.1.KLF9	chr2	168492183	168492195	-	0.000	0.000	Merged-chr2-168492092-36
NR33631--MA0493.1.Klf1	chr19	30119063	30119073	+	0.000	0.000	Merged-chr19-30118858-30
NR17690--MA0741.1.KLF16	chr13	75943476	75943486	-	0.000	0.000	Merged-chr13-75943546-39
NR48766--MA0493.1.Klf1	chr4	149871677	149871687	-	0.000	0.000	Merged-chr4-149871771-25
NR37883--MA0493.1.Klf1	chr2	119250895	119250905	-	0.000	0.000	Merged-chr2-119250733-1
NR37041--MA0741.1.KLF16	chr2	91921923	91921933	+	0.000	0.000	Merged-chr2-91921982-40
NR53468--MA0493.1.Klf1	chr5	137068965	137068975	-	0.000	0.000	Merged-chr5-137068922-9
NR4228--MA0599.1.KLF5	chr1	180387575	180387584	+	0.000	0.000	Merged-chr1-180387589-46
NR15662--MA0741.1.KLF16	chr12	109446512	109446522	-	0.000	0.000	Merged-chr12-109446341-43
NR63199--MA0599.1.KLF5	chr7	132772647	132772656	-	0.000	0.000	Merged-chr7-132772585-7
NR38091--MA0493.1.Klf1	chr2	124634557	124634567	-	0.000	0.000	Merged-chr2-124634585-20
NR52705--MA0493.1.Klf1	chr5	124629057	124629067	-	0.000	0.000	Merged-chr5-124629076-75
NR13678--MA0493.1.Klf1	chr12	21480429	21480439	+	0.000	0.000	Merged-chr12-21480312-60
NR2830--MA0039.3.KLF4	chr1	143466274	143466284	-	0.000	0.000	Merged-chr1-143466091-51
NR56075--MA0493.1.Klf1	chr6	85147856	85147866	+	0.000	0.000	Merged-chr6-85147771-14
NR9401--MA0740.1.KLF14	chr11	14142559	14142572	-	0.000	0.000	Merged-chr11-14142731-31
NR40955--MA0039.3.KLF4	chr3	51378747	51378757	+	0.000	0.000	Merged-chr3-51378644-3
NR23950--MA0493.1.Klf1	chr15	82224397	82224407	+	0.000	0.000	Merged-chr15-82224462-30
NR50099--MA0039.3.KLF4	chr5	36722771	36722781	-	0.000	0.000	Merged-chr5-36722614-37
NR57179--MA0599.1.KLF5	chr6	119199105	119199114	+	0.000	0.000	Merged-chr6-119199024-52
NR10874--MA0493.1.Klf1	chr11	70597424	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR56853--MA0039.3.KLF4	chr6	108630899	108630909	+	0.000	0.000	Merged-chr6-108631007-44
NR42614--MA0657.1.KLF13	chr3	108645162	108645179	+	0.000	0.000	Merged-chr3-108645070-17
NR2505--MA0599.1.KLF5	chr1	133801283	133801292	-	0.000	0.000	Merged-chr1-133801271-79
NR4232--MA0493.1.Klf1	chr1	180390392	180390402	-	0.000	0.000	Merged-chr1-180390562-55
NR42804--MA1107.1.KLF9	chr3	116487881	116487893	+	0.000	0.000	Merged-chr3-116487886-17
NR43696--MA0741.1.KLF16	chr3	142281223	142281233	+	0.000	0.000	Merged-chr3-142281213-32
NR20797--MA0493.1.Klf1	chr14	67886974	67886984	+	0.000	0.000	Merged-chr14-67887091-21
NR16500--MA0493.1.Klf1	chr13	33072120	33072130	+	0.000	0.000	Merged-chr13-33072044-31
NR71944--MA1107.1.KLF9	chrX	48147978	48147990	+	0.000	0.000	Merged-chrX-48147927-58
NR10746--MA0741.1.KLF16	chr11	69232978	69232988	+	0.000	0.000	Merged-chr11-69233174-16
NR25910--MA1107.1.KLF9	chr16	36057601	36057613	+	0.000	0.000	Merged-chr16-36057640-19
NR56871--MA0039.3.KLF4	chr6	108688445	108688455	+	0.000	0.000	Merged-chr6-108688529-50
NR41177--MA1107.1.KLF9	chr3	60603217	60603229	-	0.000	0.000	Merged-chr3-60603394-48
NR54688--MA0493.1.Klf1	chr6	22340138	22340148	-	0.000	0.000	Merged-chr6-22340067-27
NR4231--MA0039.3.KLF4	chr1	180390390	180390400	-	0.000	0.000	Merged-chr1-180390562-55
NR20311--MA0657.1.KLF13	chr14	54146701	54146718	+	0.000	0.000	Merged-chr14-54146707-32
NR67223--MA0599.1.KLF5	chr8	122530730	122530739	+	0.000	0.000	Merged-chr8-122530722-16
NR11410--MA0741.1.KLF16	chr11	82952051	82952061	+	0.000	0.000	Merged-chr11-82952114-4
NR44670--MA0039.3.KLF4	chr4	20033083	20033093	+	0.000	0.000	Merged-chr4-20033263-40
NR3070--MA1107.1.KLF9	chr1	153288197	153288209	+	0.000	0.000	Merged-chr1-153288080-22
NR8430--MA0741.1.KLF16	chr10	118419173	118419183	-	0.000	0.000	Merged-chr10-118419236-59
NR12484--MA0740.1.KLF14	chr11	106273029	106273042	+	0.000	0.000	Merged-chr11-106272877-78
NR58529--MA0741.1.KLF16	chr6	144664967	144664977	+	0.000	0.000	Merged-chr6-144664964-20
NR66922--MA0742.1.Klf12	chr8	117481994	117482008	+	0.000	0.000	Merged-chr8-117482001-12
NR12843--MA1107.1.KLF9	chr11	115461896	115461908	-	0.000	0.000	Merged-chr11-115461970-11
NR47497--MA1107.1.KLF9	chr4	129696177	129696189	+	0.000	0.000	Merged-chr4-129696167-1
NR68886--MA0599.1.KLF5	chr9	57339937	57339946	-	0.000	0.000	Merged-chr9-57339944-60
NR57725--MA0493.1.Klf1	chr6	128796576	128796586	-	0.000	0.000	Merged-chr6-128796510-47
NR35273--MA0039.3.KLF4	chr2	25170652	25170662	-	0.000	0.000	Merged-chr2-25170502-21
NR28414--MA0741.1.KLF16	chr17	29304615	29304625	-	0.000	0.000	Merged-chr17-29304449-24
NR72117--MA0493.1.Klf1	chrX	71474453	71474463	+	0.000	0.000	Merged-chrX-71474506-18
NR4394--MA0599.1.KLF5	chr1	183180653	183180662	-	0.000	0.000	Merged-chr1-183180587-56
NR46489--MA0742.1.Klf12	chr4	102981924	102981938	-	0.000	0.000	Merged-chr4-102981884-20
NR42294--MA0740.1.KLF14	chr3	101570966	101570979	+	0.000	0.000	Merged-chr3-101570775-35
NR22232--MA0741.1.KLF16	chr15	3264550	3264560	-	0.000	0.000	Merged-chr15-3264546-21
NR59363--MA0493.1.Klf1	chr7	19946291	19946301	+	0.000	0.000	Merged-chr7-19946114-52
NR36109--MA0493.1.Klf1	chr2	48379884	48379894	+	0.000	0.000	Merged-chr2-48379752-8
NR23063--MA0657.1.KLF13	chr15	58655195	58655212	+	0.000	0.000	Merged-chr15-58655104-54
NR876--MA1107.1.KLF9	chr1	59180245	59180257	+	0.000	0.000	Merged-chr1-59180254-19
NR50598--MA0599.1.KLF5	chr5	63943567	63943576	-	0.000	0.000	Merged-chr5-63943362-36
NR35624--MA0741.1.KLF16	chr2	30827613	30827623	+	0.000	0.000	Merged-chr2-30827687-7
NR30873--MA0599.1.KLF5	chr18	9394217	9394226	-	0.000	0.000	Merged-chr18-9394163-42
NR6240--MA0741.1.KLF16	chr10	61534980	61534990	+	0.000	0.000	Merged-chr10-61534801-22
NR61247--MA1107.1.KLF9	chr7	81075553	81075565	-	0.000	0.000	Merged-chr7-81075371-56
NR42814--MA0493.1.Klf1	chr3	116856131	116856141	-	0.000	0.000	Merged-chr3-116855977-19
NR63829--MA0742.1.Klf12	chr7	143501134	143501148	+	0.000	0.000	Merged-chr7-143501142-12
NR41868--MA0599.1.KLF5	chr3	93562593	93562602	-	0.000	0.000	Merged-chr3-93562558-40
NR70662--MA1107.1.KLF9	chr9	107334439	107334451	+	0.000	0.000	Merged-chr9-107334469-86
NR57188--MA0493.1.Klf1	chr6	119199125	119199135	+	0.000	0.000	Merged-chr6-119199024-52
NR52702--MA0742.1.Klf12	chr5	124629058	124629072	-	0.000	0.000	Merged-chr5-124629076-75
NR33337--MA0599.1.KLF5	chr19	11045226	11045235	-	0.000	0.000	Merged-chr19-11045347-81
NR39625--MA0742.1.Klf12	chr2	167313855	167313869	+	0.000	0.000	Merged-chr2-167313855-44
NR15325--MA1107.1.KLF9	chr12	102699344	102699356	+	0.000	0.000	Merged-chr12-102699394-36
NR37674--MA0742.1.Klf12	chr2	114136989	114137003	-	0.000	0.000	Merged-chr2-114137020-31
NR63762--MA0039.3.KLF4	chr7	142354083	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR60081--MA1107.1.KLF9	chr7	35742599	35742611	-	0.000	0.000	Merged-chr7-35742502-39
NR9402--MA0657.1.KLF13	chr11	14142556	14142573	-	0.000	0.000	Merged-chr11-14142731-31
NR23423--MA0599.1.KLF5	chr15	74935470	74935479	+	0.000	0.000	Merged-chr15-74935411-23
NR58585--MA0741.1.KLF16	chr6	145256893	145256903	+	0.000	0.000	Merged-chr6-145256997-16
NR66711--MA0599.1.KLF5	chr8	111769468	111769477	+	0.000	0.000	Merged-chr8-111769335-16
NR41201--MA0599.1.KLF5	chr3	63609915	63609924	-	0.000	0.000	Merged-chr3-63609909-22
NR13057--MA0599.1.KLF5	chr11	117686233	117686242	+	0.000	0.000	Merged-chr11-117686143-68
NR27706--MA0657.1.KLF13	chr17	12205768	12205785	+	0.000	0.000	Merged-chr17-12205812-57
NR41886--MA0599.1.KLF5	chr3	94388229	94388238	-	0.000	0.000	Merged-chr3-94388255-39
NR25603--MA0740.1.KLF14	chr16	22601867	22601880	+	0.000	0.000	Merged-chr16-22601739-32
NR10333--MA0493.1.Klf1	chr11	57958376	57958386	-	0.000	0.000	Merged-chr11-57958407-27
NR6319--MA0599.1.KLF5	chr10	63023265	63023274	+	0.000	0.000	Merged-chr10-63023225-2
NR27518--MA0493.1.Klf1	chr17	6861934	6861944	-	0.000	0.000	Merged-chr17-6861769-90
NR46618--MA1107.1.KLF9	chr4	106935042	106935054	-	0.000	0.000	Merged-chr4-106934885-1
NR17961--MA0039.3.KLF4	chr13	93990319	93990329	-	0.000	0.000	Merged-chr13-93990352-84
NR39986--MA0742.1.Klf12	chr2	173263823	173263837	+	0.000	0.000	Merged-chr2-173263932-54
NR30411--MA1107.1.KLF9	chr17	83654858	83654870	-	0.000	0.000	Merged-chr17-83654883-58
NR8090--MA1107.1.KLF9	chr10	107868931	107868943	-	0.000	0.000	Merged-chr10-107868994-49
NR18263--MA0039.3.KLF4	chr13	100790367	100790377	+	0.000	0.000	Merged-chr13-100790409-21
NR50595--MA0740.1.KLF14	chr5	63943573	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR48476--MA0493.1.Klf1	chr4	144901550	144901560	+	0.000	0.000	Merged-chr4-144901724-37
NR58743--MA1107.1.KLF9	chr7	3290415	3290427	-	0.000	0.000	Merged-chr7-3290343-35
NR22226--MA0599.1.KLF5	chr15	3174252	3174261	-	0.000	0.000	Merged-chr15-3174330-41
NR13723--MA1107.1.KLF9	chr12	25092724	25092736	-	0.000	0.000	Merged-chr12-25092783-66
NR43278--MA0599.1.KLF5	chr3	131156583	131156592	+	0.000	0.000	Merged-chr3-131156512-43
NR39629--MA0741.1.KLF16	chr2	167313856	167313866	+	0.000	0.000	Merged-chr2-167313855-44
NR65387--MA0039.3.KLF4	chr8	71286463	71286473	+	0.000	0.000	Merged-chr8-71286337-41
NR61938--MA0599.1.KLF5	chr7	106256575	106256584	-	0.000	0.000	Merged-chr7-106256658-33
NR13187--MA0599.1.KLF5	chr11	120190046	120190055	+	0.000	0.000	Merged-chr11-120189977-47
NR38357--MA0740.1.KLF14	chr2	132230554	132230567	-	0.000	0.000	Merged-chr2-132230330-32
NR3294--MA0039.3.KLF4	chr1	156667700	156667710	-	0.000	0.000	Merged-chr1-156667693-16
NR36965--MA0599.1.KLF5	chr2	85060752	85060761	-	0.000	0.000	Merged-chr2-85060915-54
NR60199--MA0599.1.KLF5	chr7	43437108	43437117	-	0.000	0.000	Merged-chr7-43436818-56
NR33485--MA0599.1.KLF5	chr19	21785262	21785271	+	0.000	0.000	Merged-chr19-21785424-37
NR71068--MA0493.1.Klf1	chr9	114762056	114762066	-	0.000	0.000	Merged-chr9-114761950-4
NR51558--MA0493.1.Klf1	chr5	100875935	100875945	+	0.000	0.000	Merged-chr5-100875815-38
NR64820--MA0742.1.Klf12	chr8	46654713	46654727	+	0.000	0.000	Merged-chr8-46654782-26
NR43062--MA1107.1.KLF9	chr3	126690985	126690997	+	0.000	0.000	Merged-chr3-126690917-48
NR45300--MA0741.1.KLF16	chr4	46404270	46404280	+	0.000	0.000	Merged-chr4-46404308-42
NR62052--MA0599.1.KLF5	chr7	110203788	110203797	-	0.000	0.000	Merged-chr7-110203728-41
NR2769--MA1107.1.KLF9	chr1	138157152	138157164	-	0.000	0.000	Merged-chr1-138157317-43
NR24481--MA0657.1.KLF13	chr15	94566099	94566116	+	0.000	0.000	Merged-chr15-94566031-29
NR22122--MA1107.1.KLF9	chr14	122011886	122011898	-	0.000	0.000	Merged-chr14-122012077-50
NR55339--MA0039.3.KLF4	chr6	50560916	50560926	+	0.000	0.000	Merged-chr6-50560959-32
NR72069--MA0599.1.KLF5	chrX	59568144	59568153	-	0.000	0.000	Merged-chrX-59568240-6
NR12594--MA0657.1.KLF13	chr11	109694158	109694175	+	0.000	0.000	Merged-chr11-109694201-12
NR2774--MA0493.1.Klf1	chr1	138588035	138588045	-	0.000	0.000	Merged-chr1-138588005-39
NR38930--MA0599.1.KLF5	chr2	151543661	151543670	-	0.000	0.000	Merged-chr2-151543630-14
NR648--MA0039.3.KLF4	chr1	43561578	43561588	-	0.000	0.000	Merged-chr1-43561326-30
NR11655--MA0039.3.KLF4	chr11	88993828	88993838	-	0.000	0.000	Merged-chr11-88993773-46
NR15133--MA1107.1.KLF9	chr12	94083629	94083641	+	0.000	0.000	Merged-chr12-94083592-14
NR8086--MA1107.1.KLF9	chr10	107868923	107868935	-	0.000	0.000	Merged-chr10-107868994-49
NR37039--MA0599.1.KLF5	chr2	91921923	91921932	+	0.000	0.000	Merged-chr2-91921982-40
NR71206--MA0742.1.Klf12	chr9	117910975	117910989	-	0.000	0.000	Merged-chr9-117910970-21
NR18945--MA0493.1.Klf1	chr13	119681224	119681234	+	0.000	0.000	Merged-chr13-119681376-28
NR22374--MA0599.1.KLF5	chr15	12030509	12030518	+	0.000	0.000	Merged-chr15-12030440-19
NR66706--MA1107.1.KLF9	chr8	111769393	111769405	-	0.000	0.000	Merged-chr8-111769335-16
NR1079--MA0741.1.KLF16	chr1	69513669	69513679	+	0.000	0.000	Merged-chr1-69513618-39
NR51035--MA0599.1.KLF5	chr5	77092713	77092722	+	0.000	0.000	Merged-chr5-77092743-13
NR22237--MA0741.1.KLF16	chr15	3979571	3979581	+	0.000	0.000	Merged-chr15-3979556-75
NR50845--MA0599.1.KLF5	chr5	72201988	72201997	-	0.000	0.000	Merged-chr5-72202096-40
NR65168--MA0039.3.KLF4	chr8	68218578	68218588	-	0.000	0.000	Merged-chr8-68218689-19
NR24660--MA1107.1.KLF9	chr15	98927699	98927711	+	0.000	0.000	Merged-chr15-98927787-24
NR587--MA0599.1.KLF5	chr1	40393418	40393427	-	0.000	0.000	Merged-chr1-40393516-44
NR44107--MA0740.1.KLF14	chr3	152152187	152152200	+	0.000	0.000	Merged-chr3-152152191-31
NR36349--MA0742.1.Klf12	chr2	60774635	60774649	-	0.000	0.000	Merged-chr2-60774747-55
NR24613--MA0740.1.KLF14	chr15	98634713	98634726	+	0.000	0.000	Merged-chr15-98634819-42
NR6239--MA0599.1.KLF5	chr10	61534980	61534989	+	0.000	0.000	Merged-chr10-61534801-22
NR4846--MA1107.1.KLF9	chr1	191850524	191850536	-	0.000	0.000	Merged-chr1-191850553-19
NR32498--MA0493.1.Klf1	chr18	80609767	80609777	+	0.000	0.000	Merged-chr18-80609939-56
NR51720--MA0599.1.KLF5	chr5	105616216	105616225	-	0.000	0.000	Merged-chr5-105616345-34
NR18193--MA0493.1.Klf1	chr13	99431574	99431584	+	0.000	0.000	Merged-chr13-99431578-17
NR38360--MA0039.3.KLF4	chr2	132230555	132230565	-	0.000	0.000	Merged-chr2-132230330-32
NR24483--MA0741.1.KLF16	chr15	94566101	94566111	+	0.000	0.000	Merged-chr15-94566031-29
NR62372--MA0742.1.Klf12	chr7	118276889	118276903	+	0.000	0.000	Merged-chr7-118276887-4
NR13751--MA0493.1.Klf1	chr12	25851844	25851854	+	0.000	0.000	Merged-chr12-25851772-17
NR58609--MA0039.3.KLF4	chr6	146081187	146081197	-	0.000	0.000	Merged-chr6-146081045-99
NR50019--MA0741.1.KLF16	chr5	35176571	35176581	-	0.000	0.000	Merged-chr5-35176446-65
NR18085--MA1107.1.KLF9	chr13	97406752	97406764	+	0.000	0.000	Merged-chr13-97406780-35
NR62387--MA1107.1.KLF9	chr7	118499313	118499325	-	0.000	0.000	Merged-chr7-118499270-20
NR2344--MA1107.1.KLF9	chr1	128830826	128830838	-	0.000	0.000	Merged-chr1-128830861-23
NR42662--MA1107.1.KLF9	chr3	109133237	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR586--MA1107.1.KLF9	chr1	40386302	40386314	+	0.000	0.000	Merged-chr1-40386352-39
NR94--MA0039.3.KLF4	chr1	13301834	13301844	+	0.000	0.000	Merged-chr1-13301807-39
NR8431--MA1107.1.KLF9	chr10	118419170	118419182	-	0.000	0.000	Merged-chr10-118419236-59
NR58230--MA0599.1.KLF5	chr6	140598615	140598624	-	0.000	0.000	Merged-chr6-140598794-45
NR33305--MA0742.1.Klf12	chr19	10742351	10742365	+	0.000	0.000	Merged-chr19-10742399-21
NR15129--MA1107.1.KLF9	chr12	94083598	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR40570--MA0741.1.KLF16	chr3	27291591	27291601	-	0.000	0.000	Merged-chr3-27291392-45
