#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval0.3-log2fc0.5_up.bed
NR8235--MA0002.2.RUNX1	chr5	114246943	114246953	-	0.000	0.000	Merged-chr5-114246791-23
NR9489--MA0684.1.RUNX3	chr7	84386627	84386636	+	0.000	0.000	Merged-chr7-84386751-45
NR6555--MA0002.2.RUNX1	chr3	9034459	9034469	-	0.000	0.000	Merged-chr3-9034452-42
NR4004--MA0002.2.RUNX1	chr15	78515785	78515795	+	0.000	0.000	Merged-chr15-78515914-15
NR6240--MA0511.2.RUNX2	chr2	130555014	130555022	-	0.000	0.000	Merged-chr2-130555023-33
NR4190--MA0002.2.RUNX1	chr16	10806272	10806282	+	0.000	0.000	Merged-chr16-10806280-14
NR4404--MA0684.1.RUNX3	chr16	50632866	50632875	+	0.000	0.000	Merged-chr16-50633027-57
NR6812--MA0684.1.RUNX3	chr3	96338257	96338266	+	0.000	0.000	Merged-chr3-96338308-3
NR117--MA0002.2.RUNX1	chr1	43897099	43897109	-	0.000	0.000	Merged-chr1-43897288-49
NR9869--MA0684.1.RUNX3	chr7	143644145	143644154	+	0.000	0.000	Merged-chr7-143644190-29
NR673--MA0511.2.RUNX2	chr1	165845215	165845223	+	0.000	0.000	Merged-chr1-165845365-11
NR2228--MA0002.2.RUNX1	chr12	25270161	25270171	-	0.000	0.000	Merged-chr12-25270049-10
NR2628--MA0684.1.RUNX3	chr12	112702548	112702557	+	0.000	0.000	Merged-chr12-112702539-19
NR11162--MA0002.2.RUNX1	chrX	106622660	106622670	-	0.000	0.000	Merged-chrX-106622619-36
NR2956--MA0002.2.RUNX1	chr13	56476959	56476969	-	0.000	0.000	Merged-chr13-56477022-46
NR3068--MA0684.1.RUNX3	chr13	90981481	90981490	-	0.000	0.000	Merged-chr13-90981461-11
NR8453--MA0002.2.RUNX1	chr5	149641831	149641841	+	0.000	0.000	Merged-chr5-149641711-30
NR7378--MA0511.2.RUNX2	chr4	82365251	82365259	+	0.000	0.000	Merged-chr4-82365199-20
NR8519--MA0002.2.RUNX1	chr6	30347013	30347023	-	0.000	0.000	Merged-chr6-30346913-17
NR6839--MA0002.2.RUNX1	chr3	101588972	101588982	-	0.000	0.000	Merged-chr3-101588946-10
NR5079--MA0511.2.RUNX2	chr17	88654036	88654044	-	0.000	0.000	Merged-chr17-88654141-3
NR2942--MA0684.1.RUNX3	chr13	53065305	53065314	+	0.000	0.000	Merged-chr13-53065510-28
NR10196--MA0511.2.RUNX2	chr8	111998969	111998977	+	0.000	0.000	Merged-chr8-111998914-9
NR8710--MA0684.1.RUNX3	chr6	72841926	72841935	+	0.000	0.000	Merged-chr6-72841906-9
NR10245--MA0684.1.RUNX3	chr8	117074471	117074480	-	0.000	0.000	Merged-chr8-117074609-38
NR3256--MA0511.2.RUNX2	chr13	111269819	111269827	+	0.000	0.000	Merged-chr13-111269948-21
NR1149--MA0684.1.RUNX3	chr10	75697171	75697180	+	0.000	0.000	Merged-chr10-75697186-22
NR4854--MA0002.2.RUNX1	chr17	47515652	47515662	-	0.000	0.000	Merged-chr17-47515680-12
NR9640--MA0002.2.RUNX1	chr7	114671162	114671172	-	0.000	0.000	Merged-chr7-114671342-44
NR7960--MA0002.2.RUNX1	chr5	44220689	44220699	-	0.000	0.000	Merged-chr5-44220668-26
NR8737--MA0002.2.RUNX1	chr6	86754842	86754852	-	0.000	0.000	Merged-chr6-86754818-10
NR2161--MA0684.1.RUNX3	chr11	119671400	119671409	-	0.000	0.000	Merged-chr11-119671227-50
NR6808--MA0511.2.RUNX2	chr3	95697805	95697813	+	0.000	0.000	Merged-chr3-95697809-14
NR3209--MA0684.1.RUNX3	chr13	104576342	104576351	-	0.000	0.000	Merged-chr13-104576446-28
NR4857--MA0511.2.RUNX2	chr17	50148364	50148372	-	0.000	0.000	Merged-chr17-50148334-29
NR2511--MA0511.2.RUNX2	chr12	99633811	99633819	-	0.000	0.000	Merged-chr12-99633921-16
NR3904--MA0002.2.RUNX1	chr15	58750401	58750411	-	0.000	0.000	Merged-chr15-58750240-28
NR699--MA0511.2.RUNX2	chr1	171939569	171939577	+	0.000	0.000	Merged-chr1-171939454-57
NR3318--MA0684.1.RUNX3	chr13	119653361	119653370	+	0.000	0.000	Merged-chr13-119653292-20
NR8432--MA0002.2.RUNX1	chr5	148678762	148678772	-	0.000	0.000	Merged-chr5-148678733-37
NR205--MA0002.2.RUNX1	chr1	62829800	62829810	+	0.000	0.000	Merged-chr1-62829921-36
NR10238--MA0002.2.RUNX1	chr8	116717266	116717276	-	0.000	0.000	Merged-chr8-116717291-13
NR4867--MA0002.2.RUNX1	chr17	50310626	50310636	-	0.000	0.000	Merged-chr17-50310494-22
NR2250--MA0002.2.RUNX1	chr12	32285223	32285233	+	0.000	0.000	Merged-chr12-32285209-18
NR6881--MA0684.1.RUNX3	chr3	108718344	108718353	+	0.000	0.000	Merged-chr3-108718262-42
NR2001--MA0511.2.RUNX2	chr11	98948109	98948117	+	0.000	0.000	Merged-chr11-98948156-24
NR6133--MA0002.2.RUNX1	chr2	104177442	104177452	-	0.000	0.000	Merged-chr2-104177493-61
NR6404--MA0002.2.RUNX1	chr2	160657998	160658008	+	0.000	0.000	Merged-chr2-160657923-30
NR4248--MA0002.2.RUNX1	chr16	23197032	23197042	+	0.000	0.000	Merged-chr16-23196963-14
NR3994--MA0002.2.RUNX1	chr15	76795408	76795418	-	0.000	0.000	Merged-chr15-76795426-7
NR2031--MA0684.1.RUNX3	chr11	101199655	101199664	+	0.000	0.000	Merged-chr11-101199720-6
NR4919--MA0684.1.RUNX3	chr17	62857484	62857493	+	0.000	0.000	Merged-chr17-62857583-41
NR665--MA0511.2.RUNX2	chr1	165691743	165691751	+	0.000	0.000	Merged-chr1-165691684-32
NR2302--MA0684.1.RUNX3	chr12	52830988	52830997	-	0.000	0.000	Merged-chr12-52830906-26
NR10032--MA0511.2.RUNX2	chr8	66497233	66497241	+	0.000	0.000	Merged-chr8-66497339-52
NR2425--MA0002.2.RUNX1	chr12	84762818	84762828	+	0.000	0.000	Merged-chr12-84762785-51
NR9003--MA0511.2.RUNX2	chr6	127617443	127617451	+	0.000	0.000	Merged-chr6-127617353-34
NR4710--MA0684.1.RUNX3	chr17	18957940	18957949	+	0.000	0.000	Merged-chr17-18957901-23
NR4979--MA0511.2.RUNX2	chr17	74745175	74745183	-	0.000	0.000	Merged-chr17-74745133-7
NR4565--MA0511.2.RUNX2	chr16	91789929	91789937	+	0.000	0.000	Merged-chr16-91789935-50
NR360--MA0511.2.RUNX2	chr1	95674259	95674267	-	0.000	0.000	Merged-chr1-95674241-20
NR4195--MA0002.2.RUNX1	chr16	11054664	11054674	+	0.000	0.000	Merged-chr16-11054655-12
NR9093--MA0511.2.RUNX2	chr6	137316449	137316457	-	0.000	0.000	Merged-chr6-137316445-24
NR9159--MA0511.2.RUNX2	chr6	144602993	144603001	+	0.000	0.000	Merged-chr6-144603024-14
NR4866--MA0684.1.RUNX3	chr17	50310589	50310598	+	0.000	0.000	Merged-chr17-50310494-22
NR9980--MA0002.2.RUNX1	chr8	40584798	40584808	-	0.000	0.000	Merged-chr8-40584789-43
NR4323--MA0002.2.RUNX1	chr16	35905582	35905592	+	0.000	0.000	Merged-chr16-35905598-39
NR949--MA0511.2.RUNX2	chr10	21204900	21204908	+	0.000	0.000	Merged-chr10-21204743-52
NR2372--MA0002.2.RUNX1	chr12	75837679	75837689	-	0.000	0.000	Merged-chr12-75837700-7
NR11120--MA0002.2.RUNX1	chrX	77640459	77640469	+	0.000	0.000	Merged-chrX-77640531-25
NR4674--MA0511.2.RUNX2	chr17	12163002	12163010	-	0.000	0.000	Merged-chr17-12163028-32
NR8206--MA0002.2.RUNX1	chr5	111235963	111235973	+	0.000	0.000	Merged-chr5-111235959-11
NR9903--MA0002.2.RUNX1	chr8	14088823	14088833	+	0.000	0.000	Merged-chr8-14088778-16
NR2024--MA0002.2.RUNX1	chr11	100843484	100843494	-	0.000	0.000	Merged-chr11-100843407-12
NR4260--MA0511.2.RUNX2	chr16	24468008	24468016	-	0.000	0.000	Merged-chr16-24467843-15
NR1770--MA0002.2.RUNX1	chr11	60937936	60937946	+	0.000	0.000	Merged-chr11-60937827-26
NR10598--MA0684.1.RUNX3	chr9	65491674	65491683	+	0.000	0.000	Merged-chr9-65491594-16
NR959--MA0002.2.RUNX1	chr10	21964441	21964451	-	0.000	0.000	Merged-chr10-21964511-16
NR4684--MA0002.2.RUNX1	chr17	12722759	12722769	-	0.000	0.000	Merged-chr17-12722736-16
NR2133--MA0002.2.RUNX1	chr11	116398157	116398167	-	0.000	0.000	Merged-chr11-116398180-34
NR6016--MA0002.2.RUNX1	chr2	72536031	72536041	+	0.000	0.000	Merged-chr2-72536133-16
NR4065--MA0002.2.RUNX1	chr15	89131568	89131578	-	0.000	0.000	Merged-chr15-89131620-40
NR469--MA0684.1.RUNX3	chr1	131446757	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR9850--MA0002.2.RUNX1	chr7	142396753	142396763	+	0.000	0.000	Merged-chr7-142396800-18
NR4859--MA0002.2.RUNX1	chr17	50148371	50148381	-	0.000	0.000	Merged-chr17-50148334-29
NR8010--MA0002.2.RUNX1	chr5	65914644	65914654	-	0.000	0.000	Merged-chr5-65914511-22
NR8090--MA0511.2.RUNX2	chr5	92245662	92245670	-	0.000	0.000	Merged-chr5-92245649-42
NR2437--MA0684.1.RUNX3	chr12	86310025	86310034	-	0.000	0.000	Merged-chr12-86310059-67
NR8262--MA0002.2.RUNX1	chr5	118271940	118271950	+	0.000	0.000	Merged-chr5-118271976-24
NR8057--MA0002.2.RUNX1	chr5	77367928	77367938	-	0.000	0.000	Merged-chr5-77367800-15
NR6648--MA0002.2.RUNX1	chr3	52340506	52340516	-	0.000	0.000	Merged-chr3-52340638-36
NR2023--MA0684.1.RUNX3	chr11	100804662	100804671	+	0.000	0.000	Merged-chr11-100804708-41
NR9039--MA0002.2.RUNX1	chr6	130342279	130342289	-	0.000	0.000	Merged-chr6-130342331-49
NR8741--MA0511.2.RUNX2	chr6	86850881	86850889	-	0.000	0.000	Merged-chr6-86850884-40
NR11146--MA0002.2.RUNX1	chrX	100476699	100476709	+	0.000	0.000	Merged-chrX-100476611-55
NR2354--MA0511.2.RUNX2	chr12	72674643	72674651	+	0.000	0.000	Merged-chr12-72674596-16
NR1815--MA0002.2.RUNX1	chr11	68502603	68502613	-	0.000	0.000	Merged-chr11-68502596-20
NR2255--MA0002.2.RUNX1	chr12	33038862	33038872	+	0.000	0.000	Merged-chr12-33038782-4
NR11003--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR3952--MA0002.2.RUNX1	chr15	66798572	66798582	+	0.000	0.000	Merged-chr15-66798584-16
NR6343--MA0002.2.RUNX1	chr2	150437716	150437726	-	0.000	0.000	Merged-chr2-150437755-14
NR1401--MA0002.2.RUNX1	chr10	117898610	117898620	-	0.000	0.000	Merged-chr10-117898542-54
NR8916--MA0511.2.RUNX2	chr6	119217786	119217794	-	0.000	0.000	Merged-chr6-119217771-9
NR2112--MA0002.2.RUNX1	chr11	113362859	113362869	+	0.000	0.000	Merged-chr11-113362898-34
NR8275--MA0002.2.RUNX1	chr5	121796150	121796160	+	0.000	0.000	Merged-chr5-121796162-9
NR2241--MA0684.1.RUNX3	chr12	25784513	25784522	+	0.000	0.000	Merged-chr12-25784585-45
NR3790--MA0002.2.RUNX1	chr15	5762721	5762731	+	0.000	0.000	Merged-chr15-5762586-40
NR8132--MA0002.2.RUNX1	chr5	98160919	98160929	-	0.000	0.000	Merged-chr5-98160972-1
NR6124--MA0684.1.RUNX3	chr2	102940363	102940372	-	0.000	0.000	Merged-chr2-102940333-7
NR2572--MA0511.2.RUNX2	chr12	107047452	107047460	-	0.000	0.000	Merged-chr12-107047336-65
NR2539--MA0002.2.RUNX1	chr12	102945738	102945748	-	0.000	0.000	Merged-chr12-102945751-11
NR2397--MA0684.1.RUNX3	chr12	80069270	80069279	-	0.000	0.000	Merged-chr12-80069261-23
NR636--MA0511.2.RUNX2	chr1	161909273	161909281	+	0.000	0.000	Merged-chr1-161909340-8
NR4903--MA0511.2.RUNX2	chr17	56289436	56289444	+	0.000	0.000	Merged-chr17-56289493-28
NR8436--MA0684.1.RUNX3	chr5	148769564	148769573	+	0.000	0.000	Merged-chr5-148769647-40
NR3551--MA0002.2.RUNX1	chr14	63377580	63377590	-	0.000	0.000	Merged-chr14-63377518-21
NR3822--MA0002.2.RUNX1	chr15	25884590	25884600	-	0.000	0.000	Merged-chr15-25884835-36
NR1871--MA0002.2.RUNX1	chr11	78864802	78864812	+	0.000	0.000	Merged-chr11-78864613-1,Merged-chr11-78864936-24
NR11002--MA0684.1.RUNX3	chr9	122233121	122233130	-	0.000	0.000	Merged-chr9-122233247-97
NR2648--MA0002.2.RUNX1	chr12	114804630	114804640	-	0.000	0.000	Merged-chr12-114804708-39
NR666--MA0684.1.RUNX3	chr1	165691743	165691752	+	0.000	0.000	Merged-chr1-165691684-32
NR10871--MA0002.2.RUNX1	chr9	106373162	106373172	+	0.000	0.000	Merged-chr9-106373149-39
NR2111--MA0684.1.RUNX3	chr11	113194938	113194947	+	0.000	0.000	Merged-chr11-113194847-27
NR8101--MA0511.2.RUNX2	chr5	92964797	92964805	-	0.000	0.000	Merged-chr5-92964665-18
NR3660--MA0002.2.RUNX1	chr14	77861400	77861410	-	0.000	0.000	Merged-chr14-77861310-50
NR8939--MA0002.2.RUNX1	chr6	120486195	120486205	+	0.000	0.000	Merged-chr6-120486424-77
NR2905--MA0684.1.RUNX3	chr13	43173230	43173239	-	0.000	0.000	Merged-chr13-43173435-33
NR7543--MA0002.2.RUNX1	chr4	118162267	118162277	+	0.000	0.000	Merged-chr4-118162293-29
NR7814--MA0002.2.RUNX1	chr5	9086668	9086678	+	0.000	0.000	Merged-chr5-9086706-2
NR6451--MA0684.1.RUNX3	chr2	166610520	166610529	+	0.000	0.000	Merged-chr2-166610595-30
NR8254--MA0002.2.RUNX1	chr5	117182533	117182543	+	0.000	0.000	Merged-chr5-117182580-11
NR2713--MA0511.2.RUNX2	chr12	118439165	118439173	+	0.000	0.000	Merged-chr12-118439012-3
NR8049--MA0002.2.RUNX1	chr5	75791956	75791966	-	0.000	0.000	Merged-chr5-75792010-32
NR2508--MA0511.2.RUNX2	chr12	99576853	99576861	+	0.000	0.000	Merged-chr12-99576915-38
NR9680--MA0002.2.RUNX1	chr7	117635774	117635784	-	0.000	0.000	Merged-chr7-117635751-13
NR2072--MA0002.2.RUNX1	chr11	109149661	109149671	+	0.000	0.000	Merged-chr11-109149686-17
NR1983--MA0511.2.RUNX2	chr11	97129170	97129178	-	0.000	0.000	Merged-chr11-97129027-2
NR156--MA0684.1.RUNX3	chr1	54871549	54871558	+	0.000	0.000	Merged-chr1-54871447-51
NR2409--MA0002.2.RUNX1	chr12	82174127	82174137	+	0.000	0.000	Merged-chr12-82174098-6
NR6226--MA0002.2.RUNX1	chr2	128335918	128335928	+	0.000	0.000	Merged-chr2-128335870-5
NR2538--MA0684.1.RUNX3	chr12	102651562	102651571	+	0.000	0.000	Merged-chr12-102651576-1
NR7923--MA0002.2.RUNX1	chr5	35166060	35166070	+	0.000	0.000	Merged-chr5-35166204-55
NR8092--MA0002.2.RUNX1	chr5	92245660	92245670	+	0.000	0.000	Merged-chr5-92245649-42
NR2617--MA0511.2.RUNX2	chr12	111599112	111599120	-	0.000	0.000	Merged-chr12-111599080-10
NR1807--MA0002.2.RUNX1	chr11	67580585	67580595	-	0.000	0.000	Merged-chr11-67580687-16
NR9811--MA0511.2.RUNX2	chr7	137476760	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR1870--MA0684.1.RUNX3	chr11	78780187	78780196	+	0.000	0.000	Merged-chr11-78780322-31
NR659--MA0002.2.RUNX1	chr1	164966197	164966207	-	0.000	0.000	Merged-chr1-164966286-53
NR4261--MA0684.1.RUNX3	chr16	24468007	24468016	-	0.000	0.000	Merged-chr16-24467843-15
NR1993--MA0002.2.RUNX1	chr11	97685840	97685850	+	0.000	0.000	Merged-chr11-97685725-37
NR9712--MA0002.2.RUNX1	chr7	122317088	122317098	-	0.000	0.000	Merged-chr7-122317075-24
NR8637--MA0511.2.RUNX2	chr6	54807563	54807571	+	0.000	0.000	Merged-chr6-54807598-18
NR4340--MA0511.2.RUNX2	chr16	43376988	43376996	-	0.000	0.000	Merged-chr16-43376977-35
NR4135--MA0511.2.RUNX2	chr15	100265778	100265786	+	0.000	0.000	Merged-chr15-100265875-19
NR3530--MA0002.2.RUNX1	chr14	61518777	61518787	-	0.000	0.000	Merged-chr14-61518892-20
NR11203--MA0511.2.RUNX2	chrX	164318752	164318760	+	0.000	0.000	Merged-chrX-164318746-35
NR4036--MA0002.2.RUNX1	chr15	82826010	82826020	+	0.000	0.000	Merged-chr15-82826104-2
NR2627--MA0002.2.RUNX1	chr12	112702548	112702558	-	0.000	0.000	Merged-chr12-112702539-19
NR5862--MA0684.1.RUNX3	chr2	34162613	34162622	+	0.000	0.000	Merged-chr2-34162703-13
NR2008--MA0002.2.RUNX1	chr11	99147983	99147993	-	0.000	0.000	Merged-chr11-99147890-14
NR4022--MA0684.1.RUNX3	chr15	80319602	80319611	-	0.000	0.000	Merged-chr15-80319451-11
NR3020--MA0002.2.RUNX1	chr13	81162518	81162528	+	0.000	0.000	Merged-chr13-81162609-12
NR11150--MA0511.2.RUNX2	chrX	101734130	101734138	-	0.000	0.000	Merged-chrX-101734120-41
NR2197--MA0511.2.RUNX2	chr12	13410417	13410425	+	0.000	0.000	Merged-chr12-13410341-33
NR9311--MA0002.2.RUNX1	chr7	30402557	30402567	-	0.000	0.000	Merged-chr7-30402572-19
NR2517--MA0684.1.RUNX3	chr12	100747341	100747350	+	0.000	0.000	Merged-chr12-100747316-18
NR2098--MA0002.2.RUNX1	chr11	110897234	110897244	-	0.000	0.000	Merged-chr11-110897111-25
NR11117--MA0002.2.RUNX1	chrX	77580135	77580145	+	0.000	0.000	Merged-chrX-77580117-37
NR4210--MA0511.2.RUNX2	chr16	14088508	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR8759--MA0511.2.RUNX2	chr6	88939629	88939637	-	0.000	0.000	Merged-chr6-88939617-36
NR4257--MA0511.2.RUNX2	chr16	24223000	24223008	+	0.000	0.000	Merged-chr16-24223189-62
NR3381--MA0002.2.RUNX1	chr14	25421961	25421971	-	0.000	0.000	Merged-chr14-25421957-44
NR3923--MA0002.2.RUNX1	chr15	61408832	61408842	-	0.000	0.000	Merged-chr15-61408601-39
NR2355--MA0684.1.RUNX3	chr12	72674643	72674652	+	0.000	0.000	Merged-chr12-72674596-16
NR4158--MA0002.2.RUNX1	chr15	102458450	102458460	+	0.000	0.000	Merged-chr15-102458382-2
NR3304--MA0002.2.RUNX1	chr13	114886175	114886185	-	0.000	0.000	Merged-chr13-114886416-28
NR1082--MA0002.2.RUNX1	chr10	60346224	60346234	-	0.000	0.000	Merged-chr10-60346273-6
NR4829--MA0684.1.RUNX3	chr17	44121820	44121829	+	0.000	0.000	Merged-chr17-44121634-62
NR4015--MA0002.2.RUNX1	chr15	79740887	79740897	+	0.000	0.000	Merged-chr15-79740875-4
NR2007--MA0684.1.RUNX3	chr11	99142951	99142960	-	0.000	0.000	Merged-chr11-99142912-8
NR6218--MA0002.2.RUNX1	chr2	128088221	128088231	+	0.000	0.000	Merged-chr2-128088091-23
NR8725--MA0511.2.RUNX2	chr6	86548167	86548175	-	0.000	0.000	Merged-chr6-86548021-53
NR4809--MA0002.2.RUNX1	chr17	35246462	35246472	+	0.000	0.000	Merged-chr17-35246340-22
NR1561--MA0511.2.RUNX2	chr11	14142623	14142631	-	0.000	0.000	Merged-chr11-14142731-31
NR7915--MA0002.2.RUNX1	chr5	33468931	33468941	+	0.000	0.000	Merged-chr5-33468852-15
NR5693--MA0002.2.RUNX1	chr19	57344017	57344027	-	0.000	0.000	Merged-chr19-57344006-22
NR3142--MA0002.2.RUNX1	chr13	98124673	98124683	-	0.000	0.000	Merged-chr13-98124541-43
NR2609--MA0511.2.RUNX2	chr12	110506352	110506360	+	0.000	0.000	Merged-chr12-110506270-12
NR6199--MA0002.2.RUNX1	chr2	125948404	125948414	-	0.000	0.000	Merged-chr2-125948432-8
NR7896--MA0002.2.RUNX1	chr5	28043137	28043147	-	0.000	0.000	Merged-chr5-28043033-10
NR2239--MA0002.2.RUNX1	chr12	25784438	25784448	-	0.000	0.000	Merged-chr12-25784585-45
NR3813--MA0684.1.RUNX3	chr15	12606557	12606566	+	0.000	0.000	Merged-chr15-12606518-21
NR8007--MA0002.2.RUNX1	chr5	65653979	65653989	+	0.000	0.000	Merged-chr5-65654078-14
NR1985--MA0002.2.RUNX1	chr11	97129154	97129164	-	0.000	0.000	Merged-chr11-97129027-2
NR4376--MA0002.2.RUNX1	chr16	48801135	48801145	-	0.000	0.000	Merged-chr16-48801069-7
NR10098--MA0511.2.RUNX2	chr8	84876777	84876785	-	0.000	0.000	Merged-chr8-84876953-6
NR3794--MA0684.1.RUNX3	chr15	6574762	6574771	-	0.000	0.000	Merged-chr15-6574707-44
NR2381--MA0511.2.RUNX2	chr12	78356654	78356662	+	0.000	0.000	Merged-chr12-78356695-8
NR5202--MA0002.2.RUNX1	chr18	39102429	39102439	-	0.000	0.000	Merged-chr18-39102352-12
NR4028--MA0002.2.RUNX1	chr15	80681787	80681797	-	0.000	0.000	Merged-chr15-80681651-57
NR637--MA0684.1.RUNX3	chr1	161909273	161909282	+	0.000	0.000	Merged-chr1-161909340-8
NR4091--MA0684.1.RUNX3	chr15	94453065	94453074	+	0.000	0.000	Merged-chr15-94453103-20
NR6436--MA0002.2.RUNX1	chr2	164829008	164829018	+	0.000	0.000	Merged-chr2-164829091-12
NR1889--MA0002.2.RUNX1	chr11	80785982	80785992	-	0.000	0.000	Merged-chr11-80785938-31
NR8196--MA0511.2.RUNX2	chr5	110735786	110735794	+	0.000	0.000	Merged-chr5-110735767-7
NR4170--MA0511.2.RUNX2	chr16	3982463	3982471	+	0.000	0.000	Merged-chr16-3982293-15
NR9794--MA0002.2.RUNX1	chr7	132748844	132748854	+	0.000	0.000	Merged-chr7-132748920-16
NR11205--MA0002.2.RUNX1	chrX	164318752	164318762	-	0.000	0.000	Merged-chrX-164318746-35
NR475--MA0684.1.RUNX3	chr1	131993387	131993396	+	0.000	0.000	Merged-chr1-131993308-10
NR7514--MA0002.2.RUNX1	chr4	107210268	107210278	+	0.000	0.000	Merged-chr4-107210545-62
NR5292--MA0002.2.RUNX1	chr18	65819177	65819187	+	0.000	0.000	Merged-chr18-65819211-50
NR5834--MA0002.2.RUNX1	chr2	29765074	29765084	+	0.000	0.000	Merged-chr2-29765000-4
NR3949--MA0002.2.RUNX1	chr15	66778902	66778912	+	0.000	0.000	Merged-chr15-66778898-35
NR1603--MA0002.2.RUNX1	chr11	23846633	23846643	-	0.000	0.000	Merged-chr11-23846539-65
NR7971--MA0002.2.RUNX1	chr5	52890084	52890094	+	0.000	0.000	Merged-chr5-52890215-21
NR9717--MA0002.2.RUNX1	chr7	123217604	123217614	+	0.000	0.000	Merged-chr7-123217710-2
NR2394--MA0511.2.RUNX2	chr12	79832732	79832740	+	0.000	0.000	Merged-chr12-79832817-8
NR3264--MA0002.2.RUNX1	chr13	111656050	111656060	+	0.000	0.000	Merged-chr13-111655949-74
NR5943--MA0002.2.RUNX1	chr2	60774692	60774702	-	0.000	0.000	Merged-chr2-60774747-55
NR2317--MA0511.2.RUNX2	chr12	59021533	59021541	+	0.000	0.000	Merged-chr12-59021522-35
NR7560--MA0511.2.RUNX2	chr4	122923027	122923035	-	0.000	0.000	Merged-chr4-122923030-28
NR1759--MA0002.2.RUNX1	chr11	58829921	58829931	-	0.000	0.000	Merged-chr11-58829916-12
NR10693--MA0002.2.RUNX1	chr9	79810696	79810706	-	0.000	0.000	Merged-chr9-79810670-36
NR3581--MA0511.2.RUNX2	chr14	66241410	66241418	-	0.000	0.000	Merged-chr14-66241484-22
NR4007--MA0002.2.RUNX1	chr15	78564140	78564150	+	0.000	0.000	Merged-chr15-78564204-56
NR2056--MA0002.2.RUNX1	chr11	106961728	106961738	-	0.000	0.000	Merged-chr11-106961822-47
NR8096--MA0684.1.RUNX3	chr5	92327538	92327547	+	0.000	0.000	Merged-chr5-92327493-24
NR4358--MA0511.2.RUNX2	chr16	45019096	45019104	+	0.000	0.000	Merged-chr16-45019020-28
NR1950--MA0684.1.RUNX3	chr11	90675672	90675681	+	0.000	0.000	Merged-chr11-90675808-18
NR10616--MA0002.2.RUNX1	chr9	69174163	69174173	+	0.000	0.000	Merged-chr9-69174203-32
NR3610--MA0002.2.RUNX1	chr14	70792768	70792778	-	0.000	0.000	Merged-chr14-70792747-14
NR5912--MA0511.2.RUNX2	chr2	55082025	55082033	-	0.000	0.000	Merged-chr2-55082182-18
NR1725--MA0002.2.RUNX1	chr11	53852083	53852093	-	0.000	0.000	Merged-chr11-53851984-46
NR5271--MA0002.2.RUNX1	chr18	62191706	62191716	-	0.000	0.000	Merged-chr18-62191653-15
NR8747--MA0684.1.RUNX3	chr6	87447421	87447430	+	0.000	0.000	Merged-chr6-87447444-55
NR3805--MA0684.1.RUNX3	chr15	7925698	7925707	+	0.000	0.000	Merged-chr15-7925645-42
NR5608--MA0002.2.RUNX1	chr19	42306259	42306269	+	0.000	0.000	Merged-chr19-42306300-48
NR7950--MA0002.2.RUNX1	chr5	41762166	41762176	+	0.000	0.000	Merged-chr5-41762366-35
NR3514--MA0002.2.RUNX1	chr14	59553403	59553413	-	0.000	0.000	Merged-chr14-59553394-22
NR7602--MA0002.2.RUNX1	chr4	130902751	130902761	+	0.000	0.000	Merged-chr4-130902724-33
NR5651--MA0002.2.RUNX1	chr19	53536908	53536918	+	0.000	0.000	Merged-chr19-53536868-40
NR1692--MA0684.1.RUNX3	chr11	49204062	49204071	+	0.000	0.000	Merged-chr11-49204089-8
NR5717--MA0002.2.RUNX1	chr19	60681736	60681746	-	0.000	0.000	Merged-chr19-60681647-27
NR801--MA0002.2.RUNX1	chr1	182543463	182543473	-	0.000	0.000	Merged-chr1-182543382-10
NR8188--MA0511.2.RUNX2	chr5	107525198	107525206	-	0.000	0.000	Merged-chr5-107525104-2
NR5969--MA0002.2.RUNX1	chr2	66127275	66127285	-	0.000	0.000	Merged-chr2-66127129-8
NR1672--MA0002.2.RUNX1	chr11	46229295	46229305	+	0.000	0.000	Merged-chr11-46229299-6
NR8489--MA0684.1.RUNX3	chr6	12038491	12038500	-	0.000	0.000	Merged-chr6-12038478-25
NR910--MA0002.2.RUNX1	chr10	7839242	7839252	-	0.000	0.000	Merged-chr10-7839436-87
NR8297--MA0511.2.RUNX2	chr5	124861658	124861666	+	0.000	0.000	Merged-chr5-124861586-1
NR6395--MA0684.1.RUNX3	chr2	158450879	158450888	+	0.000	0.000	Merged-chr2-158450944-19
NR3527--MA0002.2.RUNX1	chr14	61339543	61339553	+	0.000	0.000	Merged-chr14-61339598-17
NR10800--MA0002.2.RUNX1	chr9	95832853	95832863	+	0.000	0.000	Merged-chr9-95832946-23
