#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-pval0.3-log2fc0.5_up.bed
NR20962--MA0742.1.Klf12	chr14	72983651	72983665	-	0.000	0.000	Merged-chr14-72983519-34
NR13600--MA0741.1.KLF16	chr12	17736621	17736631	-	0.000	0.000	Merged-chr12-17736753-13
NR70627--MA0599.1.KLF5	chr9	106474637	106474646	+	0.000	0.000	Merged-chr9-106474749-4
NR42062--MA0599.1.KLF5	chr3	96198489	96198498	+	0.000	0.000	Merged-chr3-96198410-32
NR60927--MA0741.1.KLF16	chr7	68205950	68205960	-	0.000	0.000	Merged-chr7-68206033-25
NR34771--MA0599.1.KLF5	chr2	6379103	6379112	+	0.000	0.000	Merged-chr2-6378947-26
NR5802--MA0740.1.KLF14	chr10	42849025	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR48734--MA0740.1.KLF14	chr4	149403249	149403262	+	0.000	0.000	Merged-chr4-149403248-29
NR25910--MA1107.1.KLF9	chr16	36057601	36057613	+	0.000	0.000	Merged-chr16-36057640-19
NR22067--MA0039.3.KLF4	chr14	121291214	121291224	+	0.000	0.000	Merged-chr14-121291161-18
NR24396--MA0599.1.KLF5	chr15	93592088	93592097	+	0.000	0.000	Merged-chr15-93591966-21
NR68728--MA1107.1.KLF9	chr9	51162046	51162058	-	0.000	0.000	Merged-chr9-51161990-29
NR41177--MA1107.1.KLF9	chr3	60603217	60603229	-	0.000	0.000	Merged-chr3-60603394-48
NR72031--MA1107.1.KLF9	chrX	56346458	56346470	-	0.000	0.000	Merged-chrX-56346415-28
NR70196--MA1107.1.KLF9	chr9	94614256	94614268	+	0.000	0.000	Merged-chr9-94614117-31
NR70533--MA0599.1.KLF5	chr9	104337793	104337802	-	0.000	0.000	Merged-chr9-104337728-48
NR36337--MA0493.1.Klf1	chr2	60375320	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR42174--MA0599.1.KLF5	chr3	98406763	98406772	+	0.000	0.000	Merged-chr3-98406778-20
NR40870--MA0039.3.KLF4	chr3	39375594	39375604	+	0.000	0.000	Merged-chr3-39375690-8
NR46604--MA1107.1.KLF9	chr4	106841994	106842006	-	0.000	0.000	Merged-chr4-106841993-21
NR2504--MA1107.1.KLF9	chr1	133711222	133711234	-	0.000	0.000	Merged-chr1-133711440-47
NR65042--MA1107.1.KLF9	chr8	61283224	61283236	+	0.000	0.000	Merged-chr8-61283229-50
NR16495--MA0741.1.KLF16	chr13	32692524	32692534	+	0.000	0.000	Merged-chr13-32692698-24
NR63995--MA0740.1.KLF14	chr8	8452334	8452347	-	0.000	0.000	Merged-chr8-8452377-15
NR14105--MA1107.1.KLF9	chr12	52383031	52383043	+	0.000	0.000	Merged-chr12-52383146-23
NR48004--MA0741.1.KLF16	chr4	136081944	136081954	-	0.000	0.000	Merged-chr4-136081901-45
NR64853--MA0741.1.KLF16	chr8	47990575	47990585	+	0.000	0.000	Merged-chr8-47990396-84
NR39149--MA0039.3.KLF4	chr2	156840351	156840361	-	0.000	0.000	Merged-chr2-156840151-65
NR41607--MA1107.1.KLF9	chr3	87488048	87488060	+	0.000	0.000	Merged-chr3-87488125-17
NR14245--MA0599.1.KLF5	chr12	55443357	55443366	-	0.000	0.000	Merged-chr12-55443297-11
NR2782--MA0657.1.KLF13	chr1	139423047	139423064	+	0.000	0.000	Merged-chr1-139423119-2
NR3908--MA0493.1.Klf1	chr1	171033948	171033958	-	0.000	0.000	Merged-chr1-171033722-93
NR20172--MA0741.1.KLF16	chr14	50062046	50062056	+	0.000	0.000	Merged-chr14-50062274-71
NR24136--MA0493.1.Klf1	chr15	86309687	86309697	-	0.000	0.000	Merged-chr15-86309591-12
NR71867--MA0742.1.Klf12	chrX	36807852	36807866	+	0.000	0.000	Merged-chrX-36807696-3
NR32568--MA1107.1.KLF9	chr18	81521156	81521168	-	0.000	0.000	Merged-chr18-81521002-1
NR12843--MA1107.1.KLF9	chr11	115461896	115461908	-	0.000	0.000	Merged-chr11-115461970-11
NR44429--MA1107.1.KLF9	chr4	3875226	3875238	-	0.000	0.000	Merged-chr4-3875114-47
NR4394--MA0599.1.KLF5	chr1	183180653	183180662	-	0.000	0.000	Merged-chr1-183180587-56
NR11413--MA1107.1.KLF9	chr11	82961932	82961944	-	0.000	0.000	Merged-chr11-82962014-19
NR30841--MA0493.1.Klf1	chr18	5819883	5819893	+	0.000	0.000	Merged-chr18-5820020-28
NR55102--MA0493.1.Klf1	chr6	41559578	41559588	-	0.000	0.000	Merged-chr6-41559544-20
NR41644--MA0599.1.KLF5	chr3	87960961	87960970	+	0.000	0.000	Merged-chr3-87960988-36
NR56643--MA0039.3.KLF4	chr6	99270151	99270161	+	0.000	0.000	Merged-chr6-99270140-8
NR29052--MA1107.1.KLF9	chr17	45119808	45119820	+	0.000	0.000	Merged-chr17-45119999-67
NR36109--MA0493.1.Klf1	chr2	48379884	48379894	+	0.000	0.000	Merged-chr2-48379752-8
NR64072--MA0741.1.KLF16	chr8	11009006	11009016	+	0.000	0.000	Merged-chr8-11009107-63
NR54245--MA0493.1.Klf1	chr5	148379709	148379719	-	0.000	0.000	Merged-chr5-148379823-53
NR64614--MA0741.1.KLF16	chr8	34818008	34818018	-	0.000	0.000	Merged-chr8-34817852-8
NR31800--MA0039.3.KLF4	chr18	61911595	61911605	-	0.000	0.000	Merged-chr18-61911637-53
NR65715--MA0599.1.KLF5	chr8	80493162	80493171	-	0.000	0.000	Merged-chr8-80493158-65
NR22755--MA0741.1.KLF16	chr15	39943789	39943799	-	0.000	0.000	Merged-chr15-39943726-117
NR50598--MA0599.1.KLF5	chr5	63943567	63943576	-	0.000	0.000	Merged-chr5-63943362-36
NR30873--MA0599.1.KLF5	chr18	9394217	9394226	-	0.000	0.000	Merged-chr18-9394163-42
NR5346--MA0742.1.Klf12	chr10	19009537	19009551	-	0.000	0.000	Merged-chr10-19009477-32
NR16863--MA0493.1.Klf1	chr13	48965780	48965790	+	0.000	0.000	Merged-chr13-48965826-50
NR13397--MA0599.1.KLF5	chr12	8496537	8496546	-	0.000	0.000	Merged-chr12-8496481-10
NR40097--MA0493.1.Klf1	chr2	174566141	174566151	+	0.000	0.000	Merged-chr2-174566072-46
NR35963--MA1107.1.KLF9	chr2	38164488	38164500	+	0.000	0.000	Merged-chr2-38164645-23
NR31255--MA0493.1.Klf1	chr18	35726965	35726975	-	0.000	0.000	Merged-chr18-35726871-27
NR51567--MA0599.1.KLF5	chr5	100929921	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR68683--MA0741.1.KLF16	chr9	50438204	50438214	+	0.000	0.000	Merged-chr9-50438268-18
NR22333--MA0599.1.KLF5	chr15	9533531	9533540	-	0.000	0.000	Merged-chr15-9533546-44
NR32614--MA0741.1.KLF16	chr18	82532269	82532279	-	0.000	0.000	Merged-chr18-82532131-16
NR35876--MA0741.1.KLF16	chr2	35259927	35259937	+	0.000	0.000	Merged-chr2-35259882-5
NR66132--MA0741.1.KLF16	chr8	93810534	93810544	+	0.000	0.000	Merged-chr8-93810346-59
NR23606--MA0493.1.Klf1	chr15	77071686	77071696	-	0.000	0.000	Merged-chr15-77071598-27
NR48484--MA1107.1.KLF9	chr4	144996131	144996143	-	0.000	0.000	Merged-chr4-144996009-47
NR68820--MA0742.1.Klf12	chr9	55410727	55410741	+	0.000	0.000	Merged-chr9-55410514-19
NR24060--MA0493.1.Klf1	chr15	84372964	84372974	-	0.000	0.000	Merged-chr15-84372915-18
NR35537--MA0742.1.Klf12	chr2	29666759	29666773	-	0.000	0.000	Merged-chr2-29666836-9
NR72937--MA0599.1.KLF5	chrX	166329054	166329063	-	0.000	0.000	Merged-chrX-166329162-24
NR5470--MA0493.1.Klf1	chr10	25140439	25140449	-	0.000	0.000	Merged-chr10-25140477-16
NR46455--MA0742.1.Klf12	chr4	101419685	101419699	-	0.000	0.000	Merged-chr4-101419713-70
NR32820--MA0599.1.KLF5	chr18	89769541	89769550	-	0.000	0.000	Merged-chr18-89769377-55
NR35530--MA0599.1.KLF5	chr2	29622613	29622622	-	0.000	0.000	Merged-chr2-29622559-44
NR21118--MA0599.1.KLF5	chr14	76177401	76177410	+	0.000	0.000	Merged-chr14-76177407-12
NR17197--MA0599.1.KLF5	chr13	58067795	58067804	-	0.000	0.000	Merged-chr13-58067754-68
NR57099--MA0599.1.KLF5	chr6	116654384	116654393	-	0.000	0.000	Merged-chr6-116654306-47
NR60081--MA1107.1.KLF9	chr7	35742599	35742611	-	0.000	0.000	Merged-chr7-35742502-39
NR6415--MA0741.1.KLF16	chr10	67891153	67891163	-	0.000	0.000	Merged-chr10-67891340-18
NR33302--MA0657.1.KLF13	chr19	10648453	10648470	-	0.000	0.000	Merged-chr19-10648246-15
NR16474--MA0741.1.KLF16	chr13	30186557	30186567	-	0.000	0.000	Merged-chr13-30186492-12
NR36207--MA0740.1.KLF14	chr2	53095206	53095219	+	0.000	0.000	Merged-chr2-53095400-57
NR10638--MA0742.1.Klf12	chr11	67017982	67017996	-	0.000	0.000	Merged-chr11-67017936-9
NR2784--MA0741.1.KLF16	chr1	139423049	139423059	+	0.000	0.000	Merged-chr1-139423119-2
NR42930--MA0741.1.KLF16	chr3	121982312	121982322	+	0.000	0.000	Merged-chr3-121982250-28
NR44484--MA0599.1.KLF5	chr4	8913759	8913768	-	0.000	0.000	Merged-chr4-8913815-2
NR29397--MA1107.1.KLF9	chr17	51735646	51735658	+	0.000	0.000	Merged-chr17-51735735-27
NR49235--MA0599.1.KLF5	chr5	4912179	4912188	-	0.000	0.000	Merged-chr5-4912133-29
NR69760--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR55009--MA0599.1.KLF5	chr6	37459842	37459851	-	0.000	0.000	Merged-chr6-37459793-1
NR44465--MA1107.1.KLF9	chr4	6930775	6930787	+	0.000	0.000	Merged-chr4-6930843-21
NR45532--MA0039.3.KLF4	chr4	55343395	55343405	+	0.000	0.000	Merged-chr4-55343422-62
NR24064--MA1107.1.KLF9	chr15	84372974	84372986	-	0.000	0.000	Merged-chr15-84372915-18
NR41351--MA0742.1.Klf12	chr3	69524992	69525006	+	0.000	0.000	Merged-chr3-69525025-15
NR14115--MA0493.1.Klf1	chr12	52383148	52383158	-	0.000	0.000	Merged-chr12-52383146-23
NR34779--MA0740.1.KLF14	chr2	6872686	6872699	-	0.000	0.000	Merged-chr2-6872514-89
NR29461--MA0742.1.Klf12	chr17	53570026	53570040	-	0.000	0.000	Merged-chr17-53570221-85
NR66021--MA0493.1.Klf1	chr8	88647317	88647327	-	0.000	0.000	Merged-chr8-88647358-34
NR7515--MA0742.1.Klf12	chr10	86786235	86786249	-	0.000	0.000	Merged-chr10-86786135-22
NR36807--MA1107.1.KLF9	chr2	77176680	77176692	+	0.000	0.000	Merged-chr2-77176488-48
NR41071--MA0741.1.KLF16	chr3	54400030	54400040	+	0.000	0.000	Merged-chr3-54399982-24
NR67492--MA0599.1.KLF5	chr8	126839561	126839570	+	0.000	0.000	Merged-chr8-126839529-33
NR71296--MA0493.1.Klf1	chr9	119055630	119055640	+	0.000	0.000	Merged-chr9-119055783-1
NR64988--MA0599.1.KLF5	chr8	57743791	57743800	+	0.000	0.000	Merged-chr8-57743874-24
NR65154--MA0039.3.KLF4	chr8	67860358	67860368	+	0.000	0.000	Merged-chr8-67860375-11
NR868--MA0493.1.Klf1	chr1	59163173	59163183	+	0.000	0.000	Merged-chr1-59163188-37
NR44807--MA0742.1.Klf12	chr4	32950899	32950913	+	0.000	0.000	Merged-chr4-32950743-79
NR34897--MA0599.1.KLF5	chr2	12924011	12924020	-	0.000	0.000	Merged-chr2-12924162-70
NR60642--MA0599.1.KLF5	chr7	57591145	57591154	+	0.000	0.000	Merged-chr7-57591036-32
NR57505--MA0039.3.KLF4	chr6	125229077	125229087	-	0.000	0.000	Merged-chr6-125228994-3
NR18263--MA0039.3.KLF4	chr13	100790367	100790377	+	0.000	0.000	Merged-chr13-100790409-21
NR65732--MA1107.1.KLF9	chr8	81012392	81012404	+	0.000	0.000	Merged-chr8-81012350-63
NR31953--MA1107.1.KLF9	chr18	65924898	65924910	-	0.000	0.000	Merged-chr18-65924997-33
NR19237--MA1107.1.KLF9	chr14	12307775	12307787	-	0.000	0.000	Merged-chr14-12307905-40
NR35875--MA0599.1.KLF5	chr2	35259927	35259936	+	0.000	0.000	Merged-chr2-35259882-5
NR9709--MA0741.1.KLF16	chr11	31169349	31169359	+	0.000	0.000	Merged-chr11-31169541-9
NR38370--MA0599.1.KLF5	chr2	132292170	132292179	+	0.000	0.000	Merged-chr2-132292299-25
NR34017--MA0740.1.KLF14	chr19	44078470	44078483	+	0.000	0.000	Merged-chr19-44078434-18
NR14119--MA1107.1.KLF9	chr12	52383146	52383158	-	0.000	0.000	Merged-chr12-52383146-23
NR52102--MA0599.1.KLF5	chr5	113994150	113994159	+	0.000	0.000	Merged-chr5-113994160-2
NR50595--MA0740.1.KLF14	chr5	63943573	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR28299--MA0493.1.Klf1	chr17	28193642	28193652	-	0.000	0.000	Merged-chr17-28193674-11
NR68824--MA0741.1.KLF16	chr9	55410728	55410738	+	0.000	0.000	Merged-chr9-55410514-19
NR32608--MA0740.1.KLF14	chr18	82532267	82532280	-	0.000	0.000	Merged-chr18-82532131-16
NR64660--MA1107.1.KLF9	chr8	36249395	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR29048--MA1107.1.KLF9	chr17	45119800	45119812	+	0.000	0.000	Merged-chr17-45119999-67
NR41180--MA0741.1.KLF16	chr3	61002699	61002709	+	0.000	0.000	Merged-chr3-61002853-90
NR7409--MA0599.1.KLF5	chr10	84440962	84440971	+	0.000	0.000	Merged-chr10-84440807-71
NR10021--MA0740.1.KLF14	chr11	49652936	49652949	-	0.000	0.000	Merged-chr11-49653033-21
NR46459--MA0741.1.KLF16	chr4	101419675	101419685	-	0.000	0.000	Merged-chr4-101419713-70
NR49770--MA0741.1.KLF16	chr5	27995452	27995462	-	0.000	0.000	Merged-chr5-27995403-19
NR40362--MA0599.1.KLF5	chr3	9974595	9974604	-	0.000	0.000	Merged-chr3-9974623-36
NR41517--MA0741.1.KLF16	chr3	82365265	82365275	-	0.000	0.000	Merged-chr3-82365236-33
NR39531--MA0740.1.KLF14	chr2	165854758	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR55013--MA0493.1.Klf1	chr6	37564052	37564062	+	0.000	0.000	Merged-chr6-37564158-19
NR55497--MA0599.1.KLF5	chr6	53778915	53778924	-	0.000	0.000	Merged-chr6-53778855-8
NR57671--MA1107.1.KLF9	chr6	127970126	127970138	+	0.000	0.000	Merged-chr6-127970293-20
NR28519--MA0599.1.KLF5	chr17	31693554	31693563	-	0.000	0.000	Merged-chr17-31693537-59
NR69551--MA0599.1.KLF5	chr9	75537181	75537190	+	0.000	0.000	Merged-chr9-75537156-9
NR8565--MA0741.1.KLF16	chr10	121300786	121300796	+	0.000	0.000	Merged-chr10-121300859-24
NR43926--MA1107.1.KLF9	chr3	148511246	148511258	+	0.000	0.000	Merged-chr3-148511126-2
NR1228--MA0741.1.KLF16	chr1	74854898	74854908	-	0.000	0.000	Merged-chr1-74854969-34
NR16849--MA0039.3.KLF4	chr13	48528478	48528488	-	0.000	0.000	Merged-chr13-48528650-27
NR20367--MA0039.3.KLF4	chr14	55086052	55086062	+	0.000	0.000	Merged-chr14-55086185-11
NR47090--MA1107.1.KLF9	chr4	120287853	120287865	-	0.000	0.000	Merged-chr4-120287807-68
NR51151--MA0599.1.KLF5	chr5	89095926	89095935	+	0.000	0.000	Merged-chr5-89096017-1
NR24512--MA1107.1.KLF9	chr15	95885022	95885034	+	0.000	0.000	Merged-chr15-95885143-33
NR563--MA1107.1.KLF9	chr1	39954920	39954932	-	0.000	0.000	Merged-chr1-39954782-26
NR33699--MA0741.1.KLF16	chr19	33053387	33053397	+	0.000	0.000	Merged-chr19-33053321-32
NR32229--MA0493.1.Klf1	chr18	74294537	74294547	-	0.000	0.000	Merged-chr18-74294799-40
NR23394--MA0740.1.KLF14	chr15	73833444	73833457	-	0.000	0.000	Merged-chr15-73833465-20
NR56641--MA0742.1.Klf12	chr6	99270149	99270163	+	0.000	0.000	Merged-chr6-99270140-8
NR69034--MA0742.1.Klf12	chr9	61054576	61054590	-	0.000	0.000	Merged-chr9-61054632-26
NR9101--MA0740.1.KLF14	chr11	3289481	3289494	-	0.000	0.000	Merged-chr11-3289490-8
NR44368--MA0599.1.KLF5	chr3	157565195	157565204	-	0.000	0.000	Merged-chr3-157565374-32
NR72851--MA1107.1.KLF9	chrX	161162723	161162735	-	0.000	0.000	Merged-chrX-161162817-32
NR41424--MA1107.1.KLF9	chr3	79129202	79129214	-	0.000	0.000	Merged-chr3-79129160-12
NR60077--MA1107.1.KLF9	chr7	35729576	35729588	+	0.000	0.000	Merged-chr7-35729754-35
NR64820--MA0742.1.Klf12	chr8	46654713	46654727	+	0.000	0.000	Merged-chr8-46654782-26
NR43277--MA1107.1.KLF9	chr3	131154696	131154708	-	0.000	0.000	Merged-chr3-131154725-13
NR55012--MA0039.3.KLF4	chr6	37564040	37564050	+	0.000	0.000	Merged-chr6-37564158-19
NR37145--MA1107.1.KLF9	chr2	93334527	93334539	+	0.000	0.000	Merged-chr2-93334286-65
NR46869--MA1107.1.KLF9	chr4	115057318	115057330	-	0.000	0.000	Merged-chr4-115057224-34
NR25454--MA0740.1.KLF14	chr16	17804774	17804787	+	0.000	0.000	Merged-chr16-17804658-22
NR54333--MA0741.1.KLF16	chr5	149440189	149440199	-	0.000	0.000	Merged-chr5-149439971-46
NR35413--MA1107.1.KLF9	chr2	26628291	26628303	-	0.000	0.000	Merged-chr2-26628456-31
NR37355--MA0039.3.KLF4	chr2	102188787	102188797	+	0.000	0.000	Merged-chr2-102188857-2
NR1726--MA0742.1.Klf12	chr1	93115248	93115262	+	0.000	0.000	Merged-chr1-93115270-41
NR52448--MA0741.1.KLF16	chr5	121149422	121149432	-	0.000	0.000	Merged-chr5-121149467-5
NR3766--MA0599.1.KLF5	chr1	167273617	167273626	+	0.000	0.000	Merged-chr1-167273702-38
NR45618--MA0741.1.KLF16	chr4	57295370	57295380	+	0.000	0.000	Merged-chr4-57295265-18
NR61801--MA0741.1.KLF16	chr7	101970559	101970569	+	0.000	0.000	Merged-chr7-101970646-136
NR66613--MA0599.1.KLF5	chr8	109957365	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR63208--MA1107.1.KLF9	chr7	132824638	132824650	+	0.000	0.000	Merged-chr7-132824609-20
NR60561--MA0741.1.KLF16	chr7	49494958	49494968	+	0.000	0.000	Merged-chr7-49494921-17
NR56327--MA0493.1.Klf1	chr6	90629685	90629695	+	0.000	0.000	Merged-chr6-90629668-42
NR28644--MA0493.1.Klf1	chr17	33930789	33930799	-	0.000	0.000	Merged-chr17-33930835-34
NR56586--MA1107.1.KLF9	chr6	97487826	97487838	-	0.000	0.000	Merged-chr6-97487837-16
NR14677--MA0741.1.KLF16	chr12	79130729	79130739	-	0.000	0.000	Merged-chr12-79130814-35
NR5058--MA0741.1.KLF16	chr10	4900685	4900695	+	0.000	0.000	Merged-chr10-4900498-14
NR35597--MA0741.1.KLF16	chr2	30472071	30472081	+	0.000	0.000	Merged-chr2-30472114-26
NR58912--MA0740.1.KLF14	chr7	7130764	7130777	+	0.000	0.000	Merged-chr7-7130705-50
NR37163--MA1107.1.KLF9	chr2	93454478	93454490	+	0.000	0.000	Merged-chr2-93454506-54
NR2253--MA0741.1.KLF16	chr1	127322312	127322322	+	0.000	0.000	Merged-chr1-127322582-29
NR68261--MA0741.1.KLF16	chr9	37420802	37420812	+	0.000	0.000	Merged-chr9-37420944-37
NR9731--MA1107.1.KLF9	chr11	32011884	32011896	+	0.000	0.000	Merged-chr11-32012025-22
NR7896--MA1107.1.KLF9	chr10	98745686	98745698	+	0.000	0.000	Merged-chr10-98745748-77
NR7127--MA0742.1.Klf12	chr10	80658975	80658989	+	0.000	0.000	Merged-chr10-80658824-84
NR56645--MA0741.1.KLF16	chr6	99270150	99270160	+	0.000	0.000	Merged-chr6-99270140-8
NR64030--MA0741.1.KLF16	chr8	9811157	9811167	-	0.000	0.000	Merged-chr8-9811294-16
NR12088--MA0493.1.Klf1	chr11	99116021	99116031	-	0.000	0.000	Merged-chr11-99116157-23
NR18837--MA1107.1.KLF9	chr13	114086371	114086383	+	0.000	0.000	Merged-chr13-114086496-8
NR5282--MA1107.1.KLF9	chr10	14097855	14097867	+	0.000	0.000	Merged-chr10-14097983-8
NR39344--MA0599.1.KLF5	chr2	160746859	160746868	+	0.000	0.000	Merged-chr2-160746776-15
NR13513--MA1107.1.KLF9	chr12	12176287	12176299	+	0.000	0.000	Merged-chr12-12176537-33
NR8320--MA0599.1.KLF5	chr10	117104436	117104445	-	0.000	0.000	Merged-chr10-117104293-23
NR57328--MA0599.1.KLF5	chr6	121110180	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR4968--MA0599.1.KLF5	chr1	193285716	193285725	+	0.000	0.000	Merged-chr1-193285975-30
NR17407--MA1107.1.KLF9	chr13	65070137	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR23219--MA0741.1.KLF16	chr15	64113270	64113280	+	0.000	0.000	Merged-chr15-64113403-29
NR67487--MA1107.1.KLF9	chr8	126601494	126601506	-	0.000	0.000	Merged-chr8-126601517-21
NR56829--MA0742.1.Klf12	chr6	108314157	108314171	-	0.000	0.000	Merged-chr6-108314157-48
NR72026--MA0742.1.Klf12	chrX	56346456	56346470	-	0.000	0.000	Merged-chrX-56346415-28
NR36540--MA0599.1.KLF5	chr2	70922962	70922971	-	0.000	0.000	Merged-chr2-70922738-17
NR29411--MA1107.1.KLF9	chr17	51735674	51735686	+	0.000	0.000	Merged-chr17-51735735-27
NR37038--MA0741.1.KLF16	chr2	91835255	91835265	+	0.000	0.000	Merged-chr2-91835374-51
NR24508--MA1107.1.KLF9	chr15	95885014	95885026	+	0.000	0.000	Merged-chr15-95885143-33
NR57529--MA0493.1.Klf1	chr6	125433842	125433852	+	0.000	0.000	Merged-chr6-125433874-28
NR1282--MA0599.1.KLF5	chr1	75487527	75487536	-	0.000	0.000	Merged-chr1-75487610-71
NR25505--MA0599.1.KLF5	chr16	18733519	18733528	+	0.000	0.000	Merged-chr16-18733506-32
NR35959--MA0039.3.KLF4	chr2	38164490	38164500	+	0.000	0.000	Merged-chr2-38164645-23
NR35683--MA0599.1.KLF5	chr2	31950192	31950201	-	0.000	0.000	Merged-chr2-31950269-16
NR41605--MA0741.1.KLF16	chr3	87488049	87488059	+	0.000	0.000	Merged-chr3-87488125-17
NR23230--MA1107.1.KLF9	chr15	64382479	64382491	+	0.000	0.000	Merged-chr15-64382690-41
NR4179--MA1107.1.KLF9	chr1	178959913	178959925	-	0.000	0.000	Merged-chr1-178959718-2
NR55502--MA0599.1.KLF5	chr6	53986475	53986484	-	0.000	0.000	Merged-chr6-53986314-10
NR24433--MA0599.1.KLF5	chr15	94255266	94255275	+	0.000	0.000	Merged-chr15-94255177-46
NR2251--MA0599.1.KLF5	chr1	127322326	127322335	-	0.000	0.000	Merged-chr1-127322582-29
NR22075--MA0741.1.KLF16	chr14	121354113	121354123	+	0.000	0.000	Merged-chr14-121354142-24
NR67384--MA1107.1.KLF9	chr8	125080713	125080725	+	0.000	0.000	Merged-chr8-125080812-18
NR42426--MA0599.1.KLF5	chr3	103280603	103280612	-	0.000	0.000	Merged-chr3-103280513-5
NR19176--MA0599.1.KLF5	chr14	8608688	8608697	-	0.000	0.000	Merged-chr14-8608793-20
NR60562--MA0599.1.KLF5	chr7	49595310	49595319	-	0.000	0.000	Merged-chr7-49595301-15
NR41586--MA0741.1.KLF16	chr3	85887553	85887563	+	0.000	0.000	Merged-chr3-85887790-94
NR16447--MA1107.1.KLF9	chr13	28884282	28884294	-	0.000	0.000	Merged-chr13-28884388-8
NR48513--MA0599.1.KLF5	chr4	145342060	145342069	+	0.000	0.000	Merged-chr4-145342099-62
NR26071--MA0599.1.KLF5	chr16	44140635	44140644	-	0.000	0.000	Merged-chr16-44140552-3
NR46463--MA0599.1.KLF5	chr4	101496543	101496552	+	0.000	0.000	Merged-chr4-101496663-37
NR55010--MA0741.1.KLF16	chr6	37459841	37459851	-	0.000	0.000	Merged-chr6-37459793-1
NR42094--MA0493.1.Klf1	chr3	96575125	96575135	+	0.000	0.000	Merged-chr3-96575084-6
NR13751--MA0493.1.Klf1	chr12	25851844	25851854	+	0.000	0.000	Merged-chr12-25851772-17
NR12120--MA0599.1.KLF5	chr11	99549733	99549742	-	0.000	0.000	Merged-chr11-99549700-12
NR44811--MA0493.1.Klf1	chr4	32950899	32950909	+	0.000	0.000	Merged-chr4-32950743-79
NR67273--MA0740.1.KLF14	chr8	122830611	122830624	-	0.000	0.000	Merged-chr8-122830523-28
NR3636--MA0493.1.Klf1	chr1	165322330	165322340	+	0.000	0.000	Merged-chr1-165322509-22
NR21597--MA0740.1.KLF14	chr14	105232609	105232622	-	0.000	0.000	Merged-chr14-105232653-27
NR43874--MA0599.1.KLF5	chr3	146207602	146207611	+	0.000	0.000	Merged-chr3-146207752-15
NR37742--MA0599.1.KLF5	chr2	116071847	116071856	+	0.000	0.000	Merged-chr2-116071770-9
NR43375--MA0741.1.KLF16	chr3	132928114	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR69471--MA0599.1.KLF5	chr9	73163262	73163271	-	0.000	0.000	Merged-chr9-73163191-23
NR29775--MA0599.1.KLF5	chr17	65819435	65819444	+	0.000	0.000	Merged-chr17-65819307-6
NR10022--MA0657.1.KLF13	chr11	49652933	49652950	-	0.000	0.000	Merged-chr11-49653033-21
NR68684--MA0039.3.KLF4	chr9	50512092	50512102	-	0.000	0.000	Merged-chr9-50512107-7
NR36750--MA0493.1.Klf1	chr2	75114516	75114526	-	0.000	0.000	Merged-chr2-75114355-21
NR47192--MA0741.1.KLF16	chr4	122829451	122829461	-	0.000	0.000	Merged-chr4-122829434-12
NR16699--MA0599.1.KLF5	chr13	41773944	41773953	-	0.000	0.000	Merged-chr13-41774048-23
NR233--MA0493.1.Klf1	chr1	23383258	23383268	+	0.000	0.000	Merged-chr1-23383198-84
NR24387--MA0741.1.KLF16	chr15	93443914	93443924	+	0.000	0.000	Merged-chr15-93443797-12
NR20964--MA0493.1.Klf1	chr14	72983655	72983665	-	0.000	0.000	Merged-chr14-72983519-34
NR68925--MA0741.1.KLF16	chr9	57956934	57956944	-	0.000	0.000	Merged-chr9-57956974-45
NR68247--MA0599.1.KLF5	chr9	36905618	36905627	-	0.000	0.000	Merged-chr9-36905642-9
NR28475--MA0741.1.KLF16	chr17	30027745	30027755	+	0.000	0.000	Merged-chr17-30027791-14
NR68923--MA0599.1.KLF5	chr9	57956935	57956944	-	0.000	0.000	Merged-chr9-57956974-45
NR653--MA0742.1.Klf12	chr1	43766412	43766426	+	0.000	0.000	Merged-chr1-43766514-14
NR43628--MA0599.1.KLF5	chr3	138815444	138815453	-	0.000	0.000	Merged-chr3-138815364-14
NR51925--MA1107.1.KLF9	chr5	111553928	111553940	-	0.000	0.000	Merged-chr5-111553967-36
