#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.3-log2fc-0.5_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval0.3-log2fc0.5_dn.bed
NR2307--MA0599.1.KLF5	chr1	135128304	135128313	+	0.000	0.000	Merged-chr1-135128273-30
NR42086--MA0742.1.Klf12	chr3	107577980	107577994	+	0.000	0.000	Merged-chr3-107578034-11
NR13730--MA1107.1.KLF9	chr12	26418535	26418547	+	0.000	0.000	Merged-chr12-26418553-8
NR38496--MA0741.1.KLF16	chr2	152007210	152007220	+	0.000	0.000	Merged-chr2-152007178-1
NR7093--MA0493.1.Klf1	chr10	83336550	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR7895--MA0599.1.KLF5	chr10	108110422	108110431	-	0.000	0.000	Merged-chr10-108110299-11
NR33687--MA0657.1.KLF13	chr19	44078469	44078486	+	0.000	0.000	Merged-chr19-44078434-18
NR6465--MA0599.1.KLF5	chr10	77264472	77264481	+	0.000	0.000	Merged-chr10-77264465-20
NR68577--MA0741.1.KLF16	chr9	110880112	110880122	+	0.000	0.000	Merged-chr9-110880207-47
NR33562--MA0039.3.KLF4	chr19	40665956	40665966	-	0.000	0.000	Merged-chr19-40666029-20
NR34470--MA0599.1.KLF5	chr2	6522536	6522545	+	0.000	0.000	Merged-chr2-6522633-5
NR31608--MA0599.1.KLF5	chr18	70640335	70640344	+	0.000	0.000	Merged-chr18-70640400-9
NR9620--MA0741.1.KLF16	chr11	46454880	46454890	-	0.000	0.000	Merged-chr11-46454823-30
NR8285--MA0039.3.KLF4	chr10	118446207	118446217	+	0.000	0.000	Merged-chr10-118446344-23
NR53502--MA0039.3.KLF4	chr6	15746181	15746191	-	0.000	0.000	Merged-chr6-15746120-23
NR53432--MA0599.1.KLF5	chr6	8648813	8648822	+	0.000	0.000	Merged-chr6-8648625-101
NR38336--MA1107.1.KLF9	chr2	147832621	147832633	+	0.000	0.000	Merged-chr2-147832545-2
NR6463--MA0740.1.KLF14	chr10	77264471	77264484	+	0.000	0.000	Merged-chr10-77264465-20
NR32598--MA0741.1.KLF16	chr19	4943123	4943133	+	0.000	0.000	Merged-chr19-4942974-44
NR63330--MA0741.1.KLF16	chr8	70501059	70501069	+	0.000	0.000	Merged-chr8-70501065-23
NR50904--MA0039.3.KLF4	chr5	112239624	112239634	-	0.000	0.000	Merged-chr5-112239781-12
NR11788--MA1107.1.KLF9	chr11	97883716	97883728	+	0.000	0.000	Merged-chr11-97883682-8
NR3527--MA0599.1.KLF5	chr1	173508872	173508881	-	0.000	0.000	Merged-chr1-173508831-21
NR1477--MA0599.1.KLF5	chr1	87811582	87811591	+	0.000	0.000	Merged-chr1-87811547-25
NR50927--MA1107.1.KLF9	chr5	112311008	112311020	-	0.000	0.000	Merged-chr5-112310969-9
NR56347--MA1107.1.KLF9	chr6	131382786	131382798	+	0.000	0.000	Merged-chr6-131382883-4
NR69126--MA0740.1.KLF14	chr9	120002297	120002310	+	0.000	0.000	Merged-chr9-120002240-48
NR54079--MA0599.1.KLF5	chr6	48788043	48788052	-	0.000	0.000	Merged-chr6-48788087-5
NR31983--MA1107.1.KLF9	chr18	80629142	80629154	+	0.000	0.000	Merged-chr18-80629168-11
NR2548--MA0741.1.KLF16	chr1	143919039	143919049	+	0.000	0.000	Merged-chr1-143919214-54
NR50203--MA0740.1.KLF14	chr5	92001025	92001038	+	0.000	0.000	Merged-chr5-92000971-27
NR15485--MA1107.1.KLF9	chr12	107961289	107961301	+	0.000	0.000	Merged-chr12-107961222-28
NR35877--MA1107.1.KLF9	chr2	60165924	60165936	+	0.000	0.000	Merged-chr2-60166003-27
NR24994--MA1107.1.KLF9	chr16	17405427	17405439	+	0.000	0.000	Merged-chr16-17405439-1
NR55029--MA1107.1.KLF9	chr6	95552789	95552801	+	0.000	0.000	Merged-chr6-95552744-18
NR64968--MA0657.1.KLF13	chr8	120538813	120538830	+	0.000	0.000	Merged-chr8-120538784-40
NR40584--MA0493.1.Klf1	chr3	52470111	52470121	-	0.000	0.000	Merged-chr3-52470194-16
NR4607--MA1107.1.KLF9	chr1	191999106	191999118	-	0.000	0.000	Merged-chr1-191999183-26
NR8653--MA1107.1.KLF9	chr10	125333676	125333688	+	0.000	0.000	Merged-chr10-125333760-2
NR4589--MA0741.1.KLF16	chr1	191802752	191802762	-	0.000	0.000	Merged-chr1-191802759-25
NR33839--MA0742.1.Klf12	chr19	46983950	46983964	+	0.000	0.000	Merged-chr19-46983880-15
NR29997--MA0599.1.KLF5	chr17	86760387	86760396	-	0.000	0.000	Merged-chr17-86760300-15
NR50909--MA0039.3.KLF4	chr5	112239855	112239865	-	0.000	0.000	Merged-chr5-112239781-12
NR2309--MA0741.1.KLF16	chr1	135128304	135128314	+	0.000	0.000	Merged-chr1-135128273-30
NR38345--MA0741.1.KLF16	chr2	147832656	147832666	-	0.000	0.000	Merged-chr2-147832545-2
NR26381--MA0039.3.KLF4	chr16	90329847	90329857	+	0.000	0.000	Merged-chr16-90329904-1
NR13491--MA0740.1.KLF14	chr12	12580877	12580890	+	0.000	0.000	Merged-chr12-12580881-28
NR9085--MA0740.1.KLF14	chr11	5005465	5005478	+	0.000	0.000	Merged-chr11-5005546-13
NR52547--MA0039.3.KLF4	chr5	140389320	140389330	+	0.000	0.000	Merged-chr5-140389352-56
NR36192--MA0039.3.KLF4	chr2	71810233	71810243	+	0.000	0.000	Merged-chr2-71810145-53
NR26807--MA1107.1.KLF9	chr16	97002527	97002539	+	0.000	0.000	Merged-chr16-97002537-1
NR17518--MA0493.1.Klf1	chr13	69821333	69821343	+	0.000	0.000	Merged-chr13-69821460-47
NR4089--MA0599.1.KLF5	chr1	184064447	184064456	+	0.000	0.000	Merged-chr1-184064517-33
NR62110--MA0742.1.Klf12	chr7	143666916	143666930	+	0.000	0.000	Merged-chr7-143666979-29
NR13726--MA0039.3.KLF4	chr12	26418537	26418547	+	0.000	0.000	Merged-chr12-26418553-8
NR48977--MA0599.1.KLF5	chr5	31251614	31251623	-	0.000	0.000	Merged-chr5-31251770-31
NR61922--MA0742.1.Klf12	chr7	141064279	141064293	-	0.000	0.000	Merged-chr7-141064290-23
NR52467--MA1107.1.KLF9	chr5	139377607	139377619	-	0.000	0.000	Merged-chr5-139377554-24
NR65978--MA0493.1.Klf1	chr9	32695960	32695970	+	0.000	0.000	Merged-chr9-32696080-66
NR24445--MA0599.1.KLF5	chr15	100424483	100424492	+	0.000	0.000	Merged-chr15-100424546-20
NR12099--MA0039.3.KLF4	chr11	102061346	102061356	+	0.000	0.000	Merged-chr11-102061381-17
NR5885--MA0741.1.KLF16	chr10	59965011	59965021	-	0.000	0.000	Merged-chr10-59964870-60
NR16920--MA1107.1.KLF9	chr13	49298518	49298530	+	0.000	0.000	Merged-chr13-49298668-48
NR12696--MA0599.1.KLF5	chr11	114011431	114011440	-	0.000	0.000	Merged-chr11-114011499-1
NR48516--MA0599.1.KLF5	chr5	5420285	5420294	+	0.000	0.000	Merged-chr5-5420247-39
NR55775--MA0741.1.KLF16	chr6	119199131	119199141	+	0.000	0.000	Merged-chr6-119199024-52
NR62601--MA0493.1.Klf1	chr8	25578421	25578431	+	0.000	0.000	Merged-chr8-25578502-39
NR50632--MA1107.1.KLF9	chr5	106684972	106684984	+	0.000	0.000	Merged-chr5-106684923-4
NR25203--MA0741.1.KLF16	chr16	23286520	23286530	+	0.000	0.000	Merged-chr16-23286554-38
NR17353--MA0599.1.KLF5	chr13	63541775	63541784	+	0.000	0.000	Merged-chr13-63541673-31
NR8649--MA1107.1.KLF9	chr10	125333668	125333680	+	0.000	0.000	Merged-chr10-125333760-2
NR13875--MA0493.1.Klf1	chr12	33036351	33036361	+	0.000	0.000	Merged-chr12-33036196-25
NR33160--MA0039.3.KLF4	chr19	23135582	23135592	+	0.000	0.000	Merged-chr19-23135579-121
NR7674--MA0741.1.KLF16	chr10	99221641	99221651	-	0.000	0.000	Merged-chr10-99221651-27
NR26719--MA0599.1.KLF5	chr16	95804383	95804392	-	0.000	0.000	Merged-chr16-95804427-5
NR56192--MA0599.1.KLF5	chr6	127575475	127575484	-	0.000	0.000	Merged-chr6-127575169-36
NR33018--MA0493.1.Klf1	chr19	16373323	16373333	+	0.000	0.000	Merged-chr19-16373273-16
NR62114--MA0741.1.KLF16	chr7	143666917	143666927	+	0.000	0.000	Merged-chr7-143666979-29
NR62605--MA1107.1.KLF9	chr8	25578423	25578435	+	0.000	0.000	Merged-chr8-25578502-39
NR804--MA1107.1.KLF9	chr1	58304556	58304568	-	0.000	0.000	Merged-chr1-58304515-8
NR65320--MA0493.1.Klf1	chr8	125558862	125558872	+	0.000	0.000	Merged-chr8-125558804-33
NR5503--MA0741.1.KLF16	chr10	39505708	39505718	-	0.000	0.000	Merged-chr10-39505827-10
NR43401--MA0039.3.KLF4	chr3	144561695	144561705	-	0.000	0.000	Merged-chr3-144561824-38
NR37268--MA0742.1.Klf12	chr2	118658630	118658644	-	0.000	0.000	Merged-chr2-118658566-8
NR56495--MA0039.3.KLF4	chr6	134981446	134981456	-	0.000	0.000	Merged-chr6-134981456-22
NR54205--MA0599.1.KLF5	chr6	52962563	52962572	-	0.000	0.000	Merged-chr6-52962536-54
NR13874--MA0039.3.KLF4	chr12	33036353	33036363	+	0.000	0.000	Merged-chr12-33036196-25
NR26861--MA1107.1.KLF9	chr17	3156426	3156438	+	0.000	0.000	Merged-chr17-3156318-34
NR5882--MA0599.1.KLF5	chr10	59965017	59965026	-	0.000	0.000	Merged-chr10-59964870-60
NR54684--MA0599.1.KLF5	chr6	83413110	83413119	-	0.000	0.000	Merged-chr6-83413092-38
NR22740--MA0599.1.KLF5	chr15	59596760	59596769	+	0.000	0.000	Merged-chr15-59596634-94
NR9572--MA0741.1.KLF16	chr11	44470562	44470572	-	0.000	0.000	Merged-chr11-44470413-135
NR11377--MA1107.1.KLF9	chr11	88718300	88718312	+	0.000	0.000	Merged-chr11-88718407-109
NR67951--MA0039.3.KLF4	chr9	96299772	96299782	-	0.000	0.000	Merged-chr9-96299738-12
NR12016--MA0599.1.KLF5	chr11	101082545	101082554	+	0.000	0.000	Merged-chr11-101082516-61
NR29683--MA1107.1.KLF9	chr17	80561196	80561208	-	0.000	0.000	Merged-chr17-80561065-39
NR45287--MA0599.1.KLF5	chr4	70307112	70307121	-	0.000	0.000	Merged-chr4-70307334-49
NR61873--MA0741.1.KLF16	chr7	140264976	140264986	-	0.000	0.000	Merged-chr7-140265035-12
NR9619--MA0493.1.Klf1	chr11	46454881	46454891	-	0.000	0.000	Merged-chr11-46454823-30
NR13492--MA0657.1.KLF13	chr12	12580876	12580893	+	0.000	0.000	Merged-chr12-12580881-28
NR30931--MA0599.1.KLF5	chr18	50022488	50022497	+	0.000	0.000	Merged-chr18-50022640-10
NR67893--MA0741.1.KLF16	chr9	94607630	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR41013--MA0740.1.KLF14	chr3	79181734	79181747	-	0.000	0.000	Merged-chr3-79181699-42
NR49603--MA0740.1.KLF14	chr5	65950931	65950944	-	0.000	0.000	Merged-chr5-65951105-46
NR47479--MA0741.1.KLF16	chr4	141425778	141425788	+	0.000	0.000	Merged-chr4-141425823-59
NR33842--MA0493.1.Klf1	chr19	46983950	46983960	+	0.000	0.000	Merged-chr19-46983880-15
NR27925--MA0493.1.Klf1	chr17	29500859	29500869	-	0.000	0.000	Merged-chr17-29500871-30
NR67890--MA0599.1.KLF5	chr9	94607625	94607634	-	0.000	0.000	Merged-chr9-94607543-65
NR5733--MA0039.3.KLF4	chr10	45635523	45635533	-	0.000	0.000	Merged-chr10-45635407-27
NR31569--MA0599.1.KLF5	chr18	69196485	69196494	+	0.000	0.000	Merged-chr18-69196479-70
NR42904--MA0599.1.KLF5	chr3	132928123	132928132	-	0.000	0.000	Merged-chr3-132927951-20
NR60262--MA0657.1.KLF13	chr7	101348687	101348704	-	0.000	0.000	Merged-chr7-101348573-1
NR37422--MA1107.1.KLF9	chr2	121294389	121294401	+	0.000	0.000	Merged-chr2-121294452-16
NR30004--MA0493.1.Klf1	chr17	86760417	86760427	-	0.000	0.000	Merged-chr17-86760300-15
NR24150--MA0599.1.KLF5	chr15	96714971	96714980	+	0.000	0.000	Merged-chr15-96714966-7
NR63295--MA0741.1.KLF16	chr8	70072888	70072898	-	0.000	0.000	Merged-chr8-70072773-24
NR22839--MA0599.1.KLF5	chr15	62139269	62139278	+	0.000	0.000	Merged-chr15-62139075-28
NR27929--MA1107.1.KLF9	chr17	29500855	29500867	-	0.000	0.000	Merged-chr17-29500871-30
NR6959--MA0599.1.KLF5	chr10	81401814	81401823	-	0.000	0.000	Merged-chr10-81401925-26
NR9524--MA0039.3.KLF4	chr11	35747426	35747436	-	0.000	0.000	Merged-chr11-35747326-7
NR45289--MA0741.1.KLF16	chr4	70307111	70307121	-	0.000	0.000	Merged-chr4-70307334-49
NR50552--MA1107.1.KLF9	chr5	105114874	105114886	-	0.000	0.000	Merged-chr5-105114898-53
NR19681--MA0599.1.KLF5	chr14	27351716	27351725	-	0.000	0.000	Merged-chr14-27351647-44
NR62432--MA0599.1.KLF5	chr8	13593539	13593548	-	0.000	0.000	Merged-chr8-13593648-27
NR5314--MA0599.1.KLF5	chr10	24639747	24639756	-	0.000	0.000	Merged-chr10-24639829-10
NR60298--MA0741.1.KLF16	chr7	101555584	101555594	+	0.000	0.000	Merged-chr7-101555691-65
NR55624--MA0741.1.KLF16	chr6	115515936	115515946	+	0.000	0.000	Merged-chr6-115515938-20
NR63675--MA0741.1.KLF16	chr8	79173664	79173674	+	0.000	0.000	Merged-chr8-79173625-13
NR57156--MA1107.1.KLF9	chr6	144927008	144927020	+	0.000	0.000	Merged-chr6-144927007-1
NR27998--MA0741.1.KLF16	chr17	31326299	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR22309--MA0740.1.KLF14	chr15	36241631	36241644	-	0.000	0.000	Merged-chr15-36241584-11
NR62759--MA0599.1.KLF5	chr8	35428950	35428959	-	0.000	0.000	Merged-chr8-35428921-45
NR46394--MA1107.1.KLF9	chr4	120053610	120053622	-	0.000	0.000	Merged-chr4-120053646-59
NR41276--MA1107.1.KLF9	chr3	89179230	89179242	-	0.000	0.000	Merged-chr3-89179239-17
NR13678--MA0742.1.Klf12	chr12	25155526	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR33770--MA1107.1.KLF9	chr19	45807913	45807925	+	0.000	0.000	Merged-chr19-45807954-8
NR55919--MA0657.1.KLF13	chr6	122295441	122295458	+	0.000	0.000	Merged-chr6-122295390-9
NR65321--MA0741.1.KLF16	chr8	125558863	125558873	+	0.000	0.000	Merged-chr8-125558804-33
NR49759--MA0599.1.KLF5	chr5	73223277	73223286	+	0.000	0.000	Merged-chr5-73223278-33
NR27715--MA0493.1.Klf1	chr17	27564908	27564918	-	0.000	0.000	Merged-chr17-27564806-2
NR27830--MA0742.1.Klf12	chr17	28590943	28590957	-	0.000	0.000	Merged-chr17-28590948-24
NR15746--MA1107.1.KLF9	chr12	111855480	111855492	+	0.000	0.000	Merged-chr12-111855656-21
NR33735--MA0741.1.KLF16	chr19	45079936	45079946	-	0.000	0.000	Merged-chr19-45079804-49
NR42291--MA0599.1.KLF5	chr3	115933839	115933848	+	0.000	0.000	Merged-chr3-115933714-29
NR52561--MA0741.1.KLF16	chr5	140389390	140389400	+	0.000	0.000	Merged-chr5-140389352-56
NR42083--MA0741.1.KLF16	chr3	107357408	107357418	-	0.000	0.000	Merged-chr3-107357315-31
NR55774--MA0493.1.Klf1	chr6	119199130	119199140	+	0.000	0.000	Merged-chr6-119199024-52
NR8247--MA1107.1.KLF9	chr10	117925714	117925726	+	0.000	0.000	Merged-chr10-117925903-63
NR24267--MA0599.1.KLF5	chr15	98793192	98793201	-	0.000	0.000	Merged-chr15-98793364-7
NR55460--MA1107.1.KLF9	chr6	112862179	112862191	+	0.000	0.000	Merged-chr6-112862022-40
NR27714--MA0039.3.KLF4	chr17	27564906	27564916	-	0.000	0.000	Merged-chr17-27564806-2
NR47685--MA0742.1.Klf12	chr4	145586178	145586192	-	0.000	0.000	Merged-chr4-145586150-24
NR26857--MA0039.3.KLF4	chr17	3156428	3156438	+	0.000	0.000	Merged-chr17-3156318-34
NR54236--MA1107.1.KLF9	chr6	54116481	54116493	+	0.000	0.000	Merged-chr6-54116572-22
NR33682--MA0599.1.KLF5	chr19	44069763	44069772	+	0.000	0.000	Merged-chr19-44069600-84
NR41014--MA0657.1.KLF13	chr3	79181731	79181748	-	0.000	0.000	Merged-chr3-79181699-42
NR14446--MA1107.1.KLF9	chr12	74009609	74009621	+	0.000	0.000	Merged-chr12-74009516-16
NR33794--MA0599.1.KLF5	chr19	46148529	46148538	-	0.000	0.000	Merged-chr19-46148494-21
NR50236--MA0599.1.KLF5	chr5	93136899	93136908	-	0.000	0.000	Merged-chr5-93137054-42
NR64168--MA1107.1.KLF9	chr8	94969851	94969863	-	0.000	0.000	Merged-chr8-94969690-1,Merged-chr8-94970048-23
NR50903--MA0599.1.KLF5	chr5	112239641	112239650	-	0.000	0.000	Merged-chr5-112239781-12
NR1625--MA0039.3.KLF4	chr1	92258933	92258943	+	0.000	0.000	Merged-chr1-92258987-8
NR67550--MA0493.1.Klf1	chr9	83893336	83893346	+	0.000	0.000	Merged-chr9-83893287-19
NR11782--MA0599.1.KLF5	chr11	97883660	97883669	+	0.000	0.000	Merged-chr11-97883682-8
NR42156--MA1107.1.KLF9	chr3	108727621	108727633	-	0.000	0.000	Merged-chr3-108727524-22
NR65043--MA1107.1.KLF9	chr8	121898639	121898651	-	0.000	0.000	Merged-chr8-121898554-47
NR32269--MA0741.1.KLF16	chr18	84859605	84859615	+	0.000	0.000	Merged-chr18-84859622-32
NR56201--MA1107.1.KLF9	chr6	127942026	127942038	+	0.000	0.000	Merged-chr6-127942038-1
NR46736--MA0599.1.KLF5	chr4	129619220	129619229	+	0.000	0.000	Merged-chr4-129619163-52
NR9467--MA1107.1.KLF9	chr11	32582968	32582980	+	0.000	0.000	Merged-chr11-32583029-49
NR36628--MA0741.1.KLF16	chr2	91957284	91957294	-	0.000	0.000	Merged-chr2-91957300-36
NR24612--MA0599.1.KLF5	chr15	102533746	102533755	-	0.000	0.000	Merged-chr15-102533867-9
NR26795--MA1107.1.KLF9	chr16	97002489	97002501	+	0.000	0.000	Merged-chr16-97002537-1
NR36848--MA0740.1.KLF14	chr2	103664550	103664563	+	0.000	0.000	Merged-chr2-103664594-1
NR20811--MA0741.1.KLF16	chr14	73349359	73349369	-	0.000	0.000	Merged-chr14-73349439-20
NR65042--MA0741.1.KLF16	chr8	121898640	121898650	-	0.000	0.000	Merged-chr8-121898554-47
NR65979--MA0741.1.KLF16	chr9	32695948	32695958	+	0.000	0.000	Merged-chr9-32696080-66
NR30086--MA0599.1.KLF5	chr17	88080029	88080038	+	0.000	0.000	Merged-chr17-88080055-14
NR770--MA0493.1.Klf1	chr1	55489578	55489588	+	0.000	0.000	Merged-chr1-55489612-12
NR61921--MA0740.1.KLF14	chr7	141064280	141064293	-	0.000	0.000	Merged-chr7-141064290-23
NR11624--MA0039.3.KLF4	chr11	95356944	95356954	+	0.000	0.000	Merged-chr11-95356897-59
NR29222--MA0741.1.KLF16	chr17	65954065	65954075	-	0.000	0.000	Merged-chr17-65954196-36
NR5006--MA0599.1.KLF5	chr10	10307608	10307617	-	0.000	0.000	Merged-chr10-10307543-35
NR49665--MA0493.1.Klf1	chr5	68033412	68033422	+	0.000	0.000	Merged-chr5-68033501-23
NR25386--MA0741.1.KLF16	chr16	32658892	32658902	+	0.000	0.000	Merged-chr16-32659000-27
NR69719--MA0741.1.KLF16	chrX	48147979	48147989	+	0.000	0.000	Merged-chrX-48147927-58
NR59466--MA0039.3.KLF4	chr7	72339567	72339577	+	0.000	0.000	Merged-chr7-72339570-17
NR24656--MA0740.1.KLF14	chr15	103255480	103255493	+	0.000	0.000	Merged-chr15-103255305-35
NR35606--MA1107.1.KLF9	chr2	45117051	45117063	+	0.000	0.000	Merged-chr2-45117109-39
NR52546--MA0599.1.KLF5	chr5	140389319	140389328	+	0.000	0.000	Merged-chr5-140389352-56
NR19676--MA0039.3.KLF4	chr14	27268328	27268338	-	0.000	0.000	Merged-chr14-27268313-23
NR56206--MA1107.1.KLF9	chr6	127942084	127942096	+	0.000	0.000	Merged-chr6-127942038-1
NR22427--MA1107.1.KLF9	chr15	38452888	38452900	-	0.000	0.000	Merged-chr15-38452892-28
NR32266--MA0599.1.KLF5	chr18	84859605	84859614	+	0.000	0.000	Merged-chr18-84859622-32
NR90--MA1107.1.KLF9	chr1	13560129	13560141	+	0.000	0.000	Merged-chr1-13560165-1
NR38334--MA1107.1.KLF9	chr2	147832613	147832625	+	0.000	0.000	Merged-chr2-147832545-2
NR13725--MA0599.1.KLF5	chr12	26418521	26418530	-	0.000	0.000	Merged-chr12-26418553-8
NR50634--MA0741.1.KLF16	chr5	106685003	106685013	+	0.000	0.000	Merged-chr5-106684923-4
NR52771--MA0741.1.KLF16	chr5	143975169	143975179	+	0.000	0.000	Merged-chr5-143975077-1
NR33356--MA0599.1.KLF5	chr19	32957101	32957110	+	0.000	0.000	Merged-chr19-32957163-34
NR37267--MA0740.1.KLF14	chr2	118658631	118658644	-	0.000	0.000	Merged-chr2-118658566-8
NR2547--MA0599.1.KLF5	chr1	143919039	143919048	+	0.000	0.000	Merged-chr1-143919214-54
NR57645--MA0742.1.Klf12	chr7	4777375	4777389	+	0.000	0.000	Merged-chr7-4777194-35
NR52461--MA0599.1.KLF5	chr5	139377605	139377614	-	0.000	0.000	Merged-chr5-139377554-24
NR17525--MA0599.1.KLF5	chr13	69821616	69821625	-	0.000	0.000	Merged-chr13-69821460-47
NR12515--MA0741.1.KLF16	chr11	109792073	109792083	+	0.000	0.000	Merged-chr11-109792147-5
NR26800--MA1107.1.KLF9	chr16	97002513	97002525	+	0.000	0.000	Merged-chr16-97002537-1
NR51316--MA0039.3.KLF4	chr5	120110399	120110409	-	0.000	0.000	Merged-chr5-120110333-3
NR63864--MA0741.1.KLF16	chr8	84825803	84825813	-	0.000	0.000	Merged-chr8-84825845-44
NR41975--MA0039.3.KLF4	chr3	104784346	104784356	-	0.000	0.000	Merged-chr3-104784379-10
NR25192--MA0599.1.KLF5	chr16	22548405	22548414	+	0.000	0.000	Merged-chr16-22548400-52
NR52460--MA1107.1.KLF9	chr5	139377551	139377563	-	0.000	0.000	Merged-chr5-139377554-24
NR36196--MA0599.1.KLF5	chr2	71843333	71843342	+	0.000	0.000	Merged-chr2-71843530-15
NR25745--MA0741.1.KLF16	chr16	55815599	55815609	+	0.000	0.000	Merged-chr16-55815632-3
NR33796--MA0741.1.KLF16	chr19	46148528	46148538	-	0.000	0.000	Merged-chr19-46148494-21
NR36631--MA0740.1.KLF14	chr2	91957408	91957421	-	0.000	0.000	Merged-chr2-91957300-36
NR42761--MA1107.1.KLF9	chr3	130788183	130788195	-	0.000	0.000	Merged-chr3-130788036-10
NR65863--MA1107.1.KLF9	chr9	27044030	27044042	-	0.000	0.000	Merged-chr9-27044000-29
NR7074--MA0741.1.KLF16	chr10	82961550	82961560	+	0.000	0.000	Merged-chr10-82961512-14
NR65191--MA0039.3.KLF4	chr8	123341778	123341788	-	0.000	0.000	Merged-chr8-123341706-13
NR35604--MA0741.1.KLF16	chr2	45117052	45117062	+	0.000	0.000	Merged-chr2-45117109-39
NR56494--MA0599.1.KLF5	chr6	134981448	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR13873--MA0599.1.KLF5	chr12	33036352	33036361	+	0.000	0.000	Merged-chr12-33036196-25
NR19602--MA0599.1.KLF5	chr14	25505126	25505135	-	0.000	0.000	Merged-chr14-25505314-24
NR8642--MA1107.1.KLF9	chr10	125333654	125333666	+	0.000	0.000	Merged-chr10-125333760-2
NR66277--MA1107.1.KLF9	chr9	45079229	45079241	-	0.000	0.000	Merged-chr9-45079244-29
NR54072--MA0493.1.Klf1	chr6	48693970	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR67950--MA0599.1.KLF5	chr9	96299774	96299783	-	0.000	0.000	Merged-chr9-96299738-12
NR61163--MA0039.3.KLF4	chr7	125620284	125620294	-	0.000	0.000	Merged-chr7-125620287-12
NR40586--MA1107.1.KLF9	chr3	52470109	52470121	-	0.000	0.000	Merged-chr3-52470194-16
NR52251--MA0599.1.KLF5	chr5	136449983	136449992	-	0.000	0.000	Merged-chr5-136449962-15
NR67395--MA0599.1.KLF5	chr9	79895081	79895090	+	0.000	0.000	Merged-chr9-79895109-7
NR11787--MA0493.1.Klf1	chr11	97883716	97883726	+	0.000	0.000	Merged-chr11-97883682-8
NR12223--MA0741.1.KLF16	chr11	103382152	103382162	+	0.000	0.000	Merged-chr11-103382133-47
NR2234--MA0599.1.KLF5	chr1	134111148	134111157	-	0.000	0.000	Merged-chr1-134111105-29
NR11125--MA0599.1.KLF5	chr11	82239652	82239661	+	0.000	0.000	Merged-chr11-82239644-20
NR8242--MA0740.1.KLF14	chr10	117925714	117925727	+	0.000	0.000	Merged-chr10-117925903-63
NR13118--MA0742.1.Klf12	chr11	119238575	119238589	+	0.000	0.000	Merged-chr11-119238341-66
NR56257--MA0599.1.KLF5	chr6	128793042	128793051	+	0.000	0.000	Merged-chr6-128793190-10
NR51487--MA1107.1.KLF9	chr5	122987506	122987518	+	0.000	0.000	Merged-chr5-122987462-4
NR6961--MA0741.1.KLF16	chr10	81401813	81401823	-	0.000	0.000	Merged-chr10-81401925-26
NR31572--MA0741.1.KLF16	chr18	69196485	69196495	+	0.000	0.000	Merged-chr18-69196479-70
NR22393--MA0599.1.KLF5	chr15	38122406	38122415	+	0.000	0.000	Merged-chr15-38122272-49
NR11786--MA0039.3.KLF4	chr11	97883718	97883728	+	0.000	0.000	Merged-chr11-97883682-8
NR65752--MA0493.1.Klf1	chr9	21601243	21601253	-	0.000	0.000	Merged-chr9-21601283-11
NR35876--MA0493.1.Klf1	chr2	60165924	60165934	+	0.000	0.000	Merged-chr2-60166003-27
NR65859--MA1107.1.KLF9	chr9	27044022	27044034	-	0.000	0.000	Merged-chr9-27044000-29
NR6485--MA1107.1.KLF9	chr10	77624633	77624645	-	0.000	0.000	Merged-chr10-77624666-9
NR27927--MA0741.1.KLF16	chr17	29500856	29500866	-	0.000	0.000	Merged-chr17-29500871-30
NR7576--MA0741.1.KLF16	chr10	96408138	96408148	+	0.000	0.000	Merged-chr10-96408012-53
NR8647--MA1107.1.KLF9	chr10	125333664	125333676	+	0.000	0.000	Merged-chr10-125333760-2
NR52253--MA0741.1.KLF16	chr5	136449971	136449981	-	0.000	0.000	Merged-chr5-136449962-15
NR1046--MA0741.1.KLF16	chr1	66897063	66897073	+	0.000	0.000	Merged-chr1-66897217-4
NR16433--MA0741.1.KLF16	chr13	24547346	24547356	-	0.000	0.000	Merged-chr13-24547194-39
NR2028--MA0741.1.KLF16	chr1	127677802	127677812	+	0.000	0.000	Merged-chr1-127677775-57
NR5162--MA0039.3.KLF4	chr10	18084140	18084150	+	0.000	0.000	Merged-chr10-18084037-10
NR29654--MA1107.1.KLF9	chr17	80061424	80061436	+	0.000	0.000	Merged-chr17-80061241-5
NR1298--MA0741.1.KLF16	chr1	79765898	79765908	-	0.000	0.000	Merged-chr1-79765928-27
