#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR41812--MA0493.1.Klf1	chr3	100421692	100421702	+	0.000	0.000	Merged-chr3-100421832-10
NR12919--MA0599.1.KLF5	chr11	116869769	116869778	-	0.000	0.000	Merged-chr11-116869693-21
NR13486--MA0740.1.KLF14	chr12	12320718	12320731	+	0.000	0.000	Merged-chr12-12320871-15
NR29154--MA0742.1.Klf12	chr17	64285012	64285026	-	0.000	0.000	Merged-chr17-64284858-2
NR12228--MA0039.3.KLF4	chr11	103776913	103776923	-	0.000	0.000	Merged-chr11-103776919-6
NR55776--MA1107.1.KLF9	chr6	119199130	119199142	+	0.000	0.000	Merged-chr6-119199024-52
NR1507--MA1107.1.KLF9	chr1	88497695	88497707	-	0.000	0.000	Merged-chr1-88497619-10
NR611--MA0493.1.Klf1	chr1	43478182	43478192	-	0.000	0.000	Merged-chr1-43478113-25
NR44320--MA1107.1.KLF9	chr4	32062872	32062884	-	0.000	0.000	Merged-chr4-32062856-11
NR65074--MA0741.1.KLF16	chr8	122430372	122430382	+	0.000	0.000	Merged-chr8-122430402-7
NR65369--MA0599.1.KLF5	chr8	126129474	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR66775--MA0039.3.KLF4	chr9	63281275	63281285	-	0.000	0.000	Merged-chr9-63281335-13
NR18123--MA1107.1.KLF9	chr13	95688857	95688869	+	0.000	0.000	Merged-chr13-95688740-7
NR45410--MA1107.1.KLF9	chr4	84118811	84118823	-	0.000	0.000	Merged-chr4-84118627-8
NR4593--MA1107.1.KLF9	chr1	191802751	191802763	-	0.000	0.000	Merged-chr1-191802759-25
NR44329--MA0741.1.KLF16	chr4	32161019	32161029	+	0.000	0.000	Merged-chr4-32160945-10
NR54402--MA0742.1.Klf12	chr6	66313066	66313080	+	0.000	0.000	Merged-chr6-66313006-24
NR40032--MA0741.1.KLF16	chr3	8857239	8857249	-	0.000	0.000	Merged-chr3-8857306-3
NR62350--MA0599.1.KLF5	chr8	11107241	11107250	-	0.000	0.000	Merged-chr8-11107220-18
NR63298--MA0741.1.KLF16	chr8	70072891	70072901	-	0.000	0.000	Merged-chr8-70072773-24
NR24152--MA1107.1.KLF9	chr15	96714970	96714982	+	0.000	0.000	Merged-chr15-96714966-7
NR46397--MA1107.1.KLF9	chr4	120053616	120053628	-	0.000	0.000	Merged-chr4-120053646-59
NR58210--MA0741.1.KLF16	chr7	24974971	24974981	-	0.000	0.000	Merged-chr7-24975175-18
NR44326--MA0599.1.KLF5	chr4	32161019	32161028	+	0.000	0.000	Merged-chr4-32160945-10
NR45662--MA0599.1.KLF5	chr4	97871746	97871755	+	0.000	0.000	Merged-chr4-97871840-30
NR9522--MA0740.1.KLF14	chr11	35747425	35747438	-	0.000	0.000	Merged-chr11-35747326-7
NR10533--MA0493.1.Klf1	chr11	70622565	70622575	-	0.000	0.000	Merged-chr11-70622499-26
NR31011--MA0039.3.KLF4	chr18	53904416	53904426	+	0.000	0.000	Merged-chr18-53904421-2
NR28279--MA1107.1.KLF9	chr17	35706196	35706208	-	0.000	0.000	Merged-chr17-35706172-14
NR31012--MA0741.1.KLF16	chr18	53904415	53904425	+	0.000	0.000	Merged-chr18-53904421-2
NR9135--MA0599.1.KLF5	chr11	6410291	6410300	-	0.000	0.000	Merged-chr11-6410402-18
NR46057--MA1107.1.KLF9	chr4	109136946	109136958	+	0.000	0.000	Merged-chr4-109136872-28
NR67399--MA0741.1.KLF16	chr9	79895083	79895093	+	0.000	0.000	Merged-chr9-79895109-7
NR22483--MA0741.1.KLF16	chr15	42913337	42913347	-	0.000	0.000	Merged-chr15-42913222-5
NR39440--MA0741.1.KLF16	chr2	169520061	169520071	-	0.000	0.000	Merged-chr2-169519991-22
NR46389--MA0493.1.Klf1	chr4	119947768	119947778	-	0.000	0.000	Merged-chr4-119947761-47
NR14445--MA0493.1.Klf1	chr12	74009609	74009619	+	0.000	0.000	Merged-chr12-74009516-16
NR61162--MA0599.1.KLF5	chr7	125620286	125620295	-	0.000	0.000	Merged-chr7-125620287-12
NR34738--MA1107.1.KLF9	chr2	18894775	18894787	+	0.000	0.000	Merged-chr2-18894970-14
NR2064--MA0039.3.KLF4	chr1	128366550	128366560	-	0.000	0.000	Merged-chr1-128366514-8
NR49328--MA0599.1.KLF5	chr5	44239416	44239425	+	0.000	0.000	Merged-chr5-44239344-7
NR24824--MA1107.1.KLF9	chr16	7550763	7550775	-	0.000	0.000	Merged-chr16-7550847-1
NR68987--MA1107.1.KLF9	chr9	117553303	117553315	+	0.000	0.000	Merged-chr9-117553194-1
NR13487--MA0657.1.KLF13	chr12	12320717	12320734	+	0.000	0.000	Merged-chr12-12320871-15
NR12513--MA0741.1.KLF16	chr11	109792071	109792081	+	0.000	0.000	Merged-chr11-109792147-5
NR33439--MA0599.1.KLF5	chr19	37110672	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR54285--MA0599.1.KLF5	chr6	55057598	55057607	+	0.000	0.000	Merged-chr6-55057514-12
NR9328--MA0741.1.KLF16	chr11	21247763	21247773	+	0.000	0.000	Merged-chr11-21247881-35
NR26603--MA0741.1.KLF16	chr16	94066483	94066493	+	0.000	0.000	Merged-chr16-94066378-29
NR7973--MA0657.1.KLF13	chr10	111562798	111562815	+	0.000	0.000	Merged-chr10-111562842-26
NR67549--MA0742.1.Klf12	chr9	83893336	83893350	+	0.000	0.000	Merged-chr9-83893287-19
NR15441--MA0493.1.Klf1	chr12	106777836	106777846	-	0.000	0.000	Merged-chr12-106777834-6
NR61160--MA0657.1.KLF13	chr7	125620280	125620297	-	0.000	0.000	Merged-chr7-125620287-12
NR22082--MA0741.1.KLF16	chr15	12397276	12397286	-	0.000	0.000	Merged-chr15-12397193-17
NR53503--MA1107.1.KLF9	chr6	15746181	15746193	-	0.000	0.000	Merged-chr6-15746120-23
NR10195--MA0741.1.KLF16	chr11	61156002	61156012	+	0.000	0.000	Merged-chr11-61155897-9
NR63681--MA1107.1.KLF9	chr8	79649707	79649719	-	0.000	0.000	Merged-chr8-79649666-1
NR30826--MA0039.3.KLF4	chr18	43492950	43492960	-	0.000	0.000	Merged-chr18-43493033-11
NR21250--MA0742.1.Klf12	chr14	100308305	100308319	+	0.000	0.000	Merged-chr14-100308241-13
NR7551--MA0599.1.KLF5	chr10	95923297	95923306	-	0.000	0.000	Merged-chr10-95923402-19
NR38341--MA1107.1.KLF9	chr2	147832631	147832643	+	0.000	0.000	Merged-chr2-147832545-2
NR32909--MA0599.1.KLF5	chr19	10783230	10783239	+	0.000	0.000	Merged-chr19-10783314-18
NR14392--MA0741.1.KLF16	chr12	71897541	71897551	-	0.000	0.000	Merged-chr12-71897525-19
NR32272--MA1107.1.KLF9	chr18	84859606	84859618	+	0.000	0.000	Merged-chr18-84859622-32
NR9523--MA0657.1.KLF13	chr11	35747422	35747439	-	0.000	0.000	Merged-chr11-35747326-7
NR19465--MA0493.1.Klf1	chr14	15272490	15272500	-	0.000	0.000	Merged-chr14-15272424-5
NR20469--MA0039.3.KLF4	chr14	61427374	61427384	+	0.000	0.000	Merged-chr14-61427434-25
NR5161--MA0599.1.KLF5	chr10	18084139	18084148	+	0.000	0.000	Merged-chr10-18084037-10
NR24829--MA1107.1.KLF9	chr16	7550773	7550785	-	0.000	0.000	Merged-chr16-7550847-1
NR66904--MA0741.1.KLF16	chr9	65598928	65598938	-	0.000	0.000	Merged-chr9-65598978-11
NR13731--MA1107.1.KLF9	chr12	26418519	26418531	-	0.000	0.000	Merged-chr12-26418553-8
NR49530--MA0741.1.KLF16	chr5	64336910	64336920	-	0.000	0.000	Merged-chr5-64336866-17
NR32599--MA1107.1.KLF9	chr19	4943108	4943120	+	0.000	0.000	Merged-chr19-4942974-44
NR54070--MA0742.1.Klf12	chr6	48693966	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR30671--MA0599.1.KLF5	chr18	35854610	35854619	-	0.000	0.000	Merged-chr18-35854632-7
NR20814--MA0741.1.KLF16	chr14	73349367	73349377	-	0.000	0.000	Merged-chr14-73349439-20
NR57357--MA0740.1.KLF14	chr6	147366197	147366210	+	0.000	0.000	Merged-chr6-147366310-2
NR17178--MA0740.1.KLF14	chr13	56159102	56159115	-	0.000	0.000	Merged-chr13-56158985-1
NR47086--MA0599.1.KLF5	chr4	134652273	134652282	-	0.000	0.000	Merged-chr4-134652470-11
NR52304--MA0741.1.KLF16	chr5	137425542	137425552	+	0.000	0.000	Merged-chr5-137425710-17
NR25389--MA0741.1.KLF16	chr16	32658895	32658905	+	0.000	0.000	Merged-chr16-32659000-27
NR56209--MA1107.1.KLF9	chr6	127942098	127942110	+	0.000	0.000	Merged-chr6-127942038-1
NR49587--MA1107.1.KLF9	chr5	65897996	65898008	+	0.000	0.000	Merged-chr5-65898025-23
NR46323--MA0599.1.KLF5	chr4	118406382	118406391	+	0.000	0.000	Merged-chr4-118406334-12
NR42159--MA0039.3.KLF4	chr3	108756249	108756259	+	0.000	0.000	Merged-chr3-108756222-1
NR58881--MA1107.1.KLF9	chr7	44572478	44572490	+	0.000	0.000	Merged-chr7-44572491-3
NR38337--MA1107.1.KLF9	chr2	147832623	147832635	+	0.000	0.000	Merged-chr2-147832545-2
NR54074--MA1107.1.KLF9	chr6	48693968	48693980	-	0.000	0.000	Merged-chr6-48693973-35
NR231--MA1107.1.KLF9	chr1	25765021	25765033	-	0.000	0.000	Merged-chr1-25764961-1
NR20761--MA0741.1.KLF16	chr14	70994737	70994747	-	0.000	0.000	Merged-chr14-70994576-24
NR50905--MA0039.3.KLF4	chr5	112239639	112239649	-	0.000	0.000	Merged-chr5-112239781-12
NR58162--MA0741.1.KLF16	chr7	24517428	24517438	+	0.000	0.000	Merged-chr7-24517301-15
NR32053--MA1107.1.KLF9	chr18	81352855	81352867	+	0.000	0.000	Merged-chr18-81352759-5
NR68371--MA0599.1.KLF5	chr9	107340713	107340722	+	0.000	0.000	Merged-chr9-107340908-4
NR1044--MA0741.1.KLF16	chr1	66897061	66897071	+	0.000	0.000	Merged-chr1-66897217-4
NR7073--MA0742.1.Klf12	chr10	82961549	82961563	+	0.000	0.000	Merged-chr10-82961512-14
NR5063--MA0599.1.KLF5	chr10	12929334	12929343	+	0.000	0.000	Merged-chr10-12929241-10
NR65754--MA1107.1.KLF9	chr9	21601241	21601253	-	0.000	0.000	Merged-chr9-21601283-11
NR218--MA1107.1.KLF9	chr1	25764995	25765007	-	0.000	0.000	Merged-chr1-25764961-1
NR30000--MA0599.1.KLF5	chr17	86760422	86760431	-	0.000	0.000	Merged-chr17-86760300-15
NR52949--MA0741.1.KLF16	chr5	146655615	146655625	-	0.000	0.000	Merged-chr5-146655552-37
NR22311--MA0741.1.KLF16	chr15	36241633	36241643	-	0.000	0.000	Merged-chr15-36241584-11
NR40026--MA0599.1.KLF5	chr3	8857245	8857254	-	0.000	0.000	Merged-chr3-8857306-3
NR13530--MA0741.1.KLF16	chr12	16321269	16321279	-	0.000	0.000	Merged-chr12-16321346-3
NR62742--MA0741.1.KLF16	chr8	34686609	34686619	-	0.000	0.000	Merged-chr8-34686570-26
NR58886--MA1107.1.KLF9	chr7	44572488	44572500	+	0.000	0.000	Merged-chr7-44572491-3
NR55622--MA0599.1.KLF5	chr6	115515936	115515945	+	0.000	0.000	Merged-chr6-115515938-20
NR66083--MA0741.1.KLF16	chr9	40469750	40469760	+	0.000	0.000	Merged-chr9-40469723-18
NR5963--MA0599.1.KLF5	chr10	61465214	61465223	+	0.000	0.000	Merged-chr10-61465182-15
NR8654--MA1107.1.KLF9	chr10	125333678	125333690	+	0.000	0.000	Merged-chr10-125333760-2
NR89--MA0741.1.KLF16	chr1	13560130	13560140	+	0.000	0.000	Merged-chr1-13560165-1
NR29998--MA0599.1.KLF5	chr17	86760407	86760416	-	0.000	0.000	Merged-chr17-86760300-15
NR27428--MA0741.1.KLF16	chr17	23748258	23748268	+	0.000	0.000	Merged-chr17-23748319-15
NR35681--MA1107.1.KLF9	chr2	50303443	50303455	+	0.000	0.000	Merged-chr2-50303497-2
NR32058--MA1107.1.KLF9	chr18	81352865	81352877	+	0.000	0.000	Merged-chr18-81352759-5
NR20644--MA0741.1.KLF16	chr14	66805704	66805714	+	0.000	0.000	Merged-chr14-66805736-29
