#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-log2fc-1_up.bed
NR55253--MA0740.1.KLF14	chr7	37490864	37490877	+	0.000	0.000	Merged-chr7-37490614-68
NR15905--MA1107.1.KLF9	chr13	40676877	40676889	+	0.000	0.000	Merged-chr13-40676828-31
NR52444--MA0493.1.Klf1	chr6	115134905	115134915	+	0.000	0.000	Merged-chr6-115134991-29
NR17328--MA0741.1.KLF16	chr13	99781081	99781091	-	0.000	0.000	Merged-chr13-99781144-21
NR60322--MA0599.1.KLF5	chr8	93810345	93810354	-	0.000	0.000	Merged-chr8-93810346-59
NR15458--MA0493.1.Klf1	chr13	13582202	13582212	-	0.000	0.000	Merged-chr13-13582107-29
NR28690--MA0741.1.KLF16	chr17	87602383	87602393	+	0.000	0.000	Merged-chr17-87602344-31
NR64869--MA0493.1.Klf1	chr9	114613222	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR44397--MA0599.1.KLF5	chr4	137714172	137714181	-	0.000	0.000	Merged-chr4-137714339-14
NR42664--MA0657.1.KLF13	chr4	89169046	89169063	-	0.000	0.000	Merged-chr4-89169046-30
NR64340--MA1107.1.KLF9	chr9	103807374	103807386	+	0.000	0.000	Merged-chr9-103807434-1
NR45347--MA1107.1.KLF9	chr4	152247435	152247447	+	0.000	0.000	Merged-chr4-152247398-23
NR40924--MA0599.1.KLF5	chr3	146765066	146765075	+	0.000	0.000	Merged-chr3-146765113-32
NR59401--MA1107.1.KLF9	chr8	61283206	61283218	+	0.000	0.000	Merged-chr8-61283229-50
NR25622--MA1107.1.KLF9	chr17	5748064	5748076	-	0.000	0.000	Merged-chr17-5748141-46
NR40245--MA0741.1.KLF16	chr3	129879504	129879514	-	0.000	0.000	Merged-chr3-129879420-1
NR30038--MA0741.1.KLF16	chr18	68195222	68195232	-	0.000	0.000	Merged-chr18-68195286-23
NR66521--MA0599.1.KLF5	chrX	113181121	113181130	-	0.000	0.000	Merged-chrX-113181070-1
NR54184--MA0039.3.KLF4	chr7	4948748	4948758	-	0.000	0.000	Merged-chr7-4948568-26,Merged-chr7-4948937-4
NR13921--MA0741.1.KLF16	chr12	85746479	85746489	-	0.000	0.000	Merged-chr12-85746223-36
NR4624--MA1107.1.KLF9	chr10	13446833	13446845	-	0.000	0.000	Merged-chr10-13446841-15
NR22357--MA1107.1.KLF9	chr15	84663160	84663172	-	0.000	0.000	Merged-chr15-84663201-26
NR9962--MA0493.1.Klf1	chr11	70352072	70352082	+	0.000	0.000	Merged-chr11-70351944-1
NR4177--MA0493.1.Klf1	chr1	191152615	191152625	-	0.000	0.000	Merged-chr1-191152485-1
NR27593--MA0740.1.KLF14	chr17	53463513	53463526	+	0.000	0.000	Merged-chr17-53463323-32
NR16225--MA1107.1.KLF9	chr13	52915426	52915438	-	0.000	0.000	Merged-chr13-52915528-4
NR12471--MA0599.1.KLF5	chr11	118731875	118731884	+	0.000	0.000	Merged-chr11-118731916-25
NR41417--MA0039.3.KLF4	chr4	3209903	3209913	+	0.000	0.000	Merged-chr4-3209817-19
NR11684--MA0039.3.KLF4	chr11	106020479	106020489	+	0.000	0.000	Merged-chr11-106020424-21
NR36502--MA0740.1.KLF14	chr2	158179199	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR55946--MA1107.1.KLF9	chr7	68205947	68205959	-	0.000	0.000	Merged-chr7-68206033-25
NR31791--MA0599.1.KLF5	chr19	43520845	43520854	-	0.000	0.000	Merged-chr19-43520668-20
NR59653--MA0599.1.KLF5	chr8	70601369	70601378	+	0.000	0.000	Merged-chr8-70601430-20
NR11380--MA1107.1.KLF9	chr11	101199827	101199839	-	0.000	0.000	Merged-chr11-101199720-6
NR16007--MA0599.1.KLF5	chr13	43561085	43561094	-	0.000	0.000	Merged-chr13-43561269-2
NR1034--MA0741.1.KLF16	chr1	74791534	74791544	+	0.000	0.000	Merged-chr1-74791717-28
NR34688--MA1107.1.KLF9	chr2	94263612	94263624	+	0.000	0.000	Merged-chr2-94263643-18
NR40247--MA1107.1.KLF9	chr3	129879501	129879513	-	0.000	0.000	Merged-chr3-129879420-1
NR30361--MA0599.1.KLF5	chr18	78048584	78048593	-	0.000	0.000	Merged-chr18-78048620-25
NR61494--MA0740.1.KLF14	chr8	126129471	126129484	-	0.000	0.000	Merged-chr8-126129401-4
NR39006--MA0599.1.KLF5	chr3	93598257	93598266	+	0.000	0.000	Merged-chr3-93598203-11
NR60206--MA0599.1.KLF5	chr8	87472690	87472699	+	0.000	0.000	Merged-chr8-87472817-24
NR37659--MA0741.1.KLF16	chr2	181081017	181081027	-	0.000	0.000	Merged-chr2-181081085-14
NR3570--MA1107.1.KLF9	chr1	178784084	178784096	+	0.000	0.000	Merged-chr1-178784216-1
NR5826--MA1107.1.KLF9	chr10	77035716	77035728	-	0.000	0.000	Merged-chr10-77035575-25
NR32603--MA0493.1.Klf1	chr2	9986365	9986375	-	0.000	0.000	Merged-chr2-9986324-23
NR1038--MA0599.1.KLF5	chr1	74854899	74854908	-	0.000	0.000	Merged-chr1-74854969-34
NR10963--MA0599.1.KLF5	chr11	95521723	95521732	+	0.000	0.000	Merged-chr11-95521691-12
NR58641--MA0741.1.KLF16	chr8	13964676	13964686	+	0.000	0.000	Merged-chr8-13964796-20
NR65403--MA0742.1.Klf12	chr9	120943891	120943905	-	0.000	0.000	Merged-chr9-120943869-18
NR33885--MA0741.1.KLF16	chr2	59534544	59534554	+	0.000	0.000	Merged-chr2-59534510-22
NR60318--MA0599.1.KLF5	chr8	93810273	93810282	-	0.000	0.000	Merged-chr8-93810346-59
NR57930--MA0599.1.KLF5	chr7	136894458	136894467	+	0.000	0.000	Merged-chr7-136894538-85
NR41262--MA0599.1.KLF5	chr3	154683893	154683902	-	0.000	0.000	Merged-chr3-154683777-15
NR34293--MA0740.1.KLF14	chr2	75114513	75114526	-	0.000	0.000	Merged-chr2-75114355-21
NR61654--MA0599.1.KLF5	chr8	128418609	128418618	+	0.000	0.000	Merged-chr8-128418642-30
NR18330--MA0599.1.KLF5	chr14	13933727	13933736	-	0.000	0.000	Merged-chr14-13933837-73
NR5415--MA0742.1.Klf12	chr10	61233349	61233363	+	0.000	0.000	Merged-chr10-61233317-40
NR54186--MA0741.1.KLF16	chr7	4948749	4948759	-	0.000	0.000	Merged-chr7-4948568-26,Merged-chr7-4948937-4
NR31205--MA0599.1.KLF5	chr19	14805297	14805306	-	0.000	0.000	Merged-chr19-14805435-8
NR50296--MA0493.1.Klf1	chr5	149647678	149647688	+	0.000	0.000	Merged-chr5-149647772-15
NR5844--MA1107.1.KLF9	chr10	77367009	77367021	+	0.000	0.000	Merged-chr10-77367193-51
NR44369--MA0039.3.KLF4	chr4	137468637	137468647	-	0.000	0.000	Merged-chr4-137468629-23
NR1812--MA0493.1.Klf1	chr1	127322311	127322321	+	0.000	0.000	Merged-chr1-127322582-29
NR32541--MA0599.1.KLF5	chr2	5003273	5003282	+	0.000	0.000	Merged-chr2-5003396-19
NR29000--MA0740.1.KLF14	chr18	21300233	21300246	+	0.000	0.000	Merged-chr18-21300237-62
NR10036--MA0493.1.Klf1	chr11	70949175	70949185	-	0.000	0.000	Merged-chr11-70949142-6
NR55982--MA1107.1.KLF9	chr7	73531207	73531219	-	0.000	0.000	Merged-chr7-73531012-64
NR35796--MA1107.1.KLF9	chr2	139778449	139778461	-	0.000	0.000	Merged-chr2-139778494-20
NR53593--MA0599.1.KLF5	chr6	142338638	142338647	-	0.000	0.000	Merged-chr6-142338590-4
NR15046--MA1107.1.KLF9	chr12	115604983	115604995	+	0.000	0.000	Merged-chr12-115605160-24
NR50864--MA1107.1.KLF9	chr6	39348147	39348159	+	0.000	0.000	Merged-chr6-39348126-65
NR4629--MA1107.1.KLF9	chr10	13446843	13446855	-	0.000	0.000	Merged-chr10-13446841-15
NR35223--MA1107.1.KLF9	chr2	121220469	121220481	-	0.000	0.000	Merged-chr2-121220311-7
NR9960--MA0742.1.Klf12	chr11	70352072	70352086	+	0.000	0.000	Merged-chr11-70351944-1
NR11264--MA1107.1.KLF9	chr11	99116962	99116974	-	0.000	0.000	Merged-chr11-99116882-2
NR50749--MA0741.1.KLF16	chr6	34497751	34497761	-	0.000	0.000	Merged-chr6-34497714-15
NR46039--MA0741.1.KLF16	chr5	29195954	29195964	-	0.000	0.000	Merged-chr5-29195906-68
NR55736--MA1107.1.KLF9	chr7	58759352	58759364	+	0.000	0.000	Merged-chr7-58759463-23
NR27038--MA0599.1.KLF5	chr17	35197379	35197388	+	0.000	0.000	Merged-chr17-35197339-8
NR5244--MA0741.1.KLF16	chr10	53889523	53889533	-	0.000	0.000	Merged-chr10-53889619-14
NR1816--MA1107.1.KLF9	chr1	127322311	127322323	+	0.000	0.000	Merged-chr1-127322582-29
NR47769--MA1107.1.KLF9	chr5	110343023	110343035	-	0.000	0.000	Merged-chr5-110342964-29
NR20363--MA0741.1.KLF16	chr14	118682883	118682893	-	0.000	0.000	Merged-chr14-118682781-56
NR39924--MA0599.1.KLF5	chr3	121201210	121201219	+	0.000	0.000	Merged-chr3-121201249-12
NR54684--MA0742.1.Klf12	chr7	24482000	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR11106--MA0740.1.KLF14	chr11	97575783	97575796	+	0.000	0.000	Merged-chr11-97575787-15
NR50858--MA0741.1.KLF16	chr6	39348142	39348152	+	0.000	0.000	Merged-chr6-39348126-65
NR53151--MA0740.1.KLF14	chr6	134020920	134020933	-	0.000	0.000	Merged-chr6-134020995-11
NR5091--MA0742.1.Klf12	chr10	42887287	42887301	-	0.000	0.000	Merged-chr10-42887187-18
NR53253--MA0599.1.KLF5	chr6	135167962	135167971	-	0.000	0.000	Merged-chr6-135168143-37
NR5714--MA0039.3.KLF4	chr10	71399681	71399691	+	0.000	0.000	Merged-chr10-71399794-69
NR50524--MA1107.1.KLF9	chr6	17901373	17901385	-	0.000	0.000	Merged-chr6-17901265-19
NR28605--MA0741.1.KLF16	chr17	86216049	86216059	-	0.000	0.000	Merged-chr17-86215920-18
NR9976--MA0493.1.Klf1	chr11	70473452	70473462	-	0.000	0.000	Merged-chr11-70473545-6
NR2906--MA1107.1.KLF9	chr1	162477084	162477096	+	0.000	0.000	Merged-chr1-162477062-12
NR40149--MA1107.1.KLF9	chr3	127162283	127162295	-	0.000	0.000	Merged-chr3-127162441-39
NR7836--MA0742.1.Klf12	chr10	121796196	121796210	+	0.000	0.000	Merged-chr10-121796258-28
NR7488--MA0599.1.KLF5	chr10	117651105	117651114	-	0.000	0.000	Merged-chr10-117651194-26
NR38019--MA0493.1.Klf1	chr3	35721119	35721129	-	0.000	0.000	Merged-chr3-35721125-55
NR13678--MA0599.1.KLF5	chr12	76324786	76324795	+	0.000	0.000	Merged-chr12-76324931-27
NR15719--MA0599.1.KLF5	chr13	30604226	30604235	+	0.000	0.000	Merged-chr13-30604057-7
NR31536--MA0493.1.Klf1	chr19	34120148	34120158	-	0.000	0.000	Merged-chr19-34120116-46
NR33640--MA0599.1.KLF5	chr2	35783571	35783580	-	0.000	0.000	Merged-chr2-35783526-7
NR54628--MA0039.3.KLF4	chr7	19819224	19819234	-	0.000	0.000	Merged-chr7-19819165-4
NR9973--MA0742.1.Klf12	chr11	70473448	70473462	-	0.000	0.000	Merged-chr11-70473545-6
NR54638--MA0493.1.Klf1	chr7	19837009	19837019	-	0.000	0.000	Merged-chr7-19837080-20
NR42169--MA0741.1.KLF16	chr4	47011204	47011214	-	0.000	0.000	Merged-chr4-47011023-46
NR39942--MA0599.1.KLF5	chr3	121426492	121426501	-	0.000	0.000	Merged-chr3-121426726-98
NR62640--MA1107.1.KLF9	chr9	50512116	50512128	-	0.000	0.000	Merged-chr9-50512107-7
NR48550--MA1107.1.KLF9	chr5	122899252	122899264	-	0.000	0.000	Merged-chr5-122899343-2
NR50856--MA0493.1.Klf1	chr6	39348139	39348149	+	0.000	0.000	Merged-chr6-39348126-65
NR4480--MA0741.1.KLF16	chr10	5795624	5795634	+	0.000	0.000	Merged-chr10-5795457-7
NR12033--MA0599.1.KLF5	chr11	114068451	114068460	+	0.000	0.000	Merged-chr11-114068502-5
NR28574--MA0039.3.KLF4	chr17	85800161	85800171	-	0.000	0.000	Merged-chr17-85800006-20
NR45980--MA0599.1.KLF5	chr5	24969657	24969666	+	0.000	0.000	Merged-chr5-24969658-12
NR30356--MA1107.1.KLF9	chr18	77822626	77822638	+	0.000	0.000	Merged-chr18-77822747-6
NR12005--MA1107.1.KLF9	chr11	113612167	113612179	+	0.000	0.000	Merged-chr11-113612276-39
NR33516--MA0741.1.KLF16	chr2	33203539	33203549	-	0.000	0.000	Merged-chr2-33203595-17
NR25436--MA0599.1.KLF5	chr16	95434626	95434635	+	0.000	0.000	Merged-chr16-95434709-3
NR7091--MA0740.1.KLF14	chr10	105322134	105322147	-	0.000	0.000	Merged-chr10-105322037-2
NR30351--MA0039.3.KLF4	chr18	77822628	77822638	+	0.000	0.000	Merged-chr18-77822747-6
NR52876--MA0657.1.KLF13	chr6	127289133	127289150	+	0.000	0.000	Merged-chr6-127288958-1
NR35382--MA0741.1.KLF16	chr2	126515218	126515228	+	0.000	0.000	Merged-chr2-126515407-5
NR12577--MA0741.1.KLF16	chr11	120581251	120581261	-	0.000	0.000	Merged-chr11-120581105-4
NR12031--MA0657.1.KLF13	chr11	114068449	114068466	+	0.000	0.000	Merged-chr11-114068502-5
NR1852--MA1107.1.KLF9	chr1	127796453	127796465	-	0.000	0.000	Merged-chr1-127796546-56
NR28552--MA0741.1.KLF16	chr17	84944347	84944357	-	0.000	0.000	Merged-chr17-84944510-25
NR27741--MA0599.1.KLF5	chr17	57080015	57080024	+	0.000	0.000	Merged-chr17-57080070-15
NR5095--MA0741.1.KLF16	chr10	42887290	42887300	-	0.000	0.000	Merged-chr10-42887187-18
NR7492--MA0493.1.Klf1	chr10	117651105	117651115	-	0.000	0.000	Merged-chr10-117651194-26
NR20756--MA0741.1.KLF16	chr15	10715925	10715935	-	0.000	0.000	Merged-chr15-10716063-12
NR6792--MA0741.1.KLF16	chr10	93868528	93868538	+	0.000	0.000	Merged-chr10-93868549-34
NR18597--MA0741.1.KLF16	chr14	27114840	27114850	+	0.000	0.000	Merged-chr14-27114945-21
NR39122--MA0741.1.KLF16	chr3	96181156	96181166	-	0.000	0.000	Merged-chr3-96181202-20
NR30035--MA0599.1.KLF5	chr18	68195225	68195234	-	0.000	0.000	Merged-chr18-68195286-23
NR18683--MA1107.1.KLF9	chr14	31398267	31398279	-	0.000	0.000	Merged-chr14-31398460-1
NR58904--MA0741.1.KLF16	chr8	33508759	33508769	+	0.000	0.000	Merged-chr8-33508683-13
NR36461--MA1107.1.KLF9	chr2	157119293	157119305	-	0.000	0.000	Merged-chr2-157119108-55
NR18110--MA1107.1.KLF9	chr13	117390196	117390208	-	0.000	0.000	Merged-chr13-117390259-3
NR43232--MA0599.1.KLF5	chr4	118260670	118260679	-	0.000	0.000	Merged-chr4-118260858-21
NR9977--MA0741.1.KLF16	chr11	70473451	70473461	-	0.000	0.000	Merged-chr11-70473545-6
NR34053--MA1107.1.KLF9	chr2	66634950	66634962	-	0.000	0.000	Merged-chr2-66634909-17
NR11833--MA1107.1.KLF9	chr11	109124565	109124577	+	0.000	0.000	Merged-chr11-109124612-1
NR63164--MA0741.1.KLF16	chr9	64564728	64564738	+	0.000	0.000	Merged-chr9-64564548-10
NR11376--MA0039.3.KLF4	chr11	101199825	101199835	-	0.000	0.000	Merged-chr11-101199720-6
NR30280--MA1107.1.KLF9	chr18	75322574	75322586	-	0.000	0.000	Merged-chr18-75322404-42
NR43465--MA0741.1.KLF16	chr4	123183452	123183462	-	0.000	0.000	Merged-chr4-123183397-53
NR28166--MA0740.1.KLF14	chr17	74865011	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR54654--MA0741.1.KLF16	chr7	24179326	24179336	+	0.000	0.000	Merged-chr7-24179283-5
NR11973--MA0599.1.KLF5	chr11	113009507	113009516	+	0.000	0.000	Merged-chr11-113009621-13
NR59088--MA0740.1.KLF14	chr8	40963169	40963182	-	0.000	0.000	Merged-chr8-40963134-88
NR52103--MA0741.1.KLF16	chr6	99801016	99801026	+	0.000	0.000	Merged-chr6-99800956-8
NR34294--MA0657.1.KLF13	chr2	75114510	75114527	-	0.000	0.000	Merged-chr2-75114355-21
NR11278--MA1107.1.KLF9	chr11	99132677	99132689	-	0.000	0.000	Merged-chr11-99132520-18
NR60483--MA1107.1.KLF9	chr8	105121205	105121217	+	0.000	0.000	Merged-chr8-105121168-27
NR63193--MA1107.1.KLF9	chr9	65003981	65003993	+	0.000	0.000	Merged-chr9-65004115-12
NR14714--MA0740.1.KLF14	chr12	109438213	109438226	+	0.000	0.000	Merged-chr12-109438029-53
NR66046--MA0740.1.KLF14	chrX	56346457	56346470	-	0.000	0.000	Merged-chrX-56346415-28
NR32590--MA0741.1.KLF16	chr2	9792595	9792605	-	0.000	0.000	Merged-chr2-9792573-15
NR13920--MA0599.1.KLF5	chr12	85746480	85746489	-	0.000	0.000	Merged-chr12-85746223-36
NR27852--MA1107.1.KLF9	chr17	64628988	64629000	-	0.000	0.000	Merged-chr17-64628994-21
NR62645--MA1107.1.KLF9	chr9	50512126	50512138	-	0.000	0.000	Merged-chr9-50512107-7
NR463--MA0741.1.KLF16	chr1	39702691	39702701	-	0.000	0.000	Merged-chr1-39702774-23
NR11512--MA0599.1.KLF5	chr11	102467296	102467305	-	0.000	0.000	Merged-chr11-102467251-44
NR29436--MA0039.3.KLF4	chr18	46181842	46181852	+	0.000	0.000	Merged-chr18-46182052-26
NR42473--MA0493.1.Klf1	chr4	62731465	62731475	+	0.000	0.000	Merged-chr4-62731520-17
NR9779--MA1107.1.KLF9	chr11	66961665	66961677	+	0.000	0.000	Merged-chr11-66961666-9
NR52607--MA0599.1.KLF5	chr6	119749286	119749295	+	0.000	0.000	Merged-chr6-119749325-22
NR37184--MA0741.1.KLF16	chr2	170055613	170055623	-	0.000	0.000	Merged-chr2-170055593-21
NR25869--MA0039.3.KLF4	chr17	10229877	10229887	+	0.000	0.000	Merged-chr17-10229858-11
NR62570--MA0599.1.KLF5	chr9	46014578	46014587	+	0.000	0.000	Merged-chr9-46014460-9
NR12699--MA0741.1.KLF16	chr12	3886432	3886442	+	0.000	0.000	Merged-chr12-3886470-4
NR45075--MA1107.1.KLF9	chr4	148775056	148775068	-	0.000	0.000	Merged-chr4-148774974-1
NR11972--MA1107.1.KLF9	chr11	113005538	113005550	+	0.000	0.000	Merged-chr11-113005354-7
NR23017--MA0741.1.KLF16	chr15	99065413	99065423	-	0.000	0.000	Merged-chr15-99065640-20
NR52871--MA0599.1.KLF5	chr6	127216182	127216191	+	0.000	0.000	Merged-chr6-127216243-29
NR57645--MA0740.1.KLF14	chr7	129647987	129648000	-	0.000	0.000	Merged-chr7-129648020-1
NR9958--MA0740.1.KLF14	chr11	70352072	70352085	+	0.000	0.000	Merged-chr11-70351944-1
NR61497--MA0741.1.KLF16	chr8	126129473	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR33733--MA0039.3.KLF4	chr2	48379886	48379896	+	0.000	0.000	Merged-chr2-48379752-8
NR28476--MA0039.3.KLF4	chr17	84056506	84056516	-	0.000	0.000	Merged-chr17-84056540-29
NR38414--MA0599.1.KLF5	chr3	63609944	63609953	-	0.000	0.000	Merged-chr3-63609909-22
NR22967--MA1107.1.KLF9	chr15	98699669	98699681	-	0.000	0.000	Merged-chr15-98699636-21
NR53821--MA1107.1.KLF9	chr6	144890400	144890412	+	0.000	0.000	Merged-chr6-144890317-11
NR14830--MA0742.1.Klf12	chr12	111367052	111367066	+	0.000	0.000	Merged-chr12-111367204-5
NR48548--MA0741.1.KLF16	chr5	122899251	122899261	-	0.000	0.000	Merged-chr5-122899343-2
NR52705--MA0493.1.Klf1	chr6	122491809	122491819	+	0.000	0.000	Merged-chr6-122491726-37
NR20735--MA0741.1.KLF16	chr15	8616183	8616193	+	0.000	0.000	Merged-chr15-8616259-27
NR43240--MA1107.1.KLF9	chr4	118260692	118260704	+	0.000	0.000	Merged-chr4-118260858-21
NR15336--MA0742.1.Klf12	chr13	3642177	3642191	+	0.000	0.000	Merged-chr13-3642271-16
NR18688--MA1107.1.KLF9	chr14	31398277	31398289	-	0.000	0.000	Merged-chr14-31398460-1
NR47368--MA0599.1.KLF5	chr5	99728258	99728267	+	0.000	0.000	Merged-chr5-99728250-10
NR52368--MA0741.1.KLF16	chr6	114397844	114397854	-	0.000	0.000	Merged-chr6-114397925-17
NR40654--MA0740.1.KLF14	chr3	138757519	138757532	+	0.000	0.000	Merged-chr3-138757496-38
NR2285--MA0493.1.Klf1	chr1	138604097	138604107	+	0.000	0.000	Merged-chr1-138604109-41
NR11838--MA1107.1.KLF9	chr11	109166549	109166561	+	0.000	0.000	Merged-chr11-109166641-10
NR62703--MA0741.1.KLF16	chr9	53706255	53706265	-	0.000	0.000	Merged-chr9-53706205-55
NR30033--MA0740.1.KLF14	chr18	68195222	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR53172--MA1107.1.KLF9	chr6	134282236	134282248	+	0.000	0.000	Merged-chr6-134282243-30
NR34063--MA0493.1.Klf1	chr2	69125447	69125457	-	0.000	0.000	Merged-chr2-69125568-4
NR65052--MA0599.1.KLF5	chr9	117107911	117107920	+	0.000	0.000	Merged-chr9-117107972-1
NR28687--MA0741.1.KLF16	chr17	87602380	87602390	+	0.000	0.000	Merged-chr17-87602344-31
NR33653--MA1107.1.KLF9	chr2	36091472	36091484	+	0.000	0.000	Merged-chr2-36091401-36
NR19778--MA1107.1.KLF9	chr14	76700945	76700957	-	0.000	0.000	Merged-chr14-76701003-15
NR27736--MA1107.1.KLF9	chr17	57052894	57052906	+	0.000	0.000	Merged-chr17-57053010-4
NR16134--MA0741.1.KLF16	chr13	51388100	51388110	-	0.000	0.000	Merged-chr13-51388076-1
NR2715--MA0741.1.KLF16	chr1	156217597	156217607	+	0.000	0.000	Merged-chr1-156217514-18
NR14725--MA0741.1.KLF16	chr12	109446513	109446523	-	0.000	0.000	Merged-chr12-109446341-43
NR40969--MA1107.1.KLF9	chr3	148799645	148799657	+	0.000	0.000	Merged-chr3-148799603-2
NR29589--MA1107.1.KLF9	chr18	54940239	54940251	+	0.000	0.000	Merged-chr18-54940174-2
NR22642--MA0742.1.Klf12	chr15	93375888	93375902	-	0.000	0.000	Merged-chr15-93375803-4
NR4482--MA1107.1.KLF9	chr10	5795631	5795643	+	0.000	0.000	Merged-chr10-5795457-7
NR18133--MA1107.1.KLF9	chr13	117707706	117707718	-	0.000	0.000	Merged-chr13-117707656-2
NR7092--MA0657.1.KLF13	chr10	105322131	105322148	-	0.000	0.000	Merged-chr10-105322037-2
NR32488--MA0740.1.KLF14	chr2	3118329	3118342	-	0.000	0.000	Merged-chr2-3118423-48
NR39522--MA0599.1.KLF5	chr3	105091154	105091163	-	0.000	0.000	Merged-chr3-105091249-2
NR48361--MA0742.1.Klf12	chr5	119359915	119359929	-	0.000	0.000	Merged-chr5-119360019-16
NR61382--MA0599.1.KLF5	chr8	124344228	124344237	+	0.000	0.000	Merged-chr8-124344156-18
NR47372--MA0493.1.Klf1	chr5	99728343	99728353	-	0.000	0.000	Merged-chr5-99728250-10
NR62793--MA0741.1.KLF16	chr9	55410605	55410615	-	0.000	0.000	Merged-chr9-55410514-19
NR4264--MA0599.1.KLF5	chr1	192663274	192663283	-	0.000	0.000	Merged-chr1-192663310-7
NR46962--MA1107.1.KLF9	chr5	75622703	75622715	-	0.000	0.000	Merged-chr5-75622641-9
NR34296--MA0493.1.Klf1	chr2	75114516	75114526	-	0.000	0.000	Merged-chr2-75114355-21
NR29823--MA0599.1.KLF5	chr18	62922217	62922226	-	0.000	0.000	Merged-chr18-62922354-54
NR14563--MA0741.1.KLF16	chr12	106614644	106614654	+	0.000	0.000	Merged-chr12-106614679-1
NR50347--MA0599.1.KLF5	chr5	150595503	150595512	-	0.000	0.000	Merged-chr5-150595349-1
NR14561--MA0039.3.KLF4	chr12	106614645	106614655	+	0.000	0.000	Merged-chr12-106614679-1
NR65276--MA0599.1.KLF5	chr9	119453529	119453538	-	0.000	0.000	Merged-chr9-119453486-15
NR59359--MA0599.1.KLF5	chr8	57743796	57743805	+	0.000	0.000	Merged-chr8-57743874-24
NR47940--MA1107.1.KLF9	chr5	112483181	112483193	+	0.000	0.000	Merged-chr5-112483145-18
NR60291--MA1107.1.KLF9	chr8	91801926	91801938	-	0.000	0.000	Merged-chr8-91801634-28
NR23712--MA0039.3.KLF4	chr16	10852366	10852376	-	0.000	0.000	Merged-chr16-10852353-5
NR7613--MA1107.1.KLF9	chr10	118766025	118766037	-	0.000	0.000	Merged-chr10-118766153-45
NR33881--MA0039.3.KLF4	chr2	59513711	59513721	-	0.000	0.000	Merged-chr2-59513816-12
NR57751--MA1107.1.KLF9	chr7	132317387	132317399	-	0.000	0.000	Merged-chr7-132317352-2
NR5467--MA0741.1.KLF16	chr10	61715262	61715272	-	0.000	0.000	Merged-chr10-61715305-29
NR13347--MA0493.1.Klf1	chr12	55357494	55357504	-	0.000	0.000	Merged-chr12-55357452-12
NR15441--MA1107.1.KLF9	chr13	13329333	13329345	-	0.000	0.000	Merged-chr13-13329214-10
NR4613--MA0741.1.KLF16	chr10	13035076	13035086	-	0.000	0.000	Merged-chr10-13034992-1
NR28177--MA1107.1.KLF9	chr17	74865012	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR14030--MA0599.1.KLF5	chr12	91065549	91065558	-	0.000	0.000	Merged-chr12-91065547-31
NR37347--MA0599.1.KLF5	chr2	172966711	172966720	+	0.000	0.000	Merged-chr2-172966680-14
NR59913--MA1107.1.KLF9	chr8	77268576	77268588	+	0.000	0.000	Merged-chr8-77268341-22
NR35063--MA1107.1.KLF9	chr2	117399618	117399630	+	0.000	0.000	Merged-chr2-117399695-40
NR10105--MA0599.1.KLF5	chr11	74619557	74619566	+	0.000	0.000	Merged-chr11-74619392-10
NR5466--MA0599.1.KLF5	chr10	61715263	61715272	-	0.000	0.000	Merged-chr10-61715305-29
NR42173--MA1107.1.KLF9	chr4	47011205	47011217	-	0.000	0.000	Merged-chr4-47011023-46
NR50131--MA1107.1.KLF9	chr5	148266881	148266893	-	0.000	0.000	Merged-chr5-148266957-7
NR7846--MA1107.1.KLF9	chr10	121796244	121796256	+	0.000	0.000	Merged-chr10-121796258-28
NR6131--MA0741.1.KLF16	chr10	80371801	80371811	-	0.000	0.000	Merged-chr10-80371641-4
NR33359--MA0741.1.KLF16	chr2	31860939	31860949	-	0.000	0.000	Merged-chr2-31860876-1
NR2771--MA0741.1.KLF16	chr1	157020052	157020062	+	0.000	0.000	Merged-chr1-157020072-9
NR41983--MA1107.1.KLF9	chr4	43171520	43171532	-	0.000	0.000	Merged-chr4-43171535-31
NR65280--MA0493.1.Klf1	chr9	119453534	119453544	-	0.000	0.000	Merged-chr9-119453486-15
NR59363--MA0493.1.Klf1	chr8	60632658	60632668	-	0.000	0.000	Merged-chr8-60632762-58
NR55361--MA1107.1.KLF9	chr7	44311305	44311317	-	0.000	0.000	Merged-chr7-44311321-7
NR66894--MA0741.1.KLF16	chrX	162643608	162643618	+	0.000	0.000	Merged-chrX-162643590-34
