#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR47866--MA0741.1.KLF16	chr5	75143467	75143477	+	0.000	0.000	Merged-chr5-75143306-22
NR29337--MA0741.1.KLF16	chr18	39758256	39758266	+	0.000	0.000	Merged-chr18-39758407-11
NR63063--MA0741.1.KLF16	chr8	124520822	124520832	-	0.000	0.000	Merged-chr8-124520851-52
NR66936--MA0039.3.KLF4	chrX	7375918	7375928	-	0.000	0.000	Merged-chrX-7375915-61
NR3785--MA1107.1.KLF9	chr1	175692816	175692828	+	0.000	0.000	Merged-chr1-175692845-123
NR45119--MA1107.1.KLF9	chr4	137714170	137714182	-	0.000	0.000	Merged-chr4-137714339-14
NR48515--MA0599.1.KLF5	chr5	103692337	103692346	-	0.000	0.000	Merged-chr5-103692321-99
NR55983--MA0599.1.KLF5	chr7	19816466	19816475	-	0.000	0.000	Merged-chr7-19816339-50
NR53966--MA0740.1.KLF14	chr6	119848158	119848171	+	0.000	0.000	Merged-chr6-119848153-79
NR12713--MA0741.1.KLF16	chr12	30911646	30911656	-	0.000	0.000	Merged-chr12-30911736-104
NR64322--MA0039.3.KLF4	chr9	56041895	56041905	-	0.000	0.000	Merged-chr9-56042037-52
NR34021--MA1107.1.KLF9	chr2	66634846	66634858	-	0.000	0.000	Merged-chr2-66634909-17
NR45911--MA0657.1.KLF13	chr4	150540081	150540098	+	0.000	0.000	Merged-chr4-150540101-42
NR13968--MA0493.1.Klf1	chr12	98628096	98628106	-	0.000	0.000	Merged-chr12-98628210-48
NR12508--MA0741.1.KLF16	chr12	15814951	15814961	+	0.000	0.000	Merged-chr12-15814780-9
NR56899--MA0741.1.KLF16	chr7	45338307	45338317	+	0.000	0.000	Merged-chr7-45338434-19
NR34903--MA1107.1.KLF9	chr2	104286394	104286406	-	0.000	0.000	Merged-chr2-104286317-9
NR64679--MA0740.1.KLF14	chr9	66593134	66593147	+	0.000	0.000	Merged-chr9-66593034-105
NR47728--MA0039.3.KLF4	chr5	72763763	72763773	-	0.000	0.000	Merged-chr5-72763794-20
NR8839--MA0742.1.Klf12	chr11	31808293	31808307	-	0.000	0.000	Merged-chr11-31808102-31
NR28897--MA0493.1.Klf1	chr18	19524401	19524411	+	0.000	0.000	Merged-chr18-19524471-22
NR21475--MA0741.1.KLF16	chr15	62271699	62271709	+	0.000	0.000	Merged-chr15-62271605-15
NR38825--MA0599.1.KLF5	chr3	84345605	84345614	+	0.000	0.000	Merged-chr3-84345416-77
NR6804--MA1107.1.KLF9	chr10	83161887	83161899	+	0.000	0.000	Merged-chr10-83161895-41
NR31746--MA0493.1.Klf1	chr19	41656175	41656185	-	0.000	0.000	Merged-chr19-41656223-24
NR7679--MA1107.1.KLF9	chr10	117651269	117651281	-	0.000	0.000	Merged-chr10-117651194-26
NR19093--MA0599.1.KLF5	chr14	55578458	55578467	+	0.000	0.000	Merged-chr14-55578585-60
NR7577--MA0741.1.KLF16	chr10	116613429	116613439	-	0.000	0.000	Merged-chr10-116613410-44
NR31666--MA0599.1.KLF5	chr19	38746192	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR65537--MA0741.1.KLF16	chr9	101034637	101034647	-	0.000	0.000	Merged-chr9-101034724-70
NR22904--MA0493.1.Klf1	chr15	98181300	98181310	+	0.000	0.000	Merged-chr15-98181409-51
NR14374--MA0741.1.KLF16	chr12	108275432	108275442	+	0.000	0.000	Merged-chr12-108275445-64
NR34107--MA0740.1.KLF14	chr2	71275531	71275544	+	0.000	0.000	Merged-chr2-71275399-1
NR26489--MA0493.1.Klf1	chr17	29049302	29049312	+	0.000	0.000	Merged-chr17-29049186-20
NR7816--MA0740.1.KLF14	chr10	119240125	119240138	-	0.000	0.000	Merged-chr10-119240075-118
NR7172--MA0742.1.Klf12	chr10	94942957	94942971	+	0.000	0.000	Merged-chr10-94942923-6
NR19760--MA0599.1.KLF5	chr14	75834847	75834856	-	0.000	0.000	Merged-chr14-75834810-126
NR8461--MA0599.1.KLF5	chr11	6546815	6546824	-	0.000	0.000	Merged-chr11-6546769-84
NR22030--MA0741.1.KLF16	chr15	79687885	79687895	+	0.000	0.000	Merged-chr15-79687978-63
NR17647--MA0493.1.Klf1	chr13	111297789	111297799	+	0.000	0.000	Merged-chr13-111297823-12
NR43670--MA0599.1.KLF5	chr4	108371566	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR36541--MA1107.1.KLF9	chr2	158179182	158179194	-	0.000	0.000	Merged-chr2-158179183-18
NR14857--MA0599.1.KLF5	chr12	118198997	118199006	-	0.000	0.000	Merged-chr12-118198819-49
NR43887--MA0741.1.KLF16	chr4	116463588	116463598	+	0.000	0.000	Merged-chr4-116463622-3
NR19248--MA0742.1.Klf12	chr14	60634460	60634474	-	0.000	0.000	Merged-chr14-60634625-83
NR48797--MA0740.1.KLF14	chr5	110176866	110176879	+	0.000	0.000	Merged-chr5-110176742-78
NR11246--MA1107.1.KLF9	chr11	101627343	101627355	-	0.000	0.000	Merged-chr11-101627512-104
NR25629--MA0741.1.KLF16	chr17	6816281	6816291	+	0.000	0.000	Merged-chr17-6816445-30
NR8442--MA1107.1.KLF9	chr11	6410289	6410301	-	0.000	0.000	Merged-chr11-6410402-18
NR64265--MA0740.1.KLF14	chr9	53248255	53248268	-	0.000	0.000	Merged-chr9-53248051-82
NR52225--MA0493.1.Klf1	chr6	50110154	50110164	-	0.000	0.000	Merged-chr6-50110247-81
NR63161--MA1107.1.KLF9	chr8	125734217	125734229	-	0.000	0.000	Merged-chr8-125734356-90
NR31638--MA1107.1.KLF9	chr19	36409554	36409566	-	0.000	0.000	Merged-chr19-36409790-61
NR54534--MA1107.1.KLF9	chr6	134148284	134148296	+	0.000	0.000	Merged-chr6-134148194-39
NR35702--MA0742.1.Klf12	chr2	132643404	132643418	+	0.000	0.000	Merged-chr2-132643452-47
NR63028--MA0599.1.KLF5	chr8	123805804	123805813	+	0.000	0.000	Merged-chr8-123805891-37
NR13864--MA0039.3.KLF4	chr12	91643038	91643048	+	0.000	0.000	Merged-chr12-91642897-8
NR57930--MA0599.1.KLF5	chr7	97082092	97082101	-	0.000	0.000	Merged-chr7-97081991-102
NR31334--MA0741.1.KLF16	chr19	16780963	16780973	-	0.000	0.000	Merged-chr19-16781022-84
NR12582--MA1107.1.KLF9	chr12	17716245	17716257	-	0.000	0.000	Merged-chr12-17716127-80
NR31605--MA0741.1.KLF16	chr19	34640832	34640842	+	0.000	0.000	Merged-chr19-34640764-45
NR66077--MA1107.1.KLF9	chr9	110449143	110449155	-	0.000	0.000	Merged-chr9-110449150-25
NR55817--MA0493.1.Klf1	chr7	16891717	16891727	+	0.000	0.000	Merged-chr7-16891959-60
NR6269--MA0742.1.Klf12	chr10	77033175	77033189	-	0.000	0.000	Merged-chr10-77033384-72
NR9645--MA0599.1.KLF5	chr11	62879415	62879424	+	0.000	0.000	Merged-chr11-62879529-68
NR46567--MA1107.1.KLF9	chr5	20083294	20083306	+	0.000	0.000	Merged-chr5-20083207-6
NR3324--MA1107.1.KLF9	chr1	165583932	165583944	+	0.000	0.000	Merged-chr1-165583784-37
NR44566--MA0740.1.KLF14	chr4	129820137	129820150	-	0.000	0.000	Merged-chr4-129820380-124
NR11840--MA0741.1.KLF16	chr11	115628285	115628295	+	0.000	0.000	Merged-chr11-115628140-53
NR16848--MA0741.1.KLF16	chr13	91223997	91224007	-	0.000	0.000	Merged-chr13-91224009-83
NR29717--MA0741.1.KLF16	chr18	61911834	61911844	-	0.000	0.000	Merged-chr18-61911637-53
NR33971--MA0599.1.KLF5	chr2	65022837	65022846	-	0.000	0.000	Merged-chr2-65022793-47
NR47564--MA0599.1.KLF5	chr5	65436054	65436063	-	0.000	0.000	Merged-chr5-65436020-62
NR14166--MA0039.3.KLF4	chr12	103435042	103435052	-	0.000	0.000	Merged-chr12-103434855-2
NR19564--MA0657.1.KLF13	chr14	70278937	70278954	+	0.000	0.000	Merged-chr14-70278888-38
NR21733--MA1107.1.KLF9	chr15	76087446	76087458	-	0.000	0.000	Merged-chr15-76087465-11
NR49605--MA0599.1.KLF5	chr5	124032288	124032297	+	0.000	0.000	Merged-chr5-124032239-28
NR62712--MA0493.1.Klf1	chr8	120276609	120276619	+	0.000	0.000	Merged-chr8-120276586-37
NR8858--MA0039.3.KLF4	chr11	32087582	32087592	-	0.000	0.000	Merged-chr11-32087638-14
NR16207--MA0039.3.KLF4	chr13	60654880	60654890	-	0.000	0.000	Merged-chr13-60654914-2
NR37268--MA0039.3.KLF4	chr2	172440459	172440469	+	0.000	0.000	Merged-chr2-172440509-70
NR2309--MA0742.1.Klf12	chr1	134405947	134405961	+	0.000	0.000	Merged-chr1-134406034-69
NR63587--MA0493.1.Klf1	chr9	21798582	21798592	+	0.000	0.000	Merged-chr9-21798510-41
NR53599--MA0740.1.KLF14	chr6	108630897	108630910	+	0.000	0.000	Merged-chr6-108631007-44
NR33471--MA0741.1.KLF16	chr2	35109487	35109497	+	0.000	0.000	Merged-chr2-35109643-133
NR53204--MA0740.1.KLF14	chr6	90435272	90435285	-	0.000	0.000	Merged-chr6-90435288-28
NR13427--MA0599.1.KLF5	chr12	77238942	77238951	+	0.000	0.000	Merged-chr12-77238759-160
NR33742--MA0741.1.KLF16	chr2	57102548	57102558	-	0.000	0.000	Merged-chr2-57102684-19
NR34488--MA0599.1.KLF5	chr2	84799195	84799204	-	0.000	0.000	Merged-chr2-84799053-115
NR42446--MA0599.1.KLF5	chr4	46485835	46485844	-	0.000	0.000	Merged-chr4-46485924-53
NR2467--MA1107.1.KLF9	chr1	138299675	138299687	+	0.000	0.000	Merged-chr1-138299764-45
NR10000--MA0741.1.KLF16	chr11	72690215	72690225	+	0.000	0.000	Merged-chr11-72690099-58
NR65342--MA0599.1.KLF5	chr9	95120274	95120283	-	0.000	0.000	Merged-chr9-95120288-34
NR28426--MA0039.3.KLF4	chr17	85800161	85800171	-	0.000	0.000	Merged-chr17-85800006-20
NR13212--MA0599.1.KLF5	chr12	70825367	70825376	-	0.000	0.000	Merged-chr12-70825421-128
NR49497--MA0493.1.Klf1	chr5	122951569	122951579	+	0.000	0.000	Merged-chr5-122951683-61
NR28321--MA0741.1.KLF16	chr17	84226514	84226524	+	0.000	0.000	Merged-chr17-84226544-42
NR46406--MA0741.1.KLF16	chr5	8996952	8996962	-	0.000	0.000	Merged-chr5-8996968-123
NR56500--MA0599.1.KLF5	chr7	30588779	30588788	-	0.000	0.000	Merged-chr7-30588881-85
NR14763--MA0599.1.KLF5	chr12	116077568	116077577	-	0.000	0.000	Merged-chr12-116077743-55
NR25985--MA1107.1.KLF9	chr17	19435234	19435246	+	0.000	0.000	Merged-chr17-19435269-18
NR54665--MA0599.1.KLF5	chr6	137491893	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR67055--MA0741.1.KLF16	chrX	12136793	12136803	-	0.000	0.000	Merged-chrX-12137054-22
NR28141--MA0599.1.KLF5	chr17	79020835	79020844	-	0.000	0.000	Merged-chr17-79020706-82
NR26912--MA0741.1.KLF16	chr17	36023773	36023783	-	0.000	0.000	Merged-chr17-36023858-33
NR53682--MA0493.1.Klf1	chr6	113638413	113638423	-	0.000	0.000	Merged-chr6-113638545-51
NR14744--MA1107.1.KLF9	chr12	115012961	115012973	+	0.000	0.000	Merged-chr12-115012998-22
NR50702--MA0741.1.KLF16	chr5	140609763	140609773	+	0.000	0.000	Merged-chr5-140609850-28
NR23914--MA0599.1.KLF5	chr16	31066971	31066980	+	0.000	0.000	Merged-chr16-31066889-60
NR38247--MA0493.1.Klf1	chr3	40846948	40846958	+	0.000	0.000	Merged-chr3-40846936-62
NR64270--MA0599.1.KLF5	chr9	53384063	53384072	+	0.000	0.000	Merged-chr9-53384323-51
NR35674--MA0741.1.KLF16	chr2	132263066	132263076	+	0.000	0.000	Merged-chr2-132263342-118
NR27499--MA0599.1.KLF5	chr17	56009156	56009165	+	0.000	0.000	Merged-chr17-56009009-115
NR48514--MA1107.1.KLF9	chr5	103692303	103692315	-	0.000	0.000	Merged-chr5-103692321-99
NR35457--MA0599.1.KLF5	chr2	127247937	127247946	-	0.000	0.000	Merged-chr2-127248073-84
NR27418--MA0741.1.KLF16	chr17	50331741	50331751	+	0.000	0.000	Merged-chr17-50331687-75
NR26072--MA1107.1.KLF9	chr17	23193705	23193717	+	0.000	0.000	Merged-chr17-23193725-11
NR29835--MA0742.1.Klf12	chr18	65430850	65430864	+	0.000	0.000	Merged-chr18-65430843-87
NR19191--MA0493.1.Klf1	chr14	59341183	59341193	+	0.000	0.000	Merged-chr14-59341391-54
NR68298--MA0742.1.Klf12	chrX	167092075	167092089	+	0.000	0.000	Merged-chrX-167092139-46
NR2392--MA0599.1.KLF5	chr1	136415262	136415271	-	0.000	0.000	Merged-chr1-136415287-72
NR2329--MA0493.1.Klf1	chr1	134747712	134747722	+	0.000	0.000	Merged-chr1-134747834-30
NR18657--MA0599.1.KLF5	chr14	34502685	34502694	-	0.000	0.000	Merged-chr14-34502705-107
NR50605--MA0493.1.Klf1	chr5	139736322	139736332	+	0.000	0.000	Merged-chr5-139736342-40
NR10252--MA0741.1.KLF16	chr11	78115614	78115624	-	0.000	0.000	Merged-chr11-78115538-52
NR45357--MA0493.1.Klf1	chr4	141425713	141425723	-	0.000	0.000	Merged-chr4-141425823-59
NR46387--MA0741.1.KLF16	chr5	5749435	5749445	-	0.000	0.000	Merged-chr5-5749564-48
NR346--MA0039.3.KLF4	chr1	36296936	36296946	+	0.000	0.000	Merged-chr1-36296864-54
NR46560--MA0740.1.KLF14	chr5	20083294	20083307	+	0.000	0.000	Merged-chr5-20083207-6
NR10047--MA0741.1.KLF16	chr11	74832288	74832298	+	0.000	0.000	Merged-chr11-74832279-76
NR56833--MA0740.1.KLF14	chr7	44901339	44901352	+	0.000	0.000	Merged-chr7-44901527-50
NR43297--MA0039.3.KLF4	chr4	95161356	95161366	+	0.000	0.000	Merged-chr4-95161391-65
NR9738--MA1107.1.KLF9	chr11	67563411	67563423	+	0.000	0.000	Merged-chr11-67563339-33
NR36353--MA0740.1.KLF14	chr2	154436332	154436345	-	0.000	0.000	Merged-chr2-154436472-72
NR41716--MA0741.1.KLF16	chr4	9669125	9669135	+	0.000	0.000	Merged-chr4-9669090-69
NR67578--MA0741.1.KLF16	chrX	78583169	78583179	+	0.000	0.000	Merged-chrX-78582996-2
NR36776--MA0657.1.KLF13	chr2	164184544	164184561	-	0.000	0.000	Merged-chr2-164184609-17
NR22842--MA0599.1.KLF5	chr15	97373314	97373323	+	0.000	0.000	Merged-chr15-97373444-153
NR52363--MA0741.1.KLF16	chr6	53068431	53068441	+	0.000	0.000	Merged-chr6-53068337-93
NR13878--MA1107.1.KLF9	chr12	91844129	91844141	-	0.000	0.000	Merged-chr12-91844055-1
NR2916--MA0599.1.KLF5	chr1	156217567	156217576	-	0.000	0.000	Merged-chr1-156217514-18
NR18423--MA1107.1.KLF9	chr14	25422031	25422043	+	0.000	0.000	Merged-chr14-25421957-44
NR20792--MA0599.1.KLF5	chr15	12667883	12667892	-	0.000	0.000	Merged-chr15-12668076-24
NR42156--MA0741.1.KLF16	chr4	41348060	41348070	+	0.000	0.000	Merged-chr4-41348000-22
NR50954--MA0741.1.KLF16	chr5	144963912	144963922	-	0.000	0.000	Merged-chr5-144963961-18
NR42333--MA1107.1.KLF9	chr4	44301110	44301122	-	0.000	0.000	Merged-chr4-44301035-47
NR56612--MA0599.1.KLF5	chr7	35333992	35334001	-	0.000	0.000	Merged-chr7-35333987-100
NR65866--MA0740.1.KLF14	chr9	107306279	107306292	-	0.000	0.000	Merged-chr9-107306317-48
NR14875--MA0599.1.KLF5	chr12	118424070	118424079	-	0.000	0.000	Merged-chr12-118424167-25
NR37877--MA0741.1.KLF16	chr3	27291591	27291601	-	0.000	0.000	Merged-chr3-27291392-45
NR20649--MA0599.1.KLF5	chr15	5116466	5116475	-	0.000	0.000	Merged-chr15-5116701-74
NR56951--MA1107.1.KLF9	chr7	45643819	45643831	-	0.000	0.000	Merged-chr7-45643762-54
NR16552--MA0742.1.Klf12	chr13	73763687	73763701	+	0.000	0.000	Merged-chr13-73763821-72
NR58131--MA0741.1.KLF16	chr7	101896607	101896617	+	0.000	0.000	Merged-chr7-101896554-69
NR35531--MA0741.1.KLF16	chr2	129065952	129065962	-	0.000	0.000	Merged-chr2-129066183-78
NR20773--MA1107.1.KLF9	chr15	12313486	12313498	-	0.000	0.000	Merged-chr15-12313413-17
NR742--MA0741.1.KLF16	chr1	55210447	55210457	-	0.000	0.000	Merged-chr1-55210395-31
NR12261--MA0599.1.KLF5	chr11	121204324	121204333	+	0.000	0.000	Merged-chr11-121204419-68
NR22814--MA1107.1.KLF9	chr15	96684759	96684771	+	0.000	0.000	Merged-chr15-96684531-29
NR28449--MA1107.1.KLF9	chr17	86184967	86184979	-	0.000	0.000	Merged-chr17-86185009-23
NR47877--MA0493.1.Klf1	chr5	75622530	75622540	-	0.000	0.000	Merged-chr5-75622641-9
NR53108--MA0740.1.KLF14	chr6	88465415	88465428	-	0.000	0.000	Merged-chr6-88465559-62
NR46585--MA1107.1.KLF9	chr5	20844995	20845007	+	0.000	0.000	Merged-chr5-20844868-1
NR43321--MA0599.1.KLF5	chr4	95924720	95924729	+	0.000	0.000	Merged-chr4-95924891-33
NR12321--MA0742.1.Klf12	chr12	4038973	4038987	+	0.000	0.000	Merged-chr12-4038819-48
NR67164--MA0741.1.KLF16	chrX	36645010	36645020	-	0.000	0.000	Merged-chrX-36645202-80
NR61529--MA0599.1.KLF5	chr8	81015060	81015069	+	0.000	0.000	Merged-chr8-81015053-72
NR61804--MA0742.1.Klf12	chr8	88362280	88362294	-	0.000	0.000	Merged-chr8-88362163-113
NR18791--MA0740.1.KLF14	chr14	46760561	46760574	-	0.000	0.000	Merged-chr14-46760637-59
NR41261--MA1107.1.KLF9	chr3	149158188	149158200	+	0.000	0.000	Merged-chr3-149158064-1
NR58250--MA0599.1.KLF5	chr7	105736598	105736607	-	0.000	0.000	Merged-chr7-105736728-88
NR52886--MA0741.1.KLF16	chr6	83326288	83326298	-	0.000	0.000	Merged-chr6-83326116-65
NR21759--MA0741.1.KLF16	chr15	76229544	76229554	+	0.000	0.000	Merged-chr15-76229589-10
NR50094--MA1107.1.KLF9	chr5	134313741	134313753	+	0.000	0.000	Merged-chr5-134313860-43
NR31876--MA0493.1.Klf1	chr19	45075212	45075222	+	0.000	0.000	Merged-chr19-45075087-111
NR16543--MA0741.1.KLF16	chr13	73709910	73709920	-	0.000	0.000	Merged-chr13-73709869-8
NR15158--MA1107.1.KLF9	chr13	20184607	20184619	-	0.000	0.000	Merged-chr13-20184740-170
NR64363--MA1107.1.KLF9	chr9	57640631	57640643	-	0.000	0.000	Merged-chr9-57640554-51
NR60895--MA0493.1.Klf1	chr8	60632761	60632771	-	0.000	0.000	Merged-chr8-60632762-58
NR34586--MA0493.1.Klf1	chr2	91923207	91923217	-	0.000	0.000	Merged-chr2-91923064-32
NR8886--MA0493.1.Klf1	chr11	32563814	32563824	+	0.000	0.000	Merged-chr11-32563764-1
NR44177--MA1107.1.KLF9	chr4	122829452	122829464	-	0.000	0.000	Merged-chr4-122829434-12
NR53480--MA1107.1.KLF9	chr6	99785428	99785440	-	0.000	0.000	Merged-chr6-99785385-42
NR2853--MA0741.1.KLF16	chr1	155040343	155040353	+	0.000	0.000	Merged-chr1-155040391-76
NR11601--MA0741.1.KLF16	chr11	109611728	109611738	+	0.000	0.000	Merged-chr11-109611660-96
NR21727--MA0740.1.KLF14	chr15	76087445	76087458	-	0.000	0.000	Merged-chr15-76087465-11
NR60813--MA0741.1.KLF16	chr8	54509171	54509181	-	0.000	0.000	Merged-chr8-54509024-1
NR56813--MA0493.1.Klf1	chr7	44590837	44590847	+	0.000	0.000	Merged-chr7-44590867-32
NR50064--MA0741.1.KLF16	chr5	134099977	134099987	+	0.000	0.000	Merged-chr5-134099725-50
NR64906--MA0599.1.KLF5	chr9	75033217	75033226	-	0.000	0.000	Merged-chr9-75033327-8
NR5244--MA0741.1.KLF16	chr10	30842889	30842899	+	0.000	0.000	Merged-chr10-30842947-69
NR50606--MA0741.1.KLF16	chr5	139736323	139736333	+	0.000	0.000	Merged-chr5-139736342-40
NR15825--MA1107.1.KLF9	chr13	49298570	49298582	+	0.000	0.000	Merged-chr13-49298668-48
NR59729--MA0493.1.Klf1	chr7	142354081	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR20092--MA0741.1.KLF16	chr14	103620082	103620092	-	0.000	0.000	Merged-chr14-103620031-34
NR29790--MA0493.1.Klf1	chr18	64527556	64527566	+	0.000	0.000	Merged-chr18-64527556-47
NR33232--MA0741.1.KLF16	chr2	30807736	30807746	-	0.000	0.000	Merged-chr2-30807824-61
NR50403--MA1107.1.KLF9	chr5	137046174	137046186	+	0.000	0.000	Merged-chr5-137046129-67
NR64630--MA0741.1.KLF16	chr9	65598929	65598939	-	0.000	0.000	Merged-chr9-65598978-11
NR33503--MA0741.1.KLF16	chr2	35661074	35661084	-	0.000	0.000	Merged-chr2-35661146-1
NR21070--MA0039.3.KLF4	chr15	38120405	38120415	-	0.000	0.000	Merged-chr15-38120488-27
NR53113--MA1107.1.KLF9	chr6	88769885	88769897	-	0.000	0.000	Merged-chr6-88769866-45
NR22935--MA1107.1.KLF9	chr15	98927697	98927709	+	0.000	0.000	Merged-chr15-98927787-24
NR34272--MA1107.1.KLF9	chr2	74656087	74656099	-	0.000	0.000	Merged-chr2-74656040-45
NR9998--MA0741.1.KLF16	chr11	72608522	72608532	-	0.000	0.000	Merged-chr11-72608419-11
NR21345--MA0741.1.KLF16	chr15	58595071	58595081	+	0.000	0.000	Merged-chr15-58595150-15
NR23659--MA0740.1.KLF14	chr16	20498766	20498779	-	0.000	0.000	Merged-chr16-20498882-53
NR66544--MA0599.1.KLF5	chr9	119093567	119093576	+	0.000	0.000	Merged-chr9-119093420-49
NR2480--MA0039.3.KLF4	chr1	138843411	138843421	-	0.000	0.000	Merged-chr1-138843569-18
NR16400--MA0741.1.KLF16	chr13	67609736	67609746	+	0.000	0.000	Merged-chr13-67609632-78
NR39666--MA0741.1.KLF16	chr3	103809500	103809510	+	0.000	0.000	Merged-chr3-103809484-100
NR21882--MA0599.1.KLF5	chr15	77733451	77733460	-	0.000	0.000	Merged-chr15-77733561-52
NR24592--MA0599.1.KLF5	chr16	64800652	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR30231--MA0493.1.Klf1	chr18	75598368	75598378	+	0.000	0.000	Merged-chr18-75598206-23
NR29188--MA0741.1.KLF16	chr18	35662267	35662277	+	0.000	0.000	Merged-chr18-35662073-58
NR29897--MA1107.1.KLF9	chr18	66502018	66502030	-	0.000	0.000	Merged-chr18-66502099-22
NR45365--MA0039.3.KLF4	chr4	141552591	141552601	-	0.000	0.000	Merged-chr4-141552642-15
NR50858--MA0741.1.KLF16	chr5	142929129	142929139	-	0.000	0.000	Merged-chr5-142929327-47
NR43629--MA1107.1.KLF9	chr4	107358033	107358045	+	0.000	0.000	Merged-chr4-107358068-17
NR11596--MA0493.1.Klf1	chr11	109611684	109611694	+	0.000	0.000	Merged-chr11-109611660-96
NR8782--MA0039.3.KLF4	chr11	29515126	29515136	+	0.000	0.000	Merged-chr11-29515062-56
NR63153--MA0740.1.KLF14	chr8	125734216	125734229	-	0.000	0.000	Merged-chr8-125734356-90
NR10641--MA0599.1.KLF5	chr11	87987543	87987552	+	0.000	0.000	Merged-chr11-87987352-78
NR17105--MA1107.1.KLF9	chr13	98316806	98316818	+	0.000	0.000	Merged-chr13-98316953-76
NR53253--MA0599.1.KLF5	chr6	91515910	91515919	+	0.000	0.000	Merged-chr6-91515827-72
NR48699--MA0741.1.KLF16	chr5	107597670	107597680	+	0.000	0.000	Merged-chr5-107597762-77
NR4647--MA1107.1.KLF9	chr1	193349934	193349946	-	0.000	0.000	Merged-chr1-193349952-15
NR29324--MA1107.1.KLF9	chr18	38950355	38950367	+	0.000	0.000	Merged-chr18-38950204-31
NR48752--MA0493.1.Klf1	chr5	108629783	108629793	+	0.000	0.000	Merged-chr5-108629492-113
NR64803--MA0599.1.KLF5	chr9	70542642	70542651	+	0.000	0.000	Merged-chr9-70542837-79
NR64117--MA1107.1.KLF9	chr9	45055210	45055222	-	0.000	0.000	Merged-chr9-45055340-42
NR51689--MA0657.1.KLF13	chr6	29216010	29216027	+	0.000	0.000	Merged-chr6-29216108-63
NR64948--MA0741.1.KLF16	chr9	77544853	77544863	+	0.000	0.000	Merged-chr9-77544648-151
NR62331--MA0741.1.KLF16	chr8	111769468	111769478	+	0.000	0.000	Merged-chr8-111769335-16
NR32966--MA0493.1.Klf1	chr2	25422774	25422784	-	0.000	0.000	Merged-chr2-25422687-75
NR29892--MA0039.3.KLF4	chr18	66502012	66502022	-	0.000	0.000	Merged-chr18-66502099-22
NR2691--MA0741.1.KLF16	chr1	152090403	152090413	-	0.000	0.000	Merged-chr1-152090175-114
NR31674--MA1107.1.KLF9	chr19	38930982	38930994	-	0.000	0.000	Merged-chr19-38931059-89
NR60651--MA0741.1.KLF16	chr8	45934968	45934978	-	0.000	0.000	Merged-chr8-45934835-41
NR54541--MA0742.1.Klf12	chr6	134348661	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR16176--MA0741.1.KLF16	chr13	59557398	59557408	-	0.000	0.000	Merged-chr13-59557232-89
NR59278--MA0742.1.Klf12	chr7	132484475	132484489	+	0.000	0.000	Merged-chr7-132484598-7
NR63064--MA0599.1.KLF5	chr8	124617300	124617309	+	0.000	0.000	Merged-chr8-124617386-28
NR11087--MA0740.1.KLF14	chr11	98783530	98783543	-	0.000	0.000	Merged-chr11-98783373-52
NR2700--MA1107.1.KLF9	chr1	152733291	152733303	+	0.000	0.000	Merged-chr1-152733286-16
NR15941--MA0039.3.KLF4	chr13	53000593	53000603	+	0.000	0.000	Merged-chr13-53000704-16
NR19163--MA0657.1.KLF13	chr14	57525812	57525829	-	0.000	0.000	Merged-chr14-57525572-80
NR26078--MA0599.1.KLF5	chr17	23592680	23592689	+	0.000	0.000	Merged-chr17-23592787-37
NR45418--MA0740.1.KLF14	chr4	142015137	142015150	-	0.000	0.000	Merged-chr4-142015063-42
NR8730--MA0741.1.KLF16	chr11	23665945	23665955	+	0.000	0.000	Merged-chr11-23666059-101
NR55047--MA0742.1.Klf12	chr6	143327064	143327078	-	0.000	0.000	Merged-chr6-143327148-45
NR2449--MA0039.3.KLF4	chr1	138149137	138149147	+	0.000	0.000	Merged-chr1-138149059-47
NR62963--MA0493.1.Klf1	chr8	123051579	123051589	-	0.000	0.000	Merged-chr8-123051694-23
NR35309--MA0493.1.Klf1	chr2	121358604	121358614	+	0.000	0.000	Merged-chr2-121358598-7
NR15175--MA0740.1.KLF14	chr13	21200276	21200289	-	0.000	0.000	Merged-chr13-21200386-81
NR32519--MA0599.1.KLF5	chr2	3475132	3475141	-	0.000	0.000	Merged-chr2-3474992-83
NR41822--MA0599.1.KLF5	chr4	16163661	16163670	+	0.000	0.000	Merged-chr4-16163634-149
NR13678--MA0599.1.KLF5	chr12	86079084	86079093	-	0.000	0.000	Merged-chr12-86079285-87
NR46005--MA0741.1.KLF16	chr4	151996278	151996288	-	0.000	0.000	Merged-chr4-151996356-68
