#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR5831--MA0740.1.KLF14	chr10	61466550	61466563	-	0.000	0.000	Merged-chr10-61466661-34
NR61967--MA0493.1.Klf1	chr8	95369739	95369749	+	0.000	0.000	Merged-chr8-95369863-17
NR8327--MA0599.1.KLF5	chr11	3863942	3863951	-	0.000	0.000	Merged-chr11-3863952-34
NR24775--MA0493.1.Klf1	chr16	77358705	77358715	-	0.000	0.000	Merged-chr16-77358770-12
NR3880--MA0740.1.KLF14	chr1	179169312	179169325	-	0.000	0.000	Merged-chr1-179169463-1
NR19739--MA0657.1.KLF13	chr14	75284276	75284293	-	0.000	0.000	Merged-chr14-75284367-55
NR52163--MA0599.1.KLF5	chr6	48664724	48664733	+	0.000	0.000	Merged-chr6-48664827-36
NR12726--MA0741.1.KLF16	chr12	32061330	32061340	+	0.000	0.000	Merged-chr12-32061183-71
NR24550--MA0039.3.KLF4	chr16	59639197	59639207	+	0.000	0.000	Merged-chr16-59639250-60
NR1168--MA0599.1.KLF5	chr1	75487793	75487802	-	0.000	0.000	Merged-chr1-75487610-71
NR56246--MA0741.1.KLF16	chr7	27258728	27258738	-	0.000	0.000	Merged-chr7-27258672-61
NR19009--MA0742.1.Klf12	chr14	53795319	53795333	-	0.000	0.000	Merged-chr14-53795361-42
NR41968--MA0741.1.KLF16	chr4	32615248	32615258	+	0.000	0.000	Merged-chr4-32615355-52
NR51055--MA0742.1.Klf12	chr5	146819074	146819088	+	0.000	0.000	Merged-chr5-146819020-14
NR49621--MA0741.1.KLF16	chr5	124249846	124249856	-	0.000	0.000	Merged-chr5-124249670-70
NR12109--MA0599.1.KLF5	chr11	118000711	118000720	-	0.000	0.000	Merged-chr11-118000770-19
NR44359--MA0741.1.KLF16	chr4	126429659	126429669	-	0.000	0.000	Merged-chr4-126429533-65
NR64024--MA0599.1.KLF5	chr9	44084901	44084910	+	0.000	0.000	Merged-chr9-44084798-37
NR11183--MA0740.1.KLF14	chr11	100939519	100939532	+	0.000	0.000	Merged-chr11-100939606-96
NR26870--MA0657.1.KLF13	chr17	35969878	35969895	-	0.000	0.000	Merged-chr17-35969818-62
NR2902--MA0493.1.Klf1	chr1	155784559	155784569	-	0.000	0.000	Merged-chr1-155784753-78
NR55736--MA1107.1.KLF9	chr7	16047794	16047806	+	0.000	0.000	Merged-chr7-16047876-4
NR25959--MA0493.1.Klf1	chr17	15742050	15742060	-	0.000	0.000	Merged-chr17-15742023-19
NR67073--MA1107.1.KLF9	chrX	13070661	13070673	+	0.000	0.000	Merged-chrX-13070564-3
NR42679--MA0741.1.KLF16	chr4	56802337	56802347	-	0.000	0.000	Merged-chr4-56802429-61
NR48099--MA0599.1.KLF5	chr5	91517629	91517638	-	0.000	0.000	Merged-chr5-91517668-20
NR49604--MA1107.1.KLF9	chr5	124001108	124001120	-	0.000	0.000	Merged-chr5-124000985-26
NR39257--MA0599.1.KLF5	chr3	95995979	95995988	+	0.000	0.000	Merged-chr3-95995992-42
NR10716--MA1107.1.KLF9	chr11	89024214	89024226	+	0.000	0.000	Merged-chr11-89024298-29
NR63194--MA0742.1.Klf12	chr8	126422434	126422448	+	0.000	0.000	Merged-chr8-126422544-63
NR61048--MA0741.1.KLF16	chr8	69832446	69832456	-	0.000	0.000	Merged-chr8-69832557-54
NR39042--MA0599.1.KLF5	chr3	89960613	89960622	+	0.000	0.000	Merged-chr3-89960726-41
NR11037--MA0599.1.KLF5	chr11	98001672	98001681	+	0.000	0.000	Merged-chr11-98001521-17
NR25815--MA0740.1.KLF14	chr17	12039366	12039379	-	0.000	0.000	Merged-chr17-12039403-15
NR65208--MA0599.1.KLF5	chr9	88438933	88438942	+	0.000	0.000	Merged-chr9-88438756-141
NR20546--MA0599.1.KLF5	chr14	121366284	121366293	+	0.000	0.000	Merged-chr14-121366379-77
NR59062--MA0740.1.KLF14	chr7	127260621	127260634	+	0.000	0.000	Merged-chr7-127260763-55
NR17419--MA0493.1.Klf1	chr13	104610654	104610664	-	0.000	0.000	Merged-chr13-104610792-59
NR62950--MA0741.1.KLF16	chr8	122870492	122870502	-	0.000	0.000	Merged-chr8-122870569-43
NR28206--MA0740.1.KLF14	chr17	80441895	80441908	-	0.000	0.000	Merged-chr17-80441791-30
NR23491--MA0742.1.Klf12	chr16	14159325	14159339	+	0.000	0.000	Merged-chr16-14159517-83
NR57374--MA1107.1.KLF9	chr7	68205947	68205959	-	0.000	0.000	Merged-chr7-68206033-25
NR35555--MA0493.1.Klf1	chr2	130450185	130450195	-	0.000	0.000	Merged-chr2-130450157-78
NR49138--MA0039.3.KLF4	chr5	115534702	115534712	-	0.000	0.000	Merged-chr5-115534807-71
NR58451--MA0493.1.Klf1	chr7	110956663	110956673	-	0.000	0.000	Merged-chr7-110956692-58
NR39395--MA0741.1.KLF16	chr3	97658193	97658203	-	0.000	0.000	Merged-chr3-97658299-79
NR26402--MA0741.1.KLF16	chr17	27909128	27909138	-	0.000	0.000	Merged-chr17-27909139-107
NR20527--MA1107.1.KLF9	chr14	121107739	121107751	-	0.000	0.000	Merged-chr14-121107843-45
NR55867--MA0599.1.KLF5	chr7	18925403	18925412	-	0.000	0.000	Merged-chr7-18925390-20
NR52809--MA0741.1.KLF16	chr6	81976161	81976171	+	0.000	0.000	Merged-chr6-81976200-42
NR44984--MA0599.1.KLF5	chr4	136021881	136021890	+	0.000	0.000	Merged-chr4-136021705-51
NR52256--MA1107.1.KLF9	chr6	50596915	50596927	+	0.000	0.000	Merged-chr6-50596805-84
NR14515--MA0741.1.KLF16	chr12	110393800	110393810	+	0.000	0.000	Merged-chr12-110393714-17
NR42450--MA0493.1.Klf1	chr4	46497497	46497507	-	0.000	0.000	Merged-chr4-46497640-25
NR42797--MA0742.1.Klf12	chr4	59278593	59278607	-	0.000	0.000	Merged-chr4-59278599-46
NR56560--MA0741.1.KLF16	chr7	31208327	31208337	-	0.000	0.000	Merged-chr7-31208401-38
NR47336--MA0599.1.KLF5	chr5	53605403	53605412	-	0.000	0.000	Merged-chr5-53605625-25
NR26614--MA1107.1.KLF9	chr17	32528848	32528860	-	0.000	0.000	Merged-chr17-32528790-45
NR33755--MA0741.1.KLF16	chr2	57117666	57117676	+	0.000	0.000	Merged-chr2-57117653-11
NR6599--MA0493.1.Klf1	chr10	80658925	80658935	-	0.000	0.000	Merged-chr10-80658824-84
NR10581--MA0740.1.KLF14	chr11	86484554	86484567	-	0.000	0.000	Merged-chr11-86484609-66
NR24901--MA0599.1.KLF5	chr16	87597828	87597837	+	0.000	0.000	Merged-chr16-87597793-27
NR59071--MA0657.1.KLF13	chr7	127512316	127512333	+	0.000	0.000	Merged-chr7-127512446-128
NR51808--MA0740.1.KLF14	chr6	30896943	30896956	+	0.000	0.000	Merged-chr6-30896699-63
NR53234--MA1107.1.KLF9	chr6	91123770	91123782	-	0.000	0.000	Merged-chr6-91123668-27
NR59017--MA0741.1.KLF16	chr7	126799421	126799431	+	0.000	0.000	Merged-chr7-126799290-90
NR9094--MA0493.1.Klf1	chr11	49722992	49723002	+	0.000	0.000	Merged-chr11-49723086-55
NR52476--MA0493.1.Klf1	chr6	57449423	57449433	-	0.000	0.000	Merged-chr6-57449516-18
NR67393--MA0657.1.KLF13	chrX	70385855	70385872	-	0.000	0.000	Merged-chrX-70385731-95
NR60380--MA0741.1.KLF16	chr8	25578424	25578434	+	0.000	0.000	Merged-chr8-25578502-39
NR63810--MA0039.3.KLF4	chr9	32759427	32759437	-	0.000	0.000	Merged-chr9-32759617-51
NR54517--MA0493.1.Klf1	chr6	134014647	134014657	-	0.000	0.000	Merged-chr6-134014705-25
NR49850--MA0657.1.KLF13	chr5	130222916	130222933	-	0.000	0.000	Merged-chr5-130223095-1
NR8345--MA0599.1.KLF5	chr11	4160308	4160317	-	0.000	0.000	Merged-chr11-4160376-54
NR64695--MA0493.1.Klf1	chr9	66834925	66834935	-	0.000	0.000	Merged-chr9-66834917-64
NR8684--MA1107.1.KLF9	chr11	22843175	22843187	+	0.000	0.000	Merged-chr11-22843280-35
NR29045--MA0741.1.KLF16	chr18	31789076	31789086	+	0.000	0.000	Merged-chr18-31789128-57
NR32886--MA0599.1.KLF5	chr2	22784477	22784486	+	0.000	0.000	Merged-chr2-22784309-53
NR40844--MA0599.1.KLF5	chr3	138867307	138867316	+	0.000	0.000	Merged-chr3-138867429-26
NR52181--MA0599.1.KLF5	chr6	48693877	48693886	-	0.000	0.000	Merged-chr6-48693973-35
NR16718--MA0741.1.KLF16	chr13	81657950	81657960	-	0.000	0.000	Merged-chr13-81657975-90
NR57598--MA0742.1.Klf12	chr7	80779537	80779551	+	0.000	0.000	Merged-chr7-80779458-48
NR2906--MA1107.1.KLF9	chr1	155784555	155784567	-	0.000	0.000	Merged-chr1-155784753-78
NR39135--MA1107.1.KLF9	chr3	93506408	93506420	+	0.000	0.000	Merged-chr3-93506465-61
NR50734--MA0039.3.KLF4	chr5	140981730	140981740	-	0.000	0.000	Merged-chr5-140981610-38
NR40149--MA1107.1.KLF9	chr3	121163568	121163580	+	0.000	0.000	Merged-chr3-121163660-47
NR11806--MA1107.1.KLF9	chr11	115185184	115185196	-	0.000	0.000	Merged-chr11-115185164-10
NR61412--MA0493.1.Klf1	chr8	75213119	75213129	-	0.000	0.000	Merged-chr8-75213221-41
NR27485--MA0657.1.KLF13	chr17	53479149	53479166	+	0.000	0.000	Merged-chr17-53479369-95
NR7282--MA0599.1.KLF5	chr10	99107163	99107172	+	0.000	0.000	Merged-chr10-99107143-4
NR33070--MA0741.1.KLF16	chr2	27515143	27515153	+	0.000	0.000	Merged-chr2-27515177-76
NR898--MA0741.1.KLF16	chr1	63130122	63130132	-	0.000	0.000	Merged-chr1-63130141-51
NR33341--MA0741.1.KLF16	chr2	32535274	32535284	+	0.000	0.000	Merged-chr2-32535268-83
NR54203--MA1107.1.KLF9	chr6	125276982	125276994	+	0.000	0.000	Merged-chr6-125277000-16
NR12466--MA1107.1.KLF9	chr12	11279894	11279906	+	0.000	0.000	Merged-chr12-11280014-10
NR63927--MA1107.1.KLF9	chr9	40808021	40808033	+	0.000	0.000	Merged-chr9-40808047-4
NR10536--MA0741.1.KLF16	chr11	84870302	84870312	+	0.000	0.000	Merged-chr11-84870459-161
NR9170--MA0741.1.KLF16	chr11	51931762	51931772	+	0.000	0.000	Merged-chr11-51931974-36
NR48947--MA0657.1.KLF13	chr5	113772687	113772704	+	0.000	0.000	Merged-chr5-113772716-49
NR56145--MA0039.3.KLF4	chr7	25238267	25238277	+	0.000	0.000	Merged-chr7-25238227-126
NR41934--MA0741.1.KLF16	chr4	32258014	32258024	+	0.000	0.000	Merged-chr4-32257822-1
NR37403--MA1107.1.KLF9	chr2	174556041	174556053	-	0.000	0.000	Merged-chr2-174555978-36
NR59531--MA0039.3.KLF4	chr7	139703739	139703749	+	0.000	0.000	Merged-chr7-139703602-35
NR9236--MA0741.1.KLF16	chr11	53754936	53754946	+	0.000	0.000	Merged-chr11-53755025-7
NR9304--MA1107.1.KLF9	chr11	54802286	54802298	-	0.000	0.000	Merged-chr11-54802192-79
NR38400--MA0599.1.KLF5	chr3	53041479	53041488	-	0.000	0.000	Merged-chr3-53041622-23
NR60555--MA0493.1.Klf1	chr8	35826693	35826703	+	0.000	0.000	Merged-chr8-35826884-2
NR15139--MA0742.1.Klf12	chr13	19162310	19162324	+	0.000	0.000	Merged-chr13-19162329-40
NR1925--MA0742.1.Klf12	chr1	120073814	120073828	-	0.000	0.000	Merged-chr1-120073802-51
NR16033--MA0741.1.KLF16	chr13	55211471	55211481	-	0.000	0.000	Merged-chr13-55211628-171
NR16379--MA0599.1.KLF5	chr13	65240527	65240536	-	0.000	0.000	Merged-chr13-65240700-1
NR44959--MA0740.1.KLF14	chr4	135946418	135946431	+	0.000	0.000	Merged-chr4-135946528-48
NR20849--MA0039.3.KLF4	chr15	25673714	25673724	+	0.000	0.000	Merged-chr15-25673661-24
NR13105--MA0599.1.KLF5	chr12	65258708	65258717	-	0.000	0.000	Merged-chr12-65258774-28
NR64229--MA1107.1.KLF9	chr9	50856910	50856922	-	0.000	0.000	Merged-chr9-50856954-76
NR39895--MA0657.1.KLF13	chr3	108401950	108401967	+	0.000	0.000	Merged-chr3-108401897-42
NR53087--MA0741.1.KLF16	chr6	87810840	87810850	+	0.000	0.000	Merged-chr6-87810946-16
NR40074--MA0599.1.KLF5	chr3	116808263	116808272	+	0.000	0.000	Merged-chr3-116808199-73
NR65777--MA0742.1.Klf12	chr9	106071859	106071873	+	0.000	0.000	Merged-chr9-106071900-22
NR26064--MA0493.1.Klf1	chr17	22867286	22867296	+	0.000	0.000	Merged-chr17-22867283-5
NR54343--MA0599.1.KLF5	chr6	128355967	128355976	-	0.000	0.000	Merged-chr6-128355852-54
NR26199--MA0599.1.KLF5	chr17	24752938	24752947	+	0.000	0.000	Merged-chr17-24753082-30
NR64797--MA0039.3.KLF4	chr9	70094987	70094997	+	0.000	0.000	Merged-chr9-70094753-12
NR23274--MA0599.1.KLF5	chr15	103215438	103215447	-	0.000	0.000	Merged-chr15-103215427-34
NR16145--MA1107.1.KLF9	chr13	58157713	58157725	-	0.000	0.000	Merged-chr13-58157645-3
NR16821--MA1107.1.KLF9	chr13	89454729	89454741	-	0.000	0.000	Merged-chr13-89454773-11
NR66562--MA0599.1.KLF5	chr9	119340065	119340074	+	0.000	0.000	Merged-chr9-119339966-60
NR6397--MA1107.1.KLF9	chr10	78399396	78399408	+	0.000	0.000	Merged-chr10-78399498-14
NR14432--MA0599.1.KLF5	chr12	108792929	108792938	-	0.000	0.000	Merged-chr12-108792775-98
NR31042--MA0741.1.KLF16	chr19	6921958	6921968	-	0.000	0.000	Merged-chr19-6921946-63
NR31313--MA0741.1.KLF16	chr19	15985047	15985057	+	0.000	0.000	Merged-chr19-15984948-62
NR58595--MA0599.1.KLF5	chr7	115217071	115217080	-	0.000	0.000	Merged-chr7-115217038-43
NR9488--MA0741.1.KLF16	chr11	60046155	60046165	+	0.000	0.000	Merged-chr11-60046302-57
NR28907--MA0599.1.KLF5	chr18	20896434	20896443	-	0.000	0.000	Merged-chr18-20896385-98
NR39361--MA0741.1.KLF16	chr3	97211379	97211389	+	0.000	0.000	Merged-chr3-97211392-28
NR29361--MA0599.1.KLF5	chr18	44380481	44380490	-	0.000	0.000	Merged-chr18-44380569-68
NR52899--MA0741.1.KLF16	chr6	83572459	83572469	+	0.000	0.000	Merged-chr6-83572392-58
NR24252--MA0599.1.KLF5	chr16	44358121	44358130	-	0.000	0.000	Merged-chr16-44357903-54
NR2070--MA0599.1.KLF5	chr1	128244404	128244413	-	0.000	0.000	Merged-chr1-128244493-92
NR38807--MA0493.1.Klf1	chr3	84337817	84337827	+	0.000	0.000	Merged-chr3-84337779-55
NR67839--MA0657.1.KLF13	chrX	134162632	134162649	-	0.000	0.000	Merged-chrX-134162858-35
NR40075--MA0741.1.KLF16	chr3	116808263	116808273	+	0.000	0.000	Merged-chr3-116808199-73
NR19272--MA0657.1.KLF13	chr14	61172806	61172823	-	0.000	0.000	Merged-chr14-61173036-86
NR58022--MA0599.1.KLF5	chr7	99450752	99450761	-	0.000	0.000	Merged-chr7-99450884-18
NR64821--MA0599.1.KLF5	chr9	70657291	70657300	+	0.000	0.000	Merged-chr9-70657290-17
NR7027--MA0599.1.KLF5	chr10	90981794	90981803	-	0.000	0.000	Merged-chr10-90981841-14
NR67870--MA1107.1.KLF9	chrX	134808067	134808079	+	0.000	0.000	Merged-chrX-134808077-16
NR56321--MA0741.1.KLF16	chr7	27591661	27591671	-	0.000	0.000	Merged-chr7-27591935-152
NR8578--MA0599.1.KLF5	chr11	20035544	20035553	-	0.000	0.000	Merged-chr11-20035595-25
NR51059--MA0741.1.KLF16	chr5	146819075	146819085	+	0.000	0.000	Merged-chr5-146819020-14
NR28216--MA0039.3.KLF4	chr17	80441969	80441979	-	0.000	0.000	Merged-chr17-80441791-30
NR45908--MA0493.1.Klf1	chr4	150519030	150519040	-	0.000	0.000	Merged-chr4-150519164-27
NR10916--MA0741.1.KLF16	chr11	96789534	96789544	-	0.000	0.000	Merged-chr11-96789293-51
NR30005--MA0742.1.Klf12	chr18	67967147	67967161	+	0.000	0.000	Merged-chr18-67966986-64
NR14553--MA0599.1.KLF5	chr12	111007861	111007870	+	0.000	0.000	Merged-chr12-111007914-34
NR26842--MA0039.3.KLF4	chr17	35742089	35742099	+	0.000	0.000	Merged-chr17-35741988-36
NR18488--MA0741.1.KLF16	chr14	27262576	27262586	+	0.000	0.000	Merged-chr14-27262535-17
NR46282--MA0599.1.KLF5	chr4	155847444	155847453	+	0.000	0.000	Merged-chr4-155847567-71
NR21629--MA0741.1.KLF16	chr15	73716728	73716738	+	0.000	0.000	Merged-chr15-73716639-32
NR18830--MA0742.1.Klf12	chr14	47664242	47664256	+	0.000	0.000	Merged-chr14-47664197-2
NR61430--MA0493.1.Klf1	chr8	77383805	77383815	+	0.000	0.000	Merged-chr8-77383968-15
NR9211--MA0742.1.Klf12	chr11	53141341	53141355	-	0.000	0.000	Merged-chr11-53141237-14
NR42874--MA0657.1.KLF13	chr4	62408694	62408711	+	0.000	0.000	Merged-chr4-62408524-84
NR38991--MA0599.1.KLF5	chr3	89183124	89183133	+	0.000	0.000	Merged-chr3-89183015-64
NR39820--MA1107.1.KLF9	chr3	107233419	107233431	-	0.000	0.000	Merged-chr3-107233528-55
NR63945--MA1107.1.KLF9	chr9	41118197	41118209	+	0.000	0.000	Merged-chr9-41118206-38
NR13561--MA0493.1.Klf1	chr12	82251539	82251549	-	0.000	0.000	Merged-chr12-82251542-24
NR58429--MA0493.1.Klf1	chr7	110627600	110627610	+	0.000	0.000	Merged-chr7-110627584-9
NR35448--MA0741.1.KLF16	chr2	127070886	127070896	-	0.000	0.000	Merged-chr2-127070724-48
NR18312--MA0493.1.Klf1	chr14	20253469	20253479	+	0.000	0.000	Merged-chr14-20253489-29
NR47466--MA0599.1.KLF5	chr5	64435688	64435697	+	0.000	0.000	Merged-chr5-64435633-23
NR58688--MA1107.1.KLF9	chr7	117566489	117566501	-	0.000	0.000	Merged-chr7-117566353-26
NR12172--MA0742.1.Klf12	chr11	119943035	119943049	-	0.000	0.000	Merged-chr11-119943000-66
NR44541--MA0599.1.KLF5	chr4	129542702	129542711	-	0.000	0.000	Merged-chr4-129542711-60
NR58134--MA0599.1.KLF5	chr7	101970473	101970482	+	0.000	0.000	Merged-chr7-101970646-136
NR11143--MA0039.3.KLF4	chr11	100320404	100320414	+	0.000	0.000	Merged-chr11-100320194-102
NR22702--MA0039.3.KLF4	chr15	93273100	93273110	+	0.000	0.000	Merged-chr15-93272956-59
NR23220--MA0657.1.KLF13	chr15	102279423	102279440	-	0.000	0.000	Merged-chr15-102279513-54
NR61309--MA0657.1.KLF13	chr8	72161054	72161071	+	0.000	0.000	Merged-chr8-72161057-74
NR4860--MA0741.1.KLF16	chr10	7780928	7780938	-	0.000	0.000	Merged-chr10-7780858-76
NR30468--MA1107.1.KLF9	chr18	80600768	80600780	-	0.000	0.000	Merged-chr18-80600681-25
NR15207--MA0740.1.KLF14	chr13	21945072	21945085	-	0.000	0.000	Merged-chr13-21945279-51
NR15359--MA0657.1.KLF13	chr13	30817686	30817703	-	0.000	0.000	Merged-chr13-30817596-41
NR18345--MA0741.1.KLF16	chr14	20794130	20794140	+	0.000	0.000	Merged-chr14-20794001-82
NR67557--MA0741.1.KLF16	chrX	77511004	77511014	+	0.000	0.000	Merged-chrX-77510891-56
NR20662--MA0493.1.Klf1	chr15	6554964	6554974	-	0.000	0.000	Merged-chr15-6554904-39
NR59496--MA0742.1.Klf12	chr7	138909560	138909574	-	0.000	0.000	Merged-chr7-138909643-85
NR16936--MA0741.1.KLF16	chr13	94144779	94144789	-	0.000	0.000	Merged-chr13-94144726-31
NR52408--MA0741.1.KLF16	chr6	54760013	54760023	-	0.000	0.000	Merged-chr6-54760187-57
NR42406--MA0741.1.KLF16	chr4	45766158	45766168	-	0.000	0.000	Merged-chr4-45766216-17
NR63870--MA0599.1.KLF5	chr9	37552782	37552791	-	0.000	0.000	Merged-chr9-37552724-59
NR57953--MA0599.1.KLF5	chr7	97580922	97580931	-	0.000	0.000	Merged-chr7-97580952-18
NR5407--MA0599.1.KLF5	chr10	42018403	42018412	-	0.000	0.000	Merged-chr10-42018378-38
NR28043--MA0599.1.KLF5	chr17	74294864	74294873	-	0.000	0.000	Merged-chr17-74294944-148
NR28239--MA1107.1.KLF9	chr17	80621135	80621147	+	0.000	0.000	Merged-chr17-80621176-31
NR61241--MA0742.1.Klf12	chr8	71537467	71537481	+	0.000	0.000	Merged-chr8-71537469-55
NR12933--MA0599.1.KLF5	chr12	52097850	52097859	+	0.000	0.000	Merged-chr12-52097764-52
NR48164--MA0742.1.Klf12	chr5	93206477	93206491	+	0.000	0.000	Merged-chr5-93206281-145
NR11264--MA0039.3.KLF4	chr11	102074474	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR66552--MA1107.1.KLF9	chr9	119271713	119271725	+	0.000	0.000	Merged-chr9-119271668-22
NR46703--MA0599.1.KLF5	chr5	24598813	24598822	-	0.000	0.000	Merged-chr5-24598728-19
NR2970--MA0599.1.KLF5	chr1	156660542	156660551	+	0.000	0.000	Merged-chr1-156660698-35
NR5966--MA0493.1.Klf1	chr10	63339183	63339193	+	0.000	0.000	Merged-chr10-63338936-111
NR47578--MA0599.1.KLF5	chr5	65850934	65850943	-	0.000	0.000	Merged-chr5-65850971-35
NR41257--MA1107.1.KLF9	chr3	149097864	149097876	+	0.000	0.000	Merged-chr3-149097847-1
NR59007--MA0657.1.KLF13	chr7	126776875	126776892	+	0.000	0.000	Merged-chr7-126776866-48
NR51096--MA0599.1.KLF5	chr5	147431252	147431261	-	0.000	0.000	Merged-chr5-147431237-9
NR7298--MA0741.1.KLF16	chr10	99221641	99221651	-	0.000	0.000	Merged-chr10-99221651-27
NR48994--MA0493.1.Klf1	chr5	113994149	113994159	+	0.000	0.000	Merged-chr5-113994160-2
NR16317--MA0741.1.KLF16	chr13	63567789	63567799	-	0.000	0.000	Merged-chr13-63568018-54
NR20989--MA0493.1.Klf1	chr15	36283200	36283210	+	0.000	0.000	Merged-chr15-36282913-112
NR11228--MA0740.1.KLF14	chr11	101468089	101468102	+	0.000	0.000	Merged-chr11-101468029-46
NR10310--MA0599.1.KLF5	chr11	78360742	78360751	+	0.000	0.000	Merged-chr11-78360769-1
NR14651--MA0493.1.Klf1	chr12	112699400	112699410	+	0.000	0.000	Merged-chr12-112699364-12
NR65600--MA0742.1.Klf12	chr9	102626305	102626319	-	0.000	0.000	Merged-chr9-102626272-120
NR22022--MA0741.1.KLF16	chr15	79403320	79403330	-	0.000	0.000	Merged-chr15-79403302-73
NR62985--MA1107.1.KLF9	chr8	123403852	123403864	-	0.000	0.000	Merged-chr8-123403840-1
NR36676--MA1107.1.KLF9	chr2	160873037	160873049	-	0.000	0.000	Merged-chr2-160872923-80
NR65695--MA1107.1.KLF9	chr9	104063116	104063128	+	0.000	0.000	Merged-chr9-104063389-128
NR34287--MA0599.1.KLF5	chr2	75114516	75114525	-	0.000	0.000	Merged-chr2-75114355-21
NR66955--MA0741.1.KLF16	chrX	7763913	7763923	+	0.000	0.000	Merged-chrX-7763872-12
NR6920--MA0741.1.KLF16	chr10	86778896	86778906	+	0.000	0.000	Merged-chr10-86778945-85
NR15045--MA0740.1.KLF14	chr13	12395085	12395098	-	0.000	0.000	Merged-chr13-12395311-75
NR63081--MA1107.1.KLF9	chr8	124751869	124751881	+	0.000	0.000	Merged-chr8-124751868-63
NR43518--MA0493.1.Klf1	chr4	105316980	105316990	-	0.000	0.000	Merged-chr4-105316897-22
NR8905--MA0599.1.KLF5	chr11	33701002	33701011	+	0.000	0.000	Merged-chr11-33701004-51
NR26718--MA0493.1.Klf1	chr17	34299543	34299553	+	0.000	0.000	Merged-chr17-34299510-15
NR10667--MA0742.1.Klf12	chr11	88161153	88161167	-	0.000	0.000	Merged-chr11-88161275-1
NR34285--MA0740.1.KLF14	chr2	75114513	75114526	-	0.000	0.000	Merged-chr2-75114355-21
NR65683--MA0740.1.KLF14	chr9	103702869	103702882	-	0.000	0.000	Merged-chr9-103702786-12
NR20317--MA1107.1.KLF9	chr14	118930013	118930025	-	0.000	0.000	Merged-chr14-118930023-62
NR37694--MA0741.1.KLF16	chr3	8964300	8964310	-	0.000	0.000	Merged-chr3-8964131-34
NR4456--MA0599.1.KLF5	chr1	191397226	191397235	-	0.000	0.000	Merged-chr1-191397050-148
NR26423--MA0599.1.KLF5	chr17	28224224	28224233	-	0.000	0.000	Merged-chr17-28224018-88
NR50837--MA0741.1.KLF16	chr5	142551116	142551126	-	0.000	0.000	Merged-chr5-142551043-31
NR5872--MA0493.1.Klf1	chr10	61680509	61680519	-	0.000	0.000	Merged-chr10-61680390-61
NR21314--MA0599.1.KLF5	chr15	58141256	58141265	+	0.000	0.000	Merged-chr15-58141388-72
NR164--MA0493.1.Klf1	chr1	20912783	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR9207--MA0599.1.KLF5	chr11	52360986	52360995	-	0.000	0.000	Merged-chr11-52360947-92
NR61555--MA1107.1.KLF9	chr8	83165536	83165548	-	0.000	0.000	Merged-chr8-83165718-13
NR60910--MA0742.1.Klf12	chr8	61234430	61234444	+	0.000	0.000	Merged-chr8-61234542-15
NR50957--MA0657.1.KLF13	chr5	144965202	144965219	-	0.000	0.000	Merged-chr5-144965112-15
NR61279--MA0741.1.KLF16	chr8	71676457	71676467	+	0.000	0.000	Merged-chr8-71676436-55
NR12511--MA0740.1.KLF14	chr12	16321274	16321287	-	0.000	0.000	Merged-chr12-16321346-3
NR1512--MA1107.1.KLF9	chr1	88497697	88497709	-	0.000	0.000	Merged-chr1-88497619-10
NR5998--MA0599.1.KLF5	chr10	67607753	67607762	-	0.000	0.000	Merged-chr10-67607847-59
NR12609--MA0741.1.KLF16	chr12	20614954	20614964	+	0.000	0.000	Merged-chr12-20615080-62
NR33734--MA0741.1.KLF16	chr2	55437050	55437060	+	0.000	0.000	Merged-chr2-55437134-25
NR10387--MA0741.1.KLF16	chr11	80089398	80089408	+	0.000	0.000	Merged-chr11-80089472-35
NR56930--MA0657.1.KLF13	chr7	45510477	45510494	+	0.000	0.000	Merged-chr7-45510367-63
NR23256--MA0741.1.KLF16	chr15	102999441	102999451	+	0.000	0.000	Merged-chr15-102999361-34
NR5097--MA1107.1.KLF9	chr10	21975544	21975556	+	0.000	0.000	Merged-chr10-21975536-24
NR3599--MA0599.1.KLF5	chr1	171270329	171270338	+	0.000	0.000	Merged-chr1-171270416-54
NR50314--MA1107.1.KLF9	chr5	135806676	135806688	+	0.000	0.000	Merged-chr5-135806774-33
NR6301--MA0741.1.KLF16	chr10	77522616	77522626	-	0.000	0.000	Merged-chr10-77522522-50
NR46695--MA0740.1.KLF14	chr5	24451818	24451831	-	0.000	0.000	Merged-chr5-24452045-102
NR1776--MA0742.1.Klf12	chr1	106171567	106171581	+	0.000	0.000	Merged-chr1-106171565-10
NR27946--MA1107.1.KLF9	chr17	71479626	71479638	+	0.000	0.000	Merged-chr17-71479574-16
NR52671--MA0740.1.KLF14	chr6	71494126	71494139	+	0.000	0.000	Merged-chr6-71494113-84
