#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR65700--MA0599.1.KLF5	chr9	21265226	21265235	-	0.000	0.000	Merged-chr9-21265250-55
NR64256--MA0493.1.Klf1	chr8	104039727	104039737	-	0.000	0.000	Merged-chr8-104039758-41
NR30477--MA0493.1.Klf1	chr18	24654604	24654614	+	0.000	0.000	Merged-chr18-24654493-2
NR19034--MA0741.1.KLF16	chr13	112987767	112987777	-	0.000	0.000	Merged-chr13-112987818-54
NR15790--MA0599.1.KLF5	chr12	112629101	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR70093--MA0599.1.KLF5	chrX	102934138	102934147	-	0.000	0.000	Merged-chrX-102934111-32
NR55648--MA0741.1.KLF16	chr6	115853412	115853422	+	0.000	0.000	Merged-chr6-115853380-61
NR69285--MA0599.1.KLF5	chr9	121719084	121719093	-	0.000	0.000	Merged-chr9-121719213-142
NR19873--MA0740.1.KLF14	chr14	40966894	40966907	-	0.000	0.000	Merged-chr14-40966984-107
NR37444--MA0657.1.KLF13	chr2	121866895	121866912	-	0.000	0.000	Merged-chr2-121866868-116
NR52839--MA0599.1.KLF5	chr5	144358362	144358371	-	0.000	0.000	Merged-chr5-144358177-56
NR41811--MA0039.3.KLF4	chr3	100421694	100421704	+	0.000	0.000	Merged-chr3-100421832-10
NR17354--MA0741.1.KLF16	chr13	63541775	63541785	+	0.000	0.000	Merged-chr13-63541673-31
NR63507--MA0599.1.KLF5	chr8	71670840	71670849	-	0.000	0.000	Merged-chr8-71670762-16
NR9242--MA0599.1.KLF5	chr11	19926217	19926226	+	0.000	0.000	Merged-chr11-19926174-9
NR12722--MA0599.1.KLF5	chr11	114765327	114765336	-	0.000	0.000	Merged-chr11-114765312-24
NR10887--MA0599.1.KLF5	chr11	78115565	78115574	-	0.000	0.000	Merged-chr11-78115538-52
NR50789--MA0599.1.KLF5	chr5	110135734	110135743	+	0.000	0.000	Merged-chr5-110135830-52
NR1762--MA1107.1.KLF9	chr1	106171567	106171579	+	0.000	0.000	Merged-chr1-106171565-10
NR28272--MA0741.1.KLF16	chr17	35667520	35667530	+	0.000	0.000	Merged-chr17-35667602-67
NR69952--MA0599.1.KLF5	chrX	75095813	75095822	-	0.000	0.000	Merged-chrX-75095951-60
NR10672--MA0599.1.KLF5	chr11	74100917	74100926	-	0.000	0.000	Merged-chr11-74100988-13
NR12928--MA0599.1.KLF5	chr11	117081892	117081901	-	0.000	0.000	Merged-chr11-117081831-19
NR65798--MA0493.1.Klf1	chr9	22165114	22165124	-	0.000	0.000	Merged-chr9-22165025-24
NR22961--MA0039.3.KLF4	chr15	68258763	68258773	+	0.000	0.000	Merged-chr15-68258737-97
NR33456--MA0740.1.KLF14	chr19	37550740	37550753	-	0.000	0.000	Merged-chr19-37550611-70
NR15638--MA0599.1.KLF5	chr12	110381480	110381489	+	0.000	0.000	Merged-chr12-110381552-59
NR69809--MA0599.1.KLF5	chrX	56374554	56374563	-	0.000	0.000	Merged-chrX-56374648-33
NR49463--MA0741.1.KLF16	chr5	57714981	57714991	-	0.000	0.000	Merged-chr5-57715009-24
NR7388--MA1107.1.KLF9	chr10	91082858	91082870	-	0.000	0.000	Merged-chr10-91082825-101
NR38936--MA0657.1.KLF13	chr2	160873033	160873050	-	0.000	0.000	Merged-chr2-160872923-80
NR26387--MA0741.1.KLF16	chr16	90334351	90334361	+	0.000	0.000	Merged-chr16-90334244-28
NR13789--MA0741.1.KLF16	chr12	30911670	30911680	-	0.000	0.000	Merged-chr12-30911736-104
NR5675--MA0599.1.KLF5	chr10	43579060	43579069	-	0.000	0.000	Merged-chr10-43578959-39
NR39971--MA0741.1.KLF16	chr2	181659731	181659741	-	0.000	0.000	Merged-chr2-181659700-65
NR12909--MA1107.1.KLF9	chr11	116688051	116688063	-	0.000	0.000	Merged-chr11-116688042-60
NR50555--MA1107.1.KLF9	chr5	105139611	105139623	+	0.000	0.000	Merged-chr5-105139642-65
NR45993--MA0599.1.KLF5	chr4	107890101	107890110	+	0.000	0.000	Merged-chr4-107889950-86
NR62455--MA0657.1.KLF13	chr8	14012803	14012820	+	0.000	0.000	Merged-chr8-14012674-53
NR60179--MA0741.1.KLF16	chr7	99795665	99795675	+	0.000	0.000	Merged-chr7-99795499-24
NR2290--MA0742.1.Klf12	chr1	134747728	134747742	+	0.000	0.000	Merged-chr1-134747834-30
NR57651--MA0742.1.Klf12	chr7	4806952	4806966	+	0.000	0.000	Merged-chr7-4806867-16
NR33201--MA0599.1.KLF5	chr19	26605018	26605027	-	0.000	0.000	Merged-chr19-26605044-56
NR16616--MA0599.1.KLF5	chr13	34994176	34994185	-	0.000	0.000	Merged-chr13-34994132-82
NR65484--MA1107.1.KLF9	chr8	128077228	128077240	-	0.000	0.000	Merged-chr8-128077358-1
NR64815--MA1107.1.KLF9	chr8	117802061	117802073	+	0.000	0.000	Merged-chr8-117802067-74
NR30380--MA0740.1.KLF14	chr18	20896431	20896444	-	0.000	0.000	Merged-chr18-20896385-98
NR58464--MA0740.1.KLF14	chr7	28888897	28888910	+	0.000	0.000	Merged-chr7-28888789-6
NR30478--MA0741.1.KLF16	chr18	24654605	24654615	+	0.000	0.000	Merged-chr18-24654493-2
NR20476--MA0741.1.KLF16	chr14	61556774	61556784	-	0.000	0.000	Merged-chr14-61556804-76
NR58735--MA0740.1.KLF14	chr7	35754508	35754521	+	0.000	0.000	Merged-chr7-35754427-56
NR57178--MA0599.1.KLF5	chr6	145211056	145211065	+	0.000	0.000	Merged-chr6-145211240-87
NR43520--MA0740.1.KLF14	chr3	146328979	146328992	+	0.000	0.000	Merged-chr3-146328953-17
NR43315--MA0740.1.KLF14	chr3	142688677	142688690	-	0.000	0.000	Merged-chr3-142688787-41
NR55320--MA0493.1.Klf1	chr6	108065339	108065349	-	0.000	0.000	Merged-chr6-108065326-73
NR11837--MA1107.1.KLF9	chr11	98348309	98348321	+	0.000	0.000	Merged-chr11-98348383-15
NR46453--MA0741.1.KLF16	chr4	120854785	120854795	+	0.000	0.000	Merged-chr4-120854918-43
NR63413--MA0599.1.KLF5	chr8	70804004	70804013	+	0.000	0.000	Merged-chr8-70804146-8
NR15326--MA0741.1.KLF16	chr12	105027968	105027978	+	0.000	0.000	Merged-chr12-105027877-30
NR12904--MA0039.3.KLF4	chr11	116688051	116688061	-	0.000	0.000	Merged-chr11-116688042-60
NR61578--MA0599.1.KLF5	chr7	133776805	133776814	+	0.000	0.000	Merged-chr7-133776611-71
NR43227--MA0599.1.KLF5	chr3	139205633	139205642	-	0.000	0.000	Merged-chr3-139205719-57
NR69448--MA0740.1.KLF14	chr9	124425753	124425766	-	0.000	0.000	Merged-chr9-124425759-16
NR31362--MA0740.1.KLF14	chr18	65430710	65430723	+	0.000	0.000	Merged-chr18-65430843-87
NR28520--MA0657.1.KLF13	chr17	44745575	44745592	+	0.000	0.000	Merged-chr17-44745562-14
NR25215--MA1107.1.KLF9	chr16	24263251	24263263	-	0.000	0.000	Merged-chr16-24263045-11
NR50417--MA0493.1.Klf1	chr5	99979036	99979046	+	0.000	0.000	Merged-chr5-99978841-118
NR36517--MA0741.1.KLF16	chr2	84727431	84727441	-	0.000	0.000	Merged-chr2-84727435-53
NR57642--MA0741.1.KLF16	chr7	4777059	4777069	-	0.000	0.000	Merged-chr7-4777194-35
NR70243--MA0741.1.KLF16	chrX	135885795	135885805	+	0.000	0.000	Merged-chrX-135885982-77
NR15544--MA0599.1.KLF5	chr12	108757915	108757924	+	0.000	0.000	Merged-chr12-108758012-54
NR54028--MA0740.1.KLF14	chr6	48395580	48395593	+	0.000	0.000	Merged-chr6-48395696-62
NR58156--MA0599.1.KLF5	chr7	24481986	24481995	-	0.000	0.000	Merged-chr7-24481860-36
NR2076--MA0741.1.KLF16	chr1	128615667	128615677	-	0.000	0.000	Merged-chr1-128615599-2
NR7980--MA0599.1.KLF5	chr10	111562893	111562902	+	0.000	0.000	Merged-chr10-111562842-26
NR49529--MA0599.1.KLF5	chr5	64336911	64336920	-	0.000	0.000	Merged-chr5-64336866-17
NR38501--MA0039.3.KLF4	chr2	152101968	152101978	+	0.000	0.000	Merged-chr2-152102009-14
NR43208--MA1107.1.KLF9	chr3	138867306	138867318	+	0.000	0.000	Merged-chr3-138867429-26
NR13494--MA0599.1.KLF5	chr12	12580878	12580887	+	0.000	0.000	Merged-chr12-12580881-28
NR68084--MA0741.1.KLF16	chr9	101251890	101251900	+	0.000	0.000	Merged-chr9-101251656-72
NR35721--MA0599.1.KLF5	chr2	53191715	53191724	-	0.000	0.000	Merged-chr2-53191646-133
NR7528--MA0740.1.KLF14	chr10	95323703	95323716	-	0.000	0.000	Merged-chr10-95323876-95
NR19876--MA0493.1.Klf1	chr14	40966897	40966907	-	0.000	0.000	Merged-chr14-40966984-107
NR16602--MA0493.1.Klf1	chr13	34149080	34149090	+	0.000	0.000	Merged-chr13-34149148-30
NR50566--MA0742.1.Klf12	chr5	105409269	105409283	-	0.000	0.000	Merged-chr5-105409228-3
NR19796--MA0599.1.KLF5	chr14	33446883	33446892	+	0.000	0.000	Merged-chr14-33446801-4
NR8497--MA0599.1.KLF5	chr10	121506925	121506934	-	0.000	0.000	Merged-chr10-121506841-15
NR610--MA0039.3.KLF4	chr1	43478180	43478190	-	0.000	0.000	Merged-chr1-43478113-25
NR48331--MA0493.1.Klf1	chr4	155318466	155318476	-	0.000	0.000	Merged-chr4-155318568-19
NR68037--MA0039.3.KLF4	chr9	99479258	99479268	-	0.000	0.000	Merged-chr9-99479335-46
NR60291--MA0599.1.KLF5	chr7	101504769	101504778	-	0.000	0.000	Merged-chr7-101504709-13
NR66400--MA0657.1.KLF13	chr9	50856888	50856905	-	0.000	0.000	Merged-chr9-50856954-76
NR26986--MA0493.1.Klf1	chr17	6961316	6961326	-	0.000	0.000	Merged-chr17-6961334-74
NR2719--MA0599.1.KLF5	chr1	152733292	152733301	+	0.000	0.000	Merged-chr1-152733286-16
NR14472--MA0599.1.KLF5	chr12	75818297	75818306	-	0.000	0.000	Merged-chr12-75818494-81
NR58014--MA0742.1.Klf12	chr7	19381996	19382010	+	0.000	0.000	Merged-chr7-19382105-63
NR43324--MA0657.1.KLF13	chr3	142882207	142882224	+	0.000	0.000	Merged-chr3-142881954-134
NR23710--MA0741.1.KLF16	chr15	85036990	85037000	+	0.000	0.000	Merged-chr15-85036968-63
NR41172--MA0493.1.Klf1	chr3	85887568	85887578	+	0.000	0.000	Merged-chr3-85887790-94
NR43428--MA0493.1.Klf1	chr3	144720619	144720629	-	0.000	0.000	Merged-chr3-144720507-6
NR46976--MA0741.1.KLF16	chr4	133480030	133480040	-	0.000	0.000	Merged-chr4-133480073-43
NR41319--MA0741.1.KLF16	chr3	89456917	89456927	-	0.000	0.000	Merged-chr3-89456979-12
NR36942--MA0740.1.KLF14	chr2	105399440	105399453	-	0.000	0.000	Merged-chr2-105399263-98
NR40423--MA0599.1.KLF5	chr3	37387238	37387247	+	0.000	0.000	Merged-chr3-37387338-33
NR55647--MA0493.1.Klf1	chr6	115853411	115853421	+	0.000	0.000	Merged-chr6-115853380-61
NR39615--MA0599.1.KLF5	chr2	173436867	173436876	-	0.000	0.000	Merged-chr2-173436778-46
NR62412--MA0740.1.KLF14	chr8	13494556	13494569	-	0.000	0.000	Merged-chr8-13494435-15
NR39062--MA0740.1.KLF14	chr2	163750225	163750238	+	0.000	0.000	Merged-chr2-163750187-67
NR9475--MA0599.1.KLF5	chr11	32714455	32714464	-	0.000	0.000	Merged-chr11-32714386-17
NR41298--MA0599.1.KLF5	chr3	89378432	89378441	-	0.000	0.000	Merged-chr3-89378543-26
NR66315--MA0493.1.Klf1	chr9	47530144	47530154	+	0.000	0.000	Merged-chr9-47530154-53
NR20913--MA0599.1.KLF5	chr14	75527331	75527340	+	0.000	0.000	Merged-chr14-75527299-19
NR13493--MA0742.1.Klf12	chr12	12580877	12580891	+	0.000	0.000	Merged-chr12-12580881-28
NR8806--MA0599.1.KLF5	chr10	128039374	128039383	+	0.000	0.000	Merged-chr10-128039274-35
NR35246--MA0493.1.Klf1	chr2	32132894	32132904	-	0.000	0.000	Merged-chr2-32132816-8
NR70361--MA0742.1.Klf12	chrX	152016297	152016311	-	0.000	0.000	Merged-chrX-152016475-78
NR64931--MA0039.3.KLF4	chr8	120319623	120319633	-	0.000	0.000	Merged-chr8-120319667-36
NR29329--MA0493.1.Klf1	chr17	70886880	70886890	-	0.000	0.000	Merged-chr17-70886838-34
NR63310--MA0599.1.KLF5	chr8	70158503	70158512	-	0.000	0.000	Merged-chr8-70158595-38
NR37001--MA0599.1.KLF5	chr2	109278093	109278102	-	0.000	0.000	Merged-chr2-109278208-43
NR37800--MA0741.1.KLF16	chr2	131955382	131955392	+	0.000	0.000	Merged-chr2-131955415-30
NR52769--MA0742.1.Klf12	chr5	143975168	143975182	+	0.000	0.000	Merged-chr5-143975077-1
NR22536--MA0741.1.KLF16	chr15	51865541	51865551	-	0.000	0.000	Merged-chr15-51865405-64
NR13337--MA0493.1.Klf1	chr12	4038973	4038983	+	0.000	0.000	Merged-chr12-4038819-48
NR33792--MA0599.1.KLF5	chr19	46148487	46148496	+	0.000	0.000	Merged-chr19-46148494-21
NR38240--MA0741.1.KLF16	chr2	146855824	146855834	+	0.000	0.000	Merged-chr2-146855966-67
NR48366--MA0740.1.KLF14	chr4	155694292	155694305	-	0.000	0.000	Merged-chr4-155694254-1
NR36439--MA0493.1.Klf1	chr2	79065515	79065525	+	0.000	0.000	Merged-chr2-79065510-16
NR45527--MA0657.1.KLF13	chr4	89137799	89137816	+	0.000	0.000	Merged-chr4-89137676-98
NR9108--MA0599.1.KLF5	chr11	5741172	5741181	-	0.000	0.000	Merged-chr11-5741141-55
NR24264--MA1107.1.KLF9	chr15	98699669	98699681	-	0.000	0.000	Merged-chr15-98699636-21
NR21000--MA0599.1.KLF5	chr14	78536929	78536938	-	0.000	0.000	Merged-chr14-78536863-71
NR33434--MA0599.1.KLF5	chr19	37018706	37018715	-	0.000	0.000	Merged-chr19-37018602-32
NR64918--MA0741.1.KLF16	chr8	120114020	120114030	-	0.000	0.000	Merged-chr8-120114148-66
NR59316--MA0039.3.KLF4	chr7	64213004	64213014	-	0.000	0.000	Merged-chr7-64213076-17
NR9793--MA0741.1.KLF16	chr11	51898827	51898837	-	0.000	0.000	Merged-chr11-51898870-27
NR66859--MA0742.1.Klf12	chr9	65003981	65003995	+	0.000	0.000	Merged-chr9-65004115-12
NR67753--MA0741.1.KLF16	chr9	88858898	88858908	-	0.000	0.000	Merged-chr9-88858930-57
NR36626--MA0741.1.KLF16	chr2	91950494	91950504	-	0.000	0.000	Merged-chr2-91950520-49
NR44441--MA1107.1.KLF9	chr4	40757935	40757947	-	0.000	0.000	Merged-chr4-40757747-77
NR34675--MA0741.1.KLF16	chr2	17597925	17597935	-	0.000	0.000	Merged-chr2-17597899-18
NR31808--MA0740.1.KLF14	chr18	76241247	76241260	+	0.000	0.000	Merged-chr18-76241276-1
NR38524--MA1107.1.KLF9	chr2	152344143	152344155	+	0.000	0.000	Merged-chr2-152344055-110
NR34770--MA0599.1.KLF5	chr2	21205657	21205666	-	0.000	0.000	Merged-chr2-21205632-118
NR49019--MA0741.1.KLF16	chr5	32459213	32459223	-	0.000	0.000	Merged-chr5-32459056-73
NR48363--MA0599.1.KLF5	chr4	155669501	155669510	-	0.000	0.000	Merged-chr4-155669356-57
NR39601--MA0493.1.Klf1	chr2	173263823	173263833	+	0.000	0.000	Merged-chr2-173263932-54
NR28177--MA0599.1.KLF5	chr17	34632607	34632616	+	0.000	0.000	Merged-chr17-34632499-30
NR13621--MA0742.1.Klf12	chr12	21373683	21373697	-	0.000	0.000	Merged-chr12-21373648-61
NR36811--MA0599.1.KLF5	chr2	101679564	101679573	-	0.000	0.000	Merged-chr2-101679457-18
NR31026--MA0599.1.KLF5	chr18	54822921	54822930	+	0.000	0.000	Merged-chr18-54822886-30
NR34914--MA0740.1.KLF14	chr2	26237437	26237450	+	0.000	0.000	Merged-chr2-26237317-65
NR51551--MA1107.1.KLF9	chr5	124032323	124032335	-	0.000	0.000	Merged-chr5-124032239-28
NR52087--MA0599.1.KLF5	chr5	135149421	135149430	+	0.000	0.000	Merged-chr5-135149423-77
NR50793--MA0493.1.Klf1	chr5	110135925	110135935	-	0.000	0.000	Merged-chr5-110135830-52
NR60384--MA1107.1.KLF9	chr7	105356548	105356560	-	0.000	0.000	Merged-chr7-105356441-22
NR15857--MA0493.1.Klf1	chr12	113140458	113140468	+	0.000	0.000	Merged-chr12-113140346-61
NR67096--MA0493.1.Klf1	chr9	70484978	70484988	+	0.000	0.000	Merged-chr9-70485119-27
NR63431--MA0599.1.KLF5	chr8	71272546	71272555	-	0.000	0.000	Merged-chr8-71272830-80
NR44866--MA0039.3.KLF4	chr4	47251263	47251273	+	0.000	0.000	Merged-chr4-47251279-48
NR17096--MA0741.1.KLF16	chr13	54503743	54503753	-	0.000	0.000	Merged-chr13-54503961-93
NR66481--MA0740.1.KLF14	chr9	54586399	54586412	-	0.000	0.000	Merged-chr9-54586552-67
NR51093--MA0741.1.KLF16	chr5	114639602	114639612	-	0.000	0.000	Merged-chr5-114639574-38
NR33550--MA0741.1.KLF16	chr19	40513854	40513864	-	0.000	0.000	Merged-chr19-40513581-97
NR8690--MA0742.1.Klf12	chr10	126901388	126901402	-	0.000	0.000	Merged-chr10-126901254-64
NR41871--MA0599.1.KLF5	chr3	101604788	101604797	+	0.000	0.000	Merged-chr3-101604815-1
NR36899--MA0039.3.KLF4	chr2	104493456	104493466	+	0.000	0.000	Merged-chr2-104493462-8
NR1759--MA0599.1.KLF5	chr1	106171568	106171577	+	0.000	0.000	Merged-chr1-106171565-10
NR69956--MA0741.1.KLF16	chrX	75382320	75382330	+	0.000	0.000	Merged-chrX-75382490-45
NR57505--MA0599.1.KLF5	chr6	148896229	148896238	+	0.000	0.000	Merged-chr6-148896090-83
NR69181--MA1107.1.KLF9	chr9	120691792	120691804	-	0.000	0.000	Merged-chr9-120691973-52
NR47497--MA0599.1.KLF5	chr4	141618777	141618786	-	0.000	0.000	Merged-chr4-141618821-28
NR177--MA0493.1.Klf1	chr1	21079335	21079345	+	0.000	0.000	Merged-chr1-21079276-92
NR51967--MA0039.3.KLF4	chr5	134393836	134393846	-	0.000	0.000	Merged-chr5-134393835-14
NR44223--MA0599.1.KLF5	chr4	16163693	16163702	+	0.000	0.000	Merged-chr4-16163634-149
NR29822--MA0599.1.KLF5	chr17	84028780	84028789	-	0.000	0.000	Merged-chr17-84028767-42
NR18317--MA0740.1.KLF14	chr13	100108064	100108077	-	0.000	0.000	Merged-chr13-100108112-61
NR26742--MA0742.1.Klf12	chr16	95990954	95990968	+	0.000	0.000	Merged-chr16-95990846-67
NR26417--MA1107.1.KLF9	chr16	90810511	90810523	-	0.000	0.000	Merged-chr16-90810372-70
NR52212--MA0742.1.Klf12	chr5	135903789	135903803	-	0.000	0.000	Merged-chr5-135903918-23
NR8237--MA0493.1.Klf1	chr10	117906587	117906597	-	0.000	0.000	Merged-chr10-117906589-68
NR979--MA0599.1.KLF5	chr1	64737811	64737820	+	0.000	0.000	Merged-chr1-64737763-173
NR52073--MA0493.1.Klf1	chr5	135106806	135106816	+	0.000	0.000	Merged-chr5-135106892-30
NR8157--MA0599.1.KLF5	chr10	117494125	117494134	-	0.000	0.000	Merged-chr10-117494286-56
NR51539--MA0599.1.KLF5	chr5	123907154	123907163	+	0.000	0.000	Merged-chr5-123907214-53
NR2861--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR12135--MA0740.1.KLF14	chr11	102408672	102408685	-	0.000	0.000	Merged-chr11-102408513-28
NR56229--MA0741.1.KLF16	chr6	128285957	128285967	-	0.000	0.000	Merged-chr6-128286104-14
NR66323--MA0039.3.KLF4	chr9	48447926	48447936	+	0.000	0.000	Merged-chr9-48448010-22
NR39972--MA1107.1.KLF9	chr2	181659730	181659742	-	0.000	0.000	Merged-chr2-181659700-65
NR8342--MA0742.1.Klf12	chr10	119001582	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR68991--MA1107.1.KLF9	chr9	117553311	117553323	+	0.000	0.000	Merged-chr9-117553194-1
NR28110--MA0740.1.KLF14	chr17	33843071	33843084	+	0.000	0.000	Merged-chr17-33843273-52
NR9699--MA0599.1.KLF5	chr11	50174827	50174836	-	0.000	0.000	Merged-chr11-50174775-60
NR31375--MA0740.1.KLF14	chr18	65430950	65430963	+	0.000	0.000	Merged-chr18-65430843-87
NR59124--MA1107.1.KLF9	chr7	49246033	49246045	+	0.000	0.000	Merged-chr7-49246156-57
NR46067--MA0599.1.KLF5	chr4	109229934	109229943	+	0.000	0.000	Merged-chr4-109229977-29
NR24228--MA0039.3.KLF4	chr15	98181308	98181318	+	0.000	0.000	Merged-chr15-98181409-51
NR49301--MA0740.1.KLF14	chr5	43355358	43355371	-	0.000	0.000	Merged-chr5-43355421-55
NR60138--MA1107.1.KLF9	chr7	98995321	98995333	-	0.000	0.000	Merged-chr7-98995432-21
NR57926--MA0741.1.KLF16	chr7	16980381	16980391	+	0.000	0.000	Merged-chr7-16980470-23
NR24577--MA0741.1.KLF16	chr15	102136244	102136254	+	0.000	0.000	Merged-chr15-102136200-54
NR24023--MA0493.1.Klf1	chr15	93756157	93756167	+	0.000	0.000	Merged-chr15-93756205-23
NR69845--MA0599.1.KLF5	chrX	60547659	60547668	-	0.000	0.000	Merged-chrX-60547661-42
NR32116--MA0599.1.KLF5	chr18	82692302	82692311	-	0.000	0.000	Merged-chr18-82692558-116
NR53177--MA0599.1.KLF5	chr5	149647679	149647688	+	0.000	0.000	Merged-chr5-149647772-15
NR11981--MA0493.1.Klf1	chr11	100692510	100692520	-	0.000	0.000	Merged-chr11-100692444-17
NR34921--MA0742.1.Klf12	chr2	26304875	26304889	-	0.000	0.000	Merged-chr2-26304890-4
NR37414--MA0740.1.KLF14	chr2	121008393	121008406	-	0.000	0.000	Merged-chr2-121008420-56
NR22865--MA0740.1.KLF14	chr15	64113259	64113272	+	0.000	0.000	Merged-chr15-64113403-29
NR12730--MA1107.1.KLF9	chr11	114813030	114813042	+	0.000	0.000	Merged-chr11-114812922-18
NR13266--MA0599.1.KLF5	chr11	120950988	120950997	+	0.000	0.000	Merged-chr11-120950981-41
NR35610--MA0741.1.KLF16	chr2	45117109	45117119	-	0.000	0.000	Merged-chr2-45117109-39
NR60152--MA0493.1.Klf1	chr7	99267465	99267475	-	0.000	0.000	Merged-chr7-99267525-22
NR38418--MA0599.1.KLF5	chr2	150608597	150608606	+	0.000	0.000	Merged-chr2-150608735-106
NR8999--MA0741.1.KLF16	chr11	3703671	3703681	+	0.000	0.000	Merged-chr11-3703654-26
NR25555--MA0039.3.KLF4	chr16	38729868	38729878	+	0.000	0.000	Merged-chr16-38729848-29
NR64071--MA0741.1.KLF16	chr8	91801679	91801689	+	0.000	0.000	Merged-chr8-91801634-28
NR106--MA0741.1.KLF16	chr1	14484502	14484512	-	0.000	0.000	Merged-chr1-14484636-21
NR20466--MA0657.1.KLF13	chr14	61427371	61427388	+	0.000	0.000	Merged-chr14-61427434-25
NR48381--MA0599.1.KLF5	chr4	155812444	155812453	-	0.000	0.000	Merged-chr4-155812439-57
NR8594--MA0742.1.Klf12	chr10	123196992	123197006	+	0.000	0.000	Merged-chr10-123196771-143
NR15764--MA0740.1.KLF14	chr12	112130306	112130319	+	0.000	0.000	Merged-chr12-112130474-63
NR10107--MA0740.1.KLF14	chr11	59839387	59839400	+	0.000	0.000	Merged-chr11-59839574-91
NR40768--MA0599.1.KLF5	chr3	62338923	62338932	-	0.000	0.000	Merged-chr3-62339060-22
NR60063--MA0599.1.KLF5	chr7	97788429	97788438	+	0.000	0.000	Merged-chr7-97788658-80
NR1866--MA0493.1.Klf1	chr1	119504867	119504877	-	0.000	0.000	Merged-chr1-119504796-62
NR36441--MA0657.1.KLF13	chr2	79124385	79124402	-	0.000	0.000	Merged-chr2-79124485-40
NR28531--MA0742.1.Klf12	chr17	44777208	44777222	+	0.000	0.000	Merged-chr17-44777259-107
NR15933--MA0742.1.Klf12	chr12	116077704	116077718	-	0.000	0.000	Merged-chr12-116077743-55
NR4465--MA0740.1.KLF14	chr1	189688143	189688156	+	0.000	0.000	Merged-chr1-189688253-55
NR22202--MA0599.1.KLF5	chr15	31536422	31536431	+	0.000	0.000	Merged-chr15-31536246-8
NR33424--MA1107.1.KLF9	chr19	36409567	36409579	-	0.000	0.000	Merged-chr19-36409790-61
NR26375--MA0742.1.Klf12	chr16	90220988	90221002	+	0.000	0.000	Merged-chr16-90220998-103
NR63883--MA0741.1.KLF16	chr8	84969617	84969627	+	0.000	0.000	Merged-chr8-84969564-52
NR54813--MA0599.1.KLF5	chr6	87811900	87811909	+	0.000	0.000	Merged-chr6-87811614-132
NR50659--MA0493.1.Klf1	chr5	107220073	107220083	-	0.000	0.000	Merged-chr5-107220058-5
NR8585--MA0741.1.KLF16	chr10	123076428	123076438	+	0.000	0.000	Merged-chr10-123076393-79
NR35862--MA0741.1.KLF16	chr2	59882610	59882620	-	0.000	0.000	Merged-chr2-59882495-61
NR68745--MA1107.1.KLF9	chr9	114546942	114546954	-	0.000	0.000	Merged-chr9-114546935-29
NR25860--MA0741.1.KLF16	chr16	62854184	62854194	+	0.000	0.000	Merged-chr16-62854139-85
NR35018--MA0493.1.Klf1	chr2	27442415	27442425	+	0.000	0.000	Merged-chr2-27442428-51
NR47837--MA0742.1.Klf12	chr4	148159947	148159961	+	0.000	0.000	Merged-chr4-148160107-67
NR43198--MA0741.1.KLF16	chr3	138527332	138527342	+	0.000	0.000	Merged-chr3-138527259-144
NR52414--MA0599.1.KLF5	chr5	139150111	139150120	+	0.000	0.000	Merged-chr5-139150117-104
NR66007--MA0599.1.KLF5	chr9	35176013	35176022	+	0.000	0.000	Merged-chr9-35175859-80
NR43469--MA0741.1.KLF16	chr3	146039644	146039654	-	0.000	0.000	Merged-chr3-146039588-29
NR629--MA0741.1.KLF16	chr1	44101590	44101600	+	0.000	0.000	Merged-chr1-44101717-6
NR25926--MA0741.1.KLF16	chr16	65542382	65542392	-	0.000	0.000	Merged-chr16-65542301-4
NR21684--MA1107.1.KLF9	chr14	118982571	118982583	+	0.000	0.000	Merged-chr14-118982661-72
NR61923--MA0599.1.KLF5	chr7	141064283	141064292	-	0.000	0.000	Merged-chr7-141064290-23
NR9914--MA0599.1.KLF5	chr11	54764937	54764946	-	0.000	0.000	Merged-chr11-54764987-17
NR54695--MA0039.3.KLF4	chr6	83718235	83718245	-	0.000	0.000	Merged-chr6-83718285-22
NR80--MA0599.1.KLF5	chr1	13372783	13372792	+	0.000	0.000	Merged-chr1-13372828-29
NR62798--MA0599.1.KLF5	chr8	36249517	36249526	+	0.000	0.000	Merged-chr8-36249558-6
NR4083--MA0741.1.KLF16	chr1	184034047	184034057	-	0.000	0.000	Merged-chr1-184034226-93
NR53750--MA0599.1.KLF5	chr6	34497705	34497714	-	0.000	0.000	Merged-chr6-34497714-15
NR15719--MA0741.1.KLF16	chr12	111442502	111442512	+	0.000	0.000	Merged-chr12-111442481-10
NR46621--MA1107.1.KLF9	chr4	126309997	126310009	-	0.000	0.000	Merged-chr4-126309943-26
