#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR22646--MA0599.1.KLF5	chr15	5244223	5244232	-	0.000	0.000	Merged-chr15-5244344-100
NR23950--MA0741.1.KLF16	chr15	68287497	68287507	-	0.000	0.000	Merged-chr15-68287311-7
NR57155--MA0039.3.KLF4	chr6	128764057	128764067	-	0.000	0.000	Merged-chr6-128764213-62
NR10605--MA0740.1.KLF14	chr11	53519826	53519839	-	0.000	0.000	Merged-chr11-53519837-32
NR12849--MA0742.1.Klf12	chr11	117300064	117300078	-	0.000	0.000	Merged-chr11-117299965-22
NR60014--MA0493.1.Klf1	chr7	73479743	73479753	+	0.000	0.000	Merged-chr7-73479778-28
NR4995--MA0741.1.KLF16	chr1	191397225	191397235	-	0.000	0.000	Merged-chr1-191397050-148
NR47246--MA1107.1.KLF9	chr4	101062304	101062316	-	0.000	0.000	Merged-chr4-101062472-1
NR26--MA1107.1.KLF9	chr1	4496533	4496545	-	0.000	0.000	Merged-chr1-4496602-47
NR31828--MA0741.1.KLF16	chr18	25554828	25554838	-	0.000	0.000	Merged-chr18-25554898-22
NR11792--MA0741.1.KLF16	chr11	90225354	90225364	-	0.000	0.000	Merged-chr11-90225249-59
NR18924--MA0740.1.KLF14	chr13	107890368	107890381	-	0.000	0.000	Merged-chr13-107890491-165
NR52650--MA0740.1.KLF14	chr5	122354270	122354283	+	0.000	0.000	Merged-chr5-122354420-69
NR7386--MA0741.1.KLF16	chr10	78399401	78399411	+	0.000	0.000	Merged-chr10-78399498-14
NR24661--MA0741.1.KLF16	chr15	83563325	83563335	-	0.000	0.000	Merged-chr15-83563497-129
NR65346--MA0741.1.KLF16	chr8	124022156	124022166	+	0.000	0.000	Merged-chr8-124022219-1
NR6631--MA0493.1.Klf1	chr10	58323402	58323412	+	0.000	0.000	Merged-chr10-58323476-78
NR14183--MA0741.1.KLF16	chr12	55388662	55388672	+	0.000	0.000	Merged-chr12-55388568-28
NR26404--MA0039.3.KLF4	chr16	31944257	31944267	-	0.000	0.000	Merged-chr16-31944206-17
NR68635--MA0599.1.KLF5	chrX	13846635	13846644	-	0.000	0.000	Merged-chrX-13846551-90
NR20914--MA0599.1.KLF5	chr14	55604163	55604172	-	0.000	0.000	Merged-chr14-55604128-61
NR57556--MA0742.1.Klf12	chr6	140424634	140424648	+	0.000	0.000	Merged-chr6-140424480-146
NR63905--MA0740.1.KLF14	chr8	75084042	75084055	-	0.000	0.000	Merged-chr8-75083999-30
NR44756--MA0493.1.Klf1	chr3	154628568	154628578	+	0.000	0.000	Merged-chr3-154628476-23
NR18447--MA0493.1.Klf1	chr13	95524972	95524982	-	0.000	0.000	Merged-chr13-95524749-120
NR65906--MA1107.1.KLF9	chr9	22467485	22467497	+	0.000	0.000	Merged-chr9-22467397-3
NR37341--MA1107.1.KLF9	chr2	77102608	77102620	+	0.000	0.000	Merged-chr2-77102646-21
NR66360--MA1107.1.KLF9	chr9	44717169	44717181	-	0.000	0.000	Merged-chr9-44717151-19
NR69163--MA0741.1.KLF16	chrX	101274116	101274126	+	0.000	0.000	Merged-chrX-101274015-74
NR61478--MA0740.1.KLF14	chr7	127260768	127260781	+	0.000	0.000	Merged-chr7-127260763-55
NR55898--MA1107.1.KLF9	chr6	88075209	88075221	+	0.000	0.000	Merged-chr6-88075202-50
NR48309--MA0741.1.KLF16	chr4	134187207	134187217	+	0.000	0.000	Merged-chr4-134187105-62
NR46260--MA0740.1.KLF14	chr4	56947066	56947079	-	0.000	0.000	Merged-chr4-56947082-88
NR13113--MA0039.3.KLF4	chr12	4841426	4841436	+	0.000	0.000	Merged-chr12-4841599-31
NR47386--MA0599.1.KLF5	chr4	107066870	107066879	-	0.000	0.000	Merged-chr4-107066974-53
NR9109--MA0599.1.KLF5	chr10	121506925	121506934	-	0.000	0.000	Merged-chr10-121506841-15
NR38544--MA0599.1.KLF5	chr2	126707314	126707323	+	0.000	0.000	Merged-chr2-126707340-53
NR10614--MA0657.1.KLF13	chr11	53754973	53754990	+	0.000	0.000	Merged-chr11-53755025-7
NR29917--MA0599.1.KLF5	chr17	52168742	52168751	+	0.000	0.000	Merged-chr17-52168646-44
NR65244--MA0493.1.Klf1	chr8	122678626	122678636	+	0.000	0.000	Merged-chr8-122678514-57
NR18337--MA0741.1.KLF16	chr13	92611016	92611026	-	0.000	0.000	Merged-chr13-92610910-95
NR21261--MA0657.1.KLF13	chr14	70074962	70074979	-	0.000	0.000	Merged-chr14-70074999-77
NR67246--MA0740.1.KLF14	chr9	83440894	83440907	+	0.000	0.000	Merged-chr9-83441063-64
NR47367--MA1107.1.KLF9	chr4	106841994	106842006	-	0.000	0.000	Merged-chr4-106841993-21
NR53827--MA0599.1.KLF5	chr5	146867617	146867626	+	0.000	0.000	Merged-chr5-146867667-49
NR58035--MA1107.1.KLF9	chr7	4739974	4739986	-	0.000	0.000	Merged-chr7-4739915-68
NR24042--MA0741.1.KLF16	chr15	73716729	73716739	+	0.000	0.000	Merged-chr15-73716639-32
NR34095--MA0599.1.KLF5	chr19	10182793	10182802	-	0.000	0.000	Merged-chr19-10183021-72
NR20359--MA0599.1.KLF5	chr14	34661935	34661944	-	0.000	0.000	Merged-chr14-34661835-65
NR51213--MA0599.1.KLF5	chr5	74068453	74068462	-	0.000	0.000	Merged-chr5-74068600-91
NR8940--MA0741.1.KLF16	chr10	117627737	117627747	+	0.000	0.000	Merged-chr10-117627744-48
NR58768--MA0741.1.KLF16	chr7	27258717	27258727	-	0.000	0.000	Merged-chr7-27258672-61
NR17080--MA0599.1.KLF5	chr13	54590186	54590195	+	0.000	0.000	Merged-chr13-54590326-80
NR37172--MA0742.1.Klf12	chr2	71786876	71786890	-	0.000	0.000	Merged-chr2-71787122-109
NR19336--MA0599.1.KLF5	chr13	120300191	120300200	-	0.000	0.000	Merged-chr13-120300021-103
NR60722--MA0599.1.KLF5	chr7	99546496	99546505	+	0.000	0.000	Merged-chr7-99546388-26
NR34076--MA1107.1.KLF9	chr19	9044608	9044620	+	0.000	0.000	Merged-chr19-9044473-28
NR35351--MA0657.1.KLF13	chr2	11777698	11777715	-	0.000	0.000	Merged-chr2-11777973-128
NR21560--MA0493.1.Klf1	chr14	84443428	84443438	+	0.000	0.000	Merged-chr14-84443299-57
NR42710--MA1107.1.KLF9	chr3	95315143	95315155	+	0.000	0.000	Merged-chr3-95315367-55
NR31909--MA0599.1.KLF5	chr18	32162932	32162941	-	0.000	0.000	Merged-chr18-32163023-110
NR34619--MA0599.1.KLF5	chr19	41981214	41981223	-	0.000	0.000	Merged-chr19-41981286-107
NR65136--MA1107.1.KLF9	chr8	120537375	120537387	-	0.000	0.000	Merged-chr8-120537413-55
NR46295--MA1107.1.KLF9	chr4	57813468	57813480	-	0.000	0.000	Merged-chr4-57813680-42
NR48632--MA0742.1.Klf12	chr4	140833013	140833027	-	0.000	0.000	Merged-chr4-140833040-18
NR9175--MA0741.1.KLF16	chr10	122717817	122717827	+	0.000	0.000	Merged-chr10-122717958-55
NR27862--MA0493.1.Klf1	chr16	91688765	91688775	+	0.000	0.000	Merged-chr16-91688812-60
NR4233--MA0741.1.KLF16	chr1	172312271	172312281	-	0.000	0.000	Merged-chr1-172312178-79
NR52586--MA0741.1.KLF16	chr5	121330241	121330251	+	0.000	0.000	Merged-chr5-121330431-35
NR9143--MA0740.1.KLF14	chr10	121796196	121796209	+	0.000	0.000	Merged-chr10-121796258-28
NR6644--MA1107.1.KLF9	chr10	58350930	58350942	-	0.000	0.000	Merged-chr10-58350801-17
NR27988--MA0599.1.KLF5	chr16	93973605	93973614	-	0.000	0.000	Merged-chr16-93973640-19
NR42823--MA0740.1.KLF14	chr3	97124353	97124366	-	0.000	0.000	Merged-chr3-97124449-32
NR3477--MA0039.3.KLF4	chr1	151236860	151236870	+	0.000	0.000	Merged-chr1-151236737-36
NR7886--MA0657.1.KLF13	chr10	86021902	86021919	-	0.000	0.000	Merged-chr10-86022093-75
NR2195--MA1107.1.KLF9	chr1	97580676	97580688	+	0.000	0.000	Merged-chr1-97580678-52
NR27087--MA1107.1.KLF9	chr16	64648000	64648012	-	0.000	0.000	Merged-chr16-64647871-24
NR55216--MA0740.1.KLF14	chr6	54715891	54715904	+	0.000	0.000	Merged-chr6-54715898-42
NR58354--MA0741.1.KLF16	chr7	16980428	16980438	+	0.000	0.000	Merged-chr7-16980470-23
NR53265--MA0740.1.KLF14	chr5	135688966	135688979	-	0.000	0.000	Merged-chr5-135689128-71
NR68800--MA0740.1.KLF14	chrX	48208740	48208753	+	0.000	0.000	Merged-chrX-48208632-70
NR12678--MA0741.1.KLF16	chr11	115367746	115367756	+	0.000	0.000	Merged-chr11-115367614-40
NR58147--MA1107.1.KLF9	chr7	7130758	7130770	+	0.000	0.000	Merged-chr7-7130705-50
NR36042--MA0599.1.KLF5	chr2	31256710	31256719	+	0.000	0.000	Merged-chr2-31256650-54
NR47601--MA0599.1.KLF5	chr4	116877340	116877349	+	0.000	0.000	Merged-chr4-116877441-82
NR48341--MA0493.1.Klf1	chr4	134642055	134642065	+	0.000	0.000	Merged-chr4-134642170-32
NR51732--MA0741.1.KLF16	chr5	97095453	97095463	-	0.000	0.000	Merged-chr5-97095556-15
NR41730--MA0741.1.KLF16	chr3	53463551	53463561	+	0.000	0.000	Merged-chr3-53463466-148
NR6641--MA0741.1.KLF16	chr10	58350931	58350941	-	0.000	0.000	Merged-chr10-58350801-17
NR9574--MA0493.1.Klf1	chr10	128716453	128716463	+	0.000	0.000	Merged-chr10-128716299-65
NR10966--MA0740.1.KLF14	chr11	62648622	62648635	+	0.000	0.000	Merged-chr11-62648702-91
NR35415--MA0742.1.Klf12	chr2	13575062	13575076	+	0.000	0.000	Merged-chr2-13575035-10
NR31815--MA0599.1.KLF5	chr18	25505100	25505109	-	0.000	0.000	Merged-chr18-25505224-41
NR9395--MA0740.1.KLF14	chr10	127211637	127211650	-	0.000	0.000	Merged-chr10-127211540-55
NR67355--MA0740.1.KLF14	chr9	88327586	88327599	+	0.000	0.000	Merged-chr9-88327634-62
NR63883--MA1107.1.KLF9	chr8	75071851	75071863	+	0.000	0.000	Merged-chr8-75071889-52
NR21013--MA0740.1.KLF14	chr14	58076086	58076099	-	0.000	0.000	Merged-chr14-58076041-1
NR39691--MA0657.1.KLF13	chr2	160873033	160873050	-	0.000	0.000	Merged-chr2-160872923-80
NR64960--MA0493.1.Klf1	chr8	116978720	116978730	+	0.000	0.000	Merged-chr8-116978866-55
NR29061--MA0740.1.KLF14	chr17	27826184	27826197	-	0.000	0.000	Merged-chr17-27826379-77
NR37020--MA0741.1.KLF16	chr2	65567732	65567742	-	0.000	0.000	Merged-chr2-65567676-20
NR52509--MA0741.1.KLF16	chr5	118661945	118661955	+	0.000	0.000	Merged-chr5-118661904-17
NR26558--MA0599.1.KLF5	chr16	38089232	38089241	-	0.000	0.000	Merged-chr16-38089125-126
NR50287--MA0741.1.KLF16	chr5	36574391	36574401	-	0.000	0.000	Merged-chr5-36574492-52
NR45342--MA0741.1.KLF16	chr4	20041955	20041965	+	0.000	0.000	Merged-chr4-20042164-92
NR20022--MA1107.1.KLF9	chr14	22686340	22686352	+	0.000	0.000	Merged-chr14-22686265-1
NR1790--MA1107.1.KLF9	chr1	84318709	84318721	+	0.000	0.000	Merged-chr1-84318831-8
NR17716--MA0599.1.KLF5	chr13	74494214	74494223	+	0.000	0.000	Merged-chr13-74494110-55
NR55225--MA0657.1.KLF13	chr6	54925958	54925975	+	0.000	0.000	Merged-chr6-54926058-40
NR10351--MA0599.1.KLF5	chr11	32542890	32542899	-	0.000	0.000	Merged-chr11-32542755-79
NR12607--MA0599.1.KLF5	chr11	113787645	113787654	+	0.000	0.000	Merged-chr11-113787671-26
NR1308--MA0599.1.KLF5	chr1	64690880	64690889	+	0.000	0.000	Merged-chr1-64690862-70
NR23829--MA1107.1.KLF9	chr15	60187587	60187599	+	0.000	0.000	Merged-chr15-60187458-69
NR15317--MA0599.1.KLF5	chr12	101897308	101897317	-	0.000	0.000	Merged-chr12-101897238-43
NR30046--MA0740.1.KLF14	chr17	56627039	56627052	-	0.000	0.000	Merged-chr17-56627075-72
NR10557--MA0599.1.KLF5	chr11	51805381	51805390	-	0.000	0.000	Merged-chr11-51805428-34
NR10896--MA1107.1.KLF9	chr11	60931930	60931942	-	0.000	0.000	Merged-chr11-60932010-53
NR26324--MA1107.1.KLF9	chr16	28829292	28829304	+	0.000	0.000	Merged-chr16-28829477-1
NR10823--MA0740.1.KLF14	chr11	60046260	60046273	+	0.000	0.000	Merged-chr11-60046302-57
NR64648--MA0741.1.KLF16	chr8	105614035	105614045	+	0.000	0.000	Merged-chr8-105614025-28
NR52186--MA0493.1.Klf1	chr5	112276447	112276457	-	0.000	0.000	Merged-chr5-112276606-72
NR46239--MA0657.1.KLF13	chr4	56005746	56005763	-	0.000	0.000	Merged-chr4-56005821-2
NR52934--MA0740.1.KLF14	chr5	129725041	129725054	+	0.000	0.000	Merged-chr5-129725191-86
NR59249--MA0742.1.Klf12	chr7	38107647	38107661	-	0.000	0.000	Merged-chr7-38107855-98
NR53611--MA1107.1.KLF9	chr5	140636808	140636820	+	0.000	0.000	Merged-chr5-140636895-23
NR11329--MA0740.1.KLF14	chr11	75588084	75588097	+	0.000	0.000	Merged-chr11-75588150-65
NR8937--MA0599.1.KLF5	chr10	117627737	117627746	+	0.000	0.000	Merged-chr10-117627744-48
NR21229--MA0742.1.Klf12	chr14	67933587	67933601	+	0.000	0.000	Merged-chr14-67933517-151
NR63656--MA0599.1.KLF5	chr8	70594445	70594454	-	0.000	0.000	Merged-chr8-70594498-62
NR40208--MA0741.1.KLF16	chr2	173000085	173000095	-	0.000	0.000	Merged-chr2-173000238-62
NR26464--MA0599.1.KLF5	chr16	33584217	33584226	+	0.000	0.000	Merged-chr16-33584365-76
NR53521--MA0741.1.KLF16	chr5	139372295	139372305	-	0.000	0.000	Merged-chr5-139372178-54
NR3070--MA0740.1.KLF14	chr1	138248299	138248312	+	0.000	0.000	Merged-chr1-138248268-25
NR59237--MA1107.1.KLF9	chr7	38090472	38090484	+	0.000	0.000	Merged-chr7-38090413-30
NR38763--MA0493.1.Klf1	chr2	132052030	132052040	+	0.000	0.000	Merged-chr2-132051940-20
NR69076--MA0599.1.KLF5	chrX	93911289	93911298	+	0.000	0.000	Merged-chrX-93911345-24
NR43882--MA0740.1.KLF14	chr3	135438127	135438140	+	0.000	0.000	Merged-chr3-135438319-11
NR11301--MA1107.1.KLF9	chr11	74897114	74897126	-	0.000	0.000	Merged-chr11-74897454-145
NR52415--MA0599.1.KLF5	chr5	115150952	115150961	-	0.000	0.000	Merged-chr5-115151143-9
NR53155--MA0493.1.Klf1	chr5	134572039	134572049	+	0.000	0.000	Merged-chr5-134572042-51
NR25677--MA0039.3.KLF4	chr16	7453490	7453500	+	0.000	0.000	Merged-chr16-7453487-1
NR6816--MA0741.1.KLF16	chr10	61680268	61680278	-	0.000	0.000	Merged-chr10-61680390-61
NR49953--MA0741.1.KLF16	chr5	24598807	24598817	-	0.000	0.000	Merged-chr5-24598728-19
NR15429--MA0599.1.KLF5	chr12	107129565	107129574	+	0.000	0.000	Merged-chr12-107129420-39
NR32353--MA1107.1.KLF9	chr18	46013410	46013422	+	0.000	0.000	Merged-chr18-46013388-48
NR64973--MA1107.1.KLF9	chr8	117262983	117262995	-	0.000	0.000	Merged-chr8-117262902-7
NR22682--MA0599.1.KLF5	chr15	6708318	6708327	-	0.000	0.000	Merged-chr15-6708471-133
NR16399--MA0741.1.KLF16	chr13	21366909	21366919	+	0.000	0.000	Merged-chr13-21366779-27
NR7256--MA0741.1.KLF16	chr10	75935805	75935815	+	0.000	0.000	Merged-chr10-75935964-54
NR69048--MA1107.1.KLF9	chrX	77796162	77796174	+	0.000	0.000	Merged-chrX-77795992-119
NR57014--MA0657.1.KLF13	chr6	125239716	125239733	+	0.000	0.000	Merged-chr6-125239634-12
NR16630--MA0493.1.Klf1	chr13	33079574	33079584	-	0.000	0.000	Merged-chr13-33079670-11
NR7527--MA0741.1.KLF16	chr10	80387819	80387829	+	0.000	0.000	Merged-chr10-80387709-52
NR47402--MA0741.1.KLF16	chr4	107314358	107314368	+	0.000	0.000	Merged-chr4-107314290-66
NR39595--MA0657.1.KLF13	chr2	158624894	158624911	-	0.000	0.000	Merged-chr2-158625094-66
NR22404--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR58841--MA1107.1.KLF9	chr7	27838777	27838789	-	0.000	0.000	Merged-chr7-27838608-46
NR7224--MA0740.1.KLF14	chr10	75560107	75560120	+	0.000	0.000	Merged-chr10-75560154-49
NR41719--MA1107.1.KLF9	chr3	53259037	53259049	+	0.000	0.000	Merged-chr3-53259029-2
NR9582--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR52213--MA0742.1.Klf12	chr5	112325387	112325401	+	0.000	0.000	Merged-chr5-112325487-138
NR31913--MA0493.1.Klf1	chr18	32311871	32311881	-	0.000	0.000	Merged-chr18-32311918-36
NR65477--MA0742.1.Klf12	chr8	128357309	128357323	+	0.000	0.000	Merged-chr8-128357359-22
NR34613--MA0039.3.KLF4	chr19	41981143	41981153	-	0.000	0.000	Merged-chr19-41981286-107
NR50262--MA0742.1.Klf12	chr5	35795614	35795628	+	0.000	0.000	Merged-chr5-35795527-25
NR62011--MA0599.1.KLF5	chr7	143830037	143830046	-	0.000	0.000	Merged-chr7-143830009-91
NR12168--MA0741.1.KLF16	chr11	98939810	98939820	-	0.000	0.000	Merged-chr11-98939717-1
NR63797--MA0742.1.Klf12	chr8	71665694	71665708	-	0.000	0.000	Merged-chr8-71665590-47
NR11986--MA1107.1.KLF9	chr11	96916552	96916564	+	0.000	0.000	Merged-chr11-96916500-59
NR35283--MA0493.1.Klf1	chr2	10080531	10080541	+	0.000	0.000	Merged-chr2-10080401-75
NR33088--MA0741.1.KLF16	chr18	69537639	69537649	-	0.000	0.000	Merged-chr18-69537623-22
NR14696--MA1107.1.KLF9	chr12	80115773	80115785	-	0.000	0.000	Merged-chr12-80115734-50
NR26656--MA0493.1.Klf1	chr16	45021601	45021611	+	0.000	0.000	Merged-chr16-45021572-18
NR66708--MA0741.1.KLF16	chr9	61069876	61069886	-	0.000	0.000	Merged-chr9-61069791-4
NR55675--MA0493.1.Klf1	chr6	81965975	81965985	-	0.000	0.000	Merged-chr6-81965824-61
NR2728--MA1107.1.KLF9	chr1	127796439	127796451	-	0.000	0.000	Merged-chr1-127796546-56
NR54720--MA0599.1.KLF5	chr6	34476245	34476254	-	0.000	0.000	Merged-chr6-34476190-64
NR19108--MA0599.1.KLF5	chr13	112801578	112801587	+	0.000	0.000	Merged-chr13-112801565-4
NR28074--MA1107.1.KLF9	chr16	96089729	96089741	+	0.000	0.000	Merged-chr16-96089683-18
NR44277--MA0741.1.KLF16	chr3	144412968	144412978	+	0.000	0.000	Merged-chr3-144412864-41
NR9188--MA0741.1.KLF16	chr10	123076428	123076438	+	0.000	0.000	Merged-chr10-123076393-79
NR9459--MA0741.1.KLF16	chr10	127621162	127621172	-	0.000	0.000	Merged-chr10-127621046-1
NR65197--MA0741.1.KLF16	chr8	122343968	122343978	-	0.000	0.000	Merged-chr8-122343961-16
NR29008--MA0493.1.Klf1	chr17	27133683	27133693	+	0.000	0.000	Merged-chr17-27133890-64
NR52204--MA0741.1.KLF16	chr5	112276569	112276579	+	0.000	0.000	Merged-chr5-112276606-72
NR58017--MA0039.3.KLF4	chr7	4647540	4647550	+	0.000	0.000	Merged-chr7-4647555-37
NR24248--MA0493.1.Klf1	chr15	77849756	77849766	+	0.000	0.000	Merged-chr15-77849735-32
NR56868--MA0493.1.Klf1	chr6	120464176	120464186	+	0.000	0.000	Merged-chr6-120464092-4
NR48094--MA0741.1.KLF16	chr4	129742515	129742525	+	0.000	0.000	Merged-chr4-129742411-67
NR61821--MA0599.1.KLF5	chr7	140264987	140264996	-	0.000	0.000	Merged-chr7-140265035-12
NR31133--MA0039.3.KLF4	chr17	88758097	88758107	-	0.000	0.000	Merged-chr17-88758216-29
NR56687--MA0741.1.KLF16	chr6	114936721	114936731	+	0.000	0.000	Merged-chr6-114936685-54
NR2992--MA1107.1.KLF9	chr1	135112942	135112954	+	0.000	0.000	Merged-chr1-135112884-36
NR39979--MA0599.1.KLF5	chr2	168154551	168154560	+	0.000	0.000	Merged-chr2-168154639-40
NR55209--MA1107.1.KLF9	chr6	54228988	54229000	-	0.000	0.000	Merged-chr6-54229087-24
NR11553--MA0599.1.KLF5	chr11	80081018	80081027	+	0.000	0.000	Merged-chr11-80080950-54
NR25146--MA0599.1.KLF5	chr15	95850234	95850243	-	0.000	0.000	Merged-chr15-95850129-22
NR23009--MA0741.1.KLF16	chr15	27796588	27796598	+	0.000	0.000	Merged-chr15-27796764-17
NR62663--MA0741.1.KLF16	chr8	27174727	27174737	-	0.000	0.000	Merged-chr8-27174593-51
NR65387--MA1107.1.KLF9	chr8	125558862	125558874	+	0.000	0.000	Merged-chr8-125558804-33
NR22560--MA1107.1.KLF9	chr14	122464279	122464291	-	0.000	0.000	Merged-chr14-122464224-88
NR6636--MA0493.1.Klf1	chr10	58323434	58323444	+	0.000	0.000	Merged-chr10-58323476-78
NR48248--MA0599.1.KLF5	chr4	133479944	133479953	-	0.000	0.000	Merged-chr4-133480073-43
NR65054--MA0741.1.KLF16	chr8	119575064	119575074	-	0.000	0.000	Merged-chr8-119575055-76
NR42952--MA1107.1.KLF9	chr3	102756748	102756760	+	0.000	0.000	Merged-chr3-102756925-10
NR65893--MA0740.1.KLF14	chr9	22165111	22165124	-	0.000	0.000	Merged-chr9-22165025-24
NR59255--MA1107.1.KLF9	chr7	38107649	38107661	-	0.000	0.000	Merged-chr7-38107855-98
NR11176--MA0657.1.KLF13	chr11	70298151	70298168	-	0.000	0.000	Merged-chr11-70298199-12
NR54832--MA0599.1.KLF5	chr6	39372820	39372829	+	0.000	0.000	Merged-chr6-39372871-18
NR24435--MA0741.1.KLF16	chr15	80091313	80091323	-	0.000	0.000	Merged-chr15-80091336-26
NR45560--MA0741.1.KLF16	chr4	32657099	32657109	-	0.000	0.000	Merged-chr4-32657142-58
NR66106--MA0493.1.Klf1	chr9	32926394	32926404	-	0.000	0.000	Merged-chr9-32926348-60
NR35991--MA0599.1.KLF5	chr2	30718763	30718772	+	0.000	0.000	Merged-chr2-30718733-68
NR60269--MA1107.1.KLF9	chr7	80583399	80583411	-	0.000	0.000	Merged-chr7-80583398-64
NR29345--MA0740.1.KLF14	chr17	34031777	34031790	-	0.000	0.000	Merged-chr17-34031904-65
NR55223--MA0493.1.Klf1	chr6	54760113	54760123	+	0.000	0.000	Merged-chr6-54760187-57
NR22408--MA1107.1.KLF9	chr14	120313649	120313661	+	0.000	0.000	Merged-chr14-120313531-118
NR35713--MA0493.1.Klf1	chr2	23006413	23006423	-	0.000	0.000	Merged-chr2-23006422-36
NR63655--MA1107.1.KLF9	chr8	70594431	70594443	+	0.000	0.000	Merged-chr8-70594498-62
NR33878--MA0493.1.Klf1	chr19	5510497	5510507	-	0.000	0.000	Merged-chr19-5510623-50
NR29183--MA0599.1.KLF5	chr17	29490580	29490589	-	0.000	0.000	Merged-chr17-29490702-78
NR21364--MA0599.1.KLF5	chr14	73349362	73349371	-	0.000	0.000	Merged-chr14-73349439-20
NR61489--MA0741.1.KLF16	chr7	127393667	127393677	-	0.000	0.000	Merged-chr7-127393642-77
NR50913--MA0742.1.Klf12	chr5	64819558	64819572	+	0.000	0.000	Merged-chr5-64819652-30
NR12721--MA0740.1.KLF14	chr11	115814716	115814729	-	0.000	0.000	Merged-chr11-115814861-30
NR5075--MA0742.1.Klf12	chr1	193173633	193173647	-	0.000	0.000	Merged-chr1-193173597-57
NR64938--MA0493.1.Klf1	chr8	116645535	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR35419--MA0741.1.KLF16	chr2	13575063	13575073	+	0.000	0.000	Merged-chr2-13575035-10
NR46066--MA0741.1.KLF16	chr4	47011204	47011214	-	0.000	0.000	Merged-chr4-47011023-46
NR58600--MA0493.1.Klf1	chr7	24413742	24413752	+	0.000	0.000	Merged-chr7-24413787-50
NR35885--MA0742.1.Klf12	chr2	28533413	28533427	+	0.000	0.000	Merged-chr2-28533447-53
NR64858--MA0599.1.KLF5	chr8	111940672	111940681	+	0.000	0.000	Merged-chr8-111940598-130
NR21006--MA0599.1.KLF5	chr14	57910654	57910663	-	0.000	0.000	Merged-chr14-57910674-41
NR4272--MA1107.1.KLF9	chr1	172549529	172549541	-	0.000	0.000	Merged-chr1-172549592-17
NR55810--MA0599.1.KLF5	chr6	85587511	85587520	+	0.000	0.000	Merged-chr6-85587692-79
NR29164--MA1107.1.KLF9	chr17	29347827	29347839	+	0.000	0.000	Merged-chr17-29347843-56
NR21345--MA1107.1.KLF9	chr14	71665888	71665900	-	0.000	0.000	Merged-chr14-71665815-2
NR56685--MA0599.1.KLF5	chr6	114936719	114936728	+	0.000	0.000	Merged-chr6-114936685-54
NR3937--MA0742.1.Klf12	chr1	165194478	165194492	-	0.000	0.000	Merged-chr1-165194301-85
NR54659--MA0741.1.KLF16	chr6	30693482	30693492	+	0.000	0.000	Merged-chr6-30693667-58
NR10329--MA0599.1.KLF5	chr11	32011962	32011971	+	0.000	0.000	Merged-chr11-32012025-22
NR6057--MA0742.1.Klf12	chr10	34234137	34234151	-	0.000	0.000	Merged-chr10-34234223-20
NR33225--MA0599.1.KLF5	chr18	73572585	73572594	-	0.000	0.000	Merged-chr18-73572695-132
NR7525--MA0599.1.KLF5	chr10	80387819	80387828	+	0.000	0.000	Merged-chr10-80387709-52
NR58726--MA0599.1.KLF5	chr7	25576829	25576838	-	0.000	0.000	Merged-chr7-25576733-65
NR62315--MA0741.1.KLF16	chr8	13869769	13869779	-	0.000	0.000	Merged-chr8-13869901-54
NR62244--MA0599.1.KLF5	chr8	11635756	11635765	-	0.000	0.000	Merged-chr8-11635696-171
NR54113--MA0657.1.KLF13	chr6	6955993	6956010	+	0.000	0.000	Merged-chr6-6956020-66
NR44232--MA1107.1.KLF9	chr3	143863765	143863777	-	0.000	0.000	Merged-chr3-143863871-1
NR39607--MA0493.1.Klf1	chr2	158767863	158767873	-	0.000	0.000	Merged-chr2-158768121-83
NR42674--MA0740.1.KLF14	chr3	94886971	94886984	+	0.000	0.000	Merged-chr3-94886845-57
NR9905--MA1107.1.KLF9	chr11	16558791	16558803	-	0.000	0.000	Merged-chr11-16558983-1
NR46174--MA0039.3.KLF4	chr4	53491581	53491591	-	0.000	0.000	Merged-chr4-53491453-32
NR25258--MA0599.1.KLF5	chr15	98831486	98831495	+	0.000	0.000	Merged-chr15-98831395-87
NR68683--MA0741.1.KLF16	chrX	20775822	20775832	+	0.000	0.000	Merged-chrX-20775787-26
NR27432--MA1107.1.KLF9	chr16	76529900	76529912	-	0.000	0.000	Merged-chr16-76529943-9
NR47148--MA1107.1.KLF9	chr4	95162720	95162732	+	0.000	0.000	Merged-chr4-95162673-9
NR66566--MA0039.3.KLF4	chr9	55512318	55512328	-	0.000	0.000	Merged-chr9-55512060-92
NR61467--MA0493.1.Klf1	chr7	127244466	127244476	-	0.000	0.000	Merged-chr7-127244446-56
