#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR4495--MA0495.2.MAFF	chr14	118796408	118796428	-	0.000	0.000	Merged-chr14-118796395-16
NR103--MA0089.1.MAFG::NFE2L1	chr1	16228115	16228120	+	0.000	0.000	Merged-chr1-16228179-38
NR2969--MA0495.2.MAFF	chr12	103341439	103341459	-	0.000	0.000	Merged-chr12-103341437-53
NR2987--MA0089.1.MAFG::NFE2L1	chr12	107051454	107051459	+	0.000	0.000	Merged-chr12-107051429-24
NR4256--MA0591.1.Bach1::Mafk	chr14	70767612	70767626	-	0.000	0.000	Merged-chr14-70767609-24
NR3125--MA0501.1.MAF::NFE2	chr13	8385611	8385625	+	0.000	0.000	Merged-chr13-8385507-1
NR10906--MA0501.1.MAF::NFE2	chr6	37046543	37046557	-	0.000	0.000	Merged-chr6-37046555-33
NR1654--MA0089.1.MAFG::NFE2L1	chr10	75415088	75415093	-	0.000	0.000	Merged-chr10-75415162-28
NR12275--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR12044--MA0501.1.MAF::NFE2	chr7	84779437	84779451	+	0.000	0.000	Merged-chr7-84779522-64
NR4497--MA0659.1.MAFG	chr14	118796408	118796428	-	0.000	0.000	Merged-chr14-118796395-16
NR12832--MA0501.1.MAF::NFE2	chr8	95713541	95713555	-	0.000	0.000	Merged-chr8-95713709-35
NR13229--MA0496.2.MAFK	chr9	78074139	78074157	+	0.000	0.000	Merged-chr9-78074095-46
NR11638--MA0117.2.Mafb	chr6	146114863	146114874	-	0.000	0.000	Merged-chr6-146114766-5
NR2323--MA0591.1.Bach1::Mafk	chr11	77484090	77484104	+	0.000	0.000	Merged-chr11-77483872-51
NR13061--MA0117.2.Mafb	chr9	21161629	21161640	+	0.000	0.000	Merged-chr9-21161494-64
NR2406--MA0089.1.MAFG::NFE2L1	chr11	103697656	103697661	+	0.000	0.000	Merged-chr11-103697774-72
NR998--MA0117.2.Mafb	chr1	179959170	179959181	+	0.000	0.000	Merged-chr1-179959285-2
NR13680--MA0089.1.MAFG::NFE2L1	chrX	106189577	106189582	-	0.000	0.000	Merged-chrX-106189421-28
NR12260--MA0089.1.MAFG::NFE2L1	chr7	126862578	126862583	-	0.000	0.000	Merged-chr7-126862632-1
NR428--MA0495.2.MAFF	chr1	81301963	81301983	+	0.000	0.000	Merged-chr1-81301857-6
NR13201--MA0089.1.MAFG::NFE2L1	chr9	73073477	73073482	+	0.000	0.000	Merged-chr9-73073244-62
NR11768--MA0117.2.Mafb	chr7	30608044	30608055	+	0.000	0.000	Merged-chr7-30607986-27
NR8206--MA0089.1.MAFG::NFE2L1	chr3	31145855	31145860	-	0.000	0.000	Merged-chr3-31145985-42
NR11633--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR4970--MA0495.2.MAFF	chr15	83149651	83149671	-	0.000	0.000	Merged-chr15-83149470-115
NR3752--MA0117.2.Mafb	chr13	111634607	111634618	-	0.000	0.000	Merged-chr13-111634662-22
NR13127--MA0089.1.MAFG::NFE2L1	chr9	42033915	42033920	+	0.000	0.000	Merged-chr9-42034143-45
NR8642--MA0659.1.MAFG	chr3	105892539	105892559	+	0.000	0.000	Merged-chr3-105892493-111
NR2389--MA0591.1.Bach1::Mafk	chr11	98933443	98933457	-	0.000	0.000	Merged-chr11-98933379-5
NR7567--MA0089.1.MAFG::NFE2L1	chr2	122298802	122298807	+	0.000	0.000	Merged-chr2-122298801-31
NR4860--MA0659.1.MAFG	chr15	64041700	64041720	+	0.000	0.000	Merged-chr15-64041818-65
NR11571--MA0117.2.Mafb	chr6	140817082	140817093	+	0.000	0.000	Merged-chr6-140817043-66
NR5087--MA0591.1.Bach1::Mafk	chr16	4790140	4790154	-	0.000	0.000	Merged-chr16-4790072-71
NR8104--MA0089.1.MAFG::NFE2L1	chr3	19707067	19707072	-	0.000	0.000	Merged-chr3-19706982-40
NR4496--MA0591.1.Bach1::Mafk	chr14	118796411	118796425	+	0.000	0.000	Merged-chr14-118796395-16
NR13282--MA0501.1.MAF::NFE2	chr9	83564276	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR2428--MA0495.2.MAFF	chr11	113536965	113536985	+	0.000	0.000	Merged-chr11-113536889-33
NR11180--MA0501.1.MAF::NFE2	chr6	86850830	86850844	+	0.000	0.000	Merged-chr6-86850884-40
NR3741--MA0496.2.MAFK	chr13	109822601	109822619	+	0.000	0.000	Merged-chr13-109822486-79
NR13388--MA0591.1.Bach1::Mafk	chr9	100462312	100462326	+	0.000	0.000	Merged-chr9-100462229-47
NR8213--MA0591.1.Bach1::Mafk	chr3	32708647	32708661	+	0.000	0.000	Merged-chr3-32708836-74
NR3670--MA0495.2.MAFF	chr13	103374635	103374655	+	0.000	0.000	Merged-chr13-103374467-6
NR880--MA0089.1.MAFG::NFE2L1	chr1	162005381	162005386	+	0.000	0.000	Merged-chr1-162005432-6
NR1650--MA0089.1.MAFG::NFE2L1	chr10	75146211	75146216	-	0.000	0.000	Merged-chr10-75146347-53
NR9537--MA0089.1.MAFG::NFE2L1	chr4	88300990	88300995	+	0.000	0.000	Merged-chr4-88300823-32
NR13703--MA0089.1.MAFG::NFE2L1	chrX	135652326	135652331	+	0.000	0.000	Merged-chrX-135652437-22
NR4276--MA0496.2.MAFK	chr14	78273821	78273839	+	0.000	0.000	Merged-chr14-78273841-14
NR8708--MA0089.1.MAFG::NFE2L1	chr3	115729335	115729340	+	0.000	0.000	Merged-chr3-115729400-55
NR13167--MA0496.2.MAFK	chr9	61708040	61708058	+	0.000	0.000	Merged-chr9-61708026-57
NR2457--MA0659.1.MAFG	chr11	117109896	117109916	+	0.000	0.000	Merged-chr11-117109823-31
NR10386--MA0495.2.MAFF	chr5	92353778	92353798	-	0.000	0.000	Merged-chr5-92353751-46
NR419--MA0496.2.MAFK	chr1	78422794	78422812	-	0.000	0.000	Merged-chr1-78422740-38
NR1804--MA0495.2.MAFF	chr10	96599770	96599790	+	0.000	0.000	Merged-chr10-96599778-54
NR9880--MA0659.1.MAFG	chr5	3928947	3928967	-	0.000	0.000	Merged-chr5-3928837-1
NR6663--MA0501.1.MAF::NFE2	chr18	82691563	82691577	-	0.000	0.000	Merged-chr18-82691617-5
NR8304--MA0089.1.MAFG::NFE2L1	chr3	54567428	54567433	+	0.000	0.000	Merged-chr3-54567528-25
NR893--MA0089.1.MAFG::NFE2L1	chr1	165763782	165763787	-	0.000	0.000	Merged-chr1-165763682-102
NR7941--MA0089.1.MAFG::NFE2L1	chr2	174614085	174614090	-	0.000	0.000	Merged-chr2-174613856-91
NR11777--MA0591.1.Bach1::Mafk	chr7	36308410	36308424	-	0.000	0.000	Merged-chr7-36308314-1
NR2370--MA0495.2.MAFF	chr11	95834501	95834521	-	0.000	0.000	Merged-chr11-95834511-50
NR13709--MA0496.2.MAFK	chrX	142385192	142385210	-	0.000	0.000	Merged-chrX-142385026-32
NR7792--MA0496.2.MAFK	chr2	152825935	152825953	-	0.000	0.000	Merged-chr2-152825903-49
NR8796--MA0089.1.MAFG::NFE2L1	chr3	131019766	131019771	+	0.000	0.000	Merged-chr3-131019630-77
NR2213--MA0089.1.MAFG::NFE2L1	chr11	40718371	40718376	+	0.000	0.000	Merged-chr11-40718408-12
NR13313--MA0659.1.MAFG	chr9	90257560	90257580	+	0.000	0.000	Merged-chr9-90257512-5
NR13036--MA0089.1.MAFG::NFE2L1	chr9	14548023	14548028	-	0.000	0.000	Merged-chr9-14548192-17
NR4836--MA0496.2.MAFK	chr15	60141741	60141759	+	0.000	0.000	Merged-chr15-60141822-49
NR12263--MA0591.1.Bach1::Mafk	chr7	127573111	127573125	-	0.000	0.000	Merged-chr7-127573236-53
NR2586--MA0591.1.Bach1::Mafk	chr12	26315183	26315197	-	0.000	0.000	Merged-chr12-26315128-15
NR13098--MA0117.2.Mafb	chr9	31926099	31926110	-	0.000	0.000	Merged-chr9-31926130-58
NR12335--MA0501.1.MAF::NFE2	chr7	144181110	144181124	-	0.000	0.000	Merged-chr7-144181072-30
NR13133--MA0591.1.Bach1::Mafk	chr9	44510603	44510617	-	0.000	0.000	Merged-chr9-44510535-66
NR4199--MA0089.1.MAFG::NFE2L1	chr14	53763004	53763009	+	0.000	0.000	Merged-chr14-53763076-10
NR13553--MA0495.2.MAFF	chrX	48310730	48310750	+	0.000	0.000	Merged-chrX-48310773-8
NR11440--MA0089.1.MAFG::NFE2L1	chr6	125084547	125084552	-	0.000	0.000	Merged-chr6-125084626-24
NR6069--MA0089.1.MAFG::NFE2L1	chr17	78163511	78163516	+	0.000	0.000	Merged-chr17-78163485-40
NR8748--MA0496.2.MAFK	chr3	122419704	122419722	+	0.000	0.000	Merged-chr3-122419865-81
NR847--MA0501.1.MAF::NFE2	chr1	155281808	155281822	-	0.000	0.000	Merged-chr1-155281669-27
NR1190--MA0501.1.MAF::NFE2	chr10	15300269	15300283	-	0.000	0.000	Merged-chr10-15300322-38
NR2484--MA0117.2.Mafb	chr12	3359592	3359603	-	0.000	0.000	Merged-chr12-3359484-30
NR6156--MA0089.1.MAFG::NFE2L1	chr17	90584914	90584919	+	0.000	0.000	Merged-chr17-90584886-65
NR8645--MA0496.2.MAFK	chr3	105892540	105892558	+	0.000	0.000	Merged-chr3-105892493-111
NR13727--MA0089.1.MAFG::NFE2L1	chrX	151096280	151096285	+	0.000	0.000	Merged-chrX-151096457-56
NR12113--MA0501.1.MAF::NFE2	chr7	98120561	98120575	+	0.000	0.000	Merged-chr7-98120517-47
NR11965--MA0501.1.MAF::NFE2	chr7	74471957	74471971	+	0.000	0.000	Merged-chr7-74471905-6
NR5414--MA0089.1.MAFG::NFE2L1	chr16	59459685	59459690	-	0.000	0.000	Merged-chr16-59459484-51
NR11951--MA0495.2.MAFF	chr7	73588797	73588817	+	0.000	0.000	Merged-chr7-73589087-116
NR2361--MA0496.2.MAFK	chr11	94386616	94386634	-	0.000	0.000	Merged-chr11-94386453-49
NR7111--MA0591.1.Bach1::Mafk	chr2	44981870	44981884	+	0.000	0.000	Merged-chr2-44981813-26
NR8663--MA0496.2.MAFK	chr3	107278813	107278831	-	0.000	0.000	Merged-chr3-107279033-49
NR5980--MA0089.1.MAFG::NFE2L1	chr17	64602340	64602345	-	0.000	0.000	Merged-chr17-64602197-17
NR1932--MA0501.1.MAF::NFE2	chr10	111422709	111422723	+	0.000	0.000	Merged-chr10-111422684-38
NR1006--MA0089.1.MAFG::NFE2L1	chr1	183987870	183987875	+	0.000	0.000	Merged-chr1-183987914-47
NR7474--MA0089.1.MAFG::NFE2L1	chr2	103583501	103583506	+	0.000	0.000	Merged-chr2-103583427-9
NR3308--MA0496.2.MAFK	chr13	52144300	52144318	+	0.000	0.000	Merged-chr13-52144310-15
NR11953--MA0659.1.MAFG	chr7	73588797	73588817	+	0.000	0.000	Merged-chr7-73589087-116
NR12264--MA0659.1.MAFG	chr7	127573108	127573128	+	0.000	0.000	Merged-chr7-127573236-53
NR11415--MA0591.1.Bach1::Mafk	chr6	120799651	120799665	+	0.000	0.000	Merged-chr6-120799783-44
NR11974--MA0591.1.Bach1::Mafk	chr7	75630060	75630074	-	0.000	0.000	Merged-chr7-75629936-10
NR8131--MA0495.2.MAFF	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR13591--MA0659.1.MAFG	chrX	59568329	59568349	-	0.000	0.000	Merged-chrX-59568240-6
NR6852--MA0501.1.MAF::NFE2	chr19	47330905	47330919	+	0.000	0.000	Merged-chr19-47330943-31
NR538--MA0089.1.MAFG::NFE2L1	chr1	97910858	97910863	-	0.000	0.000	Merged-chr1-97910760-1
NR11029--MA0591.1.Bach1::Mafk	chr6	60815585	60815599	+	0.000	0.000	Merged-chr6-60815529-1
NR12018--MA0659.1.MAFG	chr7	80444698	80444718	+	0.000	0.000	Merged-chr7-80444672-5
NR5866--MA0117.2.Mafb	chr17	35089217	35089228	+	0.000	0.000	Merged-chr17-35089329-50
NR3024--MA0659.1.MAFG	chr12	114991122	114991142	+	0.000	0.000	Merged-chr12-114991248-55
NR8747--MA0501.1.MAF::NFE2	chr3	122419703	122419717	-	0.000	0.000	Merged-chr3-122419865-81
NR12931--MA0591.1.Bach1::Mafk	chr8	120101458	120101472	+	0.000	0.000	Merged-chr8-120101369-97
NR393--MA0591.1.Bach1::Mafk	chr1	74854905	74854919	+	0.000	0.000	Merged-chr1-74854969-34
NR6956--MA0117.2.Mafb	chr2	11653449	11653460	+	0.000	0.000	Merged-chr2-11653612-53
NR6815--MA0496.2.MAFK	chr19	32320555	32320573	+	0.000	0.000	Merged-chr19-32320426-40
NR3340--MA0089.1.MAFG::NFE2L1	chr13	62653302	62653307	+	0.000	0.000	Merged-chr13-62653213-52
NR10911--MA0089.1.MAFG::NFE2L1	chr6	37636754	37636759	+	0.000	0.000	Merged-chr6-37636634-7
NR1626--MA0495.2.MAFF	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR4886--MA0496.2.MAFK	chr15	69158261	69158279	+	0.000	0.000	Merged-chr15-69158261-1
NR6865--MA0591.1.Bach1::Mafk	chr19	53479850	53479864	-	0.000	0.000	Merged-chr19-53479762-36
NR5630--MA0591.1.Bach1::Mafk	chr16	95168392	95168406	+	0.000	0.000	Merged-chr16-95168544-53
NR2852--MA0659.1.MAFG	chr12	81845168	81845188	+	0.000	0.000	Merged-chr12-81845150-28
NR4207--MA0089.1.MAFG::NFE2L1	chr14	54225333	54225338	+	0.000	0.000	Merged-chr14-54225223-49
NR5244--MA0591.1.Bach1::Mafk	chr16	29814161	29814175	+	0.000	0.000	Merged-chr16-29814134-35
NR6556--MA0089.1.MAFG::NFE2L1	chr18	65395640	65395645	+	0.000	0.000	Merged-chr18-65395765-31
NR11766--MA0089.1.MAFG::NFE2L1	chr7	30219506	30219511	+	0.000	0.000	Merged-chr7-30219688-54
NR1628--MA0659.1.MAFG	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR2158--MA0117.2.Mafb	chr11	21082905	21082916	-	0.000	0.000	Merged-chr11-21082954-17
NR4160--MA0501.1.MAF::NFE2	chr14	46578214	46578228	-	0.000	0.000	Merged-chr14-46578431-37
NR2439--MA0591.1.Bach1::Mafk	chr11	115465166	115465180	+	0.000	0.000	Merged-chr11-115464985-7
NR12156--MA0501.1.MAF::NFE2	chr7	104465143	104465157	+	0.000	0.000	Merged-chr7-104465292-53
NR8915--MA0495.2.MAFF	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR2946--MA0117.2.Mafb	chr12	98901219	98901230	+	0.000	0.000	Merged-chr12-98901139-88
NR5523--MA0591.1.Bach1::Mafk	chr16	76341851	76341865	-	0.000	0.000	Merged-chr16-76341927-28
NR1187--MA0501.1.MAF::NFE2	chr10	14207915	14207929	-	0.000	0.000	Merged-chr10-14207893-35
NR12809--MA0495.2.MAFF	chr8	90961803	90961823	+	0.000	0.000	Merged-chr8-90961787-20
NR10735--MA0089.1.MAFG::NFE2L1	chr6	8648661	8648666	+	0.000	0.000	Merged-chr6-8648625-101
NR2826--MA0089.1.MAFG::NFE2L1	chr12	73631334	73631339	+	0.000	0.000	Merged-chr12-73631279-56
NR1805--MA0591.1.Bach1::Mafk	chr10	96599773	96599787	-	0.000	0.000	Merged-chr10-96599778-54
NR4295--MA0089.1.MAFG::NFE2L1	chr14	86681477	86681482	+	0.000	0.000	Merged-chr14-86681572-3
NR12009--MA0591.1.Bach1::Mafk	chr7	78766234	78766248	-	0.000	0.000	Merged-chr7-78766372-38
NR12191--MA0495.2.MAFF	chr7	111015013	111015033	+	0.000	0.000	Merged-chr7-111015040-32
NR13649--MA0089.1.MAFG::NFE2L1	chrX	96025992	96025997	-	0.000	0.000	Merged-chrX-96026030-41
NR7961--MA0089.1.MAFG::NFE2L1	chr2	177206421	177206426	+	0.000	0.000	Merged-chr2-177206510-82
NR8046--MA0501.1.MAF::NFE2	chr3	9500065	9500079	-	0.000	0.000	Merged-chr3-9499976-58
NR2422--MA0089.1.MAFG::NFE2L1	chr11	113174285	113174290	-	0.000	0.000	Merged-chr11-113174221-33
NR2194--MA0117.2.Mafb	chr11	32561585	32561596	+	0.000	0.000	Merged-chr11-32561785-56
NR13209--MA0496.2.MAFK	chr9	75582155	75582173	+	0.000	0.000	Merged-chr9-75582194-17
NR1701--MA0501.1.MAF::NFE2	chr10	84517747	84517761	+	0.000	0.000	Merged-chr10-84517776-8
NR10593--MA0591.1.Bach1::Mafk	chr5	135794683	135794697	+	0.000	0.000	Merged-chr5-135794522-54
NR381--MA0501.1.MAF::NFE2	chr1	72870505	72870519	+	0.000	0.000	Merged-chr1-72870469-25
NR7206--MA0089.1.MAFG::NFE2L1	chr2	53809317	53809322	-	0.000	0.000	Merged-chr2-53809276-5
NR12127--MA0089.1.MAFG::NFE2L1	chr7	102210431	102210436	+	0.000	0.000	Merged-chr7-102210325-100
NR8713--MA0089.1.MAFG::NFE2L1	chr3	116751425	116751430	+	0.000	0.000	Merged-chr3-116751371-23
NR1700--MA0591.1.Bach1::Mafk	chr10	84517744	84517758	+	0.000	0.000	Merged-chr10-84517776-8
NR10635--MA0591.1.Bach1::Mafk	chr5	146784137	146784151	-	0.000	0.000	Merged-chr5-146784100-8
NR5446--MA0117.2.Mafb	chr16	62847008	62847019	+	0.000	0.000	Merged-chr16-62846958-66
NR1581--MA0089.1.MAFG::NFE2L1	chr10	66864650	66864655	-	0.000	0.000	Merged-chr10-66864707-69
NR9844--MA0089.1.MAFG::NFE2L1	chr4	150964759	150964764	+	0.000	0.000	Merged-chr4-150964729-1
NR2464--MA0591.1.Bach1::Mafk	chr11	117832606	117832620	+	0.000	0.000	Merged-chr11-117832456-80
NR7459--MA0591.1.Bach1::Mafk	chr2	101871227	101871241	+	0.000	0.000	Merged-chr2-101871394-25
NR6546--MA0591.1.Bach1::Mafk	chr18	63692318	63692332	-	0.000	0.000	Merged-chr18-63692384-62
NR590--MA0591.1.Bach1::Mafk	chr1	106019761	106019775	+	0.000	0.000	Merged-chr1-106019933-3
NR1776--MA0117.2.Mafb	chr10	93179961	93179972	+	0.000	0.000	Merged-chr10-93180050-46
NR6666--MA0659.1.MAFG	chr18	82826227	82826247	-	0.000	0.000	Merged-chr18-82826025-87
NR2737--MA0089.1.MAFG::NFE2L1	chr12	52818837	52818842	-	0.000	0.000	Merged-chr12-52818712-31
NR11199--MA0089.1.MAFG::NFE2L1	chr6	90538361	90538366	-	0.000	0.000	Merged-chr6-90538158-36
NR7785--MA0089.1.MAFG::NFE2L1	chr2	150910463	150910468	-	0.000	0.000	Merged-chr2-150910563-2
NR10591--MA0659.1.MAFG	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR9598--MA0495.2.MAFF	chr4	98035568	98035588	+	0.000	0.000	Merged-chr4-98035513-10
NR4274--MA0495.2.MAFF	chr14	78273820	78273840	+	0.000	0.000	Merged-chr14-78273841-14
NR10528--MA0591.1.Bach1::Mafk	chr5	122950752	122950766	+	0.000	0.000	Merged-chr5-122950770-15
NR8331--MA0591.1.Bach1::Mafk	chr3	59081060	59081074	+	0.000	0.000	Merged-chr3-59081244-57
NR10215--MA0117.2.Mafb	chr5	62772412	62772423	-	0.000	0.000	Merged-chr5-62772215-28
NR909--MA0591.1.Bach1::Mafk	chr1	166360345	166360359	+	0.000	0.000	Merged-chr1-166360361-34
NR1318--MA0495.2.MAFF	chr10	29313190	29313210	-	0.000	0.000	Merged-chr10-29313390-69
NR3027--MA0496.2.MAFK	chr12	114991123	114991141	+	0.000	0.000	Merged-chr12-114991248-55
NR3703--MA0496.2.MAFK	chr13	107095408	107095426	-	0.000	0.000	Merged-chr13-107095527-25
NR1681--MA0591.1.Bach1::Mafk	chr10	81551731	81551745	-	0.000	0.000	Merged-chr10-81551750-43
NR2924--MA0089.1.MAFG::NFE2L1	chr12	94059761	94059766	+	0.000	0.000	Merged-chr12-94059824-14
NR11330--MA0495.2.MAFF	chr6	108535550	108535570	-	0.000	0.000	Merged-chr6-108535473-34
NR6207--MA0501.1.MAF::NFE2	chr18	5604328	5604342	-	0.000	0.000	Merged-chr18-5604143-2
NR9232--MA0501.1.MAF::NFE2	chr4	40823826	40823840	-	0.000	0.000	Merged-chr4-40823922-38
NR13707--MA0495.2.MAFF	chrX	142385191	142385211	-	0.000	0.000	Merged-chrX-142385026-32
NR10381--MA0591.1.Bach1::Mafk	chr5	92348953	92348967	+	0.000	0.000	Merged-chr5-92348973-52
NR2958--MA0591.1.Bach1::Mafk	chr12	101718519	101718533	+	0.000	0.000	Merged-chr12-101718493-65
NR9668--MA0089.1.MAFG::NFE2L1	chr4	120120476	120120481	+	0.000	0.000	Merged-chr4-120120491-32
NR12753--MA0117.2.Mafb	chr8	84127410	84127421	+	0.000	0.000	Merged-chr8-84127420-70
NR10870--MA0501.1.MAF::NFE2	chr6	31803378	31803392	+	0.000	0.000	Merged-chr6-31803356-16
NR2855--MA0496.2.MAFK	chr12	81845169	81845187	-	0.000	0.000	Merged-chr12-81845150-28
NR9264--MA0089.1.MAFG::NFE2L1	chr4	48267945	48267950	-	0.000	0.000	Merged-chr4-48268039-50
NR8220--MA0089.1.MAFG::NFE2L1	chr3	34081186	34081191	+	0.000	0.000	Merged-chr3-34081319-62
NR9253--MA0496.2.MAFK	chr4	46617720	46617738	-	0.000	0.000	Merged-chr4-46617709-8
NR231--MA0659.1.MAFG	chr1	52631241	52631261	-	0.000	0.000	Merged-chr1-52631121-87
NR5030--MA0089.1.MAFG::NFE2L1	chr15	94139615	94139620	-	0.000	0.000	Merged-chr15-94139669-13
NR2976--MA0496.2.MAFK	chr12	103341440	103341458	-	0.000	0.000	Merged-chr12-103341437-53
NR430--MA0496.2.MAFK	chr1	81301964	81301982	+	0.000	0.000	Merged-chr1-81301857-6
NR10596--MA0591.1.Bach1::Mafk	chr5	136186816	136186830	-	0.000	0.000	Merged-chr5-136186956-28
