#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR29200--MA1107.1.KLF9	chr17	29973335	29973347	+	0.000	0.000	Merged-chr17-29973396-19
NR49232--MA0740.1.KLF14	chr4	155812447	155812460	-	0.000	0.000	Merged-chr4-155812439-57
NR29770--MA0741.1.KLF16	chr17	48467290	48467300	+	0.000	0.000	Merged-chr17-48467518-66
NR42371--MA0741.1.KLF16	chr3	84345594	84345604	+	0.000	0.000	Merged-chr3-84345416-77
NR60525--MA0493.1.Klf1	chr7	90476754	90476764	-	0.000	0.000	Merged-chr7-90476840-1
NR17694--MA0599.1.KLF5	chr13	74009421	74009430	-	0.000	0.000	Merged-chr13-74009522-65
NR47379--MA0741.1.KLF16	chr4	106911392	106911402	+	0.000	0.000	Merged-chr4-106911320-71
NR29993--MA0493.1.Klf1	chr17	56036678	56036688	+	0.000	0.000	Merged-chr17-56036647-50
NR67930--MA0742.1.Klf12	chr9	107710020	107710034	+	0.000	0.000	Merged-chr9-107709894-54
NR29565--MA0741.1.KLF16	chr17	40934668	40934678	+	0.000	0.000	Merged-chr17-40934697-83
NR43715--MA0039.3.KLF4	chr3	130691424	130691434	+	0.000	0.000	Merged-chr3-130691489-97
NR59637--MA0599.1.KLF5	chr7	55962536	55962545	+	0.000	0.000	Merged-chr7-55962435-67
NR53316--MA1107.1.KLF9	chr5	136146925	136146937	+	0.000	0.000	Merged-chr5-136147048-39
NR42437--MA0741.1.KLF16	chr3	88297039	88297049	-	0.000	0.000	Merged-chr3-88296987-90
NR34475--MA1107.1.KLF9	chr19	38054528	38054540	+	0.000	0.000	Merged-chr19-38054631-113
NR14621--MA0741.1.KLF16	chr12	77451222	77451232	+	0.000	0.000	Merged-chr12-77451107-2
NR61861--MA0493.1.Klf1	chr7	141096849	141096859	+	0.000	0.000	Merged-chr7-141096826-78
NR11701--MA0599.1.KLF5	chr11	87737471	87737480	-	0.000	0.000	Merged-chr11-87737337-64
NR17121--MA0599.1.KLF5	chr13	55418268	55418277	-	0.000	0.000	Merged-chr13-55418309-36
NR32826--MA0657.1.KLF13	chr18	62973002	62973019	+	0.000	0.000	Merged-chr18-62972884-28
NR57023--MA0599.1.KLF5	chr6	125349698	125349707	+	0.000	0.000	Merged-chr6-125349786-48
NR33590--MA0741.1.KLF16	chr18	84859619	84859629	+	0.000	0.000	Merged-chr18-84859622-32
NR61850--MA0740.1.KLF14	chr7	140941529	140941542	+	0.000	0.000	Merged-chr7-140941728-63
NR66587--MA0740.1.KLF14	chr9	56418262	56418275	+	0.000	0.000	Merged-chr9-56418111-4
NR12736--MA0741.1.KLF16	chr11	116030576	116030586	+	0.000	0.000	Merged-chr11-116030617-98
NR61948--MA0741.1.KLF16	chr7	142095290	142095300	-	0.000	0.000	Merged-chr7-142095287-55
NR23383--MA0741.1.KLF16	chr15	38452893	38452903	-	0.000	0.000	Merged-chr15-38452892-28
NR65078--MA0039.3.KLF4	chr8	120114019	120114029	-	0.000	0.000	Merged-chr8-120114148-66
NR69581--MA1107.1.KLF9	chrX	162760254	162760266	+	0.000	0.000	Merged-chrX-162760331-82
NR41237--MA0599.1.KLF5	chr3	35754079	35754088	-	0.000	0.000	Merged-chr3-35754323-108
NR20414--MA0742.1.Klf12	chr14	40966893	40966907	-	0.000	0.000	Merged-chr14-40966984-107
NR28835--MA0740.1.KLF14	chr17	23925361	23925374	-	0.000	0.000	Merged-chr17-23925294-2
NR36047--MA0741.1.KLF16	chr2	31572858	31572868	-	0.000	0.000	Merged-chr2-31572734-38
NR7364--MA0599.1.KLF5	chr10	78160832	78160841	-	0.000	0.000	Merged-chr10-78160963-33
NR13447--MA0741.1.KLF16	chr12	21373686	21373696	-	0.000	0.000	Merged-chr12-21373648-61
NR18357--MA0740.1.KLF14	chr13	93990539	93990552	+	0.000	0.000	Merged-chr13-93990352-84
NR34470--MA0039.3.KLF4	chr19	38054542	38054552	+	0.000	0.000	Merged-chr19-38054631-113
NR13554--MA0599.1.KLF5	chr12	25266825	25266834	+	0.000	0.000	Merged-chr12-25266933-26
NR25177--MA0493.1.Klf1	chr15	96699757	96699767	-	0.000	0.000	Merged-chr15-96699959-14
NR24222--MA0599.1.KLF5	chr15	76973945	76973954	+	0.000	0.000	Merged-chr15-76974110-12
NR27471--MA0741.1.KLF16	chr16	77358704	77358714	-	0.000	0.000	Merged-chr16-77358770-12
NR48391--MA0741.1.KLF16	chr4	135273016	135273026	+	0.000	0.000	Merged-chr4-135272795-85
NR54514--MA0493.1.Klf1	chr6	24310905	24310915	-	0.000	0.000	Merged-chr6-24310854-8
NR68124--MA0740.1.KLF14	chr9	114731114	114731127	-	0.000	0.000	Merged-chr9-114731222-121
NR13320--MA1107.1.KLF9	chr12	16258451	16258463	+	0.000	0.000	Merged-chr12-16258722-16
NR61081--MA0039.3.KLF4	chr7	113250821	113250831	-	0.000	0.000	Merged-chr7-113250807-31
NR35046--MA0740.1.KLF14	chr2	3284056	3284069	-	0.000	0.000	Merged-chr2-3284320-138
NR12322--MA0741.1.KLF16	chr11	102309190	102309200	+	0.000	0.000	Merged-chr11-102309316-55
NR10816--MA1107.1.KLF9	chr11	59839387	59839399	+	0.000	0.000	Merged-chr11-59839574-91
NR52599--MA0599.1.KLF5	chr5	121711215	121711224	+	0.000	0.000	Merged-chr5-121711338-4
NR25857--MA0741.1.KLF16	chr16	10835431	10835441	-	0.000	0.000	Merged-chr16-10835288-65
NR48728--MA0741.1.KLF16	chr4	141857807	141857817	-	0.000	0.000	Merged-chr4-141857674-32
NR10642--MA0741.1.KLF16	chr11	53852029	53852039	-	0.000	0.000	Merged-chr11-53851984-46
NR56138--MA1107.1.KLF9	chr6	94665400	94665412	+	0.000	0.000	Merged-chr6-94665476-13
NR51327--MA0741.1.KLF16	chr5	76951246	76951256	-	0.000	0.000	Merged-chr5-76951369-96
NR52384--MA0599.1.KLF5	chr5	114823495	114823504	+	0.000	0.000	Merged-chr5-114823339-44
NR33918--MA1107.1.KLF9	chr19	5815870	5815882	+	0.000	0.000	Merged-chr19-5816092-50
NR56814--MA1107.1.KLF9	chr6	119199130	119199142	+	0.000	0.000	Merged-chr6-119199024-52
NR29747--MA0493.1.Klf1	chr17	47864639	47864649	+	0.000	0.000	Merged-chr17-47864705-30
NR28519--MA0741.1.KLF16	chr17	12992262	12992272	+	0.000	0.000	Merged-chr17-12992302-122
NR13699--MA0741.1.KLF16	chr12	32061330	32061340	+	0.000	0.000	Merged-chr12-32061183-71
NR17572--MA1107.1.KLF9	chr13	69611737	69611749	+	0.000	0.000	Merged-chr13-69611588-99
NR48508--MA0599.1.KLF5	chr4	137866426	137866435	-	0.000	0.000	Merged-chr4-137866445-39
NR7391--MA0741.1.KLF16	chr10	78425690	78425700	-	0.000	0.000	Merged-chr10-78425733-51
NR48847--MA1107.1.KLF9	chr4	147402130	147402142	+	0.000	0.000	Merged-chr4-147401974-46
NR10830--MA0493.1.Klf1	chr11	60115375	60115385	+	0.000	0.000	Merged-chr11-60115208-93
NR4524--MA0740.1.KLF14	chr1	178835867	178835880	+	0.000	0.000	Merged-chr1-178835689-1
NR26742--MA0599.1.KLF5	chr16	48994040	48994049	-	0.000	0.000	Merged-chr16-48994090-67
NR41349--MA0599.1.KLF5	chr3	38484882	38484891	+	0.000	0.000	Merged-chr3-38484612-142
NR13736--MA0039.3.KLF4	chr12	33036353	33036363	+	0.000	0.000	Merged-chr12-33036196-25
NR27994--MA0741.1.KLF16	chr16	93973731	93973741	-	0.000	0.000	Merged-chr16-93973640-19
NR44183--MA1107.1.KLF9	chr3	143379403	143379415	+	0.000	0.000	Merged-chr3-143379316-24
NR37292--MA0039.3.KLF4	chr2	76370323	76370333	-	0.000	0.000	Merged-chr2-76370231-76
NR42412--MA0742.1.Klf12	chr3	86920443	86920457	+	0.000	0.000	Merged-chr3-86920469-86
NR67837--MA0599.1.KLF5	chr9	106429400	106429409	+	0.000	0.000	Merged-chr9-106429526-66
NR61786--MA0741.1.KLF16	chr7	139389009	139389019	+	0.000	0.000	Merged-chr7-139388959-78
NR38312--MA0741.1.KLF16	chr2	119674988	119674998	-	0.000	0.000	Merged-chr2-119675239-113
NR20252--MA0742.1.Klf12	chr14	33099320	33099334	+	0.000	0.000	Merged-chr14-33099452-34
NR27926--MA0599.1.KLF5	chr16	93712037	93712046	+	0.000	0.000	Merged-chr16-93711802-127
NR10147--MA0740.1.KLF14	chr11	23497985	23497998	+	0.000	0.000	Merged-chr11-23497943-92
NR56259--MA1107.1.KLF9	chr6	99360140	99360152	+	0.000	0.000	Merged-chr6-99360034-2
NR13556--MA0741.1.KLF16	chr12	25266825	25266835	+	0.000	0.000	Merged-chr12-25266933-26
NR11597--MA1107.1.KLF9	chr11	80512584	80512596	+	0.000	0.000	Merged-chr11-80512615-5
NR12664--MA0039.3.KLF4	chr11	115249810	115249820	-	0.000	0.000	Merged-chr11-115249853-1
NR18613--MA0741.1.KLF16	chr13	100492403	100492413	+	0.000	0.000	Merged-chr13-100492434-78
NR57076--MA0741.1.KLF16	chr6	127142616	127142626	+	0.000	0.000	Merged-chr6-127142534-64
NR45919--MA0599.1.KLF5	chr4	43558774	43558783	-	0.000	0.000	Merged-chr4-43558871-42
NR51621--MA0599.1.KLF5	chr5	93136899	93136908	-	0.000	0.000	Merged-chr5-93137054-42
NR66845--MA0493.1.Klf1	chr9	65461185	65461195	-	0.000	0.000	Merged-chr9-65461064-58
NR918--MA0599.1.KLF5	chr1	43827796	43827805	+	0.000	0.000	Merged-chr1-43827662-129
NR34747--MA0741.1.KLF16	chr19	46761445	46761455	+	0.000	0.000	Merged-chr19-46761432-95
NR42971--MA0740.1.KLF14	chr3	103102583	103102596	-	0.000	0.000	Merged-chr3-103102606-96
NR60444--MA1107.1.KLF9	chr7	88321077	88321089	-	0.000	0.000	Merged-chr7-88321052-6
NR50930--MA0741.1.KLF16	chr5	64959355	64959365	-	0.000	0.000	Merged-chr5-64959516-90
NR48414--MA0599.1.KLF5	chr4	135856057	135856066	-	0.000	0.000	Merged-chr4-135856056-91
NR5510--MA1107.1.KLF9	chr10	12963981	12963993	+	0.000	0.000	Merged-chr10-12964276-93
NR19324--MA0741.1.KLF16	chr13	119790910	119790920	-	0.000	0.000	Merged-chr13-119790826-111
NR27851--MA0741.1.KLF16	chr16	91541913	91541923	+	0.000	0.000	Merged-chr16-91541885-7
NR45189--MA0741.1.KLF16	chr4	11076340	11076350	+	0.000	0.000	Merged-chr4-11076222-62
NR40043--MA1107.1.KLF9	chr2	169504326	169504338	+	0.000	0.000	Merged-chr2-169504323-1
NR35418--MA0493.1.Klf1	chr2	13575062	13575072	+	0.000	0.000	Merged-chr2-13575035-10
NR7462--MA0493.1.Klf1	chr10	79985892	79985902	-	0.000	0.000	Merged-chr10-79985797-5
NR12431--MA0741.1.KLF16	chr11	106193666	106193676	+	0.000	0.000	Merged-chr11-106193514-84
NR53116--MA0741.1.KLF16	chr5	134266424	134266434	-	0.000	0.000	Merged-chr5-134266508-58
NR4672--MA0599.1.KLF5	chr1	184066672	184066681	+	0.000	0.000	Merged-chr1-184066705-28
NR13652--MA0493.1.Klf1	chr12	28735505	28735515	-	0.000	0.000	Merged-chr12-28735423-1
NR57022--MA1107.1.KLF9	chr6	125313985	125313997	-	0.000	0.000	Merged-chr6-125313958-7
NR29564--MA0599.1.KLF5	chr17	40934668	40934677	+	0.000	0.000	Merged-chr17-40934697-83
NR8025--MA0741.1.KLF16	chr10	91181779	91181789	+	0.000	0.000	Merged-chr10-91182003-104
NR33082--MA0599.1.KLF5	chr18	69344468	69344477	+	0.000	0.000	Merged-chr18-69344405-52
NR7382--MA0599.1.KLF5	chr10	78399395	78399404	+	0.000	0.000	Merged-chr10-78399498-14
NR61914--MA0741.1.KLF16	chr7	141414099	141414109	-	0.000	0.000	Merged-chr7-141414217-79
NR7319--MA0493.1.Klf1	chr10	77259119	77259129	-	0.000	0.000	Merged-chr10-77259226-56
NR55804--MA0742.1.Klf12	chr6	85432038	85432052	-	0.000	0.000	Merged-chr6-85432014-45
NR24320--MA0493.1.Klf1	chr15	78773514	78773524	+	0.000	0.000	Merged-chr15-78773486-35
NR20211--MA0740.1.KLF14	chr14	31830805	31830818	-	0.000	0.000	Merged-chr14-31830494-112
NR20877--MA0740.1.KLF14	chr14	54464158	54464171	+	0.000	0.000	Merged-chr14-54464203-140
NR38088--MA0741.1.KLF16	chr2	114032401	114032411	-	0.000	0.000	Merged-chr2-114032469-18
NR32752--MA1107.1.KLF9	chr18	60844167	60844179	-	0.000	0.000	Merged-chr18-60844209-77
NR69486--MA0741.1.KLF16	chrX	151520607	151520617	+	0.000	0.000	Merged-chrX-151520837-93
NR47422--MA0493.1.Klf1	chr4	107923662	107923672	+	0.000	0.000	Merged-chr4-107923581-50
NR30777--MA0742.1.Klf12	chr17	80621135	80621149	+	0.000	0.000	Merged-chr17-80621176-31
NR41922--MA0599.1.KLF5	chr3	61413342	61413351	+	0.000	0.000	Merged-chr3-61413459-3
NR54271--MA0741.1.KLF16	chr6	13677975	13677985	-	0.000	0.000	Merged-chr6-13677797-118
NR15613--MA0599.1.KLF5	chr12	111574568	111574577	-	0.000	0.000	Merged-chr12-111574620-70
NR66737--MA1107.1.KLF9	chr9	61947338	61947350	-	0.000	0.000	Merged-chr9-61947278-11
NR38172--MA1107.1.KLF9	chr2	117312728	117312740	-	0.000	0.000	Merged-chr2-117312690-43
NR67140--MA0741.1.KLF16	chr9	78427563	78427573	-	0.000	0.000	Merged-chr9-78427642-36
NR59856--MA0493.1.Klf1	chr7	63939859	63939869	+	0.000	0.000	Merged-chr7-63939782-2
NR36013--MA0741.1.KLF16	chr2	30982256	30982266	+	0.000	0.000	Merged-chr2-30982189-58
NR46139--MA0740.1.KLF14	chr4	49631953	49631966	+	0.000	0.000	Merged-chr4-49632034-71
NR52591--MA0741.1.KLF16	chr5	121330246	121330256	+	0.000	0.000	Merged-chr5-121330431-35
NR38715--MA0599.1.KLF5	chr2	131171585	131171594	+	0.000	0.000	Merged-chr2-131171602-23
NR65415--MA0493.1.Klf1	chr8	126422434	126422444	+	0.000	0.000	Merged-chr8-126422544-63
NR52697--MA0493.1.Klf1	chr5	123016172	123016182	-	0.000	0.000	Merged-chr5-123016010-9
NR20888--MA0599.1.KLF5	chr14	54686691	54686700	+	0.000	0.000	Merged-chr14-54686537-116
NR28018--MA0742.1.Klf12	chr16	94354647	94354661	-	0.000	0.000	Merged-chr16-94354620-30
NR33054--MA1107.1.KLF9	chr18	68300425	68300437	-	0.000	0.000	Merged-chr18-68300275-69
NR27137--MA1107.1.KLF9	chr16	65136014	65136026	+	0.000	0.000	Merged-chr16-65135972-1
NR55221--MA0740.1.KLF14	chr6	54760113	54760126	+	0.000	0.000	Merged-chr6-54760187-57
NR48400--MA0493.1.Klf1	chr4	135433861	135433871	-	0.000	0.000	Merged-chr4-135433954-85
NR63285--MA0599.1.KLF5	chr8	57503830	57503839	-	0.000	0.000	Merged-chr8-57503871-22
NR15496--MA0493.1.Klf1	chr12	108794323	108794333	-	0.000	0.000	Merged-chr12-108794426-50
NR29089--MA0493.1.Klf1	chr17	28212017	28212027	+	0.000	0.000	Merged-chr17-28212111-51
NR37256--MA0742.1.Klf12	chr2	73386573	73386587	+	0.000	0.000	Merged-chr2-73386455-80
NR7583--MA0493.1.Klf1	chr10	80622382	80622392	+	0.000	0.000	Merged-chr10-80622471-84
NR60217--MA0599.1.KLF5	chr7	80115362	80115371	-	0.000	0.000	Merged-chr7-80115240-64
NR45708--MA0657.1.KLF13	chr4	40757923	40757940	+	0.000	0.000	Merged-chr4-40757747-77
NR12207--MA0740.1.KLF14	chr11	100320406	100320419	+	0.000	0.000	Merged-chr11-100320194-102
NR29685--MA0599.1.KLF5	chr17	46674345	46674354	+	0.000	0.000	Merged-chr17-46674317-50
NR66205--MA0740.1.KLF14	chr9	40455412	40455425	-	0.000	0.000	Merged-chr9-40455611-102
NR7789--MA0493.1.Klf1	chr10	83360081	83360091	+	0.000	0.000	Merged-chr10-83360220-61
NR42998--MA0493.1.Klf1	chr3	103386419	103386429	-	0.000	0.000	Merged-chr3-103386256-4
NR15397--MA1107.1.KLF9	chr12	105021502	105021514	+	0.000	0.000	Merged-chr12-105021571-9
NR55299--MA1107.1.KLF9	chr6	58844477	58844489	-	0.000	0.000	Merged-chr6-58844366-72
NR66858--MA1107.1.KLF9	chr9	65535561	65535573	-	0.000	0.000	Merged-chr9-65535495-68
NR67934--MA0741.1.KLF16	chr9	107710045	107710055	+	0.000	0.000	Merged-chr9-107709894-54
NR12472--MA1107.1.KLF9	chr11	106674699	106674711	-	0.000	0.000	Merged-chr11-106674818-63
NR21116--MA0741.1.KLF16	chr14	61556828	61556838	-	0.000	0.000	Merged-chr14-61556804-76
NR42241--MA0741.1.KLF16	chr3	79287042	79287052	+	0.000	0.000	Merged-chr3-79287029-80
NR59527--MA0657.1.KLF13	chr7	46795802	46795819	+	0.000	0.000	Merged-chr7-46795936-83
NR39913--MA0741.1.KLF16	chr2	167349611	167349621	-	0.000	0.000	Merged-chr2-167349371-94
NR42512--MA0741.1.KLF16	chr3	89164917	89164927	-	0.000	0.000	Merged-chr3-89164880-59
NR29318--MA0599.1.KLF5	chr17	33915841	33915850	-	0.000	0.000	Merged-chr17-33915995-48
NR29435--MA0741.1.KLF16	chr17	35236293	35236303	-	0.000	0.000	Merged-chr17-35236193-91
NR42361--MA0657.1.KLF13	chr3	84345566	84345583	-	0.000	0.000	Merged-chr3-84345416-77
NR38960--MA1107.1.KLF9	chr2	135957782	135957794	+	0.000	0.000	Merged-chr2-135957913-49
NR10401--MA0599.1.KLF5	chr11	35326716	35326725	-	0.000	0.000	Merged-chr11-35326644-22
NR3792--MA0741.1.KLF16	chr1	159232147	159232157	+	0.000	0.000	Merged-chr1-159232355-108
NR34172--MA0599.1.KLF5	chr19	16373324	16373333	+	0.000	0.000	Merged-chr19-16373273-16
NR33503--MA0599.1.KLF5	chr18	82532270	82532279	-	0.000	0.000	Merged-chr18-82532131-16
NR61720--MA0740.1.KLF14	chr7	136255656	136255669	-	0.000	0.000	Merged-chr7-136255499-1,Merged-chr7-136255803-24
NR43681--MA0599.1.KLF5	chr3	129533712	129533721	+	0.000	0.000	Merged-chr3-129533518-164
NR45937--MA0599.1.KLF5	chr4	43972419	43972428	+	0.000	0.000	Merged-chr4-43972345-49
NR46995--MA0741.1.KLF16	chr4	87370026	87370036	+	0.000	0.000	Merged-chr4-87369873-7
NR48512--MA0493.1.Klf1	chr4	137883662	137883672	-	0.000	0.000	Merged-chr4-137883798-33
NR10655--MA0741.1.KLF16	chr11	53891921	53891931	-	0.000	0.000	Merged-chr11-53891754-62
NR15565--MA0740.1.KLF14	chr12	110771026	110771039	-	0.000	0.000	Merged-chr12-110770987-31
NR19413--MA0599.1.KLF5	chr14	6757210	6757219	+	0.000	0.000	Merged-chr14-6757064-86
NR8114--MA0599.1.KLF5	chr10	93540209	93540218	+	0.000	0.000	Merged-chr10-93540282-83
NR52971--MA0741.1.KLF16	chr5	130172652	130172662	+	0.000	0.000	Merged-chr5-130172555-2
NR23002--MA0493.1.Klf1	chr15	27627990	27628000	+	0.000	0.000	Merged-chr15-27627933-57
NR21368--MA0741.1.KLF16	chr14	73349365	73349375	-	0.000	0.000	Merged-chr14-73349439-20
NR55091--MA0741.1.KLF16	chr6	48860483	48860493	+	0.000	0.000	Merged-chr6-48860450-3
NR42493--MA0741.1.KLF16	chr3	88831939	88831949	-	0.000	0.000	Merged-chr3-88831913-99
NR52100--MA0741.1.KLF16	chr5	110810125	110810135	-	0.000	0.000	Merged-chr5-110810101-58
NR10950--MA0039.3.KLF4	chr11	61855231	61855241	-	0.000	0.000	Merged-chr11-61855241-5
NR32646--MA0599.1.KLF5	chr18	56562410	56562419	+	0.000	0.000	Merged-chr18-56562419-49
NR29687--MA0741.1.KLF16	chr17	46681077	46681087	-	0.000	0.000	Merged-chr17-46680916-61
NR2018--MA0741.1.KLF16	chr1	92371930	92371940	+	0.000	0.000	Merged-chr1-92371802-28
NR57704--MA0657.1.KLF13	chr6	143065668	143065685	-	0.000	0.000	Merged-chr6-143065826-5
NR24473--MA0599.1.KLF5	chr15	80948450	80948459	-	0.000	0.000	Merged-chr15-80948556-72
NR55428--MA0741.1.KLF16	chr6	66973327	66973337	+	0.000	0.000	Merged-chr6-66973310-7
NR37614--MA0741.1.KLF16	chr2	91053980	91053990	+	0.000	0.000	Merged-chr2-91054048-52
NR39482--MA0493.1.Klf1	chr2	154892837	154892847	+	0.000	0.000	Merged-chr2-154892786-55
NR11503--MA0742.1.Klf12	chr11	78360258	78360272	-	0.000	0.000	Merged-chr11-78360468-54
NR25390--MA0741.1.KLF16	chr15	101258633	101258643	-	0.000	0.000	Merged-chr15-101258599-55
NR33982--MA0599.1.KLF5	chr19	6921978	6921987	-	0.000	0.000	Merged-chr19-6921946-63
NR40879--MA0741.1.KLF16	chr3	22076600	22076610	+	0.000	0.000	Merged-chr3-22076616-152
NR159--MA0741.1.KLF16	chr1	9848214	9848224	-	0.000	0.000	Merged-chr1-9848247-58
NR16228--MA0493.1.Klf1	chr13	13531065	13531075	-	0.000	0.000	Merged-chr13-13531086-27
NR27850--MA0599.1.KLF5	chr16	91541913	91541922	+	0.000	0.000	Merged-chr16-91541885-7
NR2004--MA0493.1.Klf1	chr1	91298332	91298342	+	0.000	0.000	Merged-chr1-91298212-56
NR56806--MA0493.1.Klf1	chr6	119199120	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR11182--MA0599.1.KLF5	chr11	70432431	70432440	-	0.000	0.000	Merged-chr11-70432530-65
NR13438--MA0599.1.KLF5	chr12	20815769	20815778	-	0.000	0.000	Merged-chr12-20815724-27
NR41921--MA1107.1.KLF9	chr3	61407060	61407072	-	0.000	0.000	Merged-chr3-61407065-4
NR8799--MA0599.1.KLF5	chr10	115362343	115362352	+	0.000	0.000	Merged-chr10-115362620-120
NR33072--MA1107.1.KLF9	chr18	69196404	69196416	+	0.000	0.000	Merged-chr18-69196479-70
NR35328--MA1107.1.KLF9	chr2	11229327	11229339	+	0.000	0.000	Merged-chr2-11229306-10
NR1809--MA1107.1.KLF9	chr1	84839292	84839304	+	0.000	0.000	Merged-chr1-84839421-169
NR44030--MA0741.1.KLF16	chr3	139075244	139075254	-	0.000	0.000	Merged-chr3-139075106-131
NR59516--MA0741.1.KLF16	chr7	45923526	45923536	+	0.000	0.000	Merged-chr7-45923352-110
NR53801--MA0599.1.KLF5	chr5	146221169	146221178	+	0.000	0.000	Merged-chr5-146221185-73
NR59099--MA1107.1.KLF9	chr7	31087382	31087394	+	0.000	0.000	Merged-chr7-31087462-13
NR41185--MA0742.1.Klf12	chr3	31145840	31145854	+	0.000	0.000	Merged-chr3-31145985-42
NR51966--MA0599.1.KLF5	chr5	105599112	105599121	-	0.000	0.000	Merged-chr5-105598952-15
NR39480--MA0741.1.KLF16	chr2	154791881	154791891	+	0.000	0.000	Merged-chr2-154791937-2
NR62478--MA0740.1.KLF14	chr8	22166240	22166253	+	0.000	0.000	Merged-chr8-22166326-62
NR39399--MA0740.1.KLF14	chr2	152398900	152398913	-	0.000	0.000	Merged-chr2-152398905-30
NR65887--MA0741.1.KLF16	chr9	22071034	22071044	+	0.000	0.000	Merged-chr9-22071062-89
NR65683--MA1107.1.KLF9	chr9	15357834	15357846	+	0.000	0.000	Merged-chr9-15357727-65
NR6909--MA0742.1.Klf12	chr10	67072076	67072090	+	0.000	0.000	Merged-chr10-67072073-40
NR68054--MA0599.1.KLF5	chr9	111118106	111118115	+	0.000	0.000	Merged-chr9-111118282-73
NR16946--MA0741.1.KLF16	chr13	49248172	49248182	-	0.000	0.000	Merged-chr13-49248043-74
NR11018--MA0741.1.KLF16	chr11	65788374	65788384	+	0.000	0.000	Merged-chr11-65788138-67
NR59427--MA0599.1.KLF5	chr7	45068182	45068191	-	0.000	0.000	Merged-chr7-45068056-13
NR46225--MA0493.1.Klf1	chr4	55349917	55349927	+	0.000	0.000	Merged-chr4-55350108-108
NR42223--MA1107.1.KLF9	chr3	79129198	79129210	-	0.000	0.000	Merged-chr3-79129160-12
NR27822--MA1107.1.KLF9	chr16	90810511	90810523	-	0.000	0.000	Merged-chr16-90810372-70
NR37200--MA0741.1.KLF16	chr2	71873237	71873247	-	0.000	0.000	Merged-chr2-71873346-69
NR35548--MA0493.1.Klf1	chr2	17671965	17671975	+	0.000	0.000	Merged-chr2-17671925-58
NR60902--MA0599.1.KLF5	chr7	105452034	105452043	-	0.000	0.000	Merged-chr7-105452166-2
NR65110--MA1107.1.KLF9	chr8	120404067	120404079	+	0.000	0.000	Merged-chr8-120404007-24
NR34932--MA1107.1.KLF9	chr19	56400473	56400485	+	0.000	0.000	Merged-chr19-56400406-24
NR10992--MA0599.1.KLF5	chr11	63922430	63922439	-	0.000	0.000	Merged-chr11-63922281-53
NR37642--MA1107.1.KLF9	chr2	91639107	91639119	+	0.000	0.000	Merged-chr2-91639045-3
NR23362--MA0741.1.KLF16	chr15	38078882	38078892	-	0.000	0.000	Merged-chr15-38078784-97
NR12008--MA0599.1.KLF5	chr11	97280430	97280439	-	0.000	0.000	Merged-chr11-97280419-65
NR69371--MA1107.1.KLF9	chrX	136761519	136761531	-	0.000	0.000	Merged-chrX-136761493-40
NR29336--MA0599.1.KLF5	chr17	33998964	33998973	-	0.000	0.000	Merged-chr17-33999093-34
NR69238--MA0599.1.KLF5	chrX	112311460	112311469	+	0.000	0.000	Merged-chrX-112311512-60
NR58355--MA0599.1.KLF5	chr7	17009467	17009476	+	0.000	0.000	Merged-chr7-17009648-32
NR47409--MA0493.1.Klf1	chr4	107879691	107879701	-	0.000	0.000	Merged-chr4-107879747-57
NR54877--MA0493.1.Klf1	chr6	42264983	42264993	-	0.000	0.000	Merged-chr6-42265326-123
NR34075--MA0741.1.KLF16	chr19	9044609	9044619	+	0.000	0.000	Merged-chr19-9044473-28
NR42363--MA0599.1.KLF5	chr3	84345594	84345603	+	0.000	0.000	Merged-chr3-84345416-77
NR24012--MA0599.1.KLF5	chr15	73169069	73169078	-	0.000	0.000	Merged-chr15-73169118-30
NR29130--MA0741.1.KLF16	chr17	28801620	28801630	+	0.000	0.000	Merged-chr17-28801769-11
NR16532--MA0741.1.KLF16	chr13	28630295	28630305	-	0.000	0.000	Merged-chr13-28630208-10
NR45073--MA0599.1.KLF5	chr4	9185082	9185091	-	0.000	0.000	Merged-chr4-9185047-5
NR20873--MA0039.3.KLF4	chr14	54464114	54464124	-	0.000	0.000	Merged-chr14-54464203-140
NR11294--MA0599.1.KLF5	chr11	74838636	74838645	-	0.000	0.000	Merged-chr11-74838839-1
NR29401--MA0741.1.KLF16	chr17	35051319	35051329	+	0.000	0.000	Merged-chr17-35051326-6
NR34195--MA0657.1.KLF13	chr19	18713080	18713097	+	0.000	0.000	Merged-chr19-18713234-65
NR3667--MA0493.1.Klf1	chr1	155784564	155784574	-	0.000	0.000	Merged-chr1-155784753-78
NR54582--MA0599.1.KLF5	chr6	28427285	28427294	-	0.000	0.000	Merged-chr6-28427259-9
NR33860--MA1107.1.KLF9	chr19	5424955	5424967	+	0.000	0.000	Merged-chr19-5424868-86
NR36231--MA0599.1.KLF5	chr2	34772473	34772482	-	0.000	0.000	Merged-chr2-34772221-93
