#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR61733--MA0741.1.KLF16	chr7	100591120	100591130	+	0.000	0.000	Merged-chr7-100591140-72
NR53531--MA0657.1.KLF13	chr5	137721046	137721063	+	0.000	0.000	Merged-chr5-137721139-55
NR57299--MA0599.1.KLF5	chr6	120836861	120836870	+	0.000	0.000	Merged-chr6-120836708-1
NR10841--MA0741.1.KLF16	chr11	70239857	70239867	-	0.000	0.000	Merged-chr11-70239985-43
NR36362--MA1107.1.KLF9	chr2	60880811	60880823	+	0.000	0.000	Merged-chr2-60880763-2
NR23505--MA0741.1.KLF16	chr15	76198203	76198213	+	0.000	0.000	Merged-chr15-76198065-48
NR17388--MA0599.1.KLF5	chr13	64161745	64161754	-	0.000	0.000	Merged-chr13-64161873-63
NR67501--MA0741.1.KLF16	chr8	126885727	126885737	+	0.000	0.000	Merged-chr8-126885746-18
NR4279--MA0741.1.KLF16	chr1	180936917	180936927	-	0.000	0.000	Merged-chr1-180936862-28
NR13200--MA0740.1.KLF14	chr11	120581249	120581262	-	0.000	0.000	Merged-chr11-120581105-4
NR49638--MA0741.1.KLF16	chr5	24451847	24451857	-	0.000	0.000	Merged-chr5-24452045-102
NR23971--MA0742.1.Klf12	chr15	83084528	83084542	-	0.000	0.000	Merged-chr15-83084478-12
NR56129--MA0742.1.Klf12	chr6	86472447	86472461	-	0.000	0.000	Merged-chr6-86472482-99
NR12820--MA0493.1.Klf1	chr11	115182577	115182587	-	0.000	0.000	Merged-chr11-115182466-29
NR65550--MA0741.1.KLF16	chr8	72548467	72548477	-	0.000	0.000	Merged-chr8-72548439-75
NR11347--MA0741.1.KLF16	chr11	80081058	80081068	-	0.000	0.000	Merged-chr11-80080950-54
NR47958--MA0741.1.KLF16	chr4	135273033	135273043	-	0.000	0.000	Merged-chr4-135272795-85
NR9260--MA0599.1.KLF5	chr11	5261622	5261631	+	0.000	0.000	Merged-chr11-5261704-88
NR7114--MA0740.1.KLF14	chr10	80656557	80656570	-	0.000	0.000	Merged-chr10-80656566-55
NR7266--MA0657.1.KLF13	chr10	81378512	81378529	+	0.000	0.000	Merged-chr10-81378614-74
NR39128--MA0740.1.KLF14	chr2	156196689	156196702	-	0.000	0.000	Merged-chr2-156196758-68
NR43678--MA1107.1.KLF9	chr3	141690687	141690699	+	0.000	0.000	Merged-chr3-141690828-16
NR37001--MA0599.1.KLF5	chr2	90581356	90581365	-	0.000	0.000	Merged-chr2-90581282-19
NR53392--MA0741.1.KLF16	chr5	135778403	135778413	-	0.000	0.000	Merged-chr5-135778496-71
NR69970--MA0599.1.KLF5	chr9	87026077	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR30057--MA0599.1.KLF5	chr17	74489824	74489833	-	0.000	0.000	Merged-chr17-74489645-54
NR11081--MA0493.1.Klf1	chr11	75769481	75769491	-	0.000	0.000	Merged-chr11-75769458-27
NR30587--MA0741.1.KLF16	chr17	86753587	86753597	+	0.000	0.000	Merged-chr17-86753860-145
NR7067--MA0599.1.KLF5	chr10	80539297	80539306	-	0.000	0.000	Merged-chr10-80539129-37
NR30858--MA0741.1.KLF16	chr18	6281241	6281251	+	0.000	0.000	Merged-chr18-6281338-48
NR9108--MA0599.1.KLF5	chr11	3332339	3332348	+	0.000	0.000	Merged-chr11-3332226-71
NR29373--MA1107.1.KLF9	chr17	50292853	50292865	+	0.000	0.000	Merged-chr17-50292906-47
NR45397--MA0742.1.Klf12	chr4	47322469	47322483	+	0.000	0.000	Merged-chr4-47322565-34
NR64376--MA0741.1.KLF16	chr8	22166306	22166316	-	0.000	0.000	Merged-chr8-22166326-62
NR71295--MA0599.1.KLF5	chr9	119055631	119055640	+	0.000	0.000	Merged-chr9-119055783-1
NR28033--MA0741.1.KLF16	chr17	24205694	24205704	-	0.000	0.000	Merged-chr17-24205858-39
NR16704--MA0039.3.KLF4	chr13	42049182	42049192	-	0.000	0.000	Merged-chr13-42049130-34
NR54350--MA0039.3.KLF4	chr5	149846992	149847002	-	0.000	0.000	Merged-chr5-149846777-12
NR1745--MA0741.1.KLF16	chr1	93754893	93754903	+	0.000	0.000	Merged-chr1-93754706-110
NR67482--MA0741.1.KLF16	chr8	126539619	126539629	-	0.000	0.000	Merged-chr8-126539798-23
NR19414--MA0039.3.KLF4	chr14	20479913	20479923	+	0.000	0.000	Merged-chr14-20479960-47
NR72969--MA0741.1.KLF16	chrX	167209168	167209178	-	0.000	0.000	Merged-chrX-167209109-55
NR55324--MA1107.1.KLF9	chr6	50373151	50373163	-	0.000	0.000	Merged-chr6-50372929-50
NR34840--MA0039.3.KLF4	chr2	10374033	10374043	-	0.000	0.000	Merged-chr2-10373891-14
NR18132--MA1107.1.KLF9	chr13	97790018	97790030	+	0.000	0.000	Merged-chr13-97790032-25
NR18189--MA0740.1.KLF14	chr13	99431574	99431587	+	0.000	0.000	Merged-chr13-99431578-17
NR57275--MA0741.1.KLF16	chr6	120464179	120464189	+	0.000	0.000	Merged-chr6-120464092-4
NR56875--MA1107.1.KLF9	chr6	108717912	108717924	-	0.000	0.000	Merged-chr6-108717791-30
NR72353--MA0493.1.Klf1	chrX	99136010	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR14584--MA0599.1.KLF5	chr12	76324786	76324795	+	0.000	0.000	Merged-chr12-76324931-27
NR42331--MA0741.1.KLF16	chr3	101933740	101933750	-	0.000	0.000	Merged-chr3-101933748-15
NR59031--MA0599.1.KLF5	chr7	16129774	16129783	+	0.000	0.000	Merged-chr7-16129723-14
NR42997--MA0741.1.KLF16	chr3	123508513	123508523	-	0.000	0.000	Merged-chr3-123508551-84
NR72549--MA0039.3.KLF4	chrX	135601844	135601854	+	0.000	0.000	Merged-chrX-135601772-31
NR29583--MA0039.3.KLF4	chr17	56997292	56997302	-	0.000	0.000	Merged-chr17-56997354-48
NR3007--MA0493.1.Klf1	chr1	151501035	151501045	+	0.000	0.000	Merged-chr1-151500785-93
NR13014--MA1107.1.KLF9	chr11	117299857	117299869	-	0.000	0.000	Merged-chr11-117299965-22
NR22738--MA1107.1.KLF9	chr15	38635249	38635261	+	0.000	0.000	Merged-chr15-38635237-53
NR53520--MA0741.1.KLF16	chr5	137684827	137684837	+	0.000	0.000	Merged-chr5-137684690-53
NR11855--MA1107.1.KLF9	chr11	96829980	96829992	+	0.000	0.000	Merged-chr11-96830081-68
NR23815--MA0493.1.Klf1	chr15	80599565	80599575	-	0.000	0.000	Merged-chr15-80599512-51
NR51757--MA1107.1.KLF9	chr5	107259769	107259781	-	0.000	0.000	Merged-chr5-107259796-31
NR71302--MA0740.1.KLF14	chr9	119357529	119357542	-	0.000	0.000	Merged-chr9-119357613-43
NR33993--MA0493.1.Klf1	chr19	42779680	42779690	+	0.000	0.000	Merged-chr19-42779863-69
NR61842--MA0741.1.KLF16	chr7	102347589	102347599	+	0.000	0.000	Merged-chr7-102347477-20
NR69137--MA0493.1.Klf1	chr9	64023083	64023093	+	0.000	0.000	Merged-chr9-64023001-53
NR23735--MA0599.1.KLF5	chr15	79328182	79328191	+	0.000	0.000	Merged-chr15-79328273-51
NR20562--MA0657.1.KLF13	chr14	59397264	59397281	-	0.000	0.000	Merged-chr14-59397210-50
NR4263--MA0599.1.KLF5	chr1	180813601	180813610	+	0.000	0.000	Merged-chr1-180813654-113
NR43433--MA0657.1.KLF13	chr3	134339447	134339464	+	0.000	0.000	Merged-chr3-134339453-34
NR7259--MA0493.1.Klf1	chr10	81329158	81329168	-	0.000	0.000	Merged-chr10-81329116-75
NR20205--MA0740.1.KLF14	chr14	52023248	52023261	+	0.000	0.000	Merged-chr14-52023136-61
NR24395--MA0599.1.KLF5	chr15	93552358	93552367	+	0.000	0.000	Merged-chr15-93552269-41
NR41330--MA0740.1.KLF14	chr3	68763111	68763124	+	0.000	0.000	Merged-chr3-68763187-8
NR67898--MA0599.1.KLF5	chr9	21225125	21225134	+	0.000	0.000	Merged-chr9-21225292-34
NR22449--MA0742.1.Klf12	chr15	25812121	25812135	-	0.000	0.000	Merged-chr15-25812163-56
NR68727--MA1107.1.KLF9	chr9	51162044	51162056	-	0.000	0.000	Merged-chr9-51161990-29
NR41753--MA0657.1.KLF13	chr3	89892863	89892880	-	0.000	0.000	Merged-chr3-89892725-25
NR50140--MA0599.1.KLF5	chr5	37044895	37044904	+	0.000	0.000	Merged-chr5-37044965-52
NR28151--MA0742.1.Klf12	chr17	26244254	26244268	+	0.000	0.000	Merged-chr17-26244082-112
NR13154--MA0599.1.KLF5	chr11	119300269	119300278	-	0.000	0.000	Merged-chr11-119300098-57
NR50685--MA1107.1.KLF9	chr5	64864850	64864862	+	0.000	0.000	Merged-chr5-64864889-25
NR6186--MA0039.3.KLF4	chr10	61233351	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR46603--MA1107.1.KLF9	chr4	106828060	106828072	+	0.000	0.000	Merged-chr4-106828052-58
NR31290--MA0599.1.KLF5	chr18	35939748	35939757	-	0.000	0.000	Merged-chr18-35939773-43
NR60365--MA0740.1.KLF14	chr7	45154619	45154632	+	0.000	0.000	Merged-chr7-45154586-68
NR37887--MA0493.1.Klf1	chr2	119271301	119271311	+	0.000	0.000	Merged-chr2-119271057-44
NR63774--MA0741.1.KLF16	chr7	142393365	142393375	+	0.000	0.000	Merged-chr7-142393362-24
NR43294--MA0741.1.KLF16	chr3	131272103	131272113	+	0.000	0.000	Merged-chr3-131271947-79
NR5786--MA1107.1.KLF9	chr10	42633956	42633968	+	0.000	0.000	Merged-chr10-42633747-41
NR19456--MA0599.1.KLF5	chr14	21831224	21831233	+	0.000	0.000	Merged-chr14-21831414-105
NR60805--MA0742.1.Klf12	chr7	64043088	64043102	-	0.000	0.000	Merged-chr7-64043125-48
NR42154--MA1107.1.KLF9	chr3	97868351	97868363	+	0.000	0.000	Merged-chr3-97868197-43
NR59143--MA0599.1.KLF5	chr7	16980561	16980570	+	0.000	0.000	Merged-chr7-16980470-23
NR28965--MA0599.1.KLF5	chr17	40934668	40934677	+	0.000	0.000	Merged-chr17-40934697-83
NR40441--MA0599.1.KLF5	chr3	19311306	19311315	+	0.000	0.000	Merged-chr3-19311257-112
NR61788--MA0493.1.Klf1	chr7	101634558	101634568	-	0.000	0.000	Merged-chr7-101634721-37
NR39972--MA1107.1.KLF9	chr2	173036666	173036678	-	0.000	0.000	Merged-chr2-173036738-9
NR8867--MA0657.1.KLF13	chr10	127151482	127151499	+	0.000	0.000	Merged-chr10-127151405-14
NR15815--MA0741.1.KLF16	chr12	112644771	112644781	+	0.000	0.000	Merged-chr12-112644805-96
NR27296--MA0039.3.KLF4	chr16	97326257	97326267	+	0.000	0.000	Merged-chr16-97326270-33
NR59339--MA1107.1.KLF9	chr7	19749760	19749772	+	0.000	0.000	Merged-chr7-19749873-53
NR65041--MA1107.1.KLF9	chr8	61283222	61283234	+	0.000	0.000	Merged-chr8-61283229-50
NR34863--MA1107.1.KLF9	chr2	11187431	11187443	-	0.000	0.000	Merged-chr2-11187260-69
NR745--MA1107.1.KLF9	chr1	52578321	52578333	+	0.000	0.000	Merged-chr1-52578518-39
NR62205--MA0741.1.KLF16	chr7	114284577	114284587	-	0.000	0.000	Merged-chr7-114284648-5
NR7165--MA0493.1.Klf1	chr10	80755386	80755396	+	0.000	0.000	Merged-chr10-80755197-57
NR69915--MA0039.3.KLF4	chr9	85470414	85470424	-	0.000	0.000	Merged-chr9-85470523-14
NR60138--MA1107.1.KLF9	chr7	38094553	38094565	+	0.000	0.000	Merged-chr7-38094543-44
NR70527--MA0741.1.KLF16	chr9	104269534	104269544	+	0.000	0.000	Merged-chr9-104269530-16
NR60049--MA0741.1.KLF16	chr7	35172282	35172292	+	0.000	0.000	Merged-chr7-35172078-26
NR31339--MA0742.1.Klf12	chr18	37969775	37969789	+	0.000	0.000	Merged-chr18-37969808-65
NR29391--MA1107.1.KLF9	chr17	51396114	51396126	-	0.000	0.000	Merged-chr17-51396225-19
NR32899--MA0741.1.KLF16	chr19	4148556	4148566	-	0.000	0.000	Merged-chr19-4148597-46
NR65476--MA0493.1.Klf1	chr8	71665704	71665714	-	0.000	0.000	Merged-chr8-71665590-47
NR27683--MA0741.1.KLF16	chr17	10840204	10840214	+	0.000	0.000	Merged-chr17-10840429-74
NR68368--MA0741.1.KLF16	chr9	42124370	42124380	+	0.000	0.000	Merged-chr9-42124176-82
NR50015--MA0740.1.KLF14	chr5	35105778	35105791	+	0.000	0.000	Merged-chr5-35105769-58
NR32240--MA1107.1.KLF9	chr18	74442353	74442365	+	0.000	0.000	Merged-chr18-74442456-61
NR68812--MA0740.1.KLF14	chr9	55410575	55410588	+	0.000	0.000	Merged-chr9-55410514-19
NR10556--MA0599.1.KLF5	chr11	61855320	61855329	+	0.000	0.000	Merged-chr11-61855241-5
NR53424--MA0741.1.KLF16	chr5	136244961	136244971	+	0.000	0.000	Merged-chr5-136244958-39
NR13266--MA0599.1.KLF5	chr11	120951033	120951042	-	0.000	0.000	Merged-chr11-120950981-41
NR19442--MA0493.1.Klf1	chr14	20929242	20929252	+	0.000	0.000	Merged-chr14-20929476-97
NR29033--MA1107.1.KLF9	chr17	44690584	44690596	+	0.000	0.000	Merged-chr17-44690721-49
NR740--MA0039.3.KLF4	chr1	52578323	52578333	+	0.000	0.000	Merged-chr1-52578518-39
NR16928--MA0039.3.KLF4	chr13	51726391	51726401	-	0.000	0.000	Merged-chr13-51726299-41
NR42961--MA0599.1.KLF5	chr3	122984567	122984576	+	0.000	0.000	Merged-chr3-122984427-120
NR43217--MA0741.1.KLF16	chr3	129901431	129901441	-	0.000	0.000	Merged-chr3-129901484-63
NR58052--MA1107.1.KLF9	chr6	136547178	136547190	-	0.000	0.000	Merged-chr6-136547260-16
NR67776--MA1107.1.KLF9	chr9	15014185	15014197	-	0.000	0.000	Merged-chr9-15014101-6
NR37999--MA0493.1.Klf1	chr2	121866901	121866911	-	0.000	0.000	Merged-chr2-121866868-116
NR33997--MA1107.1.KLF9	chr19	43524727	43524739	-	0.000	0.000	Merged-chr19-43524654-33
NR60358--MA0493.1.Klf1	chr7	45068182	45068192	-	0.000	0.000	Merged-chr7-45068056-13
NR12285--MA0742.1.Klf12	chr11	102309136	102309150	-	0.000	0.000	Merged-chr11-102309316-55
NR47927--MA0599.1.KLF5	chr4	135168039	135168048	+	0.000	0.000	Merged-chr4-135168211-13
NR52185--MA0493.1.Klf1	chr5	114823240	114823250	+	0.000	0.000	Merged-chr5-114823339-44
NR15764--MA0740.1.KLF14	chr12	111908120	111908133	+	0.000	0.000	Merged-chr12-111908065-65
NR64408--MA0741.1.KLF16	chr8	22780974	22780984	-	0.000	0.000	Merged-chr8-22780789-14
NR3015--MA0039.3.KLF4	chr1	151670002	151670012	+	0.000	0.000	Merged-chr1-151670167-23
NR638--MA0742.1.Klf12	chr1	43478211	43478225	-	0.000	0.000	Merged-chr1-43478113-25
NR62728--MA0741.1.KLF16	chr7	126285670	126285680	-	0.000	0.000	Merged-chr7-126285441-83
NR72352--MA0039.3.KLF4	chrX	99136008	99136018	-	0.000	0.000	Merged-chrX-99136067-62
NR65029--MA0599.1.KLF5	chr8	61234506	61234515	+	0.000	0.000	Merged-chr8-61234542-15
NR26953--MA0740.1.KLF14	chr16	90312612	90312625	-	0.000	0.000	Merged-chr16-90312588-7
NR46053--MA0493.1.Klf1	chr4	83485970	83485980	-	0.000	0.000	Merged-chr4-83485831-3
NR63725--MA0039.3.KLF4	chr7	141525322	141525332	+	0.000	0.000	Merged-chr7-141525471-18
NR35170--MA0493.1.Klf1	chr2	22957643	22957653	-	0.000	0.000	Merged-chr2-22957628-19
NR651--MA1107.1.KLF9	chr1	43561578	43561590	-	0.000	0.000	Merged-chr1-43561326-30
NR44894--MA0493.1.Klf1	chr4	34551670	34551680	-	0.000	0.000	Merged-chr4-34551500-9
NR43263--MA0599.1.KLF5	chr3	130818911	130818920	+	0.000	0.000	Merged-chr3-130819124-69
NR42963--MA0741.1.KLF16	chr3	122984525	122984535	+	0.000	0.000	Merged-chr3-122984427-120
NR62848--MA0657.1.KLF13	chr7	127746193	127746210	-	0.000	0.000	Merged-chr7-127746259-1
NR57195--MA1107.1.KLF9	chr6	119199130	119199142	+	0.000	0.000	Merged-chr6-119199024-52
NR11533--MA0740.1.KLF14	chr11	87404563	87404576	-	0.000	0.000	Merged-chr11-87404473-69
NR857--MA1107.1.KLF9	chr1	58797424	58797436	+	0.000	0.000	Merged-chr1-58797535-46
NR31025--MA1107.1.KLF9	chr18	23828651	23828663	-	0.000	0.000	Merged-chr18-23828715-22
NR50443--MA0039.3.KLF4	chr5	54111081	54111091	+	0.000	0.000	Merged-chr5-54110931-21
NR63883--MA0741.1.KLF16	chr7	143830041	143830051	-	0.000	0.000	Merged-chr7-143830009-91
NR4281--MA0599.1.KLF5	chr1	180942635	180942644	-	0.000	0.000	Merged-chr1-180942604-90
NR49517--MA0742.1.Klf12	chr5	20470567	20470581	-	0.000	0.000	Merged-chr5-20470671-36
NR22451--MA0740.1.KLF14	chr15	25812683	25812696	-	0.000	0.000	Merged-chr15-25812728-1
NR68406--MA0599.1.KLF5	chr9	44084901	44084910	+	0.000	0.000	Merged-chr9-44084798-37
NR35972--MA0599.1.KLF5	chr2	38369023	38369032	+	0.000	0.000	Merged-chr2-38368926-23
NR17621--MA0599.1.KLF5	chr13	73937742	73937751	+	0.000	0.000	Merged-chr13-73937981-89
NR6322--MA0599.1.KLF5	chr10	63023921	63023930	-	0.000	0.000	Merged-chr10-63023888-111
NR8856--MA0741.1.KLF16	chr10	127121175	127121185	+	0.000	0.000	Merged-chr10-127121155-48
NR30773--MA0740.1.KLF14	chr18	3507870	3507883	-	0.000	0.000	Merged-chr18-3507740-84
NR12244--MA0740.1.KLF14	chr11	101468162	101468175	-	0.000	0.000	Merged-chr11-101468029-46
NR56069--MA0039.3.KLF4	chr6	85037786	85037796	-	0.000	0.000	Merged-chr6-85037843-26
NR51996--MA0741.1.KLF16	chr5	112276520	112276530	-	0.000	0.000	Merged-chr5-112276606-72
NR14759--MA0742.1.Klf12	chr12	82166460	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR55124--MA0599.1.KLF5	chr6	42349932	42349941	+	0.000	0.000	Merged-chr6-42349714-128
NR66513--MA0740.1.KLF14	chr8	106168860	106168873	-	0.000	0.000	Merged-chr8-106168973-61
NR185--MA0039.3.KLF4	chr1	20912781	20912791	-	0.000	0.000	Merged-chr1-20912686-65
NR32567--MA1107.1.KLF9	chr18	81521154	81521166	-	0.000	0.000	Merged-chr18-81521002-1
NR1692--MA0741.1.KLF16	chr1	91912404	91912414	+	0.000	0.000	Merged-chr1-91912376-2
NR10440--MA0741.1.KLF16	chr11	60222932	60222942	-	0.000	0.000	Merged-chr11-60222972-52
NR12718--MA0599.1.KLF5	chr11	113565797	113565806	+	0.000	0.000	Merged-chr11-113565665-54
NR23975--MA0741.1.KLF16	chr15	83084580	83084590	-	0.000	0.000	Merged-chr15-83084478-12
NR43911--MA1107.1.KLF9	chr3	148219378	148219390	-	0.000	0.000	Merged-chr3-148219203-2
NR48778--MA0039.3.KLF4	chr4	150138195	150138205	-	0.000	0.000	Merged-chr4-150138254-13
NR48788--MA0493.1.Klf1	chr4	150248144	150248154	-	0.000	0.000	Merged-chr4-150248164-26
NR44786--MA1107.1.KLF9	chr4	32342560	32342572	+	0.000	0.000	Merged-chr4-32342446-3
NR12842--MA1107.1.KLF9	chr11	115461894	115461906	-	0.000	0.000	Merged-chr11-115461970-11
NR15213--MA0599.1.KLF5	chr12	100725112	100725121	+	0.000	0.000	Merged-chr12-100725063-69
NR32209--MA1107.1.KLF9	chr18	73816985	73816997	+	0.000	0.000	Merged-chr18-73816843-39
NR862--MA0493.1.Klf1	chr1	58973435	58973445	+	0.000	0.000	Merged-chr1-58973623-66
NR39936--MA0039.3.KLF4	chr2	172475215	172475225	-	0.000	0.000	Merged-chr2-172475146-10
NR782--MA0599.1.KLF5	chr1	54557701	54557710	+	0.000	0.000	Merged-chr1-54557682-75
NR33206--MA0599.1.KLF5	chr19	8252183	8252192	+	0.000	0.000	Merged-chr19-8252316-31
NR5250--MA0599.1.KLF5	chr10	13474562	13474571	+	0.000	0.000	Merged-chr10-13474425-98
NR1086--MA0039.3.KLF4	chr1	69683244	69683254	-	0.000	0.000	Merged-chr1-69683222-14
NR44428--MA1107.1.KLF9	chr4	3875224	3875236	-	0.000	0.000	Merged-chr4-3875114-47
NR11542--MA0657.1.KLF13	chr11	87639409	87639426	-	0.000	0.000	Merged-chr11-87639357-20
NR25033--MA0599.1.KLF5	chr16	5050070	5050079	+	0.000	0.000	Merged-chr16-5050226-109
NR68477--MA0741.1.KLF16	chr9	44708542	44708552	-	0.000	0.000	Merged-chr9-44708535-22
NR62010--MA0599.1.KLF5	chr7	109703643	109703652	+	0.000	0.000	Merged-chr7-109703745-52
NR71734--MA0599.1.KLF5	chrX	11664737	11664746	+	0.000	0.000	Merged-chrX-11664686-45
NR25239--MA0599.1.KLF5	chr16	10788764	10788773	-	0.000	0.000	Merged-chr16-10788652-37
NR15987--MA0493.1.Klf1	chr12	116467190	116467200	-	0.000	0.000	Merged-chr12-116467208-51
NR30186--MA0741.1.KLF16	chr17	78835457	78835467	+	0.000	0.000	Merged-chr17-78835526-79
NR69061--MA0493.1.Klf1	chr9	61715237	61715247	-	0.000	0.000	Merged-chr9-61715160-12
NR22498--MA0740.1.KLF14	chr15	27578265	27578278	+	0.000	0.000	Merged-chr15-27578127-37
NR28288--MA1107.1.KLF9	chr17	27997436	27997448	-	0.000	0.000	Merged-chr17-27997387-33
NR25700--MA0599.1.KLF5	chr16	30039399	30039408	-	0.000	0.000	Merged-chr16-30039385-30
NR20423--MA0740.1.KLF14	chr14	55885304	55885317	-	0.000	0.000	Merged-chr14-55885410-94
NR35909--MA0740.1.KLF14	chr2	36049429	36049442	-	0.000	0.000	Merged-chr2-36049261-79
NR46432--MA0741.1.KLF16	chr4	101235219	101235229	+	0.000	0.000	Merged-chr4-101235092-24
NR8823--MA1107.1.KLF9	chr10	126901390	126901402	-	0.000	0.000	Merged-chr10-126901254-64
NR10216--MA0740.1.KLF14	chr11	53852027	53852040	-	0.000	0.000	Merged-chr11-53851984-46
NR32134--MA0599.1.KLF5	chr18	69537634	69537643	-	0.000	0.000	Merged-chr18-69537623-22
NR11412--MA1107.1.KLF9	chr11	82961930	82961942	-	0.000	0.000	Merged-chr11-82962014-19
NR34729--MA1107.1.KLF9	chr2	4864569	4864581	+	0.000	0.000	Merged-chr2-4864669-14
NR46066--MA1107.1.KLF9	chr4	83568301	83568313	-	0.000	0.000	Merged-chr4-83568276-50
NR57621--MA0741.1.KLF16	chr6	127453588	127453598	-	0.000	0.000	Merged-chr6-127453686-51
NR54700--MA1107.1.KLF9	chr6	22424209	22424221	+	0.000	0.000	Merged-chr6-22424289-78
NR46609--MA0599.1.KLF5	chr4	106910643	106910652	+	0.000	0.000	Merged-chr4-106910448-27
NR11198--MA0741.1.KLF16	chr11	78165589	78165599	-	0.000	0.000	Merged-chr11-78165557-54
NR11371--MA0740.1.KLF14	chr11	80780042	80780055	+	0.000	0.000	Merged-chr11-80779980-65
NR16731--MA0741.1.KLF16	chr13	43215889	43215899	+	0.000	0.000	Merged-chr13-43215803-84
NR38099--MA1107.1.KLF9	chr2	125189304	125189316	+	0.000	0.000	Merged-chr2-125189398-33
NR49658--MA1107.1.KLF9	chr5	24685861	24685873	+	0.000	0.000	Merged-chr5-24685796-115
NR29051--MA1107.1.KLF9	chr17	45119806	45119818	+	0.000	0.000	Merged-chr17-45119999-67
NR27444--MA0741.1.KLF16	chr17	5841307	5841317	-	0.000	0.000	Merged-chr17-5841153-1
NR10555--MA1107.1.KLF9	chr11	61855231	61855243	-	0.000	0.000	Merged-chr11-61855241-5
NR62131--MA0599.1.KLF5	chr7	112225782	112225791	-	0.000	0.000	Merged-chr7-112225883-54
NR60818--MA0742.1.Klf12	chr7	64161048	64161062	-	0.000	0.000	Merged-chr7-64160970-41
NR54379--MA0599.1.KLF5	chr5	150232888	150232897	+	0.000	0.000	Merged-chr5-150232910-1
NR45617--MA0493.1.Klf1	chr4	57295369	57295379	+	0.000	0.000	Merged-chr4-57295265-18
NR1884--MA0493.1.Klf1	chr1	105990277	105990287	-	0.000	0.000	Merged-chr1-105990318-9
NR36367--MA1107.1.KLF9	chr2	60880821	60880833	+	0.000	0.000	Merged-chr2-60880763-2
NR6414--MA0741.1.KLF16	chr10	67891152	67891162	-	0.000	0.000	Merged-chr10-67891340-18
NR39077--MA1107.1.KLF9	chr2	154713400	154713412	+	0.000	0.000	Merged-chr2-154713279-3
NR45537--MA0599.1.KLF5	chr4	55350047	55350056	-	0.000	0.000	Merged-chr4-55350108-108
NR8954--MA0599.1.KLF5	chr10	127644006	127644015	-	0.000	0.000	Merged-chr10-127643888-16
NR17934--MA0493.1.Klf1	chr13	92354666	92354676	+	0.000	0.000	Merged-chr13-92354723-122
NR23213--MA0741.1.KLF16	chr15	64113264	64113274	+	0.000	0.000	Merged-chr15-64113403-29
NR59824--MA0741.1.KLF16	chr7	29211156	29211166	+	0.000	0.000	Merged-chr7-29210973-1
NR72425--MA0741.1.KLF16	chrX	103616955	103616965	-	0.000	0.000	Merged-chrX-103616839-86
NR28737--MA0599.1.KLF5	chr17	35121144	35121153	-	0.000	0.000	Merged-chr17-35120959-1
NR28687--MA0742.1.Klf12	chr17	34203548	34203562	-	0.000	0.000	Merged-chr17-34203495-21
NR37188--MA0741.1.KLF16	chr2	94158101	94158111	+	0.000	0.000	Merged-chr2-94158043-61
NR10695--MA0599.1.KLF5	chr11	68432083	68432092	+	0.000	0.000	Merged-chr11-68432285-104
NR19645--MA0741.1.KLF16	chr14	27262420	27262430	+	0.000	0.000	Merged-chr14-27262535-17
NR61265--MA0599.1.KLF5	chr7	81549053	81549062	-	0.000	0.000	Merged-chr7-81548936-4
NR32922--MA0599.1.KLF5	chr19	4332844	4332853	+	0.000	0.000	Merged-chr19-4332907-33
NR40773--MA0741.1.KLF16	chr3	35754078	35754088	-	0.000	0.000	Merged-chr3-35754323-108
NR45683--MA0740.1.KLF14	chr4	59278578	59278591	-	0.000	0.000	Merged-chr4-59278599-46
NR41755--MA0599.1.KLF5	chr3	89892869	89892878	-	0.000	0.000	Merged-chr3-89892725-25
NR70774--MA0599.1.KLF5	chr9	108662031	108662040	+	0.000	0.000	Merged-chr9-108662200-36
NR58076--MA0740.1.KLF14	chr6	137541351	137541364	-	0.000	0.000	Merged-chr6-137541549-52
NR17826--MA1107.1.KLF9	chr13	85505187	85505199	-	0.000	0.000	Merged-chr13-85505133-53
NR10122--MA0599.1.KLF5	chr11	52268708	52268717	+	0.000	0.000	Merged-chr11-52268561-57
NR35962--MA1107.1.KLF9	chr2	38164486	38164498	+	0.000	0.000	Merged-chr2-38164645-23
NR15212--MA1107.1.KLF9	chr12	100682016	100682028	-	0.000	0.000	Merged-chr12-100681821-26
NR19698--MA0599.1.KLF5	chr14	29978687	29978696	+	0.000	0.000	Merged-chr14-29978635-65
NR56326--MA0599.1.KLF5	chr6	90629686	90629695	+	0.000	0.000	Merged-chr6-90629668-42
NR49098--MA0039.3.KLF4	chr4	155654650	155654660	+	0.000	0.000	Merged-chr4-155654769-61
