#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR9641--MA0089.1.MAFG::NFE2L1	chr4	109665980	109665985	-	0.000	0.000	Merged-chr4-109666142-157
NR11776--MA0089.1.MAFG::NFE2L1	chr7	35991369	35991374	+	0.000	0.000	Merged-chr7-35991280-23
NR6942--MA0089.1.MAFG::NFE2L1	chr2	9867583	9867588	-	0.000	0.000	Merged-chr2-9867507-76
NR13431--MA0089.1.MAFG::NFE2L1	chr9	112207982	112207987	+	0.000	0.000	Merged-chr9-112208055-25
NR1403--MA0089.1.MAFG::NFE2L1	chr10	39522263	39522268	-	0.000	0.000	Merged-chr10-39522157-23
NR9640--MA0496.2.MAFK	chr4	109665334	109665352	-	0.000	0.000	Merged-chr4-109665283-1
NR5031--MA0089.1.MAFG::NFE2L1	chr15	94220993	94220998	+	0.000	0.000	Merged-chr15-94220975-16
NR9748--MA0591.1.Bach1::Mafk	chr4	141060719	141060733	+	0.000	0.000	Merged-chr4-141060681-65
NR12226--MA0089.1.MAFG::NFE2L1	chr7	114210720	114210725	-	0.000	0.000	Merged-chr7-114210790-9
NR12339--MA0117.2.Mafb	chr8	3587663	3587674	-	0.000	0.000	Merged-chr8-3587694-26
NR7485--MA0117.2.Mafb	chr2	104590326	104590337	-	0.000	0.000	Merged-chr2-104590468-65
NR5824--MA0089.1.MAFG::NFE2L1	chr17	29494346	29494351	-	0.000	0.000	Merged-chr17-29494430-50
NR8463--MA0117.2.Mafb	chr3	78958961	78958972	+	0.000	0.000	Merged-chr3-78959037-23
NR9864--MA0496.2.MAFK	chr4	155129614	155129632	+	0.000	0.000	Merged-chr4-155129607-22
NR7250--MA0496.2.MAFK	chr2	58107018	58107036	-	0.000	0.000	Merged-chr2-58107175-53
NR2836--MA0089.1.MAFG::NFE2L1	chr12	77535408	77535413	+	0.000	0.000	Merged-chr12-77535328-6
NR5939--MA0496.2.MAFK	chr17	52312186	52312204	+	0.000	0.000	Merged-chr17-52312219-8
NR3880--MA0501.1.MAF::NFE2	chr14	10430914	10430928	+	0.000	0.000	Merged-chr14-10430786-8
NR1965--MA0495.2.MAFF	chr10	117829926	117829946	+	0.000	0.000	Merged-chr10-117829855-64
NR1301--MA0089.1.MAFG::NFE2L1	chr10	25367140	25367145	-	0.000	0.000	Merged-chr10-25367048-11
NR9869--MA0089.1.MAFG::NFE2L1	chr4	155207955	155207960	-	0.000	0.000	Merged-chr4-155208089-31
NR13558--MA0501.1.MAF::NFE2	chrX	48429757	48429771	-	0.000	0.000	Merged-chrX-48429732-34
NR12216--MA0496.2.MAFK	chr7	112369097	112369115	+	0.000	0.000	Merged-chr7-112369142-36
NR7362--MA0496.2.MAFK	chr2	76220724	76220742	+	0.000	0.000	Merged-chr2-76220899-10
NR8710--MA0089.1.MAFG::NFE2L1	chr3	116331916	116331921	-	0.000	0.000	Merged-chr3-116332074-27
NR10499--MA0591.1.Bach1::Mafk	chr5	117120260	117120274	+	0.000	0.000	Merged-chr5-117120201-72
NR1519--MA0591.1.Bach1::Mafk	chr10	56486829	56486843	+	0.000	0.000	Merged-chr10-56486689-18
NR11070--MA0117.2.Mafb	chr6	65818513	65818524	-	0.000	0.000	Merged-chr6-65818480-32
NR2909--MA0117.2.Mafb	chr12	92882351	92882362	+	0.000	0.000	Merged-chr12-92882524-1
NR9841--MA0089.1.MAFG::NFE2L1	chr4	149854401	149854406	+	0.000	0.000	Merged-chr4-149854542-67
NR1227--MA0089.1.MAFG::NFE2L1	chr10	16637270	16637275	-	0.000	0.000	Merged-chr10-16637271-8
NR1423--MA0501.1.MAF::NFE2	chr10	41752080	41752094	+	0.000	0.000	Merged-chr10-41752112-9
NR7257--MA0117.2.Mafb	chr2	59438514	59438525	-	0.000	0.000	Merged-chr2-59438662-53
NR10867--MA0659.1.MAFG	chr6	30671874	30671894	-	0.000	0.000	Merged-chr6-30671721-27
NR2278--MA0659.1.MAFG	chr11	62280803	62280823	-	0.000	0.000	Merged-chr11-62280813-1
NR168--MA0089.1.MAFG::NFE2L1	chr1	36368229	36368234	+	0.000	0.000	Merged-chr1-36368235-2
NR2574--MA0501.1.MAF::NFE2	chr12	25095900	25095914	-	0.000	0.000	Merged-chr12-25096104-64
NR4539--MA0591.1.Bach1::Mafk	chr14	121903613	121903627	-	0.000	0.000	Merged-chr14-121903586-22
NR2271--MA0496.2.MAFK	chr11	61684160	61684178	+	0.000	0.000	Merged-chr11-61684230-57
NR11572--MA0089.1.MAFG::NFE2L1	chr6	140819554	140819559	-	0.000	0.000	Merged-chr6-140819599-25
NR13559--MA0117.2.Mafb	chrX	48455162	48455173	+	0.000	0.000	Merged-chrX-48455147-3
NR146--MA0496.2.MAFK	chr1	31616475	31616493	+	0.000	0.000	Merged-chr1-31616471-4
NR6367--MA0591.1.Bach1::Mafk	chr18	39068276	39068290	-	0.000	0.000	Merged-chr18-39068377-42
NR7817--MA0659.1.MAFG	chr2	157131378	157131398	+	0.000	0.000	Merged-chr2-157131278-25
NR4228--MA0089.1.MAFG::NFE2L1	chr14	61440022	61440027	-	0.000	0.000	Merged-chr14-61439871-81
NR9451--MA0591.1.Bach1::Mafk	chr4	75278436	75278450	-	0.000	0.000	Merged-chr4-75278246-1
NR7603--MA0501.1.MAF::NFE2	chr2	128159198	128159212	-	0.000	0.000	Merged-chr2-128159167-18
NR5888--MA0659.1.MAFG	chr17	36042869	36042889	-	0.000	0.000	Merged-chr17-36042760-57
NR5735--MA0089.1.MAFG::NFE2L1	chr17	14363526	14363531	-	0.000	0.000	Merged-chr17-14363459-1
NR12237--MA0501.1.MAF::NFE2	chr7	118922763	118922777	-	0.000	0.000	Merged-chr7-118922669-15
NR10078--MA0089.1.MAFG::NFE2L1	chr5	30869665	30869670	-	0.000	0.000	Merged-chr5-30869662-46
NR2367--MA0501.1.MAF::NFE2	chr11	95356969	95356983	-	0.000	0.000	Merged-chr11-95356897-59
NR4820--MA0591.1.Bach1::Mafk	chr15	58141314	58141328	-	0.000	0.000	Merged-chr15-58141388-72
NR12061--MA0501.1.MAF::NFE2	chr7	88277949	88277963	-	0.000	0.000	Merged-chr7-88277726-133
NR12324--MA0089.1.MAFG::NFE2L1	chr7	141481139	141481144	-	0.000	0.000	Merged-chr7-141481345-79
NR1930--MA0591.1.Bach1::Mafk	chr10	111378296	111378310	+	0.000	0.000	Merged-chr10-111378501-63
NR3035--MA0495.2.MAFF	chr12	116315653	116315673	+	0.000	0.000	Merged-chr12-116315725-53
NR7065--MA0659.1.MAFG	chr2	26964418	26964438	-	0.000	0.000	Merged-chr2-26964427-62
NR4502--MA0089.1.MAFG::NFE2L1	chr14	118838307	118838312	+	0.000	0.000	Merged-chr14-118838158-1
NR3978--MA0089.1.MAFG::NFE2L1	chr14	17414480	17414485	+	0.000	0.000	Merged-chr14-17414498-32
NR5890--MA0496.2.MAFK	chr17	36042870	36042888	+	0.000	0.000	Merged-chr17-36042760-57
NR10467--MA0089.1.MAFG::NFE2L1	chr5	105541195	105541200	+	0.000	0.000	Merged-chr5-105541026-23
NR9227--MA0659.1.MAFG	chr4	40785958	40785978	+	0.000	0.000	Merged-chr4-40785986-16
NR11187--MA0117.2.Mafb	chr6	87552183	87552194	+	0.000	0.000	Merged-chr6-87552378-26
NR10630--MA0591.1.Bach1::Mafk	chr5	146655358	146655372	-	0.000	0.000	Merged-chr5-146655552-37
NR5315--MA0117.2.Mafb	chr16	49801643	49801654	-	0.000	0.000	Merged-chr16-49801610-26
NR5877--MA0501.1.MAF::NFE2	chr17	35823109	35823123	-	0.000	0.000	Merged-chr17-35823208-57
NR1533--MA0117.2.Mafb	chr10	57753275	57753286	-	0.000	0.000	Merged-chr10-57753371-62
NR8432--MA0089.1.MAFG::NFE2L1	chr3	75579548	75579553	+	0.000	0.000	Merged-chr3-75579485-29
NR2981--MA0117.2.Mafb	chr12	105069094	105069105	+	0.000	0.000	Merged-chr12-105069151-33
NR7068--MA0591.1.Bach1::Mafk	chr2	27693886	27693900	+	0.000	0.000	Merged-chr2-27693880-30
NR5820--MA0089.1.MAFG::NFE2L1	chr17	28257058	28257063	-	0.000	0.000	Merged-chr17-28256965-58
NR3661--MA0089.1.MAFG::NFE2L1	chr13	102645056	102645061	-	0.000	0.000	Merged-chr13-102645059-45
NR5155--MA0089.1.MAFG::NFE2L1	chr16	11646904	11646909	-	0.000	0.000	Merged-chr16-11646915-14
NR4261--MA0117.2.Mafb	chr14	73334017	73334028	-	0.000	0.000	Merged-chr14-73334058-7
NR13584--MA0496.2.MAFK	chrX	53670508	53670526	-	0.000	0.000	Merged-chrX-53670342-87
NR10657--MA0117.2.Mafb	chr5	149454657	149454668	-	0.000	0.000	Merged-chr5-149454508-33
NR13219--MA0591.1.Bach1::Mafk	chr9	77467015	77467029	-	0.000	0.000	Merged-chr9-77466988-20
NR4915--MA0659.1.MAFG	chr15	73627474	73627494	+	0.000	0.000	Merged-chr15-73627530-51
NR353--MA0089.1.MAFG::NFE2L1	chr1	69683215	69683220	-	0.000	0.000	Merged-chr1-69683222-14
NR11715--MA0591.1.Bach1::Mafk	chr7	16314090	16314104	-	0.000	0.000	Merged-chr7-16314036-50
NR5783--MA0496.2.MAFK	chr17	23630406	23630424	-	0.000	0.000	Merged-chr17-23630399-39
NR6756--MA0591.1.Bach1::Mafk	chr19	8997799	8997813	-	0.000	0.000	Merged-chr19-8997882-60
NR6877--MA0089.1.MAFG::NFE2L1	chr19	57355715	57355720	+	0.000	0.000	Merged-chr19-57355886-69
NR12952--MA0591.1.Bach1::Mafk	chr8	125557554	125557568	-	0.000	0.000	Merged-chr8-125557520-11
NR5345--MA0495.2.MAFF	chr16	52468520	52468540	+	0.000	0.000	Merged-chr16-52468577-24
NR12716--MA0117.2.Mafb	chr8	77713970	77713981	+	0.000	0.000	Merged-chr8-77713879-9
NR6950--MA0591.1.Bach1::Mafk	chr2	11205820	11205834	+	0.000	0.000	Merged-chr2-11205998-7
NR11718--MA0496.2.MAFK	chr7	16314088	16314106	-	0.000	0.000	Merged-chr7-16314036-50
NR7477--MA0591.1.Bach1::Mafk	chr2	103632775	103632789	-	0.000	0.000	Merged-chr2-103632734-49
NR5347--MA0659.1.MAFG	chr16	52468520	52468540	+	0.000	0.000	Merged-chr16-52468577-24
NR1976--MA0591.1.Bach1::Mafk	chr10	120201278	120201292	-	0.000	0.000	Merged-chr10-120201398-12
NR3973--MA0659.1.MAFG	chr14	17414421	17414441	+	0.000	0.000	Merged-chr14-17414498-32
NR872--MA0496.2.MAFK	chr1	161480012	161480030	-	0.000	0.000	Merged-chr1-161480099-19
NR6882--MA0496.2.MAFK	chr19	58104747	58104765	-	0.000	0.000	Merged-chr19-58104736-34
NR2609--MA0591.1.Bach1::Mafk	chr12	32635200	32635214	-	0.000	0.000	Merged-chr12-32635321-24
NR9375--MA0117.2.Mafb	chr4	62696110	62696121	+	0.000	0.000	Merged-chr4-62695960-32
NR10309--MA0591.1.Bach1::Mafk	chr5	76565523	76565537	+	0.000	0.000	Merged-chr5-76565486-34
NR4237--MA0496.2.MAFK	chr14	64434221	64434239	-	0.000	0.000	Merged-chr14-64434245-45
NR13075--MA0089.1.MAFG::NFE2L1	chr9	24505055	24505060	+	0.000	0.000	Merged-chr9-24505220-44
NR5486--MA0659.1.MAFG	chr16	69946790	69946810	-	0.000	0.000	Merged-chr16-69946695-9
NR11322--MA0117.2.Mafb	chr6	108426942	108426953	+	0.000	0.000	Merged-chr6-108426934-21
NR7527--MA0089.1.MAFG::NFE2L1	chr2	113966658	113966663	-	0.000	0.000	Merged-chr2-113966529-16
NR8180--MA0496.2.MAFK	chr3	28031827	28031845	-	0.000	0.000	Merged-chr3-28031945-16
NR11825--MA0591.1.Bach1::Mafk	chr7	44772919	44772933	-	0.000	0.000	Merged-chr7-44772778-41
NR3967--MA0495.2.MAFF	chr14	17414421	17414441	+	0.000	0.000	Merged-chr14-17414498-32
NR13614--MA0659.1.MAFG	chrX	71468813	71468833	+	0.000	0.000	Merged-chrX-71468864-48
NR11434--MA0117.2.Mafb	chr6	124702925	124702936	-	0.000	0.000	Merged-chr6-124702959-17
NR6888--MA0089.1.MAFG::NFE2L1	chr2	3742814	3742819	-	0.000	0.000	Merged-chr2-3742681-34
NR12267--MA0591.1.Bach1::Mafk	chr7	127746360	127746374	-	0.000	0.000	Merged-chr7-127746259-1
NR8543--MA0089.1.MAFG::NFE2L1	chr3	89820103	89820108	-	0.000	0.000	Merged-chr3-89820080-6
NR11000--MA0659.1.MAFG	chr6	54925895	54925915	+	0.000	0.000	Merged-chr6-54926058-40
NR8052--MA0089.1.MAFG::NFE2L1	chr3	10009607	10009612	-	0.000	0.000	Merged-chr3-10009584-22
NR7632--MA0496.2.MAFK	chr2	133558723	133558741	-	0.000	0.000	Merged-chr2-133558747-1
NR6118--MA0501.1.MAF::NFE2	chr17	85023743	85023757	+	0.000	0.000	Merged-chr17-85023702-53
NR12956--MA0496.2.MAFK	chr8	125557552	125557570	-	0.000	0.000	Merged-chr8-125557520-11
NR3268--MA0591.1.Bach1::Mafk	chr13	37759945	37759959	+	0.000	0.000	Merged-chr13-37760092-14
NR8606--MA0591.1.Bach1::Mafk	chr3	98030695	98030709	+	0.000	0.000	Merged-chr3-98030658-2
NR7049--MA0089.1.MAFG::NFE2L1	chr2	24386580	24386585	-	0.000	0.000	Merged-chr2-24386614-47
NR6352--MA0591.1.Bach1::Mafk	chr18	36725717	36725731	+	0.000	0.000	Merged-chr18-36725568-1
NR8187--MA0117.2.Mafb	chr3	28969120	28969131	+	0.000	0.000	Merged-chr3-28968988-13
NR3017--MA0089.1.MAFG::NFE2L1	chr12	114469074	114469079	-	0.000	0.000	Merged-chr12-114469182-47
NR7570--MA0495.2.MAFF	chr2	122668154	122668174	-	0.000	0.000	Merged-chr2-122668057-9
NR3608--MA0089.1.MAFG::NFE2L1	chr13	93593449	93593454	+	0.000	0.000	Merged-chr13-93593412-57
NR8656--MA0089.1.MAFG::NFE2L1	chr3	106485958	106485963	+	0.000	0.000	Merged-chr3-106485995-50
NR2378--MA0089.1.MAFG::NFE2L1	chr11	97728459	97728464	-	0.000	0.000	Merged-chr11-97728662-57
NR3763--MA0117.2.Mafb	chr13	113869654	113869665	+	0.000	0.000	Merged-chr13-113869470-43
NR1710--MA0089.1.MAFG::NFE2L1	chr10	85829481	85829486	-	0.000	0.000	Merged-chr10-85829298-76
NR10613--MA0591.1.Bach1::Mafk	chr5	140637021	140637035	-	0.000	0.000	Merged-chr5-140636895-23
NR434--MA0496.2.MAFK	chr1	82795744	82795762	-	0.000	0.000	Merged-chr1-82795778-30
NR11414--MA0501.1.MAF::NFE2	chr6	120470819	120470833	+	0.000	0.000	Merged-chr6-120470872-38
NR5034--MA0117.2.Mafb	chr15	94520739	94520750	+	0.000	0.000	Merged-chr15-94520651-30
NR3355--MA0591.1.Bach1::Mafk	chr13	64432459	64432473	+	0.000	0.000	Merged-chr13-64432516-70
NR5180--MA0495.2.MAFF	chr16	14237421	14237441	+	0.000	0.000	Merged-chr16-14237452-27
NR3999--MA0591.1.Bach1::Mafk	chr14	24779274	24779288	-	0.000	0.000	Merged-chr14-24779334-63
NR4918--MA0496.2.MAFK	chr15	73627475	73627493	-	0.000	0.000	Merged-chr15-73627530-51
NR7759--MA0591.1.Bach1::Mafk	chr2	148752454	148752468	+	0.000	0.000	Merged-chr2-148752390-72
NR9383--MA0089.1.MAFG::NFE2L1	chr4	63214338	63214343	+	0.000	0.000	Merged-chr4-63214261-1
NR5264--MA0089.1.MAFG::NFE2L1	chr16	35781166	35781171	+	0.000	0.000	Merged-chr16-35781109-15
NR8669--MA0089.1.MAFG::NFE2L1	chr3	108796625	108796630	-	0.000	0.000	Merged-chr3-108796615-2
NR5637--MA0501.1.MAF::NFE2	chr16	96089707	96089721	-	0.000	0.000	Merged-chr16-96089683-18
NR7625--MA0089.1.MAFG::NFE2L1	chr2	132497709	132497714	-	0.000	0.000	Merged-chr2-132497706-22
NR953--MA0089.1.MAFG::NFE2L1	chr1	172126701	172126706	-	0.000	0.000	Merged-chr1-172126791-53
NR8554--MA0089.1.MAFG::NFE2L1	chr3	90446503	90446508	-	0.000	0.000	Merged-chr3-90446607-7
NR10940--MA0117.2.Mafb	chr6	43349178	43349189	+	0.000	0.000	Merged-chr6-43349235-32
NR6771--MA0089.1.MAFG::NFE2L1	chr19	12833815	12833820	-	0.000	0.000	Merged-chr19-12833671-54
NR5351--MA0089.1.MAFG::NFE2L1	chr16	52468615	52468620	+	0.000	0.000	Merged-chr16-52468577-24
NR9501--MA0117.2.Mafb	chr4	84822586	84822597	+	0.000	0.000	Merged-chr4-84822671-2
NR13296--MA0501.1.MAF::NFE2	chr9	86373334	86373348	+	0.000	0.000	Merged-chr9-86373415-51
NR12293--MA0501.1.MAF::NFE2	chr7	135652414	135652428	-	0.000	0.000	Merged-chr7-135652396-133
NR10170--MA0117.2.Mafb	chr5	52609894	52609905	-	0.000	0.000	Merged-chr5-52609918-24
NR7353--MA0659.1.MAFG	chr2	75823972	75823992	+	0.000	0.000	Merged-chr2-75823994-29
NR490--MA0117.2.Mafb	chr1	89957115	89957126	-	0.000	0.000	Merged-chr1-89957067-1
NR11886--MA0501.1.MAF::NFE2	chr7	58399275	58399289	+	0.000	0.000	Merged-chr7-58399217-84
NR7360--MA0495.2.MAFF	chr2	76220723	76220743	-	0.000	0.000	Merged-chr2-76220899-10
NR1422--MA0591.1.Bach1::Mafk	chr10	41752077	41752091	+	0.000	0.000	Merged-chr10-41752112-9
NR10863--MA0089.1.MAFG::NFE2L1	chr6	29609798	29609803	+	0.000	0.000	Merged-chr6-29609635-99
NR4163--MA0591.1.Bach1::Mafk	chr14	46881271	46881285	+	0.000	0.000	Merged-chr14-46881096-8
NR11692--MA0496.2.MAFK	chr7	13038282	13038300	-	0.000	0.000	Merged-chr7-13038148-88
NR13516--MA0117.2.Mafb	chrX	12151874	12151885	+	0.000	0.000	Merged-chrX-12151801-24
NR2347--MA0659.1.MAFG	chr11	87074101	87074121	-	0.000	0.000	Merged-chr11-87073947-35
NR5809--MA0117.2.Mafb	chr17	27755579	27755590	-	0.000	0.000	Merged-chr17-27755639-7
NR851--MA0089.1.MAFG::NFE2L1	chr1	156674303	156674308	+	0.000	0.000	Merged-chr1-156674255-139
NR10080--MA0501.1.MAF::NFE2	chr5	31582048	31582062	-	0.000	0.000	Merged-chr5-31582104-23
NR11469--MA0495.2.MAFF	chr6	130029867	130029887	+	0.000	0.000	Merged-chr6-130029953-23
NR3970--MA0089.1.MAFG::NFE2L1	chr14	17414424	17414429	-	0.000	0.000	Merged-chr14-17414498-32
NR1130--MA0089.1.MAFG::NFE2L1	chr10	5203983	5203988	+	0.000	0.000	Merged-chr10-5204090-11
NR11372--MA0117.2.Mafb	chr6	115838438	115838449	+	0.000	0.000	Merged-chr6-115838478-31
NR11024--MA0089.1.MAFG::NFE2L1	chr6	58640370	58640375	+	0.000	0.000	Merged-chr6-58640552-47
NR9634--MA0495.2.MAFF	chr4	109665333	109665353	+	0.000	0.000	Merged-chr4-109665283-1
NR7084--MA0501.1.MAF::NFE2	chr2	34826226	34826240	-	0.000	0.000	Merged-chr2-34826203-51
NR4911--MA0089.1.MAFG::NFE2L1	chr15	73512743	73512748	-	0.000	0.000	Merged-chr15-73512755-85
NR3000--MA0089.1.MAFG::NFE2L1	chr12	107996271	107996276	+	0.000	0.000	Merged-chr12-107996436-13
NR1181--MA0659.1.MAFG	chr10	12823922	12823942	+	0.000	0.000	Merged-chr10-12823956-45
NR12321--MA0496.2.MAFK	chr7	141072585	141072603	+	0.000	0.000	Merged-chr7-141072410-71
NR5082--MA0495.2.MAFF	chr16	4736340	4736360	-	0.000	0.000	Merged-chr16-4736414-28
NR6116--MA0089.1.MAFG::NFE2L1	chr17	84855742	84855747	-	0.000	0.000	Merged-chr17-84855735-62
NR5489--MA0496.2.MAFK	chr16	69946791	69946809	-	0.000	0.000	Merged-chr16-69946695-9
NR7784--MA0591.1.Bach1::Mafk	chr2	150904536	150904550	-	0.000	0.000	Merged-chr2-150904585-65
NR13418--MA0659.1.MAFG	chr9	108156924	108156944	-	0.000	0.000	Merged-chr9-108157018-18
NR11914--MA0117.2.Mafb	chr7	65705190	65705201	+	0.000	0.000	Merged-chr7-65705151-59
NR7244--MA0495.2.MAFF	chr2	58107017	58107037	-	0.000	0.000	Merged-chr2-58107175-53
NR6662--MA0501.1.MAF::NFE2	chr18	82589263	82589277	-	0.000	0.000	Merged-chr18-82589153-34
NR7076--MA0591.1.Bach1::Mafk	chr2	30657779	30657793	-	0.000	0.000	Merged-chr2-30657819-6
NR13411--MA0496.2.MAFK	chr9	108150736	108150754	+	0.000	0.000	Merged-chr9-108150702-30
NR13617--MA0496.2.MAFK	chrX	71468814	71468832	+	0.000	0.000	Merged-chrX-71468864-48
NR9764--MA0495.2.MAFF	chr4	144404462	144404482	-	0.000	0.000	Merged-chr4-144404562-1
NR228--MA0501.1.MAF::NFE2	chr1	52100694	52100708	-	0.000	0.000	Merged-chr1-52100715-41
NR12480--MA0117.2.Mafb	chr8	33931697	33931708	+	0.000	0.000	Merged-chr8-33931697-13
NR7347--MA0089.1.MAFG::NFE2L1	chr2	75683096	75683101	+	0.000	0.000	Merged-chr2-75683146-50
NR3228--MA0089.1.MAFG::NFE2L1	chr13	28762657	28762662	+	0.000	0.000	Merged-chr13-28762755-10
NR10358--MA0501.1.MAF::NFE2	chr5	90595189	90595203	+	0.000	0.000	Merged-chr5-90595203-46
NR1520--MA0501.1.MAF::NFE2	chr10	56486832	56486846	+	0.000	0.000	Merged-chr10-56486689-18
NR4244--MA0089.1.MAFG::NFE2L1	chr14	64956765	64956770	-	0.000	0.000	Merged-chr14-64956744-1
NR5851--MA0591.1.Bach1::Mafk	chr17	33865654	33865668	-	0.000	0.000	Merged-chr17-33865585-36
NR10632--MA0659.1.MAFG	chr5	146655355	146655375	-	0.000	0.000	Merged-chr5-146655552-37
NR1264--MA0496.2.MAFK	chr10	20119543	20119561	+	0.000	0.000	Merged-chr10-20119637-31
NR1929--MA0117.2.Mafb	chr10	111378302	111378313	-	0.000	0.000	Merged-chr10-111378501-63
NR7479--MA0659.1.MAFG	chr2	103632772	103632792	-	0.000	0.000	Merged-chr2-103632734-49
NR11526--MA0089.1.MAFG::NFE2L1	chr6	135924117	135924122	-	0.000	0.000	Merged-chr6-135924249-1
NR934--MA0117.2.Mafb	chr1	170147737	170147748	-	0.000	0.000	Merged-chr1-170147878-39
NR11411--MA0089.1.MAFG::NFE2L1	chr6	120124909	120124914	-	0.000	0.000	Merged-chr6-120124865-39
NR9597--MA0501.1.MAF::NFE2	chr4	97831814	97831828	+	0.000	0.000	Merged-chr4-97831633-55
NR1340--MA0591.1.Bach1::Mafk	chr10	34176596	34176610	-	0.000	0.000	Merged-chr10-34176442-7
NR2897--MA0591.1.Bach1::Mafk	chr12	91816260	91816274	+	0.000	0.000	Merged-chr12-91816188-27
NR9076--MA0591.1.Bach1::Mafk	chr4	8647672	8647686	-	0.000	0.000	Merged-chr4-8647545-77
NR13586--MA0089.1.MAFG::NFE2L1	chrX	57200528	57200533	+	0.000	0.000	Merged-chrX-57200663-17
NR12166--MA0089.1.MAFG::NFE2L1	chr7	105752211	105752216	-	0.000	0.000	Merged-chr7-105752191-52
NR13582--MA0495.2.MAFF	chrX	53670507	53670527	+	0.000	0.000	Merged-chrX-53670342-87
NR499--MA0089.1.MAFG::NFE2L1	chr1	92148772	92148777	+	0.000	0.000	Merged-chr1-92148662-9
NR875--MA0089.1.MAFG::NFE2L1	chr1	161734763	161734768	-	0.000	0.000	Merged-chr1-161734917-117
NR5036--MA0591.1.Bach1::Mafk	chr15	95763138	95763152	-	0.000	0.000	Merged-chr15-95763066-31
NR9677--MA0591.1.Bach1::Mafk	chr4	121004971	121004985	+	0.000	0.000	Merged-chr4-121004937-25
NR1732--MA0089.1.MAFG::NFE2L1	chr10	88826826	88826831	-	0.000	0.000	Merged-chr10-88826786-54
NR10219--MA0089.1.MAFG::NFE2L1	chr5	64497092	64497097	+	0.000	0.000	Merged-chr5-64497055-39
NR13060--MA0591.1.Bach1::Mafk	chr9	20878503	20878517	+	0.000	0.000	Merged-chr9-20878287-88
NR5320--MA0495.2.MAFF	chr16	50737727	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR12015--MA0117.2.Mafb	chr7	80032556	80032567	+	0.000	0.000	Merged-chr7-80032517-2
NR13484--MA0089.1.MAFG::NFE2L1	chr9	118890137	118890142	-	0.000	0.000	Merged-chr9-118890241-21
NR8650--MA0089.1.MAFG::NFE2L1	chr3	106032810	106032815	-	0.000	0.000	Merged-chr3-106032862-49
NR888--MA0089.1.MAFG::NFE2L1	chr1	165132474	165132479	-	0.000	0.000	Merged-chr1-165132661-25
NR7356--MA0496.2.MAFK	chr2	75823973	75823991	+	0.000	0.000	Merged-chr2-75823994-29
NR11611--MA0089.1.MAFG::NFE2L1	chr6	143868435	143868440	-	0.000	0.000	Merged-chr6-143868417-58
NR4253--MA0591.1.Bach1::Mafk	chr14	69780556	69780570	+	0.000	0.000	Merged-chr14-69780583-19
NR8013--MA0591.1.Bach1::Mafk	chr2	180070690	180070704	+	0.000	0.000	Merged-chr2-180070748-65
NR1931--MA0501.1.MAF::NFE2	chr10	111378299	111378313	+	0.000	0.000	Merged-chr10-111378501-63
NR12107--MA0496.2.MAFK	chr7	96629756	96629774	-	0.000	0.000	Merged-chr7-96629765-2
NR5863--MA0501.1.MAF::NFE2	chr17	34304946	34304960	-	0.000	0.000	Merged-chr17-34305077-21
NR860--MA0089.1.MAFG::NFE2L1	chr1	159232228	159232233	-	0.000	0.000	Merged-chr1-159232355-108
NR299--MA0659.1.MAFG	chr1	65186472	65186492	+	0.000	0.000	Merged-chr1-65186701-72
NR7066--MA0501.1.MAF::NFE2	chr2	27028044	27028058	+	0.000	0.000	Merged-chr2-27028033-48
NR12680--MA0501.1.MAF::NFE2	chr8	75084001	75084015	-	0.000	0.000	Merged-chr8-75083999-30
NR8878--MA0089.1.MAFG::NFE2L1	chr3	141739036	141739041	-	0.000	0.000	Merged-chr3-141739144-3
NR3715--MA0089.1.MAFG::NFE2L1	chr13	108426544	108426549	-	0.000	0.000	Merged-chr13-108426538-45
NR5201--MA0117.2.Mafb	chr16	17531009	17531020	-	0.000	0.000	Merged-chr16-17530947-63
NR7343--MA0089.1.MAFG::NFE2L1	chr2	72874461	72874466	+	0.000	0.000	Merged-chr2-72874420-46
NR11133--MA0089.1.MAFG::NFE2L1	chr6	71376942	71376947	+	0.000	0.000	Merged-chr6-71376909-7
NR671--MA0089.1.MAFG::NFE2L1	chr1	119913076	119913081	+	0.000	0.000	Merged-chr1-119913218-55
NR2320--MA0591.1.Bach1::Mafk	chr11	75530552	75530566	-	0.000	0.000	Merged-chr11-75530665-33
NR9919--MA0089.1.MAFG::NFE2L1	chr5	9107393	9107398	+	0.000	0.000	Merged-chr5-9107352-33
NR1356--MA0501.1.MAF::NFE2	chr10	37240764	37240778	+	0.000	0.000	Merged-chr10-37240820-10
NR5649--MA0117.2.Mafb	chr16	97131576	97131587	+	0.000	0.000	Merged-chr16-97131389-2
NR12855--MA0089.1.MAFG::NFE2L1	chr8	105613945	105613950	+	0.000	0.000	Merged-chr8-105614025-28
