#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR8128--MA0089.1.MAFG::NFE2L1	chr3	21639160	21639165	+	0.000	0.000	Merged-chr3-21639019-3
NR11440--MA0089.1.MAFG::NFE2L1	chr6	125084547	125084552	-	0.000	0.000	Merged-chr6-125084626-24
NR6069--MA0089.1.MAFG::NFE2L1	chr17	78163511	78163516	+	0.000	0.000	Merged-chr17-78163485-40
NR847--MA0501.1.MAF::NFE2	chr1	155281808	155281822	-	0.000	0.000	Merged-chr1-155281669-27
NR2352--MA0496.2.MAFK	chr11	87240402	87240420	-	0.000	0.000	Merged-chr11-87240422-3
NR2484--MA0117.2.Mafb	chr12	3359592	3359603	-	0.000	0.000	Merged-chr12-3359484-30
NR8645--MA0496.2.MAFK	chr3	105892540	105892558	+	0.000	0.000	Merged-chr3-105892493-111
NR5414--MA0089.1.MAFG::NFE2L1	chr16	59459685	59459690	-	0.000	0.000	Merged-chr16-59459484-51
NR10807--MA0496.2.MAFK	chr6	17629865	17629883	+	0.000	0.000	Merged-chr6-17630018-29
NR7111--MA0591.1.Bach1::Mafk	chr2	44981870	44981884	+	0.000	0.000	Merged-chr2-44981813-26
NR8663--MA0496.2.MAFK	chr3	107278813	107278831	-	0.000	0.000	Merged-chr3-107279033-49
NR5980--MA0089.1.MAFG::NFE2L1	chr17	64602340	64602345	-	0.000	0.000	Merged-chr17-64602197-17
NR3436--MA0591.1.Bach1::Mafk	chr13	73331172	73331186	+	0.000	0.000	Merged-chr13-73331232-64
NR1006--MA0089.1.MAFG::NFE2L1	chr1	183987870	183987875	+	0.000	0.000	Merged-chr1-183987914-47
NR7474--MA0089.1.MAFG::NFE2L1	chr2	103583501	103583506	+	0.000	0.000	Merged-chr2-103583427-9
NR11640--MA0089.1.MAFG::NFE2L1	chr6	146387218	146387223	+	0.000	0.000	Merged-chr6-146387186-17
NR4543--MA0591.1.Bach1::Mafk	chr14	121965185	121965199	+	0.000	0.000	Merged-chr14-121965362-59
NR12264--MA0659.1.MAFG	chr7	127573108	127573128	+	0.000	0.000	Merged-chr7-127573236-53
NR11415--MA0591.1.Bach1::Mafk	chr6	120799651	120799665	+	0.000	0.000	Merged-chr6-120799783-44
NR8131--MA0495.2.MAFF	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR13591--MA0659.1.MAFG	chrX	59568329	59568349	-	0.000	0.000	Merged-chrX-59568240-6
NR538--MA0089.1.MAFG::NFE2L1	chr1	97910858	97910863	-	0.000	0.000	Merged-chr1-97910760-1
NR777--MA0591.1.Bach1::Mafk	chr1	143985335	143985349	-	0.000	0.000	Merged-chr1-143985220-17
NR10522--MA0089.1.MAFG::NFE2L1	chr5	122163508	122163513	-	0.000	0.000	Merged-chr5-122163401-39
NR183--MA0495.2.MAFF	chr1	40382980	40383000	-	0.000	0.000	Merged-chr1-40383046-56
NR2348--MA0496.2.MAFK	chr11	87074102	87074120	+	0.000	0.000	Merged-chr11-87073947-35
NR5866--MA0117.2.Mafb	chr17	35089217	35089228	+	0.000	0.000	Merged-chr17-35089329-50
NR2324--MA0089.1.MAFG::NFE2L1	chr11	78169430	78169435	-	0.000	0.000	Merged-chr11-78169320-42
NR3024--MA0659.1.MAFG	chr12	114991122	114991142	+	0.000	0.000	Merged-chr12-114991248-55
NR3796--MA0496.2.MAFK	chr13	120300086	120300104	-	0.000	0.000	Merged-chr13-120300021-103
NR6956--MA0117.2.Mafb	chr2	11653449	11653460	+	0.000	0.000	Merged-chr2-11653612-53
NR3340--MA0089.1.MAFG::NFE2L1	chr13	62653302	62653307	+	0.000	0.000	Merged-chr13-62653213-52
NR11088--MA0089.1.MAFG::NFE2L1	chr6	66929952	66929957	-	0.000	0.000	Merged-chr6-66929752-32
NR7456--MA0591.1.Bach1::Mafk	chr2	101732927	101732941	-	0.000	0.000	Merged-chr2-101732901-49
NR11183--MA0117.2.Mafb	chr6	87535411	87535422	-	0.000	0.000	Merged-chr6-87535471-91
NR10911--MA0089.1.MAFG::NFE2L1	chr6	37636754	37636759	+	0.000	0.000	Merged-chr6-37636634-7
NR1626--MA0495.2.MAFF	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR6373--MA0501.1.MAF::NFE2	chr18	39137705	39137719	+	0.000	0.000	Merged-chr18-39137711-66
NR3118--MA0117.2.Mafb	chr13	8274573	8274584	+	0.000	0.000	Merged-chr13-8274662-3
NR5630--MA0591.1.Bach1::Mafk	chr16	95168392	95168406	+	0.000	0.000	Merged-chr16-95168544-53
NR147--MA0496.2.MAFK	chr1	31616475	31616493	-	0.000	0.000	Merged-chr1-31616471-4
NR10973--MA0496.2.MAFK	chr6	49128469	49128487	+	0.000	0.000	Merged-chr6-49128471-29
NR4207--MA0089.1.MAFG::NFE2L1	chr14	54225333	54225338	+	0.000	0.000	Merged-chr14-54225223-49
NR6556--MA0089.1.MAFG::NFE2L1	chr18	65395640	65395645	+	0.000	0.000	Merged-chr18-65395765-31
NR11766--MA0089.1.MAFG::NFE2L1	chr7	30219506	30219511	+	0.000	0.000	Merged-chr7-30219688-54
NR1628--MA0659.1.MAFG	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR2158--MA0117.2.Mafb	chr11	21082905	21082916	-	0.000	0.000	Merged-chr11-21082954-17
NR4160--MA0501.1.MAF::NFE2	chr14	46578214	46578228	-	0.000	0.000	Merged-chr14-46578431-37
NR3282--MA0495.2.MAFF	chr13	41634642	41634662	-	0.000	0.000	Merged-chr13-41634696-29
NR2439--MA0591.1.Bach1::Mafk	chr11	115465166	115465180	+	0.000	0.000	Merged-chr11-115464985-7
NR9584--MA0495.2.MAFF	chr4	95765628	95765648	+	0.000	0.000	Merged-chr4-95765748-2
NR10633--MA0496.2.MAFK	chr5	146655356	146655374	+	0.000	0.000	Merged-chr5-146655552-37
NR10520--MA0089.1.MAFG::NFE2L1	chr5	121843014	121843019	-	0.000	0.000	Merged-chr5-121843055-34
NR3309--MA0591.1.Bach1::Mafk	chr13	52922210	52922224	+	0.000	0.000	Merged-chr13-52922066-27
NR10735--MA0089.1.MAFG::NFE2L1	chr6	8648661	8648666	+	0.000	0.000	Merged-chr6-8648625-101
NR2826--MA0089.1.MAFG::NFE2L1	chr12	73631334	73631339	+	0.000	0.000	Merged-chr12-73631279-56
NR1805--MA0591.1.Bach1::Mafk	chr10	96599773	96599787	-	0.000	0.000	Merged-chr10-96599778-54
NR6746--MA0117.2.Mafb	chr19	6858291	6858302	-	0.000	0.000	Merged-chr19-6858226-46
NR4295--MA0089.1.MAFG::NFE2L1	chr14	86681477	86681482	+	0.000	0.000	Merged-chr14-86681572-3
NR5891--MA0496.2.MAFK	chr17	36042870	36042888	-	0.000	0.000	Merged-chr17-36042760-57
NR9228--MA0659.1.MAFG	chr4	40785958	40785978	-	0.000	0.000	Merged-chr4-40785986-16
NR12009--MA0591.1.Bach1::Mafk	chr7	78766234	78766248	-	0.000	0.000	Merged-chr7-78766372-38
NR12191--MA0495.2.MAFF	chr7	111015013	111015033	+	0.000	0.000	Merged-chr7-111015040-32
NR7961--MA0089.1.MAFG::NFE2L1	chr2	177206421	177206426	+	0.000	0.000	Merged-chr2-177206510-82
NR7094--MA0089.1.MAFG::NFE2L1	chr2	37565818	37565823	+	0.000	0.000	Merged-chr2-37565860-32
NR2422--MA0089.1.MAFG::NFE2L1	chr11	113174285	113174290	-	0.000	0.000	Merged-chr11-113174221-33
NR2194--MA0117.2.Mafb	chr11	32561585	32561596	+	0.000	0.000	Merged-chr11-32561785-56
NR891--MA0495.2.MAFF	chr1	165730383	165730403	+	0.000	0.000	Merged-chr1-165730262-25
NR9230--MA0496.2.MAFK	chr4	40785959	40785977	-	0.000	0.000	Merged-chr4-40785986-16
NR12127--MA0089.1.MAFG::NFE2L1	chr7	102210431	102210436	+	0.000	0.000	Merged-chr7-102210325-100
NR5446--MA0117.2.Mafb	chr16	62847008	62847019	+	0.000	0.000	Merged-chr16-62846958-66
NR1581--MA0089.1.MAFG::NFE2L1	chr10	66864650	66864655	-	0.000	0.000	Merged-chr10-66864707-69
NR2464--MA0591.1.Bach1::Mafk	chr11	117832606	117832620	+	0.000	0.000	Merged-chr11-117832456-80
NR7459--MA0591.1.Bach1::Mafk	chr2	101871227	101871241	+	0.000	0.000	Merged-chr2-101871394-25
NR7751--MA0117.2.Mafb	chr2	148408360	148408371	-	0.000	0.000	Merged-chr2-148408263-26
NR6546--MA0591.1.Bach1::Mafk	chr18	63692318	63692332	-	0.000	0.000	Merged-chr18-63692384-62
NR6666--MA0659.1.MAFG	chr18	82826227	82826247	-	0.000	0.000	Merged-chr18-82826025-87
NR2737--MA0089.1.MAFG::NFE2L1	chr12	52818837	52818842	-	0.000	0.000	Merged-chr12-52818712-31
NR5346--MA0495.2.MAFF	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR7785--MA0089.1.MAFG::NFE2L1	chr2	150910463	150910468	-	0.000	0.000	Merged-chr2-150910563-2
NR10591--MA0659.1.MAFG	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR9598--MA0495.2.MAFF	chr4	98035568	98035588	+	0.000	0.000	Merged-chr4-98035513-10
NR10465--MA0501.1.MAF::NFE2	chr5	105245046	105245060	-	0.000	0.000	Merged-chr5-105244982-37
NR5484--MA0591.1.Bach1::Mafk	chr16	69946793	69946807	-	0.000	0.000	Merged-chr16-69946695-9
NR13498--MA0117.2.Mafb	chr9	121286238	121286249	-	0.000	0.000	Merged-chr9-121286095-53
NR8331--MA0591.1.Bach1::Mafk	chr3	59081060	59081074	+	0.000	0.000	Merged-chr3-59081244-57
NR10215--MA0117.2.Mafb	chr5	62772412	62772423	-	0.000	0.000	Merged-chr5-62772215-28
NR909--MA0591.1.Bach1::Mafk	chr1	166360345	166360359	+	0.000	0.000	Merged-chr1-166360361-34
NR1435--MA0501.1.MAF::NFE2	chr10	43954148	43954162	-	0.000	0.000	Merged-chr10-43954194-45
NR5348--MA0659.1.MAFG	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR3027--MA0496.2.MAFK	chr12	114991123	114991141	+	0.000	0.000	Merged-chr12-114991248-55
NR3703--MA0496.2.MAFK	chr13	107095408	107095426	-	0.000	0.000	Merged-chr13-107095527-25
NR13532--MA0089.1.MAFG::NFE2L1	chrX	23673304	23673309	-	0.000	0.000	Merged-chrX-23673581-22
NR11330--MA0495.2.MAFF	chr6	108535550	108535570	-	0.000	0.000	Merged-chr6-108535473-34
NR6207--MA0501.1.MAF::NFE2	chr18	5604328	5604342	-	0.000	0.000	Merged-chr18-5604143-2
NR9232--MA0501.1.MAF::NFE2	chr4	40823826	40823840	-	0.000	0.000	Merged-chr4-40823922-38
NR6451--MA0117.2.Mafb	chr18	50016872	50016883	+	0.000	0.000	Merged-chr18-50017066-69
NR13707--MA0495.2.MAFF	chrX	142385191	142385211	-	0.000	0.000	Merged-chrX-142385026-32
NR10381--MA0591.1.Bach1::Mafk	chr5	92348953	92348967	+	0.000	0.000	Merged-chr5-92348973-52
NR9668--MA0089.1.MAFG::NFE2L1	chr4	120120476	120120481	+	0.000	0.000	Merged-chr4-120120491-32
NR8546--MA0591.1.Bach1::Mafk	chr3	89872366	89872380	-	0.000	0.000	Merged-chr3-89872416-43
NR12753--MA0117.2.Mafb	chr8	84127410	84127421	+	0.000	0.000	Merged-chr8-84127420-70
NR9264--MA0089.1.MAFG::NFE2L1	chr4	48267945	48267950	-	0.000	0.000	Merged-chr4-48268039-50
NR4603--MA0659.1.MAFG	chr15	12008206	12008226	+	0.000	0.000	Merged-chr15-12008199-38
NR2446--MA0089.1.MAFG::NFE2L1	chr11	116413961	116413966	+	0.000	0.000	Merged-chr11-116413777-2
NR6941--MA0089.1.MAFG::NFE2L1	chr2	9681686	9681691	-	0.000	0.000	Merged-chr2-9681902-51
NR9253--MA0496.2.MAFK	chr4	46617720	46617738	-	0.000	0.000	Merged-chr4-46617709-8
NR2976--MA0496.2.MAFK	chr12	103341440	103341458	-	0.000	0.000	Merged-chr12-103341437-53
NR2252--MA0591.1.Bach1::Mafk	chr11	55121072	55121086	-	0.000	0.000	Merged-chr11-55121040-53
