#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR9555--MA0002.2.RUNX1	chrX	137049665	137049675	+	0.000	0.000	Merged-chrX-137049718-53
NR3644--MA0002.2.RUNX1	chr16	19975599	19975609	+	0.000	0.000	Merged-chr16-19975535-20
NR1759--MA0002.2.RUNX1	chr11	119076033	119076043	-	0.000	0.000	Merged-chr11-119075997-48
NR1920--MA0511.2.RUNX2	chr12	40427673	40427681	-	0.000	0.000	Merged-chr12-40427719-34
NR7732--MA0002.2.RUNX1	chr6	88855819	88855829	+	0.000	0.000	Merged-chr6-88855847-15
NR488--MA0684.1.RUNX3	chr1	131200183	131200192	-	0.000	0.000	Merged-chr1-131199978-81
NR4484--MA0684.1.RUNX3	chr18	32352880	32352889	-	0.000	0.000	Merged-chr18-32352849-42
NR8509--MA0002.2.RUNX1	chr7	141194083	141194093	+	0.000	0.000	Merged-chr7-141194198-81
NR5310--MA0684.1.RUNX3	chr2	114145113	114145122	+	0.000	0.000	Merged-chr2-114145226-70
NR5704--MA0002.2.RUNX1	chr3	36060286	36060296	+	0.000	0.000	Merged-chr3-36060425-51
NR1202--MA0002.2.RUNX1	chr10	96274204	96274214	+	0.000	0.000	Merged-chr10-96274144-52
NR1868--MA0002.2.RUNX1	chr12	32009539	32009549	+	0.000	0.000	Merged-chr12-32009552-2
NR7907--MA0002.2.RUNX1	chr6	128796540	128796550	+	0.000	0.000	Merged-chr6-128796510-47
NR8076--MA0002.2.RUNX1	chr6	149375281	149375291	+	0.000	0.000	Merged-chr6-149375184-57
NR4388--MA0684.1.RUNX3	chr17	87282093	87282102	-	0.000	0.000	Merged-chr17-87282284-1
NR8476--MA0684.1.RUNX3	chr7	131055152	131055161	+	0.000	0.000	Merged-chr7-131055187-30
NR4467--MA0511.2.RUNX2	chr18	23734927	23734935	-	0.000	0.000	Merged-chr18-23734973-16
NR2121--MA0511.2.RUNX2	chr12	98453479	98453487	+	0.000	0.000	Merged-chr12-98453618-41
NR5608--MA0002.2.RUNX1	chr3	10466141	10466151	-	0.000	0.000	Merged-chr3-10466039-18
NR1311--MA0002.2.RUNX1	chr10	121282663	121282673	+	0.000	0.000	Merged-chr10-121282719-28
NR328--MA0511.2.RUNX2	chr1	85763516	85763524	+	0.000	0.000	Merged-chr1-85763508-29
NR7474--MA0002.2.RUNX1	chr6	22424382	22424392	+	0.000	0.000	Merged-chr6-22424289-78
NR2373--MA0511.2.RUNX2	chr13	37628612	37628620	+	0.000	0.000	Merged-chr13-37628578-23
NR4119--MA0511.2.RUNX2	chr17	22353019	22353027	-	0.000	0.000	Merged-chr17-22353026-21
NR6177--MA0684.1.RUNX3	chr3	144411166	144411175	-	0.000	0.000	Merged-chr3-144411311-32
NR3243--MA0002.2.RUNX1	chr15	12447227	12447237	-	0.000	0.000	Merged-chr15-12447311-14
NR1834--MA0002.2.RUNX1	chr12	16532566	16532576	-	0.000	0.000	Merged-chr12-16532570-85
NR8585--MA0684.1.RUNX3	chr8	19335595	19335604	-	0.000	0.000	Merged-chr8-19335441-2
NR3643--MA0684.1.RUNX3	chr16	18626674	18626683	-	0.000	0.000	Merged-chr16-18626617-64
NR6034--MA0684.1.RUNX3	chr3	115692546	115692555	+	0.000	0.000	Merged-chr3-115692552-34
NR7682--MA0511.2.RUNX2	chr6	73248658	73248666	+	0.000	0.000	Merged-chr6-73248594-64
NR3766--MA0002.2.RUNX1	chr16	50030844	50030854	+	0.000	0.000	Merged-chr16-50030749-51
NR7731--MA0684.1.RUNX3	chr6	88518899	88518908	+	0.000	0.000	Merged-chr6-88518766-67
NR8171--MA0684.1.RUNX3	chr7	34313586	34313595	-	0.000	0.000	Merged-chr7-34313409-64
NR2326--MA0684.1.RUNX3	chr13	22041261	22041270	-	0.000	0.000	Merged-chr13-22041216-55
NR4129--MA0002.2.RUNX1	chr17	24720021	24720031	-	0.000	0.000	Merged-chr17-24720071-62
NR1423--MA0511.2.RUNX2	chr11	22762816	22762824	+	0.000	0.000	Merged-chr11-22762651-14
NR7506--MA0002.2.RUNX1	chr6	32328212	32328222	+	0.000	0.000	Merged-chr6-32328311-28
NR5826--MA0002.2.RUNX1	chr3	61409825	61409835	+	0.000	0.000	Merged-chr3-61409766-58
NR6414--MA0684.1.RUNX3	chr4	41327100	41327109	-	0.000	0.000	Merged-chr4-41327094-33
NR2134--MA0511.2.RUNX2	chr12	100988529	100988537	+	0.000	0.000	Merged-chr12-100988724-71
NR8839--MA0511.2.RUNX2	chr8	109595868	109595876	-	0.000	0.000	Merged-chr8-109596037-26
NR2435--MA0684.1.RUNX3	chr13	55418165	55418174	-	0.000	0.000	Merged-chr13-55418309-36
NR5812--MA0684.1.RUNX3	chr3	59858889	59858898	-	0.000	0.000	Merged-chr3-59858951-1
NR8326--MA0002.2.RUNX1	chr7	81868138	81868148	-	0.000	0.000	Merged-chr7-81868327-26
NR6060--MA0511.2.RUNX2	chr3	121444169	121444177	-	0.000	0.000	Merged-chr3-121444097-11
NR3094--MA0002.2.RUNX1	chr14	101842696	101842706	-	0.000	0.000	Merged-chr14-101842574-67
NR3365--MA0002.2.RUNX1	chr15	50697988	50697998	-	0.000	0.000	Merged-chr15-50698255-117
NR1685--MA0002.2.RUNX1	chr11	104609515	104609525	+	0.000	0.000	Merged-chr11-104609685-47
NR7601--MA0684.1.RUNX3	chr6	52965623	52965632	-	0.000	0.000	Merged-chr6-52965594-53
NR51--MA0002.2.RUNX1	chr1	13559517	13559527	-	0.000	0.000	Merged-chr1-13559747-54
NR8978--MA0684.1.RUNX3	chr9	13446431	13446440	+	0.000	0.000	Merged-chr9-13446463-33
NR6156--MA0684.1.RUNX3	chr3	142674814	142674823	-	0.000	0.000	Merged-chr3-142674758-15
NR6279--MA0002.2.RUNX1	chr4	7207179	7207189	-	0.000	0.000	Merged-chr4-7207158-12
NR2319--MA0002.2.RUNX1	chr13	21579853	21579863	+	0.000	0.000	Merged-chr13-21579773-26
NR9341--MA0511.2.RUNX2	chr9	108617517	108617525	-	0.000	0.000	Merged-chr9-108617434-16
NR3622--MA0684.1.RUNX3	chr16	14088427	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR4079--MA0511.2.RUNX2	chr17	18458391	18458399	+	0.000	0.000	Merged-chr17-18458447-27
NR7390--MA0511.2.RUNX2	chr5	149016051	149016059	+	0.000	0.000	Merged-chr5-149015984-54
NR3474--MA0002.2.RUNX1	chr15	77805846	77805856	-	0.000	0.000	Merged-chr15-77805872-26
NR6679--MA0684.1.RUNX3	chr4	124759622	124759631	+	0.000	0.000	Merged-chr4-124759655-6
NR1589--MA0002.2.RUNX1	chr11	78678831	78678841	-	0.000	0.000	Merged-chr11-78678960-17
NR1816--MA0511.2.RUNX2	chr12	12937241	12937249	-	0.000	0.000	Merged-chr12-12937442-17
NR4207--MA0511.2.RUNX2	chr17	45433669	45433677	+	0.000	0.000	Merged-chr17-45433642-78
NR1175--MA0002.2.RUNX1	chr10	91167021	91167031	-	0.000	0.000	Merged-chr10-91167120-36
NR2034--MA0684.1.RUNX3	chr12	79633988	79633997	-	0.000	0.000	Merged-chr12-79634130-2
NR2157--MA0002.2.RUNX1	chr12	110505001	110505011	-	0.000	0.000	Merged-chr12-110505059-48
NR5805--MA0002.2.RUNX1	chr3	59101875	59101885	+	0.000	0.000	Merged-chr3-59101725-81
NR3854--MA0002.2.RUNX1	chr16	75984025	75984035	+	0.000	0.000	Merged-chr16-75984013-36
NR6960--MA0002.2.RUNX1	chr5	34196644	34196654	-	0.000	0.000	Merged-chr5-34196616-50
NR8818--MA0511.2.RUNX2	chr8	106718345	106718353	-	0.000	0.000	Merged-chr8-106718294-10
NR64--MA0002.2.RUNX1	chr1	16656912	16656922	+	0.000	0.000	Merged-chr1-16656979-64
NR8325--MA0684.1.RUNX3	chr7	80995604	80995613	-	0.000	0.000	Merged-chr7-80995818-16
NR1555--MA0002.2.RUNX1	chr11	68417954	68417964	-	0.000	0.000	Merged-chr11-68418005-32
NR2143--MA0684.1.RUNX3	chr12	105013232	105013241	+	0.000	0.000	Merged-chr12-105013301-48
NR4568--MA0511.2.RUNX2	chr18	54970020	54970028	-	0.000	0.000	Merged-chr18-54970177-21
NR5914--MA0002.2.RUNX1	chr3	81783106	81783116	-	0.000	0.000	Merged-chr3-81783133-49
NR7723--MA0684.1.RUNX3	chr6	86849016	86849025	+	0.000	0.000	Merged-chr6-86849148-101
NR4770--MA0002.2.RUNX1	chr19	10979850	10979860	+	0.000	0.000	Merged-chr19-10979908-59
NR2318--MA0684.1.RUNX3	chr13	20502892	20502901	-	0.000	0.000	Merged-chr13-20502802-9
NR1620--MA0511.2.RUNX2	chr11	85324193	85324201	-	0.000	0.000	Merged-chr11-85324179-42
NR4184--MA0684.1.RUNX3	chr17	35246463	35246472	-	0.000	0.000	Merged-chr17-35246340-22
NR538--MA0511.2.RUNX2	chr1	144355778	144355786	-	0.000	0.000	Merged-chr1-144355940-45
NR5947--MA0684.1.RUNX3	chr3	89820109	89820118	+	0.000	0.000	Merged-chr3-89820080-6
NR1297--MA0002.2.RUNX1	chr10	120189409	120189419	-	0.000	0.000	Merged-chr10-120189510-27
NR7270--MA0002.2.RUNX1	chr5	115516845	115516855	-	0.000	0.000	Merged-chr5-115516638-85
NR1524--MA0511.2.RUNX2	chr11	53795093	53795101	+	0.000	0.000	Merged-chr11-53795155-60
NR8047--MA0002.2.RUNX1	chr6	145115677	145115687	+	0.000	0.000	Merged-chr6-145115950-82
NR7670--MA0684.1.RUNX3	chr6	72347187	72347196	+	0.000	0.000	Merged-chr6-72347109-1
NR9473--MA0002.2.RUNX1	chrX	57196455	57196465	-	0.000	0.000	Merged-chrX-57196423-53
NR5990--MA0684.1.RUNX3	chr3	103206571	103206580	+	0.000	0.000	Merged-chr3-103206656-43
NR1110--MA0511.2.RUNX2	chr10	77520645	77520653	+	0.000	0.000	Merged-chr10-77520752-38
NR3562--MA0002.2.RUNX1	chr15	98869571	98869581	-	0.000	0.000	Merged-chr15-98869705-35
NR992--MA0002.2.RUNX1	chr10	40192672	40192682	-	0.000	0.000	Merged-chr10-40192592-2
NR3357--MA0002.2.RUNX1	chr15	50048796	50048806	+	0.000	0.000	Merged-chr15-50048880-3
NR5765--MA0002.2.RUNX1	chr3	51131504	51131514	+	0.000	0.000	Merged-chr3-51131493-3
NR8112--MA0511.2.RUNX2	chr7	16898942	16898950	-	0.000	0.000	Merged-chr7-16898857-1
NR5894--MA0684.1.RUNX3	chr3	79227567	79227576	+	0.000	0.000	Merged-chr3-79227479-60
NR4547--MA0511.2.RUNX2	chr18	50016980	50016988	+	0.000	0.000	Merged-chr18-50017066-69
NR1120--MA0002.2.RUNX1	chr10	80610300	80610310	+	0.000	0.000	Merged-chr10-80610277-9
NR5973--MA0511.2.RUNX2	chr3	97076620	97076628	-	0.000	0.000	Merged-chr3-97076384-70
NR7554--MA0002.2.RUNX1	chr6	41554461	41554471	+	0.000	0.000	Merged-chr6-41554402-95
NR3200--MA0684.1.RUNX3	chr14	122063832	122063841	-	0.000	0.000	Merged-chr14-122063804-67
NR3323--MA0002.2.RUNX1	chr15	40131070	40131080	+	0.000	0.000	Merged-chr15-40131241-26
NR1643--MA0002.2.RUNX1	chr11	94591604	94591614	-	0.000	0.000	Merged-chr11-94591721-35
NR7683--MA0684.1.RUNX3	chr6	73248658	73248667	+	0.000	0.000	Merged-chr6-73248594-64
NR1123--MA0511.2.RUNX2	chr10	80622478	80622486	-	0.000	0.000	Merged-chr10-80622471-84
NR610--MA0002.2.RUNX1	chr1	163930096	163930106	+	0.000	0.000	Merged-chr1-163930181-98
NR9220--MA0684.1.RUNX3	chr9	83324583	83324592	-	0.000	0.000	Merged-chr9-83324607-4
NR1818--MA0002.2.RUNX1	chr12	13518254	13518264	+	0.000	0.000	Merged-chr12-13518316-35
NR4609--MA0684.1.RUNX3	chr18	62186217	62186226	+	0.000	0.000	Merged-chr18-62186304-32
NR7772--MA0002.2.RUNX1	chr6	100255528	100255538	-	0.000	0.000	Merged-chr6-100255672-12
NR6697--MA0511.2.RUNX2	chr4	132040469	132040477	+	0.000	0.000	Merged-chr4-132040319-80
NR5221--MA0002.2.RUNX1	chr2	80684857	80684867	-	0.000	0.000	Merged-chr2-80684823-58
NR9104--MA0002.2.RUNX1	chr9	51402043	51402053	+	0.000	0.000	Merged-chr9-51401998-48
NR7424--MA0002.2.RUNX1	chr6	8352886	8352896	+	0.000	0.000	Merged-chr6-8352802-16
NR3941--MA0684.1.RUNX3	chr16	92803259	92803268	+	0.000	0.000	Merged-chr16-92803383-13
NR5268--MA0002.2.RUNX1	chr2	101762690	101762700	+	0.000	0.000	Merged-chr2-101762548-65
NR623--MA0002.2.RUNX1	chr1	164973032	164973042	-	0.000	0.000	Merged-chr1-164973033-32
NR1513--MA0002.2.RUNX1	chr11	52232060	52232070	+	0.000	0.000	Merged-chr11-52232101-58
NR5330--MA0002.2.RUNX1	chr2	122306952	122306962	+	0.000	0.000	Merged-chr2-122306936-2
NR9312--MA0511.2.RUNX2	chr9	99243137	99243145	+	0.000	0.000	Merged-chr9-99243262-100
NR1765--MA0002.2.RUNX1	chr11	119166169	119166179	+	0.000	0.000	Merged-chr11-119166198-51
NR1450--MA0511.2.RUNX2	chr11	32486696	32486704	-	0.000	0.000	Merged-chr11-32486832-15
NR6729--MA0511.2.RUNX2	chr4	135895352	135895360	+	0.000	0.000	Merged-chr4-135895375-12
NR6236--MA0684.1.RUNX3	chr3	153658531	153658540	+	0.000	0.000	Merged-chr3-153658616-40
NR1351--MA0002.2.RUNX1	chr11	3328495	3328505	+	0.000	0.000	Merged-chr11-3328528-3
NR1417--MA0002.2.RUNX1	chr11	20644338	20644348	+	0.000	0.000	Merged-chr11-20644270-6
NR3702--MA0684.1.RUNX3	chr16	32520609	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR1817--MA0684.1.RUNX3	chr12	12937240	12937249	-	0.000	0.000	Merged-chr12-12937442-17
NR4208--MA0684.1.RUNX3	chr17	45433669	45433678	+	0.000	0.000	Merged-chr17-45433642-78
NR2700--MA0002.2.RUNX1	chr13	109922429	109922439	+	0.000	0.000	Merged-chr13-109922319-36
NR1625--MA0511.2.RUNX2	chr11	86925383	86925391	+	0.000	0.000	Merged-chr11-86925412-36
NR3411--MA0002.2.RUNX1	chr15	60141833	60141843	-	0.000	0.000	Merged-chr15-60141822-49
NR1526--MA0002.2.RUNX1	chr11	53852083	53852093	-	0.000	0.000	Merged-chr11-53851984-46
NR7894--MA0002.2.RUNX1	chr6	127307409	127307419	+	0.000	0.000	Merged-chr6-127307394-44
NR3392--MA0002.2.RUNX1	chr15	59263620	59263630	+	0.000	0.000	Merged-chr15-59263707-44
NR5138--MA0002.2.RUNX1	chr2	60504849	60504859	+	0.000	0.000	Merged-chr2-60505033-24
NR21--MA0684.1.RUNX3	chr1	7147198	7147207	+	0.000	0.000	Merged-chr1-7147128-26
NR1463--MA0511.2.RUNX2	chr11	34064232	34064240	-	0.000	0.000	Merged-chr11-34064073-70
NR7546--MA0002.2.RUNX1	chr6	41198824	41198834	-	0.000	0.000	Merged-chr6-41198915-10
NR4569--MA0684.1.RUNX3	chr18	54970019	54970028	-	0.000	0.000	Merged-chr18-54970177-21
NR1635--MA0002.2.RUNX1	chr11	89100992	89101002	+	0.000	0.000	Merged-chr11-89100844-64
NR4470--MA0002.2.RUNX1	chr18	23803912	23803922	-	0.000	0.000	Merged-chr18-23803965-77
NR7675--MA0684.1.RUNX3	chr6	72550912	72550921	-	0.000	0.000	Merged-chr6-72550842-35
NR9478--MA0002.2.RUNX1	chrX	57310108	57310118	+	0.000	0.000	Merged-chrX-57310232-22
NR3173--MA0684.1.RUNX3	chr14	118816676	118816685	-	0.000	0.000	Merged-chr14-118816766-15
NR5247--MA0002.2.RUNX1	chr2	90667330	90667340	-	0.000	0.000	Merged-chr2-90667222-1
NR3296--MA0002.2.RUNX1	chr15	36214893	36214903	+	0.000	0.000	Merged-chr15-36214970-54
NR2713--MA0002.2.RUNX1	chr13	112001302	112001312	+	0.000	0.000	Merged-chr13-112001369-98
NR6930--MA0684.1.RUNX3	chr5	23631660	23631669	+	0.000	0.000	Merged-chr5-23631694-6
NR3676--MA0002.2.RUNX1	chr16	25426502	25426512	+	0.000	0.000	Merged-chr16-25426499-60
NR3361--MA0511.2.RUNX2	chr15	50667820	50667828	+	0.000	0.000	Merged-chr15-50667671-62
NR7493--MA0002.2.RUNX1	chr6	28949422	28949432	-	0.000	0.000	Merged-chr6-28949446-17
NR2551--MA0002.2.RUNX1	chr13	89239227	89239237	+	0.000	0.000	Merged-chr13-89239242-1
NR7288--MA0002.2.RUNX1	chr5	118710115	118710125	+	0.000	0.000	Merged-chr5-118710096-15
NR6196--MA0684.1.RUNX3	chr3	145951330	145951339	+	0.000	0.000	Merged-chr3-145951501-19
NR3262--MA0002.2.RUNX1	chr15	25844997	25845007	-	0.000	0.000	Merged-chr15-25844896-23
NR1525--MA0684.1.RUNX3	chr11	53795093	53795102	+	0.000	0.000	Merged-chr11-53795155-60
NR9553--MA0002.2.RUNX1	chrX	136646124	136646134	+	0.000	0.000	Merged-chrX-136646048-6
NR1790--MA0511.2.RUNX2	chr12	8208227	8208235	-	0.000	0.000	Merged-chr12-8208226-52
NR2931--MA0002.2.RUNX1	chr14	43925223	43925233	-	0.000	0.000	Merged-chr14-43925389-59
NR5322--MA0002.2.RUNX1	chr2	117996365	117996375	-	0.000	0.000	Merged-chr2-117996446-10
NR5517--MA0684.1.RUNX3	chr2	166549238	166549247	+	0.000	0.000	Merged-chr2-166549284-30
NR1508--MA0511.2.RUNX2	chr11	51932018	51932026	+	0.000	0.000	Merged-chr11-51931974-36
NR5098--MA0002.2.RUNX1	chr2	53904946	53904956	-	0.000	0.000	Merged-chr2-53905002-1
NR5369--MA0002.2.RUNX1	chr2	133525382	133525392	-	0.000	0.000	Merged-chr2-133525471-2
NR724--MA0002.2.RUNX1	chr1	181860899	181860909	+	0.000	0.000	Merged-chr1-181860828-54
NR5325--MA0511.2.RUNX2	chr2	118700448	118700456	+	0.000	0.000	Merged-chr2-118700490-41
NR3374--MA0511.2.RUNX2	chr15	52928615	52928623	+	0.000	0.000	Merged-chr15-52928656-21
NR9142--MA0511.2.RUNX2	chr9	66124944	66124952	+	0.000	0.000	Merged-chr9-66124768-54
NR1743--MA0684.1.RUNX3	chr11	118209711	118209720	+	0.000	0.000	Merged-chr11-118209707-5
NR3546--MA0002.2.RUNX1	chr15	96497830	96497840	+	0.000	0.000	Merged-chr15-96497899-21
NR1595--MA0002.2.RUNX1	chr11	78984907	78984917	-	0.000	0.000	Merged-chr11-78984832-47
NR1866--MA0002.2.RUNX1	chr12	31997052	31997062	-	0.000	0.000	Merged-chr12-31997107-37
NR9043--MA0002.2.RUNX1	chr9	32677672	32677682	+	0.000	0.000	Merged-chr9-32677802-10
NR5478--MA0002.2.RUNX1	chr2	156267587	156267597	+	0.000	0.000	Merged-chr2-156267698-19
NR9172--MA0684.1.RUNX3	chr9	71616268	71616277	-	0.000	0.000	Merged-chr9-71616371-23
NR6761--MA0002.2.RUNX1	chr4	145286883	145286893	-	0.000	0.000	Merged-chr4-145286857-37
NR7620--MA0684.1.RUNX3	chr6	59412622	59412631	+	0.000	0.000	Merged-chr6-59412569-64
NR7415--MA0684.1.RUNX3	chr6	5436827	5436836	-	0.000	0.000	Merged-chr6-5436735-3
