#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR43850--MA0599.1.KLF5	chr4	101062306	101062315	-	0.000	0.000	Merged-chr4-101062472-1
NR53939--MA0741.1.KLF16	chr6	124805817	124805827	-	0.000	0.000	Merged-chr6-124805887-69
NR61913--MA0039.3.KLF4	chr8	95154956	95154966	+	0.000	0.000	Merged-chr8-95154872-23
NR1419--MA0493.1.Klf1	chr1	87186898	87186908	+	0.000	0.000	Merged-chr1-87187094-21
NR3906--MA0741.1.KLF16	chr1	180548108	180548118	-	0.000	0.000	Merged-chr1-180548194-33
NR29760--MA0599.1.KLF5	chr18	54822921	54822930	+	0.000	0.000	Merged-chr18-54822886-30
NR50284--MA0599.1.KLF5	chr5	134489812	134489821	+	0.000	0.000	Merged-chr5-134489767-10
NR30934--MA0742.1.Klf12	chr18	83993536	83993550	-	0.000	0.000	Merged-chr18-83993380-25
NR59165--MA0741.1.KLF16	chr7	130533355	130533365	+	0.000	0.000	Merged-chr7-130533557-34
NR47823--MA0039.3.KLF4	chr5	65113525	65113535	-	0.000	0.000	Merged-chr5-65113500-21
NR53670--MA0599.1.KLF5	chr6	116198438	116198447	+	0.000	0.000	Merged-chr6-116198415-22
NR36836--MA0741.1.KLF16	chr2	148537244	148537254	-	0.000	0.000	Merged-chr2-148537326-5
NR26355--MA1107.1.KLF9	chr17	23924759	23924771	-	0.000	0.000	Merged-chr17-23924911-57
NR22528--MA0039.3.KLF4	chr15	82187276	82187286	+	0.000	0.000	Merged-chr15-82187181-41
NR44887--MA0741.1.KLF16	chr4	129248517	129248527	-	0.000	0.000	Merged-chr4-129248394-18
NR29402--MA0599.1.KLF5	chr18	35383569	35383578	+	0.000	0.000	Merged-chr18-35383519-5
NR40664--MA0039.3.KLF4	chr3	121872952	121872962	+	0.000	0.000	Merged-chr3-121872910-8
NR29741--MA1107.1.KLF9	chr18	53647678	53647690	+	0.000	0.000	Merged-chr18-53647754-9
NR35864--MA1107.1.KLF9	chr2	119338029	119338041	+	0.000	0.000	Merged-chr2-119337945-63
NR58760--MA1107.1.KLF9	chr7	125034707	125034719	-	0.000	0.000	Merged-chr7-125034795-1
NR47278--MA0741.1.KLF16	chr5	31251671	31251681	-	0.000	0.000	Merged-chr5-31251770-31
NR60052--MA0740.1.KLF14	chr8	11635912	11635925	-	0.000	0.000	Merged-chr8-11635696-171
NR29464--MA0741.1.KLF16	chr18	36734991	36735001	+	0.000	0.000	Merged-chr18-36735138-69
NR7426--MA0599.1.KLF5	chr10	96201384	96201393	-	0.000	0.000	Merged-chr10-96201472-66
NR24375--MA0740.1.KLF14	chr16	37384979	37384992	+	0.000	0.000	Merged-chr16-37384954-25
NR19733--MA0741.1.KLF16	chr14	63940966	63940976	-	0.000	0.000	Merged-chr14-63940977-13
NR63732--MA0741.1.KLF16	chr9	32672277	32672287	-	0.000	0.000	Merged-chr9-32672440-49
NR19257--MA0741.1.KLF16	chr14	52020026	52020036	+	0.000	0.000	Merged-chr14-52020005-97
NR19430--MA0740.1.KLF14	chr14	54686690	54686703	+	0.000	0.000	Merged-chr14-54686537-116
NR57859--MA0493.1.Klf1	chr7	100950760	100950770	+	0.000	0.000	Merged-chr7-100950799-22
NR17056--MA0039.3.KLF4	chr13	74301277	74301287	+	0.000	0.000	Merged-chr13-74301401-31
NR6443--MA0493.1.Klf1	chr10	79767156	79767166	-	0.000	0.000	Merged-chr10-79767054-76
NR45837--MA0740.1.KLF14	chr4	142015153	142015166	-	0.000	0.000	Merged-chr4-142015063-42
NR62812--MA0599.1.KLF5	chr8	122433016	122433025	-	0.000	0.000	Merged-chr8-122432955-76
NR30093--MA0493.1.Klf1	chr18	64489088	64489098	-	0.000	0.000	Merged-chr18-64488940-70
NR29285--MA0493.1.Klf1	chr18	31789114	31789124	+	0.000	0.000	Merged-chr18-31789128-57
NR23785--MA0599.1.KLF5	chr16	16896683	16896692	-	0.000	0.000	Merged-chr16-16896631-55
NR25504--MA0741.1.KLF16	chr16	95346144	95346154	+	0.000	0.000	Merged-chr16-95346058-8
NR35059--MA0493.1.Klf1	chr2	84727432	84727442	-	0.000	0.000	Merged-chr2-84727435-53
NR16656--MA1107.1.KLF9	chr13	56197590	56197602	-	0.000	0.000	Merged-chr13-56197713-35
NR6278--MA0741.1.KLF16	chr10	77033178	77033188	-	0.000	0.000	Merged-chr10-77033384-72
NR46277--MA0740.1.KLF14	chr4	151044722	151044735	+	0.000	0.000	Merged-chr4-151044799-68
NR40227--MA0599.1.KLF5	chr3	104707596	104707605	+	0.000	0.000	Merged-chr3-104707686-17
NR46424--MA0741.1.KLF16	chr4	152297142	152297152	-	0.000	0.000	Merged-chr4-152297190-61
NR64509--MA0741.1.KLF16	chr9	63698601	63698611	-	0.000	0.000	Merged-chr9-63698652-22
NR3309--MA0742.1.Klf12	chr1	165816638	165816652	-	0.000	0.000	Merged-chr1-165816619-40
NR59959--MA0741.1.KLF16	chr8	9811157	9811167	-	0.000	0.000	Merged-chr8-9811294-16
NR44744--MA0741.1.KLF16	chr4	126148752	126148762	-	0.000	0.000	Merged-chr4-126148616-62
NR41563--MA0599.1.KLF5	chr3	144689451	144689460	-	0.000	0.000	Merged-chr3-144689428-21
NR21377--MA0599.1.KLF5	chr15	36173976	36173985	-	0.000	0.000	Merged-chr15-36173918-55
NR32936--MA0599.1.KLF5	chr2	3475122	3475131	-	0.000	0.000	Merged-chr2-3474992-83
NR26849--MA0740.1.KLF14	chr17	31520049	31520062	-	0.000	0.000	Merged-chr17-31520192-85
NR34808--MA0741.1.KLF16	chr2	73495889	73495899	+	0.000	0.000	Merged-chr2-73496048-53
NR60846--MA0740.1.KLF14	chr8	64947186	64947199	-	0.000	0.000	Merged-chr8-64947122-116
NR25493--MA0039.3.KLF4	chr16	94647864	94647874	-	0.000	0.000	Merged-chr16-94648012-22
NR53719--MA0493.1.Klf1	chr6	118139189	118139199	+	0.000	0.000	Merged-chr6-118139138-58
NR1912--MA0599.1.KLF5	chr1	119637161	119637170	+	0.000	0.000	Merged-chr1-119636990-21
NR41205--MA0599.1.KLF5	chr3	135307639	135307648	+	0.000	0.000	Merged-chr3-135307763-66
NR17163--MA0741.1.KLF16	chr13	81657950	81657960	-	0.000	0.000	Merged-chr13-81657975-90
NR27289--MA0740.1.KLF14	chr17	37203700	37203713	+	0.000	0.000	Merged-chr17-37203831-32
NR25690--MA0741.1.KLF16	chr17	5138645	5138655	-	0.000	0.000	Merged-chr17-5138884-51
NR5497--MA0599.1.KLF5	chr10	44003678	44003687	-	0.000	0.000	Merged-chr10-44003826-80
NR17434--MA0741.1.KLF16	chr13	94144779	94144789	-	0.000	0.000	Merged-chr13-94144726-31
NR13185--MA1107.1.KLF9	chr12	15900300	15900312	+	0.000	0.000	Merged-chr12-15900388-10
NR66343--MA0740.1.KLF14	chr9	114933959	114933972	+	0.000	0.000	Merged-chr9-114933914-87
NR43743--MA0740.1.KLF14	chr4	89311019	89311032	+	0.000	0.000	Merged-chr4-89310885-77
NR42827--MA0493.1.Klf1	chr4	43442641	43442651	-	0.000	0.000	Merged-chr4-43442762-110
NR38354--MA0741.1.KLF16	chr2	180710221	180710231	+	0.000	0.000	Merged-chr2-180710222-83
NR22355--MA0599.1.KLF5	chr15	79834393	79834402	+	0.000	0.000	Merged-chr15-79834328-40
NR62257--MA0599.1.KLF5	chr8	108887219	108887228	-	0.000	0.000	Merged-chr8-108887120-78
NR35114--MA0742.1.Klf12	chr2	90496882	90496896	-	0.000	0.000	Merged-chr2-90496701-53
NR54084--MA0599.1.KLF5	chr6	127453873	127453882	-	0.000	0.000	Merged-chr6-127453686-51
NR6974--MA0740.1.KLF14	chr10	85379149	85379162	+	0.000	0.000	Merged-chr10-85379202-1
NR48923--MA0493.1.Klf1	chr5	105700716	105700726	+	0.000	0.000	Merged-chr5-105700734-6
NR13513--MA0599.1.KLF5	chr12	40223434	40223443	+	0.000	0.000	Merged-chr12-40223491-1
NR33905--MA0599.1.KLF5	chr2	33908524	33908533	+	0.000	0.000	Merged-chr2-33908583-50
NR26467--MA0741.1.KLF16	chr17	25222286	25222296	+	0.000	0.000	Merged-chr17-25222539-87
NR6396--MA0742.1.Klf12	chr10	78574724	78574738	-	0.000	0.000	Merged-chr10-78574791-126
NR49609--MA0741.1.KLF16	chr5	120130351	120130361	+	0.000	0.000	Merged-chr5-120130302-37
NR3550--MA0599.1.KLF5	chr1	171270329	171270338	+	0.000	0.000	Merged-chr1-171270416-54
NR24288--MA0493.1.Klf1	chr16	34690564	34690574	-	0.000	0.000	Merged-chr16-34690700-62
NR20623--MA0599.1.KLF5	chr14	111676010	111676019	+	0.000	0.000	Merged-chr14-111675959-27
NR6260--MA0599.1.KLF5	chr10	76531436	76531445	+	0.000	0.000	Merged-chr10-76531480-72
NR47831--MA0740.1.KLF14	chr5	65435905	65435918	-	0.000	0.000	Merged-chr5-65436020-62
NR43182--MA1107.1.KLF9	chr4	57295369	57295381	+	0.000	0.000	Merged-chr4-57295265-18
NR21283--MA0599.1.KLF5	chr15	27630742	27630751	-	0.000	0.000	Merged-chr15-27630655-61
NR32563--MA0657.1.KLF13	chr19	54115019	54115036	-	0.000	0.000	Merged-chr19-54115142-50
NR57657--MA1107.1.KLF9	chr7	96657253	96657265	+	0.000	0.000	Merged-chr7-96657062-2
NR14548--MA0740.1.KLF14	chr12	98628093	98628106	-	0.000	0.000	Merged-chr12-98628210-48
NR33582--MA0493.1.Klf1	chr2	28857395	28857405	+	0.000	0.000	Merged-chr2-28857389-19
NR47851--MA0493.1.Klf1	chr5	65850929	65850939	-	0.000	0.000	Merged-chr5-65850971-35
NR29298--MA1107.1.KLF9	chr18	32311869	32311881	-	0.000	0.000	Merged-chr18-32311918-36
NR50024--MA0493.1.Klf1	chr5	129008438	129008448	-	0.000	0.000	Merged-chr5-129008452-69
NR3601--MA0741.1.KLF16	chr1	172482148	172482158	-	0.000	0.000	Merged-chr1-172481994-61
NR33439--MA0493.1.Klf1	chr2	26409347	26409357	+	0.000	0.000	Merged-chr2-26409124-52
NR5483--MA0493.1.Klf1	chr10	43706480	43706490	-	0.000	0.000	Merged-chr10-43706280-54
NR24719--MA0742.1.Klf12	chr16	58408447	58408461	-	0.000	0.000	Merged-chr16-58408576-68
NR30504--MA0039.3.KLF4	chr18	74216955	74216965	-	0.000	0.000	Merged-chr18-74216878-3
NR38468--MA0599.1.KLF5	chr3	9974660	9974669	-	0.000	0.000	Merged-chr3-9974623-36
NR41173--MA0740.1.KLF14	chr3	133556859	133556872	-	0.000	0.000	Merged-chr3-133556901-17
NR62378--MA0599.1.KLF5	chr8	111940616	111940625	+	0.000	0.000	Merged-chr8-111940598-130
NR23305--MA1107.1.KLF9	chr15	100683158	100683170	+	0.000	0.000	Merged-chr15-100683235-12
NR46201--MA1107.1.KLF9	chr4	149701633	149701645	+	0.000	0.000	Merged-chr4-149701698-24
NR12422--MA1107.1.KLF9	chr11	113537023	113537035	-	0.000	0.000	Merged-chr11-113536889-33
NR67453--MA0741.1.KLF16	chrX	68678510	68678520	-	0.000	0.000	Merged-chrX-68678721-92
NR49763--MA0740.1.KLF14	chr5	122850145	122850158	+	0.000	0.000	Merged-chr5-122850180-68
NR21111--MA0741.1.KLF16	chr15	10715947	10715957	-	0.000	0.000	Merged-chr15-10716063-12
NR13973--MA1107.1.KLF9	chr12	74009609	74009621	+	0.000	0.000	Merged-chr12-74009516-16
NR25933--MA0493.1.Klf1	chr17	8856691	8856701	+	0.000	0.000	Merged-chr17-8856743-33
NR4946--MA0740.1.KLF14	chr10	11149363	11149376	-	0.000	0.000	Merged-chr10-11149591-75
NR7066--MA0740.1.KLF14	chr10	87025106	87025119	+	0.000	0.000	Merged-chr10-87025164-32
NR13321--MA0742.1.Klf12	chr12	25098877	25098891	+	0.000	0.000	Merged-chr12-25098787-49
NR67253--MA1107.1.KLF9	chrX	38182049	38182061	-	0.000	0.000	Merged-chrX-38181994-21
NR30200--MA1107.1.KLF9	chr18	66502012	66502024	-	0.000	0.000	Merged-chr18-66502099-22
NR57858--MA0039.3.KLF4	chr7	100950762	100950772	+	0.000	0.000	Merged-chr7-100950799-22
NR4500--MA1107.1.KLF9	chr1	191445867	191445879	-	0.000	0.000	Merged-chr1-191445969-55
NR55837--MA0741.1.KLF16	chr7	25279020	25279030	+	0.000	0.000	Merged-chr7-25278932-64
NR5375--MA1107.1.KLF9	chr10	40419922	40419934	-	0.000	0.000	Merged-chr10-40420105-24
NR60431--MA0599.1.KLF5	chr8	33902943	33902952	-	0.000	0.000	Merged-chr8-33902890-33
NR59623--MA0599.1.KLF5	chr7	141361520	141361529	-	0.000	0.000	Merged-chr7-141361701-19
NR57788--MA0599.1.KLF5	chr7	99381401	99381410	+	0.000	0.000	Merged-chr7-99381387-71
NR51804--MA0599.1.KLF5	chr6	34780857	34780866	+	0.000	0.000	Merged-chr6-34780682-73
NR60770--MA1107.1.KLF9	chr8	57638115	57638127	-	0.000	0.000	Merged-chr8-57637972-56
NR55957--MA0657.1.KLF13	chr7	27542816	27542833	+	0.000	0.000	Merged-chr7-27542736-25
NR9162--MA0493.1.Klf1	chr11	22617723	22617733	+	0.000	0.000	Merged-chr11-22617699-33
NR53583--MA0740.1.KLF14	chr6	114698144	114698157	+	0.000	0.000	Merged-chr6-114698042-26
NR43581--MA0740.1.KLF14	chr4	84040031	84040044	-	0.000	0.000	Merged-chr4-84040175-1
NR1343--MA0493.1.Klf1	chr1	85703776	85703786	-	0.000	0.000	Merged-chr1-85703643-71
NR35959--MA0493.1.Klf1	chr2	122028485	122028495	+	0.000	0.000	Merged-chr2-122028535-87
NR28893--MA1107.1.KLF9	chr17	88597600	88597612	+	0.000	0.000	Merged-chr17-88597413-65
NR17511--MA0740.1.KLF14	chr13	97235267	97235280	+	0.000	0.000	Merged-chr13-97235164-28
NR52464--MA0599.1.KLF5	chr6	65662242	65662251	+	0.000	0.000	Merged-chr6-65662238-38
NR15560--MA0740.1.KLF14	chr13	3360750	3360763	+	0.000	0.000	Merged-chr13-3361067-38
NR56245--MA0740.1.KLF14	chr7	34313561	34313574	+	0.000	0.000	Merged-chr7-34313409-64
NR10921--MA0741.1.KLF16	chr11	79254743	79254753	+	0.000	0.000	Merged-chr11-79254541-64
NR38454--MA0493.1.Klf1	chr3	9802426	9802436	+	0.000	0.000	Merged-chr3-9802270-83
NR21395--MA0599.1.KLF5	chr15	36337091	36337100	+	0.000	0.000	Merged-chr15-36337000-24
NR46412--MA0493.1.Klf1	chr4	152212665	152212675	-	0.000	0.000	Merged-chr4-152212643-15
NR3304--MA0599.1.KLF5	chr1	165813000	165813009	+	0.000	0.000	Merged-chr1-165812825-36
NR28527--MA0741.1.KLF16	chr17	83158741	83158751	+	0.000	0.000	Merged-chr17-83158899-1
NR67393--MA0599.1.KLF5	chrX	53057305	53057314	-	0.000	0.000	Merged-chrX-53057240-46
NR10369--MA0599.1.KLF5	chr11	69326242	69326251	-	0.000	0.000	Merged-chr11-69326179-56
NR31246--MA0657.1.KLF13	chr19	5731825	5731842	-	0.000	0.000	Merged-chr19-5731735-17
NR34232--MA0741.1.KLF16	chr2	52424986	52424996	-	0.000	0.000	Merged-chr2-52424826-73
NR11156--MA0741.1.KLF16	chr11	85407806	85407816	+	0.000	0.000	Merged-chr11-85407928-27
NR52014--MA0740.1.KLF14	chr6	47740030	47740043	+	0.000	0.000	Merged-chr6-47740033-80
NR13844--MA0742.1.Klf12	chr12	70018343	70018357	-	0.000	0.000	Merged-chr12-70018283-21
NR65055--MA0039.3.KLF4	chr9	77954645	77954655	-	0.000	0.000	Merged-chr9-77954587-30
NR44139--MA0599.1.KLF5	chr4	109229939	109229948	+	0.000	0.000	Merged-chr4-109229977-29
NR49313--MA0742.1.Klf12	chr5	113772715	113772729	-	0.000	0.000	Merged-chr5-113772716-49
NR18855--MA0599.1.KLF5	chr14	27229613	27229622	-	0.000	0.000	Merged-chr14-27229706-56
NR16608--MA0740.1.KLF14	chr13	55464699	55464712	+	0.000	0.000	Merged-chr13-55464767-2
NR26127--MA1107.1.KLF9	chr17	13668634	13668646	+	0.000	0.000	Merged-chr17-13668793-34
NR11490--MA0599.1.KLF5	chr11	95232190	95232199	-	0.000	0.000	Merged-chr11-95232173-16
NR13746--MA0599.1.KLF5	chr12	65258708	65258717	-	0.000	0.000	Merged-chr12-65258774-28
NR57979--MA0039.3.KLF4	chr7	104231341	104231351	+	0.000	0.000	Merged-chr7-104231419-24
NR22042--MA0740.1.KLF14	chr15	75894412	75894425	+	0.000	0.000	Merged-chr15-75894455-46
NR12582--MA0741.1.KLF16	chr11	115367746	115367756	+	0.000	0.000	Merged-chr11-115367614-40
NR31882--MA0599.1.KLF5	chr19	32406886	32406895	+	0.000	0.000	Merged-chr19-32406889-30
NR37155--MA0742.1.Klf12	chr2	156065697	156065711	-	0.000	0.000	Merged-chr2-156065530-64
NR42550--MA0599.1.KLF5	chr4	32983356	32983365	-	0.000	0.000	Merged-chr4-32983316-76
NR8829--MA0493.1.Klf1	chr11	4123459	4123469	+	0.000	0.000	Merged-chr11-4123471-40
NR29719--MA1107.1.KLF9	chr18	53245545	53245557	+	0.000	0.000	Merged-chr18-53245593-51
NR31604--MA0493.1.Klf1	chr19	17393937	17393947	-	0.000	0.000	Merged-chr19-17394129-66
NR9283--MA0493.1.Klf1	chr11	29373593	29373603	-	0.000	0.000	Merged-chr11-29373741-75
NR50919--MA1107.1.KLF9	chr5	142895213	142895225	-	0.000	0.000	Merged-chr5-142895252-53
NR60758--MA0599.1.KLF5	chr8	57580021	57580030	+	0.000	0.000	Merged-chr8-57580004-34
NR38683--MA0740.1.KLF14	chr3	31145840	31145853	+	0.000	0.000	Merged-chr3-31145985-42
NR37024--MA0493.1.Klf1	chr2	153492967	153492977	-	0.000	0.000	Merged-chr2-153492855-60
NR6193--MA0740.1.KLF14	chr10	75517436	75517449	+	0.000	0.000	Merged-chr10-75517574-101
NR33022--MA1107.1.KLF9	chr2	6478429	6478441	+	0.000	0.000	Merged-chr2-6478572-51
NR9489--MA0493.1.Klf1	chr11	45752486	45752496	+	0.000	0.000	Merged-chr11-45752431-24
NR20641--MA0599.1.KLF5	chr14	115092203	115092212	-	0.000	0.000	Merged-chr14-115092344-57
NR61931--MA0742.1.Klf12	chr8	95369739	95369753	+	0.000	0.000	Merged-chr8-95369863-17
NR36829--MA1107.1.KLF9	chr2	148409284	148409296	+	0.000	0.000	Merged-chr2-148409307-20
NR17727--MA0742.1.Klf12	chr13	101569566	101569580	+	0.000	0.000	Merged-chr13-101569413-14
NR13684--MA0657.1.KLF13	chr12	55357488	55357505	-	0.000	0.000	Merged-chr12-55357452-12
NR41246--MA0742.1.Klf12	chr3	135594473	135594487	-	0.000	0.000	Merged-chr3-135594497-62
NR39324--MA1107.1.KLF9	chr3	79129204	79129216	-	0.000	0.000	Merged-chr3-79129160-12
NR19138--MA1107.1.KLF9	chr14	45388836	45388848	+	0.000	0.000	Merged-chr14-45388877-116
NR34279--MA0741.1.KLF16	chr2	57117661	57117671	+	0.000	0.000	Merged-chr2-57117653-11
NR38566--MA0493.1.Klf1	chr3	21936143	21936153	-	0.000	0.000	Merged-chr3-21936128-91
NR39189--MA0740.1.KLF14	chr3	67582709	67582722	-	0.000	0.000	Merged-chr3-67582881-78
NR7322--MA0741.1.KLF16	chr10	94087505	94087515	+	0.000	0.000	Merged-chr10-94087553-20
NR1160--MA0599.1.KLF5	chr1	75487847	75487856	+	0.000	0.000	Merged-chr1-75487610-71
NR23681--MA1107.1.KLF9	chr16	11526649	11526661	-	0.000	0.000	Merged-chr16-11526520-43
NR25937--MA1107.1.KLF9	chr17	8856667	8856679	+	0.000	0.000	Merged-chr17-8856743-33
NR7988--MA0741.1.KLF16	chr10	117660142	117660152	-	0.000	0.000	Merged-chr10-117659981-30
NR55372--MA0740.1.KLF14	chr7	12961803	12961816	-	0.000	0.000	Merged-chr7-12961778-99
NR4748--MA0742.1.Klf12	chr10	3973047	3973061	+	0.000	0.000	Merged-chr10-3973158-1
NR5642--MA0741.1.KLF16	chr10	58812523	58812533	-	0.000	0.000	Merged-chr10-58812517-33
NR63602--MA0741.1.KLF16	chr9	25481551	25481561	-	0.000	0.000	Merged-chr9-25481692-60
NR60486--MA0742.1.Klf12	chr8	35597271	35597285	+	0.000	0.000	Merged-chr8-35597143-68
NR55914--MA0740.1.KLF14	chr7	27361436	27361449	+	0.000	0.000	Merged-chr7-27361571-54
NR60757--MA0742.1.Klf12	chr8	57580020	57580034	+	0.000	0.000	Merged-chr8-57580004-34
NR11816--MA0742.1.Klf12	chr11	99238637	99238651	+	0.000	0.000	Merged-chr11-99238634-46
NR21825--MA0599.1.KLF5	chr15	64312739	64312748	-	0.000	0.000	Merged-chr15-64312713-123
NR56334--MA0039.3.KLF4	chr7	35774279	35774289	+	0.000	0.000	Merged-chr7-35774249-18
NR11682--MA0493.1.Klf1	chr11	97999426	97999436	+	0.000	0.000	Merged-chr11-97999442-46
NR61446--MA0741.1.KLF16	chr8	83724913	83724923	+	0.000	0.000	Merged-chr8-83724964-34
NR51444--MA0741.1.KLF16	chr6	8259375	8259385	-	0.000	0.000	Merged-chr6-8259350-77
NR61512--MA0599.1.KLF5	chr8	84203747	84203756	-	0.000	0.000	Merged-chr8-84203798-52
NR33630--MA0741.1.KLF16	chr2	29820461	29820471	+	0.000	0.000	Merged-chr2-29820454-25
NR61717--MA0741.1.KLF16	chr8	86774896	86774906	+	0.000	0.000	Merged-chr8-86774824-16
NR51715--MA0741.1.KLF16	chr6	29694168	29694178	-	0.000	0.000	Merged-chr6-29694169-43
NR39544--MA0493.1.Klf1	chr3	88493104	88493114	-	0.000	0.000	Merged-chr3-88493035-35
NR42877--MA0599.1.KLF5	chr4	44672760	44672769	+	0.000	0.000	Merged-chr4-44672853-18
NR16568--MA0599.1.KLF5	chr13	54622019	54622028	+	0.000	0.000	Merged-chr13-54621890-59
NR59558--MA0741.1.KLF16	chr7	140845241	140845251	-	0.000	0.000	Merged-chr7-140845076-30
NR17974--MA0039.3.KLF4	chr13	107889129	107889139	+	0.000	0.000	Merged-chr13-107889300-12
NR6675--MA0039.3.KLF4	chr10	80848717	80848727	+	0.000	0.000	Merged-chr10-80848752-35
NR40478--MA0599.1.KLF5	chr3	110141787	110141796	-	0.000	0.000	Merged-chr3-110141817-15
NR43043--MA0039.3.KLF4	chr4	48124846	48124856	+	0.000	0.000	Merged-chr4-48124934-68
NR5730--MA0599.1.KLF5	chr10	60697260	60697269	+	0.000	0.000	Merged-chr10-60697198-23
NR67338--MA0740.1.KLF14	chrX	48285495	48285508	+	0.000	0.000	Merged-chrX-48285695-3
NR44614--MA0741.1.KLF16	chr4	123306558	123306568	+	0.000	0.000	Merged-chr4-123306358-73
NR42392--MA0741.1.KLF16	chr4	11007763	11007773	+	0.000	0.000	Merged-chr4-11007928-2
NR59641--MA0599.1.KLF5	chr7	141467806	141467815	-	0.000	0.000	Merged-chr7-141467661-66
NR40263--MA0599.1.KLF5	chr3	104961776	104961785	-	0.000	0.000	Merged-chr3-104961785-36
NR13839--MA1107.1.KLF9	chr12	69853616	69853628	+	0.000	0.000	Merged-chr12-69853558-20
NR11536--MA0741.1.KLF16	chr11	96464582	96464592	+	0.000	0.000	Merged-chr11-96464548-48
NR9991--MA0742.1.Klf12	chr11	59191915	59191929	+	0.000	0.000	Merged-chr11-59191865-65
NR57007--MA0741.1.KLF16	chr7	67222463	67222473	+	0.000	0.000	Merged-chr7-67222582-57
NR55262--MA0039.3.KLF4	chr7	4948534	4948544	+	0.000	0.000	Merged-chr7-4948568-26
NR23463--MA0599.1.KLF5	chr15	103503121	103503130	-	0.000	0.000	Merged-chr15-103503079-38
NR31421--MA0599.1.KLF5	chr19	8967025	8967034	+	0.000	0.000	Merged-chr19-8966988-63
NR27240--MA0741.1.KLF16	chr17	36020739	36020749	-	0.000	0.000	Merged-chr17-36020745-74
NR56912--MA1107.1.KLF9	chr7	64012064	64012076	-	0.000	0.000	Merged-chr7-64011985-78
NR11911--MA0599.1.KLF5	chr11	101260521	101260530	-	0.000	0.000	Merged-chr11-101260585-35
NR57448--MA0599.1.KLF5	chr7	84605956	84605965	+	0.000	0.000	Merged-chr7-84605972-68
NR25843--MA1107.1.KLF9	chr17	7169959	7169971	-	0.000	0.000	Merged-chr17-7169938-73
NR9982--MA0599.1.KLF5	chr11	58994643	58994652	-	0.000	0.000	Merged-chr11-58994584-23
NR11010--MA1107.1.KLF9	chr11	80508544	80508556	+	0.000	0.000	Merged-chr11-80508634-95
NR46350--MA0599.1.KLF5	chr4	152086795	152086804	+	0.000	0.000	Merged-chr4-152086795-46
NR43169--MA0741.1.KLF16	chr4	56865235	56865245	+	0.000	0.000	Merged-chr4-56865091-86
NR10140--MA0741.1.KLF16	chr11	61231501	61231511	-	0.000	0.000	Merged-chr11-61231556-8
NR53540--MA0493.1.Klf1	chr6	113638413	113638423	-	0.000	0.000	Merged-chr6-113638545-51
NR10172--MA0599.1.KLF5	chr11	61762130	61762139	-	0.000	0.000	Merged-chr11-61762062-61
NR58506--MA0493.1.Klf1	chr7	118533054	118533064	+	0.000	0.000	Merged-chr7-118533138-91
NR56158--MA0657.1.KLF13	chr7	30453968	30453985	+	0.000	0.000	Merged-chr7-30453953-45
NR61972--MA1107.1.KLF9	chr8	95833261	95833273	+	0.000	0.000	Merged-chr8-95833320-2
NR13197--MA0741.1.KLF16	chr12	16533751	16533761	-	0.000	0.000	Merged-chr12-16533665-29
NR33274--MA0599.1.KLF5	chr2	22784477	22784486	+	0.000	0.000	Merged-chr2-22784309-53
NR9950--MA0740.1.KLF14	chr11	58239370	58239383	+	0.000	0.000	Merged-chr11-58239488-46
NR62377--MA0740.1.KLF14	chr8	111940615	111940628	+	0.000	0.000	Merged-chr8-111940598-130
NR67737--MA0741.1.KLF16	chrX	103616959	103616969	-	0.000	0.000	Merged-chrX-103616839-86
NR21036--MA1107.1.KLF9	chr15	5143796	5143808	+	0.000	0.000	Merged-chr15-5143962-110
NR67598--MA1107.1.KLF9	chrX	77511809	77511821	-	0.000	0.000	Merged-chrX-77511881-30
NR26186--MA0657.1.KLF13	chr17	17005122	17005139	-	0.000	0.000	Merged-chr17-17005108-66
NR7431--MA0741.1.KLF16	chr10	96408138	96408148	+	0.000	0.000	Merged-chr10-96408012-53
NR26305--MA0740.1.KLF14	chr17	22867286	22867299	+	0.000	0.000	Merged-chr17-22867283-5
NR57792--MA0493.1.Klf1	chr7	99451027	99451037	-	0.000	0.000	Merged-chr7-99450884-18
NR11436--MA0493.1.Klf1	chr11	94253276	94253286	-	0.000	0.000	Merged-chr11-94253305-42
NR36651--MA0599.1.KLF5	chr2	144165549	144165558	-	0.000	0.000	Merged-chr2-144165635-63
NR2289--MA0657.1.KLF13	chr1	134344788	134344805	+	0.000	0.000	Merged-chr1-134344743-32
NR48683--MA0741.1.KLF16	chr5	98329282	98329292	+	0.000	0.000	Merged-chr5-98329387-57
NR483--MA0740.1.KLF14	chr1	39950306	39950319	-	0.000	0.000	Merged-chr1-39950256-21
NR63271--MA0599.1.KLF5	chr8	128654935	128654944	-	0.000	0.000	Merged-chr8-128654839-29
NR1463--MA0039.3.KLF4	chr1	88562606	88562616	+	0.000	0.000	Merged-chr1-88562560-32
