#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR2759--MA0117.2.Mafb	chr11	109785552	109785563	-	0.000	0.000	Merged-chr11-109785498-8
NR6114--MA0495.2.MAFF	chr17	5126119	5126139	+	0.000	0.000	Merged-chr17-5126157-22
NR10946--MA0089.1.MAFG::NFE2L1	chr5	66096305	66096310	-	0.000	0.000	Merged-chr5-66096250-16
NR7408--MA0501.1.MAF::NFE2	chr19	56647504	56647518	+	0.000	0.000	Merged-chr19-56647541-17
NR10921--MA0495.2.MAFF	chr5	62759528	62759548	+	0.000	0.000	Merged-chr5-62759603-62
NR7395--MA0501.1.MAF::NFE2	chr19	55383078	55383092	-	0.000	0.000	Merged-chr19-55383240-23
NR12816--MA0089.1.MAFG::NFE2L1	chr7	74684201	74684206	+	0.000	0.000	Merged-chr7-74684112-21
NR934--MA0089.1.MAFG::NFE2L1	chr1	162186935	162186940	+	0.000	0.000	Merged-chr1-162187046-32
NR842--MA0501.1.MAF::NFE2	chr1	153141068	153141082	-	0.000	0.000	Merged-chr1-153140977-54
NR2222--MA0659.1.MAFG	chr11	20107921	20107941	-	0.000	0.000	Merged-chr11-20107877-60
NR7571--MA0591.1.Bach1::Mafk	chr2	28540198	28540212	+	0.000	0.000	Merged-chr2-28540150-39
NR10366--MA0495.2.MAFF	chr4	128713568	128713588	-	0.000	0.000	Merged-chr4-128713412-15
NR1169--MA0501.1.MAF::NFE2	chr1	185193695	185193709	-	0.000	0.000	Merged-chr1-185193700-43
NR12615--MA0591.1.Bach1::Mafk	chr7	24237724	24237738	+	0.000	0.000	Merged-chr7-24237656-23
NR5814--MA0659.1.MAFG	chr16	55731345	55731365	+	0.000	0.000	Merged-chr16-55731232-18
NR1919--MA0089.1.MAFG::NFE2L1	chr10	99592301	99592306	-	0.000	0.000	Merged-chr10-99592304-27
NR505--MA0591.1.Bach1::Mafk	chr1	92799880	92799894	-	0.000	0.000	Merged-chr1-92799887-22
NR2720--MA0089.1.MAFG::NFE2L1	chr11	104631500	104631505	-	0.000	0.000	Merged-chr11-104631492-24
NR4964--MA0495.2.MAFF	chr14	119227930	119227950	+	0.000	0.000	Merged-chr14-119227938-9
NR11182--MA0089.1.MAFG::NFE2L1	chr5	105718245	105718250	+	0.000	0.000	Merged-chr5-105718341-55
NR8763--MA0591.1.Bach1::Mafk	chr2	180822556	180822570	+	0.000	0.000	Merged-chr2-180822678-8
NR12646--MA0117.2.Mafb	chr7	30608044	30608055	+	0.000	0.000	Merged-chr7-30607986-27
NR9842--MA0117.2.Mafb	chr4	33310234	33310245	-	0.000	0.000	Merged-chr4-33310385-59
NR369--MA0089.1.MAFG::NFE2L1	chr1	79859555	79859560	+	0.000	0.000	Merged-chr1-79859601-7
NR11207--MA0089.1.MAFG::NFE2L1	chr5	107649020	107649025	+	0.000	0.000	Merged-chr5-107649073-49
NR9614--MA0659.1.MAFG	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR1515--MA0089.1.MAFG::NFE2L1	chr10	44700232	44700237	-	0.000	0.000	Merged-chr10-44700385-25
NR352--MA0117.2.Mafb	chr1	75168894	75168905	-	0.000	0.000	Merged-chr1-75168775-61
NR1024--MA0089.1.MAFG::NFE2L1	chr1	173678747	173678752	-	0.000	0.000	Merged-chr1-173678797-31
NR9146--MA0496.2.MAFK	chr3	89727208	89727226	-	0.000	0.000	Merged-chr3-89727230-25
NR14808--MA0117.2.Mafb	chrX	7866003	7866014	-	0.000	0.000	Merged-chrX-7865862-63
NR14687--MA0089.1.MAFG::NFE2L1	chr9	114510042	114510047	-	0.000	0.000	Merged-chr9-114509981-26
NR6650--MA0089.1.MAFG::NFE2L1	chr18	5989916	5989921	+	0.000	0.000	Merged-chr18-5989979-54
NR1914--MA0495.2.MAFF	chr10	99459977	99459997	-	0.000	0.000	Merged-chr10-99459996-60
NR9860--MA0117.2.Mafb	chr4	40876910	40876921	+	0.000	0.000	Merged-chr4-40876932-30
NR5445--MA0089.1.MAFG::NFE2L1	chr15	100189188	100189193	+	0.000	0.000	Merged-chr15-100189073-42
NR4601--MA0496.2.MAFK	chr14	54168971	54168989	-	0.000	0.000	Merged-chr14-54168999-35
NR14851--MA0495.2.MAFF	chrX	42336960	42336980	-	0.000	0.000	Merged-chrX-42336875-23
NR370--MA0117.2.Mafb	chr1	80728462	80728473	+	0.000	0.000	Merged-chr1-80728475-49
NR12595--MA0501.1.MAF::NFE2	chr7	17135446	17135460	-	0.000	0.000	Merged-chr7-17135418-14
NR357--MA0659.1.MAFG	chr1	78422793	78422813	+	0.000	0.000	Merged-chr1-78422740-38
NR5190--MA0495.2.MAFF	chr15	55327531	55327551	-	0.000	0.000	Merged-chr15-55327422-12
NR6022--MA0117.2.Mafb	chr16	91964762	91964773	-	0.000	0.000	Merged-chr16-91964745-42
NR4188--MA0591.1.Bach1::Mafk	chr13	111265745	111265759	+	0.000	0.000	Merged-chr13-111265821-37
NR5532--MA0089.1.MAFG::NFE2L1	chr16	17024650	17024655	-	0.000	0.000	Merged-chr16-17024705-22
NR4112--MA0089.1.MAFG::NFE2L1	chr13	104607055	104607060	-	0.000	0.000	Merged-chr13-104606951-45
NR5714--MA0495.2.MAFF	chr16	43303488	43303508	+	0.000	0.000	Merged-chr16-43303663-37
NR11205--MA0496.2.MAFK	chr5	107646129	107646147	+	0.000	0.000	Merged-chr5-107646170-26
NR8446--MA0089.1.MAFG::NFE2L1	chr2	147744133	147744138	+	0.000	0.000	Merged-chr2-147744071-13
NR13583--MA0501.1.MAF::NFE2	chr8	68674322	68674336	+	0.000	0.000	Merged-chr8-68674402-29
NR9375--MA0089.1.MAFG::NFE2L1	chr3	116474739	116474744	-	0.000	0.000	Merged-chr3-116474712-27
NR9751--MA0089.1.MAFG::NFE2L1	chr4	3660133	3660138	-	0.000	0.000	Merged-chr4-3660095-25
NR11725--MA0591.1.Bach1::Mafk	chr6	53704642	53704656	+	0.000	0.000	Merged-chr6-53704558-10
NR12121--MA0089.1.MAFG::NFE2L1	chr6	114905013	114905018	+	0.000	0.000	Merged-chr6-114905018-60
NR6495--MA0495.2.MAFF	chr17	71192185	71192205	-	0.000	0.000	Merged-chr17-71192022-46
NR6801--MA0117.2.Mafb	chr18	44812208	44812219	+	0.000	0.000	Merged-chr18-44812125-32
NR2567--MA0117.2.Mafb	chr11	80043596	80043607	+	0.000	0.000	Merged-chr11-80043547-27
NR7318--MA0117.2.Mafb	chr19	36183567	36183578	+	0.000	0.000	Merged-chr19-36183401-31
NR3762--MA0496.2.MAFK	chr13	45623916	45623934	-	0.000	0.000	Merged-chr13-45624002-39
NR1528--MA0501.1.MAF::NFE2	chr10	45635344	45635358	+	0.000	0.000	Merged-chr10-45635407-27
NR7617--MA0089.1.MAFG::NFE2L1	chr2	33746603	33746608	+	0.000	0.000	Merged-chr2-33746692-5
NR5803--MA0496.2.MAFK	chr16	52879650	52879668	+	0.000	0.000	Merged-chr16-52879758-28
NR12645--MA0501.1.MAF::NFE2	chr7	30432018	30432032	+	0.000	0.000	Merged-chr7-30431947-18
NR10382--MA0501.1.MAF::NFE2	chr4	129987951	129987965	-	0.000	0.000	Merged-chr4-129987965-32
NR4553--MA0501.1.MAF::NFE2	chr14	46578214	46578228	-	0.000	0.000	Merged-chr14-46578431-37
NR55--MA0501.1.MAF::NFE2	chr1	15544449	15544463	+	0.000	0.000	Merged-chr1-15544410-27
NR10177--MA0089.1.MAFG::NFE2L1	chr4	103155041	103155046	+	0.000	0.000	Merged-chr4-103155011-10
NR2268--MA0089.1.MAFG::NFE2L1	chr11	29560810	29560815	-	0.000	0.000	Merged-chr11-29560805-27
NR5717--MA0501.1.MAF::NFE2	chr16	43303488	43303502	-	0.000	0.000	Merged-chr16-43303663-37
NR2451--MA0501.1.MAF::NFE2	chr11	60935537	60935551	+	0.000	0.000	Merged-chr11-60935533-50
NR9838--MA0117.2.Mafb	chr4	32405326	32405337	+	0.000	0.000	Merged-chr4-32405236-4
NR3682--MA0495.2.MAFF	chr13	36203199	36203219	+	0.000	0.000	Merged-chr13-36203222-10
NR13978--MA0117.2.Mafb	chr8	120563931	120563942	-	0.000	0.000	Merged-chr8-120564046-29
NR4618--MA0501.1.MAF::NFE2	chr14	55913540	55913554	+	0.000	0.000	Merged-chr14-55913661-13
NR1426--MA0089.1.MAFG::NFE2L1	chr10	26359169	26359174	-	0.000	0.000	Merged-chr10-26358949-44
NR9294--MA0496.2.MAFK	chr3	105892540	105892558	-	0.000	0.000	Merged-chr3-105892493-111
NR13167--MA0591.1.Bach1::Mafk	chr7	123327115	123327129	+	0.000	0.000	Merged-chr7-123327122-14
NR7894--MA0089.1.MAFG::NFE2L1	chr2	78915030	78915035	+	0.000	0.000	Merged-chr2-78915095-10
NR4791--MA0591.1.Bach1::Mafk	chr14	79587588	79587602	-	0.000	0.000	Merged-chr14-79587561-73
NR9786--MA0591.1.Bach1::Mafk	chr4	14819961	14819975	+	0.000	0.000	Merged-chr4-14819908-10
NR3284--MA0089.1.MAFG::NFE2L1	chr12	100871394	100871399	+	0.000	0.000	Merged-chr12-100871436-2
NR12277--MA0501.1.MAF::NFE2	chr6	128345846	128345860	+	0.000	0.000	Merged-chr6-128345779-18
NR14974--MA0089.1.MAFG::NFE2L1	chrX	106136097	106136102	-	0.000	0.000	Merged-chrX-106135909-80
NR10080--MA0495.2.MAFF	chr4	88236992	88237012	+	0.000	0.000	Merged-chr4-88237071-4
NR14721--MA0496.2.MAFK	chr9	116319685	116319703	+	0.000	0.000	Merged-chr9-116319642-35
NR2442--MA0089.1.MAFG::NFE2L1	chr11	60115342	60115347	-	0.000	0.000	Merged-chr11-60115208-93
NR1022--MA0089.1.MAFG::NFE2L1	chr1	173392126	173392131	-	0.000	0.000	Merged-chr1-173392014-26
NR10432--MA0501.1.MAF::NFE2	chr4	136031454	136031468	+	0.000	0.000	Merged-chr4-136031447-41
NR3170--MA0591.1.Bach1::Mafk	chr12	84417262	84417276	+	0.000	0.000	Merged-chr12-84417394-49
NR13683--MA0591.1.Bach1::Mafk	chr8	78738754	78738768	+	0.000	0.000	Merged-chr8-78738869-6
NR4606--MA0496.2.MAFK	chr14	54222619	54222637	-	0.000	0.000	Merged-chr14-54222562-63
NR14364--MA0501.1.MAF::NFE2	chr9	65010832	65010846	-	0.000	0.000	Merged-chr9-65010971-53
NR7101--MA0496.2.MAFK	chr18	82868219	82868237	+	0.000	0.000	Merged-chr18-82868234-58
NR1237--MA0089.1.MAFG::NFE2L1	chr1	191499940	191499945	+	0.000	0.000	Merged-chr1-191499977-31
NR14298--MA0117.2.Mafb	chr9	48817242	48817253	-	0.000	0.000	Merged-chr9-48817420-28
NR6661--MA0089.1.MAFG::NFE2L1	chr18	10532602	10532607	+	0.000	0.000	Merged-chr18-10532827-93
NR10451--MA0089.1.MAFG::NFE2L1	chr4	140948246	140948251	-	0.000	0.000	Merged-chr4-140948211-54
NR14316--MA0591.1.Bach1::Mafk	chr9	55209112	55209126	-	0.000	0.000	Merged-chr9-55209102-59
NR1802--MA0496.2.MAFK	chr10	86727748	86727766	+	0.000	0.000	Merged-chr10-86727830-49
NR10878--MA0591.1.Bach1::Mafk	chr5	53543573	53543587	-	0.000	0.000	Merged-chr5-53543664-17
NR8646--MA0089.1.MAFG::NFE2L1	chr2	170247903	170247908	+	0.000	0.000	Merged-chr2-170247949-28
NR10160--MA0501.1.MAF::NFE2	chr4	101142025	101142039	-	0.000	0.000	Merged-chr4-101141952-10
NR10297--MA0659.1.MAFG	chr4	118078607	118078627	+	0.000	0.000	Merged-chr4-118078644-25
NR2118--MA0495.2.MAFF	chr10	128902528	128902548	+	0.000	0.000	Merged-chr10-128902610-18
NR7602--MA0089.1.MAFG::NFE2L1	chr2	32037457	32037462	-	0.000	0.000	Merged-chr2-32037609-52
NR8681--MA0591.1.Bach1::Mafk	chr2	173038252	173038266	-	0.000	0.000	Merged-chr2-173038301-38
NR2744--MA0089.1.MAFG::NFE2L1	chr11	108223095	108223100	-	0.000	0.000	Merged-chr11-108223138-56
NR2296--MA0501.1.MAF::NFE2	chr11	34063929	34063943	-	0.000	0.000	Merged-chr11-34064073-70
NR11324--MA0501.1.MAF::NFE2	chr5	130036598	130036612	-	0.000	0.000	Merged-chr5-130036542-21
NR7111--MA0089.1.MAFG::NFE2L1	chr18	84688503	84688508	-	0.000	0.000	Merged-chr18-84688561-12
NR3673--MA0089.1.MAFG::NFE2L1	chr13	32993542	32993547	-	0.000	0.000	Merged-chr13-32993550-50
NR8677--MA0659.1.MAFG	chr2	172977503	172977523	+	0.000	0.000	Merged-chr2-172977593-131
NR8332--MA0117.2.Mafb	chr2	133020646	133020657	-	0.000	0.000	Merged-chr2-133020601-19
NR1235--MA0591.1.Bach1::Mafk	chr1	191498405	191498419	+	0.000	0.000	Merged-chr1-191498446-41
NR13076--MA0089.1.MAFG::NFE2L1	chr7	113143717	113143722	+	0.000	0.000	Merged-chr7-113143723-32
NR5616--MA0495.2.MAFF	chr16	30676264	30676284	-	0.000	0.000	Merged-chr16-30676152-12
NR7466--MA0117.2.Mafb	chr2	6220407	6220418	-	0.000	0.000	Merged-chr2-6220387-36
NR8295--MA0591.1.Bach1::Mafk	chr2	128465764	128465778	+	0.000	0.000	Merged-chr2-128465659-44
NR150--MA0089.1.MAFG::NFE2L1	chr1	39235259	39235264	+	0.000	0.000	Merged-chr1-39235066-45
NR3208--MA0495.2.MAFF	chr12	91604327	91604347	+	0.000	0.000	Merged-chr12-91604206-14,Merged-chr12-91604478-1
NR1086--MA0591.1.Bach1::Mafk	chr1	181211970	181211984	-	0.000	0.000	Merged-chr1-181211865-134
NR8590--MA0495.2.MAFF	chr2	163401423	163401443	-	0.000	0.000	Merged-chr2-163401452-24
NR10088--MA0089.1.MAFG::NFE2L1	chr4	89178073	89178078	+	0.000	0.000	Merged-chr4-89178152-23
NR7810--MA0591.1.Bach1::Mafk	chr2	65170813	65170827	+	0.000	0.000	Merged-chr2-65170889-79
NR14296--MA0496.2.MAFK	chr9	48538399	48538417	-	0.000	0.000	Merged-chr9-48538454-59
NR7014--MA0117.2.Mafb	chr18	75424561	75424572	+	0.000	0.000	Merged-chr18-75424574-26
NR9774--MA0495.2.MAFF	chr4	11887894	11887914	-	0.000	0.000	Merged-chr4-11887917-34
NR6589--MA0496.2.MAFK	chr17	86063693	86063711	-	0.000	0.000	Merged-chr17-86063661-27
NR8350--MA0117.2.Mafb	chr2	136713428	136713439	+	0.000	0.000	Merged-chr2-136713421-11
NR4018--MA0591.1.Bach1::Mafk	chr13	91091605	91091619	-	0.000	0.000	Merged-chr13-91091674-66
NR875--MA0591.1.Bach1::Mafk	chr1	155040533	155040547	+	0.000	0.000	Merged-chr1-155040391-76
NR12555--MA0496.2.MAFK	chr7	12965899	12965917	-	0.000	0.000	Merged-chr7-12966009-60
NR4049--MA0089.1.MAFG::NFE2L1	chr13	97406726	97406731	+	0.000	0.000	Merged-chr13-97406780-35
NR9964--MA0089.1.MAFG::NFE2L1	chr4	59225036	59225041	-	0.000	0.000	Merged-chr4-59225002-19
NR13754--MA0089.1.MAFG::NFE2L1	chr8	88151177	88151182	-	0.000	0.000	Merged-chr8-88151137-23
NR7008--MA0495.2.MAFF	chr18	75304849	75304869	-	0.000	0.000	Merged-chr18-75304696-39
NR12123--MA0117.2.Mafb	chr6	115539060	115539071	+	0.000	0.000	Merged-chr6-115539099-37
NR11148--MA0495.2.MAFF	chr5	103367068	103367088	+	0.000	0.000	Merged-chr5-103367276-46
NR7690--MA0089.1.MAFG::NFE2L1	chr2	48315527	48315532	-	0.000	0.000	Merged-chr2-48315490-45
NR14319--MA0089.1.MAFG::NFE2L1	chr9	56128376	56128381	+	0.000	0.000	Merged-chr9-56128365-14
NR3776--MA0496.2.MAFK	chr13	48516053	48516071	-	0.000	0.000	Merged-chr13-48516187-54
NR8592--MA0659.1.MAFG	chr2	163401524	163401544	+	0.000	0.000	Merged-chr2-163401452-24
NR12549--MA0089.1.MAFG::NFE2L1	chr7	11043685	11043690	-	0.000	0.000	Merged-chr7-11043649-12
NR3483--MA0659.1.MAFG	chr12	115888110	115888130	+	0.000	0.000	Merged-chr12-115888214-32
NR8992--MA0501.1.MAF::NFE2	chr3	61344212	61344226	+	0.000	0.000	Merged-chr3-61344207-16
NR11695--MA0089.1.MAFG::NFE2L1	chr6	48723848	48723853	-	0.000	0.000	Merged-chr6-48723812-13
NR15034--MA0501.1.MAF::NFE2	chrX	142385197	142385211	+	0.000	0.000	Merged-chrX-142385026-32
NR4705--MA0501.1.MAF::NFE2	chr14	70341442	70341456	-	0.000	0.000	Merged-chr14-70341335-48
NR156--MA0117.2.Mafb	chr1	39936522	39936533	+	0.000	0.000	Merged-chr1-39936527-53
NR14147--MA0591.1.Bach1::Mafk	chr9	21609997	21610011	-	0.000	0.000	Merged-chr9-21610100-42
NR8731--MA0089.1.MAFG::NFE2L1	chr2	178023295	178023300	-	0.000	0.000	Merged-chr2-178023358-56
NR6572--MA0089.1.MAFG::NFE2L1	chr17	83732272	83732277	-	0.000	0.000	Merged-chr17-83732480-77
NR9617--MA0496.2.MAFK	chr3	146063413	146063431	-	0.000	0.000	Merged-chr3-146063322-20
NR14506--MA0089.1.MAFG::NFE2L1	chr9	89874684	89874689	-	0.000	0.000	Merged-chr9-89874599-29
NR13106--MA0659.1.MAFG	chr7	116409582	116409602	-	0.000	0.000	Merged-chr7-116409560-37
NR5412--MA0117.2.Mafb	chr15	93917102	93917113	+	0.000	0.000	Merged-chr15-93917055-16
NR14876--MA0117.2.Mafb	chrX	57177642	57177653	+	0.000	0.000	Merged-chrX-57177488-49
NR11589--MA0501.1.MAF::NFE2	chr6	24894762	24894776	+	0.000	0.000	Merged-chr6-24894743-37
NR10976--MA0495.2.MAFF	chr5	73199743	73199763	-	0.000	0.000	Merged-chr5-73199876-43
NR2387--MA0495.2.MAFF	chr11	52261027	52261047	-	0.000	0.000	Merged-chr11-52261104-14
NR8785--MA0501.1.MAF::NFE2	chr3	9500065	9500079	-	0.000	0.000	Merged-chr3-9499976-58
NR2751--MA0501.1.MAF::NFE2	chr11	109410576	109410590	+	0.000	0.000	Merged-chr11-109410653-15
NR13161--MA0089.1.MAFG::NFE2L1	chr7	122402357	122402362	-	0.000	0.000	Merged-chr7-122402258-36
NR9721--MA0501.1.MAF::NFE2	chr3	157884228	157884242	-	0.000	0.000	Merged-chr3-157884103-23
NR14341--MA0591.1.Bach1::Mafk	chr9	61708042	61708056	-	0.000	0.000	Merged-chr9-61708026-57
NR14217--MA0089.1.MAFG::NFE2L1	chr9	37244836	37244841	+	0.000	0.000	Merged-chr9-37244873-24
NR1826--MA0089.1.MAFG::NFE2L1	chr10	89686280	89686285	+	0.000	0.000	Merged-chr10-89686200-60
NR8451--MA0496.2.MAFK	chr2	147744119	147744137	-	0.000	0.000	Merged-chr2-147744071-13
NR12510--MA0501.1.MAF::NFE2	chr6	146516327	146516341	-	0.000	0.000	Merged-chr6-146516138-30
NR3262--MA0495.2.MAFF	chr12	98269928	98269948	-	0.000	0.000	Merged-chr12-98269804-132
NR6899--MA0591.1.Bach1::Mafk	chr18	62921997	62922011	+	0.000	0.000	Merged-chr18-62921831-1
NR13954--MA0089.1.MAFG::NFE2L1	chr8	117395469	117395474	+	0.000	0.000	Merged-chr8-117395323-13
NR12534--MA0089.1.MAFG::NFE2L1	chr6	148934699	148934704	-	0.000	0.000	Merged-chr6-148934708-2
NR11826--MA0117.2.Mafb	chr6	67014762	67014773	+	0.000	0.000	Merged-chr6-67014748-19
NR8511--MA0501.1.MAF::NFE2	chr2	154732949	154732963	+	0.000	0.000	Merged-chr2-154732933-29
NR2215--MA0591.1.Bach1::Mafk	chr11	19926267	19926281	+	0.000	0.000	Merged-chr11-19926174-9
NR2024--MA0496.2.MAFK	chr10	120270914	120270932	+	0.000	0.000	Merged-chr10-120271095-32
NR14198--MA0496.2.MAFK	chr9	34996152	34996170	+	0.000	0.000	Merged-chr9-34996088-18
NR11201--MA0089.1.MAFG::NFE2L1	chr5	107283967	107283972	-	0.000	0.000	Merged-chr5-107283866-18
NR8684--MA0591.1.Bach1::Mafk	chr2	173048238	173048252	-	0.000	0.000	Merged-chr2-173048246-44
NR1402--MA0117.2.Mafb	chr10	21976504	21976515	-	0.000	0.000	Merged-chr10-21976372-39
NR3687--MA0496.2.MAFK	chr13	36203200	36203218	-	0.000	0.000	Merged-chr13-36203222-10
NR13293--MA0501.1.MAF::NFE2	chr7	137550249	137550263	+	0.000	0.000	Merged-chr7-137550189-13
NR9317--MA0591.1.Bach1::Mafk	chr3	109165417	109165431	-	0.000	0.000	Merged-chr3-109165436-34
NR12194--MA0501.1.MAF::NFE2	chr6	120357142	120357156	-	0.000	0.000	Merged-chr6-120357332-52
NR174--MA0089.1.MAFG::NFE2L1	chr1	43168786	43168791	+	0.000	0.000	Merged-chr1-43168933-57
NR13034--MA0501.1.MAF::NFE2	chr7	108954452	108954466	-	0.000	0.000	Merged-chr7-108954427-29
NR7601--MA0117.2.Mafb	chr2	31180545	31180556	+	0.000	0.000	Merged-chr2-31180309-64
NR12807--MA0495.2.MAFF	chr7	73517587	73517607	+	0.000	0.000	Merged-chr7-73517689-25
NR14302--MA0089.1.MAFG::NFE2L1	chr9	50852635	50852640	-	0.000	0.000	Merged-chr9-50852835-21
NR2161--MA0501.1.MAF::NFE2	chr11	5099437	5099451	-	0.000	0.000	Merged-chr11-5099369-106
NR2844--MA0495.2.MAFF	chr12	3740258	3740278	+	0.000	0.000	Merged-chr12-3740314-45
NR13072--MA0089.1.MAFG::NFE2L1	chr7	112679287	112679292	+	0.000	0.000	Merged-chr7-112679423-49
NR8492--MA0591.1.Bach1::Mafk	chr2	153325808	153325822	-	0.000	0.000	Merged-chr2-153325949-22
NR3380--MA0089.1.MAFG::NFE2L1	chr12	109542824	109542829	-	0.000	0.000	Merged-chr12-109543001-18
NR1082--MA0496.2.MAFK	chr1	180403755	180403773	-	0.000	0.000	Merged-chr1-180403715-60
NR7501--MA0495.2.MAFF	chr2	13237655	13237675	-	0.000	0.000	Merged-chr2-13237654-25
NR6706--MA0591.1.Bach1::Mafk	chr18	23754632	23754646	+	0.000	0.000	Merged-chr18-23754514-42
NR1893--MA0495.2.MAFF	chr10	96588455	96588475	-	0.000	0.000	Merged-chr10-96588454-52
NR13348--MA0117.2.Mafb	chr7	142919266	142919277	-	0.000	0.000	Merged-chr7-142919383-48
NR4045--MA0089.1.MAFG::NFE2L1	chr13	95813820	95813825	-	0.000	0.000	Merged-chr13-95813903-46
NR9960--MA0089.1.MAFG::NFE2L1	chr4	59132933	59132938	-	0.000	0.000	Merged-chr4-59132766-28
NR11607--MA0117.2.Mafb	chr6	29348047	29348058	-	0.000	0.000	Merged-chr6-29348020-58
NR5841--MA0089.1.MAFG::NFE2L1	chr16	59459685	59459690	-	0.000	0.000	Merged-chr16-59459484-51
NR4421--MA0089.1.MAFG::NFE2L1	chr14	27237989	27237994	-	0.000	0.000	Merged-chr14-27238003-64
NR10403--MA0496.2.MAFK	chr4	133185415	133185433	+	0.000	0.000	Merged-chr4-133185402-47
NR14315--MA0089.1.MAFG::NFE2L1	chr9	55102276	55102281	+	0.000	0.000	Merged-chr9-55102396-26
NR3141--MA0496.2.MAFK	chr12	79488967	79488985	-	0.000	0.000	Merged-chr12-79488992-20
NR449--MA0591.1.Bach1::Mafk	chr1	89090350	89090364	-	0.000	0.000	Merged-chr1-89090487-27
NR4692--MA0496.2.MAFK	chr14	69236046	69236064	-	0.000	0.000	Merged-chr14-69236215-6
NR4041--MA0501.1.MAF::NFE2	chr13	95347410	95347424	-	0.000	0.000	Merged-chr13-95347309-34
NR13924--MA0501.1.MAF::NFE2	chr8	113656298	113656312	+	0.000	0.000	Merged-chr8-113656358-52
NR7235--MA0591.1.Bach1::Mafk	chr19	20239520	20239534	-	0.000	0.000	Merged-chr19-20239652-7
NR7537--MA0089.1.MAFG::NFE2L1	chr2	18519389	18519394	+	0.000	0.000	Merged-chr2-18519177-24
NR6835--MA0501.1.MAF::NFE2	chr18	53927008	53927022	+	0.000	0.000	Merged-chr18-53926957-22
NR8813--MA0591.1.Bach1::Mafk	chr3	18623970	18623984	+	0.000	0.000	Merged-chr3-18624063-31
NR3070--MA0495.2.MAFF	chr12	69402916	69402936	+	0.000	0.000	Merged-chr12-69402921-11
NR3797--MA0591.1.Bach1::Mafk	chr13	51651724	51651738	-	0.000	0.000	Merged-chr13-51651703-54
NR2562--MA0591.1.Bach1::Mafk	chr11	79611198	79611212	-	0.000	0.000	Merged-chr11-79611238-38
NR11097--MA0659.1.MAFG	chr5	98016905	98016925	+	0.000	0.000	Merged-chr5-98016849-63
NR8842--MA0089.1.MAFG::NFE2L1	chr3	28236923	28236928	-	0.000	0.000	Merged-chr3-28236857-20
NR7422--MA0089.1.MAFG::NFE2L1	chr19	57131622	57131627	+	0.000	0.000	Merged-chr19-57131601-25
NR7624--MA0659.1.MAFG	chr2	34938703	34938723	+	0.000	0.000	Merged-chr2-34938971-69
NR10562--MA0501.1.MAF::NFE2	chr4	150991502	150991516	+	0.000	0.000	Merged-chr4-150991460-24
NR5303--MA0496.2.MAFK	chr15	76087423	76087441	+	0.000	0.000	Merged-chr15-76087465-11
NR6192--MA0089.1.MAFG::NFE2L1	chr17	17860187	17860192	-	0.000	0.000	Merged-chr17-17860190-9
NR11726--MA0501.1.MAF::NFE2	chr6	53704645	53704659	+	0.000	0.000	Merged-chr6-53704558-10
NR4108--MA0591.1.Bach1::Mafk	chr13	104041239	104041253	-	0.000	0.000	Merged-chr13-104041328-31
NR7297--MA0117.2.Mafb	chr19	32268705	32268716	+	0.000	0.000	Merged-chr19-32268730-8
NR2004--MA0501.1.MAF::NFE2	chr10	118172628	118172642	+	0.000	0.000	Merged-chr10-118172658-46
NR2779--MA0089.1.MAFG::NFE2L1	chr11	113174285	113174290	-	0.000	0.000	Merged-chr11-113174221-33
NR12809--MA0117.2.Mafb	chr7	73517596	73517607	-	0.000	0.000	Merged-chr7-73517689-25
NR3754--MA0591.1.Bach1::Mafk	chr13	45623887	45623901	-	0.000	0.000	Merged-chr13-45624002-39
NR14195--MA0591.1.Bach1::Mafk	chr9	34996154	34996168	-	0.000	0.000	Merged-chr9-34996088-18
NR3072--MA0659.1.MAFG	chr12	69402916	69402936	+	0.000	0.000	Merged-chr12-69402921-11
NR8933--MA0117.2.Mafb	chr3	51226978	51226989	+	0.000	0.000	Merged-chr3-51226819-40
NR4649--MA0089.1.MAFG::NFE2L1	chr14	62008797	62008802	-	0.000	0.000	Merged-chr14-62008910-32
NR1555--MA0659.1.MAFG	chr10	53346649	53346669	+	0.000	0.000	Merged-chr10-53346835-25
NR9697--MA0089.1.MAFG::NFE2L1	chr3	157083239	157083244	-	0.000	0.000	Merged-chr3-157083390-6
NR303--MA0495.2.MAFF	chr1	72449904	72449924	-	0.000	0.000	Merged-chr1-72450027-13
NR3795--MA0089.1.MAFG::NFE2L1	chr13	51401362	51401367	-	0.000	0.000	Merged-chr13-51401242-7
NR14383--MA0501.1.MAF::NFE2	chr9	69440218	69440232	-	0.000	0.000	Merged-chr9-69440174-25
NR14428--MA0089.1.MAFG::NFE2L1	chr9	79962151	79962156	+	0.000	0.000	Merged-chr9-79962043-27
