#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR66205--MA0740.1.KLF14	chr9	40455412	40455425	-	0.000	0.000	Merged-chr9-40455611-102
NR7789--MA0493.1.Klf1	chr10	83360081	83360091	+	0.000	0.000	Merged-chr10-83360220-61
NR51714--MA1107.1.KLF9	chr5	96990705	96990717	-	0.000	0.000	Merged-chr5-96990741-12
NR1049--MA0599.1.KLF5	chr1	52500485	52500494	+	0.000	0.000	Merged-chr1-52500431-96
NR13091--MA0740.1.KLF14	chr12	4038973	4038986	+	0.000	0.000	Merged-chr12-4038819-48
NR15397--MA1107.1.KLF9	chr12	105021502	105021514	+	0.000	0.000	Merged-chr12-105021571-9
NR59407--MA0741.1.KLF16	chr7	44869852	44869862	-	0.000	0.000	Merged-chr7-44869837-57
NR66858--MA1107.1.KLF9	chr9	65535561	65535573	-	0.000	0.000	Merged-chr9-65535495-68
NR67934--MA0741.1.KLF16	chr9	107710045	107710055	+	0.000	0.000	Merged-chr9-107709894-54
NR12472--MA1107.1.KLF9	chr11	106674699	106674711	-	0.000	0.000	Merged-chr11-106674818-63
NR39913--MA0741.1.KLF16	chr2	167349611	167349621	-	0.000	0.000	Merged-chr2-167349371-94
NR19162--MA0741.1.KLF16	chr13	114818150	114818160	-	0.000	0.000	Merged-chr13-114818267-72
NR57801--MA1107.1.KLF9	chr6	145276399	145276411	+	0.000	0.000	Merged-chr6-145276388-70
NR42361--MA0657.1.KLF13	chr3	84345566	84345583	-	0.000	0.000	Merged-chr3-84345416-77
NR60561--MA0493.1.Klf1	chr7	92420559	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR2898--MA0742.1.Klf12	chr1	133363683	133363697	+	0.000	0.000	Merged-chr1-133363736-34
NR53225--MA0741.1.KLF16	chr5	135134168	135134178	-	0.000	0.000	Merged-chr5-135134293-53
NR40627--MA0741.1.KLF16	chr3	9038479	9038489	+	0.000	0.000	Merged-chr3-9038464-31
NR61720--MA0740.1.KLF14	chr7	136255656	136255669	-	0.000	0.000	Merged-chr7-136255499-1
NR65786--MA1107.1.KLF9	chr9	21265140	21265152	-	0.000	0.000	Merged-chr9-21265250-55
NR43681--MA0599.1.KLF5	chr3	129533712	129533721	+	0.000	0.000	Merged-chr3-129533518-164
NR45937--MA0599.1.KLF5	chr4	43972419	43972428	+	0.000	0.000	Merged-chr4-43972345-49
NR46995--MA0741.1.KLF16	chr4	87370026	87370036	+	0.000	0.000	Merged-chr4-87369873-7
NR48512--MA0493.1.Klf1	chr4	137883662	137883672	-	0.000	0.000	Merged-chr4-137883798-33
NR16366--MA1107.1.KLF9	chr13	19854725	19854737	+	0.000	0.000	Merged-chr13-19854859-39
NR12549--MA0493.1.Klf1	chr11	109671886	109671896	-	0.000	0.000	Merged-chr11-109672054-52
NR47220--MA1107.1.KLF9	chr4	98254883	98254895	+	0.000	0.000	Merged-chr4-98255088-16
NR19413--MA0599.1.KLF5	chr14	6757210	6757219	+	0.000	0.000	Merged-chr14-6757064-86
NR68904--MA0493.1.Klf1	chrX	57189590	57189600	-	0.000	0.000	Merged-chrX-57189507-26
NR66783--MA0599.1.KLF5	chr9	62363738	62363747	-	0.000	0.000	Merged-chr9-62363718-31
NR36788--MA0741.1.KLF16	chr2	57116811	57116821	-	0.000	0.000	Merged-chr2-57116903-105
NR55091--MA0741.1.KLF16	chr6	48860483	48860493	+	0.000	0.000	Merged-chr6-48860450-3
NR52100--MA0741.1.KLF16	chr5	110810125	110810135	-	0.000	0.000	Merged-chr5-110810101-58
NR50852--MA0039.3.KLF4	chr5	64040800	64040810	+	0.000	0.000	Merged-chr5-64040859-39
NR32646--MA0599.1.KLF5	chr18	56562410	56562419	+	0.000	0.000	Merged-chr18-56562419-49
NR11924--MA1107.1.KLF9	chr11	95714001	95714013	+	0.000	0.000	Merged-chr11-95714089-14
NR34508--MA0741.1.KLF16	chr19	38746205	38746215	-	0.000	0.000	Merged-chr19-38746267-36
NR14472--MA0741.1.KLF16	chr12	70825387	70825397	-	0.000	0.000	Merged-chr12-70825421-128
NR66210--MA0599.1.KLF5	chr9	40997193	40997202	-	0.000	0.000	Merged-chr9-40997373-39
NR64375--MA0599.1.KLF5	chr8	93933041	93933050	-	0.000	0.000	Merged-chr8-93933058-30
NR68026--MA0741.1.KLF16	chr9	110461493	110461503	-	0.000	0.000	Merged-chr9-110461339-53
NR55428--MA0741.1.KLF16	chr6	66973327	66973337	+	0.000	0.000	Merged-chr6-66973310-7
NR23804--MA0599.1.KLF5	chr15	59648201	59648210	+	0.000	0.000	Merged-chr15-59648235-82
NR32770--MA1107.1.KLF9	chr18	61459481	61459493	+	0.000	0.000	Merged-chr18-61459524-23
NR39482--MA0493.1.Klf1	chr2	154892837	154892847	+	0.000	0.000	Merged-chr2-154892786-55
NR11503--MA0742.1.Klf12	chr11	78360258	78360272	-	0.000	0.000	Merged-chr11-78360468-54
NR25390--MA0741.1.KLF16	chr15	101258633	101258643	-	0.000	0.000	Merged-chr15-101258599-55
NR37521--MA1107.1.KLF9	chr2	84727430	84727442	-	0.000	0.000	Merged-chr2-84727435-53
NR64017--MA0599.1.KLF5	chr8	81636359	81636368	+	0.000	0.000	Merged-chr8-81636390-46
NR47360--MA0599.1.KLF5	chr4	106679046	106679055	+	0.000	0.000	Merged-chr4-106678973-52
NR7381--MA1107.1.KLF9	chr10	78372871	78372883	+	0.000	0.000	Merged-chr10-78372862-56
NR58805--MA0741.1.KLF16	chr7	27508144	27508154	-	0.000	0.000	Merged-chr7-27508351-96
NR66314--MA0740.1.KLF14	chr9	44396990	44397003	-	0.000	0.000	Merged-chr9-44397016-62
NR34579--MA0493.1.Klf1	chr19	41027747	41027757	+	0.000	0.000	Merged-chr19-41027802-5
NR56854--MA0741.1.KLF16	chr6	120112534	120112544	-	0.000	0.000	Merged-chr6-120112379-94
NR11182--MA0599.1.KLF5	chr11	70432431	70432440	-	0.000	0.000	Merged-chr11-70432530-65
NR1809--MA1107.1.KLF9	chr1	84839292	84839304	+	0.000	0.000	Merged-chr1-84839421-169
NR44030--MA0741.1.KLF16	chr3	139075244	139075254	-	0.000	0.000	Merged-chr3-139075106-131
NR53801--MA0599.1.KLF5	chr5	146221169	146221178	+	0.000	0.000	Merged-chr5-146221185-73
NR41185--MA0742.1.Klf12	chr3	31145840	31145854	+	0.000	0.000	Merged-chr3-31145985-42
NR51966--MA0599.1.KLF5	chr5	105599112	105599121	-	0.000	0.000	Merged-chr5-105598952-15
NR68269--MA0599.1.KLF5	chr9	119453539	119453548	-	0.000	0.000	Merged-chr9-119453486-15
NR42350--MA0741.1.KLF16	chr3	84039277	84039287	+	0.000	0.000	Merged-chr3-84039248-13
NR39399--MA0740.1.KLF14	chr2	152398900	152398913	-	0.000	0.000	Merged-chr2-152398905-30
NR28152--MA0599.1.KLF5	chr16	97922644	97922653	-	0.000	0.000	Merged-chr16-97922460-77
NR65683--MA1107.1.KLF9	chr9	15357834	15357846	+	0.000	0.000	Merged-chr9-15357727-65
NR68054--MA0599.1.KLF5	chr9	111118106	111118115	+	0.000	0.000	Merged-chr9-111118282-73
NR16946--MA0741.1.KLF16	chr13	49248172	49248182	-	0.000	0.000	Merged-chr13-49248043-74
NR7803--MA0741.1.KLF16	chr10	83534142	83534152	+	0.000	0.000	Merged-chr10-83533900-47
NR11018--MA0741.1.KLF16	chr11	65788374	65788384	+	0.000	0.000	Merged-chr11-65788138-67
NR34951--MA0599.1.KLF5	chr19	57124015	57124024	-	0.000	0.000	Merged-chr19-57123944-45
NR40194--MA0741.1.KLF16	chr2	172478090	172478100	-	0.000	0.000	Merged-chr2-172477901-35
NR27822--MA1107.1.KLF9	chr16	90810511	90810523	-	0.000	0.000	Merged-chr16-90810372-70
NR37200--MA0741.1.KLF16	chr2	71873237	71873247	-	0.000	0.000	Merged-chr2-71873346-69
NR52169--MA0742.1.Klf12	chr5	112271112	112271126	-	0.000	0.000	Merged-chr5-112271148-61
NR9562--MA0599.1.KLF5	chr10	128705042	128705051	+	0.000	0.000	Merged-chr10-128704934-88
NR14540--MA1107.1.KLF9	chr12	73647842	73647854	-	0.000	0.000	Merged-chr12-73647879-51
NR59408--MA1107.1.KLF9	chr7	44869851	44869863	-	0.000	0.000	Merged-chr7-44869837-57
NR65110--MA1107.1.KLF9	chr8	120404067	120404079	+	0.000	0.000	Merged-chr8-120404007-24
NR34932--MA1107.1.KLF9	chr19	56400473	56400485	+	0.000	0.000	Merged-chr19-56400406-24
NR10992--MA0599.1.KLF5	chr11	63922430	63922439	-	0.000	0.000	Merged-chr11-63922281-53
NR47767--MA0493.1.Klf1	chr4	120731119	120731129	-	0.000	0.000	Merged-chr4-120731377-66
NR23362--MA0741.1.KLF16	chr15	38078882	38078892	-	0.000	0.000	Merged-chr15-38078784-97
NR69032--MA0599.1.KLF5	chrX	75155779	75155788	-	0.000	0.000	Merged-chrX-75155761-15
NR12008--MA0599.1.KLF5	chr11	97280430	97280439	-	0.000	0.000	Merged-chr11-97280419-65
NR69371--MA1107.1.KLF9	chrX	136761519	136761531	-	0.000	0.000	Merged-chrX-136761493-40
NR29336--MA0599.1.KLF5	chr17	33998964	33998973	-	0.000	0.000	Merged-chr17-33999093-34
NR69238--MA0599.1.KLF5	chrX	112311460	112311469	+	0.000	0.000	Merged-chrX-112311512-60
NR55984--MA1107.1.KLF9	chr6	89286787	89286799	+	0.000	0.000	Merged-chr6-89286978-37
NR31955--MA0741.1.KLF16	chr18	33464079	33464089	-	0.000	0.000	Merged-chr18-33464031-50
NR52034--MA1107.1.KLF9	chr5	107987175	107987187	+	0.000	0.000	Merged-chr5-107987053-156
NR42363--MA0599.1.KLF5	chr3	84345594	84345603	+	0.000	0.000	Merged-chr3-84345416-77
NR24012--MA0599.1.KLF5	chr15	73169069	73169078	-	0.000	0.000	Merged-chr15-73169118-30
NR11294--MA0599.1.KLF5	chr11	74838636	74838645	-	0.000	0.000	Merged-chr11-74838839-1
NR34195--MA0657.1.KLF13	chr19	18713080	18713097	+	0.000	0.000	Merged-chr19-18713234-65
NR54582--MA0599.1.KLF5	chr6	28427285	28427294	-	0.000	0.000	Merged-chr6-28427259-9
NR33860--MA1107.1.KLF9	chr19	5424955	5424967	+	0.000	0.000	Merged-chr19-5424868-86
NR55808--MA0741.1.KLF16	chr6	85432041	85432051	-	0.000	0.000	Merged-chr6-85432014-45
NR21194--MA0493.1.Klf1	chr14	66196440	66196450	+	0.000	0.000	Merged-chr14-66196468-7
NR5899--MA0741.1.KLF16	chr10	25576341	25576351	-	0.000	0.000	Merged-chr10-25576456-2
NR28479--MA0599.1.KLF5	chr17	12205536	12205545	+	0.000	0.000	Merged-chr17-12205392-1
NR68769--MA0740.1.KLF14	chrX	38635142	38635155	-	0.000	0.000	Merged-chrX-38635204-84
NR11961--MA0599.1.KLF5	chr11	96777434	96777443	+	0.000	0.000	Merged-chr11-96777630-53
NR38611--MA1107.1.KLF9	chr2	128061304	128061316	+	0.000	0.000	Merged-chr2-128061246-44
NR61513--MA0741.1.KLF16	chr7	127708350	127708360	-	0.000	0.000	Merged-chr7-127708553-93
NR68842--MA0599.1.KLF5	chrX	48594486	48594495	-	0.000	0.000	Merged-chrX-48594417-58
NR15358--MA0741.1.KLF16	chr12	103338455	103338465	+	0.000	0.000	Merged-chr12-103338377-34
NR69356--MA0741.1.KLF16	chrX	136639857	136639867	-	0.000	0.000	Merged-chrX-136640017-3
NR10159--MA0493.1.Klf1	chr11	23665944	23665954	+	0.000	0.000	Merged-chr11-23666059-101
NR720--MA1107.1.KLF9	chr1	36691383	36691395	+	0.000	0.000	Merged-chr1-36691498-50
NR43332--MA0599.1.KLF5	chr3	116424263	116424272	-	0.000	0.000	Merged-chr3-116424067-206
NR21334--MA0741.1.KLF16	chr14	70994737	70994747	-	0.000	0.000	Merged-chr14-70994576-24
NR34598--MA0741.1.KLF16	chr19	41656291	41656301	+	0.000	0.000	Merged-chr19-41656223-24
NR34869--MA0741.1.KLF16	chr19	53330295	53330305	-	0.000	0.000	Merged-chr19-53330209-3
NR11695--MA0740.1.KLF14	chr11	87578390	87578403	+	0.000	0.000	Merged-chr11-87578522-34
NR6945--MA1107.1.KLF9	chr10	67285390	67285402	-	0.000	0.000	Merged-chr10-67285223-89
NR29621--MA0740.1.KLF14	chr17	44777208	44777221	+	0.000	0.000	Merged-chr17-44777259-107
NR7707--MA0741.1.KLF16	chr10	81482758	81482768	-	0.000	0.000	Merged-chr10-81482690-45
NR50847--MA0741.1.KLF16	chr5	63943575	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR48893--MA0741.1.KLF16	chr4	148167200	148167210	+	0.000	0.000	Merged-chr4-148167175-10
NR57699--MA0493.1.Klf1	chr6	142884398	142884408	+	0.000	0.000	Merged-chr6-142884312-23
NR399--MA0599.1.KLF5	chr1	20951572	20951581	+	0.000	0.000	Merged-chr1-20951631-56
NR43680--MA0741.1.KLF16	chr3	129532577	129532587	-	0.000	0.000	Merged-chr3-129532490-25
NR22289--MA0599.1.KLF5	chr14	118796284	118796293	-	0.000	0.000	Merged-chr14-118796395-16
NR62867--MA0599.1.KLF5	chr8	36223296	36223305	+	0.000	0.000	Merged-chr8-36223290-29
NR66946--MA0740.1.KLF14	chr9	70542721	70542734	-	0.000	0.000	Merged-chr9-70542837-79
NR40711--MA0742.1.Klf12	chr3	14641714	14641728	+	0.000	0.000	Merged-chr3-14641669-50
NR8115--MA0740.1.KLF14	chr10	94035832	94035845	+	0.000	0.000	Merged-chr10-94035928-82
NR51829--MA0741.1.KLF16	chr5	100570819	100570829	+	0.000	0.000	Merged-chr5-100570837-10
NR7032--MA1107.1.KLF9	chr10	68908247	68908259	+	0.000	0.000	Merged-chr10-68908384-20
NR40823--MA0493.1.Klf1	chr3	20154834	20154844	+	0.000	0.000	Merged-chr3-20154860-75
NR64007--MA1107.1.KLF9	chr8	81012390	81012402	+	0.000	0.000	Merged-chr8-81012350-63
NR46243--MA0493.1.Klf1	chr4	56222650	56222660	+	0.000	0.000	Merged-chr4-56222492-84
NR49096--MA0740.1.KLF14	chr4	152186873	152186886	-	0.000	0.000	Merged-chr4-152186778-42
NR26496--MA0740.1.KLF14	chr16	34690702	34690715	-	0.000	0.000	Merged-chr16-34690700-62
NR66625--MA0039.3.KLF4	chr9	57640631	57640641	-	0.000	0.000	Merged-chr9-57640554-51
NR68954--MA0599.1.KLF5	chrX	71492876	71492885	-	0.000	0.000	Merged-chrX-71492883-59
NR49159--MA0493.1.Klf1	chr4	154246634	154246644	-	0.000	0.000	Merged-chr4-154246608-23
NR4653--MA0742.1.Klf12	chr1	182520234	182520248	+	0.000	0.000	Merged-chr1-182520243-48
NR14690--MA0741.1.KLF16	chr12	80109124	80109134	+	0.000	0.000	Merged-chr12-80109164-14
NR52962--MA0599.1.KLF5	chr5	130029496	130029505	-	0.000	0.000	Merged-chr5-130029456-53
NR11823--MA0740.1.KLF14	chr11	94211229	94211242	-	0.000	0.000	Merged-chr11-94211019-172
NR69130--MA0493.1.Klf1	chrX	98265948	98265958	-	0.000	0.000	Merged-chrX-98266025-47
NR40048--MA1107.1.KLF9	chr2	169504336	169504348	+	0.000	0.000	Merged-chr2-169504323-1
NR47958--MA0740.1.KLF14	chr4	126556923	126556936	-	0.000	0.000	Merged-chr4-126557087-49
NR53559--MA0493.1.Klf1	chr5	139826569	139826579	+	0.000	0.000	Merged-chr5-139826788-34
NR10732--MA0493.1.Klf1	chr11	55131118	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR3933--MA0741.1.KLF16	chr1	165174213	165174223	-	0.000	0.000	Merged-chr1-165174283-37
NR64012--MA0493.1.Klf1	chr8	81014976	81014986	+	0.000	0.000	Merged-chr8-81015053-72
NR50893--MA1107.1.KLF9	chr5	64651650	64651662	-	0.000	0.000	Merged-chr5-64651532-36
NR62853--MA0493.1.Klf1	chr8	35651025	35651035	+	0.000	0.000	Merged-chr8-35650941-17
NR25469--MA0741.1.KLF16	chr15	102510701	102510711	-	0.000	0.000	Merged-chr15-102510806-31
NR15640--MA0740.1.KLF14	chr12	112629071	112629084	-	0.000	0.000	Merged-chr12-112629266-49
NR51970--MA0493.1.Klf1	chr5	105637003	105637013	+	0.000	0.000	Merged-chr5-105636927-69
NR15403--MA0599.1.KLF5	chr12	105027968	105027977	+	0.000	0.000	Merged-chr12-105027877-30
NR69237--MA1107.1.KLF9	chrX	111462745	111462757	-	0.000	0.000	Merged-chrX-111463023-49
NR28304--MA0740.1.KLF14	chr17	6961215	6961228	+	0.000	0.000	Merged-chr17-6961334-74
NR3685--MA0493.1.Klf1	chr1	156474387	156474397	+	0.000	0.000	Merged-chr1-156474258-59
NR20549--MA0742.1.Klf12	chr14	45388836	45388850	+	0.000	0.000	Merged-chr14-45388877-116
NR9701--MA0741.1.KLF16	chr11	4637691	4637701	-	0.000	0.000	Merged-chr11-4637853-53
NR64814--MA0599.1.KLF5	chr8	110217833	110217842	-	0.000	0.000	Merged-chr8-110217807-69
NR38168--MA1107.1.KLF9	chr2	117122835	117122847	-	0.000	0.000	Merged-chr2-117123063-53
NR44882--MA0740.1.KLF14	chr3	158036648	158036661	-	0.000	0.000	Merged-chr3-158036635-54
NR16063--MA0599.1.KLF5	chr13	9638139	9638148	+	0.000	0.000	Merged-chr13-9637949-5
NR40188--MA0599.1.KLF5	chr2	172440458	172440467	+	0.000	0.000	Merged-chr2-172440509-70
NR15604--MA0742.1.Klf12	chr12	111159875	111159889	+	0.000	0.000	Merged-chr12-111160075-57
NR61203--MA1107.1.KLF9	chr7	118518859	118518871	+	0.000	0.000	Merged-chr7-118518880-41
NR16945--MA0599.1.KLF5	chr13	49248173	49248182	-	0.000	0.000	Merged-chr13-49248043-74
NR15080--MA0493.1.Klf1	chr12	91779239	91779249	-	0.000	0.000	Merged-chr12-91779074-57
NR21193--MA0039.3.KLF4	chr14	66196442	66196452	+	0.000	0.000	Merged-chr14-66196468-7
NR20669--MA0599.1.KLF5	chr14	48133203	48133212	+	0.000	0.000	Merged-chr14-48133325-23
NR49065--MA0493.1.Klf1	chr4	151977899	151977909	-	0.000	0.000	Merged-chr4-151978013-24
NR45063--MA1107.1.KLF9	chr4	8812574	8812586	-	0.000	0.000	Merged-chr4-8812564-41
NR23379--MA0599.1.KLF5	chr15	38452896	38452905	-	0.000	0.000	Merged-chr15-38452892-28
NR3032--MA0599.1.KLF5	chr1	136234170	136234179	-	0.000	0.000	Merged-chr1-136234299-43
NR50079--MA0493.1.Klf1	chr5	28269892	28269902	-	0.000	0.000	Merged-chr5-28269924-54
NR35678--MA0493.1.Klf1	chr2	21205677	21205687	-	0.000	0.000	Merged-chr2-21205632-118
NR12933--MA0741.1.KLF16	chr11	118086199	118086209	-	0.000	0.000	Merged-chr11-118086043-2
NR3371--MA1107.1.KLF9	chr1	149127683	149127695	-	0.000	0.000	Merged-chr1-149127777-1
NR47691--MA0493.1.Klf1	chr4	119239260	119239270	+	0.000	0.000	Merged-chr4-119239271-44
NR20984--MA0741.1.KLF16	chr14	56886645	56886655	-	0.000	0.000	Merged-chr14-56886625-164
NR51719--MA1107.1.KLF9	chr5	96990715	96990727	-	0.000	0.000	Merged-chr5-96990741-12
NR1363--MA0741.1.KLF16	chr1	66897064	66897074	+	0.000	0.000	Merged-chr1-66897217-4
NR41189--MA0741.1.KLF16	chr3	31145841	31145851	+	0.000	0.000	Merged-chr3-31145985-42
NR31318--MA1107.1.KLF9	chr18	4333791	4333803	+	0.000	0.000	Merged-chr18-4333845-29
NR62282--MA0740.1.KLF14	chr8	13200660	13200673	-	0.000	0.000	Merged-chr8-13200567-28
NR4574--MA0599.1.KLF5	chr1	180387518	180387527	+	0.000	0.000	Merged-chr1-180387589-46
NR4025--MA0741.1.KLF16	chr1	167339589	167339599	-	0.000	0.000	Merged-chr1-167339598-12
NR37414--MA1107.1.KLF9	chr2	79550507	79550519	-	0.000	0.000	Merged-chr2-79550583-34
NR17228--MA1107.1.KLF9	chr13	58158324	58158336	-	0.000	0.000	Merged-chr13-58158134-148
NR53376--MA0599.1.KLF5	chr5	137338373	137338382	+	0.000	0.000	Merged-chr5-137338498-22
NR52222--MA0741.1.KLF16	chr5	112326295	112326305	+	0.000	0.000	Merged-chr5-112326460-40
NR35025--MA0599.1.KLF5	chr19	60861443	60861452	-	0.000	0.000	Merged-chr19-60861435-50
NR62619--MA0740.1.KLF14	chr8	26015635	26015648	+	0.000	0.000	Merged-chr8-26015472-62
NR41824--MA0599.1.KLF5	chr3	59042503	59042512	+	0.000	0.000	Merged-chr3-59042548-4
NR62885--MA0599.1.KLF5	chr8	36249397	36249406	-	0.000	0.000	Merged-chr8-36249558-6
NR2313--MA0740.1.KLF14	chr1	106071440	106071453	-	0.000	0.000	Merged-chr1-106071407-19
NR14594--MA0741.1.KLF16	chr12	76710143	76710153	-	0.000	0.000	Merged-chr12-76710295-113
NR34430--MA0742.1.Klf12	chr19	36409565	36409579	-	0.000	0.000	Merged-chr19-36409790-61
NR38617--MA0599.1.KLF5	chr2	128125919	128125928	-	0.000	0.000	Merged-chr2-128126014-53
NR11625--MA0742.1.Klf12	chr11	83040523	83040537	-	0.000	0.000	Merged-chr11-83040454-49
NR61315--MA1107.1.KLF9	chr7	122288960	122288972	-	0.000	0.000	Merged-chr7-122289082-6
NR24123--MA1107.1.KLF9	chr15	76190405	76190417	+	0.000	0.000	Merged-chr15-76190238-30
NR22288--MA1107.1.KLF9	chr14	118768316	118768328	+	0.000	0.000	Merged-chr14-118768197-43
NR61255--MA0741.1.KLF16	chr7	119794084	119794094	-	0.000	0.000	Merged-chr7-119794114-60
NR30248--MA0657.1.KLF13	chr17	65541203	65541220	-	0.000	0.000	Merged-chr17-65540988-64
NR36209--MA0599.1.KLF5	chr2	33853762	33853771	-	0.000	0.000	Merged-chr2-33853667-12
NR24691--MA0039.3.KLF4	chr15	84663176	84663186	-	0.000	0.000	Merged-chr15-84663201-26
NR51915--MA0657.1.KLF13	chr5	103692348	103692365	-	0.000	0.000	Merged-chr5-103692321-99
NR18784--MA0493.1.Klf1	chr13	104109721	104109731	+	0.000	0.000	Merged-chr13-104109580-88
NR3820--MA0599.1.KLF5	chr1	161170817	161170826	-	0.000	0.000	Merged-chr1-161170894-40
NR9516--MA0039.3.KLF4	chr10	128270502	128270512	-	0.000	0.000	Merged-chr10-128270552-51
NR29372--MA0599.1.KLF5	chr17	34632607	34632616	+	0.000	0.000	Merged-chr17-34632499-30
NR29666--MA0741.1.KLF16	chr17	45686919	45686929	-	0.000	0.000	Merged-chr17-45686924-2
NR42440--MA0740.1.KLF14	chr3	88425248	88425261	+	0.000	0.000	Merged-chr3-88425053-60
NR61455--MA0599.1.KLF5	chr7	127180903	127180912	+	0.000	0.000	Merged-chr7-127180997-43
NR44684--MA0742.1.Klf12	chr3	152943182	152943196	+	0.000	0.000	Merged-chr3-152943273-41
NR56062--MA0039.3.KLF4	chr6	92214734	92214744	+	0.000	0.000	Merged-chr6-92214709-73
NR43104--MA0599.1.KLF5	chr3	105825735	105825744	+	0.000	0.000	Merged-chr3-105825792-34
NR53282--MA0599.1.KLF5	chr5	135780560	135780569	-	0.000	0.000	Merged-chr5-135780527-18
NR63360--MA0740.1.KLF14	chr8	60993127	60993140	+	0.000	0.000	Merged-chr8-60993240-112
NR19903--MA0740.1.KLF14	chr14	18893806	18893819	+	0.000	0.000	Merged-chr14-18893829-80
NR53456--MA0741.1.KLF16	chr5	137787660	137787670	-	0.000	0.000	Merged-chr5-137787536-7
NR40858--MA0741.1.KLF16	chr3	21936209	21936219	-	0.000	0.000	Merged-chr3-21936128-91
NR15084--MA1107.1.KLF9	chr12	91789820	91789832	-	0.000	0.000	Merged-chr12-91789924-28
NR4122--MA0599.1.KLF5	chr1	169969298	169969307	+	0.000	0.000	Merged-chr1-169969262-62
NR62791--MA0599.1.KLF5	chr8	34798286	34798295	-	0.000	0.000	Merged-chr8-34798144-28
NR68125--MA0657.1.KLF13	chr9	114731111	114731128	-	0.000	0.000	Merged-chr9-114731222-121
NR19801--MA0742.1.Klf12	chr14	14702930	14702944	-	0.000	0.000	Merged-chr14-14703073-95
NR48977--MA0039.3.KLF4	chr4	150087402	150087412	-	0.000	0.000	Merged-chr4-150087480-81
NR61221--MA1107.1.KLF9	chr7	118740246	118740258	-	0.000	0.000	Merged-chr7-118740082-2
NR1743--MA0741.1.KLF16	chr1	82283348	82283358	+	0.000	0.000	Merged-chr1-82283308-57
NR58915--MA0599.1.KLF5	chr7	29134863	29134872	-	0.000	0.000	Merged-chr7-29134852-30
NR38729--MA0599.1.KLF5	chr2	131352883	131352892	-	0.000	0.000	Merged-chr2-131352831-82
NR43878--MA0493.1.Klf1	chr3	135417973	135417983	+	0.000	0.000	Merged-chr3-135417903-41
NR27846--MA0599.1.KLF5	chr16	91485198	91485207	-	0.000	0.000	Merged-chr16-91485256-80
NR52290--MA0493.1.Klf1	chr5	113830530	113830540	+	0.000	0.000	Merged-chr5-113830533-46
NR38565--MA0742.1.Klf12	chr2	127335988	127336002	+	0.000	0.000	Merged-chr2-127336140-52
NR40197--MA0599.1.KLF5	chr2	172939378	172939387	+	0.000	0.000	Merged-chr2-172939391-7
NR48692--MA0599.1.KLF5	chr4	141618777	141618786	-	0.000	0.000	Merged-chr4-141618821-28
NR4497--MA0740.1.KLF14	chr1	177983349	177983362	+	0.000	0.000	Merged-chr1-177983581-103
NR18605--MA0741.1.KLF16	chr13	100108004	100108014	-	0.000	0.000	Merged-chr13-100108112-61
NR26114--MA0740.1.KLF14	chr16	20622467	20622480	+	0.000	0.000	Merged-chr16-20622479-9
NR4671--MA0039.3.KLF4	chr1	184042913	184042923	-	0.000	0.000	Merged-chr1-184042877-23
NR2935--MA1107.1.KLF9	chr1	134106686	134106698	+	0.000	0.000	Merged-chr1-134106892-31
NR68183--MA1107.1.KLF9	chr9	116338558	116338570	+	0.000	0.000	Merged-chr9-116338340-72
NR34063--MA0742.1.Klf12	chr19	8967024	8967038	+	0.000	0.000	Merged-chr19-8966988-63
NR3932--MA0599.1.KLF5	chr1	165174214	165174223	-	0.000	0.000	Merged-chr1-165174283-37
NR26989--MA0599.1.KLF5	chr16	58728178	58728187	-	0.000	0.000	Merged-chr16-58728165-77
NR62405--MA1107.1.KLF9	chr8	18738454	18738466	+	0.000	0.000	Merged-chr8-18738622-3
NR32756--MA0740.1.KLF14	chr18	60973561	60973574	+	0.000	0.000	Merged-chr18-60973590-5
NR35894--MA0741.1.KLF16	chr2	28640924	28640934	+	0.000	0.000	Merged-chr2-28641113-91
NR65115--MA1107.1.KLF9	chr8	120404077	120404089	+	0.000	0.000	Merged-chr8-120404007-24
NR48763--MA0741.1.KLF16	chr4	144892395	144892405	-	0.000	0.000	Merged-chr4-144892585-78
NR13562--MA0039.3.KLF4	chr12	25339017	25339027	-	0.000	0.000	Merged-chr12-25338973-26
NR21530--MA0493.1.Klf1	chr14	79587564	79587574	+	0.000	0.000	Merged-chr14-79587561-73
NR25419--MA1107.1.KLF9	chr15	102225230	102225242	+	0.000	0.000	Merged-chr15-102225119-79
NR64277--MA0599.1.KLF5	chr8	91134003	91134012	+	0.000	0.000	Merged-chr8-91133941-78
NR12823--MA0599.1.KLF5	chr11	116616161	116616170	+	0.000	0.000	Merged-chr11-116616118-41
