#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR360--MA0036.3.GATA2	chr1	151457356	151457366	-	0.000	0.000	Merged-chr1-151457268-30
NR3472--MA0037.3.GATA3	chr19	40267569	40267576	-	0.000	0.000	Merged-chr19-40267576-38
NR3078--MA0035.3.Gata1	chr17	72182563	72182573	+	0.000	0.000	Merged-chr17-72182433-18
NR2645--MA0140.2.GATA1::TAL1	chr16	14350848	14350865	+	0.000	0.000	Merged-chr16-14350919-24
NR949--MA0036.3.GATA2	chr11	11564365	11564375	+	0.000	0.000	Merged-chr11-11564485-53
NR1553--MA1104.1.GATA6	chr12	114313377	114313389	-	0.000	0.000	Merged-chr12-114313437-14
NR5370--MA1104.1.GATA6	chr5	149392278	149392290	+	0.000	0.000	Merged-chr5-149392157-30
NR6887--MA0766.1.GATA5	chr9	110461309	110461316	-	0.000	0.000	Merged-chr9-110461339-53
NR5707--MA1104.1.GATA6	chr6	122804672	122804684	-	0.000	0.000	Merged-chr6-122804652-39
NR520--MA1104.1.GATA6	chr1	181839657	181839669	+	0.000	0.000	Merged-chr1-181839725-20
NR153--MA0037.3.GATA3	chr1	74726885	74726892	-	0.000	0.000	Merged-chr1-74726770-27
NR58--MA0482.1.Gata4	chr1	39895767	39895777	+	0.000	0.000	Merged-chr1-39895697-26
NR3408--MA1104.1.GATA6	chr19	16418577	16418589	-	0.000	0.000	Merged-chr19-16418552-32
NR3315--MA0035.3.Gata1	chr18	80738515	80738525	+	0.000	0.000	Merged-chr18-80738458-39
NR3214--MA0036.3.GATA2	chr18	55293050	55293060	+	0.000	0.000	Merged-chr18-55293214-19
NR4640--MA0036.3.GATA2	chr4	55564347	55564357	-	0.000	0.000	Merged-chr4-55564523-29
NR3567--MA0035.3.Gata1	chr2	13760572	13760582	-	0.000	0.000	Merged-chr2-13760550-51
NR997--MA0035.3.Gata1	chr11	33937979	33937989	+	0.000	0.000	Merged-chr11-33937790-12
NR3476--MA0766.1.GATA5	chr19	40267569	40267576	-	0.000	0.000	Merged-chr19-40267576-38
NR427--MA0140.2.GATA1::TAL1	chr1	164972974	164972991	+	0.000	0.000	Merged-chr1-164973033-32
NR5131--MA1104.1.GATA6	chr5	93093277	93093289	-	0.000	0.000	Merged-chr5-93093423-108
NR5797--MA1104.1.GATA6	chr6	137557983	137557995	+	0.000	0.000	Merged-chr6-137558133-151
NR3609--MA0482.1.Gata4	chr2	31081557	31081567	-	0.000	0.000	Merged-chr2-31081632-31
NR1539--MA0035.3.Gata1	chr12	108646504	108646514	+	0.000	0.000	Merged-chr12-108646363-75
NR3128--MA0766.1.GATA5	chr17	86038433	86038440	+	0.000	0.000	Merged-chr17-86038391-20
NR1709--MA0036.3.GATA2	chr13	37325800	37325810	+	0.000	0.000	Merged-chr13-37325634-26
NR3769--MA1104.1.GATA6	chr2	98665145	98665157	+	0.000	0.000	Merged-chr2-98665090-39
NR144--MA0766.1.GATA5	chr1	71576673	71576680	+	0.000	0.000	Merged-chr1-71576890-29
NR3176--MA0482.1.Gata4	chr18	46448738	46448748	-	0.000	0.000	Merged-chr18-46448750-18
NR56--MA0036.3.GATA2	chr1	39715041	39715051	+	0.000	0.000	Merged-chr1-39714905-4
NR1423--MA0037.3.GATA3	chr12	76953751	76953758	-	0.000	0.000	Merged-chr12-76953735-9
NR2755--MA0140.2.GATA1::TAL1	chr16	49907479	49907496	-	0.000	0.000	Merged-chr16-49907534-19
NR5763--MA0037.3.GATA3	chr6	129997694	129997701	-	0.000	0.000	Merged-chr6-129997694-33
NR6269--MA0037.3.GATA3	chr7	143649723	143649730	-	0.000	0.000	Merged-chr7-143649559-54
NR3573--MA1104.1.GATA6	chr2	17644733	17644745	+	0.000	0.000	Merged-chr2-17644831-25
NR2463--MA0036.3.GATA2	chr15	59010877	59010887	+	0.000	0.000	Merged-chr15-59010782-34
NR80--MA0482.1.Gata4	chr1	52799880	52799890	+	0.000	0.000	Merged-chr1-52799910-94
NR6280--MA0036.3.GATA2	chr8	8381938	8381948	+	0.000	0.000	Merged-chr8-8381887-4
NR833--MA0035.3.Gata1	chr10	100770408	100770418	-	0.000	0.000	Merged-chr10-100770608-27
NR742--MA0766.1.GATA5	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR3298--MA0482.1.Gata4	chr18	79303778	79303788	+	0.000	0.000	Merged-chr18-79303705-44
NR6880--MA0482.1.Gata4	chr9	108832552	108832562	-	0.000	0.000	Merged-chr9-108832464-53
