#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR661--MA0495.2.MAFF	chr1	171184450	171184470	-	0.000	0.000	Merged-chr1-171184425-37
NR10775--MA0089.1.MAFG::NFE2L1	chr9	57577549	57577554	-	0.000	0.000	Merged-chr9-57577523-17
NR10284--MA0089.1.MAFG::NFE2L1	chr8	83767614	83767619	+	0.000	0.000	Merged-chr8-83767708-6
NR8159--MA0659.1.MAFG	chr5	53401309	53401329	+	0.000	0.000	Merged-chr5-53401251-38
NR3399--MA0659.1.MAFG	chr14	25161757	25161777	+	0.000	0.000	Merged-chr14-25161984-35
NR1754--MA0496.2.MAFK	chr11	51264659	51264677	-	0.000	0.000	Merged-chr11-51264498-29
NR4736--MA0089.1.MAFG::NFE2L1	chr17	24686768	24686773	+	0.000	0.000	Merged-chr17-24686693-5
NR10516--MA0501.1.MAF::NFE2	chr8	122112408	122112422	+	0.000	0.000	Merged-chr8-122112472-10
NR8364--MA0089.1.MAFG::NFE2L1	chr5	107759290	107759295	+	0.000	0.000	Merged-chr5-107759301-16
NR9621--MA0591.1.Bach1::Mafk	chr7	51756411	51756425	-	0.000	0.000	Merged-chr7-51756471-16
NR3391--MA0089.1.MAFG::NFE2L1	chr14	20766174	20766179	-	0.000	0.000	Merged-chr14-20766175-32
NR9542--MA0501.1.MAF::NFE2	chr7	27357867	27357881	-	0.000	0.000	Merged-chr7-27357694-29
NR7966--MA0591.1.Bach1::Mafk	chr5	3494544	3494558	-	0.000	0.000	Merged-chr5-3494641-74
NR4332--MA0089.1.MAFG::NFE2L1	chr16	33751788	33751793	+	0.000	0.000	Merged-chr16-33751645-59
NR7729--MA0591.1.Bach1::Mafk	chr4	126094350	126094364	+	0.000	0.000	Merged-chr4-126094420-1
NR6681--MA0089.1.MAFG::NFE2L1	chr3	9853200	9853205	+	0.000	0.000	Merged-chr3-9853322-69
NR1795--MA0495.2.MAFF	chr11	60935531	60935551	+	0.000	0.000	Merged-chr11-60935533-50
NR527--MA0495.2.MAFF	chr1	153288164	153288184	+	0.000	0.000	Merged-chr1-153288080-22
NR3412--MA0501.1.MAF::NFE2	chr14	29947069	29947083	-	0.000	0.000	Merged-chr14-29947080-38
NR8700--MA0501.1.MAF::NFE2	chr6	8531587	8531601	+	0.000	0.000	Merged-chr6-8531648-12
NR2026--MA0591.1.Bach1::Mafk	chr11	100841109	100841123	-	0.000	0.000	Merged-chr11-100841075-18
NR1538--MA0501.1.MAF::NFE2	chr10	122815308	122815322	+	0.000	0.000	Merged-chr10-122815337-49
NR5592--MA0117.2.Mafb	chr19	44554324	44554335	+	0.000	0.000	Merged-chr19-44554365-6
NR8161--MA0496.2.MAFK	chr5	53401310	53401328	+	0.000	0.000	Merged-chr5-53401251-38
NR5678--MA0089.1.MAFG::NFE2L1	chr2	3769450	3769455	-	0.000	0.000	Merged-chr2-3769538-15
NR3990--MA0659.1.MAFG	chr15	55838807	55838827	-	0.000	0.000	Merged-chr15-55838772-33
NR538--MA0659.1.MAFG	chr1	153304719	153304739	-	0.000	0.000	Merged-chr1-153304811-42
NR4143--MA0089.1.MAFG::NFE2L1	chr15	85859566	85859571	-	0.000	0.000	Merged-chr15-85859649-49
NR5013--MA0495.2.MAFF	chr17	86063692	86063712	+	0.000	0.000	Merged-chr17-86063661-27
NR2269--MA0501.1.MAF::NFE2	chr12	21437732	21437746	+	0.000	0.000	Merged-chr12-21437615-25
NR11338--MA0089.1.MAFG::NFE2L1	chrX	157483028	157483033	-	0.000	0.000	Merged-chrX-157483060-25
NR2305--MA0591.1.Bach1::Mafk	chr12	35192524	35192538	-	0.000	0.000	Merged-chr12-35192398-29
NR2009--MA0089.1.MAFG::NFE2L1	chr11	97999401	97999406	-	0.000	0.000	Merged-chr11-97999442-46
NR1049--MA0591.1.Bach1::Mafk	chr10	39378213	39378227	-	0.000	0.000	Merged-chr10-39378270-8
NR1155--MA0089.1.MAFG::NFE2L1	chr10	66956853	66956858	+	0.000	0.000	Merged-chr10-66956931-46
NR1638--MA0496.2.MAFK	chr11	5099438	5099456	-	0.000	0.000	Merged-chr11-5099369-106
NR4370--MA0591.1.Bach1::Mafk	chr16	43696005	43696019	+	0.000	0.000	Merged-chr16-43696056-24
NR59--MA0089.1.MAFG::NFE2L1	chr1	36242287	36242292	-	0.000	0.000	Merged-chr1-36242221-4
NR4356--MA0501.1.MAF::NFE2	chr16	38396290	38396304	+	0.000	0.000	Merged-chr16-38396327-34
NR8188--MA0089.1.MAFG::NFE2L1	chr5	65867631	65867636	+	0.000	0.000	Merged-chr5-65867573-52
NR8940--MA0089.1.MAFG::NFE2L1	chr6	86922054	86922059	-	0.000	0.000	Merged-chr6-86921974-19
NR8844--MA0117.2.Mafb	chr6	54760026	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR7520--MA0089.1.MAFG::NFE2L1	chr4	88179470	88179475	-	0.000	0.000	Merged-chr4-88179548-21
NR556--MA0659.1.MAFG	chr1	155224013	155224033	-	0.000	0.000	Merged-chr1-155224072-96
NR3726--MA0117.2.Mafb	chr14	105232666	105232677	-	0.000	0.000	Merged-chr14-105232653-27
NR8221--MA0501.1.MAF::NFE2	chr5	76565526	76565540	+	0.000	0.000	Merged-chr5-76565486-34
NR2171--MA0089.1.MAFG::NFE2L1	chr11	118260066	118260071	+	0.000	0.000	Merged-chr11-118260262-42
NR563--MA0495.2.MAFF	chr1	156217606	156217626	+	0.000	0.000	Merged-chr1-156217514-18
NR5913--MA0495.2.MAFF	chr2	65044576	65044596	+	0.000	0.000	Merged-chr2-65044504-13
NR2877--MA0089.1.MAFG::NFE2L1	chr13	38038026	38038031	-	0.000	0.000	Merged-chr13-38038059-24
NR9729--MA0591.1.Bach1::Mafk	chr7	80766364	80766378	+	0.000	0.000	Merged-chr7-80766248-61
NR9580--MA0089.1.MAFG::NFE2L1	chr7	44528080	44528085	-	0.000	0.000	Merged-chr7-44527953-37
NR4084--MA0501.1.MAF::NFE2	chr15	75117647	75117661	-	0.000	0.000	Merged-chr15-75117668-42
NR5--MA0501.1.MAF::NFE2	chr1	13155550	13155564	+	0.000	0.000	Merged-chr1-13155528-52
NR1797--MA0117.2.Mafb	chr11	60935540	60935551	-	0.000	0.000	Merged-chr11-60935533-50
NR8816--MA0591.1.Bach1::Mafk	chr6	49128471	49128485	+	0.000	0.000	Merged-chr6-49128471-29
NR6517--MA0089.1.MAFG::NFE2L1	chr2	166412565	166412570	+	0.000	0.000	Merged-chr2-166412560-2
NR398--MA0089.1.MAFG::NFE2L1	chr1	130999748	130999753	-	0.000	0.000	Merged-chr1-130999778-14
NR6402--MA0089.1.MAFG::NFE2L1	chr2	152791189	152791194	+	0.000	0.000	Merged-chr2-152791058-14
NR10382--MA0089.1.MAFG::NFE2L1	chr8	107505352	107505357	-	0.000	0.000	Merged-chr8-107505522-28
NR3435--MA0591.1.Bach1::Mafk	chr14	36962629	36962643	-	0.000	0.000	Merged-chr14-36962609-55
NR364--MA0501.1.MAF::NFE2	chr1	120073876	120073890	+	0.000	0.000	Merged-chr1-120073802-51
NR9905--MA0496.2.MAFK	chr7	116409583	116409601	+	0.000	0.000	Merged-chr7-116409560-37
NR71--MA0496.2.MAFK	chr1	37308182	37308200	+	0.000	0.000	Merged-chr1-37308112-49
NR8086--MA0089.1.MAFG::NFE2L1	chr5	28064294	28064299	+	0.000	0.000	Merged-chr5-28064167-17
NR6863--MA0501.1.MAF::NFE2	chr3	89880253	89880267	+	0.000	0.000	Merged-chr3-89880377-16
NR6841--MA0591.1.Bach1::Mafk	chr3	88138426	88138440	-	0.000	0.000	Merged-chr3-88138554-68
NR6328--MA0089.1.MAFG::NFE2L1	chr2	140101416	140101421	+	0.000	0.000	Merged-chr2-140101246-37
NR9537--MA0591.1.Bach1::Mafk	chr7	27357870	27357884	+	0.000	0.000	Merged-chr7-27357694-29
NR10799--MA0089.1.MAFG::NFE2L1	chr9	63785752	63785757	-	0.000	0.000	Merged-chr9-63785726-16
NR5098--MA0089.1.MAFG::NFE2L1	chr18	15552676	15552681	+	0.000	0.000	Merged-chr18-15552635-38
NR6894--MA0089.1.MAFG::NFE2L1	chr3	95898320	95898325	-	0.000	0.000	Merged-chr3-95898261-1
NR3951--MA0591.1.Bach1::Mafk	chr15	38122317	38122331	-	0.000	0.000	Merged-chr15-38122272-49
NR5829--MA0501.1.MAF::NFE2	chr2	35447547	35447561	+	0.000	0.000	Merged-chr2-35447488-46
NR5803--MA0117.2.Mafb	chr2	32155797	32155808	-	0.000	0.000	Merged-chr2-32155749-35
NR1721--MA0501.1.MAF::NFE2	chr11	46454724	46454738	-	0.000	0.000	Merged-chr11-46454823-30
NR7344--MA0089.1.MAFG::NFE2L1	chr4	8926892	8926897	-	0.000	0.000	Merged-chr4-8926844-63
NR2214--MA0495.2.MAFF	chr12	3740258	3740278	-	0.000	0.000	Merged-chr12-3740314-45
NR4946--MA0117.2.Mafb	chr17	74779613	74779624	-	0.000	0.000	Merged-chr17-74779621-5
NR4906--MA0591.1.Bach1::Mafk	chr17	65961740	65961754	-	0.000	0.000	Merged-chr17-65961846-52
NR10248--MA0495.2.MAFF	chr8	75084001	75084021	+	0.000	0.000	Merged-chr8-75083999-30
NR7431--MA0089.1.MAFG::NFE2L1	chr4	48267945	48267950	-	0.000	0.000	Merged-chr4-48268039-50
NR10674--MA0591.1.Bach1::Mafk	chr9	24497963	24497977	+	0.000	0.000	Merged-chr9-24498129-8
NR1247--MA0659.1.MAFG	chr10	80270215	80270235	-	0.000	0.000	Merged-chr10-80270188-4
NR9746--MA0501.1.MAF::NFE2	chr7	82971472	82971486	-	0.000	0.000	Merged-chr7-82971479-16
NR5821--MA0591.1.Bach1::Mafk	chr2	34958775	34958789	+	0.000	0.000	Merged-chr2-34958797-3
NR408--MA0089.1.MAFG::NFE2L1	chr1	132011189	132011194	-	0.000	0.000	Merged-chr1-132010988-72
NR930--MA0501.1.MAF::NFE2	chr10	7673938	7673952	-	0.000	0.000	Merged-chr10-7673819-19
NR8876--MA0659.1.MAFG	chr6	67431945	67431965	+	0.000	0.000	Merged-chr6-67431946-2
NR1744--MA0089.1.MAFG::NFE2L1	chr11	50134602	50134607	+	0.000	0.000	Merged-chr11-50134469-13
NR1514--MA0501.1.MAF::NFE2	chr10	118628167	118628181	+	0.000	0.000	Merged-chr10-118628235-24
NR10337--MA0496.2.MAFK	chr8	94186725	94186743	-	0.000	0.000	Merged-chr8-94186753-31
NR2350--MA0117.2.Mafb	chr12	51866120	51866131	-	0.000	0.000	Merged-chr12-51866103-132
NR3892--MA0117.2.Mafb	chr15	12136695	12136706	+	0.000	0.000	Merged-chr15-12136631-21
NR10051--MA0495.2.MAFF	chr7	140983129	140983149	-	0.000	0.000	Merged-chr7-140983161-18
NR10433--MA0501.1.MAF::NFE2	chr8	117033599	117033613	-	0.000	0.000	Merged-chr8-117033568-28
NR7372--MA0501.1.MAF::NFE2	chr4	20033157	20033171	+	0.000	0.000	Merged-chr4-20033263-40
NR4508--MA0501.1.MAF::NFE2	chr16	76575599	76575613	+	0.000	0.000	Merged-chr16-76575582-30
NR2536--MA0496.2.MAFK	chr12	99572117	99572135	+	0.000	0.000	Merged-chr12-99572243-31
NR6949--MA0591.1.Bach1::Mafk	chr3	106449628	106449642	-	0.000	0.000	Merged-chr3-106449359-119
NR434--MA0591.1.Bach1::Mafk	chr1	135268141	135268155	+	0.000	0.000	Merged-chr1-135268339-27
NR5431--MA0501.1.MAF::NFE2	chr19	5850313	5850327	-	0.000	0.000	Merged-chr19-5850230-41
NR5826--MA0659.1.MAFG	chr2	35299494	35299514	-	0.000	0.000	Merged-chr2-35299647-29
NR8455--MA0591.1.Bach1::Mafk	chr5	120503177	120503191	-	0.000	0.000	Merged-chr5-120503408-50
NR4341--MA0089.1.MAFG::NFE2L1	chr16	36057661	36057666	+	0.000	0.000	Merged-chr16-36057640-19
NR5270--MA0089.1.MAFG::NFE2L1	chr18	66429304	66429309	+	0.000	0.000	Merged-chr18-66429331-35
NR9727--MA0495.2.MAFF	chr7	80629088	80629108	-	0.000	0.000	Merged-chr7-80629014-41
NR9562--MA0591.1.Bach1::Mafk	chr7	30626160	30626174	-	0.000	0.000	Merged-chr7-30626131-41
NR7328--MA0495.2.MAFF	chr4	6446815	6446835	-	0.000	0.000	Merged-chr4-6446926-20
NR9325--MA0591.1.Bach1::Mafk	chr6	142519104	142519118	+	0.000	0.000	Merged-chr6-142519262-28
NR1950--MA0659.1.MAFG	chr11	87074101	87074121	+	0.000	0.000	Merged-chr11-87073947-35
NR2038--MA0501.1.MAF::NFE2	chr11	103262561	103262575	+	0.000	0.000	Merged-chr11-103262578-52
NR8184--MA0089.1.MAFG::NFE2L1	chr5	65391538	65391543	+	0.000	0.000	Merged-chr5-65391425-67
NR1290--MA0495.2.MAFF	chr10	86727747	86727767	+	0.000	0.000	Merged-chr10-86727830-49
NR7231--MA0117.2.Mafb	chr3	149410513	149410524	+	0.000	0.000	Merged-chr3-149410577-18
NR6480--MA0591.1.Bach1::Mafk	chr2	160658030	160658044	-	0.000	0.000	Merged-chr2-160657923-30
NR2282--MA0501.1.MAF::NFE2	chr12	25360235	25360249	+	0.000	0.000	Merged-chr12-25360161-60
NR3306--MA0117.2.Mafb	chr13	113322300	113322311	+	0.000	0.000	Merged-chr13-113322180-25
NR10897--MA0089.1.MAFG::NFE2L1	chr9	85672289	85672294	-	0.000	0.000	Merged-chr9-85672342-1
NR2988--MA0089.1.MAFG::NFE2L1	chr13	67814191	67814196	-	0.000	0.000	Merged-chr13-67814064-68
NR2116--MA0495.2.MAFF	chr11	109744078	109744098	+	0.000	0.000	Merged-chr11-109744155-21
NR1568--MA0089.1.MAFG::NFE2L1	chr10	128536488	128536493	+	0.000	0.000	Merged-chr10-128536413-59
NR358--MA0495.2.MAFF	chr1	120073870	120073890	-	0.000	0.000	Merged-chr1-120073802-51
NR564--MA0591.1.Bach1::Mafk	chr1	156217609	156217623	-	0.000	0.000	Merged-chr1-156217514-18
NR2666--MA0496.2.MAFK	chr12	112956087	112956105	-	0.000	0.000	Merged-chr12-112956111-20
NR7211--MA0496.2.MAFK	chr3	148488519	148488537	+	0.000	0.000	Merged-chr3-148488399-75
NR3122--MA0501.1.MAF::NFE2	chr13	96510790	96510804	+	0.000	0.000	Merged-chr13-96510915-80
NR7417--MA0496.2.MAFK	chr4	46560561	46560579	-	0.000	0.000	Merged-chr4-46560470-31
NR3590--MA0591.1.Bach1::Mafk	chr14	70287490	70287504	-	0.000	0.000	Merged-chr14-70287567-29
NR7933--MA0089.1.MAFG::NFE2L1	chr4	154207524	154207529	-	0.000	0.000	Merged-chr4-154207507-28
NR1292--MA0659.1.MAFG	chr10	86727747	86727767	+	0.000	0.000	Merged-chr10-86727830-49
NR11271--MA0495.2.MAFF	chrX	105019329	105019349	+	0.000	0.000	Merged-chrX-105019418-2
NR1164--MA0089.1.MAFG::NFE2L1	chr10	67610842	67610847	+	0.000	0.000	Merged-chr10-67610821-54
NR6251--MA0496.2.MAFK	chr2	127304624	127304642	+	0.000	0.000	Merged-chr2-127304764-20
NR3962--MA0501.1.MAF::NFE2	chr15	41846632	41846646	+	0.000	0.000	Merged-chr15-41846585-48
NR3525--MA0089.1.MAFG::NFE2L1	chr14	60269568	60269573	+	0.000	0.000	Merged-chr14-60269485-15
NR5498--MA0089.1.MAFG::NFE2L1	chr19	21144874	21144879	+	0.000	0.000	Merged-chr19-21144812-47
NR4432--MA0659.1.MAFG	chr16	52468520	52468540	+	0.000	0.000	Merged-chr16-52468577-24
NR2180--MA0089.1.MAFG::NFE2L1	chr11	118401985	118401990	+	0.000	0.000	Merged-chr11-118401958-49
NR559--MA0496.2.MAFK	chr1	155224014	155224032	-	0.000	0.000	Merged-chr1-155224072-96
NR10229--MA0089.1.MAFG::NFE2L1	chr8	69920453	69920458	-	0.000	0.000	Merged-chr8-69920362-48
NR1957--MA0089.1.MAFG::NFE2L1	chr11	87853247	87853252	-	0.000	0.000	Merged-chr11-87853280-46
NR696--MA0089.1.MAFG::NFE2L1	chr1	175625692	175625697	+	0.000	0.000	Merged-chr1-175625655-94
NR10795--MA0089.1.MAFG::NFE2L1	chr9	62427249	62427254	-	0.000	0.000	Merged-chr9-62427197-10
NR708--MA0089.1.MAFG::NFE2L1	chr1	178463699	178463704	+	0.000	0.000	Merged-chr1-178463862-33
NR2407--MA0089.1.MAFG::NFE2L1	chr12	73648002	73648007	+	0.000	0.000	Merged-chr12-73647879-51
NR1553--MA0089.1.MAFG::NFE2L1	chr10	127211598	127211603	-	0.000	0.000	Merged-chr10-127211540-55
NR3548--MA0117.2.Mafb	chr14	62849841	62849852	-	0.000	0.000	Merged-chr14-62849794-8
NR1151--MA0496.2.MAFK	chr10	62501168	62501186	+	0.000	0.000	Merged-chr10-62501130-23
NR4408--MA0495.2.MAFF	chr16	52036395	52036415	-	0.000	0.000	Merged-chr16-52036544-1
NR2752--MA0501.1.MAF::NFE2	chr12	119388108	119388122	+	0.000	0.000	Merged-chr12-119388101-32
NR4116--MA0591.1.Bach1::Mafk	chr15	81481275	81481289	+	0.000	0.000	Merged-chr15-81481205-40
NR8760--MA0089.1.MAFG::NFE2L1	chr6	30862508	30862513	+	0.000	0.000	Merged-chr6-30862532-8
NR6043--MA0117.2.Mafb	chr2	102050194	102050205	-	0.000	0.000	Merged-chr2-102050053-17
NR7620--MA0501.1.MAF::NFE2	chr4	106987841	106987855	-	0.000	0.000	Merged-chr4-106987990-49
NR7903--MA0117.2.Mafb	chr4	148968958	148968969	+	0.000	0.000	Merged-chr4-148968889-12
NR2899--MA0089.1.MAFG::NFE2L1	chr13	44807384	44807389	-	0.000	0.000	Merged-chr13-44807320-10
NR257--MA0117.2.Mafb	chr1	86394494	86394505	-	0.000	0.000	Merged-chr1-86394473-34
NR9535--MA0495.2.MAFF	chr7	27357867	27357887	-	0.000	0.000	Merged-chr7-27357694-29
NR6223--MA0591.1.Bach1::Mafk	chr2	120599712	120599726	-	0.000	0.000	Merged-chr2-120599667-35
NR10485--MA0591.1.Bach1::Mafk	chr8	120563925	120563939	+	0.000	0.000	Merged-chr8-120564046-29
NR7127--MA0495.2.MAFF	chr3	135610515	135610535	+	0.000	0.000	Merged-chr3-135610468-43
NR1834--MA0117.2.Mafb	chr11	69073584	69073595	+	0.000	0.000	Merged-chr11-69073525-67
NR4009--MA0591.1.Bach1::Mafk	chr15	59641328	59641342	+	0.000	0.000	Merged-chr15-59641442-25
NR139--MA0501.1.MAF::NFE2	chr1	58725973	58725987	-	0.000	0.000	Merged-chr1-58726093-26
NR9714--MA0089.1.MAFG::NFE2L1	chr7	79249754	79249759	+	0.000	0.000	Merged-chr7-79249720-34
NR7568--MA0089.1.MAFG::NFE2L1	chr4	101234853	101234858	-	0.000	0.000	Merged-chr4-101235092-24
NR8217--MA0495.2.MAFF	chr5	76565520	76565540	+	0.000	0.000	Merged-chr5-76565486-34
NR3536--MA0089.1.MAFG::NFE2L1	chr14	61339609	61339614	-	0.000	0.000	Merged-chr14-61339598-17
NR5771--MA0495.2.MAFF	chr2	27693883	27693903	+	0.000	0.000	Merged-chr2-27693880-30
NR983--MA0089.1.MAFG::NFE2L1	chr10	21235327	21235332	-	0.000	0.000	Merged-chr10-21235492-49
NR7131--MA0496.2.MAFK	chr3	135610516	135610534	-	0.000	0.000	Merged-chr3-135610468-43
NR10401--MA0089.1.MAFG::NFE2L1	chr8	111998985	111998990	-	0.000	0.000	Merged-chr8-111998914-9
NR3578--MA0495.2.MAFF	chr14	68048502	68048522	+	0.000	0.000	Merged-chr14-68048538-29
NR10591--MA0089.1.MAFG::NFE2L1	chr8	126584487	126584492	-	0.000	0.000	Merged-chr8-126584527-70
NR1262--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR3490--MA0117.2.Mafb	chr14	54222627	54222638	-	0.000	0.000	Merged-chr14-54222562-63
NR9552--MA0501.1.MAF::NFE2	chr7	28677042	28677056	+	0.000	0.000	Merged-chr7-28677170-43
NR5525--MA0591.1.Bach1::Mafk	chr19	29948307	29948321	-	0.000	0.000	Merged-chr19-29948443-27
NR4667--MA0089.1.MAFG::NFE2L1	chr17	6598647	6598652	+	0.000	0.000	Merged-chr17-6598671-45
NR10531--MA0495.2.MAFF	chr8	122438117	122438137	-	0.000	0.000	Merged-chr8-122438174-12
NR3123--MA0117.2.Mafb	chr13	96511379	96511390	+	0.000	0.000	Merged-chr13-96511466-3
NR8196--MA0501.1.MAF::NFE2	chr5	66088399	66088413	+	0.000	0.000	Merged-chr5-66088539-7
NR9607--MA0591.1.Bach1::Mafk	chr7	47013437	47013451	+	0.000	0.000	Merged-chr7-47013375-34
NR2125--MA0496.2.MAFK	chr11	110897175	110897193	+	0.000	0.000	Merged-chr11-110897111-25
NR367--MA0496.2.MAFK	chr1	120073871	120073889	-	0.000	0.000	Merged-chr1-120073802-51
NR293--MA0117.2.Mafb	chr1	94042315	94042326	-	0.000	0.000	Merged-chr1-94042518-47
NR868--MA0501.1.MAF::NFE2	chr1	191193793	191193807	-	0.000	0.000	Merged-chr1-191193945-62
NR4263--MA0089.1.MAFG::NFE2L1	chr16	11501222	11501227	+	0.000	0.000	Merged-chr16-11501282-30
NR1807--MA0591.1.Bach1::Mafk	chr11	61660919	61660933	+	0.000	0.000	Merged-chr11-61660971-31
NR524--MA0591.1.Bach1::Mafk	chr1	152585809	152585823	+	0.000	0.000	Merged-chr1-152585643-27
NR4213--MA0117.2.Mafb	chr15	100265733	100265744	-	0.000	0.000	Merged-chr15-100265875-19
NR5944--MA0501.1.MAF::NFE2	chr2	69802948	69802962	+	0.000	0.000	Merged-chr2-69803068-39
NR315--MA0089.1.MAFG::NFE2L1	chr1	106153205	106153210	-	0.000	0.000	Merged-chr1-106153126-17
NR5536--MA0659.1.MAFG	chr19	32262949	32262969	+	0.000	0.000	Merged-chr19-32262868-44
NR9517--MA0496.2.MAFK	chr7	19872431	19872449	+	0.000	0.000	Merged-chr7-19872321-3
NR138--MA0591.1.Bach1::Mafk	chr1	58725976	58725990	-	0.000	0.000	Merged-chr1-58726093-26
NR7768--MA0089.1.MAFG::NFE2L1	chr4	132884363	132884368	+	0.000	0.000	Merged-chr4-132884326-57
NR4686--MA0495.2.MAFF	chr17	9002572	9002592	+	0.000	0.000	Merged-chr17-9002640-32
NR592--MA0089.1.MAFG::NFE2L1	chr1	160765865	160765870	-	0.000	0.000	Merged-chr1-160765870-25
NR1866--MA0089.1.MAFG::NFE2L1	chr11	72953999	72954004	-	0.000	0.000	Merged-chr11-72953852-64
NR2251--MA0591.1.Bach1::Mafk	chr12	13576045	13576059	-	0.000	0.000	Merged-chr12-13576044-20
NR10010--MA0089.1.MAFG::NFE2L1	chr7	132686630	132686635	-	0.000	0.000	Merged-chr7-132686748-28
NR1071--MA0496.2.MAFK	chr10	42869588	42869606	+	0.000	0.000	Merged-chr10-42869642-22
NR6037--MA0496.2.MAFK	chr2	101628663	101628681	-	0.000	0.000	Merged-chr2-101628862-31
NR1953--MA0496.2.MAFK	chr11	87074102	87074120	-	0.000	0.000	Merged-chr11-87073947-35
NR3914--MA0591.1.Bach1::Mafk	chr15	27325951	27325965	+	0.000	0.000	Merged-chr15-27326036-33
NR7479--MA0089.1.MAFG::NFE2L1	chr4	62367785	62367790	-	0.000	0.000	Merged-chr4-62367859-6
NR2795--MA0501.1.MAF::NFE2	chr13	12475383	12475397	-	0.000	0.000	Merged-chr13-12475485-11
NR6084--MA0117.2.Mafb	chr2	112262006	112262017	+	0.000	0.000	Merged-chr2-112262159-71
NR5581--MA0089.1.MAFG::NFE2L1	chr19	41366599	41366604	+	0.000	0.000	Merged-chr19-41366765-21
NR9725--MA0089.1.MAFG::NFE2L1	chr7	80449990	80449995	+	0.000	0.000	Merged-chr7-80450087-44
NR1633--MA0117.2.Mafb	chr11	5099437	5099448	+	0.000	0.000	Merged-chr11-5099369-106
NR7942--MA0089.1.MAFG::NFE2L1	chr4	155222029	155222034	+	0.000	0.000	Merged-chr4-155221970-40
NR3368--MA0495.2.MAFF	chr14	16267171	16267191	-	0.000	0.000	Merged-chr14-16267276-10
NR8678--MA0496.2.MAFK	chr6	3447531	3447549	-	0.000	0.000	Merged-chr6-3447560-31
NR11193--MA0117.2.Mafb	chrX	57253761	57253772	+	0.000	0.000	Merged-chrX-57253722-63
NR8871--MA0089.1.MAFG::NFE2L1	chr6	65573701	65573706	+	0.000	0.000	Merged-chr6-65573561-44
NR7139--MA0591.1.Bach1::Mafk	chr3	136736352	136736366	-	0.000	0.000	Merged-chr3-136736233-12
NR5315--MA0495.2.MAFF	chr18	75541109	75541129	+	0.000	0.000	Merged-chr18-75541168-25
NR9321--MA0089.1.MAFG::NFE2L1	chr6	142389295	142389300	-	0.000	0.000	Merged-chr6-142389290-7
NR1388--MA0089.1.MAFG::NFE2L1	chr10	96325544	96325549	-	0.000	0.000	Merged-chr10-96325497-34
NR2466--MA0591.1.Bach1::Mafk	chr12	84926805	84926819	-	0.000	0.000	Merged-chr12-84926670-1
NR157--MA0496.2.MAFK	chr1	60565654	60565672	-	0.000	0.000	Merged-chr1-60565512-22
NR1508--MA0591.1.Bach1::Mafk	chr10	118470762	118470776	-	0.000	0.000	Merged-chr10-118470709-40
NR2705--MA0089.1.MAFG::NFE2L1	chr12	115012885	115012890	+	0.000	0.000	Merged-chr12-115012998-22
NR4435--MA0496.2.MAFK	chr16	52468521	52468539	-	0.000	0.000	Merged-chr16-52468577-24
NR11167--MA0089.1.MAFG::NFE2L1	chrX	48455242	48455247	+	0.000	0.000	Merged-chrX-48455147-3
NR5774--MA0501.1.MAF::NFE2	chr2	27693889	27693903	+	0.000	0.000	Merged-chr2-27693880-30
NR6710--MA0501.1.MAF::NFE2	chr3	28236949	28236963	-	0.000	0.000	Merged-chr3-28236857-20
NR10757--MA0117.2.Mafb	chr9	52074078	52074089	+	0.000	0.000	Merged-chr9-52073999-13
NR3895--MA0591.1.Bach1::Mafk	chr15	12667948	12667962	-	0.000	0.000	Merged-chr15-12668076-24
NR7418--MA0591.1.Bach1::Mafk	chr4	46592379	46592393	-	0.000	0.000	Merged-chr4-46592478-15
NR8931--MA0117.2.Mafb	chr6	84802833	84802844	-	0.000	0.000	Merged-chr6-84802793-2
NR6881--MA0117.2.Mafb	chr3	94388129	94388140	-	0.000	0.000	Merged-chr3-94388255-39
NR9591--MA0117.2.Mafb	chr7	45779524	45779535	+	0.000	0.000	Merged-chr7-45779377-55
NR4765--MA0089.1.MAFG::NFE2L1	chr17	29552560	29552565	+	0.000	0.000	Merged-chr17-29552502-38
NR10767--MA0591.1.Bach1::Mafk	chr9	55252251	55252265	-	0.000	0.000	Merged-chr9-55252206-3
NR4274--MA0089.1.MAFG::NFE2L1	chr16	14885374	14885379	-	0.000	0.000	Merged-chr16-14885372-34
NR10305--MA0117.2.Mafb	chr8	88592949	88592960	-	0.000	0.000	Merged-chr8-88592850-20
NR5706--MA0089.1.MAFG::NFE2L1	chr2	9681688	9681693	+	0.000	0.000	Merged-chr2-9681902-51
NR6861--MA0496.2.MAFK	chr3	89872364	89872382	-	0.000	0.000	Merged-chr3-89872416-43
NR9571--MA0496.2.MAFK	chr7	35647507	35647525	+	0.000	0.000	Merged-chr7-35647371-69
