#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR53031--MA0741.1.KLF16	chr7	28733031	28733041	-	0.000	0.000	Merged-chr7-28732947-33
NR53697--MA0741.1.KLF16	chr7	45814615	45814625	+	0.000	0.000	Merged-chr7-45814403-76
NR32232--MA0599.1.KLF5	chr2	49744497	49744506	+	0.000	0.000	Merged-chr2-49744707-28
NR53302--MA0741.1.KLF16	chr7	34389627	34389637	+	0.000	0.000	Merged-chr7-34389723-13
NR4697--MA0599.1.KLF5	chr10	31313242	31313251	-	0.000	0.000	Merged-chr10-31313443-90
NR29589--MA0599.1.KLF5	chr19	6140978	6140987	+	0.000	0.000	Merged-chr19-6141147-98
NR20224--MA0741.1.KLF16	chr15	36793280	36793290	+	0.000	0.000	Merged-chr15-36793499-195
NR26315--MA0599.1.KLF5	chr17	47598383	47598392	-	0.000	0.000	Merged-chr17-47598322-32
NR60921--MA1107.1.KLF9	chr9	44043307	44043319	+	0.000	0.000	Merged-chr9-44043404-33
NR35407--MA0740.1.KLF14	chr2	164833508	164833521	-	0.000	0.000	Merged-chr2-164833418-99
NR32777--MA1107.1.KLF9	chr2	73436009	73436021	-	0.000	0.000	Merged-chr2-73436074-14
NR63631--MA1107.1.KLF9	chr9	121314942	121314954	-	0.000	0.000	Merged-chr9-121314876-15
NR1629--MA0599.1.KLF5	chr1	106037031	106037040	-	0.000	0.000	Merged-chr1-106037167-27
NR20858--MA0740.1.KLF14	chr15	75929790	75929803	-	0.000	0.000	Merged-chr15-75929724-50
NR4339--MA0599.1.KLF5	chr10	12929348	12929357	-	0.000	0.000	Merged-chr10-12929241-10
NR28067--MA0741.1.KLF16	chr18	38496037	38496047	-	0.000	0.000	Merged-chr18-38495928-26
NR44996--MA1107.1.KLF9	chr5	65929282	65929294	-	0.000	0.000	Merged-chr5-65929353-41
NR4375--MA0741.1.KLF16	chr10	13869050	13869060	+	0.000	0.000	Merged-chr10-13868873-62
NR59736--MA0741.1.KLF16	chr8	121578869	121578879	+	0.000	0.000	Merged-chr8-121578886-116
NR28609--MA0741.1.KLF16	chr18	67255707	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR18699--MA0740.1.KLF14	chr14	67951870	67951883	+	0.000	0.000	Merged-chr14-67951902-1
NR18304--MA0740.1.KLF14	chr14	54686690	54686703	+	0.000	0.000	Merged-chr14-54686537-116
NR60384--MA0741.1.KLF16	chr9	21167777	21167787	+	0.000	0.000	Merged-chr9-21167831-1
NR7510--MA0599.1.KLF5	chr10	122778176	122778185	+	0.000	0.000	Merged-chr10-122778014-1
NR13024--MA0599.1.KLF5	chr12	70937877	70937886	+	0.000	0.000	Merged-chr12-70937913-56
NR9827--MA0740.1.KLF14	chr11	78246245	78246258	-	0.000	0.000	Merged-chr11-78245964-87
NR26929--MA0741.1.KLF16	chr17	73882169	73882179	+	0.000	0.000	Merged-chr17-73882367-30
NR47480--MA0740.1.KLF14	chr5	137601148	137601161	+	0.000	0.000	Merged-chr5-137600985-67
NR4766--MA0657.1.KLF13	chr10	39462685	39462702	-	0.000	0.000	Merged-chr10-39462886-19
NR54816--MA0742.1.Klf12	chr7	101316911	101316925	-	0.000	0.000	Merged-chr7-101316916-14
NR14440--MA0493.1.Klf1	chr12	114313411	114313421	-	0.000	0.000	Merged-chr12-114313437-14
NR16073--MA1107.1.KLF9	chr13	74535073	74535085	-	0.000	0.000	Merged-chr13-74535006-5
NR42489--MA0740.1.KLF14	chr4	134714103	134714116	+	0.000	0.000	Merged-chr4-134714108-20
NR2420--MA0657.1.KLF13	chr1	151501034	151501051	+	0.000	0.000	Merged-chr1-151500785-93
NR13569--MA1107.1.KLF9	chr12	91745727	91745739	+	0.000	0.000	Merged-chr12-91745848-45
NR60250--MA0742.1.Klf12	chr8	128650605	128650619	+	0.000	0.000	Merged-chr8-128650569-21
NR45898--MA0741.1.KLF16	chr5	105709896	105709906	-	0.000	0.000	Merged-chr5-105709845-15
NR63851--MA0493.1.Klf1	chrX	7308416	7308426	+	0.000	0.000	Merged-chrX-7308441-13
NR5054--MA0740.1.KLF14	chr10	59951878	59951891	+	0.000	0.000	Merged-chr10-59952014-65
NR8192--MA0741.1.KLF16	chr11	20553256	20553266	+	0.000	0.000	Merged-chr11-20553238-64
NR56857--MA1107.1.KLF9	chr8	11635795	11635807	-	0.000	0.000	Merged-chr8-11635696-171
NR45027--MA0741.1.KLF16	chr5	66150089	66150099	+	0.000	0.000	Merged-chr5-66150234-1
NR32629--MA0039.3.KLF4	chr2	69861573	69861583	+	0.000	0.000	Merged-chr2-69861596-109
NR10873--MA0493.1.Klf1	chr11	101226464	101226474	+	0.000	0.000	Merged-chr11-101226407-43
NR28620--MA0599.1.KLF5	chr18	67369798	67369807	+	0.000	0.000	Merged-chr18-67370005-39
NR41667--MA0741.1.KLF16	chr4	119050981	119050991	+	0.000	0.000	Merged-chr4-119051033-1
NR56579--MA0740.1.KLF14	chr7	141482180	141482193	-	0.000	0.000	Merged-chr7-141482187-5
NR31189--MA0741.1.KLF16	chr2	5404023	5404033	-	0.000	0.000	Merged-chr2-5404009-10
NR60909--MA0599.1.KLF5	chr9	44013977	44013986	+	0.000	0.000	Merged-chr9-44013875-7
NR49887--MA0599.1.KLF5	chr6	87590783	87590792	+	0.000	0.000	Merged-chr6-87590737-28
NR62760--MA0740.1.KLF14	chr9	107340569	107340582	+	0.000	0.000	Merged-chr9-107340587-50
NR33750--MA0039.3.KLF4	chr2	119189564	119189574	+	0.000	0.000	Merged-chr2-119189381-64
NR49683--MA0740.1.KLF14	chr6	82773533	82773546	+	0.000	0.000	Merged-chr6-82773565-31
NR17042--MA1107.1.KLF9	chr13	111796787	111796799	-	0.000	0.000	Merged-chr13-111796973-104
NR59787--MA0493.1.Klf1	chr8	122433016	122433026	-	0.000	0.000	Merged-chr8-122432955-76
NR46819--MA0599.1.KLF5	chr5	123973657	123973666	+	0.000	0.000	Merged-chr5-123973673-46
NR58156--MA0599.1.KLF5	chr8	71723386	71723395	+	0.000	0.000	Merged-chr8-71723356-63
NR18593--MA1107.1.KLF9	chr14	62837502	62837514	-	0.000	0.000	Merged-chr14-62837590-93
NR56862--MA0493.1.Klf1	chr8	11635915	11635925	-	0.000	0.000	Merged-chr8-11635696-171
NR24261--MA0740.1.KLF14	chr16	93711911	93711924	+	0.000	0.000	Merged-chr16-93711802-127
NR11095--MA0599.1.KLF5	chr11	106193700	106193709	+	0.000	0.000	Merged-chr11-106193514-84
NR17192--MA0741.1.KLF16	chr13	115099675	115099685	-	0.000	0.000	Merged-chr13-115099527-3
NR32854--MA0740.1.KLF14	chr2	75639635	75639648	+	0.000	0.000	Merged-chr2-75639595-81
NR825--MA0039.3.KLF4	chr1	60875403	60875413	-	0.000	0.000	Merged-chr1-60875356-55
NR22715--MA0039.3.KLF4	chr16	11501233	11501243	-	0.000	0.000	Merged-chr16-11501282-30
NR58137--MA1107.1.KLF9	chr8	71668273	71668285	-	0.000	0.000	Merged-chr8-71668308-31
NR29438--MA0742.1.Klf12	chr19	4283129	4283143	-	0.000	0.000	Merged-chr19-4283203-50
NR15310--MA1107.1.KLF9	chr13	45694907	45694919	-	0.000	0.000	Merged-chr13-45695027-25
NR59698--MA0599.1.KLF5	chr8	120668220	120668229	-	0.000	0.000	Merged-chr8-120668120-83
NR43571--MA0493.1.Klf1	chr4	152186876	152186886	-	0.000	0.000	Merged-chr4-152186778-42
NR20182--MA0657.1.KLF13	chr15	36241628	36241645	-	0.000	0.000	Merged-chr15-36241584-11
NR45145--MA0742.1.Klf12	chr5	72868470	72868484	+	0.000	0.000	Merged-chr5-72868585-83
NR28065--MA0599.1.KLF5	chr18	38496038	38496047	-	0.000	0.000	Merged-chr18-38495928-26
NR20111--MA0493.1.Klf1	chr15	31117566	31117576	-	0.000	0.000	Merged-chr15-31117559-26
NR13232--MA0741.1.KLF16	chr12	79580451	79580461	+	0.000	0.000	Merged-chr12-79580500-49
NR61554--MA0039.3.KLF4	chr9	65188850	65188860	-	0.000	0.000	Merged-chr9-65188751-4
NR49096--MA0741.1.KLF16	chr6	48676100	48676110	-	0.000	0.000	Merged-chr6-48676195-68
NR23505--MA0741.1.KLF16	chr16	46027240	46027250	-	0.000	0.000	Merged-chr16-46027069-1,Merged-chr16-46027426-16
NR18294--MA0657.1.KLF13	chr14	54605956	54605973	+	0.000	0.000	Merged-chr14-54606117-28
NR41915--MA0657.1.KLF13	chr4	125085087	125085104	+	0.000	0.000	Merged-chr4-125085240-94
NR7590--MA0741.1.KLF16	chr10	127151484	127151494	+	0.000	0.000	Merged-chr10-127151405-14
NR9475--MA0599.1.KLF5	chr11	70597424	70597433	-	0.000	0.000	Merged-chr11-70597550-26
NR57023--MA0741.1.KLF16	chr8	22060521	22060531	+	0.000	0.000	Merged-chr8-22060379-109
NR20576--MA1107.1.KLF9	chr15	60101853	60101865	+	0.000	0.000	Merged-chr15-60101772-22
NR36004--MA1107.1.KLF9	chr2	173659684	173659696	+	0.000	0.000	Merged-chr2-173659827-104
NR52642--MA0599.1.KLF5	chr7	19665134	19665143	+	0.000	0.000	Merged-chr7-19665223-91
NR36906--MA0742.1.Klf12	chr3	59212039	59212053	+	0.000	0.000	Merged-chr3-59211912-10
NR32795--MA1107.1.KLF9	chr2	73540603	73540615	-	0.000	0.000	Merged-chr2-73540763-38
NR4416--MA0742.1.Klf12	chr10	17948132	17948146	+	0.000	0.000	Merged-chr10-17948244-7
NR46388--MA1107.1.KLF9	chr5	115126936	115126948	-	0.000	0.000	Merged-chr5-115126925-31
NR12946--MA0599.1.KLF5	chr12	69184230	69184239	-	0.000	0.000	Merged-chr12-69184335-85
NR26539--MA0599.1.KLF5	chr17	56626994	56627003	-	0.000	0.000	Merged-chr17-56627075-72
NR22536--MA0741.1.KLF16	chr16	4552972	4552982	+	0.000	0.000	Merged-chr16-4552981-12
NR38838--MA0493.1.Klf1	chr3	132873369	132873379	+	0.000	0.000	Merged-chr3-132873317-15
NR40199--MA0657.1.KLF13	chr4	41303855	41303872	-	0.000	0.000	Merged-chr4-41303993-1
NR59899--MA0493.1.Klf1	chr8	123212816	123212826	-	0.000	0.000	Merged-chr8-123212744-66
NR18366--MA0599.1.KLF5	chr14	56293348	56293357	-	0.000	0.000	Merged-chr14-56293381-8
NR25371--MA0741.1.KLF16	chr17	27133892	27133902	+	0.000	0.000	Merged-chr17-27133890-64
NR20003--MA1107.1.KLF9	chr15	12795501	12795513	+	0.000	0.000	Merged-chr15-12795578-29
NR30858--MA0741.1.KLF16	chr19	56703306	56703316	+	0.000	0.000	Merged-chr19-56703417-11
NR20590--MA0493.1.Klf1	chr15	60187560	60187570	-	0.000	0.000	Merged-chr15-60187458-69
NR15164--MA0741.1.KLF16	chr13	38528073	38528083	+	0.000	0.000	Merged-chr13-38528212-101
NR64376--MA0741.1.KLF16	chrX	73914972	73914982	-	0.000	0.000	Merged-chrX-73915089-47
NR54575--MA0493.1.Klf1	chr7	94241228	94241238	-	0.000	0.000	Merged-chr7-94241111-5
NR38035--MA0741.1.KLF16	chr3	105825735	105825745	+	0.000	0.000	Merged-chr3-105825792-34
NR62668--MA0599.1.KLF5	chr9	106372077	106372086	-	0.000	0.000	Merged-chr9-106371968-17
NR25341--MA0493.1.Klf1	chr17	26716059	26716069	-	0.000	0.000	Merged-chr17-26716057-110
NR54169--MA0741.1.KLF16	chr7	75849411	75849421	-	0.000	0.000	Merged-chr7-75849476-13
NR54342--MA0740.1.KLF14	chr7	80919518	80919531	-	0.000	0.000	Merged-chr7-80919490-53
NR59702--MA0741.1.KLF16	chr8	120752172	120752182	+	0.000	0.000	Merged-chr8-120752246-20
NR44102--MA0599.1.KLF5	chr5	21227252	21227261	-	0.000	0.000	Merged-chr5-21227345-8
NR2288--MA1107.1.KLF9	chr1	143202040	143202052	-	0.000	0.000	Merged-chr1-143201849-5
NR5335--MA0599.1.KLF5	chr10	67943657	67943666	-	0.000	0.000	Merged-chr10-67943690-5
NR42331--MA0741.1.KLF16	chr4	133169707	133169717	-	0.000	0.000	Merged-chr4-133169752-57
NR55866--MA0741.1.KLF16	chr7	127777083	127777093	+	0.000	0.000	Merged-chr7-127777131-96
NR22788--MA0741.1.KLF16	chr16	14159546	14159556	+	0.000	0.000	Merged-chr16-14159517-83
NR25448--MA1107.1.KLF9	chr17	27826531	27826543	-	0.000	0.000	Merged-chr17-27826379-77
NR31908--MA0599.1.KLF5	chr2	32570786	32570795	-	0.000	0.000	Merged-chr2-32570925-55
NR597--MA0741.1.KLF16	chr1	51624751	51624761	+	0.000	0.000	Merged-chr1-51624803-20
NR22523--MA1107.1.KLF9	chr16	4075105	4075117	+	0.000	0.000	Merged-chr16-4075088-14
NR63770--MA1107.1.KLF9	chr9	123989731	123989743	-	0.000	0.000	Merged-chr9-123989844-27
NR61842--MA0741.1.KLF16	chr9	73176865	73176875	-	0.000	0.000	Merged-chr9-73176903-12
NR4343--MA0493.1.Klf1	chr10	12929348	12929358	-	0.000	0.000	Merged-chr10-12929241-10
NR23735--MA0599.1.KLF5	chr16	59472048	59472057	-	0.000	0.000	Merged-chr16-59471923-61
NR26300--MA0039.3.KLF4	chr17	47536185	47536195	-	0.000	0.000	Merged-chr17-47536089-8
NR30239--MA0741.1.KLF16	chr19	37434665	37434675	-	0.000	0.000	Merged-chr19-37434877-56
NR8820--MA0657.1.KLF13	chr11	53852024	53852041	-	0.000	0.000	Merged-chr11-53851984-46
NR13070--MA0741.1.KLF16	chr12	72809961	72809971	-	0.000	0.000	Merged-chr12-72809973-16
NR59683--MA0741.1.KLF16	chr8	120532561	120532571	-	0.000	0.000	Merged-chr8-120532679-9
NR32004--MA0599.1.KLF5	chr2	33431365	33431374	+	0.000	0.000	Merged-chr2-33431387-53
NR41428--MA0741.1.KLF16	chr4	109122990	109123000	-	0.000	0.000	Merged-chr4-109123040-18
NR6339--MA0741.1.KLF16	chr10	85102581	85102591	-	0.000	0.000	Merged-chr10-85102772-103
NR61023--MA0599.1.KLF5	chr9	44980414	44980423	+	0.000	0.000	Merged-chr9-44980419-46
NR49332--MA0599.1.KLF5	chr6	56923898	56923907	+	0.000	0.000	Merged-chr6-56923975-70
NR46609--MA0740.1.KLF14	chr5	120677639	120677652	+	0.000	0.000	Merged-chr5-120677799-27
NR51896--MA0742.1.Klf12	chr6	144804477	144804491	-	0.000	0.000	Merged-chr6-144804553-29
NR32549--MA1107.1.KLF9	chr2	65237878	65237890	+	0.000	0.000	Merged-chr2-65237970-5
NR44534--MA0741.1.KLF16	chr5	36464920	36464930	+	0.000	0.000	Merged-chr5-36465079-55
NR21934--MA0741.1.KLF16	chr15	96709673	96709683	-	0.000	0.000	Merged-chr15-96709487-2
NR56522--MA0493.1.Klf1	chr7	141168722	141168732	-	0.000	0.000	Merged-chr7-141168654-51
NR3486--MA0493.1.Klf1	chr1	180942600	180942610	+	0.000	0.000	Merged-chr1-180942604-90
NR60002--MA0741.1.KLF16	chr8	124319488	124319498	+	0.000	0.000	Merged-chr8-124319534-38
NR36336--MA0493.1.Klf1	chr3	10351440	10351450	-	0.000	0.000	Merged-chr3-10351318-69
NR11900--MA0740.1.KLF14	chr11	119943007	119943020	-	0.000	0.000	Merged-chr11-119943000-66
NR25588--MA0599.1.KLF5	chr17	29393800	29393809	-	0.000	0.000	Merged-chr17-29393996-77
NR2676--MA0740.1.KLF14	chr1	160025754	160025767	+	0.000	0.000	Merged-chr1-160025789-2
NR24919--MA0599.1.KLF5	chr17	12992262	12992271	+	0.000	0.000	Merged-chr17-12992302-122
NR32376--MA0741.1.KLF16	chr2	57117666	57117676	+	0.000	0.000	Merged-chr2-57117653-11
NR52878--MA0742.1.Klf12	chr7	27258654	27258668	-	0.000	0.000	Merged-chr7-27258672-61
NR25373--MA0599.1.KLF5	chr17	27133989	27133998	+	0.000	0.000	Merged-chr17-27133890-64
NR60907--MA0740.1.KLF14	chr9	44013971	44013984	+	0.000	0.000	Merged-chr9-44013875-7
NR16746--MA0599.1.KLF5	chr13	104937972	104937981	-	0.000	0.000	Merged-chr13-104937983-19
NR54392--MA0599.1.KLF5	chr7	82866992	82867001	-	0.000	0.000	Merged-chr7-82866836-179
NR28083--MA0599.1.KLF5	chr18	39110695	39110704	+	0.000	0.000	Merged-chr18-39110723-20
NR57935--MA0742.1.Klf12	chr8	70353488	70353502	+	0.000	0.000	Merged-chr8-70353259-81
NR43446--MA0493.1.Klf1	chr4	150901821	150901831	+	0.000	0.000	Merged-chr4-150901809-14
NR13821--MA0599.1.KLF5	chr12	102622516	102622525	-	0.000	0.000	Merged-chr12-102622545-47
NR28830--MA0493.1.Klf1	chr18	74294917	74294927	+	0.000	0.000	Merged-chr18-74294799-40
NR8747--MA0741.1.KLF16	chr11	52000767	52000777	-	0.000	0.000	Merged-chr11-52000626-80
NR19912--MA0742.1.Klf12	chr15	8169039	8169053	+	0.000	0.000	Merged-chr15-8169006-87
NR30602--MA1107.1.KLF9	chr19	47910161	47910173	+	0.000	0.000	Merged-chr19-47910337-85
NR58505--MA0657.1.KLF13	chr8	84953036	84953053	-	0.000	0.000	Merged-chr8-84952961-19
NR59482--MA1107.1.KLF9	chr8	117052549	117052561	-	0.000	0.000	Merged-chr8-117052612-3
NR15544--MA0741.1.KLF16	chr13	54693932	54693942	-	0.000	0.000	Merged-chr13-54694129-87
NR11628--MA0599.1.KLF5	chr11	116489774	116489783	+	0.000	0.000	Merged-chr11-116489783-1
NR36193--MA0741.1.KLF16	chr2	180710221	180710231	+	0.000	0.000	Merged-chr2-180710222-83
NR32689--MA0599.1.KLF5	chr2	71786875	71786884	-	0.000	0.000	Merged-chr2-71787122-109
NR57083--MA1107.1.KLF9	chr8	23254960	23254972	-	0.000	0.000	Merged-chr8-23254830-5
NR9699--MA0599.1.KLF5	chr11	76184411	76184420	-	0.000	0.000	Merged-chr11-76184587-9
NR56414--MA1107.1.KLF9	chr7	139968706	139968718	-	0.000	0.000	Merged-chr7-139968750-61
NR23980--MA1107.1.KLF9	chr16	79390012	79390024	-	0.000	0.000	Merged-chr16-79389986-3
NR52660--MA0599.1.KLF5	chr7	19750352	19750361	-	0.000	0.000	Merged-chr7-19750355-5
NR49333--MA0741.1.KLF16	chr6	56923898	56923908	+	0.000	0.000	Merged-chr6-56923975-70
NR13561--MA0740.1.KLF14	chr12	91684567	91684580	-	0.000	0.000	Merged-chr12-91684536-24
NR15410--MA0742.1.Klf12	chr13	51748246	51748260	+	0.000	0.000	Merged-chr13-51748371-46
NR64622--MA0742.1.Klf12	chrX	106135771	106135785	-	0.000	0.000	Merged-chrX-106135909-80
NR60254--MA0741.1.KLF16	chr8	128650606	128650616	+	0.000	0.000	Merged-chr8-128650569-21
NR28731--MA1107.1.KLF9	chr18	69614525	69614537	-	0.000	0.000	Merged-chr18-69614335-16
NR54144--MA0742.1.Klf12	chr7	75416010	75416024	+	0.000	0.000	Merged-chr7-75416159-31
NR36330--MA0742.1.Klf12	chr3	10351382	10351396	-	0.000	0.000	Merged-chr3-10351318-69
NR37564--MA1107.1.KLF9	chr3	95106972	95106984	+	0.000	0.000	Merged-chr3-95106767-61
NR7622--MA0741.1.KLF16	chr10	127211634	127211644	-	0.000	0.000	Merged-chr10-127211540-55
NR33747--MA0493.1.Klf1	chr2	119047068	119047078	-	0.000	0.000	Merged-chr2-119047036-56
NR47448--MA0741.1.KLF16	chr5	137032887	137032897	+	0.000	0.000	Merged-chr5-137032758-64
NR4160--MA0599.1.KLF5	chr10	3973048	3973057	+	0.000	0.000	Merged-chr10-3973158-1
NR19903--MA0741.1.KLF16	chr15	6708948	6708958	-	0.000	0.000	Merged-chr15-6709101-6
NR27605--MA0039.3.KLF4	chr18	7869135	7869145	-	0.000	0.000	Merged-chr18-7869140-116
NR42972--MA0742.1.Klf12	chr4	141793558	141793572	-	0.000	0.000	Merged-chr4-141793612-90
NR10556--MA0599.1.KLF5	chr11	97280430	97280439	-	0.000	0.000	Merged-chr11-97280419-65
NR37206--MA1107.1.KLF9	chr3	84547459	84547471	+	0.000	0.000	Merged-chr3-84547360-14
NR44674--MA1107.1.KLF9	chr5	43841782	43841794	-	0.000	0.000	Merged-chr5-43841618-50
NR14897--MA0493.1.Klf1	chr13	23621731	23621741	+	0.000	0.000	Merged-chr13-23621734-164
NR30077--MA0741.1.KLF16	chr19	29063992	29064002	+	0.000	0.000	Merged-chr19-29064177-55
NR8333--MA0741.1.KLF16	chr11	29547901	29547911	+	0.000	0.000	Merged-chr11-29548088-85
NR13266--MA0599.1.KLF5	chr12	80436487	80436496	+	0.000	0.000	Merged-chr12-80436619-46
NR3120--MA0741.1.KLF16	chr1	172197390	172197400	+	0.000	0.000	Merged-chr1-172197316-25
NR55342--MA1107.1.KLF9	chr7	116336457	116336469	+	0.000	0.000	Merged-chr7-116336352-38
NR8604--MA0741.1.KLF16	chr11	48788016	48788026	+	0.000	0.000	Merged-chr11-48788226-76
NR5629--MA0039.3.KLF4	chr10	77367011	77367021	+	0.000	0.000	Merged-chr10-77367193-51
NR61746--MA0741.1.KLF16	chr9	70542723	70542733	-	0.000	0.000	Merged-chr9-70542837-79
NR20456--MA0493.1.Klf1	chr15	57921668	57921678	+	0.000	0.000	Merged-chr15-57921644-21
NR63058--MA0039.3.KLF4	chr9	114487596	114487606	+	0.000	0.000	Merged-chr9-114487695-30
NR38938--MA0741.1.KLF16	chr3	135438379	135438389	-	0.000	0.000	Merged-chr3-135438319-11
NR8269--MA0599.1.KLF5	chr11	23666026	23666035	-	0.000	0.000	Merged-chr11-23666059-101
NR59760--MA0740.1.KLF14	chr8	121898548	121898561	+	0.000	0.000	Merged-chr8-121898554-47
NR9685--MA0493.1.Klf1	chr11	75769481	75769491	-	0.000	0.000	Merged-chr11-75769458-27
NR11565--MA0741.1.KLF16	chr11	115747603	115747613	-	0.000	0.000	Merged-chr11-115747608-16
NR18053--MA0742.1.Klf12	chr14	46832093	46832107	-	0.000	0.000	Merged-chr14-46832058-73
NR60474--MA0740.1.KLF14	chr9	21760525	21760538	-	0.000	0.000	Merged-chr9-21760442-62
NR35090--MA0599.1.KLF5	chr2	157006935	157006944	+	0.000	0.000	Merged-chr2-157006933-70
NR52772--MA0599.1.KLF5	chr7	25209552	25209561	-	0.000	0.000	Merged-chr7-25209520-33
NR60502--MA0657.1.KLF13	chr9	22050697	22050714	-	0.000	0.000	Merged-chr9-22050682-22
NR19334--MA1107.1.KLF9	chr14	103477309	103477321	-	0.000	0.000	Merged-chr14-103477505-31
NR45149--MA0741.1.KLF16	chr5	72868512	72868522	+	0.000	0.000	Merged-chr5-72868585-83
NR31907--MA1107.1.KLF9	chr2	32553886	32553898	-	0.000	0.000	Merged-chr2-32553962-47
NR45988--MA0740.1.KLF14	chr5	107986917	107986930	-	0.000	0.000	Merged-chr5-107987053-156
NR57862--MA1107.1.KLF9	chr8	69121474	69121486	+	0.000	0.000	Merged-chr8-69121589-50
NR50579--MA0599.1.KLF5	chr6	114930138	114930147	+	0.000	0.000	Merged-chr6-114929933-47
NR32228--MA0599.1.KLF5	chr2	49451999	49452008	+	0.000	0.000	Merged-chr2-49452084-201
NR18218--MA0493.1.Klf1	chr14	53369972	53369982	-	0.000	0.000	Merged-chr14-53369975-12
NR10440--MA0741.1.KLF16	chr11	94716770	94716780	+	0.000	0.000	Merged-chr11-94716911-29
NR43437--MA0740.1.KLF14	chr4	150854997	150855010	-	0.000	0.000	Merged-chr4-150855126-53
NR15767--MA1107.1.KLF9	chr13	60848627	60848639	-	0.000	0.000	Merged-chr13-60848709-82
NR27727--MA0493.1.Klf1	chr18	23803963	23803973	-	0.000	0.000	Merged-chr18-23803965-77
NR28317--MA0741.1.KLF16	chr18	56431889	56431899	+	0.000	0.000	Merged-chr18-56431859-87
NR54490--MA0493.1.Klf1	chr7	90355559	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR1543--MA1107.1.KLF9	chr1	95674168	95674180	-	0.000	0.000	Merged-chr1-95674241-20
NR26435--MA1107.1.KLF9	chr17	51762730	51762742	+	0.000	0.000	Merged-chr17-51762690-29
NR45998--MA0599.1.KLF5	chr5	108065642	108065651	+	0.000	0.000	Merged-chr5-108065845-64
NR29145--MA1107.1.KLF9	chr18	81797171	81797183	-	0.000	0.000	Merged-chr18-81797137-21
NR11151--MA0741.1.KLF16	chr11	107012803	107012813	-	0.000	0.000	Merged-chr11-107012688-58
NR54347--MA0493.1.Klf1	chr7	80919521	80919531	-	0.000	0.000	Merged-chr7-80919490-53
NR51412--MA0039.3.KLF4	chr6	135267398	135267408	+	0.000	0.000	Merged-chr6-135267430-14
NR61--MA1107.1.KLF9	chr1	9848222	9848234	-	0.000	0.000	Merged-chr1-9848247-58
NR59376--MA0599.1.KLF5	chr8	115276531	115276540	+	0.000	0.000	Merged-chr8-115276533-28
NR6871--MA0039.3.KLF4	chr10	107872815	107872825	+	0.000	0.000	Merged-chr10-107872809-21
NR44428--MA1107.1.KLF9	chr5	33652101	33652113	-	0.000	0.000	Merged-chr5-33652283-110
NR23063--MA0493.1.Klf1	chr16	24504930	24504940	-	0.000	0.000	Merged-chr16-24505080-36
NR35497--MA0493.1.Klf1	chr2	166457610	166457620	+	0.000	0.000	Merged-chr2-166457571-13
NR1978--MA0493.1.Klf1	chr1	131161418	131161428	-	0.000	0.000	Merged-chr1-131161352-21
NR11954--MA0742.1.Klf12	chr11	120633392	120633406	-	0.000	0.000	Merged-chr11-120633342-92
NR25239--MA0599.1.KLF5	chr17	24896474	24896483	+	0.000	0.000	Merged-chr17-24896442-47
NR22974--MA0740.1.KLF14	chr16	20621511	20621524	-	0.000	0.000	Merged-chr16-20621761-89
NR34881--MA1107.1.KLF9	chr2	152739667	152739679	-	0.000	0.000	Merged-chr2-152739631-8
NR25241--MA0741.1.KLF16	chr17	24896474	24896484	+	0.000	0.000	Merged-chr17-24896442-47
NR37797--MA1107.1.KLF9	chr3	100812073	100812085	+	0.000	0.000	Merged-chr3-100812047-20
NR15034--MA0741.1.KLF16	chr13	32993696	32993706	-	0.000	0.000	Merged-chr13-32993550-50
NR15692--MA0599.1.KLF5	chr13	58067717	58067726	-	0.000	0.000	Merged-chr13-58067754-68
NR1405--MA0493.1.Klf1	chr1	91049509	91049519	-	0.000	0.000	Merged-chr1-91049511-13
NR59696--MA0741.1.KLF16	chr8	120668183	120668193	+	0.000	0.000	Merged-chr8-120668120-83
NR6434--MA0599.1.KLF5	chr10	89443144	89443153	-	0.000	0.000	Merged-chr10-89443213-4
NR31883--MA0741.1.KLF16	chr2	32312404	32312414	+	0.000	0.000	Merged-chr2-32312482-34
NR64214--MA0740.1.KLF14	chrX	48452381	48452394	-	0.000	0.000	Merged-chrX-48452441-1
NR26217--MA0599.1.KLF5	chr17	46202677	46202686	+	0.000	0.000	Merged-chr17-46202897-79
NR37439--MA1107.1.KLF9	chr3	90052820	90052832	-	0.000	0.000	Merged-chr3-90052542-109
NR28164--MA0742.1.Klf12	chr18	44392721	44392735	-	0.000	0.000	Merged-chr18-44392575-22
NR13499--MA0599.1.KLF5	chr12	88472043	88472052	+	0.000	0.000	Merged-chr12-88472096-45
NR18162--MA0742.1.Klf12	chr14	52023248	52023262	+	0.000	0.000	Merged-chr14-52023136-61
NR4374--MA1107.1.KLF9	chr10	13553063	13553075	-	0.000	0.000	Merged-chr10-13553137-58
