#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR28048--MA0599.1.KLF5	chr16	95761987	95761996	+	0.000	0.000	Merged-chr16-95762105-29
NR42477--MA0740.1.KLF14	chr3	88716848	88716861	+	0.000	0.000	Merged-chr3-88716875-51
NR64390--MA0039.3.KLF4	chr8	94413598	94413608	+	0.000	0.000	Merged-chr8-94413719-53
NR44880--MA0039.3.KLF4	chr3	157938893	157938903	-	0.000	0.000	Merged-chr3-157938783-43
NR34632--MA0599.1.KLF5	chr19	42306416	42306425	+	0.000	0.000	Merged-chr19-42306300-48
NR60255--MA1107.1.KLF9	chr7	80450050	80450062	+	0.000	0.000	Merged-chr7-80450087-44
NR8246--MA1107.1.KLF9	chr10	97160942	97160954	+	0.000	0.000	Merged-chr10-97161137-2
NR11726--MA1107.1.KLF9	chr11	88145381	88145393	+	0.000	0.000	Merged-chr11-88145442-32
NR52705--MA0493.1.Klf1	chr5	123129152	123129162	+	0.000	0.000	Merged-chr5-123128921-91
NR39937--MA1107.1.KLF9	chr2	167831510	167831522	-	0.000	0.000	Merged-chr2-167831318-40
NR10430--MA0740.1.KLF14	chr11	44925049	44925062	+	0.000	0.000	Merged-chr11-44925133-6
NR53359--MA0742.1.Klf12	chr5	137032886	137032900	+	0.000	0.000	Merged-chr5-137032758-64
NR12171--MA1107.1.KLF9	chr11	98942400	98942412	-	0.000	0.000	Merged-chr11-98942196-71
NR66342--MA1107.1.KLF9	chr9	44646140	44646152	-	0.000	0.000	Merged-chr9-44646194-52
NR26898--MA0741.1.KLF16	chr16	55821031	55821041	+	0.000	0.000	Merged-chr16-55821137-128
NR16896--MA0741.1.KLF16	chr13	45002104	45002114	+	0.000	0.000	Merged-chr13-45001916-102
NR16025--MA0741.1.KLF16	chr13	8457116	8457126	+	0.000	0.000	Merged-chr13-8457184-81
NR29356--MA1107.1.KLF9	chr17	34143083	34143095	-	0.000	0.000	Merged-chr17-34143212-26
NR46529--MA0742.1.Klf12	chr4	63544788	63544802	-	0.000	0.000	Merged-chr4-63544778-69
NR48784--MA0493.1.Klf1	chr4	145315208	145315218	+	0.000	0.000	Merged-chr4-145315219-45
NR29289--MA0741.1.KLF16	chr17	32951633	32951643	+	0.000	0.000	Merged-chr17-32951665-11
NR56877--MA0599.1.KLF5	chr6	120916849	120916858	+	0.000	0.000	Merged-chr6-120916830-68
NR65086--MA0657.1.KLF13	chr8	120276524	120276541	-	0.000	0.000	Merged-chr8-120276586-37
NR11651--MA0599.1.KLF5	chr11	85140181	85140190	-	0.000	0.000	Merged-chr11-85140096-67
NR63842--MA0039.3.KLF4	chr8	72360459	72360469	-	0.000	0.000	Merged-chr8-72360367-32
NR12189--MA0741.1.KLF16	chr11	99132689	99132699	-	0.000	0.000	Merged-chr11-99132520-18
NR17722--MA0741.1.KLF16	chr13	74770191	74770201	-	0.000	0.000	Merged-chr13-74770012-5
NR43760--MA0740.1.KLF14	chr3	131272086	131272099	-	0.000	0.000	Merged-chr3-131271947-79
NR65270--MA1107.1.KLF9	chr8	123203627	123203639	+	0.000	0.000	Merged-chr8-123203714-21
NR19112--MA0599.1.KLF5	chr13	113013577	113013586	-	0.000	0.000	Merged-chr13-113013424-80
NR56727--MA0741.1.KLF16	chr6	116003743	116003753	+	0.000	0.000	Merged-chr6-116003758-12
NR60161--MA1107.1.KLF9	chr7	79249795	79249807	-	0.000	0.000	Merged-chr7-79249720-34
NR53216--MA0742.1.Klf12	chr5	135115276	135115290	+	0.000	0.000	Merged-chr5-135115482-49
NR14691--MA1107.1.KLF9	chr12	80109117	80109129	+	0.000	0.000	Merged-chr12-80109164-14
NR43308--MA0493.1.Klf1	chr3	115673895	115673905	-	0.000	0.000	Merged-chr3-115673863-61
NR1894--MA0599.1.KLF5	chr1	87626669	87626678	-	0.000	0.000	Merged-chr1-87626553-50
NR24467--MA0493.1.Klf1	chr15	80711053	80711063	-	0.000	0.000	Merged-chr15-80711165-82
NR49968--MA0493.1.Klf1	chr5	24685928	24685938	-	0.000	0.000	Merged-chr5-24685796-115
NR67169--MA0741.1.KLF16	chr9	80164992	80165002	+	0.000	0.000	Merged-chr9-80164813-89
NR52737--MA0599.1.KLF5	chr5	123907154	123907163	+	0.000	0.000	Merged-chr5-123907214-53
NR15545--MA0599.1.KLF5	chr12	110506249	110506258	-	0.000	0.000	Merged-chr12-110506270-12
NR57558--MA0657.1.KLF13	chr6	140546154	140546171	-	0.000	0.000	Merged-chr6-140546328-39
NR29138--MA0599.1.KLF5	chr17	28952438	28952447	-	0.000	0.000	Merged-chr17-28952382-67
NR1321--MA0599.1.KLF5	chr1	64956763	64956772	+	0.000	0.000	Merged-chr1-64956845-95
NR50242--MA0740.1.KLF14	chr5	34949368	34949381	+	0.000	0.000	Merged-chr5-34949325-82
NR42484--MA0742.1.Klf12	chr3	88772638	88772652	+	0.000	0.000	Merged-chr3-88772617-19
NR7703--MA0493.1.Klf1	chr10	81464682	81464692	-	0.000	0.000	Merged-chr10-81464665-32
NR38432--MA0599.1.KLF5	chr2	122369186	122369195	-	0.000	0.000	Merged-chr2-122369135-71
NR41620--MA1107.1.KLF9	chr3	51391477	51391489	-	0.000	0.000	Merged-chr3-51391339-9
NR2177--MA1107.1.KLF9	chr1	96570706	96570718	-	0.000	0.000	Merged-chr1-96570567-3
NR12807--MA1107.1.KLF9	chr11	116413796	116413808	+	0.000	0.000	Merged-chr11-116413777-2
NR60219--MA0039.3.KLF4	chr7	80123282	80123292	+	0.000	0.000	Merged-chr7-80123359-34
NR57155--MA0039.3.KLF4	chr6	128764057	128764067	-	0.000	0.000	Merged-chr6-128764213-62
NR12849--MA0742.1.Klf12	chr11	117300064	117300078	-	0.000	0.000	Merged-chr11-117299965-22
NR7604--MA1107.1.KLF9	chr10	80701941	80701953	-	0.000	0.000	Merged-chr10-80701879-14
NR67026--MA0741.1.KLF16	chr9	74964993	74965003	-	0.000	0.000	Merged-chr9-74965156-11
NR54601--MA0740.1.KLF14	chr6	29473968	29473981	-	0.000	0.000	Merged-chr6-29474137-48
NR10094--MA0039.3.KLF4	chr11	21192002	21192012	-	0.000	0.000	Merged-chr11-21192059-23
NR60799--MA0741.1.KLF16	chr7	101905896	101905906	-	0.000	0.000	Merged-chr7-101905958-61
NR10986--MA0493.1.Klf1	chr11	62879337	62879347	+	0.000	0.000	Merged-chr11-62879529-68
NR24579--MA0493.1.Klf1	chr15	82224397	82224407	+	0.000	0.000	Merged-chr15-82224462-30
NR34507--MA0599.1.KLF5	chr19	38746206	38746215	-	0.000	0.000	Merged-chr19-38746267-36
NR37325--MA0741.1.KLF16	chr2	76648245	76648255	+	0.000	0.000	Merged-chr2-76648077-91
NR35923--MA0493.1.Klf1	chr2	29827369	29827379	-	0.000	0.000	Merged-chr2-29827185-59
NR63905--MA0740.1.KLF14	chr8	75084042	75084055	-	0.000	0.000	Merged-chr8-75083999-30
NR44756--MA0493.1.Klf1	chr3	154628568	154628578	+	0.000	0.000	Merged-chr3-154628476-23
NR35167--MA0599.1.KLF5	chr2	6213053	6213062	+	0.000	0.000	Merged-chr2-6213187-45
NR35169--MA0741.1.KLF16	chr2	6213053	6213063	+	0.000	0.000	Merged-chr2-6213187-45
NR43801--MA0599.1.KLF5	chr3	133091785	133091794	+	0.000	0.000	Merged-chr3-133091752-102
NR66360--MA1107.1.KLF9	chr9	44717169	44717181	-	0.000	0.000	Merged-chr9-44717151-19
NR55898--MA1107.1.KLF9	chr6	88075209	88075221	+	0.000	0.000	Merged-chr6-88075202-50
NR48309--MA0741.1.KLF16	chr4	134187207	134187217	+	0.000	0.000	Merged-chr4-134187105-62
NR58810--MA0493.1.Klf1	chr7	27508263	27508273	-	0.000	0.000	Merged-chr7-27508351-96
NR46260--MA0740.1.KLF14	chr4	56947066	56947079	-	0.000	0.000	Merged-chr4-56947082-88
NR53701--MA0493.1.Klf1	chr5	142932348	142932358	-	0.000	0.000	Merged-chr5-142932336-53
NR10018--MA0741.1.KLF16	chr11	20542960	20542970	+	0.000	0.000	Merged-chr11-20543083-82
NR58730--MA0599.1.KLF5	chr7	25627335	25627344	+	0.000	0.000	Merged-chr7-25627360-20
NR29917--MA0599.1.KLF5	chr17	52168742	52168751	+	0.000	0.000	Merged-chr17-52168646-44
NR65244--MA0493.1.Klf1	chr8	122678626	122678636	+	0.000	0.000	Merged-chr8-122678514-57
NR18337--MA0741.1.KLF16	chr13	92611016	92611026	-	0.000	0.000	Merged-chr13-92610910-95
NR41882--MA0742.1.Klf12	chr3	60785691	60785705	+	0.000	0.000	Merged-chr3-60785574-76
NR56680--MA0599.1.KLF5	chr6	114916498	114916507	-	0.000	0.000	Merged-chr6-114916622-10
NR4124--MA1107.1.KLF9	chr1	169969297	169969309	+	0.000	0.000	Merged-chr1-169969262-62
NR47784--MA0741.1.KLF16	chr4	120854785	120854795	+	0.000	0.000	Merged-chr4-120854918-43
NR34095--MA0599.1.KLF5	chr19	10182793	10182802	-	0.000	0.000	Merged-chr19-10183021-72
NR55440--MA0741.1.KLF16	chr6	67295134	67295144	-	0.000	0.000	Merged-chr6-67295032-2
NR34439--MA0740.1.KLF14	chr19	36409636	36409649	-	0.000	0.000	Merged-chr19-36409790-61
NR28178--MA0599.1.KLF5	chr17	4994602	4994611	-	0.000	0.000	Merged-chr17-4994437-49
NR50449--MA0741.1.KLF16	chr5	44226688	44226698	+	0.000	0.000	Merged-chr5-44226676-97
NR59032--MA0599.1.KLF5	chr7	30535246	30535255	+	0.000	0.000	Merged-chr7-30535126-64
NR51213--MA0599.1.KLF5	chr5	74068453	74068462	-	0.000	0.000	Merged-chr5-74068600-91
NR34977--MA0599.1.KLF5	chr19	58097325	58097334	-	0.000	0.000	Merged-chr19-58097459-44
NR8940--MA0741.1.KLF16	chr10	117627737	117627747	+	0.000	0.000	Merged-chr10-117627744-48
NR12155--MA0741.1.KLF16	chr11	98863622	98863632	+	0.000	0.000	Merged-chr11-98863803-80
NR37172--MA0742.1.Klf12	chr2	71786876	71786890	-	0.000	0.000	Merged-chr2-71787122-109
NR19336--MA0599.1.KLF5	chr13	120300191	120300200	-	0.000	0.000	Merged-chr13-120300021-103
NR27814--MA0740.1.KLF14	chr16	90810510	90810523	-	0.000	0.000	Merged-chr16-90810372-70
NR35143--MA0039.3.KLF4	chr2	5614020	5614030	+	0.000	0.000	Merged-chr2-5614101-68
NR59013--MA1107.1.KLF9	chr7	30333146	30333158	-	0.000	0.000	Merged-chr7-30333026-1
NR65136--MA1107.1.KLF9	chr8	120537375	120537387	-	0.000	0.000	Merged-chr8-120537413-55
NR48632--MA0742.1.Klf12	chr4	140833013	140833027	-	0.000	0.000	Merged-chr4-140833040-18
NR9175--MA0741.1.KLF16	chr10	122717817	122717827	+	0.000	0.000	Merged-chr10-122717958-55
NR3815--MA0742.1.Klf12	chr1	161035075	161035089	-	0.000	0.000	Merged-chr1-161035022-99
NR67974--MA0740.1.KLF14	chr9	108783782	108783795	-	0.000	0.000	Merged-chr9-108783844-54
NR11184--MA0039.3.KLF4	chr11	70452338	70452348	-	0.000	0.000	Merged-chr11-70452160-76
NR52586--MA0741.1.KLF16	chr5	121330241	121330251	+	0.000	0.000	Merged-chr5-121330431-35
NR26516--MA0741.1.KLF16	chr16	35984020	35984030	-	0.000	0.000	Merged-chr16-35984000-4
NR34025--MA0740.1.KLF14	chr19	8723336	8723349	+	0.000	0.000	Merged-chr19-8723231-56
NR8586--MA0039.3.KLF4	chr10	108161942	108161952	+	0.000	0.000	Merged-chr10-108162135-108
NR7463--MA0740.1.KLF14	chr10	79996382	79996395	+	0.000	0.000	Merged-chr10-79996471-52
NR55446--MA1107.1.KLF9	chr6	67295135	67295147	-	0.000	0.000	Merged-chr6-67295032-2
NR16877--MA0740.1.KLF14	chr13	43560360	43560373	+	0.000	0.000	Merged-chr13-43560201-73
NR2195--MA1107.1.KLF9	chr1	97580676	97580688	+	0.000	0.000	Merged-chr1-97580678-52
NR7632--MA0742.1.Klf12	chr10	81014922	81014936	-	0.000	0.000	Merged-chr10-81014965-34
NR16890--MA0599.1.KLF5	chr13	44730669	44730678	-	0.000	0.000	Merged-chr13-44730777-105
NR45756--MA0741.1.KLF16	chr4	41348056	41348066	+	0.000	0.000	Merged-chr4-41348000-22
NR27400--MA0740.1.KLF14	chr16	75920943	75920956	+	0.000	0.000	Merged-chr16-75921068-56
NR53265--MA0740.1.KLF14	chr5	135688966	135688979	-	0.000	0.000	Merged-chr5-135689128-71
NR39917--MA0742.1.Klf12	chr2	167421643	167421657	+	0.000	0.000	Merged-chr2-167421787-62
NR25276--MA0741.1.KLF16	chr15	99088502	99088512	-	0.000	0.000	Merged-chr15-99088403-27
NR52074--MA0493.1.Klf1	chr5	110135925	110135935	-	0.000	0.000	Merged-chr5-110135830-52
NR36042--MA0599.1.KLF5	chr2	31256710	31256719	+	0.000	0.000	Merged-chr2-31256650-54
NR35415--MA0742.1.Klf12	chr2	13575062	13575076	+	0.000	0.000	Merged-chr2-13575035-10
NR31815--MA0599.1.KLF5	chr18	25505100	25505109	-	0.000	0.000	Merged-chr18-25505224-41
NR28751--MA0599.1.KLF5	chr17	21617544	21617553	-	0.000	0.000	Merged-chr17-21617473-39
NR11629--MA0599.1.KLF5	chr11	83078265	83078274	-	0.000	0.000	Merged-chr11-83078335-54
NR9395--MA0740.1.KLF14	chr10	127211637	127211650	-	0.000	0.000	Merged-chr10-127211540-55
NR34310--MA0599.1.KLF5	chr19	29325370	29325379	+	0.000	0.000	Merged-chr19-29325284-39
NR9485--MA0599.1.KLF5	chr10	127668269	127668278	+	0.000	0.000	Merged-chr10-127668367-39
NR26558--MA0599.1.KLF5	chr16	38089232	38089241	-	0.000	0.000	Merged-chr16-38089125-126
NR50287--MA0741.1.KLF16	chr5	36574391	36574401	-	0.000	0.000	Merged-chr5-36574492-52
NR21314--MA0493.1.Klf1	chr14	70618205	70618215	+	0.000	0.000	Merged-chr14-70618190-41
NR50323--MA0039.3.KLF4	chr5	36722604	36722614	+	0.000	0.000	Merged-chr5-36722614-37
NR3707--MA0599.1.KLF5	chr1	156939029	156939038	-	0.000	0.000	Merged-chr1-156938918-4
NR67876--MA0493.1.Klf1	chr9	106685821	106685831	+	0.000	0.000	Merged-chr9-106685635-87
NR55225--MA0657.1.KLF13	chr6	54925958	54925975	+	0.000	0.000	Merged-chr6-54926058-40
NR65097--MA0742.1.Klf12	chr8	120276574	120276588	-	0.000	0.000	Merged-chr8-120276586-37
NR66921--MA0599.1.KLF5	chr9	67840327	67840336	-	0.000	0.000	Merged-chr9-67840387-69
NR5164--MA0740.1.KLF14	chr1	195092334	195092347	-	0.000	0.000	Merged-chr1-195092271-59
NR10351--MA0599.1.KLF5	chr11	32542890	32542899	-	0.000	0.000	Merged-chr11-32542755-79
NR43124--MA1107.1.KLF9	chr3	106484075	106484087	-	0.000	0.000	Merged-chr3-106483877-61
NR15317--MA0599.1.KLF5	chr12	101897308	101897317	-	0.000	0.000	Merged-chr12-101897238-43
NR24283--MA1107.1.KLF9	chr15	78450155	78450167	+	0.000	0.000	Merged-chr15-78450295-54
NR35406--MA0741.1.KLF16	chr2	13573922	13573932	+	0.000	0.000	Merged-chr2-13573939-7
NR23614--MA1107.1.KLF9	chr15	50048730	50048742	-	0.000	0.000	Merged-chr15-50048880-3
NR44675--MA1107.1.KLF9	chr3	152886825	152886837	-	0.000	0.000	Merged-chr3-152886887-20
NR12731--MA1107.1.KLF9	chr11	115999629	115999641	+	0.000	0.000	Merged-chr11-115999757-14
NR10896--MA1107.1.KLF9	chr11	60931930	60931942	-	0.000	0.000	Merged-chr11-60932010-53
NR42962--MA0599.1.KLF5	chr3	103058279	103058288	-	0.000	0.000	Merged-chr3-103058357-51
NR33423--MA0740.1.KLF14	chr18	80200731	80200744	-	0.000	0.000	Merged-chr18-80200692-56
NR10823--MA0740.1.KLF14	chr11	60046260	60046273	+	0.000	0.000	Merged-chr11-60046302-57
NR68854--MA0493.1.Klf1	chrX	50635280	50635290	-	0.000	0.000	Merged-chrX-50635232-33
NR11893--MA0599.1.KLF5	chr11	95261267	95261276	-	0.000	0.000	Merged-chr11-95261394-7
NR1204--MA0740.1.KLF14	chr1	60017018	60017031	+	0.000	0.000	Merged-chr1-60017133-4
NR67562--MA1107.1.KLF9	chr9	94678316	94678328	+	0.000	0.000	Merged-chr9-94678368-26
NR52186--MA0493.1.Klf1	chr5	112276447	112276457	-	0.000	0.000	Merged-chr5-112276606-72
NR60820--MA0493.1.Klf1	chr7	102210512	102210522	+	0.000	0.000	Merged-chr7-102210325-100
NR36830--MA0599.1.KLF5	chr2	59482659	59482668	+	0.000	0.000	Merged-chr2-59482840-22
NR60064--MA0599.1.KLF5	chr7	75782135	75782144	+	0.000	0.000	Merged-chr7-75782185-80
NR53611--MA1107.1.KLF9	chr5	140636808	140636820	+	0.000	0.000	Merged-chr5-140636895-23
NR65803--MA0740.1.KLF14	chr9	21320681	21320694	-	0.000	0.000	Merged-chr9-21320762-47
NR51776--MA1107.1.KLF9	chr5	99252931	99252943	+	0.000	0.000	Merged-chr5-99252869-81
NR54147--MA0599.1.KLF5	chr6	8648806	8648815	+	0.000	0.000	Merged-chr6-8648625-101
NR47018--MA1107.1.KLF9	chr4	88046545	88046557	+	0.000	0.000	Merged-chr4-88046485-60
NR8937--MA0599.1.KLF5	chr10	117627737	117627746	+	0.000	0.000	Merged-chr10-117627744-48
NR57196--MA1107.1.KLF9	chr6	129518075	129518087	+	0.000	0.000	Merged-chr6-129518183-25
NR53374--MA0740.1.KLF14	chr5	137338372	137338385	+	0.000	0.000	Merged-chr5-137338498-22
NR37609--MA0741.1.KLF16	chr2	90940423	90940433	+	0.000	0.000	Merged-chr2-90940332-6
NR40208--MA0741.1.KLF16	chr2	173000085	173000095	-	0.000	0.000	Merged-chr2-173000238-62
NR3070--MA0740.1.KLF14	chr1	138248299	138248312	+	0.000	0.000	Merged-chr1-138248268-25
NR59237--MA1107.1.KLF9	chr7	38090472	38090484	+	0.000	0.000	Merged-chr7-38090413-30
NR48256--MA0741.1.KLF16	chr4	133546048	133546058	+	0.000	0.000	Merged-chr4-133545920-68
NR38763--MA0493.1.Klf1	chr2	132052030	132052040	+	0.000	0.000	Merged-chr2-132051940-20
NR25082--MA0740.1.KLF14	chr15	93275403	93275416	+	0.000	0.000	Merged-chr15-93275409-98
NR35973--MA0599.1.KLF5	chr2	30469938	30469947	+	0.000	0.000	Merged-chr2-30470096-26
NR13458--MA0039.3.KLF4	chr12	21451597	21451607	-	0.000	0.000	Merged-chr12-21451589-67
NR66490--MA1107.1.KLF9	chr9	50491817	50491829	+	0.000	0.000	Merged-chr9-50491898-16
NR48376--MA0657.1.KLF13	chr4	135120387	135120404	-	0.000	0.000	Merged-chr4-135120412-50
NR58399--MA0599.1.KLF5	chr7	19077895	19077904	+	0.000	0.000	Merged-chr7-19077981-36
NR6816--MA0741.1.KLF16	chr10	61680268	61680278	-	0.000	0.000	Merged-chr10-61680390-61
NR1083--MA0742.1.Klf12	chr1	53852532	53852546	-	0.000	0.000	Merged-chr1-53852404-19
NR41738--MA0599.1.KLF5	chr3	54567551	54567560	+	0.000	0.000	Merged-chr3-54567528-25
NR15429--MA0599.1.KLF5	chr12	107129565	107129574	+	0.000	0.000	Merged-chr12-107129420-39
NR18478--MA1107.1.KLF9	chr13	97406752	97406764	+	0.000	0.000	Merged-chr13-97406780-35
NR24260--MA0741.1.KLF16	chr15	77956720	77956730	+	0.000	0.000	Merged-chr15-77956720-50
NR29268--MA0741.1.KLF16	chr17	32364323	32364333	-	0.000	0.000	Merged-chr17-32364369-47
NR16630--MA0493.1.Klf1	chr13	33079574	33079584	-	0.000	0.000	Merged-chr13-33079670-11
NR7700--MA0740.1.KLF14	chr10	81464679	81464692	-	0.000	0.000	Merged-chr10-81464665-32
NR47402--MA0741.1.KLF16	chr4	107314358	107314368	+	0.000	0.000	Merged-chr4-107314290-66
NR58502--MA0599.1.KLF5	chr7	19824338	19824347	-	0.000	0.000	Merged-chr7-19824278-64
NR22404--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR7224--MA0740.1.KLF14	chr10	75560107	75560120	+	0.000	0.000	Merged-chr10-75560154-49
NR45722--MA0741.1.KLF16	chr4	40876898	40876908	-	0.000	0.000	Merged-chr4-40876932-30
NR65477--MA0742.1.Klf12	chr8	128357309	128357323	+	0.000	0.000	Merged-chr8-128357359-22
NR50262--MA0742.1.Klf12	chr5	35795614	35795628	+	0.000	0.000	Merged-chr5-35795527-25
NR52073--MA0039.3.KLF4	chr5	110135923	110135933	-	0.000	0.000	Merged-chr5-110135830-52
NR33331--MA1107.1.KLF9	chr18	77072711	77072723	+	0.000	0.000	Merged-chr18-77072792-44
NR62011--MA0599.1.KLF5	chr7	143830037	143830046	-	0.000	0.000	Merged-chr7-143830009-91
NR63797--MA0742.1.Klf12	chr8	71665694	71665708	-	0.000	0.000	Merged-chr8-71665590-47
NR54800--MA0493.1.Klf1	chr6	38345974	38345984	+	0.000	0.000	Merged-chr6-38346040-40
NR33088--MA0741.1.KLF16	chr18	69537639	69537649	-	0.000	0.000	Merged-chr18-69537623-22
NR14696--MA1107.1.KLF9	chr12	80115773	80115785	-	0.000	0.000	Merged-chr12-80115734-50
NR5237--MA0742.1.Klf12	chr10	4386768	4386782	+	0.000	0.000	Merged-chr10-4386678-1
NR54598--MA1107.1.KLF9	chr6	29287072	29287084	-	0.000	0.000	Merged-chr6-29287093-11
NR66272--MA0599.1.KLF5	chr9	44029765	44029774	+	0.000	0.000	Merged-chr9-44029838-4
NR56706--MA0741.1.KLF16	chr6	115762207	115762217	+	0.000	0.000	Merged-chr6-115762298-33
NR45550--MA1107.1.KLF9	chr4	32388042	32388054	+	0.000	0.000	Merged-chr4-32387941-10
NR54720--MA0599.1.KLF5	chr6	34476245	34476254	-	0.000	0.000	Merged-chr6-34476190-64
NR28074--MA1107.1.KLF9	chr16	96089729	96089741	+	0.000	0.000	Merged-chr16-96089683-18
NR61900--MA0039.3.KLF4	chr7	141316207	141316217	-	0.000	0.000	Merged-chr7-141316131-26
NR67894--MA0493.1.Klf1	chr9	107306224	107306234	+	0.000	0.000	Merged-chr9-107306317-48
NR9459--MA0741.1.KLF16	chr10	127621162	127621172	-	0.000	0.000	Merged-chr10-127621046-1
NR38795--MA0599.1.KLF5	chr2	132511667	132511676	-	0.000	0.000	Merged-chr2-132511544-14
NR52204--MA0741.1.KLF16	chr5	112276569	112276579	+	0.000	0.000	Merged-chr5-112276606-72
NR58017--MA0039.3.KLF4	chr7	4647540	4647550	+	0.000	0.000	Merged-chr7-4647555-37
NR23632--MA1107.1.KLF9	chr15	50048921	50048933	-	0.000	0.000	Merged-chr15-50048880-3
NR3706--MA1107.1.KLF9	chr1	156938964	156938976	+	0.000	0.000	Merged-chr1-156938918-4
NR65063--MA0742.1.Klf12	chr8	119840580	119840594	+	0.000	0.000	Merged-chr8-119840588-52
NR52736--MA0742.1.Klf12	chr5	123907169	123907183	+	0.000	0.000	Merged-chr5-123907214-53
NR48094--MA0741.1.KLF16	chr4	129742515	129742525	+	0.000	0.000	Merged-chr4-129742411-67
NR53278--MA0740.1.KLF14	chr5	135744287	135744300	+	0.000	0.000	Merged-chr5-135744270-59
NR4703--MA0599.1.KLF5	chr1	185204126	185204135	+	0.000	0.000	Merged-chr1-185204112-85
NR47731--MA0599.1.KLF5	chr4	120287748	120287757	-	0.000	0.000	Merged-chr4-120287807-68
NR25226--MA0493.1.Klf1	chr15	98181300	98181310	+	0.000	0.000	Merged-chr15-98181409-51
NR22764--MA0742.1.Klf12	chr15	12205243	12205257	+	0.000	0.000	Merged-chr15-12205139-76
NR895--MA0599.1.KLF5	chr1	43098680	43098689	+	0.000	0.000	Merged-chr1-43098696-60
NR21900--MA1107.1.KLF9	chr14	100284718	100284730	-	0.000	0.000	Merged-chr14-100284560-1
NR9694--MA0039.3.KLF4	chr11	4259072	4259082	+	0.000	0.000	Merged-chr11-4258968-42
NR6925--MA0741.1.KLF16	chr10	67194229	67194239	+	0.000	0.000	Merged-chr10-67194243-31
NR12557--MA0742.1.Klf12	chr11	110903883	110903897	+	0.000	0.000	Merged-chr11-110903981-18
NR36175--MA0740.1.KLF14	chr2	33371150	33371163	+	0.000	0.000	Merged-chr2-33371227-82
NR26562--MA0493.1.Klf1	chr16	38353837	38353847	+	0.000	0.000	Merged-chr16-38353945-34
NR22560--MA1107.1.KLF9	chr14	122464279	122464291	-	0.000	0.000	Merged-chr14-122464224-88
NR53835--MA1107.1.KLF9	chr5	147050908	147050920	-	0.000	0.000	Merged-chr5-147050957-60
NR25270--MA1107.1.KLF9	chr15	99009038	99009050	+	0.000	0.000	Merged-chr15-99008995-43
NR65054--MA0741.1.KLF16	chr8	119575064	119575074	-	0.000	0.000	Merged-chr8-119575055-76
NR21329--MA0741.1.KLF16	chr14	70894256	70894266	+	0.000	0.000	Merged-chr14-70894203-35
NR42952--MA1107.1.KLF9	chr3	102756748	102756760	+	0.000	0.000	Merged-chr3-102756925-10
NR54832--MA0599.1.KLF5	chr6	39372820	39372829	+	0.000	0.000	Merged-chr6-39372871-18
NR68425--MA0599.1.KLF5	chr9	123478650	123478659	+	0.000	0.000	Merged-chr9-123478812-84
NR66106--MA0493.1.Klf1	chr9	32926394	32926404	-	0.000	0.000	Merged-chr9-32926348-60
NR51221--MA1107.1.KLF9	chr5	74092964	74092976	+	0.000	0.000	Merged-chr5-74093137-75
NR12194--MA1107.1.KLF9	chr11	99132673	99132685	-	0.000	0.000	Merged-chr11-99132520-18
NR22408--MA1107.1.KLF9	chr14	120313649	120313661	+	0.000	0.000	Merged-chr14-120313531-118
NR4228--MA0493.1.Klf1	chr1	172310122	172310132	-	0.000	0.000	Merged-chr1-172310200-78
NR50913--MA0742.1.Klf12	chr5	64819558	64819572	+	0.000	0.000	Merged-chr5-64819652-30
NR32032--MA0599.1.KLF5	chr18	34887442	34887451	+	0.000	0.000	Merged-chr18-34887458-62
NR12721--MA0740.1.KLF14	chr11	115814716	115814729	-	0.000	0.000	Merged-chr11-115814861-30
NR835--MA0741.1.KLF16	chr1	39949397	39949407	-	0.000	0.000	Merged-chr1-39949345-35
NR64938--MA0493.1.Klf1	chr8	116645535	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR35419--MA0741.1.KLF16	chr2	13575063	13575073	+	0.000	0.000	Merged-chr2-13575035-10
NR29309--MA0742.1.Klf12	chr17	33817670	33817684	+	0.000	0.000	Merged-chr17-33817699-57
NR12522--MA0599.1.KLF5	chr11	109312342	109312351	+	0.000	0.000	Merged-chr11-109312343-33
NR29379--MA1107.1.KLF9	chr17	34912150	34912162	+	0.000	0.000	Merged-chr17-34912198-43
NR58600--MA0493.1.Klf1	chr7	24413742	24413752	+	0.000	0.000	Merged-chr7-24413787-50
NR26454--MA1107.1.KLF9	chr16	32914159	32914171	-	0.000	0.000	Merged-chr16-32914306-67
NR6511--MA0741.1.KLF16	chr10	53889523	53889533	-	0.000	0.000	Merged-chr10-53889619-14
NR4272--MA1107.1.KLF9	chr1	172549529	172549541	-	0.000	0.000	Merged-chr1-172549592-17
NR55810--MA0599.1.KLF5	chr6	85587511	85587520	+	0.000	0.000	Merged-chr6-85587692-79
