#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR66655--MA0599.1.KLF5	chr9	59751105	59751114	-	0.000	0.000	Merged-chr9-59751057-119
NR35102--MA0493.1.Klf1	chr2	29669264	29669274	-	0.000	0.000	Merged-chr2-29669203-21
NR47968--MA0740.1.KLF14	chr4	149738056	149738069	+	0.000	0.000	Merged-chr4-149737941-68
NR19979--MA0741.1.KLF16	chr14	47189510	47189520	+	0.000	0.000	Merged-chr14-47189272-67
NR65014--MA0742.1.Klf12	chr8	121573581	121573595	+	0.000	0.000	Merged-chr8-121573521-19
NR23009--MA0599.1.KLF5	chr15	73067729	73067738	-	0.000	0.000	Merged-chr15-73067607-62
NR37593--MA0742.1.Klf12	chr2	127310480	127310494	+	0.000	0.000	Merged-chr2-127310323-17
NR24995--MA0742.1.Klf12	chr16	17405934	17405948	-	0.000	0.000	Merged-chr16-17405859-95
NR61331--MA0599.1.KLF5	chr7	127876146	127876155	-	0.000	0.000	Merged-chr7-127876235-123
NR66098--MA0741.1.KLF16	chr9	40997192	40997202	-	0.000	0.000	Merged-chr9-40997043-1,Merged-chr9-40997373-39
NR66271--MA0740.1.KLF14	chr9	45062964	45062977	-	0.000	0.000	Merged-chr9-45062852-37
NR56096--MA0741.1.KLF16	chr6	125425522	125425532	-	0.000	0.000	Merged-chr6-125425503-32
NR32518--MA0599.1.KLF5	chr19	4201630	4201639	+	0.000	0.000	Merged-chr19-4201647-42
NR66636--MA1107.1.KLF9	chr9	59486725	59486737	+	0.000	0.000	Merged-chr9-59486572-90
NR61903--MA0741.1.KLF16	chr7	140941530	140941540	+	0.000	0.000	Merged-chr7-140941728-63
NR44531--MA0599.1.KLF5	chr4	41773636	41773645	+	0.000	0.000	Merged-chr4-41773956-119
NR1992--MA0741.1.KLF16	chr1	125487563	125487573	-	0.000	0.000	Merged-chr1-125487640-13
NR41991--MA0740.1.KLF14	chr3	105704890	105704903	+	0.000	0.000	Merged-chr3-105704887-86
NR2163--MA0599.1.KLF5	chr1	132008050	132008059	-	0.000	0.000	Merged-chr1-132007976-127
NR64586--MA1107.1.KLF9	chr8	111821452	111821464	-	0.000	0.000	Merged-chr8-111821367-66
NR15477--MA0741.1.KLF16	chr12	107961262	107961272	+	0.000	0.000	Merged-chr12-107961222-28
NR25751--MA0039.3.KLF4	chr16	55838748	55838758	+	0.000	0.000	Merged-chr16-55838869-118
NR35979--MA0742.1.Klf12	chr2	61755185	61755199	+	0.000	0.000	Merged-chr2-61755182-23
NR47447--MA0599.1.KLF5	chr4	141099069	141099078	+	0.000	0.000	Merged-chr4-141099118-11
NR23528--MA0740.1.KLF14	chr15	81481232	81481245	-	0.000	0.000	Merged-chr15-81481205-40
NR27937--MA0599.1.KLF5	chr17	29638105	29638114	+	0.000	0.000	Merged-chr17-29638161-9
NR10557--MA0742.1.Klf12	chr11	70790713	70790727	-	0.000	0.000	Merged-chr11-70790875-54
NR49710--MA0740.1.KLF14	chr5	72868511	72868524	+	0.000	0.000	Merged-chr5-72868585-83
NR2103--MA0741.1.KLF16	chr1	131097909	131097919	-	0.000	0.000	Merged-chr1-131097779-22
NR33835--MA1107.1.KLF9	chr19	46970293	46970305	+	0.000	0.000	Merged-chr19-46970347-33
NR31446--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR45039--MA0599.1.KLF5	chr4	56802338	56802347	-	0.000	0.000	Merged-chr4-56802429-61
NR34832--MA0599.1.KLF5	chr2	24919594	24919603	+	0.000	0.000	Merged-chr2-24919565-66
NR8471--MA0741.1.KLF16	chr10	121429153	121429163	-	0.000	0.000	Merged-chr10-121429289-15
NR52292--MA0599.1.KLF5	chr5	137307411	137307420	+	0.000	0.000	Merged-chr5-137307532-71
NR52229--MA0493.1.Klf1	chr5	135995023	135995033	-	0.000	0.000	Merged-chr5-135995036-57
NR5521--MA1107.1.KLF9	chr10	39732072	39732084	+	0.000	0.000	Merged-chr10-39732105-199
NR17356--MA0599.1.KLF5	chr13	63566311	63566320	+	0.000	0.000	Merged-chr13-63566288-41
NR30757--MA0741.1.KLF16	chr18	38365197	38365207	+	0.000	0.000	Merged-chr18-38365063-36
NR20205--MA0599.1.KLF5	chr14	54464116	54464125	-	0.000	0.000	Merged-chr14-54464203-140
NR41266--MA0599.1.KLF5	chr3	89102058	89102067	-	0.000	0.000	Merged-chr3-89101941-62
NR38139--MA0493.1.Klf1	chr2	144224474	144224484	+	0.000	0.000	Merged-chr2-144224483-67
NR15909--MA0039.3.KLF4	chr12	115012963	115012973	+	0.000	0.000	Merged-chr12-115012998-22
NR10197--MA0599.1.KLF5	chr11	61231502	61231511	-	0.000	0.000	Merged-chr11-61231556-8
NR1072--MA1107.1.KLF9	chr1	69499066	69499078	-	0.000	0.000	Merged-chr1-69499196-51
NR46732--MA0741.1.KLF16	chr4	129542722	129542732	+	0.000	0.000	Merged-chr4-129542711-60
NR46017--MA0599.1.KLF5	chr4	108118554	108118563	-	0.000	0.000	Merged-chr4-108118509-57
NR13654--MA0741.1.KLF16	chr12	24651275	24651285	+	0.000	0.000	Merged-chr12-24651104-2
NR6825--MA0740.1.KLF14	chr10	80656765	80656778	-	0.000	0.000	Merged-chr10-80656566-55
NR36525--MA0741.1.KLF16	chr2	84784869	84784879	-	0.000	0.000	Merged-chr2-84784837-8
NR29217--MA0599.1.KLF5	chr17	65954068	65954077	-	0.000	0.000	Merged-chr17-65954196-36
NR11974--MA0741.1.KLF16	chr11	100574928	100574938	+	0.000	0.000	Merged-chr11-100574858-115
NR51147--MA0039.3.KLF4	chr5	115119382	115119392	+	0.000	0.000	Merged-chr5-115119310-50
NR66533--MA1107.1.KLF9	chr9	56325863	56325875	+	0.000	0.000	Merged-chr9-56325915-29
NR60315--MA0741.1.KLF16	chr7	102210350	102210360	-	0.000	0.000	Merged-chr7-102210325-100
NR32894--MA0741.1.KLF16	chr19	9991506	9991516	+	0.000	0.000	Merged-chr19-9991497-15
NR16006--MA0493.1.Klf1	chr12	117553356	117553366	-	0.000	0.000	Merged-chr12-117553468-60
NR22182--MA1107.1.KLF9	chr15	31222375	31222387	-	0.000	0.000	Merged-chr15-31222442-41
NR45883--MA0657.1.KLF13	chr4	105316974	105316991	-	0.000	0.000	Merged-chr4-105316897-22
NR59778--MA0599.1.KLF5	chr7	82971464	82971473	+	0.000	0.000	Merged-chr7-82971479-16
NR65131--MA0599.1.KLF5	chr8	122765126	122765135	+	0.000	0.000	Merged-chr8-122764980-5
NR46576--MA0493.1.Klf1	chr4	124936956	124936966	+	0.000	0.000	Merged-chr4-124937021-50
NR12800--MA0741.1.KLF16	chr11	115631259	115631269	-	0.000	0.000	Merged-chr11-115631252-39
NR17262--MA0599.1.KLF5	chr13	58359137	58359146	+	0.000	0.000	Merged-chr13-58359164-70
NR19518--MA0599.1.KLF5	chr14	20023919	20023928	-	0.000	0.000	Merged-chr14-20024041-29
NR46984--MA0741.1.KLF16	chr4	133546048	133546058	+	0.000	0.000	Merged-chr4-133545920-68
NR10183--MA0493.1.Klf1	chr11	60932008	60932018	-	0.000	0.000	Merged-chr11-60932010-53
NR59648--MA0741.1.KLF16	chr7	80123390	80123400	+	0.000	0.000	Merged-chr7-80123359-34
NR23059--MA0742.1.Klf12	chr15	74935369	74935383	+	0.000	0.000	Merged-chr15-74935411-23
NR35326--MA0493.1.Klf1	chr2	32867636	32867646	-	0.000	0.000	Merged-chr2-32867635-14
NR32480--MA0741.1.KLF16	chr19	4000356	4000366	+	0.000	0.000	Merged-chr19-4000436-69
NR1184--MA1107.1.KLF9	chr1	74390161	74390173	-	0.000	0.000	Merged-chr1-74390334-35
NR39136--MA0740.1.KLF14	chr2	164943140	164943153	-	0.000	0.000	Merged-chr2-164943047-31
NR15816--MA0493.1.Klf1	chr12	112674911	112674921	+	0.000	0.000	Merged-chr12-112674699-146
NR66654--MA1107.1.KLF9	chr9	59750872	59750884	-	0.000	0.000	Merged-chr9-59751057-119
NR40180--MA0493.1.Klf1	chr3	20154834	20154844	+	0.000	0.000	Merged-chr3-20154860-75
NR16190--MA0599.1.KLF5	chr13	6642541	6642550	+	0.000	0.000	Merged-chr13-6642638-23
NR56092--MA0599.1.KLF5	chr6	125422720	125422729	-	0.000	0.000	Merged-chr6-125422633-47
NR47465--MA0599.1.KLF5	chr4	141214492	141214501	+	0.000	0.000	Merged-chr4-141214360-102
NR58376--MA0740.1.KLF14	chr7	27487255	27487268	-	0.000	0.000	Merged-chr7-27487024-65
NR6817--MA1107.1.KLF9	chr10	80622978	80622990	+	0.000	0.000	Merged-chr10-80622970-10
NR16396--MA0599.1.KLF5	chr13	22006445	22006454	+	0.000	0.000	Merged-chr13-22006398-128
NR56974--MA0599.1.KLF5	chr6	142887601	142887610	-	0.000	0.000	Merged-chr6-142887615-28
NR6695--MA0741.1.KLF16	chr10	80172923	80172933	-	0.000	0.000	Merged-chr10-80173084-48
NR64179--MA0741.1.KLF16	chr8	95012336	95012346	-	0.000	0.000	Merged-chr8-95012536-10
NR10957--MA1107.1.KLF9	chr11	78301518	78301530	-	0.000	0.000	Merged-chr11-78301552-46
NR11780--MA0740.1.KLF14	chr11	97883659	97883672	+	0.000	0.000	Merged-chr11-97883682-8
NR39479--MA1107.1.KLF9	chr2	170205676	170205688	-	0.000	0.000	Merged-chr2-170205615-94
NR11878--MA0741.1.KLF16	chr11	98783532	98783542	-	0.000	0.000	Merged-chr11-98783373-52
NR24747--MA0741.1.KLF16	chr16	4552972	4552982	+	0.000	0.000	Merged-chr16-4552981-12
NR31445--MA1107.1.KLF9	chr18	67212690	67212702	+	0.000	0.000	Merged-chr18-67212775-57
NR60219--MA0741.1.KLF16	chr7	100856063	100856073	+	0.000	0.000	Merged-chr7-100856304-52
NR45038--MA1107.1.KLF9	chr4	56685423	56685435	+	0.000	0.000	Merged-chr4-56685445-40
NR1991--MA0599.1.KLF5	chr1	125487564	125487573	-	0.000	0.000	Merged-chr1-125487640-13
NR5570--MA0741.1.KLF16	chr10	41477860	41477870	-	0.000	0.000	Merged-chr10-41478018-1
NR6957--MA0599.1.KLF5	chr10	81401785	81401794	-	0.000	0.000	Merged-chr10-81401925-26
NR30452--MA0741.1.KLF16	chr18	24020822	24020832	-	0.000	0.000	Merged-chr18-24020702-108
NR64386--MA0599.1.KLF5	chr8	106007473	106007482	-	0.000	0.000	Merged-chr8-106007407-44
NR12932--MA0599.1.KLF5	chr11	117245969	117245978	-	0.000	0.000	Merged-chr11-117246130-34
NR51372--MA0741.1.KLF16	chr5	120690608	120690618	+	0.000	0.000	Merged-chr5-120690669-7
NR28023--MA1107.1.KLF9	chr17	31855871	31855883	+	0.000	0.000	Merged-chr17-31855795-60
NR20204--MA1107.1.KLF9	chr14	54259194	54259206	+	0.000	0.000	Merged-chr14-54259345-44
NR7339--MA0493.1.Klf1	chr10	89732330	89732340	-	0.000	0.000	Merged-chr10-89732178-67
NR23080--MA0741.1.KLF16	chr15	75709129	75709139	-	0.000	0.000	Merged-chr15-75709247-6
NR59691--MA0741.1.KLF16	chr7	80583400	80583410	-	0.000	0.000	Merged-chr7-80583398-64
NR13314--MA0493.1.Klf1	chr12	3237736	3237746	-	0.000	0.000	Merged-chr12-3237790-1
NR64152--MA1107.1.KLF9	chr8	94454238	94454250	-	0.000	0.000	Merged-chr8-94454274-59
NR31229--MA0741.1.KLF16	chr18	61555724	61555734	+	0.000	0.000	Merged-chr18-61555833-8
NR36694--MA0599.1.KLF5	chr2	93187529	93187538	-	0.000	0.000	Merged-chr2-93187538-54
NR13415--MA0741.1.KLF16	chr12	8521804	8521814	+	0.000	0.000	Merged-chr12-8521654-50
NR61648--MA1107.1.KLF9	chr7	135605492	135605504	-	0.000	0.000	Merged-chr7-135605308-40
NR58921--MA0599.1.KLF5	chr7	45053326	45053335	-	0.000	0.000	Merged-chr7-45053291-37
NR44813--MA0741.1.KLF16	chr4	46485839	46485849	-	0.000	0.000	Merged-chr4-46485924-53
NR59312--MA0493.1.Klf1	chr7	64101787	64101797	+	0.000	0.000	Merged-chr7-64101971-35
NR53812--MA0599.1.KLF5	chr6	38254320	38254329	+	0.000	0.000	Merged-chr6-38254248-53
NR54542--MA0039.3.KLF4	chr6	72789079	72789089	-	0.000	0.000	Merged-chr6-72789260-100
NR62645--MA0599.1.KLF5	chr8	27177329	27177338	+	0.000	0.000	Merged-chr8-27177254-18
NR19606--MA0039.3.KLF4	chr14	25522575	25522585	+	0.000	0.000	Merged-chr14-25522595-18
NR51762--MA0599.1.KLF5	chr5	130002474	130002483	+	0.000	0.000	Merged-chr5-130002702-76
NR32655--MA0741.1.KLF16	chr19	5489234	5489244	+	0.000	0.000	Merged-chr19-5489185-33
NR32926--MA0741.1.KLF16	chr19	11494659	11494669	-	0.000	0.000	Merged-chr19-11494704-35
NR22177--MA0741.1.KLF16	chr15	31222371	31222381	-	0.000	0.000	Merged-chr15-31222442-41
NR50437--MA0740.1.KLF14	chr5	100039983	100039996	+	0.000	0.000	Merged-chr5-100039874-12
NR16950--MA1107.1.KLF9	chr13	51639002	51639014	-	0.000	0.000	Merged-chr13-51638880-34
NR52279--MA0599.1.KLF5	chr5	137032887	137032896	+	0.000	0.000	Merged-chr5-137032758-64
NR41590--MA0740.1.KLF14	chr3	96172478	96172491	+	0.000	0.000	Merged-chr3-96172434-58
NR20222--MA0657.1.KLF13	chr14	54517531	54517548	-	0.000	0.000	Merged-chr14-54517551-43
NR12209--MA0740.1.KLF14	chr11	103170934	103170947	+	0.000	0.000	Merged-chr11-103171084-22
NR29221--MA0493.1.Klf1	chr17	65954073	65954083	-	0.000	0.000	Merged-chr17-65954196-36
NR65121--MA1107.1.KLF9	chr8	122712175	122712187	-	0.000	0.000	Merged-chr8-122712057-14
NR28216--MA0741.1.KLF16	chr17	35164966	35164976	-	0.000	0.000	Merged-chr17-35165046-91
NR10049--MA0493.1.Klf1	chr11	58283331	58283341	-	0.000	0.000	Merged-chr11-58283237-2
NR49136--MA0741.1.KLF16	chr5	35176571	35176581	-	0.000	0.000	Merged-chr5-35176446-65
NR8209--MA1107.1.KLF9	chr10	117784732	117784744	+	0.000	0.000	Merged-chr10-117784888-21
NR1679--MA0742.1.Klf12	chr1	95674186	95674200	-	0.000	0.000	Merged-chr1-95674241-20
NR55656--MA0599.1.KLF5	chr6	115972920	115972929	-	0.000	0.000	Merged-chr6-115972922-11
NR10427--MA0742.1.Klf12	chr11	69409590	69409604	-	0.000	0.000	Merged-chr11-69409455-74
NR28607--MA0657.1.KLF13	chr17	46383659	46383676	-	0.000	0.000	Merged-chr17-46383696-57
NR29686--MA1107.1.KLF9	chr17	80561202	80561214	-	0.000	0.000	Merged-chr17-80561065-39
NR5871--MA0493.1.Klf1	chr10	59919924	59919934	-	0.000	0.000	Merged-chr10-59919808-6
NR60057--MA0741.1.KLF16	chr7	97598726	97598736	-	0.000	0.000	Merged-chr7-97598749-18
NR11375--MA0039.3.KLF4	chr11	88718302	88718312	+	0.000	0.000	Merged-chr11-88718407-109
NR2368--MA0741.1.KLF16	chr1	136234169	136234179	-	0.000	0.000	Merged-chr1-136234299-43
NR60896--MA0740.1.KLF14	chr7	118533054	118533067	+	0.000	0.000	Merged-chr7-118533138-91
NR57902--MA0740.1.KLF14	chr7	16891717	16891730	+	0.000	0.000	Merged-chr7-16891959-60
NR27962--MA0741.1.KLF16	chr17	30576219	30576229	+	0.000	0.000	Merged-chr17-30576361-74
NR47051--MA0742.1.Klf12	chr4	134128834	134128848	+	0.000	0.000	Merged-chr4-134128895-71
NR65136--MA0742.1.Klf12	chr8	122830610	122830624	-	0.000	0.000	Merged-chr8-122830523-28
NR45230--MA0657.1.KLF13	chr4	62686889	62686906	+	0.000	0.000	Merged-chr4-62686960-11
NR17484--MA0741.1.KLF16	chr13	67609741	67609751	+	0.000	0.000	Merged-chr13-67609632-78
NR24905--MA0599.1.KLF5	chr16	11134699	11134708	+	0.000	0.000	Merged-chr16-11134662-66
NR62551--MA0599.1.KLF5	chr8	22398361	22398370	-	0.000	0.000	Merged-chr8-22398467-72
NR12395--MA0740.1.KLF14	chr11	107124669	107124682	+	0.000	0.000	Merged-chr11-107124614-54
NR53924--MA0599.1.KLF5	chr6	43265604	43265613	+	0.000	0.000	Merged-chr6-43265780-49
NR820--MA0039.3.KLF4	chr1	58774019	58774029	+	0.000	0.000	Merged-chr1-58774084-24
NR17472--MA0493.1.Klf1	chr13	67060902	67060912	+	0.000	0.000	Merged-chr13-67060949-73
NR56973--MA1107.1.KLF9	chr6	142884398	142884410	+	0.000	0.000	Merged-chr6-142884312-23
NR11972--MA0599.1.KLF5	chr11	100574928	100574937	+	0.000	0.000	Merged-chr11-100574858-115
NR53693--MA0742.1.Klf12	chr6	30175749	30175763	+	0.000	0.000	Merged-chr6-30175579-9
NR58035--MA0742.1.Klf12	chr7	19474335	19474349	-	0.000	0.000	Merged-chr7-19474220-17
NR66562--MA0742.1.Klf12	chr9	57278571	57278585	+	0.000	0.000	Merged-chr9-57278495-40
NR15204--MA0741.1.KLF16	chr12	101897307	101897317	-	0.000	0.000	Merged-chr12-101897238-43
NR12088--MA0742.1.Klf12	chr11	101582306	101582320	-	0.000	0.000	Merged-chr11-101582263-20
NR60358--MA0599.1.KLF5	chr7	104287927	104287936	+	0.000	0.000	Merged-chr7-104288065-70
NR64416--MA0741.1.KLF16	chr8	106973679	106973689	-	0.000	0.000	Merged-chr8-106973584-40
NR17392--MA0599.1.KLF5	chr13	64161729	64161738	-	0.000	0.000	Merged-chr13-64161873-63
NR6727--MA0741.1.KLF16	chr10	80350544	80350554	+	0.000	0.000	Merged-chr10-80350407-33
NR59200--MA0741.1.KLF16	chr7	57591145	57591155	+	0.000	0.000	Merged-chr7-57591036-32
NR33719--MA1107.1.KLF9	chr19	45030173	45030185	+	0.000	0.000	Merged-chr19-45030275-8
NR17114--MA0493.1.Klf1	chr13	54694132	54694142	-	0.000	0.000	Merged-chr13-54694129-87
NR22836--MA1107.1.KLF9	chr15	62092095	62092107	-	0.000	0.000	Merged-chr15-62091960-25
NR30695--MA0039.3.KLF4	chr18	36515992	36516002	-	0.000	0.000	Merged-chr18-36515828-57
NR32540--MA0493.1.Klf1	chr19	4269276	4269286	+	0.000	0.000	Merged-chr19-4269199-28
NR19772--MA1107.1.KLF9	chr14	32388449	32388461	-	0.000	0.000	Merged-chr14-32388438-6
NR10809--MA0657.1.KLF13	chr11	76399211	76399228	+	0.000	0.000	Merged-chr11-76399136-77
NR23290--MA1107.1.KLF9	chr15	78475757	78475769	-	0.000	0.000	Merged-chr15-78475824-65
NR25546--MA1107.1.KLF9	chr16	38353837	38353849	+	0.000	0.000	Merged-chr16-38353945-34
NR40972--MA1107.1.KLF9	chr3	75696350	75696362	-	0.000	0.000	Merged-chr3-75696372-7
NR58567--MA0493.1.Klf1	chr7	30280524	30280534	-	0.000	0.000	Merged-chr7-30280528-94
NR24778--MA0039.3.KLF4	chr16	4863121	4863131	+	0.000	0.000	Merged-chr16-4863124-25
NR68158--MA1107.1.KLF9	chr9	103449313	103449325	-	0.000	0.000	Merged-chr9-103449335-34
NR2793--MA0740.1.KLF14	chr1	153487729	153487742	-	0.000	0.000	Merged-chr1-153487679-3
NR49730--MA0742.1.Klf12	chr5	72917095	72917109	-	0.000	0.000	Merged-chr5-72916932-38
NR21998--MA0599.1.KLF5	chr15	6708318	6708327	-	0.000	0.000	Merged-chr15-6708471-133
NR52226--MA0740.1.KLF14	chr5	135962677	135962690	+	0.000	0.000	Merged-chr5-135962796-70
NR37426--MA0599.1.KLF5	chr2	121414492	121414501	+	0.000	0.000	Merged-chr2-121414603-1
NR15660--MA0599.1.KLF5	chr12	110505023	110505032	+	0.000	0.000	Merged-chr12-110505059-48
NR19687--MA0741.1.KLF16	chr14	27351721	27351731	-	0.000	0.000	Merged-chr14-27351647-44
NR66282--MA0741.1.KLF16	chr9	45241579	45241589	-	0.000	0.000	Merged-chr9-45241570-21
NR9112--MA0599.1.KLF5	chr11	5878228	5878237	+	0.000	0.000	Merged-chr11-5878307-47
NR61460--MA1107.1.KLF9	chr7	130646081	130646093	-	0.000	0.000	Merged-chr7-130646224-178
NR47101--MA0039.3.KLF4	chr4	134796742	134796752	-	0.000	0.000	Merged-chr4-134796618-44
NR35123--MA0740.1.KLF14	chr2	30066343	30066356	+	0.000	0.000	Merged-chr2-30066556-82
NR61327--MA0599.1.KLF5	chr7	127777083	127777092	+	0.000	0.000	Merged-chr7-127777131-96
NR53900--MA0039.3.KLF4	chr6	41177313	41177323	-	0.000	0.000	Merged-chr6-41177322-23
NR10542--MA0599.1.KLF5	chr11	70654679	70654688	-	0.000	0.000	Merged-chr11-70654589-122
NR61259--MA0740.1.KLF14	chr7	127260768	127260781	+	0.000	0.000	Merged-chr7-127260763-55
NR65668--MA0493.1.Klf1	chr9	21015455	21015465	-	0.000	0.000	Merged-chr9-21015745-80
NR24135--MA0599.1.KLF5	chr15	96638243	96638252	+	0.000	0.000	Merged-chr15-96638375-49
NR64397--MA0741.1.KLF16	chr8	106054373	106054383	-	0.000	0.000	Merged-chr8-106054451-60
NR68368--MA0039.3.KLF4	chr9	107333813	107333823	-	0.000	0.000	Merged-chr9-107333760-1
NR22841--MA0493.1.Klf1	chr15	62139268	62139278	+	0.000	0.000	Merged-chr15-62139075-28
NR46583--MA0741.1.KLF16	chr4	125066534	125066544	+	0.000	0.000	Merged-chr4-125066684-58
NR18557--MA1107.1.KLF9	chr13	102925827	102925839	-	0.000	0.000	Merged-chr13-102926006-9
NR29225--MA1107.1.KLF9	chr17	65954066	65954078	-	0.000	0.000	Merged-chr17-65954196-36
NR16844--MA0599.1.KLF5	chr13	45885060	45885069	+	0.000	0.000	Merged-chr13-45885080-29
NR54490--MA0599.1.KLF5	chr6	72097575	72097584	+	0.000	0.000	Merged-chr6-72097676-68
NR64018--MA1107.1.KLF9	chr8	88647315	88647327	-	0.000	0.000	Merged-chr8-88647358-34
NR13230--MA0657.1.KLF13	chr11	120729613	120729630	-	0.000	0.000	Merged-chr11-120729772-16
NR58920--MA1107.1.KLF9	chr7	45025108	45025120	+	0.000	0.000	Merged-chr7-45025072-11
NR16167--MA0741.1.KLF16	chr13	5864384	5864394	-	0.000	0.000	Merged-chr13-5864557-62
NR27512--MA0599.1.KLF5	chr17	24720001	24720010	-	0.000	0.000	Merged-chr17-24720071-62
NR60166--MA0741.1.KLF16	chr7	99450747	99450757	-	0.000	0.000	Merged-chr7-99450884-18
NR50210--MA1107.1.KLF9	chr5	92001025	92001037	+	0.000	0.000	Merged-chr5-92000971-27
NR11225--MA0741.1.KLF16	chr11	85407803	85407813	+	0.000	0.000	Merged-chr11-85407928-27
NR11806--MA0493.1.Klf1	chr11	97999426	97999436	+	0.000	0.000	Merged-chr11-97999442-46
NR55087--MA0493.1.Klf1	chr6	97473512	97473522	-	0.000	0.000	Merged-chr6-97473618-39
NR65015--MA0599.1.KLF5	chr8	121573582	121573591	+	0.000	0.000	Merged-chr8-121573521-19
NR22948--MA1107.1.KLF9	chr15	67410219	67410231	-	0.000	0.000	Merged-chr15-67410100-57
NR2343--MA0742.1.Klf12	chr1	135766473	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR35362--MA0493.1.Klf1	chr2	33371145	33371155	+	0.000	0.000	Merged-chr2-33371227-82
NR9797--MA0599.1.KLF5	chr11	52268708	52268717	+	0.000	0.000	Merged-chr11-52268561-57
NR32882--MA0742.1.Klf12	chr19	9082559	9082573	+	0.000	0.000	Merged-chr19-9082647-26
NR30253--MA0493.1.Klf1	chr18	4348350	4348360	+	0.000	0.000	Merged-chr18-4348193-25
NR29445--MA0493.1.Klf1	chr17	74159692	74159702	+	0.000	0.000	Merged-chr17-74159677-34
NR58398--MA0657.1.KLF13	chr7	27592445	27592462	-	0.000	0.000	Merged-chr7-27592568-2
NR39712--MA1107.1.KLF9	chr2	174533134	174533146	+	0.000	0.000	Merged-chr2-174532982-23
NR56295--MA0740.1.KLF14	chr6	129255083	129255096	+	0.000	0.000	Merged-chr6-129255226-26
NR21401--MA0039.3.KLF4	chr14	105232610	105232620	-	0.000	0.000	Merged-chr14-105232653-27
NR6729--MA0599.1.KLF5	chr10	80387680	80387689	+	0.000	0.000	Merged-chr10-80387709-52
NR30331--MA0742.1.Klf12	chr18	12168647	12168661	-	0.000	0.000	Merged-chr18-12168747-122
NR49757--MA0599.1.KLF5	chr5	73206407	73206416	-	0.000	0.000	Merged-chr5-73206518-35
NR12028--MA0599.1.KLF5	chr11	101119882	101119891	-	0.000	0.000	Merged-chr11-101119908-69
NR58106--MA0493.1.Klf1	chr7	19946291	19946301	+	0.000	0.000	Merged-chr7-19946114-52
NR10869--MA0599.1.KLF5	chr11	77508252	77508261	-	0.000	0.000	Merged-chr11-77508225-26
NR59104--MA0741.1.KLF16	chr7	48137407	48137417	+	0.000	0.000	Merged-chr7-48137318-1
NR49542--MA0599.1.KLF5	chr5	64651647	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR67902--MA0741.1.KLF16	chr9	95279922	95279932	-	0.000	0.000	Merged-chr9-95279790-94
NR10654--MA0599.1.KLF5	chr11	73094701	73094710	-	0.000	0.000	Merged-chr11-73094669-63
NR49738--MA1107.1.KLF9	chr5	72917097	72917109	-	0.000	0.000	Merged-chr5-72916932-38
NR14780--MA0493.1.Klf1	chr12	86795938	86795948	-	0.000	0.000	Merged-chr12-86795851-62
NR22395--MA0741.1.KLF16	chr15	38122406	38122416	+	0.000	0.000	Merged-chr15-38122272-49
NR42105--MA0493.1.Klf1	chr3	108017975	108017985	+	0.000	0.000	Merged-chr3-108018056-86
NR21518--MA1107.1.KLF9	chr14	115371380	115371392	-	0.000	0.000	Merged-chr14-115371480-14
NR39156--MA0742.1.Klf12	chr2	165285777	165285791	+	0.000	0.000	Merged-chr2-165285935-14
NR68310--MA0740.1.KLF14	chr9	106203106	106203119	-	0.000	0.000	Merged-chr9-106203255-66
NR37335--MA0657.1.KLF13	chr2	119338028	119338045	+	0.000	0.000	Merged-chr2-119337945-63
NR19666--MA0599.1.KLF5	chr14	27114835	27114844	+	0.000	0.000	Merged-chr14-27114945-21
NR48685--MA0599.1.KLF5	chr5	21055971	21055980	+	0.000	0.000	Merged-chr5-21055956-115
NR66630--MA0740.1.KLF14	chr9	59486725	59486738	+	0.000	0.000	Merged-chr9-59486572-90
NR25225--MA0599.1.KLF5	chr16	24508049	24508058	+	0.000	0.000	Merged-chr16-24508054-13
NR6993--MA0599.1.KLF5	chr10	81525256	81525265	-	0.000	0.000	Merged-chr10-81525209-7
NR58575--MA0039.3.KLF4	chr7	30323039	30323049	+	0.000	0.000	Merged-chr7-30323096-14
NR23175--MA0599.1.KLF5	chr15	76671500	76671509	+	0.000	0.000	Merged-chr15-76671670-56
NR34734--MA0599.1.KLF5	chr2	18694562	18694571	+	0.000	0.000	Merged-chr2-18694369-65
NR57906--MA0039.3.KLF4	chr7	16891733	16891743	+	0.000	0.000	Merged-chr7-16891959-60
NR32899--MA0599.1.KLF5	chr19	10305046	10305055	-	0.000	0.000	Merged-chr19-10304967-15
NR2713--MA1107.1.KLF9	chr1	151764470	151764482	-	0.000	0.000	Merged-chr1-151764343-19
NR616--MA0599.1.KLF5	chr1	43562529	43562538	+	0.000	0.000	Merged-chr1-43562449-72
