#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR5561--MA0089.1.MAFG::NFE2L1	chr17	88429145	88429150	-	0.000	0.000	Merged-chr17-88429158-10
NR5819--MA0591.1.Bach1::Mafk	chr18	61643908	61643922	+	0.000	0.000	Merged-chr18-61643847-38
NR12742--MA0501.1.MAF::NFE2	chr9	116283968	116283982	-	0.000	0.000	Merged-chr9-116283998-37
NR9329--MA0089.1.MAFG::NFE2L1	chr5	36465041	36465046	-	0.000	0.000	Merged-chr5-36465079-55
NR11028--MA0591.1.Bach1::Mafk	chr7	51892733	51892747	+	0.000	0.000	Merged-chr7-51892724-31
NR7884--MA0591.1.Bach1::Mafk	chr3	96105411	96105425	+	0.000	0.000	Merged-chr3-96105422-6
NR7647--MA0591.1.Bach1::Mafk	chr3	21996130	21996144	-	0.000	0.000	Merged-chr3-21996009-51
NR8475--MA0089.1.MAFG::NFE2L1	chr4	45342165	45342170	-	0.000	0.000	Merged-chr4-45342285-81
NR8851--MA0089.1.MAFG::NFE2L1	chr4	120032551	120032556	+	0.000	0.000	Merged-chr4-120032784-81
NR3301--MA0117.2.Mafb	chr13	69821588	69821599	+	0.000	0.000	Merged-chr13-69821460-47
NR5036--MA0495.2.MAFF	chr16	91458460	91458480	+	0.000	0.000	Merged-chr16-91458456-57
NR3179--MA0591.1.Bach1::Mafk	chr13	45870053	45870067	+	0.000	0.000	Merged-chr13-45870077-5
NR3178--MA0496.2.MAFK	chr13	45624149	45624167	-	0.000	0.000	Merged-chr13-45624002-39
NR6641--MA0501.1.MAF::NFE2	chr2	61454521	61454535	+	0.000	0.000	Merged-chr2-61454563-42
NR11335--MA0117.2.Mafb	chr7	114817825	114817836	-	0.000	0.000	Merged-chr7-114817676-52
NR3023--MA0089.1.MAFG::NFE2L1	chr13	4771659	4771664	+	0.000	0.000	Merged-chr13-4771617-34
NR12530--MA0496.2.MAFK	chr9	83564271	83564289	-	0.000	0.000	Merged-chr9-83564254-44
NR10582--MA0089.1.MAFG::NFE2L1	chr6	129552655	129552660	-	0.000	0.000	Merged-chr6-129552660-25
NR3413--MA0117.2.Mafb	chr13	93340894	93340905	+	0.000	0.000	Merged-chr13-93341062-38
NR8303--MA0659.1.MAFG	chr3	153260800	153260820	+	0.000	0.000	Merged-chr3-153260790-34
NR1418--MA0501.1.MAF::NFE2	chr10	76802327	76802341	-	0.000	0.000	Merged-chr10-76802342-40
NR6449--MA0501.1.MAF::NFE2	chr2	25395768	25395782	-	0.000	0.000	Merged-chr2-25395887-13
NR6313--MA0089.1.MAFG::NFE2L1	chr19	57355715	57355720	+	0.000	0.000	Merged-chr19-57355886-69
NR5038--MA0659.1.MAFG	chr16	91458460	91458480	+	0.000	0.000	Merged-chr16-91458456-57
NR586--MA0495.2.MAFF	chr1	135873063	135873083	+	0.000	0.000	Merged-chr1-135873175-7
NR886--MA0501.1.MAF::NFE2	chr1	173673898	173673912	-	0.000	0.000	Merged-chr1-173673787-63
NR10999--MA0089.1.MAFG::NFE2L1	chr7	46838974	46838979	-	0.000	0.000	Merged-chr7-46838931-53
NR10008--MA0591.1.Bach1::Mafk	chr6	33248995	33249009	-	0.000	0.000	Merged-chr6-33249191-56
NR3325--MA0089.1.MAFG::NFE2L1	chr13	73646843	73646848	-	0.000	0.000	Merged-chr13-73646864-32
NR4630--MA0089.1.MAFG::NFE2L1	chr16	8870002	8870007	+	0.000	0.000	Merged-chr16-8869938-27
NR2471--MA0089.1.MAFG::NFE2L1	chr12	12289900	12289905	+	0.000	0.000	Merged-chr12-12289844-38
NR118--MA0659.1.MAFG	chr1	43478149	43478169	-	0.000	0.000	Merged-chr1-43478113-25
NR6239--MA0089.1.MAFG::NFE2L1	chr19	46511346	46511351	+	0.000	0.000	Merged-chr19-46511275-84
NR9807--MA0496.2.MAFK	chr5	136550857	136550875	-	0.000	0.000	Merged-chr5-136550897-14
NR10405--MA0089.1.MAFG::NFE2L1	chr6	112374319	112374324	-	0.000	0.000	Merged-chr6-112374423-30
NR1599--MA0495.2.MAFF	chr10	99221678	99221698	+	0.000	0.000	Merged-chr10-99221651-27
NR7819--MA0591.1.Bach1::Mafk	chr3	87508382	87508396	+	0.000	0.000	Merged-chr3-87508394-38
NR8661--MA0117.2.Mafb	chr4	89550651	89550662	+	0.000	0.000	Merged-chr4-89550701-62
NR5270--MA0089.1.MAFG::NFE2L1	chr17	32483550	32483555	-	0.000	0.000	Merged-chr17-32483416-20
NR285--MA0591.1.Bach1::Mafk	chr1	75179428	75179442	-	0.000	0.000	Merged-chr1-75179465-11
NR5887--MA0591.1.Bach1::Mafk	chr18	67502782	67502796	+	0.000	0.000	Merged-chr18-67502827-16
NR5278--MA0495.2.MAFF	chr17	34879688	34879708	+	0.000	0.000	Merged-chr17-34879793-28
NR9845--MA0117.2.Mafb	chr5	143334523	143334534	-	0.000	0.000	Merged-chr5-143334282-32
NR2480--MA0117.2.Mafb	chr12	16185679	16185690	-	0.000	0.000	Merged-chr12-16185844-40
NR4974--MA0591.1.Bach1::Mafk	chr16	84625362	84625376	-	0.000	0.000	Merged-chr16-84625247-15
NR12437--MA0591.1.Bach1::Mafk	chr9	66991102	66991116	-	0.000	0.000	Merged-chr9-66991184-10
NR1097--MA0591.1.Bach1::Mafk	chr1	193102729	193102743	-	0.000	0.000	Merged-chr1-193102904-19
NR2282--MA0089.1.MAFG::NFE2L1	chr11	108098444	108098449	+	0.000	0.000	Merged-chr11-108098538-36
NR1138--MA0495.2.MAFF	chr10	7041181	7041201	-	0.000	0.000	Merged-chr10-7041240-23
NR7821--MA0591.1.Bach1::Mafk	chr3	87525574	87525588	-	0.000	0.000	Merged-chr3-87525732-56
NR4221--MA0501.1.MAF::NFE2	chr15	38120531	38120545	+	0.000	0.000	Merged-chr15-38120488-27
NR5522--MA0591.1.Bach1::Mafk	chr17	85023740	85023754	+	0.000	0.000	Merged-chr17-85023702-53
NR2592--MA0117.2.Mafb	chr12	55060478	55060489	-	0.000	0.000	Merged-chr12-55060486-57
NR120--MA0496.2.MAFK	chr1	43478150	43478168	-	0.000	0.000	Merged-chr1-43478113-25
NR2023--MA0501.1.MAF::NFE2	chr11	65740616	65740630	-	0.000	0.000	Merged-chr11-65740593-21
NR12992--MA0501.1.MAF::NFE2	chrX	142883741	142883755	+	0.000	0.000	Merged-chrX-142883855-35
NR6052--MA0659.1.MAFG	chr19	4299730	4299750	-	0.000	0.000	Merged-chr19-4299826-2
NR7681--MA0496.2.MAFK	chr3	36841096	36841114	+	0.000	0.000	Merged-chr3-36841123-23
NR3814--MA0089.1.MAFG::NFE2L1	chr14	57729882	57729887	+	0.000	0.000	Merged-chr14-57729995-40
NR7215--MA0501.1.MAF::NFE2	chr2	143903663	143903677	-	0.000	0.000	Merged-chr2-143903810-20
NR1804--MA0591.1.Bach1::Mafk	chr10	130340405	130340419	-	0.000	0.000	Merged-chr10-130340277-13
NR4223--MA0591.1.Bach1::Mafk	chr15	38199738	38199752	-	0.000	0.000	Merged-chr15-38199755-22
NR5862--MA0659.1.MAFG	chr18	65319223	65319243	+	0.000	0.000	Merged-chr18-65319104-54
NR6728--MA0089.1.MAFG::NFE2L1	chr2	79062050	79062055	+	0.000	0.000	Merged-chr2-79062091-23
NR8433--MA0117.2.Mafb	chr4	33310234	33310245	-	0.000	0.000	Merged-chr4-33310385-59
NR11010--MA0591.1.Bach1::Mafk	chr7	49923217	49923231	+	0.000	0.000	Merged-chr7-49923438-49
NR2054--MA0591.1.Bach1::Mafk	chr11	72196708	72196722	-	0.000	0.000	Merged-chr11-72196798-41
NR10047--MA0495.2.MAFF	chr6	48693756	48693776	+	0.000	0.000	Merged-chr6-48693973-35
NR6051--MA0591.1.Bach1::Mafk	chr19	4299733	4299747	-	0.000	0.000	Merged-chr19-4299826-2
NR4790--MA0659.1.MAFG	chr16	38506232	38506252	-	0.000	0.000	Merged-chr16-38506252-25
NR8897--MA0501.1.MAF::NFE2	chr4	126110990	126111004	-	0.000	0.000	Merged-chr4-126110742-108
NR10076--MA0591.1.Bach1::Mafk	chr6	52306089	52306103	-	0.000	0.000	Merged-chr6-52306168-25
NR10915--MA0496.2.MAFK	chr7	25107336	25107354	-	0.000	0.000	Merged-chr7-25107253-25
NR11025--MA0495.2.MAFF	chr7	51892730	51892750	+	0.000	0.000	Merged-chr7-51892724-31
NR2767--MA0501.1.MAF::NFE2	chr12	99544008	99544022	-	0.000	0.000	Merged-chr12-99544035-2
NR5585--MA0089.1.MAFG::NFE2L1	chr17	90584914	90584919	+	0.000	0.000	Merged-chr17-90584886-65
NR3246--MA0591.1.Bach1::Mafk	chr13	54569970	54569984	+	0.000	0.000	Merged-chr13-54570147-9
NR2796--MA0496.2.MAFK	chr12	102588573	102588591	-	0.000	0.000	Merged-chr12-102588735-27
NR273--MA0495.2.MAFF	chr1	74398274	74398294	-	0.000	0.000	Merged-chr1-74398237-10
NR2333--MA0591.1.Bach1::Mafk	chr11	114676579	114676593	-	0.000	0.000	Merged-chr11-114676631-1
NR5002--MA0501.1.MAF::NFE2	chr16	87700098	87700112	-	0.000	0.000	Merged-chr16-87700097-27
NR3407--MA0496.2.MAFK	chr13	92639331	92639349	-	0.000	0.000	Merged-chr13-92639220-17
NR10051--MA0496.2.MAFK	chr6	48693757	48693775	-	0.000	0.000	Merged-chr6-48693973-35
NR185--MA0501.1.MAF::NFE2	chr1	58742703	58742717	+	0.000	0.000	Merged-chr1-58742743-31
NR1816--MA0117.2.Mafb	chr11	3199222	3199233	+	0.000	0.000	Merged-chr11-3199138-87
NR1286--MA0495.2.MAFF	chr10	42277380	42277400	-	0.000	0.000	Merged-chr10-42277401-64
NR9350--MA0591.1.Bach1::Mafk	chr5	43355334	43355348	+	0.000	0.000	Merged-chr5-43355421-55
NR12967--MA0089.1.MAFG::NFE2L1	chrX	133898292	133898297	+	0.000	0.000	Merged-chrX-133898261-39
NR3804--MA0591.1.Bach1::Mafk	chr14	54259260	54259274	+	0.000	0.000	Merged-chr14-54259345-44
NR4426--MA0495.2.MAFF	chr15	79328209	79328229	-	0.000	0.000	Merged-chr15-79328273-51
NR5531--MA0659.1.MAFG	chr17	86063692	86063712	-	0.000	0.000	Merged-chr17-86063661-27
NR12325--MA0496.2.MAFK	chr9	48538399	48538417	+	0.000	0.000	Merged-chr9-48538454-59
NR11721--MA0659.1.MAFG	chr8	46550338	46550358	+	0.000	0.000	Merged-chr8-46550228-39
NR9627--MA0089.1.MAFG::NFE2L1	chr5	107754956	107754961	-	0.000	0.000	Merged-chr5-107754930-37
NR1550--MA0591.1.Bach1::Mafk	chr10	94545784	94545798	-	0.000	0.000	Merged-chr10-94545691-55
NR12457--MA0117.2.Mafb	chr9	72389806	72389817	+	0.000	0.000	Merged-chr9-72389636-26
NR8397--MA0089.1.MAFG::NFE2L1	chr4	14864329	14864334	-	0.000	0.000	Merged-chr4-14864429-92
NR11634--MA0089.1.MAFG::NFE2L1	chr8	18564900	18564905	-	0.000	0.000	Merged-chr8-18564769-25
NR12187--MA0089.1.MAFG::NFE2L1	chr9	7510032	7510037	+	0.000	0.000	Merged-chr9-7510063-49
NR3546--MA0496.2.MAFK	chr13	108763561	108763579	+	0.000	0.000	Merged-chr13-108763497-25
NR11166--MA0659.1.MAFG	chr7	83597297	83597317	-	0.000	0.000	Merged-chr7-83597333-20
NR11027--MA0117.2.Mafb	chr7	51892739	51892750	-	0.000	0.000	Merged-chr7-51892724-31
NR12741--MA0591.1.Bach1::Mafk	chr9	116283971	116283985	-	0.000	0.000	Merged-chr9-116283998-37
NR12135--MA0659.1.MAFG	chr8	126686967	126686987	-	0.000	0.000	Merged-chr8-126687126-29
NR8468--MA0501.1.MAF::NFE2	chr4	41569531	41569545	+	0.000	0.000	Merged-chr4-41569502-63
NR11600--MA0117.2.Mafb	chr8	3587663	3587674	-	0.000	0.000	Merged-chr8-3587694-26
NR6820--MA0496.2.MAFK	chr2	101616044	101616062	-	0.000	0.000	Merged-chr2-101616143-32
NR11120--MA0591.1.Bach1::Mafk	chr7	79301006	79301020	+	0.000	0.000	Merged-chr7-79300921-71
NR7164--MA0089.1.MAFG::NFE2L1	chr2	132282172	132282177	+	0.000	0.000	Merged-chr2-132282020-68
NR10591--MA0089.1.MAFG::NFE2L1	chr6	130429671	130429676	-	0.000	0.000	Merged-chr6-130429681-16
NR2821--MA0117.2.Mafb	chr12	105069094	105069105	+	0.000	0.000	Merged-chr12-105069151-33
NR168--MA0659.1.MAFG	chr1	55448118	55448138	+	0.000	0.000	Merged-chr1-55448277-23
NR910--MA0591.1.Bach1::Mafk	chr1	176986352	176986366	-	0.000	0.000	Merged-chr1-176986467-25
NR9607--MA0591.1.Bach1::Mafk	chr5	105415551	105415565	+	0.000	0.000	Merged-chr5-105415697-66
NR7251--MA0089.1.MAFG::NFE2L1	chr2	146517123	146517128	+	0.000	0.000	Merged-chr2-146517219-24
NR2125--MA0496.2.MAFK	chr11	84073005	84073023	-	0.000	0.000	Merged-chr11-84073104-12
NR7354--MA0501.1.MAF::NFE2	chr2	158723942	158723956	-	0.000	0.000	Merged-chr2-158724013-3
NR1224--MA0501.1.MAF::NFE2	chr10	25457374	25457388	-	0.000	0.000	Merged-chr10-25457296-47
NR11081--MA0501.1.MAF::NFE2	chr7	73546956	73546970	-	0.000	0.000	Merged-chr7-73546834-52
NR4263--MA0089.1.MAFG::NFE2L1	chr15	59520704	59520709	-	0.000	0.000	Merged-chr15-59520520-55
NR2984--MA0089.1.MAFG::NFE2L1	chr12	117182703	117182708	-	0.000	0.000	Merged-chr12-117182777-1
NR4786--MA0117.2.Mafb	chr16	38483336	38483347	+	0.000	0.000	Merged-chr16-38483569-68
NR4548--MA0591.1.Bach1::Mafk	chr15	95276864	95276878	-	0.000	0.000	Merged-chr15-95276729-22
NR2129--MA0089.1.MAFG::NFE2L1	chr11	85312068	85312073	-	0.000	0.000	Merged-chr11-85312259-24
NR8118--MA0089.1.MAFG::NFE2L1	chr3	133563707	133563712	-	0.000	0.000	Merged-chr3-133563771-42
NR4420--MA0591.1.Bach1::Mafk	chr15	78607720	78607734	-	0.000	0.000	Merged-chr15-78607691-21
NR7174--MA0659.1.MAFG	chr2	132874100	132874120	-	0.000	0.000	Merged-chr2-132874056-29
NR5977--MA0591.1.Bach1::Mafk	chr18	79589308	79589322	-	0.000	0.000	Merged-chr18-79589307-27
NR170--MA0496.2.MAFK	chr1	55448119	55448137	+	0.000	0.000	Merged-chr1-55448277-23
NR5141--MA0501.1.MAF::NFE2	chr17	5885065	5885079	+	0.000	0.000	Merged-chr17-5885218-3
NR12850--MA0089.1.MAFG::NFE2L1	chrX	20920722	20920727	-	0.000	0.000	Merged-chrX-20920924-53
NR7935--MA0501.1.MAF::NFE2	chr3	101600447	101600461	-	0.000	0.000	Merged-chr3-101600504-6
NR10010--MA0089.1.MAFG::NFE2L1	chr6	34029420	34029425	+	0.000	0.000	Merged-chr6-34029485-50
NR12527--MA0591.1.Bach1::Mafk	chr9	83564273	83564287	+	0.000	0.000	Merged-chr9-83564254-44
NR12227--MA0496.2.MAFK	chr9	15530006	15530024	+	0.000	0.000	Merged-chr9-15530031-64
NR2895--MA0591.1.Bach1::Mafk	chr12	112947588	112947602	+	0.000	0.000	Merged-chr12-112947526-11
NR1805--MA0501.1.MAF::NFE2	chr10	130340402	130340416	-	0.000	0.000	Merged-chr10-130340277-13
NR6892--MA0591.1.Bach1::Mafk	chr2	106955881	106955895	-	0.000	0.000	Merged-chr2-106955835-17
NR12689--MA0089.1.MAFG::NFE2L1	chr9	109862857	109862862	-	0.000	0.000	Merged-chr9-109862838-42
NR9134--MA0089.1.MAFG::NFE2L1	chr4	154207524	154207529	-	0.000	0.000	Merged-chr4-154207507-28
NR139--MA0496.2.MAFK	chr1	52012516	52012534	+	0.000	0.000	Merged-chr1-52012625-13
NR10563--MA0501.1.MAF::NFE2	chr6	128345846	128345860	+	0.000	0.000	Merged-chr6-128345779-18
NR8784--MA0089.1.MAFG::NFE2L1	chr4	109471206	109471211	-	0.000	0.000	Merged-chr4-109471151-19
NR8353--MA0591.1.Bach1::Mafk	chr3	157884231	157884245	-	0.000	0.000	Merged-chr3-157884103-23
NR6660--MA0501.1.MAF::NFE2	chr2	65170816	65170830	+	0.000	0.000	Merged-chr2-65170889-79
NR8678--MA0496.2.MAFK	chr4	95162624	95162642	+	0.000	0.000	Merged-chr4-95162673-9
NR1173--MA0089.1.MAFG::NFE2L1	chr10	13469059	13469064	+	0.000	0.000	Merged-chr10-13469041-19
NR3052--MA0659.1.MAFG	chr13	12210426	12210446	+	0.000	0.000	Merged-chr13-12210470-24
NR2780--MA0501.1.MAF::NFE2	chr12	101718522	101718536	+	0.000	0.000	Merged-chr12-101718493-65
NR4463--MA0089.1.MAFG::NFE2L1	chr15	81872346	81872351	-	0.000	0.000	Merged-chr15-81872198-88
NR12165--MA0495.2.MAFF	chr8	128333587	128333607	-	0.000	0.000	Merged-chr8-128333532-18
NR7168--MA0495.2.MAFF	chr2	132874100	132874120	+	0.000	0.000	Merged-chr2-132874056-29
NR10916--MA0591.1.Bach1::Mafk	chr7	25120360	25120374	+	0.000	0.000	Merged-chr7-25120558-69
NR4678--MA0089.1.MAFG::NFE2L1	chr16	18377403	18377408	-	0.000	0.000	Merged-chr16-18377300-20
NR2214--MA0089.1.MAFG::NFE2L1	chr11	99562713	99562718	-	0.000	0.000	Merged-chr11-99562680-10
NR2168--MA0117.2.Mafb	chr11	90576726	90576737	-	0.000	0.000	Merged-chr11-90576690-20
NR5619--MA0089.1.MAFG::NFE2L1	chr18	11954678	11954683	+	0.000	0.000	Merged-chr18-11954741-24
NR12604--MA0501.1.MAF::NFE2	chr9	94614166	94614180	+	0.000	0.000	Merged-chr9-94614117-31
NR10878--MA0117.2.Mafb	chr7	16295691	16295702	+	0.000	0.000	Merged-chr7-16295835-16
NR1474--MA0501.1.MAF::NFE2	chr10	82859109	82859123	-	0.000	0.000	Merged-chr10-82859313-42
NR9911--MA0591.1.Bach1::Mafk	chr5	150223497	150223511	-	0.000	0.000	Merged-chr5-150223706-44
NR6259--MA0089.1.MAFG::NFE2L1	chr19	53390661	53390666	+	0.000	0.000	Merged-chr19-53390523-85
NR11845--MA0089.1.MAFG::NFE2L1	chr8	84737848	84737853	+	0.000	0.000	Merged-chr8-84737825-38
NR7378--MA0496.2.MAFK	chr2	160746764	160746782	-	0.000	0.000	Merged-chr2-160746776-15
NR6356--MA0591.1.Bach1::Mafk	chr2	3800027	3800041	+	0.000	0.000	Merged-chr2-3800130-59
NR6709--MA0496.2.MAFK	chr2	72035826	72035844	-	0.000	0.000	Merged-chr2-72035754-16
NR12825--MA0117.2.Mafb	chr9	123366848	123366859	-	0.000	0.000	Merged-chr9-123366861-57
NR12270--MA0089.1.MAFG::NFE2L1	chr9	37236187	37236192	+	0.000	0.000	Merged-chr9-37236124-32
NR163--MA0591.1.Bach1::Mafk	chr1	55196485	55196499	+	0.000	0.000	Merged-chr1-55196547-23
NR5443--MA0591.1.Bach1::Mafk	chr17	71215075	71215089	+	0.000	0.000	Merged-chr17-71214914-103
NR7506--MA0501.1.MAF::NFE2	chr2	170247792	170247806	+	0.000	0.000	Merged-chr2-170247949-28
NR8129--MA0089.1.MAFG::NFE2L1	chr3	135212533	135212538	-	0.000	0.000	Merged-chr3-135212470-74
NR10809--MA0591.1.Bach1::Mafk	chr6	147099619	147099633	+	0.000	0.000	Merged-chr6-147099564-76
NR3164--MA0117.2.Mafb	chr13	44535517	44535528	-	0.000	0.000	Merged-chr13-44535703-36
NR4373--MA0495.2.MAFF	chr15	73268469	73268489	-	0.000	0.000	Merged-chr15-73268336-36
NR2112--MA0089.1.MAFG::NFE2L1	chr11	82417265	82417270	-	0.000	0.000	Merged-chr11-82417240-10
NR1297--MA0591.1.Bach1::Mafk	chr10	43901035	43901049	+	0.000	0.000	Merged-chr10-43901198-1
NR2875--MA0591.1.Bach1::Mafk	chr12	110389698	110389712	-	0.000	0.000	Merged-chr12-110389691-32
NR1423--MA0117.2.Mafb	chr10	77591023	77591034	-	0.000	0.000	Merged-chr10-77591005-34
NR5684--MA0117.2.Mafb	chr18	37694534	37694545	+	0.000	0.000	Merged-chr18-37694498-20
NR860--MA0496.2.MAFK	chr1	170729602	170729620	+	0.000	0.000	Merged-chr1-170729637-43
NR4381--MA0591.1.Bach1::Mafk	chr15	73423160	73423174	-	0.000	0.000	Merged-chr15-73423381-101
NR8920--MA0496.2.MAFK	chr4	129608823	129608841	-	0.000	0.000	Merged-chr4-129608854-40
NR764--MA0591.1.Bach1::Mafk	chr1	159390048	159390062	+	0.000	0.000	Merged-chr1-159390218-34
NR5317--MA0117.2.Mafb	chr17	44766602	44766613	-	0.000	0.000	Merged-chr17-44766563-39
NR8463--MA0591.1.Bach1::Mafk	chr4	41295743	41295757	+	0.000	0.000	Merged-chr4-41295781-15
NR5199--MA0501.1.MAF::NFE2	chr17	19437874	19437888	+	0.000	0.000	Merged-chr17-19437869-18
NR2107--MA0501.1.MAF::NFE2	chr11	80505177	80505191	+	0.000	0.000	Merged-chr11-80505144-23
NR6459--MA0501.1.MAF::NFE2	chr2	26639282	26639296	+	0.000	0.000	Merged-chr2-26639367-50
NR9804--MA0591.1.Bach1::Mafk	chr5	136550859	136550873	-	0.000	0.000	Merged-chr5-136550897-14
NR12843--MA0117.2.Mafb	chrX	12587690	12587701	+	0.000	0.000	Merged-chrX-12587750-54
NR8388--MA0495.2.MAFF	chr4	12778374	12778394	-	0.000	0.000	Merged-chr4-12778412-28
NR8481--MA0501.1.MAF::NFE2	chr4	46182262	46182276	-	0.000	0.000	Merged-chr4-46182367-16
NR10509--MA0496.2.MAFK	chr6	124683829	124683847	+	0.000	0.000	Merged-chr6-124683900-13
NR10186--MA0501.1.MAF::NFE2	chr6	72552775	72552789	-	0.000	0.000	Merged-chr6-72552853-56
NR7872--MA0591.1.Bach1::Mafk	chr3	95658731	95658745	+	0.000	0.000	Merged-chr3-95659023-108
NR6249--MA0591.1.Bach1::Mafk	chr19	47910963	47910977	-	0.000	0.000	Merged-chr19-47911071-6
NR7953--MA0089.1.MAFG::NFE2L1	chr3	103780958	103780963	+	0.000	0.000	Merged-chr3-103780888-34
NR9357--MA0495.2.MAFF	chr5	51853629	51853649	+	0.000	0.000	Merged-chr5-51853758-22
NR9333--MA0591.1.Bach1::Mafk	chr5	36996779	36996793	+	0.000	0.000	Merged-chr5-36996710-15
NR572--MA0501.1.MAF::NFE2	chr1	133146148	133146162	-	0.000	0.000	Merged-chr1-133146237-29
NR12740--MA0117.2.Mafb	chr9	116283968	116283979	+	0.000	0.000	Merged-chr9-116283998-37
NR88--MA0089.1.MAFG::NFE2L1	chr1	37300231	37300236	-	0.000	0.000	Merged-chr1-37300017-82
NR7664--MA0089.1.MAFG::NFE2L1	chr3	31056840	31056845	+	0.000	0.000	Merged-chr3-31056991-112
NR6553--MA0495.2.MAFF	chr2	44953119	44953139	+	0.000	0.000	Merged-chr2-44953031-31
NR11962--MA0501.1.MAF::NFE2	chr8	110079909	110079923	-	0.000	0.000	Merged-chr8-110079856-46
NR2081--MA0496.2.MAFK	chr11	76734799	76734817	+	0.000	0.000	Merged-chr11-76734853-48
NR8114--MA0089.1.MAFG::NFE2L1	chr3	133160001	133160006	-	0.000	0.000	Merged-chr3-133159832-24
NR3683--MA0591.1.Bach1::Mafk	chr14	16170376	16170390	+	0.000	0.000	Merged-chr14-16170468-26
NR5981--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR7175--MA0501.1.MAF::NFE2	chr2	132874106	132874120	+	0.000	0.000	Merged-chr2-132874056-29
NR1862--MA0089.1.MAFG::NFE2L1	chr11	20477620	20477625	+	0.000	0.000	Merged-chr11-20477652-51
NR1891--MA0496.2.MAFK	chr11	32020158	32020176	-	0.000	0.000	Merged-chr11-32020422-50
NR237--MA0089.1.MAFG::NFE2L1	chr1	64986236	64986241	-	0.000	0.000	Merged-chr1-64986300-23
NR6425--MA0117.2.Mafb	chr2	18800281	18800292	+	0.000	0.000	Merged-chr2-18800160-25
NR10555--MA0591.1.Bach1::Mafk	chr6	128079420	128079434	+	0.000	0.000	Merged-chr6-128079506-1
NR11690--MA0501.1.MAF::NFE2	chr8	34591186	34591200	+	0.000	0.000	Merged-chr8-34591270-22
NR5492--MA0659.1.MAFG	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR959--MA0496.2.MAFK	chr1	182101796	182101814	+	0.000	0.000	Merged-chr1-182101708-11
NR7294--MA0591.1.Bach1::Mafk	chr2	150904536	150904550	-	0.000	0.000	Merged-chr2-150904585-65
NR5717--MA0089.1.MAFG::NFE2L1	chr18	46013384	46013389	-	0.000	0.000	Merged-chr18-46013388-48
NR26--MA0591.1.Bach1::Mafk	chr1	15544446	15544460	+	0.000	0.000	Merged-chr1-15544410-27
NR3725--MA0591.1.Bach1::Mafk	chr14	30479591	30479605	+	0.000	0.000	Merged-chr14-30479614-53
NR10752--MA0501.1.MAF::NFE2	chr6	144444684	144444698	-	0.000	0.000	Merged-chr6-144444692-25
NR3067--MA0089.1.MAFG::NFE2L1	chr13	17185298	17185303	+	0.000	0.000	Merged-chr13-17185459-34
NR2088--MA0117.2.Mafb	chr11	78328346	78328357	-	0.000	0.000	Merged-chr11-78328473-53
NR4284--MA0495.2.MAFF	chr15	60141740	60141760	-	0.000	0.000	Merged-chr15-60141822-49
NR5804--MA0089.1.MAFG::NFE2L1	chr18	61207178	61207183	+	0.000	0.000	Merged-chr18-61207122-39
NR7177--MA0496.2.MAFK	chr2	132874101	132874119	+	0.000	0.000	Merged-chr2-132874056-29
NR7336--MA0591.1.Bach1::Mafk	chr2	156278758	156278772	-	0.000	0.000	Merged-chr2-156278789-33
NR415--MA0501.1.MAF::NFE2	chr1	94497031	94497045	+	0.000	0.000	Merged-chr1-94497080-23
NR319--MA0501.1.MAF::NFE2	chr1	82429278	82429292	-	0.000	0.000	Merged-chr1-82429225-23
NR626--MA0089.1.MAFG::NFE2L1	chr1	138162772	138162777	-	0.000	0.000	Merged-chr1-138162905-55
NR1750--MA0591.1.Bach1::Mafk	chr10	122755166	122755180	-	0.000	0.000	Merged-chr10-122755211-20
NR6818--MA0501.1.MAF::NFE2	chr2	101616049	101616063	+	0.000	0.000	Merged-chr2-101616143-32
NR5024--MA0089.1.MAFG::NFE2L1	chr16	90331121	90331126	-	0.000	0.000	Merged-chr16-90331129-56
NR4156--MA0117.2.Mafb	chr15	9463659	9463670	+	0.000	0.000	Merged-chr15-9463567-25
NR3533--MA0591.1.Bach1::Mafk	chr13	108158504	108158518	-	0.000	0.000	Merged-chr13-108158650-72
NR8528--MA0591.1.Bach1::Mafk	chr4	57640336	57640350	+	0.000	0.000	Merged-chr4-57640378-35
NR2988--MA0117.2.Mafb	chr12	117712684	117712695	-	0.000	0.000	Merged-chr12-117712681-21
NR713--MA0089.1.MAFG::NFE2L1	chr1	153709620	153709625	-	0.000	0.000	Merged-chr1-153709572-22
NR1611--MA0501.1.MAF::NFE2	chr10	100702090	100702104	+	0.000	0.000	Merged-chr10-100702034-18
NR12739--MA0495.2.MAFF	chr9	116283968	116283988	-	0.000	0.000	Merged-chr9-116283998-37
