#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR8964--MA0089.1.MAFG::NFE2L1	chr4	136117288	136117293	-	0.000	0.000	Merged-chr4-136117195-10
NR7544--MA0089.1.MAFG::NFE2L1	chr2	174614085	174614090	-	0.000	0.000	Merged-chr2-174613856-91
NR2686--MA0089.1.MAFG::NFE2L1	chr12	86971334	86971339	+	0.000	0.000	Merged-chr12-86971344-14
NR872--MA0089.1.MAFG::NFE2L1	chr1	171629065	171629070	-	0.000	0.000	Merged-chr1-171629248-54
NR2140--MA0659.1.MAFG	chr11	87074101	87074121	+	0.000	0.000	Merged-chr11-87073947-35
NR2362--MA0495.2.MAFF	chr11	116406679	116406699	-	0.000	0.000	Merged-chr11-116406570-59
NR7878--MA0496.2.MAFK	chr3	95664228	95664246	+	0.000	0.000	Merged-chr3-95664146-32
NR950--MA0591.1.Bach1::Mafk	chr1	181211970	181211984	-	0.000	0.000	Merged-chr1-181211865-134
NR11912--MA0089.1.MAFG::NFE2L1	chr8	95001866	95001871	+	0.000	0.000	Merged-chr8-95001890-40
NR7370--MA0659.1.MAFG	chr2	160658027	160658047	+	0.000	0.000	Merged-chr2-160657923-30
NR7326--MA0501.1.MAF::NFE2	chr2	154603871	154603885	+	0.000	0.000	Merged-chr2-154603925-61
NR2467--MA0659.1.MAFG	chr12	12278413	12278433	-	0.000	0.000	Merged-chr12-12278395-37
NR12996--MA0591.1.Bach1::Mafk	chrX	152234310	152234324	-	0.000	0.000	Merged-chrX-152234249-6
NR10191--MA0089.1.MAFG::NFE2L1	chr6	72644785	72644790	+	0.000	0.000	Merged-chr6-72644677-18
NR6757--MA0591.1.Bach1::Mafk	chr2	84059584	84059598	+	0.000	0.000	Merged-chr2-84059493-47
NR9966--MA0117.2.Mafb	chr6	17065717	17065728	+	0.000	0.000	Merged-chr6-17065755-144
NR6426--MA0089.1.MAFG::NFE2L1	chr2	18872948	18872953	+	0.000	0.000	Merged-chr2-18873017-31
NR10705--MA0495.2.MAFF	chr6	142338468	142338488	+	0.000	0.000	Merged-chr6-142338590-4
NR8271--MA0089.1.MAFG::NFE2L1	chr3	149394037	149394042	+	0.000	0.000	Merged-chr3-149393865-18
NR4152--MA0089.1.MAFG::NFE2L1	chr15	8109315	8109320	-	0.000	0.000	Merged-chr15-8109261-61
NR5826--MA0117.2.Mafb	chr18	62125591	62125602	-	0.000	0.000	Merged-chr18-62125570-18
NR6094--MA0591.1.Bach1::Mafk	chr19	10839219	10839233	+	0.000	0.000	Merged-chr19-10839389-65
NR7066--MA0089.1.MAFG::NFE2L1	chr2	122666672	122666677	+	0.000	0.000	Merged-chr2-122666523-63
NR10303--MA0089.1.MAFG::NFE2L1	chr6	97447145	97447150	+	0.000	0.000	Merged-chr6-97447180-22
NR4828--MA0496.2.MAFK	chr16	49951974	49951992	+	0.000	0.000	Merged-chr16-49952137-20
NR394--MA0089.1.MAFG::NFE2L1	chr1	91086428	91086433	+	0.000	0.000	Merged-chr1-91086368-53
NR4613--MA0496.2.MAFK	chr16	3723544	3723562	+	0.000	0.000	Merged-chr16-3723447-37
NR10493--MA0089.1.MAFG::NFE2L1	chr6	122294115	122294120	+	0.000	0.000	Merged-chr6-122294065-56
NR501--MA0501.1.MAF::NFE2	chr1	120073870	120073884	-	0.000	0.000	Merged-chr1-120073802-51
NR4177--MA0501.1.MAF::NFE2	chr15	12030428	12030442	+	0.000	0.000	Merged-chr15-12030440-19
NR447--MA0496.2.MAFK	chr1	105292043	105292061	+	0.000	0.000	Merged-chr1-105291975-13
NR6466--MA0496.2.MAFK	chr2	27693884	27693902	-	0.000	0.000	Merged-chr2-27693880-30
NR4569--MA0089.1.MAFG::NFE2L1	chr15	97389563	97389568	-	0.000	0.000	Merged-chr15-97389447-1,Merged-chr15-97389746-17
NR10707--MA0659.1.MAFG	chr6	142338468	142338488	+	0.000	0.000	Merged-chr6-142338590-4
NR4199--MA0117.2.Mafb	chr15	34389262	34389273	+	0.000	0.000	Merged-chr15-34389092-27
NR12363--MA0089.1.MAFG::NFE2L1	chr9	55541142	55541147	-	0.000	0.000	Merged-chr9-55541090-24
NR3034--MA0089.1.MAFG::NFE2L1	chr13	5806245	5806250	-	0.000	0.000	Merged-chr13-5806398-17
NR353--MA0496.2.MAFK	chr1	85982153	85982171	-	0.000	0.000	Merged-chr1-85981995-4
NR11143--MA0117.2.Mafb	chr7	81344204	81344215	-	0.000	0.000	Merged-chr7-81344263-6
NR7731--MA0501.1.MAF::NFE2	chr3	58470213	58470227	-	0.000	0.000	Merged-chr3-58470222-35
NR10795--MA0089.1.MAFG::NFE2L1	chr6	146734402	146734407	-	0.000	0.000	Merged-chr6-146734350-25
NR488--MA0495.2.MAFF	chr1	119131887	119131907	-	0.000	0.000	Merged-chr1-119131819-1
NR10145--MA0496.2.MAFK	chr6	67102173	67102191	-	0.000	0.000	Merged-chr6-67102215-13
NR12891--MA0591.1.Bach1::Mafk	chrX	71492781	71492795	+	0.000	0.000	Merged-chrX-71492883-59
NR9868--MA0659.1.MAFG	chr5	146655355	146655375	+	0.000	0.000	Merged-chr5-146655552-37
NR9729--MA0089.1.MAFG::NFE2L1	chr5	123129050	123129055	+	0.000	0.000	Merged-chr5-123128921-91
NR2438--MA0496.2.MAFK	chr12	3892087	3892105	+	0.000	0.000	Merged-chr12-3892053-9
NR3594--MA0501.1.MAF::NFE2	chr13	113197392	113197406	+	0.000	0.000	Merged-chr13-113197409-1
NR4756--MA0089.1.MAFG::NFE2L1	chr16	33769967	33769972	-	0.000	0.000	Merged-chr16-33769896-51
NR783--MA0089.1.MAFG::NFE2L1	chr1	161482416	161482421	-	0.000	0.000	Merged-chr1-161482401-11
NR1553--MA0089.1.MAFG::NFE2L1	chr10	94860820	94860825	+	0.000	0.000	Merged-chr10-94860976-37
NR10933--MA0496.2.MAFK	chr7	29816017	29816035	+	0.000	0.000	Merged-chr7-29816029-62
NR4526--MA0117.2.Mafb	chr15	93245665	93245676	+	0.000	0.000	Merged-chr15-93245731-28
NR703--MA0495.2.MAFF	chr1	153304719	153304739	-	0.000	0.000	Merged-chr1-153304811-42
NR6626--MA0089.1.MAFG::NFE2L1	chr2	59631480	59631485	+	0.000	0.000	Merged-chr2-59631488-48
NR5031--MA0591.1.Bach1::Mafk	chr16	91366697	91366711	-	0.000	0.000	Merged-chr16-91366873-55
NR7051--MA0089.1.MAFG::NFE2L1	chr2	120027510	120027515	-	0.000	0.000	Merged-chr2-120027547-78
NR12345--MA0117.2.Mafb	chr9	52074078	52074089	+	0.000	0.000	Merged-chr9-52073999-13
NR9672--MA0591.1.Bach1::Mafk	chr5	113671748	113671762	-	0.000	0.000	Merged-chr5-113671684-1
NR1479--MA0089.1.MAFG::NFE2L1	chr10	84678907	84678912	-	0.000	0.000	Merged-chr10-84678816-22
NR1713--MA0117.2.Mafb	chr10	118486843	118486854	-	0.000	0.000	Merged-chr10-118486914-30
NR11479--MA0501.1.MAF::NFE2	chr7	129696630	129696644	-	0.000	0.000	Merged-chr7-129696597-1
NR11056--MA0089.1.MAFG::NFE2L1	chr7	66233399	66233404	-	0.000	0.000	Merged-chr7-66233598-56
NR6222--MA0089.1.MAFG::NFE2L1	chr19	42266461	42266466	-	0.000	0.000	Merged-chr19-42266343-14
NR8456--MA0659.1.MAFG	chr4	40785958	40785978	-	0.000	0.000	Merged-chr4-40785986-16
NR12596--MA0659.1.MAFG	chr9	94441517	94441537	+	0.000	0.000	Merged-chr9-94441414-62
NR9512--MA0496.2.MAFK	chr5	92375102	92375120	+	0.000	0.000	Merged-chr5-92374946-3
NR2353--MA0496.2.MAFK	chr11	116071800	116071818	+	0.000	0.000	Merged-chr11-116071674-31
NR12905--MA0659.1.MAFG	chrX	77801762	77801782	+	0.000	0.000	Merged-chrX-77801758-16
NR8655--MA0496.2.MAFK	chr4	89351108	89351126	+	0.000	0.000	Merged-chr4-89351221-94
NR6731--MA0495.2.MAFF	chr2	79122643	79122663	-	0.000	0.000	Merged-chr2-79122721-3
NR9714--MA0591.1.Bach1::Mafk	chr5	121503095	121503109	+	0.000	0.000	Merged-chr5-121503139-12
NR2077--MA0591.1.Bach1::Mafk	chr11	75472963	75472977	+	0.000	0.000	Merged-chr11-75472911-35
NR2380--MA0089.1.MAFG::NFE2L1	chr11	117349600	117349605	-	0.000	0.000	Merged-chr11-117349622-30
NR10099--MA0591.1.Bach1::Mafk	chr6	56879612	56879626	-	0.000	0.000	Merged-chr6-56879420-1,Merged-chr6-56879700-29
NR11173--MA0495.2.MAFF	chr7	84750042	84750062	-	0.000	0.000	Merged-chr7-84750055-36
NR1946--MA0117.2.Mafb	chr11	52004214	52004225	-	0.000	0.000	Merged-chr11-52004219-51
NR10995--MA0089.1.MAFG::NFE2L1	chr7	45779300	45779305	+	0.000	0.000	Merged-chr7-45779377-55
NR11230--MA0089.1.MAFG::NFE2L1	chr7	97463559	97463564	+	0.000	0.000	Merged-chr7-97463655-18
NR2530--MA0501.1.MAF::NFE2	chr12	33160625	33160639	-	0.000	0.000	Merged-chr12-33160530-65
NR5670--MA0089.1.MAFG::NFE2L1	chr18	32543299	32543304	-	0.000	0.000	Merged-chr18-32543284-47
NR908--MA0089.1.MAFG::NFE2L1	chr1	176944965	176944970	+	0.000	0.000	Merged-chr1-176944899-30
NR2091--MA0089.1.MAFG::NFE2L1	chr11	78865059	78865064	-	0.000	0.000	Merged-chr11-78864936-24
NR1914--MA0591.1.Bach1::Mafk	chr11	43174587	43174601	+	0.000	0.000	Merged-chr11-43174624-53
NR8699--MA0089.1.MAFG::NFE2L1	chr4	97841379	97841384	+	0.000	0.000	Merged-chr4-97841251-2
NR12489--MA0089.1.MAFG::NFE2L1	chr9	79779635	79779640	+	0.000	0.000	Merged-chr9-79779626-22
NR2338--MA0501.1.MAF::NFE2	chr11	115172982	115172996	+	0.000	0.000	Merged-chr11-115173098-6
NR9310--MA0089.1.MAFG::NFE2L1	chr5	31202360	31202365	+	0.000	0.000	Merged-chr5-31202256-62
NR3536--MA0089.1.MAFG::NFE2L1	chr13	108316171	108316176	-	0.000	0.000	Merged-chr13-108316339-65
NR1753--MA0089.1.MAFG::NFE2L1	chr10	122800518	122800523	+	0.000	0.000	Merged-chr10-122800507-74
NR9149--MA0089.1.MAFG::NFE2L1	chr4	155894430	155894435	-	0.000	0.000	Merged-chr4-155894344-17
NR9665--MA0495.2.MAFF	chr5	113664320	113664340	-	0.000	0.000	Merged-chr5-113664370-10
NR4556--MA0495.2.MAFF	chr15	96520618	96520638	+	0.000	0.000	Merged-chr15-96520737-46
NR8241--MA0117.2.Mafb	chr3	146150303	146150314	+	0.000	0.000	Merged-chr3-146150347-97
NR12455--MA0496.2.MAFK	chr9	72097292	72097310	-	0.000	0.000	Merged-chr9-72097262-35
NR12381--MA0117.2.Mafb	chr9	57800578	57800589	-	0.000	0.000	Merged-chr9-57800660-12
NR12461--MA0089.1.MAFG::NFE2L1	chr9	75094963	75094968	-	0.000	0.000	Merged-chr9-75094977-14
NR51--MA0089.1.MAFG::NFE2L1	chr1	23321408	23321413	-	0.000	0.000	Merged-chr1-23321414-28
NR9786--MA0495.2.MAFF	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR2051--MA0117.2.Mafb	chr11	72000255	72000266	+	0.000	0.000	Merged-chr11-72000404-31
NR6386--MA0496.2.MAFK	chr2	9536068	9536086	-	0.000	0.000	Merged-chr2-9536121-12
NR7957--MA0089.1.MAFG::NFE2L1	chr3	104442080	104442085	+	0.000	0.000	Merged-chr3-104442155-34
NR13026--MA0089.1.MAFG::NFE2L1	chrX	167231321	167231326	+	0.000	0.000	Merged-chrX-167231316-28
NR3589--MA0659.1.MAFG	chr13	113170408	113170428	+	0.000	0.000	Merged-chr13-113170375-49
NR8886--MA0089.1.MAFG::NFE2L1	chr4	124741609	124741614	+	0.000	0.000	Merged-chr4-124741815-31
NR8460--MA0591.1.Bach1::Mafk	chr4	40834005	40834019	+	0.000	0.000	Merged-chr4-40833912-100
NR3596--MA0495.2.MAFF	chr13	113322203	113322223	+	0.000	0.000	Merged-chr13-113322180-25
NR4785--MA0591.1.Bach1::Mafk	chr16	38403890	38403904	+	0.000	0.000	Merged-chr16-38403737-54
NR8782--MA0591.1.Bach1::Mafk	chr4	108826234	108826248	+	0.000	0.000	Merged-chr4-108826101-25
NR9184--MA0501.1.MAF::NFE2	chr5	8075512	8075526	+	0.000	0.000	Merged-chr5-8075370-38
NR9827--MA0089.1.MAFG::NFE2L1	chr5	140265351	140265356	+	0.000	0.000	Merged-chr5-140265304-19
NR12776--MA0501.1.MAF::NFE2	chr9	118361134	118361148	-	0.000	0.000	Merged-chr9-118361138-26
NR11804--MA0496.2.MAFK	chr8	75202262	75202280	-	0.000	0.000	Merged-chr8-75202303-18
NR3434--MA0089.1.MAFG::NFE2L1	chr13	96956594	96956599	-	0.000	0.000	Merged-chr13-96956657-59
NR10540--MA0495.2.MAFF	chr6	127265242	127265262	+	0.000	0.000	Merged-chr6-127265230-18
NR7062--MA0089.1.MAFG::NFE2L1	chr2	121271577	121271582	+	0.000	0.000	Merged-chr2-121271299-80
NR1651--MA0089.1.MAFG::NFE2L1	chr10	111446410	111446415	+	0.000	0.000	Merged-chr10-111446386-39
NR9788--MA0659.1.MAFG	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR3215--MA0501.1.MAF::NFE2	chr13	51738924	51738938	+	0.000	0.000	Merged-chr13-51738760-6
NR596--MA0501.1.MAF::NFE2	chr1	136255309	136255323	-	0.000	0.000	Merged-chr1-136255292-47
NR2212--MA0501.1.MAF::NFE2	chr11	99307729	99307743	+	0.000	0.000	Merged-chr11-99307699-7
NR2580--MA0089.1.MAFG::NFE2L1	chr12	51886617	51886622	-	0.000	0.000	Merged-chr12-51886578-29
NR2143--MA0496.2.MAFK	chr11	87074102	87074120	-	0.000	0.000	Merged-chr11-87073947-35
NR9914--MA0089.1.MAFG::NFE2L1	chr5	150519881	150519886	-	0.000	0.000	Merged-chr5-150519774-16
NR8445--MA0496.2.MAFK	chr4	33791656	33791674	-	0.000	0.000	Merged-chr4-33791808-5
NR1901--MA0501.1.MAF::NFE2	chr11	34784149	34784163	+	0.000	0.000	Merged-chr11-34783977-2
NR10867--MA0495.2.MAFF	chr7	16003169	16003189	+	0.000	0.000	Merged-chr7-16003232-2
NR4450--MA0089.1.MAFG::NFE2L1	chr15	80735480	80735485	-	0.000	0.000	Merged-chr15-80735548-45
NR7373--MA0496.2.MAFK	chr2	160658028	160658046	+	0.000	0.000	Merged-chr2-160657923-30
NR6926--MA0089.1.MAFG::NFE2L1	chr2	115610676	115610681	+	0.000	0.000	Merged-chr2-115610633-33
NR4446--MA0117.2.Mafb	chr15	80582788	80582799	+	0.000	0.000	Merged-chr15-80582931-41
NR6059--MA0089.1.MAFG::NFE2L1	chr19	5724751	5724756	+	0.000	0.000	Merged-chr19-5724698-18
NR2316--MA0089.1.MAFG::NFE2L1	chr11	113187343	113187348	-	0.000	0.000	Merged-chr11-113187180-1
NR8698--MA0117.2.Mafb	chr4	97831817	97831828	-	0.000	0.000	Merged-chr4-97831633-55
NR10601--MA0089.1.MAFG::NFE2L1	chr6	131404460	131404465	+	0.000	0.000	Merged-chr6-131404505-15
NR10791--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR1696--MA0501.1.MAF::NFE2	chr10	117710135	117710149	-	0.000	0.000	Merged-chr10-117710308-131
NR704--MA0089.1.MAFG::NFE2L1	chr1	153304729	153304734	-	0.000	0.000	Merged-chr1-153304811-42
NR9725--MA0089.1.MAFG::NFE2L1	chr5	122380010	122380015	-	0.000	0.000	Merged-chr5-122379949-17
NR11957--MA0495.2.MAFF	chr8	106795004	106795024	+	0.000	0.000	Merged-chr8-106794988-23
NR7847--MA0591.1.Bach1::Mafk	chr3	90587054	90587068	-	0.000	0.000	Merged-chr3-90587051-129
NR5271--MA0591.1.Bach1::Mafk	chr17	32891345	32891359	+	0.000	0.000	Merged-chr17-32891413-48
NR2403--MA0089.1.MAFG::NFE2L1	chr11	120458142	120458147	-	0.000	0.000	Merged-chr11-120458072-48
NR8871--MA0089.1.MAFG::NFE2L1	chr4	123016466	123016471	-	0.000	0.000	Merged-chr4-123016629-49
NR11241--MA0089.1.MAFG::NFE2L1	chr7	101288099	101288104	+	0.000	0.000	Merged-chr7-101288112-19
NR2593--MA0089.1.MAFG::NFE2L1	chr12	55399034	55399039	-	0.000	0.000	Merged-chr12-55398885-58
NR8380--MA0089.1.MAFG::NFE2L1	chr4	11076174	11076179	+	0.000	0.000	Merged-chr4-11076222-62
NR8016--MA0089.1.MAFG::NFE2L1	chr3	115729335	115729340	+	0.000	0.000	Merged-chr3-115729400-55
NR7054--MA0591.1.Bach1::Mafk	chr2	120599712	120599726	-	0.000	0.000	Merged-chr2-120599667-35
NR11455--MA0501.1.MAF::NFE2	chr7	126584668	126584682	-	0.000	0.000	Merged-chr7-126584739-30
NR1388--MA0089.1.MAFG::NFE2L1	chr10	67840978	67840983	-	0.000	0.000	Merged-chr10-67841086-29
NR10430--MA0117.2.Mafb	chr6	115945809	115945820	+	0.000	0.000	Merged-chr6-115945918-28
NR6463--MA0591.1.Bach1::Mafk	chr2	27693886	27693900	+	0.000	0.000	Merged-chr2-27693880-30
NR6226--MA0591.1.Bach1::Mafk	chr19	43523644	43523658	-	0.000	0.000	Merged-chr19-43523434-47
NR1790--MA0591.1.Bach1::Mafk	chr10	128821810	128821824	-	0.000	0.000	Merged-chr10-128821761-47
NR8002--MA0496.2.MAFK	chr3	109352530	109352548	+	0.000	0.000	Merged-chr3-109352543-53
NR8607--MA0089.1.MAFG::NFE2L1	chr4	82614495	82614500	-	0.000	0.000	Merged-chr4-82614627-17
NR2394--MA0496.2.MAFK	chr11	118379848	118379866	-	0.000	0.000	Merged-chr11-118379704-27
NR6777--MA0501.1.MAF::NFE2	chr2	84938408	84938422	+	0.000	0.000	Merged-chr2-84938594-55
NR12950--MA0117.2.Mafb	chrX	106622764	106622775	+	0.000	0.000	Merged-chrX-106622619-36
NR869--MA0591.1.Bach1::Mafk	chr1	171380165	171380179	-	0.000	0.000	Merged-chr1-171380136-32
NR1508--MA0117.2.Mafb	chr10	88783301	88783312	-	0.000	0.000	Merged-chr10-88783253-12
NR12422--MA0591.1.Bach1::Mafk	chr9	64253677	64253691	+	0.000	0.000	Merged-chr9-64253507-68
NR5678--MA0501.1.MAF::NFE2	chr18	35022052	35022066	-	0.000	0.000	Merged-chr18-35022074-15
NR2990--MA0495.2.MAFF	chr12	117764919	117764939	+	0.000	0.000	Merged-chr12-117765021-33
NR1832--MA0591.1.Bach1::Mafk	chr11	5762415	5762429	-	0.000	0.000	Merged-chr11-5762236-58
NR1405--MA0117.2.Mafb	chr10	71264415	71264426	-	0.000	0.000	Merged-chr10-71264288-33
NR2410--MA0501.1.MAF::NFE2	chr11	120632972	120632986	+	0.000	0.000	Merged-chr11-120632981-1
NR8505--MA0089.1.MAFG::NFE2L1	chr4	55355916	55355921	+	0.000	0.000	Merged-chr4-55356076-20
NR8132--MA0496.2.MAFK	chr3	135528003	135528021	-	0.000	0.000	Merged-chr3-135527896-22
NR737--MA0117.2.Mafb	chr1	156921726	156921737	+	0.000	0.000	Merged-chr1-156921832-27
NR10512--MA0089.1.MAFG::NFE2L1	chr6	124903770	124903775	-	0.000	0.000	Merged-chr6-124903872-48
NR3905--MA0496.2.MAFK	chr14	68048503	68048521	+	0.000	0.000	Merged-chr14-68048538-29
NR3156--MA0089.1.MAFG::NFE2L1	chr13	43202555	43202560	-	0.000	0.000	Merged-chr13-43202570-20
NR6756--MA0117.2.Mafb	chr2	84059590	84059601	-	0.000	0.000	Merged-chr2-84059493-47
NR2641--MA0495.2.MAFF	chr12	80937844	80937864	-	0.000	0.000	Merged-chr12-80937807-11
NR10989--MA0501.1.MAF::NFE2	chr7	45054217	45054231	-	0.000	0.000	Merged-chr7-45054001-89
NR11939--MA0496.2.MAFK	chr8	105170475	105170493	+	0.000	0.000	Merged-chr8-105170559-11
NR2314--MA0089.1.MAFG::NFE2L1	chr11	112889855	112889860	+	0.000	0.000	Merged-chr11-112889934-3
NR12599--MA0496.2.MAFK	chr9	94441518	94441536	-	0.000	0.000	Merged-chr9-94441414-62
NR9795--MA0496.2.MAFK	chr5	135713543	135713561	-	0.000	0.000	Merged-chr5-135713648-47
NR4466--MA0591.1.Bach1::Mafk	chr15	81968553	81968567	-	0.000	0.000	Merged-chr15-81968524-13
NR1964--MA0089.1.MAFG::NFE2L1	chr11	54237148	54237153	+	0.000	0.000	Merged-chr11-54237226-5
NR6512--MA0496.2.MAFK	chr2	34140006	34140024	-	0.000	0.000	Merged-chr2-34139840-30
NR9363--MA0117.2.Mafb	chr5	53507665	53507676	+	0.000	0.000	Merged-chr5-53507602-15
NR12908--MA0496.2.MAFK	chrX	77801763	77801781	+	0.000	0.000	Merged-chrX-77801758-16
NR11189--MA0501.1.MAF::NFE2	chr7	88459922	88459936	+	0.000	0.000	Merged-chr7-88459917-15
NR5604--MA0089.1.MAFG::NFE2L1	chr18	5989916	5989921	+	0.000	0.000	Merged-chr18-5989979-54
NR9823--MA0089.1.MAFG::NFE2L1	chr5	139303792	139303797	+	0.000	0.000	Merged-chr5-139303910-62
NR11830--MA0089.1.MAFG::NFE2L1	chr8	81497946	81497951	-	0.000	0.000	Merged-chr8-81497739-56
NR10410--MA0089.1.MAFG::NFE2L1	chr6	114644708	114644713	-	0.000	0.000	Merged-chr6-114644613-24
NR6530--MA0496.2.MAFK	chr2	34977066	34977084	-	0.000	0.000	Merged-chr2-34977109-71
NR7531--MA0495.2.MAFF	chr2	173686085	173686105	-	0.000	0.000	Merged-chr2-173686164-18
NR4274--MA0591.1.Bach1::Mafk	chr15	59650978	59650992	-	0.000	0.000	Merged-chr15-59650805-18
NR6835--MA0089.1.MAFG::NFE2L1	chr2	102701607	102701612	-	0.000	0.000	Merged-chr2-102701497-15
NR9612--MA0591.1.Bach1::Mafk	chr5	105732342	105732356	+	0.000	0.000	Merged-chr5-105732037-124
NR8039--MA0495.2.MAFF	chr3	121946881	121946901	+	0.000	0.000	Merged-chr3-121946709-4
NR5456--MA0117.2.Mafb	chr17	73893415	73893426	+	0.000	0.000	Merged-chr17-73893477-27
NR6307--MA0495.2.MAFF	chr19	57329136	57329156	+	0.000	0.000	Merged-chr19-57329037-3
NR2211--MA0591.1.Bach1::Mafk	chr11	99307726	99307740	+	0.000	0.000	Merged-chr11-99307699-7
NR9969--MA0501.1.MAF::NFE2	chr6	17633954	17633968	-	0.000	0.000	Merged-chr6-17634029-17
NR3935--MA0501.1.MAF::NFE2	chr14	71120624	71120638	-	0.000	0.000	Merged-chr14-71120653-22
NR9749--MA0089.1.MAFG::NFE2L1	chr5	125052465	125052470	-	0.000	0.000	Merged-chr5-125052528-23
NR11468--MA0591.1.Bach1::Mafk	chr7	127904311	127904325	+	0.000	0.000	Merged-chr7-127904133-38
NR12119--MA0089.1.MAFG::NFE2L1	chr8	126551256	126551261	-	0.000	0.000	Merged-chr8-126551138-20
NR12809--MA0591.1.Bach1::Mafk	chr9	121719016	121719030	+	0.000	0.000	Merged-chr9-121719213-142
NR10232--MA0495.2.MAFF	chr6	86822861	86822881	-	0.000	0.000	Merged-chr6-86822835-49
NR10233--MA0591.1.Bach1::Mafk	chr6	86822864	86822878	+	0.000	0.000	Merged-chr6-86822835-49
NR3847--MA0089.1.MAFG::NFE2L1	chr14	60744650	60744655	-	0.000	0.000	Merged-chr14-60744715-28
NR2525--MA0495.2.MAFF	chr12	33160625	33160645	-	0.000	0.000	Merged-chr12-33160530-65
NR5235--MA0495.2.MAFF	chr17	26572479	26572499	-	0.000	0.000	Merged-chr17-26572396-49
NR3171--MA0496.2.MAFK	chr13	45443021	45443039	-	0.000	0.000	Merged-chr13-45443236-24
NR6768--MA0501.1.MAF::NFE2	chr2	84779605	84779619	-	0.000	0.000	Merged-chr2-84779489-49
NR7533--MA0659.1.MAFG	chr2	173686085	173686105	-	0.000	0.000	Merged-chr2-173686164-18
NR815--MA0089.1.MAFG::NFE2L1	chr1	164079311	164079316	-	0.000	0.000	Merged-chr1-164079439-12
NR12277--MA0496.2.MAFK	chr9	40482609	40482627	+	0.000	0.000	Merged-chr9-40482628-42
NR2062--MA0591.1.Bach1::Mafk	chr11	73131231	73131245	+	0.000	0.000	Merged-chr11-73131233-35
NR451--MA0659.1.MAFG	chr1	105803159	105803179	+	0.000	0.000	Merged-chr1-105803155-19
NR12609--MA0495.2.MAFF	chr9	94691875	94691895	-	0.000	0.000	Merged-chr9-94691829-80
NR3962--MA0591.1.Bach1::Mafk	chr14	74797639	74797653	+	0.000	0.000	Merged-chr14-74797519-9
NR10495--MA0501.1.MAF::NFE2	chr6	122553799	122553813	-	0.000	0.000	Merged-chr6-122553933-10
NR10084--MA0591.1.Bach1::Mafk	chr6	53709848	53709862	-	0.000	0.000	Merged-chr6-53709881-31
NR7722--MA0591.1.Bach1::Mafk	chr3	55600489	55600503	-	0.000	0.000	Merged-chr3-55600303-1
NR10545--MA0496.2.MAFK	chr6	127265243	127265261	-	0.000	0.000	Merged-chr6-127265230-18
NR9721--MA0089.1.MAFG::NFE2L1	chr5	121843014	121843019	-	0.000	0.000	Merged-chr5-121843055-34
NR1213--MA0117.2.Mafb	chr10	21976504	21976515	-	0.000	0.000	Merged-chr10-21976372-39
NR11747--MA0591.1.Bach1::Mafk	chr8	61587726	61587740	+	0.000	0.000	Merged-chr8-61587779-2
NR7732--MA0496.2.MAFK	chr3	58470214	58470232	+	0.000	0.000	Merged-chr3-58470222-35
NR8491--MA0089.1.MAFG::NFE2L1	chr4	48267945	48267950	-	0.000	0.000	Merged-chr4-48268039-50
NR7064--MA0501.1.MAF::NFE2	chr2	121413864	121413878	+	0.000	0.000	Merged-chr2-121414001-105
NR2564--MA0501.1.MAF::NFE2	chr12	40253441	40253455	+	0.000	0.000	Merged-chr12-40253438-36
NR9393--MA0495.2.MAFF	chr5	65654024	65654044	+	0.000	0.000	Merged-chr5-65654078-14
NR8043--MA0496.2.MAFK	chr3	121946882	121946900	-	0.000	0.000	Merged-chr3-121946709-4
NR11729--MA0496.2.MAFK	chr8	46654768	46654786	+	0.000	0.000	Merged-chr8-46654782-26
NR1789--MA0501.1.MAF::NFE2	chr10	128779565	128779579	-	0.000	0.000	Merged-chr10-128779505-23
NR5313--MA0089.1.MAFG::NFE2L1	chr17	44556037	44556042	+	0.000	0.000	Merged-chr17-44556103-15
NR12839--MA0117.2.Mafb	chr9	124126579	124126590	-	0.000	0.000	Merged-chr9-124126510-17
NR12985--MA0495.2.MAFF	chrX	142792380	142792400	-	0.000	0.000	Merged-chrX-142792362-24
NR5371--MA0117.2.Mafb	chr17	56951086	56951097	+	0.000	0.000	Merged-chr17-56951160-8
NR8227--MA0089.1.MAFG::NFE2L1	chr3	144236289	144236294	+	0.000	0.000	Merged-chr3-144236371-1
NR7864--MA0089.1.MAFG::NFE2L1	chr3	93514998	93515003	-	0.000	0.000	Merged-chr3-93514843-36
NR9941--MA0117.2.Mafb	chr6	8648666	8648677	-	0.000	0.000	Merged-chr6-8648625-101
