#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR4369--MA0002.2.RUNX1	chr17	84061864	84061874	+	0.000	0.000	Merged-chr17-84061758-18
NR5943--MA0684.1.RUNX3	chr3	89187824	89187833	+	0.000	0.000	Merged-chr3-89188181-94
NR6005--MA0511.2.RUNX2	chr3	105929811	105929819	+	0.000	0.000	Merged-chr3-105929988-8
NR1441--MA0684.1.RUNX3	chr11	30166353	30166362	+	0.000	0.000	Merged-chr11-30166468-16
NR3515--MA0002.2.RUNX1	chr15	89147125	89147135	-	0.000	0.000	Merged-chr15-89146991-62
NR1564--MA0002.2.RUNX1	chr11	73094752	73094762	+	0.000	0.000	Merged-chr11-73094669-63
NR9012--MA0002.2.RUNX1	chr9	22155685	22155695	+	0.000	0.000	Merged-chr9-22155812-33
NR7061--MA0002.2.RUNX1	chr5	64609613	64609623	+	0.000	0.000	Merged-chr5-64609569-18
NR3496--MA0002.2.RUNX1	chr15	81539771	81539781	-	0.000	0.000	Merged-chr15-81539760-43
NR2026--MA0511.2.RUNX2	chr12	77788442	77788450	-	0.000	0.000	Merged-chr12-77788504-44
NR4084--MA0684.1.RUNX3	chr17	18558982	18558991	-	0.000	0.000	Merged-chr17-18558777-104
NR6158--MA0002.2.RUNX1	chr3	142899426	142899436	+	0.000	0.000	Merged-chr3-142899348-46
NR2199--MA0684.1.RUNX3	chr12	115980716	115980725	+	0.000	0.000	Merged-chr12-115980801-30
NR3624--MA0002.2.RUNX1	chr16	14088466	14088476	+	0.000	0.000	Merged-chr16-14088440-49
NR1616--MA0684.1.RUNX3	chr11	84829171	84829180	+	0.000	0.000	Merged-chr11-84829158-56
NR9393--MA0684.1.RUNX3	chr9	119744091	119744100	+	0.000	0.000	Merged-chr9-119744132-67
NR3419--MA0002.2.RUNX1	chr15	64067797	64067807	-	0.000	0.000	Merged-chr15-64067738-34
NR4007--MA0684.1.RUNX3	chr17	7889095	7889104	+	0.000	0.000	Merged-chr17-7889151-33
NR1739--MA0002.2.RUNX1	chr11	117952394	117952404	+	0.000	0.000	Merged-chr11-117952385-45
NR5285--MA0002.2.RUNX1	chr2	105017085	105017095	-	0.000	0.000	Merged-chr2-105016984-58
NR8298--MA0511.2.RUNX2	chr7	75796666	75796674	+	0.000	0.000	Merged-chr7-75796614-49
NR7964--MA0002.2.RUNX1	chr6	136468538	136468548	-	0.000	0.000	Merged-chr6-136468663-37
NR7759--MA0002.2.RUNX1	chr6	97322333	97322343	+	0.000	0.000	Merged-chr6-97322389-10
NR5142--MA0002.2.RUNX1	chr2	60774692	60774702	-	0.000	0.000	Merged-chr2-60774747-55
NR4338--MA0511.2.RUNX2	chr17	73815029	73815037	-	0.000	0.000	Merged-chr17-73814943-62
NR4116--MA0684.1.RUNX3	chr17	21733926	21733935	+	0.000	0.000	Merged-chr17-21733799-41
NR2165--MA0684.1.RUNX3	chr12	112861005	112861014	+	0.000	0.000	Merged-chr12-112860925-89
NR7222--MA0684.1.RUNX3	chr5	105244902	105244911	+	0.000	0.000	Merged-chr5-105244982-37
NR3114--MA0002.2.RUNX1	chr14	105272269	105272279	-	0.000	0.000	Merged-chr14-105272291-16
NR4368--MA0684.1.RUNX3	chr17	83846460	83846469	-	0.000	0.000	Merged-chr17-83846499-25
NR4639--MA0684.1.RUNX3	chr18	69196343	69196352	-	0.000	0.000	Merged-chr18-69196479-70
NR1705--MA0002.2.RUNX1	chr11	111056292	111056302	-	0.000	0.000	Merged-chr11-111056370-11
NR2860--MA0002.2.RUNX1	chr14	20785459	20785469	-	0.000	0.000	Merged-chr14-20785376-56
NR7202--MA0002.2.RUNX1	chr5	100916620	100916630	-	0.000	0.000	Merged-chr5-100916697-39
NR5251--MA0002.2.RUNX1	chr2	91257396	91257406	+	0.000	0.000	Merged-chr2-91257440-4
NR3514--MA0684.1.RUNX3	chr15	89131568	89131577	+	0.000	0.000	Merged-chr15-89131620-40
NR3322--MA0511.2.RUNX2	chr15	40131072	40131080	-	0.000	0.000	Merged-chr15-40131241-26
NR9405--MA0002.2.RUNX1	chr9	123498108	123498118	+	0.000	0.000	Merged-chr9-123498117-30
NR1642--MA0511.2.RUNX2	chr11	94591604	94591612	+	0.000	0.000	Merged-chr11-94591721-35
NR7725--MA0002.2.RUNX1	chr6	86850879	86850889	+	0.000	0.000	Merged-chr6-86850884-40
NR5774--MA0002.2.RUNX1	chr3	52396551	52396561	+	0.000	0.000	Merged-chr3-52396424-47
NR1543--MA0002.2.RUNX1	chr11	58978064	58978074	+	0.000	0.000	Merged-chr11-58978003-101
NR7854--MA0684.1.RUNX3	chr6	119918695	119918704	+	0.000	0.000	Merged-chr6-119918835-40
NR1738--MA0684.1.RUNX3	chr11	117872114	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR2178--MA0684.1.RUNX3	chr12	115145501	115145510	+	0.000	0.000	Merged-chr12-115145586-48
NR9243--MA0002.2.RUNX1	chr9	86624319	86624329	+	0.000	0.000	Merged-chr9-86624608-86
NR7292--MA0002.2.RUNX1	chr5	120577171	120577181	-	0.000	0.000	Merged-chr5-120577035-13
NR5949--MA0002.2.RUNX1	chr3	89871036	89871046	+	0.000	0.000	Merged-chr3-89871193-44
NR762--MA0002.2.RUNX1	chr1	189795637	189795647	+	0.000	0.000	Merged-chr1-189795440-7
NR9372--MA0684.1.RUNX3	chr9	115611928	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR2873--MA0002.2.RUNX1	chr14	25560069	25560079	-	0.000	0.000	Merged-chr14-25560139-23
NR4189--MA0511.2.RUNX2	chr17	35997111	35997119	-	0.000	0.000	Merged-chr17-35997233-37
NR5535--MA0002.2.RUNX1	chr2	170219240	170219250	-	0.000	0.000	Merged-chr2-170219301-96
NR6961--MA0002.2.RUNX1	chr5	34513827	34513837	-	0.000	0.000	Merged-chr5-34513990-85
NR2287--MA0684.1.RUNX3	chr13	12507639	12507648	+	0.000	0.000	Merged-chr13-12507577-43
NR9352--MA0002.2.RUNX1	chr9	110946916	110946926	+	0.000	0.000	Merged-chr9-110946775-46
NR7615--MA0684.1.RUNX3	chr6	58881090	58881099	+	0.000	0.000	Merged-chr6-58880983-47
NR1556--MA0002.2.RUNX1	chr11	69089345	69089355	+	0.000	0.000	Merged-chr11-69089284-10
NR7201--MA0684.1.RUNX3	chr5	100886743	100886752	+	0.000	0.000	Merged-chr5-100886788-32
NR5250--MA0684.1.RUNX3	chr2	91042847	91042856	+	0.000	0.000	Merged-chr2-91042928-59
NR9461--MA0002.2.RUNX1	chrX	48713030	48713040	+	0.000	0.000	Merged-chrX-48713049-46
NR7847--MA0002.2.RUNX1	chr6	118167207	118167217	-	0.000	0.000	Merged-chr6-118167184-65
NR4155--MA0511.2.RUNX2	chr17	29693746	29693754	+	0.000	0.000	Merged-chr17-29693798-13
NR1813--MA0684.1.RUNX3	chr12	12354509	12354518	-	0.000	0.000	Merged-chr12-12354547-3
NR775--MA0002.2.RUNX1	chr1	192779066	192779076	+	0.000	0.000	Merged-chr1-192778895-23
NR4771--MA0002.2.RUNX1	chr19	10980003	10980013	-	0.000	0.000	Merged-chr19-10979908-59
NR2048--MA0684.1.RUNX3	chr12	85686662	85686671	+	0.000	0.000	Merged-chr12-85686710-55
NR5482--MA0002.2.RUNX1	chr2	158160114	158160124	+	0.000	0.000	Merged-chr2-158160127-37
NR5548--MA0002.2.RUNX1	chr2	173275559	173275569	-	0.000	0.000	Merged-chr2-173275795-145
NR5819--MA0002.2.RUNX1	chr3	60639321	60639331	+	0.000	0.000	Merged-chr3-60639254-17
NR2127--MA0511.2.RUNX2	chr12	99548520	99548528	+	0.000	0.000	Merged-chr12-99548576-10
NR7833--MA0684.1.RUNX3	chr6	114893967	114893976	+	0.000	0.000	Merged-chr6-114894029-89
NR5882--MA0684.1.RUNX3	chr3	75930326	75930335	-	0.000	0.000	Merged-chr3-75930291-55
NR3183--MA0002.2.RUNX1	chr14	120347969	120347979	-	0.000	0.000	Merged-chr14-120347945-44
NR2995--MA0002.2.RUNX1	chr14	66281025	66281035	-	0.000	0.000	Merged-chr14-66280950-46
NR2600--MA0002.2.RUNX1	chr13	96030864	96030874	+	0.000	0.000	Merged-chr13-96030885-26
NR7337--MA0002.2.RUNX1	chr5	135134329	135134339	+	0.000	0.000	Merged-chr5-135134293-53
NR5657--MA0002.2.RUNX1	chr3	22151260	22151270	-	0.000	0.000	Merged-chr3-22151308-21
NR7893--MA0511.2.RUNX2	chr6	127307411	127307419	-	0.000	0.000	Merged-chr6-127307394-44
NR1426--MA0002.2.RUNX1	chr11	23818890	23818900	+	0.000	0.000	Merged-chr11-23819028-15
NR1777--MA0511.2.RUNX2	chr11	120628083	120628091	+	0.000	0.000	Merged-chr11-120628073-36
NR1284--MA0684.1.RUNX3	chr10	118407016	118407025	+	0.000	0.000	Merged-chr10-118407091-36
NR3629--MA0002.2.RUNX1	chr16	14361918	14361928	+	0.000	0.000	Merged-chr16-14361818-86
NR5865--MA0511.2.RUNX2	chr3	69223878	69223886	-	0.000	0.000	Merged-chr3-69223977-21
NR1678--MA0002.2.RUNX1	chr11	101732986	101732996	+	0.000	0.000	Merged-chr11-101732937-48
NR9331--MA0002.2.RUNX1	chr9	107334653	107334663	-	0.000	0.000	Merged-chr9-107334469-86
NR1634--MA0511.2.RUNX2	chr11	89100994	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR5495--MA0002.2.RUNX1	chr2	160756853	160756863	+	0.000	0.000	Merged-chr2-160756885-65
NR8872--MA0002.2.RUNX1	chr8	116600001	116600011	+	0.000	0.000	Merged-chr8-116599891-26
NR3215--MA0002.2.RUNX1	chr15	4816961	4816971	+	0.000	0.000	Merged-chr15-4816968-28
NR916--MA0002.2.RUNX1	chr10	21976343	21976353	-	0.000	0.000	Merged-chr10-21976372-39
NR4469--MA0684.1.RUNX3	chr18	23734926	23734935	-	0.000	0.000	Merged-chr18-23734973-16
NR3295--MA0511.2.RUNX2	chr15	36214901	36214909	-	0.000	0.000	Merged-chr15-36214970-54
NR9378--MA0002.2.RUNX1	chr9	116366366	116366376	-	0.000	0.000	Merged-chr9-116366334-59
NR4912--MA0002.2.RUNX1	chr2	12439743	12439753	-	0.000	0.000	Merged-chr2-12439797-45
NR5081--MA0002.2.RUNX1	chr2	53051370	53051380	-	0.000	0.000	Merged-chr2-53051556-37
NR7969--MA0002.2.RUNX1	chr6	136743940	136743950	+	0.000	0.000	Merged-chr6-136743937-14
NR3738--MA0002.2.RUNX1	chr16	44321839	44321849	-	0.000	0.000	Merged-chr16-44321913-9
NR9112--MA0684.1.RUNX3	chr9	54612826	54612835	-	0.000	0.000	Merged-chr9-54612864-43
NR6258--MA0684.1.RUNX3	chr3	157572188	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR1045--MA0684.1.RUNX3	chr10	59793005	59793014	+	0.000	0.000	Merged-chr10-59792922-6
NR1839--MA0684.1.RUNX3	chr12	17511243	17511252	-	0.000	0.000	Merged-chr12-17511273-48
NR9073--MA0002.2.RUNX1	chr9	42465767	42465777	+	0.000	0.000	Merged-chr9-42465861-57
NR3532--MA0511.2.RUNX2	chr15	93302038	93302046	-	0.000	0.000	Merged-chr15-93302109-22
NR7336--MA0684.1.RUNX3	chr5	134444617	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR3162--MA0002.2.RUNX1	chr14	118658446	118658456	-	0.000	0.000	Merged-chr14-118658326-68
NR1425--MA0684.1.RUNX3	chr11	22762816	22762825	+	0.000	0.000	Merged-chr11-22762651-14
NR1548--MA0002.2.RUNX1	chr11	62576731	62576741	+	0.000	0.000	Merged-chr11-62576695-29
NR2974--MA0002.2.RUNX1	chr14	60712417	60712427	-	0.000	0.000	Merged-chr14-60712353-74
NR9281--MA0511.2.RUNX2	chr9	94659985	94659993	-	0.000	0.000	Merged-chr9-94659852-5
NR8299--MA0684.1.RUNX3	chr7	75796666	75796675	+	0.000	0.000	Merged-chr7-75796614-49
NR3628--MA0684.1.RUNX3	chr16	14088507	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR7872--MA0511.2.RUNX2	chr6	122533103	122533111	+	0.000	0.000	Merged-chr6-122533116-39
NR515--MA0002.2.RUNX1	chr1	138252161	138252171	-	0.000	0.000	Merged-chr1-138252220-12
NR5321--MA0511.2.RUNX2	chr2	117996365	117996373	+	0.000	0.000	Merged-chr2-117996446-10
NR1134--MA0002.2.RUNX1	chr10	82900281	82900291	-	0.000	0.000	Merged-chr10-82900186-58
NR7297--MA0002.2.RUNX1	chr5	120775890	120775900	+	0.000	0.000	Merged-chr5-120775735-65
NR4911--MA0684.1.RUNX3	chr2	12302048	12302057	-	0.000	0.000	Merged-chr2-12301937-47
NR1928--MA0002.2.RUNX1	chr12	41844129	41844139	-	0.000	0.000	Merged-chr12-41844052-32
NR4763--MA0002.2.RUNX1	chr19	8592422	8592432	-	0.000	0.000	Merged-chr19-8592238-38
NR5351--MA0684.1.RUNX3	chr2	129180168	129180177	-	0.000	0.000	Merged-chr2-129180074-1
NR5146--MA0684.1.RUNX3	chr2	60845518	60845527	-	0.000	0.000	Merged-chr2-60845573-40
NR1786--MA0684.1.RUNX3	chr12	3547755	3547764	-	0.000	0.000	Merged-chr12-3547708-30
NR353--MA0002.2.RUNX1	chr1	88641939	88641949	+	0.000	0.000	Merged-chr1-88641957-1
NR4177--MA0684.1.RUNX3	chr17	34896559	34896568	+	0.000	0.000	Merged-chr17-34896478-26
NR7283--MA0684.1.RUNX3	chr5	118465460	118465469	-	0.000	0.000	Merged-chr5-118465239-56
NR1038--MA0002.2.RUNX1	chr10	57799672	57799682	-	0.000	0.000	Merged-chr10-57799667-19
NR9562--MA0002.2.RUNX1	chrX	140537818	140537828	+	0.000	0.000	Merged-chrX-140537922-35
NR4620--MA0002.2.RUNX1	chr18	65512477	65512487	+	0.000	0.000	Merged-chr18-65512491-27
NR3446--MA0002.2.RUNX1	chr15	73154792	73154802	+	0.000	0.000	Merged-chr15-73154747-19
NR1438--MA0684.1.RUNX3	chr11	30127011	30127020	+	0.000	0.000	Merged-chr11-30127050-28
NR3717--MA0002.2.RUNX1	chr16	36588197	36588207	-	0.000	0.000	Merged-chr16-36588182-35
NR1766--MA0002.2.RUNX1	chr11	119385129	119385139	-	0.000	0.000	Merged-chr11-119385060-32
NR7534--MA0002.2.RUNX1	chr6	38810253	38810263	-	0.000	0.000	Merged-chr6-38810070-95
NR9294--MA0511.2.RUNX2	chr9	96583333	96583341	-	0.000	0.000	Merged-chr9-96583315-51
NR5378--MA0002.2.RUNX1	chr2	135824599	135824609	+	0.000	0.000	Merged-chr2-135824469-2
NR3698--MA0002.2.RUNX1	chr16	32430850	32430860	+	0.000	0.000	Merged-chr16-32431022-65
NR9072--MA0684.1.RUNX3	chr9	42158806	42158815	+	0.000	0.000	Merged-chr9-42158908-46
NR7392--MA0684.1.RUNX3	chr5	149016051	149016060	+	0.000	0.000	Merged-chr5-149015984-54
NR1147--MA0002.2.RUNX1	chr10	85035479	85035489	+	0.000	0.000	Merged-chr10-85035484-19
NR3925--MA0511.2.RUNX2	chr16	91476001	91476009	+	0.000	0.000	Merged-chr16-91475994-53
NR2844--MA0002.2.RUNX1	chr14	18301812	18301822	-	0.000	0.000	Merged-chr14-18301823-12
NR3555--MA0002.2.RUNX1	chr15	97455693	97455703	+	0.000	0.000	Merged-chr15-97455795-23
NR9200--MA0684.1.RUNX3	chr9	79810687	79810696	+	0.000	0.000	Merged-chr9-79810670-36
NR6932--MA0002.2.RUNX1	chr5	23637511	23637521	-	0.000	0.000	Merged-chr5-23637519-38
NR4981--MA0002.2.RUNX1	chr2	25426797	25426807	+	0.000	0.000	Merged-chr2-25426860-48
NR941--MA0511.2.RUNX2	chr10	30716232	30716240	-	0.000	0.000	Merged-chr10-30716378-49
NR9323--MA0002.2.RUNX1	chr9	103708758	103708768	-	0.000	0.000	Merged-chr9-103708759-48
NR7315--MA0684.1.RUNX3	chr5	125339640	125339649	+	0.000	0.000	Merged-chr5-125339591-35
NR7372--MA0002.2.RUNX1	chr5	144221511	144221521	-	0.000	0.000	Merged-chr5-144221643-44
NR5635--MA0684.1.RUNX3	chr3	20034915	20034924	-	0.000	0.000	Merged-chr3-20035006-57
NR1626--MA0511.2.RUNX2	chr11	87240397	87240405	+	0.000	0.000	Merged-chr11-87240422-3
NR6790--MA0684.1.RUNX3	chr4	147936493	147936502	+	0.000	0.000	Merged-chr4-147936725-45
NR1256--MA0002.2.RUNX1	chr10	110742184	110742194	-	0.000	0.000	Merged-chr10-110742149-12
NR1527--MA0002.2.RUNX1	chr11	54105210	54105220	+	0.000	0.000	Merged-chr11-54105258-8
NR7296--MA0684.1.RUNX3	chr5	120775837	120775846	-	0.000	0.000	Merged-chr5-120775735-65
NR5344--MA0002.2.RUNX1	chr2	128087932	128087942	+	0.000	0.000	Merged-chr2-128088091-23
NR7851--MA0511.2.RUNX2	chr6	119848058	119848066	-	0.000	0.000	Merged-chr6-119848153-79
NR1656--MA0684.1.RUNX3	chr11	97718555	97718564	+	0.000	0.000	Merged-chr11-97718519-10
NR1113--MA0002.2.RUNX1	chr10	77627622	77627632	+	0.000	0.000	Merged-chr10-77627731-24
NR9432--MA0002.2.RUNX1	chrX	17521364	17521374	+	0.000	0.000	Merged-chrX-17521323-26
NR5473--MA0684.1.RUNX3	chr2	155518068	155518077	+	0.000	0.000	Merged-chr2-155518074-63
NR4841--MA0511.2.RUNX2	chr19	43689772	43689780	-	0.000	0.000	Merged-chr19-43689682-56
NR951--MA0002.2.RUNX1	chr10	34118005	34118015	+	0.000	0.000	Merged-chr10-34117997-36
NR7898--MA0511.2.RUNX2	chr6	127582642	127582650	+	0.000	0.000	Merged-chr6-127582626-90
NR9085--MA0684.1.RUNX3	chr9	45062797	45062806	-	0.000	0.000	Merged-chr9-45062852-37
NR5618--MA0511.2.RUNX2	chr3	14944927	14944935	-	0.000	0.000	Merged-chr3-14944781-17
NR4471--MA0002.2.RUNX1	chr18	23842235	23842245	+	0.000	0.000	Merged-chr18-23842363-57
NR5182--MA0002.2.RUNX1	chr2	72283020	72283030	-	0.000	0.000	Merged-chr2-72282934-17
NR1116--MA0511.2.RUNX2	chr10	79417835	79417843	+	0.000	0.000	Merged-chr10-79417907-1
NR9164--MA0511.2.RUNX2	chr9	70524447	70524455	-	0.000	0.000	Merged-chr9-70524539-1
NR5519--MA0002.2.RUNX1	chr2	167421605	167421615	-	0.000	0.000	Merged-chr2-167421787-62
NR3297--MA0002.2.RUNX1	chr15	36214899	36214909	+	0.000	0.000	Merged-chr15-36214970-54
NR332--MA0002.2.RUNX1	chr1	86005772	86005782	-	0.000	0.000	Merged-chr1-86005917-70
NR3568--MA0002.2.RUNX1	chr15	100461456	100461466	+	0.000	0.000	Merged-chr15-100461368-57
NR4994--MA0002.2.RUNX1	chr2	29661945	29661955	+	0.000	0.000	Merged-chr2-29662052-49
NR6088--MA0684.1.RUNX3	chr3	127553408	127553417	-	0.000	0.000	Merged-chr3-127553183-75
NR7341--MA0511.2.RUNX2	chr5	136199098	136199106	-	0.000	0.000	Merged-chr5-136198958-58
NR584--MA0002.2.RUNX1	chr1	155476448	155476458	+	0.000	0.000	Merged-chr1-155476472-40
NR9194--MA0684.1.RUNX3	chr9	77966099	77966108	-	0.000	0.000	Merged-chr9-77966049-24
NR6802--MA0002.2.RUNX1	chr4	150269502	150269512	-	0.000	0.000	Merged-chr4-150269601-64
NR4580--MA0002.2.RUNX1	chr18	56718578	56718588	+	0.000	0.000	Merged-chr18-56718597-44
NR9588--MA0002.2.RUNX1	chrX	159697150	159697160	-	0.000	0.000	Merged-chrX-159697100-67
NR2966--MA0002.2.RUNX1	chr14	57571255	57571265	-	0.000	0.000	Merged-chr14-57571249-1
NR984--MA0684.1.RUNX3	chr10	39402666	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR5628--MA0002.2.RUNX1	chr3	18624050	18624060	-	0.000	0.000	Merged-chr3-18624063-31
NR3948--MA0002.2.RUNX1	chr16	93585974	93585984	+	0.000	0.000	Merged-chr16-93586026-137
NR1126--MA0002.2.RUNX1	chr10	80682118	80682128	+	0.000	0.000	Merged-chr10-80682185-27
NR9174--MA0002.2.RUNX1	chr9	72097284	72097294	+	0.000	0.000	Merged-chr9-72097262-35
NR3157--MA0511.2.RUNX2	chr14	118124396	118124404	+	0.000	0.000	Merged-chr14-118124409-31
NR1748--MA0511.2.RUNX2	chr11	118232694	118232702	+	0.000	0.000	Merged-chr11-118232579-51
NR8986--MA0002.2.RUNX1	chr9	14172082	14172092	-	0.000	0.000	Merged-chr9-14171965-37
NR9574--MA0684.1.RUNX3	chrX	151344071	151344080	-	0.000	0.000	Merged-chrX-151344027-1
NR3329--MA0002.2.RUNX1	chr15	41846515	41846525	+	0.000	0.000	Merged-chr15-41846585-48
NR1378--MA0002.2.RUNX1	chr11	10276427	10276437	+	0.000	0.000	Merged-chr11-10276392-45
NR1649--MA0002.2.RUNX1	chr11	97026332	97026342	+	0.000	0.000	Merged-chr11-97026216-31
NR2681--MA0684.1.RUNX3	chr13	108667272	108667281	-	0.000	0.000	Merged-chr13-108667281-5
NR5072--MA0684.1.RUNX3	chr2	49313370	49313379	+	0.000	0.000	Merged-chr2-49313171-56
NR1334--MA0511.2.RUNX2	chr10	128991151	128991159	-	0.000	0.000	Merged-chr10-128991197-23
NR7768--MA0511.2.RUNX2	chr6	99985551	99985559	+	0.000	0.000	Merged-chr6-99985483-19
NR4341--MA0002.2.RUNX1	chr17	73952193	73952203	-	0.000	0.000	Merged-chr17-73952254-58
NR9078--MA0002.2.RUNX1	chr9	44646143	44646153	+	0.000	0.000	Merged-chr9-44646194-52
NR3537--MA0511.2.RUNX2	chr15	93563705	93563713	+	0.000	0.000	Merged-chr15-93563752-30
NR5989--MA0002.2.RUNX1	chr3	103206571	103206581	-	0.000	0.000	Merged-chr3-103206656-43
NR6815--MA0002.2.RUNX1	chr4	152173245	152173255	-	0.000	0.000	Merged-chr4-152173151-13
NR3789--MA0511.2.RUNX2	chr16	57231581	57231589	+	0.000	0.000	Merged-chr16-57231478-49
NR5452--MA0684.1.RUNX3	chr2	149283457	149283466	+	0.000	0.000	Merged-chr2-149283481-12
NR1443--MA0511.2.RUNX2	chr11	30182879	30182887	-	0.000	0.000	Merged-chr11-30182963-54
NR9557--MA0511.2.RUNX2	chrX	140505988	140505996	+	0.000	0.000	Merged-chrX-140506133-71
NR454--MA0002.2.RUNX1	chr1	121220445	121220455	-	0.000	0.000	Merged-chr1-121220429-14
NR9392--MA0002.2.RUNX1	chr9	119744091	119744101	-	0.000	0.000	Merged-chr9-119744132-67
NR3646--MA0511.2.RUNX2	chr16	21689352	21689360	+	0.000	0.000	Merged-chr16-21689391-19
NR2836--MA0002.2.RUNX1	chr14	16256333	16256343	-	0.000	0.000	Merged-chr14-16256161-59
NR9414--MA0511.2.RUNX2	chr9	124425799	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR5783--MA0511.2.RUNX2	chr3	52555268	52555276	-	0.000	0.000	Merged-chr3-52555195-52
NR4973--MA0002.2.RUNX1	chr2	22805729	22805739	+	0.000	0.000	Merged-chr2-22805681-51
NR7093--MA0002.2.RUNX1	chr5	72636227	72636237	+	0.000	0.000	Merged-chr5-72636293-57
NR1347--MA0511.2.RUNX2	chr11	3298596	3298604	-	0.000	0.000	Merged-chr11-3298569-4
NR1996--MA0684.1.RUNX3	chr12	73580909	73580918	+	0.000	0.000	Merged-chr12-73581050-7
NR1125--MA0684.1.RUNX3	chr10	80622477	80622486	-	0.000	0.000	Merged-chr10-80622471-84
NR7887--MA0002.2.RUNX1	chr6	125355266	125355276	+	0.000	0.000	Merged-chr6-125355418-28
NR5879--MA0684.1.RUNX3	chr3	75731470	75731479	+	0.000	0.000	Merged-chr3-75731321-54
NR3804--MA0684.1.RUNX3	chr16	58718950	58718959	-	0.000	0.000	Merged-chr16-58718786-22
NR215--MA0002.2.RUNX1	chr1	64000610	64000620	-	0.000	0.000	Merged-chr1-64000841-61
NR9301--MA0684.1.RUNX3	chr9	96785404	96785413	+	0.000	0.000	Merged-chr9-96785400-18
NR3785--MA0684.1.RUNX3	chr16	55758395	55758404	+	0.000	0.000	Merged-chr16-55758589-1
NR8694--MA0002.2.RUNX1	chr8	61487735	61487745	+	0.000	0.000	Merged-chr8-61487849-59
NR738--MA0002.2.RUNX1	chr1	187308837	187308847	-	0.000	0.000	Merged-chr1-187308734-56
NR7668--MA0684.1.RUNX3	chr6	72190328	72190337	+	0.000	0.000	Merged-chr6-72190479-35
NR8921--MA0511.2.RUNX2	chr8	124242430	124242438	-	0.000	0.000	Merged-chr8-124242348-54
NR3371--MA0684.1.RUNX3	chr15	51843860	51843869	+	0.000	0.000	Merged-chr15-51844000-32
NR3166--MA0684.1.RUNX3	chr14	118681224	118681233	-	0.000	0.000	Merged-chr14-118681179-25
NR9156--MA0511.2.RUNX2	chr9	70012577	70012585	-	0.000	0.000	Merged-chr9-70012774-59
NR5130--MA0511.2.RUNX2	chr2	59488408	59488416	+	0.000	0.000	Merged-chr2-59488284-24
NR6000--MA0002.2.RUNX1	chr3	104466710	104466720	-	0.000	0.000	Merged-chr3-104466607-13
NR4986--MA0002.2.RUNX1	chr2	25913385	25913395	+	0.000	0.000	Merged-chr2-25913406-29
NR9328--MA0002.2.RUNX1	chr9	107280571	107280581	-	0.000	0.000	Merged-chr9-107280639-112
NR1565--MA0511.2.RUNX2	chr11	73131193	73131201	-	0.000	0.000	Merged-chr11-73131233-35
NR1343--MA0684.1.RUNX3	chr11	3157497	3157506	-	0.000	0.000	Merged-chr11-3157744-93
NR3497--MA0511.2.RUNX2	chr15	82224376	82224384	+	0.000	0.000	Merged-chr15-82224462-30
NR5078--MA0002.2.RUNX1	chr2	52378698	52378708	+	0.000	0.000	Merged-chr2-52378804-68
NR7856--MA0511.2.RUNX2	chr6	120081903	120081911	-	0.000	0.000	Merged-chr6-120081758-25
NR3669--MA0002.2.RUNX1	chr16	24215619	24215629	+	0.000	0.000	Merged-chr16-24215617-40
NR7363--MA0684.1.RUNX3	chr5	140872747	140872756	-	0.000	0.000	Merged-chr5-140872723-52
NR1118--MA0002.2.RUNX1	chr10	80115529	80115539	-	0.000	0.000	Merged-chr10-80115494-86
NR4681--MA0002.2.RUNX1	chr18	77072632	77072642	+	0.000	0.000	Merged-chr18-77072792-44
NR2673--MA0684.1.RUNX3	chr13	108390807	108390816	-	0.000	0.000	Merged-chr13-108390764-33
NR3006--MA0511.2.RUNX2	chr14	69979175	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR2401--MA0002.2.RUNX1	chr13	45876563	45876573	-	0.000	0.000	Merged-chr13-45876609-5
NR1326--MA0511.2.RUNX2	chr10	127107654	127107662	+	0.000	0.000	Merged-chr10-127107710-55
NR7965--MA0511.2.RUNX2	chr6	136683866	136683874	+	0.000	0.000	Merged-chr6-136683885-26
NR813--MA0002.2.RUNX1	chr10	8055493	8055503	+	0.000	0.000	Merged-chr10-8055559-58
NR4604--MA0002.2.RUNX1	chr18	62164362	62164372	+	0.000	0.000	Merged-chr18-62164450-51
NR1849--MA0511.2.RUNX2	chr12	21451579	21451587	+	0.000	0.000	Merged-chr12-21451589-67
NR3036--MA0684.1.RUNX3	chr14	76569400	76569409	+	0.000	0.000	Merged-chr14-76569463-39
